[00:00.000 --> 00:02.000]  We've got it.
[55:18.000 --> 55:22.000]  We're going to expose you as a bunch of crooks trying to steal our liberties.
[55:22.000 --> 55:23.000]  That's treason.
[55:23.000 --> 55:26.000]  Read the Declaration of Independence, trying to steal our liberties.
[55:26.000 --> 55:33.000]  Now, let's go to the attorney general saying let's brainwash the public against the Second Amendment.
[55:33.000 --> 55:36.000]  And he since come out again and said, make people ashamed of it.
[55:36.000 --> 55:37.000]  Here it is.
[55:37.000 --> 55:42.000]  And what we need to do is change the way in which people think about guns, especially young people.
[55:42.000 --> 55:48.000]  One thing that I think is clear with young people and with adults as well is that we just have to be repetitive about this.
[55:48.000 --> 55:53.000]  It's not enough to simply have a catchy ad on a Monday and then only do it every Monday.
[55:53.000 --> 56:00.000]  We need to do this every day of the week and just really brainwash people into thinking about guns in a vastly different way.
[56:00.000 --> 56:01.000]  OK, let's move on to the next clip.
[56:01.000 --> 56:08.000]  This is Dianne Feinstein on 60 Minutes saying if she could get the votes to outright ban your guns, Mr.
[56:08.000 --> 56:13.000]  and Mrs. America, get ready to turn them in while she has bodyguards is worth one hundred million dollars.
[56:13.000 --> 56:19.000]  Her husband's a billionaire and she's got a concealed carry in a city where it's almost impossible to get one.
[56:19.000 --> 56:21.000]  See, they're always going to have a gun.
[56:21.000 --> 56:23.000]  You're not going to have one.
[56:23.000 --> 56:25.000]  They're going to make you want that big government.
[56:25.000 --> 56:30.000]  They're going to make you get up there and beg to suck on that thing.
[56:30.000 --> 56:32.000]  Let's go and drink that poison.
[56:32.000 --> 56:35.000]  Drink that government Kool-Aid. Here's Dianne Feinstein.
[56:35.000 --> 56:44.000]  California Senator Dianne Feinstein worked for more than a year to get the assault weapons bill passed in the face of ferocious opposition from the National Rifle Association.
[56:44.000 --> 56:47.000]  She says she got the best she could.
[56:47.000 --> 56:57.000]  If I could have gotten fifty one votes in the Senate of the United States for an outright ban, picking up every one of them.
[56:57.000 --> 57:00.000]  Mr. and Mrs. America, turn them all in.
[57:00.000 --> 57:03.000]  I would have done it. I could not do that.
[57:03.000 --> 57:06.000]  The votes weren't here.
[57:06.000 --> 57:10.000]  All right, ladies and gentlemen, we're going to come back with the second hour.
[57:10.000 --> 57:13.000]  And we've got The Daily Show attacking us saying we're paranoid.
[57:13.000 --> 57:17.000]  Nobody wants our guns. You know, the bills say they'll confiscate most of them.
[57:17.000 --> 57:21.000]  We've got Conan O'Brien. We're paranoid. Nobody wants our guns. We got the politicians.
[57:21.000 --> 57:25.000]  Nobody wants your guns. Crazy man. Don't get upset. Don't get upset.
[57:25.000 --> 57:31.000]  Oh, it's discrediting to get upset. Bull, they want you in a coma, quietly going along with them.
[57:31.000 --> 57:39.000]  They're scared of you getting mad. They're scared of you going to every town hall and shouting them down as hypocrites with their own armed guards and their own concealed carries.
[57:39.000 --> 57:43.000]  They're a bunch of scum. Get in their face. Call them out for the mafia.
[57:43.000 --> 57:50.000]  They are the insider trading scum. They are. Stay with us.
[57:50.000 --> 57:58.000]  Now that we have moved into the winter season, there is an increased need to support our immunity and health at Silver Lungs.
[57:58.000 --> 58:04.000]  We are committed to meeting your needs by providing a full selection of silver based products.
[58:04.000 --> 58:09.000]  Our most popular silver based products are the 32 ounce nano silver solutions,
[58:09.000 --> 58:15.000]  our two ounce nano silver nasal applicators, as well as our all natural silver soaps.
[58:15.000 --> 58:23.000]  Just released is our 100 percent natural silver gel. Our new silver gel is not based on synthetic gelling agents,
[58:23.000 --> 58:26.000]  which quickly evaporate and leave the silver at the surface.
[58:26.000 --> 58:37.000]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[58:37.000 --> 58:46.000]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[58:46.000 --> 58:50.000]  That's www.silverlungs.com.
[58:50.000 --> 59:01.000]  Looking back on 2012, we ask ourselves, how did we ever survive from natural disasters like Hurricane Sandy and the devastating summer drought to the family hardships brought on by a disastrous economy?
[59:01.000 --> 59:04.000]  Our hearts go out to those that have lost everything.
[59:04.000 --> 59:11.000]  At e Foods Direct, we hear from customers every day that are fortunate enough to weather life's storm by having a supply of food on hand.
[59:11.000 --> 59:14.000]  After Hurricane Sandy, Danny from New York City wrote,
[59:14.000 --> 59:21.000]  Almost all the grocery stores are closed, but I managed to get my e Foods just in time to be able to help my sister and niece.
[59:21.000 --> 59:25.000]  It is better to be prepared 10 years too early than one day too late.
[59:25.000 --> 59:27.000]  I can warn you, but I can't feed you.
[59:27.000 --> 59:37.000]  Heed the warnings and do what Alex has done. Call 800-409-5633 today or go to efoodsdirect.com slash Alex and build your food supply.
[59:37.000 --> 59:41.000]  It's the best tasting, non-GMO, long-term, storable food on the planet.
[59:41.000 --> 59:46.000]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[59:46.000 --> 59:51.000]  You can bet your life on e Foods Direct.
[59:51.000 --> 59:54.000]  Coast to coast, direct from Austin.
[59:54.000 --> 01:00:01.000]  You're listening to the Alex Jones Broadcasting Network.
[01:00:01.000 --> 01:00:08.000]  From his Central Texas command center, deep behind enemy lines, the information war continues.
[01:00:08.000 --> 01:00:22.000]  It's Alex Jones and the GCN Radio Network.
[01:00:22.000 --> 01:00:25.000]  All right, we're into the second hour and I do intend to get the number out.
[01:00:25.000 --> 01:00:27.000]  Not yet. We're going to open the phones up.
[01:00:27.000 --> 01:00:31.000]  We start the next segment on the Second Amendment, obviously.
[01:00:31.000 --> 01:00:39.000]  But if you really want to know why I blew up at Piers Morgan, it's because now in hindsight, I'm just tired of being lied to.
[01:00:39.000 --> 01:00:41.000]  I'm calling their bluff. I'm not playing games with them.
[01:00:41.000 --> 01:00:46.000]  I know they're authoritarians and I don't think it's funny.
[01:00:46.000 --> 01:00:52.000]  And again, it's not that I'm oiling my guns and worship them like a dragon, you know, loves its gold.
[01:00:52.000 --> 01:00:56.000]  Like I'm smog sitting on top of my pile of environments.
[01:00:56.000 --> 01:00:59.000]  It's that I know historically what it means.
[01:00:59.000 --> 01:01:02.000]  And I know they know more guns means less crime.
[01:01:02.000 --> 01:01:06.000]  And I know what they're using the deaths of these children.
[01:01:06.000 --> 01:01:11.000]  And it makes my blood absolutely boil on so many levels.
[01:01:11.000 --> 01:01:14.000]  And I know Homeland Security is for the American people.
[01:01:14.000 --> 01:01:17.000]  I know this whole system is meant to take our liberties.
[01:01:17.000 --> 01:01:19.000]  I know they're federalizing our police.
[01:01:19.000 --> 01:01:22.000]  I know about the whole background takeover.
[01:01:22.000 --> 01:01:26.000]  And I love this country.
[01:01:26.000 --> 01:01:34.000]  I mean, this country's had problems before, but this is an organized criminal explosive takeover of the country.
[01:01:34.000 --> 01:01:41.000]  And that's why the Republicans are stepping down and standing down and doing what they're told, because they've been told by the very same paymasters, Goldman Sachs and others.
[01:01:41.000 --> 01:01:43.000]  You do what you're told.
[01:01:43.000 --> 01:01:49.000]  And you can't explain to a Democrat, God bless them, hey, it's not that I'm saying Mitt Romney was good.
[01:01:49.000 --> 01:01:52.000]  The fix was in. He was controlled as well.
[01:01:52.000 --> 01:01:54.000]  And they just can't get it. They're so into.
[01:01:54.000 --> 01:01:57.000]  We had a victory. You lost.
[01:01:57.000 --> 01:02:03.000]  And I meant no. The fact that there was clearly election fraud, but Romney stood down as well.
[01:02:03.000 --> 01:02:08.000]  And that they're using this as a mandate to say they're like, oh, you're just mad I got my free health care.
[01:02:08.000 --> 01:02:17.000]  And I'm like, just wait till your premiums double or just wait till that preexisting condition where you didn't have any insurance, but it was covered by charity care.
[01:02:17.000 --> 01:02:19.000]  This phases out charity care.
[01:02:19.000 --> 01:02:22.000]  They're going to try to phase out charity care under this.
[01:02:22.000 --> 01:02:23.000]  And they're like, well, it's charity care.
[01:02:23.000 --> 01:02:26.000]  You know, my dad is in health care management.
[01:02:26.000 --> 01:02:28.000]  I've grown up around it.
[01:02:28.000 --> 01:02:31.000]  I've read the bill. I've interviewed the top experts.
[01:02:31.000 --> 01:02:34.000]  I know what I'm talking about.
[01:02:34.000 --> 01:02:36.000]  And they're just invincibly ignorant.
[01:02:36.000 --> 01:02:41.000]  They're like, you laws, you don't want to pay for my health care.
[01:02:41.000 --> 01:02:47.000]  And I'm like, listen, when they're done bankrupting the country, they're not going to be giving illegal aliens free kidneys, pal.
[01:02:47.000 --> 01:02:49.000]  That's just to get us in debt right now.
[01:02:49.000 --> 01:02:52.000]  Sure, it is right winger.
[01:02:52.000 --> 01:02:56.000]  And I'm like, nobody, nobody rides for free.
[01:02:56.000 --> 01:03:10.000]  The quote, the ultimately cheesy, so cheesy, it's it's like Ambrosia rat from one of my favorite surfer movies, Point Break, Point Break.
[01:03:10.000 --> 01:03:13.000]  And I'm a little bit proud of the fact I know Gary Busey really well.
[01:03:13.000 --> 01:03:16.000]  And I'm also proud I know Keanu Reeves real good.
[01:03:16.000 --> 01:03:18.000]  You know, kind of raise up name dropping.
[01:03:18.000 --> 01:03:21.000]  He ran into one of our compadres out in L.A.
[01:03:21.000 --> 01:03:22.000]  Is like, where's Alex?
[01:03:22.000 --> 01:03:23.000]  He never calls me.
[01:03:23.000 --> 01:03:24.000]  He's got my number.
[01:03:24.000 --> 01:03:28.000]  I have not called Keanu Reeves his number in about five years.
[01:03:28.000 --> 01:03:30.000]  And it's in there in the computer.
[01:03:30.000 --> 01:03:32.000]  What is my problem?
[01:03:32.000 --> 01:03:35.000]  I mean, you'd think I would call and try to get all these celebrities on.
[01:03:35.000 --> 01:03:37.000]  And what happens is I call them once.
[01:03:37.000 --> 01:03:40.000]  I call my five times because they're busy.
[01:03:40.000 --> 01:03:46.000]  My New Year's resolution should be to pester the living daylights out of these people.
[01:03:46.000 --> 01:03:49.000]  By the way, the stereotype of Keanu Reeves is he's real stupid.
[01:03:49.000 --> 01:03:54.000]  No, he knows how stupid the general public is and is a recluse.
[01:03:54.000 --> 01:03:56.000]  Maybe I shouldn't even say that.
[01:03:56.000 --> 01:03:57.000]  Actually, I just made that up.
[01:03:57.000 --> 01:04:00.000]  I don't even know Keanu Reeves, even though I'm in a movie with him.
[01:04:00.000 --> 01:04:03.000]  Just ridiculous.
[01:04:03.000 --> 01:04:09.000]  Nobody rides for free is my point.
[01:04:09.000 --> 01:04:18.000]  I am starting to really just just things are so real and there's been a bunch of mysterious deaths of patriots and stuff happening and gun and top gun people.
[01:04:18.000 --> 01:04:22.000]  And then also this Reddit co-founder was actually the head of the SOPA move.
[01:04:22.000 --> 01:04:29.000]  It looks like he was Arkansas and a bunch of other stuff going on behind the scenes that I've entered complete creep Ville.
[01:04:29.000 --> 01:04:37.000]  I learned Mancow was on the other day and he was talking about Michael Savage was listening and sending attacks on other friends.
[01:04:37.000 --> 01:04:45.000]  And what Mancow told me, another little bird told me that Michael Savage has people following him and stuff and he's had to get bodyguards.
[01:04:45.000 --> 01:04:48.000]  And it's just like, man, is somebody really following me?
[01:04:48.000 --> 01:04:51.000]  Because the next person that follows me is going to get a problem.
[01:04:51.000 --> 01:04:54.000]  The next person you hear that road warrior music right there.
[01:04:54.000 --> 01:04:57.000]  They give me an idea.
[01:04:57.000 --> 01:05:19.000]  Literally, we'll be right back.
[01:05:27.000 --> 01:05:46.000]  We're getting prepared.
[01:05:46.000 --> 01:05:56.000]  Are you?
[01:05:56.000 --> 01:06:05.000]  Infowars shop dot com.
[01:06:05.000 --> 01:06:11.000]  We now take you live to the Central Texas command center in the heart of the resistance.
[01:06:11.000 --> 01:06:29.000]  You're listening to the Alex Jones show.
[01:06:29.000 --> 01:06:43.000]  The number to join us on the Sunday transmission, we are live the 13th day is 877-789, Alex 877-789, 2539, 877-789, 2539.
[01:06:43.000 --> 01:06:46.000]  We'll take calls during this hour.
[01:06:46.000 --> 01:06:54.000]  If you just joined us, my friends, we played clips of the former White House chief of staff.
[01:06:54.000 --> 01:06:56.000]  Now the dawn of Chicago.
[01:06:56.000 --> 01:06:59.000]  Rahm Emanuel is in the Washington Post today.
[01:06:59.000 --> 01:07:06.000]  So I thought I'd play a clip of him previously saying his dream plan is no judge, no jury, no arrest, no proof, no nothing.
[01:07:06.000 --> 01:07:09.000]  They just put you on a list and you can't buy guns.
[01:07:09.000 --> 01:07:15.000]  And then a SWAT team comes and and shoots you half the time and takes your guns.
[01:07:15.000 --> 01:07:22.000]  By the way, I have a court ruling here in my stack where the police went to a guy's house.
[01:07:22.000 --> 01:07:26.000]  Over his roommate having a warrant.
[01:07:26.000 --> 01:07:30.000]  Went down into his bedroom, shot the guy 16 times.
[01:07:30.000 --> 01:07:34.000]  And then made it up and said he had guns turned out they lied about it.
[01:07:34.000 --> 01:07:40.000]  And they just said it doesn't matter. He went to turn the light on and movement is enough to kill you.
[01:07:40.000 --> 01:07:42.000]  And so now they send a death squad to your house.
[01:07:42.000 --> 01:07:49.000]  And if you move, you die, which is really creepy because I sleep where freight trains could be driving by.
[01:07:49.000 --> 01:07:52.000]  At least I was in the past. I don't sleep as well as I used to as I'm getting older.
[01:07:52.000 --> 01:07:56.000]  I wake up sometimes. But I mean, you can have freight trains going by sometimes.
[01:07:56.000 --> 01:08:02.000]  I don't wake up. I mean, what if guys bust in and they scream hands up and then you reach for the light.
[01:08:02.000 --> 01:08:06.000]  And they're wearing night vision and then they kill you or they shoot you 16 times.
[01:08:06.000 --> 01:08:08.000]  This guy lived here. It is justified.
[01:08:08.000 --> 01:08:17.000]  Uniformed invaders shoot a man 16 times in his bed because the guy in the top of the house had a warrant out.
[01:08:17.000 --> 01:08:20.000]  And then they lied and said he.
[01:08:20.000 --> 01:08:26.000]  Had four guns in the room, and it turned out that wasn't even true. And this is all in the local newspaper.
[01:08:26.000 --> 01:08:34.000]  I mean, what a creepy thought. All in the name of the drug war, of course, something that the mega banks all control.
[01:08:34.000 --> 01:08:40.000]  Very, very creepy. OK, continuing with the whole gun assault here, ladies and gentlemen.
[01:08:40.000 --> 01:08:48.000]  So Emanuel wants your guns. Holder says brainwash you. Feinstein says if she gets the vote, she will take the guns from Mr.
[01:08:48.000 --> 01:08:57.000]  and Mrs. America. That's a quote. I want to play now a clip of Obama saying he won't take your guns because then John Stewart.
[01:08:57.000 --> 01:09:05.000]  Says that I'm insane. Nobody wants my guns, nobody, nobody, even though there's 11 bills introduced.
[01:09:05.000 --> 01:09:08.000]  They tried to ban almost all guns in Illinois last week.
[01:09:08.000 --> 01:09:18.000]  New York is announcing, in fact, I forgot to cover it Friday. Will you guys print me? It's the Daily Caller, but it links to a local newspaper.
[01:09:18.000 --> 01:09:23.000]  State State House state rep calls for door to door gun confiscation.
[01:09:23.000 --> 01:09:32.000]  By the way, I was on drugs report dot com on Friday and there was like seven or eight links with different states saying we'll just go door to door and take the guns.
[01:09:32.000 --> 01:09:39.000]  And notice it was in Iowa where the state and he's a high level state rep was calling for door to door gun confiscation.
[01:09:39.000 --> 01:09:47.000]  Just everything. Take all the guns is his quote. And it was Iowa three years ago that did the door to door gun confiscation drill.
[01:09:47.000 --> 01:09:54.000]  And I even had the locals on about it. Where they sent the army to the house saying, let us take part in a drill to come in and look at your guns.
[01:09:54.000 --> 01:10:02.000]  There it is. Iowa lawmaker calls for retroactive gun man confiscation of semiautomatic weapons. And then you go read the article.
[01:10:02.000 --> 01:10:09.000]  He says, we will go door to door and take the guns. He's in the Daily Times Herald. Representative Dan.
[01:10:09.000 --> 01:10:24.000]  Moll Burr. Moll Bower. I mean, but again, oh, I just played Diane Feinstein, who's the head of the committee that controls the bill. Her bill says we can just order you turn your guns in at our discretion.
[01:10:24.000 --> 01:10:31.000]  A forced gun buyback. Registration of everything you've got that's already registered.
[01:10:31.000 --> 01:10:40.000]  You bought legally. You go in and re register it and get fingerprinted and pay them. They're talking in different versions of the bill between two hundred and a thousand dollars.
[01:10:40.000 --> 01:10:47.000]  There's different versions. So you go in. Imagine that 160 million gun owners going in and registering.
[01:10:47.000 --> 01:10:55.000]  All this is going on. And you go in. And then at their discretion, the bill says this.
[01:10:55.000 --> 01:11:12.000]  You turn your guns in. I mean, unbelievable. But don't worry, Obama promised he would never try to go after handguns, rifles, anything, even though as a state senator, he said ban them all in a newspaper interview.
[01:11:12.000 --> 01:11:20.000]  That is everywhere. But right now, let's go first to Obama. Last hour, we played Feinstein saying, I'll take your guns if I could.
[01:11:20.000 --> 01:11:27.000]  If I get the votes, Mr. and Mrs. America, quote, turn them all in. Now, here's Obama, though, four years ago saying I will not come after your guns.
[01:11:27.000 --> 01:11:32.000]  And if somebody tells you that, you go tell them they're a liar. Here it is.
[01:11:32.000 --> 01:11:38.000]  When you all go home and you're talking to your buddies and they say he wants to take my gun away.
[01:11:38.000 --> 01:11:45.000]  You've heard it here. I'm on television. Everybody knows it. I believe in the Second Amendment.
[01:11:45.000 --> 01:11:55.000]  I believe in people's lawful right to bear arms. I will not take your shotgun away. I will not take your rifle away.
[01:11:55.000 --> 01:11:58.000]  I won't take your handgun away.
[01:11:58.000 --> 01:12:05.000]  OK, all. Handguns that are semi-auto are to be taken in multiple bills.
[01:12:05.000 --> 01:12:15.000]  We've covered them. They're on record. You've seen it on the news. But they look at you and go, nobody wants your guns, crazy man.
[01:12:15.000 --> 01:12:21.000]  And Jon Stewart played a clip and he said these delusional, they don't want to focus on the real dystopia we've got, which we are becoming.
[01:12:21.000 --> 01:12:29.000]  I agree with them on that. They want to imagine Hitler's invading. No, the government's the number one killer in the 20th century.
[01:12:29.000 --> 01:12:40.000]  90 plus million university studies, University of Hawaii, others are even higher. That's non-military deaths, military or close to that as well.
[01:12:40.000 --> 01:12:46.000]  200 plus million innocent people killed by government. 20th century. OK.
[01:12:46.000 --> 01:12:52.000]  And Jon Stewart, to his people, is saying no one wants your guns. No one's coming for him.
[01:12:52.000 --> 01:13:03.000]  He's broadcasting or transmitting The Daily Show from a city where there's only a few thousand concealed carry permanent people out of nine million.
[01:13:03.000 --> 01:13:09.000]  And most of them are politicians, are ultra rich, anti-gunners. By the way, that's what's amazing about those numbers getting published.
[01:13:09.000 --> 01:13:17.000]  They publish their own people's numbers. You've got to be a big insider. It's come out how like known mafia figures can get it because they know how to give donations.
[01:13:17.000 --> 01:13:23.000]  You give the police chief a donation. You give a donation to the mayor for the camp. Oh, whoa.
[01:13:23.000 --> 01:13:30.000]  Suddenly you get back in sealed carry again. They're mafia. They don't want you being armed.
[01:13:30.000 --> 01:13:34.000]  That's what stick up men do. Everybody put your hands up. Anybody got guns? Lay them on the floor.
[01:13:34.000 --> 01:13:39.000]  Let's play the clip of Jon Stewart attacking yours truly and others. Here it is.
[01:13:39.000 --> 01:13:45.000]  Hitler took the guns. Stalin took the guns. Mao took the guns. Fidel Castro took the guns. Hugo Chavez took the guns.
[01:13:45.000 --> 01:13:55.000]  And I'm here to tell you, 1776 will commence again if you try to take our firearms.
[01:13:55.000 --> 01:14:05.000]  Oh, no one's taking away all the guns. But now I get it.
[01:14:05.000 --> 01:14:09.000]  Now I see what's happening. So this is what it is.
[01:14:09.000 --> 01:14:20.000]  Their paranoid fear of a possible dystopic future prevents us from addressing our actual dystopic present.
[01:14:20.000 --> 01:14:28.000]  We can't even begin to address 30000 gun deaths that are actually in reality happening in this country every year,
[01:14:28.000 --> 01:14:37.000]  because a few of us must remain vigilant against the rise of imaginary Hitler.
[01:14:37.000 --> 01:14:42.000]  We'll be right back. Oh, he's so witty. His brother runs the New York Stock Exchange.
[01:14:42.000 --> 01:14:46.000]  Why don't you use your real name, buddy, Mr. Stewart?
[01:14:46.000 --> 01:14:50.000]  And my only issue is he works for the banksters. He works for the globalist.
[01:14:50.000 --> 01:14:57.000]  He works for these guys, these derivatives manipulators that make Madoff and Ken Lay look like choirboys.
[01:14:57.000 --> 01:15:03.000]  By the way, the gun deaths in this country are eleven thousand four hundred and change.
[01:15:03.000 --> 01:15:08.000]  They're not thirty thousand. There's three hundred and fifteen million people here.
[01:15:08.000 --> 01:15:15.000]  Most of those deaths are gang bangers killing each other. Not that it's good, but it's it's it's it's crime guys killing each other.
[01:15:15.000 --> 01:15:22.000]  A bunch of the others are suicides. They know that they know that hospital infections, hundred ninety seven thousand.
[01:15:22.000 --> 01:15:28.000]  They know guns are like number 14 on cause of death. They know that.
[01:15:28.000 --> 01:15:37.000]  But they think you're stupid. You got a couple thousand people getting killed wrongly with guns, and that's by criminals.
[01:15:37.000 --> 01:15:43.000]  And that's why I have my guns to protect myself. And England has a crime rate.
[01:15:43.000 --> 01:15:47.000]  I said three times being conservative. Watson did an article out of British News,
[01:15:47.000 --> 01:15:50.000]  just something like eight times when it comes to stabbing deaths, the U.S. numbers.
[01:15:50.000 --> 01:16:00.000]  OK, they just use other weapons to kill people there. Their crime rate is much higher. It's the highest crime rate in Europe.
[01:16:00.000 --> 01:16:04.000]  Millions of people are going to get sick this winter from colds, flu and other illnesses.
[01:16:04.000 --> 01:16:11.000]  Don't be one of them. Protect yourself with Supernatural Silver, a revolutionary new broad spectrum antibacterial solution.
[01:16:11.000 --> 01:16:17.000]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria,
[01:16:17.000 --> 01:16:21.000]  viruses, mold and food poisoning and help improve wound healing.
[01:16:21.000 --> 01:16:24.000]  Supernatural Silver is safe enough to consume every day,
[01:16:24.000 --> 01:16:32.000]  while powerful enough to destroy the causes of many serious diseases such as strep, staph, pneumonia, colds, flus and other harmful pathogens.
[01:16:32.000 --> 01:16:41.000]  This new technology has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of colloidal or ionic silver solutions.
[01:16:41.000 --> 01:16:45.000]  The Science Digest Journal says silver is our mightiest germ fighter.
[01:16:45.000 --> 01:16:49.000]  It is virtually non-toxic and is emerging as a wonder of modern medicine.
[01:16:49.000 --> 01:16:55.000]  Go to SupernaturalSilver.com today and use the promo code silver2012 for 20% off.
[01:16:55.000 --> 01:17:00.000]  That's SupernaturalSilver.com and like us on Facebook.
[01:17:00.000 --> 01:17:05.000]  The new year is a great time to take charge of your health and wellness.
[01:17:05.000 --> 01:17:10.000]  Get serious and make a stand with Supernatural Silver.
[01:17:10.000 --> 01:17:18.000]  This is a breakthrough in silver technology that is several hundred times more effective than colloidal or ionic silver.
[01:17:18.000 --> 01:17:27.000]  Supernatural Silver can be taken orally every day to help fight bacteria, viruses, infections, yeast and molds.
[01:17:27.000 --> 01:17:35.000]  Supernatural Silver is also exceptional for wound care and is highly effective for water purification.
[01:17:35.000 --> 01:17:45.000]  It is the number one choice for thousands of people for immune system support and it is also a perfect choice for your emergency preparedness.
[01:17:45.000 --> 01:17:53.000]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[01:17:53.000 --> 01:17:56.000]  That's SupernaturalSilver.com.
[01:17:56.000 --> 01:18:00.000]  Check out our new low prices and like us on Facebook.
[01:18:00.000 --> 01:18:04.000]  You may be arrested and or subject to other police action.
[01:18:04.000 --> 01:18:09.000]  Tyranny is here. The grim future foretold in 1984 has become reality.
[01:18:09.000 --> 01:18:12.000]  It really says that the state is God.
[01:18:12.000 --> 01:18:17.000]  The United States is now recognized globally as one of the most impressive police states on earth.
[01:18:17.000 --> 01:18:24.000]  This film conclusively proves the existence of a secret network of FEMA camps now being expanded nationwide.
[01:18:24.000 --> 01:18:30.000]  This documentary exposes how the continuity of government program has established an all powerful shadow state.
[01:18:30.000 --> 01:18:34.000]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[01:18:34.000 --> 01:18:44.000]  Prepare to enter the secretive world of emergency dictatorship, body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[01:18:44.000 --> 01:18:48.000]  It's only the beginning of the New World Order's hellish plan.
[01:18:48.000 --> 01:18:51.000]  The police state isn't coming. It's here.
[01:18:51.000 --> 01:18:59.000]  Secure your copy today at Infowars.com or see it online in the highest quality at PrisonPlanet.tv.
[01:18:59.000 --> 01:19:03.000]  Looking back on 2012, we ask ourselves, how did we ever survive?
[01:19:03.000 --> 01:19:11.000]  From natural disasters like Hurricane Sandy and the devastating summer drought to the family hardships brought on by a disastrous economy.
[01:19:11.000 --> 01:19:14.000]  Our hearts go out to those that have lost everything.
[01:19:14.000 --> 01:19:20.000]  At E Foods Direct, we hear from customers every day that are fortunate enough to weather life's storm by having a supply of food on hand.
[01:19:20.000 --> 01:19:23.000]  After Hurricane Sandy, Danny from New York City wrote,
[01:19:23.000 --> 01:19:31.000]  Almost all of the grocery stores are closed, but I managed to get my E Foods just in time to be able to help my sister and niece.
[01:19:31.000 --> 01:19:35.000]  It is better to be prepared 10 years too early than one day too late.
[01:19:35.000 --> 01:19:37.000]  I can warn you, but I can't feed you.
[01:19:37.000 --> 01:19:39.000]  Heed the warnings and do what Alex has done.
[01:19:39.000 --> 01:19:47.000]  Call 800-409-5633 today or go to efoodsdirect.com slash Alex and build your food supply.
[01:19:47.000 --> 01:19:51.000]  It's the best tasting, non-GMO, long-term, storable food on the planet.
[01:19:51.000 --> 01:19:56.000]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[01:19:56.000 --> 01:20:01.000]  You can bet your life on E Foods Direct.
[01:20:01.000 --> 01:20:05.000]  Coast to coast, direct from Austin.
[01:20:05.000 --> 01:20:12.000]  You're listening to the Alex Jones Broadcasting Network.
[01:20:12.000 --> 01:20:15.000]  I was trained in firearms.
[01:20:15.000 --> 01:20:17.000]  I carried a concealed weapon.
[01:20:17.000 --> 01:20:26.000]  I made the determination that if somebody was going to try to take me out, I was going to take them with me.
[01:20:26.000 --> 01:20:34.000]  If I could have gotten 51 votes in the Senate of the United States for an outright ban,
[01:20:34.000 --> 01:20:43.000]  picking up every one of them, Mr. and Mrs. America, turn them all in, I would have done it.
[01:20:43.000 --> 01:20:46.000]  Well, there you go, ladies and gentlemen.
[01:20:46.000 --> 01:20:54.000]  In our face, we are being told that it is a great thing,
[01:20:54.000 --> 01:21:01.000]  an absolutely fabulous thing by Dianne Feinstein to turn all our guns in.
[01:21:01.000 --> 01:21:06.000]  But The Daily Show that is produced in a city with almost a total gun ban,
[01:21:06.000 --> 01:21:10.000]  except for a few thousand insiders that can get the concealed carries,
[01:21:10.000 --> 01:21:12.000]  they're telling us that, hey, nobody's coming for your guns.
[01:21:12.000 --> 01:21:14.000]  And here's a headline right here.
[01:21:14.000 --> 01:21:16.000]  This is on screen for TV viewers.
[01:21:16.000 --> 01:21:22.000]  Bloomberg, no one has defended the Second Amendment as much as I have, he said in a press conference.
[01:21:22.000 --> 01:21:27.000]  Quote, I don't think there's anybody that's defended the Second Amendment as much as I have,
[01:21:27.000 --> 01:21:33.000]  said Bloomberg, said to a caller who asked him why he was so against the constitutional message.
[01:21:33.000 --> 01:21:35.000]  He went on to repeat the statement in a press conference.
[01:21:35.000 --> 01:21:37.000]  Remember that a few weeks ago?
[01:21:37.000 --> 01:21:41.000]  That's from Political Ticker from the New York Observer newspaper.
[01:21:41.000 --> 01:21:48.000]  I mean, they play these mind games, they want our guns, and then sit there and say, nobody wants your guns.
[01:21:48.000 --> 01:21:51.000]  Nobody's coming after your guns.
[01:21:51.000 --> 01:21:54.000]  It's so frustrating, and I haven't even gotten into the other news.
[01:21:54.000 --> 01:21:58.000]  Obama signs a bill giving himself armed protection for life.
[01:21:58.000 --> 01:22:02.000]  Yeah, previously, they only got Secret Service protection for a decade.
[01:22:02.000 --> 01:22:04.000]  And that's fine, give them protection.
[01:22:04.000 --> 01:22:09.000]  But don't take my guns, don't take people who don't have the money to have bodyguards,
[01:22:09.000 --> 01:22:12.000]  don't have the money to live behind a gated community.
[01:22:12.000 --> 01:22:15.000]  Let me tell you, the only thing keeping peace in most of these really rough neighborhoods
[01:22:15.000 --> 01:22:19.000]  is that they know people are packing heat behind those doors.
[01:22:19.000 --> 01:22:24.000]  And so thieves, the only crime that's up in this country is white collar crime by globalists
