[00:00:01.627 --> 00:00:02.367]  I don't know.
[00:53:15.938 --> 00:53:16.959]  You're white!
[00:53:16.959 --> 00:53:18.840]  Who you are is white!
[00:53:18.840 --> 00:53:21.582]  Because you got pink skin or whatever your color.
[00:53:21.582 --> 00:53:22.203]  Good God!
[00:53:25.302 --> 00:53:29.627]  We must ask our white selves how decent are we really, she says.
[00:53:29.627 --> 00:53:34.793]  She's telling you, you're guilty, you're bad, but don't actually go out and help some black person.
[00:53:34.793 --> 00:53:36.154]  No!
[00:53:36.154 --> 00:53:38.777]  Just do what Hollywood says, follow our orders.
[00:53:38.777 --> 00:53:44.904]  Privileged white people don't have equivalence for their fear of violence.
[00:53:44.904 --> 00:53:46.706]  90% of black people are killed by black people.
[00:53:49.602 --> 00:53:53.345]  But see, it doesn't matter if statistics don't even exist.
[00:53:53.345 --> 00:54:00.530]  She just puts it out because it's the talking point by the big banks and the chi-coms and the globalists that run this country.
[00:54:00.530 --> 00:54:02.571]  And it doesn't mean that some of that stuff isn't true.
[00:54:02.571 --> 00:54:03.411]  It doesn't matter.
[00:54:03.411 --> 00:54:07.915]  It's being pushed to divide and conquer and bring down the country, period.
[00:54:07.915 --> 00:54:16.120]  Now, that said, I talked about equivalence and logic not being in play.
[00:54:16.120 --> 00:54:16.881]  Here's one even bigger.
[00:54:18.717 --> 00:54:33.282]  I'll have Democrats, when I run into them on the street that are being more civil, they'll say, Alex, this president just needs to stop being so mean to the media and stop being so divisive and undermining our First Amendment.
[00:54:33.282 --> 00:54:34.703]  I go, he's not trying to get rid of free speech.
[00:54:34.703 --> 00:54:36.203]  He's responding to people.
[00:54:36.203 --> 00:54:38.724]  That is free speech.
[00:54:38.724 --> 00:54:42.806]  They go, well, he's just been saying some threatening things to the press that that really upsets me.
[00:54:42.806 --> 00:54:43.386]  I go, oh, really?
[00:54:43.386 --> 00:54:43.806]  Like what?
[00:54:43.806 --> 00:54:45.407]  Well, you know, I mean, you heard it.
[00:54:46.206 --> 00:54:48.668]  Just like he supposedly said, Mexicans are all criminals.
[00:54:48.668 --> 00:54:50.529]  There's no video, there's no audio.
[00:54:50.529 --> 00:54:51.930]  It's a lie.
[00:54:51.930 --> 00:54:54.592]  Just like they lie about me.
[00:54:54.592 --> 00:55:03.578]  And say I'm being removed off YouTube and Facebook for child endangerment, and it's an ABC News video of some kid punching an adult in the face, and the guy pushes the kid down.
[00:55:03.578 --> 00:55:07.621]  But see, they won't show you what I supposedly did.
[00:55:07.621 --> 00:55:15.146]  Anybody with half a brain knows, journalistically, if you're hearing somebody committed a crime, and then they don't show you the proof, what world is this?
[00:55:16.997 --> 00:55:28.355]  So, when we come back, I'm going to put the phones up, but I'm going to get into... Time publisher asked Trump to reconsider anti-media rhetoric.
[00:55:29.369 --> 00:55:30.349]  That's the big story.
[00:55:30.349 --> 00:55:31.410]  AP, it's everywhere.
[00:55:31.410 --> 00:55:36.171]  He met with him and said, sir, it's dangerous to say the media is evil and bad and liars.
[00:55:36.171 --> 00:55:38.772]  No, he says specific people are liars.
[00:55:38.772 --> 00:55:40.673]  He says, sir, it's going to cause violence.
[00:55:40.673 --> 00:55:41.593]  So they run with that.
[00:55:41.593 --> 00:55:49.976]  And Trump responds by saying, powerfully, it's on Infowars.com, I will not allow our country to be sold out by MSM haters.
[00:55:55.679 --> 00:56:00.783]  They're the ones specifically saying, he's a traitor, he's a Russian agent, kill his family.
[00:56:00.783 --> 00:56:06.067]  And then they send their publisher to go, oh shucks, we haven't done anything but been sweet to you.
[00:56:06.067 --> 00:56:07.387]  Will you stop being mean?
[00:56:07.387 --> 00:56:13.392]  As if we don't remember MSM and all of them constantly hating and lying.
[00:56:13.392 --> 00:56:15.613]  They're like, we've been so sweet and nice to you.
[00:56:15.613 --> 00:56:17.715]  Why are you being so mean to us?
[00:56:17.715 --> 00:56:20.437]  You need to stop.
[00:56:20.437 --> 00:56:23.679]  They've gotten Trump to lower his guard four or five times for like a month.
[00:56:24.790 --> 00:56:27.632]  And his poll numbers go down, and they attack him, and he starts losing.
[00:56:27.632 --> 00:56:34.916]  When he's like, okay, I'm nice, be nice, everybody, let's be friends, and they just stab him in the back.
[00:56:34.916 --> 00:56:36.377]  I'm gonna go to break.
[00:56:36.377 --> 00:56:38.078]  They're trying to shut us down.
[00:56:38.078 --> 00:56:42.661]  What we talk about is verboten, forbidden, because it's common sense and it's true.
[00:56:42.661 --> 00:56:50.585]  Get the free iPhone Android app, the brand new official app, with live feeds, let you know when we go live on our own platform, since we're being censored everywhere.
[00:56:50.585 --> 00:56:52.987]  But most importantly, if you have the app,
[00:56:54.491 --> 00:56:56.714]  Infowars.com forward slash app.
[00:56:56.714 --> 00:57:02.442]  Tell your neighbors, your friends, your family, your email list, hey, here's the verboten app.
[00:57:02.442 --> 00:57:04.024]  Here's what they don't want you to get.
[00:57:04.024 --> 00:57:05.106]  Here it for yourself.
[00:57:05.106 --> 00:57:08.670]  If you're a high school student, tell everybody, get the free app.
[00:57:08.670 --> 00:57:10.833]  Infowars.com forward slash app.
[00:57:11.749 --> 00:57:14.912]  A lot of great t-shirts, a lot of great supplements, a lot of great products.
[00:57:14.912 --> 00:57:20.978]  Infowarstore.com and you couldn't spend money to get better products and then promote freedom anywhere else.
[00:57:20.978 --> 00:57:27.283]  We've got three new great products, Ultimate Krill Oil, highest quality Ultimate Fish Oil, highest quality and Honor Roll.
[00:57:27.964 --> 00:57:32.187]  For people in college, high school, you name it, it's all the known oils for the brain.
[00:57:32.187 --> 00:57:35.890]  The ultimate fish oil and krill oil for body and brain, but Honor Roll's available.
[00:57:35.890 --> 00:57:37.571]  It's all 25% off out of the gates.
[00:57:37.571 --> 00:57:39.932]  InfoWarsStore.com or 888-253-3139.
[00:57:39.932 --> 00:57:44.556]  But whatever you do, share those live feeds that are at InfoWars.com.
[00:57:44.556 --> 00:57:47.598]  Watch live Alex Jones coverage of massive censorship and how to stop it.
[00:57:50.089 --> 00:57:54.795]  You deserve a deep restful sleep with Knockout by InfoWars Life.
[00:57:54.795 --> 00:58:05.227]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[00:58:06.108 --> 00:58:10.911]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[00:58:10.911 --> 00:58:19.317]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[00:58:19.317 --> 00:58:27.042]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[00:58:27.042 --> 00:58:28.983]  Wake up refreshed and take on the day.
[00:58:29.463 --> 00:58:37.406]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[00:58:37.406 --> 00:58:41.067]  Get the sleep you deserve and experience the power of knockout.
[00:58:41.067 --> 00:58:45.449]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[00:58:45.449 --> 00:58:47.030]  That's InfoWarsLife.com
[00:58:50.285 --> 00:58:54.266]  Staying healthy on the go is just as important as staying healthy at home.
[00:58:54.266 --> 00:58:56.987]  But sometimes supplements don't work fast enough.
[00:58:56.987 --> 00:59:01.808]  That's why InfoWars Life has created a powerful new addition to the Super Blue line.
[00:59:01.808 --> 00:59:04.229]  Super Blue Silver Immune Gargle.
[00:59:04.229 --> 00:59:07.250]  Available in 1 oz., 3.5 oz., and 16 oz.
[00:59:07.250 --> 00:59:10.571]  bottles, Immune Gargle is perfect for the bathroom, kitchen,
[00:59:10.911 --> 00:59:12.333]  Or wherever you go.
[00:59:12.333 --> 00:59:19.039]  The incredible new purifying formula is dentist recommended for daily use whenever you feel like you need to stay clean.
[00:59:19.039 --> 00:59:27.168]  As a powerful hand purifier or oral cleansing formula, just a small spray will help you stay clean when you feel surrounded by toxins.
[00:59:27.168 --> 00:59:33.935]  With powerful, yet simple ingredients, Immune Gargle features Silver Soul Nano Silver for a powerful cleansing alternative.
[00:59:34.355 --> 00:59:39.540]  With Super Blue Silver Immune Gargle, staying toxin-free is easy and affordable.
[00:59:39.540 --> 00:59:44.846]  Help stop the spread of toxins and stay healthy with Super Blue Silver Immune Gargle.
[00:59:44.846 --> 00:59:47.508]  Only available at Infowarslife.com.
[00:59:47.508 --> 00:59:53.314]  That's Infowarslife.com.
[00:59:53.314 --> 00:59:55.957]  You're listening to the Alex Jones Show.
[01:00:17.465 --> 01:00:19.146]  You want to stop tyranny?
[01:00:19.146 --> 01:00:20.807]  Well, so does he.
[01:00:20.807 --> 01:00:26.791]  Live from the InfoWars.com studios, it's Alex Jones.
[01:00:26.791 --> 01:00:28.232]  Alright, Carpe Dancum.
[01:00:28.232 --> 01:00:29.313]  They're very talented folks.
[01:00:29.313 --> 01:00:33.856]  They put together a little Spaceballs parody with Space Force.
[01:00:33.856 --> 01:00:35.757]  Coming up, a great Mel Brooks movie.
[01:00:36.337 --> 01:00:38.158]  And then I'm going to give the number out next segment.
[01:00:38.158 --> 01:00:41.880]  I'm going to get into Trump's very powerful tweets that are up on Infowars.com.
[01:00:41.880 --> 01:00:44.361]  I will not allow country to be sold out by MSM haters.
[01:00:44.361 --> 01:00:51.345]  That's his response to the hoax that he's the one being mean to the media.
[01:00:51.345 --> 01:00:52.086]  You got to be kidding.
[01:00:52.086 --> 01:00:55.207]  I can't believe he still talks to the New York Times and all the rest of them.
[01:00:55.207 --> 01:00:59.290]  So here is this satirical report.
[01:00:59.290 --> 01:01:01.611]  All rise in the presence of Dark Helmet.
[01:01:22.551 --> 01:01:22.631]  Yeah.
[01:01:51.095 --> 01:01:52.315]  I can't breathe in this thing!
[01:02:16.382 --> 01:02:23.843]  We're closing in on them, sir.
[01:02:23.843 --> 01:02:26.084]  In less than a minute, Lone Star will be ours.
[01:02:26.084 --> 01:02:33.165]  Good.
[01:02:33.165 --> 01:02:34.845]  Prepare to attack.
[01:02:34.845 --> 01:02:35.685]  Prepare to attack!
[01:02:35.685 --> 01:02:37.946]  On the count of three.
[01:02:37.946 --> 01:02:38.166]  One.
[01:02:44.494 --> 01:02:45.474]  Where are they?
[01:02:45.474 --> 01:02:46.374]  I don't know, sir.
[01:02:46.374 --> 01:02:47.975]  They must have hyperchance on that thing.
[01:02:47.975 --> 01:02:49.215]  And what do we got on this thing?
[01:02:49.215 --> 01:02:50.255]  A Cuisinart?
[01:02:50.255 --> 01:02:51.135]  No, sir!
[01:02:51.135 --> 01:02:51.976]  Well, find them!
[01:02:51.976 --> 01:02:52.636]  Catch them!
[01:02:52.636 --> 01:02:53.516]  Yes, sir!
[01:02:53.516 --> 01:02:55.256]  Prepare ship for light speed!
[01:02:55.256 --> 01:02:55.736]  No, no, no!
[01:02:55.736 --> 01:02:56.957]  Light speed is too slow!
[01:02:56.957 --> 01:02:58.057]  Light speed too slow?
[01:02:58.057 --> 01:02:58.377]  Yes!
[01:02:58.377 --> 01:03:02.318]  We're gonna have to go right to ludicrous speed!
[01:03:02.318 --> 01:03:03.658]  Ludicrous speed?
[01:03:03.658 --> 01:03:05.218]  Sir, we've never gone that fast before.
[01:03:05.218 --> 01:03:06.539]  I don't know if this ship can take it.
[01:03:06.539 --> 01:03:08.799]  What's the matter, Colonel Sanders?
[01:03:08.799 --> 01:03:11.600]  Chicken?
[01:03:11.600 --> 01:03:12.160]  Prepare ship!
[01:03:13.922 --> 01:03:16.243]  Prepare ship for ludicrous speed!
[01:03:16.243 --> 01:03:18.043]  Ludicrous speed!
[01:03:18.043 --> 01:03:18.464]  Go!
[01:03:18.464 --> 01:03:21.645]  What have I done?
[01:03:59.574 --> 01:04:08.521]  You can't always get what you want, but if you try sometimes, you might find
[01:04:13.127 --> 01:04:15.268]  Stop this thing!
[01:04:15.268 --> 01:04:16.408]  We can't stop.
[01:04:16.408 --> 01:04:17.909]  It's too dangerous.
[01:04:17.909 --> 01:04:20.310]  We've got to slow down first.
[01:04:20.310 --> 01:04:30.794]  Stop!
[01:04:30.794 --> 01:04:31.334]  Here, sir.
[01:04:31.334 --> 01:04:31.855]  Here.
[01:04:31.855 --> 01:04:35.576]  Let me help you, sir.
[01:04:35.576 --> 01:04:36.957]  Are you all right, sir?
[01:04:36.957 --> 01:04:37.257]  Fine.
[01:04:38.203 --> 01:04:39.144]  How have you been?
[01:04:39.144 --> 01:04:40.064]  Fine, sir.
[01:04:40.064 --> 01:04:40.665]  Good.
[01:04:40.665 --> 01:04:42.486]  It's a good thing you were wearing that helmet.
[01:04:42.486 --> 01:04:43.206]  Yeah.
[01:04:43.206 --> 01:04:45.428]  What should we do now, sir?
[01:04:45.428 --> 01:04:47.589]  Well, are we stopped?
[01:04:47.589 --> 01:04:48.390]  We're stopped, sir.
[01:04:48.390 --> 01:04:53.434]  CNN will call for this to be banned, to claim it endangered children, or that it's homophobic.
[01:04:53.434 --> 01:04:54.074]  I'm not kidding.
[01:04:54.074 --> 01:04:56.716]  This will be taken off the web before you can click your heels.
[01:04:58.524 --> 01:05:00.865]  Fueling your body is hard work.
[01:05:00.865 --> 01:05:06.628]  That's why we've introduced the InfoWars Life Daily Digestive Pack to help you fuel it right.
[01:05:06.628 --> 01:05:15.052]  Combine FloraLife Everyday Maintenance and Carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[01:05:15.052 --> 01:05:17.273]  There's no better way to power your body.
[01:05:17.813 --> 01:05:24.697]  Floralife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[01:05:24.697 --> 01:05:35.862]  When paired with Carnivore, our incredible enzyme formula that helps you break down nutrients, these formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[01:05:35.862 --> 01:05:42.766]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[01:05:43.306 --> 01:05:49.452]  There's no better time to try Floralife and Carnivore to see how well they can support your body.
[01:05:49.452 --> 01:05:53.295]  Don't miss out on the chance to fuel your body and support recovery.
[01:05:53.295 --> 01:06:01.062]  Try the InfoWars Life Daily Digestive Pack today!
[01:06:01.062 --> 01:06:03.705]  Waging war on corruption.
[01:06:03.705 --> 01:06:08.929]  It's Alex Jones coming to you live from the front lines of the InfoWars.
[01:06:15.539 --> 01:06:23.082]  The mainstream corporate media is 100% scripted with talking points.
[01:06:23.082 --> 01:06:24.442]  That was a video like on Wednesday.
[01:06:24.442 --> 01:06:26.123]  We never played it.
[01:06:26.123 --> 01:06:32.305]  It was a compilation of like 20 different shows and four or five networks all saying Trump is very Orwellian.
[01:06:32.305 --> 01:06:33.485]  Trump is very Orwellian.
[01:06:33.485 --> 01:06:41.008]  And then Dan Rather came out and said the same thing when Trump said don't believe your eyes or ears when you're watching mainstream media.
[01:06:42.489 --> 01:06:46.251]  They cut off the mainstream media part, and they said, it's very Orwellian.
[01:06:46.251 --> 01:06:48.932]  He's saying, don't believe your eyes or ears.
[01:06:48.932 --> 01:07:01.577]  Well, everybody knows mainstream corporate media has been putting the president down, calling him a Nazi, calling him a traitor, calling him a criminal, saying everything he says is a lie.
[01:07:01.577 --> 01:07:05.659]  It's been comical, if it wasn't so serious.
[01:07:05.659 --> 01:07:08.440]  And I've gotten to enjoy their lies.
[01:07:08.440 --> 01:07:11.782]  Did you hear Alex Jones got banned on YouTube and Facebook?
[01:07:12.677 --> 01:07:13.318]  This week?
[01:07:13.318 --> 01:07:13.578]  Yeah.
[01:07:13.578 --> 01:07:14.118]  What was it?
[01:07:14.118 --> 01:07:25.349]  Well, we're not going to show you in thousands of articles and dozens of CNN shows, I mean, literally, Thursday, Friday, Saturday, Sunday, if you turn CNN on, they're talking about me.
[01:07:25.349 --> 01:07:33.698]  Everybody's been calling me that just kind of tunes through, or they're at bars, or they're in a hotel, or it's always an airport, like my aunt called.
[01:07:33.698 --> 01:07:35.519]  I'm in an airport here in Albuquerque.
[01:07:36.914 --> 01:07:38.575]  I've seen you twice on CNN.
[01:07:38.575 --> 01:07:41.178]  Something about endangering children?
[01:07:41.178 --> 01:07:42.659]  What is this?
[01:07:42.659 --> 01:07:44.461]  I had other family call me.
[01:07:44.461 --> 01:07:53.288]  I'm like, I showed an ABC News clip a month ago of a guy getting punched in the face four times by some punk young 10, 11 year old.
[01:07:53.288 --> 01:07:57.992]  The guy pushes him down and they said I beat the kid up and I blocked my channels.
[01:08:00.768 --> 01:08:02.870]  And she's like, wow, they're that big a liar.
[01:08:02.870 --> 01:08:09.596]  And I said, yeah, it's just unbelievable.
[01:08:09.596 --> 01:08:10.938]  But that's what they do.
[01:08:10.938 --> 01:08:13.680]  That's the level that they've gotten to.
[01:08:13.680 --> 01:08:16.283]  And it just gets worse and worse and worse and worse.
[01:08:16.283 --> 01:08:20.547]  And they will create their own political demise.
[01:08:20.547 --> 01:08:21.808]  Their own political destruction.
[01:08:21.808 --> 01:08:22.769]  I don't mean literal.
[01:08:24.278 --> 01:08:28.182]  Like when I say it's high noon between Trump, myself, and Mueller and everybody else.
[01:08:28.182 --> 01:08:30.984]  We're having a shootout politically.
[01:08:30.984 --> 01:08:34.567]  And there's no quarter given, none received.
[01:08:34.567 --> 01:08:40.593]  Jones threatens to shoot Mueller!
[01:08:40.593 --> 01:08:43.135]  No, that's not what I did.
[01:08:43.135 --> 01:08:46.859]  So this is how they deceive, but I want to give the number out.
[01:08:48.962 --> 01:08:55.968]  Specifically, for folks that want to talk about the censorship war and what's coming next, because they've never engaged in so much censorship.
[01:08:55.968 --> 01:08:58.250]  It's everybody I know is being blocked.
[01:08:58.250 --> 01:09:01.453]  Veterans groups, gun groups, just total bans, Congress.
[01:09:01.453 --> 01:09:09.180]  And how do we get Congress to act on the racketeering, on the organized crime, on the illegal mass persecution?
[01:09:09.180 --> 01:09:11.162]  Really, the Facebook, Google, Twitter
[01:09:13.871 --> 01:09:15.712]  Hacking of the Internet.
[01:09:15.712 --> 01:09:17.093]  Hacking of our Republic.
[01:09:17.093 --> 01:09:18.794]  They're the ones involved in the election.
[01:09:18.794 --> 01:09:38.904]  They're the ones blocking people's regular political discourse while force-feeding Anderson Cooper, who was paid 18 million dollars, Tom Warner was, CNN was, to put out this new Anderson Cooper show that shot in the wrong aspect ratio with like bad audio and video to make you think it's shot out, you know, like he's doing himself.
[01:09:40.506 --> 01:09:42.587]  Like, if it looks totally different, they'll watch us.
[01:09:42.587 --> 01:09:45.828]  Well, it's the same lying scumbags.
[01:09:45.828 --> 01:09:47.388]  It's top viewership was 5,400.
[01:09:47.388 --> 01:09:50.750]  It's average viewership, 4,000.
[01:09:50.750 --> 01:09:54.471]  Total galactic failure.
[01:09:54.471 --> 01:09:57.252]  Can you imagine?
[01:09:57.252 --> 01:10:06.555]  On Facebook and YouTube, when they don't put the shadow ban on us, the average live feed had one million viewers.
[01:10:06.555 --> 01:10:09.396]  86 million viewers in one week before the shadow ban.
[01:10:11.072 --> 01:10:13.293]  Again, I already know I'm the winner.
[01:10:13.293 --> 01:10:18.855]  It's like I'm a boxer that did KOs 50 times in a row, and now you won't let me box.
[01:10:18.855 --> 01:10:23.096]  And then I just sit here and watch these people I could KO every time.
[01:10:23.096 --> 01:10:25.417]  And it's like, you're jokes, man.
[01:10:25.417 --> 01:10:29.558]  You're total jokes.
[01:10:29.558 --> 01:10:32.159]  But to me, it isn't about being the most popular.
[01:10:33.007 --> 01:10:37.110]  Even though I've been number one in dozens of cities on little stations against big stations.
[01:10:37.110 --> 01:10:39.652]  I've already done that and I know how the system's rigged.
[01:10:39.652 --> 01:10:45.877]  It isn't about me being number one or I could have worked with the system and played that game.
[01:10:45.877 --> 01:10:47.719]  I don't want to do that.
[01:10:47.719 --> 01:10:52.102]  I want to see real freedom and I'm pushing for it.
[01:10:52.102 --> 01:10:53.944]  But oh look, talk about fake news.
[01:10:56.172 --> 01:11:04.258]  toll-free number to join us is 877-789-ALEX, 877-789-2539, 877-789-2539.
[01:11:04.258 --> 01:11:07.981]  It's always good to give that number up before we actually rack up the phone system.
[01:11:07.981 --> 01:11:11.984]  I know it's filled up in there, but we probably need to give this to some folks that haven't called, you know, in a while.
[01:11:12.244 --> 01:11:14.505]  877-789-ALEX.
[01:11:14.505 --> 01:11:16.125]  All I ask is you have good phones.
[01:11:16.125 --> 01:11:17.265]  We're going to continue on.
[01:11:17.265 --> 01:11:19.546]  Mike Adams has an hour tape program.
[01:11:19.546 --> 01:11:21.066]  Counter think it's excellent.
[01:11:21.066 --> 01:11:29.348]  And then we're going to continue for two hours on the total attack on the web and how serious it is and how to counter strike to it.
[01:11:29.348 --> 01:11:33.569]  Because the more they censor us, the more we work, the more we do, the more we innovate, the more we take action.
[01:11:35.782 --> 01:11:40.944]  So there'll be an hour of that, very powerful, on the streams and on TV stations, radio stations.
[01:11:40.944 --> 01:11:42.425]  Adams will be on the satellite.
[01:11:42.425 --> 01:11:50.548]  We're going to break in on the satellites to the radio stations and to the TV stations, so no cussing for our guests that are coming on.
[01:11:50.548 --> 01:11:55.750]  And we're going to go to the radio stations and to the TV stations, some of which carry us 24 hours a day.
[01:11:55.750 --> 01:12:04.394]  In fact, over 100 of the stations carry us 24 hours a day, including places like Kansas City and Houston and Rochester, New York.
[01:12:06.448 --> 01:12:09.109]  Little towns in Los Angeles and places like that.
[01:12:09.109 --> 01:12:12.350]  So there's a lot happening with the Streisand effect.
[01:12:12.350 --> 01:12:18.952]  As they try to kick us off, people are going, hey, we better find out what it is that's so evil, you know, we're not supposed to see it or hear it.
[01:12:18.952 --> 01:12:23.253]  The people tune in, they go, well, this is really truthful.
[01:12:23.253 --> 01:12:25.914]  No wonder they don't want this.
[01:12:25.914 --> 01:12:27.155]  So this is all over the news.
[01:12:27.155 --> 01:12:31.056]  Times publisher asked Trump to reconsider anti-American rhetoric.
[01:12:31.971 --> 01:12:34.113]  They're like, come on, man.
[01:12:34.113 --> 01:12:46.805]  We're just beating you over the head and stabbing you in the liver every day and saying we're going to kill your family and everything and saying you're the biggest liar in history and a Nazi and we say all these fake quotes about you and then you call us fake news, man.
[01:12:46.805 --> 01:12:48.087]  That's horrible.
[01:12:48.087 --> 01:12:50.028]  Don't talk bad about mainstream media.
[01:12:50.028 --> 01:12:53.091]  Just let us destroy you and lie about you.
[01:12:53.091 --> 01:12:55.474]  The publisher of the New York Times.
[01:12:59.964 --> 01:13:04.955]  Said the publisher, not Carlos Slim, the Mexican kingpin owner, but the publisher.
[01:13:07.441 --> 01:13:08.942]  of the New York Times.
[01:13:08.942 --> 01:13:11.344]  Dun, dun, dun.
[01:13:11.344 --> 01:13:23.814]  Said Sunday he implored President Trump, at a private White House meeting this month, to reconsider his broad attacks on journalists, calling the president's anti-press rhetoric, not just divisive, but increasingly dangerous.
[01:13:23.814 --> 01:13:33.261]  You're the ones pushing race war, saying all whites are bad, everybody that wants free markets a Russian agent, arrest everybody, you know, shut down your competitors, blah, blah, blah.
[01:13:34.906 --> 01:13:38.569]  We should investigate how the Times and the Washington Post are funded by offshore money.
[01:13:38.569 --> 01:13:40.711]  In a statement, publisher A.G.
[01:13:40.711 --> 01:13:45.454]  Sluschenberger said he decided to comment publicly.
[01:13:45.454 --> 01:13:46.715]  Well, I'm right.
[01:13:46.715 --> 01:13:52.420]  After Trump revealed their off-the-record meeting to his more than 53 million Twitter followers on Sunday.
[01:13:52.420 --> 01:13:57.784]  Trump's aides had requested the July 20th meeting not be made public.
[01:13:57.784 --> 01:13:59.645]  And it goes on.
[01:13:59.645 --> 01:13:59.785]  Show.
[01:14:00.865 --> 01:14:06.029]  We're gonna punch you in the face 50,000 times, you don't even raise your arm and say you're under attack.
[01:14:06.029 --> 01:14:08.310]  Do you understand us?
[01:14:08.310 --> 01:14:10.872]  Our war on reality is paramount.
[01:14:10.872 --> 01:14:12.513]  How dare you question us?
[01:14:12.513 --> 01:14:16.416]  We have a right of kings to piss on America.
[01:14:16.416 --> 01:14:20.959]  When we come back, I'm gonna read some of these tweets, the President's counter to this, and then we'll go to your phone calls.
[01:14:20.959 --> 01:14:25.442]  But, they think you're done, they think you're over, they think you're defeated.
[01:14:26.704 --> 01:14:32.826]  They think, you know, that Hillary was going to win 97% with all their lies, fake polls, giving her the question beforehand.
[01:14:32.826 --> 01:14:33.687]  That failed.
[01:14:33.687 --> 01:14:40.509]  So now they're coming in with real censorship, thinking conservatives in the last year and a half of censorship would just go, I'll be a Democrat now.
[01:14:40.509 --> 01:14:42.290]  Don't censor me on social media.
[01:14:42.290 --> 01:14:43.310]  People don't care.
[01:14:43.310 --> 01:14:44.471]  They're leaving you.
[01:14:44.471 --> 01:14:45.851]  You failed to censor.
[01:14:45.851 --> 01:14:47.492]  You failed to break our will.
[01:14:47.492 --> 01:14:52.374]  That's why the stocks of Facebook are plunging and Google and Twitter are all about to go down.
[01:14:52.654 --> 01:15:05.779]  Because you broke your algorithm, you became a police state to try to deliver it to the globalists, and you still failed because all the internal polls show a huge landslide for the Republicans in the midterm election.
[01:15:05.779 --> 01:15:18.904]  Them keeping the House, keeping the Senate, maybe even expanding, except for all the people voting the names of dead folks and the illegal aliens, all these Democrats have legalized in 14 states voting, even though they always said it was a conspiracy theory, no illegal aliens are voting.
[01:15:18.904 --> 01:15:20.945]  Now they've legalized it, a bunch of Democrats, cities and states.
[01:15:22.349 --> 01:15:23.470]  So there you go.
[01:15:23.470 --> 01:15:25.192]  Just don't forget the free app.
[01:15:25.192 --> 01:15:26.494]  Infowars.com.
[01:15:26.494 --> 01:15:27.114]  Now official.
[01:15:27.114 --> 01:15:27.975]  Brand new app.
[01:15:27.975 --> 01:15:29.096]  We had a great app before.
[01:15:29.096 --> 01:15:30.378]  A couple apps got old.
[01:15:30.378 --> 01:15:31.499]  Had one app that didn't work too well.
[01:15:31.499 --> 01:15:33.281]  This is the new awesome app.
[01:15:33.281 --> 01:15:38.327]  When we go live on our own feeds, on our own podcasts, get published, you get live alerts.
[01:15:38.327 --> 01:15:41.410]  Infowars.com forward slash app.
[01:15:41.410 --> 01:15:42.972]  The globalists think you're lazy and stupid.
[01:15:42.972 --> 01:15:43.913]  They think you won't go get it.
[01:15:44.353 --> 01:15:50.440]  They think you won't share it, but I know you're getting it, and I know you're sharing it, and it's in the top 30 news apps already.
[01:15:50.440 --> 01:15:54.485]  How about we push it to number one and shove it down the throat of these globalists?
[01:15:54.485 --> 01:15:56.287]  Infowars.com forward slash app.
[01:15:57.512 --> 01:16:02.355]  As the years go by, it gets harder and harder to keep up with your body's nutritional needs.
[01:16:02.355 --> 01:16:11.819]  With changes in diet, unnatural ingredients and stress, you may not be able to get all the necessary nutrients, amino acids, vitamins and minerals needed daily.
[01:16:11.819 --> 01:16:16.622]  That's why InfoWars Life created the powerful Vitamin Mineral Fusion Formula.
[01:16:16.622 --> 01:16:24.866]  The new platinum standard of advanced multivitamin formulation, Vitamin Mineral Fusion uses a unique delivery system to maximize the effects
[01:16:24.986 --> 01:16:25.306]  I think so.
[01:16:54.622 --> 01:16:57.425]  We're good to go.
[01:17:19.446 --> 01:17:30.429]  Our pure turmeric extract plus piperine from Black Pepper makes for optimal absorption to help boost and support your flexibility, mobility, joint function, immune system, and so much more.
[01:17:30.429 --> 01:17:38.972]  Regular turmeric root from the store only contains 1-5% of active ingredients, but our turmeric root extract contains over 95% of the active ingredients.
[01:17:40.612 --> 01:17:49.664]  Bodies combines turmeric with organic herbs such as spearmint, sage, lemon balm, and thyme to work synergistically for full body support.
[01:17:49.664 --> 01:17:53.950]  Try Bodies today at InfoWarsLife.com or call us at 1-888-253-3139.
[01:18:01.184 --> 01:18:10.586]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[01:18:10.586 --> 01:18:22.009]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and Wake Up America Patriot Blend Coffee.
