[00:00.000 --> 00:17.000]  Music
[02:04:04.360 --> 02:04:14.360]  Americans carry on through a fog of indifference knowing that deep down we can identify with the frustration generated by our political system
[02:04:14.360 --> 02:04:18.360]  as it races towards yet another government shutdown
[02:04:18.360 --> 02:04:24.360]  Senators have agreed to a bipartisan fix for DACA, a fix that ignores the president's proposals
[02:04:24.360 --> 02:04:27.360]  downgraded by publications like The Daily Beast
[02:04:27.360 --> 02:04:37.360]  writing, a top Senate Democratic aide said that the party would be open to agreeing to items such as additional drone operations, fencing and sensors
[02:04:37.360 --> 02:04:40.360]  but not a presidential vanity project
[02:04:40.360 --> 02:04:47.360]  Of course, everyone knows best. The full report is up on infowars.com
[02:04:47.360 --> 02:04:55.360]  We'll be right back with James O'Keefe on the other side getting into how they're using Crapgate to cover up key issues
[02:04:55.360 --> 02:05:01.360]  Choose to take control of your chemistry with Survival Shield X2 and Biotru Selenium
[02:05:01.360 --> 02:05:06.360]  This powerful combo is perfect for supporting your thyroid and health
[02:05:06.360 --> 02:05:13.360]  Biotru Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed
[02:05:13.360 --> 02:05:22.360]  Our super high quality nascent iodine is an essential mineral sourced of 99.99% ultra pure deep earth iodine crystals
[02:05:22.360 --> 02:05:29.360]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue and organ in the body
[02:05:29.360 --> 02:05:36.360]  With inadequate thyroid hormones you may experience slow metabolism, lethargy, weight gain and overall brain fog
[02:05:36.360 --> 02:05:42.360]  Survival Shield X2 and Biotru Selenium work together to support the systems in your body
[02:05:42.360 --> 02:05:46.360]  Take control of your chemistry today with this super combo
[02:05:46.360 --> 02:05:54.360]  Discover the power of Survival Shield X2 and Biotru Selenium at infowarslife.com
[02:05:54.360 --> 02:06:04.360]  Waging war on corruption
[02:06:04.360 --> 02:06:12.360]  It's Alex Jones coming to you live from the front lines of the Infowar
[02:06:12.360 --> 02:06:17.360]  Well he's not just one of the greatest investigative journalists of our time, he's one of the greatest investigative journalists of all time
[02:06:17.360 --> 02:06:21.040]  He's one of the greatest investigative journalists of all time and this isn't about Tootness Horngers
[02:06:21.040 --> 02:06:24.840]  He's on into that James O'Keefe and the great folks at Veritas project project Veritas
[02:06:24.840 --> 02:06:31.240]  It's about recognizing the reason we're even still here halfway as a country and as those that love freedom world-wide
[02:06:32.040 --> 02:06:38.280]  Bombshell number one story not in mainstream media, but was becoming that but on Twitter Facebook and YouTube top of all the trends
[02:06:38.520 --> 02:06:44.840]  It was shadow band gate the admissions eight different executives of Twitter admitting massive censorship well
[02:06:44.840 --> 02:06:47.480]  Right on time a whole new distraction
[02:06:47.960 --> 02:06:53.120]  More fake news president says he didn't say it. It's like two weeks ago. They said he said Haitians all have AIDS
[02:06:53.120 --> 02:06:58.960]  Didn't true Clinton's Rob Haiti. That's okay. He gives them extra age. He's a bad guy
[02:06:58.960 --> 02:07:02.480]  So James O'Keefe of Veritas gonna give us his take on this
[02:07:02.960 --> 02:07:09.840]  From the next shoe to drop and to see what happened since this other fake story obscured his vetted true story
[02:07:09.840 --> 02:07:14.880]  Where we have video and audio of them saying it not just more Democrats led into the White House
[02:07:15.320 --> 02:07:19.640]  Making stuff up and I could say sources say Trump raped a little girl last night
[02:07:19.640 --> 02:07:23.960]  And you know and then roasted her in oven with an apple in her mouth total horse manure
[02:07:24.040 --> 02:07:31.400]  What about it said that a thousand times like like these these these people like Jim Acosta with all his fake news saying Trump didn't meet
[02:07:31.400 --> 02:07:35.720]  Was Khalees or you know that the Flynn has flipped the admissions a Russian agent. None of it true
[02:07:35.720 --> 02:07:41.120]  That's all ABC news CNN. So joining us is the consummate journalist just for the next eight minutes
[02:07:41.120 --> 02:07:47.480]  And of course that is the man that heads up project Veritas. That is James O'Keefe. So give us a report sir
[02:07:48.440 --> 02:07:55.040]  Well Alex the video yesterday was a sensation it blew up the internet blew up Silicon Valley and right on time
[02:07:55.480 --> 02:07:56.400]  the
[02:07:56.400 --> 02:08:03.640]  Media changed the subject to a single source quote from the president that there's I guess there there may be audio
[02:08:03.640 --> 02:08:10.040]  But there's no audio video and I saw a report in the Washington Post and it said something like there's no evidence to suggest
[02:08:10.040 --> 02:08:12.720]  He did not say this. I mean follow the logic
[02:08:12.720 --> 02:08:18.880]  There's no evidence to suggest he did not say we have audio video evidence of people in big tech
[02:08:19.280 --> 02:08:26.480]  Actually saying these things about targeting people who are quote rednecks and targeting people not not radical ideas
[02:08:26.480 --> 02:08:30.000]  But the American flag they have an algorithm that targets these key words
[02:08:30.000 --> 02:08:37.640]  So you may be saying well, they've won the battle this week and I of course always have more videos in my pocket
[02:08:37.640 --> 02:08:43.400]  I'm gonna wait till Monday morning, and then I'm gonna drop the really inflammatory one and we'll get back the news cycle
[02:08:44.280 --> 02:08:49.400]  And and this is what they're doing this thing where every time he brings Democrats in and to work with them
[02:08:49.480 --> 02:08:53.520]  They make crap up and they've been caught over and over and over and over again
[02:08:53.520 --> 02:09:00.560]  Well, yeah, I mean that there's gotta be some repercussions the Washington Post is not journalist Jeff Bezos owns it the richest man in the world
[02:09:01.080 --> 02:09:07.320]  The you know the Mexican kingpin. It was even Mexican. He I guess the the guy from the Middle East Carlos Slim
[02:09:07.800 --> 02:09:09.800]  Owns the New York Times. This is a joke
[02:09:11.040 --> 02:09:13.680]  Well, they're doubling down Alex there
[02:09:13.680 --> 02:09:19.420]  They're losing their relevance and legit and legitimacy when they see stories like the one that was broken this week
[02:09:19.420 --> 02:09:25.620]  When they see James D'Amore suing Google when they see Charles Johnson and Roger Stone and Milo Yiannopoulos suing Twitter
[02:09:25.620 --> 02:09:30.700]  And when they see video tapes of nine Twitter nine Twitter executives
[02:09:31.180 --> 02:09:33.780]  Saying that they shadow banned their words not mine
[02:09:34.300 --> 02:09:36.900]  Shadow ban and downrank people that by the way
[02:09:38.220 --> 02:09:41.980]  Shtty people they use the same word about some of us
[02:09:42.220 --> 02:09:48.700]  They use that word about not right-wing extremists, but moderate voices. They call them sh itty people
[02:09:48.700 --> 02:09:54.580]  When that happens they go. Oh my god. It's almost it. It's almost like someone in the deep state was like here
[02:09:54.580 --> 02:09:59.540]  Hold my beer CNN. Why don't you throw something up on the Chiron? I mean, this is how these people work
[02:10:00.300 --> 02:10:02.140]  You it all just clicked
[02:10:02.140 --> 02:10:05.420]  That's why you're the genius you are literally that's it
[02:10:05.420 --> 02:10:08.620]  They always semantically reverse if the Clintons are in bed with the Russians
[02:10:08.620 --> 02:10:12.220]  They say we're in bed with the Russians if if they want to raise taxes
[02:10:12.220 --> 02:10:16.820]  They say Trump wants to and there it is they're calling knowing. Oh my god
[02:10:16.820 --> 02:10:23.340]  They're calling their users sh it people. They're calling whites rednecks and sh it people
[02:10:23.340 --> 02:10:26.580]  They're calling Julian Assange a hero this and that they're admitting it
[02:10:26.620 --> 02:10:31.540]  This is the thing worse than deplorables calling his supporters deplorables, and they go it's okay
[02:10:31.540 --> 02:10:34.940]  He just met with them on the Haitian thing. We'll just say he's home you
[02:10:35.540 --> 02:10:39.900]  Semantically because that's what they do they reverse you. Oh my god. That's it right there
[02:10:40.300 --> 02:10:46.460]  Yep, they semantically reversed it Alex because in the beginning of the tape that rock Silicon Valley do mass-headed drudge
[02:10:46.460 --> 02:10:51.660]  Everyone's seen it all the sources I have in Silicon Valley the woman's trust and safety counsel
[02:10:51.660 --> 02:10:54.060]  Which is the policy part of Twitter?
[02:10:54.060 --> 02:10:59.620]  How are William sounding is that trust and safety, but she goes we take the sh it t there it is
[02:10:59.660 --> 02:11:05.580]  We're trying to get the sh it t y people to not show up. It's a product thing. We're working on it's called
[02:11:06.500 --> 02:11:10.220]  Downranking or shadow banning and then a few hours later
[02:11:10.220 --> 02:11:18.460]  Suddenly the Chiron on CNN it go it says that Trump called these countries sh it
[02:11:18.460 --> 02:11:20.900]  I mean I mean you can't make this stuff up
[02:11:20.900 --> 02:11:23.660]  It's like a truth is stranger than fiction Alex
[02:11:23.660 --> 02:11:28.500]  We have to be we have to be guerrilla not only in how we gather the information
[02:11:28.500 --> 02:11:32.580]  But how we release it because we are taking on the palace guard you got a circumvent them somehow
[02:11:32.580 --> 02:11:39.780]  Unbelievable, you know there was something I was missing going this is the same word. It's the exact and and so
[02:11:40.660 --> 02:11:45.180]  They're not creative. I've noticed. I always wonder why when I say something they'll steal it and reverse it upside down
[02:11:45.380 --> 02:11:48.140]  Because they're not creative that and that's it
[02:11:48.540 --> 02:11:54.300]  That's it. They didn't know what to do. This was the number one story trending. They're calling us all if we're white
[02:11:55.420 --> 02:12:00.540]  Sh it they've been hired by the globalist bringing this whole system. They're in trouble. They know they're in trouble
[02:12:00.540 --> 02:12:04.100]  So they just reverse it. I think you're I think you're on target brother
[02:12:04.540 --> 02:12:06.460]  Yeah, it's it's bad
[02:12:06.460 --> 02:12:10.420]  But of course we we actually are as you noticed Alex the first video was there
[02:12:10.420 --> 02:12:15.700]  They may be sharing Trump's private direct messages with the Justice Department and people were like, oh, you can't prove it
[02:12:15.700 --> 02:12:23.340]  The second video is them calling people. They don't like sh itty and saying their shadow banning people who are rednecks and quote
[02:12:23.340 --> 02:12:28.100]  Have the American flag and their tweets and you may think that oh, that's the best he's got no
[02:12:28.100 --> 02:12:32.540]  I've got more and we're gonna keep pushing we're gonna keep putting pressure on them and Alex
[02:12:32.580 --> 02:12:35.740]  This was actually trending on Twitter this video yesterday
[02:12:35.740 --> 02:12:43.460]  And it had some fifty sixty thousand tweets with the hashtag shadow ban and they actually shadow banned the trend shadow ban
[02:12:43.500 --> 02:12:48.660]  It was the trending but it was lower. They also banned you for a day or so as well to stop
[02:12:49.100 --> 02:12:53.220]  Yeah, they've banned me and they've reinstated me because Twitter knows that if they banned me
[02:12:53.220 --> 02:12:55.220]  It's only gonna it's it's a stricent effect
[02:12:55.220 --> 02:12:59.540]  They can't ban me effort. They only ban you for a while when you're about to go to number one
[02:13:00.140 --> 02:13:03.020]  Yeah, and then they reinstate you but we've got more tapes
[02:13:03.020 --> 02:13:08.020]  We actually have a tape and I have a message for Jack Dorsey who's maybe watching that Twitter Jack Dorsey
[02:13:08.300 --> 02:13:11.780]  Jack Dorsey is CEO of Twitter Jack every Monday morning
[02:13:11.780 --> 02:13:15.100]  You come out of Blue Bottle Coffee in San Francisco on Market Street
[02:13:15.100 --> 02:13:19.540]  You may recall interacting with some people who you thought were hobos or businessmen
[02:13:19.660 --> 02:13:25.060]  Well, just I want you to spend the weekend thinking about what you might have said to these individuals because Monday is gonna
[02:13:25.060 --> 02:13:29.700]  Rock your world, you know, it's funny. I got a call for one of my high-level Pentagon sources and he said
[02:13:30.140 --> 02:13:33.340]  We are about to destroy Jack Dorsey yesterday
[02:13:33.340 --> 02:13:38.580]  I didn't know it had anything to do with you. Is that what this has to do with is they say they've got something big on Jack Dorsey
[02:13:39.300 --> 02:13:45.140]  Well, they may have something I don't know what your sources have they may have something different than what I have but a lot of my
[02:13:45.140 --> 02:13:51.420]  Undercovered journalists have been interacting with a lot of Jack Dorsey's top engineers and some of the things they're doing Alex with your private
[02:13:51.420 --> 02:13:54.940]  Information, I don't send private information on direct messages
[02:13:54.940 --> 02:14:00.100]  But a lot of people send direct messages on Twitter and what they're doing with your information
[02:14:00.260 --> 02:14:03.780]  What they're how they're exploiting we know they're revenge pouring and aren't they?
[02:14:04.380 --> 02:14:09.460]  Well, they're that's that's mmm. You're gonna have to wait and see I'm not gonna scoop myself here Monday morning
[02:14:09.460 --> 02:14:14.100]  Well, the word is the Twitter folks are using their private network as a dark web
[02:14:14.100 --> 02:14:20.460]  Not just with our info, but they're trading in people's private messages was what I got from our sources. Is that where you're going?
[02:14:21.980 --> 02:14:28.060]  That's where I'm going and you you'll hear it and see it Monday morning and we'll take back the news cycle again
[02:14:28.060 --> 02:14:31.820]  Wow incredible because that's what they do with Facebook Google Twitter Amazon
[02:14:31.820 --> 02:14:35.700]  They take our data they use it off these systems that spy on us and they sell that
[02:14:35.860 --> 02:14:42.500]  Data and now they've created a whole new dark web with your videos and your private photos of you your wife your boyfriend
[02:14:42.500 --> 02:14:50.140]  Your whatever it is and it's a whole industry underground. Wow. How devastating do you think this will be by Monday when this comes out?
[02:14:50.140 --> 02:14:56.700]  What time does this drop that project veritas on on Monday? I think it's gonna be 9 a.m.. Eastern time
[02:14:56.700 --> 02:15:02.860]  It'll be pretty devastating. You know all these things Alex confirmed suspicions. I thought the DOJ video was gonna be
[02:15:04.100 --> 02:15:05.860]  Devastating but they're weasel the way out
[02:15:05.860 --> 02:15:09.060]  So we have to shame them Alex and the only way to shame them is to figure out
[02:15:09.060 --> 02:15:14.420]  Where is their moral boundary lie? How bad does it have to get before they say? Okay? This is wrong right now
[02:15:14.420 --> 02:15:16.980]  I think they think what they're doing is actually quite good
[02:15:16.980 --> 02:15:22.620]  And they're getting patted on the back by their friends in mainstream media their cartels of mainstream media protecting big tech
[02:15:22.620 --> 02:15:27.420]  So we're going to shame them by exposing just how awful they can be and
[02:15:28.060 --> 02:15:34.660]  Perverted they can be an exploitative they can be so stay tuned Monday morning project veritas releasing part three of this investigation
[02:15:34.660 --> 02:15:37.340]  Wow promise me. I know you're busy, but you'll come on early next week
[02:15:37.340 --> 02:15:42.580]  Absolutely. All right, James. Okay, we'll be back with more who's breaking news. This is incredible
[02:15:42.580 --> 02:15:44.660]  That's exactly what I got from my intel sources
[02:15:44.660 --> 02:15:48.820]  Because you know the Pentagon's obviously wants to wants to look at these private networks have left us
[02:15:48.820 --> 02:15:51.940]  But they think we don't see and reportedly it's bad get ready
[02:15:54.180 --> 02:16:00.500]  Heart disease is on the rise clogged arteries high blood pressure and high cholesterol levels may not be fully
[02:16:00.660 --> 02:16:06.140]  Detected by you of the symptoms are there loss of energy blood sugar spikes and drops poor
[02:16:06.140 --> 02:16:11.900]  Circulation and irregular heartbeat are just a few of these that can alert you that something is wrong here
[02:16:11.900 --> 02:16:19.180]  How heart and body extract is making a difference in thousands of people's lives across America my blood pressure has normalized
[02:16:19.180 --> 02:16:25.300]  My diabetes has totally improved. Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier
[02:16:25.300 --> 02:16:28.100]  I feel I recommend heart body extract to everyone
[02:16:28.100 --> 02:16:34.300]  Anybody over 40 in the North American continent should be using this product as a preventive to keep their
[02:16:34.300 --> 02:16:41.020]  Cardio vascular system healthy order your two-month supply today by calling 866-295-5305
[02:16:41.020 --> 02:16:44.700]  That's 866-295-5305 or order online
[02:16:45.140 --> 02:16:52.980]  HB extract comm heart and body extract 866-295-5305 or HB extract comm
[02:16:53.380 --> 02:16:58.660]  Non-attorney pays folks person could your house go into foreclosure are you behind on your mortgage payments?
[02:16:58.660 --> 02:17:04.060]  Does it seem like the bank has no interest in helping you save your home and you feel like you have nowhere to turn for help?
[02:17:04.060 --> 02:17:10.740]  Then we have good news for you foreclosure protection services can help save your home as they specialize in foreclosure
[02:17:11.060 --> 02:17:17.660]  Assistance, that's all they do if you're behind on your mortgage payments being threatened with foreclosure have been denied a loan
[02:17:17.940 --> 02:17:20.140]  Modification or been the victim of a predatory loan
[02:17:20.260 --> 02:17:23.780]  It's critical that you call foreclosure protection services now at
[02:17:24.620 --> 02:17:26.620]  866-79035
[02:17:26.780 --> 02:17:32.900]  Their network of attorneys and their agents are available to speak to you now if you're behind on your mortgage payments for
[02:17:32.900 --> 02:17:39.940]  Foreclosure protection services can help stop the foreclosure process call today before it's too late new laws are in effect
[02:17:39.940 --> 02:17:43.620]  It may save your home call foreclosure protection services now at
[02:17:44.540 --> 02:17:46.540]  866-79035
[02:17:47.460 --> 02:17:49.460]  866-79035
[02:17:49.460 --> 02:17:52.340]  That's 866-79035
[02:17:52.340 --> 02:18:02.940]  Top scientists and researchers agree we are being hit by toxic weapons in the food and water supply
[02:18:02.940 --> 02:18:05.740]  That are making us fat sick and
[02:18:06.500 --> 02:18:09.660]  Stupid, so what do we do about it? Well for starters?
[02:18:09.660 --> 02:18:13.340]  Don't just sit there and take it fight back with the all-new
[02:18:13.980 --> 02:18:15.620]  Supercharged
[02:18:15.620 --> 02:18:23.340]  Rain Force Plus and feel the rush without the crash Rain Force Plus is the next generation of advanced
[02:18:24.300 --> 02:18:28.180]  Neuroactivation and new tropics and now we've added a brand new
[02:18:28.620 --> 02:18:33.900]  Ingredients called black pepper fruit extract that gives you an added kick
[02:18:34.380 --> 02:18:36.380]  other ingredients include
[02:18:36.580 --> 02:18:38.580]  vitamin B12 and
[02:18:38.580 --> 02:18:45.020]  Neurological tonic and cognitive enhancers that will allow you to flip the switch and super charge
[02:18:45.020 --> 02:18:53.980]  Your state of mind. It's the real deal Brain Force Plus secure your bottle right now at infowarstore.com
[02:18:54.980 --> 02:19:01.060]  Support good oral health with our one-of-a-kind super blue fluoride free products info wars life brings you a
[02:19:01.500 --> 02:19:07.020]  Revolutionary toothpaste blend with iodine and nano silver designed to deliver a powerful clean
[02:19:07.140 --> 02:19:12.420]  Enjoy a minty fresh flavor made with peppermint oil or try our bubblegum flavor pair this groundbreaking
[02:19:12.420 --> 02:19:20.500]  Toothpaste with the super blue fluoride free mouthwash and super charge your oral health our amazing mouthwash features natural oils and
[02:19:20.580 --> 02:19:25.740]  Ancient ingredients used since aboriginal and biblical times instead of containing fluoride
[02:19:25.740 --> 02:19:33.980]  Our super blue line is floated with the good halogen iodine and an array of other beneficial compounds that have been hand selected for their oral health
[02:19:33.980 --> 02:19:40.780]  Benefits super blue fluoride free mouthwash and toothpaste are the first and only to contain all of these natural ingredients
[02:19:40.780 --> 02:19:47.700]  Xylitol nano silver and iodine notice the difference with our super blue fluoride free products
[02:19:47.900 --> 02:19:54.860]  Refresh your breath and invigorate your oral health routine at infowarstore.com. That's infowarstore.com
[02:19:54.860 --> 02:20:11.260]  You're listening to the Alex Jones show
[02:20:11.260 --> 02:20:22.900]  Live from Austin, Texas broadcasting worldwide, it's Alex Jones
[02:20:26.500 --> 02:20:28.980]  Well, there's a new time magazine cover out
[02:20:32.340 --> 02:20:37.020]  And they put an image of Trump his hair is fire, but I'm told Jack the sobic out of the term
[02:20:37.020 --> 02:20:42.700]  On to it that year one and I'm growing and say what you want about Trump
[02:20:42.700 --> 02:20:49.060]  But he's getting rid of the globalist and he's actually trying to restore basic free market capitalism and it's been explosive
[02:20:50.580 --> 02:20:52.580]  That said I
[02:20:53.140 --> 02:20:55.380]  Don't just say James O'Keefe super smart. I
[02:20:56.300 --> 02:20:57.860]  Have tracked
[02:20:57.860 --> 02:21:02.180]  everything he's done as a lot of you have obviously and it's all been devastating and
[02:21:02.180 --> 02:21:07.260]  And there's not many people out there that I can say have done as much as we've done
[02:21:08.060 --> 02:21:10.060]  Drudge has done more overall
[02:21:13.060 --> 02:21:15.060]  Trump has done more because the scale and
[02:21:17.660 --> 02:21:24.260]  You know right up there is James O'Keefe and I just celebrate his team his group
[02:21:25.140 --> 02:21:28.660]  His people and and we want them trying to move into that mode as well
[02:21:28.660 --> 02:21:33.540]  And and we do some of that. It's just that type of detective work is
[02:21:34.500 --> 02:21:38.140]  very expensive and it's very very focused and
[02:21:40.180 --> 02:21:43.580]  It's something we want to do, you know, I'm gonna have
[02:21:44.980 --> 02:21:48.060]  Millie Weaver in here with a bunch of breaking news the next segment a bunch of other things
[02:21:48.060 --> 02:21:52.660]  I've gotten to get talking about things. We're not looking at all this big distraction or a story is there, but
[02:21:53.700 --> 02:21:55.700]  When O'Keefe was getting into
[02:21:55.700 --> 02:21:59.980]  Then the stuff is gonna release Monday and
[02:22:01.060 --> 02:22:07.460]  As he said a lot of this is so bad. You don't want to release it, but they don't ever stop and that's the info
[02:22:07.460 --> 02:22:09.460]  I've got is that
[02:22:09.540 --> 02:22:11.540]  Twitter
[02:22:12.460 --> 02:22:17.860]  Obviously like Google or other platforms can turn on your phones they can turn on the audio they can turn on the video and
[02:22:20.620 --> 02:22:22.620]  They have encouraged a culture
[02:22:22.620 --> 02:22:30.980]  Where they just lawlessly I mean you hear about people about to go to jail in the government for spying without warrants with fies and stuff
[02:22:30.980 --> 02:22:33.860]  And then they should get in trouble, but you've got these tech giants
[02:22:33.860 --> 02:22:38.940]  I keep trying to explain to everybody that are bigger and more out of control than the government bureaucracies and
[02:22:40.140 --> 02:22:42.140]  They're trying to become the government. I
[02:22:42.780 --> 02:22:49.180]  Mean Bezos controls trillions. He's worth a hundred and seven billion a couple days ago was a hundred four billion and
[02:22:49.180 --> 02:22:56.380]  The money is all out of a scam and out of government contracts and out of monopoly and out of government
[02:22:56.580 --> 02:23:02.300]  Kickbacks and government funding and Trump says we should get rid of that and the Washington post
[02:23:02.740 --> 02:23:07.860]  Comes out two weeks ago and says he thinks all the black people and 80 have AIDS didn't ever say it
[02:23:07.860 --> 02:23:11.580]  And now it's up that they're a crap hole and all this stuff and that's pretty obvious
[02:23:11.580 --> 02:23:18.980]  It's Trump's about to say taxpayers aren't paying $1.48 for every package you've got we're not gonna let you run sweatshops
[02:23:19.380 --> 02:23:21.480]  We're not gonna let you get CIA funding
[02:23:23.980 --> 02:23:28.860]  Yeah, now two Republican senators claim to have not heard Trump's sh-t whole
[02:23:29.820 --> 02:23:31.300]  country remark
[02:23:31.300 --> 02:23:33.860]  Let me tell you something if Trump did it. He don't up to it
[02:23:36.220 --> 02:23:38.220]  But he's
[02:23:38.220 --> 02:23:41.660]  Had a long conversations with Trump obviously on air, but off air and I
[02:23:43.300 --> 02:23:45.900]  Not gonna give any inside baseball about Trump
[02:23:47.260 --> 02:23:50.020]  Let's just say the grass is always green on the other side and
[02:23:51.620 --> 02:23:53.780]  Trump does not dislike black people and
[02:23:54.500 --> 02:23:59.420]  They just better watch out for when the time comes for the ace in the hole
[02:24:00.860 --> 02:24:06.140]  Because the aces there's some black aces down in the hole folks and I'm gonna leave it at that
[02:24:06.140 --> 02:24:10.060]  That's why people like you know, he's out of control and had a bad issue before you know
[02:24:10.060 --> 02:24:14.180]  He's an interesting businessman. That's why Don King loves him and everything else Donald Trump
[02:24:14.180 --> 02:24:16.180]  the big secret is really likes black people and
[02:24:17.780 --> 02:24:24.340]  What he likes is interesting alive aggressive people he doesn't like black thugs or white thugs or anything like that
[02:24:24.340 --> 02:24:26.940]  but you know Donald Trump likes black people and
[02:24:27.780 --> 02:24:29.780]  There's a big ace in the hole
[02:24:30.460 --> 02:24:31.860]  waiting
[02:24:31.860 --> 02:24:33.860]  from the times
[02:24:33.860 --> 02:24:37.500]  But the president has not been married and a lot of other things
[02:24:37.500 --> 02:24:41.580]  But the point is is that I'm sick of them playing the race card
[02:24:41.940 --> 02:24:49.820]  Over and over and over and over again when he got all the awards from NAACP for hiring record numbers of blacks and putting them in
[02:24:49.820 --> 02:24:51.820]  management positions if they performed
[02:24:52.740 --> 02:24:58.220]  That's why Dennis Rodman loves him everybody else has been around him is black well in back 30 40 years loves Donald Trump
[02:24:58.220 --> 02:25:04.940]  Because Donald Trump doesn't care what color you are or if you're gay or whatever it is
[02:25:04.940 --> 02:25:09.460]  If you get the job done, you're gonna be promoted. You don't you're fired and
[02:25:10.780 --> 02:25:12.580]  I
[02:25:12.580 --> 02:25:18.300]  Look just just just pull up the graph the last the graph on zero hedge and the graph on the CNBC is like only 20 years
[02:25:18.340 --> 02:25:23.220]  There's another one I saw for 40 years, but the Bureau of Labor Statistics was set up. I was at 70 something years ago
[02:25:23.220 --> 02:25:30.500]  Pull it up black unemployment is the lowest. It's been since World War two
[02:25:32.100 --> 02:25:34.700]  Now see this is the difference between media
[02:25:37.260 --> 02:25:40.820]  They look at it under Obama and all the Democrats super high down super low
[02:25:41.500 --> 02:25:43.500]  Obama is over here
[02:25:43.740 --> 02:25:47.860]  Telling you how much he loves you all day when you had record unemployment 15%
[02:25:47.860 --> 02:25:52.700]  Now it's down at what five and a half percent
[02:25:56.940 --> 02:25:59.100]  See that's the difference and
[02:26:00.380 --> 02:26:06.540]  These aren't gonna be McDonald's jobs. These are 25 30 $40 an hour and by the way white unemployment is the lowest
[02:26:06.740 --> 02:26:08.740]  It's been in 30 plus years
[02:26:10.060 --> 02:26:11.540]  And
[02:26:11.540 --> 02:26:13.540]  That's what makes me so angry
[02:26:13.540 --> 02:26:18.180]  Is that I'm pragmatic too. I want everybody to do good
[02:26:18.180 --> 02:26:24.860]  I don't want the left out there brainwashing people turning them into crazy racist and and then the whites all get racist
[02:26:24.860 --> 02:26:26.860]  And we're all in our little weird groups and
[02:26:30.620 --> 02:26:36.140]  And along comes Trump it totally delivers uphill and these criminals
[02:26:36.140 --> 02:26:42.980]  At the KKK Democratic Party they come along and they piss all over it and
[02:26:45.340 --> 02:26:47.340]  It's sick
[02:26:49.140 --> 02:26:50.780]  Extremely sick
[02:26:50.780 --> 02:26:57.420]  But all the black people love Donald Trump. He was in more rap songs more stuff. They all loved him
[02:26:58.500 --> 02:27:02.220]  Until he ran for president and then they were told he's the worst guy since Hitler
[02:27:02.220 --> 02:27:09.580]  All the black people like Trump because all the contracts and all the money they made with him and how he brought them in
[02:27:12.780 --> 02:27:15.460]  But Kanye West they sees the best things in fly spread
[02:27:17.140 --> 02:27:21.100]  But Hillary Clinton says black people are super predators and are bad and you know what?
[02:27:21.540 --> 02:27:26.260]  You got a lot of black folks that are acting like predators out attacking white people. It's all over the news
[02:27:26.500 --> 02:27:30.260]  Liberals go. Yeah, I walked out of the plane and six black guys beat me up saying I was a Trump supporter
[02:27:30.260 --> 02:27:35.620]  I voted for Hillary and it's some gay white guy, but see that's the excuse
[02:27:36.260 --> 02:27:38.260]  to sit there and
[02:27:38.500 --> 02:27:44.500]  Attack whoever you want, but if you're a racist black person and shoot your mouth off at Donald Trump
[02:27:44.500 --> 02:27:46.500]  He's gonna slap your ass right back
[02:27:49.060 --> 02:27:51.060]  But it's all a load of crap
[02:27:52.700 --> 02:27:54.700]  So by every metric black people
[02:27:54.700 --> 02:28:01.020]  By the way, he just signed up for prison reform so that blacks don't get more jail time for cocaine and whites
[02:28:01.020 --> 02:28:03.340]  Oh, that's in the news today, but you won't hear about it
[02:28:04.220 --> 02:28:07.260]  That the you know who got that pass was the Clintons, right?
[02:28:10.700 --> 02:28:12.340]  Now if I was a real racist
[02:28:12.340 --> 02:28:17.740]  I'd play the race card me a Democrat and manage everybody via race and sit back and act like I'm this big loving person
[02:28:17.740 --> 02:28:24.980]  Well, I'm turning the white people into racist again because I've turned you the minorities into frothing foaming at the mouth
[02:28:25.540 --> 02:28:28.140]  crazed racist, do you know what?
[02:28:29.700 --> 02:28:34.980]  I'm taking the high road just like Donald Trump and I'm gonna promote prosperity and freedom for everybody
[02:28:35.300 --> 02:28:37.860]  And I'm gonna call it like it is and just move forward
[02:28:40.900 --> 02:28:42.900]  Stay with us ladies and gentlemen
[02:28:42.900 --> 02:28:47.500]  Infowars.com news wars.com so much more on the other side
[02:28:48.180 --> 02:28:51.780]  Please sit here in this glorious America. That's like a heaven hole
[02:28:53.860 --> 02:28:58.740]  Are you happy washing your hands with harsh chemicals? Are you happy doing laundry with detergents?
[02:28:58.740 --> 02:29:06.500]  Are you happy paying high prices? Find your happiness with pure soap these all natural earth friendly pure soaps are the very best
[02:29:06.500 --> 02:29:14.140]  You've ever used buy in bulk get a 12 36 or 48 months of plot or get items individually and still save big
[02:29:14.140 --> 02:29:21.340]  You're getting soap products twice as good as what you're using now earth friendly and natural soaps your family deserves the best
[02:29:21.740 --> 02:29:26.740]  Happiness is five-star soap.com. Why not put your money up the drain for a change?
[02:29:26.860 --> 02:29:29.700]  See them at five-star soap.com or call
[02:29:29.700 --> 02:29:39.140]  1-800-340-7091 for a catalog Calben's soap company can save you thousands of dollars and give you good old-fashioned real soaps that are
[02:29:39.260 --> 02:29:46.140]  Triple concentrated soaps made from vegetable and coconut oils see their full selection of soaps at five-star soap.com
