[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:04:16.000 --> 01:04:22.000]  They will have basically made a whole series of bets on credit default swaps and derivatives and other things
[01:04:22.000 --> 01:04:26.000]  to profit big time for what Assange is going to do.
[01:04:26.000 --> 01:04:30.000]  The other thing I think we have to remember is we were told what this would be.
[01:04:30.000 --> 01:04:38.000]  Cass Sunstein wrote that essay saying we have to provide for the cognitive disruption of the 9-11 Truth Movement.
[01:04:38.000 --> 01:04:41.000]  Webster, leave it there. I don't want you to be interrupted on this.
[01:04:41.000 --> 01:04:46.000]  Recap that when we come back. And then we know Cass Sunstein's hooked in with Soros.
[01:04:46.000 --> 01:04:48.000]  I want you to break down their geopolitical aim here.
[01:04:48.000 --> 01:04:53.000]  They don't want to get into what's happening with the economy and the trillions, not just being given to zombie banks,
[01:04:53.000 --> 01:04:59.000]  but the select corporations. We'll be right back with Webster Tarpley. I'm Alex Jones.
[01:04:59.000 --> 01:05:03.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:05:03.000 --> 01:05:08.000]  Number one, new climate legislation could easily double or triple your electric bill.
[01:05:08.000 --> 01:05:13.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[01:05:13.000 --> 01:05:19.000]  It's true. Total government control of electricity in the name of smart grid technology is coming.
[01:05:19.000 --> 01:05:23.000]  Number three, in some areas of the country the power grid is dangerously overloaded.
[01:05:23.000 --> 01:05:27.000]  And now new socialist legislation is only compounding the problem.
[01:05:27.000 --> 01:05:31.000]  Number four, dangerous weather is always a threat to local grids.
[01:05:31.000 --> 01:05:35.000]  Every year, thousands of families lose their power from weather-related onages.
[01:05:35.000 --> 01:05:40.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[01:05:40.000 --> 01:05:45.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:05:45.000 --> 01:05:51.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[01:05:51.000 --> 01:05:59.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:06:04.000 --> 01:06:08.000]  Big Brother, mainstream media, government cover-ups.
[01:06:08.000 --> 01:06:11.000]  You want answers? Well, so does he.
[01:06:11.000 --> 01:06:16.000]  It's Alex Jones on the GCN radio network.
[01:06:16.000 --> 01:06:23.000]  All right, I'm Alex Jones. We're now into hour number two of this live Sunday edition.
[01:06:23.000 --> 01:06:29.000]  This day of December 2010 are to believe this year is very long in the tooth.
[01:06:29.000 --> 01:06:34.000]  My friend soon will be 2011, 2012 and beyond.
[01:06:34.000 --> 01:06:40.000]  Now, Webster, I remember Cass Sunstein two years ago, now White House regulations are,
[01:06:40.000 --> 01:06:47.000]  openly saying we will infiltrate the alternative media, we will infiltrate the anti-man-made global warming groups,
[01:06:47.000 --> 01:06:54.000]  we will infiltrate 9-11 Truth, and we will wreak havoc, put out all sorts of disinfo to discredit them,
[01:06:54.000 --> 01:06:59.000]  then we'll move to start outlawing the media and free speech.
[01:06:59.000 --> 01:07:03.000]  We'll use leaks. I mean, they're telling us what they'll do.
[01:07:03.000 --> 01:07:05.000]  We know he's tied into George Soros.
[01:07:05.000 --> 01:07:10.000]  So now, as you predicted more than six months ago in repeated interviews,
[01:07:10.000 --> 01:07:15.000]  and so did Madsen and others, now that he's built up his street cred,
[01:07:15.000 --> 01:07:21.000]  Assange says he's going to go after certain brokerage firms and banks.
[01:07:21.000 --> 01:07:24.000]  George Soros has been convicted in two countries of this.
[01:07:24.000 --> 01:07:26.000]  Let's continue along that line.
[01:07:26.000 --> 01:07:31.000]  Well, I think we have to take this Cass Sunstein essay from some years back quite seriously,
[01:07:31.000 --> 01:07:39.000]  because I would regard WikiLeaks and Assange as the fulfillment of what Cass Sunstein said he wanted.
[01:07:39.000 --> 01:07:43.000]  In other words, it's the product of that project that we now see.
[01:07:43.000 --> 01:07:48.000]  Cass Sunstein said, look, we have these conspiracy theorists running around,
[01:07:48.000 --> 01:07:50.000]  and we've got to do something about this.
[01:07:50.000 --> 01:07:54.000]  We've got to provide for the cognitive disruption of these people.
[01:07:54.000 --> 01:08:03.000]  We've got to break them up using intellectual means, using different ideas.
[01:08:03.000 --> 01:08:05.000]  And what do you think that would look like?
[01:08:05.000 --> 01:08:10.000]  The cognitive disruption is not going to come from a group that comes on the scene and says,
[01:08:10.000 --> 01:08:15.000]  we're the Bush Cheney Neocon fan club, and we're here to tell you what you're doing is wrong.
[01:08:15.000 --> 01:08:16.000]  Well, that's what he said.
[01:08:16.000 --> 01:08:23.000]  Cass Sunstein, as you know, in that Harvard paper and others said the mainstream media has no credibility.
[01:08:23.000 --> 01:08:27.000]  We've got to pose as anti-establishment to sell this stuff.
[01:08:27.000 --> 01:08:29.000]  Right, and therefore, look at Assange.
[01:08:29.000 --> 01:08:31.000]  What does Assange say about 9-11?
[01:08:31.000 --> 01:08:34.000]  Assange says that he is irritated.
[01:08:34.000 --> 01:08:37.000]  He's fed up with these people who talk about 9-11,
[01:08:37.000 --> 01:08:42.000]  because they're ignoring the real big conspiracies that he Assange reveals,
[01:08:42.000 --> 01:08:46.000]  and they're going after a conspiracy that he says has no basis.
[01:08:46.000 --> 01:08:50.000]  Now, again, I wouldn't call it the conspiracy-based community.
[01:08:50.000 --> 01:08:52.000]  I would call it the reality-based community.
[01:08:52.000 --> 01:08:54.000]  You don't go looking for conspiracies.
[01:08:54.000 --> 01:08:58.000]  You go looking for the truth, and much of the time, unfortunately, you do find conspiracies.
[01:08:58.000 --> 01:09:01.000]  That's the way social reality is.
[01:09:01.000 --> 01:09:03.000]  So out of faithfulness to truth, we have to do this.
[01:09:03.000 --> 01:09:09.000]  But what Sunstein is saying, and what I think Assange is actually doing,
[01:09:09.000 --> 01:09:13.000]  is that you've got to go in there and break them up, and how would you break them up?
[01:09:13.000 --> 01:09:17.000]  I mean, I've seen this happen, for example, in a place like Iceland.
[01:09:17.000 --> 01:09:23.000]  I was in Iceland last September, October, and there was a live social movement
[01:09:23.000 --> 01:09:25.000]  that wanted to declare a debt moratorium.
[01:09:25.000 --> 01:09:29.000]  They wanted to say to the British and the Dutch government
[01:09:29.000 --> 01:09:32.000]  that the debts of the zombie banks were going to be canceled,
[01:09:32.000 --> 01:09:41.000]  and that you couldn't load $10 or $15 billion of debt on a population of 300,000 to 400,000 people in Iceland.
[01:09:41.000 --> 01:09:48.000]  And in blows Assange, as soon as I'm out out of the country, and he says, look, guys, forget about this debt moratorium stuff.
[01:09:48.000 --> 01:09:50.000]  Forget about fighting finance capital.
[01:09:50.000 --> 01:09:57.000]  Let's set up a really important base of leakers and pornographers and gamers,
[01:09:57.000 --> 01:10:03.000]  and we'll make Iceland into the center of all kinds of wonderful things on the internet.
[01:10:03.000 --> 01:10:09.000]  We'll be immune to the laws of all these other countries, and that's where this stuff takes off.
[01:10:09.000 --> 01:10:13.000]  Yeah, it did come out nice on that almost all the debt was not owed by the people.
[01:10:13.000 --> 01:10:15.000]  It was the very banks that owed the money.
[01:10:15.000 --> 01:10:18.000]  Yeah, it was all owed by the banks, and it was not even owed.
[01:10:18.000 --> 01:10:20.000]  I mean, this was just...
[01:10:20.000 --> 01:10:21.000]  Same thing in Ireland now.
[01:10:21.000 --> 01:10:24.000]  Yeah, it's the same. It's exactly the same model.
[01:10:24.000 --> 01:10:34.000]  So the thing with Soros is, you look at WikiLeaks, it came into existence in 2007, as I recall,
[01:10:34.000 --> 01:10:42.000]  and the first time it was mentioned is, I believe, in a Washington Post op-ed by Cass Sunstein,
[01:10:42.000 --> 01:10:46.000]  who says we have these wonderful positive leaking operations.
[01:10:46.000 --> 01:10:54.000]  One way or the other, the Washington Post is the debut of WikiLeaks, and then as we go on...
[01:10:54.000 --> 01:11:00.000]  And of course, it turns out Woodward was Naval Intelligence, connected directly, and that whole thing was staged.
[01:11:00.000 --> 01:11:02.000]  No doubt about that, but just on this note.
[01:11:02.000 --> 01:11:08.000]  Originally, the board of WikiLeaks was stacked with people who were Chinese dissidents, right?
[01:11:08.000 --> 01:11:11.000]  We don't need to go through the names, because they're not well known.
[01:11:11.000 --> 01:11:15.000]  When you're dealing with the world of dissidents from the...
[01:11:15.000 --> 01:11:22.000]  Used to be Communist bloc, but now sort of the enemy countries like China, Russia, these places,
[01:11:22.000 --> 01:11:26.000]  then you have to look, what is the role of Soros in this?
[01:11:26.000 --> 01:11:34.000]  Because the Soros foundations have been extremely active, for example, in Russia, after the Communist regime ended,
[01:11:34.000 --> 01:11:39.000]  the Soviet Union ended, the Soros foundations went in there and they brought up all kinds of intellectuals
[01:11:39.000 --> 01:11:47.000]  with very small scholarships, very small stipends that nevertheless established a tie of loyalty of these people towards Soros.
[01:11:47.000 --> 01:11:55.000]  And if you look at the people who financed the various Chinese dissident operations in the West,
[01:11:55.000 --> 01:12:00.000]  you see that the Soros Cooper foundations, let's say, looms rather large.
[01:12:00.000 --> 01:12:09.000]  And again, the political director of all this is Morton Halperin, who is left over from the Pentagon Papers of the late 60s and early 70s.
[01:12:09.000 --> 01:12:12.000]  So he knows how you do these sorts of things.
[01:12:12.000 --> 01:12:19.000]  So I would say what Cass Sunstein was demanding is exactly what Assange is doing.
[01:12:19.000 --> 01:12:25.000]  And people have to realize that this is especially a matter of left-wing prejudice.
[01:12:25.000 --> 01:12:30.000]  Leftists are suckers, they're easy marks for this kind of a guy.
[01:12:30.000 --> 01:12:34.000]  And of course, the indispensable ingredient is that he's persecuted, right?
[01:12:34.000 --> 01:12:41.000]  We're told that he's on the run, he's seeking asylum in Switzerland, but nevertheless he still has.
[01:12:41.000 --> 01:12:46.000]  The New York Times, the Guardian in Britain, which is the left-wing of the...
[01:12:46.000 --> 01:12:48.000]  They're his mouthpieces.
[01:12:48.000 --> 01:12:49.000]  They all work for him.
[01:12:49.000 --> 01:12:57.000]  Now, Alex, you and I know very well, if you're coming up with something that the U.S. financier establishment wants to suppress,
[01:12:57.000 --> 01:12:59.000]  this is not how they treat you.
[01:12:59.000 --> 01:13:05.000]  Hey, Jesse Ventura's TV show on FEMA camps got banned, and I'm not at liberty to get into all of it,
[01:13:05.000 --> 01:13:09.000]  but it's just not going to air now, and it's the government.
[01:13:09.000 --> 01:13:13.000]  I mean, I've been attacked in a parking lot, I've had all sorts of dirty tricks,
[01:13:13.000 --> 01:13:16.000]  and I'm not releasing anything like this stuff.
[01:13:16.000 --> 01:13:19.000]  I mean, no, they go after you, they demonize you.
[01:13:19.000 --> 01:13:22.000]  I'm attacked by Soros publications now every day.
[01:13:22.000 --> 01:13:26.000]  Huffington Post, Media Matters, All Finance Mine.
[01:13:26.000 --> 01:13:36.000]  Yeah, so if those of us who have some idea, some personal experience of what kind of a treatment you get from these mainstream media,
[01:13:36.000 --> 01:13:40.000]  because that's what this is, and El País of Spain, let's not forget them.
[01:13:40.000 --> 01:13:50.000]  So there's an international media consortium that's backing Assange. This does not happen if Wall Street and the city of London are hostile to what you're doing.
[01:13:50.000 --> 01:13:57.000]  It means that Assange is something that they want to promote, and at this point, I think it's an open and shut case, right?
[01:13:57.000 --> 01:14:00.000]  Look at his background. He's a zombie from MKUltra.
[01:14:00.000 --> 01:14:03.000]  Look at his track record of the stuff that he puts out.
[01:14:03.000 --> 01:14:09.000]  It becomes more and more dubious and rotten, more and more dictated by the CIA hit list,
[01:14:09.000 --> 01:14:12.000]  and now he's going to get into this stuff with the banks.
[01:14:12.000 --> 01:14:17.000]  Remember, London always likes the idea of shifting the crisis to New York, right?
[01:14:17.000 --> 01:14:21.000]  They did this in 1971. They did it again in 2000.
[01:14:21.000 --> 01:14:25.000]  You've been predicting that that after Greece and Ireland, you said it'd probably come here?
[01:14:25.000 --> 01:14:28.000]  Yeah, or it could go to Britain. See, that's the question.
[01:14:28.000 --> 01:14:33.000]  It could go to Britain, and here we have Assange essentially saying, I'm going to attack a U.S. bank.
[01:14:33.000 --> 01:14:37.000]  How about attacking a British bank, right? You want some street creds?
[01:14:37.000 --> 01:14:40.000]  Attack a British bank. Well, notice where he's run, Britain.
[01:14:40.000 --> 01:14:48.000]  Yeah, of course. Australia is British imperial territory, whatever the technicalities of the government are, right?
[01:14:48.000 --> 01:14:55.000]  The Queen overthrew Gal Whitlam, the Prime Minister of Australia, in 1975 when he did something she didn't like.
[01:14:55.000 --> 01:14:59.000]  Same thing happened a year and a half ago. She suspended the parliament in Canada.
[01:14:59.000 --> 01:15:01.000]  In Canada, and they've done that more than once.
[01:15:01.000 --> 01:15:07.000]  So the independence of these British empire echelon countries is largely a fiction.
[01:15:07.000 --> 01:15:14.000]  They're controlled from the city of London by the financiers, and the Queen does what the financier consensus is.
[01:15:14.000 --> 01:15:21.000]  So I think that more or less accounts for Assange, and I think the thing that makes this so lamentable
[01:15:21.000 --> 01:15:25.000]  is that the left liberals, the leftists, have learned nothing.
[01:15:25.000 --> 01:15:29.000]  They learned nothing from the Pentagon Papers, nothing from Watergate,
[01:15:29.000 --> 01:15:31.000]  and here they are, they're going into it again.
[01:15:31.000 --> 01:15:34.000]  And I think what you were saying before is very relevant.
[01:15:34.000 --> 01:15:41.000]  The goal of this stuff is to shut down all sorts of websites like the ones we have, yours in particular,
[01:15:41.000 --> 01:15:45.000]  that actually tell you the truth about something or give you an alternative view.
[01:15:45.000 --> 01:15:49.000]  Well, stay there. Let's cover that. Let's cover that when we come back and then get into the economy
[01:15:49.000 --> 01:15:57.000]  and all these trillions of our taxpayer money being given to globalist corporations and the controlled media.
[01:15:57.000 --> 01:15:59.000]  Thank you for this web shirt.
[01:16:27.000 --> 01:16:29.000]  I hope you enjoyed this video.
[01:16:29.000 --> 01:16:58.000]  I hope you enjoyed this video. I hope you did.
[01:17:00.000 --> 01:17:04.000]  Hi, folks. This is Alex Jones asking you for a minute of your time to tell you about soap,
[01:17:04.000 --> 01:17:08.000]  not detergents, but good old fashioned pure soap made by the Calvin Soap Company,
[01:17:08.000 --> 01:17:10.000]  a family owned and operated American company.
[01:17:10.000 --> 01:17:18.000]  My family, staff, friends, and radio listeners are constantly telling me how much they love these products for bath, air, laundry, and dishes.
[01:17:18.000 --> 01:17:23.000]  There is nothing like these factory direct, big money saving triple concentrated soaps anywhere.
[01:17:23.000 --> 01:17:32.000]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[01:17:32.000 --> 01:17:36.000]  Let's talk to the owner of 5 Star Soap, Marty Schachter, and see what he has to say.
[01:17:36.000 --> 01:17:54.000]  As founder and owner for over 63 years, people keep asking me, how's business? I'm happy to say our business is going down the drain.
[01:17:54.000 --> 01:18:00.000]  Call us at 1-800-340-7091 or visit our website 5starsoap.com for buying a one to two month soap sampler. Thank you.
[01:18:00.000 --> 01:18:04.000]  You may be arrested and or subject to other police action.
[01:18:04.000 --> 01:18:09.000]  Tyranny is here. The grim future foretold in 1984 has become reality.
[01:18:09.000 --> 01:18:12.000]  It really says that the state is God.
[01:18:12.000 --> 01:18:17.000]  The United States is now recognized globally as one of the most oppressive police states on earth.
[01:18:17.000 --> 01:18:24.000]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:18:24.000 --> 01:18:30.000]  This documentary exposes how the continuity of government program has established an old powerful shadow state.
[01:18:30.000 --> 01:18:34.000]  Police state 4 chronicles the sickening depths to which our republic has fallen.
[01:18:34.000 --> 01:18:44.000]  Prepare to enter the secretive world of emergency dictatorship, body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[01:18:44.000 --> 01:18:51.000]  It's only the beginning of the New World Order's hellish plan. The police state isn't coming. It's here.
[01:18:51.000 --> 01:19:02.000]  Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[01:19:02.000 --> 01:19:09.000]  Hi, this is Alex Jones. You've heard me talk about the delicious, easy to fix and very storable foods from eFoodsDirect.com.
[01:19:09.000 --> 01:19:14.000]  I've told you for years that eFoodsDirect has the best storable food on the planet.
[01:19:14.000 --> 01:19:25.000]  Now it's that time of year again, and their holiday special is here. They have two holiday price packs for you to put into your reserves for a secure future or to share with others.
[01:19:25.000 --> 01:19:36.000]  The first is a six-month bulk supply in 10 cans, and the second is a five-week supply of quick and easy to fix meals, including delicious bakery items shipped in heavy tote bags.
[01:19:36.000 --> 01:19:43.000]  Now for a limited time. When you order two or more of these special holiday packs, you'll get free shipping on your entire order.
[01:19:43.000 --> 01:19:50.000]  Call now 800-409-5633 or visit them at eFoodsDirect.com forward slash Alex.
[01:19:50.000 --> 01:19:57.000]  That's 800-409-5633 or eFoodsDirect.com forward slash Alex.
[01:19:57.000 --> 01:20:09.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:20:28.000 --> 01:20:35.000]  That integrates in with the Audi commercial for the Green Police, all of this making a joke out of living in a hardcore tyranny.
[01:20:35.000 --> 01:20:39.000]  That's in the last segment of this live Sunday broadcast.
[01:20:39.000 --> 01:20:44.000]  Here's a document cam shot for PrisonPlanet.tv viewers.
[01:20:44.000 --> 01:20:53.000]  Senators unveil anti-Wikileaks bill, and what does it say there in the article?
[01:20:53.000 --> 01:21:01.000]  Well, it says Joe Lieberman, the usual suspect who's always openly saying he wants to shut down the Internet.
[01:21:01.000 --> 01:21:05.000]  And Senator Jay Rockefeller, who famously said we'd be better off without an Internet.
[01:21:05.000 --> 01:21:09.000]  And Cass Sunstein, who wants to quote shut down free speech on the web.
[01:21:09.000 --> 01:21:16.000]  I mean, they're openly saying this, they've got a bill to put you in jail for a long time and give you a giant fine,
[01:21:16.000 --> 01:21:23.000]  if you release basically anything that the government is up to or that they're doing.
[01:21:23.000 --> 01:21:30.000]  Then meanwhile, the State Department tells Columbia University students, do not discuss WikiLeaks or you'll get in trouble.
[01:21:30.000 --> 01:21:34.000]  We've got government agencies restrict employee access to WikiLeaks.
[01:21:34.000 --> 01:21:38.000]  Now they're saying they may have to spy on the government employees to make sure they're not reading it.
[01:21:38.000 --> 01:21:46.000]  So it's all a perfect excuse to ram through the Cybersecurity Act, a perfect excuse to try to pass new legislation,
[01:21:46.000 --> 01:21:52.000]  right as the alternative media completely discredits the establishment, disinfo outlets,
[01:21:52.000 --> 01:21:58.000]  who we now learn have gotten hundreds of millions of dollars individually in the case of MSNBC
[01:21:58.000 --> 01:22:04.000]  of your bailout taxpayer money, secretly, that state-run media.
[01:22:04.000 --> 01:22:07.000]  Let's go back to Webster Tarpley on this front.
[01:22:07.000 --> 01:22:10.000]  Well, now, if we want to talk about the Federal Reserve.
[01:22:10.000 --> 01:22:16.000]  Well, I mean, finish up with the point you were trying to make as we went to break dealing with how they're now using WikiLeaks
[01:22:16.000 --> 01:22:20.000]  to censor and control the web as I predicted six months ago.
[01:22:20.000 --> 01:22:30.000]  Well, the net effect of this latest stunt by the MK Ultra Zombie Assange and his people is likely to be,
[01:22:30.000 --> 01:22:38.000]  to furnish a pretext where we have just said some new monstrous piece of legislation, a Patriot Act, Mark II or Mark III
[01:22:38.000 --> 01:22:45.000]  or whatever it is that begins to put the screws on the Internet using the idea that, oh, Assange is running wild.
[01:22:45.000 --> 01:22:48.000]  We've got to crack down on everybody across the board.
[01:22:48.000 --> 01:22:53.000]  And the joke is that everything, or just about everything in Assange's document dump,
[01:22:53.000 --> 01:22:56.000]  is precisely the garbage you can read in the newspapers.
[01:22:56.000 --> 01:23:03.000]  The same story with the Pentagon Papers, by the way. The Pentagon Papers had in them absolutely zero
[01:23:03.000 --> 01:23:09.000]  that you didn't know if you'd been reading LeMonde or any of the major Italian papers at the time.
[01:23:09.000 --> 01:23:16.000]  We're told that we have to give up the freedom of the Internet because of Assange telling you
[01:23:16.000 --> 01:23:22.000]  that Putin is bad, Berlusconi is bad, Karzai is bad. Well, we knew all that, right?
[01:23:22.000 --> 01:23:28.000]  Let me add a caveat. Well, first off, then why do it? I know what you're going to say, but tell us.
[01:23:28.000 --> 01:23:35.000]  A, then, if it's already out there, why do it? A, but B, a member of the Stuxnet worm of two months ago,
[01:23:35.000 --> 01:23:40.000]  the hit I ran, and then it came out that Israel had launched it, but our government doesn't care.
[01:23:40.000 --> 01:23:43.000]  I mean, it's like predicting a duck's going to go jump in the water and quack.
[01:23:43.000 --> 01:23:49.000]  I said, watch, they're going to say we've got to have cybersecurity pass to openly give the government a kill switch
[01:23:49.000 --> 01:23:55.000]  over the web and public surveillance in the name of stopping a worm they launched.
[01:23:55.000 --> 01:23:59.000]  Yeah, precisely. Let's look at Assange's great document up.
[01:23:59.000 --> 01:24:04.000]  Is there anything in there that tells us something about September 11, 2001?
[01:24:04.000 --> 01:24:12.000]  I don't think so. Is there anything in there that tells us something about the road B-52 of August, September 2007,
[01:24:12.000 --> 01:24:16.000]  right, the attempt to hijack a nuclear bomber, send that to the Middle East?
[01:24:16.000 --> 01:24:21.000]  Missing cruise missiles. And start something. Yeah, and there's still apparently one cruise missile still missing.
[01:24:21.000 --> 01:24:26.000]  Is there anything in there, I don't know, the assassination of Yitzhak Rabin of Israel?
[01:24:26.000 --> 01:24:30.000]  Is there anything in there that makes Bush Cheney look really bad?
[01:24:30.000 --> 01:24:36.000]  Is there anything in there that makes Obama look really bad? You see, the victims of all this stuff are foreign leaders,
[01:24:36.000 --> 01:24:42.000]  and there's always a strong presumption that the CIA is interested in weakening...
[01:24:42.000 --> 01:24:47.000]  State Department documents and things. I mean, they were saying there were WMDs eight years ago.
[01:24:47.000 --> 01:24:53.000]  This is always the internal echo chamber propaganda. But just because it's secret doesn't mean it's true.
[01:24:53.000 --> 01:25:00.000]  Right, and remember, most of these documents are very low level. Some of these are really not classified at all.
[01:25:00.000 --> 01:25:07.000]  They're confidential or secret. And the general rule of thumb is if something is top secret today,
[01:25:07.000 --> 01:25:14.000]  it should be maybe confidential. But the documents that really deserve to be top secret are very, very few.
[01:25:14.000 --> 01:25:17.000]  They're generally given a much higher degree of secret.
[01:25:17.000 --> 01:25:22.000]  We got to shift gears now and get into the economy. But lastly, do you think they might go ahead and burn a signs
[01:25:22.000 --> 01:25:26.000]  that he's a compartmentalized minion just for credibility purposes?
[01:25:26.000 --> 01:25:33.000]  Why not? Because if you have a zombie of this type, part of the myth that the leftist needs to believe
[01:25:33.000 --> 01:25:37.000]  is that this person is being persecuted. So they want to persecute him.
[01:25:37.000 --> 01:25:42.000]  They did put Ellsberg on trial, right? They've done this before.
[01:25:42.000 --> 01:25:50.000]  So I think that Assange, I'm sorry to say this, but he may face the fate of an expendable asset.
[01:25:50.000 --> 01:25:51.000]  In other words, a throwaway.
[01:25:51.000 --> 01:25:52.000]  Lee Harvey Oswald.
[01:25:52.000 --> 01:25:57.000]  Yeah, who can simply be liquidated in order to build up a greater sympathy form.
[01:25:57.000 --> 01:26:06.000]  But since Assange is this MK Ultra zombie type, he's not going to be a particularly good witness or defendant.
[01:26:06.000 --> 01:26:11.000]  He's not going to be eloquent and likable when he has to really get into it.
[01:26:11.000 --> 01:26:13.000]  Well, like McVeigh, they'll just keep him shot up with a bunch of stuff.
[01:26:13.000 --> 01:26:18.000]  We're shifting gears into the economy. We start learning about trillions of foreign banks,
[01:26:18.000 --> 01:26:21.000]  something you covered a year and a half ago in the Obama deception.
[01:26:21.000 --> 01:26:26.000]  They won't tell Congress where the money is. Why are they now releasing this at this point?
[01:26:26.000 --> 01:26:31.000]  Well, part of it is the nature of the system. We still have some institutions,
[01:26:31.000 --> 01:26:35.000]  and they didn't want to bring this up, right? They didn't want to reveal it.
[01:26:35.000 --> 01:26:39.000]  I think that there are two sides of it that are really unbelievable.
[01:26:39.000 --> 01:26:47.000]  The foreign banks, right? And the main stuff here is the term asset facility, right? The TAF.
[01:26:47.000 --> 01:26:56.000]  And there we find, Barclays Bank of Britain gets $232 billion. The Bank of Scotland gets $181 billion.
[01:26:56.000 --> 01:27:03.000]  Societe Generale of France gets $124 billion. Dresden Bank of Germany, $123 billion.
[01:27:03.000 --> 01:27:10.000]  Royal Bank of Scotland, $117 billion. Bayer-Russia Landesbank, $108 billion.
[01:27:10.000 --> 01:27:19.000]  And Daxia of Belgium, $105 billion. So this is breathtaking. I mean, that's just about a trillion dollars that I've just gone through.
[01:27:19.000 --> 01:27:28.000]  To foreign banks, foreign banks. Now, it means that the Federal Reserve is really up there, you know, next to the IMF.
[01:27:28.000 --> 01:27:34.000]  It's the central bank of the world, because every one of these countries has a national central bank,
[01:27:34.000 --> 01:27:36.000]  and some of them have the European central bank.
[01:27:36.000 --> 01:27:38.000]  And it's killing the dollar in the process.
[01:27:38.000 --> 01:27:42.000]  They could have drawn, well, this is somewhat separate. I think this is one side of it.
[01:27:42.000 --> 01:27:48.000]  No, it's the absolutely breathtaking amounts that are granted by the Federal Reserve.
[01:27:48.000 --> 01:27:52.000]  Now, remember, this is not tax money. This is money created out of thin air.
[01:27:52.000 --> 01:27:56.000]  Now, there's nothing wrong with creating money out of thin air. The question is, what do you do with it?
[01:27:56.000 --> 01:28:03.000]  And in this case, they've used it to prop up derivatives. The Barclays Bank is very, very ironic, because you remember...
[01:28:03.000 --> 01:28:06.000]  So it's propping up the investments of Goldman Sachs and others.
[01:28:06.000 --> 01:28:13.000]  Yeah, that's what they gave to AIG, and also directly, right? Goldman Sachs lied that they didn't need help.
[01:28:13.000 --> 01:28:17.000]  They got plenty of help. Goldman Sachs got 10, 20, 30...
[01:28:17.000 --> 01:28:20.000]  And now they've all got record profits. Bank of America's profit up 30%.
[01:28:20.000 --> 01:28:27.000]  Right. But Barclays Bank, they were the ones who drove Lehman Brothers into bankruptcy during that fateful weekend.
[01:28:27.000 --> 01:28:30.000]  Barclays Bank was supposed to buy Lehman Brothers pre-bankruptcy.
[01:28:30.000 --> 01:28:37.000]  And at the last minute, right, at 5 minutes to 12 on Sunday night, more or less, in the metaphorical terms,
[01:28:37.000 --> 01:28:43.000]  the British come forward and say, no, we're not doing it. And Barclays Bank nevertheless gets rewarded with 232 billion.
[01:28:43.000 --> 01:28:49.000]  All right, Webster, stay there. Come back and finish up with this and all these media outlets being paid off secretly.
[01:28:49.000 --> 01:29:01.000]  We'll be right back. Stay with us.
[01:29:01.000 --> 01:29:09.000]  Hundreds of nations have fallen to tyranny in the last century alone. This is our last chance to not relive history.
[01:29:09.000 --> 01:29:14.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans at home.
[01:29:14.000 --> 01:29:20.000]  I've turned a tremendous influence on our president in Congress, and they really are calling the shots.
[01:29:20.000 --> 01:29:25.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[01:29:25.000 --> 01:29:33.000]  For the Republic identifies the enemies of our nation, the criminal offshore cartel held bent on destroying sovereignty,
[01:29:33.000 --> 01:29:35.000]  and on its ashes constructing world government.
[01:29:35.000 --> 01:29:42.000]  Tim Geithner, Bernanke, they're arsonists. They're asking for more matches, and the Congress is saying, who do we make the checkout to?
[01:29:42.000 --> 01:29:49.000]  Today seems like nobody does care. And right now in Washington, D.C., we have seen a fall of the Republic.
[01:29:49.000 --> 01:29:54.000]  Get your copy of Full of the Republic on DVD at infowars.com.
[01:29:54.000 --> 01:30:20.000]  Or watch it online right now in superhighqualityatprisonplanet.tv.
[01:30:20.000 --> 01:30:24.000]  Take my word for it. Once you've used pure soap, you won't buy anything else.
[01:30:24.000 --> 01:30:31.000]  Since 1947, Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[01:30:31.000 --> 01:30:39.000]  Buy American and stay clean. As well as support infowars, visit 5starsoap.com today or call 1-800-340-7091.
[01:30:39.000 --> 01:30:41.000]  Well, Marty, what do you have to say?
[01:30:41.000 --> 01:30:55.000]  As founder and owner for over 63 years, satisfaction is guaranteed on W. Dirtback. Call us at 1-800-340-7091 for free catalog.
[01:30:55.000 --> 01:31:21.000]  Or visit our website 5starsoap.com. Thank you.
