[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:16:01.000 --> 01:16:09.000]  You've heard Alex explain how the Silver Lunges Generator infuses the respiratory system with your self-produced colloidal silver solutions,
[01:16:09.000 --> 01:16:17.000]  yet many are unaware of the entire function of the Silver Lunges System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[01:16:17.000 --> 01:16:22.000]  My name is Mario Safaldi and I'm the developer of the Silver Lunges Generator.
[01:16:22.000 --> 01:16:27.000]  Not only does the Silver Lunges System produce endless colloidal and ionic silver solutions,
[01:16:27.000 --> 01:16:35.000]  it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:16:35.000 --> 01:16:43.000]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:16:43.000 --> 01:16:53.000]  Be sure to watch our new 7-minute video tour of the Silver Lunges System at www.silverlungs.com to learn more about how the Silver Lunges System works.
[01:16:53.000 --> 01:17:01.000]  As well, we are always ready to answer any questions you may have. That's www.silverlungs.com.
[01:17:23.000 --> 01:17:26.000]  Number 3. Take Decisive Action.
[01:17:26.000 --> 01:17:30.000]  A perfect storm is brewing or a global food crisis.
[01:17:30.000 --> 01:17:35.000]  That's why I'm telling everyone to read the new book, Rising Prices Empty Shelves,
[01:17:35.000 --> 01:17:39.000]  warning signs that trigger the deadliest famines in history.
[01:17:39.000 --> 01:17:42.000]  Don't get caught unprepared when the crisis hits.
[01:17:42.000 --> 01:17:47.000]  This book is only available at risingpricesemptyshelves.com.
[01:17:47.000 --> 01:17:52.000]  You'll also get a free copy of Supermarket Survival, how to cut your grocery bills in half.
[01:17:52.000 --> 01:17:57.000]  And again, that website is risingpricesemptyshelves.com.
[01:17:57.000 --> 01:18:01.000]  That's risingpricesemptyshelves.com.
[01:18:01.000 --> 01:18:04.000]  Hi folks, this is Alex Jones.
[01:18:04.000 --> 01:18:09.000]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognized risk.
[01:18:09.000 --> 01:18:11.000]  Saving means to make money.
[01:18:11.000 --> 01:18:20.000]  The Calben Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[01:18:20.000 --> 01:18:27.000]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[01:18:27.000 --> 01:18:35.000]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and a terrorizing clothing called lint.
[01:18:35.000 --> 01:18:40.000]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[01:18:40.000 --> 01:18:45.000]  Getting a free catalog is easy by calling 800-340-7091.
[01:18:45.000 --> 01:18:53.000]  Or see Calben on the Web at 5starsoap.com. Take charge of your health now by calling 800-340-7091.
[01:18:53.000 --> 01:19:19.000]  Or see Calben on the Web at 5starsoap.com.
[01:19:19.000 --> 01:19:28.000]  The crazy part is, he's usually right. You see, he predicted the collapse of GM, Panny May, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[01:19:28.000 --> 01:19:31.000]  In fact, Barron's called his work a dire prophecy.
[01:19:31.000 --> 01:19:38.000]  Recently, he created a video which you can watch online for free, detailing his biggest and most important prediction yet, and it's a real eye-opener.
[01:19:38.000 --> 01:19:42.000]  I can't stress this enough. You should at least watch this free video online today.
[01:19:42.000 --> 01:19:47.000]  He explains everything you need to know, including simple steps you can take to protect yourself.
[01:19:47.000 --> 01:19:54.000]  You can find the video at www.EndOfAmerica3.com. That's End of America. The number 3.com.
[01:19:54.000 --> 01:20:20.000]  Watch the free video at www.EndOfAmerica3.com. That's EndOfAmerica3.com.
[01:20:24.000 --> 01:20:51.000]  We've got to unify and watch our flag ascend.
[01:20:51.000 --> 01:21:12.000]  We will be victorious. You tell them, Muse. Fans and listeners of the show, and I'm a fan of them.
[01:21:12.000 --> 01:21:22.000]  Doing a great job, Mr. Bellamy. Crank it up right here.
[01:21:22.000 --> 01:21:31.000]  Yeah, love it. We will be victorious.
[01:21:31.000 --> 01:21:34.000]  You see, the evil tries to masquerade as the patriot.
[01:21:34.000 --> 01:21:42.000]  We're just simply going to point out that foreign offshore banks came into our country, took it over, tried to get us into debt, are waging war against the real free market.
[01:21:42.000 --> 01:21:50.000]  They've got all these well-meaning Occupy Wall Street people running around, and I've seen many of them calling for socialism, calling for 70-plus percent taxes.
[01:21:50.000 --> 01:22:00.000]  I've got Peter Schiff going through all these crowds in New York, and person after person wants 70-plus percent taxes, which will just totally shut the country down.
[01:22:00.000 --> 01:22:10.000]  It's high taxes that drove the companies out of the US. This country built the highest standard of the living in the world with the lowest taxes in world history.
[01:22:10.000 --> 01:22:16.000]  Now, getting back to military psyops, and then I'm going to go to your phone calls and then to this story that's gotten national attention.
[01:22:16.000 --> 01:22:25.000]  Armed Citizen Militia shows up at Occupy Wall Street. They've got M16s loaded standing in front of the cops, and you'd think they're not needed to protect folks in Phoenix.
[01:22:25.000 --> 01:22:30.000]  But all over the country, the cops are shotgunning people with rubber bullets for no reason.
[01:22:30.000 --> 01:22:38.000]  So what's going to happen if there's a confrontation? In this video at infowars.com, it shows the cops kind of sheepishly looking at guys with M16s.
[01:22:38.000 --> 01:22:46.000]  Now, a lot of folks are, well, how do they have M16s? That's illegal. No, it's not in America in most states.
[01:22:46.000 --> 01:22:55.000]  The Second Amendment's only restricted in a few areas, and technically they're AR-15s. They wore M16s that have a federal stamp for them.
[01:22:55.000 --> 01:23:09.000]  But that's coming up. Let me give you the number to join us on air on all the issues we've covered. It's 877-789-ALIX 877-789-ALIX 877-789-2539 on this Sunday Live Edition.
[01:23:09.000 --> 01:23:19.000]  Let's finish up with the Army Psyop from 1968 and the parallels to the propaganda today as if we're some third world country the Pentagon has invaded.
[01:23:19.000 --> 01:23:22.000]  Because that's how we're treated now. Here it is.
[01:23:22.000 --> 01:23:26.000]  It's openly recruiting and receiving aid from the people.
[01:23:26.000 --> 01:23:27.000]  Back it up a minute.
[01:23:27.000 --> 01:23:28.000]  And the Federal Security Program.
[01:23:28.000 --> 01:23:35.000]  Back it up just about 20 seconds, because I want that part where they talk about checkpoints and things. Yeah. Back it up just a little bit. Perfect.
[01:23:35.000 --> 01:23:37.000]  Let's go ahead and go to it now. Here it is.
[01:23:37.000 --> 01:23:40.000]  And they are told how it will benefit them.
[01:23:43.000 --> 01:23:52.000]  In areas where the insurgent is openly recruiting and receiving aid from the people, an internal security program takes the greatest Psyop effort.
[01:23:52.000 --> 01:23:55.000]  Ah, Psyop checkpoint. It's a checkpoint.
[01:23:55.000 --> 01:23:59.000]  The cars are being stopped like in Tennessee or Texas on the highway.
[01:23:59.000 --> 01:24:11.000]  The important checkpoints are to sever the link between the insurgent and the civilian population to detect and neutralize subversive apparatus and to provide a secure environment.
[01:24:11.000 --> 01:24:17.000]  Oh, secure for your safety. TSA is going to grow up your one-year-old daughter. Actually, to train you to be a slave.
[01:24:17.000 --> 01:24:32.000]  The Federal Security Program encompasses roadblocks, curfews, critical supplies such as medicine, money, food, explosives, arms, etc., all of which make the Psyop effort a little more difficult.
[01:24:32.000 --> 01:24:36.000]  Which they look for at TSA checkpoints on the road now. Totally illegal.
[01:24:36.000 --> 01:24:42.000]  Where restrictions are imposed, the people should be made to realize the necessity for them.
[01:24:42.000 --> 01:24:46.000]  They must be convinced that these restrictions are only temporary.
[01:24:46.000 --> 01:24:49.000]  We were told back on 9-11. Good pause.
[01:24:49.000 --> 01:24:51.000]  Back at up 10 seconds.
[01:24:51.000 --> 01:24:58.000]  Jaren had an idea of Friday and he actually pulled up the USA Today article, gave it to the nightly news guys. We never covered it.
[01:24:58.000 --> 01:25:04.000]  But Jaren, make me tomorrow, repull that. I want to show it on screen because the way it printed was in four pieces.
[01:25:04.000 --> 01:25:11.000]  He found the USA Today where they federalized air screening and it said they would just be checking bags.
[01:25:11.000 --> 01:25:18.000]  Now that means checking another type of bag that has wavos in it and grabbing on your wife's breast.
[01:25:18.000 --> 01:25:23.000]  I mean, this is our journey into slavery.
[01:25:23.000 --> 01:25:29.000]  And now they're on the highways squeezing your luggage. Let's go ahead and go back to it.
[01:25:29.000 --> 01:25:35.000]  For them, they must be convinced that these restrictions are only temporary.
[01:25:35.000 --> 01:25:42.000]  That as soon as subversive activities are controlled, restrictions will be lifted.
[01:25:42.000 --> 01:25:47.000]  Many problems are encountered during the implementation of this type of program.
[01:25:47.000 --> 01:25:54.000]  People don't like being slaves in Nazi Germany. They'll complain. It's okay. Tell them it'll be over soon.
[01:25:54.000 --> 01:25:58.000]  Of course, it never will be. We're just going to ratchet it up.
[01:25:58.000 --> 01:26:01.000]  But the Americans will never figure it out.
[01:26:01.000 --> 01:26:06.000]  Those damaged while held up in roadblocks must be investigated immediately.
[01:26:06.000 --> 01:26:08.000]  Oh, yes.
[01:26:11.000 --> 01:26:16.000]  Curfews can alienate shopkeepers and theater and restaurant owners.
[01:26:16.000 --> 01:26:20.000]  Unless implementation of such measures is planned and announced, well...
[01:26:20.000 --> 01:26:24.000]  They even have a curfews for adults all over the country now.
[01:26:24.000 --> 01:26:29.000]  Curfews may also alienate the younger people. Use the evening for youth activities.
[01:26:29.000 --> 01:26:31.000]  Or youth activities.
[01:26:33.000 --> 01:26:36.000]  Get out of here, you evil children.
[01:26:39.000 --> 01:26:43.000]  Controls restrict the flow of essential products and goods.
[01:26:43.000 --> 01:26:46.000]  Yeah, now they search your mail. Did you know that?
[01:26:49.000 --> 01:26:54.000]  Psychologically, the people must be convinced that if it were not for the insurgents,
[01:26:54.000 --> 01:27:01.000]  these restrictions would not be necessary, and that when insurgent activities cease, restrictions will be removed.
[01:27:01.000 --> 01:27:04.000]  The insurgents you manufacture in your full spectrum dominance.
[01:27:04.000 --> 01:27:07.000]  In every country where government troops are battling the subversives.
[01:27:07.000 --> 01:27:10.000]  The psychological effort is of a different nature.
[01:27:13.000 --> 01:27:18.000]  All right. I got a time code here. We skip ahead now to the end.
[01:27:18.000 --> 01:27:22.000]  Because there's a point at the end of the video where they cut to Joe Sixpack and they go,
[01:27:22.000 --> 01:27:26.000]  you've got to reach him. You've got to convince him you're on the right side.
[01:27:26.000 --> 01:27:30.000]  It's key to be friendly and have good spree decor.
[01:27:30.000 --> 01:27:34.000]  Well, now you see Congress has a 9% approval rating.
[01:27:34.000 --> 01:27:38.000]  The globalists know you hate them and are awake, at least to some extent.
[01:27:38.000 --> 01:27:44.000]  So now they've shifted and police have admitted this to the black uniform as black masks for pure intimidation.
[01:27:44.000 --> 01:27:48.000]  Now they don't want you to think that they're there to help you.
[01:27:48.000 --> 01:27:54.000]  They don't want you to think that they care about you in many of the federal operations.
[01:27:54.000 --> 01:27:59.000]  It's all about pure and total domination.
[01:27:59.000 --> 01:28:01.000]  And that's now the system we've shifted to.
[01:28:01.000 --> 01:28:03.000]  You know, I'm going to come back and take your calls.
[01:28:03.000 --> 01:28:06.000]  I'll get both these videos, part one and part two.
[01:28:06.000 --> 01:28:10.000]  It's about 25 minutes long, posted at infowars.com.
[01:28:10.000 --> 01:28:15.000]  Or just go to YouTube and type in psychological warfare and you'll see literally hundreds of videos.
[01:28:15.000 --> 01:28:19.000]  A lot of modern Army videos, Air Force videos, Marine Corps videos.
[01:28:19.000 --> 01:28:22.000]  Now remember, these are declassified.
[01:28:22.000 --> 01:28:28.000]  The real classified ones, like one WikiLeaks released three years ago in psychological warfare,
[01:28:28.000 --> 01:28:36.000]  was how to kill little kids if you're in an area and you're outnumbered by the guerrillas.
[01:28:36.000 --> 01:28:42.000]  Well, you just slaughter some kids or other group that old ladies work good too
[01:28:42.000 --> 01:28:45.000]  and then blame it on the enemy.
[01:28:45.000 --> 01:28:47.000]  And then that'll get you local support.
[01:28:47.000 --> 01:28:53.000]  You can just type in WikiLeaks releases, Army manual that covers false flags.
[01:28:53.000 --> 01:28:55.000]  And of course, I don't need an Army manual.
[01:28:55.000 --> 01:29:00.000]  I've talked to family that was in the Army who were taught similar things.
[01:29:00.000 --> 01:29:23.000]  We'll be right back.
[01:29:30.000 --> 01:29:59.000]  We'll be right back.
[01:30:00.000 --> 01:30:02.000]  Life on eFoods Direct.
[01:30:30.000 --> 01:30:37.000]  The criminal offshore cartel held bent on destroying sovereignty and on its ashes constructing world government.
[01:30:37.000 --> 01:30:39.000]  Tim Geithner, Bernanke, they're arsonists.
[01:30:39.000 --> 01:30:43.000]  They're asking for more matches and the Congress is saying, who do we make the check out to?
[01:30:43.000 --> 01:30:45.000]  Today seems like nobody does care.
[01:30:45.000 --> 01:30:50.000]  And right now in Washington DC, we have seen a fall of the Republic.
[01:30:50.000 --> 01:31:01.000]  Get your copy of full of the Republic on DVD at infowars.com or watch it online right now in super high quality at prisonplanet.tv.
[01:31:21.000 --> 01:31:28.000]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants or antibacterials.
[01:31:28.000 --> 01:31:36.000]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores and deteriorating clothing called lint.
[01:31:36.000 --> 01:31:41.000]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[01:31:41.000 --> 01:31:46.000]  Getting a free catalog is easy by calling 800-340-7091.
[01:31:46.000 --> 01:31:50.000]  Or see Calvin on the web at 5starsoap.com.
[01:31:50.000 --> 01:31:54.000]  Take charge of your health now by calling 800-340-7091.
[01:31:54.000 --> 01:32:17.000]  Or see Calvin on the web at 5starsoap.com.
[01:32:24.000 --> 01:32:26.000]  A solar power grid is dangerously overloaded.
[01:32:26.000 --> 01:32:30.000]  And now, new socialist legislation is only compounding the problem.
[01:32:30.000 --> 01:32:31.000]  Number 4.
[01:32:31.000 --> 01:32:33.000]  Dangerous weather is always a threat to local grids.
[01:32:33.000 --> 01:32:37.000]  Every year, thousands of families lose their power from weather-related onages.
[01:32:37.000 --> 01:32:38.000]  Number 5.
[01:32:38.000 --> 01:32:42.000]  A solar power generator provides powerful backup insurance and peace of mind.
[01:32:42.000 --> 01:32:47.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:32:47.000 --> 01:32:51.000]  You can get more information at www.mysolarbackup.com.
[01:32:51.000 --> 01:32:53.000]  That's mysolarbackup.com.
[01:32:53.000 --> 01:32:55.000]  Remember, the government doesn't own the sun.
[01:32:55.000 --> 01:33:02.000]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:33:02.000 --> 01:33:05.000]  Coast to coast, direct from Austin.
[01:33:05.000 --> 01:33:31.000]  You're listening to the Alex Jones Broadcasting Network.
[01:33:31.000 --> 01:33:38.000]  Okay, folks, we're back and I got loaded phone lines here, so I'm just going to go to your calls.
[01:33:38.000 --> 01:33:45.000]  I'm not even sure if I'll have time to get to our article, Google Sensors War Crimes Video.
[01:33:45.000 --> 01:33:53.000]  I knew they'd do this because I saw them pulling down the video of kids killed by cluster bombs and things by NATO
[01:33:53.000 --> 01:33:58.000]  and the non-military action by the Peace Prize winner over in Libya.
[01:33:58.000 --> 01:34:03.000]  And I noticed YouTube was pulling all these videos.
[01:34:03.000 --> 01:34:10.000]  But I remember Walter Cronkite showing stuff far worse at 6 o'clock at night on CBS.
[01:34:10.000 --> 01:34:18.000]  So we went and found those clips, put the Walter Cronkite stuff that aired in 1968-69-70,
[01:34:18.000 --> 01:34:24.000]  kids with napalm on fire, monks getting on fire, people getting their heads blown off.
[01:34:24.000 --> 01:34:31.000]  Next to little Libyan kids with the lower mandible blown off, their tongues hanging out,
[01:34:31.000 --> 01:34:33.000]  stuff right out of a horror movie.
[01:34:33.000 --> 01:34:37.000]  But see, the system wants you to see horror movies to desensitize you.
[01:34:37.000 --> 01:34:39.000]  They don't want you to see the real thing.
[01:34:39.000 --> 01:34:43.000]  You can't even allow to see the coffins of the dead troops.
[01:34:43.000 --> 01:34:45.000]  They don't want you to know about that.
[01:34:45.000 --> 01:34:47.000]  Just go play fantasy football.
[01:34:47.000 --> 01:34:50.000]  So we've got a big fight going with Google right now.
[01:34:50.000 --> 01:34:55.000]  But I want to go to Jason, John, David, Ed, Keith, Don, Sean, Gary, George, and Moses.
[01:34:55.000 --> 01:34:58.000]  In fact, I will get to at least the first 10 calls.
[01:34:58.000 --> 01:35:01.000]  I don't know about the other 100 or so that we could talk to.
[01:35:01.000 --> 01:35:05.000]  Our phone system, we open it for 10 seconds and then we get the calls we need for the day.
[01:35:05.000 --> 01:35:08.000]  We actually have a gigantic audience.
[01:35:08.000 --> 01:35:11.000]  Let's go ahead and talk to Jason in Canada.
[01:35:11.000 --> 01:35:12.000]  You're on the air, Jason.
[01:35:12.000 --> 01:35:14.000]  We have callers from Ukraine and others.
[01:35:14.000 --> 01:35:16.000]  Jason, welcome.
[01:35:16.000 --> 01:35:17.000]  Hey, Alex. Thanks for having me on.
[01:35:17.000 --> 01:35:19.000]  Thanks for calling.
[01:35:19.000 --> 01:35:21.000]  I appreciate what you do here.
[01:35:21.000 --> 01:35:26.000]  I just have a couple of comments on how Google will censor things on the Internet.
[01:35:26.000 --> 01:35:31.000]  Do you think all cloud computing, including Windows Azure and Amazon AWS,
[01:35:31.000 --> 01:35:34.000]  do you think they'll censor too?
[01:35:34.000 --> 01:35:38.000]  Yes, they've all admitted the cloud is all about censoring,
[01:35:38.000 --> 01:35:41.000]  where they can take keywords or audio.
[01:35:41.000 --> 01:35:48.000]  I mean, they could ban right now on most platforms my voice running it through different programs they have.
[01:35:48.000 --> 01:35:51.000]  One on the Shazam, and they're already doing that.
[01:35:51.000 --> 01:35:54.000]  So this is the brave new world of censorship,
[01:35:54.000 --> 01:35:57.000]  and they're saying they're getting ready to censor.
[01:35:57.000 --> 01:35:58.000]  That's the thing.
[01:35:58.000 --> 01:36:02.000]  I covered CBS News earlier admitting it.
[01:36:02.000 --> 01:36:04.000]  That's a shame.
[01:36:04.000 --> 01:36:07.000]  What are the alternatives?
[01:36:07.000 --> 01:36:14.000]  The alternatives, Jason, is use the free, open, non-Chinese style, communist Internet.
[01:36:14.000 --> 01:36:17.000]  Before it shifts to that, A, fight to keep it free,
[01:36:17.000 --> 01:36:19.000]  because it's so brazen.
[01:36:19.000 --> 01:36:22.000]  B, if they put it through, still fight it.
[01:36:22.000 --> 01:36:27.000]  And C, use the Internet today like it won't be there tomorrow.
[01:36:27.000 --> 01:36:29.000]  I agree.
[01:36:29.000 --> 01:36:32.000]  I mean, look, they're all going to jail like Ken Lay and Bernie Madoff.
[01:36:32.000 --> 01:36:35.000]  They've all committed crimes much bigger than that.
[01:36:35.000 --> 01:36:37.000]  Look at the crimes that are admitted.
[01:36:37.000 --> 01:36:40.000]  Army field manuals about staging terror attacks.
[01:36:40.000 --> 01:36:44.000]  The Justice Department shipping guns out of the country and lying about it.
[01:36:44.000 --> 01:36:49.000]  Government's stealing military pension funds for 12 years.
[01:36:49.000 --> 01:36:51.000]  I mean, this is a criminal government.
[01:36:51.000 --> 01:36:55.000]  And the alternative media is becoming the mainstream media,
[01:36:55.000 --> 01:36:57.000]  and they can't deal with it.
[01:36:57.000 --> 01:36:58.000]  They can't deal with it.
[01:36:58.000 --> 01:37:00.000]  So the fight is on.
[01:37:00.000 --> 01:37:04.000]  We're in a toe-to-toe, never seen a boxing match or even a UFC fight
[01:37:04.000 --> 01:37:08.000]  where they stop using tactics and they just man-to-man start pounding
[01:37:08.000 --> 01:37:11.000]  who can take the most punishment.
[01:37:11.000 --> 01:37:15.000]  And that's what we're now in a fight like that right now.
[01:37:15.000 --> 01:37:19.000]  I had listened to AM Radio here in Calgary,
[01:37:19.000 --> 01:37:24.000]  and they're claiming that there's $40,000 worth of damage to the grass
[01:37:24.000 --> 01:37:25.000]  at Cannon and Lubbock Park.
[01:37:25.000 --> 01:37:29.000]  They whine and complain endlessly about Occupied Wall Street
[01:37:29.000 --> 01:37:31.000]  and act like it's bad.
[01:37:31.000 --> 01:37:35.000]  I checked it out, and some of them were hippies,
[01:37:35.000 --> 01:37:38.000]  but they treated the land with respect.
[01:37:38.000 --> 01:37:41.000]  Definitely wasn't 40 grand with the damage that's for sure.
[01:37:41.000 --> 01:37:42.000]  Jason, I appreciate your call.
[01:37:42.000 --> 01:37:44.000]  Look, this is what's going on.
[01:37:44.000 --> 01:37:46.000]  The whole thing is a cutout.
[01:37:46.000 --> 01:37:50.000]  The Democratic Party on record calls for Occupied Wall Street to form,
[01:37:50.000 --> 01:37:54.000]  well-meaning people not knowing who's behind it show up,
[01:37:54.000 --> 01:37:58.000]  and then they use it as a projection to demonize demonstrating
[01:37:58.000 --> 01:38:01.000]  and now have the cops sicked on them nationwide,
[01:38:01.000 --> 01:38:04.000]  shotgunning them with rubber bullets at point blank range,
[01:38:04.000 --> 01:38:06.000]  putting some in comas.
[01:38:06.000 --> 01:38:08.000]  It's a set piece.
[01:38:08.000 --> 01:38:09.000]  It's not that they're bad,
[01:38:09.000 --> 01:38:13.000]  it's that the whole thing is to preempt real demonstrations
[01:38:13.000 --> 01:38:14.000]  that are coming.
[01:38:14.000 --> 01:38:17.000]  David in Ukraine, and then John in South Carolina.
[01:38:17.000 --> 01:38:20.000]  David, welcome from Ukraine.
[01:38:20.000 --> 01:38:21.000]  Hi there, Alex.
[01:38:21.000 --> 01:38:22.000]  Nice to be on the show.
[01:38:22.000 --> 01:38:23.000]  Thanks a lot.
[01:38:23.000 --> 01:38:24.000]  Good to have you.
[01:38:24.000 --> 01:38:28.000]  Yeah, I wanted to talk about the video contest that you do.
[01:38:28.000 --> 01:38:32.000]  In February, I made about five videos for your
[01:38:32.000 --> 01:38:36.000]  V for Victory contest, and since then, they've gotten about 100,000 hits.
[01:38:36.000 --> 01:38:41.000]  So, you know, it's obvious that this is a great way to spend a little money
[01:38:41.000 --> 01:38:43.000]  and get a lot of things for the public.
[01:38:43.000 --> 01:38:45.000]  By the way, I'm going to announce the new contest next week,
[01:38:45.000 --> 01:38:47.000]  the one for Alex Jones' predictions.
[01:38:47.000 --> 01:38:49.000]  I'm going to announce that next week.
[01:38:49.000 --> 01:38:52.000]  I've been so busy with the nightly news and everything.
[01:38:52.000 --> 01:38:56.000]  I haven't announced the winners yet because I'm kind of like a kid in a buffet.
[01:38:56.000 --> 01:38:59.000]  We used to go to Lubies when I was a child in Dallas,
[01:38:59.000 --> 01:39:02.000]  and I would like my dad would say, okay, you can have what you want,
[01:39:02.000 --> 01:39:05.000]  but you're not going to eat it, and he would actually let me get whatever I wanted
[01:39:05.000 --> 01:39:07.000]  and then basically eat what I didn't eat.
[01:39:07.000 --> 01:39:10.000]  I guess, you know, as a joke to kind of educate me.
[01:39:10.000 --> 01:39:12.000]  But yeah, that's what we've done here.
[01:39:12.000 --> 01:39:17.000]  Yeah, I would have jumped in on that contest except the dates were just not clear enough,
[01:39:17.000 --> 01:39:20.000]  and I've got commitments that I have to finish out.
[01:39:20.000 --> 01:39:25.000]  And it normally takes me a good two, three, four weeks to get something decent going.
[01:39:25.000 --> 01:39:30.000]  And that's one of the reasons that I'm calling in is because about three months ago,
[01:39:30.000 --> 01:39:34.000]  I discovered a site of your good buddy, Max Geyser.
[01:39:34.000 --> 01:39:37.000]  Have you seen the site, Pirate My Film?
[01:39:37.000 --> 01:39:39.000]  Yeah, he's plugged in a bunch of my show.
[01:39:39.000 --> 01:39:45.000]  It's like you promote what he's doing and pledge to it, then he'll make the film.
[01:39:45.000 --> 01:39:48.000]  But he got the funding for Alex in Wonderland.
[01:39:48.000 --> 01:39:50.000]  And I want to see that film made.
[01:39:50.000 --> 01:39:53.000]  I mean, he got the pledges for it, but then he never took the pledges.
[01:39:53.000 --> 01:39:55.000]  He just went on to something else.
[01:39:55.000 --> 01:39:57.000]  Yeah, actually, it's crowdsourced funding.
[01:39:57.000 --> 01:40:02.000]  So what actually goes on there is that people that have an idea about the films,
[01:40:02.000 --> 01:40:06.000]  they go up there, they enter in a project, give us an office of what they're going to do,
[01:40:06.000 --> 01:40:09.000]  and the crowd gets in there and finances it.
[01:40:09.000 --> 01:40:14.000]  I've got a film on there now, 16 Minutes of Banker Health.
[01:40:14.000 --> 01:40:20.000]  And, you know, it's the two projects that I have on there have raised about $4,000,
[01:40:20.000 --> 01:40:22.000]  and I'm hoping that, you know, I can get some...
[01:40:22.000 --> 01:40:24.000]  Well, sir, I'll say it again.
[01:40:24.000 --> 01:40:28.000]  Listen, I'm some stumbling, bumbling Texas hillbilly,
[01:40:28.000 --> 01:40:31.000]  and I'm kicking New World Order hind in all day long.
[01:40:31.000 --> 01:40:38.000]  So it's beautiful that you're unleashing your acumen, your gravitas, your creativity,
[01:40:38.000 --> 01:40:40.000]  like whitening on the New World Order.
[01:40:40.000 --> 01:40:44.000]  Keep it up. You're beautiful. We love you. Dwarf what I've done.
[01:40:44.000 --> 01:40:47.000]  Yes, send me your info. I'd love to work with you.
[01:40:47.000 --> 01:40:51.000]  Let's talk to John in South Carolina. John, you're on the air.
[01:40:51.000 --> 01:40:53.000]  How are you doing, Alex?
[01:40:53.000 --> 01:40:55.000]  I am doing good.
[01:40:55.000 --> 01:40:57.000]  Good to talk to you.
[01:40:57.000 --> 01:41:02.000]  The scythe video you were showing earlier was that the troops were going to foreign countries.
[01:41:02.000 --> 01:41:07.000]  That's what they're doing here now, and the Flays believe every word of it.
[01:41:07.000 --> 01:41:11.000]  No, no, I've got literally every week four or five local news articles
[01:41:11.000 --> 01:41:16.000]  in the middle of the country where Marines Army are searching families' cars.
[01:41:16.000 --> 01:41:22.000]  I mean, they're really getting ready for martial law because the bankers stole the country blind.
[01:41:22.000 --> 01:41:27.000]  The minute they got rid of Glass-Steagall in 1999, they set all this up.
[01:41:27.000 --> 01:41:33.000]  This is all planned. They're going to send EU tax collectors into EU countries now
[01:41:33.000 --> 01:41:40.000]  to raise the money to pay for the derivatives, to physically grab people by their ankles
[01:41:40.000 --> 01:41:45.000]  and shake the change out of their pockets. I mean, this is tyranny.
[01:41:45.000 --> 01:41:50.000]  My mom, actually, she has a Ron Paul bumper sticker, and she was pulled over
[01:41:50.000 --> 01:41:53.000]  in the understate in Georgia a few weeks ago.
[01:41:53.000 --> 01:41:57.000]  The first thing the cops ask her is, have you ever been arrested before?
[01:41:57.000 --> 01:42:01.000]  Basically, she's guilty until proven innocent.
[01:42:01.000 --> 01:42:05.000]  We have the manuals. They say a Ron Paul sticker is evidence of terrorism
[01:42:05.000 --> 01:42:10.000]  because they're the criminals. The criminal bankers that took America over
[01:42:10.000 --> 01:42:14.000]  run the training of the police and military, and it's so creepy.
[01:42:14.000 --> 01:42:17.000]  I mean, when you read these things, you think it's a joke.
[01:42:17.000 --> 01:42:20.000]  I mean, I have video in my film Road to Tyranny. It's free online.
[01:42:20.000 --> 01:42:24.000]  Where Kansas City police are taught that George Washington is bad.
[01:42:24.000 --> 01:42:29.000]  And FEMA says, gets up there, I've played the clip, and says, George Washington is not good.
[01:42:29.000 --> 01:42:33.000]  He is bad. Tell me why. And the cops are like, George Washington is bad because of this.
[01:42:33.000 --> 01:42:37.000]  And they say, good job. I mean, it's like the Soviets took over.
[01:42:37.000 --> 01:42:40.000]  It's like Red Dawn. And they're like, Thomas Jefferson, even worse.
[01:42:40.000 --> 01:42:44.000]  And the police are like, yes, sir, we understand. George Washington, Thomas Jefferson bad.
[01:42:44.000 --> 01:42:48.000]  And the FEMA guy's like, good, good men, we're going to get these Americans.
[01:42:48.000 --> 01:42:53.000]  They're like, get them. I mean, it's total craziness.
[01:42:53.000 --> 01:42:57.000]  It's like they think they're the patriots, and George Washington is the enemy.
[01:42:57.000 --> 01:43:13.000]  We'll be right back.
[01:43:27.000 --> 01:43:47.000]  We turned jeans inside out. Diamond gusset jeans made in the USA with unparalleled quality.
[01:43:47.000 --> 01:43:53.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
