[00:00.000 --> 00:28.840]  Infowars, tomorrow's news, today.
[02:01:00.820 --> 02:01:07.460]  or you and you're protesting what they're doing they can just turn off each hip and you have nothing
[02:01:07.460 --> 02:01:12.500]  you can't buy foods you can't do anything it's total control of people and that chips connected
[02:01:12.500 --> 02:01:17.460]  to a database that has your purchasing records what you do everything everything is in there
[02:01:17.460 --> 02:01:23.380]  and he was also commonly discussed that they'll likely use big pharma to get us there yes there
[02:01:23.380 --> 02:01:28.500]  have been corrupt empires yes they manipulate yes there are secret societies yes there have
[02:01:28.500 --> 02:01:34.900]  been oligarchies throughout history and yes today in 2002 there is a tyrannical organization
[02:01:34.900 --> 02:01:43.540]  calling itself the new world order pushing for worldwide government a cashless society
[02:01:43.540 --> 02:01:50.420]  open borders total and complete tyranny and by creating open borders well there's no national
[02:01:50.420 --> 02:01:57.060]  sovereignty and only global bodies that control all the resources by centralizing and socializing
[02:01:57.060 --> 02:02:02.980]  health care the state becomes god basically when it comes to your health and then by releasing
[02:02:02.980 --> 02:02:09.540]  diseases and viruses and plagues upon us we then basically get shoved into their system but now it's
[02:02:09.540 --> 02:02:15.940]  as if everyone has just accepted it and found something else to fight about because the cashless
[02:02:15.940 --> 02:02:24.180]  society is being rolled out right now and very few people seem bothered by it in november of 2019
[02:02:24.180 --> 02:02:31.700]  right before covid the institute of politics at harvard kennedy school had a live tabletop exercise
[02:02:31.700 --> 02:02:37.540]  called digital currency wars which looked at how the united states can continue to leverage
[02:02:37.540 --> 02:02:44.660]  economic power in a world of national digital currencies such as the chinese digital yuan
[02:02:44.660 --> 02:02:50.180]  which is already heavily competing in trade against the us dollar and seems to be at the
[02:02:50.180 --> 02:02:58.020]  forefront of centralized digital currencies and it has an expiry date if you don't spend it by then
[02:02:58.020 --> 02:03:03.940]  it becomes worthless so people can no longer save money the bank of international settlements
[02:03:03.940 --> 02:03:09.940]  has announced that the central bank will have absolute control on the rules and regulations
[02:03:09.940 --> 02:03:15.860]  and will have technologies to enforce it the central bank of brazil is planning to launch
[02:03:15.860 --> 02:03:23.780]  their centralized digital currency in 2024 israel is about to launch theirs and the bank of england
[02:03:23.780 --> 02:03:31.300]  is now preparing a uk digital currency italy's new prime minister meloni is speaking out against
[02:03:31.300 --> 02:03:37.620]  the cashless society but she seems to stand alone on the world stage in the federal reserve's
[02:03:37.620 --> 02:03:44.340]  digital currency scheme it appears that hedera and quant will be used on the technology side
[02:03:44.340 --> 02:03:50.500]  they are already connected to everything the cashless society is here but everyone is talking
[02:03:50.500 --> 02:03:57.940]  about hunter biden's laptop the goal was never to put an old senile puppet into the presidency
[02:03:57.940 --> 02:04:04.900]  to run havoc the goal was to create a cashless society and so while bringing joe biden to justice
[02:04:04.900 --> 02:04:11.220]  may feel like a victory the tyrants are still getting exactly what they wanted and once it's
[02:04:11.220 --> 02:04:17.780]  all said and done then who will save you and if you're like me or you and you're protesting what
[02:04:17.780 --> 02:04:24.180]  they're doing they can just turn off each other and you have nothing you can't buy food you can't
[02:04:24.180 --> 02:04:32.980]  do anything reporting for info wars this is greg reese all right the fbi's come out made some
[02:04:32.980 --> 02:04:49.060]  incredible statements coming up next segment then your phone calls
[02:04:49.060 --> 02:04:57.060]  oh
[02:04:58.900 --> 02:05:03.460]  i'm taking a lot of supplements over the years since high school and they had great effects
[02:05:03.460 --> 02:05:08.500]  and the science has gotten better and better and better over the years and now with all the things
[02:05:08.500 --> 02:05:13.700]  we're bombarded with and the water and the food and the feminizing factors it is more important
[02:05:13.700 --> 02:05:18.500]  than ever to use the compounds god gave us to boost our natural male potential but these products
[02:05:18.500 --> 02:05:23.700]  work great for women as well ladies and gentlemen we have pain md it's a number one national best
[02:05:23.700 --> 02:05:29.540]  seller under another name we got it discounted for 40 off info war store dot com under the label
[02:05:29.540 --> 02:05:36.180]  info wars platinum we've also got a ch max boost read all about it be very safe with it i take only
[02:05:36.180 --> 02:05:39.940]  a fraction what they say at first and take it before you go to bed at night don't do it uh
[02:05:39.940 --> 02:05:46.340]  during the day 1776 testosterone boost totally incredible go read about them learn more about
[02:05:46.340 --> 02:05:53.780]  them at infowar store dot com in the info wars platinum section and you get 40 off on these
[02:05:53.780 --> 02:06:09.300]  already best-selling products under the new name info wars platinum
[02:06:09.300 --> 02:06:19.060]  silver bell silver bell silver bell
[02:06:19.060 --> 02:06:25.700]  it's christmas time all right we're now into hour number three on this live thursday
[02:06:25.700 --> 02:06:30.260]  edition of the transmission and i'm gonna go back to your phone calls but i wanted to hit the story
[02:06:30.260 --> 02:06:37.620]  i mentioned in the first hour fbi statement on twitter now they denied this it's in the emails
[02:06:37.620 --> 02:06:41.380]  that they're supposed to keep it secret the twitter executives it's just twitter that's
[02:06:41.380 --> 02:06:47.540]  been exposed as a musk it's all the big groups the executives think it's illegal what they're
[02:06:47.540 --> 02:06:53.540]  doing spying on people censoring people suppressing people and so the arrogant
[02:06:54.260 --> 02:07:00.660]  patorian guard of the new world order fbi leadership comes out and says the correspondence
[02:07:00.660 --> 02:07:05.380]  between the fbi and twitter show nothing more than examples of our traditional long-standing
[02:07:05.380 --> 02:07:12.340]  and ongoing federal government and private sector engagements in regard set up by bush
[02:07:12.340 --> 02:07:17.700]  but it's way beyond that that involves numerous companies over multiple sectors industries
[02:07:17.700 --> 02:07:22.260]  as evidence is the correspondence the fbi provides critical information to the private
[02:07:22.260 --> 02:07:27.860]  sector kind of like new zealand saying we're spying on any vaxxers and ever to allow them
[02:07:27.860 --> 02:07:32.660]  to protect themselves and their customers the many women the fbi work every day to protect the
[02:07:32.660 --> 02:07:39.380]  american public what's that obfuscation it is unfortunate that conspiracy theorist a term
[02:07:39.380 --> 02:07:43.940]  created by the cif the skinny assassination and others are feeding the american public
[02:07:43.940 --> 02:07:49.220]  misinformation with the sole purpose of attempting to discredit the agency the agency that took the
[02:07:49.220 --> 02:07:54.020]  fake steel dossier and put it out that trump was a russian agent the agency that covers up for all
[02:07:54.020 --> 02:07:58.740]  the real child trafficking and money laundering going on on the border the agency that suppressed
[02:07:58.740 --> 02:08:03.460]  the hunter biden laptop that was real but they told the media it was fake with no evidence yeah
[02:08:04.020 --> 02:08:11.060]  yeah we're not the ones putting out fake information here is fox news covering a short clip
[02:08:11.860 --> 02:08:17.140]  there's a learn now we are getting our first response from the fbi to the twitter file dumps
[02:08:17.140 --> 02:08:23.860]  the statement reads the correspondence between the fbi and twitter show nothing more than examples
[02:08:23.860 --> 02:08:30.740]  of our traditional long-standing and ongoing federal government and private sector engagements
[02:08:30.740 --> 02:08:36.020]  which involve numerous companies over multiple sectors and industries as evidenced in the
[02:08:36.020 --> 02:08:42.100]  correspondence the fbi provides critical information to the private sector in an effort to allow them
[02:08:42.100 --> 02:08:47.860]  to protect themselves and their customers the men and women of the fbi work every day to protect
[02:08:47.860 --> 02:08:54.340]  the american public it is unfortunate that conspiracy theorists and others are feeding the
[02:08:54.340 --> 02:09:02.100]  american public misinformation with the sole purpose of attempting to discredit the agency
[02:09:02.100 --> 02:09:08.740]  that justin don't all right noted the white house starting to find a coherent message on there you
[02:09:08.740 --> 02:09:14.580]  go ladies and gentlemen it's just business as usual drag queen story time it's just business
[02:09:14.580 --> 02:09:20.740]  as usual the fentanyl just business as usual and once soros gets all the county attorneys
[02:09:20.740 --> 02:09:24.740]  and sanitary generals there'll be nobody they'll have the justice department they'll have all
[02:09:24.740 --> 02:09:32.500]  the states and then the real fun begins here it is new york city artists who identifies as
[02:09:32.500 --> 02:09:38.340]  non-binary queer charged with trying to have sex with a nine-year-old at a rape party that he
[02:09:38.340 --> 02:09:43.860]  established oh but it's okay he didn't like nazis he didn't like trump
[02:09:47.300 --> 02:09:50.660]  surprise he's not running the us spent nuclear fuel stockpile
[02:09:52.340 --> 02:09:59.300]  and it just gets worse and worse and worse from there they have a kleptocratic out-of-control
[02:09:59.300 --> 02:10:02.980]  elite that protect themselves and that see the american people as the enemy
[02:10:02.980 --> 02:10:08.020]  by calling virginia thanks for calling you're on the air
[02:10:09.700 --> 02:10:17.460]  hello yes alex uh you know we're standing at the forefront of victory in one way or the other
[02:10:17.460 --> 02:10:23.060]  when more than one way than the other because they're breaking up their parts they're throwing
[02:10:23.060 --> 02:10:28.420]  everything at us another we have one side against the other there are those of us who were informed
[02:10:28.420 --> 02:10:33.620]  there those of us who are in the inside letting leaks out there those of us in different places
[02:10:33.620 --> 02:10:39.860]  who oppose uh the certain rule by these authorities these people want to have rulership and control
[02:10:39.860 --> 02:10:46.980]  over uh humanity so we have to we we eventually are breaking them up into smaller pieces they
[02:10:46.980 --> 02:10:55.060]  are fighting each other and that's good for our victory because we will attain victory by our
[02:10:55.060 --> 02:11:02.180]  attitude our awareness of of of how to govern and our and our perseverance george washington
[02:11:02.180 --> 02:11:07.780]  lost 90 of the battles the first six years but finally won their perseverance you're absolutely
[02:11:07.780 --> 02:11:12.660]  right i need to make that point more often because i cover the bad but not the the the good i can
[02:11:12.660 --> 02:11:16.660]  depress people including myself sometimes it's important to pull back and realize that they're
[02:11:16.660 --> 02:11:22.420]  revealing themselves we're making them show their hand we're met we're they're getting trounced uh
[02:11:22.420 --> 02:11:32.340]  right now and so we just got to keep persevering please continue yes sir and because of that we
[02:11:32.340 --> 02:11:40.260]  are making headway toward a final battle where they will be trumped at least we should retain
[02:11:40.260 --> 02:11:46.980]  victory for at least a few hundred years uh ourselves we will have a ruler a leader we'll
[02:11:46.980 --> 02:11:54.020]  have someone not necessarily that we bow to but like they want us to come to them to elect a leader
[02:11:54.020 --> 02:11:58.420]  and then that would be cause of them who are supposed to protect us that we give up our
[02:11:58.420 --> 02:12:05.300]  sovereignty to them but we're on the verge of taking that victory back where people themselves
[02:12:05.300 --> 02:12:16.820]  have rulership and and and again that is last for at least a your victory you're in in in the spear
[02:12:17.460 --> 02:12:24.740]  you're the tip of the uh of the victory retain that you i know you will and god bless you my
[02:12:24.740 --> 02:12:29.220]  brother god bless you my brother i really appreciate your encouragement we are all the tip of spear
[02:12:29.220 --> 02:12:33.620]  everybody listening to tip of spear make no mistake about it and we don't seem like oh we're the tip
[02:12:33.620 --> 02:12:38.340]  of spear it's like man we're the tip of spear we got a job to do this is serious and
[02:12:42.020 --> 02:12:47.220]  it's a nightmare situation but we're in it so we got to deal with it now let's go to ruben in
[02:12:47.220 --> 02:12:54.820]  new york thanks for holding her on the air hello yes sir go ahead alex how you doing it's an honor
[02:12:54.820 --> 02:12:59.540]  to be on the phone honor to talk to you brother what's on your mind wow alex i mean i want to
[02:12:59.540 --> 02:13:04.900]  apologize to you because a few months ago i was speaking to mr harrison smith on air and i explained
[02:13:04.900 --> 02:13:09.940]  to him that i think you're part of the elite and i told him that you're their bible and i do apologize
[02:13:09.940 --> 02:13:15.940]  because i see what you're going through i was wrong i'm so sorry alex listen it's okay but but
[02:13:15.940 --> 02:13:20.180]  but the people standing up for god are the elite you're the elite calling in caring about freedom
[02:13:20.180 --> 02:13:24.660]  brother you're the elite out of eight million people there's four or five million folks tuning in
[02:13:24.660 --> 02:13:29.780]  today that really care the most so you're you're the elite brother here's the thing we have to get
[02:13:29.780 --> 02:13:33.780]  ready to be leaders we have to get ready to start winning we have to get ready to have more whistle
[02:13:33.780 --> 02:13:38.180]  blowers and defectors and and and win we have to believe we can do that does that make sense
[02:13:38.900 --> 02:13:43.380]  yes sir and i also have another thing i want to say can i speak or go ahead i'll shut up
[02:13:44.180 --> 02:13:49.860]  okay no there's um you're going through all this court stuff now let's say hypothetically speaking
[02:13:49.860 --> 02:13:54.340]  if the judge would have told you mr jones would you like to dismiss this case because it has
[02:13:54.340 --> 02:14:00.660]  no merit what you would have said alex yes you would have dismissed it now guess what i said to
[02:14:00.660 --> 02:14:06.740]  the judge when they said that to me i said no keep going why i don't know alex these people
[02:14:06.740 --> 02:14:15.220]  mess with our brains this is united states patent um the number is 3951 134 it's called apparatus
[02:14:15.220 --> 02:14:21.940]  apparatus and method for remotely monitoring and altering brainwaves um the inventor is robby g
[02:14:21.940 --> 02:14:29.780]  mallet plain view new york a signee is dawn and margeline ink bohemian new york bohemian new york
[02:14:30.500 --> 02:14:36.500]  now i have to truly believe i got remotely monitored they they did this to me because i
[02:14:36.500 --> 02:14:41.220]  did not dismiss the case when i left that court i said to myself why did i not dismiss this case
[02:14:42.100 --> 02:14:47.300]  i don't understand what's going on now it's gotten worse they're making money out the ether
[02:14:47.300 --> 02:14:54.580]  you understand well sir i obviously know about that patent there is a ton of microwaves there's the
[02:14:55.620 --> 02:15:00.500]  havana syndrome where the cia is getting hit by this stuff too and it's not just getting
[02:15:00.500 --> 02:15:05.060]  sick and throwing up people will just pull a knife out of a butcher block and start cutting
[02:15:05.060 --> 02:15:10.340]  themselves open there's all sorts of evil stuff they've got brother i mean they've got they've
[02:15:10.340 --> 02:15:15.780]  got electromagnetic manipulations they've got patented that can remote control rats with no
[02:15:15.780 --> 02:15:21.220]  brain ship they just aim these waves at a rat and the rat does what they want so i don't know
[02:15:21.220 --> 02:15:25.620]  they're doing that to you brother but i know the stuff exists listen am i so crazy call me crazy
[02:15:25.620 --> 02:15:31.460]  i don't know what i don't think listen brother all i'm telling you is tv and culture and all of it
[02:15:31.460 --> 02:15:35.300]  is mind control yeah there's the there's the patent you're talking about right on screen
[02:15:35.860 --> 02:15:39.540]  ruben we're going to break thank you so much have a great christmas brother debra
[02:15:40.340 --> 02:15:44.500]  you're up next when we come back boom boom boom we're getting to the calls they're all
[02:15:44.500 --> 02:15:48.740]  bringing up really interesting things and yeah there's the patent for the remote control mind
[02:15:48.740 --> 02:15:54.100]  control device all right we'll be right back info wars dot com tomorrow's news today sounds like
[02:15:54.100 --> 02:16:03.140]  elon musk neurolink doesn't it still introducing info wars super high-end supplement line at up
[02:16:03.140 --> 02:16:10.420]  to 50 off what the same formulas are sold for in stores it's info wars md exclusively available
[02:16:10.420 --> 02:16:17.700]  at infowarstore.com we have a new line of super quality cbd oils that are incredibly good for
[02:16:17.700 --> 02:16:25.140]  your entire body at infowarstore.com we have libido rx better mood nitric boost mushroom max
[02:16:25.140 --> 02:16:32.020]  powerful new tropic ageless vitality collagen superfood greens and more our turmeric formula is
[02:16:32.020 --> 02:16:38.580]  95 percent of humanoid the strongest and best on the market these formulas and more under the info
[02:16:38.580 --> 02:16:45.460]  wars md banner are at infowarstore.com they are private labeled clones of the top brands in the
[02:16:45.460 --> 02:16:51.460]  country for up to 50 off where you're going to find them in stores and other online stores this is
[02:16:51.460 --> 02:17:02.420]  our new info wars md incredible line in arizona i think we watched the election be uh stolen slowly
[02:17:02.420 --> 02:17:09.540]  stolen day by day counting these mail-in ballots and it's absolutely absurd for anyone to take
[02:17:09.540 --> 02:17:16.340]  our election seriously when we we just it's election month alex it's not election day and
[02:17:16.340 --> 02:17:23.380]  that's the problem and everything changed after covid-19 they illegally changed state elections
[02:17:24.180 --> 02:17:29.780]  mailing ballots to anyone and everyone and sometimes mailing multiple ballots to people
[02:17:29.780 --> 02:17:34.420]  well this isn't any way to run an election we're in a serious country when we have elections that
[02:17:34.420 --> 02:17:40.100]  can be stolen like this and i believe that just like i believe the election was stolen in 2020
[02:17:40.100 --> 02:17:45.860]  and i have no problem saying that and it's it is so absurd for the media and the democrats to attack
[02:17:45.860 --> 02:17:52.820]  us that that question our election integrity and question the the fact that elections shouldn't be
[02:17:52.820 --> 02:18:00.020]  run the way they are we're not election deniers we're election realists why does the establishment
[02:18:00.020 --> 02:18:06.580]  spend so much time demonizing info wars attacking myself and the crew and our other hosts because
[02:18:06.580 --> 02:18:11.860]  they know we're pro-human they know we're telling the truth they know we've got their number they
[02:18:11.860 --> 02:18:18.420]  know everything we do is about empowering humanity and god gave us through mother nature incredible
[02:18:18.420 --> 02:18:25.220]  compounds that will supercharge our body stamina libido energy and immune systems and we came out
[02:18:25.220 --> 02:18:31.380]  many years ago with real red pill plus that has all the documented compounds like preglonone
[02:18:31.380 --> 02:18:39.460]  and so much more to supercharge your body and to give your body the key elements and the key
[02:18:39.460 --> 02:18:45.780]  ingredients it needs to function at a proper level this is the answer to the new world order's tyranny
[02:18:45.780 --> 02:18:54.180]  this is real red pill plus sold out for two years fifty percent off at infowarstore.com
[02:18:54.180 --> 02:19:01.460]  get the red pill plus exclusively infowarstore.com why does the establishment spend so much time
[02:19:01.460 --> 02:19:07.540]  demonizing info wars attacking myself and the crew and our other hosts because they know
[02:19:07.540 --> 02:19:12.340]  we're pro-human they know we're telling the truth they know we've got their number they know
[02:19:12.340 --> 02:19:18.420]  everything we do is about empowering humanity and god gave us through mother nature incredible
[02:19:18.420 --> 02:19:25.220]  compounds that will supercharge our body stamina libido energy and immune systems and we came out
[02:19:25.220 --> 02:19:31.380]  many years ago with real red pill plus that has all the documented compounds like preglonone
[02:19:31.380 --> 02:19:39.460]  and so much more to supercharge your body and to give your body the key elements and the key
[02:19:39.460 --> 02:19:45.140]  ingredients it needs to function at a proper level this is the answer to the new world order's
[02:19:45.140 --> 02:19:54.180]  tyranny this is real red pill plus sold out for two years fifty percent off at infowarstore.com
[02:19:54.180 --> 02:20:02.180]  get the red pill plus exclusively infowarstore.com leading a frontal assault on the lies of the
[02:20:02.180 --> 02:20:18.100]  new world order it's alex jones
[02:20:23.540 --> 02:20:28.340]  well i promise to take a lot of your calls we're doing it right now so i'm gonna take
[02:20:28.340 --> 02:20:32.180]  four or five again and i'm gonna come back cover a bunch of breaking news and then back
[02:20:32.180 --> 02:20:38.980]  to your calls on this live thursday worldwide transmission let's go to debora in boston debora
[02:20:38.980 --> 02:20:46.740]  welcome go ahead hey alex um i actually got through like a month ago and i had the um i am
[02:20:46.740 --> 02:20:52.500]  spartacus idea um yeah i just wanted to talk to you about actually you know what i want to talk
[02:20:52.500 --> 02:20:59.220]  to everybody that's listening not you um if we just think about how much money could be raised
[02:20:59.220 --> 02:21:08.500]  like five dollars at a time um i saw a tweet by um chris rufo you know him right a couple months ago
[02:21:09.620 --> 02:21:15.380]  and um somebody was accusing him of getting big money from so-and-so and he actually said in a
[02:21:15.380 --> 02:21:24.900]  tweet that he only that he um had 2,500 people donating um small amounts and i just found that
[02:21:24.900 --> 02:21:28.820]  really surprising and kind of sad i wish there were more people that would kind of get together
[02:21:28.820 --> 02:21:34.260]  and just donate five dollars a month it's not a big deal um you know because of your show
[02:21:34.260 --> 02:21:39.220]  and the people you've introduced me to i give a lot of different people actually about you know
[02:21:39.220 --> 02:21:46.420]  whatever five ten fifteen dollars a month um attorney rents bail big tree rsk whatever so i
[02:21:46.420 --> 02:21:51.220]  just want to encourage everybody that's never bought anything doesn't need any vitamins whatever
[02:21:51.220 --> 02:21:57.060]  i mean if we if everybody listening gave five dollars right now and committed i mean what if
[02:21:57.060 --> 02:22:02.420]  you could just have like five million a month just like nothing well that's really the issue we need
[02:22:02.420 --> 02:22:07.620]  to make it simpler to donate we kind of hide it at m4store.com if you go to m4store.com up there it
[02:22:07.620 --> 02:22:11.540]  says support and then you click that link and people can give five dollars two dollars whatever
[02:22:11.540 --> 02:22:18.580]  and look small town newspapers and things have gone all off the air everywhere have been shut down
[02:22:18.580 --> 02:22:24.660]  local radio stations when they need almost nothing you know to to to stay on air but just the insurance
[02:22:24.660 --> 02:22:29.060]  and the legal and the cost the electricity all of it for a small newspaper in a small town it's
[02:22:29.060 --> 02:22:32.340]  like three four million dollars a year well they don't have the money they just shut down now you
[02:22:32.340 --> 02:22:36.260]  don't have local news and it's the same thing for local radio stations well it's the same thing
[02:22:36.260 --> 02:22:40.180]  they were something like this we have millions of dollars of bandwidth cost a month we're very
[02:22:40.180 --> 02:22:45.620]  successful reaching people it's just we have a certain nut to crack so the good news is our
[02:22:45.620 --> 02:22:48.980]  accounting is about two hundred fifty thousand dollars a month we've been losing the last six
[02:22:48.980 --> 02:22:54.420]  months and so if i get a few sponsors and got great products and listeners just buy some more
[02:22:54.420 --> 02:22:59.940]  product and make some donations we'll be able to stay on air and do these appeals and overturn all
[02:22:59.940 --> 02:23:04.500]  this fraud and they're and so they're so pissed out there but it's not the globalist that can
[02:23:04.500 --> 02:23:10.100]  take us off air right now it is the listeners if they don't realize how serious it is and i get it
[02:23:10.100 --> 02:23:14.580]  i've been on air for years saying help me help me please buy products we need funds to stay on
[02:23:14.580 --> 02:23:19.140]  it kind of gets old it gets old for me to say it but it's true this is like a football game that
[02:23:19.140 --> 02:23:23.700]  starts at the beginning and goes for four quarters where both teams are neck and neck the whole time
[02:23:23.700 --> 02:23:28.740]  or it's like a Muhammad Ali george foreman fight where it goes into the twelfth round and they're
[02:23:28.740 --> 02:23:33.060]  just beating the hell out of each other we that but that's how it is everywhere in these fights
[02:23:33.060 --> 02:23:38.340]  so it is toe to toe it is neck and neck and it's really in your hands and i appreciate your support
[02:23:41.060 --> 02:23:48.500]  okay last you'd like to say that uh yep um i want to encourage everybody to get as healthy as
[02:23:48.500 --> 02:23:55.860]  possible um and i want to tell people that the health information that we've been given for
[02:23:55.860 --> 02:24:02.100]  the past i don't know how many decades you know counting calories and running like crazy is how
[02:24:02.100 --> 02:24:09.220]  you lose weight it's all from the government and it's all wrong so there are doctors that you can
[02:24:09.220 --> 02:24:16.100]  find on twitter you know mostly like low carb it's all a spectrum but there are doctors curing
[02:24:16.100 --> 02:24:26.660]  type 2 diabetes epilepsy ms just by changing diet so you know it's very empowering you know
[02:24:26.660 --> 02:24:33.380]  to to get your health under control and you know a lot of people obviously have um awakened with
[02:24:33.380 --> 02:24:40.820]  covid and realize how you know corrupt but then they continue taking their you know their pills
[02:24:40.820 --> 02:24:46.340]  their pharmaceuticals um i thought it would be a good idea maybe to have somebody like Dr.
[02:24:46.340 --> 02:24:53.300]  Mercola as a guest again just to talk about like the very very basics i just want people to know
[02:24:53.300 --> 02:25:02.500]  that it is so much easier than you think i'm well 53 and i eat meat and potatoes i just do not eat
[02:25:02.500 --> 02:25:09.380]  processed food i minimize sugar i do intermittent fasting which ed doud actually mentioned on your
[02:25:09.380 --> 02:25:14.660]  show one time oh there's no intermittent fasting is so good for you and again i'm not the perfect
[02:25:14.660 --> 02:25:19.540]  healthiest guy but i know it works i know it's out there and it's so healthy to just you know eat at
[02:25:19.540 --> 02:25:24.260]  10 a.m be done eating by 6 p.m and your life is so much better and of course i'm the worst
[02:25:24.260 --> 02:25:27.940]  facility in like midnight when i'm up working or whatever and you're absolutely right and look
[02:25:27.940 --> 02:25:33.300]  fouchy in the globalist wouldn't be trying to suppress vitamin d3 and all these things if it
[02:25:33.300 --> 02:25:37.460]  wasn't the answer that's why they're so scared thanks for the call kevin wisconsin thanks for
[02:25:37.460 --> 02:25:44.900]  holding go ahead hello elix merry christmas it's been an honor um i would love to do the battle cry
[02:25:44.900 --> 02:25:50.580]  with you please first oh now okay well let's we haven't had women do it until yesterday
[02:25:50.580 --> 02:25:55.460]  and now more and more doing it so let's hear a powerful female uh battle cry
[02:25:55.460 --> 02:26:11.380]  that's all that's so loud it overdrove your phone maybe back off your phone and do it again
[02:26:13.380 --> 02:26:22.180]  yeah love it um oh i love it um i have an idea the video that you started the show with with
[02:26:22.180 --> 02:26:28.500]  those slides and the shot killing the cells and damaging them instantly yes if everybody around
[02:26:28.500 --> 02:26:37.380]  the world took that video and the video of the clot and walked into every doctor's office every
[02:26:37.380 --> 02:26:44.660]  pharmacy every everything and demanded that they look at it and then called the head of the nurses
[02:26:44.660 --> 02:26:53.060]  you know of the counties and and just demand and if everybody does it every day and and don't
[02:26:53.060 --> 02:26:58.340]  if you know somebody says oh someone did it yesterday so what you know keep putting absolutely
[02:26:58.340 --> 02:27:03.540]  the people just got excited and took action was put up last night 140 000 views pathologist reveals
[02:27:03.540 --> 02:27:10.820]  what's really in the covid vaccines and it just instantly blood clot some like nothing he's ever
[02:27:10.820 --> 02:27:18.020]  seen before it's terrifying it's at band dot video the coordinates of resistance and you're right
[02:27:18.020 --> 02:27:24.180]  when people get excited millions watch it and it's look that video is is conservative they've
[02:27:24.180 --> 02:27:29.780]  got other scientists showing it where it's even worse what it does long term or in human blood how
[02:27:29.780 --> 02:27:36.740]  it grows all these weird uh what looks like uh micro chip type structures i mean it is crazy
[02:27:36.740 --> 02:27:42.740]  yes but the the thing with them when they show it on the slide and they first do it and it shows
[02:27:42.740 --> 02:27:47.940]  how it kills it instantly i think that would really shock people because it's not something that oh
[02:27:47.940 --> 02:27:53.060]  that's right right that's growing but when they that's right he says i've never that queue it up
[02:27:54.260 --> 02:27:59.140]  in the video it's like a minute in guys where he goes man look at that i've never seen something do
[02:27:59.140 --> 02:28:07.620]  that uh it's just insane all right well thank you so much can i really appreciate your call
[02:28:07.620 --> 02:28:11.940]  all right i got some other news i want to hit here and some other videos i want to get to but i also
[02:28:11.940 --> 02:28:16.500]  want to continue with your phone calls so we're going to do that on the other side of this break
[02:28:16.500 --> 02:28:23.460]  we're going to talk to the callers in order to receive like sarah and then rob and we've got
[02:28:23.460 --> 02:28:30.100]  robert and so many others straight ahead on the other side but yeah these are a giant medical
[02:28:30.100 --> 02:28:36.260]  experiment that is taking place this is a giant test and we know it kills a bunch of people we
[02:28:36.260 --> 02:28:41.460]  know it grows blood clots but what else does it do it's our job to warn people so they know what's
[02:28:41.460 --> 02:28:45.300]  happening it's our job to protect the children they're giving it to six month olds enough they're
[02:28:45.300 --> 02:28:50.180]  giving it to pregnant women now they want to give it to newborn babies we can't let them do it we
[02:28:50.180 --> 02:28:54.420]  gotta get up our comfort zone and expose it we'll be right back merry christmas
[02:28:57.860 --> 02:29:02.100]  ladies and gentlemen we are now launching the most powerful supplements in the history of
[02:29:02.100 --> 02:29:08.660]  info wars under a new brand name info wars platinum now all three of these revolutionary
[02:29:08.660 --> 02:29:14.580]  products you see in front of you are already number one bestsellers in the market for the
[02:29:14.580 --> 02:29:19.460]  last few years because they work so well we've gone right to the manufacturer who are listeners
[02:29:19.460 --> 02:29:25.540]  the owners of fan and they've given us this huge deal off of retail 40 off what these products
[02:29:25.540 --> 02:29:32.260]  are found for under other names and not just other one name they sell these under three or four other
[02:29:32.260 --> 02:29:38.100]  brands that other major distributors and suppliers have put out the difference is we have it for 40
[02:29:38.100 --> 02:29:44.820]  percent off what it is in stores we're talking about pain md we're talking about hgh max boost
[02:29:44.820 --> 02:29:50.580]  we're talking about 1776 testosterone boost these things are incredible i would suggest you take
[02:29:50.580 --> 02:29:54.820]  half a dose or less what you first do and consult your health care provider because they're so
[02:29:54.820 --> 02:30:01.220]  powerful get them an info or store.com look it's not hype when you've delivered and info wars has
[02:30:01.220 --> 02:30:05.460]  been the tip of spear against tyranny and when it comes to the products we sell to fund their
[02:30:05.460 --> 02:30:11.380]  operation they're just like our news and information they are powerful and they change the world
[02:30:11.380 --> 02:30:15.940]  the real red pill plus one of our top sellers but for over two years it's been sold out because
[02:30:15.940 --> 02:30:22.420]  the supply chain breakdowns it's finally back at stock for 50% off and info wars.com now the
[02:30:22.420 --> 02:30:27.620]  limited time we have i can't get into all the ingredients are in it but this sucker is amazing
[02:30:27.620 --> 02:30:34.340]  look for yourself at how loaded each bottle is ladies and gentlemen every one of these will
[02:30:34.340 --> 02:30:39.540]  supercharge your day and everything you do just look into the preglerone that we've got that's
[02:30:39.540 --> 02:30:44.420]  in this product get your real red pill plus of a proprietary product nobody else has
[02:30:44.420 --> 02:30:52.500]  exclusively back in stock for 50 off at info wars store.com this is as close as the matrix red pill
[02:30:52.500 --> 02:30:58.660]  as you're going to get red pill plus 50 off info wars store.com i have an extremely important
[02:30:58.660 --> 02:31:04.580]  message to all of my fellow info warriors here in the united states and around the world we are so
[02:31:04.580 --> 02:31:12.580]  excited to announce info wars md it turns out the top company in the u.s for supplements is owned by
[02:31:12.580 --> 02:31:17.620]  a patreon and it turns out they're willing to give us deals that no one else is getting because they
