[00:00.000 --> 00:19.000]  Music
[2:11:27.360 --> 2:11:31.720]  any sense for him to have had that many weapons if he wanted to do a lot of harm
[2:11:31.720 --> 2:11:35.360]  I could understand him having several weapons in case one failed in a lot of
[2:11:35.360 --> 2:11:39.400]  ammunition they want to try out every configuration in front of Congress and
[2:11:39.400 --> 2:11:44.200]  ban every single one of them yeah yeah this was a political hit jobs what it
[2:11:44.200 --> 2:11:48.800]  was as much as an assault on those those precious victims there this was an
[2:11:48.800 --> 2:11:54.840]  assault on our Constitution and it's I think it's it's readily apparent what
[2:11:54.840 --> 2:12:00.440]  they're after with the gun grabbing and I think we've got to we've got to have an
[2:12:00.440 --> 2:12:04.640]  honest look you know some people are taking a calmer approach saying look if
[2:12:04.640 --> 2:12:09.760]  we want honest and genuine solutions let's look at why this is happening that's
[2:12:09.760 --> 2:12:14.320]  my thing is why does this keep happening not the howl because look crazy
[2:12:14.320 --> 2:12:19.360]  people go on mass murder benches with trucks with bombs with knives with
[2:12:19.360 --> 2:12:23.200]  chemicals with poison with anything that they can get their hand but it's the
[2:12:23.200 --> 2:12:27.520]  season we're in right now we're in the season of political overthrow the
[2:12:27.520 --> 2:12:31.360]  Democrats have said they were going to do this starting October 1st I was on
[2:12:31.360 --> 2:12:39.680]  air Sunday night saying I'm surprised the mass shooting hasn't started today look
[2:12:39.680 --> 2:12:44.200]  at look at look at you folks like Colonel Shaffer who has all his big
[2:12:44.200 --> 2:12:50.040]  sources he's saying this is basically a Democratic Party generated operation just
[2:12:50.040 --> 2:12:53.680]  by them calling for the violence the target tells you the motive the media
[2:12:53.680 --> 2:12:57.160]  being ready to go after the Second Amendment this as you said Craig this
[2:12:57.160 --> 2:13:00.880]  really smells as politically motivated we found the clip that Laura Loomer has
[2:13:00.880 --> 2:13:06.360]  tweeted out we were retweeting it that real Alex Jones right now here he is the
[2:13:06.360 --> 2:13:12.760]  brother of the reported shooter clearly going off a statement repeating like a
[2:13:12.760 --> 2:13:18.240]  parrot the same thing over and over again but then he slips up and says this
[2:13:19.120 --> 2:13:23.600]  I'm sorry I mean that's the thing I shouldn't have said but that's what
[2:13:23.600 --> 2:13:29.080]  people are I mean that he's this you know but he's a highly intelligent what I
[2:13:29.080 --> 2:13:32.240]  mean there's absolutely no and this is the other part that I want to stress with
[2:13:32.240 --> 2:13:35.440]  this that it doesn't I mean it doesn't matter that they won't chase people but
[2:13:35.440 --> 2:13:40.480]  people are saying oh you must have had help Steve had no help Steve didn't take
[2:13:40.480 --> 2:13:47.320]  help it did not take a village for Steve Steve was an arm I'm sorry please
[2:13:47.320 --> 2:13:53.240]  don't I'm using a colloquial I was about to use a colloquial term that would this
[2:13:53.240 --> 2:14:03.120]  much one of the armed forces Steve was a I just covered one guy Steve if if you
[2:14:03.120 --> 2:14:08.120]  wanted to hang out with Steve this guy's wearing an earpiece for sure Craig
[2:14:08.120 --> 2:14:12.960]  watching this as I also a federal officer in clandestine stuff I mean what
[2:14:12.960 --> 2:14:16.760]  do you make of this this is just insane yeah it looks like he caught himself or
[2:14:16.760 --> 2:14:19.720]  somebody caught him in his in his earpiece saying hey whoa whoa what are
[2:14:19.720 --> 2:14:26.560]  you easy there but look we have to be intelligent enough as a society the
[2:14:26.560 --> 2:14:31.240]  American citizens to realize what our global enemies want they need us
[2:14:31.240 --> 2:14:36.360]  divided and disarmed in order to put us under their ultimate control and they've
[2:14:36.360 --> 2:14:40.440]  got a lot of control already but to finish it off they need us divided and
[2:14:40.440 --> 2:14:46.200]  disarmed and we must not play into it so we you we need to unite and I would say
[2:14:46.200 --> 2:14:49.960]  to people that are kneeling that are rioting that are wearing masks that are
[2:14:49.960 --> 2:14:54.120]  attacking innocent families to shut them up you're you're unwitting
[2:14:54.120 --> 2:14:59.320]  accomplices you're helping our enemies by fueling that division you've seen how
[2:14:59.320 --> 2:15:03.400]  many Democrats Craig have openly celebrated saying good they're a bunch
[2:15:03.400 --> 2:15:07.640]  of white Trump supporters they deserve to die the vice president of CBS said it
[2:15:07.640 --> 2:15:12.600]  I've got like six seven articles today Trudeau said it's white supremacist the
[2:15:12.600 --> 2:15:17.760]  problem well to joke to Joe Biden I would say hey yeah let's have a
[2:15:17.760 --> 2:15:21.720]  conversation Joe but let's have a conversation about why you're demographic
[2:15:21.720 --> 2:15:26.760]  by why your political party voters are the ones committing all the mass murder
[2:15:26.760 --> 2:15:29.880]  why are they in the media covers it up stay there Laura Loomer's got a bunch
[2:15:29.880 --> 2:15:33.760]  more to stay with us this is an incredible time to be alive I'm Alex
[2:15:33.760 --> 2:15:39.240]  Jones news wars dot com info wars dot com is leading the breaking coverage on
[2:15:39.240 --> 2:15:44.720]  Las Vegas vitamin mineral fusion visit info wars life com secure your
[2:15:44.720 --> 2:15:48.480]  chemistry we have worked for years with our chemists and scientists to create
[2:15:48.480 --> 2:15:52.720]  the most powerful and affordable great tasting multivitamin formula available
[2:15:52.720 --> 2:15:57.560]  vitamin mineral fusion drink mix at info wars life comm is loaded with a full
[2:15:57.560 --> 2:16:01.880]  month supply of essential vitamins minerals and amino acids that your body
[2:16:01.880 --> 2:16:06.920]  absolutely needs in the history of info wars life we brought out a lot of amazing
[2:16:06.920 --> 2:16:11.720]  products like survival shield x2 super male vitality and so many others with its
[2:16:11.720 --> 2:16:15.800]  unique delivery system and proprietary manufacturing process designed for
[2:16:15.800 --> 2:16:20.520]  maximized effects this formula is the platinum standard of multivitamin
[2:16:20.520 --> 2:16:25.160]  mineral products and this part is most important the ingredients in vitamin
[2:16:25.160 --> 2:16:30.200]  mineral fusion are either plant derived or of the highest quality lab standard
[2:16:30.200 --> 2:16:34.440]  that means it's clean that means it's pure and rest secured you're funding the
[2:16:34.440 --> 2:16:38.120]  tip of the spear in the info war that's info wars life comm and vitamin mineral
[2:16:38.120 --> 2:16:42.280]  fusion take action now before we sell out hey did you know that you can now
[2:16:42.280 --> 2:16:48.520]  preserve your own food for up to 25 years and still maintain its nutrition
[2:16:48.520 --> 2:16:53.320]  and flavor that's right now's the time to build your own food storage with
[2:16:53.320 --> 2:16:58.080]  harvest rights freeze dryers go to info wars store.com to learn more and check
[2:16:58.080 --> 2:17:02.600]  out this innovative and smart technology that's easy to use and let me tell you
[2:17:02.600 --> 2:17:07.080]  something it is perfect for freeze drying fruits vegetables meats dairy products
[2:17:07.080 --> 2:17:11.880]  desserts and entire meals that's what i'm talking about and when compared to
[2:17:11.880 --> 2:17:16.280]  traditional methods of preservation like canning or dehydrating you know like
[2:17:16.280 --> 2:17:20.600]  what you get at the grocery store there is no comparison harvest right freeze
[2:17:20.600 --> 2:17:25.960]  dryers retain 97 percent of the foods taste color and nutritional value and
[2:17:25.960 --> 2:17:31.880]  have a shelf life of up to 25 years now that's what i call the miracle of food
[2:17:31.880 --> 2:17:35.240]  preservation harvest right is truly the world's best most
[2:17:35.240 --> 2:17:39.080]  affordable freeze dryer so what are you waiting for check it out right now at
[2:17:39.080 --> 2:17:42.040]  infowarstore.com
[2:17:42.040 --> 2:17:46.040]  enjoy all natural bath and beauty products with emricks essentials
[2:17:46.040 --> 2:17:49.880]  we are proud to bring you a collection of organic based household products at
[2:17:49.880 --> 2:17:54.680]  infowarstore.com including non-nano spf 30 zinc
[2:17:54.680 --> 2:17:58.280]  oxide sunscreen date free herbal bug spray
[2:17:58.280 --> 2:18:02.120]  concentrated peppermint mouthwash unscented body wash
[2:18:02.120 --> 2:18:07.240]  tea tree shampoo and long lasting natural deodorant emricks essentials is free of
[2:18:07.240 --> 2:18:11.240]  chemicals and toxins that may harm your body we carefully select pure and
[2:18:11.240 --> 2:18:15.240]  simple ingredients to create formulas that are certified usda
[2:18:15.240 --> 2:18:17.960]  made with organic our mission is to offer you
[2:18:17.960 --> 2:18:21.160]  everyday organic household products to enhance your life
[2:18:21.160 --> 2:18:25.720]  truly feel the difference by going organic natural without compromising on
[2:18:25.720 --> 2:18:28.680]  quality feel good about using emricks essentials
[2:18:28.680 --> 2:18:32.360]  start saving money and stop exposing yourself and your family to toxic
[2:18:32.360 --> 2:18:35.720]  ingredients visit infowarstore.com and learn more
[2:18:35.720 --> 2:18:39.080]  about the new emricks essentials line of organic products
[2:18:39.080 --> 2:18:43.240]  that's infowarstore.com we've taken thousands of years of
[2:18:43.240 --> 2:18:46.520]  known research and put it together with our own four years of
[2:18:46.520 --> 2:18:50.280]  seeking and testing to find the very best systems that god gave us through
[2:18:50.280 --> 2:18:53.320]  mother nature to detoxify the body that's why i'm introducing
[2:18:53.320 --> 2:18:58.440]  z shield toxic metal and chemical defense support it's made in the usa
[2:18:58.440 --> 2:19:01.800]  it's filled with known compounds from nature that are
[2:19:01.800 --> 2:19:05.320]  absolutely associated with detoxifying the body and it supports the info war
[2:19:05.320 --> 2:19:09.640]  it is a classical 360 win this is the formula that i personally
[2:19:09.640 --> 2:19:13.560]  have been taking for over a year and now we believe we have come as close to
[2:19:13.560 --> 2:19:17.080]  perfection when it comes to a detoxifier as you can possibly get
[2:19:17.080 --> 2:19:21.080]  you want yourself you want your family and you owe it to the future of this
[2:19:21.080 --> 2:19:25.080]  country in the world that patriots stay as healthy and as clean and as
[2:19:25.080 --> 2:19:28.360]  focused as you can be because we need you the
[2:19:28.360 --> 2:19:32.280]  remnant of america to reignite those brush fires the next level and to be
[2:19:32.280 --> 2:19:35.640]  healthy and as focused as you can be thanks to your support and your prayers
[2:19:35.640 --> 2:19:38.760]  together we're changing the world now it's time to change our bodies
[2:19:38.760 --> 2:19:42.840]  with z shield infowarstore.com
[2:19:42.840 --> 2:19:49.960]  you're listening to the alex jones show
[2:19:49.960 --> 2:19:51.960]  you
[2:20:12.280 --> 2:20:17.320]  alex jones here back live broadcasting worldwide and what we know right now is
[2:20:17.320 --> 2:20:22.120]  the official story of lost vegas is his phony is a three dollar bill
[2:20:22.120 --> 2:20:25.720]  they don't want to tell us who really did it our law enforcement sources said
[2:20:25.720 --> 2:20:29.480]  they're looking at radicalization because of anti-fun other literature there
[2:20:29.480 --> 2:20:33.320]  now the vegas sheriff's department saying yes they're going down that path
[2:20:33.320 --> 2:20:36.600]  because of some things they found and then it's shocking to them
[2:20:36.600 --> 2:20:38.920]  we're looking for trump's statement coming up soon
[2:20:38.920 --> 2:20:42.520]  craig soyer also is a weapons expert i wanted to get his take on
[2:20:42.520 --> 2:20:45.960]  does it sound like one shooter or two shooters i know there's echoes and
[2:20:45.960 --> 2:20:49.800]  things i've talked to some other green beret special forces folks
[2:20:49.800 --> 2:20:52.920]  they say it sounds like multiple shooters to them
[2:20:52.920 --> 2:20:56.520]  but acoustically i know it's hard to scientifically pin that down
[2:20:56.520 --> 2:21:17.080]  here's some of that audio
[2:21:39.480 --> 2:21:43.320]  okay ladies and gentlemen going back to craig soyer for the rest of this segment
[2:21:43.320 --> 2:21:45.800]  the law alarm is going to continue with the big breakdown
[2:21:45.800 --> 2:21:49.000]  with us with millie weaver coming up the next segment craig you're a weapons
[2:21:49.000 --> 2:21:52.360]  expert you you hear what's going on with that audio
[2:21:52.360 --> 2:21:55.160]  talked a lot of other experts they say they're suspicious about it
[2:21:55.160 --> 2:21:59.560]  what do you think well it does sound like multiple shooters alex
[2:21:59.560 --> 2:22:03.960]  but keep in mind an urban environment anytime you get contact in an urban
[2:22:03.960 --> 2:22:08.360]  environment it's it's very very confusing though the echo is
[2:22:08.360 --> 2:22:11.480]  overwhelming you can't necessarily tell which direction it's coming from
[2:22:11.480 --> 2:22:14.520]  because of that echo and you can't always tell how many
[2:22:14.520 --> 2:22:18.120]  shooters there are because of that so it's it is difficult tricky but i will
[2:22:18.120 --> 2:22:21.800]  say even with that considered this does sound like multiple shooters
[2:22:21.800 --> 2:22:25.560]  because of the different pitch the different frequency and and different
[2:22:25.560 --> 2:22:29.720]  tempo of a couple of the the the strings of fire there
[2:22:29.720 --> 2:22:32.920]  so one thing to consider too is those slide fire
[2:22:32.920 --> 2:22:37.720]  mechanisms do allow for a variance in in rate of fire so
[2:22:37.720 --> 2:22:42.040]  in one of those strings of fire you hear the the the around slowing
[2:22:42.040 --> 2:22:46.280]  as as the end of the string of fire finishes off and that's you can
[2:22:46.280 --> 2:22:50.760]  that's typical of a bump fire or slide fire mechanism so
[2:22:50.760 --> 2:22:54.040]  it's hard to tell for sure but there was a lot of fire there a lot of echo it
[2:22:54.040 --> 2:22:57.800]  did sound like there though that there were multiple strings of fire
[2:22:57.800 --> 2:23:01.160]  happening simultaneously
[2:23:01.880 --> 2:23:07.800]  now adding all this together we don't know exactly what's going on but we
[2:23:07.800 --> 2:23:10.520]  know they said this time of violence was coming they're
[2:23:10.520 --> 2:23:13.000]  going to overthrow trump they're going to get our guns
[2:23:13.000 --> 2:23:16.280]  the we know they sent democrats out to shoot scolese
[2:23:16.280 --> 2:23:20.040]  CNN celebrated it i have the video and then said he was not a bad guy he was
[2:23:20.040 --> 2:23:23.400]  upset politically so they're trying to encourage this they admit they are they
[2:23:23.400 --> 2:23:26.120]  have democrat operatives on tv saying hashtag
[2:23:26.120 --> 2:23:33.640]  hunt republicans as a top counterterrorism guy
[2:23:33.640 --> 2:23:37.320]  what do you think we should do what do you think we're up against here i mean
[2:23:37.320 --> 2:23:40.680]  clearly they're making their move i think all the evidence points
[2:23:40.680 --> 2:23:43.960]  towards this being a democrat deep state operation
[2:23:43.960 --> 2:23:47.880]  yeah well the first thing is we cannot allow them to divide us that's what they
[2:23:47.880 --> 2:23:52.200]  need in order to gain leverage and control over us as a nation they need to
[2:23:52.200 --> 2:23:55.640]  divide us and weaken us we need to be intelligent enough and
[2:23:55.640 --> 2:24:00.040]  strong enough not to allow that that's how we counter this attack against all
[2:24:00.040 --> 2:24:03.080]  of us whether we're democrat republican or any other
[2:24:03.080 --> 2:24:07.160]  the sub category that they wanted to divide us into we
[2:24:07.160 --> 2:24:11.480]  need to unite now more than ever and stand as one
[2:24:11.480 --> 2:24:16.360]  nation realize we are all under attack we are all being subverted
[2:24:16.360 --> 2:24:19.720]  and manipulated for leverage for those who
[2:24:19.720 --> 2:24:26.040]  want those global power mongers who want greater they want complete control
[2:24:26.040 --> 2:24:28.520]  over the united states and so we've got to recognize that
[2:24:28.520 --> 2:24:31.880]  so that's how we counter it we we stand as one
[2:24:31.880 --> 2:24:35.800]  we all research rather than just feeding off of headlines from the msm
[2:24:35.800 --> 2:24:38.920]  that we already know is hostile to we the american people
[2:24:38.920 --> 2:24:43.240]  due to who owns them and what their political outlook is
[2:24:43.240 --> 2:24:47.320]  we've got to unite we've got to educate each other and recognize what we're up
[2:24:47.320 --> 2:24:50.840]  against and stand against it that way they want to
[2:24:50.840 --> 2:24:54.440]  disarm us that's one thing that we must not allow them to do
[2:24:54.440 --> 2:24:58.360]  no matter how crazy the rhetoric gets well you hate children or something
[2:24:58.360 --> 2:25:00.360]  because you want to arm your family you know
[2:25:00.360 --> 2:25:03.720]  we've got to be wise enough to recognize the rhetoric
[2:25:03.720 --> 2:25:08.040]  and that it's hostile and just stand our ground look for real solutions if
[2:25:08.040 --> 2:25:11.720]  if uh hey if it's just a crazy person let's look at psychotropic let's look
[2:25:11.720 --> 2:25:15.080]  at medical care for for the mentally ill
[2:25:15.080 --> 2:25:19.480]  well let's let's seek real solutions as to why this happens
[2:25:19.480 --> 2:25:25.320]  if it's not just a deep state setup uh then if you look at the brother and him
[2:25:25.320 --> 2:25:29.560]  360 or 180 and you look at just all the craziness
[2:25:29.560 --> 2:25:32.840]  and our intel that's been proven accurate
[2:25:32.840 --> 2:25:36.440]  and schaefer and the top psychiatrist everybody saying
[2:25:36.440 --> 2:25:39.720]  this points towards deep state operatives a staged event
[2:25:39.720 --> 2:25:43.320]  because of how the democrats have been calling for violence the whole nfl thing
[2:25:43.320 --> 2:25:47.560]  they're trying to turn this country upside down and start a civil war
[2:25:47.560 --> 2:25:53.480]  yeah anytime you've got cameras that that public doesn't have access to uh
[2:25:53.480 --> 2:25:56.840]  they're they're trying to hide multiple players i mean you see that in a
[2:25:56.840 --> 2:25:59.960]  sure why would they release the footage of him i mean these are some of the
[2:25:59.960 --> 2:26:03.400]  most surveil craig you're a security expert your federal officer you do all
[2:26:03.400 --> 2:26:07.000]  this stuff 22 guns all these weapons cameras outside
[2:26:07.000 --> 2:26:09.960]  the hotel room well they don't tell the public this but hotels not just
[2:26:09.960 --> 2:26:13.000]  casinos have a procedure when you first leave your room when you check in they
[2:26:13.000 --> 2:26:17.560]  go search your stuff especially if you fit a you know a background
[2:26:17.560 --> 2:26:20.600]  a profile and then they go through everything else and then if you've been
[2:26:20.600 --> 2:26:24.360]  in your room for a day they come in whether it says do not disturb or not
[2:26:24.360 --> 2:26:28.200]  the fact that he's in there for five days with all these weapons and not
[2:26:28.200 --> 2:26:31.720]  not detected is impossible and then you've got the people in the crowd saying
[2:26:31.720 --> 2:26:34.920]  get out of here you're about to die that's confirmed what does that sound
[2:26:34.920 --> 2:26:39.160]  like craigsawyer yeah well that sounds suspicious to me
[2:26:39.160 --> 2:26:43.400]  look again a lot of the camera footage anytime something happens it's a false
[2:26:43.400 --> 2:26:46.760]  flag all of the camera surveillance footage gets
[2:26:46.760 --> 2:26:50.760]  rounded up by by the feds and nobody gets access to it ever
[2:26:50.760 --> 2:26:55.320]  and no matter how long it seems to go afterward so
[2:26:55.320 --> 2:26:59.160]  that that to me puts up a couple red flags this is making it highly
[2:26:59.160 --> 2:27:02.120]  suspicious so if it was just a single shooter they
[2:27:02.120 --> 2:27:05.240]  wouldn't have any problem with people reviewing that surveillance
[2:27:05.240 --> 2:27:11.000]  footage from from around the casino so um man it it feels bad feels bad
[2:27:11.000 --> 2:27:15.800]  Alex pardon me I'm the same way here with my
[2:27:15.800 --> 2:27:18.840]  cough it's all stuff in the air well Craig let's talk to you again very
[2:27:18.840 --> 2:27:22.280]  very soon as this unfolds Craig sore you got about a minute
[2:27:22.280 --> 2:27:27.160]  without final comments yeah well again I think it's just a
[2:27:27.160 --> 2:27:31.480]  matter of recognizing the hostility and what the objective is
[2:27:31.480 --> 2:27:35.720]  of our enemy there are our global enemies need us divided
[2:27:35.720 --> 2:27:39.720]  and disarmed that's what they're after and if you understand their objective
[2:27:39.720 --> 2:27:42.840]  you understand why they're doing what they're doing
[2:27:42.840 --> 2:27:46.520]  and through that we can best unite to counter it
[2:27:46.520 --> 2:27:50.680]  and not fall into the division let's not be rioting and kneeling and
[2:27:50.680 --> 2:27:55.400]  and shouting each other down and wearing masks and mass murdering each other we
[2:27:55.400 --> 2:27:58.600]  gotta we gotta be sharper than that or we're all in this together
[2:27:58.600 --> 2:28:01.560]  Americans we are all in it together we're about to lose
[2:28:01.560 --> 2:28:05.400]  the rest of our freedom by being foolish so I say that's the
[2:28:05.400 --> 2:28:09.400]  that's the key Alex recognize what's going on research
[2:28:09.400 --> 2:28:13.080]  network share with each other what's going on and look at it as honestly and
[2:28:13.080 --> 2:28:17.240]  accurately as possible and uh stand as one nation I guess that's right thank
[2:28:17.240 --> 2:28:19.800]  you Craig sorry we'll talk to you tacticalinsider.com
[2:28:19.800 --> 2:28:23.240]  very very soon great update okay Laura Loomer
[2:28:23.240 --> 2:28:26.120]  coming up and in studio Millie we were with a lot of breaking intel
[2:28:26.120 --> 2:28:29.960]  connecting all the dots straight ahead I don't want to brag people you know we
[2:28:29.960 --> 2:28:32.200]  are at the cutting edge right now we are breaking
[2:28:32.200 --> 2:28:36.360]  this wide open uh the globalists aren't in total control anymore and we are
[2:28:36.360 --> 2:28:40.120]  destroying them right now stay with us
[2:28:40.920 --> 2:28:44.440]  it's not just our water we need to filter it's not just our food that needs to be
[2:28:44.440 --> 2:28:47.960]  cleaned it's the air we're breathing especially for our children the
[2:28:47.960 --> 2:28:52.040]  artificial particulates of the chemicals is absolutely
[2:28:52.040 --> 2:28:55.640]  weighing down our immune systems the same team based right here in
[2:28:55.640 --> 2:28:58.920]  america that brought you the Alexa pure ground breaking
[2:28:58.920 --> 2:29:03.000]  water filtration systems have now developed Alexa pure breeze
[2:29:03.000 --> 2:29:06.600]  whether it's your home or office you owe it to yourself your co-workers
[2:29:06.600 --> 2:29:10.520]  your family your children to the best job you can to purify your air
[2:29:10.520 --> 2:29:14.600]  the elite are masters at poisoning our environment while themselves doing
[2:29:14.600 --> 2:29:19.000]  things that mitigate or avoid most toxic effects to themselves the general
[2:29:19.000 --> 2:29:22.360]  public doesn't the Alexa pure breeze would be a
[2:29:22.360 --> 2:29:25.640]  steal at three hundred four hundred five hundred dollars one of these systems
[2:29:25.640 --> 2:29:29.640]  can keep 800 square feet incredibly clean this is a system i'm personally
[2:29:29.640 --> 2:29:33.000]  putting in throughout my house replacing older more expensive filters
[2:29:33.000 --> 2:29:36.760]  that didn't do as good a job find out why this system is so
[2:29:36.760 --> 2:29:42.200]  revolutionary today and in fullwarstore.com
[2:29:42.200 --> 2:29:45.960]  as most of you already know i am a voracious consumer of news
[2:29:45.960 --> 2:29:50.280]  and information and in the last four or five years doing more and more research
[2:29:50.280 --> 2:29:53.400]  i came across the fact that the elite establishment
[2:29:53.400 --> 2:29:58.040]  is fully aware of the fact that our ancient ancestors in many cases had much
[2:29:58.040 --> 2:30:02.520]  better nutrition than we do today and our ancient ancestors sought out the
[2:30:02.520 --> 2:30:06.680]  bones of the animals that they were hunting killing and then processing
[2:30:06.680 --> 2:30:10.360]  and so i set out to develop caveman but to not just have
[2:30:10.360 --> 2:30:14.200]  concentrated bone broth from chicken but seven other
[2:30:14.200 --> 2:30:17.800]  superfood ingredients known for cleansing
[2:30:17.800 --> 2:30:22.440]  and supercharging the body at the same time info wars isn't just fighting the
[2:30:22.440 --> 2:30:26.520]  globalist we're getting results and we're expanding in the face
[2:30:26.520 --> 2:30:30.200]  of the complete media assault and winning because of your
[2:30:30.200 --> 2:30:35.160]  support caveman is back in stock people absolutely love it so please secure
[2:30:35.160 --> 2:30:38.280]  your caveman today at info warslife.com or by
[2:30:38.280 --> 2:30:42.200]  calling toll free triple a two five three three one three nine
[2:30:42.200 --> 2:30:46.200]  please listen carefully because i'm about to point out three things that will
[2:30:46.200 --> 2:30:50.040]  save you a lot of money while you get high quality products and fund the info
[2:30:50.040 --> 2:30:53.080]  war a 360 win number one when you choose
[2:30:53.080 --> 2:30:58.200]  autoship before checkout we give you 10 off on your order at info warshore.com
[2:30:58.200 --> 2:31:02.200]  number two you're also able to get items that are out of stock when you sign up
[2:31:02.200 --> 2:31:04.760]  for autoship because we hold back a surplus for
[2:31:04.760 --> 2:31:08.360]  autoship customers number three we're giving you free
[2:31:08.360 --> 2:31:12.680]  shipping on all orders above $50 listeners have been requesting this
[2:31:12.680 --> 2:31:16.760]  for years because it's so easy to forget to reorder the products that you need
[2:31:16.760 --> 2:31:19.320]  each month just go to info warshore.com select
[2:31:19.320 --> 2:31:23.240]  your favorite product or products click on autoship and choose how often you
[2:31:23.240 --> 2:31:27.800]  want us to send you another order as you know i coined the term 360 win and
[2:31:27.800 --> 2:31:31.960]  with the new autoship feature at info warslife.com this is a sure win 10
[2:31:31.960 --> 2:31:35.720]  percent off on autoship win win win at info warslife.com
[2:31:35.720 --> 2:31:39.960]  free shipping on orders above 50 bucks and all out of stock items are never out
[2:31:39.960 --> 2:31:43.560]  of stock when you sign up for autoship choose to take control of your
[2:31:43.560 --> 2:31:46.760]  chemistry with survival shield x2 and
[2:31:46.760 --> 2:31:51.880]  bio true selenium this powerful combo is perfect for supporting your thyroid
[2:31:51.880 --> 2:31:55.800]  and health bio true selenium's formula is far from synthetic
[2:31:55.800 --> 2:31:59.800]  and is made from a source of 100 organic mustard seed
[2:31:59.800 --> 2:32:05.480]  our super high quality nascent iodine is an essential mineral sourced of 99.99
[2:32:05.480 --> 2:32:10.040]  percent ultra pure deep earth iodine crystals this essential mineral is
[2:32:10.040 --> 2:32:13.000]  necessary in order to produce thyroid hormones which
[2:32:13.000 --> 2:32:16.280]  influence every cell tissue and organ in the body
[2:32:16.280 --> 2:32:20.120]  with inadequate thyroid hormones you may experience slow metabolism
[2:32:20.120 --> 2:32:23.560]  lethargy weight gain and overall brain fog
[2:32:23.560 --> 2:32:28.440]  survival shield x2 and bio true selenium work together to support the
[2:32:28.440 --> 2:32:32.040]  systems in your body take control of your chemistry today
[2:32:32.040 --> 2:32:36.840]  with this super combo discover the power of survival shield x2
[2:32:36.840 --> 2:32:42.760]  and bio true selenium at info warslife.com
[2:32:42.760 --> 2:33:03.480]  you're listening to the alex jones show
[2:33:03.480 --> 2:33:07.880]  you're listening to an info wars dot com front line report
[2:33:07.880 --> 2:33:17.000]  it's alex jones all right lower laura loomer and millie weaver
[2:33:17.000 --> 2:33:20.840]  have been on parallel tracks researching this
[2:33:20.840 --> 2:33:24.360]  and i'll be honest at this point in my 22 years on air i am now
[2:33:24.360 --> 2:33:30.760]  officially beyond a headache i know this is real i know we're on to them
[2:33:30.760 --> 2:33:34.440]  we're actually fighting them in live time i'm getting direct intel from the
[2:33:34.440 --> 2:33:38.120]  fbi hostage rescue team we got the direct intel
[2:33:38.120 --> 2:33:42.360]  about hillary and her convulsions and her black
[2:33:42.360 --> 2:33:47.080]  ambulance and it's just like i can't believe maybe this is like a simulation
[2:33:47.080 --> 2:33:50.120]  and it's in like unplugged in somewhere like in total recall
[2:33:50.120 --> 2:33:54.200]  whether i'm the action invention star that starts the radio network tv thing
[2:33:54.200 --> 2:33:57.400]  that battles the globalist and then gets the president in and then
[2:33:57.400 --> 2:34:00.760]  we're battling them in real time they've staged a las vegas attack and
[2:34:00.760 --> 2:34:05.880]  i'm not saying i literally believe that but i i need a vacation
[2:34:05.880 --> 2:34:09.000]  because i watched all that footage of those poor people gulping for air
[2:34:09.000 --> 2:34:13.640]  bleeding and dying like fish out of water on top piles of
[2:34:13.640 --> 2:34:16.920]  beer cans man and i just really got to me
[2:34:16.920 --> 2:34:23.160]  and i've got three daughters and some of those girls are like 16 years old
[2:34:23.160 --> 2:34:26.760]  playing video of them gulping and dying and their souls leaving their bodies
[2:34:26.760 --> 2:34:31.640]  and their and them and them just just just fading away and then the whole mo
[2:34:31.640 --> 2:34:34.840]  it's him at the democrat thing on the video
[2:34:34.840 --> 2:34:37.560]  and the brother's got an earpiece it's so clear
[2:34:37.560 --> 2:34:42.680]  and the hotel who's who owns it and all of it and the democrats and they're
[2:34:42.680 --> 2:34:47.640]  just scum i mean the late night tv people
[2:34:47.640 --> 2:34:51.080]  in hollywood and all of it it is just like good lord
[2:34:51.080 --> 2:34:54.120]  and it's all run by a bunch of skexies like
[2:34:54.120 --> 2:34:58.440]  nancy polosi and that goblin creature michael moore and they're just all
[2:34:58.440 --> 2:35:02.040]  in a nazi collaborator who's done this in countless countries
[2:35:02.040 --> 2:35:05.480]  did the same stuff with mass shootings in ukraine to say the government did that
[2:35:05.480 --> 2:35:09.400]  and overthrow stuff uh i mean we're here millie weaver both you want to try to
[2:35:09.400 --> 2:35:13.000]  give you both the floor here because at this point my head is officially
[2:35:13.000 --> 2:35:16.120]  actually spending this is all you have it a few other times when i get so
[2:35:16.120 --> 2:35:19.000]  stressed out i start getting dizzy and then i have like a migraine headache
[2:35:19.000 --> 2:35:22.360]  so what's happening i've got a migraine headache coming on uh literally here on
[2:35:22.360 --> 2:35:25.800]  air so millie introduce the research you've done
[2:35:25.800 --> 2:35:29.560]  and then you can co-host here with uh with laura loomer
[2:35:29.560 --> 2:35:33.320]  to go over this and i'm gonna i'm gonna let you you ladies host this segment
[2:35:33.320 --> 2:35:35.720]  there's seven minutes left and 10 minutes to the next and i'll be back in
[2:35:35.720 --> 2:35:39.320]  about 15 minutes to ten full or stay with us
[2:35:39.320 --> 2:35:43.080]  all right so some of the things that we first saw with this
[2:35:43.080 --> 2:35:46.680]  shooting in las vegas is that it was highly unconventional
