[00:00:00.555 --> 00:00:01.135]  You've got it.
[00:53:03.834 --> 00:53:05.255]  Hello Alex, can you hear me?
[00:53:05.255 --> 00:53:07.335]  Yes, from London, welcome!
[00:53:07.335 --> 00:53:09.176]  Yeah, I'm a first-time caller.
[00:53:09.176 --> 00:53:16.999]  I've been a listener of your for about a few years, since probably 2008.
[00:53:16.999 --> 00:53:21.461]  Basically, I've got parents from Iraq, and I was born in the UK.
[00:53:21.461 --> 00:53:27.963]  Basically, I just feel like it's a personal obligation to be protesting the whole, you know, the Iraq War, the New World Order, and all that.
[00:53:29.846 --> 00:53:30.987]  I don't really have a point to anything.
[00:53:30.987 --> 00:53:32.647]  It's just, you know, generalization.
[00:53:32.647 --> 00:53:36.289]  I'm just trying to call in just to see, you know, what we can do.
[00:53:36.289 --> 00:53:36.929]  More to bring.
[00:53:36.929 --> 00:53:50.993]  What do you think of the West propping up for 31 years, the brutal dictator Hosni Mubarak, now removing him and putting in even more draconian controls and hailing it as freedom?
[00:53:50.993 --> 00:53:51.574]  I don't know.
[00:53:51.574 --> 00:53:52.154]  I don't know really.
[00:53:52.154 --> 00:53:57.256]  I mean, I don't kind of dwell into that deeply, but I'm still studying the New World Order, you know.
[00:53:57.256 --> 00:53:58.016]  I'm still kind of
[00:54:00.194 --> 00:54:02.003]  You know, I'm just kind of grasping it really.
[00:54:03.243 --> 00:54:06.246]  Well, look, here's what the new order is, Mohammed.
[00:54:06.246 --> 00:54:14.773]  It's private corporations taking over government to have government carry out operations that help their interest, not the people's interest.
[00:54:14.773 --> 00:54:19.617]  And even if it's in the people's interest to launch illegal wars, it's immoral and wrong.
[00:54:19.617 --> 00:54:21.899]  But this isn't even in our interest.
[00:54:21.899 --> 00:54:25.402]  We pay for it, Mohammed, but we don't even get any of the booty.
[00:54:25.402 --> 00:54:29.286]  If you go back to the British Empire that had about 40% of the world's population under it in 1930,
[00:54:31.107 --> 00:54:36.049]  The British people, by and large, did benefit from the evil empire.
[00:54:36.049 --> 00:54:37.849]  Nowadays, you benefit nothing from it.
[00:54:37.849 --> 00:54:39.150]  I appreciate your call.
[00:54:39.150 --> 00:54:40.330]  James in Tennessee.
[00:54:40.330 --> 00:54:42.171]  James, you're on the air.
[00:54:42.171 --> 00:54:43.151]  Hey, thanks Alex.
[00:54:43.151 --> 00:54:45.252]  Glad you're back.
[00:54:45.252 --> 00:54:49.293]  I'm having a hard time getting my family to realize the threat from Japan.
[00:54:49.293 --> 00:54:55.255]  I've been keeping my kids indoors and my fiancee, she's got cabin fever and wants to take the children to the park.
[00:54:56.187 --> 00:54:57.869]  What are you doing as precautions?
[00:54:57.869 --> 00:55:01.172]  Is it time to stop eating fresh food and milk?
[00:55:01.172 --> 00:55:05.697]  Well, sir, you just don't want to eat any seafood caught right off the coast of Japan.
[00:55:05.697 --> 00:55:12.064]  You don't want to eat vegetables or fruits from Japan for the foreseeable future.
[00:55:12.064 --> 00:55:13.025]  You don't.
[00:55:13.025 --> 00:55:17.590]  But, I mean, the overall radiation levels from private universities and groups is low.
[00:55:19.151 --> 00:55:28.699]  And statistically, it will, as several nuclear physicists like Dr. Bob Bowman, the former head of the Star Wars program, said here, undoubtedly we'll see an increase in cancer.
[00:55:28.699 --> 00:55:41.670]  But it'll be over a long period, just like the 300-plus above-ground nuclear tests that our own government did up until the Test Ban Treaty, which admittedly increased cancer in the United States.
[00:55:42.871 --> 00:55:47.514]  And they've got studies of the Pacific Islands where they tested them as well and see marked increases.
[00:55:47.514 --> 00:55:55.561]  Just like Hiroshima and Nagasaki, they see massive increases that can be measured in those populations since 1945.
[00:55:55.561 --> 00:55:59.564]  So for most people, you're not going to die in a week, a month, or even 20 years.
[00:55:59.564 --> 00:56:03.968]  It's just going to overall increase the overall load of radiation.
[00:56:03.968 --> 00:56:06.670]  You're supposed to only get so much radiation in a lifetime.
[00:56:06.670 --> 00:56:07.991]  This will skew it that way.
[00:56:08.872 --> 00:56:12.395]  But it's always good to have potassium iodide in your cupboard.
[00:56:12.395 --> 00:56:15.497]  It's good to have that in case a local reactor goes up.
[00:56:15.497 --> 00:56:19.480]  But really, overall, I think these are low levels of radiation hitting us.
[00:56:19.480 --> 00:56:22.963]  The problem is, they are having more and more partial meltdowns.
[00:56:22.963 --> 00:56:27.946]  If there's a full meltdown, it can make areas of Japan completely uninhabitable.
[00:56:27.946 --> 00:56:37.854]  Many news, even mainline newscasters and experts are saying this is worse than Chernobyl right now, if you're in Japan, and that there has been a cover-up.
[00:56:38.794 --> 00:56:46.117]  But the good news is most of those heavy isotopes are very hard to get into the upper atmosphere and are going into the Pacific Ocean.
[00:56:46.117 --> 00:56:49.978]  The threat from seafood that we eat, that's the real problem.
[00:56:49.978 --> 00:56:52.339]  But does that answer your question, James?
[00:56:52.339 --> 00:56:55.520]  Staying indoors and maybe wearing a respirator.
[00:56:55.520 --> 00:56:57.541]  No, I don't think that's needed.
[00:56:57.541 --> 00:56:58.641]  I mean, I really don't, sir.
[00:57:00.936 --> 00:57:10.324]  When the rains are hitting Massachusetts, Nevada, major nuclear power plant facilities are, because they have the meters, are reporting some increased radiation.
[00:57:10.324 --> 00:57:12.686]  But it's very low level.
[00:57:12.686 --> 00:57:18.912]  And again, the big problem is if you're in Japan, I appreciate your call, James, but this illustrates
[00:57:20.250 --> 00:57:25.713]  This illustrates, though, how, if we have disasters here, they'll cover it up.
[00:57:25.713 --> 00:57:35.499]  I mean, we're over two weeks in, and the Japanese government is just now admitting that they did cover it up, and it's at least 10,000 times safe levels, up from 1,600.
[00:57:35.499 --> 00:57:38.420]  Then they said 10 million yesterday.
[00:57:38.420 --> 00:57:40.441]  Now they're saying they're not sure about those readings.
[00:57:40.441 --> 00:57:41.082]  I'm not either.
[00:57:41.082 --> 00:57:44.304]  The point is, they have a history of covering things up.
[00:57:44.304 --> 00:57:45.304]  We'll be right back.
[00:57:45.304 --> 00:57:46.785]  The head of the plants admitted it as well.
[00:57:46.785 --> 00:57:47.685]  Second hour coming up.
[00:57:47.685 --> 00:57:48.446]  Infowars.com.
[00:57:51.530 --> 00:58:07.001]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[00:58:07.001 --> 00:58:10.684]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[00:58:11.690 --> 00:58:24.464]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[00:58:24.464 --> 00:58:31.731]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[00:58:32.412 --> 00:58:42.780]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.silverlungs.com to learn more about how the Silver Lungs System works.
[00:58:42.780 --> 00:58:46.702]  As well, we are always ready to answer any questions you may have.
[00:58:46.702 --> 00:58:49.825]  That's www.silverlungs.com.
[00:58:50.345 --> 00:58:54.886]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:58:54.886 --> 00:58:55.807]  Number 1.
[00:58:55.807 --> 00:58:59.228]  New climate legislation could easily double or triple your electric bill.
[00:58:59.228 --> 00:59:00.088]  Number 2.
[00:59:00.088 --> 00:59:04.970]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:59:04.970 --> 00:59:05.730]  It's true.
[00:59:05.730 --> 00:59:10.591]  Total government control of electricity in the name of smart grid technology is coming.
[00:59:10.591 --> 00:59:11.412]  Number 3.
[00:59:11.412 --> 00:59:14.993]  In some areas of the country, the power grid is dangerously overloaded.
[00:59:14.993 --> 00:59:18.694]  And now, new socialist legislation is only compounding the problem.
[00:59:18.914 --> 00:59:19.714]  Number 4.
[00:59:19.714 --> 00:59:22.475]  Dangerous weather is always a threat to local grids.
[00:59:22.475 --> 00:59:26.157]  Every year, thousands of families lose their power from weather-related outages.
[00:59:26.157 --> 00:59:26.937]  Number 5.
[00:59:26.937 --> 00:59:31.079]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:59:31.079 --> 00:59:36.141]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:59:36.141 --> 00:59:40.322]  You can get more information at www.mysolarbackup.com.
[00:59:40.322 --> 00:59:42.103]  That's mysolarbackup.com.
[00:59:42.103 --> 00:59:46.705]  Remember, the government doesn't own the sun, so go to mysolarbackup.com, or call 1-866-422-9000.
[00:59:47.245 --> 00:59:53.106]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:59:53.106 --> 00:59:55.427]  It's Alex Jones and the GCN Radio Network.
[01:00:13.223 --> 01:00:18.425]  Coming up at the bottom of the hour, I'm going to spend five minutes or so talking about fake news.
[01:00:18.425 --> 01:00:22.187]  There's more and more mainstream news articles admitting that this fake news is going on.
[01:00:22.187 --> 01:00:29.330]  I've also got news on the economy, more on what's happening in the Middle East and North Africa.
[01:00:29.330 --> 01:00:30.450]  That's all coming up.
[01:00:30.450 --> 01:00:33.732]  I don't know if I'm going to spend time on this, but I might.
[01:00:33.732 --> 01:00:38.674]  Glenn Beck attacked me on Friday quite a bit on air.
[01:00:39.674 --> 01:00:40.234]  I don't know.
[01:00:58.541 --> 01:01:03.723]  And then he went into this whole diatribe playing two short clips of me saying, Charlie, great job.
[01:01:03.723 --> 01:01:07.164]  You know, I've seen you, you're healthy, you're clean.
[01:01:07.164 --> 01:01:09.505]  And I was saying, I went there to help him get off drugs.
[01:01:09.505 --> 01:01:25.992]  He'd been off drugs for about a month, went to support him as he asked me to, and they turned, hey man, you're healthy, you're clean, into some type of weird homoerotic thing, not saying I was saying you're healthy, you're off drugs, into we're in the shower and we're doing all these things.
[01:01:25.992 --> 01:01:26.932]  Very, very bizarre.
[01:01:27.432 --> 01:01:29.053]  Very, very bizarre.
[01:01:29.053 --> 01:01:31.755]  But I'm told that, well, I'm not going to get into it.
[01:01:31.755 --> 01:01:33.936]  That's that's Glenn Beck's expertise, I guess.
[01:01:33.936 --> 01:01:39.800]  But, you know, it just shows the deception of these type of people.
[01:01:39.800 --> 01:01:47.746]  And I want to talk about media manipulation and how the mainstream media loves to keep that curtain in front of you so you don't know what's going on.
[01:01:47.746 --> 01:01:51.348]  We're all about pulling the curtain back.
[01:01:51.348 --> 01:01:54.550]  Now, I want to go back to your phone calls right now.
[01:01:54.550 --> 01:01:56.311]  Let's talk to Sean in Texas.
[01:01:56.311 --> 01:01:57.212]  Sean, you're on the air.
[01:01:58.213 --> 01:01:59.553]  Hey, how's it going?
[01:01:59.553 --> 01:02:01.194]  Long time listener, first time caller.
[01:02:01.194 --> 01:02:02.295]  Welcome!
[01:02:02.295 --> 01:02:06.517]  Yes, uh, I don't really want to go over any points you've already gone over.
[01:02:06.517 --> 01:02:09.519]  What the government does doesn't really baffle me anymore.
[01:02:09.519 --> 01:02:22.987]  What does baffle me is why there's no interest in Congress to look at this impeachment because, as you said, we didn't, they didn't have an, they just basically issued not really even an executive order.
[01:02:22.987 --> 01:02:24.908]  I mean, I don't, I don't know if it was even there.
[01:02:25.703 --> 01:02:33.825]  But being from Texas, I'm a big Ron Paul supporter, and I don't know why the rest of Congress is not jumping on this.
[01:02:33.825 --> 01:02:37.926]  Not only that, I don't even understand why the American people aren't jumping on this.
[01:02:37.926 --> 01:02:41.227]  This is huge.
[01:02:41.227 --> 01:02:52.871]  Well, also what's huge, and it's getting some attention, which is good, but not as much as it should, is that Obama launched this new war without even talking to Congress.
[01:02:52.871 --> 01:02:53.471]  What do you think of that?
[01:02:54.189 --> 01:02:55.390]  Well, that's what I'm talking about.
[01:02:55.390 --> 01:03:06.678]  I mean, you never consult the Congress, and I understand Commander-in-Chief, but this is not an emergency situation, and I don't understand where he gets the authority to... Well, that's what they do.
[01:03:06.678 --> 01:03:10.001]  I mean, before, it's still the law that you can't even do it in an emergency.
[01:03:10.001 --> 01:03:20.149]  But they, since World War II, no declaration of war, that's about Congress being removed from the equation, and now they're completely removed from the equation, and the UN is our new boss.
[01:03:21.596 --> 01:03:31.560]  Well, I've always been a firm believer that we should disband the UN, or at least kick them out of New York and say, you know, hey, we've got a building for rent.
[01:03:31.560 --> 01:03:33.661]  It's a joke.
[01:03:33.661 --> 01:03:35.742]  Because what is accomplished from that?
[01:03:35.742 --> 01:03:39.904]  Even if they say, oh, we've made a resolution, so what happens then?
[01:03:39.904 --> 01:03:42.465]  Do the leaders say, oh no, no, they don't.
[01:03:42.465 --> 01:03:44.086]  They just keep doing what they want to do.
[01:03:44.086 --> 01:03:47.227]  Well, that's the other big issue, and I meant to mention that earlier.
[01:03:47.227 --> 01:03:50.569]  Not only did Obama do this, but Congress hasn't complained.
[01:03:51.673 --> 01:03:59.441]  I mean, Ron Paul has, a Republican, a few Democrats have, Dennis Kucinich, but that's about it, Sean.
[01:03:59.441 --> 01:04:14.015]  I know, that's what outrages me, is that Congress and the American public in general doesn't even recognize this, and then when you try to mention this to someone, say at work, coffee machine, lunch, they look at you like you're insane.
[01:04:15.936 --> 01:04:18.537]  It's the dumbing down of America.
[01:04:18.537 --> 01:04:19.777]  Well, it's not just dumbing down.
[01:04:19.777 --> 01:04:23.058]  A lot of people think it's cool to be uninformed.
[01:04:23.058 --> 01:04:32.380]  And it's because they watch TV all day where they show people in situational ethics on sitcoms and things where everything is boiled down to the lowest common denominator.
[01:04:32.380 --> 01:04:35.961]  So people think it's stylish to be ignorant, stylish to be a chump.
[01:04:36.957 --> 01:04:38.357]  Stylish to be conned.
[01:04:38.357 --> 01:04:40.318]  Stylish to be ripped off.
[01:04:40.318 --> 01:04:41.679]  Stylish to live under tyranny.
[01:04:41.679 --> 01:04:43.879]  And they're finding out how fun it is to be a slave.
[01:04:43.879 --> 01:04:45.160]  Sean Gray points.
[01:04:45.160 --> 01:04:46.180]  Timber.
[01:04:46.180 --> 01:04:46.640]  Joe.
[01:04:46.640 --> 01:04:47.080]  Jack.
[01:04:47.080 --> 01:04:47.841]  John.
[01:04:47.841 --> 01:04:48.741]  Dungeon Master.
[01:04:48.741 --> 01:04:49.601]  John.
[01:04:49.601 --> 01:04:50.141]  James.
[01:04:50.141 --> 01:04:50.782]  Elliot.
[01:04:50.782 --> 01:04:53.762]  Your calls are coming up after this one-minute break.
[01:04:53.762 --> 01:04:54.283]  Stay with us.
[01:04:54.283 --> 01:04:54.943]  We'll be right back.
[01:04:54.943 --> 01:04:57.504]  Don't forget, we're simulcasting video at PrisonPlanet.tv.
[01:04:59.793 --> 01:05:03.635]  Diamond Gusset is proud to announce the anthem of the Patriot movement.
[01:05:03.635 --> 01:05:07.918]  They're offering a free CD, t-shirt, and bumper sticker with a qualifying purchase.
[01:05:07.918 --> 01:05:13.041]  Diamond Gusset offers great products at great prices while keeping Americans working.
[01:05:13.041 --> 01:05:18.544]  Not looking for a factory where a man can feed his family.
[01:05:18.544 --> 01:05:25.608]  Not worried about them moving south, closing the doors and shutting her down tomorrow.
[01:05:28.191 --> 01:05:34.477]  We're American and be proud.
[01:05:34.477 --> 01:05:38.180]  Go to gusset.com forward slash America.
[01:05:54.289 --> 01:06:10.717]  Again, go to gusset.com forward slash America Today.
[01:06:10.717 --> 01:06:15.340]  This is our land.
[01:06:15.340 --> 01:06:18.662]  These are our people.
[01:06:18.662 --> 01:06:19.422]  The workers.
[01:06:19.422 --> 01:06:22.523]  The strivers.
[01:06:22.523 --> 01:06:23.404]  The builders.
[01:06:25.165 --> 01:06:28.666]  These are our people.
[01:06:28.666 --> 01:06:31.987]  Who are they?
[01:06:31.987 --> 01:06:34.808]  They are the Dark Armies.
[01:06:34.808 --> 01:06:39.369]  The dark, murdering armies whose only honour is atrocity.
[01:06:39.369 --> 01:06:40.429]  The answer to 1984 is 1776.
[01:06:40.429 --> 01:06:42.090]  You're listening to the Alex Jones Show.
[01:07:00.447 --> 01:07:05.208]  We are live, ladies and gentlemen, now into our number two.
[01:07:05.208 --> 01:07:06.968]  Thank you so much for joining us.
[01:07:06.968 --> 01:07:09.689]  We've got wide open phones.
[01:07:09.689 --> 01:07:15.850]  We're also simulcasting the video transmission at PrisonPlanet.tv, not just the radio.
[01:07:15.850 --> 01:07:18.351]  Blasting out on your AM and FM dial.
[01:07:18.351 --> 01:07:23.912]  Let's go through a bunch of your calls right now on the Libya situation, the new loving democratic government.
[01:07:24.412 --> 01:07:25.612]  Alex, how are you doing?
[01:07:25.612 --> 01:07:26.253]  Good, welcome.
[01:07:52.606 --> 01:08:01.034]  I just started listening to you at the beginning of the year, and I became a member pretty quickly after I watched your five movies.
[01:08:01.034 --> 01:08:02.496]  I have two quick questions.
[01:08:02.496 --> 01:08:07.541]  One's considering a note I sent into your office about Ben Bernanke.
[01:08:07.541 --> 01:08:08.662]  I found him.
[01:08:08.662 --> 01:08:11.985]  He's on the board of directors for a bank of international settlements.
[01:08:12.836 --> 01:08:21.962]  Since I'm kind of new to this, I don't know exactly what that means with him running our Federal Reserve and then being on a bank for international settlements.
[01:08:21.962 --> 01:08:32.368]  I'm kind of confused that he has that dual power, that conflict of interest there.
[01:08:32.368 --> 01:08:35.510]  And the second question is concerning Jesse Ventura.
[01:08:35.510 --> 01:08:38.652]  I was wondering if his show is going to come back on True TV this year.
[01:08:39.617 --> 01:08:41.960]  I talked to, he's not back from Mexico yet.
[01:08:41.960 --> 01:08:44.624]  He's going to be on the show in about a week.
[01:08:44.624 --> 01:08:47.207]  He gets back from Mexico just here in a few days.
[01:08:47.207 --> 01:08:48.769]  He lives down there during the winter.
[01:08:48.769 --> 01:08:50.852]  I don't blame him with those Minnesotan winters.
[01:08:50.852 --> 01:08:51.593]  20, 30, 40 degrees sometimes below zero.
[01:08:55.277 --> 01:09:03.146]  But last time I talked to Tyrell, his son who's involved with the show, one of the executive producers, they're not sure yet.
[01:09:03.146 --> 01:09:06.009]  There was censorship from Homeland Security.
[01:09:06.009 --> 01:09:08.212]  That's been confirmed by Ventura here on air.
[01:09:08.212 --> 01:09:12.837]  The police state episode that I appeared in, I appeared in a bunch of them, but that I
[01:09:13.217 --> 01:09:13.658]  We're good to go.
[01:09:29.252 --> 01:09:31.314]  To never re-air that show.
[01:09:31.314 --> 01:09:42.563]  And normally they re-air a show more than 50 times, because it costs $300,000-$400,000 to make one episode, so they don't get their money back from production costs just airing it once, twice, even three times.
[01:09:42.563 --> 01:09:44.865]  They've got to air it quite a bit.
[01:09:44.865 --> 01:09:49.209]  And the show did get top ratings on TruTV, that's a big no-no.
[01:09:49.209 --> 01:09:55.214]  It did, I mean, getting 2 million viewers is big, folks, for a new show on cable.
[01:09:56.352 --> 01:09:58.895]  And so we don't know what's going to happen with that.
[01:09:58.895 --> 01:10:05.603]  But Jesse, who sued the TSA and a lot more, he will be joining us coming up.
[01:10:05.603 --> 01:10:10.269]  What is he scheduled for the 4th of April, Jaren?
[01:10:12.082 --> 01:10:12.282]  Yeah.
[01:10:27.731 --> 01:10:34.420]  You basically covered what the world government is yourself by asking that question.
[01:10:34.420 --> 01:10:44.413]  How do we have all of these Federal Reserve officials, how do we have the Treasury Secretary, how do you have these supposed government people
[01:10:45.567 --> 01:11:06.869]  On boards of the IMF, the World Bank, the International Bank of Settlements, that are openly calling for an end to the dollar, that are openly calling for dollar devaluation, that are openly calling for an IMF-World Bank-issued Bancor global digital currency that controls the interest rates of every nation on earth and controls the value of your currency.
[01:11:07.608 --> 01:11:11.992]  Well, we have a private fellow reserve, that's how, that took over in 1913.
[01:11:11.992 --> 01:11:13.953]  It's private.
[01:11:13.953 --> 01:11:15.855]  It controls our currency and credit.
[01:11:15.855 --> 01:11:22.900]  It issues its own member banks interest-free loans that they then loan out to everybody else at high interest.
[01:11:22.900 --> 01:11:26.203]  They also then create derivatives that they sell into the open market.
[01:11:26.203 --> 01:11:30.326]  This tiny inner coterie of bankers, private bankers,
[01:11:31.576 --> 01:11:34.339]  Have a completely tilted playing field.
[01:11:34.339 --> 01:11:45.572]  It'd be like if the Dallas Cowboys were playing the New York Giants and there was a 45 degree angle that they had to play up and they were basically running up the side of a cliff against the Giants.
[01:11:45.572 --> 01:11:46.973]  Would the Cowboys ever win?
[01:11:46.973 --> 01:11:48.175]  The answer is no.
[01:11:49.468 --> 01:11:54.930]  So to use a sports analogy, it's like having a tilted football field.
[01:11:54.930 --> 01:11:56.471]  I mean, it's impossible.
[01:11:56.471 --> 01:12:07.456]  And so that's how these guys have taken over the world, set up their own global empire, and now they're just out in the open, where the UN tells the President what to do and Congress isn't involved in wars.
[01:12:07.456 --> 01:12:11.898]  Or where the IMF and World Bank tells the Congress what to do on financial issues.
[01:12:12.671 --> 01:12:34.230]  And look, just two years ago, Ireland was the apple of the world, the best country in the world, the fastest growing economy, and then the bankers come in, and their own head of their own private fellow reserve in England, in Ireland, same thing happened in England, and Iceland, and Greece, said, okay, hundreds of billions of dollars, the taxpayers must pay to bail out the mega banks.
[01:12:34.230 --> 01:12:37.954]  You don't owe it, doesn't matter, foreign banks are coming in to buy up the infrastructure.
[01:12:39.352 --> 01:12:59.859]  And so that's what the New World Order is, is private corporations set up the IMF, the World Bank, the World Trade Organization, the UN, then they get Congress and parliaments of different countries to sign over much of their operating authority into those quasi-governmental institutions, but the profit is privatized.
[01:12:59.859 --> 01:13:06.741]  So, profit is privatized to the elite, but the loss is made public.
[01:13:07.680 --> 01:13:10.162]  And there's a method to that madness.
[01:13:10.162 --> 01:13:12.884]  They want a destroyed economy.
[01:13:12.884 --> 01:13:18.087]  They want an economy that is being basically shut down.
[01:13:18.087 --> 01:13:20.149]  They want an economy where you're in debt.
[01:13:20.149 --> 01:13:21.910]  This is a sharecropper economy.
[01:13:21.910 --> 01:13:32.418]  You know, many historians report that sharecroppers in many cases were worse off than black slaves, because slave owners would at least see the slaves as property and something that they wanted to take care of.
[01:13:33.098 --> 01:13:37.781]  But sharecroppers came in and only got a tiny percentage of what they produced.
[01:13:37.781 --> 01:13:43.465]  And the laws were written where they basically had to buy all of their products from the company store.
[01:13:43.465 --> 01:13:46.206]  You know the song, I owe my soul to the company store.
[01:13:46.206 --> 01:13:54.272]  And so the sharecropper owners never wanted the people who were their sharecroppers to be able to get out of a position of subservience.
[01:13:55.327 --> 01:13:59.308]  And so that's all that's happening in the larger economic realms today.
[01:13:59.308 --> 01:14:15.513]  The big mega banks make their money out of fraud, make their money out of government power that they've gotten signed over to them, make their money out of actually printing the money and issuing thousands of trillions of dollars in fake derivatives that you will then pay good money into the stock market to own.
[01:14:17.330 --> 01:14:25.055]  And they make money on the way up, consolidate power, then they implode the system by design and say, give us unlimited trillions.
[01:14:25.055 --> 01:14:34.701]  I mean, just two months ago at Davos, headline all over the news, G20 calls for 100 trillion in additional liquidity to be given to them.
[01:14:34.701 --> 01:14:39.224]  Davos, private heads of those groups, public Bilderberg group meeting.
[01:14:40.322 --> 01:14:48.912]  Davos calls for 100 trillion of new liquidity, your tax money backing it up, your labor, to give them 100 trillion.
[01:14:48.912 --> 01:14:55.379]  Then the private bankers, not your local bank, the big mega banks that are using regulators to shut down your competition, the
[01:14:58.922 --> 01:15:04.947]  Different local banks and systems, the credit funds that you can join.
[01:15:04.947 --> 01:15:06.188]  I'm having one of those moments.
[01:15:06.188 --> 01:15:07.189]  Credit unions.
[01:15:07.189 --> 01:15:08.790]  They're trying to shut all that down.
[01:15:08.790 --> 01:15:11.012]  I'm not saying your local bank's evil.
[01:15:11.012 --> 01:15:11.772]  Lending is good.
[01:15:11.772 --> 01:15:12.273]  We need that.
[01:15:13.086 --> 01:15:18.967]  But they aren't the big mega-banks, the big mega-operators who want to consolidate wealth.
[01:15:18.967 --> 01:15:23.468]  Then they take that new $100 trillion they're getting through fractional reserve banking.
[01:15:23.468 --> 01:15:26.869]  For every dollar they get, they can loan out $10.
[01:15:26.869 --> 01:15:32.210]  But now, since the end of Glass-Steagall 12 years ago, it's not even 1 to 10 ratio.
[01:15:32.210 --> 01:15:34.951]  They can loan out unlimited.
[01:15:34.951 --> 01:15:35.691]  $1 can be a trillion.
[01:15:36.451 --> 01:15:38.692]  And then everybody wonders why they're consolidating power.
[01:15:38.692 --> 01:15:48.296]  Everybody wonders, as the world goes into a depression, JPMorgan Chase, Goldman Sachs are making trillions in profits, handing out hundreds of billions a quarter in bonuses.
[01:15:48.296 --> 01:15:50.316]  I mean, there's secretaries there.
[01:15:50.316 --> 01:15:52.817]  I've seen reports making 5 mil a year.
[01:15:52.817 --> 01:15:53.618]  That's like their tip.
[01:15:53.618 --> 01:15:56.399]  You know, the broker makes 80 billion?
[01:15:56.399 --> 01:15:57.659]  Here's a tip, honey.
[01:15:57.659 --> 01:15:58.800]  5 million.
[01:15:58.800 --> 01:15:59.660]  That's all stolen.
[01:16:02.094 --> 01:16:09.116]  Alex has told you that the Mideast uprisings over food prices and shortages caused by fuel costs are spreading worldwide.
[01:16:09.116 --> 01:16:11.797]  We're seeing the impact right here in the United States.
[01:16:11.797 --> 01:16:20.820]  Ethanol that was supposed to reduce petroleum use and fuel prices hit a 30-month high in February, and pump prices are expected to reach $5 a gallon.
[01:16:20.820 --> 01:16:29.083]  Because of shipping costs, food is being priced out of the reach of millions of Americans with an expected 35% jump in the next 60 days.
[01:16:29.083 --> 01:16:29.923]  Move quickly while
[01:16:29.923 --> 01:16:34.005]  Well, you can still afford it, and eFoods Direct will pay your shipping costs for you.
[01:16:34.005 --> 01:16:41.188]  For the best tasting long-term storable food, you pay nothing for shipping, and can put every dollar into food at today's prices.
[01:16:41.188 --> 01:16:45.891]  eFoods Direct, food so delicious you can serve it tonight, or save it for the future.
[01:16:45.891 --> 01:16:47.952]  Take advantage of free shipping by calling 800-409-5633.
[01:16:47.952 --> 01:16:51.053]  On the web, eFoodsDirect.com slash Alex.
[01:16:51.053 --> 01:16:53.634]  800-409-5633, or eFoodsDirect.com slash Alex.
[01:17:04.699 --> 01:17:05.960]  Tyranny is here.
[01:17:05.960 --> 01:17:09.823]  The grim future foretold in 1984 has become reality.
[01:17:09.823 --> 01:17:12.125]  It really says that the state is God.
[01:17:12.125 --> 01:17:17.989]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:17:17.989 --> 01:17:24.234]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:17:24.654 --> 01:17:30.638]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:17:30.638 --> 01:17:34.821]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[01:17:34.821 --> 01:17:39.103]  Prepare to enter the secretive world of emergency dictatorship.
[01:17:39.103 --> 01:17:45.047]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[01:17:45.047 --> 01:17:48.609]  It's only the beginning of the New World Order's hellish plan.
[01:17:48.609 --> 01:17:50.570]  The police state isn't coming.
[01:17:50.570 --> 01:17:51.011]  It's here.
[01:17:51.671 --> 01:18:00.393]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[01:18:00.393 --> 01:18:02.054]  Hello friends, this is Alex Jones.
[01:18:02.054 --> 01:18:05.414]  You've heard me talk about Calden 5 Star Soaps for years.
[01:18:05.414 --> 01:18:10.636]  This is an American made product of the highest quality and compares to nothing you will find in stores.
[01:18:10.636 --> 01:18:14.076]  You can buy factory direct, shipped via UPS right to your door.
[01:18:14.076 --> 01:18:16.397]  Check them out on the web at 5starsoap.com.
[01:18:17.057 --> 01:18:20.580]  Or call 800-340-7091.
[01:18:20.580 --> 01:18:21.721]  Take my word for it.
[01:18:21.721 --> 01:18:24.384]  Once you've used pure soap, you won't buy anything else.
[01:18:24.384 --> 01:18:30.889]  Since 1947, Calbin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[01:18:30.889 --> 01:18:32.411]  Buy American and stay clean.
