[00:00.000 --> 00:11.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[02:00:43.000 --> 02:00:45.000]  All traitors will be shot.
[02:00:45.000 --> 02:00:49.000]  America is now engaged in civil war.
[02:00:49.000 --> 02:00:54.000]  That's the kind of music that is being produced out there these days.
[02:00:54.000 --> 02:00:59.000]  Just in the general public is now picking up the flavor of where all this could go.
[02:00:59.000 --> 02:01:05.000]  Joe Scalzen is our guest and he's getting into the fact that coming up in just a few days,
[02:01:05.000 --> 02:01:13.000]  Kim Jong-un, the third generation dictator, is toddling around executing members of his family.
[02:01:13.000 --> 02:01:15.000]  You name it.
[02:01:15.000 --> 02:01:20.000]  Samuel Nuk, the U.S. will do this and that. I get North Korea trying to look strong,
[02:01:20.000 --> 02:01:26.000]  but saying now they're going to fire at U.S. military bases and have the missiles come in right by the coastline.
[02:01:26.000 --> 02:01:30.000]  Last week when they shot a missile off, it almost hit an airliner.
[02:01:30.000 --> 02:01:36.000]  An airliner, according to the trajectory, flew right under it where the missile came down 10 minutes before.
[02:01:36.000 --> 02:01:44.000]  That's a busy ocean out there and you've got a crazy person with this archaic military state in the middle of the most popular area of the world.
[02:01:44.000 --> 02:01:49.000]  And it's deteriorating and the globalists did set it up as a trigger. That's a fact.
[02:01:49.000 --> 02:01:53.000]  So what do you expect to happen coming up here in a few days, Joe Scalzen?
[02:01:53.000 --> 02:02:00.000]  Well, if the actual launch goes on and that's an if because China may try to stop Kim knowing that Trump could use this.
[02:02:00.000 --> 02:02:06.000]  China is desperately trying to stop this. That's the reason they went along with these sanctions at the U.N.
[02:02:06.000 --> 02:02:08.000]  They know that they could help bypass the sanctions.
[02:02:08.000 --> 02:02:16.000]  There's no way the U.S. can stop them because it's all done internally across the border and electronically by shuffling money back and forth.
[02:02:16.000 --> 02:02:22.000]  But the point is if this happens on August 15th or even up to the 20th,
[02:02:22.000 --> 02:02:27.000]  Trump isn't ready to do a full effective retaliatory response.
[02:02:27.000 --> 02:02:31.000]  Remember that the two aircraft carriers left the region here.
[02:02:31.000 --> 02:02:39.000]  The Carl Vinson and the Theodore Roosevelt are offshore San Diego doing carrier calls for Navy and Marine Corps squadrons off of San Diego.
[02:02:39.000 --> 02:02:43.000]  And the Ronald Reagan is based in Homeport in Japan.
[02:02:43.000 --> 02:02:47.000]  So it's in the region. That's the only carrier that could get there fast enough to take part.
[02:02:47.000 --> 02:02:59.000]  But it's going to take hundreds of cruise missiles and bombers and other things to do an effective three-tiered strike that would really, truly inhibit North Korea from retaliating against South Korea.
[02:02:59.000 --> 02:03:02.000]  And I don't think Trump can do that.
[02:03:02.000 --> 02:03:07.000]  So what I'm saying is I'm afraid he might be tempted to take one of the options off the military table,
[02:03:07.000 --> 02:03:15.000]  which is to attack Kim's military or his missile fields and his missile storage depots to take out the missile threat.
[02:03:15.000 --> 02:03:22.000]  And while that's very laudable and that's not a threat to their people in North Korea, Kim Young-un cannot lose face.
[02:03:22.000 --> 02:03:29.000]  He's going to have to retaliate and that leaves his Air Force and artillery fully able to immediately strike South Korea.
[02:03:29.000 --> 02:03:31.000]  We've only got one minute left.
[02:03:31.000 --> 02:03:36.000]  The $64 trillion question that could affect all our lives and future of the planet.
[02:03:36.000 --> 02:03:43.000]  Russia and China, will they stand down if Trump strikes North Korea?
[02:03:43.000 --> 02:03:48.000]  I think it's most probable they will not join in because they're not ready for third world war.
[02:03:48.000 --> 02:03:54.000]  What they'll do is like Vietnam, they'll channel conventional arms and they'll make it a bloody mess
[02:03:54.000 --> 02:03:58.000]  so that Trump will have to make it, it will become an unpopular war.
[02:03:58.000 --> 02:04:01.000]  He'll have to sue for peace, short of victory.
[02:04:01.000 --> 02:04:04.000]  And thus they're going to try to prop North Korea up.
[02:04:04.000 --> 02:04:09.000]  Right, so Korea can then be another trigger event later on in the next decade
[02:04:09.000 --> 02:04:14.000]  because Trump will not be able to successfully bring it to victory and remove Kim.
[02:04:14.000 --> 02:04:19.000]  Or he can just go ahead and decapitate North Korea right now.
[02:04:19.000 --> 02:04:20.000]  What do you mean by decapitate?
[02:04:20.000 --> 02:04:23.000]  Kill Kim Young-un, take out the leadership.
[02:04:23.000 --> 02:04:27.000]  That's very difficult to do actually to find out the leadership.
[02:04:27.000 --> 02:04:28.000]  The bunkers.
[02:04:28.000 --> 02:04:33.000]  It could be done within weeks and a month during combat but it can't be done in a preemptive strike
[02:04:33.000 --> 02:04:36.000]  because you don't know all who's know exactly where he is.
[02:04:36.000 --> 02:04:40.000]  But we've got enough munitions to basically hit every one of their main caves.
[02:04:40.000 --> 02:04:46.000]  Well no we don't really, I mean it would take over a thousand cruise missiles just to handle all the air.
[02:04:46.000 --> 02:04:48.000]  But not if you use technical nuclear weapons.
[02:04:48.000 --> 02:04:50.000]  If we're going to do it, might as well go all the way.
[02:04:50.000 --> 02:04:52.000]  God bless you, thank you.
[02:04:52.000 --> 02:04:57.000]  Why is the fungus? Why is the mold? Why is the yeast taking over?
[02:04:57.000 --> 02:04:59.000]  What is going on? What has changed?
[02:04:59.000 --> 02:05:06.000]  Dr. Group, the new product, Myco CX, supports normal fungal and yeast balance proprietary blend of herbs and enzymes,
[02:05:06.000 --> 02:05:07.000]  made with high quality ingredients.
[02:05:07.000 --> 02:05:14.000]  Yeah, fungus is a growing epidemic and I've been testing this formula and making changes to this formula for over 10 years.
[02:05:14.000 --> 02:05:16.000]  It's available at mforestore.com.
[02:05:16.000 --> 02:05:17.000]  We also have free shipping.
[02:05:17.000 --> 02:05:19.000]  Ordered $50 or more and 10% off.
[02:05:19.000 --> 02:05:22.000]  We also have auto-ship additionally on top of that.
[02:05:22.000 --> 02:05:25.000]  Please, we only have a limited supply of this.
[02:05:25.000 --> 02:05:26.000]  I want to get your reviews on here.
[02:05:26.000 --> 02:05:27.000]  What do you have to say for me?
[02:05:27.000 --> 02:05:28.000]  It's been incredible.
[02:05:28.000 --> 02:05:33.000]  Myco CX, anti-fungal, anti-fungus, anti-yeast, get it today.
[02:05:33.000 --> 02:05:39.000]  Limited around, it'll be months until we get more, mforestore.com, mforeslife.com, our triple-A-2-5-3-3-1-3-9.
[02:05:39.000 --> 02:05:43.000]  I cannot sell something unless it helps somebody.
[02:05:43.000 --> 02:05:45.000]  And you can't support an organization that didn't fight it harder.
[02:05:45.000 --> 02:05:47.000]  Look at the response we're getting.
[02:05:47.000 --> 02:05:50.000]  Whoever changed the world together, you are the mforewar.
[02:05:50.000 --> 02:05:52.000]  God bless you all.
[02:05:52.000 --> 02:05:56.000]  As most of you already know, I am a voracious consumer of news and information.
[02:05:56.000 --> 02:06:00.000]  And in the last four or five years doing more and more research,
[02:06:00.000 --> 02:06:04.000]  I came across the fact that the elite establishment is fully aware of the fact
[02:06:04.000 --> 02:06:09.000]  that our ancient ancestors, in many cases, had much better nutrition than we do today.
[02:06:09.000 --> 02:06:16.000]  And our ancient ancestors sought out the bones of the animals that they were hunting, killing, and then processing.
[02:06:16.000 --> 02:06:22.000]  And so I set out to develop caveman, but to not just have concentrated bone broth from chicken,
[02:06:22.000 --> 02:06:30.000]  but seven other superfood ingredients known for cleansing and supercharging the body at the same time.
[02:06:30.000 --> 02:06:34.000]  Infowars isn't just fighting the globalist, we're getting results.
[02:06:34.000 --> 02:06:40.000]  And we're expanding in the face of the complete media assault and winning because of your support.
[02:06:40.000 --> 02:06:43.000]  Caveman is finally back at the Infowars store.
[02:06:43.000 --> 02:06:47.000]  You can get 25% off the regular price for a limited time only.
[02:06:47.000 --> 02:06:52.000]  Infowarslife.com or by calling toll-free, AAA-253-3139.
[02:07:18.000 --> 02:07:27.000]  We carefully select pure and simple ingredients to create formulas that are certified USDA made with organic.
[02:07:27.000 --> 02:07:32.000]  Our mission is to offer you everyday organic household products to enhance your life.
[02:07:32.000 --> 02:07:37.000]  Truly feel the difference by going organic natural without compromising on quality.
[02:07:37.000 --> 02:07:39.000]  Feel good about using Emmerich's Essentials.
[02:07:39.000 --> 02:07:44.000]  Start saving money and stop exposing yourself and your family to toxic ingredients.
[02:07:44.000 --> 02:07:49.000]  Visit Infowarsstore.com and learn more about the new Emmerich's Essentials line of organic products.
[02:07:49.000 --> 02:07:52.000]  That's Infowarsstore.com.
[02:07:52.000 --> 02:08:09.000]  If you are receiving this transmission, you are the Resistance. You're listening to Alex Jones.
[02:08:12.000 --> 02:08:15.000]  What's your read on the President's reception there so far?
[02:08:15.000 --> 02:08:19.000]  And how does it compare to the Saudis' view of previous American presidents?
[02:08:19.000 --> 02:08:24.000]  I think that it's being met with incredible celebration and high regard,
[02:08:24.000 --> 02:08:27.000]  not just in Saudi Arabia but in the Arab region overall.
[02:08:27.000 --> 02:08:32.000]  I just travelled in the Arab region a couple of weeks ago in Egypt,
[02:08:32.000 --> 02:08:36.000]  which is going to have a very big influence in this meeting later on today.
[02:08:36.000 --> 02:08:38.000]  And the reception is tremendous.
[02:08:38.000 --> 02:08:47.000]  They see President Trump as an important ally against radical Islam, against ISIS and a supporter of good Muslims.
[02:08:47.000 --> 02:08:54.000]  There is not any of the anti-Muslim xenophobia attached to President Trump's image in the Middle East,
[02:08:54.000 --> 02:08:59.000]  according to diplomats and military officers and ordinary people that I spoke with during my travels.
[02:08:59.000 --> 02:09:04.000]  How might the U.S.-Saudi relationship change under President Trump?
[02:09:04.000 --> 02:09:06.000]  I think it is already changing.
[02:09:06.000 --> 02:09:11.000]  The hunger for engagement with the United States was reaching a crescendo.
[02:09:11.000 --> 02:09:19.000]  Let's not forget the Saudi military operation in Yemen was a direct outcome of President Obama's overtures to Iran.
[02:09:19.000 --> 02:09:25.000]  Saudi Arabia realised they were on their own and that initiated a really serious conflict.
[02:09:25.000 --> 02:09:32.000]  The influence of Iran has been unchecked, not only in these nuclear agreements with the United States,
[02:09:32.000 --> 02:09:45.000]  but in its ability to propagate Hezbollah and its activities inside the Arab region to threaten and imperil Israel and to hold hostage Lebanon.
[02:09:45.000 --> 02:09:52.000]  So Iran has to be reined in and that cannot happen without unity of the Sunni world and the United States.
[02:09:52.000 --> 02:09:54.000]  The President on this trip so far has seemed to...
[02:09:54.000 --> 02:10:06.000]  That's Dr. Kanta Ahmed and she joins us now. I'm not going to go over all of her bio. It would take a long time, but she's a physician, non-fiction author, broadcast media commentator.
[02:10:06.000 --> 02:10:10.000]  And she's written the book in the land of the invisible woman.
[02:10:10.000 --> 02:10:22.000]  I want to talk about just the waterfront here with her because, again, in most these radical Islamic countries, women basically don't have any freedom
[02:10:22.000 --> 02:10:30.000]  and I don't understand why the left is covering up for this and working with the globalists to try to topple moderate regimes.
[02:10:30.000 --> 02:10:41.000]  But, again, her story in itself is incredibly interesting, but she is a spokesperson for the American Academy of Sleep Medicine as well.
[02:10:41.000 --> 02:10:48.000]  I can't go over all the stuff she's involved, the different stuff she's done, and of course, a lot of people have also seen her on the news.
[02:10:48.000 --> 02:10:55.000]  But I don't know where to start here because, I mean, here's some of the articles. Designate the Muslim Brotherhood as a foreign terrorist organization.
[02:10:55.000 --> 02:10:57.000]  Absolutely one of the articles she wrote.
[02:10:57.000 --> 02:11:00.000]  As a Muslim American, I will vote my conscience this November.
[02:11:00.000 --> 02:11:05.000]  Again, imagine being a Muslim and then saying that she supported Trump, the amount of courage that that takes.
[02:11:05.000 --> 02:11:15.000]  And I've always said, if you care about Muslims or Christians or anybody, wouldn't you want to then not support these radical Jihad groups?
[02:11:15.000 --> 02:11:19.000]  The socialists, the globalists, they tend to be empowering them and wanting it.
[02:11:19.000 --> 02:11:27.000]  And just the most dangerous thing in the world if you're a Muslim is being killed in one of these Arab Springs that Hillary Clinton haunches.
[02:11:27.000 --> 02:11:33.000]  Now, that's my view on it. We're going to get Dr. Ahmed's breakdown because I've got a lot of questions here, Doc.
[02:11:33.000 --> 02:11:43.000]  But where should we start for people to really understand what's happening and why so many leftist elites are seemingly throwing their lot in
[02:11:43.000 --> 02:11:48.000]  with the most barbarous forms of Islam?
[02:11:48.000 --> 02:11:52.000]  Hello, Alex. I mean, it's an overwhelming topic.
[02:11:52.000 --> 02:11:57.000]  I think, first of all, I'm speaking to you today as an individual, not as an academic.
[02:11:57.000 --> 02:11:59.000]  I'm affiliated with a lot of medical institutions.
[02:11:59.000 --> 02:12:04.000]  These are my personal views, but the personal views I have are born out of being born into Islam,
[02:12:04.000 --> 02:12:10.000]  practicing Islam for almost 50 years, coming from the Muslim world and living in the Muslim world.
[02:12:10.000 --> 02:12:15.000]  So, first of all, we don't talk about Muslim countries being radical Islamic countries.
[02:12:15.000 --> 02:12:20.000]  There is a Muslim majority world, which is 56 different nations.
[02:12:20.000 --> 02:12:24.000]  If you think Palestine is an independent state, that becomes 57.
[02:12:24.000 --> 02:12:36.000]  Inside Islam, inside the Muslim world, there is an incredible war going on between Islam proper and Islamism.
[02:12:36.000 --> 02:12:41.000]  We can call that radical Islam, and that radical Islam masquerades as my religion,
[02:12:41.000 --> 02:12:47.000]  wants to be treated with privileges that only religions deserve, but is actually a totalitarianism,
[02:12:47.000 --> 02:12:49.000]  and it's spilling into the West.
[02:12:49.000 --> 02:12:55.000]  The conflict is actually inside Islam and Muslim versus Muslim,
[02:12:55.000 --> 02:13:00.000]  but it is embraced and it spilled over into the secular democratic world.
[02:13:00.000 --> 02:13:03.000]  So, maybe that's a good place to start.
[02:13:03.000 --> 02:13:12.000]  You've also mentioned, very unfortunately, and to my experience, many of the Muslim nations ruled by Muslim governments
[02:13:12.000 --> 02:13:20.000]  do not accord women, minorities, people of other faiths the rights and privileges that Islam actually gives them.
[02:13:20.000 --> 02:13:25.000]  I lived in Saudi Arabia. As a woman, I was designated a legal minor.
[02:13:25.000 --> 02:13:28.000]  I could not drive. I was forced to veil.
[02:13:28.000 --> 02:13:36.000]  Of course, I practiced as a very highly trained American trained physician and made all of the decisions I would normally do in New York,
[02:13:36.000 --> 02:13:45.000]  but based on their version of Islam, I was denied rights that my family, that is Muslim and believes in Islam, have always privileged me with.
[02:13:45.000 --> 02:13:48.000]  So, the situation is very complex.
[02:13:48.000 --> 02:13:52.000]  You brought up a couple of contemporary events.
[02:13:52.000 --> 02:13:54.000]  What happened to the Arab Spring?
[02:13:54.000 --> 02:14:01.000]  Why did it become this disaster and debacle which really didn't yield positive outcomes for most of the region?
[02:14:01.000 --> 02:14:09.000]  I think the Arab Spring was a cry, a genuine cry for the people in the Middle East, North Africa region to have democratic representation.
[02:14:09.000 --> 02:14:19.000]  And it was immediately ripe, therefore, to be exploited by the one group that had some sort of civil structures.
[02:14:19.000 --> 02:14:24.000]  Many of these countries don't have strong institutions like we do. They didn't have mature parliaments.
[02:14:24.000 --> 02:14:27.000]  They didn't have judiciaries. They didn't have repress.
[02:14:27.000 --> 02:14:31.000]  But what they did have was many members of the Muslim Brotherhood.
[02:14:31.000 --> 02:14:38.000]  And I think probably that's where you want to take the discussion for your diverse and huge viewership today.
[02:14:38.000 --> 02:14:44.000]  Dr. expanding on that for folks that don't understand the factions.
[02:14:44.000 --> 02:14:55.000]  I mean, as you're saying, there's like groups out there using Islam. You're saying it's kind of a political system or an excuse to expand their power.
[02:14:55.000 --> 02:14:59.000]  And then from reading history books and studying things, I mean, just taking, being veiled.
[02:14:59.000 --> 02:15:05.000]  I mean, that was only in certain areas and people going around out in the desert, kind of like the Japanese covering their faces up.
[02:15:05.000 --> 02:15:13.000]  And then some areas in North Africa that had sex trafficking and slavery, you know, then the women would be hooded because you didn't want to have, you know, the merchandise, I guess, getting damaged.
[02:15:13.000 --> 02:15:16.000]  You know, the last 100 years of them were wrong, correct?
[02:15:16.000 --> 02:15:23.000]  But Saudi Arabia's Wahhabi is financing and domination of Islam being right there at Mecca and now having the oil.
[02:15:23.000 --> 02:15:31.000]  They've been able to take Islam because historians have said there's been golden age of Islam when it was, you know, not as aggressive as some of the things we've seen in Europe even.
[02:15:31.000 --> 02:15:37.000]  But I mean, clearly there's been this overthrow of more and more states and more and more radical.
[02:15:37.000 --> 02:15:43.000]  And then the very most extreme versions of this, like ISIS, are what's bullying their way to power.
[02:15:43.000 --> 02:15:45.000]  And then you have the left allying itself.
[02:15:45.000 --> 02:15:55.000]  I was asking you, why do you think the left is so allied with the most virulent cult-like, you know, aspects of, as you said, this group that's taking over Islam?
[02:15:55.000 --> 02:15:59.000]  You can argue about the history of Islam or Christianity all day in different periods.
[02:15:59.000 --> 02:16:01.000]  They all have, you know, their good parts, their bad parts.
[02:16:01.000 --> 02:16:13.000]  But if you look at the modern history of Islam, is it not accelerating into super radical, barbarous, heart-eating, raping little girls?
[02:16:13.000 --> 02:16:15.000]  I mean, just insanity.
[02:16:15.000 --> 02:16:21.000]  Well, I mean, what you're describing are images that come out of Islamism.
[02:16:21.000 --> 02:16:24.000]  I will say very clearly, I believe in Islam.
[02:16:24.000 --> 02:16:28.000]  I am a Muslim. I am not a subscriber to Islamism.
[02:16:28.000 --> 02:16:43.000]  Islamism has actually got a 20th century origin out of Egyptian prisons by those that were incarcerated, very enamored with Marxist ideologies and transferred it into a totalitarian construct.
[02:16:43.000 --> 02:16:51.000]  The central features of which are, they seek global domination, transnational caliphate, total autonomy over the self.
[02:16:51.000 --> 02:16:53.000]  That's what totalitarianism is.
[02:16:53.000 --> 02:17:03.000]  A fictional reinvention of Islamic history by which they think Islam will be restored to its former greatness through evolutionary jihadism.
[02:17:03.000 --> 02:17:08.000]  And at the core, driving much of that is a rabid and fictionalized antisemitism.
[02:17:08.000 --> 02:17:11.000]  None of that has basis in Islam.
[02:17:11.000 --> 02:17:16.000]  Now, the groups that you're mentioning, you're referring to images that I think are originating from ISIS.
[02:17:16.000 --> 02:17:23.000]  We here in New York and in the United States came under attack from Al Qaeda, who can forget that day.
[02:17:23.000 --> 02:17:27.000]  You've heard me mention Hezbollah and Hamas, all of those groups.
[02:17:27.000 --> 02:17:30.000]  Let's not forget the Pakistani and Afghani Taliban.
[02:17:30.000 --> 02:17:34.000]  All of those groups are manifestations of Islamism.
[02:17:34.000 --> 02:17:39.000]  You ask, why is the liberal intelligentsia somehow coming to its rescue?
[02:17:39.000 --> 02:17:41.000]  Let's be very clear.
[02:17:41.000 --> 02:17:44.000]  Islamism is masquerading as a religion.
[02:17:44.000 --> 02:17:53.000]  If you are a progressive secular westerner, you're very concerned not to marginalize anyone's rights, no matter what they are.
[02:17:53.000 --> 02:17:55.000]  And I share those values.
[02:17:55.000 --> 02:17:57.000]  That is in favor of tolerance.
[02:17:57.000 --> 02:18:07.000]  But if you're unable to distinguish a religion from a political totalitarianism, you are going to shelter totalitarianism and not know it.
[02:18:07.000 --> 02:18:08.000]  Absolutely.
[02:18:08.000 --> 02:18:09.000]  Absolutely.
[02:18:09.000 --> 02:18:14.000]  But you say, would today's liberals provide shelter to Nazis?
[02:18:14.000 --> 02:18:16.000]  Would they provide shelter to communists?
[02:18:16.000 --> 02:18:17.000]  Probably not.
[02:18:17.000 --> 02:18:19.000]  They'd have political arguments with them.
[02:18:19.000 --> 02:18:26.000]  But the Islamists, particularly in the West, in the East, were able to really call them out because we know Islam.
[02:18:26.000 --> 02:18:32.000]  In the West, they masquerade as a religious minority and they are becoming elevated as a result.
[02:18:32.000 --> 02:18:36.000]  Dr. Kanta Ahmed is our guest, a scholarly medical doctor.
[02:18:36.000 --> 02:18:42.000]  Your name goes on and on. We're going to go to break here in a few minutes, but I wanted to just get at this point then.
[02:18:42.000 --> 02:18:45.000]  Is this political Islamism still expanding?
[02:18:45.000 --> 02:18:47.000]  Has this been an expansionary phase?
[02:18:47.000 --> 02:18:53.000]  Or do you think with what Trump's done to ISIS in our military that it seems to be now starting to contract some?
[02:18:53.000 --> 02:18:55.000]  And will the left be able to prop it up?
[02:18:55.000 --> 02:18:57.000]  So great question.
[02:18:57.000 --> 02:18:59.000]  I think two-pronged answer.
[02:18:59.000 --> 02:19:06.000]  I see no reduction in the strength and support for the ideas of Islamism.
[02:19:06.000 --> 02:19:15.000]  In fact, perversely, in about the 15 years that I've been watching this, Islamism is making grounds in terms of controlling the narrative, the story.
[02:19:15.000 --> 02:19:25.000]  The whole reason you and I are having this conversation now so many years after 9-11 is the Islamist version of reality is being propagated.
[02:19:25.000 --> 02:19:28.000]  And much of my writing is driven to expose that.
[02:19:28.000 --> 02:19:32.000]  Alright, let's talk about that. You're an amazing lady. Can't wait to have you on again in the future.
[02:19:32.000 --> 02:19:39.000]  I think we've got like 20-30 more minutes left with you. Hope you can stay with us because I want to get into what you see in the future, where we currently are,
[02:19:39.000 --> 02:19:51.000]  and how we educate people to defeat Islamism and then not have that blowback in just a general clash of civilizations with the other forms of Islamism as you're breaking down.
[02:19:51.000 --> 02:20:00.000]  If food became scarce, would you be able to feed yourself and your family? Have you found some emergency food supplies? Can cost upwards of $300 for a month's supply?
[02:20:00.000 --> 02:20:04.000]  And worst of all, they're packed with chemicals and other unpronounceable ingredients.
[02:20:04.000 --> 02:20:10.000]  At 30dayfood.com, our mission is to provide you with food that's not only healthy and natural but also affordable.
[02:20:10.000 --> 02:20:22.000]  At 30dayfood.com, for only $127, you can order meals that are naturally high in fiber, carbs and protein, packaged in mylar bags with oxygen absorbers for superior shelf life.
[02:20:22.000 --> 02:20:25.000]  For a limited time only, your order ships free, but that's not all.
[02:20:25.000 --> 02:20:29.000]  Enter promo code PREP10 to receive 10% off your entire order.
[02:20:29.000 --> 02:20:32.000]  Call 800-720-184 today.
[02:20:32.000 --> 02:20:39.000]  30dayfood.com keeps prices low by buying directly from suppliers in the Pacific Northwest, then passing the savings along to you.
[02:20:39.000 --> 02:20:46.000]  Go to 30dayfood.com or call 800-720-184 for the most cost-effective and healthy food storage solution.
[02:20:46.000 --> 02:21:12.000]  That's 30dayfood.com at 800-720-184.
[02:21:16.000 --> 02:21:20.000]  Dips free at fullycookedbacon.com, fullycookedbacon.com.
[02:21:47.000 --> 02:21:59.000]  You want to save money in a place that gives you growth, control and certainty without stock market risk or tax risk and you want guarantees and you want it all tax-free.
[02:21:59.000 --> 02:22:05.000]  That's a tall order, but you can get all of that with properly designed participating whole life insurance.
[02:22:05.000 --> 02:22:08.000]  Most people think life insurance pays after you're dead.
[02:22:08.000 --> 02:22:13.000]  That's true, but you can have tax-free access to use your life insurance while you're alive.
[02:22:13.000 --> 02:22:16.000]  Get the free book to find out how.
[02:22:16.000 --> 02:22:45.000]  Call 702-660-7000.
[02:22:46.000 --> 02:22:49.000]  Only at C-A-T-I-R-M-R.com.
[02:23:17.000 --> 02:23:22.000]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[02:23:22.000 --> 02:23:24.000]  I recommend heart and body extract to everyone.
[02:23:24.000 --> 02:23:49.000]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[02:23:54.000 --> 02:24:06.000]  How you like me now?
[02:24:06.000 --> 02:24:18.000]  How you like me now?
[02:24:18.000 --> 02:24:28.000]  How you like me now?
[02:24:28.000 --> 02:24:45.000]  Dr. Conta Ahmed is a best-selling author, researcher, medical doctor and one of the most intellectual focused individuals out there that isn't just the absolute complete cartoon demonization of Islam we see by some people, including by me sometimes,
[02:24:45.000 --> 02:24:56.000]  because you see the Islamists as she's pointing out, which is this political modern movement, picked up in the prisons of Egypt, picked up in the prisons of Europe,
[02:24:56.000 --> 02:25:00.000]  and then it's this weird amalgamation of socialism with it.
[02:25:00.000 --> 02:25:16.000]  And then out of that, we see this new super political Islam that's allied with the left and George Soros, who thinks that that's the future to get Islam to totally convert to Islamists or this system.
[02:25:16.000 --> 02:25:19.000]  If you politically control that, that is a lot of power.
[02:25:19.000 --> 02:25:34.000]  This is a short segment, long segment coming up. She's a big critic of Linda Sorcerer, whose family is in prison for being terrorists in Israel, who says Jihad overthrow Trump, who just says all manner of have Jihad in America,
[02:25:34.000 --> 02:25:36.000]  and she's the poster person.
[02:25:36.000 --> 02:25:52.000]  And then Newsweek Time, CNN, USA Today, you know, says, oh, where the hijab? Where a burqa? It's feminism. When I read about in Egypt everywhere, the first big good feminist movements, women were killed and imprisoned by the thousands for saying,
[02:25:52.000 --> 02:26:10.000]  I'm not going to wear a hijab and I'm going to go to college. That was first wave feminism. Now it's so sick that third wave feminism, women are literally out there embracing this political system that you've described as not really being what you'd call classical Islam.
[02:26:10.000 --> 02:26:11.000]  Please continue.
[02:26:11.000 --> 02:26:26.000]  So I think we, it's a very, it's a very difficult subject. I write and think about this all of the time for over a decade. What is happening amongst liberal progressives in the United States and well intentioned Americans.
[02:26:26.000 --> 02:26:33.000]  My experience of Americans has been that they're benevolent, they're welcoming, and they are very accepting.
[02:26:33.000 --> 02:26:45.000]  Political Islam in this country has been portrayed under the lens of a racial civil rights issue. Let's just explain why that doesn't work.
[02:26:45.000 --> 02:26:57.000]  Muslims are in 183 different nations around the world. In the United States, we come from 69 different countries. This is not a race issue. This is an issue about ideology.
[02:26:57.000 --> 02:27:08.000]  Even five to six years ago when I testified to the Homeland Security Committee about the need to look for domestic radicalization of Muslims in the United States, I'm on record,
[02:27:08.000 --> 02:27:14.000]  testifying to that after listening to evidence from Muslim parents whose children became radicalized in this country.
[02:27:14.000 --> 02:27:28.000]  I could see the beginnings of an effort to coach that into a civil rights violation. Exposing Islamism in the United States is not a civil rights violation. It is a protection of Islam.
[02:27:28.000 --> 02:27:36.000]  But also protection of Islam. We do not challenge these believers. They get to talk to all of us. Sorry.
[02:27:36.000 --> 02:27:51.000]  No, you're absolutely on target. And proving your point that this is not the real classical Islam is that most of the recruiting is in the West by second and third generation people that are being recruited by the new weird Western meets Islam,
[02:27:51.000 --> 02:27:55.000]  meets socialism mutation. Is that what you're saying?
[02:27:55.000 --> 02:28:12.000]  Well, that's part of it. But it's not just someone sitting in their bedroom getting radicalized here in the West. It is the fact that we have organizations that are being embraced as Muslim advocacy groups when they actually have Islamist ideas or Islamist foundations.
[02:28:12.000 --> 02:28:20.000]  And I'm thinking of groups like the Council on American Islamic Relations, which is outlawed by Saudi Arabia and the United Arab Emirates.
[02:28:20.000 --> 02:28:33.000]  It's the idea that criticizing the Muslim Brotherhood when I tried to say we should designate the Muslim Brotherhood of foreign terrorist organization, it is very difficult to get those ideas published in liberal media,
[02:28:33.000 --> 02:28:49.000]  because that is considered an Islamophobic view when Muslims here and Muslims in the Muslim world recognize that the Muslim Brotherhood is exploiting an Islamic identity and underneath is really a wolf in lamb's clothing.
[02:28:49.000 --> 02:28:58.000]  Now, when I speak to Arab or Muslim diplomats both here and overseas, we cannot believe the free reign Islamist ideas are getting in the United States.
[02:28:58.000 --> 02:29:08.000]  This kind of conversation is not difficult in Pakistan. It is not difficult in Saudi Arabia. In Pakistan, I've traveled with Pakistani military and met with jihadists.
[02:29:08.000 --> 02:29:21.000]  We call jihadists jihadists and we are Muslim. So why are we tied up in saying if I identify someone as this, I'm Islamophobic or I'm violating his civil rights. It's perverse.
[02:29:21.000 --> 02:29:30.000]  Wow, this is powerful. Lay this out for us, doctor, when we come back. Because I mean, I've researched this intensely. Nobody laid out as clearly as you do.
[02:29:30.000 --> 02:29:43.000]  This stuff isn't even allowed in those Muslim countries. Then we incubate it here and then send it over there with George Soros funding it. He's conquering the Muslim world and conquering the West with political Islam.
[02:29:43.000 --> 02:30:04.000]  Wow, wow, Alex Jones. We'll be back.
[02:30:04.000 --> 02:30:14.000]  Yeah, fungus is a growing epidemic and I've been testing this formula and making changes to this formula for over 10 years.
[02:30:14.000 --> 02:30:35.000]  It's available at informerstore.com. We also have free shipping. Order $50 or more and 10% off. You can sign up for auto ship additionally on top of that. Please. We only have a limited supply of this. I want to get your reviews on here. What do you have to say for me? It's been a crowd.
[02:30:35.000 --> 02:30:52.000]  You can sign up for our website at informerstore.com. I cannot sell something unless it helps somebody and you can't support an organization that didn't fight nor look at the response we're getting. We were changing the world together. You are the info war. God bless you all.
