[00:00.000 --> 00:26.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:01:09.000 --> 01:01:11.000]  I want to help Latin America.
[01:01:11.000 --> 01:01:13.000]  Hurts my heart, we can't let them all in.
[01:01:13.000 --> 01:01:18.000]  But they're being used as a weapon to bring down the Republic on record.
[01:01:18.000 --> 01:01:21.000]  By the globalists that brought their countries down.
[01:01:21.000 --> 01:01:23.000]  Paul Watson, it's a short segment.
[01:01:23.000 --> 01:01:25.000]  Long segment coming up that John Rabaport joins us.
[01:01:25.000 --> 01:01:28.000]  I've been ranting, but the few minutes we've got left in this short segment,
[01:01:28.000 --> 01:01:30.000]  this kind of no man's land here.
[01:01:30.000 --> 01:01:34.000]  What do you have to say about what makes us men and women?
[01:01:34.000 --> 01:01:35.000]  What makes us kick?
[01:01:35.000 --> 01:01:38.000]  What's at the center of your compass?
[01:01:38.000 --> 01:01:44.000]  Center of my compass, Alex, is just to be adversarial to the system,
[01:01:44.000 --> 01:01:47.000]  to the establishment, because that's what journalists are supposed to be.
[01:01:47.000 --> 01:01:52.000]  Now the mainstream media has seized this pejorative term conspiracy theorist,
[01:01:52.000 --> 01:01:55.000]  and again we're seeing it with this Ebola outbreak.
[01:01:55.000 --> 01:01:59.000]  Ask any questions whatsoever about the official narrative you're a conspiracy theorist.
[01:01:59.000 --> 01:02:06.000]  I actually sent out a tweet earlier today reminding people that it was the CIA in 1967,
[01:02:06.000 --> 01:02:10.000]  and this was in their own document, 1035-960,
[01:02:10.000 --> 01:02:14.000]  who outlined how the term conspiracy theory would be weaponized
[01:02:14.000 --> 01:02:18.000]  and turned into a pejorative term to demonize all dissent.
[01:02:18.000 --> 01:02:21.000]  So this was obviously in relation to the Warren Commission.
[01:02:21.000 --> 01:02:25.000]  Any questioning of the narrative was to be demonized as a conspiracy theory,
[01:02:25.000 --> 01:02:29.000]  and this term was to be weaponized in the arena of public debate.
[01:02:29.000 --> 01:02:34.000]  So 50 years later, the establishment is still using this pejorative.
[01:02:34.000 --> 01:02:38.000]  Wow, you should do another story on that whenever you get a chance
[01:02:38.000 --> 01:02:44.000]  how the Clintons in the mid-90s demonized Joseph Farah, Drudge, and others,
[01:02:44.000 --> 01:02:46.000]  and said use the term conspiracy theorist and quoted that.
[01:02:46.000 --> 01:02:51.000]  I didn't know, I just learned something, that that was a CIA plan.
[01:02:51.000 --> 01:02:54.000]  Exactly, from 1967 in their own document.
[01:02:54.000 --> 01:02:57.000]  Oh, Paul, you just taught me something as usual.
[01:02:57.000 --> 01:03:02.000]  That is sensational against the enemy to show how the CIA, run by these foreign banks,
[01:03:02.000 --> 01:03:06.000]  coined that term to then just demonize anyone that questions lies.
[01:03:06.000 --> 01:03:09.000]  Can we come back in the next segment? Can you tell that more for me?
[01:03:09.000 --> 01:03:11.000]  Yeah, sure.
[01:03:11.000 --> 01:03:15.000]  What else is life about though? Doesn't it feel good to build people up?
[01:03:15.000 --> 01:03:20.000]  I can't imagine wanting to not teach people things and wanting to dumb kids down.
[01:03:20.000 --> 01:03:22.000]  That makes me want to throw up.
[01:03:22.000 --> 01:03:27.000]  It feels good to be informed because you can make better choices about your life.
[01:03:27.000 --> 01:03:32.000]  Ignorance is bliss, just not true. You cannot live your life like that.
[01:03:32.000 --> 01:03:36.000]  You will live a more unhappy life in ignorance because you're not as empowered
[01:03:36.000 --> 01:03:38.000]  to make better choices about your life.
[01:03:38.000 --> 01:03:42.000]  So when people say, oh, you don't get depressed, don't get down, don't get overwhelmed,
[01:03:42.000 --> 01:03:46.000]  no, you only get more and more educated and more empowered, more in the game
[01:03:46.000 --> 01:03:50.000]  and on the field to have a real impact in the future of humanity.
[01:03:50.000 --> 01:03:52.000]  I agree. I tell you what scares me.
[01:03:52.000 --> 01:03:54.000]  More and more that I study this stuff more.
[01:03:54.000 --> 01:03:57.000]  I talk to the general public, even people that have degrees and good jobs.
[01:03:57.000 --> 01:04:02.000]  It's like talking to a child, that they just heard these little TV watching
[01:04:02.000 --> 01:04:05.000]  self-centered people and they literally are dumb.
[01:04:05.000 --> 01:04:09.000]  And I'm in the perspective of the elite now, but I don't want to hurt these dumb people
[01:04:09.000 --> 01:04:11.000]  or these lazy people, these ignorant people.
[01:04:11.000 --> 01:04:16.000]  But I am frustrated by how stupid they are.
[01:04:16.000 --> 01:04:18.000]  It's hard to reach some of them.
[01:04:18.000 --> 01:04:23.000]  But again, you do find that if you can lead a horse to walk but you can't make it drink.
[01:04:23.000 --> 01:04:27.000]  But a lot of them are just locked in, Alex.
[01:04:27.000 --> 01:04:30.000]  We've got basically a dead-end culture in general where a lot of the music, for example,
[01:04:30.000 --> 01:04:33.000]  a lot of the movies are just being regenerated from the past,
[01:04:33.000 --> 01:04:39.000]  not borrowed from the past, which all culture does, but just dug up again and regurgitated.
[01:04:39.000 --> 01:04:42.000]  That's happening in a lot of areas and people are just becoming dead.
[01:04:42.000 --> 01:04:45.000]  I mean, that's why we've got all these zombie films that come out.
[01:04:45.000 --> 01:04:52.000]  And that exactly shows how the elite themselves don't even have a desire to create something new and trailblazing.
[01:04:52.000 --> 01:04:58.000]  They just eat each other's vomit over and over again in an endless cycle like two snakes coming together.
[01:04:58.000 --> 01:05:00.000]  That's an evil plan.
[01:05:00.000 --> 01:05:06.000]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[01:05:06.000 --> 01:05:11.000]  Most people know that iodine deficiency has been a crisis around the world.
[01:05:11.000 --> 01:05:16.000]  Iodine is key to so many of the body's functions, especially the thyroid.
[01:05:16.000 --> 01:05:23.000]  I discovered a product being developed by Dr. Group. You now know it as survival shield, true nascent iodine,
[01:05:23.000 --> 01:05:25.000]  that your body can really absorb.
[01:05:25.000 --> 01:05:32.000]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth and deep earth crystals.
[01:05:32.000 --> 01:05:36.000]  And the results that I personally have had have been life-changing.
[01:05:36.000 --> 01:05:41.000]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[01:05:41.000 --> 01:05:48.000]  This is innovating, and the best part is it helps fund infowars.com, the radio show, the TV show, the whole media operation,
[01:05:48.000 --> 01:05:50.000]  promoting true libertarian ideas.
[01:05:50.000 --> 01:05:54.000]  For a limited time, experience the ancient power of survival shield X2.
[01:05:54.000 --> 01:06:00.000]  Take advantage of this unprecedented 30% off super detox special at infowarslife.com.
[01:06:00.000 --> 01:06:18.000]  You want answers? Well so does he. Live from the infowars.com studios, it's Alex Jones.
[01:06:24.000 --> 01:06:29.000]  My prime directive is to empower humanity and create a better world for my children.
[01:06:29.000 --> 01:06:39.000]  For humans to explore the cosmos and transform like the butterflies that God made us to be.
[01:06:39.000 --> 01:06:44.000]  The globalists, on the other hand, think humanity's ugly and dead and want to remove us.
[01:06:44.000 --> 01:06:48.000]  They believe they're going to merge with the technotronic era, and the machines don't believe me.
[01:06:48.000 --> 01:06:53.000]  Bill Joy, Ray Kurzweil, all the top globalists. This is the public plan.
[01:06:53.000 --> 01:06:56.000]  I talked about that 18 years ago. People thought I was nuts.
[01:06:56.000 --> 01:07:00.000]  Now it's so mainline, they go, yeah, tell us something we don't know.
[01:07:00.000 --> 01:07:03.000]  Well, I know the rest of the story, boys and girls.
[01:07:03.000 --> 01:07:06.000]  And I'm not here saying I'm smarter than you.
[01:07:06.000 --> 01:07:12.000]  I'm saying you've been taught to be experts on baseball scores and cosmetics and how to act cool.
[01:07:12.000 --> 01:07:19.000]  And if you just spend a little of that time learning how the world works, you too can be renaissance men and women.
[01:07:19.000 --> 01:07:25.000]  Paul Joseph Watson, final segment with you, the investigative journalist, John Rabaport joins us with the rest of the story.
[01:07:25.000 --> 01:07:28.000]  You dropped a bomb shell on me.
[01:07:28.000 --> 01:07:35.000]  You teach me stuff all the time, Paul Watson, one of the major editors of infowars.com and prisonplanet.com.
[01:07:35.000 --> 01:07:41.000]  I knew the Western Journalism Center was able to get through four-year requests and other activities.
[01:07:41.000 --> 01:07:44.000]  That's Joseph Farrow, World Net Daily, for those of you who don't know.
[01:07:44.000 --> 01:07:52.000]  The Proto-Internet Trailblazer, major newspaper editor that was one of the first to be on the Internet along with Matt Drudge of DrudgeReport.com.
[01:07:52.000 --> 01:07:57.000]  Back in the early 90s, the Clintons, they came out at their big presidential library earlier this year.
[01:07:57.000 --> 01:08:00.000]  We broke it here with Joseph Farrow when it first came out.
[01:08:00.000 --> 01:08:02.000]  He shared the scoop with us.
[01:08:02.000 --> 01:08:07.000]  I was part of the next wave that came right after them in 95-96.
[01:08:07.000 --> 01:08:08.000]  They were part of that first wave.
[01:08:08.000 --> 01:08:11.000]  I was part of the beginning of the second wave.
[01:08:11.000 --> 01:08:17.000]  Just so you historically understand that you're just as important now if you're waking up, you're like the fourth or fifth wave of this.
[01:08:17.000 --> 01:08:21.000]  And the waves come closer together if you study real media theory.
[01:08:21.000 --> 01:08:24.000]  Here on this broadcast that we break down.
[01:08:24.000 --> 01:08:35.000]  If you look at it, Clinton was ordering all the different media agencies and internal secret memos, state-run media, NBC, ABC, CBS, CNN.
[01:08:35.000 --> 01:08:41.000]  Anyone that questioned government, anyone that questioned the system was to be called a conspiracy theorist or a racist.
[01:08:41.000 --> 01:08:47.000]  So if you said, hey, Hillary shouldn't be getting cattle futures secretly as a payoff, you're a racist.
[01:08:47.000 --> 01:08:53.000]  Or Vince Foster didn't have any blood at the scene, even though it was in the police report, you're a conspiracy theorist.
[01:08:53.000 --> 01:09:03.000]  Questioning known liars is heresy is taboo, equivalent to putting a crucifix in a goblet of urine like the federal government paid to have done.
[01:09:03.000 --> 01:09:04.000]  Remember that?
[01:09:04.000 --> 01:09:07.000]  So it's blasphemy against the state that's got.
[01:09:07.000 --> 01:09:09.000]  The New World Order is the state of God.
[01:09:09.000 --> 01:09:13.000]  So in closing, Paul, you dropped a bombshell on a declassification.
[01:09:13.000 --> 01:09:16.000]  I looked it up there in the break and lo and behold, something I didn't know.
[01:09:16.000 --> 01:09:19.000]  The more you learn, the more you know how dumb you are.
[01:09:19.000 --> 01:09:22.000]  That's why I feel sorry for the general public, thinks they know it all.
[01:09:22.000 --> 01:09:30.000]  And then we know the three branches of government, much less the periodic table or what quantum mechanics is or what positronic or psychotronic warfare is.
[01:09:30.000 --> 01:09:34.000]  But Paul, I'm ranting here today in closing the six, seven minutes we've got left.
[01:09:34.000 --> 01:09:43.000]  Drop the bombshell, the declassification that the CIA created the term conspiracy theorist and tinfoil hat.
[01:09:43.000 --> 01:09:46.000]  You didn't know that in the sixties.
[01:09:46.000 --> 01:09:52.000]  And that's the go to thing you say when you go, you know, gee, that vaccine made my kid have convulsions.
[01:09:52.000 --> 01:09:53.000]  You're a conspiracy theorist.
[01:09:53.000 --> 01:09:55.000]  Gee, my hamburgers cold.
[01:09:55.000 --> 01:09:57.000]  You're a conspiracy theorist.
[01:09:57.000 --> 01:09:59.000]  Gee, the borders wide open.
[01:09:59.000 --> 01:10:00.000]  You're a conspiracy theorist.
[01:10:00.000 --> 01:10:02.000]  Gee, Obama's a liar.
[01:10:02.000 --> 01:10:04.000]  Gee, my health care went up in cost.
[01:10:04.000 --> 01:10:05.000]  You're a conspiracy theorist.
[01:10:05.000 --> 01:10:08.000]  Gee, taking guns makes crime rate go up.
[01:10:08.000 --> 01:10:09.000]  You're a conspiracy theorist.
[01:10:09.000 --> 01:10:12.000]  That's their response to intellectual informed people.
[01:10:12.000 --> 01:10:15.000]  Paul Watson, drop that bombshell on people.
[01:10:15.000 --> 01:10:21.000]  Yeah, this is CIA document 1035 960 concerning criticism of the Warren report.
[01:10:21.000 --> 01:10:28.000]  This is was written in 1967 released, I think a couple of decades later, declassified.
[01:10:28.000 --> 01:10:41.000]  Basically, they point out that they need to denounce any dissent, any criticism, any questioning of the Warren commission report by linking it to this term quote conspiracy theories or conspiracy talk,
[01:10:41.000 --> 01:10:49.000]  which will they will then attribute to be to be quote deliberately generated by communist propagandists.
[01:10:49.000 --> 01:10:57.000]  And again, they even tried to call Jim Garrison Marine Corps war hero of World War two who exposed all this as the district attorney.
[01:10:57.000 --> 01:11:00.000]  They tried to call him a commie and they use that term against him.
[01:11:00.000 --> 01:11:02.000]  I'd separately seen that they use it against him.
[01:11:02.000 --> 01:11:05.000]  I didn't know there was a document, Paul.
[01:11:05.000 --> 01:11:13.000]  Yeah, and then they they reel off these narratives that are to be created these talking points, which is still used basically every day by the mainstream media.
[01:11:13.000 --> 01:11:15.000]  They claim on a Soviet agent.
[01:11:15.000 --> 01:11:20.000]  Exactly conspiracy on the large scale often suggested would be impossible to conceal in the United States.
[01:11:20.000 --> 01:11:22.000]  We hear that over and over again.
[01:11:22.000 --> 01:11:32.000]  Don't we, despite the fact that some of the biggest secret projects in history, like the Manhattan Project were, you know, groups of people, large groups of people conspiring to keep something secret.
[01:11:32.000 --> 01:11:36.000]  So they establish all these talking points, which are still used by the mainstream media today.
[01:11:36.000 --> 01:11:46.000]  And I thought of it today because earlier in the week, I'd made this video about the daily beast that basically came out with an article attempting to demonize Rand Paul,
[01:11:46.000 --> 01:11:54.000]  which kind of failed for them in 2010 when he became a senator, you know, the Acqua Buddha scandal, the devastating scandal was the best they could dig up on him.
[01:11:54.000 --> 01:11:56.000]  But they're doing it already.
[01:11:56.000 --> 01:12:03.000]  They had Democrats dress up like like hayseeds and say racist stuff against Hispanics of blacks and they got caught because we did the Google photo search.
[01:12:03.000 --> 01:12:13.000]  So so it's important for the public when they run these secret operations to go out into your own humid, you're just as good as the CIA and to counter it.
[01:12:13.000 --> 01:12:14.000]  Exactly.
[01:12:14.000 --> 01:12:17.000]  Obviously, they're thinking Rand's going to run in 2016.
[01:12:17.000 --> 01:12:23.000]  So they put out an article guilt by association attempting to link him with you because he's been on your network.
[01:12:23.000 --> 01:12:32.000]  The problem is in the very second sentence, they committed an outright fabrication by saying Alex Jones is a quote moon landing denier.
[01:12:32.000 --> 01:12:37.000]  Despite the fact that numerous times you've said, yes, you think the moon landing did happen.
[01:12:37.000 --> 01:12:39.000]  I've had Buzz Aldrin on a bunch of other moon landers.
[01:12:39.000 --> 01:12:44.000]  I've had top people inside NASA that were personal friends of mine that said, no, I went to the moon.
[01:12:44.000 --> 01:12:46.000]  I've talked to the former head of the Star Wars program.
[01:12:46.000 --> 01:12:47.000]  I'm on record.
[01:12:47.000 --> 01:12:48.000]  We went to the moon.
[01:12:48.000 --> 01:12:50.000]  They just hid some of the stuff that took us there.
[01:12:50.000 --> 01:12:57.000]  But then I live a point of this out on this Olivia not see this daily beat writer wrote a second article.
[01:12:57.000 --> 01:13:02.000]  Basically trying to justify it by saying, oh, you may have questioned some aspects of the photograph.
[01:13:02.000 --> 01:13:06.000]  So that makes you a moon landing denier completely ridiculous.
[01:13:06.000 --> 01:13:08.000]  She then compared you to a Holocaust denier.
[01:13:08.000 --> 01:13:16.000]  So she actually doubled down on the demonization after she was for those who don't know, NASA couldn't get filmed back to the Valon radiation belt.
[01:13:16.000 --> 01:13:21.000]  And so they doled up some photos with primitive what you call Photoshop today.
[01:13:21.000 --> 01:13:26.000]  And they messed up putting some of the camera, you know, hash marks behind things.
[01:13:26.000 --> 01:13:27.000]  And that's on record.
[01:13:27.000 --> 01:13:34.000]  And that's where it all started because they put out sloppy PR stuff to promote the mission, which anybody does.
[01:13:34.000 --> 01:13:38.000]  I mean, everybody takes photos and alters them to make them look better.
[01:13:38.000 --> 01:13:42.000]  They took all the radiation spots off the film.
[01:13:42.000 --> 01:13:43.000]  Go ahead.
[01:13:43.000 --> 01:13:44.000]  Sorry.
[01:13:44.000 --> 01:13:50.000]  But she said you are a moon landing denier, which obviously directly suggests you say that it never happened.
[01:13:50.000 --> 01:13:52.000]  And she doubled down on it, even though she got caught.
[01:13:52.000 --> 01:13:59.000]  I think that then prompted all women to come out and attack as the day after he got completely destroyed on Twitter as well.
[01:13:59.000 --> 01:14:04.000]  So there seems to be this consensus that's going out attack Rand Paul Lincoln with Alex Jones.
[01:14:04.000 --> 01:14:10.000]  But then the hit piece fell flat on its face basically because it was a complete fabrication.
[01:14:10.000 --> 01:14:11.000]  And I pointed it out.
[01:14:11.000 --> 01:14:13.000]  Well, there's also an orgy of attacking drugs right now.
[01:14:13.000 --> 01:14:14.000]  Exactly.
[01:14:14.000 --> 01:14:16.000]  That's what Chris Hayes, MSNBC did.
[01:14:16.000 --> 01:14:20.000]  It's the axis of Drudge, Alex Jones and Rand Paul.
[01:14:20.000 --> 01:14:22.000]  That's who they're going after in the run up to 2016.
[01:14:22.000 --> 01:14:24.000]  So we're going to see more of it.
[01:14:24.000 --> 01:14:30.000]  Well, notice Rand Paul says the borders open on purpose because the border patrol says that we have video of it.
[01:14:30.000 --> 01:14:31.000]  It's on record.
[01:14:31.000 --> 01:14:35.000]  He dares say that the sun is up at high noon.
[01:14:35.000 --> 01:14:38.000]  He dares say two plus two equals four.
[01:14:38.000 --> 01:14:40.000]  And that's why they're hating.
[01:14:40.000 --> 01:14:44.000]  Exactly. So they're going to call him a conspiracy theorist.
[01:14:44.000 --> 01:14:46.000]  They're going to call him a racist.
[01:14:46.000 --> 01:14:49.000]  Again, it's the axis of Drudge, Infowars and Rand Paul.
[01:14:49.000 --> 01:14:51.000]  This is the narrative that they've tied into.
[01:14:51.000 --> 01:14:54.000]  That's what they're going to run with up until 2016.
[01:14:54.000 --> 01:15:02.000]  So I look forward to them completely failing again like they did in 2010 when Rand won his senatorial race.
[01:15:02.000 --> 01:15:03.000]  Sure.
[01:15:03.000 --> 01:15:06.000]  And you know, Rand said last time he came on, he called me and wanted to come on.
[01:15:06.000 --> 01:15:10.000]  I've known him since his dad ran for Congress the second time in 1996.
[01:15:10.000 --> 01:15:12.000]  And he said, yeah, I'm going to come on.
[01:15:12.000 --> 01:15:17.000]  I said, you know what, let's just not even do it because it's not that they have any power attacking us.
[01:15:17.000 --> 01:15:21.000]  It's just that it doesn't even do anything for the show to have Rand on.
[01:15:21.000 --> 01:15:24.000]  We want to get him in as president or Ted Cruz.
[01:15:24.000 --> 01:15:26.000]  And so it just doesn't matter.
[01:15:26.000 --> 01:15:34.000]  I mean, the media thinks when they obsess every week on national TV, CNN, MSNBC about the fact that Rand Paul comes on this show.
[01:15:34.000 --> 01:15:39.000]  All that does is make Rand look good with the public because he's seen as radical.
[01:15:39.000 --> 01:15:44.000]  People want something radical to compare to the radical Obama policies.
[01:15:44.000 --> 01:15:48.000]  They want a radical turn away from running off the cliff.
[01:15:48.000 --> 01:15:53.000]  Paul Watson will read all your big articles at infowars.com and prisonplanet.com tomorrow.
[01:15:53.000 --> 01:15:55.000]  Thank you so much for spending Sunday with us.
[01:15:55.000 --> 01:15:56.000]  Thanks, Alex.
[01:15:56.000 --> 01:16:06.000]  We'll be back. Stay with us.
[01:16:26.000 --> 01:16:33.000]  We have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[01:16:33.000 --> 01:16:40.000]  Super male vitality by Info Wars Life is so powerful that I only take half the recommended dose.
[01:16:40.000 --> 01:16:42.000]  I jump out of bed ready to fight these criminals every day.
[01:16:42.000 --> 01:16:46.000]  I look forward to waking up and taking my super male vitality and get the day started.
[01:16:46.000 --> 01:16:48.000]  It's not just the super male vitality.
[01:16:48.000 --> 01:16:52.000]  All the products in infowarslife.com are simply amazing.
[01:16:52.000 --> 01:17:00.000]  Visit infowarslife.com today to secure your super male vitality and other powerful products from Info Wars Life.
[01:17:00.000 --> 01:17:03.000]  Hi, I'm Dr. Edward Groot.
[01:17:03.000 --> 01:17:10.000]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[01:17:10.000 --> 01:17:21.000]  The new survival shield X2 is mined from 7 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[01:17:21.000 --> 01:17:31.000]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[01:17:31.000 --> 01:17:35.000]  It's the strongest nascent iodine on the market today.
[01:17:35.000 --> 01:17:39.000]  It delivers 650 micrograms per drop.
[01:17:39.000 --> 01:17:41.000]  Experience the new formula.
[01:17:41.000 --> 01:17:43.000]  Experience the ancient purity.
[01:17:43.000 --> 01:17:45.000]  Shield your family.
[01:17:45.000 --> 01:17:50.000]  Survival Shield X2, available now at infowarslife.com.
[01:17:50.000 --> 01:17:58.000]  X2 from infowarslife.com or call toll-free 888-253-3139.
[01:18:20.000 --> 01:18:24.000]  They so pride in every stitch.
[01:18:24.000 --> 01:18:28.000]  Guarantee you love the way they fit.
[01:18:28.000 --> 01:18:33.000]  They put a diamond gusset in the crotch where you need it most.
[01:18:33.000 --> 01:18:37.000]  Blue diamond gussets got it.
[01:18:37.000 --> 01:18:38.000]  Other stone.
[01:18:38.000 --> 01:18:40.000]  We turned genes inside out.
[01:18:40.000 --> 01:18:42.000]  Diamond gusset genes.
[01:18:42.000 --> 01:18:45.000]  Made in the USA with unparalleled quality.
[01:18:45.000 --> 01:18:51.000]  Our Defender motorcycle genes combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[01:18:51.000 --> 01:18:54.000]  Order yours at gusset.com.
[01:18:54.000 --> 01:18:59.000]  Diamond gusset genes got it. Others don't.
[01:18:59.000 --> 01:19:01.000]  Aging starts at the cellular level.
[01:19:01.000 --> 01:19:05.000]  When cells become toxic, they die early and aging sets in.
[01:19:05.000 --> 01:19:10.000]  In the past decade we have witnessed unparalleled scientific discoveries.
[01:19:10.000 --> 01:19:17.000]  During that period, key patented compounds have focused on mitochondrial growth, nerve growth and rejuvenation.
[01:19:17.000 --> 01:19:23.000]  But no one has put together a formula that focuses directly on brain health, nerve growth factors,
[01:19:23.000 --> 01:19:26.000]  and optimizing your cellular energy at the same time.
[01:19:26.000 --> 01:19:32.000]  We now have the synergistic solution, DNA force, just one of the key compounds.
[01:19:32.000 --> 01:19:39.000]  BiopqQ is backed by major clinical studies and over 175 PubMed listed published studies.
[01:19:39.000 --> 01:19:42.000]  You want the best that's out there at the lowest price anywhere?
[01:19:42.000 --> 01:19:47.000]  The ultimate value, cutting edge, trailblazing game changer that also supports the InfoWare.
[01:19:47.000 --> 01:19:55.000]  Secure your DNA force today at infowarslife.com or call toll-free 888-253-3139.
[01:19:55.000 --> 01:20:10.000]  DNA force from InfoWare's life.
[01:20:25.000 --> 01:20:38.000]  It's the love of liberty and freedom, justice that keeps me alive.
[01:20:38.000 --> 01:20:46.000]  Monday through Friday, we're here at six days a week.
[01:20:46.000 --> 01:20:49.000]  11am to 2pm central, weekdays.
[01:20:49.000 --> 01:20:52.000]  It's 12 noon to 3pm eastern.
[01:20:52.000 --> 01:20:55.000]  Weeknights, we're here.
[01:20:55.000 --> 01:20:57.000]  Five days a week, seven o'clock central.
[01:20:57.000 --> 01:21:01.000]  PrisonPlanet.tv with the InfoWare's nightly news.
[01:21:01.000 --> 01:21:03.000]  And of course, back Sundays.
[01:21:03.000 --> 01:21:04.000]  Nobody else does this.
[01:21:04.000 --> 01:21:06.000]  It was a national daytime radio show.
[01:21:06.000 --> 01:21:08.000]  I come back Sunday.
[01:21:08.000 --> 01:21:09.000]  So I guess George Norrie does weekends, too.
[01:21:09.000 --> 01:21:10.000]  He's our working guy.
[01:21:10.000 --> 01:21:12.000]  CoastToCostAM.com.
[01:21:12.000 --> 01:21:14.000]  So I stand corrected once I said that.
[01:21:14.000 --> 01:21:16.000]  I'm one of the few people that does weekends as well.
[01:21:16.000 --> 01:21:19.000]  Four to six p.m. central on Sundays.
[01:21:19.000 --> 01:21:23.000]  We've got three more segments left with investigative reporter,
[01:21:23.000 --> 01:21:25.000]  John Rappaport.
[01:21:25.000 --> 01:21:30.000]  And I tend to agree with him that there's been major hype in the past
[01:21:30.000 --> 01:21:33.000]  dealing with H1N1 five years ago that was a total hoax.
[01:21:33.000 --> 01:21:35.000]  That came out mainstream news later.
[01:21:35.000 --> 01:21:37.000]  And dealing with other medical things.
[01:21:37.000 --> 01:21:40.000]  But Ebola has reportedly killed over a thousand people now
[01:21:40.000 --> 01:21:43.000]  since we just talked a few days ago back on Thursday.
[01:21:43.000 --> 01:21:45.000]  It has reportedly spread all over the place.
[01:21:45.000 --> 01:21:48.000]  And we know it's very communicable.
[01:21:48.000 --> 01:21:51.000]  So why are they taking people for the first time into Germany,
[01:21:51.000 --> 01:21:54.000]  into the U.S., into mainline medical facilities?
[01:21:54.000 --> 01:21:56.000]  That is a big deal.
[01:21:56.000 --> 01:21:59.000]  Is it plausible deniability when they release something later
[01:21:59.000 --> 01:22:03.000]  to create fear, to push a vaccine a year or two down the road?
[01:22:03.000 --> 01:22:06.000]  Obama signed an executive order to allow detention of Americans
[01:22:06.000 --> 01:22:08.000]  with any type of respiratory illness.
[01:22:08.000 --> 01:22:10.000]  Unprecedented.
[01:22:10.000 --> 01:22:12.000]  That's up on infowars.com.
[01:22:12.000 --> 01:22:15.000]  While the borders are wide open and illegals that are sick,
[01:22:15.000 --> 01:22:18.000]  I've had senior Border Patrol agents on the last week
[01:22:18.000 --> 01:22:22.000]  leading the head of the Border Patrol Retiree Union
[01:22:22.000 --> 01:22:25.000]  confirming it's on purpose and organized crime
[01:22:25.000 --> 01:22:28.000]  and people that have TB, U-Namen, are allowed in.
[01:22:28.000 --> 01:22:30.000]  I mean, that's crazy town.
[01:22:30.000 --> 01:22:35.000]  So what is the plan with the borders of Ebola,
[01:22:35.000 --> 01:22:38.000]  this age of crisis, I keep saying more and more crises,
[01:22:38.000 --> 01:22:41.000]  dollar devaluation, staged war in Ukraine,
[01:22:41.000 --> 01:22:44.000]  turning al-Qaeda loose in the Middle East to kill Christians everywhere,
[01:22:44.000 --> 01:22:51.000]  the Gaza situation, all these crises popping up at once.
[01:22:51.000 --> 01:22:53.000]  What does investigative journalist,
[01:22:53.000 --> 01:22:55.000]  and the guy who said investigative journalism
[01:22:55.000 --> 01:22:57.000]  were some of the biggest networks out there in the past,
[01:22:57.000 --> 01:23:00.000]  syndicated columnist, nomorefakenews.com,
[01:23:00.000 --> 01:23:03.000]  what does John Rappaport think in the big picture?
[01:23:03.000 --> 01:23:06.000]  Before we get into Ebola and the rest of it,
[01:23:06.000 --> 01:23:08.000]  we already talked about that for an hour and 15 minutes.
[01:23:08.000 --> 01:23:12.000]  John, I've thrown out the gestalt here or the big picture
[01:23:12.000 --> 01:23:15.000]  that clearly things are going into high gear.
[01:23:15.000 --> 01:23:17.000]  Is it just meant to set the precedent
[01:23:17.000 --> 01:23:19.000]  where we'll put up with anything?
[01:23:19.000 --> 01:23:21.000]  Is it meant to put us into learned helplessness?
[01:23:21.000 --> 01:23:24.000]  Is it a Pavlovian event where they shock an animal enough,
[01:23:24.000 --> 01:23:26.000]  it just curls up in the corner?
[01:23:26.000 --> 01:23:28.000]  Is this learned helplessness?
[01:23:28.000 --> 01:23:30.000]  Is this Stockholm syndrome writ large?
[01:23:30.000 --> 01:23:36.000]  Or is this one part that, one part just criminal activity
[01:23:36.000 --> 01:23:39.000]  and one part Nero burning Rome for fun
[01:23:39.000 --> 01:23:41.000]  and then committing suicide a year later?
[01:23:41.000 --> 01:23:43.000]  Because all he could do as dictator,
[01:23:43.000 --> 01:23:45.000]  who no one stopped, was kill himself,
[01:23:45.000 --> 01:23:47.000]  which a lot of crazies do.
[01:23:47.000 --> 01:23:50.000]  When they can't dominate others, they've already won,
[01:23:50.000 --> 01:23:51.000]  they just kill themselves.
[01:23:51.000 --> 01:23:53.000]  Is it Hitler turning east to attack Russia?
[01:23:53.000 --> 01:23:56.000]  Is it Napoleon turning east to attack Russia?
[01:23:56.000 --> 01:23:59.000]  Is it criminals always trying to get caught,
[01:23:59.000 --> 01:24:01.000]  finally trying to bring themselves down,
[01:24:01.000 --> 01:24:03.000]  taking bigger and bigger risk?
[01:24:03.000 --> 01:24:05.000]  Is it one part that?
