whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:43:26.020 --> 01:43:35.020]   of saw palmetto, lycopene, plant sterols, zinc, vitamin D3, selenium and copper. Prostagard
[01:43:35.020 --> 01:43:39.020]   is something that the men on the InfoWars crew take every day. And from our research,
[01:43:39.020 --> 01:43:43.020]   it's something that men should really be adding to their daily regimen in order to keep their
[01:43:43.020 --> 01:43:48.020]   body going at optimal levels. Now's the time to start naturally supporting your body.
[01:43:48.020 --> 01:43:55.020]   Get Prostagard on your side today exclusively at InfoWarsLife.com. That's InfoWarsLife.com.
[01:43:55.020 --> 01:44:03.020]   Thousands of years ago there was a basic form of chivalry. Our ancestors would hear the
[01:44:03.020 --> 01:44:09.020]   drums of war, giving the warriors of the tribe a chance to organize and prepare a defense.
[01:44:09.020 --> 01:44:15.020]   60 years ago when foreign air forces were approaching filled with bombs, they had drums
[01:44:15.020 --> 01:44:21.020]   of their own, air raid sirens. But in the 21st century, there are silent weapons for
[01:44:21.020 --> 01:44:27.020]   quiet war. Pathogens added to the food and water, to the lining of plastics that destroy
[01:44:27.020 --> 01:44:33.020]   our vitality, turn off our hormones and accelerate our journey towards death. I personally counter
[01:44:33.020 --> 01:44:40.020]   this onslaught with Anthroplex. Anthroplex is designed with known organic concentrated
[01:44:40.020 --> 01:44:46.020]   herbs to create the basic foundation to normal metabolic activity inside the human body.
[01:44:46.020 --> 01:44:50.020]   Discover why Anthroplex is turning so many heads today. It's time for us to take our
[01:44:50.020 --> 01:44:56.020]   bodies back into our own hands and it starts at InfoWarsLife.com with Anthroplex.
[01:44:56.020 --> 01:45:01.020]   You know, someone very profoundly once said many years ago that if fascism ever comes
[01:45:01.020 --> 01:45:04.020]   to America, it will come in the name of liberalism.
[01:45:04.020 --> 01:45:07.020]   You're a white man! You're a white man!
[01:45:07.020 --> 01:45:16.020]   Welcome to The War Room, the latest expansion in InfoWars Live Broadcasting. We are live
[01:45:16.020 --> 01:45:24.020]   weekdays from 3 to 6 p.m. Central at InfoWars.com/show and this YouTube channel right here that you've
[01:45:24.020 --> 01:45:28.020]   landed on. Please subscribe to the channel for updates and notifications. You can follow
[01:45:28.020 --> 01:45:34.020]   us on Twitter @WarRoomShow. We are going to have the most powerful guest, the most powerful
[01:45:34.020 --> 01:45:40.020]   host. We'll be hearing from Alex Jones regularly as well as taking your phone calls. The liberal
[01:45:40.020 --> 01:45:45.020]   establishment media has controlled the narrative for too long. The silent majority is no longer
[01:45:45.020 --> 01:45:48.020]   silent. This is The War Room.
[01:45:50.020 --> 01:45:57.020]   [Music]
[01:45:57.020 --> 01:46:03.020]   Refresh your breath with Emerix Essentials Organic Mouthwash. Our formula is made from
[01:46:03.020 --> 01:46:08.020]   organic herbal ingredients to help stimulate the gums and provide a cleansing effect while
[01:46:08.020 --> 01:46:14.020]   adding a pleasant refreshing taste. Emerix Essentials Mouthwash is non-GMO, certified
[01:46:14.020 --> 01:46:20.020]   organic, made without alcohol, chemicals, or other artificial ingredients such as flavors,
[01:46:20.020 --> 01:46:26.020]   fragrances, or dyes. The pure organic plant extracts are concentrated, containing antibacterial
[01:46:26.020 --> 01:46:32.020]   properties that work well to help tone gums and freshen your breath. This antiseptic mouthwash
[01:46:32.020 --> 01:46:37.020]   is a concentrated formula. You will need to dilute 1 part mouthwash to 10 parts water.
[01:46:37.020 --> 01:46:43.020]   Emerix Essentials Mouthwash is a great addition to your daily brushing routine. It is effective
[01:46:43.020 --> 01:46:49.020]   yet gentle enough for the most sensitive gums and canker sores. Go organic today with Emerix
[01:46:49.020 --> 01:46:56.020]   Essentials. Visit Infowarsstore.com to learn more. That's Infowarsstore.com.
[01:46:56.020 --> 01:47:02.020]   You're listening to The Alex Jones Show.
[01:47:10.020 --> 01:47:17.020]   Live from the Infowars.com studios, you're listening to The Alex Jones Show.
[01:47:17.020 --> 01:47:28.020]   The war was lost, the treaty signed. I was not caught, I crossed the line. I was not caught,
[01:47:28.020 --> 01:47:32.020]   though many tried, I live among you.
[01:47:33.020 --> 01:47:40.020]   And a couple of these items I will read from the narrative because I don't want my comments
[01:47:40.020 --> 01:47:48.020]   to be construed or changed. So I wanted to ensure the accuracy of that. But most of this
[01:47:48.020 --> 01:47:55.020]   conference will be done strictly through my narrative provided to you. Okay?
[01:48:00.020 --> 01:48:03.020]   Okay, first and foremost, I want to give you an update on the injuries.
[01:48:03.020 --> 01:48:05.020]   Okay.
[01:48:05.020 --> 01:48:20.020]   Ladies and gentlemen, we know there is a cover-up taking place in Las Vegas, Nevada, concerning
[01:48:20.020 --> 01:48:28.020]   the tragic massacre of October 1st, 2017 that left 59 people dead and hundreds of others
[01:48:28.020 --> 01:48:34.020]   wounded. We know that there were multiple shooters from all of our military experts
[01:48:34.020 --> 01:48:40.020]   and the acoustic evidence, but also witnesses on the ground who were up to a mile away and
[01:48:40.020 --> 01:48:49.020]   witnessed active shooters as well. And now we have the sheriff changing his story on
[01:48:49.020 --> 01:48:55.020]   the timeline over and over and over again. And when they do change the timeline, it's
[01:48:55.020 --> 01:49:01.020]   to line it up with what hotel witnesses saw, what security witnesses saw.
[01:49:01.020 --> 01:49:08.020]   But then you add to all of that, the fact that we have hostage rescue team and FBI sources
[01:49:08.020 --> 01:49:14.020]   that told us day one that Paddock and his girlfriend were traveling to the Middle East
[01:49:14.020 --> 01:49:22.020]   and that there was antifab and Islamic literature in the hotel room at Mandalay, where the main
[01:49:22.020 --> 01:49:29.020]   shooting reportedly came from. The news is lying. FBI HRT did the hit on the guy and
[01:49:29.020 --> 01:49:35.020]   they found antifa information in the room and photos of the woman in the Middle East.
[01:49:35.020 --> 01:49:41.020]   So he did not kill himself. The FBI hostage rescue team killed him because he was firing
[01:49:41.020 --> 01:49:48.020]   on them. So he did not want to be taken alive. And reportedly he did it. And it was anti
[01:49:48.020 --> 01:49:53.020]   for crap everywhere. We're not denying that most of the shooting came from there.
[01:49:53.020 --> 01:49:59.020]   But in the first two and a half minutes, it's coming from multiple positions around downtown
[01:49:59.020 --> 01:50:06.020]   Vegas. And you can hear it in congruent, unedited videotapes where taxi cab drivers are sitting
[01:50:06.020 --> 01:50:10.020]   in the same spot and you hear the shots far off in the distance.
[01:50:10.020 --> 01:50:15.020]   Then you hear shots at Mandalay right above the drivers. And then we've got footage from
[01:50:15.020 --> 01:50:21.020]   a mile away close to where it happened. And you hear the same cadence, two different firearms,
[01:50:21.020 --> 01:50:28.020]   one that is a full auto smaller firearm, another that is clearly a light machine gun belt fed.
[01:50:28.020 --> 01:50:42.020]   The experts, including federal law enforcement and former high level Navy SEALs, have come
[01:50:42.020 --> 01:50:48.020]   on this broadcast who testify in federal court on acoustics and have testified that it is
[01:50:48.020 --> 01:50:51.020]   completely clear what's going on.
[01:50:51.020 --> 01:50:57.020]   Craig Sawyer, a former leader with Silting Six, who hosts major shows on Discovery Channel,
[01:50:57.020 --> 01:51:04.020]   has broken it down. But the biggest evidence yet is blaring out in plain view. And that's
[01:51:04.020 --> 01:51:06.020]   the sheriff himself, Joe Lombardo.
[01:51:06.020 --> 01:51:12.020]   The night it happened, he was cool, collected and focused. Then a few days later, he gives
[01:51:12.020 --> 01:51:16.020]   us the first clues that match up with our sources and the witnesses that there's no
[01:51:16.020 --> 01:51:21.020]   way he acted alone, even though the FBI was saying he had to act alone. And there's no
[01:51:21.020 --> 01:51:24.020]   way he could just be doing all this on his own.
[01:51:24.020 --> 01:51:31.020]   And that clearly, he probably was radicalized and they were looking into that. Now the story
[01:51:31.020 --> 01:51:37.020]   completely changes. And when we look at the FBI agent who's the chief agent in charge
[01:51:37.020 --> 01:51:43.020]   there, he is a Mueller, Comey, globalist minion involved along with Mueller and Comey suppressing
[01:51:43.020 --> 01:51:48.020]   investigations of Islamists and others. And that's the big issue here.
[01:51:48.020 --> 01:51:53.020]   ISIS, even the AP reported, almost always takes credit for things they've done, not
[01:51:53.020 --> 01:51:58.020]   things they haven't done. Even if it's someone inspired by them, if they didn't get a communication
[01:51:58.020 --> 01:52:03.020]   from them, they won't take the credit. They took credit day one for this and have continued
[01:52:03.020 --> 01:52:09.020]   to take credit. But within hours of the tragic event, before the bodies were even cold, the
[01:52:09.020 --> 01:52:15.020]   FBI came out and said no Islamic connection, no ISIS connection, and only one shooter.
[01:52:15.020 --> 01:52:21.020]   >> As this event unfolds, we have determined to this point, no connection with an international
[01:52:21.020 --> 01:52:22.020]   terrorist group.
[01:52:22.020 --> 01:52:27.020]   As this investigation continues, we will continue to work with our partners to ensure that this
[01:52:27.020 --> 01:52:33.020]   is factually, thoroughly, and absolutely investigated to be able to bring comfort and
[01:52:33.020 --> 01:52:37.020]   peace back to this community. Thank you.
[01:52:37.020 --> 01:52:43.020]   >> How could they know that before the investigation had even been performed? And finally, the
[01:52:43.020 --> 01:52:49.020]   body language of Sheriff Lombardo. There is almost no one on Infowars.com or Newswars.com
[01:52:49.020 --> 01:52:51.020]   or on YouTube.
[01:52:51.020 --> 01:52:57.020]   We're talking, we're getting 97, 98% votes on these videos. Even our detractors who normally
[01:52:57.020 --> 01:53:02.020]   disagree with us are saying, absolutely, there's multiple guns. And that sheriff is acting
[01:53:02.020 --> 01:53:07.020]   completely and totally freaked out, running scared, deer in the headlights, stammering,
[01:53:07.020 --> 01:53:08.020]   looking down.
[01:53:08.020 --> 01:53:14.020]   We've gone back to previous press conferences. He didn't act like this. And you've got that
[01:53:14.020 --> 01:53:20.020]   FBI agent that our federal sources have told us is bad news, in charge, standing behind
[01:53:20.020 --> 01:53:27.020]   him, rouse, glaring and glaring and glaring. We don't know the full story. And we don't
[01:53:27.020 --> 01:53:29.020]   have all the answers.
[01:53:29.020 --> 01:53:33.020]   But when we question things and the questions we point out turn out to be valid, and our
[01:53:33.020 --> 01:53:37.020]   sources give us info that turns out to be accurate, and then we still get criticized
[01:53:37.020 --> 01:53:43.020]   by MSNBC. It's because they have to admit they don't know what's going on. Here's the
[01:53:43.020 --> 01:53:47.020]   headline, Las Vegas Sheriff and Emotional Press Conference admits he's still searching
[01:53:47.020 --> 01:53:51.020]   for answers, but tells you everything you've got to know.
[01:53:51.020 --> 01:53:59.020]   There's no collusion between us and the FBI. There's no conspiracy theory here. Conspiracy
[01:53:59.020 --> 01:54:04.020]   theory? When all the acoustic evidence and the eyewitnesses and the security people,
[01:54:04.020 --> 01:54:08.020]   you name it, are telling us the same thing. And now eyewitnesses that weren't even harmed,
[01:54:08.020 --> 01:54:13.020]   that are young, that are 29 years old, are dying, and 34 years old, are suddenly dying
[01:54:13.020 --> 01:54:19.020]   of natural causes. And on top of it, we've got the security guard who reported he was
[01:54:19.020 --> 01:54:23.020]   shot at down the hallway six minutes before all this happened.
[01:54:23.020 --> 01:54:28.020]   He's disappeared. And then we've got witnesses at Mandalay and at other casinos as well,
[01:54:28.020 --> 01:54:34.020]   all concurring and lining up with the police scanner audio that there was shooting going
[01:54:34.020 --> 01:54:41.020]   on at the Bellagio as well. Ladies and gentlemen, this is the cover up that is unraveling the
[01:54:41.020 --> 01:54:48.020]   power structure. And the reason it's happening is they did this in 2017. And by they did
[01:54:48.020 --> 01:54:51.020]   this, ISIS, the evidence showed, carried out the attack.
[01:54:51.020 --> 01:54:55.020]   For whatever reason, the government doesn't want you to know what's going on. You've got
[01:54:55.020 --> 01:55:00.020]   stay-behind networks inside the FBI, known for blocking real investigations over and
[01:55:00.020 --> 01:55:05.020]   over again of other events, trying to block Trump's agenda as well, and trying to work
[01:55:05.020 --> 01:55:10.020]   against him in the Justice Department to overthrow the president and the recovery of our republic.
[01:55:10.020 --> 01:55:16.020]   So we have a group with a history of cover-ups. We have evidence of a cover-up. And we have
[01:55:16.020 --> 01:55:22.020]   a sheriff that is acting completely and totally scared and discredited. And he's changing
[01:55:22.020 --> 01:55:28.020]   the story over and over again. Ladies and gentlemen, InfoWars.com and our crew and you,
[01:55:28.020 --> 01:55:33.020]   the listeners, our human intelligence on the ground, have been proven incredibly accurate
[01:55:33.020 --> 01:55:37.020]   yet again, asking questions and finding answers.
[01:55:37.020 --> 01:55:43.020]   But we need to stay focused on this case because this could unravel the entire criminal networks
[01:55:43.020 --> 01:55:47.020]   of the shadow government that have been pulling off capers like this and covering up capers
[01:55:47.020 --> 01:55:54.020]   like this for a long, long time. We know there's a cover-up. Now we've got to find out exactly
[01:55:54.020 --> 01:56:00.020]   what they're covering up. And the evidence is overwhelming. It's a concerted ISIS attack
[01:56:00.020 --> 01:56:05.020]   that for whatever reason, they've decided to lie to the public about. And now it's blowing
[01:56:05.020 --> 01:56:11.020]   up in their face. I'm Alex Jones. And if you're watching this transmission, you are the resistance.
[01:56:11.020 --> 01:56:18.020]   >> In the early throes of this tragedy, I had advised each and every one of you that
[01:56:18.020 --> 01:56:26.020]   items of information were gonna change. The dynamics of this investigation is far-reaching.
[01:56:26.020 --> 01:56:34.020]   It's wide. And the name as part of the registration had changed on the 28th to include Mary Lou
[01:56:34.020 --> 01:56:39.020]   Danley. So that was the confusion associated with that.
[01:56:39.020 --> 01:56:45.020]   No matter what the perception is, whether we were being non-transparent or we were attempting
[01:56:45.020 --> 01:56:53.020]   to be subversive, it's false. It's important that you continue to listen to me. 959 is
[01:56:53.020 --> 01:57:00.020]   important. It wasn't inaccurate when I provided to you. The circumstances associated with
[01:57:00.020 --> 01:57:10.020]   it is inaccurate. Everybody understand that? No question, sir. There is no conspiracy between
[01:57:10.020 --> 01:57:15.020]   the FBI, between LVMPD and the MGM.
[01:57:15.020 --> 01:57:26.020]   Nobody is attempting to hide anything, reference this investigation. So at this point, I wanna
[01:57:26.020 --> 01:57:32.020]   thank the community. I wanna thank you for letting me be your sheriff and Vegas strong.
[01:57:32.020 --> 01:57:46.020]   >> If you are receiving this transmission, you are the resistance.
[01:57:46.020 --> 01:57:50.020]   >> We've taken thousands of years of known research and put it together with our own
[01:57:50.020 --> 01:57:55.020]   four years of seeking and testing to find the very best systems that God gave us through
[01:57:55.020 --> 01:57:57.020]   mother nature to detoxify the body.
[01:57:57.020 --> 01:58:02.020]   That's why I'm introducing Z-Shield, toxic metal and chemical defense support. It's made
[01:58:02.020 --> 01:58:07.020]   in the USA. It's filled with known compounds from nature that are absolutely associated
[01:58:07.020 --> 01:58:12.020]   with detoxifying the body and it supports the info war. It is a classical 360 win. This
[01:58:12.020 --> 01:58:17.020]   is the formula that I personally have been taking for over a year. And now we believe
[01:58:17.020 --> 01:58:21.020]   we have come as close to perfection when it comes to a detoxifier as you can possibly
[01:58:21.020 --> 01:58:26.020]   get. You owe it to yourself, you owe it to your family and you owe it to the future of
[01:58:26.020 --> 01:58:31.020]   this country and the world that patriots stay as healthy and as clean and as focused as
[01:58:31.020 --> 01:58:32.020]   you can be.
[01:58:32.020 --> 01:58:36.020]   Because we need you, the remnant of America, to reignite those brush fires to the next
[01:58:36.020 --> 01:58:40.020]   level and to be healthy and as focused as you can be. Thanks to your support and your
[01:58:40.020 --> 01:58:44.020]   prayers, together, we're changing the world. Now it's time to change our bodies with Z-Shield
[01:58:44.020 --> 01:58:46.020]   and Infowarslive.com.
[01:58:46.020 --> 01:58:53.020]   I am very proud to announce the introduction of the highest quality Infowars Biome Defense
[01:58:53.020 --> 01:59:01.020]   probiotic. We wanted to come out with the largest spectrum of high quality known probiotics
[01:59:01.020 --> 01:59:09.020]   that have been proven to improve overall digestion and health and detoxification in the body.
[01:59:09.020 --> 01:59:14.020]   Biome Defense is an exclusive blend of 50 billion live and active cultures from over
[01:59:14.020 --> 01:59:21.020]   23 different probiotic strains that are known to support digestion and intestinal function.
[01:59:21.020 --> 01:59:25.020]   Our researchers are confident that we have been able to develop what will be the leading
[01:59:25.020 --> 01:59:27.020]   probiotic on the market.
[01:59:27.020 --> 01:59:33.020]   Secure your Biome Defense in ultra strength or regular strength at Infowarslife.com today
[01:59:33.020 --> 01:59:36.020]   and get started supporting your digestive system naturally.
[01:59:36.020 --> 01:59:41.020]   We've been testing this formula for years but this is the limited first run to the public
[01:59:41.020 --> 01:59:46.020]   so please take advantage of it today, support your own health and support the InfoWar.
[01:59:46.020 --> 01:59:53.020]   You're listening to The Alex Jones Show.
[01:59:55.020 --> 02:00:13.020]   [Music]
[02:00:13.020 --> 02:00:20.020]   Resistance to tyrants is obedience to God. It's Alex Jones.
[02:00:21.020 --> 02:00:28.020]   In a time where everything is politicized, the Vegas Massacre cover-up has actually broke
[02:00:28.020 --> 02:00:34.020]   that paradigm and Alex mentioned that in the last video how people that are "liberals"
[02:00:34.020 --> 02:00:38.020]   or detractors of Infowars, people that don't usually like our reporting, have seen our
[02:00:38.020 --> 02:00:43.020]   reporting on the Vegas Massacre on the cover-up and are completely aligned with us, in complete
[02:00:43.020 --> 02:00:48.020]   agreement with us and are willing to put all the partisan stuff behind where they might
[02:00:48.020 --> 02:00:53.020]   disagree because it's so important we don't let them get away with these cover-ups.
[02:00:53.020 --> 02:00:57.020]   We don't let them get away with whatever type of event they had planned for whatever reason.
[02:00:57.020 --> 02:01:01.020]   They'll never tell us the truth and you just heard a report from Alex Jones breaking it
[02:01:01.020 --> 02:01:07.020]   all down. Now here's a report from Alex Jones, a special report on the collapse of the Hollywood
[02:01:07.020 --> 02:01:08.020]   establishment.
[02:01:08.020 --> 02:01:13.020]   It's not that the American flag is perfect. It's not that they haven't used it to launch
[02:01:13.020 --> 02:01:19.020]   wars that are wrong. It's not that we don't get sometimes, it can be a little cheesy,
[02:01:19.020 --> 02:01:24.020]   until you realize there's a widow there that lost her son or a father there that lost his
[02:01:24.020 --> 02:01:33.020]   daughter or a sister there that lost her brother and then you realize that all we have is these
[02:01:33.020 --> 02:01:38.020]   old institutions and they're not perfect but what the globalists are pushing, oh, we know
[02:01:38.020 --> 02:01:45.020]   it's real bad. It's not based on people. It's not based on strength. It's based on lies.
[02:01:45.020 --> 02:01:52.020]   It's based on fraud. They want to override everything not to make it better, but to make
[02:01:52.020 --> 02:01:53.020]   it worse.
[02:01:53.020 --> 02:01:59.020]   America was the override. The Renaissance was the override, true human empowerment, bring
[02:01:59.020 --> 02:02:06.020]   down the royals, bring down the elites, free market ideas, total open society. Soros calls
[02:02:06.020 --> 02:02:13.020]   his group that because he's fighting open society. It's like Rose McGowan put out Weinstein
[02:02:13.020 --> 02:02:22.020]   write me. Twitter suspends her account. It's the woman, it's the feminist, it's the, but
[02:02:22.020 --> 02:02:27.020]   at that point, see, you don't protect her because what you claim you're promoting and
[02:02:27.020 --> 02:02:29.020]   what you're doing is the opposite.
[02:02:31.020 --> 02:02:36.020]   See, that's the joke. It's like the old Dragnet TV show. They made a movie about it in the
[02:02:36.020 --> 02:02:40.020]   80s with Tom Hanks and Aykroyd.
[02:02:40.020 --> 02:02:43.020]   >> Good evening, Peggy. >> Dragnet.
[02:02:43.020 --> 02:02:49.020]   >> And you got the Playboy owner and he just having a good time. He's not a bad guy. He's
[02:02:49.020 --> 02:02:53.020]   not a good guy. He's just kind of a seedy twit.
[02:02:53.020 --> 02:02:55.020]   >> You have to admire their techniques in crowd control.
[02:02:55.020 --> 02:03:02.020]   >> But it's the preacher. Preacher selling drugs, devil worshipping and killing people.
[02:03:02.020 --> 02:03:14.020]   >> And what's Hollywood telling you there? They're throwing it in your face. And you
[02:03:14.020 --> 02:03:21.020]   imagine the prism that it is to be somebody like Harvey Weinstein's wife.
[02:03:21.020 --> 02:03:27.020]   Who to make her clothing line successful, she has to marry this guy who she doesn't
[02:03:27.020 --> 02:03:35.020]   love, who he doesn't love. So that she can bully other stars to make them wear her clothes.
[02:03:35.020 --> 02:03:43.020]   And then she feels powerful by doing that. See, somebody that isn't a psychopath goes
[02:03:43.020 --> 02:03:52.020]   that's really stupid. And that's why they run our lives. And then I look at these people
[02:03:52.020 --> 02:03:58.020]   that are wedded to what they're wedded to and it's like, who wants to be Quentin Tarantino?
[02:03:58.020 --> 02:04:04.020]   He's not a good director. He's just a degenerate and super deformed and ugly.
[02:04:04.020 --> 02:04:09.020]   So they like him because he likes to defile people. He's acting dumb. He doesn't know
[02:04:09.020 --> 02:04:15.020]   about the Weinstein stuff. Give me a break, you little thug. And he just was looking at
[02:04:15.020 --> 02:04:19.020]   me and hating me so much and pointing at me and talking crap about me.
[02:04:19.020 --> 02:04:29.020]   Because the guy is a deformed demon. I mean, I'm sad for deformed people, but he's a deformed,
[02:04:29.020 --> 02:04:36.020]   ugly, stupid, warped person that a demon uses like a pen to write pulp fiction.
[02:04:36.020 --> 02:04:46.020]   He's a tool. He's a tool bag. And he sees somebody like me who just is a normal person,
[02:04:46.020 --> 02:04:51.020]   a farmer. And he hates me and he wants to destroy me.
[02:04:53.020 --> 02:05:01.020]   Choose to take control of your chemistry with survival shield X2 and bio true selenium.
[02:05:01.020 --> 02:05:06.020]   This powerful combo is perfect for supporting your thyroid and health.
[02:05:06.020 --> 02:05:13.020]   Bio true selenium formula is far from synthetic and is made from a source of 100% organic mustard seed.
[02:05:13.020 --> 02:05:20.020]   Our super high quality nascent iodine is an essential mineral sourced of 99.99% ultra pure
[02:05:20.020 --> 02:05:26.020]   deep earth iodine crystals. This essential mineral is necessary in order to produce thyroid hormones,
[02:05:26.020 --> 02:05:31.020]   which influence every cell tissue and organ in the body. With inadequate thyroid hormones,
[02:05:31.020 --> 02:05:36.020]   you may experience slow metabolism, lethargy, weight gain and overall brain fog.
[02:05:36.020 --> 02:05:43.020]   Survival shield X2 and bio true selenium work together to support the systems in your body.
[02:05:43.020 --> 02:05:47.020]   Take control of your chemistry today with this super combo.
[02:05:47.020 --> 02:05:55.020]   Discover the power of survival shield X2 and bio true selenium at Infowarslife.com.
[02:05:55.020 --> 02:06:11.020]   Waging war on corruption. It's Alex.
[02:06:11.020 --> 02:06:20.020]   Welcome back to the Alex Jones show. I want to open up the phone lines to your comments.
[02:06:20.020 --> 02:06:29.020]   You can comment on the Vegas masker cover up. You can comment on the newest line of attacks against President Trump.
[02:06:29.020 --> 02:06:37.020]   You can comment on the failing ratings and attendance of the NFL, the collapse of Hollywood.
[02:06:37.020 --> 02:06:47.020]   All that is on the table. 1-877-789-ALEX. 1-877-789-ALEX.
[02:06:47.020 --> 02:06:51.020]   And again, they're not going to get away with this Vegas cover up. It'll be interesting to see, though,
[02:06:51.020 --> 02:06:55.020]   what happens down the line. Can they just sweep this under the rug and have America forget about it?
[02:06:55.020 --> 02:07:01.020]   Or will we continue to hound this thing until we see some action?
[02:07:01.020 --> 02:07:05.020]   Real quick, let's hit some news before we get to the phone lines.
[02:07:05.020 --> 02:07:12.020]   Dow Industrials dalliance with 23000 is a sign of the stock market's velocity.
[02:07:12.020 --> 02:07:22.020]   So there's a little bit of a timeline on this Market Watch article that you can see how the stock market has ratcheted up since President Trump.
[02:07:22.020 --> 02:07:30.020]   Well, since he was elected, not even before he was and not even after he was inaugurated, but since he was elected, it's had a huge boost.
[02:07:30.020 --> 02:07:35.020]   Now other people there's other narratives out there is this good, is this bad?
[02:07:35.020 --> 02:07:41.020]   Regardless, the fact is the stock market continues to hit record highs seemingly every week.
[02:07:41.020 --> 02:07:47.020]   It was like every day for a while. Now it's like every week it just continues to grow.
[02:07:47.020 --> 02:07:54.020]   Leaflets calling for Trump's death rain down on Seoul and South Korean drills begin.
[02:07:54.020 --> 02:08:02.020]   So there's the pamphlet that I'm assuming yet North Korea drops on Seoul.
[02:08:02.020 --> 02:08:08.020]   So North Korean propaganda there, if you do the wrong thing with it, they'll torture you to death.
[02:08:08.020 --> 02:08:18.020]   So what does that mean for the current geopolitical structure with North Korea, especially when you have Rex Tillerson say.
[02:08:18.020 --> 02:08:24.020]   He's pledging diplomacy with North Korea until first bomb drops.
[02:08:24.020 --> 02:08:27.020]   Well, that's awfully overshadowing.
[02:08:27.020 --> 02:08:32.020]   As if they know a bomb is going to drop.
[02:08:32.020 --> 02:08:34.020]   So.
[02:08:34.020 --> 02:08:39.020]   Trump is doing something different with our foreign relations than Obama.
[02:08:39.020 --> 02:08:42.020]   And if everything hits the fan, they'll blame Trump.
[02:08:42.020 --> 02:08:46.020]   But really, these seeds were planted by Obama.
[02:08:46.020 --> 02:08:51.020]   Trump's trying to make it right. Who knows if there's a peaceful solution to any of this.
[02:08:51.020 --> 02:08:56.020]   Now, Trump is decertifying the Iran. He's decertified the Iran deal.
[02:08:56.020 --> 02:09:01.020]   Put it back in the hands of Congress to do something about it, making Congress go to work on Obamacare.
[02:09:01.020 --> 02:09:05.020]   After he removed some of the illegal subsidies from that, he's now decertified the Iran deal.
[02:09:05.020 --> 02:09:10.020]   So Congress has a bunch of work to do with Obamacare and with the Iran deal.
[02:09:10.020 --> 02:09:15.020]   And they're all pulling their hair out because they're ticked that Trump is making them work.
[02:09:15.020 --> 02:09:25.020]   They can't believe that President Trump isn't being a dictator, isn't being a pen in hand in chief president like Obama was.
[02:09:25.020 --> 02:09:28.020]   They don't want to do work. They don't want this put on their desk.
[02:09:28.020 --> 02:09:32.020]   They'd rather have the president do everything so they can remain blameless.
[02:09:32.020 --> 02:09:35.020]   Trump's not going to have it that way. He's making Congress go to work.
[02:09:35.020 --> 02:09:43.020]   And if they want to be the ones perpetuating these bad deals, they will be the ones that have to face the music.
[02:09:43.020 --> 02:09:49.020]   Not Trump, who had nothing to do with Obamacare. Not Trump, who had nothing to do with the Iran deal.
[02:09:49.020 --> 02:09:57.020]   Now, the decertification of the Iran deal has all of the anti-Israel crowd in a tizzy.
[02:09:57.020 --> 02:10:01.020]   Trump only answers to Israel. This is a totally Israel first deal.
[02:10:01.020 --> 02:10:06.020]   Well, OK, would you rather be close with Israel or would you rather be close with Iran?
[02:10:06.020 --> 02:10:12.020]   Is this just Trump ratcheting back the Obama era policy that was very anti-Israel?
[02:10:12.020 --> 02:10:17.020]   So, to no one's shock, here's Netanyahu praising Trump's decision on the Iran deal.
[02:10:17.020 --> 02:10:23.020]   Netanyahu, he joins us from Jerusalem. It's good to be with you, Mr. Prime Minister.
[02:10:23.020 --> 02:10:27.020]   Why do you think what the president has done is going to lead to a better situation?
[02:10:27.020 --> 02:10:35.020]   Well, I'm focused on the result, and I think that right now the deal as it stands guarantees that Iran will have not a single nuclear bomb,
[02:10:35.020 --> 02:10:39.020]   but an entire nuclear arsenal within 10 years.
[02:10:39.020 --> 02:10:45.020]   And I think the president was very courageous in saying, "I'm not going to kick this can down the road.
[02:10:45.020 --> 02:10:48.020]   I'm not going to say, 'Well, it's going to be on somebody else's watch.'
[02:10:48.020 --> 02:10:55.020]   I'm going to stop this from happening because, remember, we cannot allow Iran, the world's foremost terrorist regime,
[02:10:55.020 --> 02:11:04.020]   that hangs gays, kills protesters, jails journalists, and foments aggression throughout the region and the world,
[02:11:04.020 --> 02:11:11.020]   we cannot allow this rogue regime, 30 times the size of North Korea's economy, to have a nuclear arsenal.
[02:11:11.020 --> 02:11:16.020]   It's a very brave decision, and I think it's the right decision for the world.
[02:11:16.020 --> 02:11:22.020]   So there you go. There is Netanyahu talking about Trump's decision on the Iran deal.
[02:11:22.020 --> 02:11:27.020]   What was the amount of cash that Obama gave Iran? Can you guys pull that up?
[02:11:27.020 --> 02:11:33.020]   Straight cash, homie? Obama to Iran? I mean, what the heck is that?
[02:11:33.020 --> 02:11:39.020]   It's just too bad. I mean, Trump is having to clean up all of this Obama trash.
[02:11:39.020 --> 02:11:45.020]   Look at that. 1.7 billion payment to Iran was all in cash.
[02:11:45.020 --> 02:11:54.020]   Okay. 1.7 billion to Iran from Obama.
[02:11:54.020 --> 02:12:05.020]   Okay. So Trump is having to clear up all of this trash left behind by Obama, and the media blames Trump
[02:12:05.020 --> 02:12:11.020]   because he's doing what he has to do to clean up the mess left by Obama.
[02:12:11.020 --> 02:12:25.020]   And it's just... Trump is Obama's legacy in that Obama was so far to the left that Trump is now so far to the right
