[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[1:00:37.000 --> 1:00:41.000]  I absolutely agree with you, man. In general, it is very enlightening.
[1:00:41.000 --> 1:00:46.000]  All the intricacies and the dots, really, that you've connected over the years concerning
[1:00:46.000 --> 1:00:49.000]  the secret societies and their true ambitions.
[1:00:49.000 --> 1:00:54.000]  I do find it troubling that, I mean, I believe that President Obama is absolutely
[1:00:54.000 --> 1:01:00.000]  an unintended consequence to their plans because I don't see him doing any decisions that,
[1:01:00.000 --> 1:01:02.000]  as a president, I mean...
[1:01:02.000 --> 1:01:08.000]  Well, all of his advisors are globalists who are part of the criminal banking takeover.
[1:01:08.000 --> 1:01:10.000]  I mean, we knew he was going to be bad day one. People were like,
[1:01:10.000 --> 1:01:12.000]  well, give him a chance. I knew what he was going to do.
[1:01:12.000 --> 1:01:14.000]  I knew who financed him.
[1:01:14.000 --> 1:01:18.000]  I think to that extent we're seeing the impact it has on the office of the presidency,
[1:01:18.000 --> 1:01:21.000]  as a man in terms of his life philosophy.
[1:01:21.000 --> 1:01:25.000]  I believe he's the best chance we have for moving in a different direction.
[1:01:25.000 --> 1:01:28.000]  Well, I don't see the thing. I mean, he's an enemy of the globalists.
[1:01:28.000 --> 1:01:30.000]  Alex, you've got to agree with that.
[1:01:30.000 --> 1:01:32.000]  He's an enemy?
[1:01:32.000 --> 1:01:36.000]  His policies are absolutely... I mean, look at the escrow fund that he created
[1:01:36.000 --> 1:01:39.000]  called British Petroleum to establish.
[1:01:39.000 --> 1:01:41.000]  That's absolutely unprecedented, Alex.
[1:01:41.000 --> 1:01:45.000]  For years, corporations have been able to tie up the paying out of even $1 to victims
[1:01:45.000 --> 1:01:48.000]  of corporate abuse of the negligence in court for years.
[1:01:48.000 --> 1:01:50.000]  But now...
[1:01:50.000 --> 1:01:55.000]  Kevin, this is a complex issue, but the federal government had the vaccine makers
[1:01:55.000 --> 1:02:00.000]  what, 20 years ago, create the vaccine damage fund to limit the amounts,
[1:02:00.000 --> 1:02:05.000]  to keep it secret, and to make people settle their vaccine damages quietly.
[1:02:05.000 --> 1:02:08.000]  They've actually created a fund that they're investing in.
[1:02:08.000 --> 1:02:10.000]  It's like derivatives.
[1:02:10.000 --> 1:02:13.000]  And then that actually limits what BP has to go through.
[1:02:13.000 --> 1:02:16.000]  BP was one of his biggest contributors.
[1:02:16.000 --> 1:02:18.000]  BP promotes the carbon taxes.
[1:02:18.000 --> 1:02:24.000]  You know, it's kind of like Obama coming out and saying he was going to limit Wall Street pay or whatever.
[1:02:24.000 --> 1:02:27.000]  And he was going to punish, you know, the big Wall Street firms.
[1:02:27.000 --> 1:02:32.000]  And then it turns out that he actually wrote, the White House wrote for Senator Dodd
[1:02:32.000 --> 1:02:36.000]  the subsections that let them get out of that, whether you think that was good or not.
[1:02:36.000 --> 1:02:38.000]  The point is it's a lot of smoke and mirrors.
[1:02:38.000 --> 1:02:42.000]  I mean, when Goldman Sachs gets behind somebody, you better believe they're going to be bad.
[1:02:42.000 --> 1:02:50.000]  So the alternative is, I mean, there's no third party candidate that's going to actually upseat any Democrat in office.
[1:02:50.000 --> 1:02:51.000]  You know, that's not going to happen.
[1:02:51.000 --> 1:02:53.000]  The Tea Party is going to caucus with the Republicans.
[1:02:53.000 --> 1:02:58.000]  So the alternative is to return the philosophy that absolutely, without a doubt,
[1:02:58.000 --> 1:03:03.000]  absolutely adheres to the philosophy that you're alerting yourself, which would be the Republican Party.
[1:03:03.000 --> 1:03:06.000]  Well, Kevin, let me just be clear with you.
[1:03:06.000 --> 1:03:10.000]  I was against George W. Bush and I was against Al Gore.
[1:03:10.000 --> 1:03:12.000]  And I said, you can't vote for either one of them.
[1:03:12.000 --> 1:03:15.000]  There's two different flavors of the same poison Kool-Aid.
[1:03:15.000 --> 1:03:21.000]  You know, one's great flavor, one's cherry flavor, but it's all got political cyanide in it from the same global source.
[1:03:21.000 --> 1:03:28.000]  And it's the same thing now with Obama and it's going to be the same thing with whatever Republican candidate they put out there,
[1:03:28.000 --> 1:03:29.000]  unless it's Ron Paul or something.
[1:03:29.000 --> 1:03:30.000]  Okay.
[1:03:30.000 --> 1:03:33.000]  I look at the voting records.
[1:03:33.000 --> 1:03:34.000]  All right.
[1:03:34.000 --> 1:03:40.000]  And so I'm saying focus on the states and the cities and the counties.
[1:03:40.000 --> 1:03:43.000]  That's where we can have a real effect.
[1:03:43.000 --> 1:03:47.000]  Instead of having 60% turnout for the president and have 8% local,
[1:03:47.000 --> 1:03:53.000]  we need to get 60% turnout locally and we need to get good people to take over the state governments.
[1:03:53.000 --> 1:03:54.000]  Happening, Alex.
[1:03:54.000 --> 1:03:58.000]  You know, there's going to be a Democrat or Republican as president.
[1:03:58.000 --> 1:04:01.000]  It's not going to happen in the foreseeable future as a reality.
[1:04:01.000 --> 1:04:06.000]  I understand what you're saying and if that would happen, then it would be rational to think about it.
[1:04:06.000 --> 1:04:11.000]  But it's absolutely insane to think about giving the purse strings of the national economy back to the Republican Party.
[1:04:11.000 --> 1:04:16.000]  Well, that's how they control people is that the Republicans are bought and paid for by the same interest.
[1:04:16.000 --> 1:04:19.000]  The Democrats are, they fight with each other over the reins of power,
[1:04:19.000 --> 1:04:24.000]  but in the final equation, they work for the same interest and so they take steps.
[1:04:24.000 --> 1:04:28.000]  You know, the Republicans take a step, the Democrats take a step,
[1:04:28.000 --> 1:04:32.000]  and people then get fooled by the kind of football game,
[1:04:32.000 --> 1:04:36.000]  are you for the Redskins or the Cowboys, when the same owner owns both teams.
[1:04:36.000 --> 1:04:38.000]  It's like a Don King boxing match.
[1:04:38.000 --> 1:04:41.000]  But, Kevin, I appreciate your call. Interesting points.
[1:04:41.000 --> 1:04:45.000]  We're going to have to get back to a philosophy of liberty and freedom
[1:04:45.000 --> 1:04:48.000]  and to stop all this unconstitutional garbage.
[1:04:48.000 --> 1:04:52.000]  And both parties, number one enemy and their actions, not their rhetoric,
[1:04:52.000 --> 1:04:55.000]  is eviscerating the Bill of Rights and Constitution.
[1:04:55.000 --> 1:04:59.000]  Okay, we're in a world government already. Or call straight ahead, back in one minute.
[1:05:26.000 --> 1:05:28.000]  Try their new evacuation pack.
[1:05:28.000 --> 1:05:31.000]  A two week supply of delicious, easy to fix food.
[1:05:31.000 --> 1:05:33.000]  It comes with all the equipment you need to prepare it.
[1:05:33.000 --> 1:05:36.000]  With open talk of a strike on Iran the next three months.
[1:05:36.000 --> 1:05:39.000]  The crisis in the Gulf and possible evacuations.
[1:05:39.000 --> 1:05:41.000]  Get yourself and your family ready today.
[1:05:41.000 --> 1:05:44.000]  The place to go is eFoodsDirect.com.
[1:05:44.000 --> 1:05:48.000]  Go to their website online right now, eFoodsDirect.com forward slash Alex.
[1:05:48.000 --> 1:05:51.000]  Or call 800-409-5633.
[1:05:51.000 --> 1:05:55.000]  Again, on the web, eFoodsDirect.com forward slash Alex.
[1:05:55.000 --> 1:05:59.000]  Or give them a call at 800-409-5633.
[1:06:00.000 --> 1:06:05.000]  From the front lines of the Information War, it's Alex Jones.
[1:06:10.000 --> 1:06:15.000]  It is Sunday, the third day of October 2010.
[1:06:15.000 --> 1:06:17.000]  We're about a month out from the election.
[1:06:17.000 --> 1:06:21.000]  And we've got all the new fake terror alerts right on time.
[1:06:21.000 --> 1:06:23.000]  The terrorists are going to get us.
[1:06:23.000 --> 1:06:26.000]  Governor Ridge, the former head of Homeland Security.
[1:06:26.000 --> 1:06:31.000]  Before Chertoff and now Napolitano admitted that they staged fake terror alerts.
[1:06:31.000 --> 1:06:32.000]  Completely criminal.
[1:06:32.000 --> 1:06:37.000]  We've got all these White House advisors saying they need to have some type of terror event
[1:06:37.000 --> 1:06:40.000]  so that Obama looks powerful.
[1:06:40.000 --> 1:06:42.000]  Read those quotes last hour.
[1:06:42.000 --> 1:06:46.000]  But I'm not supposed to talk about this because the government, it loves us, it cares about us.
[1:06:46.000 --> 1:06:48.000]  Yeah, it radiated troops to death.
[1:06:48.000 --> 1:06:54.000]  Yeah, they 4,000 foster children in one experiment alone were murdered by the U.S. government.
[1:06:54.000 --> 1:06:58.000]  Yeah, they released a bio weapon in the New York subway in 68.
[1:06:58.000 --> 1:07:01.000]  Yeah, there's over 10,000 declassified instances of different programs.
[1:07:01.000 --> 1:07:08.000]  But yeah, there is a Rockefeller Foundation group of documents linked up on infowars.com
[1:07:08.000 --> 1:07:13.000]  where they admittedly created a hormone to be added to tetanus shots to sterilize women.
[1:07:13.000 --> 1:07:17.000]  And they've been doing it and fertility's plunging.
[1:07:17.000 --> 1:07:20.000]  But I should just ignore all that and be positive.
[1:07:20.000 --> 1:07:24.000]  You know what, I'm sure the Republicans are going to save us and Obama's going to save us.
[1:07:24.000 --> 1:07:29.000]  And you know, the world government, they're now announcing that they denied was being built.
[1:07:29.000 --> 1:07:31.000]  Oh, maybe it's run by good guys.
[1:07:31.000 --> 1:07:34.000]  You know, they admit it's going to be authoritarian and oppressive.
[1:07:34.000 --> 1:07:42.000]  And they admit that they've imploded the derivatives market to bankrupt our societies to quote lower our carbon footprint.
[1:07:42.000 --> 1:07:46.000]  So many headlines about recession, good for lowering carbon footprint.
[1:07:46.000 --> 1:07:50.000]  But I'm just, you know, not supposed to read the Club of Rome CFR,
[1:07:50.000 --> 1:07:54.000]  Trilateral Commission, Biological Diversity Assessments 1996 by the U.N.,
[1:07:54.000 --> 1:07:58.000]  State Department of Random 200 where they just admit this whole world government plan
[1:07:58.000 --> 1:08:03.000]  or the Rand Corporation declassified documents or the Carnegie Endowment or the Ford Foundation.
[1:08:03.000 --> 1:08:08.000]  It's all admitted and I know exactly what they're doing and that's how I'm able to predict what's going to happen in the future.
[1:08:08.000 --> 1:08:10.000]  But let's just ignore all that and be positive.
[1:08:10.000 --> 1:08:12.000]  The government's full of good people.
[1:08:12.000 --> 1:08:18.000]  And, you know, the government lied 39 years ago about their secret program to take blood samples from all babies at birth.
[1:08:18.000 --> 1:08:20.000]  And now they admit they're doing it.
[1:08:20.000 --> 1:08:23.000]  It's part of a eugenics bio weapon program.
[1:08:23.000 --> 1:08:29.000]  But we should just trust a government that secretly takes blood from babies and claims it's for a blood test when it's not.
[1:08:29.000 --> 1:08:34.000]  And, you know, they shot people up all over the world with syphilis and polio.
[1:08:34.000 --> 1:08:38.000]  That's all declassified and they got caught this year doing it all over the world again.
[1:08:38.000 --> 1:08:44.000]  CBS News, but the CIA means well when they shoot kids up with live polio.
[1:08:44.000 --> 1:08:46.000]  I mean, kids becoming paralyzed and dying.
[1:08:46.000 --> 1:08:48.000]  That's a loving thing.
[1:08:48.000 --> 1:08:50.000]  You know, there's good listeners out there.
[1:08:50.000 --> 1:08:51.000]  They're good patriots.
[1:08:51.000 --> 1:08:53.000]  They're not going to search what I just said.
[1:08:53.000 --> 1:08:55.000]  They're not going to find out I'm telling the truth.
[1:08:55.000 --> 1:08:59.000]  No, they're just going to support the government and that's what patriots do.
[1:08:59.000 --> 1:09:01.000]  And things will get worse and worse.
[1:09:01.000 --> 1:09:04.000]  But hey, that's what we're supposed to do is be a bunch of suckers.
[1:09:04.000 --> 1:09:06.000]  All right, I'm going to stop being sarcastic.
[1:09:06.000 --> 1:09:08.000]  Who's up next here?
[1:09:08.000 --> 1:09:09.000]  Chris in Florida?
[1:09:09.000 --> 1:09:10.000]  Chris, you're on the air.
[1:09:10.000 --> 1:09:12.000]  Welcome.
[1:09:12.000 --> 1:09:13.000]  Alex.
[1:09:13.000 --> 1:09:14.000]  Hey, buddy.
[1:09:14.000 --> 1:09:15.000]  Hey there.
[1:09:15.000 --> 1:09:17.000]  Hey, yeah, I didn't hear the buzz.
[1:09:17.000 --> 1:09:22.000]  Hey, Gord, you may have heard, I'm sure you know about Gord being heckled this past Thursday
[1:09:22.000 --> 1:09:23.000]  in Tampa.
[1:09:23.000 --> 1:09:28.000]  I know you posted the video on Prison Planet and now it has over 280,000 views in under
[1:09:28.000 --> 1:09:29.000]  three days.
[1:09:29.000 --> 1:09:32.000]  And there's even more video to be coming out.
[1:09:32.000 --> 1:09:36.000]  It's amazing that in this domestic U.S. press, the event is being misreported.
[1:09:36.000 --> 1:09:38.000]  Well, let me be clear.
[1:09:38.000 --> 1:09:41.000]  I mean, are you the guy that shot it?
[1:09:41.000 --> 1:09:42.000]  No, I'm not.
[1:09:42.000 --> 1:09:46.000]  I got similar video of that and more heckling other things that were actually just retorts.
[1:09:46.000 --> 1:09:47.000]  Yeah.
[1:09:47.000 --> 1:09:52.000]  Everywhere Al Gore goes now, he gets heckled and the people in the left, right paradigm
[1:09:52.000 --> 1:09:54.000]  were shouting at you guys.
[1:09:54.000 --> 1:09:57.000]  People watch the video, get out of here Republicans.
[1:09:57.000 --> 1:10:00.000]  And I loved how you guys shouted, both parties are controlled.
[1:10:00.000 --> 1:10:05.000]  I mean, they don't know how to deal with that because a Democrat won't listen to any criticism
[1:10:05.000 --> 1:10:09.000]  because you must be a Republican and a Republican won't listen to any criticism because you
[1:10:09.000 --> 1:10:10.000]  must be a Democrat.
[1:10:10.000 --> 1:10:13.000]  No, we're patriots that know what's going on.
[1:10:13.000 --> 1:10:14.000]  Go ahead.
[1:10:14.000 --> 1:10:15.000]  Yes.
[1:10:15.000 --> 1:10:16.000]  Yeah.
[1:10:16.000 --> 1:10:18.000]  We were pretty well armed with a lot of facts.
[1:10:18.000 --> 1:10:24.000]  Well, in the domestic U.S. press, as I was saying, it was not even being reported and
[1:10:24.000 --> 1:10:25.000]  it's being misreported.
[1:10:25.000 --> 1:10:30.000]  But the only ones to mention, then you just end up Al Gore with the Telegraph newspaper
[1:10:30.000 --> 1:10:36.000]  and they just mentioned that this clip that you may have seen or there's more footage
[1:10:36.000 --> 1:10:41.000]  coming out of it where I'm quoting the Telegraph that says he was clearly popular in the hall,
[1:10:41.000 --> 1:10:46.000]  though when he referred to giving him to wealthy corporate special interests, the hecklers
[1:10:46.000 --> 1:10:47.000]  shouted like you.
[1:10:47.000 --> 1:10:51.000]  So there's also that and there's also the St. Petersburg Times.
[1:10:51.000 --> 1:10:57.000]  Well, notice how they say he was popular, it was a Democratic congressional event.
[1:10:57.000 --> 1:10:58.000]  Correct?
[1:10:58.000 --> 1:10:59.000]  Yeah.
[1:10:59.000 --> 1:11:00.000]  Oh, absolutely.
[1:11:00.000 --> 1:11:02.000]  They overreported the number of people.
[1:11:02.000 --> 1:11:04.000]  I would say about three to four hundred.
[1:11:04.000 --> 1:11:09.000]  No, no, but it says he was there stumping for a House candidate.
[1:11:09.000 --> 1:11:11.000]  Yes, for Kendrick Meek for Senate.
[1:11:11.000 --> 1:11:17.000]  And it's also astounding that a St. Petersburg Times here, which most would think is right
[1:11:17.000 --> 1:11:23.000]  leading, would lie in their video and their picture as captioned former Vice President
[1:11:23.000 --> 1:11:29.000]  Al Gore left and Senate candidate Kendrick Meek worked the crowd Thursday after Gore
[1:11:29.000 --> 1:11:32.000]  gave a speech in support of Meek at the Tampa Union Hall.
[1:11:32.000 --> 1:11:33.000]  And that is not true.
[1:11:33.000 --> 1:11:38.000]  Al Gore went right behind the stage and he left quite quickly and that can be proven
[1:11:38.000 --> 1:11:39.000]  by the video.
[1:11:39.000 --> 1:11:40.000]  Listen, let's be clear.
[1:11:40.000 --> 1:11:41.000]  Let's be clear.
[1:11:41.000 --> 1:11:47.000]  If we figure out that we can go out and confront these politicians everywhere and run them
[1:11:47.000 --> 1:11:52.000]  off the stage and show that they're not popular, the same thing is going to be done to Republicans.
[1:11:52.000 --> 1:11:57.000]  And so that's why the controlled system doesn't want you to know the power you have of actually
[1:11:57.000 --> 1:11:59.000]  showing up and getting in people's faces.
[1:11:59.000 --> 1:12:00.000]  Good job, Chris.
[1:12:00.000 --> 1:12:02.000]  Let's talk to Robert in Texas.
[1:12:02.000 --> 1:12:04.000]  Robert, you're on the air.
[1:12:04.000 --> 1:12:07.000]  Great broadcast today, Mr. Jones.
[1:12:07.000 --> 1:12:08.000]  Thank you, Robert.
[1:12:08.000 --> 1:12:09.000]  What's on your mind?
[1:12:09.000 --> 1:12:10.000]  Okay, I got two quick thoughts.
[1:12:10.000 --> 1:12:15.000]  First, for the last guy, not the last guy, but the guy before him who was on, just for
[1:12:15.000 --> 1:12:21.000]  it, he needs to remember that both Clinton and Gingrich go to Bilderberg and Bohemian
[1:12:21.000 --> 1:12:22.000]  Grove together.
[1:12:22.000 --> 1:12:23.000]  That's right.
[1:12:23.000 --> 1:12:27.000]  There's continuity of agenda, both parties at the top are controlled by the same people.
[1:12:27.000 --> 1:12:32.000]  The Republicans play the opposition of patriotic conservatives, but they're only there to portray
[1:12:32.000 --> 1:12:33.000]  that.
[1:12:33.000 --> 1:12:38.000]  The Democrats play the part of the open socialist bamboozling the general public that they're
[1:12:38.000 --> 1:12:42.000]  going to get some free goodies in class warfare if they sell out.
[1:12:42.000 --> 1:12:47.000]  But that's only so the big mega corporations have control of the general public through
[1:12:47.000 --> 1:12:48.000]  handouts.
[1:12:48.000 --> 1:12:52.000]  And then you can tell what the real agenda is because they poke the same on the meat
[1:12:52.000 --> 1:12:56.000]  and potato stuff, the stuff that they really care about while they use social issues to
[1:12:56.000 --> 1:12:57.000]  divide.
[1:12:57.000 --> 1:12:58.000]  That's right.
[1:12:58.000 --> 1:13:03.000]  You've got all these different programs on Comedy Central with Stuart and Colbert attacking
[1:13:03.000 --> 1:13:04.000]  9-11 Truth.
[1:13:04.000 --> 1:13:07.000]  You've got all the neocons attacking 9-11 Truth.
[1:13:07.000 --> 1:13:10.000]  You've got Colbert and all them attacking the Berthers.
[1:13:10.000 --> 1:13:13.000]  You've got the neocon leaders attacking the Berthers.
[1:13:13.000 --> 1:13:19.000]  Anything real, like the Berthers or 9-11, anything that can really hurt their system, anything
[1:13:19.000 --> 1:13:22.000]  that's really truthful, they all attack it together.
[1:13:22.000 --> 1:13:27.000]  Just like you saw the big Republicans support the bailouts, just like the Democrats did
[1:13:27.000 --> 1:13:31.000]  on the key issues, continuity of agenda.
[1:13:31.000 --> 1:13:37.000]  Yeah, and my other thought was to another previous caller and anybody else who's having
[1:13:37.000 --> 1:13:42.400]  a hard time getting on these calling shows, drop me a line at the Funkmaster 5 YouTube
[1:13:42.400 --> 1:13:46.600]  channel or at our Facebook page, Funkmaster 5 fan page there.
[1:13:46.600 --> 1:13:47.600]  It's all spelled out.
[1:13:47.600 --> 1:13:52.200]  And the way to do it is to act really stupid or call in and say, I disagree with you.
[1:13:52.200 --> 1:13:57.000]  I'm a liberal, but act dumb, but stay in the left-right paradigm or call in and say, oh,
[1:13:57.000 --> 1:13:58.000]  I worship you.
[1:13:58.000 --> 1:13:59.000]  That's how you get on.
[1:13:59.000 --> 1:14:00.600]  You don't have to do that here, folks.
[1:14:00.600 --> 1:14:02.640]  We don't screen your calls here.
[1:14:02.640 --> 1:14:08.500]  It's wide open phones, but all these other shows, it's completely scripted on who they
[1:14:08.500 --> 1:14:09.500]  allow on.
[1:14:09.500 --> 1:14:13.200]  So unfortunately, you've got to be deceptive to get on.
[1:14:13.200 --> 1:14:16.520]  Well, they peddle this image of being accessible to the people.
[1:14:16.520 --> 1:14:20.320]  So either we get the information out or we don't allow them to peddle that image.
[1:14:20.320 --> 1:14:23.000]  Either way, we have a victory if people make those calls.
[1:14:23.000 --> 1:14:24.800]  So that's all I got.
[1:14:24.800 --> 1:14:25.800]  That's right, Robert.
[1:14:25.800 --> 1:14:30.040]  Your YouTube channel is full of hundreds of successful calls getting out key information.
[1:14:30.040 --> 1:14:34.160]  We don't have time to go to another call before break.
[1:14:34.160 --> 1:14:39.320]  I've got to go ahead and get to the environmentalist mindset.
[1:14:39.320 --> 1:14:44.120]  Now, you've got real environmentalists that don't want to eat GMO food, that's been proven
[1:14:44.120 --> 1:14:51.840]  to be toxic, who don't want poison in their water, who want reasonable things, okay, reasonable.
[1:14:51.840 --> 1:14:57.480]  But then you've got the Rockefellers over 100 years ago who set up what is modern conservation
[1:14:57.480 --> 1:15:02.280]  as a pretext to have the government come in and shut down their business competition.
[1:15:02.280 --> 1:15:04.880]  Basically a mafia system where you've got to have government approval to even be able
[1:15:04.880 --> 1:15:06.680]  to have a job or a factory.
[1:15:06.680 --> 1:15:10.000]  And then their insiders, they don't have to follow any of the rules.
[1:15:10.000 --> 1:15:13.080]  The general public, we've got all this red tape on us.
[1:15:13.080 --> 1:15:20.000]  An example of that is big agribusiness, Archer Daniels Midland, Tyson, Conagra, Monsanto.
[1:15:20.000 --> 1:15:24.160]  Their lobbying for the Senate bill to really shut down family farms and ranches and make
[1:15:24.160 --> 1:15:28.280]  you get a special license and pay taxes to be able to grow plums or peaches or apples
[1:15:28.280 --> 1:15:31.080]  and sell them, I mean anything.
[1:15:31.080 --> 1:15:34.360]  And then they are exempt from the rules and the law.
[1:15:34.360 --> 1:15:36.400]  So it's meant to shut down their competition.
[1:15:36.400 --> 1:15:41.000]  But I want to explain the mindset for overall population control and where all this is going
[1:15:41.000 --> 1:15:44.560]  on the other side because they're now out in the open.
[1:15:44.560 --> 1:15:47.840]  Bill Gates is out giving speeches saying we've got to reduce the human population to
[1:15:47.840 --> 1:15:53.480]  cut carbon and they've got all these TV ads and things running where they show humans
[1:15:53.480 --> 1:15:58.600]  as the enemy and that humans dying and being killed is how we're going to save the earth.
[1:15:58.600 --> 1:16:27.600]  Stay with us.
[1:16:28.600 --> 1:16:42.080]  We turn genes inside out.
[1:16:42.080 --> 1:16:46.400]  Diamond gusset genes made in the USA with unparalleled quality.
[1:16:46.400 --> 1:16:50.960]  Our Defender motorcycle genes combine gusset comfort with Kevlar protection so you can
[1:16:50.960 --> 1:16:53.120]  ride all day with confidence.
[1:16:53.120 --> 1:16:56.040]  Order yours at gusset.com.
[1:16:56.040 --> 1:16:58.280]  Diamond gusset genes got it.
[1:16:58.280 --> 1:17:00.160]  Just don't.
[1:17:00.160 --> 1:17:04.800]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:17:04.800 --> 1:17:09.120]  Number one, new climate legislation could easily double or triple your electric bill.
[1:17:09.120 --> 1:17:13.440]  Number two, our new energy czar wants to control how much power your electric company
[1:17:13.440 --> 1:17:14.760]  allows you to have.
[1:17:14.760 --> 1:17:15.760]  It's true.
[1:17:15.760 --> 1:17:20.480]  Total government control of electricity in the name of smart grid technology is coming.
[1:17:20.480 --> 1:17:24.800]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:17:24.800 --> 1:17:28.840]  And now, new socialist legislation is only compounding the problem.
[1:17:28.840 --> 1:17:32.320]  Number four, dangerous weather is always a threat to local grids.
[1:17:32.320 --> 1:17:36.040]  Every year, thousands of families lose their power from weather-related onages.
[1:17:36.040 --> 1:17:40.720]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:17:40.720 --> 1:17:44.560]  Folks, I really believe in the solar power generators offered by Solutions from Science,
[1:17:44.560 --> 1:17:45.960]  one of my old sponsors.
[1:17:45.960 --> 1:17:50.160]  You can get more information at www.mysolarbackup.com.
[1:17:50.160 --> 1:17:51.760]  That's mysolarbackup.com.
[1:17:51.760 --> 1:17:59.880]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[1:17:59.880 --> 1:18:00.880]  Hello, friends.
[1:18:00.880 --> 1:18:01.880]  This is Alex Jones.
[1:18:01.880 --> 1:18:05.040]  You've heard me talk about Calben 5 Star Soaps for years.
[1:18:05.040 --> 1:18:09.320]  This is an American-made product of the highest quality and compares to nothing you will find
[1:18:09.320 --> 1:18:10.320]  in stores.
[1:18:10.320 --> 1:18:13.560]  You can buy factory direct, shipped via UPS right to your door.
[1:18:13.560 --> 1:18:20.240]  Check them out on the web at 5starsoap.com or call 800-340-7091.
[1:18:20.240 --> 1:18:23.960]  Take my word for it, once you've used pure soap, you won't buy anything else.
[1:18:23.960 --> 1:18:28.960]  Since 1947, Calben Soap Company has been showing consumers that soap can be tough on dirt and
[1:18:28.960 --> 1:18:30.440]  gentle on the environment.
[1:18:30.440 --> 1:18:31.920]  Buy American and stay clean.
[1:18:31.920 --> 1:18:38.400]  As well as support info wars, visit 5starsoap.com today or call 1-800-340-7091.
[1:18:38.400 --> 1:18:40.200]  Well, Marty, what do you have to say?
[1:18:40.200 --> 1:18:48.120]  As founder and owner for over 63 years, satisfaction is guaranteed on W-Dirtback.
[1:18:48.120 --> 1:18:58.240]  Call us at 1-800-340-7091 for a free catalog or visit our website, 5starsoap.com.
[1:18:58.240 --> 1:19:00.800]  Thank you.
[1:19:00.800 --> 1:19:05.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[1:19:05.000 --> 1:19:08.160]  This is our last chance to not relive history.
[1:19:08.160 --> 1:19:12.520]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans
[1:19:12.520 --> 1:19:13.520]  at home.
[1:19:13.520 --> 1:19:18.640]  We have tremendous influence on our president in Congress, and they really are calling the
[1:19:18.640 --> 1:19:19.640]  shots.
[1:19:19.640 --> 1:19:24.520]  I think it's incumbent upon all of us as American citizens to pay attention.
[1:19:24.520 --> 1:19:29.920]  Fall of the Republic identifies the enemies of our nation, the criminal offshore cartel
[1:19:29.920 --> 1:19:34.680]  held bent on destroying sovereignty and on its ashes constructing world government.
[1:19:34.680 --> 1:19:37.040]  Tim Geithner, Bernanke, they're arsonists.
[1:19:37.040 --> 1:19:41.160]  They're asking for more matches, and the Congress is saying, who do we make the checkout to?
[1:19:41.160 --> 1:19:46.560]  Today it seems like nobody does care, and right now in Washington, D.C., we have seen
[1:19:46.560 --> 1:19:48.400]  a fall of the Republic.
[1:19:48.400 --> 1:19:52.840]  Get your copy of Fall of the Republic on DVD at infowars.com.
[1:19:52.840 --> 1:20:01.600]  We're watching online right now in super high quality at prisonplanet.tv.
[1:20:01.600 --> 1:20:05.160]  Coast to coast, direct from Austin.
[1:20:05.160 --> 1:20:12.240]  We're listening to the Alex Jones Broadcasting Network.
[1:20:12.240 --> 1:20:18.400]  We now take you live to the Central Texas Command Center in the heart of the Resistance.
[1:20:18.400 --> 1:20:21.320]  You're listening to the Alex Jones Show.
[1:20:21.320 --> 1:20:28.480]  So, going back 17 years ago, I started going to county commissioner meetings, city council,
[1:20:28.480 --> 1:20:31.120]  trying to stand up against anti-gun legislation.
[1:20:31.120 --> 1:20:36.680]  That's how I got involved, I was a mainline libertarian-style Republican in the Ron Paul
[1:20:36.680 --> 1:20:37.680]  vein.
[1:20:37.680 --> 1:20:43.040]  15 years ago, I got on air, started interviewing Ron Paul, people would send me information,
[1:20:43.040 --> 1:20:47.720]  and I would get U.N. documents, and people would mail them to me, where the U.N. stated
[1:20:47.720 --> 1:20:53.280]  that they wanted to set up a planetary dictatorship, this is their words, to carry out the orderly
[1:20:53.280 --> 1:20:55.400]  reduction of population.
[1:20:55.400 --> 1:21:00.120]  Then I learned how our own government signed treaties with China to give them IMF World
[1:21:00.120 --> 1:21:04.920]  Bankade, if they would have a one-child policy, I learned about Ambassador George Herbert
[1:21:04.920 --> 1:21:10.360]  Walker Bush setting up the deal, I got State Department memorandum 200, where they talk
[1:21:10.360 --> 1:21:14.920]  about that being the main U.S. government policy, foreign policy is world population
[1:21:14.920 --> 1:21:21.280]  reduction, tying aid money to it, I learned about forced sterilization programs the U.N.
[1:21:21.280 --> 1:21:24.080]  was funding, now this is out in the open.
[1:21:24.080 --> 1:21:27.800]  But I would go on air and warn people, and I would even go to the library, this was
[1:21:27.800 --> 1:21:32.040]  right when the Internet was just starting to be somewhat workable, you could really
[1:21:32.040 --> 1:21:36.240]  find stuff, but still most of it would be at the UT library, and I would go get the
[1:21:36.240 --> 1:21:40.640]  microfilm, get the news articles I saw sourced, I would go get them for myself, and I would
