[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[54:40.720 --> 54:46.840]  Lieberman, Bill would strip citizenship of citizens, allow secret, indefinite detention
[54:46.840 --> 54:49.800]  for any reason, including intelligence gathering.
[54:49.800 --> 54:52.720]  That bill is set to pass the U.S. Senate.
[54:52.720 --> 54:53.720]  Here's another one.
[54:53.720 --> 54:55.840]  New bill gives Obama kills, which to shut down the Internet.
[54:55.840 --> 54:58.280]  Again, dovetailing with that.
[54:58.280 --> 55:03.280]  Look at Canada, G20 law gives police sweeping powers to arrest people.
[55:03.280 --> 55:07.360]  And reporters we know and have interviewed were just arrested for just being there on
[55:07.360 --> 55:08.360]  the street.
[55:08.360 --> 55:09.360]  Cops would walk over.
[55:09.360 --> 55:12.160]  In fact, I had one of the headlines here.
[55:12.160 --> 55:14.280]  Let me find it.
[55:14.280 --> 55:15.640]  I covered it Friday.
[55:15.640 --> 55:16.640]  Here it is.
[55:16.640 --> 55:20.160]  Secret law lets police arrest people for no reason.
[55:20.160 --> 55:23.560]  That's out of the Ottawa citizen.
[55:23.560 --> 55:24.560]  But that's the issue.
[55:24.560 --> 55:30.000]  And I took my kids with a paramount yesterday with my parents to see the old Errol Flynn
[55:30.000 --> 55:35.760]  Robin Hood, good, clean, old-fashioned movie about standing up against tyranny.
[55:35.760 --> 55:40.160]  And the over taxation, the corruption, you know, based on true legends.
[55:40.160 --> 55:52.440]  And you've got the brother of the king, while the king's been basically held ransom in Europe.
[55:52.440 --> 55:56.160]  And he just says, take him away, take him away and execute him.
[55:56.160 --> 55:59.240]  No judge, no jury, just take him away.
[55:59.240 --> 56:03.320]  The movie starts with them having to swear out fake death sentences for people.
[56:03.320 --> 56:09.120]  But by the end, it's just kill whoever, kill no death sentence, no nothing, no formality.
[56:09.120 --> 56:15.200]  Just kill, just take them away, just take him away.
[56:15.200 --> 56:16.200]  That's going on in Europe.
[56:16.200 --> 56:17.920]  That's going on here.
[56:17.920 --> 56:20.200]  Here's another one from Salon.
[56:20.200 --> 56:23.680]  How many Americans are targeted for assassination?
[56:23.680 --> 56:26.960]  And the article goes through how a few years ago they said, well, we'll kill Americans
[56:26.960 --> 56:32.000]  if the Pentagon says they're working with Taliban or Al-CIA, Al, kind of, overseas.
[56:32.000 --> 56:37.480]  And now they just, with small little changes said, we'll kill whoever we want anytime.
[56:37.480 --> 56:39.320]  We'll send in black ops squads.
[56:39.320 --> 56:42.280]  We'll send in private contractors.
[56:42.280 --> 56:44.640]  We'll kill any American citizen anywhere we want.
[56:44.640 --> 56:48.520]  And the Israelis can come in America and kill U.S. citizens whenever they want.
[56:48.520 --> 56:51.560]  Ladies and gentlemen, when they get rid of the Bill of Rights and Constitution, when
[56:51.560 --> 56:55.760]  they get rid of the Declaration of Independence, that's the shield for all of you that protects
[56:55.760 --> 56:57.320]  all of us.
[56:57.320 --> 57:00.360]  They want tyranny so they can take all your pension funds.
[57:00.360 --> 57:04.520]  They want tyranny so they can conscript your children to be imperial stormtroopers in a
[57:04.520 --> 57:07.440]  global army to have their arms and legs blown off.
[57:07.440 --> 57:11.880]  They want tyranny so they can secure all their ill-gotten gains.
[57:11.880 --> 57:14.760]  Tyranny will target every one of you out there listening.
[57:14.760 --> 57:19.160]  And all of you good old boys and yuppies and people who think you're part of the establishment,
[57:19.160 --> 57:23.760]  you better count the cost right now and decide which side you're on, liberty or tyranny.
[57:23.760 --> 57:27.040]  You better decide whether you're going to get off the bench and be part of the Second
[57:27.040 --> 57:31.720]  American Revolution against tyranny to restore the Republic or whether you're going to sit
[57:31.720 --> 57:35.760]  there and suck your thumb and let all of this come to fruition.
[57:35.760 --> 57:42.080]  We need intelligent, able-bodied men and women who understand what's going on, doctors, lawyers,
[57:42.080 --> 57:47.200]  scientists, others, police officers to stand up and be heard now, now, now.
[57:47.200 --> 57:50.320]  Now is the time.
[57:50.320 --> 57:54.800]  Alex Jones here with urgent information concerning TrendsResearch.com.
[57:54.800 --> 57:59.480]  The Trends Journal distills the voluminous ongoing research of the Trends Research Institute
[57:59.480 --> 58:02.280]  into a concise, readily accessible form.
[58:02.280 --> 58:07.040]  By tracking 300 separately defined domestic international trends, the Trends Journal
[58:07.040 --> 58:10.840]  establishes the connections that others fail to see or misinterpret.
[58:10.840 --> 58:16.620]  Gerald Solente's Trends Journal allows you to anticipate change, recognize the implications,
[58:16.620 --> 58:19.080]  and take protective strategies.
[58:19.080 --> 58:23.600]  Individual readers from every walk of life can put the Trends Journal Trends forecast
[58:23.600 --> 58:26.640]  and Trends analysis to practical use.
[58:26.640 --> 58:29.320]  Extra information to keep you well informed throughout the year.
[58:29.320 --> 58:33.880]  When any current event of major social economic or political significance occurs, Trends Journal
[58:33.880 --> 58:36.880]  notifies its subscribers of their implications.
[58:36.880 --> 58:41.240]  When you subscribe to the Trends Journal, you'll also receive Trends Alerts.
[58:41.240 --> 58:43.360]  Visit TrendsResearch.com today.
[58:43.360 --> 58:46.080]  That's TrendsResearch.com.
[58:46.080 --> 58:47.440]  Subscribe to the Trends Journal.
[58:47.440 --> 58:49.520]  This information is too important to wait.
[58:49.520 --> 58:54.360]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[58:54.360 --> 58:58.680]  Not detergents, but good old fashioned pure soap made by the Calvin Soap Company, a family
[58:58.680 --> 59:00.680]  owned and operated American company.
[59:00.680 --> 59:05.480]  My family, staff, friends, and radio listeners are constantly telling me how much they love
[59:05.480 --> 59:08.160]  these products for bath, air, laundry, and dishes.
[59:08.160 --> 59:12.160]  There is nothing like these factory direct, big money saving triple concentrated soaps
[59:12.160 --> 59:13.160]  anywhere.
[59:13.160 --> 59:21.720]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[59:21.720 --> 59:25.680]  Let's talk to the owner of 5star soap, Marty Schachter, and see what he has to say.
[59:25.680 --> 59:32.520]  As founder and owner for over 63 years, people keep asking me, how's business?
[59:32.520 --> 59:36.400]  I'm happy to say our business is going down the drain.
[59:36.400 --> 59:47.640]  Call us at 1-800-340-7091 or visit our website, 5starsoap.com, for buying a one to two month
[59:47.640 --> 59:48.640]  soap sampler.
[59:48.640 --> 01:00:02.920]  Thank you.
[01:00:02.920 --> 01:00:20.880]  Big Brother, mainstream media, government cover-ups, you want answers?
[01:00:20.880 --> 01:00:21.880]  Well so does he.
[01:00:21.880 --> 01:00:22.880]  He's Alex Jones on the GCN Radio Network, and now, live from Austin, Texas, Alex Jones.
[01:00:22.880 --> 01:00:27.880]  Well, Judge Andrew Napolitano told us Thursday that his number one Fox Business Show out
[01:00:27.880 --> 01:00:31.920]  of the gauge, that the second show was going to air this Saturday and that Carl Fernando
[01:00:31.920 --> 01:00:38.120]  Roarbacher said that almost all Republicans think the Iraq and Afghanistan war are illegal
[01:00:38.120 --> 01:00:40.200]  and immoral.
[01:00:40.200 --> 01:00:43.520]  And sure enough, I watched it Saturday and he said that more.
[01:00:43.520 --> 01:00:45.920]  Man how the worm turns.
[01:00:45.920 --> 01:00:54.400]  Well Ron Paul got huge cheers whenever he, a year and a half ago at the CPAC event, said
[01:00:54.400 --> 01:00:59.160]  that it's not conservative to have illegal preemptive wars, and that's the most influential
[01:00:59.160 --> 01:01:01.160]  conservatives out there.
[01:01:01.160 --> 01:01:05.080]  Now whoever said liberals had to be for open borders in a bankrupt country and for gun
[01:01:05.080 --> 01:01:11.080]  confiscation, whoever said Republicans had to be for illegal criminal wars and torture.
[01:01:11.080 --> 01:01:16.160]  They tell you this is what you've got to be for, they limit the scope of debate.
[01:01:16.160 --> 01:01:19.440]  I just want to say great job to my crew that comes in every Sunday to be part of the show.
[01:01:19.440 --> 01:01:27.200]  We couldn't do it without Matt Ryan and Matt, and of course, Jaron and everybody here up
[01:01:27.200 --> 01:01:30.240]  here on the Sunday team, who also worked during the week.
[01:01:30.240 --> 01:01:33.440]  I know I didn't take any calls in the first hour, and I love to hear your calls.
[01:01:33.440 --> 01:01:37.000]  It's just that I get frustrated and feel like I don't go to enough of them, or I keep you
[01:01:37.000 --> 01:01:41.320]  on hold, or I don't let you talk long enough, but then I want to get to everybody else.
[01:01:41.320 --> 01:01:45.680]  I'm going to cover a bunch of other important news on the economy and the police state,
[01:01:45.680 --> 01:01:50.080]  and now they are talking about big evacuations of tens of millions of people in the Gulf
[01:01:50.080 --> 01:01:54.560]  and the Washington Post, so we have some military sources that it looks like they are being
[01:01:54.560 --> 01:01:58.480]  trained for some really scary scenarios, so that's coming up as well.
[01:01:58.480 --> 01:02:05.240]  But let me give you the number to join us, it's 888-201-2244, 888-201-2244, but please
[01:02:05.240 --> 01:02:10.600]  call in about one of the subjects I've raised, or something really important, because about
[01:02:10.600 --> 01:02:17.080]  the economy, about these wars, about how they are now saying we are going to stay in Afghanistan
[01:02:17.080 --> 01:02:21.960]  for a couple more years after the last deadline, they always play that same trick of, oh, we
[01:02:21.960 --> 01:02:25.880]  are leaving in 2008, oh, now we are going to leave in 2010, well, now we are going to
[01:02:25.880 --> 01:02:33.760]  leave in 2012, well, now we are going to leave in 2014, or sodium fluoride, and how do you
[01:02:33.760 --> 01:02:37.560]  get out of the comfort zone and just start talking to neighbors and start calling in
[01:02:37.560 --> 01:02:42.680]  to talk radio and starting websites and getting past that fear, because so many establishment
[01:02:42.680 --> 01:02:46.560]  people who think they are members of the establishment, somebody is the manager at McDonald's, they
[01:02:46.560 --> 01:02:49.600]  think they are the establishment, because they got five people under them, you know,
[01:02:49.600 --> 01:02:54.080]  at a midnight shift, hey, I got five people under me, I'm making ten bucks an hour instead
[01:02:54.080 --> 01:03:01.800]  of six dollars an hour, I'm a big boss man, I talk to so many people who have means, who
[01:03:01.800 --> 01:03:06.400]  are intelligent, who are informed, and they'll go, okay, so what if sodium fluoride is poison,
[01:03:06.400 --> 01:03:10.280]  so what if GMO food is bad, yeah, there is a world government, but still the media says
[01:03:10.280 --> 01:03:13.440]  you are a cuckoo if you are against that, I don't want to look like a cuckoo, so you
[01:03:13.440 --> 01:03:17.280]  are going to lose everything, lose the dollar, lose your sovereignty, lose your children's
[01:03:17.280 --> 01:03:21.280]  future, you are going to go along with all this, because you want to look like you are
[01:03:21.280 --> 01:03:25.120]  a mainline person, is it mainline to jump off a cliff, is it mainline to go along with
[01:03:25.120 --> 01:03:30.160]  Hitler, I guess it is, that's why it was mainline to have human sacrifice every day in the
[01:03:30.160 --> 01:03:35.880]  Ashtek Kingdom a thousand years ago, it's totally insane, anti-human, satanic, but it's
[01:03:35.880 --> 01:03:42.480]  mainstream, so why not, when in Rome do as the Romans do, you don't even control your
[01:03:42.480 --> 01:03:46.800]  own destiny when you just like flotsam and jetsam, just get thrown around in the waves,
[01:03:46.800 --> 01:03:52.920]  whichever way the wind blows you, you're only alive once, be part of standing up for humanity,
[01:03:52.920 --> 01:03:57.400]  it shows how brainwashed these people are that so many of these yuppies now will admit
[01:03:57.400 --> 01:04:00.120]  everything we are talking about is true, but say what are you going to do about it, they
[01:04:00.120 --> 01:04:04.280]  have no respect for themselves, well it doesn't matter if they want to be slaves, those of
[01:04:04.280 --> 01:04:07.360]  you out there that do hear the calling, that have looked into this information that know
[01:04:07.360 --> 01:04:11.840]  it's true, it's your job to stand up against this evil and take action, and it's a great
[01:04:11.840 --> 01:04:16.760]  honor to be part of this, you're only alive once, we are alive at such an important time,
[01:04:16.760 --> 01:04:20.880]  every generation has gone through critical crossroads, but this is the most critical
[01:04:20.880 --> 01:04:25.320]  in our history, the very survival of our species is at stake, because the globalists aren't
[01:04:25.320 --> 01:04:30.120]  just seeking to dominate societies, religions, geographic areas, they want to dominate humanity
[01:04:30.120 --> 01:04:37.520]  itself and change what humanity is into a suboid, dumb-down, servant class, I have their
[01:04:37.520 --> 01:04:45.320]  own documents, infowars.com, prisonblended.com, leaders in the war against the globalists,
[01:04:45.320 --> 01:04:52.880]  key junction points, jump points to the next level, 888-201-2344, 888-201-2344, your phone
[01:04:52.880 --> 01:04:57.160]  calls and a ton of news, straight ahead on the other side, stay with us.
[01:04:57.160 --> 01:05:05.040]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator,
[01:05:05.040 --> 01:05:09.800]  now you can produce pure and endless colloidal silver and deliver the solution directly
[01:05:09.800 --> 01:05:13.960]  into the bloodstream by breathing the solution through the lungs.
[01:05:13.960 --> 01:05:18.600]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:05:18.600 --> 01:05:23.860]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver
[01:05:23.860 --> 01:05:30.120]  solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:05:30.120 --> 01:05:34.440]  With continued legislation threatening the sale of nano-silver products, you can now
[01:05:34.440 --> 01:05:39.760]  produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:05:39.760 --> 01:05:45.040]  Very easy to follow, step-by-step instructions are provided, making production fast and simple.
[01:05:45.040 --> 01:05:51.280]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver
[01:05:51.280 --> 01:06:00.280]  Lungs Generator, that's www.silverlungs.com.
[01:06:00.280 --> 01:06:06.200]  The Genesis Communications Radio Network proudly presents the Alex Jones Show because there's
[01:06:06.200 --> 01:06:13.200]  a war on for your mind.
[01:06:13.200 --> 01:06:16.600]  Okay my friends, we're now into the second hour, we're going to get a quick report coming
[01:06:16.600 --> 01:06:20.640]  up at the bottom of the hour from Charlie Veatch, you made headlines in the Ottawa
[01:06:20.640 --> 01:06:25.160]  Citizen and other publications for being arrested for absolutely no reason.
[01:06:25.160 --> 01:06:30.560]  The media demonizes any protest against Wall Street or international private banks, the
[01:06:30.560 --> 01:06:36.160]  top six global banks, the kings of the cartel, by saying you're a communist, you're an anarchist,
[01:06:36.160 --> 01:06:41.240]  well the big foundations funded by the banks publicly fund all the major communist groups,
[01:06:41.240 --> 01:06:46.560]  the big banks want to communalize the middle classes money and steal it, and that we've
[01:06:46.560 --> 01:06:54.760]  caught them all over the country, Denver, D.C., Texas, we've caught them in the Ottawa
[01:06:54.760 --> 01:06:59.920]  papers have reported, the Ottawa Citizen, two years ago, Royal Mounted Police admit
[01:06:59.920 --> 01:07:03.560]  they attacked their own police and staged event, that came out a few weeks ago they
[01:07:03.560 --> 01:07:07.040]  were gearing up for it this time, so most of what you see, you've got a few thousand
[01:07:07.040 --> 01:07:11.080]  peaceful demonstrators, how do you let the police attack them, you have a few cops dressed
[01:07:11.080 --> 01:07:16.680]  up, turn over some trash cans, or provocateurs, so we'll be talking about that and how Mr.
[01:07:16.680 --> 01:07:25.000]  Veatch got humiliated and basically tortured, that's coming up, and again the police are
[01:07:25.000 --> 01:07:30.040]  going along with their own destruction here, all over the country and all over the world,
[01:07:30.040 --> 01:07:33.920]  including Spain and you name it, the police are having to give up part of all their pension
[01:07:33.920 --> 01:07:38.840]  funds to the bankers, everything goes to the bankers, it's like these London Guardian
[01:07:38.840 --> 01:07:44.200]  reports and others about the 600 plus islands off the coast of Greece, which itself is an
[01:07:44.200 --> 01:07:47.920]  island, some of the most famous in the world out in the Mediterranean, they're selling
[01:07:47.920 --> 01:07:54.800]  them not to the IMF and World Bank for debts they don't know, again it was J.P. Morgan
[01:07:54.800 --> 01:08:01.760]  Chase, Goldman Sachs, Bank of America, Citigroup and Wells Fargo and those are the big corporate
[01:08:01.760 --> 01:08:07.560]  banking names that have the shares in the private Federal Reserve, the Federal Reserve
[01:08:07.560 --> 01:08:17.360]  is their front holding company, you read about these brokerage firm heads and these investment
[01:08:17.360 --> 01:08:22.140]  bank heads where some of them make four, five, six billion dollars personally a year off
[01:08:22.140 --> 01:08:26.940]  selling derivative crap that's totally worthless and they know it's worthless and they sell
[01:08:26.940 --> 01:08:31.560]  it to police pension funds, they sell it to fire pension funds, they sell it to city pension
[01:08:31.560 --> 01:08:38.000]  funds to private pension funds and then when it all goes belly up, the cities and counties
[01:08:38.000 --> 01:08:42.760]  go and borrow more money from the private central banks that they may make up out of
[01:08:42.760 --> 01:08:47.760]  nothing at 15, 20 percent interest and when they lose their triple A rating like Portugal
[01:08:47.760 --> 01:08:55.040]  or Spain or 40 plus U.S. states are now in the process of doing according to Bloomberg
[01:08:55.040 --> 01:09:01.200]  I'm going to cover that in a moment, then oh you don't pay 10 percent or 12 percent interest
[01:09:01.200 --> 01:09:07.120]  anymore on made up money we gave you, that's zeros and ones in a computer, now you pay
[01:09:07.120 --> 01:09:15.120]  20, 30 percent like Nigeria and so no more roads being paved, no more pensions, no more
[01:09:15.120 --> 01:09:20.800]  nothing, everything to the bankers and then Greece is selling 600 islands and the London
[01:09:20.800 --> 01:09:27.800]  Guardian lists the brokerage firm and hedge fund owners names, they've got all the stolen
[01:09:27.800 --> 01:09:32.760]  money of Greece and then the government comes and sells them the islands back for a little
[01:09:32.760 --> 01:09:36.560]  bit of money from the banker, I mean these guys should all be arrested, what did the
[01:09:36.560 --> 01:09:42.000]  Texas banking association say two months ago, the president said this banking reform
[01:09:42.000 --> 01:09:46.480]  bill that's about to pass the house now allows mega banks that wrote the derivatives and
[01:09:46.480 --> 01:09:51.280]  caused the crisis to come take over our healthy local and state banks and that's all this
[01:09:51.280 --> 01:09:58.720]  is for and the big banks control all the regulators, they run Washington, what's in the Washington
[01:09:58.720 --> 01:10:06.960]  Post Friday, House Senate leaders finalized details of sweeping financial overall, a new
[01:10:06.960 --> 01:10:10.880]  consumer protection bureau housed in the Federal Reserve the people that did all this would
[01:10:10.880 --> 01:10:16.640]  have independent funding and an independent leader and near total autonomy to write and
[01:10:16.640 --> 01:10:22.960]  enforce rules, to write the rules, the laws, more power to the Federal Reserve, same thing
[01:10:22.960 --> 01:10:26.540]  in Greece, they gave them the same power, we're going into total receivership right
[01:10:26.540 --> 01:10:30.360]  now, you think the trillions they stole in the last few years and won't tell Congress
[01:10:30.360 --> 01:10:33.720]  where it went is bad, you ain't seen nothing yet and listen they're going to take it all
[01:10:33.720 --> 01:10:38.160]  out of your hide and they know raising taxes reduces tax receipts, they want you to go
[01:10:38.160 --> 01:10:42.520]  bankrupt, this is financial conquering, you know why the cops have been trained to eat
[01:10:42.520 --> 01:10:46.320]  their guts and ask for seconds, you know why they got federalization of police and why
[01:10:46.320 --> 01:10:50.320]  they're training to paramilitarily take on you gun owners everywhere because they're
[01:10:50.320 --> 01:10:54.760]  planning to fully overthrow this country and these fluoride head police out there most
[01:10:54.760 --> 01:10:58.720]  of them are going to follow their orders just like the fluoride head public is because the
[01:10:58.720 --> 01:11:02.680]  average American sucks their thumb and wears diapers unless they're watching a sports game
[01:11:02.680 --> 01:11:06.880]  then they stick their chest out and act old tub, oh my team I'm worried about that but
[01:11:06.880 --> 01:11:11.520]  they don't have their primitive resistance for liberty, no, you don't know what red blood
[01:11:11.520 --> 01:11:15.040]  is for, you don't know what fights for, it isn't for going and cheering with your pom
[01:11:15.040 --> 01:11:22.760]  poms, pom poms like an effeminate trollop, okay, oh man I tell you I don't like going
[01:11:22.760 --> 01:11:26.760]  into bondage and seeing my country, my republic fall, I know when my country is falling, you're
[01:11:26.760 --> 01:11:32.960]  going to find out those of you out there laughing real soon, need to wish you to stood up and
[01:11:32.960 --> 01:11:37.720]  spoke up, maybe you will stand up but let me tell you, me up here talking about it ain't
[01:11:37.720 --> 01:11:42.480]  going to do much unless you get in gear, well what do we do then Alex, you get mad, you
[01:11:42.480 --> 01:11:46.280]  get involved, you get educated, you find out what I'm telling you is true and then you
[01:11:46.280 --> 01:11:50.680]  decide what to do, I'm not telling you what to do, I'm telling you what's going on here
[01:11:50.680 --> 01:11:57.040]  and you make the decision, we don't have much more time ladies and gentlemen, these people
[01:11:57.040 --> 01:12:01.120]  are so criminal they jack the food and water supply to sterilize and give you cancer and
[01:12:01.120 --> 01:12:05.720]  dumb you down, that's why you're so sluggish and can't think, but if you're conscious of
[01:12:05.720 --> 01:12:10.040]  the chemical attack you can break through the conditioning, but you were born to be
[01:12:10.040 --> 01:12:17.480]  slugs unless you wake up now, a new consumer, I mean I can't believe what I just read here
[01:12:17.480 --> 01:12:23.440]  that made me mad, a new consumer protection bureau housed in the Federal Reserve would
[01:12:23.440 --> 01:12:29.000]  have independent funding, an independent leader and near total anonymity, autonomy to write
[01:12:29.000 --> 01:12:33.880]  and enforce rules, the government would have broad new powers, that's not the Federal Reserve
[01:12:33.880 --> 01:12:37.840]  is not the government folks, to seize and wind down large financial firms, grab whoever
[01:12:37.840 --> 01:12:41.640]  they want, so they don't really want to grab you and put a bag over your head and take
[01:12:41.640 --> 01:12:46.480]  you to a FEMA camp yet, first they want to grab your bank account, remember that, pull
[01:12:46.480 --> 01:12:52.720]  up the Bloomberg article from three months ago, feds telling pension funds to invest
[01:12:52.720 --> 01:13:00.160]  with feds, I think that was near the headline and there's no law, but these federal regulators
[01:13:00.160 --> 01:13:05.360]  are so criminal and they're all Goldman Sachs JPMorgan people, when they show up, this is
[01:13:05.360 --> 01:13:08.720]  on record, this is in Bloomberg and they tell a big pension fund, a private one, you will
[01:13:08.720 --> 01:13:12.320]  invest in quote, failed banks, that's it, government telling pension funds to invest
[01:13:12.320 --> 01:13:17.640]  in failed banks, that's it, and they say or there's going to be some, we're going to find
[01:13:17.640 --> 01:13:22.480]  a crooked toenail and you're going to go to prison, the CEO goes okay here's the money,
[01:13:22.480 --> 01:13:26.560]  I guess I'll cash out next year, and that's why all these CEOs are just buying islands
[01:13:26.560 --> 01:13:31.640]  in the Bahamas and getting out of here, failed banks may get pension fund backing as FDIC6
[01:13:31.640 --> 01:13:35.880]  cash, Bloomberg, and then you read that headline and it says they're just muscling them, this
[01:13:35.880 --> 01:13:40.760]  is total mafia takeover, and they're going for broke, I mean if these big offshore banks
[01:13:40.760 --> 01:13:45.640]  have committed 10,000 crimes, why not commit 10,000 more, and after all all you do suck
[01:13:45.640 --> 01:13:49.960]  your thumb and watch football, well they're going to take everything your family's got,
[01:13:49.960 --> 01:13:53.560]  because you can't imagine standing up, because you were taught from the time you were in
[01:13:53.560 --> 01:13:59.160]  diapers to worship government, or you think Barack Obama, Barry Sataro, or maybe coming
[01:13:59.160 --> 01:14:04.360]  up in two and a half years, you think Mitt Romney who wrote the socialist healthcare bill,
[01:14:04.360 --> 01:14:08.200]  you think Mitt Romney's going to save you, well if you idiots vote for any of these
[01:14:08.200 --> 01:14:12.640]  morons, you deserve what you get, okay, you better take your state houses back, your counties
[01:14:12.640 --> 01:14:17.180]  or cities, I mean look at this, the government would have the broad new powers to seize and
[01:14:17.180 --> 01:14:23.720]  wind down large financial failing firms, and to oversee the 600 trillion, first time I
[01:14:23.720 --> 01:14:29.120]  ever saw that in the Washington Post, 600 trillion these dirty bankers made up as a
[01:14:29.120 --> 01:14:35.840]  financial weapon to buy everything up, and boy you think Madoff only made up 150 billion
[01:14:35.840 --> 01:14:42.520]  in fake money, these guys make 600 trillion, and they get to become financial gods of the
[01:14:42.520 --> 01:14:46.760]  world and openly announce a world government run by private banks, and suddenly police
[01:14:46.760 --> 01:14:54.760]  are wearing black uniforms, and you don't see what's going on, holy mackerel Batman,
[01:14:54.760 --> 01:14:59.520]  to oversee the 600 trillion derivatives market in addition, a council of regulators, headed
[01:14:59.520 --> 01:15:04.120]  by the Treasury Secretary, former Goldman Sachs, would monitor the financial landscape
[01:15:04.120 --> 01:15:10.040]  for potential systematic risk, that means grab whoever they want, whatever banks they
[01:15:10.040 --> 01:15:14.760]  want, I mean look at this, Biden, we can't recover all the jobs lost, oh first napkin
[01:15:14.760 --> 01:15:19.680]  gap is going to give you a great service job, now the service jobs are shutting down, 1.3
[01:15:19.680 --> 01:15:24.040]  million more people to go off unemployment rolls this month, here's Bloomberg, states
[01:15:24.040 --> 01:15:34.280]  of crisis for 46 governments facing Greek style deficits, including US states, and you notice
[01:15:34.280 --> 01:15:37.400]  California raised all these taxes the last two years, and then came out and said our
[01:15:37.400 --> 01:15:41.960]  tax receipts went down, they know full well when they raise taxes, tax receipts go down
[01:15:41.960 --> 01:15:45.920]  because it stalls the economy, they want the economy stalled, these people are wreckers,
[01:15:45.920 --> 01:15:51.880]  we don't know what wreckers are in seaman nomenclature, go look up wreckers, sea wreckers, and learn
[01:15:51.880 --> 01:15:57.000]  how they would make ships wreck on purpose so they could loot them, I'm going to come
[01:15:57.000 --> 01:16:01.720]  back take your calls, okay, I got a bunch of other news, this is Alex Jones with five
[01:16:01.720 --> 01:16:06.360]  good reasons you should consider buying a solar power generator, number one, new climate
[01:16:06.360 --> 01:16:10.880]  legislation could easily double or triple your electric bill, number two, our new energies
[01:16:10.880 --> 01:16:16.000]  are wants to control how much power your electric company allows you to have, it's true, total
[01:16:16.000 --> 01:16:20.800]  government control of electricity in the name of smart grid technology is coming, number
[01:16:20.800 --> 01:16:25.640]  three, in some areas of the country, the power grid is dangerously overloaded, and now new
[01:16:25.640 --> 01:16:30.440]  socialist legislation is only compounding the problem, number four, dangerous weather
[01:16:30.440 --> 01:16:34.840]  is always a threat to local grids, every year thousands of families lose their power from
[01:16:34.840 --> 01:16:40.000]  weather related onages, number five, a solar power generator provides powerful backup insurance
[01:16:40.000 --> 01:16:43.880]  and peace of mind, folks I really believe in the solar power generators offered by solution
[01:16:43.880 --> 01:16:50.440]  from science, one of my oldest sponsors, you can get more information at www.mysolarbackup.com,
[01:16:50.440 --> 01:16:56.240]  that's mysolarbackup.com, remember the government doesn't own the sun, so go to mysolarbackup.com
[01:16:56.240 --> 01:17:04.640]  or call 1-877-327-0365, you may be arrested and or subject to other police action, tyranny
[01:17:04.640 --> 01:17:10.480]  is here, the grim future foretold in 1984 has become reality, it really says that the
[01:17:10.480 --> 01:17:15.960]  state is God, the United States has now recognized globally as one of the most oppressive police
[01:17:15.960 --> 01:17:21.320]  states on earth, this film conclusively proves the existence of a secret network of FEMA
[01:17:21.320 --> 01:17:26.680]  cams, now being expanded nationwide, this documentary exposes how the continuity of
[01:17:26.680 --> 01:17:31.560]  government program has established an all powerful shadow state, police state 4 chronicles
[01:17:31.560 --> 01:17:36.200]  the sickening depths to which our republic has fallen, prepare to enter the secret of
[01:17:36.200 --> 01:17:42.680]  world of emergency dictatorship, body scammers, sound cameras, citizen spies, staged terror
[01:17:42.680 --> 01:17:47.280]  and cameras on every street corner, it's only the beginning of the new world orders hellish
[01:17:47.280 --> 01:17:54.840]  plan, the police state isn't coming, it's here, secure your copy today at infowars.com
[01:17:54.840 --> 01:18:02.160]  or see it online in the highest quality at PrismPlanet.tv Hello this is Alex Jones with
[01:18:02.160 --> 01:18:06.320]  some important questions, if you're going into a battle and they give you a rifle and
[01:18:06.320 --> 01:18:11.640]  a sidearm, how much ammunition do you want, my answer would be all I can get, in the battle
[01:18:11.640 --> 01:18:16.520]  for freedom and the lives of your loved ones, food is your only ammunition, how much do
[01:18:16.520 --> 01:18:21.520]  you want, when do you want it, now or after the battle starts, when will you need it,
[01:18:21.520 --> 01:18:25.440]  can you buy it without proper identification, will there be any food, will it make your
[01:18:25.440 --> 01:18:29.520]  children sick, if there's a quarantine and you can't feed yourself, will you go to the
[01:18:29.520 --> 01:18:34.360]  gathering center and be immunized, you wipe out all these problems if you have a good food
[01:18:34.360 --> 01:18:39.520]  supply, food is your ammunition to fight for your freedom and your life, how much will
[01:18:39.520 --> 01:18:44.760]  you need, we don't know, how much do you want, all you can get, I'm Alex Jones, I want all
[01:18:44.760 --> 01:18:52.320]  of you good guys to live to fight another day, call 1-800-409-5633 or check it out on the
[01:18:52.320 --> 01:19:01.000]  web at eFoodsDirect.com, again that number 1-800-409-5633
[01:19:01.000 --> 01:19:05.520]  The fall of America and the western world is an all new 10 hour documentary and survival
[01:19:05.520 --> 01:19:10.600]  guide rolled into one, in this film you will see the reasons why our government is failing
