[00:00.000 --> 00:21.000]  Infowars, the most banned network in the world.
[02:11:34.000 --> 02:11:41.000]  Jack Kennedy, Alger Hiss, you know, being stoned in Caracas, his confrontations with
[02:11:41.000 --> 02:11:43.000]  Nikita Khrushchev.
[02:11:43.000 --> 02:11:48.000]  But when he had a couple of cocktails, he became positively loquacious.
[02:11:48.000 --> 02:11:56.000]  So in 19, I guess it was 98, we were sitting in his apartment in New York City.
[02:11:56.000 --> 02:12:00.000]  And he made a couple of what he called his silver bullets.
[02:12:00.000 --> 02:12:06.000]  You can find the recipe for Richard Nixon's ice cold martinis in my bookstones rules.
[02:12:06.000 --> 02:12:09.000]  He mixed up a couple of them for us and we're sitting there drinking.
[02:12:09.000 --> 02:12:16.000]  And after he had begun his second one, I asked him, Mr. President, who really killed John Kennedy?
[02:12:16.000 --> 02:12:18.000]  He looked deeply in his drink.
[02:12:18.000 --> 02:12:25.000]  He looked up and he said, well, first of all, the Warren Commission was the biggest goddamn hoax in American history.
[02:12:25.000 --> 02:12:28.000]  And I said, yeah, but who really killed Kennedy?
[02:12:28.000 --> 02:12:31.000]  And he said, let me put it to you this way.
[02:12:31.000 --> 02:12:33.000]  Lyndon and I both wanted to be president.
[02:12:33.000 --> 02:12:37.000]  The difference was I wouldn't kill for it.
[02:12:37.000 --> 02:12:39.000]  There you have it.
[02:12:39.000 --> 02:12:45.000]  Now, Alex, the other thing that's interesting is just days ago, or I should say weeks ago,
[02:12:45.000 --> 02:12:59.000]  a heretofore unexamined Watergate tape surfaced, which is a conversation between Richard Nixon and CIA director Richard Helms.
[02:12:59.000 --> 02:13:03.000]  Now, the walls are closing in on Nixon on Watergate.
[02:13:03.000 --> 02:13:10.000]  And he says to Helms, essentially threatening him, now, Dick, you know, if things get bad,
[02:13:10.000 --> 02:13:16.000]  there's gonna be a lot of these things under examination, such as who shot John and so on.
[02:13:16.000 --> 02:13:18.000]  There you have it.
[02:13:18.000 --> 02:13:26.000]  Basically, Nixon is telling Helms that if the agency will protect Nixon in Watergate, Nixon won't spill their biggest secret,
[02:13:26.000 --> 02:13:34.000]  which is the CIA's direct involvement in the assassination of President John F. Kennedy.
[02:13:34.000 --> 02:13:43.000]  This is a little known tape, but there was an excellent article on it in Politico of all places roughly a month ago.
[02:13:43.000 --> 02:13:51.000]  So it is, you know, it is really kind of interesting, as we fast forward to today's politics,
[02:13:51.000 --> 02:14:05.000]  that we see the same cabal, the same evil forces who were trying to kill John Kennedy because Kennedy was not committed to nuclear war with the Russians,
[02:14:05.000 --> 02:14:11.000]  because Kennedy was insisting on a gold or, in his preference, silver-backed dollar,
[02:14:11.000 --> 02:14:21.000]  because Kennedy had said that he didn't trust the CIA. In fact, after the Bay of Pigs fiasco, he said he would smash the CIA into a million pieces
[02:14:21.000 --> 02:14:23.000]  and scatter it to the wind.
[02:14:23.000 --> 02:14:28.000]  And of course, weeks later, he was brutally murdered in the streets of Dallas.
[02:14:28.000 --> 02:14:38.000]  So, but it is not at all different, the same people who conjured up the Russian collusion hoax for which I suffered mightily.
[02:14:38.000 --> 02:14:51.000]  The same people who are leaning on Twitter to censor any narrative that is not the official narrative of the Democrat fake news media cabal.
[02:14:51.000 --> 02:14:53.000]  These are all the same people.
[02:14:53.000 --> 02:15:03.000]  And I might say the same people relentlessly pushing the false narrative regarding the safety and the effectiveness of the COVID-19 shot.
[02:15:03.000 --> 02:15:05.000]  It's all the same, folks.
[02:15:05.000 --> 02:15:12.000]  Well, it absolutely is. When we come back, let's continue with Kennedy because the same cabals, the same permanent state, the same deep state,
[02:15:12.000 --> 02:15:17.000]  has been passing power down to their children and others. It's the neocons, the Democrats working at the top.
[02:15:17.000 --> 02:15:22.000]  They've never been weaker as they are right now. It's come out of their surveilling, how they're censoring.
[02:15:22.000 --> 02:15:28.000]  But people, a lot of people don't know, you are also one of the most famous JFK researchers, unless you're in that community.
[02:15:28.000 --> 02:15:37.000]  People don't know. I met you more than 10 years ago at a JFK event in Dallas where I was also there speaking and attending.
[02:15:37.000 --> 02:15:50.000]  And this is a big deal to understand the trajectory of the deep state and how they took over to this moment is that's really where the full coup against the Republic happens is in Dealey Plaza in 1963.
[02:15:50.000 --> 02:15:57.000]  And I've interviewed and I've played the tape of the man that actually ran the assassination operation. We'll talk about that when we come back.
[02:15:57.000 --> 02:16:03.000]  Look, it's not hype when you've delivered and info wars has been the tip of spear against tyranny.
[02:16:03.000 --> 02:16:08.000]  And when it comes to the products we sell to fund our operation, they're just like our news and information.
[02:16:08.000 --> 02:16:14.000]  They are powerful and they change the world. The real red pill plus one of our top sellers.
[02:16:14.000 --> 02:16:17.000]  But for over two years, it's been sold out because of supply chain breakdowns.
[02:16:17.000 --> 02:16:22.000]  It's finally back at stock for 50% off and infowarsword.com.
[02:16:22.000 --> 02:16:27.000]  Now, the limited time we have, I can't get into all the ingredients are in it, but this sucker is amazing.
[02:16:27.000 --> 02:16:32.000]  Look for yourself and how loaded each bottle is, ladies and gentlemen.
[02:16:32.000 --> 02:16:37.000]  Every one of these will supercharge your day and everything you do.
[02:16:37.000 --> 02:16:40.000]  Just look into the preglin on that we've got that's in this product.
[02:16:40.000 --> 02:16:43.000]  Get your real red pill plus of a proprietary product.
[02:16:43.000 --> 02:16:50.000]  Nobody else has exclusively back in stock for 50% off at infowarstore.com.
[02:16:50.000 --> 02:16:54.000]  This is as close as the matrix red pill as you're going to get.
[02:16:54.000 --> 02:16:58.000]  Red pill plus 50% off infowarstore.com.
[02:16:58.000 --> 02:17:00.000]  It's a post COVID world now.
[02:17:00.000 --> 02:17:04.000]  Americans have lost trust in their doctors and the healthcare system.
[02:17:04.000 --> 02:17:06.000]  There's a solution, the wellness company.
[02:17:06.000 --> 02:17:10.000]  I'm Dr. Peter McCullough and I'm the chief scientific officer.
[02:17:10.000 --> 02:17:17.000]  And I can tell you firsthand that these verticals of uncensored content, virtual appointments, doctors on demand,
[02:17:17.000 --> 02:17:25.000]  prescriptions through a network of community pharmacies in home, in vitro diagnostics, laboratory testing, imaging,
[02:17:25.000 --> 02:17:32.000]  an online set of holistic products can help guide you for your usual general medical care,
[02:17:32.000 --> 02:17:38.000]  but also COVID-19 acute and post COVID syndromes, vaccine injury syndromes,
[02:17:38.000 --> 02:17:45.000]  and the array of things that now America has to work through in this new world that we're living in.
[02:17:45.000 --> 02:17:52.000]  So go to onlinehealthnow.com and check out the wellness company for a low monthly fee.
[02:17:52.000 --> 02:18:19.000]  You can get started today and on a pathway to better health.
[02:18:23.000 --> 02:18:34.000]  You're not going to find 1000 milligram high quality CBD for anywhere near the price we sell it.
[02:18:34.000 --> 02:18:37.000]  You're not going to find at the 10 milligram or the 20 milligram.
[02:18:37.000 --> 02:18:41.000]  You're not going to find tumor at 95% of humanoid at the price we're selling it.
[02:18:41.000 --> 02:18:43.000]  You're not going to find any of this anywhere near that.
[02:18:43.000 --> 02:18:49.000]  These similar formulas with the same formulas sell for up to 200% more than we're selling these.
[02:18:49.000 --> 02:18:57.000]  InfoWars MD, now available exclusively at infowarstore.com, a true 360 win.
[02:18:57.000 --> 02:19:03.000]  I have an extremely important message to all of my fellow InfoWarriors here in the United States and around the world.
[02:19:03.000 --> 02:19:08.000]  We are so excited to announce InfoWars MD.
[02:19:08.000 --> 02:19:13.000]  It turns out the top company in the U.S. for supplements is owned by a patriot.
[02:19:13.000 --> 02:19:20.000]  And it turns out they're willing to give us deals that no one else is getting because they want to support InfoWars and keep us on the air.
[02:19:20.000 --> 02:19:24.000]  This deal has been a year in the making and finally the products are being brought to market.
[02:19:24.000 --> 02:19:35.000]  Up to 50% off what you get on top national brands of the highest rated under the InfoWars label, InfoWars MD, exclusively at infowarstore.com.
[02:19:35.000 --> 02:19:44.000]  Check out the first of 10 new products at infowarstore.com, whether it's turmeric or whether it's joint here or whether it is super greens.
[02:19:44.000 --> 02:19:52.000]  We have them all at infowarstore.com under the banner of InfoWars MD.
[02:19:52.000 --> 02:20:10.000]  This is the best deal out there and it keeps InfoWars on the air, InfoWars MD.
[02:20:10.000 --> 02:20:30.000]  More than 20 years ago the National Archives released a speech that Kennedy had given in 1962 talking about conspiracies and organized criminal groups in our government and other governments.
[02:20:30.000 --> 02:20:36.000]  It was a few years after that they killed him or a year and a half after they killed him in the CIA invented the term.
[02:20:36.000 --> 02:20:43.000]  It's been declassified in Congress, conspiracy theorists that came out in the Senate, Frank Church committee hearings.
[02:20:43.000 --> 02:20:48.000]  Don't debate the facts we have, just call them conspiracy theorists or call them racists or call them Russians.
[02:20:48.000 --> 02:20:53.000]  Here's a little bit of that speech where Kennedy warned about the conspiracy.
[02:20:53.000 --> 02:20:58.000]  I want to talk about our common responsibilities in the face of a common danger.
[02:20:58.000 --> 02:21:10.000]  The events of recent weeks may have helped to illuminate that challenge for some, but the dimensions of its threat have loomed large on the horizon for many years.
[02:21:10.000 --> 02:21:25.000]  The very word secrecy is repugnant in a free and open society, and we are as a people inherently and historically opposed to secret societies, to secret oaths, and to secret proceedings.
[02:21:25.000 --> 02:21:43.000]  We are opposed around the world by a monolithic and ruthless conspiracy that relies primarily on covet means for expanding its sphere of influence on infiltration instead of invasion, on subversion instead of elections,
[02:21:43.000 --> 02:21:51.000]  on intimidation instead of free choice, on guerrillas by night instead of armies by day.
[02:21:51.000 --> 02:22:10.000]  Today is a system which has conscripted vast human and material resources into the building of a tightly knit, highly efficient machine that combines military, diplomatic, intelligence, economic, scientific, and political operations.
[02:22:10.000 --> 02:22:20.000]  Its preparations are concealed, not published. Its mistakes are buried, not headlined. Its dissenters are silenced, not praised.
[02:22:20.000 --> 02:22:35.000]  No expenditure is questioned, no rumor is printed, no secret is revealed. It conducts the Cold War in short, with a wartime discipline, no democracy would ever hope or wish to match.
[02:22:35.000 --> 02:22:39.000]  Remarks of the President to the American Newspaper Publishers Association.
[02:22:39.000 --> 02:22:58.000]  Okay, so let's think about this. This is Kennedy talking about communism, but it's the perfect description of the deep state globalists we now know actually helped put the communist in power with the British and US intelligence in 1917.
[02:22:58.000 --> 02:23:06.000]  Roger Stone, please continue with the incredible information you're laying out about Richard Nixon and the Kennedy assassination.
[02:23:06.000 --> 02:23:15.000]  Well, I think it's vitally important that people understand that John F. Kennedy, first of all, was an ardent anti-communist. He was not a liberal.
[02:23:15.000 --> 02:23:30.000]  He cut taxes, and as you know, a rising tide lifts all boats, so he was a tax cutter. He was insisting on hard money. He wanted a silver back dollar. This is why the banks hated him.
[02:23:30.000 --> 02:23:43.000]  He was very skeptical about the Bay of Pigs invasion. This was the invasion of Cuba by a band of Cuban dissidents propped up by the CIA.
[02:23:43.000 --> 02:24:11.000]  A little known to this day is the fact that the CIA plan, which had actually been conceived under Eisenhower in a working group shared by Vice President Richard Nixon included a commitment of air cover for the men storming the beach at the Bay of Pigs in Cuba from 29 Panamanian flagged bombers that were supposed to be flown by Cuban pilots.
[02:24:11.000 --> 02:24:28.000]  JFK only approved the entire Bay of Pigs operation on the condition that it be made to look like an indigenous Cuban uprising rather than a CIA-USA backed invasion.
[02:24:28.000 --> 02:24:48.000]  Little did JFK know that that air support was canceled by Charles Cable, the number two man at the CIA, brother of Dallas man Earl Cable, who was very actively involved in the cover-up of who really killed John Kennedy.
[02:24:48.000 --> 02:24:58.000]  There's also the clash that JFK had with the intelligence agencies over the Cuban missile crisis.
[02:24:58.000 --> 02:25:10.000]  And now we have the new CIA documents that just came out two weeks ago that indeed we have Lee Harvey Oswald working with the FBI and the CIA, something that was always known and that Garrison had exposed.
[02:25:10.000 --> 02:25:25.000]  Yeah, it's really extraordinary. As you know, the JFK movie by Oliver Stone caused such an uproar in this country that the House was forced to form the House Select Committee on assassinations.
[02:25:25.000 --> 02:25:41.000]  They reexamined the Kennedy assassination. They concluded that the Warren Commission was wrong, that Kennedy had been killed as the result of a conspiracy. They concluded most likely at the hands of organized crime.
[02:25:41.000 --> 02:25:59.000]  They were not entirely wrong. The JFK research community, as you know, is very divided. But the truth of the matter is that those who say it was the CIA, the FBI, the Secret Service that were in on the murder, they are correct.
[02:25:59.000 --> 02:26:12.000]  Those who say it was big Texas oil because Kennedy wanted to repeal the oil depletion allowance, they are also correct. Those who say it was organized crime, well, they're also correct.
[02:26:12.000 --> 02:26:22.000]  We know from the secret recordings in Chicago mob boss CMG and Connors jail cell that he was boasting about his role in the murder of Kennedy.
[02:26:22.000 --> 02:26:30.000]  It was also very clearly the bankers upset about Kennedy's demand for a silverback dollar.
[02:26:30.000 --> 02:26:39.000]  Exactly. He made a bunch of people mad. If people don't know how intelligence agencies work, it was, and he actually got arrested that day, but they covered it up.
[02:26:39.000 --> 02:26:52.000]  It was E. Howard Hunt from the intel I have that they later made a movie Mission Impossible about and all the rest of it, who'd been a sniper in World War II in China against the Japanese.
[02:26:52.000 --> 02:27:05.000]  He gave a deathbed confession to his son that he'd been there quarterbacking that the CIA hired a bunch of foreign assassins, mafia people, you name it, who were good shots and killed a lot of people, so that they could have confusion there.
[02:27:05.000 --> 02:27:13.000]  If any one group got caught, it never led back. So the fact that intelligence agencies use cutouts and use decoys and all this is well known.
[02:27:13.000 --> 02:27:24.000]  Then I talked to Madeline Duncan Brown before she died and she was on record, LBJ's mistress, she on record lived with him, she on record had a son with him.
[02:27:24.000 --> 02:27:32.000]  And she said that LBJ came back from a meeting days before the Dallas assassination and said that son of a bitch Kennedy will never embarrass me again.
[02:27:32.000 --> 02:27:42.000]  And we know Nixon was at that meeting in Dallas, supposedly at a Coca-Cola convention with them and wasn't part of it, was basically told what was coming. What do you know about that?
[02:27:42.000 --> 02:27:57.000]  That's absolutely accurate, Alex. There is some confusion. There was an afternoon reception at the home of a Dallas oil man who had given a lot of money to Nixon's past political campaigns at which Nixon was present.
[02:27:57.000 --> 02:28:03.000]  So was J. Edgar Hoover, by the way, and that's now been proven later happened to be in a room before they kill Kennedy.
[02:28:03.000 --> 02:28:14.000]  Yeah, just coincidentally, but later that night after midnight, LBJ meets with his inner circle at the same place at the home of Clint Murchison, the oil man.
[02:28:14.000 --> 02:28:26.000]  And that's where they put the finishing touches on JFK's murder. He tells Madeline Brown, the night before the murder, tomorrow those Irish sons of bitches will never be a problem for me again.
[02:28:26.000 --> 02:28:28.000]  There it is.
[02:28:28.000 --> 02:28:38.000]  Absolutely. And you can go rent the room he really lived in at the Driscoll Hotel downtown. They're the Cattleman Baron suite, and that's where he lived with her, his mistress, and it's all right there.
[02:28:38.000 --> 02:28:48.000]  And then I got some inside baseball too. My grandmother in college dated LBJ's hitman. She almost married him and he basically told her all about it as well.
[02:28:48.000 --> 02:28:58.000]  LBJ was killing people all the time. We'll be right back. My mom's mom here in Austin, Texas. We'll be right back. Stay with us.
[02:29:19.000 --> 02:29:29.000]  We understand the enemy's operations and we know how to beat them, but we can't do it without funding and we make it easy to fund with great products and power you and your immune system and your family as well.
[02:29:29.000 --> 02:29:37.000]  You can also make straight donations at infowarstore.com, clicking on the big red banner, a one time recurring, but I'm asking you to take action. We're nonviolent.
[02:29:37.000 --> 02:29:47.000]  But every time you donate money, every time you buy products, every time you keep us on air, you are literally nonviolently politically punching the New World Order in the nose, punching their lies in the nose.
[02:29:47.000 --> 02:29:57.000]  We are going to defeat the New World Order. We're going over the top, but right now is the critical juncture. So please go to infowarstore.com and donate now.
[02:30:18.000 --> 02:30:26.000]  You know our body's Ultimate Turmeric formula is amazing? Well, guess what? We now have Turmeric 95 that's basically the same formula for a lower price.
[02:30:26.000 --> 02:30:36.000]  CBD oil of the highest quality, up to 50% less than major competitors selling the exact high quality full spectrum CBD.
[02:30:36.000 --> 02:30:51.000]  And it goes on for all the new info wars, MD products at infowarstore.com, the highest quality directly from the manufacturer to your door at prices up to 50% in some cases 100% lower than what they're sold for in stores.
[02:30:51.000 --> 02:31:06.000]  Info Wars MD at infowarstore.com.
[02:31:22.000 --> 02:31:29.000]  And they've given us this huge deal off of retail, 40% off what these products are found for under other names.
[02:31:29.000 --> 02:31:37.000]  And not just under one name, they sell these under three or four other brands that other major distributors and suppliers have put out.
[02:31:37.000 --> 02:31:46.000]  The difference is we have it for 40% off what it is in stores. We're talking about pain MD. We're talking about HGH max boost.
[02:31:46.000 --> 02:31:55.000]  We're talking about 1776 testosterone boost. These things are incredible. I would suggest you take half a dose or less what you first do and consult your health care provider.
[02:31:55.000 --> 02:32:17.000]  Those are so powerful. Get them at infowarstore.com.
[02:32:25.000 --> 02:32:34.000]  We're having now the greatest victories in the fight against the new war we've ever had. We are now entering the final mile of the marathon.
[02:32:34.000 --> 02:32:43.000]  And that's why today it's more important than ever to realize how important you've been in this fight and to continue in the efforts you've been carrying out and to intensify it.
[02:32:43.000 --> 02:32:53.000]  God bless you all. I salute you. I thank you. And I beg you to intensify what you're doing now because we are over the target and this dream is happening.
[02:32:53.000 --> 02:33:00.000]  The fight is my fight. It's your fight. It's our fight. God bless you all.
[02:33:24.000 --> 02:33:41.000]  It's Alex Jones.
[02:33:41.000 --> 02:33:52.000]  All right. I'm a little late getting back on air. There's me and Roger on the break talking about him releasing stuff he's never told you before about Richard Nixon and JFK assassination.
[02:33:52.000 --> 02:34:04.000]  But it's all coming out. You know, Roger Stone's been interviewed by a lot of folks about JFK. He's one of the foremost real experts because he was there when it was all going on and then thereafter with Nixon.
[02:34:04.000 --> 02:34:13.000]  But we should probably get him back on Tucker Carlson with the interviews he does for Fox Nation that are so big to really bust this thing wide open.
[02:34:13.000 --> 02:34:29.000]  Roger, let's finish up with JFK and the deep state and then move into the deep state today and the censorship of the Twitter files and everything coming out and then move into what happened last week with McCarthy and the silver lining that you predicted.
[02:34:29.000 --> 02:34:52.000]  Well, Alex, I think it's very important to kind of pull it all together here. So I have a long believed that the common spoke between the CIA, the FBI and the deep state, the bankers, big Texas oil and organized crime is none other than Lyndon Baines Johnson.
[02:34:52.000 --> 02:35:07.000]  Johnson as the Senate majority leader takes the very rare step of appointing himself to the subcommittee of defense appropriations where the secret CIA and FBI black box budgets are prepared.
[02:35:07.000 --> 02:35:18.000]  Essentially, Lyndon Johnson is the pay master for both agencies. His next door neighbor, J Edgar Hoover, the Johnson daughters refer to him as Uncle Edgar.
[02:35:18.000 --> 02:35:39.000]  Hoover knew that John F Kennedy was going to retire him mandatory in 1964 that if Kennedy survived Hoover, who was a major power broker and as you know, had blackmail evidence on every politician and political leader of both parties was done if Kennedy survived.
[02:35:39.000 --> 02:35:59.000]  Johnson is the water carrier for for big Texas oil fighting the cancellation of the of the oil depletion allowance. Lyndon Johnson is also on the payroll of Carlos Marcelo, the mobster who controls the mafia in both Texas and Louisiana.
[02:35:59.000 --> 02:36:17.000]  In fact, a man named Jack Halfer is that goes back to bootleg. You know, leave it at this. I know some of the LBJ family here in Austin. They openly talk about the fact that that LBJ was basically the head of what became the Dixie mafia in Texas, Arkansas through the south throughout all that period for the mafia.
[02:36:17.000 --> 02:36:19.000]  He was basically a member of the mafia.
[02:36:19.000 --> 02:36:31.000]  And then here's a great story, which I've never told previously. You made reference to Madeline Brown. Now Madeline Brown was without any question, Lyndon Johnson's mistress.
[02:36:31.000 --> 02:36:50.000]  She bore him a son. The son bore an amazing resemblance to LBJ. She very famously said both when she shacked up with Johnson in a Fort Worth, Texas hotel the night before the assassination. She says both that evening and the following morning.
[02:36:50.000 --> 02:37:06.000]  He reaffirmed that after that day, the 23rd, pardon me, the 22nd, that Kennedy would no longer be a political problem. I learned about this by watching a terrific interview with Madeline Brown, conducted by Geraldo Rivera.
[02:37:06.000 --> 02:37:27.000]  Many years later, I happened to be in a green room at Fox in New York City with the great Geraldo Rivera. And I told him how much I admired his work and how that particular interview had motivated me to write my book, The Man Who Killed Kennedy, The Case Against LBJ.
[02:37:27.000 --> 02:37:38.000]  He looked at me with a blank stare and he said, I don't know what you're talking about. I said, well, it's still on YouTube. You interviewed Madeline Brown. No, he said, I don't know anyone named Madeline Brown. You're mistaken.
[02:37:38.000 --> 02:37:49.000]  I never conducted any such interview. Folks, you can go to YouTube and find this interview. So why is Geraldo Rivera covering up what he knew about the Kennedy assassination?
[02:37:49.000 --> 02:38:07.000]  This was groundbreaking journalism at the time he did it. Alex, I know that you yourself interviewed Madeline Brown, so you know what I'm talking about. I believe that as a condition of getting his position at Fox, he had to renounce his role in uncovering the truth about John F. Kennedy's death.
[02:38:07.000 --> 02:38:20.000]  It's just incredible. And LBJ, before he died, told a lot of people that he was depressed about what he'd done, that he shouldn't have done it, and it was really retrospectively very, very upset about his life.
[02:38:20.000 --> 02:38:32.000]  And I talked to members of his family, very close members of the family that told me that. I'd read it. I asked them about it. They said it was true. Do you think he was just doing that for history, or do you think he really looked back on what he'd done and was ashamed of it?
[02:38:32.000 --> 02:38:45.000]  Well, first of all, it's important to understand he was a functioning lunatic. I mean, he was a psychopath. He was an abuser of drugs. He was a pill popper. He was an alcoholic. He was a chain smoker. He was a sadist.
[02:38:45.000 --> 02:38:59.000]  I mean, one of the reasons why he liked to conduct White House staff meetings while sitting on the toilet defecating was because it made the young Ivy League White House aides that he had inherited from JFK so incredibly uncomfortable.
[02:38:59.000 --> 02:39:14.000]  He wasn't just doing it to be crude. He was doing it to put them in their place. He was an epic womanizer and very, very open about that. He was a sadist without any questions.
[02:39:14.000 --> 02:39:29.000]  However, he was also a physical coward who falsified an act of bravery where he claimed that a military plane that he was riding on as a congressman was attacked during World War II. It was all a fabrication.
[02:39:29.000 --> 02:39:43.000]  If you go to my book, The Man Who Killed Kennedy, The Case Against LBJ, which by the way, you can go to stonezone.com slash shop and get a copy of that great book. It's happened to have a copy of it right here.
[02:39:43.000 --> 02:39:56.000]  You can get the full story, none of which, of course, has been criticized as inauthentic. You're absolutely right about Alex, about the fact that the same forces who killed Kennedy,
[02:39:56.000 --> 02:40:06.000]  the same forces who removed Richard Nixon, they didn't assassinate him except for politically because he wanted peace.
[02:40:06.000 --> 02:40:18.000]  He was ending the war. He wanted a strategic arms limitation with the Soviets. He wanted to end the military draft. Particularly, they opposed his opening the door to China.
[02:40:18.000 --> 02:40:33.000]  Those who say today all of our problems with China are because of Nixon, that's incorrect. Nixon used them skillfully, played them off against the Russians to get a strategic arms limitation which saved this country billions of dollars in defense spending.
[02:40:33.000 --> 02:40:49.000]  He had no way of knowing that the Bushes and the Clintons were later going to give the most favored...
[02:40:49.000 --> 02:40:59.000]  In closing on the whole JFK thing, what would Richard Nixon have been alive today?
[02:40:59.000 --> 02:41:19.000]  He would be shocked because Watergate, in retrospect, is literally small potatoes. It really was a second rate burglary. Joe Biden and Barack Obama utilized the full legal authority of the US government and the incredible capability of our intelligence agencies,
[02:41:19.000 --> 02:41:34.000]  utilizing what they knew was falsified evidence in the Steele dossier and the CrowdStrike's report to rationalize an illegal coup run by Robert Mueller in an attempt to take out a sitting president of the United States.
[02:41:34.000 --> 02:41:49.000]  Sorry folks, that's the biggest dirty trick in American political history and Watergate pales in comparison. Watergate were a bunch of misguided private individuals, but the Watergate burglars had been infiltrated by the CIA.
[02:41:49.000 --> 02:42:06.000]  We now know that four of the burglars were also on the grassy Nolan Dallas in 1963. We also know that four of the Watergate burglars were still on the CIA payroll at the time of the break-in and that the CIA had penetrated the burglar team
[02:42:06.000 --> 02:42:21.000]  and were well aware of the break-in advance. It was used to remove Richard Nixon and to install a more pliable, Gerald R. Ford, who in turn then made George H.W. Bush the head of the CIA.
[02:42:21.000 --> 02:42:36.000]  StoneZone.com, find his show weekdays on Frank Speech TV. I'll be on his show Wednesday, a bunch of other big interviews this week for us in studio, and I'm going to be on some big shows this week. I'm going to leave it at that, but definitely folks should be watching Info Wars.
[02:42:36.000 --> 02:42:54.000]  Alright, we got Mr. Cargill of Central Texas Gun Works who won the big suit, reversing Trump's bump-stock man. He'll be in studio 15 minutes to the next hour, but Roger's going to stay with us and hit Congress next, then the censorship, everything else. This is big. This is important. Stay with us.
[02:43:06.000 --> 02:43:31.000]  Except children don't deserve it, do they? And I looked and behold a pale horse and he that sat on the horse was named Death.
[02:43:31.000 --> 02:43:44.000]  Another translation is I looked and behold a pale horse and his name that sat on him was Death and hell followed with him. A book of Revelation.
[02:43:44.000 --> 02:43:58.000]  Very serious times to be alive, folks. They're not just doing this as a one-off. This is the beginning of the rest of our lives. This is our fight, and I'm proud of humanity. The globalists even admit it's leaked. They're very upset that they're losing and that this hasn't gone the way they thought it would.
[02:43:58.000 --> 02:44:15.000]  I'm Dr. Peter McCullough, and it's an absolute pleasure to introduce to you the Wellness Company, an alternative healthcare system for this COVID and post-COVID world where trust has been lost in doctors and healthcare systems.
[02:44:15.000 --> 02:44:40.000]  This new online virtual platform is nationwide providing uncensored content, virtual appointments, laboratory testing, diagnostics, prescriptions, treatment packages specifically for COVID, post-COVID, vaccine injury symptoms, and all the usual things that are seen in primary care.
[02:44:40.000 --> 02:44:58.000]  And then we have an entire array of holistic products, an online store, media and health advice. Come see the Wellness Company and go to onlinehealthnow.com as a conduit to the Wellness Company.
[02:45:10.000 --> 02:45:20.000]  And I almost forgot, you save at least 50% on these products for what you pay for similar products or the exact same products in stores around the country.
[02:45:20.000 --> 02:45:30.000]  That's because we go right to the highest quality manufacturer in the nation that supplies some of the top names. They then give us the best deal out there because the owner is a listener and we're able to bring it to you with massive discounts.
[02:45:30.000 --> 02:45:41.000]  You're not going to find 1,000 milligram high quality CBD for anywhere near the price we sell it. You're not going to find at the 10 milligram or the 20 milligram, you're not going to find two-market 95% of humanoid at the price we're selling it.
[02:45:41.000 --> 02:45:50.000]  You're not going to find any of this anywhere near that. These similar formulas with the same formulas sell for up to 200% more than we're selling these.
[02:45:50.000 --> 02:46:00.000]  That's why we're selling these in stores. InfoWars MD now available exclusively at infowarstore.com a true 360 win.
[02:46:20.000 --> 02:46:36.000]  We have supercharged our body's stamina, libido, energy and immune systems. And we came out many years ago with Real Red Pill Plus that has all the documented compounds like preglonone and so much more to supercharge your body.
[02:46:36.000 --> 02:46:54.000]  Give your body the key elements and the key ingredients it needs to function at a proper level. This is the answer to the New World Order's tyranny. This is Real Red Pill Plus sold out for two years, 50% off at infowarstore.com.
[02:46:54.000 --> 02:47:07.000]  Get the Red Pill Plus exclusively at infowarstore.com.
[02:47:24.000 --> 02:47:49.000]  Yeah, we've been attacked. We've been demonized. We've been put to the ringer to tell the truth, but it's paid off. Humanity is waking up and incredible things are happening.
[02:47:49.000 --> 02:47:57.000]  We've talked about the past. Now I want to talk about what happened last week and in the present and in the future with Congress and everything that's coming out and happening.
[02:47:57.000 --> 02:48:04.000]  But first, it is your last chance, ladies and gentlemen, to get the amazing products that are so good for your body and that fund the InfoWars.
[02:48:04.000 --> 02:48:19.000]  DNA Force Plus and Vitamin Refusion for 50% off. I was going to end the sale today. It's going to end tomorrow because they're almost sold out. They're going to go back to regular price. They'll be sold out in a week after that. They are so good for your telomeres, your DNA, your mitochondria, your immune system.
[02:48:19.000 --> 02:48:27.000]  Everybody needs this. Plus it funds the operation. 50% off on DNA Force Plus and Vitamin Refusion. You've got less than 48 hours to get it.
[02:48:27.000 --> 02:48:37.000]  Also, down and out sold out for more than five months. Our strongest sleep aid with a very powerful dose of organic high quality melatonin, valerian root, a bunch of other ingredients.
[02:48:37.000 --> 02:48:48.000]  It's the best seller. It's back in stock. 50% off. And Real Red Pill Plus with the Preglandone and a bunch of other key compounds to help your body naturally produce its healthy hormones.
[02:48:48.000 --> 02:48:56.000]  It's associated with youth with turning the clock back, at least slowing it down. It's back in stock. We've got a limited shipment of it.
[02:48:56.000 --> 02:49:04.000]  So we've already sold out of most of it. But despite that, I'm keeping it on sale for 50% off. So down and out 50% off.
[02:49:04.000 --> 02:49:12.000]  Vitamin Refusion 50% off. DNA Force Plus 50% off. And Real Red Pill Plus 50% off. This will be around for at least a month or so.
[02:49:12.000 --> 02:49:19.000]  The down and out 50% off. But not these other three products. We're going to keep selling Real Red Pill till it sells out of 50% off.
