[00:00.000 --> 00:14.200]  Certainly, for some, Alex Jones can be scary and abrasive, but if you can get through all
[02:14:57.240 --> 02:15:03.240]  which is very, very low to be able to do what you do, put the ingredients in, and then fund your world-class organization.
[02:15:03.240 --> 02:15:10.240]  So, I mean, you really mesh with our philosophy of, you know, really giving people high quality ingredients so they get a great response.
[02:15:10.240 --> 02:15:16.240]  The website's infowarsyes.com will put that URL on screen for folks.
[02:15:16.240 --> 02:15:27.240]  Yeah, so if I can make another comment, these products are being produced by Junes Global, and they're a family of products that have been designed to work in synergy with each other.
[02:15:27.240 --> 02:15:38.240]  Unlike many other companies that create products with individual different kind of, for instance, disease process or skin or this or whatever,
[02:15:38.240 --> 02:15:47.240]  if these products are all designed to work in synergy, so as you take one and another and another, you notice that the actual impact and how you're feeling
[02:15:47.240 --> 02:15:55.240]  and how you actually look and feel or remember things is dramatically better.
[02:15:55.240 --> 02:16:06.240]  Let's talk tough. Let's talk comfort. Let's talk about down home value made in the USA blue james like you wore as a kid.
[02:16:06.240 --> 02:16:15.240]  Remember, there's a place down in Tennessee where they make blue diamond gusset jeans.
[02:16:15.240 --> 02:16:23.240]  They so pride in every stitch guarantee you love the way they fit.
[02:16:23.240 --> 02:16:28.240]  They put a diamond gusset in the crotch where you need it most.
[02:16:28.240 --> 02:16:37.240]  Blue diamond gussets got it. Others don't.
[02:16:37.240 --> 02:16:42.240]  Every stitch guaranteed and our Defender motorcycle gene comes Kevlar reinforced.
[02:16:42.240 --> 02:16:49.240]  See them at gusset.com or call 888-848-7738.
[02:16:49.240 --> 02:16:54.240]  That's 888-848-7738. Diamond gusset jeans got it. Others don't.
[02:16:54.240 --> 02:16:59.240]  Hi, I'm Dan Pilla. I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[02:16:59.240 --> 02:17:04.240]  I sued the IRS in one. I beat the IRS then and I've been beating them ever since.
[02:17:04.240 --> 02:17:09.240]  I wrote the book on tax debt settlement and I've helped thousands of people deal with tax problems they thought might never be solved.
[02:17:09.240 --> 02:17:16.240]  I can help you too. If you owe taxes you can't pay, don't wait another day. There's no such thing as a hopeless tax case.
[02:17:16.240 --> 02:17:24.240]  Call 834-no-tax or go to my website danpilla.com. That's danpilla.com danpilla.com.
[02:17:24.240 --> 02:17:31.240]  Bacon lovers, we ship free. Try our amazing bacon. No refrigeration required.
[02:17:31.240 --> 02:17:40.240]  Proprietary value added packaging provides 10-year shelf life and protects the leanest, thickest, center cut, fully cooked bacon in America today.
[02:17:40.240 --> 02:17:45.240]  Ready to eat right from the pouch or warm and serve. Savory and delicious.
[02:17:45.240 --> 02:17:54.240]  Wholesale price for your everyday use. Order today at ReadyToEatBacon.com
[02:18:16.240 --> 02:18:22.240]  And that's why you've been on the team supporting us, praying for us and spreading the word. You are the InfoWars.
[02:18:22.240 --> 02:18:31.240]  And now because of their intensifying censorship it's more important than ever that everyone go to infowars.com forward slash newsletter and sign up via email
[02:18:31.240 --> 02:18:38.240]  so there's no way the censors can get between us with critical videos, articles, breaking news, intel, you name it.
[02:18:38.240 --> 02:18:45.240]  Now I ask you more than ever to share the infowars.com articles, to share the videos, to tell people by the local stations you're listening to.
[02:18:45.240 --> 02:18:52.240]  The bare minimum you can do is sign up for the free newsletter at infowars.com forward slash newsletter.
[02:18:52.240 --> 02:19:07.240]  We are the Renaissance and we are winning. We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[02:19:07.240 --> 02:19:19.240]  That's why I'm introducing ZShield. Toxic metal and chemical defense support. It's made in the USA. It's filled with known compounds from nature that are absolutely associated with detoxifying the body and it supports the info war.
[02:19:19.240 --> 02:19:31.240]  It is a classical 360 win. This is the formula that I personally have been taking for over a year and now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[02:19:31.240 --> 02:19:46.240]  You owe it to yourself, you owe it to your family and you owe it to the future of this country in the world that patriots stay as healthy and as clean and as focused as you can be because we need you, the remnant of America, to reignite those brush fires the next level
[02:19:46.240 --> 02:19:56.240]  and to be healthy and as focused as you can be. Thanks to your support and your prayers together, we're changing the world. Now it's time to change our bodies with ZShield.
[02:20:17.240 --> 02:20:29.240]  Waging war on corruption. It's Alex Jones.
[02:20:29.240 --> 02:20:47.240]  Doctor, medical doctor, Vincent, Jan Papa is our guest and the top surgeons out there were the top plastic surgeons in the world. You can see right there if you're looking at my little iPhone, infowarsyes.com, infowarsyes.com.
[02:20:47.240 --> 02:21:02.240]  That's where you go if you want to get big discounts on the full spectrum of their products. That's where you go if you want to support the broadcast and support yourself. Believe me, people don't in five years haven't had another supplement or personal wellness company here.
[02:21:02.240 --> 02:21:18.240]  It's just been my own products, but these are so good and I've heard about it from family and then from George Norrie and others that I had to get involved. Infowarsyes.com to go look all of this up and it is extremely, extremely exciting.
[02:21:18.240 --> 02:21:35.240]  We appreciate the founder of it joining us and there's some amazing graphics too that I remember one month ago and I wanted to get you on. I was going to have for the show that are also on the side of it. Just scroll down where it shows all the different things for the body and all the different ways.
[02:21:35.240 --> 02:21:54.240]  And then I've done our own research with our own top people, scientists you name it, just everything from your energy drinks to your AMPM, to your ZIN, to reserve, to luminescence. I mean this is a big plug for folks to go to infowarsyes.com and get these products.
[02:21:54.240 --> 02:22:12.240]  And also, everybody knows I don't sit there and promote, I've been pitched hundreds of MLM companies. This is not an MLM company, but they also have a business model where if you want to be a distributor of it where you can also then obviously people you get signed up who sell, take part in that.
[02:22:12.240 --> 02:22:19.240]  That's just a classic business model. There's also an opportunity link there when you go to infowarsyes.com.
[02:22:19.240 --> 02:22:28.240]  So again, doctor, let's just get right into it because I already know your products are the very best out there and they're so exciting.
[02:22:28.240 --> 02:22:39.240]  What should we start with the AMPM, the skin cream, the eye cream? I learned about you again over a year ago from skin cream that I forgot about it and George Norrie told me about it and somebody else on the street told me about it.
[02:22:39.240 --> 02:22:52.240]  Then when I was about to set you up for a guest, I had the producer go, oh my God, I already used that. It's the best stuff out there. I mean, for people who don't know, you're already a world leader in a very short time because, again, you put quality ingredients in.
[02:22:52.240 --> 02:23:02.240]  So, yeah, Alex, I think one of the most important things is to understand that human beings, we're made up of cells, right? There's 100 trillion cells that make up the human body.
[02:23:02.240 --> 02:23:12.240]  And in our research, we were studying about how can we, if we could figure out how to make just one cell work better, we could use the concepts to make all those 100 trillion cells work better.
[02:23:12.240 --> 02:23:23.240]  So AMPM is a foundation product. What it does is it actually impacts both our body cells and our stem cells. So let me very briefly describe what stem cells are.
[02:23:23.240 --> 02:23:32.240]  Because stem cells are our regenerative potential cells we all have, and they're the ones that go to and fix our body cells as they're damaged or as we age.
[02:23:32.240 --> 02:23:41.240]  And one of the key things is we all are born with a fixed number of stem cells, and that number declines each year, kind of like the gas in your tank or your car.
[02:23:41.240 --> 02:23:47.240]  As you drive that car, you lose gas up, and the quality of that gas also gets worse as you get to the bottom of the tank.
[02:23:47.240 --> 02:24:00.240]  So AMPM was designed to help maintain the regenerative potential in your body and then also help maintain the body cells that make up your organs, your skin, your hair, your tissues.
[02:24:00.240 --> 02:24:10.240]  And by taking this compound, this is the first compound that really focuses on both regenerative potential and ongoing function of your body organs in general.
[02:24:10.240 --> 02:24:21.240]  And it's based on a whole new technique or concept, which is way beyond vitamins and minerals. It's the whole new science of turning gene switches on and off.
[02:24:21.240 --> 02:24:28.240]  And one of the questions I get frequently is, well, how do you know what ingredients to choose or what ingredients to put in a product like this?
[02:24:28.240 --> 02:24:32.240]  It has 92 different compounds in it.
[02:24:32.240 --> 02:24:40.240]  Well, what we do is we've designed a software program that actually takes into account the latest information genetically and cellular aging.
[02:24:40.240 --> 02:24:56.240]  And then if we know what genes need to be altered up or down to help make your cells work more useful, more optimal, what we do is put that gene information in a software program that searches 300,000 databases over a number of hours,
[02:24:56.240 --> 02:25:10.240]  comes back with the latest research on natural ingredients that have been documented, proven to show that these compounds are effective at actually changing what genes we would like to alter as far as function goes.
[02:25:10.240 --> 02:25:19.240]  We're not removing genes or putting new genes in. We're actually making genes work better or worse, which is what happens in our body on a natural basis anyway.
[02:25:19.240 --> 02:25:31.240]  So this product has not only been designed to do that and been out on the market for a number of years, it has actually impacted the lives of hundreds of thousands of people for the dramatically better.
[02:25:31.240 --> 02:25:37.240]  They sleep better. They feel better. They look better. They don't get as thick as often. Their skin quality improves.
[02:25:37.240 --> 02:25:48.240]  So this is a product that works from the inside, the most intimate component of our bodies or cells outward. And then the other products that are in the Junaise wine work from the outside in.
[02:25:48.240 --> 02:25:59.240]  And that's the topical syringe and creams that you had mentioned earlier. And they also are designed to use key compounds that are normally produced by our stem cells.
[02:25:59.240 --> 02:26:14.240]  Those are packets of DNA, RNA specific proteins that work on the skin surface, get into the skin and in conjunction or synergy with products like AMPM or the other oral products like reserve or mind.
[02:26:14.240 --> 02:26:26.240]  What we find out is that this combination of working from the inside out and working in synergy with each other has changed the nutritional industry and wellness industry dramatically.
[02:26:26.240 --> 02:26:34.240]  Well, all I know is we've got a great new tropic brain force. I notice we have some of the same ingredients you have, but you have some others and it's liquid that we don't have.
[02:26:34.240 --> 02:26:44.240]  And I'll just tell you point blank. This is next level and a lot of people drink it straight up, but I like to put it on top ice and then and then and then just put water on top of it.
[02:26:44.240 --> 02:26:52.240]  I'm going to get some water in here during the break. But I mean, quite frankly, I don't care how my eyes look. I'm like one of those guys that kind of likes my crow's feet.
[02:26:52.240 --> 02:26:58.240]  But your stuff really does wonders. My wife bought me other stuff that doesn't, you know, get rid of it when I use it for a week like yours does.
[02:26:58.240 --> 02:27:08.240]  But but but but mind this big old box of what I've got here. This is something as much as I work sometimes 18 hours a day that I am so incredibly excited about.
[02:27:08.240 --> 02:27:22.240]  So spend a few minutes talking about mind that folks can get at info wars dot com or info wars, why es dot com. That's info wars, why es dot com. And again, they get a great product for them and their family and it supports the info war.
[02:27:22.240 --> 02:27:30.240]  People could sign up and become distributors. I know get discounts. I know you're not on about that today, doctor. You're just the scientist behind it all. But it's just all exciting. Tell us about mind.
[02:27:30.240 --> 02:27:45.240]  Sure. Now, first of all, one of the things I want to bring up is that there's many tablets and caps on the market. One of the reasons mind is in a jail is because the new jail delivery systems make such a difference in efficacy and those making those active ingredients,
[02:27:45.240 --> 02:27:58.240]  helping them be absorbed through the intestinal lining. So when you especially if we're getting older and I'll bring this point up because as we get older, it's harder to absorb nutrients or ingredients from caps and tablets.
[02:27:58.240 --> 02:28:10.240]  Because our intestines age to so with gel delivery systems, one of the most important thing is that the ingredients that we actually use are able to be delivered to the body.
[02:28:10.240 --> 02:28:20.240]  Okay, so that the body can make use of them for whatever purpose they need. So let me give you an example of what some of the things that mind has been designed to do.
[02:28:20.240 --> 02:28:36.240]  Okay, so we know that the average person has at least 70,000 thoughts per day. Okay, and we also know that the short term memory for most patients or people is approximately seven items for 20 seconds.
[02:28:36.240 --> 02:28:45.240]  Let's explain that when we come back because yeah, as I've gotten older, my brain still works really good. But once I've had too many thoughts in that day, I get to a point where I can't make the calculations anymore.
[02:28:45.240 --> 02:28:54.240]  And that's what you're getting at. So how do you extend that will be right back with Dr. Vincent Jam Papa straight ahead on Alex Jones.
[02:29:15.240 --> 02:29:24.240]  Call 834-NO-TAX or go to my website danpilla.com. That's danpilla.com danpilla.com.
[02:29:45.240 --> 02:30:06.240]  We are kept afloat only by your loyal patronage. And that's why we need you to go to the site now if you're not in the market for one of our greatest nutraceuticals.
[02:30:06.240 --> 02:30:25.240]  Please consider a contribution. 25, 50, 100, 250 or even $500 would be a godsend to our important work here to beat back the globalists and to destroy their campaign of censorship in which they want to strangle our first amendment rights.
[02:30:36.240 --> 02:30:47.240]  It is absolutely free at the Apple Store and Google Play. You can join the Infowar today. Check it out right now at infowars.com forward slash app.
[02:30:47.240 --> 02:31:06.240]  It's the Infowars official app taken on the globalist at Point Break Range. And with your help spreading it and with your help downloading it, we are unstoppable.
[02:31:18.240 --> 02:31:24.240]  It's completely free of toxins and allergens. Simply put, if you want the best at an extremely low price, this is it.
[02:31:24.240 --> 02:31:37.240]  Winner's Son is the result of our pursuit of the best source of Vitamin D3. The research and development took over two years, but the result, as verified by independent laboratories, is the best vegan Vitamin D3 product in the world.
[02:31:37.240 --> 02:31:50.240]  Read the facts at InfowarsLife.com about Winner's Son Vitamin D3. Not only does Vitamin D3 promote a healthy mood, but Vitamin D supports our memory and brain function, something the globalists are targeting.
[02:31:50.240 --> 02:31:56.240]  Visit Infowars.com today or call 888-253-3139.
[02:31:56.240 --> 02:32:12.240]  You deserve a deep restful sleep with Knockout by InfowarsLife. Our organic formula is made from high quality natural ingredients such as Valerian root extract, L-tryptophan, lemon balm leaf extract and melatonin.
[02:32:12.240 --> 02:32:25.240]  Knockout packs a powerful punch to get you through the night and achieve proper sleep. Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[02:32:25.240 --> 02:32:35.240]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need. Wake up refreshed and take on the day.
[02:32:35.240 --> 02:32:47.240]  InfowarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price. Get the sleep you deserve and experience the power of Knockout.
[02:32:47.240 --> 02:32:58.240]  Head on over to InfowarsLife.com and say goodbye to fatigue. That's InfowarsLife.com.
[02:33:18.240 --> 02:33:36.240]  Dr. Vincent Jampapa is one of the top, I mean, looking up, oral surgeons in the world, you've seen all over television, you name it, but he's developed a line of body and brain products and you name it that are incredible.
[02:33:36.240 --> 02:33:47.240]  Now, I was just talking to one of my crew members who's already a person that said, listen, you're supposed to just take the gel like gogurt. You know, when you're talking about mind from Genoese, and I'm like, yeah, but I like to mix it with water.
[02:33:47.240 --> 02:33:59.240]  So let me just ask you, doctor, when I'm taking mind that I think my favorite product of yours, everything else is great. Is it wrong that I'm putting it in water? Is that denatured or is that good or bad?
[02:33:59.240 --> 02:34:08.240]  No, it's perfectly fine to do that. I mean, I'll forget when you put it into your intestines and stomach, you're basically mixing it with a gas fluid and water anyway, diluting it.
[02:34:08.240 --> 02:34:15.240]  So if anything, it's not going to hurt it. It might even help a little bit with absorption as well. And frankly, we all need to drink more water anyway.
[02:34:15.240 --> 02:34:24.240]  So I think that's a great thing to do. And it's a great refreshing drink. And you're just sharper mentally for a good chunk of the day after that.
[02:34:24.240 --> 02:34:29.240]  How did you launch Genoese? Because I mean, again, all the products are incredible.
[02:34:29.240 --> 02:34:39.240]  So first of all, Genoese is a product, is a company that I've been involved as a medical spokesperson and one of the key advisors for product development.
[02:34:39.240 --> 02:34:45.240]  And the family who launched Genoese has been very successful in this type of business in the past.
[02:34:45.240 --> 02:34:55.240]  They've done a phenomenal job doing over $1.2 billion in revenue the past year and growing logarithmically every year.
[02:34:55.240 --> 02:35:06.240]  So this company is about the truth in science, about real credible science, but also about focusing on not just helping people live a longer, better life.
[02:35:06.240 --> 02:35:17.240]  Genoese, the company itself puts a good chunk of money back into building schools and their whole, for children all over the world, donating money to help the quality of young people.
[02:35:17.240 --> 02:35:25.240]  But more importantly, it's about creating products that work at real, have a real science base behind them.
[02:35:25.240 --> 02:35:36.240]  Now, we've talked about Mind. We've also talked about AMPM. I want to get back into that a little bit more. They're all available again, discounted out of the gates at infowarsyes.com.
[02:35:36.240 --> 02:35:47.240]  And then a part of the purchase you make funds or operation, which everybody knows is so critical. But again, five years, you've heard the network and other local stations have their sponsors, and that's great.
[02:35:47.240 --> 02:35:58.240]  Five years since I've had an outside sponsor for supplements or products like this, and I just kept hearing about it from family, friends, George Norrie, who's just about to get involved in it as well.
[02:35:58.240 --> 02:36:07.240]  And that's why I'm bringing it to you because I started taking it, whether it's the skin cream or whether it's the AMPM or whether it's the mind.
[02:36:07.240 --> 02:36:19.240]  And I'm like, wow, this is the only thing out there as good as infowarslife.com. And I'll say, I mean, quite frankly, before I even launched all this, I've been proprietary looking and our research shows this is the very best stuff out there.
[02:36:19.240 --> 02:36:29.240]  The problem is with manufacturers and stuff to get what's in it and to actually get the factories to make it right and to do it. I don't get anything proprietary, but I know from dealing with it.
[02:36:29.240 --> 02:36:36.240]  This is not easy to put products out this good. That's why people cut the corners. I mean, is that an accurate statement, doctor?
[02:36:36.240 --> 02:36:46.240]  That's absolutely accurate. And so let me make a comment about that. You see, it's not only the ingredients, it's the delivery system. It's how we get those ingredients into your body to be functional.
[02:36:46.240 --> 02:36:51.240]  Again, it breaks down over time. So exactly how do you keep it good in the package till delivery?
[02:36:51.240 --> 02:37:11.240]  Well, again, packages, for instance, are minors, sealed in a certain fashion, they're vacuum packed, and the capsules on the tablets for AMPM have a special coating on them that keeps them from absorbing any moisture, but also they've been designed to be released inside in your body based on the pH they're exposed to.
[02:37:11.240 --> 02:37:28.240]  So the technology in manufacturing goes way beyond what other companies even know about. So you're looking at a combination of science, technology, manufacturing that result in a product that gets such tremendous impact on the purpose that's been designed to do.
[02:37:28.240 --> 02:37:39.240]  Well, I'm excited about it. And again, I mean, five years, nobody else we've had on the show, but it's so good. Let's talk about that whole spectrum of people on the radio.
[02:37:39.240 --> 02:37:48.240]  They want to go to M4Wars.com and link through. We have some banners up today, but also M4WarsYes.com and then they can go there and actually see that map.
[02:37:48.240 --> 02:37:52.240]  You've got that 360 map of the other products. Let's talk about some of the others.
[02:37:52.240 --> 02:37:58.240]  Sure. Absolutely. For instance, the product called Reserve is also in a gel delivery system now.
[02:37:58.240 --> 02:38:17.240]  Reserve has been designed to do something very, very special. I don't know of any of the products that even do this. And that only has antioxidants, very concentrated, very extraxter, you know, the nutritional value and for self protection, but it has a special form of a resveratrol.
[02:38:17.240 --> 02:38:29.240]  The research we've been doing at different major universities show that as we age, we not only lose our stem cells or body cells, but we create bad cells called senescent cells.
[02:38:29.240 --> 02:38:38.240]  Now, those cells aren't dividing. They aren't doing anything except for creating, if you will, bad compounds that cause our healthy cells to age even more quickly.
[02:38:38.240 --> 02:38:51.240]  So that has a special resveratrol compound that helps turn down the gene or ratchet down the effect of those genes that actually cause these dying or senescent cells, which is a big, big help.
[02:38:51.240 --> 02:38:59.240]  So we're looking at, and then the other products work. For instance, AMP is your general cellular revitalization product.
[02:38:59.240 --> 02:39:14.240]  AMP is something that we all know, really all of us, especially as professionals, we have to digest a lot of information in this digital age, helps dramatically with short-term memory, long-term memory, digital recall, symbol recall, word recall.
[02:39:14.240 --> 02:39:27.240]  We need this in today's 21st century rapid world. Then we look at things topically, for instance, the luminous product line has been designed to use, again, the latest science in stem cell technology.
[02:39:27.240 --> 02:39:42.240]  That is the packets of DNA, RNA, and particularly growth factors and these things we call cytokines that can stimulate the stem cells that are asleep in our skin to wake them up and to start making more collagen in the last...
[02:39:42.240 --> 02:39:51.240]  So to be clear, instead of some artificial chemical that manipulate short-term, you're just giving the body the building blocks it already needed or the trigger for it was already in you.
[02:39:51.240 --> 02:39:57.240]  Exactly. In fact, these are things our bodies make when they're young, but they don't continue to make while we're older.
[02:39:57.240 --> 02:40:09.240]  So what we've learned is to mimic what naturally occurs in our bodies and use that in the products rather than putting artificial ingredients and compounds in that in the long run, we don't know for sure what they'll do for us.
[02:40:09.240 --> 02:40:15.240]  All right. Everybody knows that I've been offered, when I say hundreds, probably 500 or more multi-level marketing things.
[02:40:15.240 --> 02:40:25.240]  And I've never gotten involved except with one because they had good products and that wasn't their main business. That was just if people want to be distributors, they want to sign up others and get good products to people and a good stable model.
[02:40:25.240 --> 02:40:32.240]  It's good. Then it's a great business model. That's a classic business model. You have managers under you and they sell and then you sign them on and then you make some money.
[02:40:32.240 --> 02:40:39.240]  But I do want, even though you didn't come on today to talk about this, if you go to infowars.com, there's an opportunity button.
[02:40:39.240 --> 02:40:49.240]  Last time I got involved in one of these operations, it went from 14 million to 30 something million to 80 million within just three years that I was involved in.
[02:40:49.240 --> 02:40:58.240]  And everybody admits that I launched it and took it to a top deal. You guys are already in the top five, six internationally for whatever reason, though it's from the U.S.
[02:40:58.240 --> 02:41:11.240]  I've noticed when I researched it last year, it took over a year to decide to do this and you can attest to that, that now it's just about to ramp up here and then just be a great stable product for, I think, 50, 60 years in the future.
[02:41:11.240 --> 02:41:18.240]  But I believe you're already in the top five, six worldwide of these type of businesses. I think you're going to go to number one because the products are so good.
[02:41:18.240 --> 02:41:26.240]  That's why everybody knows I've stayed out of the Bitcoin. I've stayed out of all that because it's speculative. A lot of it's great, but I couldn't tell you that it's a sure thing.
[02:41:26.240 --> 02:41:36.240]  This at a gut level and a research and a business level, I believe going to infowarsys.com and getting involved with Janesh, I believe, is one of the smartest bets out there.
[02:41:36.240 --> 02:41:41.240]  And so I would tell people, I think you should get involved in this as a business, not this as a product. What do you think, doctor?
[02:41:41.240 --> 02:41:55.240]  Well, you know what, Alice, I have to agree with you because when I speak about the products and the science behind Janesh, I tell everyone, you know, there's very few businesses you can get into where the business helps you stay healthier
[02:41:55.240 --> 02:42:02.240]  and more functional. And every person you meet, you have an opportunity to change their lives for the better.
[02:42:02.240 --> 02:42:13.240]  So to me, this is one of the most amazing opportunities to not only make a great living, but to live a healthier life and to impact positively the lives of everybody around.
[02:42:13.240 --> 02:42:18.240]  And to feel great about what you're selling. Again, why don't I do this? Because the products aren't good enough.
[02:42:18.240 --> 02:42:25.240]  I finally found a product that I'm not selling that is just good or better than some of the products I'm selling. And I hate to say that, but I mean, you've knocked it out of the park.
[02:42:25.240 --> 02:42:33.240]  I mean, this is next level, man. I take mind and it is just there's nothing else like it. And I know you're not really pitching mind here. You're into the AMPM.
[02:42:33.240 --> 02:42:40.240]  I've taken it. It's great. You know, the skincare products, my wife is just insane about them. She goes and buys this expensive stuff at these, you know, salons.
[02:42:40.240 --> 02:42:50.240]  Here's a third the price. It is better out of the park info wars. Yes.com and support the info war. We'll be right back with the doctor straight ahead.
[02:42:50.240 --> 02:43:02.240]  Vincent Jim Papa info wars life is launching its newest product. We're really, really proud of it. It's a best source prebiotic fiber.
[02:43:02.240 --> 02:43:14.240]  And it's got the very best concentrated fibers from berries and fruits and other compounds that have been known to be the very best for your body and for regularity and so much more.
[02:43:14.240 --> 02:43:24.240]  And it synergistically works with our 50 billion live active culture for a life as well as my cozy ex that targets the yeast, the mold and the fungus is in the gut.
[02:43:24.240 --> 02:43:35.240]  So this is the time to take advantage of getting this new incredible fiber product and these other products. You get them separately or together and make really, really big savings and get high quality products at the same time.
[02:43:35.240 --> 02:43:46.240]  And I'm doing this to introduce these products to you bodies sold out at a month. Strongest concentrated turmeric formula we can come up with it sold out for another month and a half.
[02:43:46.240 --> 02:43:55.240]  We sold it at 50% off till it sold out. And I think it's going to be the same way with this fiber. Get yours today info wars life.com.
[02:44:16.240 --> 02:44:27.240]  This is one of the best platforms of major platforms where we were all in the top five or top 10 news feeds. Go to info wars dot com forward slash show. Subscribe to the free podcast.
[02:44:27.240 --> 02:44:41.240]  Just click on the link. Whatever you're subscribing your podcast in, it'll pop up there. It's also critical to go to info wars dot com forward slash newsletter and give us your emails so that we can stay in contact with you and send you videos and articles on our own platform.
[02:44:41.240 --> 02:44:53.240]  But whatever you do, tell folks about info wars dot com forward slash show how they can download the free Android and iPhone apps and how they can then reach out to others with the information and point out this is the verboten info.
[02:44:53.240 --> 02:45:11.240]  This is what they don't want you to see. We're bringing back one of the biggest fan favorite formulas we've ever offered with even better ingredients. Ultimate bone broth info wars life is proud to bring you a powerhouse bone broth formula to help push you to your limits.
[02:45:11.240 --> 02:45:24.240]  This incredible formula will help you get the most out of your workout with the power of ultra high quality bone broth, one of the most popular health trends on the planet built with more than seven different super foods and crucial compounds.
[02:45:24.240 --> 02:45:33.240]  Ultimate bone broth will help support your healthy muscles digestion, tendons and ligaments while also supporting your body's fight against free radicals.
[02:45:33.240 --> 02:45:45.240]  This incredible chicken bone broth formula contains time tested ingredients such as turmeric root, chaga mushroom, goji berry powder, bee pollen and alfalfa herb powder to support your body.
[02:45:45.240 --> 02:45:55.240]  It's time to experience what ultimate bone broth can do for you. Get a bottle of the all new version of a fan favorite product today at info wars store dot com.
[02:45:55.240 --> 02:46:07.240]  You know, if I tried to sit here and tell you about the 60 plus products, we have it in fullers life. It take hours. Michael ZX Plus now has a lower price. It's stronger. It's the other equation in probiotics.
[02:46:07.240 --> 02:46:18.240]  It knocks out the yeast, the mold, the candida. It's back in stock. The real red pill, it's been sold out for months. It's got the preglinone. That's the precursor to all the natural hormones in your body.
[02:46:18.240 --> 02:46:32.240]  Then it's got all the minerals and the vitamins, amino acids. So you can upload it. Our latest product that goes great with the super blue colloidal silver and iodine fortified toothpaste is super blue silver immune gargle.
[02:46:32.240 --> 02:46:41.240]  That's a spray you do. You can also swallow it. It's a supplement with iodine, super high quality silver and a lot more. Without you, we couldn't do it.
[02:46:41.240 --> 02:46:49.240]  So thank you all for remembering info wars store dot com and remembering that it's not just you that's already awake, but it's other people that aren't awake.
[02:46:49.240 --> 02:47:17.240]  It's so essential to spread the word again. Thank you so much for being part of the second American Revolution.
[02:47:17.240 --> 02:47:26.240]  Live from Austin, Texas, broadcasting worldwide. It's Alex Jones.
[02:47:26.240 --> 02:47:35.240]  Dr. Vincent Jampapa is our guest. And again, listeners, you know that I've gotten rid of all the sponsors. Some are great. Some then quality goes down.
[02:47:35.240 --> 02:47:44.240]  I mean, I'll be honest when it comes to nutraceuticals. It's an incredible hassle. One batch of knockout will be so strong that one pill knocks me out.
[02:47:44.240 --> 02:47:51.240]  I sleep like I'm dead and then one of the latest batches was not as strong and I'm like bitching at him saying this is, you know, but it's it's herbal.
[02:47:51.240 --> 02:47:55.240]  It's natural. So there's no it's very hard to control it.
[02:47:55.240 --> 02:48:02.240]  But with Janesh and the products that Dr. Vincent Jampapa has produced, I first started talking to them.
[02:48:02.240 --> 02:48:10.240]  I said a year time flies two years ago when I had family taking it and I had crew and I just kept hearing about it.
[02:48:10.240 --> 02:48:15.240]  You ought to do this. This is the best blah, blah, blah to do that. And then I talked to their people and then I never did it.
[02:48:15.240 --> 02:48:25.240]  Then I and I finally just went ahead and bit the bullet. OK, because it's kind of a weird thing when you're selling your own nutraceuticals and then say, hey, here's this, but I'm a 360 winner.
[02:48:25.240 --> 02:48:32.240]  And so if something's really that good, info wars, yes.com.
[02:48:32.240 --> 02:48:42.240]  It can be lowercase, it can be lowercase just info wars, yes.com. You go there, you get the products, the lowest prices and it funds the operation.
[02:48:42.240 --> 02:48:48.240]  And again, the daughter didn't come on about the term they use MLM and the media, they demonize all the rest of it.
[02:48:48.240 --> 02:48:54.240]  And a lot of those MLMs are just just total BS, but but but not not this because that's not even their model.
[02:48:54.240 --> 02:48:59.240]  It's the products and then if you want to sell it and want to do it, they have one of the best models out there and I'm very, very proud of it.
[02:48:59.240 --> 02:49:04.240]  And I and I'm involved in it now. And I think it's going to blow up in the United States.
[02:49:04.240 --> 02:49:08.240]  That's my view of this. And I've done this one time before people have been really successful.
[02:49:08.240 --> 02:49:13.240]  They're very happy now years later. And so again, info wars, yes.com.
[02:49:13.240 --> 02:49:16.240]  One word info wars, yes.com.
[02:49:16.240 --> 02:49:20.240]  Few other issues that I'm going to cover after he leaves us.
[02:49:20.240 --> 02:49:23.240]  Trump sentencing of NSA leaker reality winner. So unfair.
[02:49:23.240 --> 02:49:29.240]  Yeah, she's a trader. Yeah, she's an SJW compared to Hillary. It's nothing. That's on info wars.com.
[02:49:29.240 --> 02:49:36.240]  Alexandria Cortez sides with cab drivers while campaign uses Uber exclusively.
[02:49:36.240 --> 02:49:42.240]  That's an info wars.com story. Just the insane hypocrisy of these people is unbelievable.
[02:49:42.240 --> 02:49:48.240]  But Dr. Jan Papa, just finishing up, I really appreciate your time and what you've done.
[02:49:48.240 --> 02:49:55.240]  You put with some amazing products here. Anything else you'd like to add for the listeners of why you guys are so special in a whole field of great products.
[02:49:55.240 --> 02:50:02.240]  There's a lot of great products out there. It's just that yours are a cut above. Again, info wars, yes.com.
