[00:00:00.242 --> 00:00:00.722]  I don't know.
[02:05:17.934 --> 02:05:20.336]  And then they're put on these buses.
[02:05:20.336 --> 02:05:21.996]  And this just continues around the clock.
[02:05:21.996 --> 02:05:23.137]  Totally illegal.
[02:05:23.137 --> 02:05:24.658]  The border absolutely completely open.
[02:05:25.769 --> 02:05:36.899]  And so again, this is a new expansion of the already one city block full wide facility that they had last time we were in McAllen.
[02:05:36.899 --> 02:05:40.222]  Now they have another facility right across the street.
[02:05:40.222 --> 02:05:46.447]  We told you we got the information that yes, they had bought that facility and we're planning on expanding there.
[02:05:47.173 --> 02:05:56.040]  Human smuggling operation into that facility, and then when we brought that up to the people in the building, they said, no, no, no, no, no, that's not happening, no, no, no, no, no.
[02:05:56.040 --> 02:06:03.645]  Well, we go back down there a couple months later, and there it is indeed happening, right before our very eyes.
[02:06:03.645 --> 02:06:08.209]  So again, we don't, there's no, you don't even have to stage this, you don't have to plan anything.
[02:06:08.209 --> 02:06:14.393]  You go in, you just park your car, and right out of the gates, human smuggling is going on.
[02:06:14.393 --> 02:06:14.934]  I mean, it's like
[02:06:15.831 --> 02:06:21.676]  If I've got tickets to a ball game and I go set down to the basketball game and guys are shooting basketball, it's like, yeah, that's what you expect.
[02:06:21.676 --> 02:06:23.057]  That's basically what this is.
[02:06:23.057 --> 02:06:24.718]  Hey, I'm going to watch the human smuggling.
[02:06:24.718 --> 02:06:27.160]  Let's go back to Alex Jones.
[02:06:27.160 --> 02:06:33.585]  And boom, this facility, which just a month ago they leased, is now full of people.
[02:06:33.585 --> 02:06:37.468]  When the door swung open and these people were filed out, I saw
[02:06:39.264 --> 02:06:43.727]  More than 50 people, men, women, and children inside right now.
[02:06:43.727 --> 02:06:50.091]  And now they've rented buildings up and down the street on both sides of the street.
[02:06:50.091 --> 02:07:02.598]  So again, a lot of people, when I stopped that car because they were illegally putting three children in the trunk, they said, oh, it must be fake because it says Hollywood on this old building that I guess decades ago had some type of clothing store.
[02:07:02.598 --> 02:07:05.020]  No, this is a real place, McAllen, Texas.
[02:07:05.020 --> 02:07:05.640]  This is real.
[02:07:05.640 --> 02:07:06.581]  What's going on out here, okay?
[02:07:07.649 --> 02:07:11.432]  And it's all illegal, but Biden is not enforcing federal law.
[02:07:11.432 --> 02:07:24.119]  And these counties are even bucking the state governor, Abbott, who's declared an emergency here and called in state police from around the country to try to arrest people when they do violate the law, like trespassing on people's property or any type of theft.
[02:07:24.119 --> 02:07:26.701]  So here you go.
[02:07:26.701 --> 02:07:35.647]  This is an emergency response team, state-assisted EMS support vehicle, state placard ID,
[02:07:37.277 --> 02:07:40.419]  Um, what does this even mean?
[02:07:40.419 --> 02:07:43.801]  Again, who are these organizations?
[02:07:43.801 --> 02:07:45.682]  We need to find out about all of this.
[02:07:45.682 --> 02:07:46.663]  We need to investigate.
[02:07:46.663 --> 02:07:48.244]  Here's another one.
[02:07:48.244 --> 02:07:51.166]  Pulling up to get more people.
[02:07:51.166 --> 02:07:53.407]  Now, why is this important?
[02:07:53.407 --> 02:07:54.488]  Well, for hundreds of reasons.
[02:07:54.488 --> 02:07:57.590]  When you allow this type of illegal activity to go on at an industrial scale,
[02:07:58.903 --> 02:08:01.844]  It allows criminals to bring in drugs, kidnap children, you name it.
[02:08:01.844 --> 02:08:07.946]  We have video at the airports of the same woman, day after day, delivering children, saying, this is my child, babies.
[02:08:07.946 --> 02:08:13.847]  They're allowed to fly, just handing them off to people, handing them off to NGOs, and then these children just disappear.
[02:08:13.847 --> 02:08:14.868]  My sister's adopted.
[02:08:14.868 --> 02:08:17.929]  It took us two years to adopt her from South Korea.
[02:08:17.929 --> 02:08:19.569]  They had to go through all the background checks.
[02:08:19.569 --> 02:08:21.169]  They had to check us out.
[02:08:21.169 --> 02:08:22.710]  And we had to pay a lot of money.
[02:08:22.710 --> 02:08:26.191]  And they had to make sure that they weren't taking a child from a woman that
[02:08:26.869 --> 02:08:28.490]  Wasn't trying to give the child up.
[02:08:28.490 --> 02:08:33.013]  And there should be a lot of strictures and rules and laws involved in adoption.
[02:08:33.013 --> 02:08:44.700]  This is, again, industrial scale taking place and, again, they're obviously about to load this back up and then leave as well.
[02:08:44.700 --> 02:08:48.662]  Again, you've got these people in their supposed security guard outfits.
[02:08:48.662 --> 02:08:51.143]  This is all just outfits.
[02:08:51.143 --> 02:08:54.465]  It's just dressing it up with the appearance of
[02:08:56.164 --> 02:08:56.784]  Legality.
[02:08:56.784 --> 02:09:06.747]  You notice they've got little armed guards out here conducting this human trafficking at an industrial scale.
[02:09:06.747 --> 02:09:12.008]  That's why Kamala Harris, for the first five months she was the border czar, wouldn't come down here.
[02:09:12.008 --> 02:09:13.189]  She didn't come to McAllen.
[02:09:13.189 --> 02:09:14.629]  She didn't come to the real border checkpoint.
[02:09:14.629 --> 02:09:17.010]  She went to El Paso.
[02:09:17.010 --> 02:09:18.930]  She went to El Paso.
[02:09:18.930 --> 02:09:21.271]  She spent three hours there, and then she left.
[02:09:22.359 --> 02:09:25.501]  It was Biden that said, if I get elected, immediately surge the border.
[02:09:25.501 --> 02:09:31.544]  Now over a half million people have been apprehended coming through and let go under Biden.
[02:09:31.544 --> 02:09:37.887]  They estimate as much as three times more or a million and a half more in just the last five, six months have come through as well.
[02:09:37.887 --> 02:09:48.113]  So again, ladies and gentlemen, what you have is industrial scale activity now where they bring them in across the border.
[02:09:49.014 --> 02:09:50.755]  Who they are is not checked.
[02:09:50.755 --> 02:09:54.138]  They are brought here by the Border Patrol after they're smuggled across.
[02:09:54.138 --> 02:09:59.461]  The Border Patrol's own union says, we now complete the smuggling process into the U.S.
[02:09:59.461 --> 02:10:17.974]  They then hand off to the so-called Catholic Charity, this is just one building of many, to then load up these vans and the people then disappear into the interior of the country where they're given new identities, where they're then signed up by Democrat Party sponsored families who farm them.
[02:10:18.840 --> 02:10:33.388]  So just like Democrats farm homeless and say, come to our city, and then they live in tent cities, but Democrat social workers, private and governmental, sign them up for a bunch of welfare and then milk that off the top.
[02:10:33.388 --> 02:10:40.373]  So you've heard of farmers that farm corn or soybeans or wheat or vegetables, like green beans.
[02:10:40.373 --> 02:10:42.594]  These people farm humans.
[02:10:42.594 --> 02:10:44.975]  And so they bring in these exploitable third world populations.
[02:10:44.975 --> 02:10:47.957]  Now, another big reason we're here today is President Trump
[02:10:48.977 --> 02:10:54.659]  Is coming to the border facilities here in South Texas today.
[02:10:54.659 --> 02:10:56.160]  Several of them.
[02:10:56.160 --> 02:11:06.443]  And we're just here documenting that while he's busy checking those out, the real serious issues are going on right under his nose.
[02:11:06.443 --> 02:11:11.185]  And that the Border Patrol again is on record saying they are there to complete the smuggling process.
[02:11:12.066 --> 02:11:14.567]  And so that's what's going on, ladies and gentlemen.
[02:11:14.567 --> 02:11:19.888]  All of it blacked out so that you don't know what's going on with the women and the children predominantly.
[02:11:19.888 --> 02:11:35.611]  And as you can see right over here, this is a whole nother building and it just goes on and on and on.
[02:11:35.611 --> 02:11:38.431]  So he's crossing the street to the other facility right now.
[02:11:38.431 --> 02:11:41.512]  And again, this is the one that we've already covered.
[02:11:42.429 --> 02:11:43.209]  That's huge.
[02:11:43.209 --> 02:11:44.550]  An entire city block.
[02:11:44.550 --> 02:11:46.290]  Sounds like it's a party going on in there.
[02:11:46.290 --> 02:11:48.091]  Just a huge facility.
[02:11:48.091 --> 02:11:52.173]  Goes on for about 80 yards.
[02:11:52.173 --> 02:11:58.315]  Just completely jam-packed and filled with human-trafficked souls.
[02:11:58.315 --> 02:12:04.437]  This is the modern slavery being signed up for the Democratic Party UN Global Plantation.
[02:12:04.437 --> 02:12:10.039]  And they use our laws against no trespassing and our privacy laws
[02:12:11.309 --> 02:12:14.510]  And tell us to stay off their supposed property.
[02:12:14.510 --> 02:12:21.212]  And they also use the mask that everyone's still wearing down here to even cover up the identities of who these people are.
[02:12:21.212 --> 02:12:22.853]  So the magnitude of this is incredible.
[02:12:22.853 --> 02:12:25.433]  So they trespass on our country.
[02:12:25.433 --> 02:12:27.374]  They're organized by the U.N.
[02:12:27.374 --> 02:12:29.795]  Trump in 2017 pulled us out of the U.N.
[02:12:29.795 --> 02:12:34.456]  treaty that we never actually signed on to, but we were under, we were following, where the U.N.
[02:12:34.456 --> 02:12:35.637]  decides who can come in.
[02:12:35.637 --> 02:12:36.237]  Well, the U.N.
[02:12:36.237 --> 02:12:39.598]  just blank check says all these people are refugees.
[02:12:40.968 --> 02:12:43.309]  Fleeing poverty so they can come to the United States.
[02:12:43.309 --> 02:12:43.769]  Alright, yeah.
[02:12:43.769 --> 02:12:44.849]  Fleeing communism.
[02:12:44.849 --> 02:12:45.789]  Fleeing socialism.
[02:12:45.789 --> 02:12:46.689]  Fleeing leftism.
[02:12:46.689 --> 02:12:51.271]  Alright, when we come back, more from Alex Jones at the U.S.
[02:12:51.271 --> 02:12:55.071]  Government Trafficking Facility.
[02:12:55.071 --> 02:12:57.372]  The globalists are having their revolution.
[02:12:57.372 --> 02:13:00.553]  But free humanity has to have its revolution.
[02:13:00.553 --> 02:13:09.515]  We have to first recognize this anti-human takeovers trying to enslave the entire biological processes of humans.
[02:13:10.663 --> 02:13:17.807]  And turn us into these artificial, corporate, controlled slaves.
[02:13:17.807 --> 02:13:18.568]  Worse than slaves.
[02:13:18.568 --> 02:13:22.610]  They're just property from cradle to grave of the system.
[02:13:22.610 --> 02:13:30.155]  Rendered down to be servile minions of the system in a ritual of dominance and satanic control.
[02:13:30.155 --> 02:13:36.779]  We have to recognize the great reset post-industrial world, which realizes a nightmare dystopia, and we have to promote liberty and freedom.
[02:13:37.552 --> 02:13:40.153]  That is the opposite of their dystopia.
[02:13:40.153 --> 02:13:41.373]  It's that choice.
[02:13:41.373 --> 02:13:44.333]  It's that realization that's going to change the world.
[02:13:44.333 --> 02:13:46.514]  And it's the only choice we've got.
[02:13:46.514 --> 02:13:47.314]  Freedom or slavery.
[02:13:47.314 --> 02:13:48.794]  Good or evil.
[02:13:48.794 --> 02:13:50.035]  It is a spiritual battle.
[02:13:50.035 --> 02:13:53.435]  And M4 is at the tip of the spear fighting it.
[02:13:53.435 --> 02:13:56.256]  The equation is very simple.
[02:13:56.256 --> 02:13:58.076]  The mega banks control the media.
[02:13:58.076 --> 02:13:59.877]  They control big pharma.
[02:13:59.877 --> 02:14:02.437]  They control academia.
[02:14:02.437 --> 02:14:03.838]  They control the military.
[02:14:03.838 --> 02:14:04.838]  Industrial complex.
[02:14:04.838 --> 02:14:05.818]  They control big tech.
[02:14:06.980 --> 02:14:16.084]  And everywhere that they have been in control in the third world, they have established absolute total despotism and dehumanization.
[02:14:16.084 --> 02:14:24.569]  It is the Western Christian idea of human freedom that ended slavery and that promoted women's rights and so much more that actually threatens them.
[02:14:24.569 --> 02:14:31.332]  So because they can't defeat that empowering ethic, they instead co-opt it, turn it upside down, and use
[02:14:32.192 --> 02:14:40.275]  The idea of equality to actually destroy human freedom and the free market that threatens their monopolies of control.
[02:14:40.275 --> 02:14:44.777]  That's why they target InfoWars, because we understand the keys to defeating them.
[02:14:44.777 --> 02:14:50.139]  But the only way our transmission gets out is if you promote InfoWars and ban that video.
[02:14:50.139 --> 02:14:51.119]  So redouble your efforts.
[02:14:51.119 --> 02:14:56.041]  We're all in this together.
[02:14:56.041 --> 02:14:58.702]  You're listening to The Alex Jones Show.
[02:15:08.947 --> 02:15:12.189]  We're back here on the Alex Jones Show.
[02:15:12.189 --> 02:15:14.651]  Owen Troyer sitting in studio here for Alex.
[02:15:14.651 --> 02:15:16.252]  He's down in McAllen.
[02:15:16.252 --> 02:15:23.157]  We're going to go back to this video, but folks, let me just tell you.
[02:15:23.157 --> 02:15:29.861]  We broke the bank for this coverage at the southern border.
[02:15:29.861 --> 02:15:33.304]  We are pretty much on the razor's edge right now.
[02:15:34.105 --> 02:15:36.527]  Financially, to keep this thing afloat.
[02:15:36.527 --> 02:15:42.553]  And we don't say that, you know, with our hat out, you know, panhandling here.
[02:15:42.553 --> 02:15:43.474]  That's just the truth.
[02:15:43.474 --> 02:15:57.448]  And that's kind of been Alex's attitude for this, is shoot the moon, whatever fuel we have, that's how far we're going, and then just hope that the audience keeps filling our tank every day, basically.
[02:15:58.092 --> 02:16:02.795]  So folks, go to InfoWarsTore.com and get this brand new t-shirt.
[02:16:02.795 --> 02:16:04.236]  I absolutely love it.
[02:16:04.236 --> 02:16:07.118]  The Free American Camo version.
[02:16:07.118 --> 02:16:20.126]  And you'll notice, and I asked the guys to fix this, I don't know if they're going to do it, but the image that we have on InfoWarsTore.com of this Free American Camo t-shirt is not the actual image.
[02:16:20.126 --> 02:16:23.528]  The real image is the shirt that I'm wearing right now, that you can see.
[02:16:23.528 --> 02:16:25.369]  This is the actual color
[02:16:26.284 --> 02:16:27.265]  We're good to go.
[02:16:47.006 --> 02:16:49.308]  And people are really liking the Save the Frogs t-shirt.
[02:16:49.308 --> 02:16:57.533]  I think you're really going to love the Free American t-shirt, whether it's the black, whether it's the navy, or whether it's my personal favorite camouflage that I have on today.
[02:16:57.533 --> 02:16:58.714]  I'm a huge fan.
[02:16:58.714 --> 02:16:59.334]  I love it.
[02:16:59.334 --> 02:17:00.175]  It's very soft.
[02:17:00.175 --> 02:17:01.116]  I love the fit.
[02:17:01.116 --> 02:17:02.977]  And of course, the design is great, too.
[02:17:02.977 --> 02:17:07.240]  So this is one of the ways that you can support us financially right now is getting t-shirts, supplements,
[02:17:07.720 --> 02:17:15.086]  Sell out and come and go and we do what we can to keep them stocked, but it's a lot easier to keep the t-shirts in stock and sell those.
[02:17:15.086 --> 02:17:18.548]  And so please support us by getting the t-shirts at Infowarsstore.com.
[02:17:18.548 --> 02:17:24.012]  You're going to love the free American camo t-shirt that I am wearing here today.
[02:17:24.012 --> 02:17:28.475]  Let's go back to Alex Jones at the Biden U.S.
[02:17:28.475 --> 02:17:33.239]  government human smuggling trafficking operation in McAllen, Texas.
[02:17:34.204 --> 02:17:38.767]  We never actually signed on to, but we were under, we were following, where the UN decides who can come in.
[02:17:38.767 --> 02:17:50.334]  Well, the UN just blank-checked, says all these people are refugees fleeing poverty so they can come to the United States and then demand all the free welfare and again be clients of the system.
[02:17:50.334 --> 02:17:56.458]  So this is, this is the breaking of the United States and bringing in the permanent underclass.
[02:17:56.458 --> 02:17:58.039]  Let's bring Tim Inlow over here, Tim.
[02:17:59.056 --> 02:18:08.244]  Why don't you explain to the viewers and listeners just some of the background and some of the other key points so that they understand the magnitude of the illegality of this.
[02:18:09.244 --> 02:18:27.095]  Right, so just as an example, when Border Patrol Del Rio Sector about three weeks ago released their numbers for May, in the Del Rio Sector alone, Border Patrol had stopped 174,000 illegal aliens.
[02:18:27.095 --> 02:18:30.658]  Okay, that's in one month in one sector on the U.S.
[02:18:30.658 --> 02:18:31.358]  border.
[02:18:31.358 --> 02:18:33.439]  Now we know... Jim, wait just over here.
[02:18:33.439 --> 02:18:34.260]  It's happening again right now.
[02:18:34.720 --> 02:18:35.741]  Well, right.
[02:18:35.741 --> 02:18:42.484]  So these are some of the people that they're bringing out of this new facility that they just leased.
[02:18:42.484 --> 02:18:44.806]  Again, these folks are going to be transported to St.
[02:18:44.806 --> 02:18:46.907]  Gallen International Airport.
[02:18:46.907 --> 02:18:51.149]  And they're going to be taken to a destination city of their choice.
[02:18:51.149 --> 02:18:55.932]  Since we started rolling nine minutes ago, this is the third load being loaded up.
[02:18:55.932 --> 02:18:57.653]  These children are not in car seats, you notice.
[02:18:57.953 --> 02:19:00.876]  Now the interesting thing is, this is supposedly a Catholic charity.
[02:19:00.876 --> 02:19:06.563]  Now let's count the security personnel that they're bringing out to put this family into the van.
[02:19:06.563 --> 02:19:09.726]  You've got one, two, three, four, five, six, seven.
[02:19:09.726 --> 02:19:11.048]  Seven security personnel.
[02:19:11.048 --> 02:19:17.154]  Because this is an important cargo for Democrats to farm and milk the welfare they're going to sign this human chattel up for.
[02:19:17.154 --> 02:19:17.795]  This is slavery.
[02:19:18.371 --> 02:19:20.992]  And imagine, imagine the costs involved, right?
[02:19:20.992 --> 02:19:29.014]  Imagine seven security personnel that gotta be paid, okay, on an hourly basis to sit there and transport these people and make sure they're protected.
[02:19:29.014 --> 02:19:34.116]  So they're literally protecting illegal aliens as they're taking them to the airport.
[02:19:34.116 --> 02:19:38.217]  And let me just pause this real quick to explain something here, folks.
[02:19:38.217 --> 02:19:39.697]  Okay.
[02:19:39.697 --> 02:19:42.138]  Why, I mean, the movies depict this, but this is the reality.
[02:19:43.366 --> 02:19:53.332]  Why do you see, oh, it's a major drug deal, oh, it's a major arms deal, oh, it's a major this, it's a major that, major criminal activity, and what is always the common thread?
[02:19:53.332 --> 02:20:01.096]  Armed security, armed guards, protecting the criminals, protecting the criminal activity, protecting the criminal loot.
[02:20:01.096 --> 02:20:09.661]  So, that's what you're seeing right here in McAllen, Texas, protecting the loot, protecting the commodity, protecting the smuggled children.
[02:20:10.487 --> 02:20:17.029]  And they do it all with this masquerade of, oh, we're helping refugees and everything.
[02:20:17.029 --> 02:20:19.590]  I'm just stunned.
[02:20:19.590 --> 02:20:21.671]  Let's go back to the video.
[02:20:21.671 --> 02:20:28.493]  Their choice with no documentation other than whatever they told Border Patrol their name is, right?
[02:20:28.493 --> 02:20:30.834]  That is literally what's going on right now.
[02:20:30.834 --> 02:20:33.015]  You can see it's happening by the van load.
[02:20:33.015 --> 02:20:34.956]  Five minutes ago, one van pulled off.
[02:20:34.956 --> 02:20:36.916]  Now the next van's being loaded up.
[02:20:36.916 --> 02:20:38.477]  And then pretty soon, there'll be another one.
[02:20:38.857 --> 02:20:45.242]  Now, the interesting thing is, when we drove in, we noticed that the COVID testing site had been removed, okay?
[02:20:45.242 --> 02:20:58.171]  So, before, Border Patrol was dropping them at the COVID testing site, then the Catholic charity here would walk up there, march them down the street, march them into their facility, get them plane tickets, and put them on planes to the interior of the United States.
[02:20:58.171 --> 02:21:04.556]  That COVID testing site is now removed, which tells us now they're not even testing for COVID anymore.
[02:21:04.556 --> 02:21:04.756]  So,
[02:21:05.476 --> 02:21:11.358]  Hundreds of thousands of illegals coming across the border, not being tested, no background check being done.
[02:21:11.358 --> 02:21:13.899]  And here's another key point to add.
[02:21:13.899 --> 02:21:19.382]  A few months ago, we're out here and we see the man putting the three children in the trunk, which is illegal, so we stopped him.
[02:21:19.382 --> 02:21:23.583]  Now, they're loading these children in, again, without child seats, again.
[02:21:23.583 --> 02:21:27.945]  And we saw it happening with the other vehicle as well.
[02:21:27.945 --> 02:21:30.326]  So again, this is a total
[02:21:31.056 --> 02:21:32.877]  Waving of the law at every level.
[02:21:32.877 --> 02:21:36.859]  And notice they're now calling themselves in the buildings disaster relief vehicles.
[02:21:36.859 --> 02:21:40.361]  So you know the Texas governor's declared an emergency down here.
[02:21:40.361 --> 02:21:45.845]  What do you bet that they're getting some of the Texas emergency money to stop the imploded border that
[02:21:48.195 --> 02:21:55.300]  This is well known that the UN does this.
[02:21:55.300 --> 02:21:56.641]  They've been caught.
[02:21:56.641 --> 02:22:05.207]  The UN will go into an area, declare it a disaster zone, and then run child sex trafficking out of that declared disaster zone.
[02:22:05.207 --> 02:22:05.928]  They've been caught!
[02:22:05.928 --> 02:22:07.729]  We've had raids where agents
[02:22:09.830 --> 02:22:15.593]  That there are special forces to go stop children from being sex trafficked and they go raid UN facilities.
[02:22:15.593 --> 02:22:20.136]  They've released the body footage and the UN people scatter like rats and then all these little kids are around.
[02:22:20.136 --> 02:22:22.297]  This is just, this is unbelievable this is going on.
[02:22:22.297 --> 02:22:23.757]  Let's go back.
[02:22:23.757 --> 02:22:29.540]  But again, the globalists, the UN, create an emergency.
[02:22:29.540 --> 02:22:30.781]  They create an emergency.
[02:22:32.313 --> 02:22:36.494]  And then they get all our tax money to create an even bigger emergency just like with the homeless.
[02:22:36.494 --> 02:22:37.095]  That's the plan.
[02:22:37.095 --> 02:22:38.855]  Tim, tell them the rest of the story.
[02:22:38.855 --> 02:22:50.099]  Explain and brief folks on the disaster down here and how these counties have been opting out and why these folks are wearing quote disaster zone and then it says disaster zone on the back of the vehicle.
[02:22:50.099 --> 02:22:55.461]  In fact, look right here before they pull out.
[02:22:55.461 --> 02:22:57.942]  See right here?
[02:22:57.942 --> 02:22:59.982]  Emergency response team.
[02:22:59.982 --> 02:23:01.823]  Tim, come over here and talk to us on camera.
[02:23:02.600 --> 02:23:03.461]  What do you think this means?
[02:23:03.461 --> 02:23:12.146]  Because they're all wearing an emergency response team, acting like they're official, they've got guns, the rest of it, now I guess to protect the human smuggling operation.
[02:23:12.146 --> 02:23:13.607]  Yeah, that's exactly right.
[02:23:13.607 --> 02:23:25.235]  And so what they're doing is they're tapping into federal funds to sit there and justify the cost of importing these illegal aliens and sending them to the interior of the United States.
[02:23:25.235 --> 02:23:32.180]  Now, the interesting part is, we all know that Governor Abbott issued an emergency declaration for a lot of the counties down here.
[02:23:32.940 --> 02:23:35.062]  All right, ladies and gentlemen, we'll stop it right here.
[02:23:35.062 --> 02:23:35.983]  We're about to go to a break.
[02:23:35.983 --> 02:23:41.668]  We'll take it right back where we left off, but I mean, let's not mince words.
[02:23:41.668 --> 02:23:50.316]  InfoWars is covering a human smuggling, child smuggling operation in McAllen, Texas.
[02:23:50.316 --> 02:23:54.800]  I mean, that's what this is.
[02:23:54.800 --> 02:23:56.042]  Your voice counts.
[02:23:56.869 --> 02:24:01.932]  When you share information, be it over the internet or in person, it changes the world.
[02:24:01.932 --> 02:24:04.514]  The globalists know their agenda is unpopular.
[02:24:04.514 --> 02:24:06.015]  They know you're angry.
[02:24:06.015 --> 02:24:11.419]  And now to get around big tech, it's more important than ever to use every tool we've got.
[02:24:11.419 --> 02:24:20.625]  Well, ladies and gentlemen, if you sign up for our free news and show alerts, you can then take those alerts, those articles and those live feeds, both the regular shows and special reports,
[02:24:20.845 --> 02:24:22.146]  And share them with everyone you know.
[02:24:22.146 --> 02:24:26.270]  Take action now by texting the word NEWS to 833-470-0438.
[02:24:26.270 --> 02:24:28.892]  That's 833-470-0438 for InfoWars Emergency News Alerts.
[02:24:28.892 --> 02:24:31.094]  Or text the word SHOW to 833-470-0438 and receive live show notifications.
[02:24:31.094 --> 02:24:33.576]  Take action now, create the chain reaction, and tell others to share those texts.
[02:24:33.576 --> 02:24:34.236]  Get news alerts at 833-470-0438.
[02:24:57.154 --> 02:24:58.335]  Granny Do-Right.
[02:24:58.335 --> 02:24:59.135]  Granny Do-Right.
[02:24:59.135 --> 02:25:00.096]  Thanks for holding her on the air.
[02:25:00.096 --> 02:25:00.796]  Go ahead.
[02:25:00.796 --> 02:25:01.317]  Hi, Alex.
[02:25:01.317 --> 02:25:03.938]  First of all, let me say I love your products.
[02:25:03.938 --> 02:25:14.645]  I am a granny, and for all the senior citizens out there that may have spent a lifetime in the sun like me, I was loaded up with sunspots, or age spots, as they're lovingly called.
[02:25:14.645 --> 02:25:20.648]  But since taking Eurex II for the last couple of years, my skin is just really gorgeous, actually.
[02:25:20.648 --> 02:25:21.649]  People think I'm 55 years old.
[02:25:23.930 --> 02:25:31.657]  And I was already taking your other supplements, but I thought, you know, well, maybe that's what I need to do, because I just thought it was a hopeless situation.
[02:25:31.657 --> 02:25:40.404]  But when I started taking it, I mean, it doesn't happen immediately, but, you know, over a period of time, I started noticing, okay, you know, this is a ticket.
[02:25:40.404 --> 02:25:41.225]  This is working.
[02:25:41.225 --> 02:25:42.226]  This is wonderful.
[02:25:42.226 --> 02:25:46.770]  You know, I don't have to put on Dermablend anymore, you know.
[02:25:46.770 --> 02:25:51.414]  So anyway, it worked wonderfully, and it really has totally cleared up my skin.
[02:25:53.514 --> 02:25:57.118]  Humanity has been domesticated by and large.
[02:25:57.118 --> 02:26:01.682]  The population has been trained to submit, do what you're told, and it's all going to pass.
[02:26:01.682 --> 02:26:10.892]  But if you study authoritarians, if you study the globalists, you understand that they reach a point where all the training is just beta, and you go into the point of being culled, being totally enslaved.
[02:26:10.892 --> 02:26:15.356]  And because the globalists see us as weak and see us as stupid, they are now making that move.
[02:26:15.356 --> 02:26:17.118]  And they are collapsing the third world.
[02:26:17.278 --> 02:26:17.618]  We're good to go.
[02:26:33.457 --> 02:26:49.289]  Not fleeing COVID or climate change, as the UN and Klaus Schwab are saying, and Bill Gates is saying, but fleeing the year-long lockdowns that the UN and Bill Gates ordered them to institute or they wouldn't get more IMF and World Bank money.
[02:26:49.289 --> 02:26:52.672]  And that's why we have to really get educated about the globalists.
[02:26:53.092 --> 02:26:58.239]  The 4th of July Super Sale starts now at m4wrestore.com.
[02:26:58.239 --> 02:27:03.706]  July 4th, 2021 is now upon us, and that means our yearly big sale is here.
[02:27:03.706 --> 02:27:05.288]  Storewide free shipping.
[02:27:05.288 --> 02:27:09.313]  Double Patriot Points starts right now and runs through July 4th.
[02:27:09.833 --> 02:27:14.215]  Survival Shield X3 Tri-Iodine, the good halogen, 60% off.
[02:27:14.215 --> 02:27:17.497]  BioTrue Selenium, essential for your whole body, 50% off.
[02:27:17.497 --> 02:27:21.979]  Ultimate Krill Oil, 40% off with the free shipping and double Patriot Points.
[02:27:21.979 --> 02:27:26.922]  All water filtration systems are 10% off and the list goes on and on.
[02:27:26.922 --> 02:27:34.726]  And while this sale runs, we're going to be adding new specials every day that are one-day specials alone because we don't have enough supplies to keep them on sale.
[02:27:35.066 --> 02:27:47.610]  So the stuff I just listed is going to be on sale through July 4th, but every day visit InfoWarsTore.com because there's going to be new specials of select items with free shipping and double patriot points up to 60% off at InfoWarsTore.com.
[02:27:47.610 --> 02:27:56.072]  The 4th of July Super Sale starts now at InfoWarsTore.com.
[02:27:56.072 --> 02:27:58.753]  You're listening to the Alex Jones Show.
[02:28:12.622 --> 02:28:14.644]  We're back here on the Alex Jones Show.
[02:28:14.644 --> 02:28:16.786]  Owen Troyer sitting in.
[02:28:16.786 --> 02:28:18.268]  Alex is in McAllen.
[02:28:18.268 --> 02:28:21.050]  Donald Trump has landed in McAllen.
[02:28:21.050 --> 02:28:24.494]  And, you know, Abbott and Trump are all smiles and everything.
[02:28:24.494 --> 02:28:27.096]  As the Biden human smuggling U.S.
[02:28:27.096 --> 02:28:35.665]  government human trafficking facilities are being exposed by InfoWars in downtown McAllen, we go back now to the HD footage from Alex Jones breaking it all down.
[02:28:36.492 --> 02:28:50.161]  ...for a lot of the counties down here, but four counties in the Rio Grande Valley, including Hidalgo, Cameron, Willisee, and Starr Counties, have all opted out of Abbott's emergency declaration.
[02:28:50.161 --> 02:28:50.802]  Why?
[02:28:50.802 --> 02:28:53.244]  Because they do not want to cooperate with law enforcement.
[02:28:53.244 --> 02:28:53.584]  Let me stop you.
[02:28:53.584 --> 02:28:54.264]  So much is happening.
[02:28:54.264 --> 02:28:57.326]  The rest of your security team, Dustin, come tell folks real quick what you just saw.
[02:28:57.326 --> 02:29:02.710]  They just smuggled a bunch of people right out of that door while we were talking, and just when they loaded them right down there, Dustin tells what he saw.
[02:29:03.800 --> 02:29:07.305]  About 10 families just went over to the bus station.
[02:29:07.305 --> 02:29:07.786]  10 families?
[02:29:07.786 --> 02:29:08.267]  Let's go over there.
[02:29:12.757 --> 02:29:30.511]  So again this is just the hot corner there in McAllen where they now have two human trafficking facilities that are two city blocks wide and then they have the bus station caddy corner to them so they can easily get them in and out on the bus quickly loaded up without much interference.
[02:29:30.511 --> 02:29:36.976]  They used to have the COVID testing processing facility there too but they shut that down.
[02:29:36.976 --> 02:29:41.660]  So here's Alex now going to the bus facility which is just right across the street
[02:29:42.606 --> 02:29:48.311]  And this is where a lot of the illegal immigrants are traveled and trafficked across the nation.
[02:29:48.311 --> 02:29:49.912]  This is unedited, one tape.
[02:29:49.912 --> 02:29:52.415]  I won't be playing it live on air.
[02:29:52.415 --> 02:29:53.335]  Later, it's dead.
