[00:00.000 --> 00:21.880]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:03:27.880 --> 01:03:35.880]  But I did about a 45-second plug and that didn't pay the bills around here.
[01:03:35.880 --> 01:03:36.880]  You pay the bills.
[01:03:36.880 --> 01:03:38.880]  Well, I do longer plugs. We get more money in it.
[01:03:38.880 --> 01:03:42.880]  I've been so focused on news, people probably notice there's not that much plug-in going on.
[01:03:42.880 --> 01:03:45.880]  A lot of breaks get skipped. A lot of things happening.
[01:03:45.880 --> 01:03:47.880]  And I shouldn't be overly confident.
[01:03:47.880 --> 01:03:50.880]  I should be raising money while the sun's shining.
[01:03:50.880 --> 01:03:54.880]  So I'm asking you to commit today to go to a full-war store
[01:03:54.880 --> 01:03:58.880]  and look at the books, the videos, the t-shirts, the Patriot apparel,
[01:03:58.880 --> 01:04:03.880]  the firearms accessories, the knives, the nutraceuticals, the supplements
[01:04:03.880 --> 01:04:07.880]  and buy products and sign up for auto-ship on things like high-quality coffee
[01:04:07.880 --> 01:04:10.880]  or vitamin B12 or other organic products.
[01:04:10.880 --> 01:04:14.880]  We've got the Emirates Essentials, the essential oils that just came in
[01:04:14.880 --> 01:04:16.880]  that are the highest quality discounted.
[01:04:16.880 --> 01:04:18.880]  You get 10% off for doing the right thing and helping us,
[01:04:18.880 --> 01:04:22.880]  but we need the commitment because let me tell you something.
[01:04:22.880 --> 01:04:26.880]  Behind the scenes, I don't know how to deal with some of the stuff that just happened,
[01:04:26.880 --> 01:04:35.880]  but I'm going to have to go public this week with some things that are next level.
[01:04:35.880 --> 01:04:41.880]  The infiltration against us, the things they've done to try to get us off of AM and FM radio stations
[01:04:41.880 --> 01:04:45.880]  are unprecedented and we've confirmed it's going on.
[01:04:45.880 --> 01:04:49.880]  We've confirmed what media matters said they would do.
[01:04:49.880 --> 01:04:52.880]  They said they'd infiltrate us when they couldn't infiltrate here.
[01:04:52.880 --> 01:04:54.880]  Where else would they infiltrate?
[01:04:54.880 --> 01:04:57.880]  Where else would they infiltrate somewhere in Minnesota?
[01:04:57.880 --> 01:05:00.880]  James Madison, the father of the Bill of Rights, wrote,
[01:05:00.880 --> 01:05:04.880]  where in excess of power prevails, property of no sort is duly respected.
[01:05:04.880 --> 01:05:10.880]  No man is safe in his opinions, in his person, in his faculties or in his possessions.
[01:05:10.880 --> 01:05:13.880]  Is there any question that we have in excess of power in Washington?
[01:05:13.880 --> 01:05:15.880]  The only question is, how do we contain it?
[01:05:15.880 --> 01:05:21.880]  And how do we remove that power from Washington to our local communities to the individual?
[01:05:21.880 --> 01:05:23.880]  That is the ultimate concern.
[01:05:23.880 --> 01:05:29.880]  The concentration of power, the excess of power, was always the chief concern of the founders of this country.
[01:05:29.880 --> 01:05:31.880]  It was why the anti-Fedalists opposed the Constitution.
[01:05:31.880 --> 01:05:36.880]  They believed they put safeguards in the Constitution to abuse that concentration of power,
[01:05:36.880 --> 01:05:40.880]  but as James Madison also pointed out, knowledge will forever govern ignorance.
[01:05:40.880 --> 01:05:46.880]  The people who mean to be their own governors must arm themselves with the power that knowledge gives.
[01:05:46.880 --> 01:05:49.880]  Arm yourself with the information of what your rulers are doing,
[01:05:49.880 --> 01:05:51.880]  of what the real constraints upon them are.
[01:05:51.880 --> 01:05:55.880]  Only then will you have the courage to nullify their actions.
[01:05:55.880 --> 01:05:57.880]  FriendForWars.com, I'm David Knight.
[01:05:57.880 --> 01:06:16.880]  Waging war on corruption, it's Alex Jones, coming to you live from the front lines of the Info War.
[01:06:28.880 --> 01:06:33.880]  You know, at this point, I've got Islamists following me around.
[01:06:33.880 --> 01:06:35.880]  It's really happening.
[01:06:35.880 --> 01:06:38.880]  At this point, we're seeing terror attacks every day.
[01:06:38.880 --> 01:06:43.880]  At this point, the Democrats have been infiltrated all over the country by local police and state police.
[01:06:43.880 --> 01:06:45.880]  The Feds will do nothing because they're controlled.
[01:06:45.880 --> 01:06:49.880]  Trump hasn't gotten control of the Justice Department, more than three levels down.
[01:06:49.880 --> 01:06:52.880]  We've got the videos coming out every hour.
[01:06:52.880 --> 01:06:57.880]  I can't even watch them all with the Antifa training to kill police, kill conservatives,
[01:06:57.880 --> 01:07:00.880]  kill talk show hosts, kill members of Congress.
[01:07:00.880 --> 01:07:07.880]  I mean, they go on MSNBC and say hashtag HuntRepublicans, and it's just next level.
[01:07:07.880 --> 01:07:12.880]  And I don't know what we're supposed to do because there's a civil war inside the government.
[01:07:12.880 --> 01:07:18.880]  A Matt Bracken former Navy SEAL best-selling author, a really smart guy is joining us in this hour
[01:07:18.880 --> 01:07:23.880]  just talking about the waterfront, but to watch the Democrat Teamsters admit they've ordered
[01:07:23.880 --> 01:07:29.880]  to stand down for two weeks, not to ship more aid per capita than Florida or Texas got.
[01:07:29.880 --> 01:07:36.880]  Tens of thousands, over 10,000, just that the Navy's put in not to mention all the other aid groups.
[01:07:36.880 --> 01:07:37.880]  A lot of other ships are showing up.
[01:07:37.880 --> 01:07:39.880]  I mean, you've got more food than they need.
[01:07:39.880 --> 01:07:43.880]  They're saying now in fuel than for six months, but not a truck will move.
[01:07:43.880 --> 01:07:46.880]  They need security because the Teamsters are gangsters on the island.
[01:07:46.880 --> 01:07:49.880]  They're attacking the 20% of the truckers trying to get in.
[01:07:49.880 --> 01:07:52.880]  And they see this as a way to really take control of the island further.
[01:07:52.880 --> 01:07:55.880]  Trump should send in federal troops, quite frankly.
[01:07:55.880 --> 01:07:57.880]  And that's what he's basically getting ready to do.
[01:07:57.880 --> 01:08:06.880]  But I mean, it unified the country, ladies and gentlemen, that you saw Harvey, you saw Texas,
[01:08:06.880 --> 01:08:07.880]  you saw people come together.
[01:08:07.880 --> 01:08:09.880]  And now they know that his approval ratings up.
[01:08:09.880 --> 01:08:10.880]  The economy's coming back.
[01:08:10.880 --> 01:08:11.880]  They're panicking.
[01:08:11.880 --> 01:08:16.880]  Matt Bracken, we've got terror attacks in all over the Western world.
[01:08:16.880 --> 01:08:19.880]  In France, a lot by stabbing women to death.
[01:08:19.880 --> 01:08:21.880]  Screams until the military kills them.
[01:08:21.880 --> 01:08:25.880]  You've got truck attacks going on, running over a bunch of people trying to stab.
[01:08:25.880 --> 01:08:27.880]  Policially shot up in Canada.
[01:08:27.880 --> 01:08:30.880]  You've got just, just, I mean, I went to a gun range day.
[01:08:30.880 --> 01:08:36.880]  It was just women lined up in a jibs firing, firing, you know, full auto at a place where you can do that.
[01:08:36.880 --> 01:08:39.880]  And then I left and I had military guys women.
[01:08:39.880 --> 01:08:44.880]  They were like, yeah, when you left four more groups came in, they're like, I'm not going to get into it.
[01:08:44.880 --> 01:08:46.880]  I mean, and they were following me around.
[01:08:46.880 --> 01:08:50.880]  I mean, this country, I don't know what's going on, but it's, it's crazy.
[01:08:50.880 --> 01:08:53.880]  And the Democratic Party has just absolutely done this.
[01:08:53.880 --> 01:08:54.880]  The deep states done this.
[01:08:54.880 --> 01:09:00.880]  They've got some giant double cross revolution, 100 years, the Bolshevik Revolution planned in the next couple of months.
[01:09:00.880 --> 01:09:04.880]  And now they admit that's where it was linked on drugs this weekend from Paul Watson.
[01:09:04.880 --> 01:09:09.880]  Just a whole article with their links where they're saying, we're going operational, we're going to start killing everybody.
[01:09:09.880 --> 01:09:10.880]  It's here.
[01:09:10.880 --> 01:09:13.880]  So we're going to go to Matt Bracken right now.
[01:09:13.880 --> 01:09:19.880]  I mean, Matt, this is everything you've been worrying about for a couple of years, but you said as anti foot politically loses, they get violent.
[01:09:19.880 --> 01:09:24.880]  Now they're, but they're just, I think the cover for more serious teams and more serious operations.
[01:09:24.880 --> 01:09:30.880]  I see preparation for revolution against America by Islamic and communist forces everywhere.
[01:09:30.880 --> 01:09:33.880]  It's crawling out of the woodwork here in Austin.
[01:09:33.880 --> 01:09:34.880]  Yeah, it's true.
[01:09:34.880 --> 01:09:35.880]  It's true.
[01:09:35.880 --> 01:09:40.880]  But we're still enough in the battle shaping phase where there's going to be a civil war.
[01:09:40.880 --> 01:09:42.880]  I mean, there's no, there's no avoiding that.
[01:09:42.880 --> 01:09:45.880]  The train is coming down the track and the bridge is out.
[01:09:45.880 --> 01:09:51.880]  But the question now for the left side is shaping the perceptions of who started it.
[01:09:51.880 --> 01:10:01.880]  Once this thing kicks off and it's, you know, just in total a kinetic mayhem, then pretty soon it'll just be, well, we're in a civil war, no more free assembly,
[01:10:01.880 --> 01:10:03.880]  no more street demonstrations.
[01:10:03.880 --> 01:10:04.880]  That'll be banned.
[01:10:04.880 --> 01:10:07.880]  Any groups of more than five getting out and that'll just be banned.
[01:10:07.880 --> 01:10:08.880]  It'll be outlawed.
[01:10:08.880 --> 01:10:16.880]  But who throws the first blow is critical to shaping the opening stages of the civil war.
[01:10:16.880 --> 01:10:30.880]  So what the left is trying to do is shape a either a false flag provocation, which I still think is most likely probably somebody firing into a left wing crowd, leaving right wing literature at the scene, either
[01:10:30.880 --> 01:10:42.880]  that or another Charlottesville type, you know, mentally psychotic loser who will be turned into a guided missile behind the wheel of a truck also to plow into.
[01:10:42.880 --> 01:10:44.880]  You said that about three months ago.
[01:10:44.880 --> 01:10:47.880]  You said shooting into a crowd or running them over copying the Islamic attack.
[01:10:47.880 --> 01:10:50.880]  It'll probably be staged and they'll use that as the red shirt.
[01:10:50.880 --> 01:10:56.880]  But Trump came out and said, hey, both sides are wrong and that ended up basically defeating their narrative because it came out.
[01:10:56.880 --> 01:11:04.880]  Then Pelosi was forced to admit they were bad, but I see them kind of already flushing Antifa ahead of the next big event so they don't get to blame.
[01:11:04.880 --> 01:11:10.880]  Well, but Antifa is also ramping up the the white allies to go violent.
[01:11:10.880 --> 01:11:21.880]  There's a very telling short YouTube clip a minute and a half yesterday day before out of Berkeley where the Latinas are telling the tall gangly white Antifa in the black mask.
[01:11:21.880 --> 01:11:22.880]  Stop being a poser.
[01:11:22.880 --> 01:11:28.880]  Stop just trying to, you know, be a live action role player, essentially.
[01:11:28.880 --> 01:11:33.880]  If you want to prove you're an ally because you're a white, you're genetically evil.
[01:11:33.880 --> 01:11:37.880]  And she says that if you tell me the name of the clip, I want to tell me the name of the clip.
[01:11:37.880 --> 01:11:43.880]  Matt Brackett, I'd have to dig it up, but it's it's Berkeley a day and a half or so ago, day or two ago.
[01:11:43.880 --> 01:11:45.880]  There's so many clips who could keep track of it.
[01:11:45.880 --> 01:11:52.880]  But just think back, was it something like Antifa tells white allies to get real or what?
[01:11:52.880 --> 01:11:53.880]  Yes, exactly.
[01:11:53.880 --> 01:11:56.880]  And the white saying, I've been out here for months.
[01:11:56.880 --> 01:11:58.880]  I've been, you know, getting beaten.
[01:11:58.880 --> 01:12:01.880]  And she's saying, you're just, you're just a poser.
[01:12:01.880 --> 01:12:03.880]  You're just doing a masquerade.
[01:12:03.880 --> 01:12:07.880]  You know, you've got to actually just walk up and punch a Nazi right now.
[01:12:07.880 --> 01:12:11.880]  Well, that message, I'm sure at all levels in not only in America.
[01:12:11.880 --> 01:12:16.880]  And a Nazi is anybody that isn't a communist, anybody that doesn't hate America.
[01:12:16.880 --> 01:12:22.880]  Anybody who's not an avowed communist, anarcho communist, but they're right now some pushback going on.
[01:12:22.880 --> 01:12:29.880]  I've seen great work by Vlad Tepes out of who's a Canadian based blogger, but he's posting stuff from Sweden,
[01:12:29.880 --> 01:12:36.880]  where some right wing or at least non-communist Swedes are starting to push back against Antifa.
[01:12:36.880 --> 01:12:43.880]  So we see it in Ottawa yesterday, a free speech rally by 5500 Antifas show up,
[01:12:43.880 --> 01:12:48.880]  and they're mostly homeless losers that are paid to do that.
[01:12:48.880 --> 01:12:50.880]  There's evidence coming out about that.
[01:12:50.880 --> 01:12:52.880]  Sure, we know it's synthetic.
[01:12:52.880 --> 01:12:57.880]  And then the same night in Edmonton, you know, thousands of miles to the west,
[01:12:57.880 --> 01:13:07.880]  you have an ISIS truck rampage trying to do a Marseille, excuse me, a Nice Barcelona attack.
[01:13:07.880 --> 01:13:14.880]  And these are the two rungs of the, these are the two pillars, the left and Islam.
[01:13:14.880 --> 01:13:15.880]  They're working together.
[01:13:15.880 --> 01:13:20.880]  You see it at the range with the hijab wearing ladies being trained to shoot full auto.
[01:13:20.880 --> 01:13:25.880]  What are they really going to do with full auto other than go to somewhere where there's a crowd?
[01:13:25.880 --> 01:13:32.880]  But it's important that the battle battlefield be prepared by having the mainstream media perception
[01:13:32.880 --> 01:13:35.880]  that a right winger started it.
[01:13:35.880 --> 01:13:42.880]  As long as the first big multi-casually massacre is perceived to have been coming from the right,
[01:13:42.880 --> 01:13:44.880]  then all bets will be off.
[01:13:44.880 --> 01:13:49.880]  And when free assembly is outlawed and we're virtually under martial law,
[01:13:49.880 --> 01:13:54.880]  everybody in the media will say, well, the right wing did it because this crazy person.
[01:13:54.880 --> 01:13:56.880]  And I totally agree with you.
[01:13:56.880 --> 01:14:00.880]  They tried that with Charlottesville, but it didn't work because people saw that it started it.
[01:14:00.880 --> 01:14:04.880]  But that they'll ignore the daily Islamic attacks, the Antifa attacks.
[01:14:04.880 --> 01:14:10.880]  They'll use that one attack as the pretext to then launch their giant violent uprising
[01:14:10.880 --> 01:14:12.880]  where they just kill random cops.
[01:14:12.880 --> 01:14:16.880]  They believe that the local departments will capitulate to the terrorism,
[01:14:16.880 --> 01:14:20.880]  go under the strong cities initiative that's still waiting despite Trump being in power
[01:14:20.880 --> 01:14:24.880]  with the Mutants Justice Department and that they will then have the police departments
[01:14:24.880 --> 01:14:27.880]  under their control politically to begin the roundup of conservatives.
[01:14:27.880 --> 01:14:30.880]  It's at that point that the real detonation begins.
[01:14:30.880 --> 01:14:36.880]  And again, I just ask the citizens out there to really be mindful of the level we've gotten to.
[01:14:36.880 --> 01:14:41.880]  This plan can only work to detonate Civil War II.
[01:14:41.880 --> 01:14:44.880]  It's not a plan for the left to win.
[01:14:44.880 --> 01:14:45.880]  That can't happen.
[01:14:45.880 --> 01:14:46.880]  No, that's right.
[01:14:46.880 --> 01:14:48.880]  They just want to destabilize and hope that after the breakdown,
[01:14:48.880 --> 01:14:50.880]  somehow they're able to get control.
[01:14:50.880 --> 01:14:52.880]  It's the old weatherman plan to have a Civil War,
[01:14:52.880 --> 01:14:54.880]  then later the UN comes in as a communist cover.
[01:14:54.880 --> 01:14:58.880]  And it sounds insane, but so does the NFL pissing on the American flag.
[01:14:58.880 --> 01:15:00.880]  I mean, they're making their move.
[01:15:00.880 --> 01:15:05.880]  But in many respects, you can see that we're being stress tested right now.
[01:15:05.880 --> 01:15:11.880]  We've got North Korea tomorrow could fire an EMP over Tokyo or over Chicago, possibly.
[01:15:11.880 --> 01:15:12.880]  Can't rule it out.
[01:15:12.880 --> 01:15:17.880]  We've got Puerto Rico coming after Harvey, then Irma, then Maria.
[01:15:17.880 --> 01:15:20.880]  Puerto Rico is another massive stress test.
[01:15:20.880 --> 01:15:24.880]  This is taking Uncle Sam right to the limit of what he's capable of doing.
[01:15:24.880 --> 01:15:30.880]  And you're seeing Democrats and Teamsters willing to put a choke even on one aid going into Puerto Rico.
[01:15:30.880 --> 01:15:34.880]  But this stress test, it's got to be understood.
[01:15:34.880 --> 01:15:40.880]  What if Uncle Sam was already dealing with, say, Chicago under an EMP attack?
[01:15:40.880 --> 01:15:41.880]  It would be Puerto Rico.
[01:15:41.880 --> 01:15:45.880]  And you watch once this all more kicks off, they're going to openly grandstand against our country.
[01:15:45.880 --> 01:15:47.880]  Like, we've got unlimited aid.
[01:15:47.880 --> 01:15:48.880]  Now, this is it.
[01:15:48.880 --> 01:15:49.880]  They're making their move.
[01:15:49.880 --> 01:15:51.880]  It's the 100-year anniversary of the Bolsheviks.
[01:15:51.880 --> 01:15:52.880]  It's the same people.
[01:15:52.880 --> 01:15:54.880]  Get ready, incoming folks.
[01:15:54.880 --> 01:16:23.880]  They're getting ready.
[01:16:25.880 --> 01:16:31.880]  The organic oils help hydrate the skin, leaving it nice and smooth.
[01:16:31.880 --> 01:16:36.880]  The truly natural fragrance-free sunscreen for the most sensitive skin.
[01:16:36.880 --> 01:16:42.880]  EmRick's Essentials wants you to enjoy the sun and strives to bring you organic products to enhance your life.
[01:16:42.880 --> 01:16:47.880]  Naturally protect your skin with SPF 30 sunscreen lotion by EmRick's Essentials.
[01:16:47.880 --> 01:16:50.880]  Stop exposing yourself and your family to toxic ingredients.
[01:16:50.880 --> 01:16:56.880]  Visit infowarstore.com and learn more about the new SPF 30 sunscreen lotion.
[01:16:56.880 --> 01:17:02.880]  Choose to take control of your chemistry with Survival Shield X2 and Biotru Selenium.
[01:17:02.880 --> 01:17:07.880]  This powerful combo is perfect for supporting your thyroid and health.
[01:17:07.880 --> 01:17:14.880]  Biotru Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed.
[01:17:14.880 --> 01:17:23.880]  Our super high-quality nascent iodine is an essential mineral sourced of 99.99% ultra-pure deep-earth iodine crystals.
[01:17:23.880 --> 01:17:31.880]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue, and organ in the body.
[01:17:31.880 --> 01:17:38.880]  With inadequate thyroid hormones, you may experience slow metabolism, lethargy, weight gain, and overall brain fog.
[01:17:38.880 --> 01:17:44.880]  Survival Shield X2 and Biotru Selenium work together to support the systems in your body.
[01:17:44.880 --> 01:17:48.880]  Take control of your chemistry today with this super combo.
[01:17:48.880 --> 01:18:09.880]  Discover the power of Survival Shield X2 and Biotru Selenium at infowarslife.com.
[01:18:19.880 --> 01:18:26.880]  It is perfect for freeze-drying fruits, vegetables, meats, dairy products, desserts, and entire meals.
[01:18:26.880 --> 01:18:27.880]  That's what I'm talking about.
[01:18:27.880 --> 01:18:36.880]  And when compared to traditional methods of preservation, like canning or dehydrating, you know like what you get at the grocery store, there is no comparison.
[01:18:36.880 --> 01:18:45.880]  Harvest right freeze dryers retain 97% of the food's taste, color, and nutritional value and have a shelf life of up to 25 years.
[01:18:45.880 --> 01:18:49.880]  Now that's what I call the miracle of food preservation.
[01:18:49.880 --> 01:18:53.880]  Harvest right is truly the world's best, most affordable freeze dryer.
[01:18:53.880 --> 01:19:19.880]  So what are you waiting for? Check it out right now at infowarsstore.com.
[01:19:23.880 --> 01:19:32.880]  Pathogens added to the food and water, to the lining of plastics that destroy our vitality, turn off our hormones, and accelerate our journey towards death.
[01:19:32.880 --> 01:19:36.880]  I personally counter this onslaught with Anthroplex.
[01:19:36.880 --> 01:19:47.880]  Anthroplex is designed with known organic concentrated herbs to create the basic foundation to normal metabolic activity inside the human body.
[01:19:47.880 --> 01:20:00.880]  Discover why Anthroplex has turned so many heads today. It's time for us to take our bodies back into our own hands and it starts at infowarslife.com with Anthroplex.
[01:20:00.880 --> 01:20:29.880]  You're listening to the Alex Jones Show.
[01:20:29.880 --> 01:20:38.880]  As God is my witness, today I went shooting firearms and I might just do three or four times a year at a nice fancy shooting range.
[01:20:38.880 --> 01:20:44.880]  And I walked in and there's women lined up with the jibs, firing semi-auto and full-auto. You can do that there.
[01:20:44.880 --> 01:20:50.880]  And when I left, people were waiting for me down at one exit and thought they were like, oh Alex, there's always women in the jibs and Muslim guys.
[01:20:50.880 --> 01:20:54.880]  Me and my wife just go, huh? And we go get the car and then they follow us around.
[01:20:54.880 --> 01:20:57.880]  And the military guys I were with had already noticed this so they came out.
[01:20:57.880 --> 01:21:01.880]  And the last time I heard, there was like more women in her jibs showing up to shoot.
[01:21:01.880 --> 01:21:05.880]  I mean, it was like, I'm telling you folks, this is like Twilight Zone.
[01:21:05.880 --> 01:21:09.880]  Just like Twilight Zone. I mean, the numbers of real refugees they brought in.
[01:21:09.880 --> 01:21:12.880]  You go to the mall, just Muslims everywhere now. This is Austin, Texas.
[01:21:12.880 --> 01:21:21.880]  They were reporting last year that out of this high school I graduated out of Anderson High School, it was a third Muslim.
[01:21:21.880 --> 01:21:27.880]  And again, it isn't about bashing Muslims themselves, but they come from oppressive states. Radical Islam is the dominant force now.
[01:21:27.880 --> 01:21:31.880]  They're bringing in unvetted groups. There's terror attacks every day now.
[01:21:31.880 --> 01:21:35.880]  And Matt Bragg is a former Navy SEAL best-selling author. Research has got the new book out.
[01:21:35.880 --> 01:21:41.880]  We're going to have it back on soon, just about the book itself, The Red Cliffs of Zirhan, I'm saying that right.
[01:21:41.880 --> 01:21:47.880]  A historical novel set in the future. But before we go any further, you got cut off by the break.
[01:21:47.880 --> 01:21:52.880]  I've never seen so much globalist activity. I've never seen such preparation for violence.
[01:21:52.880 --> 01:21:56.880]  All these army officers coming out and saying they're communists.
[01:21:56.880 --> 01:22:00.880]  I've got one of the articles here, West Point grad who's been in the field two years,
[01:22:00.880 --> 01:22:06.880]  is socialist organizer who spreads communist propaganda relentlessly and is ready for a violent overthrow
[01:22:06.880 --> 01:22:12.880]  and wants to take down white people and kill capitalists. And he's staying in command.
[01:22:12.880 --> 01:22:17.880]  While he says he hates America and shows images of throwing American flags in the trash can,
[01:22:17.880 --> 01:22:22.880]  wearing Shagua Vara shirts and says he hates the country.
[01:22:22.880 --> 01:22:25.880]  There is folding the flag and you throw out the trash.
[01:22:25.880 --> 01:22:31.880]  I mean, and like he's being celebrated. This is what this is all about.
[01:22:31.880 --> 01:22:35.880]  And it's like all about violence and kill the ruling class.
[01:22:35.880 --> 01:22:39.880]  So we got like six messages, a short segment, longer segment coming up. Matt Bragg,
[01:22:39.880 --> 01:22:43.880]  I know you're saying they're affecting the battle space. They're getting us ready for it right now.
[01:22:43.880 --> 01:22:48.880]  I see them losing the propaganda war. The NFL having to back off NBA backing off.
[01:22:48.880 --> 01:22:52.880]  Trouble proof ratings up economy coming back, but they don't seem to care.
[01:22:52.880 --> 01:22:55.880]  They're going full steam ahead with the Civil War.
[01:22:55.880 --> 01:22:59.880]  And so I'm not a violent person until I'm violent. I'm not offensively violent,
[01:22:59.880 --> 01:23:02.880]  but I just want all the bureaucrats and globalists to know.
[01:23:02.880 --> 01:23:06.880]  If you think you're going to brand the Civil War going to shoot cops while they pump gas,
[01:23:06.880 --> 01:23:10.880]  I hope they all live to be 120 years old. If this thing all goes down,
[01:23:10.880 --> 01:23:14.880]  don't they know Santa Claus has been making a list and checking it twice.
[01:23:14.880 --> 01:23:18.880]  And all these globalist mayors and new older people and CEOs are dead in the hammer.
[01:23:18.880 --> 01:23:21.880]  I'm not going to do it, but once it starts, they're dead.
[01:23:21.880 --> 01:23:25.880]  We actually, the people that do things, we actually go out and do it.
[01:23:25.880 --> 01:23:27.880]  We don't sit there and suck on our thumbs all day.
[01:23:27.880 --> 01:23:29.880]  Don't they understand who they're starting to fight with?
[01:23:29.880 --> 01:23:32.880]  I'm not trying to act tough here, but don't these people get it?
[01:23:32.880 --> 01:23:36.880]  Well, a couple of days ago in Jacksonville, my area,
[01:23:36.880 --> 01:23:41.880]  a teenager like 18 or 19 year old kind of a punk thrown out of his family
[01:23:41.880 --> 01:23:44.880]  shot a customs and border patrol officer.
[01:23:44.880 --> 01:23:46.880]  Last I heard he was critically injured.
[01:23:46.880 --> 01:23:48.880]  Shot him in the head and torso.
[01:23:48.880 --> 01:23:52.880]  Oh, Republican members of city council randomly get shot every week now.
[01:23:52.880 --> 01:23:54.880]  It's just happening everywhere.
[01:23:54.880 --> 01:23:56.880]  They're gearing up the mentality.
[01:23:56.880 --> 01:24:00.880]  The people that are the fringe that are the most mentally labile,
[01:24:00.880 --> 01:24:03.880]  the real loose cannons out there.
[01:24:03.880 --> 01:24:04.880]  The useful idiots.
[01:24:04.880 --> 01:24:06.880]  The ones that are, but they're triggered first.
[01:24:06.880 --> 01:24:08.880]  They're the ones that are going to pick up the guns.
[01:24:08.880 --> 01:24:11.880]  So right now they're just triggering the mentally old masses, the low hanging fruit.
[01:24:11.880 --> 01:24:15.880]  Well, they're being triggered just because the electric current,
[01:24:15.880 --> 01:24:18.880]  you know, the atmospheric current is so charged right now
[01:24:18.880 --> 01:24:23.880]  that the low hanging fruit is starting to shake and fall off the tree ahead of time a little bit.
[01:24:23.880 --> 01:24:29.880]  But believe me, what they want is a right is a right wing fingerprint on a mass.
[01:24:29.880 --> 01:24:31.880]  That's what you're trying for.
[01:24:31.880 --> 01:24:33.880]  They're trying to get us to get into action.
[01:24:33.880 --> 01:24:36.880]  Which we won't, but they will eventually,
[01:24:36.880 --> 01:24:39.880]  and Antifa is going to shoot into a left wing crowd,
[01:24:39.880 --> 01:24:43.880]  a, you know, peace moms type of crowd and leave right wing literature.
[01:24:43.880 --> 01:24:48.880]  And my message is we have to immediately be ready to push back against the false narrative
[01:24:48.880 --> 01:24:51.880]  because it's going to be a Dylan roof type of a thing,
[01:24:51.880 --> 01:24:55.880]  either with a psychotic right winger or just a left winger.
[01:24:55.880 --> 01:24:59.880]  So didn't you see how all the white supremacist leaders a year before
[01:24:59.880 --> 01:25:03.880]  had been Democrat operatives at Charlottesville?
[01:25:03.880 --> 01:25:05.880]  Yeah, I call that Operation Buffalo Jump.
[01:25:05.880 --> 01:25:08.880]  You know, when you, when you're a herded to a ledge like that,
[01:25:08.880 --> 01:25:11.880]  it's, it's pathetic and it's predictable.
[01:25:11.880 --> 01:25:16.880]  Just while, just for a moment, I put this book on free today on Kindle.
[01:25:16.880 --> 01:25:19.880]  So if you just, the Kindle version is $0.
[01:25:19.880 --> 01:25:23.880]  This is the lead end to Red Cliffs' Zerhun,
[01:25:23.880 --> 01:25:25.880]  which is my new book, which is out right now.
[01:25:25.880 --> 01:25:26.880]  No, take your time.
[01:25:26.880 --> 01:25:27.880]  Cause these are important books.
[01:25:27.880 --> 01:25:30.880]  There's a lot of smart folks telling me years ago, you're a really smart guy.
[01:25:30.880 --> 01:25:31.880]  Now you've proven that on air.
[01:25:31.880 --> 01:25:34.880]  So talk about the lead end and then talk about the new book.
[01:25:34.880 --> 01:25:35.880]  Yeah.
[01:25:35.880 --> 01:25:37.880]  My books are near future.
[01:25:37.880 --> 01:25:39.880]  I call semi dystopian.
[01:25:39.880 --> 01:25:42.880]  You know, it's not like post-apocalyptic like Cormac McCarthy's The Road.
[01:25:42.880 --> 01:25:45.880]  I think that's way overdone, but you know, the grid doesn't work.
[01:25:45.880 --> 01:25:47.880]  GPS doesn't work.
[01:25:47.880 --> 01:25:49.880]  There's no more digital anything.
[01:25:49.880 --> 01:25:52.880]  So you either are paying with gold or you're bartering.
[01:25:52.880 --> 01:25:56.880]  Well, technology that works like a simple radio, it'll still work if you have a battery.
[01:25:56.880 --> 01:26:01.880]  That's sort of the background, but the new book is a counter jihad book all the way.
[01:26:01.880 --> 01:26:05.880]  It's an allegory for the defense of Western civilization.
[01:26:05.880 --> 01:26:12.880]  When 70 schoolgirls are kidnapped from Ireland and taken to Morocco for auction as sex slaves or ransom.
[01:26:12.880 --> 01:26:15.880]  You know, it's a question that the West has to ask itself.
[01:26:15.880 --> 01:26:16.880]  Is it a feta complee?
[01:26:16.880 --> 01:26:18.880]  Do we just say, oh well, they're gone.
[01:26:18.880 --> 01:26:19.880]  We lost.
[01:26:19.880 --> 01:26:23.880]  You know, just accept our new Demi status or do we fight back?
[01:26:23.880 --> 01:26:26.880]  So this novel here, Red Cliffs is there.
[01:26:26.880 --> 01:26:29.880]  I want to have you on this back for a full hour to talk about both the books.
[01:26:29.880 --> 01:26:31.880]  But right now, let's get into this.
[01:26:31.880 --> 01:26:35.880]  You look at Catalonia and as you know, it was one of the first places that crusades started to push.
[01:26:35.880 --> 01:26:40.880]  And the lurican keys to the Muslims out going back over a thousand years ago.
[01:26:40.880 --> 01:26:44.880]  Now the Spanish government gets most its money from Catalonia.
[01:26:44.880 --> 01:26:49.880]  Catalon, they've now brought in martial law viciously to put them under control.
[01:26:49.880 --> 01:26:52.880]  Have you seen the images of them beating men, women and children?
[01:26:52.880 --> 01:26:56.880]  Barcelona and it's look at look at all of the parallels in the synchronicity.
