[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[1:13:46.000 --> 1:13:51.000]  And I mean, no one else has got five star. Do you see anybody with five star?
[1:13:51.000 --> 1:13:55.000]  Five star rating and we're working on other apps. Don't worry.
[1:13:55.000 --> 1:13:56.000]  Free.
[1:13:56.000 --> 1:13:59.000]  We are going to have a prison planet dot TV app, but that's going to cost us a lot more to make.
[1:13:59.000 --> 1:14:04.000]  That will be for prison planet dot TV members where you get the live video feed of my radio show.
[1:14:04.000 --> 1:14:10.000]  A whole other dimension, video clips, the documents, the articles, everything, prison planet dot TV, all my films.
[1:14:10.000 --> 1:14:11.000]  See them there first.
[1:14:11.000 --> 1:14:19.000]  My book, Paul Watson's book in April, it will be six years of prison planet dot TV up and running.
[1:14:19.000 --> 1:14:20.000]  I want to thank my great crew.
[1:14:20.000 --> 1:14:32.000]  So it's 15 cents a day, 595 a month, the cost of a cup of coffee twice a month, get a yearly membership in three months free prison planet dot TV and your membership.
[1:14:32.000 --> 1:14:35.000]  It takes one minute to sign up. You just create your username and passcode.
[1:14:35.000 --> 1:14:36.000]  Boom, you're on.
[1:14:36.000 --> 1:14:37.000]  And we've got it.
[1:14:37.000 --> 1:14:39.000]  We're six passcodes.
[1:14:39.000 --> 1:14:47.000]  One passcode can be used by six different people at one time.
[1:14:47.000 --> 1:14:48.000]  How does that work?
[1:14:48.000 --> 1:14:54.000]  What's that connected to the IP address or is it or is it just connected to that passcode being used separately?
[1:14:54.000 --> 1:14:55.000]  How is it?
[1:14:55.000 --> 1:14:56.000]  My one of my guys is in there.
[1:14:56.000 --> 1:14:57.000]  I don't know.
[1:14:57.000 --> 1:15:00.000]  The point is six people can simultaneously log on.
[1:15:00.000 --> 1:15:07.000]  Don't share it with too many people or it'll lock you out while the six people are on as soon as somebody gets off, you can get on.
[1:15:07.000 --> 1:15:16.000]  And we do that because I buy so much bandwidth and it ends up costing me about $10,000 extra a month to let you share it.
[1:15:16.000 --> 1:15:23.000]  But we do it because the mission is to get it out to more people prison planet dot TV.
[1:15:23.000 --> 1:15:28.000]  And we couldn't do all this IT stuff without the members of prison planet dot TV.
[1:15:28.000 --> 1:15:41.000]  Now, we're going to break when I come back with more calls, but a lot of people are calling me in Texas saying, hey, I love the article about you, the feature cover story in Texas Monthly.
[1:15:41.000 --> 1:15:42.000]  Why don't you talk about it?
[1:15:42.000 --> 1:15:44.000]  I'm too busy folks to talk about me.
[1:15:44.000 --> 1:15:57.000]  Though I will talk about Alex Jones in response to the statesman, the New York Daily News, the London Guardian and about 10 other big newspapers attacking me, claiming I supported Joe Stack.
[1:15:57.000 --> 1:15:58.000]  That slander.
[1:15:58.000 --> 1:16:25.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:16:25.000 --> 1:16:29.000]  And now, new socialist legislation is only compounding the problem.
[1:16:29.000 --> 1:16:32.000]  Number four, dangerous weather is always a threat to local grids.
[1:16:32.000 --> 1:16:36.000]  Every year, thousands of families lose their power from weather related onages.
[1:16:36.000 --> 1:16:41.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:16:41.000 --> 1:16:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[1:16:46.000 --> 1:16:50.000]  You can get more information at www.mysolarbackup.com.
[1:16:50.000 --> 1:16:52.000]  That's mysolarbackup.com.
[1:16:52.000 --> 1:17:02.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[1:17:02.000 --> 1:17:06.000]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[1:17:06.000 --> 1:17:15.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[1:17:15.000 --> 1:17:19.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[1:17:19.000 --> 1:17:25.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions
[1:17:25.000 --> 1:17:30.000]  and also delivers the silver nanoparticles instantly into the bloodstream.
[1:17:30.000 --> 1:17:34.000]  With continued legislation threatening the sale of nano-silver products,
[1:17:34.000 --> 1:17:40.000]  you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[1:17:40.000 --> 1:17:45.000]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[1:17:45.000 --> 1:17:53.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[1:17:53.000 --> 1:17:56.000]  That's www.silverlungs.com.
[1:18:01.000 --> 1:18:05.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[1:18:05.000 --> 1:18:08.000]  This is our last chance to not relive history.
[1:18:08.000 --> 1:18:13.000]  As we're finishing off this agenda, we'll be pulling the rug from underneath the Americans at home.
[1:18:13.000 --> 1:18:19.000]  We have tremendous influence on our president and Congress, and they really are calling the shots.
[1:18:19.000 --> 1:18:24.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[1:18:24.000 --> 1:18:27.000]  Full of the Republic identifies the enemies of our nation.
[1:18:27.000 --> 1:18:34.000]  The criminal offshore cartel held bent on destroying sovereignty and on its ashes constructing world government.
[1:18:34.000 --> 1:18:38.000]  Tim Geithner, Bernanke, and the arsonists, they're asking for more matches,
[1:18:38.000 --> 1:18:41.000]  and the Congress is saying, who do we make the checkout to?
[1:18:41.000 --> 1:18:43.000]  Today seems like nobody does care.
[1:18:43.000 --> 1:18:48.000]  And right now in Washington, D.C., we have seen a fall of the Republic.
[1:18:48.000 --> 1:18:53.000]  Yet you're copy of Full of the Republic on DVD at infowars.com.
[1:18:53.000 --> 1:19:13.000]  We're watching online right now at superhighqualityatprisonplanet.tv.
[1:19:13.000 --> 1:19:18.000]  Friends, I hope that you will order Shadow Government from infowars.com.
[1:19:18.000 --> 1:19:23.000]  We also have some specials that some of our other films have priced when you've ordered Shadow Government,
[1:19:23.000 --> 1:19:26.000]  a new level in production quality and in information.
[1:19:26.000 --> 1:19:34.000]  It exposes how a cashless society surveillance beast grid of total control is being put into place.
[1:19:34.000 --> 1:19:38.000]  This film needs to be seen, everybody needs to get it, so order yours today,
[1:19:38.000 --> 1:19:43.000]  show it to your friends, your family, your church, your neighbors, your boss, your employees.
[1:19:43.000 --> 1:19:48.000]  Shadow Government, ladies and gentlemen, get your copy at infowars.com today.
[1:19:48.000 --> 1:19:51.000]  Shadow Government, it gives big brother a black eye.
[1:19:51.000 --> 1:20:16.000]  Available at infowars.com or by calling toll-free 888-253-3139.
[1:20:16.000 --> 1:20:26.000]  To give you a gauge of how big this radio show is, we have a computerized phone system that can take about 100 calls at once.
[1:20:26.000 --> 1:20:30.000]  My call screener, we don't screen him, he just takes their name and where they're calling from,
[1:20:30.000 --> 1:20:37.000]  opens the phone system up for about 2 seconds and 30, 40 calls come in.
[1:20:37.000 --> 1:20:41.000]  Now we've got 18 on the line right now, that's how many he's gotten to,
[1:20:41.000 --> 1:20:44.000]  another 20 or so that are sitting there on hold.
[1:20:44.000 --> 1:20:47.000]  I'm going to try to get to all of you, but each one of you's got one minute, please,
[1:20:47.000 --> 1:20:52.000]  because I want to get into the kamikaze attack.
[1:20:52.000 --> 1:20:59.000]  You know, I'm a public figure and there's a high burden of proof on libel slander defamation for public figures.
[1:20:59.000 --> 1:21:06.000]  But if you do something to hurt someone deliberately, knowing it's not true, you will lose in court.
[1:21:06.000 --> 1:21:10.000]  Now I've actually sued people before for libel and slander, I'm not litigious.
[1:21:10.000 --> 1:21:15.000]  And I've gotten, I'm so busy that I just let people do it and ignore it.
[1:21:15.000 --> 1:21:17.000]  But it's getting out of control.
[1:21:17.000 --> 1:21:20.000]  Remember when Oklahoma City got bombed, they blamed it on Rush Limbaugh?
[1:21:20.000 --> 1:21:24.000]  Well, that's now happened with this attack in Austin.
[1:21:24.000 --> 1:21:26.000]  I mean, so many newspapers, I can't even read them all.
[1:21:26.000 --> 1:21:30.000]  The statesman was the most deceptive, that's in Austin.
[1:21:30.000 --> 1:21:34.000]  Social media speeds up news gathering and plain crash aftermath.
[1:21:34.000 --> 1:21:39.000]  And it says the Austin based website info wars owned by conspiracy theorist Alex Jones
[1:21:39.000 --> 1:21:41.000]  that speculated the manifesto was a hoax.
[1:21:41.000 --> 1:21:45.000]  No, we just said we don't know if it's real when we first discovered it.
[1:21:45.000 --> 1:21:47.000]  We said, who knows if this is real.
[1:21:47.000 --> 1:21:49.000]  Later in the day, info wars itself was inaccessible.
[1:21:49.000 --> 1:21:50.000]  Not true.
[1:21:50.000 --> 1:21:54.000]  Info wars was part of a flood of quickly sprouting blog posts and Facebook pages,
[1:21:54.000 --> 1:21:59.000]  examining theories such as awesome Texas playing crash with stage or supporting stacks,
[1:21:59.000 --> 1:22:01.000]  a ledge point of view.
[1:22:01.000 --> 1:22:05.000]  And so the way it talks about info wars and then says supporting the point of view,
[1:22:05.000 --> 1:22:10.000]  that's done clearly. And then I got a bunch of other headlines saying stacks,
[1:22:10.000 --> 1:22:12.000]  rampage sounds like Alex Jones.
[1:22:12.000 --> 1:22:13.000]  Get rid of him.
[1:22:13.000 --> 1:22:18.000]  A kamikaze pilot, Joe Stack, a crash plan to awesome building hailed by anti government groups.
[1:22:18.000 --> 1:22:22.000]  And then it talks about Alex Jones and info wars.com.
[1:22:22.000 --> 1:22:23.000]  What?
[1:22:23.000 --> 1:22:24.000]  New York Daily.
[1:22:24.000 --> 1:22:25.000]  What?
[1:22:25.000 --> 1:22:26.000]  What?
[1:22:26.000 --> 1:22:29.000]  We always call for non violence here.
[1:22:29.000 --> 1:22:34.000]  I've been saying since it happened Thursday and they were obviously tuning in that if
[1:22:34.000 --> 1:22:41.000]  he did do this on his own, it wasn't staged that it was terrible.
[1:22:41.000 --> 1:22:46.000]  I mean, we can't be lawless just because the government is now it's like Hitler taking you
[1:22:46.000 --> 1:22:47.000]  to FEMA camps.
[1:22:47.000 --> 1:22:49.000]  That's another thing or Stalin or something.
[1:22:49.000 --> 1:22:50.000]  And it could get to that.
[1:22:50.000 --> 1:22:54.000]  But the point is you can't just just they've made a video game.
[1:22:54.000 --> 1:22:55.000]  Pull that up on screen.
[1:22:55.000 --> 1:22:56.000]  They've made a video game.
[1:22:56.000 --> 1:22:57.000]  I want to show TV viewers this.
[1:22:57.000 --> 1:23:01.000]  We've got it linked up on info wars and prison planet on one of the big gaming sites where
[1:23:01.000 --> 1:23:05.000]  you burn your house down with gasoline and then light it on fire and then get in the airplane
[1:23:05.000 --> 1:23:08.000]  and crash it into the building and it says justice is served.
[1:23:08.000 --> 1:23:11.000]  This isn't a joke.
[1:23:11.000 --> 1:23:15.000]  You know, the police shouldn't be able to just execute a citizen because they think
[1:23:15.000 --> 1:23:20.000]  they're bad and citizen shouldn't be able to execute IRS workers.
[1:23:20.000 --> 1:23:26.000]  But I'll tell you this, people are upset and people are praising this guy all over radio,
[1:23:26.000 --> 1:23:27.000]  all over TV.
[1:23:27.000 --> 1:23:35.000]  I've heard them calling to talk radio on mainline talk radio and the government should pay attention.
[1:23:35.000 --> 1:23:39.000]  The government needs to pay attention to the fact that they're pushing too hard.
[1:23:39.000 --> 1:23:41.000]  But that's probably what they want.
[1:23:41.000 --> 1:23:42.000]  They want to push too hard.
[1:23:42.000 --> 1:23:46.000]  They want to push people over the edge so they can then bring in North common homeland security.
[1:23:46.000 --> 1:23:50.000]  See, for those that want violence, the feds did stage Oklahoma City.
[1:23:50.000 --> 1:23:51.000]  They were clearly involved in 9 11.
[1:23:51.000 --> 1:23:52.000]  It's declassified.
[1:23:52.000 --> 1:23:54.000]  They staged over 200 terror attacks.
[1:23:54.000 --> 1:23:55.000]  That's coming up later.
[1:23:55.000 --> 1:23:58.000]  Some of those reports declassified.
[1:23:58.000 --> 1:24:05.000]  So if Hitler would stage a tax against himself and Stalin and Mao Zedong would do it to make themselves
[1:24:05.000 --> 1:24:10.000]  look like victims, should the people then be doing violent things against the government?
[1:24:10.000 --> 1:24:14.000]  If that helps the government come down on peaceful people.
[1:24:14.000 --> 1:24:19.000]  It's wrong when a cop shoots an innocent person in the back and it's wrong when Joe Stack,
[1:24:19.000 --> 1:24:26.000]  if he reportedly even did it and his family saying it's not true and they don't believe it, did this.
[1:24:26.000 --> 1:24:27.000]  Okay.
[1:24:27.000 --> 1:24:30.000]  We have to follow the Bill of Rights of Constitution and do process.
[1:24:30.000 --> 1:24:32.000]  We're about justice here.
[1:24:32.000 --> 1:24:35.000]  And I understand if he really did do it, he was cornered.
[1:24:35.000 --> 1:24:36.000]  He was angry.
[1:24:36.000 --> 1:24:37.000]  He was upset.
[1:24:37.000 --> 1:24:39.000]  And that's going to happen.
[1:24:39.000 --> 1:24:43.000]  And certainly the IRS, you know, makes people commit suicide when a man dies.
[1:24:43.000 --> 1:24:45.000]  They take the woman's house, which he's an old lady.
[1:24:45.000 --> 1:24:48.000]  It's a horrible criminal lawless group.
[1:24:48.000 --> 1:24:52.000]  But does the secretary in a building deserve to die?
[1:24:52.000 --> 1:24:53.000]  The answer is no.
[1:24:53.000 --> 1:24:54.000]  All right.
[1:24:54.000 --> 1:24:57.000]  I'm done ranting about that until I actually get into the articles and the latest developments
[1:24:57.000 --> 1:24:58.000]  coming up in the next segment.
[1:24:58.000 --> 1:24:59.000]  But let's continue with calls.
[1:24:59.000 --> 1:25:01.000]  Mark in Florida, you're on the air.
[1:25:01.000 --> 1:25:02.000]  Hi, Alex.
[1:25:02.000 --> 1:25:03.000]  Hello.
[1:25:03.000 --> 1:25:11.000]  Recently, I've invented a new way to exercise my fourth amendment rights on the internet.
[1:25:11.000 --> 1:25:17.000]  Because the government is reading and storing our email, I've developed a free program that
[1:25:17.000 --> 1:25:23.000]  encrypts an email message and then embeds the encrypted message into a personal photo
[1:25:23.000 --> 1:25:25.000]  that you can send to your friend or associate.
[1:25:25.000 --> 1:25:26.000]  Yeah, that's that.
[1:25:26.000 --> 1:25:28.000]  I mean, they've had that for 15 years.
[1:25:28.000 --> 1:25:30.000]  But I guess you invented a new one.
[1:25:30.000 --> 1:25:37.000]  Well, I'm using, I've got a program on there that uses 1917, the method that was used in 1917.
[1:25:37.000 --> 1:25:40.000]  You can then decrypt the original message from the picture.
[1:25:40.000 --> 1:25:45.000]  And I just like to get your opinion in general about it, passifying our emails and other communications
[1:25:45.000 --> 1:25:47.000]  from groups like the feds.
[1:25:47.000 --> 1:25:50.000]  Well, my issue is, you know, people say I have nothing to hide.
[1:25:50.000 --> 1:25:51.000]  I don't.
[1:25:51.000 --> 1:25:54.000]  It's not their right to be snooping and using that info.
[1:25:54.000 --> 1:26:02.000]  But no, I mean, I think it's good for people to use proxy servers and proxy surfing and
[1:26:02.000 --> 1:26:04.000]  all these other technologies that are out there.
[1:26:04.000 --> 1:26:08.000]  I think anything that makes it harder for these people to control our lives is better.
[1:26:08.000 --> 1:26:10.000]  That's why, and to break the law is better.
[1:26:10.000 --> 1:26:11.000]  They're breaking the law when they do this.
[1:26:11.000 --> 1:26:12.000]  But I appreciate your call, Mark.
[1:26:12.000 --> 1:26:14.000]  Send me an email about it.
[1:26:14.000 --> 1:26:17.000]  Leo in Pennsylvania, you're on the air.
[1:26:17.000 --> 1:26:19.000]  Good afternoon or good evening, Mr. Jones.
[1:26:19.000 --> 1:26:20.000]  How are you?
[1:26:20.000 --> 1:26:21.000]  Good.
[1:26:21.000 --> 1:26:22.000]  Welcome.
[1:26:22.000 --> 1:26:26.000]  I, uh, first of all, would like to take the opportunity to hail you for your tremendous
[1:26:26.000 --> 1:26:28.000]  efforts that you put forward.
[1:26:28.000 --> 1:26:32.000]  Well, I want to hail the listeners who've made it all possible.
[1:26:32.000 --> 1:26:33.000]  It's you that has the power.
[1:26:33.000 --> 1:26:34.000]  Go ahead.
[1:26:34.000 --> 1:26:40.000]  Anyway, I wanted to let you know that some weeks ago, I had, uh, saw a program on, uh,
[1:26:40.000 --> 1:26:47.000]  the channel 21, which is two here locally in Harrisburg that had Patrick McGeagan, uh,
[1:26:47.000 --> 1:26:54.000]  he was, uh, had a show on TV many years ago, exposed in the Illuminati and came forward
[1:26:54.000 --> 1:27:00.000]  and revealed their background, what they were doing and absolutely was warning people of
[1:27:00.000 --> 1:27:04.000]  the effects if they continue to be able to do what they do.
[1:27:04.000 --> 1:27:09.000]  And it's people like you that are at least putting some wall up to stop them.
[1:27:09.000 --> 1:27:12.000]  And, uh, I just wanted to tell you something else real quick.
[1:27:12.000 --> 1:27:20.000]  When I was a kid, uh, I got, uh, introduced to the John Birch Society and I saw two films,
[1:27:20.000 --> 1:27:23.000]  one called a review one and the other one to review two.
[1:27:23.000 --> 1:27:30.000]  And these two films exposed communism in the house and the Senate, which was like an all-shoot
[1:27:30.000 --> 1:27:32.000]  for McCarthyism.
[1:27:32.000 --> 1:27:38.000]  And it wasn't shortly thereafter that they were able to put out over the airways that
[1:27:38.000 --> 1:27:43.000]  the John Birch Society was an effective anti-Semitic.
[1:27:43.000 --> 1:27:45.000]  I hear you and I appreciate your call.
[1:27:45.000 --> 1:27:46.000]  I got to jump.
[1:27:46.000 --> 1:27:47.000]  That's, and of course they're not.
[1:27:47.000 --> 1:27:51.000]  That's how they demonize any, I mean, if you say you don't want government healthcare,
[1:27:51.000 --> 1:27:54.000]  they say that's code for race now, but it's not working anymore.
[1:27:54.000 --> 1:27:56.000]  Let's talk to Jim in Texas.
[1:27:56.000 --> 1:27:57.000]  Jim, go ahead.
[1:27:57.000 --> 1:27:59.000]  Good afternoon, Alex.
[1:27:59.000 --> 1:28:01.000]  Nice to speak to you again.
[1:28:01.000 --> 1:28:02.000]  Good to talk to you, Jim.
[1:28:02.000 --> 1:28:03.000]  Speak up and go ahead.
[1:28:03.000 --> 1:28:12.000]  Well, I would just like to say I have a lesson that prays for you and your listeners.
[1:28:12.000 --> 1:28:18.000]  We're seeing Ron Paul winning in the polls now, which is something 10 years ago that was unheard of.
[1:28:18.000 --> 1:28:24.000]  We're seeing mainstream evangelical preachers waking up and telling the people that we only
[1:28:24.000 --> 1:28:28.000]  have to follow Romans 13 as long as our leaders are honorable.
[1:28:28.000 --> 1:28:33.000]  We're waking up in many, many ways and I do have slight hopes now that I didn't have before
[1:28:33.000 --> 1:28:36.000]  and I thank you for that.
[1:28:36.000 --> 1:28:37.000]  Well, God bless you.
[1:28:37.000 --> 1:28:39.000]  Anything else?
[1:28:39.000 --> 1:28:44.000]  Well, man, just keep up the good work and I want all the supposed Christian people out
[1:28:44.000 --> 1:28:49.000]  there to wake up and realize that if we hadn't fought tyranny and evil, this country would
[1:28:49.000 --> 1:28:51.000]  have never existed in the first place.
[1:28:51.000 --> 1:28:52.000]  Absolutely.
[1:28:52.000 --> 1:28:53.000]  Look how far we've come.
[1:28:53.000 --> 1:28:55.000]  The new rule orders on the run.
[1:28:55.000 --> 1:29:01.000]  They're going to stage terror attacks and try to shut down the web to stop us.
[1:29:01.000 --> 1:29:04.000]  Hello, this is Alex Jones with some important questions.
[1:29:04.000 --> 1:29:08.000]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition
[1:29:08.000 --> 1:29:09.000]  do you want?
[1:29:09.000 --> 1:29:14.000]  My answer would be all I can get in the battle for freedom and the lives of your loved ones.
[1:29:14.000 --> 1:29:16.000]  Food is your only ammunition.
[1:29:16.000 --> 1:29:17.000]  How much do you want?
[1:29:17.000 --> 1:29:18.000]  When do you want it?
[1:29:18.000 --> 1:29:20.000]  Now or after the battle starts?
[1:29:20.000 --> 1:29:21.000]  When will you need it?
[1:29:21.000 --> 1:29:23.000]  Can you buy it without proper identification?
[1:29:23.000 --> 1:29:25.000]  Will there be any food?
[1:29:25.000 --> 1:29:26.000]  Will it make your children sick?
[1:29:26.000 --> 1:29:30.000]  If there's a quarantine and you can't feed yourself, will you go to the gathering center
[1:29:30.000 --> 1:29:31.000]  and be immunized?
[1:29:31.000 --> 1:29:35.000]  You wipe out all these problems if you have a good food supply.
[1:29:35.000 --> 1:29:39.000]  Food is your ammunition to fight for your freedom and your life.
[1:29:39.000 --> 1:29:40.000]  How much will you need?
[1:29:40.000 --> 1:29:41.000]  We don't know.
[1:29:41.000 --> 1:29:42.000]  How much do you want?
[1:29:42.000 --> 1:29:43.000]  All you can get.
[1:29:43.000 --> 1:29:44.000]  I'm Alex Jones.
[1:29:44.000 --> 1:29:47.000]  I want all of you good guys to live to fight another day.
[1:29:47.000 --> 1:29:52.000]  Call 1-800-409-5633 or check it out on the web.
[1:29:52.000 --> 1:29:59.000]  At eFoodsDirect.com, again that number 1-800-409-5633.
[1:30:22.000 --> 1:30:29.000]  If you want to buy your own home, go to eFoodsDirect.com.
[1:30:29.000 --> 1:30:34.000]  At eFoodsDirect.com, again that number 1-800-409-5633.
[1:30:34.000 --> 1:30:39.000]  Call 1-800-409-5633.
[1:30:39.000 --> 1:30:43.000]  Call 1-800-409-5633.
[1:30:43.000 --> 1:30:48.000]  Call 1-800-409-5633.
[1:30:48.000 --> 1:30:51.000]  Call 1-800-409-5633.
[1:30:51.000 --> 1:30:55.100]  The Orange Home Gain Gorilla to help you find a realtor or with any other real estate
[1:30:55.100 --> 1:30:59.820]  needs you might have at homegain.com, your real estate connection.
[1:30:59.820 --> 1:31:03.780]  This is Alex Jones and I want to tell you about the Acola Blue Atmospheric Water Generator
[1:31:03.780 --> 1:31:06.620]  that produces pure drinking water right from the humidity in the air.
[1:31:06.620 --> 1:31:08.740]  No, this isn't science fiction, it's very real.
[1:31:08.740 --> 1:31:12.940]  I know because I use one every day in my own home and it's available right now to you.
[1:31:12.940 --> 1:31:16.460]  Because you know exactly where your water comes from with Acola Blue, you'll know what's
[1:31:16.460 --> 1:31:17.460]  in your cup.
[1:31:17.460 --> 1:31:19.860]  Clean, great tasting water without all the pollutants.
[1:31:19.860 --> 1:31:24.440]  Get your family off the grid today by ordering your own Acola Blue Atmospheric Water Generator
[1:31:24.440 --> 1:31:25.880]  for your home or business.
[1:31:25.880 --> 1:31:30.600]  Their best seller, the Acola Blue 28, produces up to 7 gallons of water every day.
[1:31:30.600 --> 1:31:33.760]  The Acola Blue 28 is easy to use and economical.
[1:31:33.760 --> 1:31:36.200]  Generate your own pure water from the humidity in the air.
[1:31:36.200 --> 1:31:40.140]  This system is free of chemicals and uses a multi-stage filtration system including
[1:31:40.140 --> 1:31:43.720]  reverse osmosis, carbon filters, and ultraviolet lights.
[1:31:43.720 --> 1:31:49.820]  Order now and claim your water independence today by calling Acola Blue at 1-800-691-6043.
[1:31:49.820 --> 1:31:59.660]  That's 1-800-691-6043 or visit Acola Blue on the web at www.ecoloblu.com today.
[1:31:59.660 --> 1:32:04.300]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:32:04.300 --> 1:32:08.660]  Number one, new climate legislation could easily double or triple your electric bill.
[1:32:08.660 --> 1:32:12.980]  Number two, our new energy czar wants to control how much power your electric company
[1:32:12.980 --> 1:32:13.980]  allows you to have.
[1:32:13.980 --> 1:32:19.780]  It's true, total government control of electricity in the name of smart grid technology is coming.
[1:32:19.780 --> 1:32:24.300]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:32:24.300 --> 1:32:28.300]  And now, new socialist legislation is only compounding the problem.
[1:32:28.300 --> 1:32:31.820]  Number four, dangerous weather is always a threat to local grids.
[1:32:31.820 --> 1:32:35.500]  Every year, thousands of families lose their power from weather-related onages.
[1:32:35.500 --> 1:32:40.260]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:32:40.260 --> 1:32:44.020]  Folks, I really believe in the solar power generators offered by Solutions from Science,
[1:32:44.020 --> 1:32:45.420]  one of my oldest sponsors.
[1:32:45.420 --> 1:32:51.260]  You can get more information at www.mysolarbackup.com, that's mysolarbackup.com.
[1:32:51.260 --> 1:33:18.420]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[1:33:18.420 --> 1:33:25.820]  I was a highway man, I was a highway man, along the coach roads I did ride, sword and
[1:33:25.820 --> 1:33:33.860]  pistol by my side, sword and pistol by my side, many a young maid, many a young maid lost
[1:33:33.860 --> 1:33:41.660]  her bobbles to my tray, many a soldier, many a soldier shed his life blood on my blade.
[1:33:41.660 --> 1:33:51.820]  I'm a free man, I'm not a slave, I'm the property of foreign bankers, corrupt governments.
[1:33:51.820 --> 1:33:58.500]  The truth is rising, the people are awakening, the republic is in great peril, we can save
[1:33:58.500 --> 1:33:59.500]  it.
[1:33:59.500 --> 1:34:05.980]  The United States can once again become a beacon of liberty and freedom worldwide against corruption,
[1:34:05.980 --> 1:34:13.220]  but you have to find that spirit again, the spirit of 1776, we're going to talk about
[1:34:13.220 --> 1:34:21.260]  the use of violence against corrupt government coming up in a few minutes.
[1:34:21.260 --> 1:34:30.860]  Firearms are powerful, but as many a historian and philosopher has said, the pen is mightier
[1:34:30.860 --> 1:34:47.220]  than the sword, or steel and water did collide, the place called Boulder on the wild, Colorado.
[1:34:47.220 --> 1:34:55.220]  It's hard to turn off music that good, only two of the high women left, Willie Nelson and
[1:34:55.220 --> 1:35:02.780]  Chris Gustaferson, Waylon Jennings you're listening to is gone, so is the man that's
[1:35:02.780 --> 1:35:10.060]  coming up, Johnny Cash, we're going straight back to your calls and then into what happened
[1:35:10.060 --> 1:35:24.460]  in Austin on Thursday with the kamikaze attack, across the universe and when he reaches the
[1:35:24.460 --> 1:35:32.140]  other side, and when I reach the other side, I'll find a place, I'll find a place to rest
[1:35:32.140 --> 1:35:40.940]  my spirit if I can, perhaps, perhaps I may become a highwayman again.
[1:35:40.940 --> 1:35:47.540]  Okay, let's go ahead and go back to your calls, George, in Florida you're on the air.
[1:35:47.540 --> 1:35:50.700]  Thanks for taking my call, Alex, how are you doing this evening?
[1:35:50.700 --> 1:35:56.460]  Good, sir, welcome, go ahead, George, can you hear me?
[1:35:56.460 --> 1:36:01.100]  Yeah, okay, Alex, evidently, it was a problem with my phone, thanks for taking my call.
[1:36:01.100 --> 1:36:02.100]  You bet, go ahead.
[1:36:02.100 --> 1:36:09.220]  The question is, what's your reaction to the Glenbeck speech on C-SPAC, I had the C-PAC
[1:36:09.220 --> 1:36:10.220]  convention?
[1:36:10.220 --> 1:36:14.060]  I haven't had a chance, I watched part of Ron Paul's C-SPAC and thought it was great,
[1:36:14.060 --> 1:36:19.500]  of course he won the straw poll, look, I don't watch Glenbeck that much, every time I do,
[1:36:19.500 --> 1:36:24.460]  he puts a picture of Deborah Medina up next to Van Jones and says, points at her and says
[1:36:24.460 --> 1:36:31.180]  she hates America, and he's a Benedict Arnold, he was for the bailouts, for the Patriot Act,
[1:36:31.180 --> 1:36:35.980]  now he claims he's against the Patriot Act, the 30 seconds I did watch of the speech that
[1:36:35.980 --> 1:36:41.900]  I saw in another video this morning from C-SPAC keynote yesterday, he was lecturing everyone
[1:36:41.900 --> 1:36:47.460]  on cutting government and not having bailouts, I mean, look, I don't like attacking Glenbeck,
[1:36:47.460 --> 1:36:52.580]  but he attacks real Americans, and I should be glad Glenbeck's there, because they would
[1:36:52.580 --> 1:36:57.300]  just kill me if they didn't have a fake Alex Jones out there, and a lot of media is now
[1:36:57.300 --> 1:37:01.700]  reporting, I mean, he literally lifts everything we do, but then twists it, I mean, what's
[1:37:01.700 --> 1:37:03.180]  your response to his C-PAC?
[1:37:03.180 --> 1:37:10.420]  Oh, you know, actually, Alex, when I was watching, I almost worked for more than everything
[1:37:10.420 --> 1:37:15.220]  that you said, and you know, over the different course of time that I'm listening to, you
[1:37:15.220 --> 1:37:20.820]  know, I'm a prisonplanet.tv member, so I get to see you live on your video streams,
[1:37:20.820 --> 1:37:26.260]  but anyway, he's sounded a lot like you're just, he's just a lot more polished, if you
[1:37:26.260 --> 1:37:32.660]  will, not that you're not, but you know, he's got a lot more showbiz in there that he just
