[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[57:10.000 --> 57:13.000]  and we are not bowing down to them.
[57:13.000 --> 57:14.000]  I'm not bowing down.
[57:14.000 --> 57:15.000]  I'm at the tip of the spear.
[57:15.000 --> 57:17.000]  I get death threats every day.
[57:17.000 --> 57:18.000]  And you know what?
[57:18.000 --> 57:20.000]  I am honored to be who I am.
[57:20.000 --> 57:22.000]  I'm honored to just be an average person
[57:22.000 --> 57:24.000]  that stood up 15 years ago and said,
[57:24.000 --> 57:26.000]  I'm going to defend the Republic.
[57:26.000 --> 57:27.000]  I'm going to defend the family.
[57:27.000 --> 57:29.000]  I'm going to defend the Second Amendment.
[57:29.000 --> 57:30.000]  I'm going to fight against abortion.
[57:30.000 --> 57:32.000]  I'm going to see what happens when I really take action
[57:32.000 --> 57:34.000]  and we have laid waste to the enemy.
[57:34.000 --> 57:36.000]  If you simply unloose yourselves
[57:36.000 --> 57:38.000]  and become the leaders you are,
[57:38.000 --> 57:40.000]  we will sweep this scum into the gutter.
[57:40.000 --> 57:42.000]  We will defeat the New World Order.
[57:42.000 --> 57:44.000]  We will crush the tyranny.
[57:44.000 --> 58:11.000]  Second hour straight ahead. Stay with us.
[58:44.000 --> 58:46.000]  Hello friends, this is Alex Jones.
[58:46.000 --> 58:49.000]  You've heard me talk about Calvin 5 Star Soaps for years.
[58:49.000 --> 58:52.000]  This is an American-made product of the highest quality
[58:52.000 --> 58:54.000]  and compares to nothing you will find in stores.
[58:54.000 --> 58:58.000]  You can buy factory direct, shipped via UPS right to your door.
[58:58.000 --> 59:01.000]  Check them out on the web at 5starsoap.com
[59:01.000 --> 59:04.000]  or call 800-340-7091.
[59:04.000 --> 59:05.000]  Take my word for it.
[59:05.000 --> 59:09.000]  Once you've used pure soap, you won't buy anything else.
[59:09.000 --> 59:14.000]  Since 1947, Calvin's soap company has been showing consumers
[59:14.000 --> 59:17.000]  that soap can be tough on dirt and gentle on the environment.
[59:17.000 --> 59:19.000]  Buy American and stay clean.
[59:19.000 --> 59:22.000]  As well as support info wars, visit 5starsoap.com today
[59:22.000 --> 59:25.000]  or call 1-800-340-7091.
[59:25.000 --> 59:27.000]  Well Marty, what do you have to say?
[59:27.000 --> 59:30.000]  As founder and owner for over 63 years,
[59:30.000 --> 59:35.000]  satisfaction is guaranteed on double your dirt back.
[59:35.000 --> 59:37.000]  Call us.
[59:37.000 --> 59:42.000]  Call us at 1-800-340-7091
[59:42.000 --> 59:47.000]  for a free catalog or visit our website 5starsoap.com.
[59:47.000 --> 01:00:11.000]  Thank you.
[01:00:17.000 --> 01:00:22.000]  And now, live from Austin, Texas, Alex Jones.
[01:00:22.000 --> 01:00:26.000]  We're taking heavy enemy fire in the info war and that's good.
[01:00:26.000 --> 01:00:28.000]  It means we're having a big effect.
[01:00:28.000 --> 01:00:30.000]  Some people keep emailing me saying,
[01:00:30.000 --> 01:00:32.000]  well why don't you just re-upload the Obama deception?
[01:00:32.000 --> 01:00:35.000]  The way YouTube works when you re-upload it, it's a new video,
[01:00:35.000 --> 01:00:38.000]  it has zero views, it's dead all over the search engines.
[01:00:38.000 --> 01:00:39.000]  That's why!
[01:00:39.000 --> 01:00:41.000]  And yes, we didn't upload it.
[01:00:41.000 --> 01:00:43.000]  It was another director channel that did.
[01:00:43.000 --> 01:00:46.000]  We're here, I got guys here trying to upload it right now.
[01:00:46.000 --> 01:00:47.000]  It takes time.
[01:00:47.000 --> 01:00:49.000]  It's a two-hour film.
[01:00:49.000 --> 01:00:51.000]  But as soon as it's re-uploaded in the full version,
[01:00:51.000 --> 01:00:52.000]  get it out to everybody.
[01:00:52.000 --> 01:00:53.000]  But get the other versions out now.
[01:00:53.000 --> 01:00:55.000]  Okay, look, I got loaded phones.
[01:00:55.000 --> 01:00:58.000]  Gary, Dave, Monica, Stuart, Antonio, Mike, John, Mark,
[01:00:58.000 --> 01:01:01.000]  Sean, True Patriot, Jared, and many others.
[01:01:01.000 --> 01:01:03.000]  And I got a bunch of news I haven't even gotten to yet.
[01:01:03.000 --> 01:01:07.000]  But on the attack on the First Amendment, it's intensifying.
[01:01:07.000 --> 01:01:10.000]  The attack on free speech worldwide is now out in the open.
[01:01:10.000 --> 01:01:11.000]  This is real.
[01:01:11.000 --> 01:01:13.000]  This is happening.
[01:01:13.000 --> 01:01:18.000]  But what also is real is the effect that we can have when we take action.
[01:01:18.000 --> 01:01:20.000]  All right, let's go to True Patriot.
[01:01:20.000 --> 01:01:23.000]  True Patriot, New Jersey, you're on the air.
[01:01:23.000 --> 01:01:25.000]  How's it going, Alex?
[01:01:25.000 --> 01:01:27.000]  Good to be on the show.
[01:01:27.000 --> 01:01:28.000]  Good to have you.
[01:01:28.000 --> 01:01:29.000]  I almost blew my voice earlier.
[01:01:29.000 --> 01:01:30.000]  Go ahead.
[01:01:30.000 --> 01:01:31.000]  Right, right.
[01:01:31.000 --> 01:01:32.000]  I haven't called in in a few months.
[01:01:32.000 --> 01:01:34.000]  You probably remember my hand I go by the Truth Patriot.
[01:01:34.000 --> 01:01:38.000]  I've actually been trying to call into other shows like Rush Limbaugh.
[01:01:38.000 --> 01:01:41.000]  I can hardly get through on him and Sean Hannity.
[01:01:41.000 --> 01:01:44.000]  And I actually got through his show on Thursday.
[01:01:44.000 --> 01:01:49.000]  And he was talking about that his ratings are so good and they're beating the liberal media.
[01:01:49.000 --> 01:01:52.000]  So, you know, I have to play his hand and I got on.
[01:01:52.000 --> 01:02:02.000]  And I was talking about the, you know, oh, we're doing so good, you know, we're beating the, you know, the liberal media, you know, and he was all in compliance.
[01:02:02.000 --> 01:02:07.000]  And after I got him kind of more committed to the call, I said, I want you to do this for me, Sean.
[01:02:07.000 --> 01:02:13.000]  And he's like, okay, and then I was like, go to Google.com slash Trends, T-R-E-N-D-S.
[01:02:13.000 --> 01:02:17.000]  And you could probably do this for your callers too, Alex, on PrismPlanet.tv.
[01:02:17.000 --> 01:02:18.000]  I'm watching right now.
[01:02:18.000 --> 01:02:24.000]  And just type in the word Sean Hannity, comma, Keith Oberman with two ends.
[01:02:24.000 --> 01:02:27.000]  Make sure he spelled name right, comma, Alex Jones.
[01:02:27.000 --> 01:02:28.000]  All right.
[01:02:28.000 --> 01:02:31.000]  And then I did a search for the last 30 days.
[01:02:31.000 --> 01:02:36.000]  You are beating Sean Hannity and Keith Oberman combined.
[01:02:36.000 --> 01:02:38.000]  You are beating both of them combined.
[01:02:38.000 --> 01:02:43.000]  No, when I say info wars is bigger than Sean Hannity and Limbaugh's site combined, you can go to Alexa and look at it.
[01:02:43.000 --> 01:02:46.000]  Guys, go to Google Trends and do that for people later.
[01:02:46.000 --> 01:02:53.000]  You know, type in Sean Hannity or his website versus infowars.com or Sean Hannity versus Alex Jones.
[01:02:53.000 --> 01:02:55.000]  See, I'm not just searched under that.
[01:02:55.000 --> 01:02:57.000]  My sites are bigger than the name Alex Jones.
[01:02:57.000 --> 01:02:59.000]  My films are bigger than the name Alex Jones.
[01:02:59.000 --> 01:03:01.000]  We're hitting him, sir.
[01:03:01.000 --> 01:03:02.000]  That's what freaks me out.
[01:03:02.000 --> 01:03:04.000]  The globalists have been ignoring us.
[01:03:04.000 --> 01:03:07.000]  We dwarf all these people.
[01:03:07.000 --> 01:03:14.000]  We dwarf the fake mainline right-wing talk show host and all the pathetic Obama zombies picking their noses.
[01:03:14.000 --> 01:03:17.000]  For the last 12 months, show your viewers that.
[01:03:17.000 --> 01:03:19.000]  Search for all of 2010.
[01:03:19.000 --> 01:03:21.000]  You're bigger than both of them combined.
[01:03:21.000 --> 01:03:23.000]  And search for all of 2008.
[01:03:23.000 --> 01:03:26.000]  You're bigger than both of them combined.
[01:03:26.000 --> 01:03:29.000]  I'll throw it in other names, you know, just to compare.
[01:03:29.000 --> 01:03:33.000]  Like the guy from Comedy Central, John Stewart.
[01:03:33.000 --> 01:03:34.000]  You're bigger than him.
[01:03:34.000 --> 01:03:37.000]  You got to simply just go to Google.com.
[01:03:37.000 --> 01:03:44.000]  Type in Sean Hannity, you know, Alex Jones, and keep over it.
[01:03:44.000 --> 01:03:45.000]  Exactly.
[01:03:45.000 --> 01:03:52.000]  Some idiots on the YouTube video that I posted last night, like I wanted to come in here on a Saturday evening,
[01:03:52.000 --> 01:03:55.000]  were saying, oh, I bet Alex took this down himself to get views.
[01:03:55.000 --> 01:03:57.000]  It was already number one everywhere.
[01:03:57.000 --> 01:03:58.000]  It killed our views.
[01:03:58.000 --> 01:03:59.000]  It killed our links.
[01:03:59.000 --> 01:04:00.000]  It killed what we were doing.
[01:04:00.000 --> 01:04:02.000]  It hurt the message.
[01:04:02.000 --> 01:04:05.000]  Why in Hades would I do that to myself?
[01:04:05.000 --> 01:04:07.000]  We're already number one search trend.
[01:04:07.000 --> 01:04:09.000]  We're already when you type Obama's name in.
[01:04:09.000 --> 01:04:10.000]  It's my video.
[01:04:10.000 --> 01:04:11.000]  It killed all that.
[01:04:11.000 --> 01:04:13.000]  Now we're not the top search.
[01:04:13.000 --> 01:04:14.000]  It was bad.
[01:04:14.000 --> 01:04:16.000]  It was horrible.
[01:04:16.000 --> 01:04:18.000]  I'm angry about it.
[01:04:18.000 --> 01:04:21.000]  You got to know how to use Google Trends for the last 30 days.
[01:04:21.000 --> 01:04:22.000]  Not just this weekend.
[01:04:22.000 --> 01:04:27.000]  For the whole last 30 days, you're bigger than Overman and Hannity combined.
[01:04:27.000 --> 01:04:30.000]  If you do it for the last 12 months, you're bigger than both of them combined.
[01:04:30.000 --> 01:04:34.000]  Well, we need is other blogs, not just mine to go and show that,
[01:04:34.000 --> 01:04:36.000]  get screenshots and post it and point out.
[01:04:36.000 --> 01:04:40.000]  Look, CNN has a million viewers on their top shows.
[01:04:40.000 --> 01:04:43.000]  This show today will have over a million listeners.
[01:04:43.000 --> 01:04:44.000]  It's a paper tiger.
[01:04:44.000 --> 01:04:45.000]  It's an illusion.
[01:04:45.000 --> 01:04:49.000]  And that's why they want to shut the web down because we're kicking their butt.
[01:04:49.000 --> 01:04:50.000]  And you're kicking their butt.
[01:04:50.000 --> 01:04:51.000]  Great call, Truth Patriot.
[01:04:51.000 --> 01:04:52.000]  Keep it up.
[01:04:52.000 --> 01:04:59.000]  Yes, when you do an article showing that.
[01:04:59.000 --> 01:05:04.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:05:04.000 --> 01:05:08.000]  Number one, new climate legislation could easily double or triple your electric bill.
[01:05:08.000 --> 01:05:14.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[01:05:14.000 --> 01:05:15.000]  It's true.
[01:05:15.000 --> 01:05:19.000]  Total government control of electricity in the name of smart grid technology is coming.
[01:05:19.000 --> 01:05:24.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[01:05:24.000 --> 01:05:28.000]  And now new socialist legislation is only compounding the problem.
[01:05:28.000 --> 01:05:31.000]  Number four, dangerous weather is always a threat to local grids.
[01:05:31.000 --> 01:05:35.000]  Every year, thousands of families lose their power from weather-related onages.
[01:05:35.000 --> 01:05:40.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[01:05:40.000 --> 01:05:45.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:05:45.000 --> 01:05:49.000]  You can get more information at www.mysolarbackup.com.
[01:05:49.000 --> 01:05:51.000]  That's mysolarbackup.com.
[01:05:51.000 --> 01:06:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:06:00.000 --> 01:06:07.000]  We now take you live to the Central Texas Command Center in the heart of the Resistance.
[01:06:07.000 --> 01:06:13.000]  You're listening to the Alex Jones show.
[01:06:13.000 --> 01:06:20.000]  Some stations don't care that first five-minute segment, but Truth Patriot called in and talked about it.
[01:06:20.000 --> 01:06:27.000]  And we never even really chewed our horn on this, that if you type in Sean Hannity versus Alex Jones
[01:06:27.000 --> 01:06:31.000]  or Rush Limbaugh versus Alex Jones or Glenn Beck or any of them in Google Trends,
[01:06:31.000 --> 01:06:39.000]  going back three years and accelerating, my name dwarfs them combined online for searches.
[01:06:39.000 --> 01:06:41.000]  It's the same thing in Alexa.com.
[01:06:41.000 --> 01:06:44.000]  You type in infowars.com versus Rush Limbaugh's site and other sites.
[01:06:44.000 --> 01:06:48.000]  We are dwarfing him and Glenn Beck's sites combined.
[01:06:48.000 --> 01:06:50.000]  This is the big dirty secret.
[01:06:50.000 --> 01:06:56.000]  Look, every film I put on the web gets tens of millions of views now.
[01:06:56.000 --> 01:06:58.000]  Again, it isn't about Alex Jones.
[01:06:58.000 --> 01:06:59.000]  Oh, look, you're a big star.
[01:06:59.000 --> 01:07:02.000]  Folks, I'm like asking to get murdered by these people.
[01:07:02.000 --> 01:07:03.000]  The system is scared of us.
[01:07:03.000 --> 01:07:09.000]  They hacked into our YouTube channel and deleted the Obama deception as it was going mega viral.
[01:07:09.000 --> 01:07:12.000]  We're talking 100,000 views a day.
[01:07:12.000 --> 01:07:14.000]  We're talking exponential.
[01:07:14.000 --> 01:07:15.000]  We're talking accelerating.
[01:07:15.000 --> 01:07:19.000]  They understand that's what the NSA does with all these snooping systems.
[01:07:19.000 --> 01:07:23.000]  That's what Google is, is an NSA keyword echelon software from the 80s.
[01:07:23.000 --> 01:07:24.000]  It is NSA.
[01:07:24.000 --> 01:07:25.000]  I told you that years ago.
[01:07:25.000 --> 01:07:27.000]  Now it's admitted the NSA runs it.
[01:07:27.000 --> 01:07:29.000]  They go around with trucks grabbing your wireless data.
[01:07:29.000 --> 01:07:32.000]  They use microphones and cameras in your computer watching you.
[01:07:32.000 --> 01:07:33.000]  I mean, it's all mainstream news.
[01:07:33.000 --> 01:07:38.000]  No matter how insane that sounds, you can search it and find it for yourself outside of Alex Jones.
[01:07:38.000 --> 01:07:40.000]  Google tells you they're doing it.
[01:07:40.000 --> 01:07:48.000]  And so we're really having an effect when we're beating Mel Gibson and Lindsay Lohan with their distractions,
[01:07:48.000 --> 01:07:51.000]  with the media distracting with that, the system panicked.
[01:07:51.000 --> 01:07:59.000]  And we can use this like judo against them and show the fact that the system is panicking and is scared right now.
[01:07:59.000 --> 01:08:00.000]  This is so exciting.
[01:08:00.000 --> 01:08:01.000]  What's happening?
[01:08:01.000 --> 01:08:06.000]  And, you know, I've got the courage to do this because I know we're not going to survive if we don't.
[01:08:06.000 --> 01:08:08.000]  So it's not really even courage.
[01:08:08.000 --> 01:08:10.000]  But remember, we're having an effect.
[01:08:10.000 --> 01:08:11.000]  We have power.
[01:08:11.000 --> 01:08:15.000]  Just this show itself is challenging the existing paradigm.
[01:08:15.000 --> 01:08:16.000]  What about everybody else out there?
[01:08:16.000 --> 01:08:18.000]  What are you doing?
[01:08:18.000 --> 01:08:20.000]  Take action today.
[01:08:20.000 --> 01:08:22.000]  Let's move quickly through calls.
[01:08:22.000 --> 01:08:25.000]  Gary in California, you're on the air.
[01:08:25.000 --> 01:08:27.000]  Thanks, Alex, for waking me up.
[01:08:27.000 --> 01:08:35.000]  And since I've downed you a couple of years ago, I've handed out maybe 2,000, 2,500-year movies.
[01:08:35.000 --> 01:08:41.000]  I basically say it's all the same movie, movie of tyranny coming into our lives.
[01:08:41.000 --> 01:08:43.000]  And I'll tell you, my life's totally changed.
[01:08:43.000 --> 01:08:46.000]  And you taking action is devastating them.
[01:08:46.000 --> 01:08:48.000]  We're not just fighting them on the web.
[01:08:48.000 --> 01:08:51.000]  We're fighting them person to person like you're doing.
[01:08:51.000 --> 01:08:52.000]  And I salute you.
[01:08:52.000 --> 01:08:59.000]  I tell you, brother, the power that I've got from you is a welcome, that ancient power of what people came here for.
[01:08:59.000 --> 01:09:01.000]  And I'll tell you, I push it every day.
[01:09:01.000 --> 01:09:06.000]  I'm moving out of LA now and I'm going to somewhere where I got water and I'm going to grow food and I'm going to help other people.
[01:09:06.000 --> 01:09:12.000]  And I'm going to put up a radio station right back at Camp Pendleton and blare your word out to them.
[01:09:12.000 --> 01:09:18.000]  Well, when you talk about that ancient power of the human species infused with God's loving life and light,
[01:09:18.000 --> 01:09:21.000]  we're going to crush these people in and exactly.
[01:09:21.000 --> 01:09:28.000]  That's what the globalists hate me is because I'm able to get people to look inward and see the power that they've got innately in themselves.
[01:09:28.000 --> 01:09:32.000]  As Gandhi said, every person has the seat of the universe in their soul.
[01:09:32.000 --> 01:09:35.000]  And if we just turn that power loose, nothing can stop us.
[01:09:35.000 --> 01:09:42.000]  That's all Gandhi did for 30 years was travel all over India teaching Indians they had power.
[01:09:42.000 --> 01:09:49.000]  Less than 50,000 British were able to dominate 300 to 400 million people over the scale of time the population grew.
[01:09:49.000 --> 01:09:53.000]  And by Gandhi going out and teaching them, they had power.
[01:09:53.000 --> 01:09:58.000]  They could take action, they could do small things, they could buy Indian and not imperial.
[01:09:58.000 --> 01:10:01.000]  We can buy American and not Chinese, not globalist.
[01:10:01.000 --> 01:10:07.000]  Gandhi did that and took him 30 plus years, but he kicked out the greatest empire the world had ever seen.
[01:10:07.000 --> 01:10:12.000]  And that spirit is in your soul, in your heart right now, my brother.
[01:10:12.000 --> 01:10:15.000]  I wear your t-shirts everywhere I go.
[01:10:15.000 --> 01:10:17.000]  I wear the fascism t-shirt.
[01:10:17.000 --> 01:10:20.000]  I'm having some of them made up to give out to people.
[01:10:20.000 --> 01:10:25.000]  I tell you, everywhere I go, everything I do, I try to talk to everyone I can.
[01:10:25.000 --> 01:10:27.000]  And that's what I think can make a difference.
[01:10:27.000 --> 01:10:29.000]  Well, you have a beautiful soul, Gary.
[01:10:29.000 --> 01:10:30.000]  And God bless you.
[01:10:30.000 --> 01:10:31.000]  I can just hear it in you.
[01:10:31.000 --> 01:10:34.000]  That powerful light of liberty, that energy.
[01:10:34.000 --> 01:10:36.000]  God bless you, my friend.
[01:10:36.000 --> 01:10:40.000]  Just commit and realize this is pure evil we're fighting, ladies and gentlemen.
[01:10:40.000 --> 01:10:43.000]  And we've got to resist them, and we're going to be enslaved.
[01:10:43.000 --> 01:10:46.000]  Dave in Texas, you're on the air.
[01:10:46.000 --> 01:10:47.000]  Hi, Alex.
[01:10:47.000 --> 01:10:48.000]  Hey, Dave.
[01:10:48.000 --> 01:10:51.000]  First time calling to the show, I believe.
[01:10:51.000 --> 01:10:54.000]  I've been an outspoken critic of yours for a while.
[01:10:54.000 --> 01:10:58.000]  And I don't believe in everything you do, but occasionally you are correct.
[01:10:58.000 --> 01:11:04.000]  And I think that on this issue of censorship, you are indeed being wrong grievously to the
[01:11:04.000 --> 01:11:07.000]  detriment of all of us who want to have free speech in America.
[01:11:07.000 --> 01:11:08.000]  Exactly.
[01:11:08.000 --> 01:11:11.000]  Again, you've got to defend all speech, or you lose your speech.
[01:11:11.000 --> 01:11:13.000]  And it's not just my video.
[01:11:13.000 --> 01:11:14.000]  There is a wave.
[01:11:14.000 --> 01:11:17.000]  Do you know about the 73,000 blogs that were deleted this week?
[01:11:17.000 --> 01:11:18.000]  I just heard about it.
[01:11:18.000 --> 01:11:20.000]  I'm going to look into it as soon as I get back home.
[01:11:20.000 --> 01:11:24.000]  I'm on the road right now, but that sounds like a very serious problem.
[01:11:24.000 --> 01:11:25.000]  It is, my friend.
[01:11:25.000 --> 01:11:26.000]  What else is on your mind, Dave?
[01:11:26.000 --> 01:11:30.000]  What I want to say is that I don't agree with you on almost anything, but you still have
[01:11:30.000 --> 01:11:32.000]  the right to say what you want to say.
[01:11:32.000 --> 01:11:35.000]  And, you know, you have the right of the Constitution.
[01:11:35.000 --> 01:11:37.000]  It should not be infringed in any way.
[01:11:37.000 --> 01:11:41.000]  And I hope that enough people are willing to change what they're doing.
[01:11:41.000 --> 01:11:42.000]  God bless you, Dave.
[01:11:42.000 --> 01:11:43.000]  I appreciate your call.
[01:11:43.000 --> 01:11:45.000]  Look, go watch the Obama deception.
[01:11:45.000 --> 01:11:47.000]  There's still a lot of versions of it online.
[01:11:47.000 --> 01:11:51.000]  You know, it's had over 25 million views conservatively online the last year and a half.
[01:11:51.000 --> 01:11:54.000]  But that's on hundreds and hundreds of different video sites, thousands of different uploads.
[01:11:54.000 --> 01:12:01.000]  You know, one might have 500,000 or one 1.2 million, 800,000 a million, 300,000, 100,000,
[01:12:01.000 --> 01:12:02.000]  20,000, 10 million.
[01:12:02.000 --> 01:12:06.000]  It's just, I've sat there with a calculator for like an hour just typing it in to come
[01:12:06.000 --> 01:12:08.000]  up with 25 plus million.
[01:12:08.000 --> 01:12:09.000]  I haven't done it since then.
[01:12:09.000 --> 01:12:13.000]  So I just say 30 million because it's been three or four months since I've done that.
[01:12:13.000 --> 01:12:14.000]  I don't know.
[01:12:14.000 --> 01:12:15.000]  I don't know.
[01:12:15.000 --> 01:12:17.000]  And that scares the system.
[01:12:17.000 --> 01:12:20.000]  That's my only point that I'm trying to get across here.
[01:12:20.000 --> 01:12:24.000]  And they hacked into the main director account that had the full film on YouTube with one
[01:12:24.000 --> 01:12:26.000]  piece, 6.5 million.
[01:12:26.000 --> 01:12:30.000]  And the reason they did it was the number one search in the world, not just in Google
[01:12:30.000 --> 01:12:31.000]  Trends.
[01:12:31.000 --> 01:12:33.000]  Because our listeners did that promoting the Obama deception.
[01:12:33.000 --> 01:12:34.000]  They did a great job.
[01:12:34.000 --> 01:12:39.000]  Already when you typed in Obama, it was my video worldwide for the last month.
[01:12:39.000 --> 01:12:41.000]  Do you think the White House likes that?
[01:12:41.000 --> 01:12:45.000]  Your videos are getting 300, 400, 1,000 views now?
[01:12:45.000 --> 01:12:49.500]  I mean Obama was getting 500,000 a million a year and a half ago when people were buying
[01:12:49.500 --> 01:12:50.500]  his bull.
[01:12:50.500 --> 01:12:58.000]  This guy has gone from our savior to being something with a negative value like dog droppings
[01:12:58.000 --> 01:13:00.000]  that you've got to throw in the trash can.
[01:13:00.000 --> 01:13:02.500]  And it's not that Obama himself is even that bad of a person.
[01:13:02.500 --> 01:13:06.500]  He's a Harvard puppet reading off a teleprompter.
[01:13:06.500 --> 01:13:11.240]  The globalist baloney is what is as worthless as dog droppings.
[01:13:11.240 --> 01:13:12.240]  Let's go ahead and take another call.
[01:13:12.240 --> 01:13:16.120]  My point is, am I trying to be gross, is it's something that's not just worthless, it's
[01:13:16.120 --> 01:13:18.080]  something that's really bad.
[01:13:18.080 --> 01:13:20.080]  No one wants the system's baloney.
[01:13:20.080 --> 01:13:22.240]  That's why the mainstream media is falling in on itself.
[01:13:22.240 --> 01:13:27.120]  A few fake right-wing hosts are sustaining their ratings by posing as anti-establishment.
[01:13:27.120 --> 01:13:30.880]  As soon as a Republican scumbag gets in the White House, if it's not Ron Paul, they're
[01:13:30.880 --> 01:13:34.560]  going to sell you out just as fast as Obama did because they're bought and paid for by
[01:13:34.560 --> 01:13:35.720]  the same interest.
[01:13:35.720 --> 01:13:39.320]  It's that paradigm that the Obama deception shatters and awakens.
[01:13:39.320 --> 01:13:42.720]  Monica, Monica in New York, you're on the air.
[01:13:42.720 --> 01:13:43.720]  Yes.
[01:13:43.720 --> 01:13:44.720]  Hi.
[01:13:44.720 --> 01:13:45.720]  Hi, Alex.
[01:13:45.720 --> 01:13:46.720]  Hi.
[01:13:46.720 --> 01:13:53.520]  I just had a real brief just I've called before and I've been awoken several months
[01:13:53.520 --> 01:14:00.320]  ago and people have seen changes in me and they say, you know, what's wrong with you
[01:14:00.320 --> 01:14:07.000]  and all that, but I can't celebrate certain things like 4th of July was not a celebration
[01:14:07.000 --> 01:14:08.000]  for me.
[01:14:08.000 --> 01:14:09.000]  I just felt like-
[01:14:09.000 --> 01:14:10.000]  The same for me.
[01:14:10.000 --> 01:14:11.000]  It was more like awake.
[01:14:11.000 --> 01:14:12.000]  It really was.
[01:14:12.000 --> 01:14:17.320]  It was a very sad, sad state we're in right now, but you know, what you're doing okay
[01:14:17.320 --> 01:14:24.480]  is you are awakening people and there's a spirit, there's a spirit of God that is, you
[01:14:24.480 --> 01:14:29.560]  know, people are praying and people know exactly how to pray.
[01:14:29.560 --> 01:14:34.760]  And I really want to admonish you and affirm you just to say, just to encourage you, just
[01:14:34.760 --> 01:14:40.800]  to keep on keeping on here, you know, because people know when things are not right.
[01:14:40.800 --> 01:14:41.800]  It's in the spirit.
[01:14:41.800 --> 01:14:44.600]  It's not something that you have to see an individual.
[01:14:44.600 --> 01:14:45.600]  It is.
[01:14:45.600 --> 01:14:46.600]  It's your gut.
[01:14:46.600 --> 01:14:47.600]  It's your discernment.
[01:14:47.600 --> 01:14:52.040]  And then you go look at the facts and the worldly data after your discernment.
[01:14:52.040 --> 01:14:56.240]  But I mean, our discernment, don't you just feel the dread, the destruction, the corruption,
[01:14:56.240 --> 01:14:57.240]  the evil?
[01:14:57.240 --> 01:15:02.840]  I mean, I mean, I was in the 50s, my father was a fisherman and an oil man in the Gulf.
[01:15:02.840 --> 01:15:04.640]  He died on an oil rig.
[01:15:04.640 --> 01:15:05.640]  Okay.
[01:15:05.640 --> 01:15:10.200]  He knew, prophetically, I think he knew that he wasn't supposed to go on that oil rig.
[01:15:10.200 --> 01:15:11.720]  And he was killed that very weekend.
[01:15:11.720 --> 01:15:17.160]  And I was on grand aisles as a small child, not knowing that he had been killed.
[01:15:17.160 --> 01:15:20.280]  Look, I knew when my grandmother died.
[01:15:20.280 --> 01:15:23.400]  I called my dad one morning or the night before.
[01:15:23.400 --> 01:15:24.720]  And I said, we got to go see me, mom.
[01:15:24.720 --> 01:15:28.880]  We haven't seen her in a few months and she hadn't even been that sick, you know, and
[01:15:28.880 --> 01:15:29.960]  I said, we got to go see her.
[01:15:29.960 --> 01:15:31.320]  We got to go see her.
[01:15:31.320 --> 01:15:34.440]  And then, and then my dad left earlier than me and he called me about an hour down the
[01:15:34.440 --> 01:15:35.600]  road and I said, we got to see her.
[01:15:35.600 --> 01:15:36.600]  Is she okay?
[01:15:36.600 --> 01:15:37.600]  No, she just died.
[01:15:37.600 --> 01:15:38.600]  She just died that morning.
[01:15:38.600 --> 01:15:42.640]  And I knew, God bless you, Monica, good to hear from you, but it's more than that.
[01:15:42.640 --> 01:15:46.880]  They're all over the news saying depression, global taxes, carbon taxes on everything
[01:15:46.880 --> 01:15:48.040]  you do.
[01:15:48.040 --> 01:15:52.480]  These carbon taxes are only on wealthy nations like Europe and the United States.
[01:15:52.480 --> 01:15:54.440]  It's only on us.
[01:15:54.440 --> 01:15:55.440]  Everything's going to go to China.
[01:15:55.440 --> 01:15:58.320]  They're just, the government wants you dependent on them.
[01:15:58.320 --> 01:15:59.320]  They're criminals.
[01:15:59.320 --> 01:16:00.320]  They're bad.
[01:16:00.320 --> 01:16:01.320]  Hi, folks.
[01:16:01.320 --> 01:16:03.440]  It's time to play.
[01:16:03.440 --> 01:16:05.640]  Good food makes everything you do fun.
[01:16:05.640 --> 01:16:10.040]  On eFoodsDirect.com, you're going to find a summer outdoor special that gets you the
[01:16:10.040 --> 01:16:15.120]  most delicious, easy to fix, most portable, best food on the planet for your exciting
[01:16:15.120 --> 01:16:16.320]  fun in the sun.
[01:16:16.320 --> 01:16:20.760]  With each order of a three month responder pack, you'll get a free grab and go accessory
[01:16:20.760 --> 01:16:21.760]  kit.
[01:16:21.760 --> 01:16:24.400]  With the backpackers, water purifier, stove, and carry bag.
[01:16:24.400 --> 01:16:29.960]  You'll also get a free camper's bakery pack with pancakes, biscuits, and cornbread muffins.
[01:16:29.960 --> 01:16:35.720]  All this delicious food can be easily prepared stovetop at home or in a pan over a campfire.
[01:16:35.720 --> 01:16:43.640]  Go to eFoodsDirect.com slash summer or call 800-409-5633 for information and ordering.
[01:16:43.640 --> 01:16:47.200]  Summer fun with food just doesn't get any better than this, folks.
[01:16:47.200 --> 01:16:48.200]  You need it.
