[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:11:06.000 --> 01:11:09.000]  I'll go shoot it with a 50 Cal Tuesday. We're already going shooting.
[01:11:09.000 --> 01:11:14.000]  So, oh boy, I'm losing my mind here. Okay, enough of that.
[01:11:14.000 --> 01:11:19.000]  I'm going to get into the economy after we take about 45 minutes of calls and why we're being bankrupted by design.
[01:11:19.000 --> 01:11:23.000]  State of the Union, China, eclipses US as biggest trading nation.
[01:11:23.000 --> 01:11:25.000]  We're going to be getting to all of that.
[01:11:25.000 --> 01:11:33.000]  But I mean, now the mainstream media, I've got multiple mainstream news articles going, hey, he's killing people because they're white.
[01:11:33.000 --> 01:11:38.000]  And I mean, the whites are evil. Django kills whites.
[01:11:38.000 --> 01:11:42.000]  I mean, you know, by the way, he's a big fan of Django.
[01:11:42.000 --> 01:11:45.000]  Support growing for former LA officer gives a killing spree.
[01:11:45.000 --> 01:11:49.000]  It's up at drudgerport.com on the right hand side. It's also up at info wars.com.
[01:11:49.000 --> 01:11:52.000]  Let's let's punch that up. Trail goes very cold.
[01:11:52.000 --> 01:11:55.000]  One million reward accused killer cheered by left.
[01:11:55.000 --> 01:11:57.000]  We are all Chris Dorner.
[01:11:57.000 --> 01:12:02.000]  Now I got to turn my guns in because one of your little program government bots.
[01:12:02.000 --> 01:12:04.000]  And I've seen that smile so much.
[01:12:04.000 --> 01:12:08.000]  So proud to be a government bureaucrat. Everybody else is scumbag you.
[01:12:08.000 --> 01:12:10.000]  Oh, yeah.
[01:12:10.000 --> 01:12:13.000]  He wants to reportedly kill their families.
[01:12:13.000 --> 01:12:15.000]  Oh, yeah, that's that's nice.
[01:12:15.000 --> 01:12:20.000]  Kill their families because he's out randomly shooting cops, reportedly.
[01:12:20.000 --> 01:12:22.000]  These people are so sick.
[01:12:22.000 --> 01:12:29.000]  I mean, all I ever hear about from the so-called left or a bunch of authoritarians is how once they get power, how they're going to kill libertarians.
[01:12:29.000 --> 01:12:32.000]  You know, I'll keep my guns scum. How's that sound?
[01:12:32.000 --> 01:12:34.000]  And you can get them from my cold dead hands.
[01:12:34.000 --> 01:12:37.000]  You want me to be your property, your mule pulling your plow.
[01:12:37.000 --> 01:12:39.000]  It ain't happening, turds.
[01:12:39.000 --> 01:12:42.000]  Okay, just get that through your little heads.
[01:12:42.000 --> 01:12:46.000]  Man.
[01:12:46.000 --> 01:12:48.000]  All right, I apologize for ranting there.
[01:12:48.000 --> 01:12:52.000]  Let's go now talking about the suicide and the trips to Chris and Colorado.
[01:12:52.000 --> 01:12:56.000]  Chris, tell us who you knew and who committed suicide and what you think was behind it.
[01:12:56.000 --> 01:13:02.000]  What is behind the epidemic of military personnel committing suicide, Chris?
[01:13:02.000 --> 01:13:09.000]  Well, I personally definitely think since they use our troops as guinea pigs from the time that they begin training.
[01:13:09.000 --> 01:13:22.000]  It's the combination of the vaccines and the gases and even down to the food that they expose our troops to is the whole time that they're enlisted in their name and life is on that paper.
[01:13:22.000 --> 01:13:27.000]  Is that they're being tested and it's on a biological level.
[01:13:27.000 --> 01:13:35.000]  And now that we see the increased amount of suicides, that's next what they plan for the American people and everyone out there listening right now.
[01:13:35.000 --> 01:13:46.000]  Every time they see a military and police, they need to go out of their way to walk up to them and shake their hand and thank them for the oath that they swore to the Constitution and then talk to them.
[01:13:46.000 --> 01:13:47.000]  That's right.
[01:13:47.000 --> 01:13:50.000]  Don't thank them for serving in a globalist war for OPM or oil or whatever.
[01:13:50.000 --> 01:13:53.000]  Thank them or war for globalism.
[01:13:53.000 --> 01:13:58.000]  Thank them for defending the Bill of Rights and Constitution and following their oath.
[01:13:58.000 --> 01:14:05.000]  Something the system is so afraid of and oathkeepers, I totally absolutely agree with you and fight for the military.
[01:14:05.000 --> 01:14:10.000]  I fought for the military to not be given the experimental smallpox shot that killed so many of them in O2.
[01:14:10.000 --> 01:14:12.000]  They had to stop it 10 years ago.
[01:14:12.000 --> 01:14:16.000]  I fought to get the deadly experimental anthrax shot stopped that killed so many.
[01:14:16.000 --> 01:14:25.000]  You know, they use listen, they use the troops to get all sorts of approval where you've got to do human testing of dangerous vaccines and stuff.
[01:14:25.000 --> 01:14:28.000]  It's illegal to make troops take experimental vaccines.
[01:14:28.000 --> 01:14:34.000]  They're the only group you can make take approved vaccines, FDA approved.
[01:14:34.000 --> 01:14:36.000]  But they've got rights like we do too.
[01:14:36.000 --> 01:14:38.000]  I mean, folks, do troops have rights?
[01:14:38.000 --> 01:14:43.000]  Because everybody says, oh, the troops are God, but then, oh, they don't have rights to say no to an anthrax shot.
[01:14:43.000 --> 01:14:44.000]  Yes, they do.
[01:14:44.000 --> 01:14:46.000]  And it's up to us to inform them.
[01:14:46.000 --> 01:14:50.000]  I talked to a gun shop owner, one of the biggest in the country, the head of tactical firearms.
[01:14:50.000 --> 01:14:56.000]  It's on video and he says, well, you know, it's the law, I've got a report when somebody buys a gun to the ATF.
[01:14:56.000 --> 01:14:57.000]  It's already registered.
[01:14:57.000 --> 01:14:58.000]  There is no law.
[01:14:58.000 --> 01:15:02.000]  It's a ATF order just to see if you'll do something that's not the law.
[01:15:02.000 --> 01:15:04.000]  It's all color of law.
[01:15:04.000 --> 01:15:08.000]  Now, tell us who you lost in your family.
[01:15:08.000 --> 01:15:10.000]  Well, it's real personal.
[01:15:10.000 --> 01:15:12.000]  I won't get emotional on the phone right now.
[01:15:12.000 --> 01:15:19.000]  But again, reminding their service members and the police by just shaking their hand and looking in their face.
[01:15:19.000 --> 01:15:24.000]  It really means a lot to them, the family members, and especially the police.
[01:15:24.000 --> 01:15:26.000]  I mean, a lot's going on right now.
[01:15:26.000 --> 01:15:31.000]  We need to stay together as a nation and as families and as people.
[01:15:31.000 --> 01:15:32.000]  That's why they want to divide us.
[01:15:32.000 --> 01:15:34.000]  Listen, Chris, can we come back to you?
[01:15:34.000 --> 01:15:35.000]  I know you don't want to share this.
[01:15:35.000 --> 01:15:36.000]  It's painful for you.
[01:15:36.000 --> 01:15:40.000]  But we need to humanize whether it was your dad, your brother, your uncle.
[01:15:40.000 --> 01:15:42.000]  I mean, wasn't your dad, your brother, your uncle?
[01:15:42.000 --> 01:15:46.000]  Who was it?
[01:15:46.000 --> 01:15:47.000]  Let me pull it together.
[01:15:47.000 --> 01:15:48.000]  You can come back to me.
[01:15:48.000 --> 01:15:50.000]  All right, I'll come back to you after the break.
[01:15:50.000 --> 01:15:51.000]  We'll be right back after this quick break.
[01:15:51.000 --> 01:15:54.000]  And we've got others calling in who lost family to this.
[01:15:54.000 --> 01:15:57.000]  They make them serve up to 10 tours, ladies and gentlemen.
[01:15:57.000 --> 01:16:02.000]  Nobody ever made them serve more than one.
[01:16:02.000 --> 01:16:10.000]  If you want an American company with American products made by Americans, here is the Cal Bend Soap Company.
[01:16:10.000 --> 01:16:14.000]  Alex and his staff have used these pure soap products for years.
[01:16:14.000 --> 01:16:21.000]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:16:21.000 --> 01:16:29.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:16:29.000 --> 01:16:35.000]  Buy the one to two-month sample package and enjoy soaps that are twice as good as what you're using now.
[01:16:35.000 --> 01:16:41.000]  Or save big with a one to two-year supply of soaps for all your cleaning needs.
[01:16:41.000 --> 01:16:43.000]  This is an amazing deal.
[01:16:43.000 --> 01:16:48.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:16:48.000 --> 01:17:00.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:17:00.000 --> 01:17:04.000]  You prepare by purchasing gold, food and firearms.
[01:17:04.000 --> 01:17:10.000]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[01:17:10.000 --> 01:17:14.000]  When you're sleeping or away from home, who's watching out for intruders?
[01:17:14.000 --> 01:17:16.000]  Check out Simply Safe.
[01:17:16.000 --> 01:17:20.000]  It's a new do-it-yourself home security system that is completely wireless.
[01:17:20.000 --> 01:17:23.000]  Go to GetSimplySafe.com.
[01:17:23.000 --> 01:17:26.000]  Simply Safe is independent and off the grid.
[01:17:26.000 --> 01:17:30.000]  It runs on battery power, so even if the grid goes down, you're protected.
[01:17:30.000 --> 01:17:36.000]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit or shed.
[01:17:36.000 --> 01:17:39.000]  GetSimplySafe.com.
[01:17:39.000 --> 01:17:46.000]  Simply Safe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[01:17:46.000 --> 01:17:50.000]  If you move or need to relocate, you can take the system with you wherever you go.
[01:17:50.000 --> 01:17:57.000]  You aren't always at home, but Simply Safe will stand guard, protecting your property 24 hours a day, 7 days a week.
[01:17:57.000 --> 01:18:10.000]  Again, that's GetSimplySafe.com.
[01:18:27.000 --> 01:18:31.000]  I managed to get my eFoods just in time to be able to help my sister and my niece.
[01:18:31.000 --> 01:18:35.000]  Bottom line, it's better to be prepared 10 years too early than one day too late.
[01:18:35.000 --> 01:18:37.000]  Feed Common Sense's warning and do what I've done.
[01:18:37.000 --> 01:18:43.000]  Call 800-409-5633 today or go to eFoodsDirect.com forward slash Alex.
[01:18:43.000 --> 01:18:46.000]  They have the best-tasting long-term storeable food on the planet.
[01:18:46.000 --> 01:18:53.000]  Call 800-409-5633 and ask about the Alex Jones Special or go to eFoodsDirect.com forward slash Alex.
[01:18:53.000 --> 01:18:59.000]  Get self-sufficient today. Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[01:18:59.000 --> 01:19:03.000]  Alex Jones here with a very important announcement for truth seekers.
[01:19:03.000 --> 01:19:09.000]  We've carried a lot of amazing films and books over the years on the online video bookstore at infowars.com.
[01:19:09.000 --> 01:19:15.000]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[01:19:15.000 --> 01:19:21.000]  And that's Dreams From My Real Father by Joel Gilbert, available at infowars.com.
[01:19:21.000 --> 01:19:25.000]  This film exposes the fraud that Obama is like nothing I've seen.
[01:19:25.000 --> 01:19:29.000]  If you want to know who Obama's real daddy is, this is the film for you.
[01:19:29.000 --> 01:19:33.000]  Don't forget, your purchase supports our broadcast and our growing media network.
[01:19:33.000 --> 01:19:36.000]  You'll also find it in FullWarsHop.com.
[01:19:36.000 --> 01:19:40.000]  None Dare Call a Conspiracy by Gary Allen, the book that woke me up.
[01:19:40.000 --> 01:19:44.000]  We're also carrying behind-the-green-mask, You in Agenda 21 by Rosa Corey.
[01:19:44.000 --> 01:19:47.000]  This book is coffin nails to the globalist takeover.
[01:19:47.000 --> 01:19:51.000]  The Greater Good, the most professional and up-to-date film I've ever seen,
[01:19:51.000 --> 01:19:54.000]  exposing the scourge that is vaccines.
[01:19:54.000 --> 01:20:22.000]  These titles and a lot more are all available at infowarshop.com.
[01:20:22.000 --> 01:20:38.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:20:38.000 --> 01:20:43.000]  All right, Chris, Ron, Sandy, Matt, James, Rick, those first six callers
[01:20:43.000 --> 01:20:46.000]  said they've all lost family to suicide.
[01:20:46.000 --> 01:20:50.000]  I think all of them at one, from military suicide.
[01:20:50.000 --> 01:20:53.000]  The issue is, why is this happening? Why is it epidemic?
[01:20:53.000 --> 01:21:00.000]  Well, I saw a story two years ago that the Big Ten insurance companies got together back in 99
[01:21:00.000 --> 01:21:03.000]  with Clinton and the Republicans and said,
[01:21:03.000 --> 01:21:08.000]  let's do a deal where all these death pensions that troops have had part of their check taken out
[01:21:08.000 --> 01:21:11.000]  to be put into life insurance. Let's just take that money. It was trillions.
[01:21:11.000 --> 01:21:13.000]  And they took it.
[01:21:13.000 --> 01:21:16.000]  But the veterans groups, oh, we don't talk about that.
[01:21:16.000 --> 01:21:22.000]  Patriotism is worshiping the foreign banks that have hijacked and taken America over.
[01:21:22.000 --> 01:21:27.000]  And then I've met people that have served seven tours and had automatic re-ups
[01:21:27.000 --> 01:21:31.000]  and forced back in, find print of the contracts.
[01:21:31.000 --> 01:21:38.000]  I mean, they didn't make you serve at one tour in World War Two or Vietnam or Korea or World War One
[01:21:38.000 --> 01:21:41.000]  because they knew more than that if you wanted to get out.
[01:21:41.000 --> 01:21:47.000]  And then even if you wanted to stay in two years max because it could screw you up.
[01:21:47.000 --> 01:21:49.000]  It could absolutely screw you up.
[01:21:49.000 --> 01:21:54.000]  And now they put them on psychotropic drugs that the insert says can make you commit suicide
[01:21:54.000 --> 01:21:56.000]  or go haywire and kill others.
[01:21:56.000 --> 01:21:59.000]  But every time a veteran does something wrong, they blame all veterans
[01:21:59.000 --> 01:22:02.000]  instead of blaming the system that did this.
[01:22:02.000 --> 01:22:06.000]  But statistically, veterans still are some of the most law-abiding people out there.
[01:22:06.000 --> 01:22:08.000]  The media is hyping that veterans.
[01:22:08.000 --> 01:22:12.000]  While saying they love them and are the best people in the world, oh, but they're the main danger.
[01:22:12.000 --> 01:22:13.000]  Homeland security.
[01:22:13.000 --> 01:22:17.000]  Why, look how this guy's a veteran out there who shot three cops.
[01:22:17.000 --> 01:22:19.000]  That's why we need predator drones.
[01:22:19.000 --> 01:22:21.000]  The robots can be trusted.
[01:22:23.000 --> 01:22:27.000]  And I just cannot believe that the left is cheering this guy.
[01:22:27.000 --> 01:22:31.000]  And I mean, I got CBS News here saying that he's a...
[01:22:31.000 --> 01:22:33.000]  I'm living in the twilight zone at this point.
[01:22:33.000 --> 01:22:35.000]  Chris, I'm going to get to others.
[01:22:35.000 --> 01:22:36.000]  I appreciate you holding.
[01:22:36.000 --> 01:22:37.000]  Finish up.
[01:22:37.000 --> 01:22:38.000]  It's hard for you to talk.
[01:22:38.000 --> 01:22:40.000]  If you don't want to, I understand.
[01:22:40.000 --> 01:22:45.000]  But you talked about them being getting pigs for drugs and things, a lot of experimental stuff.
[01:22:45.000 --> 01:22:49.000]  Your family member that committed suicide, can you...
[01:22:49.000 --> 01:22:51.000]  I mean, what do you think happened?
[01:22:51.000 --> 01:22:53.000]  Who were they?
[01:22:53.000 --> 01:22:58.000]  I definitely think it's tied to the vaccines and the psychotropic drugs
[01:22:58.000 --> 01:23:02.000]  that they're practically forcing down our troops' throats.
[01:23:02.000 --> 01:23:05.000]  I don't want to make this about me or struggle in my family.
[01:23:05.000 --> 01:23:07.000]  It's about all the...
[01:23:07.000 --> 01:23:08.000]  No, I understand.
[01:23:08.000 --> 01:23:09.000]  But we have to listen.
[01:23:09.000 --> 01:23:10.000]  Listen.
[01:23:10.000 --> 01:23:11.000]  You have to...
[01:23:11.000 --> 01:23:12.000]  You don't have to.
[01:23:12.000 --> 01:23:15.000]  I'm saying it's good to identify an individual to humanize them.
[01:23:15.000 --> 01:23:18.000]  You see, they don't want to put a face to this.
[01:23:18.000 --> 01:23:23.000]  I definitely want to take this chance to talk to all those troops out there that are listening right now
[01:23:23.000 --> 01:23:27.000]  that might have had that thought go through their head of suicide.
[01:23:27.000 --> 01:23:29.000]  We need you in this fight.
[01:23:29.000 --> 01:23:32.000]  We don't need you to lose your life anywhere on any battlefield,
[01:23:32.000 --> 01:23:34.000]  especially one in your mind.
[01:23:34.000 --> 01:23:39.000]  You need to turn that energy toward this info war
[01:23:39.000 --> 01:23:44.000]  and go after somebody in the Illuminati, somebody in the New World Order.
[01:23:44.000 --> 01:23:49.000]  Just like right now, Alex Jones, you're not telling the truth about hiring Mallory Mahoney.
[01:23:49.000 --> 01:23:51.000]  Oh, I appreciate your call.
[01:23:51.000 --> 01:23:56.000]  My gosh, that caller calls in and sits there and obsesses over stuff.
[01:23:56.000 --> 01:23:57.000]  It's unbelievable.
[01:23:57.000 --> 01:23:59.000]  Let's talk to Ron in Arizona.
[01:23:59.000 --> 01:24:00.000]  Ron, you're on the air.
[01:24:00.000 --> 01:24:01.000]  Go ahead.
[01:24:01.000 --> 01:24:04.000]  Good afternoon, Alex.
[01:24:04.000 --> 01:24:11.000]  I got an email a couple of days ago from a buddy of mine in the Air Force.
[01:24:11.000 --> 01:24:19.000]  We served over in Germany in the 70s, and it was called the last words of so-and-so.
[01:24:19.000 --> 01:24:27.000]  I thought he had committed suicide, and his wife had sent this out to all the people on his email list.
[01:24:27.000 --> 01:24:33.000]  Obviously, I sent an email back, and I just got an email from him saying,
[01:24:33.000 --> 01:24:35.000]  no, I didn't kill myself.
[01:24:35.000 --> 01:24:39.000]  This is just preparation for it.
[01:24:39.000 --> 01:24:49.000]  But I think the reason why a lot of these guys in the military are committing suicide
[01:24:49.000 --> 01:24:55.000]  is because it's just too much pressure.
[01:24:55.000 --> 01:25:02.000]  And especially if you're under the fear of being blown up by IED.
[01:25:02.000 --> 01:25:05.000]  You know, that's something I've never thought of.
[01:25:05.000 --> 01:25:10.000]  I am less afraid of being killed than I am of being locked up in some dungeon.
[01:25:10.000 --> 01:25:14.000]  And so that's something that I had really never thought of.
[01:25:14.000 --> 01:25:18.000]  Are they committing suicide a lot of them when they're being forced to go back
[01:25:18.000 --> 01:25:22.000]  just because they're so sick of it all?
[01:25:22.000 --> 01:25:25.000]  Well, yeah, also the living conditions are horrendous.
[01:25:25.000 --> 01:25:30.000]  I mean, I never went bivouac and when I was in the Air Force,
[01:25:30.000 --> 01:25:35.000]  one of the guys I served with went out on a bivouac,
[01:25:35.000 --> 01:25:42.000]  but you're out in the wilderness or the wild or whatever you want to call it,
[01:25:42.000 --> 01:25:46.000]  and you're living in tents and sleeping on the ground
[01:25:46.000 --> 01:25:49.000]  and eating the loudest food you could ever imagine.
[01:25:49.000 --> 01:25:57.000]  Now, imagine these guys in Afghanistan and Iraq doing that for a year or more at a time.
[01:25:57.000 --> 01:26:00.000]  Well, on top of it, they're putting them on the psychotrobics.
[01:26:00.000 --> 01:26:01.000]  They're reupping them.
[01:26:01.000 --> 01:26:04.000]  The IRS is going after them at home.
[01:26:04.000 --> 01:26:05.000]  They're going bankrupt.
[01:26:05.000 --> 01:26:07.000]  A lot of that feeds into it.
[01:26:07.000 --> 01:26:12.000]  They've never, I mean, let's say you're supposed to put 50,000 miles on a pair of tires.
[01:26:12.000 --> 01:26:15.000]  They've put 300,000, 400,000 miles on these guys.
[01:26:15.000 --> 01:26:18.000]  And then the media doesn't want to focus on it.
[01:26:18.000 --> 01:26:22.000]  They'll just demonize the veterans and say, oh, they're dangerous.
[01:26:22.000 --> 01:26:25.000]  When statistically, they're not that dangerous.
[01:26:25.000 --> 01:26:29.000]  But hyping it up every time one of them goes, hey, Warren, thank you, Ron.
[01:26:29.000 --> 01:26:31.000]  I'm glad your body didn't commit suicide.
[01:26:31.000 --> 01:26:35.000]  Sandy in Texas, what's your story?
[01:26:35.000 --> 01:26:42.000]  I was in Iraq in 2004, and I was in Afghanistan in 2007.
[01:26:42.000 --> 01:26:50.000]  I was absolutely astounded at the number of troops on drugs, some of them free,
[01:26:50.000 --> 01:26:52.000]  and four different types of psych drugs.
[01:26:52.000 --> 01:26:53.000]  Sure, ma'am.
[01:26:53.000 --> 01:26:55.000]  When you called us, you were on a handheld deal.
[01:26:55.000 --> 01:26:56.000]  You're on speakerphone right now.
[01:26:56.000 --> 01:26:58.000]  I'd really like to be able to hear you.
[01:26:58.000 --> 01:27:02.000]  So whenever, when the callers go on air, let's go to the actual handheld deal.
[01:27:02.000 --> 01:27:06.000]  Can you go off speakerphone, please?
[01:27:06.000 --> 01:27:07.000]  Yes.
[01:27:07.000 --> 01:27:08.000]  Go ahead and start over.
[01:27:08.000 --> 01:27:15.000]  In 2004, in Afghanistan in 2007, and I worked in medical, and I was just absolutely astounded
[01:27:15.000 --> 01:27:19.000]  at the number of psych drugs these troops are on.
[01:27:19.000 --> 01:27:25.000]  One individual can be on three to four different types of psych drugs
[01:27:25.000 --> 01:27:31.000]  and still be given a weapon and sent to Afghanistan or Iraq.
[01:27:31.000 --> 01:27:38.000]  And in Iraq, we had multiple. In 2004, it was a ridiculous amount of suicide.
[01:27:38.000 --> 01:27:44.000]  And that's hard to do with a, with a...
[01:27:44.000 --> 01:27:47.000]  Yeah, I'd love to be able to hear what you're saying.
[01:27:47.000 --> 01:27:48.000]  It's so important.
[01:27:48.000 --> 01:27:53.000]  I'm going to put you on hold and see if we can call you back or if you can call us back on a landline.
[01:27:53.000 --> 01:27:56.000]  Because that cordless phone or whatever is out of batteries,
[01:27:56.000 --> 01:28:02.000]  it just plagues us the quality of phones in this country, cell phone, landline, you name it.
[01:28:02.000 --> 01:28:04.000]  Okay, well, that's all you've got.
[01:28:04.000 --> 01:28:05.000]  Go ahead and finish up then.
[01:28:05.000 --> 01:28:08.000]  So you're saying you worked in medical and they were on what?
[01:28:08.000 --> 01:28:12.000]  LUVOX, you name it?
[01:28:12.000 --> 01:28:14.000]  It goes back.
[01:28:14.000 --> 01:28:16.000]  Just go down the list.
[01:28:16.000 --> 01:28:20.000]  Lithiumide drugs, all of them, dangers, every single one of them.
[01:28:20.000 --> 01:28:24.000]  And people on two and three different types of them.
[01:28:24.000 --> 01:28:30.000]  And the vaccines on top of that, I mean, we took, when I went over,
[01:28:30.000 --> 01:28:34.000]  we took the nasal, which was the live vaccine.
[01:28:34.000 --> 01:28:36.000]  Yeah, absolutely.
[01:28:36.000 --> 01:28:38.000]  You tell you're a nurse, you know how deadly that is.
[01:28:38.000 --> 01:28:40.000]  Ma'am, call us back.
[01:28:40.000 --> 01:28:41.000]  Give her a hotline number.
[01:28:41.000 --> 01:28:43.000]  I'd like to get her on as a guest.
[01:28:43.000 --> 01:28:46.000]  I want to get her on as a guest, as a guest.
[01:28:46.000 --> 01:28:49.000]  I want to get her on as a guest, as a guest.
[01:28:49.000 --> 01:28:50.000]  Want to make sure that happens.
[01:28:50.000 --> 01:28:53.000]  We'll be back with more of your calls on the other side.
[01:28:53.000 --> 01:28:54.000]  Stay with us.
[01:28:54.000 --> 01:28:55.000]  We're going to put her on hold.
[01:28:55.000 --> 01:29:24.000]  All calls coming up.
[01:29:25.000 --> 01:29:26.000]  Thank you.
[01:29:55.000 --> 01:29:59.000]  We're calling 888-253-3139.
[01:30:25.000 --> 01:30:27.000]  We're calling 888-253-3139.
[01:30:55.000 --> 01:31:07.000]  If you want an American company with American products made by Americans,
[01:31:07.000 --> 01:31:10.000]  here is the Calben Soap Company.
[01:31:10.000 --> 01:31:14.000]  Alex and his staff have used these pure soap products for years.
[01:31:14.000 --> 01:31:19.000]  These all-natural soaps are made from the highest quality vegetable and coconut oils
[01:31:19.000 --> 01:31:21.000]  that are earth-friendly and safe.
[01:31:21.000 --> 01:31:29.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:31:29.000 --> 01:31:34.000]  Buy the one to two month sample package and enjoy soaps that are twice as good
[01:31:34.000 --> 01:31:35.000]  as what you're using now.
[01:31:35.000 --> 01:31:40.000]  Or save big with a one to two year supply of soaps for all your cleaning needs.
[01:31:40.000 --> 01:31:42.000]  This is an amazing deal.
[01:31:42.000 --> 01:31:47.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:31:47.000 --> 01:31:56.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:32:18.000 --> 01:32:22.000]  Go to GetSimplySafe.com.
[01:32:22.000 --> 01:32:25.000]  Simply Safe is independent and off the grid.
[01:32:25.000 --> 01:32:29.000]  It runs on battery power so even if the grid goes down, you're protected.
[01:32:29.000 --> 01:32:34.000]  It's completely customizable so you can use it in your home, business, boat, trailer,
[01:32:34.000 --> 01:32:36.000]  storage unit or shed.
[01:32:36.000 --> 01:32:38.000]  GetSimplySafe.com.
[01:32:38.000 --> 01:32:43.000]  Simply Safe is also ridiculously easy to install yourself in under 20 minutes.
[01:32:43.000 --> 01:32:46.000]  So there's no need to let a stranger into your home.
[01:32:46.000 --> 01:32:50.000]  You can move or need to relocate, you can take the system with you wherever you go.
[01:32:50.000 --> 01:32:54.000]  You aren't always at home, but Simply Safe will stand guard protecting your property
[01:32:54.000 --> 01:32:57.000]  24 hours a day, 7 days a week.
[01:32:57.000 --> 01:33:01.000]  Again, that's GetSimplySafe.com.
[01:33:01.000 --> 01:33:05.000]  Coast to coast, direct from Austin.
[01:33:05.000 --> 01:33:16.000]  You're listening to the Alex Jones Broadcasting Network.
[01:33:16.000 --> 01:33:22.000]  We now take you live to the Central Texas Command Center and the heart of the Resistance.
[01:33:22.000 --> 01:33:29.000]  You're listening to the Alex Jones Show.
[01:33:29.000 --> 01:33:33.000]  We got three or four more callers who said that they've had friends and family
[01:33:33.000 --> 01:33:36.000]  who have committed suicide or knew people in the military that did.
[01:33:36.000 --> 01:33:38.000]  But we got Sandy on a better line.
[01:33:38.000 --> 01:33:42.000]  She was a nurse in medical and the statistics are there.
[01:33:42.000 --> 01:33:44.000]  I mean, you heard her.
[01:33:44.000 --> 01:33:46.000]  They can put them on three psychotropics at once.
[01:33:46.000 --> 01:33:53.000]  They put foster children, 68% of them national average, on an average of seven drugs apiece.
[01:33:53.000 --> 01:33:58.000]  Many of them psychotropics because they get more money for a special needs child.
[01:33:58.000 --> 01:34:02.000]  So they'll make you special needs to get that money.
[01:34:02.000 --> 01:34:06.000]  And some foster parents, some people in the system are not immoral and don't do that,
[01:34:06.000 --> 01:34:10.000]  but a lot of them are in a culture where you just make excuses for whatever gets you ahead
[01:34:10.000 --> 01:34:17.000]  so you can go get more money for foster kids you've got on seven drugs to buy that Gucci bag
[01:34:17.000 --> 01:34:20.000]  that you're selling your soul for.
[01:34:20.000 --> 01:34:28.000]  But they're now reporting that the drones, again, are chasing the suspect.
[01:34:28.000 --> 01:34:34.000]  The drones are going to save us the reported person shooting police.
[01:34:34.000 --> 01:34:37.000]  It just goes on and on.
[01:34:37.000 --> 01:34:42.000]  But notice two weeks ago, you had Al Sharpe and say, hey, forget your second moment for government.
[01:34:42.000 --> 01:34:44.000]  We got drones to take you out.
[01:34:44.000 --> 01:34:46.000]  Really, the drones couldn't hold Baghdad.
[01:34:46.000 --> 01:34:48.000]  They can't hold Afghanistan.
[01:34:48.000 --> 01:34:52.000]  One guy's got Southern California paralyzed in fear.
[01:34:52.000 --> 01:34:55.000]  If the globalist start a civil war, ladies and gentlemen,
[01:34:55.000 --> 01:34:58.000]  there's no way they'll win with physical force.
[01:34:58.000 --> 01:35:02.000]  They're going to stage terror attacks against soft targets with children
[01:35:02.000 --> 01:35:06.000]  and blame the patriot movement for it and stage a scyop.
[01:35:06.000 --> 01:35:08.000]  Why is it this a scyop?
[01:35:08.000 --> 01:35:12.000]  They would never do something like this where one of their people does some of this.
[01:35:12.000 --> 01:35:18.000]  And this whole background and how they want the image of they're the good guys, you're the bad guy.
[01:35:18.000 --> 01:35:20.000]  You understand that?
[01:35:20.000 --> 01:35:22.000]  And the whole MO, the background, all of it.
[01:35:22.000 --> 01:35:25.000]  If it is staged, I haven't seen the angles yet.
[01:35:25.000 --> 01:35:31.000]  All right, Sandy, who was working in medical in Iraq, talking about what she witnessed,
[01:35:31.000 --> 01:35:36.000]  recap what she said because it was very important, but some of it was breaking up.
[01:35:36.000 --> 01:35:40.000]  We're talking about people that know folks that committed suicide in the military,
[01:35:40.000 --> 01:35:44.000]  how the media has been trying to cover this up and not make it a big issue,
[01:35:44.000 --> 01:35:50.000]  and what people who've experienced it, what they think is causing folks to commit suicide.
[01:35:50.000 --> 01:35:53.000]  So Sandy, go ahead and recap what you were saying.
[01:35:53.000 --> 01:35:59.000]  Yes, I was in Iraq in 2004 and in Afghanistan in 2007 as a nurse,
[01:35:59.000 --> 01:36:08.000]  and I saw all the troops on these psych drugs, everything from serotonin uptake to lithium type drugs,
[01:36:08.000 --> 01:36:12.000]  some individuals up to three different types of psych drugs.
[01:36:12.000 --> 01:36:17.000]  There was no screening, no psych screening for these people.
