whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:08:53.000 --> 02:08:58.000]   We have ISIS and Al Qaeda attacking us. And we're talking about fantasy football?
[02:08:58.000 --> 02:09:05.000]   [Cheering]
[02:09:05.000 --> 02:09:09.000]   How about this? How about we get the government to do what they're supposed to be doing?
[02:09:09.000 --> 02:09:15.000]   Secure our borders, protect our people, and support American values and American families.
[02:09:15.000 --> 02:09:21.000]   You know, I don't like Chris Christie because he's open border anti-gun, but his rhetoric's really good.
[02:09:21.000 --> 02:09:27.000]   The fact that they threw Jeb Bush the softball questions they did about fantasy football and things,
[02:09:27.000 --> 02:09:36.000]   and then savaged the other members of the debate, shows you that he's the establishment candidate.
[02:09:36.000 --> 02:09:42.000]   And then they have these love fests for the Democrats with other debates. It's truly sickening.
[02:09:42.000 --> 02:09:48.000]   Wayne Madsen joins us here in about five minutes. Investigative journalist with huge news.
[02:09:48.000 --> 02:09:57.000]   I traveled with some of our crew to Arizona to investigate the aircraft graveyard that is so secretive out there.
[02:09:57.000 --> 02:10:05.000]   And the new article is on Infowars.com. 9/11 CIA likely built remote-controlled commercial jets in aircraft boneyard.
[02:10:05.000 --> 02:10:10.000]   I want to talk about 9/11 with him, why it's so important, and as best he can tell,
[02:10:10.000 --> 02:10:16.000]   as one of the top 9/11 researchers out there, along with myself and others,
[02:10:16.000 --> 02:10:21.000]   what exactly happened on 9/11, and also some of the deaths, some of the murders
[02:10:21.000 --> 02:10:27.000]   associated in and around investigating this particular facility.
[02:10:27.000 --> 02:10:31.000]   Not to mention Barry Jennings, the deputy head of emergency management in New York and more.
[02:10:31.000 --> 02:10:37.000]   I'll recap all of that, and then part of this interview you're about to hear live is going to be interspersed
[02:10:37.000 --> 02:10:43.000]   into the investigative report on the ground they shot in the last week.
[02:10:43.000 --> 02:10:47.000]   So Wayne Madsen coming up, investigative journalist with Infowars.com.
[02:10:47.000 --> 02:10:57.000]   But right now, let's go back to your calls. Let's go ahead and go to who is up first here.
[02:10:57.000 --> 02:11:01.000]   Let's talk to Scott in Idaho. You're on the air. Welcome.
[02:11:01.000 --> 02:11:03.000]   Hey, Alex. How you doing?
[02:11:03.000 --> 02:11:06.000]   Good. Welcome.
[02:11:06.000 --> 02:11:10.000]   I'm formally staffed from Illinois, Hilly Park. I've called you a lot.
[02:11:10.000 --> 02:11:16.000]   I've called you when I was going to court eight times for driving without a license
[02:11:16.000 --> 02:11:20.000]   and put them in their place and didn't have any problem.
[02:11:20.000 --> 02:11:27.000]   But I'd like to--these commentators and stuff, all these are as legal commentators
[02:11:27.000 --> 02:11:35.000]   and supposedly constitutionalists on Fox News and MSNBC, but they all--
[02:11:35.000 --> 02:11:38.000]   you ever notice they have legal backgrounds, but they're all prosecutors.
[02:11:38.000 --> 02:11:41.000]   There's very few defense people.
[02:11:41.000 --> 02:11:45.000]   You're right. They put a lot of prosecutors in because they know they can twist info
[02:11:45.000 --> 02:11:50.000]   and sit there and persecute whoever they're interviewing to make them look guilty.
[02:11:50.000 --> 02:11:55.000]   Well, that's what I was going to say is what you're seeing here is a prosecution
[02:11:55.000 --> 02:12:01.000]   of constitutionalists and Christians publicly in the media.
[02:12:01.000 --> 02:12:05.000]   And the Bible says in the end times your men will be like women.
[02:12:05.000 --> 02:12:10.000]   And I'm here to say American men, Christian men, now is your time to stand up
[02:12:10.000 --> 02:12:14.000]   and protect your families and to stand up and be counted.
[02:12:14.000 --> 02:12:20.000]   Why are you sitting there with your hands on your butt, under your butt and doing nothing?
[02:12:20.000 --> 02:12:26.000]   I mean, we're being lied to here on a huge scale.
[02:12:26.000 --> 02:12:32.000]   And all these so-called Christian men are sitting here waiting for a cloud to rapture them away
[02:12:32.000 --> 02:12:36.000]   instead of standing up and being men.
[02:12:36.000 --> 02:12:40.000]   Well said, my friend. I really appreciate you calling into the broadcast.
[02:12:40.000 --> 02:12:47.000]   I'm going to go to Eric, Damien, John, Phil, and others later in the hour now if you'd like to hold.
[02:12:47.000 --> 02:12:50.000]   If you don't want to hold, you're welcome to hang up and call back later.
[02:12:50.000 --> 02:12:53.000]   But we're going to have Wayne Madsen with us for the balance of the hour.
[02:12:53.000 --> 02:12:58.000]   We're going to be discussing with Wayne Madsen his background not just with the NSA,
[02:12:58.000 --> 02:13:06.000]   but his expertise in naval warfare, particularly in tracking Russian and Chinese subs.
[02:13:06.000 --> 02:13:13.000]   That was his job as a naval officer before he worked in high-level security inside the National Security Agency.
[02:13:13.000 --> 02:13:21.000]   So he was actually one of the head directors of groups that did internal investigations at the NSA.
[02:13:21.000 --> 02:13:26.000]   He's also written for The Village Voice, Counterpunch, The Miami Herald,
[02:13:26.000 --> 02:13:29.000]   Houston Chronicle, Philadelphia Inquirer, amongst others.
[02:13:29.000 --> 02:13:35.000]   He's also a best-selling author, and he's reported on hundreds of national security stories at Congress
[02:13:35.000 --> 02:13:39.000]   and at the National Press Club, frequent guest here, waynemadsenreport.com.
[02:13:39.000 --> 02:13:41.000]   And he now is an official correspondent.
[02:13:41.000 --> 02:13:47.000]   As we've been telling you, you see his articles almost daily, five, six days a week at infowars.com.
[02:13:47.000 --> 02:13:50.000]   And he's going to be on little secret missions.
[02:13:50.000 --> 02:13:54.000]   A lot of times you'll hear about where he's gone after he's been there,
[02:13:54.000 --> 02:13:56.000]   inside the U.S., inside the U.S.
[02:13:56.000 --> 02:14:00.000]   He's going to be covering the RNC, the DNC.
[02:14:00.000 --> 02:14:03.000]   So we're getting that lined up to get him his credentials.
[02:14:03.000 --> 02:14:08.000]   This year, I will also, of course, be traveling to those and covering them as well,
[02:14:08.000 --> 02:14:09.000]   as well as some of our other reporters.
[02:14:09.000 --> 02:14:13.000]   So Wayne Madsen now here, part of the Infowars operation.
[02:14:13.000 --> 02:14:18.000]   The first story he wanted to go on the ground with was one he's already gone out a few years ago
[02:14:18.000 --> 02:14:22.000]   and investigated, the very mysterious death of a CIA contractor pilot
[02:14:22.000 --> 02:14:27.000]   who was admittedly worked with the CIA, who was writing a book about 9/11,
[02:14:27.000 --> 02:14:32.000]   making an inside job, and then he supposedly killed himself after he killed his family.
[02:14:32.000 --> 02:14:36.000]   He went and talked to neighbors and more, and they said it was very suspicious.
[02:14:36.000 --> 02:14:41.000]   He's going to recap all that, but his investigation of the person that was executed,
[02:14:41.000 --> 02:14:48.000]   tied to the famous aircraft, both public and private, governmental and private aviation base,
[02:14:48.000 --> 02:14:56.000]   that also runs some strange clandestine connected airlines out of it today.
[02:14:56.000 --> 02:15:01.000]   So Wayne went back out there with one of our camera people and investigated, I guess, for four days.
[02:15:01.000 --> 02:15:03.000]   So now they've returned.
[02:15:03.000 --> 02:15:08.000]   Next week we'll have the full report from on the ground, but obviously this stuff is so dangerous,
[02:15:08.000 --> 02:15:14.000]   we want to go ahead and get the intel out now for that report next week.
[02:15:14.000 --> 02:15:18.000]   Wayne Madsen joining us via Skype.
[02:15:18.000 --> 02:15:23.000]   I think it's important you recap from your research what you believe happened on 9/11.
[02:15:23.000 --> 02:15:25.000]   We know obviously the official story isn't true.
[02:15:25.000 --> 02:15:27.000]   We're not saying the whole government was involved.
[02:15:27.000 --> 02:15:30.000]   It was multinationals and operatives obviously inside,
[02:15:30.000 --> 02:15:36.000]   the stewardesses reported on air phones and real calls, gas, smoke, they couldn't breathe.
[02:15:36.000 --> 02:15:40.000]   Clearly these planes were fitted with remote control systems.
[02:15:40.000 --> 02:15:43.000]   We know that.
[02:15:43.000 --> 02:15:49.000]   So there's a lot of pieces here, and then I want to get into the background on this and your findings.
[02:15:49.000 --> 02:15:50.000]   These are pretty bombshell.
[02:15:50.000 --> 02:15:55.000]   This is part one of several articles you're going to be writing up on Infowars.com.
[02:15:55.000 --> 02:16:01.000]   9/11 CIA likely built remote control commercial jets in aircraft boneyard.
[02:16:01.000 --> 02:16:06.000]   This would explain how 9/11 hijackers were able to fly commercial jets with little experience.
[02:16:06.000 --> 02:16:09.000]   That report is up on Infowars.com.
[02:16:09.000 --> 02:16:11.000]   Wayne Madsen.
[02:16:11.000 --> 02:16:12.000]   Yes, Alex.
[02:16:12.000 --> 02:16:19.000]   Well, first of all, I want to thank you for providing the logistics support to kind of track down what Phil Marshall was after.
[02:16:19.000 --> 02:16:30.000]   In 2012, Phil Marshall, the late Eastern and United pilot who had 15,000 hours in the cockpits flying for United,
[02:16:30.000 --> 02:16:39.000]   specifically the Boeing 757 and 767, the two aircraft allegedly we're told were involved in the 9/11 attack,
[02:16:39.000 --> 02:16:48.000]   Phil Marshall had been to the Pinal Air Park, which is right between Phoenix and Tucson, but closer actually to Tucson.
[02:16:48.000 --> 02:16:50.000]   It's the old boneyard.
[02:16:50.000 --> 02:16:56.000]   It's been around for decades, probably I would say six decades or so.
[02:16:56.000 --> 02:17:01.000]   It was an Army airfield training base in World War II,
[02:17:01.000 --> 02:17:09.000]   and then it was leased back by the Pinal County back to the CIA, who has been there with all kinds of different front companies.
[02:17:09.000 --> 02:17:13.000]   One of the biggest ones being Evergreen Aviation.
[02:17:13.000 --> 02:17:27.000]   And it was when Evergreen had that particular airfield that Phil Marshall went from California down there based on a tip he received from some old friends when he used to fly,
[02:17:27.000 --> 02:17:38.000]   for one, Barry Seal, the DEA informant that was assassinated gangland execution style in Baton Rouge in 1986.
[02:17:38.000 --> 02:17:45.000]   These old colleagues kept them up and said, "Phil, we know you're writing yet a third book on 9/11.
[02:17:45.000 --> 02:17:48.000]   Your answers are down here at the Pinal Air Park."
[02:17:48.000 --> 02:17:50.000]   So he went down there.
[02:17:50.000 --> 02:17:55.000]   The situation at the time was that airfield was still controlled by Evergreen.
[02:17:55.000 --> 02:17:59.000]   There was still guards at the main gate, armed guards at the main gate,
[02:17:59.000 --> 02:18:12.000]   but earlier this year, the final sale of the airfield was made from Evergreen to a company called Marana Aerospace Solutions.
[02:18:12.000 --> 02:18:25.000]   And Marana Aerospace Solutions is actually owned by another company called Relativity LLC on North Fort Myer Drive in Roslyn in Arlington, Virginia.
[02:18:25.000 --> 02:18:33.000]   Now we have one individual who is a principal of Relativity, which is really the owner of Marana Aerospace Solutions,
[02:18:33.000 --> 02:18:40.000]   one Leslie Armitage, who also happens to be a co-founder of the Carlyle Group Europe.
[02:18:40.000 --> 02:18:44.000]   So we have the Bush family involved with the Carlyle Group.
[02:18:44.000 --> 02:18:48.000]   The Bin Laden family were investors in the Carlyle Group.
[02:18:48.000 --> 02:18:57.000]   Frank Carlucci, the former CIA guy, is the chairman emeritus of the Carlyle Group.
[02:18:57.000 --> 02:19:06.000]   So it was really incumbent to get down to this facility since for about, I'd say, nine months,
[02:19:06.000 --> 02:19:15.000]   the security has been dropped at the main gate, which allowed us, myself and the Infowars cameraman, to proceed onto the base.
[02:19:15.000 --> 02:19:23.000]   And we were actually also able to get a tour in the restricted area by one of the county officials responsible for this facility,
[02:19:23.000 --> 02:19:27.000]   which was kind of, we really lucked out on that one because...
[02:19:27.000 --> 02:19:32.000]   This is unprecedented. For those that don't know, this has been very restricted for a long time.
[02:19:32.000 --> 02:19:39.000]   We used this open window to get in, and of course the investigative journalist that died had been connected into the government as well.
[02:19:39.000 --> 02:19:43.000]   We'll talk about some of his past and why they were so scared of him.
[02:19:43.000 --> 02:19:48.000]   Folks, this is very dangerous, and of course Wayne won't say that himself, but I'm going to get him to talk about it.
[02:19:48.000 --> 02:19:57.000]   This is not a safe report for us to be engaged in, and I'm not bragging, I'm just saying that this is not a game.
[02:19:57.000 --> 02:20:00.000]   Understand this is very important. Stay with us.
[02:20:00.000 --> 02:20:03.000]   We use mobile devices right against our bodies every day,
[02:20:03.000 --> 02:20:09.000]   but growing scientific evidence has emerged showing serious health risks associated with exposure to EMF radiation emitted from these devices.
[02:20:09.000 --> 02:20:14.000]   The solution is DefenderShield, the most effective mobile radiation shielding ever developed.
[02:20:14.000 --> 02:20:21.000]   DefenderShield blocks virtually 100% of EMF radiation from cell phones, tablets, and laptops, and starts at just $64.99.
[02:20:21.000 --> 02:20:23.000]   Buy now at DefenderShield.com.
[02:20:23.000 --> 02:20:25.000]   For 10% off, use promo code GCN.
[02:20:25.000 --> 02:20:29.000]   DefenderShield.com, the worldwide leader in mobile radiation shielding.
[02:20:30.000 --> 02:20:33.000]   This is Dan Pillitt. Do you have the IRS money you can't pay?
[02:20:33.000 --> 02:20:35.000]   Are tax debts crippling you?
[02:20:35.000 --> 02:20:37.000]   I've defended people from the IRS for over 30 years.
[02:20:37.000 --> 02:20:40.000]   I've helped thousands, and I can help you too.
[02:20:40.000 --> 02:20:44.000]   I wrote the book on IRS settlement, and I'm telling you, there's no such thing as a hopeless case.
[02:20:44.000 --> 02:20:48.000]   Call 800-34-NO-TAX to finally get free of IRS debt.
[02:20:48.000 --> 02:20:52.000]   With the IRS's new programs, there's never been a better time to solve your problem.
[02:20:52.000 --> 02:20:54.000]   Call 800-34-NO-TAX.
[02:20:54.000 --> 02:20:58.000]   That's 800-34-NO-TAX, or my website, danpillitt.com.
[02:20:59.000 --> 02:21:03.000]   As if chlorine in our water weren't bad enough, now they're adding ammonia?
[02:21:03.000 --> 02:21:08.000]   It's true. Some municipalities are now adding ammonia plus chlorine to your water supply.
[02:21:08.000 --> 02:21:10.000]   It's a disinfectant called chloramine.
[02:21:10.000 --> 02:21:15.000]   But with a trusted Big Berkey water filter, you can keep chloramine out of your water.
[02:21:15.000 --> 02:21:21.000]   New NSF EPA certified lab tests show EPA Berkey water filters remove chloramines,
[02:21:21.000 --> 02:21:28.000]   pharmaceuticals, BPA, pesticides, bacteria and viruses, all forms of fluoride, and much more.
[02:21:28.000 --> 02:21:32.000]   Big Berkey water filters are the original and most trusted on the market.
[02:21:32.000 --> 02:21:34.000]   The gold standard in water purification.
[02:21:34.000 --> 02:21:39.000]   And our filters last for years at less than 2 cents per gallon.
[02:21:39.000 --> 02:21:43.000]   Big Berkey, the one that's powerful enough to purify stagnant pond water.
[02:21:43.000 --> 02:21:45.000]   Get your Big Berkey today.
[02:21:45.000 --> 02:21:50.000]   Call 1-877-99-BERKEY or click bigberkeywaterfilters.com.
[02:21:50.000 --> 02:21:54.000]   That's 1-877-99-BERKEY.
[02:21:54.000 --> 02:21:58.000]   Big Berkey water filters, for the love of clean water.
[02:21:58.000 --> 02:22:03.000]   Atmospheric aluminum, mercury exposure, estrogen toxins from plastics,
[02:22:03.000 --> 02:22:07.000]   microwaves from cell phones and smart meters, and low quality foods,
[02:22:07.000 --> 02:22:12.000]   all combined to create conditions for the very high incidence of disease in our society.
[02:22:12.000 --> 02:22:15.000]   Now more than ever, we all need to be consuming those foods and herbs
[02:22:15.000 --> 02:22:20.000]   that epigenetically signal the cells of our body to produce energy, create proteins, and detoxify.
[02:22:20.000 --> 02:22:24.000]   When we properly support our bodies, then even in these toxic times,
[02:22:24.000 --> 02:22:26.000]   we can promote and achieve excellent health.
[02:22:26.000 --> 02:22:30.000]   One World Way is the first energetically encoded whey protein food
[02:22:30.000 --> 02:22:33.000]   derived from Amish pastured cows on the U.S. market.
[02:22:33.000 --> 02:22:36.000]   After three and a half years, we've heard miracles occur for so many people.
[02:22:36.000 --> 02:22:41.000]   One World Way has a track record of promoting detoxification, improvement in elimination,
[02:22:41.000 --> 02:22:45.000]   and improvements in energy, skin quality, and elimination of inflammation.
[02:22:45.000 --> 02:22:50.000]   One World Way is formulated to mirror the macronutrient ratios found in mother's milk.
[02:22:50.000 --> 02:22:55.000]   Call 888-988-3325 or visit OneWorldWay.com.
[02:22:55.000 --> 02:22:59.000]   That's OneWorldWhey.com.
[02:22:59.000 --> 02:23:04.000]   Thousands of people seeking home security get ripped off every day,
[02:23:04.000 --> 02:23:08.000]   and the home security industry wants you to believe that's your only option.
[02:23:08.000 --> 02:23:13.000]   They've got hordes of salesmen out there trying to scare you into signing one of their long-term contracts.
[02:23:13.000 --> 02:23:18.000]   You get stuck writing huge checks month after month with no way out.
[02:23:18.000 --> 02:23:22.000]   It's robbery by contract, and it can cost you thousands.
[02:23:22.000 --> 02:23:24.000]   But there's a better way to protect your home.
[02:23:24.000 --> 02:23:26.000]   SimpliSafe Home Security.
[02:23:26.000 --> 02:23:29.000]   SimpliSafe has no contracts, none.
[02:23:29.000 --> 02:23:31.000]   You'll get award-winning 24/7 protection.
[02:23:31.000 --> 02:23:37.000]   Security professionals watching over your home, ready to instantly send police to the rescue.
[02:23:37.000 --> 02:23:42.000]   For just $14.99 per month, that's less than half what most companies charge.
[02:23:42.000 --> 02:23:44.000]   Protect your home the smart way.
[02:23:44.000 --> 02:23:48.000]   Visit SimpliSafeDefense.com today for an exclusive 10% offer,
[02:23:48.000 --> 02:23:51.000]   and get a free keychain remote worth $25.
[02:23:51.000 --> 02:23:54.000]   Only when you go to SimpliSafeDefense.com.
[02:23:54.000 --> 02:23:57.000]   SimpliSafeDefense.com.
[02:23:59.000 --> 02:24:08.000]   [Music]
[02:24:08.000 --> 02:24:09.000]   I am a shotgun rider.
[02:24:09.000 --> 02:24:14.000]   I am a shotgun rider for the San Jacinto Line.
[02:24:14.000 --> 02:24:19.000]   The desert is my brother, my skin is cracked and dry.
[02:24:19.000 --> 02:24:23.000]   I was riding on a cold coast, and everything was fine,
[02:24:23.000 --> 02:24:28.000]   until we took a shorter road to save some time.
[02:24:28.000 --> 02:24:33.000]   Bandits only fired once, they shot me in the chest.
[02:24:33.000 --> 02:24:38.000]   They may have wounded me, but they'll never get the best of better men.
[02:24:38.000 --> 02:24:43.000]   Wayne Madsen, investigative journalist with Infowars.com,
[02:24:43.000 --> 02:24:50.000]   joins us, he has just returned from spending four days out in Arizona
[02:24:50.000 --> 02:24:56.000]   at the famous, highly secretive Boneyard, that is admittedly run by the CIA.
[02:24:56.000 --> 02:24:59.000]   Now it's been handed over to the Carlisle Group,
[02:24:59.000 --> 02:25:05.000]   who is at the very top of the pyramid when it comes to the military industrial complex
[02:25:05.000 --> 02:25:07.000]   that Eisenhower warned us of.
[02:25:07.000 --> 02:25:11.000]   And the connections of the Carlisle Group to 9/11 are staggering.
[02:25:11.000 --> 02:25:15.000]   They were even in the London Guardian and Associated Press,
[02:25:15.000 --> 02:25:19.000]   that the Bushes were at the main table, former President Bush,
[02:25:19.000 --> 02:25:27.000]   with the head of the Bin Laden family, when 9/11 happened, in Laney, Virginia.
[02:25:27.000 --> 02:25:32.000]   Now, Carlisle Group subcompany runs the Boneyard
[02:25:32.000 --> 02:25:36.000]   that the investigative journalist was investigating when he was killed.
[02:25:36.000 --> 02:25:39.000]   So, Wayne, this is a six-minute segment, long segment coming up,
[02:25:39.000 --> 02:25:42.000]   then we'll shift gears with your naval background into the Russian sub,
[02:25:42.000 --> 02:25:46.000]   supposedly on the East Coast cable, underwater cable,
[02:25:46.000 --> 02:25:49.000]   the situation with the Spratly Islands, the Chinese.
[02:25:49.000 --> 02:25:55.000]   I mean, with your NSA and naval background in naval warfare and anti-submarine warfare activity,
[02:25:55.000 --> 02:25:57.000]   you're perfect to be able to speak to this.
[02:25:57.000 --> 02:26:00.000]   But let's continue now, getting back into why this is such a big deal,
[02:26:00.000 --> 02:26:04.000]   what your findings are, the report coming up next week.
[02:26:04.000 --> 02:26:08.000]   But to have the Carlisle Group in the middle of this and using a front company,
[02:26:08.000 --> 02:26:11.000]   this just sends up more alarm bells.
[02:26:11.000 --> 02:26:12.000]   Well, right.
[02:26:12.000 --> 02:26:17.000]   And Phil Marshall, the late Phil Marshall, who, according to the Calaveras County,
[02:26:17.000 --> 02:26:26.000]   California Sheriff, is said to have, sometime around the evening of January 31, 2013,
[02:26:26.000 --> 02:26:34.000]   he's said to have taken his Glock, killed his teenage son, his teenage daughter,
[02:26:34.000 --> 02:26:38.000]   the family dog, and then turned the weapon on himself.
[02:26:38.000 --> 02:26:46.000]   He was writing a third book about 9/11, and he apparently was tipped off about something having to do with Pinal Air Park.
[02:26:46.000 --> 02:26:52.000]   Now, this came to me by a relative of his at his funeral, which I attended in Mandeville, Louisiana,
[02:26:52.000 --> 02:26:55.000]   and also from an FBI agent.
[02:26:55.000 --> 02:27:01.000]   So, you know, you can't go wrong with those kinds of tips.
[02:27:01.000 --> 02:27:07.000]   The issue was that up until early this year, as I said, you couldn't even get anywhere near this facility.
[02:27:07.000 --> 02:27:11.000]   You could see it from the fence line, but that's as far as you would be able to go.
[02:27:11.000 --> 02:27:12.000]   You couldn't get through the gate.
[02:27:12.000 --> 02:27:15.000]   So we were able to do that.
[02:27:15.000 --> 02:27:22.000]   Now, Phil Marshall, the hard disk that had his manuscript on it for his third book has disappeared.
[02:27:22.000 --> 02:27:29.000]   Last we knew it was in the hands of the Department of Justice in Sacramento in the crime lab.
[02:27:29.000 --> 02:27:31.000]   Nobody knows what's happened to it.
[02:27:31.000 --> 02:27:40.000]   But it's quite clear whatever Marshall got was along the lines of what we picked up in Pinal this past week,
[02:27:40.000 --> 02:27:49.000]   because it's very, very clear that Pinal not only takes planes in for storage, it takes planes in for quick maintenance.
[02:27:49.000 --> 02:27:55.000]   It takes planes in to have their parts cannibalized, and then they're sent to scrap.
[02:27:55.000 --> 02:28:00.000]   They take planes in, put in storage, and they're put back in maintenance and returned to full service.
[02:28:00.000 --> 02:28:09.000]   Another feature of this particular facility is that they can fabricate parts for airplanes there, brand new parts.
[02:28:09.000 --> 02:28:16.000]   And I ask the question, as everybody may be aware of what a drop gun is, you take different parts from a gun,
[02:28:16.000 --> 02:28:18.000]   you put a new gun together, and it's untraceable.
[02:28:18.000 --> 02:28:27.000]   Well, no pun intended, but the same thing can be done with aircraft at Pinal Air Park, so we could maybe call them drop planes.
[02:28:27.000 --> 02:28:31.000]   And Operation -- start over with your drop planes point, because that's important after the break.
[02:28:31.000 --> 02:28:33.000]   But I just want to add the bombshell.
[02:28:33.000 --> 02:28:38.000]   For those that don't know, Operation Northwoods, Kennedy said no to the plan.
[02:28:38.000 --> 02:28:41.000]   Eisenhower said no to the plan right before he left office as well.
[02:28:41.000 --> 02:28:46.000]   That's why he gave the famous speech, "Warning of a military takeover with corporate interest,"
[02:28:46.000 --> 02:28:54.000]   that they would create fake aircraft built basically out of parts, put a tail number on it,
[02:28:54.000 --> 02:29:01.000]   launch CIA people under fake names to have that plane land safely, or blow that plane up
[02:29:01.000 --> 02:29:10.000]   and then have the other plane go to another location to make it look like the Soviets had actually blown up a plane on behalf of the Cubans.
[02:29:10.000 --> 02:29:18.000]   They were also going to bomb sports stadiums, malls, shoot up military bases to blame the Soviets and basically start World War III.
[02:29:18.000 --> 02:29:19.000]   That's even ABC News.
[02:29:19.000 --> 02:29:25.000]   So we're going to break, but when you talk about a drop plane, we know that they had aircrafts,
[02:29:25.000 --> 02:29:29.000]   another Flight 93 that landed at an airbase, at a NASA base.
[02:29:29.000 --> 02:29:34.000]   We know a whole bunch of weirdness went on, and the official story of 9/11 is fake.
[02:29:34.000 --> 02:29:38.000]   And we know there was all sorts of weird stuff on the bottoms of two of the planes.
[02:29:38.000 --> 02:29:42.000]   They didn't fit as passenger liners.
[02:29:42.000 --> 02:29:48.000]   So we're trying to cobble together exactly what happened, and it ties back to the CIA-run base.
[02:29:48.000 --> 02:29:50.000]   We just sent reporters there.
[02:29:50.000 --> 02:29:53.000]   The Empire's on the run.
[02:29:53.000 --> 02:29:56.000]   Alex Jones and the GCN Radio Network.
[02:29:56.000 --> 02:30:05.000]   FBI Director James Comey believes citizens recording police with cell phones
[02:30:05.000 --> 02:30:11.000]   and viral videos of police misconduct posted to the web are to blame for an increase in violent crime.
[02:30:11.000 --> 02:30:15.000]   Police believe citizens are taunting them with cell phones,
[02:30:15.000 --> 02:30:18.000]   but because of this, they're not addressing crime, Comey says.
[02:30:18.000 --> 02:30:24.000]   "They told me, 'We feel like we're under siege, and we don't much feel like getting out of our cars,'" he said.
[02:30:24.000 --> 02:30:28.000]   Police have responded to widespread video recording of their activity
[02:30:28.000 --> 02:30:32.000]   by arresting people for obstruction, resisting arrest, and other charges.
[02:30:32.000 --> 02:30:37.000]   Several high-profile cases of police brutality have been exposed by cell phones.
[02:30:37.000 --> 02:30:43.000]   Civil liberty experts argue citizens have the right to record police in public under the First Amendment.
[02:30:43.000 --> 02:30:48.000]   Some states are even using wiretapping laws, implemented before the advent of cell phone technology,
[02:30:48.000 --> 02:30:53.000]   to prosecute citizens who record police and post videos on the Internet.
[02:30:53.000 --> 02:30:57.000]   You can find more reports on InfoWars.com.
[02:30:57.000 --> 02:31:03.000]   Clean, pure drinking water. You can't survive without it.
[02:31:03.000 --> 02:31:04.000]   But where do you get it?
[02:31:04.000 --> 02:31:10.000]   Alexa Pure Pro is a brand-new, ground-breaking, gravity-fed water filtration system that is like no other.
[02:31:10.000 --> 02:31:16.000]   The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[02:31:16.000 --> 02:31:22.000]   Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell,
[02:31:22.000 --> 02:31:30.000]   it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants,
[02:31:30.000 --> 02:31:33.000]   volatile organic contaminants, and hormones.
[02:31:33.000 --> 02:31:36.000]   Filter capacity up to 5,000 gallons.
[02:31:36.000 --> 02:31:41.000]   Stainless steel construction, easy assembly, low maintenance, replacement filters are simple to install.
[02:31:41.000 --> 02:31:45.000]   And now, as part of an exclusive, limited-time introductory offer,
[02:31:45.000 --> 02:31:48.000]   you can save $20 off the retail price and get free shipping.
[02:31:48.000 --> 02:31:54.000]   This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[02:31:54.000 --> 02:31:59.000]   Go to InfoWarsStore.com or call 888-253-3139.
[02:31:59.000 --> 02:32:06.000]   Most of the InfoWars radio listening audience is aware of the high-quality, affordable firearms available
[02:32:06.000 --> 02:32:09.000]   that are made right here in America at HDFirearms.com.
[02:32:09.000 --> 02:32:16.000]   One of the most exciting things about HDFirearms.com is the ability to upgrade your AR-15 platform today.
[02:32:16.000 --> 02:32:18.000]   They call it their low-profile platform.
[02:32:18.000 --> 02:32:22.000]   PVX muzzle brakes, proven to help control muzzle rise.
[02:32:22.000 --> 02:32:25.000]   6061 billet material with Type III hard coating.
[02:32:25.000 --> 02:32:29.000]   Bolt carrier group for .308 and .556 ARs.
[02:32:29.000 --> 02:32:35.000]   Custom Kydex holsters, ideal for concealed carry with .080 thick Kydex to ensure durability.
[02:32:35.000 --> 02:32:38.000]   Most competitors' material use .060.
[02:32:38.000 --> 02:32:41.000]   Configure yours today at HDFirearms.com.
[02:32:41.000 --> 02:32:47.000]   And my favorite, single-stage trigger, a home-run upgrade for your AR-15 and AR-10 platforms.
[02:32:47.000 --> 02:32:54.000]   Find out more at HDFirearms.com today or call 770-485-7015.
[02:32:54.000 --> 02:32:59.000]   That's HDFirearms.com or call 770-485-7015.
[02:32:59.000 --> 02:33:21.000]   Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:33:23.000 --> 02:33:33.000]   Wayne Madsen is our guest, and we're just doing a data dump here live on air before the special report comes out last week
[02:33:33.000 --> 02:33:40.000]   because it's dangerous to sit on information like we're sitting on.
[02:33:40.000 --> 02:33:45.000]   I have interviewed two guests that Wayne Madsen helped me get on that ended up dying.
[02:33:45.000 --> 02:33:48.000]   One of them, of course, the D.C. Madam.
[02:33:48.000 --> 02:33:51.000]   And I mean months after she was on.
[02:33:51.000 --> 02:33:54.000]   I have interviewed people involved in 9/11 like Barry Jennings,
[02:33:54.000 --> 02:34:02.000]   and he's dead two weeks after he's on, Deputy Head of Emergency Management, detailing bombs in Building 7.
[02:34:02.000 --> 02:34:07.000]   I'm not trying to get killed. I've got a duty to fight these people.
[02:34:07.000 --> 02:34:09.000]   Our country's been hijacked by criminals.
