[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:07:25.000 --> 01:07:27.000]  I know subliminals when I see it.
[01:07:27.000 --> 01:07:33.000]  When they're flashing stuff and for a half-second putting women kissing and men humping each other,
[01:07:33.000 --> 01:07:36.000]  that's what you call subliminal.
[01:07:36.000 --> 01:07:38.000]  And I'm sitting there with my parents over.
[01:07:38.000 --> 01:07:40.000]  We've cooked hamburgers when they're getting ready for the Olympics.
[01:07:40.000 --> 01:07:45.000]  Because, you know, it comes every four years, I like sports.
[01:07:45.000 --> 01:07:48.000]  And I was talking to some family, they go, I don't see women kissing.
[01:07:48.000 --> 01:07:51.000]  And I said, you'll see it in the news. People will pick up on it.
[01:07:51.000 --> 01:07:54.000]  You see those guys humping?
[01:07:54.000 --> 01:07:55.000]  You see those pyramids?
[01:07:55.000 --> 01:07:56.000]  They all sing out.
[01:07:56.000 --> 01:07:57.000]  They're like, no.
[01:07:57.000 --> 01:08:01.000]  And I go, that's because you're laying there on the floor with a pillow suspending disbelief.
[01:08:01.000 --> 01:08:08.000]  If you weren't in a zombie state, you'd be physically ill right now.
[01:08:08.000 --> 01:08:12.000]  And I had to go out of the room until they turned it off.
[01:08:12.000 --> 01:08:15.000]  And I wanted to be able to watch the opening of the Olympics.
[01:08:15.000 --> 01:08:17.000]  You cannot do it.
[01:08:17.000 --> 01:08:21.000]  You're opening yourself up to be victimized by programming.
[01:08:21.000 --> 01:08:27.000]  And if you're a new listener and like, oh, come on, folks, I'm not joking around with you, okay?
[01:08:27.000 --> 01:08:29.000]  I've studied propaganda. That's what I do.
[01:08:29.000 --> 01:08:34.000]  I live this.
[01:08:34.000 --> 01:08:36.000]  I live this.
[01:08:36.000 --> 01:08:41.000]  You weren't just being told how great their national social health care system is and how the states take over
[01:08:41.000 --> 01:08:45.000]  and demons dancing around kids in hospital beds, super inappropriate.
[01:08:45.000 --> 01:08:47.000]  And the state's going to save you was the message.
[01:08:47.000 --> 01:08:50.000]  It was like North Korean propaganda.
[01:08:50.000 --> 01:08:54.000]  I mean, you can watch North Korean parades and you can see how it's horrible.
[01:08:54.000 --> 01:08:56.000]  This was worse.
[01:08:56.000 --> 01:09:00.000]  And I find it very offensive, very offensive.
[01:09:00.000 --> 01:09:05.000]  And, okay, I'm going to stop right there.
[01:09:05.000 --> 01:09:08.000]  Again, our television's turned off almost all the time.
[01:09:08.000 --> 01:09:11.000]  We watch old movies and stuff with it and educational programs with the kids.
[01:09:11.000 --> 01:09:12.000]  But I can't even do that.
[01:09:12.000 --> 01:09:14.000]  I turn on some animal planet show at the end of it.
[01:09:14.000 --> 01:09:18.000]  How bad humans are, how the earth's dying, how Al Gore's going to save us.
[01:09:18.000 --> 01:09:22.000]  There's a reason Newsweek is going to suspend print.
[01:09:22.000 --> 01:09:25.000]  It's not that print's dying. It's that no one wants to read you.
[01:09:25.000 --> 01:09:28.000]  Print's actually having a reassurgence when it's cool.
[01:09:28.000 --> 01:09:31.000]  We're launching a new newspaper and magazine next month.
[01:09:31.000 --> 01:09:32.000]  Haven't told you about that yet.
[01:09:32.000 --> 01:09:39.000]  And, by the way, we already sold out the advertising the first week.
[01:09:39.000 --> 01:09:45.000]  You guys, you are failures. You are failures, not us.
[01:09:45.000 --> 01:09:47.000]  That's why you want our guns.
[01:09:47.000 --> 01:09:49.000]  You're people that nobody invites to the party.
[01:09:49.000 --> 01:09:51.000]  You're the control freaks.
[01:09:51.000 --> 01:09:56.000]  I met this Fareed Zarkaria guy one time when I was at CNN.
[01:09:56.000 --> 01:09:58.000]  I mean, what a sack of crap.
[01:09:58.000 --> 01:10:02.000]  What a weak little globalist Bilderberg group member media whore.
[01:10:02.000 --> 01:10:04.000]  No one reads you, Twint.
[01:10:04.000 --> 01:10:07.000]  The power is draining out of you.
[01:10:07.000 --> 01:10:09.000]  You're a shadow of what you were 10 years ago.
[01:10:09.000 --> 01:10:12.000]  Soon you'll be a memory of a shadow.
[01:10:12.000 --> 01:10:15.000]  You'll be a ghost in the machine.
[01:10:15.000 --> 01:10:17.000]  And we're going to exercise your little butt.
[01:10:17.000 --> 01:10:21.000]  You understand that new world order?
[01:10:21.000 --> 01:10:23.000]  Now, I'm going to go to break here in just a moment.
[01:10:23.000 --> 01:10:25.000]  But I want to start some calls now.
[01:10:25.000 --> 01:10:29.000]  But if you just joined us, I'm going to give you the bad news.
[01:10:29.000 --> 01:10:33.000]  The good news is they're having to announce in the main enemy publication
[01:10:33.000 --> 01:10:37.000]  designed for low-grade morons, Time Magazine, how guns won,
[01:10:37.000 --> 01:10:39.000]  why Americans have turned against gun control.
[01:10:39.000 --> 01:10:41.000]  Now, I've been telling you for years we've turned against it,
[01:10:41.000 --> 01:10:45.000]  because I can look at a Gallup poll.
[01:10:45.000 --> 01:10:49.000]  But you know what freaks them out the worst?
[01:10:49.000 --> 01:10:53.000]  A few months ago, over 70% on average of Americans get the gun control.
[01:10:53.000 --> 01:10:56.000]  What's the worst thing about disarming victims is that criminals don't follow laws
[01:10:56.000 --> 01:10:58.000]  and that, hey, it's about a criminal government.
[01:10:58.000 --> 01:11:00.000]  But you know what really made them mad?
[01:11:00.000 --> 01:11:04.000]  I told you this earlier in the week and predicted they'd come out and admit this.
[01:11:04.000 --> 01:11:08.000]  Because this is a desperate SOS by them, so look for all sorts of...
[01:11:08.000 --> 01:11:11.000]  Let me tell you, these people are down, but they're not out.
[01:11:11.000 --> 01:11:14.000]  Just because we're winning some battles, folks, we're coming from behind.
[01:11:14.000 --> 01:11:17.000]  We better kick it in high gear or they're going to kick our butts.
[01:11:17.000 --> 01:11:19.000]  I'm going to tell you right now, I know this enemy.
[01:11:19.000 --> 01:11:23.000]  Let's eat, drink and sleep their defeat, okay?
[01:11:23.000 --> 01:11:25.000]  I know these tyrants,
[01:11:25.000 --> 01:11:29.000]  arming with our tax money against us while trying to disarm us.
[01:11:29.000 --> 01:11:34.000]  They got mad because gun sales already an all-time record
[01:11:34.000 --> 01:11:37.000]  of over three and a half million a month, some months five million.
[01:11:37.000 --> 01:11:41.000]  Guess what gun sales did in the one week after the staged event?
[01:11:41.000 --> 01:11:43.000]  And it's staged as a $3 bill, folks.
[01:11:43.000 --> 01:11:46.000]  They're in Aurora, Colorado.
[01:11:46.000 --> 01:11:50.000]  Guess what happened?
[01:11:50.000 --> 01:11:52.000]  You can pull the poll numbers up.
[01:11:52.000 --> 01:11:54.000]  They talk about it in the article.
[01:11:54.000 --> 01:11:58.000]  They doubled existing record gun sales in the week after
[01:11:58.000 --> 01:12:03.000]  and there was at least a five-point uptick in major polls against gun control.
[01:12:03.000 --> 01:12:10.000]  You staged it and it blew up in your stinking face.
[01:12:10.000 --> 01:12:14.000]  You could be selling snow cones in the night circle of hell
[01:12:14.000 --> 01:12:16.000]  and nobody's buying them from you.
[01:12:16.000 --> 01:12:19.000]  Do you understand that trash?
[01:12:19.000 --> 01:12:21.000]  You could kill me tomorrow.
[01:12:21.000 --> 01:12:23.000]  You won't stop the signal.
[01:12:23.000 --> 01:12:25.000]  You're not going to stop humanity.
[01:12:25.000 --> 01:12:29.000]  You only got humanity to start getting up on its hind legs and get ready
[01:12:29.000 --> 01:12:32.000]  because you may try to start a civil war in this country.
[01:12:32.000 --> 01:12:36.000]  March in the police and military out after you staged some terror attacks, globalist.
[01:12:36.000 --> 01:12:37.000]  You may try to get our guns.
[01:12:37.000 --> 01:12:40.000]  You may even start a war with Russia getting us to rally around the flag
[01:12:40.000 --> 01:12:42.000]  while you start all these wars.
[01:12:42.000 --> 01:12:46.000]  You've been occupied by foreign banks.
[01:12:46.000 --> 01:12:47.000]  Am I a fan of Russia?
[01:12:47.000 --> 01:12:49.000]  No, never been there, studied it.
[01:12:49.000 --> 01:12:50.000]  It's a police state.
[01:12:50.000 --> 01:12:51.000]  Do I like Iran?
[01:12:51.000 --> 01:12:52.000]  Never been there?
[01:12:52.000 --> 01:12:53.000]  No, it's a police state.
[01:12:53.000 --> 01:12:55.000]  I don't live in Iran.
[01:12:55.000 --> 01:12:56.000]  I don't live in Russia.
[01:12:56.000 --> 01:12:59.000]  I live in America.
[01:12:59.000 --> 01:13:00.000]  And you know what?
[01:13:00.000 --> 01:13:04.000]  I'll start saying down with the Ruskies as soon as the bankers are out of my country.
[01:13:04.000 --> 01:13:08.000]  As soon as a bunch of offshore banks running rough shot over us who brag,
[01:13:08.000 --> 01:13:11.000]  get the clip ready on CNBC where they brag they've conquered America.
[01:13:11.000 --> 01:13:13.000]  And by the way, it isn't just on CNBC.
[01:13:13.000 --> 01:13:16.000]  It's in hundreds of publications how they've conquered us.
[01:13:16.000 --> 01:13:17.000]  What a joke it is.
[01:13:17.000 --> 01:13:19.000]  I talked to top stop brokers.
[01:13:19.000 --> 01:13:21.000]  I talked to billionaires off record.
[01:13:21.000 --> 01:13:24.000]  They go in these meetings and they laugh at you and call you stupid.
[01:13:24.000 --> 01:13:28.000]  You've read the Goldman Sachs emails where they were selling cities and counties
[01:13:28.000 --> 01:13:30.000]  and police pension funds.
[01:13:30.000 --> 01:13:34.000]  Stuff they knew was going to go belly up and calling you dumb idiots.
[01:13:34.000 --> 01:13:37.000]  Just like the head of Facebook calls you suckers.
[01:13:37.000 --> 01:13:39.000]  Listen, listen.
[01:13:39.000 --> 01:13:42.000]  I don't want to live in a society where we're treated like suckers.
[01:13:42.000 --> 01:13:45.000]  I want to live in a society where there's a straight deal, a real handshake,
[01:13:45.000 --> 01:13:48.000]  where people are honorable, where we build things.
[01:13:48.000 --> 01:13:51.000]  I don't want to live in a place run by a bunch of crooks.
[01:13:51.000 --> 01:13:56.000]  They've somehow sold us on the idea that living with a bunch of crooks is fun and cute.
[01:13:56.000 --> 01:13:58.000]  There's nothing cute about it.
[01:13:58.000 --> 01:14:03.000]  My American heritage and my Texas heritage demands I make a stand against you
[01:14:03.000 --> 01:14:05.000]  no matter what you do.
[01:14:05.000 --> 01:14:09.000]  And I'm going to tell you something, we're going to stomp the hell out of your new world order
[01:14:09.000 --> 01:14:11.000]  and you can feel it right now.
[01:14:11.000 --> 01:14:12.000]  So you try whatever you want.
[01:14:12.000 --> 01:14:14.000]  Go ahead and release a bio weapon.
[01:14:14.000 --> 01:14:16.000]  That's the only power you got left.
[01:14:16.000 --> 01:14:17.000]  So kill a bunch of us.
[01:14:17.000 --> 01:14:19.000]  We know you did that too.
[01:14:19.000 --> 01:14:22.000]  There ain't nothing you can do now to turn this around.
[01:14:22.000 --> 01:14:24.000]  The only question is how much are you going to destroy
[01:14:24.000 --> 01:14:26.000]  before we dig you out of your bases?
[01:14:26.000 --> 01:14:28.000]  Dig you out of your underground holes.
[01:14:28.000 --> 01:14:31.000]  You're going to run too, long after I'm dead probably.
[01:14:31.000 --> 01:14:33.000]  You're not going to stop anything.
[01:14:33.000 --> 01:14:35.000]  You understand that?
[01:14:35.000 --> 01:14:39.000]  Our ancestors stood up against people like you
[01:14:39.000 --> 01:14:43.000]  and our progeny is going to spit on your grave new world order.
[01:14:43.000 --> 01:14:45.000]  Let's go out to break and come back with calls
[01:14:45.000 --> 01:14:49.000]  with the bankers telling us that we're their slaves.
[01:14:49.000 --> 01:14:51.000]  Here it is.
[01:14:56.000 --> 01:14:59.000]  We'll get to that clip here.
[01:14:59.000 --> 01:15:02.000]  Just as soon as the computer stops having a heart attack.
[01:15:02.000 --> 01:15:05.000]  So mostly what they do is hold summits.
[01:15:05.000 --> 01:15:08.000]  I think that right now the question is,
[01:15:08.000 --> 01:15:10.000]  do we all work for central bankers?
[01:15:10.000 --> 01:15:13.000]  That's what I want to address to our guest tonight.
[01:15:13.000 --> 01:15:15.000]  Is this global governance at last?
[01:15:15.000 --> 01:15:18.000]  Is it one world the central bankers in charge?
[01:15:18.000 --> 01:15:21.000]  You say we've got some downside here.
[01:15:21.000 --> 01:15:23.000]  A correction in the market's fine.
[01:15:23.000 --> 01:15:25.000]  But aren't we all just living and dying
[01:15:25.000 --> 01:15:27.000]  for what the central banks do?
[01:15:27.000 --> 01:15:29.000]  Aren't we all just counting on the fact
[01:15:29.000 --> 01:15:31.000]  that there's a Bernanke putt
[01:15:31.000 --> 01:15:35.000]  and that we won't go any lower than, say, 5% down from here?
[01:15:35.000 --> 01:15:36.000]  Of course we are.
[01:15:36.000 --> 01:15:38.000]  Because if we look at the economic data,
[01:15:38.000 --> 01:15:40.000]  there's nothing we're excited about in that.
[01:15:40.000 --> 01:15:43.000]  I mean, is that who we're going to be conquered by
[01:15:43.000 --> 01:15:45.000]  is some effeminate guy,
[01:15:45.000 --> 01:15:49.000]  some effeminate guy who walks around in New York all day going,
[01:15:49.000 --> 01:15:50.000]  uh, uh, uh.
[01:15:50.000 --> 01:15:52.000]  That's who we're ruled by.
[01:15:52.000 --> 01:15:54.000]  A bunch of chicken neck, nobodies.
[01:15:54.000 --> 01:16:01.000]  A bunch of scum, a bunch of trash.
[01:16:25.000 --> 01:16:28.000]  Optional fluoride filters can reduce fluoride up to 95%.
[01:16:28.000 --> 01:16:30.000]  Easy to set up and use.
[01:16:30.000 --> 01:16:31.000]  Doesn't require electricity.
[01:16:31.000 --> 01:16:34.000]  Purify water from lake streams, ponds, and wells.
[01:16:34.000 --> 01:16:37.000]  This filter system leaves in beneficial minerals, which is key.
[01:16:37.000 --> 01:16:39.000]  Save money by not buying bottled water
[01:16:39.000 --> 01:16:42.000]  and avoid BPA that leaches from the plastic.
[01:16:42.000 --> 01:16:44.000]  Propure is the best gravity-fed filter out there.
[01:16:44.000 --> 01:16:46.000]  It's what my family uses.
[01:16:46.000 --> 01:16:49.000]  Infowars.com already has the lowest price on Propure.
[01:16:49.000 --> 01:16:52.000]  But if you add the promo code WATER at checkout,
[01:16:52.000 --> 01:16:55.000]  you get an additional 10% off at Infowars.com.
[01:16:55.000 --> 01:17:00.000]  You can also call to order 888-253-3139.
[01:17:00.000 --> 01:17:02.000]  This is Alex Jones with five good reasons
[01:17:02.000 --> 01:17:04.000]  you should consider buying a solar power generator.
[01:17:04.000 --> 01:17:06.000]  Number one, new climate legislation
[01:17:06.000 --> 01:17:09.000]  could easily double or triple your electric bill.
[01:17:09.000 --> 01:17:11.000]  Number two, our new energies are
[01:17:11.000 --> 01:17:14.000]  wants to control how much power your electric company allows you to have.
[01:17:14.000 --> 01:17:15.000]  It's true.
[01:17:15.000 --> 01:17:17.000]  Total government control of electricity
[01:17:17.000 --> 01:17:20.000]  in the name of smart grid technology is coming.
[01:17:20.000 --> 01:17:22.000]  Number three, in some areas of the country,
[01:17:22.000 --> 01:17:24.000]  the power grid is dangerously overloaded.
[01:17:24.000 --> 01:17:26.000]  And now, new socialist legislation
[01:17:26.000 --> 01:17:28.000]  is only compounding the problem.
[01:17:28.000 --> 01:17:30.000]  Number four, dangerous weather
[01:17:30.000 --> 01:17:32.000]  is always a threat to local grids.
[01:17:32.000 --> 01:17:34.000]  Every year, thousands of families lose their power
[01:17:34.000 --> 01:17:35.000]  from weather-related onages.
[01:17:35.000 --> 01:17:37.000]  Number five, a solar power generator
[01:17:37.000 --> 01:17:40.000]  provides powerful backup insurance and peace of mind.
[01:17:40.000 --> 01:17:42.000]  Folks, I really believe in the solar power generators
[01:17:42.000 --> 01:17:45.000]  offered by Solutions from Science, one of my oldest sponsors.
[01:17:45.000 --> 01:17:49.000]  You can get more information at www.mysolarbackup.com.
[01:17:49.000 --> 01:17:51.000]  That's www.mysolarbackup.com.
[01:17:51.000 --> 01:17:53.000]  Remember, the government doesn't own the sun.
[01:17:53.000 --> 01:17:55.000]  So go to www.mysolarbackup.com
[01:17:55.000 --> 01:17:59.000]  or call 1-877-327-0365.
[01:18:01.000 --> 01:18:03.000]  If you want an American company
[01:18:03.000 --> 01:18:06.000]  with American products made by Americans,
[01:18:06.000 --> 01:18:09.000]  here is the Cal Bend Soap Company.
[01:18:09.000 --> 01:18:13.000]  Alex and his staff have used these pure soap products for years.
[01:18:13.000 --> 01:18:15.000]  These all-natural soaps are made
[01:18:15.000 --> 01:18:18.000]  from the highest quality vegetable and coconut oils
[01:18:18.000 --> 01:18:21.000]  that are earth-friendly and safe.
[01:18:21.000 --> 01:18:24.000]  See them on the web at www.5starsoap.com
[01:18:24.000 --> 01:18:29.000]  or call 800-340-7091 for a free catalog.
[01:18:29.000 --> 01:18:31.000]  Buy the one to two-month sample package
[01:18:31.000 --> 01:18:35.000]  and enjoy soaps that are twice as good as what you're using now.
[01:18:35.000 --> 01:18:38.000]  Or save big with a one to two-year supply of soaps
[01:18:38.000 --> 01:18:40.000]  for all your cleaning needs.
[01:18:40.000 --> 01:18:42.000]  This is an amazing deal.
[01:18:42.000 --> 01:18:44.000]  You can save thousands of dollars
[01:18:44.000 --> 01:18:47.000]  and you will love the way real soap makes you feel.
[01:18:47.000 --> 01:18:50.000]  See them on the web at www.5starsoap.com
[01:18:50.000 --> 01:19:19.000]  or call 800-340-7091 for a free catalog.
[01:19:20.000 --> 01:19:24.000]  The Patriot Pack is a 30-day supply of e-foods, quick fix, easy to store food.
[01:19:24.000 --> 01:19:26.000]  For example, purchase a one-year supply
[01:19:26.000 --> 01:19:29.000]  and get five Patriot Packs, which is five months of food free.
[01:19:29.000 --> 01:19:31.000]  Use the extra food for everyday use
[01:19:31.000 --> 01:19:33.000]  and save hundreds off your grocery bill.
[01:19:33.000 --> 01:19:36.000]  Give your free Patriot Pack as a gift to a friend or relative,
[01:19:36.000 --> 01:19:38.000]  or simply add more food to your long-term supply for free.
[01:19:38.000 --> 01:19:42.000]  Call 800-409-5633 or go to efoodsdirect.com
[01:19:42.000 --> 01:19:45.000]  or slash Alex and get your free Patriot Pack with purchase.
[01:19:45.000 --> 01:19:48.000]  Operators are standing by. Call 800-409-5633
[01:19:48.000 --> 01:19:50.000]  or efoodsdirect.com or slash Alex.
[01:19:50.000 --> 01:19:54.000]  eFoods is so affordable, the more you store and eat, the more you save.
[01:19:54.000 --> 01:19:56.000]  Go to efoodsdirect.com or slash Alex
[01:19:56.000 --> 01:19:59.000]  or call 800-409-5633 right now.
[01:20:01.000 --> 01:20:04.000]  Coast to coast, direct from Austin.
[01:20:04.000 --> 01:20:19.000]  You're listening to the Alex Jones Broadcasting Network.
[01:20:22.000 --> 01:20:25.000]  You walk into this room at your own risk,
[01:20:25.000 --> 01:20:27.000]  because it leads to the future.
[01:20:27.000 --> 01:20:30.000]  Not a future that will be, but one that might be.
[01:20:30.000 --> 01:20:33.000]  This is not a new world.
[01:20:33.000 --> 01:20:37.000]  It is simply an extension of what began in the old one.
[01:20:37.000 --> 01:20:40.000]  It has patterned itself after every dictator
[01:20:40.000 --> 01:20:44.000]  who has ever planted the ripping imprint of a boot on the pages of history
[01:20:44.000 --> 01:20:46.000]  since the beginning of time.
[01:20:46.000 --> 01:20:49.000]  It has refinements, technological advances,
[01:20:49.000 --> 01:20:54.000]  and a more sophisticated approach to the destruction of human freedom.
[01:20:54.000 --> 01:20:57.000]  But like every one of the super states that preceded it,
[01:20:57.000 --> 01:20:59.000]  it has one iron rule.
[01:20:59.000 --> 01:21:03.000]  Logic is an enemy and truth is a menace.
[01:21:12.000 --> 01:21:17.000]  The answer to 1984 is 1776.
[01:21:17.000 --> 01:21:21.000]  You're listening to the Alex Jones show.
[01:21:21.000 --> 01:21:24.000]  Yeah, well, I love truth.
[01:21:24.000 --> 01:21:26.000]  That's what side I stand on.
[01:21:26.000 --> 01:21:29.000]  I just analyze things, do deep research,
[01:21:29.000 --> 01:21:33.000]  decide what stands for truth, justice, freedom, liberty, the family.
[01:21:33.000 --> 01:21:36.000]  What I would be proud of after I'm dead,
[01:21:36.000 --> 01:21:38.000]  and I stand for that.
[01:21:38.000 --> 01:21:41.000]  It's real easy, and I'm not selling out for anybody.
[01:21:41.000 --> 01:21:43.000]  I don't care what you do to me,
[01:21:43.000 --> 01:21:46.000]  and if you call that weird, well folks, that's why we're losing everything.
[01:21:46.000 --> 01:21:48.000]  Because everything America's been building
[01:21:48.000 --> 01:21:51.000]  is about not compromising with evil.
[01:21:51.000 --> 01:21:53.000]  Does it mean we've been perfect? No.
[01:21:53.000 --> 01:21:56.000]  We've been the best there's been, and I love this republic.
[01:21:56.000 --> 01:21:59.000]  And I will not see it conquered by a bunch of offshore banks.
[01:21:59.000 --> 01:22:02.000]  These sitcoms, these dramas are all anti-family.
[01:22:02.000 --> 01:22:05.000]  They're there to weaken you, to dumb you down.
[01:22:05.000 --> 01:22:07.000]  The textbooks are public.
[01:22:07.000 --> 01:22:09.000]  They're wrecking us.
[01:22:09.000 --> 01:22:13.000]  They're turning us into these consumerist, mindless drones
[01:22:13.000 --> 01:22:16.000]  who just do whatever we're told is popular.
[01:22:16.000 --> 01:22:19.000]  Even if that's running off a cliff.
[01:22:19.000 --> 01:22:22.000]  The Aztecs thought it was popular to sacrifice their children.
[01:22:22.000 --> 01:22:23.000]  I say it's crazy.
[01:22:23.000 --> 01:22:25.000]  The Nazis thought it was cool to kill innocent people.
[01:22:25.000 --> 01:22:26.000]  I say it's wrong.
[01:22:26.000 --> 01:22:28.000]  The communists thought it was cool.
[01:22:28.000 --> 01:22:30.000]  I say it's uncool.
[01:22:30.000 --> 01:22:33.000]  And I say over my dead body.
[01:22:33.000 --> 01:22:37.000]  Not because I'm a tough guy, folks, but I recognize a threat.
[01:22:37.000 --> 01:22:40.000]  The possums walking around on my back porch.
[01:22:40.000 --> 01:22:42.000]  My dogs get up and growl at it.
[01:22:42.000 --> 01:22:44.000]  I don't have mean dogs.
[01:22:44.000 --> 01:22:47.000]  I've seen them go out and attack a possum or a raccoon
[01:22:47.000 --> 01:22:50.000]  because they think it might be menacing us.
[01:22:50.000 --> 01:22:55.000]  We've got to refine our instinct to defend ourselves
[01:22:55.000 --> 01:22:56.000]  and not be slaves.
[01:22:56.000 --> 01:22:59.000]  And our territorialism and all those things we've got
[01:22:59.000 --> 01:23:02.000]  are there for a reason.
[01:23:02.000 --> 01:23:04.000]  You want to let a bunch of psych warfare people
[01:23:04.000 --> 01:23:06.000]  screw you up and screw your family up
[01:23:06.000 --> 01:23:08.000]  just because they want to sabotage you
[01:23:08.000 --> 01:23:10.000]  so they can control your destiny.
[01:23:10.000 --> 01:23:14.000]  So you'll be a wrecked individual that doesn't vie for your own destiny
[01:23:14.000 --> 01:23:17.000]  that gets in the way of their plan.
[01:23:17.000 --> 01:23:21.000]  All right, I got Arnold Scott, Bob, Sean,
[01:23:21.000 --> 01:23:25.000]  JG, Rick, Jay, Ty, John, Tom,
[01:23:25.000 --> 01:23:26.000]  Foxtrot, and Greg.
[01:23:26.000 --> 01:23:28.000]  I'll have time to take those calls.
[01:23:28.000 --> 01:23:30.000]  13 calls, 13 colonies.
[01:23:30.000 --> 01:23:32.000]  The wire phone system set at 13.
[01:23:32.000 --> 01:23:34.000]  That's kind of lucky in a way.
[01:23:34.000 --> 01:23:37.000]  The Illuminati didn't like 13.
[01:23:37.000 --> 01:23:40.000]  And then I'll get a little bit into a review of the Olympics,
[01:23:40.000 --> 01:23:42.000]  but I'll probably do that on the radio show tomorrow,
[01:23:42.000 --> 01:23:45.000]  the weekday show, noon to three eastern infowars.com.
[01:23:45.000 --> 01:23:47.000]  If there's not an AMRAP in your area,
[01:23:47.000 --> 01:23:50.000]  audio streams are free at infowars.com in the podcast.
[01:23:50.000 --> 01:23:52.000]  There's also XM channel 166.
[01:23:52.000 --> 01:23:55.000]  But AM and FM's are so important because not everybody's got XM or Sirius.
[01:23:55.000 --> 01:23:57.000]  And you do have a local affiliate in your area,
[01:23:57.000 --> 01:24:01.000]  whether it's WNOX, one of our new affiliates,
[01:24:01.000 --> 01:24:03.000]  Big Blow towards 100,000 watt.
[01:24:03.000 --> 01:24:06.000]  What FM there at Knoxville are all the stations we're getting.
[01:24:06.000 --> 01:24:08.000]  All over the country.
[01:24:08.000 --> 01:24:11.000]  Make sure and roll down your window and tell folks to tune in right now.
[01:24:11.000 --> 01:24:14.000]  Okay, we'll go to, who was it disagreed?
[01:24:14.000 --> 01:24:16.000]  Because I know they're not the first.
[01:24:16.000 --> 01:24:18.000]  Okay, sometimes I, you know, have a rule,
[01:24:18.000 --> 01:24:21.000]  just kind of go to people to disagree first, see what it's about.
[01:24:21.000 --> 01:24:24.000]  But people kind of cheat and use it as a way to get to the front of the line.
[01:24:24.000 --> 01:24:26.000]  So I don't even kind of have that rule anymore,
[01:24:26.000 --> 01:24:27.000]  but we'll just do it here.
[01:24:27.000 --> 01:24:30.000]  Arnold, you're on the air from Southern California,
[01:24:30.000 --> 01:24:32.000]  formerly the United States.
[01:24:32.000 --> 01:24:35.000]  Welcome from your UN held area.
[01:24:35.000 --> 01:24:38.000]  Well, first, I'd like to say it's a fantastic show,
[01:24:38.000 --> 01:24:40.000]  but you're not being fair.
[01:24:40.000 --> 01:24:44.000]  I think that the elites care about people and the mother earth
[01:24:44.000 --> 01:24:47.000]  and people breathing the toxic gas out there and the flatulence.
[01:24:47.000 --> 01:24:51.000]  It hurts the trees and the animals and it to protect mother nature.
[01:24:51.000 --> 01:24:55.000]  We need to attack them because the cow flatulence hurts the earth.
[01:24:55.000 --> 01:24:59.000]  How are your organs supposed to be nice and clean and shiny
[01:24:59.000 --> 01:25:01.000]  if you don't swallow the fluoride there?
[01:25:01.000 --> 01:25:04.000]  You drink the water with the floor just like you swallow the toothpaste
[01:25:04.000 --> 01:25:07.000]  and that's what they make it sweet and yummy and flavorful.
[01:25:07.000 --> 01:25:09.000]  It's just like the floor treatment for your teeth
[01:25:09.000 --> 01:25:12.000]  when it has the apple flavor and the little babies go into the dentist.
[01:25:12.000 --> 01:25:13.000]  I don't think you're being fair.
[01:25:13.000 --> 01:25:18.000]  Arnold, I actually found it one day you visiting your quote favorite artist
[01:25:18.000 --> 01:25:20.000]  who likes children run over by cars and stuff
[01:25:20.000 --> 01:25:23.000]  and really demonic children in Nazi uniforms.
[01:25:23.000 --> 01:25:28.000]  I mean, I know you told Rolling Stone magazine that you love Hitler.
[01:25:28.000 --> 01:25:31.000]  I mean, is that why you love global government?
[01:25:31.000 --> 01:25:34.000]  Well, Hitler was a fantastic guy. He cares about everybody.
[01:25:34.000 --> 01:25:36.000]  He likes to see the babies die.
[01:25:36.000 --> 01:25:40.000]  And you know, it's just like the big mommy baby doing the Olympic ceremony.
[01:25:40.000 --> 01:25:41.000]  I think it's a fantastic.
[01:25:41.000 --> 01:25:44.000]  My relationship to power is I'm all for it.
[01:25:44.000 --> 01:25:47.000]  People don't seem to be told what to do.
[01:25:47.000 --> 01:25:50.000]  Because the problem is Arnold, you're not smart enough to be president.
[01:25:50.000 --> 01:25:52.000]  So go to Hades.
[01:25:52.000 --> 01:25:54.000]  Well, I think that people care.
[01:25:54.000 --> 01:25:56.000]  That's why we have the cremation of care.
[01:25:56.000 --> 01:26:02.000]  The bohemian grove and they put the ropes on out there and we like the dummy on fire in the woods in the forest.
[01:26:02.000 --> 01:26:04.000]  And then we run around with the hookers.
[01:26:04.000 --> 01:26:06.000]  I think that's what that's what the true care is.
[01:26:06.000 --> 01:26:08.000]  That's why they call me the male hookers.
[01:26:08.000 --> 01:26:09.000]  Yeah, yeah.
[01:26:09.000 --> 01:26:12.000]  What's the matter, Alex? I don't think you're being fair.
[01:26:12.000 --> 01:26:16.000]  You don't understand the flatulence and the stinky breath of humanity.
[01:26:16.000 --> 01:26:17.000]  Hurts the environment.
[01:26:17.000 --> 01:26:18.000]  It hurts some other earth.
[01:26:18.000 --> 01:26:20.000]  We have to love the earth and care.
[01:26:20.000 --> 01:26:22.000]  All right, Arnold, we appreciate your call.
[01:26:22.000 --> 01:26:24.000]  Obviously, that's not Arnold Schwarzenegger.
[01:26:24.000 --> 01:26:26.000]  That guy was too eloquent.
