[00:00.000 --> 00:18.400]  Infowars, tomorrow's news, today.
[1:47:18.920 --> 1:47:34.920]  Chris Masterjohn PhD had this to say on Instagram.
[1:47:34.920 --> 1:47:52.920]  Today, we will find out if the administration cares about transmission or obedience. If those previously infected who are 13 times more immune to being infected and 27 times more immune to becoming seriously ill than those fully vaccinated, according to current data are treated the same as or
[1:47:52.920 --> 1:48:09.920]  better than vaccinated. I will conclude that they care about transmission. If previously infection is not given recognition as equally or more immune and fully vaccinated, I will conclude that they do not care about transmission and only care about obedience.
[1:48:09.920 --> 1:48:24.920]  We know that NYC just wants obedience. We know that Rutgers, who bans a vaccinated students from zoom classes only care about obedience. In a matter of hours, we will find out what the administration cares about.
[1:48:24.920 --> 1:48:41.920]  Well, we already know. And it's all federal employees, even if you have immunity or get tested, you must take a shot, even though all the science says it can kill you. I mean, you're something like 20, putting on the vaccine 30 times more likely to have a violent reaction.
[1:48:41.920 --> 1:48:49.920]  There's a whole bunch of you can have much different disorders. If you have immunity to something, and they give you another shot of it.
[1:48:49.920 --> 1:49:00.920]  This is crazy. I mean, they are just throwing science out the damn window and going science, science, science, science and just lying. Oh, we didn't leave anybody behind.
[1:49:00.920 --> 1:49:04.920]  It turns out they're blocking people getting out confirmed.
[1:49:04.920 --> 1:49:17.920]  Because they have a deal with the Taliban. They protected them in the 70s, the 80s, the 90s, the 2000s. And now China is taking over background airbase. It's just absolutely insane.
[1:49:17.920 --> 1:49:23.920]  Let's talk about Howard Stern. You know, I've tried to be nice to Howard Stern. He says he was a First Amendment guy, a bunch of vulgar stuff.
[1:49:23.920 --> 1:49:35.920]  But it's an adult show he wants. I've been on his show. I've been on his network probably 15 times or so. But I haven't been on him probably six, seven years.
[1:49:35.920 --> 1:49:47.920]  But they had a poll when I was on a show and he went, oh my God. It was like 89%. He said even movie stars get like 70%. It's like Quentin Tarantino or somebody.
[1:49:47.920 --> 1:49:55.920]  I'm the most popular guest he ever had on the show. He's like, I'm the second most popular and third most popular and fourth most popular.
[1:49:55.920 --> 1:50:07.920]  John Musk has more views on Joe Rogan. You count all the other side videos Joe posted, like 20. My interview is bigger than his. My clips together. But yes, I have the biggest podcast ever if you have the clips.
[1:50:07.920 --> 1:50:15.920]  But it's not, it's not about taking credit here. It is about the reality that people are hungry for truth.
[1:50:15.920 --> 1:50:28.920]  And so to watch Howard Stern, Mr. First Amendment, who championed it and wrapped himself in it, just like Sasha Barracona and so many others as comedians, then turning around and saying F people that died.
[1:50:28.920 --> 1:50:30.920]  Stupid phone off.
[1:50:30.920 --> 1:50:41.920]  F people that died these talk show hosts and then saying, oh, before they died, they wanted the vaccine. No, none of them said that. And some of them were vaccinated.
[1:50:41.920 --> 1:50:48.920]  There's more people getting sick that are vaccinated and more dying. That's in the numbers now. I showed it last hour.
[1:50:48.920 --> 1:50:57.920]  And this is experimental. It was never approved by the FDA. They just lied three weeks ago a month ago about that and just said, we're calling it approved, making a new standard.
[1:50:57.920 --> 1:51:03.920]  And they had their own scientists. The number one and number two over the vaccine program resigned Howard.
[1:51:03.920 --> 1:51:11.920]  But Howard, we know you're getting paid hundreds of millions of dollars a year. We know you're a whore. We know you're an old man with a stupid bozo the clown wig on.
[1:51:11.920 --> 1:51:18.920]  Just like Arnold Schwarzenegger, a real damn Nazi, just like you, trying to force something experimental in my body.
[1:51:18.920 --> 1:51:24.920]  Now, Howard Stern's show is a shadow of itself. It doesn't have any ratings in his YouTube videos or a joke unless I'm on there.
[1:51:24.920 --> 1:51:33.920]  But man, what an enemy of America. What a piece of trash at the end of his life. Because he's like an ancient old man now.
[1:51:33.920 --> 1:51:38.920]  To sit there and act like that, just like that other piece of trash, Schwarzenegger, that said, F your freedom, F you.
[1:51:38.920 --> 1:51:45.920]  Well, you know what, Howard Stern? I pray for God to bring judgment on you because you may not believe in God.
[1:51:45.920 --> 1:51:48.920]  And I pray for God to bring judgment on Fauci and Schwarzenegger and all you monsters.
[1:51:48.920 --> 1:51:54.920]  And Jimmy Kimmel, who also reads off a teleprompter that says to deny someone health care for a heart attack.
[1:51:54.920 --> 1:51:58.920]  If they haven't had your damn shots that make you have heart attacks.
[1:51:58.920 --> 1:52:03.920]  Howard Stern is literally a spokesperson for the spirit of Joseph Mengele.
[1:52:03.920 --> 1:52:13.920]  Illegal Nuremberg violating crap. Shame on you, you Hollywood garbage. You soulless maggot.
[1:52:13.920 --> 1:52:19.920]  Burn in hell, Howard Stern. Burn in hell.
[1:52:19.920 --> 1:52:24.920]  In the name of Jesus Christ, I ask for judgment to be delivered upon you. I don't anybody do anything violent to him.
[1:52:24.920 --> 1:52:38.920]  But I want us all to pray for Arnold Schwarzenegger and Jimmy Kimmel and Howard Stern and their master Fauci and Bill Gates and Klaus Schwab to have judgment brought against them.
[1:52:38.920 --> 1:52:44.920]  In the name of our Lord and Savior Jesus Christ, amen. Will it with me in the name of Jesus?
[1:52:44.920 --> 1:52:51.920]  Let's show them the power of God. Let's see how they like it.
[1:52:51.920 --> 1:53:04.920]  The name of Jesus. See how strong your God is now. We'll see what happens. We know what's going to happen.
[1:53:04.920 --> 1:53:10.920]  Wouldn't be one of them. Wouldn't never want to be in God's crosshairs because vengeance is the Lord's.
[1:53:10.920 --> 1:53:18.920]  So let's go to the next clip here. This is Howard Stern praises the death of the people that were anti-vaxxers. Here it is.
[1:53:18.920 --> 1:53:28.920]  It's really funny when these radio guys were the best. Four of them died. Four of them were like ranting on the air. They will not get vaccinated.
[1:53:28.920 --> 1:53:38.920]  They were on fire these guys. It was like day after day. They were all dying. And then their dying words are, I wish I had been more into the vaccine.
[1:53:38.920 --> 1:53:46.920]  I wish I had taken it. You know, I have trouble drumming up compassion. And I think that's a terrible thing.
[1:53:46.920 --> 1:53:54.920]  To not be able to drum up compassion for people that stupid that they wind up dying.
[1:53:54.920 --> 1:54:06.920]  Where do I have that clip with that Mark Bernier guy? Bernier. The guy who died. Oh, I got it. Here it is. This is the guy, you know, I'm not getting the vaccine.
[1:54:06.920 --> 1:54:12.920]  That's the guy who died. That's a great question. And we were going to talk about that as far as the vaccine goes. You know, what about you?
[1:54:12.920 --> 1:54:18.920]  I'm not taking it. Come on. Are you kidding me? Mr. Anti-vaxxers.
[1:54:18.920 --> 1:54:32.920]  He died. Yeah, he's dead. He didn't want to walk. There were three other guys too. I don't have tape of all of them.
[1:54:32.920 --> 1:54:40.920]  And they're on the radio preaching this. I'll tell you what, as far as I remember, when I went to school, you had to get a measles vaccine.
[1:54:40.920 --> 1:54:44.920]  You had to get a mom's vaccine. You had to get, there was a ton of them you got.
[1:54:44.920 --> 1:54:48.920]  In order to go to school, you have to have certain vaccines.
[1:54:48.920 --> 1:54:54.920]  When are we going to stop putting up with the idiots in this country and just say, you know, it's mandatory to get vaccinated.
[1:54:54.920 --> 1:55:02.920]  Come up their freedom. I want my freedom to live. I want to get out of the house already. I want to go to the next door and play chess. I want to go take some pictures.
[1:55:02.920 --> 1:55:14.920]  So he said, F your freedom, F you. Hey, Howard, the people that have had the shot created the Delta mutation. That's on record. And notice that they're saying you don't get out of your house now.
[1:55:14.920 --> 1:55:26.920]  So you're held hostage. And so now you're blaming people's medical freedom. By the way, my grandmother got polio from the second polio shot was paralyzed from age 27 or whatever until 92 when she died a few years ago.
[1:55:26.920 --> 1:55:32.920]  And that's on record. They put up the AP article for Howard's dumbass.
[1:55:32.920 --> 1:55:42.920]  Majority of new polio cases worldwide are from the vaccine. You understand that you stupid bozo the clown creep.
[1:55:42.920 --> 1:55:50.920]  You stupid person. And he's not even as bad as Jimmy Kimmel reading off a teleprompter. He still said it. Somebody's dying. Don't give a medical care.
[1:55:50.920 --> 1:56:04.920]  But Schwarzenegger is the worst. They're all a bunch of Nazis now. Well, Howard, never knew growing up, you turn into a Nazi, did you? But you are. You're a Nazi pig with a bozo the clown hairdo.
[1:56:04.920 --> 1:56:10.920]  You're a joke. You're an enemy of humanity.
[1:56:10.920 --> 1:56:22.920]  All right, I got to go to break. I'm going to come back with all the rest of these clubs. We got a special guest joining us. I got so many damn clips here. But man, I tell you, these people are the scum of the earth.
[1:56:22.920 --> 1:56:28.920]  Absolute trash wishing for our deaths after freedom. F you.
[1:56:28.920 --> 1:56:36.920]  And that's stupid Robin quivers. Hey, you dumb lady, they're trying to make vaccines mandatory and force them. It's all a fraud.
[1:56:36.920 --> 1:56:45.920]  There's a vaccine waiver to go to school because there is no law. You dumb witch. You ugly hag.
[1:56:45.920 --> 1:56:53.920]  You sit up there. You're a bunch of old creepy leftist sitting there in your rotting New York City.
[1:56:53.920 --> 1:57:03.920]  Wanting us to take a bunch of GMO filth out of these damn big pharma companies. That lady that heads up the FDA legalize oxy cotton for children and fentanyl.
[1:57:03.920 --> 1:57:09.920]  They should all be in prison and Fauci will be soon. He cooked up the crap like the lab member Howard.
[1:57:09.920 --> 1:57:16.920]  You made fun of me last year about the puppets. And now it's happened. Yeah, you're going to pay.
[1:57:16.920 --> 1:57:24.920]  I'm serious. I think God's going to level Howard Stern and level Arnold Schwarzenegger and level Jimmy Kimmel.
[1:57:24.920 --> 1:57:32.920]  And he's going to level Fauci and Klaus Schwab and all of them. You watch. You see it happen.
[1:57:32.920 --> 1:57:37.920]  Gerald of South Carolina. Go ahead. You're on the air trying to move quicker. Hey, Alex. Welcome.
[1:57:37.920 --> 1:57:43.920]  Would like to say first off, thanks for being the voice of reason and amongst all this stupidity wanted to warn people.
[1:57:43.920 --> 1:57:52.920]  I've been trying to get a hold of you for a year. Okay. I'm a double amputee and I have bacteria infection on my lung that'll never go away.
[1:57:52.920 --> 1:57:59.920]  Living defense saved my life. They had me on antibiotics for two years that almost killed me. Living defense brought me back.
[1:57:59.920 --> 1:58:07.920]  I wanted to just quote from the Bible. Jesus is saying as to where we are right now. This is Matthew 24, verse nine.
[1:58:07.920 --> 1:58:16.920]  Then they shall deliver you up to be afflicted and shall kill you and you shall be hated of all nations for my name's sake.
[1:58:16.920 --> 1:58:24.920]  And then shall many be offended and shall betray one another and shall hate one another. That's right where we're at, brother.
[1:58:24.920 --> 1:58:34.920]  And that's because God's name is on the founding of this country, no matter what they say. And that's why the enemy hates it because God created this country.
[1:58:34.920 --> 1:58:41.920]  I've been fighting as hard as I can for almost 28 years against the globalist. I wanted to stop their agenda.
[1:58:41.920 --> 1:58:47.920]  I wanted to wake up the world and stop them dead in their tracks before they went operational, but we failed.
[1:58:47.920 --> 1:58:57.920]  Yes, a lot of people are awake. Yes, we're not getting caught flat footed, but they are going ahead with their full operational, deindustrialization, great reset.
[1:58:57.920 --> 1:59:06.920]  And that's why it's more important than ever that all viewers and all listeners tell everybody they know about the show because people are ready to wake up and ready to hear the truth.
[1:59:06.920 --> 1:59:11.920]  So we've got an information warfare of the enemy and trying to stop their agenda, but we've also got to get personally prepared.
[1:59:11.920 --> 1:59:18.920]  And one of the number one things to do is high quality, storeable food. We've got the best food ready to ship at very affordable prices at infowarstore.com.
[1:59:18.920 --> 1:59:24.920]  So whether it's a month or a six month or a year supply or specialty diets, it's ready to ship right now.
[1:59:24.920 --> 1:59:29.920]  Lock your orders in before food prices go up and before there are long lines and waits.
[1:59:29.920 --> 1:59:45.920]  Because believe me, serious times are coming. Get ready at infowarstore.com.
[1:59:59.920 --> 2:00:11.920]  One of the most outspoken on target doctors is going to be joining us next segment. We'll announce him then.
[2:00:11.920 --> 2:00:17.920]  I want you to know Roger Stone has been hanging out with former President Trump on a weekly basis.
[2:00:17.920 --> 2:00:25.920]  And Trump was not planning to run until about a month ago, but now everything he's seen happening, he told Roger he's running. He's in.
[2:00:25.920 --> 2:00:30.920]  So you saw Roger about a week and a half ago. Oh, Trump needs to run. He's probably going to run.
[2:00:30.920 --> 2:00:36.920]  Well, Roger said today you can say it, but I'm not going to say it, Alex. So there you go. That's exclusive. That's big.
[2:00:36.920 --> 2:00:42.920]  And that video will be up from last hour. As soon as we can get it up to band on video and infowarstore.com.
[2:00:42.920 --> 2:00:48.920]  But I want to play this again. I played at the very start of the show, but this is so important. This is Senator Rand Paul and Senator Cotton.
[2:00:48.920 --> 2:00:51.920]  And the full interviews are up there saying that Fauci got cotton gain a function.
[2:00:51.920 --> 2:00:58.920]  He got caught lying in the new documents that the intercept suit and got. We have videos down at conferences funding it and saying it's good.
[2:00:58.920 --> 2:01:04.920]  So this is smoking on stuff. You bring him down. He is the kingpin with the U.N. and the Chai comms and all of them.
[2:01:04.920 --> 2:01:11.920]  They're a bunch of China files with Bill Gates. So let's play a clip of Rand Paul and a clip of Tom Cotton crime.
[2:01:11.920 --> 2:01:16.920]  You've been saying that your belief is under oath that Dr. Anthony Fauci lied to Congress.
[2:01:16.920 --> 2:01:21.920]  Last time I checked, that's against the law. Isn't it, Senator?
[2:01:21.920 --> 2:01:26.920]  It's a felony punishable for five years in jail. We've referred it to the Department of Justice.
[2:01:26.920 --> 2:01:36.920]  I don't think Biden's Department of Justice will do anything with it. But yes, it is very dangerous to have public officials who we need to have trust in coming and lying to us.
[2:01:36.920 --> 2:01:41.920]  But he has lied dozens of times. Usually he tells us that it's for our own good.
[2:01:41.920 --> 2:01:48.920]  But yes, he has dissembled. He has obfuscated. There's other nicer words. But he has definitely lied to the American public.
[2:01:48.920 --> 2:01:57.920]  And he should be held responsible. But not just that. The judgment that we should continue to fund this lab and that the virus and all likelihood came to the lab.
[2:01:57.920 --> 2:02:01.920]  I think it's such an incredibly poor judgment that he should be immediately removed.
[2:02:01.920 --> 2:02:12.920]  We now have Senator Tom Cotton, who was the first politician to raise the lab leak theory over 18 months ago. Senator, your take on these new documents.
[2:02:12.920 --> 2:02:16.920]  Well, Laura, I've said for months that Tony Fauci should be fired. Now it's clearly lied to Congress.
[2:02:16.920 --> 2:02:21.920]  So he should be investigated and prosecuted to the fullest extent of the law.
[2:02:21.920 --> 2:02:31.920]  You know, for 18 months, he's been saddling up his moral high horse and clucking his tongue at college kids who want to go celebrate a football game in an outdoor stadium on a nice full day.
[2:02:31.920 --> 2:02:37.920]  Or parents who don't want their kindergartners to have to wear masks their entire lives, telling you you have to wear three masks.
[2:02:37.920 --> 2:02:50.920]  When all along he's been lying, not just to Congress, but to the American people about his role in funding the very reckless, dangerous research at a Chinese communist lab that unleashed this pandemic on the world.
[2:02:50.920 --> 2:02:54.920]  It is a disgrace and it's time for Tony Fauci to be held accountable.
[2:02:54.920 --> 2:03:02.920]  They are propping him up because he is the manager of all this, the bag man, because the whole house of cards goes down as he goes down.
[2:03:02.920 --> 2:03:04.920]  And it's even in the news today, even the New York Times.
[2:03:04.920 --> 2:03:12.920]  Oh, well, it doesn't matter if the regulators quit at the FDA over horology because they don't want under 16s to have it and they don't want booster shots and they're being bypassed.
[2:03:12.920 --> 2:03:23.920]  Fauci decides whatever Fauci wants, Fauci gets. It's like he's our doctor, he's our father, he's our mother, he's our God, he's our master.
[2:03:23.920 --> 2:03:28.920]  He rapes us. It's like he's our husband and he puts in us what he wants.
[2:03:28.920 --> 2:03:34.920]  I mean, this is absolutely out of control and it's just getting wilder and wilder.
[2:03:34.920 --> 2:03:42.920]  It's what happens when you have a captured Justice Department that'll let Clapper get up there and say when he was the head of the Director of National Intelligence.
[2:03:42.920 --> 2:03:46.920]  We've never spied on one American with the NSA. The NSA has never intercepted one phone call or email.
[2:03:46.920 --> 2:03:53.920]  That's like saying the ocean has no water in it. I mean, it's just, bananas are not yellow when they're ripe.
[2:03:53.920 --> 2:04:03.920]  I mean, apples are never red, cherries are never red, you know, green lights are not green, the sky is not blue at noon, mountains are not tall.
[2:04:03.920 --> 2:04:08.920]  The level of gaslighting is something that is next level.
[2:04:08.920 --> 2:04:14.920]  But it's starting to work on something where they just go, I'm giving up. I'm giving up.
[2:04:14.920 --> 2:04:18.920]  I was telling my wife like a week ago, I said, you know, the Delta variant came from a vaccine mutation.
[2:04:18.920 --> 2:04:22.920]  And she's like, really? He's got your medical doctor told her that. She's like, it's true. I can't believe it.
[2:04:22.920 --> 2:04:28.920]  But we've got Dr. Richard Fleming joining us, FlemingMethod.com. He's one of the most prominent people out there fighting.
[2:04:28.920 --> 2:04:34.920]  And he's really predicted a lot of what's now come true. He's got huge news. When we come back, we'll tell you about it straight ahead.
[2:04:34.920 --> 2:04:42.920]  Finally, nothing works. High news, black dollar rolling.
[2:04:42.920 --> 2:04:47.920]  Just a week ago, we got a new shipment of vitamin and mineral fusion back in stock.
[2:04:47.920 --> 2:04:55.920]  And it was only half of the order we wanted to get. But because we won't cut corners on the quality of what goes into it, the factory can only get limited supply.
[2:04:55.920 --> 2:05:01.920]  So again, it was half the order we wanted. But despite that, I'm still offering it for 33% off.
[2:05:01.920 --> 2:05:05.920]  So everybody on the fence will get it. It's critical for your immune system and your whole body.
[2:05:05.920 --> 2:05:10.920]  All the essential vitamins, all the essential minerals and a bunch of key amino acids at infowarstore.com.
[2:05:10.920 --> 2:05:18.920]  So while supplies last until it runs out, we're selling it for 33% off and it'll be months till more comes in.
[2:05:18.920 --> 2:05:25.920]  So get yours today at infowarstore.com because it's not just a great product. We need those funds to keep operating as well.
[2:05:25.920 --> 2:05:32.920]  We're all in a catch-22. But we have another great product, hair and beard formula, that's really a great multivitamin mineral system.
[2:05:32.920 --> 2:05:37.920]  That's one of the best multivitamin mineral systems out there. It's just called hair and beard.
[2:05:37.920 --> 2:05:41.920]  So get that as well for your immune system. It's great for women, great for children, but it's designed for men.
[2:05:41.920 --> 2:05:48.920]  infowarstore.com
[2:06:11.920 --> 2:06:39.920]  infowarstore.com
[2:06:39.920 --> 2:06:50.920]  Dr. Richard Fleming is a cardiologist, nuclear cardiologist certified in positron emission.
[2:06:50.920 --> 2:07:10.920]  I'm not going to go over all of his long bio, but he's a prestigious individual. He's got a bunch of patents, you name it.
[2:07:10.920 --> 2:07:24.920]  Regional blood flow differences, the breakthrough made it possible to differentiate functionality of tissue, tissue types as well as non-tissue, the measurement of treatment of responding use of isotopes, enhancing agents and devices capable of detecting and measuring isotopes.
[2:07:24.920 --> 2:07:34.920]  He also has knowledge and patent enables previously undetectable inflammation to be seen and measured in levels of accuracy not found in most common scanning and technologies.
[2:07:34.920 --> 2:07:44.920]  So he's a big expert in all the CAT scans and MRIs and has a bunch of patents and been watching him fight this whole thing for last year and seeing him speak out.
[2:07:44.920 --> 2:07:55.920]  We're really glad to finally get him on the broadcast whether he has huge news on the Delta variant and a lot of other big developments we'll get his take on Fauci, everything.
[2:07:55.920 --> 2:08:05.920]  So thank you for joining us, sir, FlemingMethod.com and you can start wherever you'd like because you're the expert on this. Wow, what a time to be alive.
[2:08:05.920 --> 2:08:24.920]  Alex, thank you for the invitation to be here. I'm delighted to be here. I'd like to say that it's a news bulletin that people are catching on to the fact that Anthony Fauci and other people in the U.S. government have helped pay money for the development of SARS-CoV-2
[2:08:24.920 --> 2:08:39.920]  and other viruses using what's called gain of function viruses. I don't want to do a commercial but we did just release a book called is COVID-19 a bio weapon, a scientific and forensic investigation which will walk readers through all the information that you need to know.
[2:08:39.920 --> 2:08:44.920]  Oh, exactly. I wanted to get to the book too. In fact, I've read the book. It's amazing. Please continue.
[2:08:44.920 --> 2:09:02.920]  Oh, thank you. It simply lays out in detail where much of the money came from through NIH and Department of Defense and other federal agencies through Peter Dasek at EcoHealth and subsequently Peter Dasek at the University of North Carolina and Xi Zeng Li at the Wuhan Institute of
[2:09:02.920 --> 2:09:17.920]  Psychology. It's very clear that they have been manipulating this for more than two decades. They've done tremendous work to increase the ability of these viruses to infect. The evidence indicates that this is the second bio weapon that was developed.
[2:09:17.920 --> 2:09:30.920]  And I've listened to some of your program and I think it's important for your listeners to realize that the development of a weapon like this, a bio weapon, SARS-CoV-2, is in violation of the Biological Weapons Convention Treaty.
[2:09:30.920 --> 2:09:50.920]  It's in violation of the Nuremberg Code, the International Covenant on Civil and Political Rights, the Helsinki documents, and the President of the United States, people that have appointments to the United States like Dr. Anthony Fauci all take an oath upon their office to uphold and defend the
[2:09:50.920 --> 2:10:07.920]  violation of the United States. And that includes the articles that consider treaty laws and to do anything that violates those treaty laws, for example, to enforce informed consent, which is not really then informed consent, is a violation of that oath.
[2:10:07.920 --> 2:10:21.920]  And that makes these individuals not only liable for lying to Congress, but it makes each and every one of them who's taken this oath guilty of treason for violating their oath of office in violation of the Constitution.
[2:10:21.920 --> 2:10:26.920]  Now that being said, I think it's important to switch over real quickly to the vaccines.
[2:10:26.920 --> 2:10:39.920]  Yes, sir. Let me just stop you. In fact, when I wanted to try to get you on a few weeks ago and last week, it was because of your book. And then I don't want to say I got distracted because you wanted to break the big news about the new variants and the things that are happening there.
[2:10:39.920 --> 2:10:53.920]  And that's obviously very important. But yes, the reason I wanted to get you on was Fauci. Since I was trying to get you on, it's been fully vindicated, the 900 pages, the intercept. So later in the hour, let's start over and really go over your book and go over the research.
[2:10:53.920 --> 2:11:02.920]  Because I know there's even more out there than is just in this data dump. There's been a lot of information. Dasik gave an interview two years ago bragging about it. I mean, this is really open and shut.
[2:11:02.920 --> 2:11:14.920]  The question is, what is the mechanism? State grand juries, the FBI, they won't do anything international law that you alluded to. But let's start over now and get into the Delta variant and the big news you've got there.
[2:11:14.920 --> 2:11:34.920]  Right. So the interesting thing about these that is that they actually circumvent our very immune system and the way it's designed. We talk a lot about antibodies, but our immune system is two layered. It has what's called innate or T cell, which is critical to see something coming into our body.
[2:11:34.920 --> 2:11:47.920]  So that it can alert the second part, our adaptive humeral or antibody component to really make that system work. And the data shows from the research that's been published on these vaccines.
[2:11:47.920 --> 2:11:58.920]  First off, if you look at the emergency use authorities, they documents themselves. The evidence within them show that there's no difference in the people who develop COVID or die.
[2:11:58.920 --> 2:12:12.920]  Do they get vaccinated or not? Now that's in the EUA data. It's not my data. It's their data. So the very documents that they're using to promote these drug vaccines in and of themselves show they don't work.
[2:12:12.920 --> 2:12:28.920]  In the past, we have always taken viruses, let's say rubella, and we've taken all of the variants, every type and all of the parts and then we've weakened it and injected into people. So what you see is the way a virus would normally come into you, but it's controlled.
[2:12:28.920 --> 2:12:43.920]  And so if you get one variant or another variant, you're making antibodies, you're making T cell responses to all of it. What they did with these drug vaccines was to circumvent our actual immune system and try to do an end run to the second part of it.
[2:12:43.920 --> 2:13:01.920]  And they did it with only a single part of one type of variant spike protein and that type is called SARS-CoV-2 Wuhan HU1. So if anybody's confused about where the virus comes from, the very name given to the virus tells you it's Wuhan HU1.
[2:13:01.920 --> 2:13:24.920]  They took that type of spike protein and used it for these drug vaccines. And it's the same thing as you've probably heard the term antibiotic resistance where we indiscriminately use antibiotics and then pressure the bacteria to live only if they're able to resist the antibiotics.
[2:13:24.920 --> 2:13:42.920]  The same thing has happened with this mass vaccination. And I have it on the website. If you look at 33 countries and when they started the vaccines and it didn't matter which of the eight vaccines that they use, you will see an increase in the number of SARS-CoV-2 cases.
[2:13:42.920 --> 2:13:57.920]  And you will see the pressure selection away from Wuhan HU1, initially through the one that everybody heard about, which was alpha in the UK, and then to the beta strain and then to the delta strain.
[2:13:57.920 --> 2:14:15.920]  In fact, if you march them out and you can go to FlemingMethod.com, look under that first tab that has COVID heart disease and drop down to the second one, you'll see two tabs. One, that shows you the case that we have filed an international criminal court to hold these criminals accountable.
[2:14:15.920 --> 2:14:38.920]  And two, an explanation about how the vaccines themselves are actually promoting these more specific variants like delta and now mu as all of you are beginning to hear about most recently in the last few weeks with Pfizer making statements that give them 91 days and they can come up with any type of vaccine for anything that breaks through.
[2:14:38.920 --> 2:14:54.920]  What we have is vaccine chasing. It just appeared to me that it's like a couple days ago that this is like a dog chasing its tail or a dog chasing a squirrel around a tree.
[2:14:54.920 --> 2:15:10.920]  They have no idea what they're doing on this. They've selected one type of spike protein and they pressure selected delta and now mu and they're going to chase it with another vaccine and another vaccine instead of doing it the way that they should have done to begin with.
[2:15:10.920 --> 2:15:18.920]  And at the same time, preventing doctors from using treatments that have shown success around the world.
[2:15:18.920 --> 2:15:32.920]  All right, stay right there. Dr. Richard Fleming, we're going to come back and talk about all this on the other side. We're going to talk about what made the delta variant and what are these new injections going to create.
[2:15:32.920 --> 2:15:43.920]  We'll be right back, ladies and gentlemen, on the other side. I'm Alex Jones. So folks, you know, tune in right now. This is critical information.
[2:15:43.920 --> 2:15:54.920]  Your voice counts. When you share information, be it over the Internet or in person, it changes the world. The globalists know their agenda is unpopular. They know you're angry.
[2:15:54.920 --> 2:16:00.920]  And now to get around big tech, it's more important than ever that we use every tool we've got.
[2:16:00.920 --> 2:16:11.920]  Well, ladies and gentlemen, if you sign up for our free news and show alerts, you can then take those alerts, those articles and those live feeds, both the regular shows and special reports and share them with everyone you know.
[2:16:11.920 --> 2:16:30.920]  Take action now by texting the word NEWS to 833-470-0438. That's 833-470-0438 for emergency news alerts or text the word SHOW to 833-470-0438 and receive live show notifications.
[2:16:30.920 --> 2:16:41.920]  Take action now. Rate the chain reaction until others to share those texts. Get news alerts at 833-470-0438.
[2:17:00.920 --> 2:17:08.920]  Best generators, solar generators run quietly, emit no dangerous fumes, and produce an endless supply of free electricity from the sun.
[2:17:08.920 --> 2:17:17.920]  Whether it's wildfires, dangerous weather, power grid issues, or just getting off the grid, you'll never have to suffer through painful power outages again.
[2:17:17.920 --> 2:17:27.920]  Even better, all this week, radio listeners get over $700 in free off-the-grid bonuses too. Go to mysolarbackup.com to learn more and check availability.
[2:17:27.920 --> 2:17:37.920]  That's mysolarbackup.com. Look for the free report, Crisis Cooling, how to make absolutely sure your meat, milk and medicines stay safe and cool in any power outage.
[2:17:37.920 --> 2:17:58.920]  Yours free at mysolarbackup.com.
[2:18:08.920 --> 2:18:13.920]  Tell everybody they know about the show because people are ready to wake up and ready to hear the truth.
[2:18:13.920 --> 2:18:16.920]  So we've got an information warfare of the enemy and trying to stop their agenda.
[2:18:16.920 --> 2:18:18.920]  And we've also got to get personally prepared.
[2:18:18.920 --> 2:18:21.920]  And one of the number one things to do is high quality, storeable food.
[2:18:21.920 --> 2:18:26.920]  We've got the best food, ready to ship at very affordable prices at infowarstore.com.
[2:18:26.920 --> 2:18:31.920]  So whether it's a month or a six month or a year supply or specialty diets, it's ready to ship right now.
[2:18:31.920 --> 2:18:39.920]  Lock your orders in before food prices go up and before there are long lines and waits because believe me, serious times are coming.
[2:18:39.920 --> 2:19:07.920]  Get ready at infowarstore.com.
[2:19:09.920 --> 2:19:14.920]  Well, we know this is all really happening and it's unbelievably unsettling to see.
[2:19:14.920 --> 2:19:16.920]  But there is only two things to do.
[2:19:16.920 --> 2:19:19.920]  We continue sounding the alarm because it's a numbers game.
[2:19:19.920 --> 2:19:23.920]  If enough people awaken from the cold spell, then we win.
[2:19:23.920 --> 2:19:28.920]  But even when we win, and we eventually will, the days of convenience are soon coming to an end.
[2:19:28.920 --> 2:19:41.920]  And so we must prepare, get up to a year's worth of storeable foods, water filtration, survival gear, seeds, shortwave radios, and life saving knowledge at infowarstore.com.
[2:19:58.920 --> 2:20:16.920]  The whole reason I wanted to get Dr. Richard Fleming on is he's written one of the most powerful books.
[2:20:16.920 --> 2:20:20.920]  I've read four or five on the same subject and learn more each time I read another book.
[2:20:20.920 --> 2:20:21.920]  There's so much evidence.
[2:20:21.920 --> 2:20:23.920]  Is COVID-19 a bio weapon?
[2:20:23.920 --> 2:20:32.920]  Well, our duck's birds, our eagle's birds, a scientific and forensic investigation, Dr. Richard and Fleming, PhD, MD, JD.
[2:20:32.920 --> 2:20:38.920]  And it's powerful and I think everybody should get it from Simon Schuster, a prestigious publisher.
[2:20:38.920 --> 2:20:41.920]  And you've got all these other scientists saying the same thing.
[2:20:41.920 --> 2:20:49.920]  And we had Fauci in conferences in the last decade called Gain of Function, him arguing for it in his letters and emails.
[2:20:49.920 --> 2:20:52.920]  Now we've got 900 more of them.
[2:20:52.920 --> 2:20:54.920]  I've shown you dozens on air.
