[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:04:39.000 --> 01:04:42.000]  I just try to get people to stand up against evil right now.
[01:04:42.000 --> 01:04:48.000]  I've found all the prophecy stuff has become an excuse for so many people to not fight evil because I think it's the end of the world.
[01:04:48.000 --> 01:05:17.000]  We'll be right back to get into the forced drugging of our children. They say they want to drug all the kids now. We'll be right back. Stay with us.
[01:05:18.000 --> 01:05:20.000]  We'll be right back.
[01:05:48.000 --> 01:06:10.000]  From the front lines of the information war, it's Alex Jones.
[01:06:18.000 --> 01:06:33.000]  Time, time, time, time, time, time, time, time, time, time, time, time, time, time, time, time, time, time, time and monster, monster, monster and monster.
[01:06:33.000 --> 01:06:39.000]  Ladies and gentlemen listening across the United States and worldwide, I am Alex Jones.
[01:06:39.000 --> 01:06:42.800]  is the second hour of this Sunday radio broadcast.
[01:06:42.800 --> 01:06:45.880]  I'm here every Sunday, four to six central time.
[01:06:45.880 --> 01:06:47.840]  That's five to seven Eastern.
[01:06:48.840 --> 01:06:51.440]  I am a documentary filmmaker.
[01:06:51.440 --> 01:06:52.520]  If you're a new listener,
[01:06:52.520 --> 01:06:54.440]  I am also a syndicated radio host.
[01:06:54.440 --> 01:06:59.440]  I've been on radio for 17 years, syndicated since 1998.
[01:07:00.080 --> 01:07:05.080]  So 14 years syndicated and never won above 100 stations.
[01:07:05.080 --> 01:07:08.840]  It would go back and forth ping-ponging between 60
[01:07:08.840 --> 01:07:11.240]  and 100 stations, the stations sold
[01:07:11.240 --> 01:07:15.240]  and as stations change formats now, we're well over 120
[01:07:16.600 --> 01:07:20.600]  and rapidly growing, it'll be 160, 170 in a few months
[01:07:20.600 --> 01:07:23.000]  at the rate that we've got more than 50 stations
[01:07:23.000 --> 01:07:26.360]  in the process of signing on right now.
[01:07:26.360 --> 01:07:28.840]  So I need to start reintroducing some of the basics
[01:07:28.840 --> 01:07:31.880]  occasionally, the New World Order, the private fellow reserve,
[01:07:31.880 --> 01:07:35.040]  the globalist, eugenics, we've got a lot of people
[01:07:35.040 --> 01:07:36.800]  that's what their in-games are.
[01:07:36.800 --> 01:07:39.960]  If you just tuned in on one of our great new affiliates
[01:07:39.960 --> 01:07:43.760]  out there, I'm just somebody looking for freedom
[01:07:43.760 --> 01:07:45.800]  and I'm somebody looking for a level playing field
[01:07:45.800 --> 01:07:47.040]  and I don't like tyrants.
[01:07:48.040 --> 01:07:50.320]  And I have stacks of news articles here today,
[01:07:50.320 --> 01:07:53.160]  we'll be going over some of them where they know
[01:07:53.160 --> 01:07:56.480]  and they've known for decades that sudden infant death
[01:07:56.480 --> 01:07:59.320]  syndrome is caused by vaccines.
[01:08:00.520 --> 01:08:02.160]  And they pay out through a federal
[01:08:02.160 --> 01:08:05.280]  a multi-billion dollar slush fund to keep people quiet.
[01:08:06.360 --> 01:08:11.360]  I know that the troops have seen at least five-fold increase
[01:08:12.040 --> 01:08:15.600]  in deformity in their children since the use
[01:08:15.600 --> 01:08:18.640]  of depleted uranium and there's more articles out on that
[01:08:18.640 --> 01:08:20.000]  mainstream news today.
[01:08:20.000 --> 01:08:22.120]  I'm very upset that that's going on.
[01:08:23.120 --> 01:08:26.760]  It's also come out that TEPCO admits it new problems
[01:08:26.760 --> 01:08:29.480]  at Fukushima before the earthquake hit it
[01:08:29.480 --> 01:08:33.400]  and covered up the real radiation levels
[01:08:33.400 --> 01:08:36.800]  just like they've done in nuclear disasters here in the US.
[01:08:36.800 --> 01:08:40.360]  It's this culture we see out of the globalist
[01:08:40.360 --> 01:08:42.920]  time and time and time and time again
[01:08:42.920 --> 01:08:44.840]  of just drinking their own Kool-Aid,
[01:08:44.840 --> 01:08:46.520]  believing their own lies.
[01:08:46.520 --> 01:08:51.320]  And as a society, more and more insane things
[01:08:51.320 --> 01:08:54.200]  are being done and being gotten away with
[01:08:54.200 --> 01:08:56.480]  by government and the big mega corporations
[01:08:56.480 --> 01:08:57.320]  that control it.
[01:08:57.320 --> 01:09:01.080]  And I'm simply here trying to get people
[01:09:01.080 --> 01:09:02.280]  to become aware of what's happening.
[01:09:02.280 --> 01:09:07.280]  Now, last hour, we got deep, deep into the 1.6 billion
[01:09:09.000 --> 01:09:11.400]  bullets bought in the last year by Homeland Security.
[01:09:11.400 --> 01:09:13.680]  The Army admitting it preparing for civil unrest
[01:09:13.680 --> 01:09:16.200]  in late October, early November.
[01:09:16.200 --> 01:09:18.520]  How that ties into the worldwide meltdown,
[01:09:18.520 --> 01:09:20.920]  accelerating the dollar, losing value,
[01:09:20.920 --> 01:09:23.560]  quantitative easing, turning up the printing presses
[01:09:23.560 --> 01:09:26.920]  but only giving the money to the ultra rich.
[01:09:26.920 --> 01:09:28.160]  Talk about class warfare.
[01:09:28.160 --> 01:09:30.760]  They've got people saying raised taxes on the rich
[01:09:30.760 --> 01:09:32.880]  means $125,000 a year or more.
[01:09:32.880 --> 01:09:34.360]  That's not rich.
[01:09:34.360 --> 01:09:39.360]  Meanwhile, meanwhile, on top of all of that,
[01:09:41.040 --> 01:09:43.680]  we've got tens of trillions given to offshore banks
[01:09:43.680 --> 01:09:46.000]  who are above the law and pay no taxes.
[01:09:46.000 --> 01:09:49.160]  And I've got more news on that today in my economic stack.
[01:09:49.160 --> 01:09:51.880]  We're gonna be getting to that as well.
[01:09:51.880 --> 01:09:52.800]  In fact, here it is.
[01:09:52.800 --> 01:09:55.720]  Social security increases for 2013
[01:09:55.720 --> 01:09:58.280]  could be lowest since 1975.
[01:09:58.280 --> 01:10:00.000]  Oh, but don't worry, they take your money,
[01:10:00.000 --> 01:10:01.760]  pay it into a big government fund
[01:10:01.760 --> 01:10:04.720]  and then pay it as corporate welfare out the back door.
[01:10:04.720 --> 01:10:09.720]  This is AP, JPMorgan turns in record profit, higher revenue.
[01:10:10.640 --> 01:10:13.320]  Well, yeah, they're given hundreds of billions of dollars
[01:10:13.320 --> 01:10:15.040]  a year of tax money.
[01:10:15.040 --> 01:10:18.400]  Of course, they're turning in higher revenue,
[01:10:18.400 --> 01:10:21.000]  a record profit, higher revenue.
[01:10:21.000 --> 01:10:22.280]  So there's that.
[01:10:22.280 --> 01:10:25.000]  Fed actions to reduce mortgage rates
[01:10:25.000 --> 01:10:27.520]  may be helping banks more than borrowers.
[01:10:27.520 --> 01:10:30.160]  Washington Post, oh really, think so?
[01:10:31.880 --> 01:10:34.080]  This is a giant robbery happening
[01:10:34.080 --> 01:10:36.000]  and you've got people happy to be slaves
[01:10:36.000 --> 01:10:37.800]  if they get a free Obama phone
[01:10:37.800 --> 01:10:40.520]  or if they get a little welfare barely to live on.
[01:10:40.520 --> 01:10:43.480]  It's dependency, it's disgusting, it's sad.
[01:10:43.480 --> 01:10:47.000]  And now, Puppet Romney has pulled ahead
[01:10:47.000 --> 01:10:48.880]  in many polls of Puppet Obama
[01:10:48.880 --> 01:10:52.720]  and so we hear the calls all over the web for rioting.
[01:10:52.720 --> 01:10:55.440]  And Thomas Sowell says he predicts it will happen
[01:10:55.440 --> 01:10:56.800]  if Obama loses.
[01:10:56.800 --> 01:10:59.360]  I wanna get investigative journalist John Rappaport's
[01:10:59.360 --> 01:11:00.200]  take on that.
[01:11:00.200 --> 01:11:03.480]  Then we'll get to why he's really here today with us
[01:11:03.480 --> 01:11:05.640]  and where your phone calls.
[01:11:05.640 --> 01:11:08.480]  Man Bear Pig's calling, I guess that must be Al Gore
[01:11:08.480 --> 01:11:09.440]  because there was an announcement
[01:11:09.440 --> 01:11:10.720]  that the government even admits,
[01:11:10.720 --> 01:11:13.120]  okay, the air's been cooling for 16 years now.
[01:11:13.120 --> 01:11:17.840]  Julio, Ronnie, Scott Free, Wayne, Steve, others
[01:11:17.840 --> 01:11:19.480]  will be getting to you coming up.
[01:11:19.480 --> 01:11:24.000]  The number to join us on air is 877-789-ALIX.
[01:11:24.000 --> 01:11:26.400]  877-789-2539.
[01:11:27.360 --> 01:11:29.320]  After the break, we're getting into the reason
[01:11:29.320 --> 01:11:30.640]  John Rappaport's joining us.
[01:11:30.640 --> 01:11:32.280]  He wrote a story about this.
[01:11:32.280 --> 01:11:35.280]  Drugs to improve learning the New York Times.
[01:11:35.280 --> 01:11:37.280]  And it says attention deficit or not,
[01:11:37.280 --> 01:11:38.400]  pills to help in school.
[01:11:38.400 --> 01:11:41.560]  Now, New Freedom has said,
[01:11:41.560 --> 01:11:44.360]  that's that big pharma group five years ago,
[01:11:44.360 --> 01:11:45.520]  Presidential Commission,
[01:11:45.520 --> 01:11:47.840]  they wanna put half the kids on psychotropics
[01:11:47.840 --> 01:11:49.920]  and speed drugs.
[01:11:49.920 --> 01:11:52.120]  There's one of them on them right there.
[01:11:52.120 --> 01:11:57.120]  Now they are saying that everybody just needs to be on.
[01:12:02.280 --> 01:12:04.520]  And again, if I said there it is on screen,
[01:12:04.520 --> 01:12:06.480]  we're streaming video at prisonplanet.tv
[01:12:06.480 --> 01:12:07.640]  for radio listeners.
[01:12:07.640 --> 01:12:10.200]  And again, John Rappaport wrote an article about this
[01:12:10.200 --> 01:12:13.360]  that we ran at infowars.com,
[01:12:13.360 --> 01:12:16.160]  breaking down the fact that it is just an incredible crime
[01:12:16.160 --> 01:12:18.760]  that's happening, we'll cover that after the break.
[01:12:18.760 --> 01:12:23.480]  But John, what is your take,
[01:12:23.480 --> 01:12:25.480]  we only got a few minutes before a break here,
[01:12:25.480 --> 01:12:28.000]  on the hype of riots
[01:12:28.000 --> 01:12:29.720]  and people saying they're gonna riot
[01:12:29.720 --> 01:12:31.680]  if Obama doesn't win.
[01:12:31.680 --> 01:12:33.520]  Again, John is a graduate of Amherst College
[01:12:33.520 --> 01:12:35.320]  with a BA in Philosophy and Worked in Freelance,
[01:12:35.320 --> 01:12:36.720]  investigative reporting, 30 years.
[01:12:36.720 --> 01:12:39.040]  He's published the website, nomorefakenews.com.
[01:12:39.040 --> 01:12:41.760]  It's a 2001 and been a radio host as well.
[01:12:41.760 --> 01:12:44.440]  And he's written for major national newspapers
[01:12:44.440 --> 01:12:46.400]  and investigative journalism work
[01:12:46.400 --> 01:12:47.720]  for a national television.
[01:12:47.720 --> 01:12:49.080]  I won't get into his whole bio.
[01:12:49.080 --> 01:12:52.360]  But briefly, what's your take on October surprise?
[01:12:52.360 --> 01:12:56.160]  Is it financial meltdown, wide war in Syria, Iran?
[01:12:57.160 --> 01:12:59.400]  What do you make of this big story
[01:12:59.400 --> 01:13:00.960]  that we're seeing all over the place
[01:13:00.960 --> 01:13:02.200]  that there may be riots?
[01:13:03.360 --> 01:13:06.760]  Well, Alex, it's obvious that this is more,
[01:13:06.760 --> 01:13:10.960]  class warfare, race warfare being promoted.
[01:13:10.960 --> 01:13:14.560]  I mean, here's the idea, let's stir up as much trouble
[01:13:14.560 --> 01:13:15.880]  as we possibly can.
[01:13:15.880 --> 01:13:18.240]  Let's predict that all kinds of dire things
[01:13:18.240 --> 01:13:21.040]  are gonna happen because then maybe they will.
[01:13:21.040 --> 01:13:24.680]  Because then we, in other words, the controllers,
[01:13:24.680 --> 01:13:27.360]  the globalists have a chance to shut down society,
[01:13:27.360 --> 01:13:30.800]  declare martial law, go in there with all kinds of troops
[01:13:30.800 --> 01:13:32.600]  and bullets, as you've described,
[01:13:32.600 --> 01:13:35.280]  and weapons and sound weapons
[01:13:35.280 --> 01:13:38.640]  and invade towns and cities and inner cities
[01:13:38.640 --> 01:13:43.200]  on the pretext that we've got these riots boiling over.
[01:13:43.200 --> 01:13:46.200]  And then we can say the whole country's melting down
[01:13:46.200 --> 01:13:48.600]  and we have to impose tighter controls,
[01:13:48.600 --> 01:13:50.920]  more controls, more controls, more controls.
[01:13:50.920 --> 01:13:55.920]  So they're trying to float a self-fulfilling prophecy
[01:13:55.960 --> 01:13:57.720]  and stir up people all at once
[01:13:57.720 --> 01:14:01.000]  because they keep publishing these insane comments
[01:14:01.000 --> 01:14:02.400]  by people out of nowhere.
[01:14:02.400 --> 01:14:04.520]  I mean, who cares who these people are,
[01:14:04.520 --> 01:14:06.800]  whether they're famous or they're unknown,
[01:14:06.800 --> 01:14:09.800]  who are saying, watch out, watch out, if Obama loses,
[01:14:09.800 --> 01:14:11.080]  riots are gonna break out,
[01:14:11.080 --> 01:14:13.040]  we're not gonna take this kind of stuff.
[01:14:13.040 --> 01:14:15.680]  I mean, anybody can say this kind of thing,
[01:14:15.680 --> 01:14:18.160]  but they make a big deal out of it
[01:14:18.160 --> 01:14:20.120]  so that they can then say, well,
[01:14:20.120 --> 01:14:22.760]  look, we said it's gonna happen and here it is.
[01:14:22.760 --> 01:14:25.280]  They wanna provoke this into happening
[01:14:25.280 --> 01:14:26.520]  is what they wanna do.
[01:14:26.520 --> 01:14:29.440]  And then they wanna clamp down on the population
[01:14:29.440 --> 01:14:32.440]  and say, we have to protect you, we have to keep you safe,
[01:14:32.440 --> 01:14:34.340]  and therefore don't go out at night,
[01:14:34.340 --> 01:14:37.200]  we have all kinds of new rules and regulations
[01:14:37.200 --> 01:14:38.760]  and new surveillance.
[01:14:38.760 --> 01:14:42.360]  It's like a mini 9-11.
[01:14:42.360 --> 01:14:44.120]  You know, it's like saying, okay,
[01:14:44.120 --> 01:14:46.840]  this was an attack on America, these riots.
[01:14:46.840 --> 01:14:50.320]  And so I know you folks all want security
[01:14:50.320 --> 01:14:51.960]  and we're here to deliver it.
[01:14:51.960 --> 01:14:55.120]  We've got new stuff you never even heard of before.
[01:14:55.120 --> 01:14:57.280]  We can spy on everybody all the time
[01:14:57.280 --> 01:14:59.040]  and predict what they're gonna do.
[01:14:59.040 --> 01:15:03.080]  And in that way, everybody's gonna be just fine,
[01:15:03.080 --> 01:15:04.760]  everybody's gonna be safe.
[01:15:04.760 --> 01:15:07.000]  So just take it in the neck
[01:15:07.000 --> 01:15:09.280]  as we're gonna give it to you
[01:15:09.280 --> 01:15:11.400]  and you'll be safe and protected.
[01:15:11.400 --> 01:15:14.080]  That's what they're doing and they keep on doing it
[01:15:14.080 --> 01:15:15.680]  for different reasons.
[01:15:15.680 --> 01:15:17.560]  And this whole thing about race riots
[01:15:17.560 --> 01:15:20.000]  is just the latest reason they're giving.
[01:15:22.760 --> 01:15:25.840]  Well, I agree with you, but at the same time,
[01:15:25.840 --> 01:15:27.800]  we did see the White House try to go in
[01:15:27.800 --> 01:15:30.400]  with the Justice Department and hype stuff up
[01:15:30.400 --> 01:15:31.800]  with the Trayvon Martin case
[01:15:31.800 --> 01:15:34.560]  where Trayvon Martin did later come out.
[01:15:34.560 --> 01:15:36.560]  I mean, they showed his head all bleeding,
[01:15:36.560 --> 01:15:38.280]  he beat him up.
[01:15:38.280 --> 01:15:39.520]  That's what the witnesses saw,
[01:15:39.520 --> 01:15:40.920]  including his black neighbor said,
[01:15:40.920 --> 01:15:43.600]  no, the kid was on top of and beat him up.
[01:15:43.600 --> 01:15:46.320]  They showed a photo that was seven years old.
[01:15:46.320 --> 01:15:47.160]  That's why I call him a kid.
[01:15:47.160 --> 01:15:48.640]  He was actually a huge man.
[01:15:48.640 --> 01:15:50.640]  His dad was a gigantic guy.
[01:15:50.640 --> 01:15:52.360]  And it's sad what happened to Trayvon Martin,
[01:15:52.360 --> 01:15:54.800]  but they really wanna get this going.
[01:15:54.800 --> 01:15:56.640]  And the question is why?
[01:15:56.640 --> 01:15:58.000]  We'll be right back to break down
[01:15:58.000 --> 01:15:59.440]  the drugging of your children.
[01:15:59.440 --> 01:16:01.000]  Aaron Fullen here.
[01:16:01.000 --> 01:16:03.000]  As the food police shut down food co-ops,
[01:16:03.000 --> 01:16:04.440]  the Amish and small farmers,
[01:16:04.440 --> 01:16:06.000]  Americans are losing access,
[01:16:06.000 --> 01:16:08.000]  not just to raw milk and homemade cheeses,
[01:16:08.000 --> 01:16:10.560]  but to healthy, home-crafted sources for fermented foods
[01:16:10.560 --> 01:16:12.440]  like sauerkraut, yogurt, and kefir.
[01:16:12.440 --> 01:16:14.440]  It seems there's a war on life-giving foods
[01:16:14.440 --> 01:16:16.440]  with living enzymes and healthy bacteria.
[01:16:16.440 --> 01:16:18.360]  But frankly, I'm not sure what the food police
[01:16:18.360 --> 01:16:19.360]  are so afraid of.
[01:16:19.360 --> 01:16:20.760]  These remarkable foods have been around
[01:16:20.760 --> 01:16:22.080]  since the beginning of history,
[01:16:22.080 --> 01:16:24.120]  with archeological evidence for fermented foods
[01:16:24.120 --> 01:16:25.800]  and beverages being found across the globe
[01:16:25.800 --> 01:16:27.120]  in almost every culture.
[01:16:27.120 --> 01:16:29.120]  Even today, Japanese eat meat and meat
[01:16:29.120 --> 01:16:31.360]  miso, Africans eat fermented porges,
[01:16:31.360 --> 01:16:33.280]  Koreans eat kamichi, and in India,
[01:16:33.280 --> 01:16:35.600]  fermented milk is a staple for healthy living.
[01:16:35.600 --> 01:16:36.680]  But here's some good news.
[01:16:36.680 --> 01:16:39.080]  South Berlin Americans can now discover the secrets
[01:16:39.080 --> 01:16:40.760]  to making these amazing fermented foods
[01:16:40.760 --> 01:16:42.920]  legally and privately in their own homes.
[01:16:42.920 --> 01:16:44.520]  Since it's still legal to make these foods
[01:16:44.520 --> 01:16:46.280]  as long as you can make them yourself.
[01:16:46.280 --> 01:16:49.120]  For more information, check out fermentationfactor.com.
[01:16:49.120 --> 01:16:51.120]  That's fermentationfactor.com.
[01:16:51.120 --> 01:16:53.560]  It's easy to create your own powerful fermented foods,
[01:16:53.560 --> 01:16:57.280]  and you can do it by going to www.fermentationfactor.com.
[01:16:57.280 --> 01:17:00.440]  That's www.fermentationfactor.com.
[01:17:00.440 --> 01:17:02.840]  Alex Jones here with a very important announcement
[01:17:02.840 --> 01:17:04.000]  for tree seekers.
[01:17:04.000 --> 01:17:06.280]  We've carried a lot of amazing films and books
[01:17:06.280 --> 01:17:08.520]  over the years on the online video bookstore
[01:17:08.520 --> 01:17:09.920]  at infowars.com.
[01:17:09.920 --> 01:17:11.840]  And out of all the titles we've carried,
[01:17:11.840 --> 01:17:16.520]  one stands out because it is just so chillingly convincing.
[01:17:16.520 --> 01:17:19.840]  And that's Dreams From My Real Father by Joel Gilbert,
[01:17:19.840 --> 01:17:22.200]  available at infowars.com.
[01:17:22.200 --> 01:17:24.920]  This film exposes the fraud that Obama is
[01:17:24.920 --> 01:17:26.080]  like nothing I've seen.
[01:17:26.080 --> 01:17:28.560]  If you want to know who Obama's real daddy is,
[01:17:28.560 --> 01:17:29.840]  this is the film for you.
[01:17:29.840 --> 01:17:32.760]  Don't forget, your purchase supports our broadcast
[01:17:32.760 --> 01:17:34.480]  and our growing media network.
[01:17:34.480 --> 01:17:36.920]  You'll also find it in fullwarshop.com.
[01:17:36.920 --> 01:17:39.280]  None dare call a conspiracy by Gary Allen,
[01:17:39.280 --> 01:17:40.840]  the book that woke me up.
[01:17:40.840 --> 01:17:42.960]  We're also carrying behind the green mask,
[01:17:42.960 --> 01:17:45.240]  You and a Gender 21 by Rosa Corey.
[01:17:45.240 --> 01:17:48.200]  This book is coffin nails to the globalist takeover.
[01:17:48.200 --> 01:17:51.480]  The Greater Good, the most professional and up-to-date film
[01:17:51.480 --> 01:17:55.000]  I've ever seen, exposing the scourge that is vaccines.
[01:17:55.000 --> 01:17:57.960]  These titles and a lot more are all available
[01:17:57.960 --> 01:18:00.960]  at infowarshop.com.
[01:18:00.960 --> 01:18:04.240]  The Silver Lungs Generator is the only all-encompassing
[01:18:04.240 --> 01:18:07.640]  professional-class product for producing endless colloidal
[01:18:07.640 --> 01:18:10.520]  and ionic silver solutions right from the convenience
[01:18:10.520 --> 01:18:11.560]  of your home.
[01:18:11.560 --> 01:18:13.640]  With recent regulations threatening
[01:18:13.640 --> 01:18:15.520]  the sale of silver-based supplements,
[01:18:15.520 --> 01:18:18.760]  now you can secure yourself and your family
[01:18:18.760 --> 01:18:22.720]  by producing your own silver solutions anywhere, anytime.
[01:18:22.720 --> 01:18:25.800]  You can have the peace of mind knowing that you can create
[01:18:25.800 --> 01:18:28.840]  endless supply of silver anytime, anywhere
[01:18:28.840 --> 01:18:30.280]  for any application.
[01:18:30.280 --> 01:18:33.200]  The Silver Lungs Generator is a one-time purchase
[01:18:33.200 --> 01:18:36.040]  that requires no maintenance nor replacement parts
[01:18:36.040 --> 01:18:37.440]  for the life of the unit.
[01:18:37.440 --> 01:18:40.400]  This product was designed to be an invaluable part
[01:18:40.400 --> 01:18:42.280]  of your vital preparations.
[01:18:42.280 --> 01:18:44.280]  For a detailed report on the differences
[01:18:44.280 --> 01:18:46.560]  between ionic silver, colloidal silver,
[01:18:46.560 --> 01:18:49.760]  and what most silver solution manufacturers are producing,
[01:18:49.760 --> 01:18:54.160]  please visit our website at www.silverlungs.com
[01:18:54.160 --> 01:18:56.720]  for more information on why you should be producing
[01:18:56.720 --> 01:19:00.280]  your own silver solutions right from your home forever.
[01:19:00.280 --> 01:19:02.400]  The worst drought in 50 years continues,
[01:19:02.400 --> 01:19:04.760]  and the first six months of 2012 marks the hottest
[01:19:04.760 --> 01:19:05.840]  half year on record.
[01:19:05.840 --> 01:19:09.400]  78% of the Midwest corn belt is in drought conditions.
[01:19:09.400 --> 01:19:12.200]  Not only corn, but soy, alfalfa, fruits, vegetables,
[01:19:12.200 --> 01:19:14.760]  and wheat are all impacted, raising prices.
[01:19:14.760 --> 01:19:17.040]  The cost to feed livestock is forcing farmers
[01:19:17.040 --> 01:19:19.720]  and ranchers out of business, blowing up your food prices.
[01:19:19.720 --> 01:19:21.480]  The only strategy to counter this
[01:19:21.480 --> 01:19:24.120]  is to freeze your food cost at today's prices
[01:19:24.120 --> 01:19:27.320]  by getting your own supply of foods from E-Foods Direct now.
[01:19:27.320 --> 01:19:29.480]  As the price of raw ingredients increases,
[01:19:29.480 --> 01:19:31.200]  E-Foods will have to raise prices too.
[01:19:31.200 --> 01:19:32.960]  Now is the time to get your supply.
[01:19:32.960 --> 01:19:35.360]  I recently increased my supply from E-Foods Direct
[01:19:35.360 --> 01:19:37.040]  because we've all known this was coming.
[01:19:37.040 --> 01:19:39.960]  You know about their delicious long-term storeable foods.
[01:19:39.960 --> 01:19:42.720]  The fact is you can eat it any time to save money today,
[01:19:42.720 --> 01:19:44.520]  and because it's stored for 25 years,
[01:19:44.520 --> 01:19:45.800]  you're locking in today's prices
[01:19:45.800 --> 01:19:47.280]  and avoiding the rising food cost.
[01:19:47.280 --> 01:19:50.400]  Don't wait, call 800-409-5633
[01:19:50.400 --> 01:19:53.200]  or go to e-foodsdirect.com forward slash alex.
[01:19:53.200 --> 01:19:55.400]  Call 800-409-5633
[01:19:55.400 --> 01:19:57.680]  or e-foodsdirect.com forward slash alex.
[01:19:57.680 --> 01:19:59.800]  You can bet your life on E-Foods Direct.
[01:20:01.520 --> 01:20:05.080]  Coast to coast, direct from Austin.
[01:20:05.080 --> 01:20:08.680]  You're listening to the Alex Jones Broadcasting Network.
[01:20:08.680 --> 01:20:21.680]  Leading a frontal assault on the lies of the New World Order,
[01:20:21.680 --> 01:20:26.080]  it's Alex Jones on the GCN radio network.
[01:20:26.080 --> 01:20:32.480]  Okay, if you're just joining us, I'm your host Alex Jones.
[01:20:32.480 --> 01:20:35.080]  We've got investigative journalist John Rappaport
[01:20:35.080 --> 01:20:37.080]  on the line with us via video Skype.
[01:20:37.080 --> 01:20:39.280]  You can watch it at prisonplanet.tv
[01:20:39.280 --> 01:20:42.080]  or infowarsnews.com if you're a radio listener
[01:20:42.080 --> 01:20:44.080]  and want to check out the video feed.
[01:20:44.080 --> 01:20:48.080]  If you go back to 2006,
[01:20:48.080 --> 01:20:51.080]  the Associated Press, WorldNet Daily, others reported it.
[01:20:51.080 --> 01:20:52.080]  We covered it.
[01:20:52.080 --> 01:20:56.080]  One of the board members of the National Presidential Commission
[01:20:56.080 --> 01:20:58.080]  had a pang of conscience and went public.
[01:20:58.080 --> 01:21:01.080]  You can pull up these articles and said,
[01:21:01.080 --> 01:21:03.080]  this was written by a big pharma.
[01:21:03.080 --> 01:21:04.080]  It's called the New Freedom Initiative,
[01:21:04.080 --> 01:21:07.080]  very Orwellian name like the Patriot Act,
[01:21:07.080 --> 01:21:11.080]  and it seeks to get half of the kids in America
[01:21:11.080 --> 01:21:15.080]  on psychotropic drugs with guidelines written by big pharma
[01:21:15.080 --> 01:21:19.080]  to have the school nurse, the school counselor pushing on them.
[01:21:19.080 --> 01:21:21.080]  Now, Ron Paul's sponsored a bill.
[01:21:21.080 --> 01:21:24.080]  They shot most of it down in 2006.
[01:21:24.080 --> 01:21:29.080]  Now, six years ago, seven years ago.
[01:21:29.080 --> 01:21:32.080]  If you expand on that, they're back,
[01:21:32.080 --> 01:21:35.080]  and there's a big PR push that, oh, everybody's going to get
[01:21:35.080 --> 01:21:37.080]  free screening, isn't it great?
[01:21:37.080 --> 01:21:40.080]  It's kind of like getting a call, hey, you get a free duffel bag
[01:21:40.080 --> 01:21:42.080]  if you come to this timeshare meeting,
[01:21:42.080 --> 01:21:45.080]  and it's a 14-hour sales pitch,
[01:21:45.080 --> 01:21:48.080]  or it's like being put on the rack and being tortured.
[01:21:48.080 --> 01:21:50.080]  Well, this is much worse.
[01:21:50.080 --> 01:21:53.080]  This is, hey, everybody gets free psychological screening
[01:21:53.080 --> 01:21:56.080]  of young children.
[01:21:56.080 --> 01:21:59.080]  From pre-K right up to college,
[01:21:59.080 --> 01:22:02.080]  you're going to get a psychological screening with guidelines.
[01:22:02.080 --> 01:22:05.080]  And the guidelines, we read these on air earlier in the week.
[01:22:05.080 --> 01:22:10.080]  It says, don't trust authorities, have anxiety,
[01:22:10.080 --> 01:22:13.080]  have trouble sleeping, sometimes get angry.
[01:22:13.080 --> 01:22:17.080]  Well, you need to be on drugs. That's it.
[01:22:17.080 --> 01:22:18.080]  And John has an article.
[01:22:18.080 --> 01:22:20.080]  It's up at infowars.com, bombshell,
[01:22:20.080 --> 01:22:24.080]  mind control engineers now drugging children for social justice.
[01:22:24.080 --> 01:22:26.080]  That's a quote.
[01:22:26.080 --> 01:22:29.080]  And we have the head of the Texas Psychiatry Board,
[01:22:29.080 --> 01:22:31.080]  at least he was the head of it at the time,
[01:22:31.080 --> 01:22:33.080]  five, six years ago in my film Endgame.
[01:22:33.080 --> 01:22:35.080]  He was asked by Representative Susanna Hupp
[01:22:35.080 --> 01:22:36.080]  of the Texas Legislature,
[01:22:36.080 --> 01:22:39.080]  why are 69% of Texas foster kids,
[01:22:39.080 --> 01:22:41.080]  and by the way, that happens to be the national average too,
[01:22:41.080 --> 01:22:44.080]  on up to seven psychotropic, or that's the average,
[01:22:44.080 --> 01:22:46.080]  69% around seven.
[01:22:46.080 --> 01:22:48.080]  He said, well, they come from bad gene pools.
[01:22:48.080 --> 01:22:50.080]  She goes, do you do gene tests?
[01:22:50.080 --> 01:22:52.080]  No, they just have bad gene pools.
[01:22:52.080 --> 01:22:54.080]  So it's really eugenics.
[01:22:54.080 --> 01:22:56.080]  And now they're saying, I mean, here it is in New York Times,
[01:22:56.080 --> 01:22:57.080]  all over the place.
[01:22:57.080 --> 01:22:59.080]  Oh, it's not just for problem kids,
[01:22:59.080 --> 01:23:01.080]  or kids with bad grades.
[01:23:01.080 --> 01:23:04.080]  Everybody needs to be drugged now.
[01:23:04.080 --> 01:23:07.080]  So they're not just saying 50%,
[01:23:07.080 --> 01:23:10.080]  they're saying Ritalin Prozac's good for you.
[01:23:10.080 --> 01:23:14.080]  John, break down this bombshell information.
[01:23:14.080 --> 01:23:15.080]  Unbelievable, Alex.
[01:23:15.080 --> 01:23:18.080]  I thought I'd heard everything.
[01:23:18.080 --> 01:23:21.080]  We got these doctors who are now saying,
[01:23:21.080 --> 01:23:25.080]  well, here's the thing, if you're raised in a poor family
