[00:00.000 --> 00:29.640]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[1:13:02.640 --> 1:13:05.640]  I believe in black people, I'm black myself
[1:13:05.640 --> 1:13:08.640]  and I work every day to advance the causes
[1:13:08.640 --> 1:13:10.640]  and to try to do something about this problem
[1:13:10.640 --> 1:13:12.640]  we have in America
[1:13:12.640 --> 1:13:15.640]  Well, I think a lot of people are missing being honorable
[1:13:15.640 --> 1:13:17.640]  and I understand it's a generalization
[1:13:17.640 --> 1:13:19.640]  and you've lived it and been through it
[1:13:19.640 --> 1:13:22.640]  living in the south and then helping folks up in New York
[1:13:22.640 --> 1:13:24.640]  quantify it for people
[1:13:24.640 --> 1:13:27.640]  what you've seen, what's happening and what's going on here
[1:13:27.640 --> 1:13:29.640]  Well, let's just take for instance, Chicago for instance
[1:13:29.640 --> 1:13:31.640]  you made mention a few moments ago
[1:13:31.640 --> 1:13:33.640]  and I have a check to stats myself
[1:13:33.640 --> 1:13:35.640]  but six people have been shot dead this weekend
[1:13:35.640 --> 1:13:38.640]  in Chicago, 17 wounded
[1:13:38.640 --> 1:13:40.640]  more than a thousand people have been shot
[1:13:40.640 --> 1:13:44.640]  since the Trayvon Martin incident back in February of 2012
[1:13:44.640 --> 1:13:46.640]  and yet there have been no marches, no protests
[1:13:46.640 --> 1:13:48.640]  there's no national outrage
[1:13:48.640 --> 1:13:52.640]  over all the deaths of the people that have died in Chicago
[1:13:52.640 --> 1:13:54.640]  I mean you've had a six month old baby die
[1:13:54.640 --> 1:13:56.640]  you have a five year old girl die
[1:13:56.640 --> 1:13:58.640]  you've had 15 year old boys and 16 year old girls
[1:13:58.640 --> 1:14:00.640]  all shot dead
[1:14:00.640 --> 1:14:03.640]  and yet there is no public outrage
[1:14:03.640 --> 1:14:05.640]  because as far as black people are concerned
[1:14:05.640 --> 1:14:07.640]  the black life or the black death
[1:14:07.640 --> 1:14:09.640]  is a very cheap death
[1:14:09.640 --> 1:14:11.640]  and it doesn't get the national attention
[1:14:11.640 --> 1:14:13.640]  only time a black death gets attention
[1:14:13.640 --> 1:14:15.640]  is when it happens with the white person
[1:14:15.640 --> 1:14:17.640]  and the reason for that is because
[1:14:17.640 --> 1:14:19.640]  black people themselves
[1:14:19.640 --> 1:14:22.640]  don't honor their own value
[1:14:22.640 --> 1:14:25.640]  life is cheap if you are black
[1:14:25.640 --> 1:14:28.640]  on black crime, there is no outrage
[1:14:28.640 --> 1:14:30.640]  the only time it gets some sort of lifting
[1:14:30.640 --> 1:14:33.640]  is this involved with a white person
[1:14:33.640 --> 1:14:34.640]  involved also?
[1:14:34.640 --> 1:14:35.640]  Well I've got to say this
[1:14:35.640 --> 1:14:36.640]  I've got to say this because I've interviewed
[1:14:36.640 --> 1:14:38.640]  a lot of black socialists and liberals
[1:14:38.640 --> 1:14:39.640]  and I've had them here in person
[1:14:39.640 --> 1:14:40.640]  and they say hey
[1:14:40.640 --> 1:14:42.640]  there are too many black people
[1:14:42.640 --> 1:14:43.640]  I hope they all get aborted
[1:14:43.640 --> 1:14:46.640]  more for me this idea
[1:14:46.640 --> 1:14:49.640]  of as long as the state's killing black people
[1:14:49.640 --> 1:14:51.640]  you know that's cute and fun
[1:14:51.640 --> 1:14:52.640]  you'll pay for more abortions
[1:14:52.640 --> 1:14:53.640]  where does that come from?
[1:14:53.640 --> 1:14:56.640]  because that is a phenomenon I've seen
[1:14:56.640 --> 1:14:58.640]  Well I think that what has happened
[1:14:58.640 --> 1:15:00.640]  over the past generation
[1:15:00.640 --> 1:15:02.640]  it hasn't always been this way
[1:15:02.640 --> 1:15:04.640]  but what has happened over the past generation
[1:15:04.640 --> 1:15:06.640]  is that black people have turned their fate
[1:15:06.640 --> 1:15:09.640]  their social and moral lives
[1:15:09.640 --> 1:15:11.640]  over to a bunch of race-baiters
[1:15:11.640 --> 1:15:13.640]  Jesse Jackson, Al Sharpton types
[1:15:13.640 --> 1:15:15.640]  and then of course it's been glamorized
[1:15:15.640 --> 1:15:18.640]  by the gangs, the bloods and the crypts
[1:15:18.640 --> 1:15:20.640]  and the rap music
[1:15:20.640 --> 1:15:22.640]  and they've lost a sense of dignity
[1:15:22.640 --> 1:15:25.640]  more specifically you don't have
[1:15:25.640 --> 1:15:27.640]  the kind of fatherly structure
[1:15:27.640 --> 1:15:29.640]  in the black homes anymore
[1:15:29.640 --> 1:15:31.640]  the black communities
[1:15:31.640 --> 1:15:33.640]  and blacks that do well run
[1:15:33.640 --> 1:15:35.640]  like black flight from the community
[1:15:35.640 --> 1:15:37.640]  so we've got a major social issue
[1:15:37.640 --> 1:15:39.640]  that you know nobody white
[1:15:39.640 --> 1:15:41.640]  or no government can cure
[1:15:41.640 --> 1:15:43.640]  we have got to look to Almighty God
[1:15:43.640 --> 1:15:44.640]  to cure our problems
[1:15:44.640 --> 1:15:45.640]  Well stay there
[1:15:45.640 --> 1:15:47.640]  I mean undoubtedly what you're talking about
[1:15:47.640 --> 1:15:48.640]  is happening everywhere
[1:15:48.640 --> 1:15:50.640]  but it is worse obviously statistically
[1:15:50.640 --> 1:15:52.640]  in the black community
[1:15:52.640 --> 1:15:54.640]  I mean it's the war on fathers
[1:15:54.640 --> 1:15:55.640]  turn on television
[1:15:55.640 --> 1:15:57.640]  every show demonizes fathers
[1:15:57.640 --> 1:15:58.640]  I'm Alex Jones
[1:15:58.640 --> 1:16:22.640]  While in the black community
[1:16:22.640 --> 1:16:23.640]  it's like actually
[1:16:23.640 --> 1:16:24.640]  there's different locations
[1:16:24.640 --> 1:16:26.640]  along East Georgia
[1:16:26.640 --> 1:16:31.640]  and it's revolutionary. You'll get 24-hour protection for just $14.99 a month.
[1:16:31.640 --> 1:16:34.640]  There are no hidden fees and no contracts.
[1:16:34.640 --> 1:16:38.640]  You'll save thousands, plus you're protected by their 100% money-back guarantee.
[1:16:38.640 --> 1:16:42.640]  Protect yourself against home invasions and break-ins.
[1:16:42.640 --> 1:16:46.640]  Order your SimplySafe system now and receive a wireless keychain remote,
[1:16:46.640 --> 1:16:51.640]  a $25 gift, free, so don't waste your time dealing with scum.
[1:16:51.640 --> 1:16:59.640]  Visit GetSimplySafe.com
[1:16:59.640 --> 1:17:04.640]  What does freedom mean to you? How about the freedom to take control of your own future?
[1:17:04.640 --> 1:17:08.640]  At eFoodsDirect, we're again celebrating Food Freedom Month.
[1:17:08.640 --> 1:17:14.640]  In July for every $329 you spend on our highly nutritious, great-tasting food,
[1:17:14.640 --> 1:17:17.640]  you will receive a $190 dollar Patriot Pack, free.
[1:17:17.640 --> 1:17:22.640]  For example, purchase a six-month supply and get three Patriot Packs free.
[1:17:22.640 --> 1:17:27.640]  The Patriot Pack is a 24-day supply of eFoods, quick-fix, easy-to-store food,
[1:17:27.640 --> 1:17:32.640]  plus stove, fuel, and cook pot, all in an easy-to-carry bucket.
[1:17:32.640 --> 1:17:35.640]  Patriot Packs are the ideal grab-and-go emergency kit for your car,
[1:17:35.640 --> 1:17:40.640]  or to have by the back door, perfect for your cabin or camping trip this summer,
[1:17:40.640 --> 1:17:43.640]  or even simply to add more food to your supply, free.
[1:17:43.640 --> 1:17:49.640]  Call 800-409-5633 or go to eFoodsDirect.com slash Alex,
[1:17:49.640 --> 1:17:51.640]  and get your free Patriot Pack with purchase.
[1:17:51.640 --> 1:17:57.640]  Call 800-409-5633 or eFoodsDirect.com slash Alex,
[1:17:57.640 --> 1:17:59.640]  and remember, free shipping every day.
[1:17:59.640 --> 1:18:03.640]  Cal Bend Soap Company can save you thousands of dollars
[1:18:03.640 --> 1:18:07.640]  and give you good old-fashioned real soap that is triple concentrated
[1:18:07.640 --> 1:18:11.640]  and made from the highest quality vegetable and coconut oils.
[1:18:11.640 --> 1:18:16.640]  See them on the web, www.5starsoap.com,
[1:18:16.640 --> 1:18:21.640]  or call 1-800-340-7091 for a free catalog,
[1:18:21.640 --> 1:18:23.640]  and buy American-made products.
[1:18:23.640 --> 1:18:26.640]  Order the sampler, a one to two-month supply,
[1:18:26.640 --> 1:18:29.640]  or get a one to two-year supply of soaps for all your cleaning needs.
[1:18:29.640 --> 1:18:33.640]  You're getting soap products twice as good as what you're using now.
[1:18:33.640 --> 1:18:38.640]  This is an amazing deal, and you will love the way real soap makes your skin feel.
[1:18:38.640 --> 1:18:45.640]  Call 1-800-340-7091 or visit www.5starsoap.com.
[1:18:45.640 --> 1:18:50.640]  Alex and his staff have used these earth-friendly pure soaps for years.
[1:18:50.640 --> 1:18:54.640]  See them on the web, www.5starsoap.com,
[1:18:54.640 --> 1:19:00.640]  or call 1-800-340-7091 for a catalog.
[1:19:00.640 --> 1:19:05.640]  Now is the perfect time to spring clean your body with Supernatural Silver,
[1:19:05.640 --> 1:19:10.640]  a non-toxic disinfectant for the body that can be used internally or externally.
[1:19:10.640 --> 1:19:16.640]  It helps the immune system by killing the bacteria, viruses, and mold that cause disease.
[1:19:16.640 --> 1:19:20.640]  This helps to reduce the workload of your already overworked immune system
[1:19:20.640 --> 1:19:24.640]  and allows the immune system to refocus its energy and recharge.
[1:19:24.640 --> 1:19:28.640]  Supernatural Silver can help combat over 300 different conditions,
[1:19:28.640 --> 1:19:34.640]  and it has the ability to kill over 143 types of bacteria, viruses, mold, and yeast.
[1:19:34.640 --> 1:19:39.640]  Supernatural Silver's patented technology includes advanced scientific research
[1:19:39.640 --> 1:19:44.640]  with over 180 scientific studies conducted at independent universities, hospitals,
[1:19:44.640 --> 1:19:47.640]  research institutions, and nursing homes.
[1:19:47.640 --> 1:19:53.640]  To see how Supernatural Silver can change your life, go to www.supernaturalsilver.com.
[1:19:53.640 --> 1:19:59.640]  Use the promo code Silver2013 for 20% off and like us on Facebook.
[1:19:59.640 --> 1:20:04.640]  Coast to coast, direct from Austin.
[1:20:04.640 --> 1:20:09.640]  You're listening to the Alex Jones Broadcasting Network.
[1:20:12.640 --> 1:20:21.640]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[1:20:21.640 --> 1:20:24.640]  Alright folks, Alex Jones here back live.
[1:20:24.640 --> 1:20:28.640]  Pastor James David Manning is up in Harlem and has a big church up there
[1:20:28.640 --> 1:20:32.640]  and really tries to help the community and get people where they're not dependent,
[1:20:32.640 --> 1:20:36.640]  but I gotta be honest here, I'm not up in Harlem, I've been there before, visited.
[1:20:36.640 --> 1:20:39.640]  I didn't grow up in the south like Pastor Manning did.
[1:20:39.640 --> 1:20:42.640]  I'm not black so I can't speak from all his experiences,
[1:20:42.640 --> 1:20:48.640]  but when I look at the social engineers and read what the globalists said they'd do 100 years ago,
[1:20:48.640 --> 1:20:52.640]  they use the black community as the beta test to break up the family,
[1:20:52.640 --> 1:20:56.640]  to kick the men out, to make the women the house boss, all that.
[1:20:56.640 --> 1:20:59.640]  That's the model now percolating into all communities.
[1:20:59.640 --> 1:21:01.640]  You turn on television.
[1:21:01.640 --> 1:21:03.640]  Every message is the man's an idiot.
[1:21:03.640 --> 1:21:05.640]  Every message is the man's a moron.
[1:21:05.640 --> 1:21:07.640]  And then men buy into this and go along with it.
[1:21:07.640 --> 1:21:09.640]  I mean, look at Deadline Hollywood.
[1:21:09.640 --> 1:21:13.640]  Official Superman sequel will feature Batman in one explosive new film
[1:21:13.640 --> 1:21:18.640]  where the man of steel and Batman joined forces and adult men are all excited about that.
[1:21:18.640 --> 1:21:21.640]  Folks, I'm not saying you're bad if you like a Superman movie.
[1:21:21.640 --> 1:21:24.640]  The point is men are acting on little boys though.
[1:21:24.640 --> 1:21:27.640]  They have the same excitement my 10-year-old son has.
[1:21:27.640 --> 1:21:32.640]  The real war is going on right now for our families, our communities,
[1:21:32.640 --> 1:21:36.640]  and even the tough guy men just want to strut around acting tough to other men.
[1:21:36.640 --> 1:21:39.640]  They don't want to actually be involved.
[1:21:39.640 --> 1:21:41.640]  It's a world of spectators.
[1:21:41.640 --> 1:21:44.640]  And then I've talked to the MTV executives off record.
[1:21:44.640 --> 1:21:48.640]  They were told the mid-90s, get rid of the rock and roll, which is destructive enough,
[1:21:48.640 --> 1:21:51.640]  gangster, and they want to destroy our community.
[1:21:51.640 --> 1:21:56.640]  I'm not giving a free pass to the out-of-control problems we see in the black community.
[1:21:56.640 --> 1:22:01.640]  What I'm saying is, Pastor Manning, is that there is a victimology there
[1:22:01.640 --> 1:22:05.640]  and that the globalist engineered so much of this, Margaret Sanger and others,
[1:22:05.640 --> 1:22:09.640]  saying we got to make these people dependent because black communities weren't like that 70 years ago.
[1:22:09.640 --> 1:22:14.640]  And look at what big government's done to black people and look what it does to everybody else.
[1:22:14.640 --> 1:22:16.640]  This tree has got poison fruit.
[1:22:16.640 --> 1:22:18.640]  Pastor Manning, you've got the floor.
[1:22:18.640 --> 1:22:22.640]  I mean, break down what you think's happening here, but let's also get into the whole case
[1:22:22.640 --> 1:22:26.640]  and where you see this going and why is the media playing up black on white crime
[1:22:26.640 --> 1:22:30.640]  like, you know, it's kind of cute to knock the head in of a cracker.
[1:22:30.640 --> 1:22:31.640]  Well, you're right.
[1:22:31.640 --> 1:22:37.640]  There is this globalist program to victimize or to use a group of people, such as black people,
[1:22:37.640 --> 1:22:40.640]  and one we consider them easy prey.
[1:22:40.640 --> 1:22:44.640]  However, my experiences early on were that black men were strong men,
[1:22:44.640 --> 1:22:46.640]  that they were not easy prey.
[1:22:46.640 --> 1:22:48.640]  They were strong family men.
[1:22:48.640 --> 1:22:49.640]  They worked hard.
[1:22:49.640 --> 1:22:50.640]  They took care of their families.
[1:22:50.640 --> 1:22:53.640]  Well, that was my dad's experience growing up in East Texas.
[1:22:53.640 --> 1:22:57.640]  Yeah, and my father down in North Carolina.
[1:22:57.640 --> 1:23:03.640]  What we see happening today, however, is that black men have forgotten their roots.
[1:23:03.640 --> 1:23:05.640]  They have forgotten where they've come from.
[1:23:05.640 --> 1:23:10.640]  They've forgotten the fact that they need to be providers and protectors of their families.
[1:23:10.640 --> 1:23:11.640]  They've forgotten that.
[1:23:11.640 --> 1:23:15.640]  And the reason why Alex, they have forgotten is because it's not taught anymore.
[1:23:15.640 --> 1:23:19.640]  Now, you may get, you know, the media or the globalists involved in the process,
[1:23:19.640 --> 1:23:22.640]  but I think basically we walked away from God.
[1:23:22.640 --> 1:23:23.640]  That's what we've done.
[1:23:23.640 --> 1:23:24.640]  I agree.
[1:23:24.640 --> 1:23:27.640]  And it's so cool in the culture, period.
[1:23:27.640 --> 1:23:31.640]  I mean, the gangsterism is spread everywhere, not just black folks to knock women up.
[1:23:31.640 --> 1:23:32.640]  Ah-ha-ha.
[1:23:32.640 --> 1:23:34.640]  It's so cool to be lazy.
[1:23:34.640 --> 1:23:35.640]  It's so cool to be a thug.
[1:23:35.640 --> 1:23:36.640]  And it's not.
[1:23:36.640 --> 1:23:38.640]  I mean, it's destructive.
[1:23:38.640 --> 1:23:43.640]  And it is the order of the day in the black community and the black churches
[1:23:43.640 --> 1:23:45.640]  are not addressing this issue.
[1:23:45.640 --> 1:23:47.640]  The media, on the other hand, is not addressing it.
[1:23:47.640 --> 1:23:49.640]  Even in fact, the media is promoting it.
[1:23:49.640 --> 1:23:51.640]  So we've got a major psychological problem.
[1:23:51.640 --> 1:23:55.640]  And going back to whether white men are suffering the same kind of thing with the attack on white men
[1:23:55.640 --> 1:23:58.640]  or men in general by the media, they very well may be.
[1:23:58.640 --> 1:24:02.640]  But there's a stability in the white family that you don't see in the black community.
[1:24:02.640 --> 1:24:08.640]  And I think that we're going to have to look very carefully at the fact that both generations
[1:24:08.640 --> 1:24:12.640]  or both races of men are being victimized or they're being attacked,
[1:24:12.640 --> 1:24:16.640]  but at least the white man continues to build his community,
[1:24:16.640 --> 1:24:20.640]  continues to take care of his family, whereas the black man does not.
[1:24:20.640 --> 1:24:23.640]  So the difference here is the simplest of honor.
[1:24:23.640 --> 1:24:29.640]  When a man has integrity, no matter how much he's attacked or no matter how much he's tempted,
[1:24:29.640 --> 1:24:35.640]  he continues to maintain his sense of integrity towards the final fundamental parts of his life,
[1:24:35.640 --> 1:24:38.640]  such as his family, his wife, his children, and his community.
[1:24:38.640 --> 1:24:39.640]  Absolutely.
[1:24:39.640 --> 1:24:41.640]  I get tempted all the time.
[1:24:41.640 --> 1:24:43.640]  And I just think about my children.
[1:24:43.640 --> 1:24:44.640]  Absolutely.
[1:24:44.640 --> 1:24:46.640]  And also think about my ancestors.
[1:24:46.640 --> 1:24:48.640]  I don't want to make my family a loser family.
[1:24:48.640 --> 1:24:50.640]  I come from a good family.
[1:24:50.640 --> 1:24:51.640]  Right.
[1:24:51.640 --> 1:24:54.640]  So we've got to then, even though there is an attack, there's a globalist attack,
[1:24:54.640 --> 1:25:00.640]  we've got to come to terms with the fact, why is it that black men so easily give in as a group, as a race?
[1:25:00.640 --> 1:25:02.640]  What is the root cause of that?
[1:25:02.640 --> 1:25:05.640]  And I have diagnosed it as without honor.
[1:25:05.640 --> 1:25:08.640]  And of course, beyond that, we have walked away from God.
[1:25:08.640 --> 1:25:10.640]  But it's honor and integrity.
[1:25:10.640 --> 1:25:15.640]  A man growing up in East Texas said the black folks that he knew and in general went to church more,
[1:25:15.640 --> 1:25:22.640]  had successful businesses, and were incredibly upstanding people who were into dignity and being honorable
[1:25:22.640 --> 1:25:25.640]  and wouldn't put up with any type of, you know, bad behavior.
[1:25:25.640 --> 1:25:29.640]  He said, statistically, he thought they were even more upright than white folks.
[1:25:29.640 --> 1:25:35.640]  So how since my dad, who's 63, and grew up in East Texas, how is it completely inverted itself?
[1:25:35.640 --> 1:25:40.640]  Some numbers, blacks had less illegitimacy 65 years ago than whites.
[1:25:40.640 --> 1:25:41.640]  Now the numbers are reversed.
[1:25:41.640 --> 1:25:43.640]  Alex, I've looked at this matter very carefully.
[1:25:43.640 --> 1:25:47.640]  As you stated, I grew up in the south, I'm now up in New York, and I'm black.
[1:25:47.640 --> 1:25:53.640]  The one thing I see that's most critical to the destruction of the black man has been the civil rights movement.
[1:25:53.640 --> 1:25:57.640]  Now, many would argue that that has been the thing that has helped black people.
[1:25:57.640 --> 1:26:02.640]  Alex, I can tell you from personal experience, from intellectual experience, from educational and historical experiences,
[1:26:02.640 --> 1:26:07.640]  the one thing that has crushed the black man has been the civil rights movement,
[1:26:07.640 --> 1:26:14.640]  starting with Rosa Parks going all the way back to the time of the April of Randolph and the workers movement on the train.
[1:26:14.640 --> 1:26:17.640]  And when the civil rights movement reached its peak with Dr. King,
[1:26:17.640 --> 1:26:22.640]  and this whole idea of abdicating responsibility for the home started then,
[1:26:22.640 --> 1:26:28.640]  as it also started with the hatred for the government, burn, baby, burn, black, and I'm proud.
[1:26:28.640 --> 1:26:33.640]  All of that was the beginning of the dissolution of the honor and the structure of the black family.
[1:26:33.640 --> 1:26:35.640]  Nothing more can be pointed out.
[1:26:35.640 --> 1:26:39.640]  But you're not indicting the civil rights movement.
[1:26:39.640 --> 1:26:43.640]  Are you saying something bad got flipped during that process?
[1:26:43.640 --> 1:26:45.640]  I am indicting the civil rights movement. Yes, I am.
[1:26:45.640 --> 1:26:47.640]  Okay, so what should have been done then?
[1:26:47.640 --> 1:26:50.640]  Because obviously that which doesn't kill you makes you stronger.
[1:26:50.640 --> 1:26:54.640]  But then once the state comes in and breaks up the family,
[1:26:54.640 --> 1:26:58.640]  and now the government takes away the responsibility, I can see that making people weak.
[1:26:58.640 --> 1:26:59.640]  That's dependency.
[1:26:59.640 --> 1:27:02.640]  But I mean, how specifically, I mean, what would you have done then?
[1:27:02.640 --> 1:27:09.640]  Well, I think that we could have found another way other than leading blacks to revolt against the government,
[1:27:09.640 --> 1:27:12.640]  while at the same time, revolting against the principles that made them strong.
[1:27:12.640 --> 1:27:20.640]  My pastor taught me that back in the 70s, his daughter, there was a strike by students in the New York City school system.
[1:27:20.640 --> 1:27:26.640]  And he said he was going to make his daughter go, and he took her to school, though there was no one there, no teachers there.
[1:27:26.640 --> 1:27:29.640]  He made her go to school because he didn't want to participate in the strike.
[1:27:29.640 --> 1:27:34.640]  What he was saying was this, once you teach people to revolt against the authority,
[1:27:34.640 --> 1:27:38.640]  they won't just stop at the school system, they'll stop at every authority as well.
[1:27:38.640 --> 1:27:40.640]  And that's what happened in the civil rights movement.
[1:27:40.640 --> 1:27:43.640]  See, white people have not had a civil rights movement.
[1:27:43.640 --> 1:27:46.640]  White people have not had a white movement in America.
[1:27:46.640 --> 1:27:51.640]  And were they to do so, you would probably find, well, I don't know if it's as much as in the black community,
[1:27:51.640 --> 1:27:57.640]  but were there to be a white movement, you would probably find there would be, then there has been.
[1:27:57.640 --> 1:28:00.640]  Let me retract that. The hippie movement, the free love movement.
[1:28:00.640 --> 1:28:07.640]  Oh, no, I agree. No, no, no. The white movements I know about are a bunch of losers who use that as the excuse to do nothing and just,
[1:28:07.640 --> 1:28:13.640]  I gotta be honest, the black supremacists and the white supremacists, they all lack like the same, a bunch of trash.
[1:28:13.640 --> 1:28:17.640]  Yeah, well, they are. That's the exact word to describe it as well.
[1:28:17.640 --> 1:28:22.640]  But Alex, I have invited the civil rights movement, and out of that have spawned these civil rights leaders,
[1:28:22.640 --> 1:28:30.640]  Jesse Jackson, now the high priest, Al Sharpton, priest number two, and Barraco, who's saying Obama being the product of all of that,
[1:28:30.640 --> 1:28:36.640]  which has brought us to a worse state than we were when your father raising you in East Texas all the integrity of black men.
[1:28:36.640 --> 1:28:40.640]  Though their positions may have been Jim Crowed at the time, they were at least integral.
[1:28:40.640 --> 1:28:46.640]  I tell you what, stay there. Do one more segment. I know it's Sunday night, but I want you to come back and finish up talking about solutions you've discovered
[1:28:46.640 --> 1:29:11.640]  and your perspective, and more. Stay with us.
[1:29:17.640 --> 1:29:21.640]  Our food is devoid of nutrition and processed with poisons and additives.
[1:29:21.640 --> 1:29:25.640]  Our water is filled with toxic poisons and big pharma runoff.
[1:29:25.640 --> 1:29:28.640]  All of this has been engineered by design.
[1:29:28.640 --> 1:29:34.640]  We can turn the tide against the eugenicists by giving ourselves the nutrients our body desperately needs.
[1:29:34.640 --> 1:29:37.640]  To learn more, visit InfowarsHealth.com.
[1:29:37.640 --> 1:29:44.640]  The site is literally packed with audio and video featuring top health professionals who don't bow down to big pharma.
[1:29:44.640 --> 1:29:52.640]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese when you visit InfowarsHealth.com.
[1:29:52.640 --> 1:29:59.640]  Be sure and check out the catalog with nearly 400 life-changing products, and get free shipping when you sign up for auto-ship.
[1:29:59.640 --> 1:30:05.640]  Introducing Pro 1. All of your filtration in one system portable on the go.
[1:30:05.640 --> 1:30:10.640]  No more do you have two or three filters to just reduce sodium fluoride.
[1:30:10.640 --> 1:30:16.640]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosalic acid.
[1:30:16.640 --> 1:30:23.640]  Advanced manufacturing technology combines silver impregnated white ceramic with new aqua medics advanced media
[1:30:23.640 --> 1:30:27.640]  for removal of fluoride and other heavy metals, all in one filter element.
[1:30:27.640 --> 1:30:33.640]  It is the only one that does it and out of the gates, we have it discounted at 10% off with promo code water.
[1:30:33.640 --> 1:30:42.640]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramides, ammonia, and chlorine.
[1:30:42.640 --> 1:30:50.640]  Hydrofluorosalic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[1:30:50.640 --> 1:30:59.640]  Get your Pro Pure with the new Pro 1 filters today at InfowarsStore.com or by calling 888-253-3139.
[1:30:59.640 --> 1:31:04.640]  Isn't Wi-Fi great? You can browse the web anywhere.
[1:31:04.640 --> 1:31:11.640]  Coffee shops, airports, libraries, but using public Wi-Fi means that people can spy on you.
[1:31:11.640 --> 1:31:16.640]  And it's easy as, yep, they can access your data at the touch of a button.
[1:31:16.640 --> 1:31:22.640]  Seriously, even your internet service provider can see every website you ever go to.
[1:31:22.640 --> 1:31:26.640]  Private internet access has got your back. How?
[1:31:26.640 --> 1:31:34.640]  Well, it's kind of nerdy, but to put it simply, spies and companies that track you don't like us one bit.
[1:31:34.640 --> 1:31:38.640]  We create an encrypted tunnel so that nobody can spy on you.
[1:31:38.640 --> 1:31:44.640]  We also provide IP cloaking, which frees you from geographic restrictions when you're traveling.
[1:31:44.640 --> 1:31:49.640]  Register today and disappear online the way it was supposed to be.
[1:31:49.640 --> 1:31:55.640]  Go to privateinternetaccess.com right now because your family's privacy is worth it.
[1:31:55.640 --> 1:31:59.640]  That's privateinternetaccess.com.
[1:32:26.640 --> 1:32:32.640]  You're getting soap products twice as good as what you're using now.
[1:32:32.640 --> 1:32:37.640]  This is an amazing deal and you will love the way real soap makes your skin feel.
[1:32:37.640 --> 1:32:44.640]  Call 1-800-340-7091 or visit www.5starsoap.com.
[1:32:44.640 --> 1:32:49.640]  Alex and his staff have used these earth-friendly pure soaps for years.
[1:32:49.640 --> 1:32:59.640]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
[1:33:20.640 --> 1:33:24.640]  That's right folks and we are live.
[1:33:24.640 --> 1:33:30.640]  It is Sunday, the 21st day of July, 2013 final segment with Pastor Manning.
[1:33:30.640 --> 1:33:35.640]  Then in the final segment of the broadcast today, I'm going to get into a bunch of news.
[1:33:35.640 --> 1:33:41.640]  Economic news, cybernetic transhumanist news is very, very important.
[1:33:41.640 --> 1:33:43.640]  That is coming up.
[1:33:43.640 --> 1:33:48.640]  Briefly, I want to tell you about pro-pure water filtration and the Pro-1 system.
[1:33:48.640 --> 1:33:56.640]  We're the largest distributor of these systems in the world because we sell them at the lowest prices at infowarstore.com.
[1:33:56.640 --> 1:34:01.640]  And I went out years ago to do my own research on the very best gravity-fed filtration systems.
[1:34:01.640 --> 1:34:05.640]  Pro-pure is it destroying the competition in side-by-side comparisons.
[1:34:05.640 --> 1:34:10.640]  We already have the lowest price but we've been perpetually running a sale for 10% off.
[1:34:10.640 --> 1:34:17.640]  They're already lowest price with promo code water at infowarstore.com.
[1:34:17.640 --> 1:34:24.640]  And you also then support the broadcast while you get the lowest price and filter your water taking the water of life.
[1:34:24.640 --> 1:34:29.640]  One of the most important things in your body and one of the most contaminated things out there into your own hands.
[1:34:29.640 --> 1:34:36.640]  So infowarstore.com, also the new film that I'm in and consulted on and distributing its excellent state of mind.
[1:34:36.640 --> 1:34:40.640]  It is available on Blu-ray and DVD, now shipping.
[1:34:40.640 --> 1:34:42.640]  Also available on the online video bookstore.
[1:34:42.640 --> 1:34:47.640]  There's Patriot t-shirts, everything, PrisonPlanet.tv.
[1:34:47.640 --> 1:34:51.640]  Memberships are there, everything at infowarstore.com.
[1:34:51.640 --> 1:34:59.640]  Or you can also call toll free seven days a week, 24 hours a day, promo code water to get pro-pure or get any of the books, videos, t-shirts, you name it.
[1:34:59.640 --> 1:35:02.640]  And your purchases again make this transmission possible.
[1:35:02.640 --> 1:35:06.640]  888-253-3139.
[1:35:06.640 --> 1:35:10.640]  888-253-3139.
[1:35:10.640 --> 1:35:17.640]  Now, Pastor Manning, I had a lot of folks last week and then I was fishing down on the gulf.
[1:35:17.640 --> 1:35:23.640]  And the guide that took me out said, hey, you ought to get Pastor Manning on the show.
[1:35:23.640 --> 1:35:24.640]  Have you heard of him?
[1:35:24.640 --> 1:35:27.640]  Because this guy wasn't a listener, but his brother-in-law was.
[1:35:27.640 --> 1:35:29.640]  And I said, yeah, I should get his take on it.
[1:35:29.640 --> 1:35:34.640]  And look, Pastor Manning, I don't want to sit here and disagree with you.
[1:35:34.640 --> 1:35:41.640]  And I want to play a clip of Charles Barkley, who I totally agree with here in a moment, and they get your take on that as well.
[1:35:41.640 --> 1:35:54.640]  But I get you growing up before all this happened and then seeing go from 9% illegitimacy to 93% illegitimacy to go from black on black crime, incredibly rare to 94% of it.
