[00:00.000 --> 00:10.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:17:40.000 --> 01:17:43.000]  There is no preparedness without strategy.
[01:17:43.000 --> 01:17:46.000]  This Christmas, give the gift of preparedness.
[01:17:46.000 --> 01:17:51.000]  Strategic relocation film with Joel Scowzen and Alex Jones.
[01:17:51.000 --> 01:18:18.000]  Available only at infowarshop.com or by calling 888-2533139.
[01:18:22.000 --> 01:18:30.000]  My Patriot Supply brings us their exclusive Patriot Pantry brand along with many other fine preparedness products.
[01:18:30.000 --> 01:18:34.000]  I personally store and use their high quality products.
[01:18:34.000 --> 01:18:38.000]  It tastes great and it's easy to store for up to 25 years.
[01:18:38.000 --> 01:18:45.000]  For a limited time, you can save $50 instantly on a four week supply of food along with other special offers.
[01:18:45.000 --> 01:18:52.000]  Visit mypatriotsupply.com forward slash Alex today with the New World Order making rapid advances on every front.
[01:18:52.000 --> 01:18:59.000]  It is essential to prepare with my Patriot Supply today.
[01:18:59.000 --> 01:19:05.000]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[01:19:05.000 --> 01:19:12.000]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[01:19:12.000 --> 01:19:15.000]  Radioactive contamination is now in most of the food supply.
[01:19:15.000 --> 01:19:17.000]  There's only two ways to avoid this.
[01:19:17.000 --> 01:19:22.000]  Move south of the equator or properly protect your thyroid with nascent iodine.
[01:19:22.000 --> 01:19:25.000]  Looking to protect my family, I've done deep research.
[01:19:25.000 --> 01:19:31.000]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[01:19:31.000 --> 01:19:35.000]  It's made right here in the USA completely non-GMO.
[01:19:35.000 --> 01:19:41.000]  I searched out the best quality and now have developed a double strength form of nascent iodine exclusively available
[01:19:41.000 --> 01:19:43.000]  at infowarslife.com.
[01:19:43.000 --> 01:19:49.000]  Nascent iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[01:19:49.000 --> 01:19:51.000]  Survival shield nascent iodine.
[01:19:51.000 --> 01:19:57.000]  Secure your super high quality nascent iodine today at infowarslife.com.
[01:19:57.000 --> 01:20:12.000]  That's infowarslife.com.
[01:20:28.000 --> 01:20:29.000]  Thank you so much for joining us.
[01:20:29.000 --> 01:20:31.000]  I'm going to your phone calls here in just a moment.
[01:20:31.000 --> 01:20:36.000]  I wanted to first off throw out a few important points before I have one more news story.
[01:20:36.000 --> 01:20:39.000]  This broadcast is listener supported.
[01:20:39.000 --> 01:20:44.000]  I have a few sponsors online at infowars.com and prisonplanet.com,
[01:20:44.000 --> 01:20:51.000]  but our standards are so high I turn away over 90% of inquiries literally on record.
[01:20:51.000 --> 01:20:53.000]  And so I sell my own products.
[01:20:53.000 --> 01:20:56.000]  I sell things that I've researched that I personally use.
[01:20:56.000 --> 01:21:00.000]  Gravity fed stainless steel tabletop filters are the best.
[01:21:00.000 --> 01:21:02.000]  They annihilate all the competition.
[01:21:02.000 --> 01:21:06.000]  I didn't sell filters for a year because I couldn't find something high enough quality.
[01:21:06.000 --> 01:21:09.000]  They cut out the glyphosates, the fluoride, all of it.
[01:21:09.000 --> 01:21:13.000]  We have them available at infowarsstore.com until Wednesday.
[01:21:13.000 --> 01:21:18.000]  I'm extending until Wednesday and then that's it because the factory's almost sold out.
[01:21:18.000 --> 01:21:20.000]  Then we'll have more till January.
[01:21:20.000 --> 01:21:25.000]  On their entire line of gravity fed stainless steel tabletop systems and their pitcher systems, you name it,
[01:21:25.000 --> 01:21:29.000]  20% off promo code water20 at checkout.
[01:21:29.000 --> 01:21:33.000]  That's 20% off already the lowest price I'm allowed to offer.
[01:21:33.000 --> 01:21:35.000]  I've twisted their arm into doing this and they said,
[01:21:35.000 --> 01:21:39.000]  look, you got to stop this because it's hurting all the other distributors.
[01:21:39.000 --> 01:21:41.000]  So this deal is going to end in like three days.
[01:21:41.000 --> 01:21:42.000]  That's it.
[01:21:42.000 --> 01:21:46.000]  Pro pure infowarsstore.com for 24 hours a day.
[01:21:46.000 --> 01:21:54.000]  You can call toll free to ask any questions and order via phone 888-253-3139-888.
[01:21:54.000 --> 01:21:59.000]  And Wednesday, it's say three o'clock.
[01:21:59.000 --> 01:22:01.000]  We'll stop having the 20% off.
[01:22:01.000 --> 01:22:03.000]  It'll be 10% off promo code water.
[01:22:03.000 --> 01:22:07.000]  It's 20% with promo code water20.
[01:22:07.000 --> 01:22:10.000]  Now, lastly, look at this right here.
[01:22:10.000 --> 01:22:13.000]  This is zero hedge with links to NHK.
[01:22:13.000 --> 01:22:17.000]  That's English speaking national Japanese television.
[01:22:17.000 --> 01:22:20.000]  You've ever been in a hotel room in like LA or something.
[01:22:20.000 --> 01:22:23.000]  You'll see national Japanese TV, but it's in English.
[01:22:23.000 --> 01:22:26.000]  You can watch the video on infowars.com.
[01:22:26.000 --> 01:22:29.000]  Highest level ever recorded.
[01:22:29.000 --> 01:22:36.000]  Highest radiation level ever recorded lethal in 20 minutes record outside Fukushima reactor.
[01:22:36.000 --> 01:22:38.000]  They have been melting down for two plus years.
[01:22:38.000 --> 01:22:39.000]  It is leaking.
[01:22:39.000 --> 01:22:43.000]  It's now bogging down into a swamp as they got to keep dumping water on it.
[01:22:43.000 --> 01:22:45.000]  Five of the six reactors blew up.
[01:22:45.000 --> 01:22:48.000]  It's all coming towards the United States.
[01:22:48.000 --> 01:22:49.000]  And here's the Fox News article.
[01:22:49.000 --> 01:22:54.000]  Radioactive Japanese wave near US set to hit early 2014.
[01:22:54.000 --> 01:22:57.000]  It's taken it two and a half years to get across the ocean.
[01:22:57.000 --> 01:23:00.000]  Just absolutely all that radiated debris.
[01:23:00.000 --> 01:23:01.000]  It's coming.
[01:23:01.000 --> 01:23:04.000]  Now, how did I come out with infowarslife.com?
[01:23:04.000 --> 01:23:07.000]  And the purest form of nascent iodine out there.
[01:23:07.000 --> 01:23:09.000]  I did research for my family.
[01:23:09.000 --> 01:23:13.000]  We actually looked at leaving the United States because the southern hemisphere has lower radiation levels.
[01:23:13.000 --> 01:23:14.000]  This is so bad.
[01:23:14.000 --> 01:23:17.000]  And the doctors all talked to said take real iodine.
[01:23:17.000 --> 01:23:18.000]  It'll protect you.
[01:23:18.000 --> 01:23:20.000]  I want to show viewers if you're watching on TV something.
[01:23:20.000 --> 01:23:22.000]  Anybody else can get their salt out of the cupboard.
[01:23:22.000 --> 01:23:23.000]  Look at this.
[01:23:23.000 --> 01:23:25.000]  This is McCormick sea salt right here.
[01:23:25.000 --> 01:23:27.000]  Sea salt grinder.
[01:23:27.000 --> 01:23:31.000]  This salt does not supply iodine necessary nutrient.
[01:23:31.000 --> 01:23:35.000]  The FDA wants them to say that.
[01:23:35.000 --> 01:23:39.000]  The weird thing is the FDA basically made folks put this in there until the 60s.
[01:23:39.000 --> 01:23:42.000]  Then they took it out and but they still make them say it doesn't have it.
[01:23:42.000 --> 01:23:44.000]  Very bizarre.
[01:23:44.000 --> 01:23:54.000]  The point is, is that 15% IQ increases in the areas deficient in iodine when they made them put it in there in the 20s.
[01:23:54.000 --> 01:23:55.000]  You can look that up.
[01:23:55.000 --> 01:23:58.000]  Just type in 50% IQ increase iodine.
[01:23:58.000 --> 01:23:59.000]  You'll get mainstream.
[01:23:59.000 --> 01:24:02.000]  So this is the good halogen.
[01:24:02.000 --> 01:24:03.000]  This is what I've researched.
[01:24:03.000 --> 01:24:06.000]  This is what fills the glands so the radioactive isotopes can't.
[01:24:06.000 --> 01:24:09.000]  I have been taking this for about four months now.
[01:24:09.000 --> 01:24:11.000]  I've been selling it for two months.
[01:24:11.000 --> 01:24:14.000]  There's all these other nascent iodines, ours, undoubtedly you taste it.
[01:24:14.000 --> 01:24:15.000]  It's the best.
[01:24:15.000 --> 01:24:19.000]  It's in the true nascent form and a glycerin base and it supports the broadcast.
[01:24:19.000 --> 01:24:20.000]  It's unbelievable.
[01:24:20.000 --> 01:24:21.000]  It's double the strength at half the price.
[01:24:21.000 --> 01:24:22.000]  Infowarslife.com.
[01:24:22.000 --> 01:24:24.000]  That's how we fund our operation.
[01:24:24.000 --> 01:24:31.000]  We have our new line of super high quality arabica high mountain coffee right on the Guatemalan border from southern Mexico.
[01:24:31.000 --> 01:24:33.000]  The best coffee, I believe it's my favorite coffee.
[01:24:33.000 --> 01:24:37.000]  So I went out and found the actual producers, the actual farmers and have it now.
[01:24:37.000 --> 01:24:38.000]  We have the immune support as well.
[01:24:38.000 --> 01:24:41.000]  That's available at infowarslife.com.
[01:24:41.000 --> 01:24:46.000]  But with all of this stuff happening, now is the time to protect your thyroid.
[01:24:46.000 --> 01:24:48.000]  And we also have two new products.
[01:24:48.000 --> 01:24:53.000]  We have the super male vitality talking to Dr. Group.
[01:24:53.000 --> 01:25:01.000]  And I took his proprietary form this several months before just with six natural herbs and minerals and just amazing things.
[01:25:01.000 --> 01:25:02.000]  It's actually more than six.
[01:25:02.000 --> 01:25:08.000]  The point is this stuff's the real deal for male enhancement at about half the price leading competitors.
[01:25:08.000 --> 01:25:09.000]  Try it, believe me.
[01:25:09.000 --> 01:25:10.000]  You won't be disappointed.
[01:25:10.000 --> 01:25:11.000]  Folks know that.
[01:25:11.000 --> 01:25:12.000]  I'll only bring you the best products.
[01:25:12.000 --> 01:25:13.000]  My name's on this.
[01:25:13.000 --> 01:25:14.000]  Infowarslife.com.
[01:25:14.000 --> 01:25:15.000]  Super male vitality.
[01:25:15.000 --> 01:25:16.000]  It's about to sell out.
[01:25:16.000 --> 01:25:17.000]  We won't have more for six weeks.
[01:25:17.000 --> 01:25:20.000]  That's how hard it is to get the ingredients that are in this.
[01:25:20.000 --> 01:25:23.000]  And then lastly, fluoride shield dietary supplement.
[01:25:23.000 --> 01:25:29.000]  It's got the six ingredients, including the nascent iodine, organic tamarind, zeolides,
[01:25:29.000 --> 01:25:33.000]  organic fulvidacic, the Sheila G. and organic cilantro.
[01:25:33.000 --> 01:25:36.000]  All the super charge and pull the toxic fluoride out of your body.
[01:25:36.000 --> 01:25:37.000]  It's amazing.
[01:25:37.000 --> 01:25:38.000]  Infowarslife.com.
[01:25:38.000 --> 01:25:39.000]  I'm done plugging.
[01:25:39.000 --> 01:25:42.000]  I promise nothing but your calls now.
[01:25:42.000 --> 01:25:43.000]  But there are the products.
[01:25:43.000 --> 01:25:44.000]  Infowarslife.com.
[01:25:44.000 --> 01:25:47.000]  They make great Christmas presents as well.
[01:25:47.000 --> 01:25:48.000]  Let's go ahead.
[01:25:48.000 --> 01:25:53.000]  We got Timothy, Mark, Jesse, Tim, Chris, Chris, Jesse, Scott, Chuck, Kevin, Kenny.
[01:25:53.000 --> 01:25:54.000]  I will get to all of you.
[01:25:54.000 --> 01:25:57.000]  If we have to go into overdrive like last week.
[01:25:57.000 --> 01:26:01.000]  Timothy in Virginia, what do you think of all the wild news we covered?
[01:26:01.000 --> 01:26:06.000]  West Point being taught that the Army's job is to take the Tea Party's guns.
[01:26:06.000 --> 01:26:08.000]  Obama becoming a dictator.
[01:26:08.000 --> 01:26:10.000]  No one's seeming to even talk about it in the media.
[01:26:10.000 --> 01:26:12.000]  What'd you call in about, brother?
[01:26:12.000 --> 01:26:15.000]  I'm a first-time caller, long-time listener.
[01:26:15.000 --> 01:26:21.000]  Main thing I'm calling about, in your opinion, what can we do to help shut down the Federal Reserve?
[01:26:21.000 --> 01:26:24.000]  I mean, that seems to be the only solution we have to end all this madness.
[01:26:24.000 --> 01:26:25.000]  That's right.
[01:26:25.000 --> 01:26:27.000]  The Federal Reserve was set up 100 years ago, December 23.
[01:26:27.000 --> 01:26:29.000]  It'll be its 100th anniversary.
[01:26:29.000 --> 01:26:34.000]  It is owned by six mainly foreign banks, Rothschild and British royalty banks, on record.
[01:26:34.000 --> 01:26:37.000]  And they are the ones that have slowly destroyed our way of life.
[01:26:37.000 --> 01:26:39.000]  And they are the top of the pyramid.
[01:26:39.000 --> 01:26:41.000]  That doesn't mean all the Federal Reserve members are bad.
[01:26:41.000 --> 01:26:43.000]  The Dallas Fed Chief talks like me.
[01:26:43.000 --> 01:26:47.000]  I mean, he's not suicidal for them, for America.
[01:26:47.000 --> 01:26:49.000]  So the whole Federal Reserve is not even bad.
[01:26:49.000 --> 01:26:52.000]  But the main shareholders, they're the ones that are bad.
[01:26:52.000 --> 01:26:58.000]  The so-called quasi-governmental bureaucracy, any system can have quasi-good people in it.
[01:26:58.000 --> 01:27:02.000]  They've had the Kansas City Fed Head and the Dallas Fed Head come out and say,
[01:27:02.000 --> 01:27:06.000]  apologize and say, I joined the Federal Reserve to help America.
[01:27:06.000 --> 01:27:11.000]  It's being used to transfer our wealth in Poverishush and devalue the dollar.
[01:27:11.000 --> 01:27:17.000]  If Fed Chiefs over two of the 12 regional banks go public, you know it's bad.
[01:27:17.000 --> 01:27:21.000]  And some say, well, their rats leaving a sinking ship.
[01:27:21.000 --> 01:27:23.000]  They don't want the blame for this.
[01:27:23.000 --> 01:27:24.000]  Fine.
[01:27:24.000 --> 01:27:27.000]  I just, look, it's never too late to admit you were wrong.
[01:27:27.000 --> 01:27:28.000]  What do you say?
[01:27:28.000 --> 01:27:30.000]  Yeah, no, I totally agree.
[01:27:30.000 --> 01:27:33.000]  I mean, I think that, you know, people just seem to come out, you know,
[01:27:33.000 --> 01:27:37.000]  like the guy you just talked about in Texas who's part of that Federal Reserve.
[01:27:37.000 --> 01:27:38.000]  They're just, you know, to help end it.
[01:27:38.000 --> 01:27:40.000]  You know, they seem to speak up a little bit.
[01:27:40.000 --> 01:27:43.000]  I know that seems to be the only way to solve the problem.
[01:27:43.000 --> 01:27:44.000]  Well, there's also great ignorance.
[01:27:44.000 --> 01:27:47.000]  My great-uncle, my grandmother, is still alive.
[01:27:47.000 --> 01:27:54.000]  Her brother, World War II combat vet, great guy, Uncle Billy, Billy Pope up in Dallas.
[01:27:54.000 --> 01:27:55.000]  He worked at the Fed.
[01:27:55.000 --> 01:27:59.000]  In fact, it was mid-level there, but the Fed also deals with the raw cash.
[01:27:59.000 --> 01:28:00.000]  He was over all that.
[01:28:00.000 --> 01:28:02.000]  And he sort of listened to my show.
[01:28:02.000 --> 01:28:03.000]  He died a few years ago.
[01:28:03.000 --> 01:28:06.000]  He didn't believe it, went and looked into it and met with me and said,
[01:28:06.000 --> 01:28:09.000]  of course he was retired then and said, I can't believe this is all really real.
[01:28:09.000 --> 01:28:11.000]  I'm going to give it to the other employees.
[01:28:11.000 --> 01:28:13.000]  So it's a process.
[01:28:13.000 --> 01:28:17.000]  And I'm not saying Billy Pope woke up the head of the Fed there.
[01:28:17.000 --> 01:28:19.000]  My point is, millions of us doing that did that.
[01:28:19.000 --> 01:28:21.000]  Do you see what I'm saying?
[01:28:21.000 --> 01:28:22.000]  Yeah.
[01:28:22.000 --> 01:28:28.000]  And another thing, you know, I watched that Aaron Russo, his documentary there on income tax.
[01:28:28.000 --> 01:28:31.000]  And I mentioned a lot about the Fed and all that sort of stuff.
[01:28:31.000 --> 01:28:38.000]  And so I just think, you know, why even pay a tax if they're just taking it just to support the Fed?
[01:28:38.000 --> 01:28:45.000]  Ronald Reagan's own congressional commission in 81 found 100% of income tax goes to pay debt.
[01:28:45.000 --> 01:28:47.000]  It's designed to bankrupt us.
[01:28:47.000 --> 01:28:50.000]  The feds have like 10 constitutional taxes.
[01:28:50.000 --> 01:28:51.000]  The income tax is not one of them.
[01:28:51.000 --> 01:28:52.000]  Great points, brother.
[01:28:52.000 --> 01:28:54.000]  All right, your calls are coming up after the news.
[01:28:54.000 --> 01:29:09.000]  Stay with us.
[01:29:24.000 --> 01:29:34.000]  We have a discounted at 10% off with promo code water.
[01:29:34.000 --> 01:29:51.000]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilic acid, the most common form of fluoride not covered by other fluoride filter brands and sodium hexafluorosilicate.
[01:29:51.000 --> 01:30:00.000]  Get your pro pure with a new pro one filters a day at infowarstore.com or by calling 888-253-3139.
[01:30:00.000 --> 01:30:02.000]  I had tried everything.
[01:30:02.000 --> 01:30:04.000]  I'd cut back the amount of food I was eating.
[01:30:04.000 --> 01:30:07.000]  I was lifting weights and jogging, but nothing was working.
[01:30:07.000 --> 01:30:12.000]  My body was literally starving for minerals and trace elements as well as key vitamins.
[01:30:12.000 --> 01:30:19.000]  And as soon as I had that, I immediately could eat half of what I was eating previously and be satisfied.
[01:30:19.000 --> 01:30:30.000]  Now there are hundreds of great products at infowarstein.com, but I want to point out the three that have helped me lose 37 pounds in just two months.
[01:30:30.000 --> 01:30:35.000]  Products like Beyond Tangy Tangerine, Pollen Burst and Rebound.
[01:30:35.000 --> 01:30:41.000]  When I started taking the Tangy Tangerine and other products every day, I lost more than 37 pounds in just two months.
[01:30:41.000 --> 01:30:43.000]  Now that's results.
[01:30:43.000 --> 01:30:49.000]  I challenge my listeners to go to infowarstein.com and to order just three of their products.
[01:30:49.000 --> 01:30:55.000]  And you will see the changes in the way you look, feel and in your appetite almost immediately.
[01:30:55.000 --> 01:31:00.000]  Start your journey to health and wellness today, infowarstein.com.
[01:31:00.000 --> 01:31:14.000]  Strategic Relocation is a systematic way to think strategically in the future about how do I safeguard.
[01:31:14.000 --> 01:31:25.000]  They know that a massive nuclear attack is coming. They want that attack to come.
[01:31:25.000 --> 01:31:32.000]  What I tell people is that you do have time. We talk about natural disasters, the health environment, we talk about pollution, the water quality.
[01:31:32.000 --> 01:31:40.000]  My personal experience about being in every one of these states, most people won't even be ready and won't be able to get out of town because there will be absolute panic.
[01:31:40.000 --> 01:31:46.000]  There is no preparedness without strategy. This Christmas, give the gift of preparedness.
[01:31:46.000 --> 01:31:59.000]  Strategic Relocation Film with Joel Scousen and Alex Jones. Available only at infowarshop.com or by calling 888-253-3139.
[01:31:59.000 --> 01:32:10.000]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[01:32:10.000 --> 01:32:12.000]  Guess what else is in the halogen family?
[01:32:12.000 --> 01:32:21.000]  Fluoride. Ladies and gentlemen, Alex Jones here. In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[01:32:21.000 --> 01:32:32.000]  It's the good halogen on the periodic table and the results are on record, reports documented, a 15-point IQ increase in areas that had previously been deficient in iodine.
[01:32:32.000 --> 01:32:35.000]  Bottom line, iodine is important.
[01:32:35.000 --> 01:32:47.000]  Unbound, clean, in a glycerin base, nascent iodine was the answer for myself and my family. You will find Survival Shield nascent iodine exclusively at infowarslife.com.
[01:32:47.000 --> 01:33:01.000]  Infowars Life Survival Shield nascent iodine isn't just for emergencies. I take it every day. That's infowarslife.com or call toll-free 888-253-3139.
[01:33:01.000 --> 01:33:09.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:33:31.000 --> 01:33:49.000]  We now take you live to the Central Texas Command Center in the heart of the Resistance. You're listening to Alex Jones.
[01:33:49.000 --> 01:34:03.000]  Ladies and gentlemen, we are back live.
[01:34:03.000 --> 01:34:20.000]  Upon infowars.com, that article just went live. It's also on prisonblinded.com. Obama being investigated for attempts to become a dictator. By Congress, top link, I just told Kit to red link it at the top of infowars.com with all the congressional hearings, the links, the history of it.
[01:34:20.000 --> 01:34:31.000]  We're going to force this story out to where there can be a real debate about it because historically, if you let a president or a prime minister or a leader become dictatorial and get away with it,
[01:34:31.000 --> 01:34:44.000]  then things get really, really bad. And that's an understatement, obviously. Let's talk to Mark in Connecticut. Mark, thank you so much for calling in and holding today. Good to talk to you up there in Skull and Bones Country.
[01:34:44.000 --> 01:34:46.000]  Me too, brother. How you doing?
[01:34:46.000 --> 01:34:48.000]  Good, my friend. What you calling about today?
[01:34:48.000 --> 01:35:01.000]  Well, I'm calling in because I'm from the unconstitutional state and I'm a little bit worried because we've got 22 days to register our firearms out here in our magazines.
[01:35:01.000 --> 01:35:19.000]  That's right. And once you registered, New York state did it five years ago. Now they're confiscating. And once you register, then they confiscate. But they tell you, we're not going to confiscate. Just register them, even though those very people admit they want to confiscate them. Yeah.
[01:35:19.000 --> 01:35:22.000]  So what are you planning to do? Are you planning to register them?
[01:35:22.000 --> 01:35:29.000]  I don't know. I'm not sure yet. I'm kind of up on the fence. I don't really want to, but I know a lot of people in the state seem to be doing that.
[01:35:29.000 --> 01:35:37.000]  So it's hard to leave a place you've always lived in Connecticut. It's a beautiful state. Why don't you come to Texas or another state?
[01:35:37.000 --> 01:35:43.000]  They're trying to bring any legals to outvote us and take our guns here. We need patriots, no matter what color you are or where you're from.
[01:35:43.000 --> 01:35:51.000]  In fact, if you're from Mexico and love the Second Amendment, please come. We need people that love freedom to come here and make a stand with us here in Texas.
[01:35:51.000 --> 01:35:56.000]  So I tell you, leave that place. Let it collapse like California.
[01:35:56.000 --> 01:36:01.000]  I hear you, Alex. I wish I could. My wife's got relatives in Austin.
[01:36:01.000 --> 01:36:06.000]  Well, Austin is their beachhead. That's why I'm here to fight them. But yeah, just come on down here.
[01:36:06.000 --> 01:36:11.000]  Come on down. Let them all listen. They're like vampires. When you stay there, they get to feed on you.
[01:36:11.000 --> 01:36:15.000]  But yeah, they swore that once they register them in Connecticut, they're going to ban everything.
[01:36:15.000 --> 01:36:18.000]  So man, I tell you, they're making their move. They're not playing games.
[01:36:18.000 --> 01:36:25.000]  What do you think of all these Army colonels coming out at West Point teaching the young men that their job will be to fight Americans? I mean, that's treason.
[01:36:25.000 --> 01:36:30.000]  You're absolutely right. It is treason. It's absolutely disgusting.
[01:36:30.000 --> 01:36:36.000]  Well, people only care about football, so why not? I mean, while you're busy watching football, they're stealing your rights.
[01:36:36.000 --> 01:36:43.000]  God bless you. Good to hear from you. Yeah, it's bad. It's bad. They mean business.
[01:36:43.000 --> 01:36:48.000]  That's what's frustrating is in all their policy papers, they say, I mean, they publish them in Esquire.
[01:36:48.000 --> 01:36:55.000]  We're going to register and we're going to confiscate them all. And if they don't, we're going to kill them.
[01:36:55.000 --> 01:36:59.000]  And then you're like, hey, they want to take our guns. No, we don't. Don't be a conspiracy theorist.
[01:36:59.000 --> 01:37:07.000]  The public goes, he's a conspiracy theorist. Oh, I mean, it's just so disgusting. It's so sad.
[01:37:07.000 --> 01:37:14.000]  Wow. Thank you so much. Again, Mark for calling from Connecticut. Jesse in Texas, you're on the air. Go ahead.
[01:37:14.000 --> 01:37:24.000]  Hey, Alex, how's it going? Good, brother. Hey, I was just calling. I'm actually from Fredericksburg and been listening to you since the old Austin access days.
[01:37:24.000 --> 01:37:33.000]  But I was just wondering what do you think would happen if Obama actually did abolish elections in 2016?
[01:37:33.000 --> 01:37:41.000]  Congress is having hearings about that. If we don't beforehand see that they start becoming dictatorial on little issues, then bigger, now giant ones.
[01:37:41.000 --> 01:37:48.000]  I mean, now they're having hearings. Everybody's scared going, what do we do? He's planning to just do everything and take the guns by order.
[01:37:48.000 --> 01:37:54.000]  There'll be a civil war. The only reason the Crooks and Congress are scared is they now realize they're going to be obsolete.
[01:37:54.000 --> 01:38:04.000]  The only reason CNN and MSNBC are admitting Obama, quote, has Soviet policies, that was a headline last week, is because they now don't even have press conferences.
[01:38:04.000 --> 01:38:07.000]  They have a press release. They all realize they're obsolete now.
[01:38:07.000 --> 01:38:14.000]  They helped sell us out and now they realize they're obsolete. Exactly. Everybody else sold out everywhere else.
[01:38:14.000 --> 01:38:20.000]  I mean, there are countries in Latin America that have more resources in the U.S. but are hellholes because everybody's sold out.
[01:38:20.000 --> 01:38:28.000]  Because there's no real men that would stand up for liberty early on and they let tyranny take over.
[01:38:28.000 --> 01:38:33.000]  So then it doesn't matter how manly you are. You can't get out of it because the culture is irrevocably screwed.
[01:38:33.000 --> 01:38:39.000]  And so I don't know what to say, brother. What do you think will happen if he announces he's a dictator?
[01:38:39.000 --> 01:38:44.000]  Yeah, there's the telegraph. Media attacks Obama's Soviet-style public policy.
[01:38:44.000 --> 01:38:51.000]  MSNBC says he's the worst of the press in history. Yeah, no kidding, dummies. Go ahead. Sorry.
[01:38:51.000 --> 01:38:58.000]  I would think that Texas would become, definitely here in Texas, we wouldn't put up with it and we'd probably become our own nation again.
[01:38:58.000 --> 01:39:07.000]  That's why the Democrats brag and hid in camera video by the Veritas Project that they're going to engorge Texas with 20 million illegals alone
[01:39:07.000 --> 01:39:12.000]  and they're going to vote to take everything we got. They're told, you will be given welfare if you vote to take the guns.
[01:39:12.000 --> 01:39:16.000]  And they say, yes, I will. Yeah, I mean...
[01:39:16.000 --> 01:39:20.000]  The Democrats brag. Game over, folks. Game over. They're taking our guns. We're their property.
[01:39:20.000 --> 01:39:27.000]  They are authoritarian, literal scum. And their followers are the biggest bunch of morons I've ever seen in my life.
[01:39:27.000 --> 01:39:30.000]  Yeah.
[01:39:30.000 --> 01:39:38.000]  And I'm not romanticizing the Republicans. Their leadership's in bed with this, too. This is the takedown of America.
[01:39:38.000 --> 01:39:45.000]  The idiot Obama supporters who've had their taxes increased, their payroll taxed, who've had their premiums increased,
[01:39:45.000 --> 01:39:52.000]  they really think make him a dictator, he'll fix it. They wrote the bill, dummies. It's working just fine.
[01:39:52.000 --> 01:39:58.000]  God bless you, brother. Good to hear from you. Chris in Pennsylvania, you're on the air. Go ahead.
[01:39:58.000 --> 01:40:00.000]  Hey, Alex. Thanks for taking my call.
[01:40:00.000 --> 01:40:02.000]  Thank you for calling, brother.
[01:40:02.000 --> 01:40:11.000]  I've been listening to you for a couple years. You woke me up and I've been doing my best to wake my friends up and I'm a first-time caller.
[01:40:11.000 --> 01:40:15.000]  Well, good to have you on board, brother. What is on your mind?
[01:40:15.000 --> 01:40:25.000]  Well, Alex, I learn a lot just from different jobs that I work. And as of, for instance, today I was working at a college bookstore
[01:40:25.000 --> 01:40:36.000]  and three of the titles, which I think you might find interesting, were Data Mining, a macroeconomics textbook by Paul Krugman,
[01:40:36.000 --> 01:40:49.000]  and a book. Oh, damn. I forgot the third book. No, no, no. Listen, listen. Almost all the scholarships are in data mining, surveillance control, crowd control.
[01:40:49.000 --> 01:40:59.000]  The only way to get a scholarship now is to join the new order. They take our money and give it back to create a whole generation of jobs where that's all they know.
[01:40:59.000 --> 01:41:02.000]  Do you see what genius plan that is for social engineering?
[01:41:02.000 --> 01:41:08.000]  Yeah, and these kids pay so much money for these educations where...
[01:41:08.000 --> 01:41:17.000]  Yeah, let me guess. They pay 200 bucks for Paul Krugman's data mining. That's his payoff as they make these poor victims buy this New York Times Writers BS
[01:41:17.000 --> 01:41:21.000]  when his economics are manifest fraud on record.
[01:41:21.000 --> 01:41:26.000]  Basically, I mean, it's Keynesian and it's proven time and again.
[01:41:26.000 --> 01:41:33.000]  But it's not even Keynesian. It's beyond that. It's just like Soviet Keynesian.
[01:41:33.000 --> 01:41:42.000]  Yeah, and another job I work. I teach violin and I get to work with kids and I work with kids and adults.
[01:41:42.000 --> 01:41:50.000]  And some of the kids that I work with, their parents tell me that their schools are telling them that their kid has ADD and stuff like that.
[01:41:50.000 --> 01:41:54.000]  And I work with the kids. They're highly energetic people.
[01:41:54.000 --> 01:42:02.000]  The New Freedom Initiative was written by Big Pharma seven years ago on record to put 50% on drugs.
[01:42:02.000 --> 01:42:06.000]  They have goals where they don't get federal funds if half the kids...
[01:42:06.000 --> 01:42:09.000]  The old goal was 20%. They crossed that this year.
[01:42:09.000 --> 01:42:14.000]  Now they're going 50% on drugs, then 75% and then wait for it.
[01:42:14.000 --> 01:42:18.000]  The official goal is 100% drug.
[01:42:18.000 --> 01:42:26.000]  It's now 70%, it was 66%. 70% of foster kids are now on psychotropics.
[01:42:26.000 --> 01:42:30.000]  When you're in their hands, you know what they're... I'm sorry, go ahead, sir, make your point.
