[00:00.000 --> 00:25.000]  Infowars, tomorrow's news, today.
[2:25:18.000 --> 2:25:22.000]  And I love it because this song actually like hits home for me personally.
[2:25:22.000 --> 2:25:23.000]  Yeah.
[2:25:23.000 --> 2:25:27.000]  Why don't you, why don't you rap about like killing cops and pimping hoes?
[2:25:27.000 --> 2:25:28.000]  What the hell is your problem, man?
[2:25:28.000 --> 2:25:30.000]  Use your talents for something better.
[2:25:30.000 --> 2:25:31.000]  I know, man.
[2:25:31.000 --> 2:25:35.000]  I got her about spinning the block, killing the ice, gripping my glock, sending them shots.
[2:25:35.000 --> 2:25:37.000]  That's what I got to start doing in my song.
[2:25:37.000 --> 2:25:38.000]  There you go.
[2:25:38.000 --> 2:25:40.000]  That'll be on Spotify in an hour.
[2:25:40.000 --> 2:25:42.000]  But it really would though.
[2:25:42.000 --> 2:25:43.000]  They'll cut that.
[2:25:43.000 --> 2:25:46.000]  They'll cut that out right now just to put it on Spotify right now.
[2:25:46.000 --> 2:25:48.000]  Yeah.
[2:25:48.000 --> 2:25:49.000]  I need to add a little beat to it.
[2:25:49.000 --> 2:25:51.000]  It'll be uploaded in 10 minutes.
[2:25:51.000 --> 2:25:57.000]  You know, what I've found is, is just somebody that enjoys music, listening to music.
[2:25:57.000 --> 2:26:00.000]  And I'd like to consider myself a connoisseur of music, if you will.
[2:26:00.000 --> 2:26:04.000]  I couldn't, I couldn't really listen to rap anymore.
[2:26:04.000 --> 2:26:11.000]  Let's say maybe for like the last 10 years, you, you, you mentioned the, I think you called it the drill style.
[2:26:11.000 --> 2:26:18.000]  But, but aside from that, it seems like there's kind of been this transition to, it's really just kind of dark and like grumbly.
[2:26:18.000 --> 2:26:27.000]  And then like, it's really kind of dark energy, the, the uniqueness or the, the diversity that you see in rap.
[2:26:27.000 --> 2:26:29.000]  It's not, everything kind of sounds the same to me.
[2:26:29.000 --> 2:26:31.000]  I could be wrong because I'm just not listening anymore.
[2:26:31.000 --> 2:26:38.000]  But when I listen to your songs, I'm like, Hey, this is what rap used to sound like when I was listening to it in the 90s and the 2000s.
[2:26:38.000 --> 2:26:41.000]  Yes, when you go to the DMX, the Tupac, some people like that.
[2:26:41.000 --> 2:26:46.000]  It was my like fight back music and you could tell what they were going through and how they were feeling in their songs.
[2:26:46.000 --> 2:26:48.000]  Now, literally all music, you write it is dark.
[2:26:48.000 --> 2:26:52.000]  It's about like R&P to juice world, but being depressed and being a drug addict.
[2:26:52.000 --> 2:26:55.000]  You're talking about being a drug addict or it's pure killing.
[2:26:55.000 --> 2:26:58.000]  And the reason I bring up drill so much is it's gotten worse.
[2:26:58.000 --> 2:27:03.000]  Like at first it was like killing random people on songs and you knew the people were fake.
[2:27:03.000 --> 2:27:12.000]  Now it has like turned into like talking about real 16 year old, 15 year old kids that you're a gang killed and mocking their deaths on songs.
[2:27:12.000 --> 2:27:15.000]  And a lot of conservatives are not even aware of this.
[2:27:15.000 --> 2:27:24.000]  Like these kids that get talked about in these songs, their mothers do interviews crying because their parents, these mothers are still alive.
[2:27:24.000 --> 2:27:27.000]  And these kids are getting mocked on number one hits.
[2:27:27.000 --> 2:27:29.000]  You know what I'm saying?
[2:27:29.000 --> 2:27:30.000]  It's very demonic.
[2:27:30.000 --> 2:27:33.000]  It's very dark and very demonic, man.
[2:27:33.000 --> 2:27:41.000]  Do you notice though, I mean, with your audience, I mean, maybe you can see this where they do allow your music to be distributed.
[2:27:41.000 --> 2:27:50.000]  Do you notice like, is it people that are listening to mainstream rap that are listening to you or is it people that listen to other types of genres that are listening to you?
[2:27:50.000 --> 2:27:57.000]  A lot of people that follow me say they use to listen to mainstream rap that they literally stopped because of people like me, people like Tyson James.
[2:27:57.000 --> 2:28:02.000]  So it was people that was into mainstream rap, but they found rap that they believe is just as good.
[2:28:02.000 --> 2:28:07.000]  But without the demonic, demonic activity going on in the music, man.
[2:28:07.000 --> 2:28:10.000]  Like, you know who King Von is who died like a year and a half ago?
[2:28:10.000 --> 2:28:12.000]  No, I'm not familiar.
[2:28:12.000 --> 2:28:15.000]  That's the rapper named King Von who like blew up, right?
[2:28:15.000 --> 2:28:19.000]  And after his death, he has been like found guilty.
[2:28:19.000 --> 2:28:22.000]  Like they have evidence now of him being the murderer or so many people.
[2:28:22.000 --> 2:28:25.000]  He's rumored to have killed like seven or eight people.
[2:28:25.000 --> 2:28:34.000]  And he had beat a murder, got out of jail and started rapping, blew up bragging about the murderous own song saying the street names on songs and everything, man.
[2:28:34.000 --> 2:28:39.000]  And after he died, he's guilty of killing like so many people.
[2:28:39.000 --> 2:28:43.000]  Do you know what record label he was signed to?
[2:28:43.000 --> 2:28:48.000]  I think he may have been, I want to say at the beginning he was with Empire.
[2:28:48.000 --> 2:28:50.000]  He was under a little dirt.
[2:28:50.000 --> 2:28:54.000]  So that's okay, but you probably couldn't get a record deal from them, I'm sure.
[2:28:54.000 --> 2:28:56.000]  I got you.
[2:29:25.000 --> 2:29:32.000]  The most critical time on our fight by using promo code 1776 at checkout to get additional 10% off.
[2:29:32.000 --> 2:29:34.000]  These people are coming for your birthright.
[2:29:34.000 --> 2:29:35.000]  They're coming for your First Amendment.
[2:29:35.000 --> 2:29:38.000]  They admit once they've silenced us, they're coming for you.
[2:29:38.000 --> 2:29:45.000]  I am in your hands and I'm asking if your support now you have my commitment to never give up or back down, but I could give out without your support.
[2:29:45.000 --> 2:29:47.000]  Thank you for all your past support.
[2:29:47.000 --> 2:29:56.000]  I'm encouraging you now to redouble your efforts at infowarstore.com with promo code 1776 for additional 10% off on the already big sales and huge discounts.
[2:29:56.000 --> 2:30:09.000]  We've all heard of interventions with a family member or a friend or a co-worker that's on drugs or alcohol and is in a bad place and they need family and friends to come to their aid and talk to them and get them into rehab.
[2:30:09.000 --> 2:30:12.000]  Well, it's the same thing for America and the rest of the world.
[2:30:12.000 --> 2:30:21.000]  When it comes to critical vitamins and minerals that your body must have to live and people don't listen and they don't supplement, it's literally an intervention.
[2:30:21.000 --> 2:30:23.000]  I lead an incredibly stressful life.
[2:30:23.000 --> 2:30:33.000]  I don't plan to even miss your health, but if I wasn't taking products like X3 from infowarstore.com, I could not continue to do what I'm doing today.
[2:30:33.000 --> 2:30:37.000]  The energy, the stamina, the libido, the immune system boost is incredible.
[2:30:37.000 --> 2:30:44.000]  And despite the fact that selling out X3 is 50% off right now exclusively at infowarstore.com.
[2:30:44.000 --> 2:30:47.000]  There's a run on iodine happening right now because of the war.
[2:30:47.000 --> 2:30:48.000]  We're not selling it for that.
[2:30:48.000 --> 2:30:51.000]  We're selling it for what it does for your immune system and your focus and clarity.
[2:30:51.000 --> 2:30:56.000]  Get X3 today, 50% off at infowarstore.com all supplies last.
[2:30:56.000 --> 2:31:03.000]  Everybody says they want people to stand up and fight tyranny, but when you fight tyranny, the new world order comes after you.
[2:31:03.000 --> 2:31:09.000]  Now, I knew that and for 28 years I've been on air, exposed these people and together we've had a great effect.
[2:31:09.000 --> 2:31:11.000]  But listen, they're coming after us right now.
[2:31:11.000 --> 2:31:16.000]  They're trying to shut us down, but they can't beat the power of we, the people of you and I together.
[2:31:16.000 --> 2:31:23.000]  So please visit infowarstore.com and get incredible, game-changing products while at the same time keeping us on air.
[2:31:23.000 --> 2:31:27.000]  We have the biggest sell of the year running right now at infowarstore.com.
[2:31:27.000 --> 2:31:37.000]  You get an additional 10% off on the deals that are at least 40% off, many are 50% off on Vitamin Refusion X3, DNA Force Plus, you name it.
[2:31:37.000 --> 2:31:47.000]  So on top of 50% off at checkout with promo code 1776 or 1776, an additional 10% off and no pay for your points.
[2:31:47.000 --> 2:31:49.000]  This is by far the biggest sell of the year.
[2:31:49.000 --> 2:31:51.000]  Keeps us on air plus their great products.
[2:31:51.000 --> 2:31:56.000]  Check them out at infowarstore.com with promo code 1776.
[2:31:56.000 --> 2:32:01.000]  Think about a world without info wars.
[2:32:01.000 --> 2:32:08.000]  Just take a moment and sit back and think about all the incredible guests and callers and stories we've broken together.
[2:32:08.000 --> 2:32:10.000]  This family that is info wars.
[2:32:10.000 --> 2:32:19.000]  Think about how info wars is cited by Joe Rogan and Tucker Carlson and Bolsonaro and other foreign leaders like Nigel Farage
[2:32:19.000 --> 2:32:27.000]  as being the main impetus towards firing up their main base to defeat the new world order.
[2:32:27.000 --> 2:32:37.000]  The only reason humanity is still in the fight today is because the viewers and listeners of this broadcast have taken action and supported this show.
[2:32:37.000 --> 2:32:39.000]  I don't take the credit.
[2:32:39.000 --> 2:32:41.000]  I give you the credit.
[2:32:41.000 --> 2:32:43.000]  And now info wars is facing its darkest hours.
[2:32:43.000 --> 2:32:45.000]  It isn't going to give up.
[2:32:45.000 --> 2:32:47.000]  Without your support we can be shut down.
[2:32:47.000 --> 2:32:50.000]  Please go to saveinfowars.com today.
[2:32:50.000 --> 2:33:18.000]  And donate for our legal defense fund.
[2:33:18.000 --> 2:33:23.000]  You're listening to the Alex Jones show.
[2:33:23.000 --> 2:33:26.000]  And now your host, Owen Troyer.
[2:33:26.000 --> 2:33:29.000]  And we got Bryson Gray with us for one more segment.
[2:33:29.000 --> 2:33:34.000]  You can see his new song music video at band.video on his channel.
[2:33:34.000 --> 2:33:42.000]  And I was making a joke in the last segment about how you can get signed to a mainstream record label for millions of dollars
[2:33:42.000 --> 2:33:46.000]  if you're rapping about pimping hoes, beating women, killing cops, killing kids.
[2:33:46.000 --> 2:33:51.000]  And you were mentioning an actual example of an individual who got...
[2:33:51.000 --> 2:33:53.000]  I guess he's dead now, but he got...
[2:33:53.000 --> 2:33:58.000]  I don't know if he got charged, but it came out he was involved in some murders.
[2:33:58.000 --> 2:34:01.000]  And he was signed to a mainstream record label.
[2:34:01.000 --> 2:34:04.000]  I made a joke right before the break like, I'm sure they wouldn't sign you.
[2:34:04.000 --> 2:34:06.000]  And you got cut off before you could respond to that.
[2:34:06.000 --> 2:34:08.000]  But I'm sure that's the case.
[2:34:08.000 --> 2:34:10.000]  Like, yeah, you rap about gang banging and killing.
[2:34:10.000 --> 2:34:12.000]  We'll sign you to a record label for millions of dollars.
[2:34:12.000 --> 2:34:18.000]  But if you're Bryson Gray and you rap about how you don't want to abort babies and you love Jesus Christ, we're not interested in you.
[2:34:18.000 --> 2:34:22.000]  Fun fact, what I was going to say is I was actually with Empire.
[2:34:22.000 --> 2:34:25.000]  I remember when Empire actually first started, I actually know the owner.
[2:34:25.000 --> 2:34:34.000]  And my rap group in North Carolina was one of the first groups he allowed into the distribution company of Empire outside of like the West Coast.
[2:34:34.000 --> 2:34:39.000]  So in North Carolina, it was like one of the first people that they allowed on.
[2:34:39.000 --> 2:34:46.000]  But it's like they started hitting me on the back burner when I started talking about more about God and supporting Trump and things of that nature.
[2:34:46.000 --> 2:34:51.000]  And I just find it funny that the King of Oz, I'm not mistaken, was with Empire.
[2:34:51.000 --> 2:34:54.000]  Nobody had issues with what he was talking about though.
[2:34:54.000 --> 2:34:56.000]  Well, and a lot of people might not know your background.
[2:34:56.000 --> 2:34:59.000]  You've been making music for more than a decade now.
[2:34:59.000 --> 2:35:03.000]  And I believe what year was it you were featured with your group on?
[2:35:03.000 --> 2:35:04.000]  Was it 106 in Park?
[2:35:04.000 --> 2:35:06.000]  They had you guys performing?
[2:35:06.000 --> 2:35:10.000]  Yeah, I was in Park twice when I was in high school.
[2:35:10.000 --> 2:35:13.000]  And we had songs and movies that they played on BT all the time in high school.
[2:35:13.000 --> 2:35:18.000]  So as I graduated, I had music on the radio in North Carolina.
[2:35:18.000 --> 2:35:22.000]  Yeah, I've been like, I've had independent success in music all my life.
[2:35:22.000 --> 2:35:28.000]  I did EDM music under my moniker King Vodka when I used to drink and have viral songs with EDM music.
[2:35:28.000 --> 2:35:32.000]  So yeah, I've been at it like 15, 16 years.
[2:35:32.000 --> 2:35:37.000]  You know, it's funny, we kind of have a lot in common as far as this is concerned,
[2:35:37.000 --> 2:35:42.000]  because let me pose you the question like this.
[2:35:42.000 --> 2:35:47.000]  If you want to be a rapper and you want to make millions of dollars
[2:35:47.000 --> 2:35:51.000]  and you want your stuff played on the radio and you want the big concert events
[2:35:51.000 --> 2:35:58.000]  and the venues and the music festivals, what is that process?
[2:35:58.000 --> 2:36:03.000]  If that's what you want to do in the rap game, what does that look like?
[2:36:03.000 --> 2:36:05.000]  Well, you have to get a label.
[2:36:05.000 --> 2:36:08.000]  You can't do it independently because the label owns everything.
[2:36:08.000 --> 2:36:10.000]  They don't access the radio, they don't access the playlist,
[2:36:10.000 --> 2:36:12.000]  they don't access to getting your face front everywhere,
[2:36:12.000 --> 2:36:16.000]  they don't access to going viral on TikTok, and you have to obey.
[2:36:16.000 --> 2:36:20.000]  And an example I have is we had a song on the radio about girls shaking their butts
[2:36:20.000 --> 2:36:23.000]  and a record label came to us and it wasn't a huge deal.
[2:36:23.000 --> 2:36:26.000]  It was like $30,000 up front or whatever.
[2:36:26.000 --> 2:36:29.000]  And they said, but we had to continue making that type of music.
[2:36:29.000 --> 2:36:31.000]  Like that's the music we had to make.
[2:36:31.000 --> 2:36:33.000]  That's what they wanted us to be, that group.
[2:36:33.000 --> 2:36:36.000]  And I was always interested in making all types of music.
[2:36:36.000 --> 2:36:39.000]  And I'm part of the reason the deal fell through
[2:36:39.000 --> 2:36:43.000]  because I didn't want to sign a contract and we were getting forced to make one type of song,
[2:36:43.000 --> 2:36:45.000]  but they said that's what they wanted.
[2:36:45.000 --> 2:36:48.000]  So you have to obey and you have to be a part of the machine.
[2:36:48.000 --> 2:36:51.000]  And when you're not a part of the machine,
[2:36:51.000 --> 2:36:55.000]  Kanye West over the last week and a half shows you what happens.
[2:36:55.000 --> 2:36:58.000]  And you know, it's not exactly the same,
[2:36:58.000 --> 2:37:04.000]  but I bet there's a lot of similarities when it comes to political commentary and news.
[2:37:04.000 --> 2:37:09.000]  And because I'll have people come to me like, why do you work for Alex Jones?
[2:37:09.000 --> 2:37:11.000]  Why do you insist on working for Infowars?
[2:37:11.000 --> 2:37:14.000]  It's like, you could make a lot more money doing this.
[2:37:14.000 --> 2:37:16.000]  You could make 10 times the money doing this.
[2:37:16.000 --> 2:37:18.000]  It's like, you don't get it.
[2:37:18.000 --> 2:37:20.000]  You don't get it.
[2:37:20.000 --> 2:37:24.000]  To us, success is not how many zeros are at the end of our bank account,
[2:37:24.000 --> 2:37:26.000]  especially in today's day and age.
[2:37:26.000 --> 2:37:28.000]  Success means something totally different to me.
[2:37:28.000 --> 2:37:35.000]  Success to me means staying loyal to myself and staying loyal to the people that follow me,
[2:37:35.000 --> 2:37:39.000]  staying loyal to the people that raised me and wanting to create a better future.
[2:37:39.000 --> 2:37:43.000]  If I can create a better future where the people around me can be prosperous
[2:37:43.000 --> 2:37:47.000]  and I can maintain human freedom at least in America and self-government,
[2:37:47.000 --> 2:37:49.000]  to me, that's success.
[2:37:49.000 --> 2:37:53.000]  Whether I have one zero in my bank account or 30 zeros in my bank account.
[2:37:53.000 --> 2:37:57.000]  If I don't have those freedoms and I've got $100 million, I'm a failure.
[2:37:57.000 --> 2:37:59.000]  I'm a loser.
[2:37:59.000 --> 2:38:00.000]  I agree.
[2:38:00.000 --> 2:38:04.000]  And I think I've talked to you about this before, but the Trump campaign stopped working with me.
[2:38:04.000 --> 2:38:08.000]  Because a lot of the LGBT Trump supporters was reporting my lyrics to them,
[2:38:08.000 --> 2:38:10.000]  telling them what I was saying on social media.
[2:38:10.000 --> 2:38:15.000]  And by the way, you could have chosen at that time to change your stance.
[2:38:15.000 --> 2:38:16.000]  You didn't do it.
[2:38:16.000 --> 2:38:18.000]  You want to talk about that briefly.
[2:38:18.000 --> 2:38:19.000]  Yeah.
[2:38:19.000 --> 2:38:23.000]  So when I was there shooting for the Republican National Convention,
[2:38:23.000 --> 2:38:26.000]  because I remember it was during COVID, so it was digital.
[2:38:26.000 --> 2:38:28.000]  If y'all remember, I was on there.
[2:38:28.000 --> 2:38:36.000]  And when I was there, they had offered me a contract to perform at all the rallies leading up to the election in November.
[2:38:36.000 --> 2:38:40.000]  But in afterwards, I was getting complaints from the LGBT Trump supporters.
[2:38:40.000 --> 2:38:42.000]  And they basically asked me to tone it down.
[2:38:42.000 --> 2:38:43.000]  I just said no.
[2:38:43.000 --> 2:38:45.000]  It was simple.
[2:38:45.000 --> 2:38:49.000]  You know, here's how I, this is what the Republican Party needs to do.
[2:38:49.000 --> 2:38:53.000]  It really needs to have the approach of a big tent where meaning, hey,
[2:38:53.000 --> 2:38:57.000]  if you're LGBTQ, but you agree with our beliefs, you're in.
[2:38:57.000 --> 2:39:01.000]  If you're anti-LGBTQ, but you agree with our beliefs, you're in.
[2:39:01.000 --> 2:39:04.000]  If you're black, if you're white, if you're brown, if you're Jewish, if you're Christian, if you're Muslim.
[2:39:04.000 --> 2:39:07.000]  I mean, that's not, this is the big tent we need to be in.
[2:39:07.000 --> 2:39:11.000]  We need to stop pushing people away because we have a little disagreement.
[2:39:11.000 --> 2:39:14.000]  We understand we have more in common than we disagree with.
[2:39:14.000 --> 2:39:15.000]  So yeah, you know what?
[2:39:15.000 --> 2:39:24.000]  Oh, I don't like that Bryson Gray refuses to say that the Bible, you know, doesn't say that homosexuality or
[2:39:24.000 --> 2:39:25.000]  sodomy is a good thing.
[2:39:25.000 --> 2:39:26.000]  So I don't want to hear from anymore.
[2:39:26.000 --> 2:39:30.000]  No, you should still be able to hear from Bryson Gray just if you don't agree with him.
[2:39:30.000 --> 2:39:31.000]  That's fine.
[2:39:31.000 --> 2:39:32.000]  We all have the same vision for the future.
[2:39:32.000 --> 2:39:34.000]  We need to come together.
[2:39:34.000 --> 2:39:38.000]  Well, that will be consistent in the big tent theory now, wouldn't it?
[2:39:38.000 --> 2:39:43.000]  To allow people like me to have my views, to allow the Nick Fuentes of the movement to have their views.
[2:39:43.000 --> 2:39:46.000]  But unfortunately, the whole big tent theory is a lot to begin with.
[2:39:46.000 --> 2:39:49.000]  What they want is the same thing that LGBT has always wanted.
[2:39:49.000 --> 2:39:51.000]  They want complete and utter control.
[2:39:51.000 --> 2:39:54.000]  And I mean, in the way they, in the way they got it, right?
[2:39:54.000 --> 2:39:59.000]  The Republican Party has went very much more left wing as of late.
[2:39:59.000 --> 2:40:01.000]  And, you know, the infiltration happened.
[2:40:01.000 --> 2:40:04.000]  It was successful and people like me get pushed to the side.
[2:40:04.000 --> 2:40:06.000]  People like Nick Fuentes get pushed to the side.
[2:40:06.000 --> 2:40:08.000]  It's part of the game, you know, as long as I stick.
[2:40:08.000 --> 2:40:10.000]  Because like you said, it's not all about the money.
[2:40:10.000 --> 2:40:12.000]  To me, integrity is way more important than money.
[2:40:12.000 --> 2:40:16.000]  So I'd rather have my integrity and have the people that like me,
[2:40:16.000 --> 2:40:21.000]  like me for me being really me, rather than me being some fake talking point pundit.
[2:40:21.000 --> 2:40:24.000]  Well, I hope you keep getting more popular.
[2:40:24.000 --> 2:40:28.000]  And I think this last song is really going to help you out in that endeavor.
[2:40:28.000 --> 2:40:33.000]  Because to me, it's, folks, what Bryson Gray does, he makes it look easy,
[2:40:33.000 --> 2:40:35.000]  is actually extremely difficult to be a one man show.
[2:40:35.000 --> 2:40:36.000]  It's extremely impressive.
[2:40:36.000 --> 2:40:37.000]  It just shows his talent.
[2:40:37.000 --> 2:40:40.000]  But to me, Bryson, I think you're getting better with time.
[2:40:40.000 --> 2:40:44.000]  And I think your last song is one of the greatest works you've put out yet.
[2:40:44.000 --> 2:40:46.000]  And I salute you for it.
[2:40:46.000 --> 2:40:47.000]  Thank you so much, man.
[2:40:47.000 --> 2:40:48.000]  Thank you for having me on.
[2:40:48.000 --> 2:40:50.000]  Y'all have been the people that supported me since the beginning.
[2:40:50.000 --> 2:40:51.000]  So I love it.
[2:40:51.000 --> 2:40:52.000]  Of course, brother.
[2:40:52.000 --> 2:40:56.000]  So again, folks, go to band.video, Bryson Gray's channel.
[2:40:56.000 --> 2:40:59.000]  You can see not just his new song and music video,
[2:40:59.000 --> 2:41:02.000]  but a lot of his old work is there as well.
[2:41:02.000 --> 2:41:03.000]  And you can download it, by the way.
[2:41:03.000 --> 2:41:05.000]  There's a download link right there.
[2:41:05.000 --> 2:41:08.000]  You can put it on your, you can put it on your phone, put it on your computer
[2:41:08.000 --> 2:41:10.000]  and listen to Bryson Gray all the time.
[2:41:10.000 --> 2:41:12.000]  Bryson, thank you so much, man.
[2:41:12.000 --> 2:41:14.000]  Thank you, man.
[2:41:14.000 --> 2:41:15.000]  All right, there goes Bryson Gray.
[2:41:15.000 --> 2:41:16.000]  You heard the song, folks.
[2:41:16.000 --> 2:41:17.000]  Seriously.
[2:41:17.000 --> 2:41:20.000]  Even if you don't like rap, you're probably going to like that one.
[2:41:20.000 --> 2:41:23.000]  And follow him on Twitter or go to band.video.
[2:41:23.000 --> 2:41:24.000]  You can see his work.
[2:41:24.000 --> 2:41:30.000]  Now, again, we are happy to have built band.video
[2:41:30.000 --> 2:41:34.000]  so that we can put other artists and other commentators
[2:41:34.000 --> 2:41:37.000]  and journalists and musicians and everything on there
[2:41:37.000 --> 2:41:39.000]  because we want that.
[2:41:39.000 --> 2:41:41.000]  We actually want the big tent.
[2:41:41.000 --> 2:41:43.000]  We actually want everybody to be welcome.
[2:41:43.000 --> 2:41:45.000]  That's part of what we're doing here in Infowars.
[2:41:45.000 --> 2:41:47.000]  But it is expensive.
[2:41:47.000 --> 2:41:49.000]  It's not cheap.
[2:41:49.000 --> 2:41:52.000]  And that's okay because we have a business model
[2:41:52.000 --> 2:41:55.000]  that sells supplements to fund it all.
[2:41:55.000 --> 2:41:57.000]  And they say, look, oh, supplement companies make all this money.
[2:41:57.000 --> 2:41:59.000]  Yeah, but it doesn't go towards funding a news organization.
[2:41:59.000 --> 2:42:02.000]  It goes into the owner's pockets.
[2:42:02.000 --> 2:42:03.000]  That's fine.
[2:42:03.000 --> 2:42:04.000]  That's capitalism.
[2:42:04.000 --> 2:42:05.000]  I'm not complaining.
[2:42:05.000 --> 2:42:08.000]  Supplements to make money to fund our news operation.
[2:42:08.000 --> 2:42:09.000]  No big sponsors.
[2:42:09.000 --> 2:42:11.000]  Just you shopping at InfowarsStore.com.
[2:42:11.000 --> 2:42:14.000]  Folks, I'm telling you, some of these supplements
[2:42:14.000 --> 2:42:15.000]  are just total game changers.
[2:42:15.000 --> 2:42:18.000]  Super male vitality is a huge game changer,
[2:42:18.000 --> 2:42:19.000]  especially for men.
[2:42:19.000 --> 2:42:22.000]  Once you get into your 30s, you notice some of that vitality,
[2:42:22.000 --> 2:42:24.000]  some of that energy starting to slip away.
[2:42:24.000 --> 2:42:28.000]  Well, you can grasp it once again with Super Male Vitality
[2:42:28.000 --> 2:42:30.000]  at InfowarsStore.com.
[2:42:30.000 --> 2:42:31.000]  It's 50% off.
[2:42:31.000 --> 2:42:33.000]  Same with Super Female Vitality.
[2:42:33.000 --> 2:42:34.000]  Just as good for women.
[2:42:34.000 --> 2:42:37.000]  50% off at InfowarsStore.com.
[2:42:37.000 --> 2:42:39.000]  The Vitamin Mineral Fusion.
[2:42:39.000 --> 2:42:42.000]  Every morning, you're getting 100% of your daily value
[2:42:42.000 --> 2:42:44.000]  of different vitamins and minerals
[2:42:44.000 --> 2:42:46.000]  that you might not be getting in your daily diet.
[2:42:46.000 --> 2:42:48.000]  Vitamin Mineral Fusion.
[2:42:48.000 --> 2:42:51.000]  50% off at InfowarsStore.com.
[2:42:51.000 --> 2:42:53.000]  Get it before it sells out.
[2:42:56.000 --> 2:42:58.000]  It's our best seller.
[2:42:58.000 --> 2:43:00.000]  We first came out with it five years ago,
[2:43:00.000 --> 2:43:02.000]  and it was a moderate seller.
[2:43:02.000 --> 2:43:04.000]  But as folks tried Vitamin Mineral Fusion
[2:43:04.000 --> 2:43:06.000]  and experienced the way it made them feel
[2:43:06.000 --> 2:43:08.000]  and how healthy it made them,
[2:43:08.000 --> 2:43:11.000]  it has become our number one overall best seller.
[2:43:11.000 --> 2:43:12.000]  And it's been sold out for a while,
[2:43:12.000 --> 2:43:13.000]  but it's finally back in stock.
[2:43:13.000 --> 2:43:16.000]  Vitamin Mineral Fusion doesn't just supercharge
[2:43:16.000 --> 2:43:17.000]  your immune system,
[2:43:17.000 --> 2:43:20.000]  but it helps every cellular function of the body.
[2:43:20.000 --> 2:43:23.000]  It has all the minerals, all the key amino acids,
[2:43:23.000 --> 2:43:26.000]  all of the essential vitamins that you need to live
[2:43:26.000 --> 2:43:27.000]  and be healthy.
[2:43:27.000 --> 2:43:30.000]  Essential means, without these things, you die.
[2:43:30.000 --> 2:43:32.000]  And so much of the food is debased.
[2:43:32.000 --> 2:43:34.000]  There's so many chemicals in the environment.
[2:43:34.000 --> 2:43:37.000]  It is critical to bolster our body's defenses
[2:43:37.000 --> 2:43:38.000]  with a product like this.
[2:43:38.000 --> 2:43:41.000]  Now, there are other great Vitamin Mineral products out there,
[2:43:41.000 --> 2:43:43.000]  but this is amongst the very best,
[2:43:43.000 --> 2:43:45.000]  and it's a low price, and it funds the Infowars.
[2:43:45.000 --> 2:43:47.000]  So the only way you lose is not taking action today,
[2:43:47.000 --> 2:43:50.000]  getting Vitamin Mineral Fusion finally back in stock
[2:43:50.000 --> 2:43:53.000]  at InfowarsStore.com for 50% off.
[2:43:53.000 --> 2:43:56.000]  Vitamin Mineral Fusion back in stock at InfowarsStore.com.
[2:43:56.000 --> 2:43:58.000]  Look around you.
[2:43:58.000 --> 2:44:01.000]  The first thing I predicted from the Globlestone Documents
[2:44:01.000 --> 2:44:03.000]  from their own admissions is now happening.
[2:44:03.000 --> 2:44:05.000]  Infowars credibility.
[2:44:05.000 --> 2:44:07.000]  My credibility has never been higher.
[2:44:07.000 --> 2:44:09.000]  And it's because of your backing of this operation
[2:44:09.000 --> 2:44:12.000]  that I could steadfastly, despite the censorship
[2:44:12.000 --> 2:44:15.000]  and the boycotts and the attacks and the lawsuits
[2:44:15.000 --> 2:44:16.000]  stay on air.
[2:44:16.000 --> 2:44:19.000]  But now we're reaching the most critical juncture
[2:44:19.000 --> 2:44:21.000]  in the fight together.
[2:44:21.000 --> 2:44:24.000]  So I want to ask all of you today
[2:44:24.000 --> 2:44:26.000]  to help keep me on the air.
[2:44:26.000 --> 2:44:29.000]  In my decades on air, I've never asked for personal donations,
[2:44:29.000 --> 2:44:31.000]  but I'm being forced by the bankruptcy court
[2:44:31.000 --> 2:44:33.000]  to pay for 40% of the legal fees,
[2:44:33.000 --> 2:44:35.000]  and I can't fund those myself.
[2:44:35.000 --> 2:44:37.000]  It's unsustainable.
[2:44:37.000 --> 2:44:39.000]  So please visit
[2:44:39.000 --> 2:44:41.000]  saveinfowars.com
[2:44:41.000 --> 2:44:43.000]  saveinfowars.com
[2:44:43.000 --> 2:44:45.000]  where you can make straight donations,
[2:44:45.000 --> 2:44:47.000]  $5, $10, $50, $100, whatever you can
[2:44:47.000 --> 2:44:49.000]  so that I can continue to persevere.
[2:44:49.000 --> 2:44:51.000]  I'll never give up, I'll never give in,
[2:44:51.000 --> 2:44:52.000]  but I could give out.
[2:44:52.000 --> 2:44:54.000]  Thank you for your support.
[2:44:54.000 --> 2:44:56.000]  Without you, saveinfowars.com
[2:45:25.000 --> 2:45:27.000]  you're stamina, you're libido,
[2:45:27.000 --> 2:45:29.000]  and number one, you're immune system.
[2:45:29.000 --> 2:45:32.000]  So X3, despite the fact it was a run on iodine,
[2:45:32.000 --> 2:45:36.000]  is still on sale at 50% off right now
[2:45:36.000 --> 2:45:38.000]  at infowarstore.com
[2:45:38.000 --> 2:45:40.000]  and it funds the Info War,
[2:45:40.000 --> 2:45:41.000]  which is a 360 win.
[2:45:41.000 --> 2:45:43.000]  If you've not experienced the power of iodine,
[2:45:43.000 --> 2:45:45.000]  takes two weeks to kick out on average,
