[00:00:01.070 --> 00:00:07.722]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:52:46.463 --> 00:53:06.058]  Petersburg or Moscow, but in Tajikistan, Kazakhstan, Uzbekistan and so on, until you realize that back in 1952 this World Association of Parliamentarians for World Government actually developed a map which said that when the new world order, the world government would come about, that's one of the places our troops would be policing.
[00:53:07.580 --> 00:53:08.622]  I'm tired of plugging him.
[00:53:08.622 --> 00:53:09.804]  Please don't buy the book, folks.
[00:53:17.845 --> 00:53:19.447]  Please, I have to keep plugging in.
[00:53:19.447 --> 00:53:21.208]  I've given the guy so much publicity.
[00:53:21.208 --> 00:53:22.890]  The Grand Chess Board, he's so evil.
[00:53:22.890 --> 00:53:26.794]  The founder of the Trilateral Commission says, we need a Pearl Harbor event.
[00:53:26.794 --> 00:53:27.695]  We need to be attacked.
[00:53:27.695 --> 00:53:28.736]  Lots of attacks.
[00:53:28.736 --> 00:53:32.640]  This war for empire, to unify the people for our new world order.
[00:53:32.640 --> 00:53:36.964]  You've got the Project for a New American Century saying that they're going to do all this.
[00:53:36.964 --> 00:53:39.166]  We need a Pearl Harbor catastrophic event.
[00:53:39.166 --> 00:53:41.729]  We've got their own handbooks on how they're going to do it.
[00:53:42.775 --> 00:53:52.601]  Didn't the PNAC people say, whenever they were asked if a war against Iraq would cause the terrorist attack, didn't they all say, oh no, it'd make it much safer for America?
[00:53:52.601 --> 00:53:55.923]  And then look at Riyadh and Casablanca.
[00:53:55.923 --> 00:53:56.943]  Well, they're not going to stop.
[00:53:56.943 --> 00:53:59.085]  I mean, they need this to legitimize what they've done.
[00:53:59.085 --> 00:54:00.365]  It's another smokescreen.
[00:54:00.365 --> 00:54:02.607]  Let's talk to Ted in Georgia.
[00:54:02.607 --> 00:54:02.947]  Yes.
[00:54:02.947 --> 00:54:03.567]  Right on the air.
[00:54:03.567 --> 00:54:04.068]  Go ahead.
[00:54:04.068 --> 00:54:05.088]  Thanks for having me on.
[00:54:05.088 --> 00:54:07.650]  Dr. Cuddy, how do you spell your name?
[00:54:07.650 --> 00:54:10.371]  C-U-D isn't David.
[00:54:10.371 --> 00:54:11.392]  D isn't David.
[00:54:11.392 --> 00:54:11.632]  Why?
[00:54:12.492 --> 00:54:14.093]  Well, C-U-D-D-Y.
[00:54:14.093 --> 00:54:15.054]  Yes, sir.
[00:54:15.054 --> 00:54:15.855]  I say fine.
[00:54:15.855 --> 00:54:22.080]  I think I, like probably a lot of other people from hearing it, would think it was T-T-Y.
[00:54:22.080 --> 00:54:24.262]  That's the alcoholic beverage.
[00:54:24.262 --> 00:54:26.543]  No, that's not it.
[00:54:26.543 --> 00:54:29.065]  I'm not familiar with that.
[00:54:29.065 --> 00:54:40.815]  I have several points, but the most important one is the fact that I believe that it's not a quick total fix, but it's certainly
[00:54:41.400 --> 00:54:42.040]  We're good to go.
[00:55:03.080 --> 00:55:14.747]  These guys are growing government, going after our guys, open borders, supercomputers in China, and the neocon whores on talk radio are worshipping this system.
[00:55:14.747 --> 00:55:16.688]  Dr. Cuddy, any comments?
[00:55:16.688 --> 00:55:24.473]  The origin of the neocons of this particular element, and they were the ones who, and I mapped out before the strategy for getting
[00:55:24.753 --> 00:55:33.854]  By the way, there was just an article about the neocons, their Strauss guy up in Chicago, this guy who left Germany, and saying he liked dictatorships.
[00:55:35.304 --> 00:55:54.381]  Well, when you go back to Trotsky, Trotsky got an accident in Mexico because, disagreeing with Stalin, what he had wanted was sort of the Gramscian approach, where you would attack the culture, you wouldn't be so much a violent revolution, but you'd change the consciousness of people.
[00:55:54.381 --> 00:55:58.684]  But nevertheless, it's still a dictatorship, so ultimately that would be the goal.
[00:55:58.684 --> 00:55:59.385]  Yeah, big brother.
[00:56:01.394 --> 00:56:02.055]  Absolutely.
[00:56:02.055 --> 00:56:02.895]  Anything else, sir?
[00:56:02.895 --> 00:56:04.796]  Yes, I would like to mention this.
[00:56:04.796 --> 00:56:08.179]  I read recently a rather startling article.
[00:56:08.179 --> 00:56:21.107]  It said that Bolsheviks were excluded from the KGB back after 1977, and that 15,000 of them came to the United States.
[00:56:21.107 --> 00:56:23.789]  I know that's speculative to me, but I just wondered if
[00:56:24.662 --> 00:56:27.685]  Dr. Cutt, do you have any remarks on that?
[00:56:27.685 --> 00:56:34.391]  Well, there have been various aspects to this, and let me further along what you said.
[00:56:34.391 --> 00:56:45.641]  There's always been sort of a coordination and a getting along with various intelligence networks, whether they're KGB types or whatever, but before my time is up,
[00:56:47.062 --> 00:56:49.824]  Don't just look at it from the left.
[00:56:49.824 --> 00:56:53.587]  The dialect, the synthesis has to have the right end, too.
[00:56:53.587 --> 00:57:02.315]  So what you have is not only your Operation Paperclip type, where you bring over the Nazis, but it's important to note, I'll just give one example.
[00:57:02.315 --> 00:57:07.699]  In 1944, Sumner Wells, a leading official of the U.S., wrote a book which was writing in 43.
[00:57:08.980 --> 00:57:09.620]  I don't think so.
[00:57:25.794 --> 00:57:27.055]  Or propaganda to do it.
[00:57:27.055 --> 00:57:29.516]  And look, murderous people are at a premium.
[00:57:29.516 --> 00:57:38.760]  So whether you're a KGB murdering thug or a Nazi murdering thug, the globalists have positions for you because they're having trouble finding all the truly ruthless people they need.
[00:57:38.760 --> 00:57:43.322]  And folks, we'd be in a much worse position if they could have the evil folks they needed.
[00:57:43.322 --> 00:57:48.304]  That's why they're saying torture and evil is good on the news, trying to mutate the souls of the general public.
[00:57:48.444 --> 00:57:50.445]  Would you agree with that, Dr. Cuddy?
[00:57:50.445 --> 00:57:51.725]  Sure.
[00:57:51.725 --> 00:57:54.306]  And the personnel is the key.
[00:57:54.306 --> 00:57:57.947]  They would send underground to two successive countries, individuals.
[00:57:57.947 --> 00:58:06.350]  And so later you had Kurt Waldheim, the Secretary General of the UN, and somebody named Paul Dickoff, former Nazi, became head of Interpol.
[00:58:06.350 --> 00:58:09.291]  What better way to keep up with people in Texas and everywhere else?
[00:58:10.757 --> 00:58:13.738]  Yeah, a full-time SS Gestapo officer running the U.N.
[00:58:13.738 --> 00:58:15.558]  from 1972 to 1982 when it came out.
[00:58:15.558 --> 00:58:19.579]  They protected him and all these liberals and all these minority groups think the U.N.
[00:58:19.579 --> 00:58:20.499]  is going to help you.
[00:58:20.499 --> 00:58:22.020]  Yeah, go ahead and take your vaccines.
[00:58:22.020 --> 00:58:24.360]  They love you.
[00:58:24.360 --> 00:58:25.341]  Exactly.
[00:58:25.341 --> 00:58:26.621]  It's incredible.
[00:58:26.621 --> 00:58:28.101]  Thank you, Ted.
[00:58:28.101 --> 00:58:29.262]  Thank you.
[00:58:29.262 --> 00:58:31.122]  Dr. Cuddy, can you stay with us a little bit longer?
[00:58:31.122 --> 00:58:32.102]  Okay.
[00:58:32.102 --> 00:58:33.803]  How long can your voice hold up?
[00:58:33.803 --> 00:58:34.203]  We'll see.
[00:58:35.346 --> 00:58:41.489]  Well, I just want to get a ballpark because we've got a lot of callers who want to talk to you, but if you need to go now or in ten minutes, just give me an idea.
[00:58:41.489 --> 00:58:42.349]  Later.
[00:58:42.349 --> 00:58:43.410]  Ten, twenty minutes.
[00:58:43.410 --> 00:58:44.810]  Okay, well I'll keep you twenty minutes then.
[00:58:44.810 --> 00:58:47.371]  Anytime you need to go, know you had pro surgery.
[00:58:47.371 --> 00:58:48.212]  We appreciate you.
[00:58:48.212 --> 00:58:51.333]  Let's get a cold drink of water or lozenges or whatever.
[00:58:51.333 --> 00:58:52.254]  We really appreciate you.
[00:58:52.254 --> 00:58:53.054]  This is so important.
[00:58:53.054 --> 00:58:54.234]  I got them right here.
[00:58:54.234 --> 00:58:56.155]  Alright.
[00:58:56.155 --> 00:58:56.555]  I know.
[00:58:56.555 --> 00:58:57.336]  I'm a talk show host.
[00:58:57.336 --> 00:59:00.077]  When I have a cold or something, it's tough doing three hours.
[00:59:00.077 --> 00:59:02.138]  Kenny, Bob and others, you're up next.
[00:59:03.582 --> 00:59:04.744]  Total free number to join us, 800-259-9231.
[00:59:04.744 --> 00:59:05.124]  800-259-9231.
[00:59:05.124 --> 00:59:06.887]  I got some news, current news items too.
[00:59:06.887 --> 00:59:09.370]  I want to get Dr. Cuddy's response and take on.
[00:59:09.370 --> 00:59:09.691]  Stay with us.
[00:59:25.461 --> 00:59:32.266]  Thanks for listening to the M2K Talk Archives, and we are listener-supported with the Honors System.
[00:59:32.266 --> 00:59:33.907]  We ask that you wait.
[00:59:33.907 --> 00:59:35.808]  Don't donate a dollar at a time.
[00:59:35.808 --> 00:59:40.892]  PayPal charges a 35-cent surcharge on anything of a dollar or less.
[00:59:41.372 --> 00:59:44.873]  Wait till you listen to five or ten, and then donate, please.
[00:59:44.873 --> 00:59:48.935]  We appreciate your voluntary support.
[00:59:48.935 --> 00:59:55.557]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:59:55.557 --> 01:00:00.639]  It's Alex Jones and the GCN Radio Network.
[01:00:00.639 --> 01:00:01.519]  It is May 19th.
[01:00:01.519 --> 01:00:02.660]  We've got Dr. Cuddy.
[01:00:04.441 --> 01:00:05.142]  Back on with us.
[01:00:05.142 --> 01:00:06.202]  I had him on a few weeks ago.
[01:00:06.202 --> 01:00:14.427]  We re-aired an interview Friday and I have him back on because I want to have him get his knowledge on the New World War and I found it all to be very accurate.
[01:00:14.427 --> 01:00:16.268]  Let's talk to Kenny in Wisconsin.
[01:00:16.268 --> 01:00:17.188]  Kenny, you're on the air.
[01:00:17.188 --> 01:00:17.749]  Thanks for holding.
[01:00:17.749 --> 01:00:18.249]  Go ahead.
[01:00:18.249 --> 01:00:19.530]  Yes, thank you very much.
[01:00:19.530 --> 01:00:21.391]  Hello, Dr. Cuddy.
[01:00:21.391 --> 01:00:22.031]  Hello, sir.
[01:00:22.031 --> 01:00:25.553]  Are you aware of the Paris Peace Treaty, the Peace Treaty of 1783?
[01:00:28.362 --> 01:00:29.423]  Uh, yeah.
[01:00:29.423 --> 01:00:30.643]  Okay.
[01:00:30.643 --> 01:00:37.107]  A website for those that do not know where to find it is earlyamerica.com.
[01:00:37.107 --> 01:00:47.092]  Now, from another website called findlaw.com, hopefully to narrow the focus of who's in control, I got just a couple of quips.
[01:00:47.092 --> 01:00:50.253]  Britain is owned by the Vatican, Treaty of 1213.
[01:00:50.253 --> 01:00:51.854]  America is a British colony.
[01:00:55.842 --> 01:01:00.004]  The United States, capital letters, is a corporation, not a land mass.
[01:01:00.004 --> 01:01:06.928]  Well, certainly treaties have been signed, but to say that the Vatican runs everything, I'm not a Catholic, I'm not defending the Vatican, would be very corrupt.
[01:01:06.928 --> 01:01:10.109]  But the point here is, is that they had wars then.
[01:01:10.109 --> 01:01:12.170]  I mean, look at what Henry VIII did.
[01:01:12.170 --> 01:01:16.412]  They broke away, and there are certainly still agents in control, and you have different power blocks.
[01:01:16.412 --> 01:01:23.196]  In fact, Dr. Cuddy, who would you say is the dominant force, or the dominant clique, that owns most of the stock in the private banks?
[01:01:24.717 --> 01:01:30.902]  Uh, well, uh, it's tricky because there's a funneling mechanism.
[01:01:30.902 --> 01:01:40.129]  A lot of people think it's British, but if you go down deep, there is some Dutch money that actually helped found the Bank of England.
[01:01:40.129 --> 01:01:41.710]  Yeah, exactly.
[01:01:41.710 --> 01:01:42.971]  That's what I, Dutch royalty, British royalty.
[01:01:42.971 --> 01:01:44.151]  Is that where Cromwell came in?
[01:01:44.151 --> 01:01:45.713]  Pardon me, sir?
[01:01:45.713 --> 01:01:47.334]  Is that where Cromwell came in?
[01:01:48.488 --> 01:02:12.251]  Cromwell was in the middle 1600s, and that's around the Bank of Amsterdam's time, and what they did is then after Charles II and James II, when they booted James II out, they, the Bank of Amsterdam, funded the establishment of the Bank of England in the early 1690s, and they quickly proceeded to get them in debt, which was their key control mechanism.
[01:02:12.751 --> 01:02:18.655]  Dr. Cuddy, I am holding in my hand a chart of who, in quotation marks, owns the Federal Reserve.
[01:02:18.655 --> 01:02:21.957]  I have no web yet, but I will get a URL.
[01:02:21.957 --> 01:02:38.969]  But on the back page it says, source, Federal Reserve Directors, colon, a study of corporate and banking influence, staff report, Committee on Banking, Currency and Housing, House of Representatives, 94th Congress,
[01:02:39.457 --> 01:02:41.898]  Second session, August of 76.
[01:02:41.898 --> 01:02:44.019]  It is drawn out beautifully.
[01:02:44.019 --> 01:02:45.459]  It's all bar graph money.
[01:02:45.459 --> 01:02:46.220]  No, I've seen it.
[01:02:46.220 --> 01:02:46.860]  I've seen it.
[01:02:46.860 --> 01:02:48.401]  It looks like a family tree.
[01:02:48.401 --> 01:02:53.623]  The Europeans are the predominant stock in our central bank.
[01:02:53.623 --> 01:02:54.963]  My opinion?
[01:02:54.963 --> 01:02:55.383]  Sure.
[01:02:55.383 --> 01:02:56.824]  Well, we don't have to go off opinion.
[01:02:56.824 --> 01:02:58.745]  We know who the families are, but go ahead.
[01:02:58.745 --> 01:03:00.445]  Oh, no.
[01:03:00.445 --> 01:03:07.328]  I just wanted to add to this also that the IMF is an agency of the UN, and that's a black sloth six-fed.
[01:03:08.937 --> 01:03:15.759]  And also that New York is defined in the federal regulations as the United Nations.
[01:03:15.759 --> 01:03:20.961]  And when Rudolph Giuliani stated on CPAN that... We're the capital of the world.
[01:03:20.961 --> 01:03:23.701]  Yeah, New York City was the capital of the world, end quote.
[01:03:23.701 --> 01:03:25.122]  He was correct.
[01:03:25.122 --> 01:03:27.923]  And that is found at CFR Chapter 111.
[01:03:29.760 --> 01:03:32.281]  Dr. Cutty, comments to what he's saying?
[01:03:32.281 --> 01:03:46.167]  Well, even taking that one step further in terms of just biblical end times, you know Revelation 18 and what happens there, and it has to be a port city, and everybody says New York, and everybody says, well, that was the World Trade Center.
[01:03:46.167 --> 01:03:56.632]  I don't think so, because when you get around verse 22, remember it says, and a candle would be seen no more, and that would be symbolic of the Statue of Liberty.
[01:03:58.243 --> 01:03:58.703]  Okay.
[01:03:58.703 --> 01:04:00.524]  So something may be coming up.
[01:04:00.524 --> 01:04:03.446]  Thank you very much.
[01:04:03.446 --> 01:04:04.726]  Amazing information.
[01:04:04.726 --> 01:04:07.228]  Let's talk to Bob in Texas.
[01:04:07.228 --> 01:04:08.028]  Bob, you're on the air.
[01:04:08.028 --> 01:04:08.669]  Go ahead.
[01:04:08.669 --> 01:04:10.289]  Yes, very good show today.
[01:04:10.289 --> 01:04:16.993]  My question's a little bit off topic, but I was wondering if either one of you happen to know what might have happened to Bob Chapman, the gold expert?
[01:04:16.993 --> 01:04:18.154]  No, I don't.
[01:04:18.154 --> 01:04:19.254]  No, I don't know.
[01:04:19.254 --> 01:04:19.914]  Okay.
[01:04:19.914 --> 01:04:23.396]  We've had Bob on as a guest, but he's still writing his newsletters.
[01:04:23.396 --> 01:04:26.538]  Basically, he's been criticizing the bankers and we're a little bit angry with him, but go ahead.
[01:04:27.911 --> 01:04:29.512]  Okay, that was quite a smart question.
[01:04:29.512 --> 01:04:36.998]  You also mentioned it on a former show, something about when new money came out, we wouldn't be able to power up our mortgages with the old money or something like that.
[01:04:36.998 --> 01:04:37.519]  Yeah, that's good.
[01:04:37.519 --> 01:04:54.512]  Well, the Federal Reserve has said they want to phase out the old green money, issue the new colored money, not issue as much of it so you physically can't pay the debt off, while driving down the value of that new money and making the old green money worthless worldwide, killing the dollar as a world reserve currency, which they're now doing, bad-mouthing it daily.
[01:04:54.512 --> 01:04:55.573]  Dr. Cutty, any comments?
[01:04:56.495 --> 01:05:03.496]  Yeah, they must be following the Australian colored money and unfortunately the way the Australian economy went as well.
[01:05:05.461 --> 01:05:07.262]  People say, but they don't want to hurt the economy.
[01:05:07.262 --> 01:05:07.963]  Yes, they do.
[01:05:07.963 --> 01:05:10.564]  That's how they consolidate.
[01:05:10.564 --> 01:05:14.447]  Yeah, they do, but it's a sort of a managed thing.
[01:05:14.447 --> 01:05:16.248]  I forget the name of that term.
[01:05:16.248 --> 01:05:24.834]  Back under Reagan's time, or the end of Reagan's time, Bush's time, they established sort of a, what they call a plummet protection team.
[01:05:24.834 --> 01:05:31.799]  So they want to drive the stock market down, but then they want to bring it to a halt to give their buddies a chance to get in and jack it up a bit.
[01:05:31.799 --> 01:05:34.600]  Well, yeah, Neville Switzerland said they want to plunge the dollar, but incrementally.
[01:05:34.600 --> 01:05:35.061]  We'll be right back.
[01:05:36.501 --> 01:05:40.403]  We're on the march, the Empire's on the run.
[01:05:40.403 --> 01:05:43.104]  Alex Jones and the GCN Radio Network.
[01:06:03.240 --> 01:06:09.304]  Now I just want to bring up in our final minutes with Dr. Cuddy, current news items and his response to them.
[01:06:09.304 --> 01:06:14.347]  We'll tell you about his great books again before he leaves us.
[01:06:14.347 --> 01:06:27.775]  I first want to take a minute or two out to remind listeners that I produce award-winning, shocking, powerful, hard-hitting, information warfare devices known as videotapes.
[01:06:27.775 --> 01:06:31.817]  And I've made nine of them, and I've written a book, 9-1-1, Descent into Tyranny.
[01:06:32.665 --> 01:06:35.025]  And the films are all over two hours long.
[01:06:35.025 --> 01:06:38.786]  Again, the key words, professionally produced.
[01:06:38.786 --> 01:06:46.347]  The greatest evil that mankind has ever faced is among us a scientifically crafted global dictatorship sworn to its slavery man, woman and child.
[01:06:46.347 --> 01:06:51.508]  The United States government at all levels has fallen under the control of the desperately wicked New World Order clan.
[01:06:51.508 --> 01:07:01.350]  The events of September 11th marked the initiation of the final sick push by the Illuminati to consolidate their global One World Order and transform Earth into a prison planet.
[01:07:02.193 --> 01:07:11.401]  In over two and a half hours, two hours and thirty-seven minutes to be exact, I chronicle in stunning detail the true character of the Globalists, their crimes.
[01:07:11.401 --> 01:07:18.447]  Learn the master plan for the bloodthirsty elite, the financially, physically, and spiritually imprisoned not only America, but the world.
[01:07:18.447 --> 01:07:25.653]  Total Enslavement is the third installment in my critically acclaimed Police State series and is a must-see for all who love freedom.
[01:07:25.653 --> 01:07:30.377]  This film documents the nightmare rise of the Homeland Security dictatorship
[01:07:30.877 --> 01:07:38.961]  Patriot Acts 1 and 2, the Total Information Awareness Network, government-run white slavery ring, the new prison surveillance economy, and much more.
[01:07:38.961 --> 01:07:50.186]  The very future of humanity depends on exposing government-sponsored terrorism and how the globalists pose as our saviors, when in fact they are the terrorists.
[01:07:50.186 --> 01:07:54.788]  Now that's the back cover of Police State 3 Total Enslavement, my newest film.
[01:07:54.788 --> 01:07:55.909]  You're nuts if you don't get it.
[01:07:57.461 --> 01:07:58.181]  And it's $25.95.
[01:07:58.181 --> 01:08:10.468]  I've got also 9-1-1, The Road to Tyranny, Masters of Terror, two-part films, both over two hours long, about who really carried out 9-1-1 and what their plan is and how to stop them.
[01:08:10.468 --> 01:08:11.548]  They're $20 a piece.
[01:08:11.548 --> 01:08:14.350]  When you get three or more, order the films today.
[01:08:14.350 --> 01:08:14.970]  Don't wait.
[01:08:14.970 --> 01:08:16.591]  Get the book as well.
[01:08:16.591 --> 01:08:19.932]  Make copies of the videos for non-profit, not-for-sale purposes.
[01:08:19.932 --> 01:08:21.413]  Get them out to everybody.
[01:08:21.413 --> 01:08:24.355]  Toll-free number to order right now is 1-888-
[01:08:27.312 --> 01:08:27.452]  2-5-3-3-1-3-9.
[01:08:27.452 --> 01:08:28.352]  That's 888-2-5-3-3-1-3-9.
[01:08:28.352 --> 01:08:31.373]  4infowars.com or net to order.
[01:08:31.373 --> 01:08:32.434]  Stand up.
[01:08:32.434 --> 01:08:32.854]  Be bold.
[01:08:32.854 --> 01:08:33.554]  Get the films.
[01:08:33.554 --> 01:08:35.015]  Make copies.
[01:08:35.015 --> 01:08:36.595]  Spread the word.
[01:08:36.595 --> 01:08:39.496]  We outnumber the globalists 500 to 1.
[01:08:39.496 --> 01:08:40.476]  Again, that number, 1-888-2-5-3-3-1-3-9.
[01:08:54.898 --> 01:09:08.303]  Or just write to me, Alex Jones, at 3001, that's 3001, South Lamar, L-A-M-A-R, Suite 100, Austin, Texas, 78704.
[01:09:08.303 --> 01:09:09.163]  Take action.
[01:09:09.163 --> 01:09:11.464]  Make the call today.
[01:09:11.464 --> 01:09:12.904]  Hit the videos.
[01:09:12.904 --> 01:09:14.505]  Get the word out.
[01:09:14.505 --> 01:09:21.547]  Dr. Cuddy, one more time, your two newest books you recommend and how folks get those, because I have read your prior knowledge book.
[01:09:21.547 --> 01:09:23.728]  I haven't gotten a new one, but tell folks how they get them.
[01:09:25.179 --> 01:09:31.123]  Well, the current one is Cover Up, and you should be getting it any day now.
[01:09:31.123 --> 01:09:32.404]  I think I put it in the mail to you.
[01:09:32.404 --> 01:09:38.668]  It deals with September 11th, the war with Iraq, and the vanishing of constitutional rights.
[01:09:38.668 --> 01:09:44.411]  The toll-free number is 888-891-3300.
[01:09:44.411 --> 01:09:50.275]  And as I said, if somebody wants to read it for free, all they have to do is ask their local library to get it for them.
[01:09:50.962 --> 01:09:54.943]  Yeah, everybody should call and say, I want Dr. Dennis Cuddy's books in the library.
[01:09:54.943 --> 01:09:56.304]  I want Alex Jones's books.
[01:09:56.304 --> 01:09:57.124]  That's right.
[01:09:57.124 --> 01:09:59.525]  And tell them how to get them.
[01:09:59.525 --> 01:10:00.825]  I really do appreciate that.
[01:10:00.825 --> 01:10:02.806]  Now, I want to go over some news items with you.
[01:10:02.806 --> 01:10:03.346]  Again, U.S.
[01:10:03.346 --> 01:10:07.167]  stocks fall on soft dollar and weak retail sales.
[01:10:07.167 --> 01:10:09.868]  Reuters and it says Snow says this is good.
[01:10:09.868 --> 01:10:14.389]  A new Treasury Secretary, a dropping dollar, and all this is real good.
[01:10:14.389 --> 01:10:16.350]  Just any other comments about the plunging dollar?
[01:10:16.350 --> 01:10:17.010]  It is a big deal.
[01:10:18.560 --> 01:10:25.549]  Yeah, and it is, like you said back about an hour ago, that it's a leveling process.
[01:10:25.549 --> 01:10:28.773]  You cannot have a one-nation dominant economy.
[01:10:29.444 --> 01:10:32.227]  The globalists are active in a world economy.
[01:10:32.227 --> 01:10:35.570]  And they're going to use this to play them off against each other and control them.
[01:10:35.570 --> 01:10:36.471]  Yeah, that's right.
[01:10:36.471 --> 01:10:43.638]  It's like rollerball, where one country's energy and another's manufacturing, and they're all controlled by this global syndicate, this corporation.
[01:10:43.638 --> 01:10:45.980]  Yeah, because you're supposed to parcel it out.
[01:10:45.980 --> 01:10:51.506]  If you're going to have regional arrangements, then little country X has to have something it can produce.
[01:10:51.966 --> 01:10:53.789]  Therefore, you have to limit the U.S.
[01:10:53.789 --> 01:10:59.337]  or whatever other countries from producing that, if you're going to have this sort of network of trade working.
[01:10:59.337 --> 01:11:03.403]  And therefore, you have to destroy certain industries in many countries.
[01:11:03.403 --> 01:11:05.466]  I understand the goal isn't trade.
[01:11:05.466 --> 01:11:07.730]  Trade is the gate to control, is one of the rights.
[01:11:08.169 --> 01:11:16.375]  Right, and even in the back of my Secret Records reveal, I show how back 2,000 years ago, that was the plan.
[01:11:16.375 --> 01:11:17.636]  Rome did this.
[01:11:17.636 --> 01:11:18.277]  Rome did this.
[01:11:18.277 --> 01:11:20.178]  They would only let certain areas produce certain things.
[01:11:20.178 --> 01:11:27.684]  I was re-reading the Battle for Gaul written by Julius Caesar, and he talked about how he would only let certain tribes produce certain things.
[01:11:27.684 --> 01:11:37.451]  Right, and in the Middle East, if whoever controlled the Via Maris, that trade route where they had fortified Har-Mageddon, that's the Har-Mageddon, they would control the world.
[01:11:38.888 --> 01:11:40.549]  It's amazing.
[01:11:40.549 --> 01:11:47.651]  The White House Press Secretary, a greedy lying creature, has now resigned.
[01:11:47.651 --> 01:11:49.231]  What do you think about that?
[01:11:49.231 --> 01:11:51.092]  It's what you just said a half an hour ago.
[01:11:51.092 --> 01:11:55.073]  He's going to go make some money on the book tour and the speaking circuit.
[01:11:55.073 --> 01:11:56.614]  Alright, so cashing in.
[01:11:58.559 --> 01:12:03.265]  Uh, Villagers vs. Oil Giant, Ashcroft at the Rescue, Asian Times.
[01:12:03.265 --> 01:12:06.369]  It says, in a move that provoked outrage from human rights groups here, U.S.
[01:12:06.369 --> 01:12:15.942]  Attorney General John Ashcroft has asked a federal appeals court to nullify a 214-year-old law that has provided foreign victims of serious abuses access to U.S.
[01:12:15.942 --> 01:12:16.643]  courts for readiness.
[01:12:17.466 --> 01:12:18.287]  No, I really haven't.
[01:12:32.708 --> 01:12:37.710]  What they're doing, Ashcroft's Justice Department has, well, a friend of the court.
[01:12:37.710 --> 01:12:39.390]  Well, it would fit, though.
[01:12:39.390 --> 01:12:44.192]  I mean, because what they're doing, even our Supreme Court is saying we have to look to international law.
[01:12:44.192 --> 01:12:47.693]  So that's going to impact international law, which then will come back on us.
[01:12:47.693 --> 01:12:50.594]  Yeah, so everything's got to go to the U.N., and they've got an amicus brief.
[01:12:51.463 --> 01:13:05.067]  On behalf of California-based oil giant Unicole, in a civil case brought by the Miami's Villagers who claim that the company responsible for serious abuses committed by army troops provided security for a company project.
[01:13:05.067 --> 01:13:08.588]  You know, the oil company's going around slaughtering villagers.
[01:13:08.588 --> 01:13:10.228]  So, they've got that.
[01:13:10.228 --> 01:13:18.631]  Also wanted to get into the PSYOPS, the Loves Not Manual, that's what it says.
[01:13:19.413 --> 01:13:19.614]  U.S.
[01:13:19.614 --> 01:13:24.554]  Army is using Metallica and Barney theme song as instruments of coercion in Iraq.
[01:13:25.237 --> 01:13:32.922]  It says in these re-education centers, MSNBC says, they blare satanic music with children's music to shock the Iraqis into submission.
[01:13:32.922 --> 01:13:35.083]  What does that sound like to you?
[01:13:35.083 --> 01:13:36.084]  Uh, two things.
[01:13:36.084 --> 01:13:39.306]  They played You're No Good, You're No Good to Noriega.
[01:13:39.306 --> 01:13:42.828]  It's outside the Vatican building in Panama.
[01:13:42.828 --> 01:13:51.754]  And then at Waco, they blared the killing of Little Rabbit and Dancy Sinatra saying these boots are made for walking and there's going to be a fire.
[01:13:53.627 --> 01:13:54.427]  That's it.
[01:13:54.427 --> 01:13:56.088]  And it says the idea, as Sgt.
[01:13:56.088 --> 01:14:04.289]  Mark had said, is to break a subject's resistance by annoying that person with what some Iraqis consider cultural offensive music.
[01:14:04.289 --> 01:14:10.010]  Songs that are being played include Van Diesel's XXX movie soundtrack and Metallica.
[01:14:10.010 --> 01:14:14.011]  And it says, along with children's songs, well this is what they're doing to our people.
[01:14:14.011 --> 01:14:17.132]  Again, but they tell them it's fashionable, they run out and do it.
[01:14:17.952 --> 01:14:29.240]  Uh, Theodore Adorno was part of this whole scenario, said fractious music could change the consciousness, and he was part of the, uh, Frankfurt School to change, uh, America.
[01:14:29.240 --> 01:14:33.183]  And, uh, barbs aside, 9-1-1 questions aren't going away.
[01:14:33.183 --> 01:14:35.485]  Toronto starved.
[01:14:35.485 --> 01:14:40.528]  And it comes out where the Bush is saying he's not going to release any of the records on 9-1-1 now.
[01:14:40.528 --> 01:14:42.630]  No whitewashes, not even with Kissinger.
[01:14:43.460 --> 01:14:46.146]  And there are some convenient bombings to distract us.
[01:14:46.146 --> 01:14:47.408]  Where do you see this going?
[01:14:47.408 --> 01:14:51.556]  Just where 85% of the public knows that they did it a few years from now?
[01:14:51.556 --> 01:14:53.600]  Just like with Kennedy, but they still just ignore it?
[01:14:53.600 --> 01:14:53.800]  I mean...
[01:14:54.674 --> 01:14:58.736]  How are they going to get away with this, because everybody's learning about this, Doctor?
[01:14:58.736 --> 01:15:07.340]  Well, the first step, of course, is what they're doing to the 9-11 report, which is classifying a lot of the material so you can't get at it.
[01:15:07.340 --> 01:15:14.162]  The second thing is, they have to set precedents, and so you have Clinton with the Monica Lewinsky trial,
[01:15:16.810 --> 01:15:32.596]  In effect, everybody knows he commits perjury, but they've conditioned the American public so that two-thirds of them say, we don't care as long as the economy's good, and so if enough time passes, people don't care that there was Operation Northwood, they don't care that JFK was fooling around, they don't care about anything.
