[00:00.000 --> 00:21.100]  I'm sorry, didn't know you were watching, dumb Americans, did you enjoy the fentanyl
[00:21.100 --> 00:38.460]  show, I'm sorry, did you enjoy the fentanyl show, I'm sorry, didn't know you were watching,
[00:38.460 --> 01:04.420]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:18:06.540 --> 3:18:10.580]  get it to everybody that ordered it most you've already gotten your food but the reason I'm
[3:18:10.580 --> 3:18:15.580]  making this announcement is all the other major food suppliers were sold out over a
[3:18:15.580 --> 3:18:20.700]  month ago as we first reported to you but they lied to you and they took your money well
[3:18:20.700 --> 3:18:26.820]  we know for a fact they're still taking everybody's money even though the food has all been sold
[3:18:26.820 --> 3:18:32.580]  out the basic ingredients for storeable food is gone all the big box stores are paying way
[3:18:32.580 --> 3:18:37.860]  over normal prices to buy up what's left and so anybody telling you that they have storeable
[3:18:37.860 --> 3:18:43.900]  food is lying to you the good news is everyone that ordered info or store dot com has already
[3:18:43.900 --> 3:18:47.900]  gotten it or if you ordered recently we have the food is being packaged and you will get
[3:18:47.900 --> 3:18:53.340]  it but as of now we are suspending all new food sales and info or store dot com for more
[3:18:53.340 --> 3:18:58.540]  than eight weeks info wars has researched this deadly coronavirus and it is deadly it
[3:18:58.540 --> 3:19:02.580]  targets those who already have pre-existing conditions compromised immune systems and
[3:19:02.580 --> 3:19:08.060]  those over 70 particularly bad it is deadly but the globalists are hyping it as an economic
[3:19:08.060 --> 3:19:12.580]  and psychological warfare weapon to implement martial law and throw Trump out of office
[3:19:12.580 --> 3:19:17.660]  but regardless the mainstream media will not tell you about natural compounds that are
[3:19:17.660 --> 3:19:23.500]  known to be extremely antiviral like zinc so I don't care where you get zinc for yourself
[3:19:23.500 --> 3:19:27.940]  your parents and grandparents your children please go out and research zinc and then know
[3:19:27.940 --> 3:19:32.900]  that we have three different formulas that have zinc in them at a very nice dosage level
[3:19:32.900 --> 3:19:38.380]  real red pill real red pill plus and vitamin mineral fusion and all of these products are
[3:19:38.380 --> 3:19:42.940]  40 and 50 percent off right now at info or store dot com even though we're very very
[3:19:42.940 --> 3:19:48.220]  close to selling them out you ship within 24 hours so secure yours today and boost your
[3:19:48.220 --> 3:19:59.020]  defense at info or store dot com you're listening to the alex jones show
[3:03:37.160 --> 3:20:40.580]  show I don't want to bore you with too much more that song it's basically
[3:20:40.580 --> 3:20:46.820]  a lot of screaming about bailouts but you know look the lyrics of that song are more
[3:20:46.820 --> 3:20:51.940]  applicable now than they were even in 2008 it's it's about bailing out these wealthy
[3:20:51.940 --> 3:20:57.660]  connected corporate executives you know it's about bailing out the Jeff Bezos type people
[3:20:57.660 --> 3:21:02.860]  of the world and bailing out probably even the tech giants and and amazon is going to
[3:21:02.860 --> 3:21:09.020]  be probably the monopoly retailer in america because retail fronts that are in your local
[3:21:09.020 --> 3:21:14.940]  city are all collapsing I mean they were already under intense pressure because of amazon and
[3:21:14.940 --> 3:21:19.140]  prime delivery and so on and now with this coronavirus your local retailers other than
[3:21:19.140 --> 3:21:24.660]  walmart and target and Costco and so on your local retailers are basically crushed and
[3:21:24.660 --> 3:21:30.660]  gone and that is a very scary world if we have to depend on Jeff Bezos and amazon in
[3:21:30.660 --> 3:21:36.260]  order to get goods especially since amazon bands many natural supplements and natural
[3:21:36.260 --> 3:21:42.220]  products they will not let us sell through their fba program which is fulfilled by amazon
[3:21:42.220 --> 3:21:47.140]  it won't let us sell many things even glutathione for example which is really important for
[3:21:47.140 --> 3:21:52.220]  liver detox and and helping your body detox pharmaceuticals and heavy metals and things
[3:21:52.220 --> 3:21:59.140]  like that so amazon is going to be sort of the last monopoly retail giant in a world
[3:21:59.140 --> 3:22:03.740]  of collapse in a world of homeless this we're going to see many people losing their homes
[3:22:03.740 --> 3:22:07.900]  over this sadly we're going to see the homeless population spike all over the country and
[3:22:07.900 --> 3:22:12.940]  we're going to see homeless people in small towns that we used to only see in cities and
[3:22:12.940 --> 3:22:17.620]  of course we're going to see people fleeing the cities as well that's already begun so
[3:22:17.620 --> 3:22:23.860]  the economic impacts of this are enormous now it's worth pointing out that the virus
[3:22:23.860 --> 3:22:30.020]  did not cause these economic impacts the virus merely initiated this failed system that has
[3:22:30.020 --> 3:22:35.020]  been put in place where the can has been kicked down the road since the 2001 dot com crash
[3:22:35.020 --> 3:22:39.380]  and the 2008 subprime mortgage crash instead of fixing the structural problems in the
[3:22:39.380 --> 3:22:44.980]  economic system the fed under different presidents has just bailed out everything that that's
[3:22:44.980 --> 3:22:49.060]  why that song I want my bailout money it's just bailing everything out well that doesn't
[3:22:49.060 --> 3:22:53.420]  fix the problems and it doesn't eliminate the bad decisions in the system that lead
[3:22:53.420 --> 3:22:58.300]  to the situation where everybody is highly leveraged nobody's got any backup money nobody
[3:22:58.300 --> 3:23:03.340]  has any savings nobody has any redundancy or resiliency in the system so instead of
[3:23:03.340 --> 3:23:08.540]  letting companies that make bad decisions fail we're now going to have more bailouts
[3:23:08.540 --> 3:23:14.060]  now trillions of dollars of bailouts by creating new money which is really new debt so all
[3:23:14.060 --> 3:23:18.980]  of these trillions people think well the government can create money for free that's not the case
[3:23:18.980 --> 3:23:23.660]  that's coming out of your pockets folks your pockets as a taxpayer you're the one doing
[3:23:23.660 --> 3:23:28.620]  the bailouts of the rich wealthy corporations and the corporate executives who are being
[3:23:28.620 --> 3:23:33.180]  selected to survive this while others who are not so lucky who are not being selected
[3:23:33.180 --> 3:23:39.420]  are being allowed to fail and thus we have no functioning system no no free market anymore
[3:23:39.420 --> 3:23:45.220]  we have no reward for being correct no reward for saving money you are punished for saving
[3:23:45.220 --> 3:23:49.700]  money because your savings are about to become less and less valuable as the government prints
[3:23:49.700 --> 3:23:55.300]  new money to have a helicopter handouts to the whole country you can always count on
[3:23:55.300 --> 3:24:00.260]  the government to do the wrong thing and they're doing it yet again this is the wrong thing
[3:24:00.260 --> 3:24:05.980]  and let me give you an example of that right now I had a supplier out of Hong Kong contact
[3:24:05.980 --> 3:24:13.020]  me and say they've got the ability to manufacture 100,000 n95 masks per week and they wanted
[3:24:13.020 --> 3:24:18.540]  to know if we wanted to import those masks and then retail them in America and I think
[3:24:18.540 --> 3:24:24.020]  they even quoted me a price of $1.28 per mask which seems higher than usual but of course
[3:24:24.020 --> 3:24:27.300]  there's a lot of a lot of demand right now and and they were telling me well you could
[3:24:27.300 --> 3:24:33.940]  sell these in America for you know $5 a mask or more or $6 a mask you know so they're they're
[3:24:33.940 --> 3:24:38.220]  saying oh you could make half a million dollars a week by selling these masks in America and
[3:24:38.220 --> 3:24:44.620]  I told them no I'm not interested you know why because anybody selling n95 masks in America
[3:24:44.620 --> 3:24:51.900]  today is accused of profiteering off of the pandemic and you can be rated at gunpoint
[3:24:51.900 --> 3:24:56.900]  because the president signed the executive order that says oh hoarders are going to be
[3:24:56.900 --> 3:25:00.340]  they're going to have a knock on their door you're going to be rated at gunpoint you're
[3:25:00.340 --> 3:25:04.860]  going to have your inventory confiscated by the federal government so even when free
[3:25:04.860 --> 3:25:11.100]  market forces attempt to import masks and distribute masks or sell them even at a more
[3:25:11.100 --> 3:25:16.220]  fair price I don't know a $1.99 a mask or something you would still be accused of being
[3:25:16.220 --> 3:25:21.180]  a profiteer you would be rated at gunpoint you would be maybe arrested maybe fined maybe
[3:25:21.180 --> 3:25:25.740]  the DOJ comes after you and shuts you down that's what the government is doing right
[3:25:25.740 --> 3:25:31.500]  now which is why those of us like myself and Alex Jones who's built we've built businesses
[3:25:31.500 --> 3:25:36.220]  we've built distribution hubs we've built these things that work in the private market
[3:25:36.220 --> 3:25:42.740]  in free enterprise we are the ones who are refusing to handle those now high risk items
[3:25:42.740 --> 3:25:47.260]  even though we could theoretically assist society in getting more masks into the hands
[3:25:47.260 --> 3:25:51.420]  of people who need them but we won't do that because the government is threatening all
[3:25:51.420 --> 3:25:57.420]  of us threatening us with arrests and gunpoint raids and DOJ prosecutions so that's how government
[3:25:57.420 --> 3:26:03.500]  is blocking the supply of N95 masks the government is making the situation worse with these anti
[3:26:03.500 --> 3:26:08.620]  hoarding laws and there's no telling where that's going to expand to by the way you know
[3:26:08.620 --> 3:26:13.500]  today it's oh if you have medical masks you're a quote hoarder which by the way the government
[3:26:13.500 --> 3:26:17.820]  is the biggest hoarder of all look at their underground caves ten years of supplies of
[3:26:17.820 --> 3:26:23.060]  ammunition and medical gear and and you know antibiotics and communications and firearms
[3:26:23.060 --> 3:26:27.180]  and everything else but apparently they didn't have enough N95 masks in the caves underground
[3:26:27.180 --> 3:26:32.700]  so now they have to go steal it from the businesses that are trying to sell those supplies that's
[3:26:32.700 --> 3:26:37.020]  insane that is the opposite of a free market and that's what's happening in America now
[3:26:37.020 --> 3:26:41.700]  that's why my focus today is on economics we're seeing a collapse of the free market
[3:26:41.700 --> 3:26:48.700]  and the rise of a communist centrally controlled economy under a republican president for god's
[3:26:48.700 --> 3:26:54.060]  sake under a republican president we're having a communist centrally planned government and
[3:26:54.060 --> 3:27:00.020]  it's wrong and it's dangerous and it will have inefficiencies in the system and trump
[3:27:00.020 --> 3:27:05.580]  should let the free market work on this let me give you another example i in my ranch
[3:27:05.580 --> 3:27:11.180]  i have thousands of pounds of organic oats and organic almonds and camo camo and things
[3:27:11.180 --> 3:27:17.180]  like that goods that expired six months ago that i could not sell in my own store the FDA
[3:27:17.180 --> 3:27:23.420]  won't let me sell them so i've been feeding oats to my donkeys and my goats because i
[3:27:23.420 --> 3:27:28.460]  can't legally sell these to people who who might be starving soon across america i'm
[3:27:28.460 --> 3:27:32.180]  literally sitting on thousands of pounds of oats and almonds and other foods which is
[3:27:32.180 --> 3:27:37.260]  insane but i can't sell them without being arrested and fined why isn't there some kind
[3:27:37.260 --> 3:27:42.220]  of executive order to say hey if you're sitting on good food make it available to the public
[3:27:42.220 --> 3:27:46.740]  i'll sell it at cost i don't need to make any money i'd rather help people and yeah
[3:27:46.740 --> 3:27:50.660]  i'm gonna donate a lot of it to local churches and things like that but did you know that
[3:27:50.660 --> 3:27:55.700]  food banks won't even accept expired food and i'm i'm gonna have to convince the churches
[3:27:55.700 --> 3:28:00.660]  to take the food because normally they won't accept so-called expired food so i'm eating
[3:28:00.660 --> 3:28:05.860]  oatmeal and almonds i'm you know i'm i'm gonna be eating my way through the apocalypse
[3:28:05.860 --> 3:28:09.540]  on expired foods that are perfectly good while the government would threaten me with arrests
[3:28:09.540 --> 3:28:15.540]  and fines if i try to make that food available to others this is insanity the market is not
[3:28:15.540 --> 3:28:20.300]  being allowed to work yeah i'll barter food with neighbors and friends and things like
[3:28:20.300 --> 3:28:24.620]  that under you know the underground market that's the only way i can do this and if they
[3:28:24.620 --> 3:28:30.180]  want to come arrest me for for bartering oatmeal with my neighbors then then go for it i'm
[3:28:30.180 --> 3:28:34.740]  trying to help people stay fed and stay alive and get through this and the government is
[3:28:34.740 --> 3:28:38.820]  in the way the government is doing the wrong thing at every opportunity the government
[3:28:38.820 --> 3:28:43.940]  is gonna get people killed with these bad ideas and bad economics and bad finance we
[3:28:43.940 --> 3:28:47.020]  need to get through this stay with us mike adams here on the alex jones show we'll be
[3:28:47.020 --> 3:28:56.420]  back with much more get healthy not high with one hundred percent pure cbd powerful natural
[3:28:56.420 --> 3:29:01.580]  pain relief from veterans vitality gcn listeners have you ever thought about how cbd may help
[3:29:01.580 --> 3:29:05.900]  you i'm sure you have heard about the many benefits of cbd well here's your opportunity
[3:29:05.900 --> 3:29:10.700]  to try before you buy created by veterans and for everyone who deserves better choices
[3:29:10.700 --> 3:29:15.380]  our cbd is derived from organic hemp grown in the usa and third party tested veterans
[3:29:15.380 --> 3:29:20.500]  vitality cbd saves you as much as 25 to 50 percent over our competition and a portion
[3:29:20.500 --> 3:29:25.140]  of all sales is contributed to veteran nonprofits and events many of our customers have experienced
[3:29:25.140 --> 3:29:30.340]  improved quality of life help with anxiety ptsd and overall well-being our products
[3:29:30.340 --> 3:29:36.700]  do not contain thc they are safe non-addictive effective and 100% legal gcn listeners get
[3:29:36.700 --> 3:29:43.060]  your free trial bottle of premium cbd by simply paying shipping and handling at gcnfreecbd.com
[3:29:43.060 --> 3:29:54.420]  that's gcnfreecbd.com again gcnfreecbd.com offered by veterans vitality premium cbd
[3:29:54.420 --> 3:29:59.060]  we've known for over a decade that big tech is totally anti-american and wants to bring
[3:29:59.060 --> 3:30:03.420]  in a one-world government currency a chinese communist social score to control every facet
[3:30:03.420 --> 3:30:09.140]  of our lives but now it's here they are using this coronavirus lockdown to tell all these
[3:30:09.140 --> 3:30:13.140]  shops and stores do not accept cash and now they're announcing all over the country they're
[3:30:13.140 --> 3:30:17.780]  going to stop accepting cash and only certain businesses can stay open well what do you
[3:30:17.780 --> 3:30:21.980]  do next to put the final nail in the coffin and launch the mark of the beast how stimulus
[3:30:21.980 --> 3:30:27.300]  bill envisions digital dollar to ease coronavirus recession only stores that are allowed to be
[3:30:27.300 --> 3:30:33.180]  open can accept it evil patriots and people of course can't use it and attracts everything
[3:30:33.180 --> 3:30:39.460]  you do so there it is folks mark of the beast global digital currency all being rolled out
[3:30:39.460 --> 3:30:46.260]  in this hysteria and a lot of people are buying into it so you've just green lit the globalist
[3:30:46.260 --> 3:30:51.020]  absolutely taking control of your lives but info wars predicted all from the very start
[3:30:51.020 --> 3:30:57.300]  that's where tomorrow's news today you have to look really hard at mainstream television
[3:30:57.300 --> 3:31:04.460]  news and print media and mainstream establishment media news sites to find it i did extensive
[3:31:04.460 --> 3:31:09.540]  searches online with different search engines i i did a bunch of research looking at different
[3:31:09.540 --> 3:31:16.020]  tv archives and i couldn't find hardly anything except a couple local news stories with medical
[3:31:16.020 --> 3:31:23.580]  doctors on there talking about zinc zinc zinc the element on the periodic table that is
[3:31:23.580 --> 3:31:31.700]  essential to life and that is the most anti-viral natural compound out there in thousands and
[3:31:31.700 --> 3:31:37.940]  thousands of studies by the most prestigious universities including big studies on the
[3:31:37.940 --> 3:31:46.380]  coronavirus family so do yourself a favor search engine zinc and anti-viral three words
[3:31:46.380 --> 3:31:54.980]  zinc anti-viral zinc anti-viral do yourself a favor zinc anti-viral i made four police
[3:31:54.980 --> 3:32:02.620]  state films more than a decade ago specifically warning of the plan to suspend habeas corpus
[3:32:02.620 --> 3:32:07.780]  the right to even have access to a court the right to not be secretly arrested secretly
[3:32:07.780 --> 3:32:12.500]  disappeared and i wanted a patriot act they claimed was for terrorists was really for
[3:32:12.500 --> 3:32:18.020]  the american people well now they admit it is and bipartisanly the justice department
[3:32:18.020 --> 3:32:24.660]  is now openly seeking to arrest and disappear americans whenever they want under the guise
[3:32:24.660 --> 3:32:29.660]  of coronavirus but they just say during the emergency it'll be for every other crime you
[3:32:29.660 --> 3:32:37.380]  can imagine it's the chairing on top of a nice big fudge sunday called marshal law oh
[3:32:37.380 --> 3:32:42.020]  and the sprinkles on it it's the big great depression everybody's gonna have so folks
[3:32:42.020 --> 3:32:45.700]  are all excited that you're getting time off work oh you're gonna get time off from your
[3:32:45.700 --> 3:32:56.060]  whole future your family your health and forced inoculations and gun confiscation you're
[3:32:56.060 --> 3:33:13.500]  listening to the alex jones show waging war on corruption it's alex jones with mike adams
[3:33:13.500 --> 3:33:20.580]  all right we're gonna talk about some of the numbers and some of the risk factors and
[3:33:20.580 --> 3:33:26.660]  maybe some things that you can do to protect yourself as america gets into the more accelerated
[3:33:26.660 --> 3:33:33.220]  phase of the spread of this but on a personal note and a little bit of humor here you know
[3:33:33.220 --> 3:33:38.500]  if you're looking at my appearance yes my hair is getting crazy long i'm not obviously
[3:33:38.500 --> 3:33:44.420]  i can't get a haircut and this continues i'm gonna end up with a mullet like john from
[3:33:44.420 --> 3:33:50.540]  hall notes from the 1980s so you know we will we'll be sporting some real interesting hairdos
[3:33:50.540 --> 3:33:56.340]  probably pretty soon but whatever that's just the nature of where we are and you know i've
[3:33:56.340 --> 3:34:01.300]  been self-quarantine for for some time now and i'm growing food and i'm hatching baby
[3:34:01.300 --> 3:34:09.060]  chicks i've got i think now like 25 eggs in the incubator hoping to hatch a few dozen
[3:34:09.060 --> 3:34:15.540]  baby chicks and later this year i'll have free range eggs so i've stocked up on chicken
[3:34:15.540 --> 3:34:21.660]  feed and i'm planting potatoes which is a little late in the season for texas but whatever
[3:34:21.660 --> 3:34:26.820]  i encourage you to not only get stored food as alex mentioned earlier but also start thinking
[3:34:26.820 --> 3:34:30.940]  about growing your own food because that's really what's going to sustain you long term
[3:34:30.940 --> 3:34:35.820]  if the food supply shortages continue to to crater and it's really a question of how how
[3:34:35.820 --> 3:34:40.740]  much food can can make it to store shelves in the months ahead i've warned people just
[3:34:40.740 --> 3:34:46.180]  in case be prepared for not just six months but maybe a year but once you go beyond about
[3:34:46.180 --> 3:34:49.700]  six months or a year that's when you need to get into garden seeds and growing some
[3:34:49.700 --> 3:34:53.500]  food and planting some things you can plant onions and garlic and you can you can grow
[3:34:53.500 --> 3:34:59.140]  berries and and even kumquats and pomegranates and all kinds of things in many areas across
[3:34:59.140 --> 3:35:04.220]  the country so it's it's a good idea to do that and also those those fruits that i mentioned
[3:35:04.220 --> 3:35:08.500]  which are are sounding very delicious right now actually they contain vitamin c so they
[3:35:08.500 --> 3:35:13.940]  actually have nutrients and like the the peel of kumquats which are little small like
[3:35:13.940 --> 3:35:20.860]  citrus small oranges basically and you eat the peeling and that is very antiviral by
[3:35:20.860 --> 3:35:25.540]  the way so you can grow medicine at the same time that you're growing your food and i strongly
[3:35:25.540 --> 3:35:31.700]  encourage you to do that a couple of things to mention here i got a tip this morning i
[3:35:31.700 --> 3:35:37.860]  can't yet tell you the city because i'm sworn to silence on on that but i'm getting tips
[3:35:37.860 --> 3:35:44.460]  that the reefer trucks in the reefer truck manufacturers are getting hit with massive
[3:35:44.460 --> 3:35:51.820]  orders for trucks reefer trucks to be able to transport dead bodies in america because
[3:35:51.820 --> 3:35:56.620]  there's an anticipation of a lot more dead you know it's it's over a hundred dead per
[3:35:56.620 --> 3:36:02.060]  day now in america and that number continues to rise exponentially remembers about a month
[3:36:02.060 --> 3:36:06.300]  ago when i i was in studio with alex and i said that if you look at the numbers will
[3:36:06.300 --> 3:36:12.460]  have about five hundred and eighty deaths on april fourth and i remember that specifically
[3:36:12.460 --> 3:36:16.380]  because i remember getting calls and texts from people who said that's impossible we're
[3:36:16.380 --> 3:36:20.860]  never gonna have five hundred people die in america from this is gonna be over in two
[3:36:20.860 --> 3:36:26.860]  or three weeks well we had five hundred eighty deaths i think two days ago so my model was
[3:36:26.860 --> 3:36:32.580]  wrong in the sense that it was late it was too optimistic and depending on where this
[3:36:32.580 --> 3:36:37.540]  goes i'm convinced we're gonna see tens of thousands of of dead people in america mostly
[3:36:37.540 --> 3:36:42.740]  in the liberal cities by the way new york cities san francisco los angeles but also
[3:36:42.740 --> 3:36:46.940]  we're not going to escape this and in places like like texas in the cities houston san
[3:36:46.940 --> 3:36:53.860]  antonio austin and dowell's fortworth that it's it's earlier in texas and and the midwest
[3:36:53.860 --> 3:36:59.540]  and arizona and florida it's it's earlier in the curve but within two or three or maybe
[3:36:59.540 --> 3:37:04.220]  four weeks we're going to be closer to where new york city is right now in new york city
[3:37:04.220 --> 3:37:08.900]  is just about out of morgue space now that's that's on drudge right now that new york
[3:37:08.900 --> 3:37:12.660]  city is running out of space for for dead bodies and as a result i think that's why
[3:37:12.660 --> 3:37:17.780]  these orders are going in for the trucks the the reefer trucks to transport dead bodies
[3:37:17.780 --> 3:37:22.900]  now i don't know where they're transporting them to there's a question for you is it going
[3:37:22.900 --> 3:37:27.620]  to be some kind of mass grave thing or that doesn't make sense if they're infected so
[3:37:27.620 --> 3:37:33.220]  you you got to start thinking about mass cremations which gets into kind of the the china scenario
[3:37:33.220 --> 3:37:39.180]  right the the big mobile cremation containers but let's get to what you can do to help protect
[3:37:39.180 --> 3:37:43.980]  yourself the number one this is interesting the number one comorbidity factor that was
[3:37:43.980 --> 3:37:52.060]  found in i think seventy six percent of patients who died from corona virus was arterial hypertension
[3:37:52.060 --> 3:37:56.980]  which is basically high blood pressure so high blood pressure is probably the number
[3:37:56.980 --> 3:38:04.100]  one factor that that gets you more accelerates the timeline of dying from this so if you
[3:38:04.100 --> 3:38:10.340]  don't have high blood pressure your chances of dying go down significantly but here's
[3:38:10.340 --> 3:38:14.940]  a question i did the research on this the american heart association says that a hundred
[3:38:14.940 --> 3:38:19.660]  million americans have high blood pressure that's roughly a little bit under one-third
[3:38:19.660 --> 3:38:25.860]  of the population of the country and since that is predominantly an adult not not children
[3:38:25.860 --> 3:38:29.540]  it's it's more than one-third of adults have high blood pressure and most of those adults
[3:38:29.540 --> 3:38:34.740]  are controlling their high blood pressure using blood pressure medications and the question
[3:38:34.740 --> 3:38:42.340]  is does the medication which artificially lowers your blood pressure does that offer any protection
[3:38:42.340 --> 3:38:48.660]  from corona virus fatalities or does the medication make the fatalities worse and right now we
[3:38:48.660 --> 3:38:53.340]  don't have any data on that so it could be either way we honestly don't know yet but
[3:38:53.340 --> 3:38:59.020]  if you have high blood pressure then there are some things that you can do right now
[3:38:59.020 --> 3:39:04.620]  you can of course reduce your intake of sodium which by the way is very high in storeable
[3:39:04.620 --> 3:39:09.300]  foods and canned soups a lot of people are buying Campbell's soups off the shelf well
[3:39:09.300 --> 3:39:14.380]  they're loaded with sodium some of those soups have what 800 milligrams of sodium in a can
[3:39:14.380 --> 3:39:20.740]  or more a lot of the stored snack chips and so on have very high sodium which can inflate
[3:39:20.740 --> 3:39:24.700]  blood pressure so you would want to avoid those things if you're in this category of
[3:39:24.700 --> 3:39:28.540]  having high blood pressure and there are also foods that you can eat that lower blood pressure
[3:39:28.540 --> 3:39:32.940]  such as watermelons and cucumbers and basically celery fresh fruits and vegetables all the
[3:39:32.940 --> 3:39:37.180]  things that you might imagine eating healthy can literally save your life in the sense
[3:39:37.180 --> 3:39:41.540]  of reducing your risk of dying from the corona virus the other thing that came out of that
[3:39:41.540 --> 3:39:48.320]  same study which is good news for all of us is that fewer than 1% of those who died from
[3:39:48.320 --> 3:39:55.180]  corona virus had no comorbidity factors in other words perfectly healthy people who did
[3:39:55.180 --> 3:39:59.060]  not have heart disease did not have diabetes did not have strokes did not have underlying
[3:39:59.060 --> 3:40:05.860]  conditions they did not die in big numbers at all so healthy people even though they
[3:40:05.860 --> 3:40:10.100]  may go into serious medical conditions they may have permanent lung damage they still
[3:40:10.100 --> 3:40:15.900]  survived and pulled through almost everybody who died over 99% of those who died had some
[3:40:15.900 --> 3:40:22.820]  other risk factor such as diabetes and the things I just mentioned but in America today
[3:40:22.820 --> 3:40:27.820]  we live in a nation that is the least healthy nation in the world and so if we're comparing
[3:40:27.820 --> 3:40:33.700]  ourselves to Italy well yes Italy has a much older population but America has a less healthy
[3:40:33.700 --> 3:40:39.300]  population we have sedentary lifestyles we have people who are on 12 different medications
[3:40:39.300 --> 3:40:43.540]  because they have 12 different underlying conditions and I believe that the virus is
[3:40:43.540 --> 3:40:48.580]  predominantly in America going to kill those individuals who have health problems which
[3:40:48.580 --> 3:40:53.420]  sadly as we just showed you know 100 million Americans have high blood pressure so there's
[3:40:53.420 --> 3:41:00.260]  a potential for this to really sweep through the US population that depends on pharmaceuticals
[3:41:00.260 --> 3:41:05.020]  that has underlying health conditions that has not resorted to healthier lifestyles or
[3:41:05.020 --> 3:41:08.900]  healthier living and you know I'm trying to say that's just very very calmly and very
[3:41:08.900 --> 3:41:13.460]  matter of fact but the truth is if you ever needed an excuse to get healthier and stop
[3:41:13.460 --> 3:41:19.860]  eating the junk food and maybe make more smoothies and boost your intake of nutraceuticals
[3:41:19.860 --> 3:41:24.140]  and nutritional supplements or vitamins or just healthy eating fresh vegetables grow
[3:41:24.140 --> 3:41:29.380]  your own food sprout your own food this is it folks this is the time to do it and you
[3:41:29.380 --> 3:41:34.020]  can make a difference by starting today you could start sprouting food today you could
[3:41:34.020 --> 3:41:38.580]  have broccoli sprouts or alfalfa sprouts or whatever you have and you can take your zinc
[3:41:38.580 --> 3:41:42.980]  tablets and crush up the zinc into a powder and mix it in with the water that you're using
[3:41:42.980 --> 3:41:49.940]  to irrigate your sprouts and you could sprout bioavailable zinc rich sprouts which could
[3:41:49.940 --> 3:41:53.940]  save your life literally save your life and I don't even I'm not selling sprouts or anything
[3:41:53.940 --> 3:41:57.780]  like that I'm just trying to help you stay alive this is the time to do it you can have
[3:41:57.780 --> 3:42:02.180]  sprouts to eat in three days you could lower your blood pressure in a week you could boost
[3:42:02.180 --> 3:42:07.900]  your zinc intake almost immediately you could be healthier tomorrow what are you waiting
[3:42:07.900 --> 3:42:13.460]  for we know that that healthy people mostly don't die from this it's the unhealthy people
[3:42:13.460 --> 3:42:18.900]  who die predominantly that's who's dying right now but people are dying at almost any age
[3:42:18.900 --> 3:42:23.580]  so an unhealthy person in the 20s or 30s or 40s can still die from this so being young
[3:42:23.580 --> 3:42:28.180]  doesn't make you immune but being healthy makes you immune that's the takeaway that's
[3:42:28.180 --> 3:42:32.180]  the big news here that's the good news here so why aren't we telling people to get healthy
[3:42:32.180 --> 3:42:35.820]  across the nation instead of waiting for a vaccine well we'll answer that on the other
[3:42:35.820 --> 3:42:52.540]  side of this as Mike Adams here on the Alice Jones show we'll be back with much more.
[3:42:52.540 --> 3:42:59.900]  Every week every day every hour every minute every second right now is critical history
[3:42:59.900 --> 3:43:04.220]  is happening right in front of us and we can't be spectators we've got to be men and women
[3:43:04.220 --> 3:43:09.740]  in the arena regardless of race color creed age sexual privacy doesn't matter the globalist
[3:43:09.740 --> 3:43:14.300]  with the chai comms and others are openly trying to plunge their economy and start a new depression
[3:43:14.300 --> 3:43:18.820]  China who hyped up this virus is now back to work and ramping up their economy while
[3:43:18.820 --> 3:43:23.620]  ours is going into a free fall spiral and Trump's desperately trying to restart it and
[3:43:23.620 --> 3:43:28.620]  create confidence and the globalist corporate media that was worshiping China just a month
[3:43:28.620 --> 3:43:34.140]  or so ago and their response is saying Trump is terrible because they want America to fail
[3:43:34.140 --> 3:43:38.980]  they want you to fail but you can expose them you can speak out you can share the articles
[3:43:38.980 --> 3:43:43.980]  and videos and reports at info wars and bandot video that exposed them and the globalist
[3:43:43.980 --> 3:43:48.620]  will go down it's already blowing up in their face right now so press the attack on the
[3:43:48.620 --> 3:43:55.740]  info war and defeat the NWO Newtonian physics documents the fact that for every action there's
[3:43:55.740 --> 3:44:01.580]  an opposite and equal reaction and that matter is not destroyed it is simply transferred into
[3:44:01.580 --> 3:44:06.380]  another form well we're seeing that happen right now the globalists are openly trying
[3:44:06.380 --> 3:44:10.340]  to hype up the coronavirus trying to kill our economy and trying to have martial law
[3:44:10.340 --> 3:44:14.860]  shut down around the country and trying to stampede Trump into implementing it so they
[3:44:14.860 --> 3:44:19.420]  could blame the imploding economy on him but Trump has seen through it and so he's
[3:44:19.420 --> 3:44:24.380]  let them implement the draconian controls and is saying do you really want a depression
[3:44:24.380 --> 3:44:28.500]  for something that's killed far less than the flu ladies and gentlemen now is the fight
[3:44:28.500 --> 3:44:34.060]  of our lives and the good news is their attack on humanity and on independent media has caused
[3:44:34.060 --> 3:44:38.860]  a lot of people to start thinking for themselves and so the traffic to info wars dot com and
[3:44:38.860 --> 3:44:44.900]  bandot video is triple our previous records right now so you're doing a great job spreading
[3:44:44.900 --> 3:44:48.940]  the word and people are tuning in to find out the truth like never before because of
[3:44:48.940 --> 3:45:00.340]  you the modern paul reveres for more than eight weeks info wars has researched this deadly
[3:45:00.340 --> 3:45:01.900]  coronavirus and it is deadly it targets those who already have pre-existing conditions compromise
[3:45:01.900 --> 3:45:07.380]  immune systems and those over 70 particularly bad it is deadly but the globalists are hyping
[3:45:07.380 --> 3:45:12.180]  it as an economic and psychological warfare weapon to implement martial law and throw
