[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[59:11.000 --> 59:19.000]  They so pride in every stitch guarantee you love the way they fit.
[59:19.000 --> 59:24.000]  They put a diamond gusset in the crotch where you need it most.
[59:24.000 --> 59:29.000]  Blue diamond gussets got it. Others don't.
[59:29.000 --> 59:33.000]  We turned jeans inside out. Diamond gusset jeans.
[59:33.000 --> 59:36.000]  Made in the USA with unparalleled quality.
[59:36.000 --> 59:40.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection.
[59:40.000 --> 59:45.000]  So you can ride all day with confidence. Order yours at gusset.com.
[59:45.000 --> 01:00:00.000]  Diamond gusset jeans got it. Others don't.
[01:00:15.000 --> 01:00:24.000]  On the GCN Radio Network. And now, live from Austin, Texas, Alex Jones.
[01:00:24.000 --> 01:00:31.000]  All right, it is the 21st of March, 2010.
[01:00:31.000 --> 01:00:38.000]  We're going to your phone calls. Then I'm going to go through Reuters Backbox to Tales of Final U.S. Healthcare Plan.
[01:00:38.000 --> 01:00:43.000]  This is a whitewash, but it still gives you an idea of how bad this legislation is.
[01:00:43.000 --> 01:00:48.000]  I'm going to go through this piece by piece and then get into what the nanny state is going to be like.
[01:00:48.000 --> 01:00:52.000]  We already know from Europe. But right now, let's go to your phone calls.
[01:00:52.000 --> 01:00:54.000]  Todd in Georgia, you're on the air.
[01:00:54.000 --> 01:00:56.000]  What's going on, man?
[01:00:56.000 --> 01:00:59.000]  Worldwide transmission.
[01:00:59.000 --> 01:01:05.000]  Well, basically, about 20 minutes ago, I just called up the White House, myself, and Secret Service answered.
[01:01:05.000 --> 01:01:11.000]  And I told them, I informed them that our United States government was engaging in illegal activities.
[01:01:11.000 --> 01:01:18.000]  I kind of pressed her conscience and said, you as a U.S. citizen should do whatever.
[01:01:18.000 --> 01:01:24.000]  But for me, honestly, it's like, give me liberty or give me death.
[01:01:24.000 --> 01:01:31.000]  I don't want to see the country die. I don't want my students to go away because what is life if it's not free?
[01:01:31.000 --> 01:01:45.000]  What do you envision if they do, if they do take over every single front and surround us strategically to where we're kind of entrapped by their commands and everything like that,
[01:01:45.000 --> 01:01:49.000]  and they totally enslave us? What should we do? Should we literally fight?
[01:01:49.000 --> 01:01:54.000]  I mean, if the infill war does not suffice, what is your personal opinion?
[01:01:54.000 --> 01:02:02.000]  Well, number one, and I appreciate your call, Todd, every time the population gets involved with the global carbon tax and Copenhagen, we shot it down.
[01:02:02.000 --> 01:02:07.000]  Now they're coming back trying to implement by stealth. We got to fight again.
[01:02:07.000 --> 01:02:12.000]  We've been beating so much of the things they've tried to implement.
[01:02:12.000 --> 01:02:20.000]  We have to continue and get even more involved and take that anger to the streets, take it to the state house, take it to the city council.
[01:02:20.000 --> 01:02:24.000]  If the people get involved, there's no way they're going to get away with this.
[01:02:24.000 --> 01:02:30.000]  The system wants to drive us into violence. That's why they prepared the military and police for it.
[01:02:30.000 --> 01:02:36.000]  We need to try to avert that. The Pentagon says that 90% of war is now psychological.
[01:02:36.000 --> 01:02:42.000]  We have to get out there with the truth that trumps their lives and use this attack on freedom as a wake up call for people.
[01:02:42.000 --> 01:02:46.000]  William in Pennsylvania, you're on the air.
[01:02:46.000 --> 01:02:52.000]  Oh, hi, Alex. Hi. Hi. I'm outraged by this health care bill.
[01:02:52.000 --> 01:02:59.000]  It's ridiculous. It's an American. It's an American.
[01:02:59.000 --> 01:03:03.000]  I can't. It's slavery.
[01:03:03.000 --> 01:03:08.000]  Slavery. You had David Durgan on CNN talk, say this is going to be Obama's legacy.
[01:03:08.000 --> 01:03:16.000]  I'm like, yeah, legacy. Have I had legacy? Stalin had legacy.
[01:03:16.000 --> 01:03:20.000]  I mean, it's just really what he goes, I know it's not coming.
[01:03:20.000 --> 01:03:26.000]  By doing that, they're even blaming it on Obama like he did it when he's just a corporate guy reading off a teleprompter.
[01:03:26.000 --> 01:03:32.000]  So they put presidents in, build them up, destroy them once they're out of office, rehabilitate them.
[01:03:32.000 --> 01:03:40.000]  So instead of looking at Obama, we should think about the big banks that own the insurance companies that rammed this through.
[01:03:40.000 --> 01:03:46.000]  Absolutely. Absolutely. I agree.
[01:03:46.000 --> 01:03:52.000]  Well, I appreciate your call. In fact, I want to talk about Dennis Kacinich.
[01:03:52.000 --> 01:03:58.000]  Writing a note on that. Let's take another call. Let's talk to John in Texas. You're on the air.
[01:03:58.000 --> 01:04:03.000]  Good, sir. I just got a real quick comment and a real quick question.
[01:04:03.000 --> 01:04:09.000]  I've never really been involved in politics. I'm a truck driver, just an average American.
[01:04:09.000 --> 01:04:17.000]  It just really ticked off. And, you know, I just talk on behalf of thousands of us out there, you know, that are filming, you know, just...
[01:04:17.000 --> 01:04:24.000]  It's hard to listen to what's going on in the country now. And the question I had was, how in the hell does it get to this?
[01:04:24.000 --> 01:04:29.000]  You know, it's just, it just boggles my mind how we can get to this place in our country.
[01:04:29.000 --> 01:04:35.000]  And one of the things that you haven't touched on is the apathy of these kids nowadays.
[01:04:35.000 --> 01:04:42.000]  I mean, I try to tell my own kids and their neighbors about what's going on in the country to follow them deaf ears.
[01:04:42.000 --> 01:04:45.000]  And that's all I have to say, and I'm hoping to talk to you about that.
[01:04:45.000 --> 01:04:51.000]  John, I appreciate the call. Answer those questions. Those are important questions straight ahead.
[01:04:51.000 --> 01:04:59.000]  Back in 60 Seconds, infowars.com, prisonplanet.tv, and the Info War continues.
[01:05:01.000 --> 01:05:05.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[01:05:05.000 --> 01:05:08.000]  This is our last chance to not relive history.
[01:05:08.000 --> 01:05:13.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[01:05:13.000 --> 01:05:19.000]  I have a tremendous influence on our president in Congress, and they really are calling the shots.
[01:05:19.000 --> 01:05:24.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[01:05:24.000 --> 01:05:27.000]  Fall of the Republic identifies the enemies of our nation.
[01:05:27.000 --> 01:05:34.000]  The criminal offshore cartel hell-bent on destroying sovereignty and on its ashes constructing world government.
[01:05:34.000 --> 01:05:38.000]  Tim Geithner, Bernanke, they're arsonists. They're asking for more matches.
[01:05:38.000 --> 01:05:41.000]  And the Congress is saying, who do we make the checkout to?
[01:05:41.000 --> 01:05:48.000]  Today seems like nobody does care. And right now in Washington, D.C., we have seen a fall of the Republic.
[01:05:48.000 --> 01:05:53.000]  Get your copy of Fall of the Republic on DVD at infowars.com.
[01:05:53.000 --> 01:05:59.000]  We're watching online right now in super high quality at prisonplanet.tv.
[01:06:00.000 --> 01:06:08.000]  The Genesis Communications Radio Network proudly presents The Alex Jones Show, because there's a war on for your mind.
[01:06:08.000 --> 01:06:23.000]  Okay, we're going to be taking your phone calls at 888-201-2244 on this live Sunday edition.
[01:06:23.000 --> 01:06:32.000]  Democrats along party lines, no Republicans voting for it, set to vote for a takeover of 1-6th to 1-7th of the economy.
[01:06:32.000 --> 01:06:39.000]  Those are conservative estimates. Some estimates are at 21% or more than 1-5th.
[01:06:39.000 --> 01:06:50.000]  Remember, they've taken over the auto industry, the global greenhouse gas tax emission taxes, selectively enforced against factories, coal plants, home inspections.
[01:06:50.000 --> 01:06:54.000]  The Senate won't pass that bill, so Obama says he's going to have the EPA do it.
[01:06:54.000 --> 01:06:59.000]  That's a takeover of the hate bills, further federalizing local police in the states.
[01:06:59.000 --> 01:07:04.000]  Now, the takeover of the Internet with cybersecurity, I want to get into some of that, but the point is, this is a total takeover,
[01:07:04.000 --> 01:07:15.000]  because the real way to make money and have power is to be a big corporation and come in and pay off the government to pass laws to make you buy their insurance.
[01:07:15.000 --> 01:07:22.000]  And that's why insurance company stocks are way up. They wrote this stinking thing. And remember, a few months ago,
[01:07:22.000 --> 01:07:32.000]  Dennis Kosenich of Ohio, the chairman of the DNC, Howard Dean said, this is a rip-off. This is a scam. This cuts Medicare and Medicaid.
[01:07:32.000 --> 01:07:38.000]  This waters down care. This gives liability protection to insurance companies. This lets the government run healthcare.
[01:07:38.000 --> 01:07:43.000]  They're real socialists, at least they were on the surface. If we're going to rob from people, let's at least give the poor some healthcare.
[01:07:43.000 --> 01:07:50.000]  No, no, no, no, no, no. You get cruddy healthcare that nobody accepts with the free healthcare.
[01:07:50.000 --> 01:08:00.000]  And then everybody else pays a huge tax on increased premiums and tax money into this system. And it doesn't kick in for three years, the first part,
[01:08:00.000 --> 01:08:08.000]  fully five years. So they steal hundreds of billions of dollars a year. Well, it's well over a trillion the next five. They steal a trillion dollars,
[01:08:08.000 --> 01:08:14.000]  and then they'll change it by then and you'll never even get it. This is just a new tax increase to the offshore banks.
[01:08:14.000 --> 01:08:21.000]  The 28 trillion they've stolen the last year and a half isn't enough. It's not 787 billion.
[01:08:21.000 --> 01:08:29.000]  Pull up AP, pull up Bloomberg, pull up the congressional clips. It was 23.7 trillion six months ago, 28 trillion two months ago.
[01:08:29.000 --> 01:08:33.000]  We don't even know what it is now. Well over 30 trillion.
[01:08:33.000 --> 01:08:38.000]  Now, how did we get to this point is a question a lot of people ask. We became decanate.
[01:08:38.000 --> 01:08:45.000]  We put up with the Patriot Act violating the Constitution and torture violating the Constitution and illegal wars not declared by Congress.
[01:08:45.000 --> 01:08:55.000]  And we put up with police merging with the military. We put up with the federal government in 800 cities legalizing illegal aliens by fiat with sanctuary cities.
[01:08:55.000 --> 01:09:00.000]  The Republicans told us we had to get rid of the Bill of Rights and Constitution to protect us from terrorists.
[01:09:00.000 --> 01:09:07.000]  Now Obama continues that once you start violating the Bill of Rights and Constitution, the sky is the limit.
[01:09:07.000 --> 01:09:12.000]  This is slow incremental slavery though. Notice this phases in over the next five years.
[01:09:12.000 --> 01:09:20.000]  Slowly, they put the chains on quietly. They sneak up and bound you in the night.
[01:09:20.000 --> 01:09:29.000]  But now Dennis Kucinich paid off on an Air Force One ride promised all this power promised White House positions.
[01:09:29.000 --> 01:09:39.000]  Howard Dean threatened with an ouster. They all flip the so-called pro-life Democrats. They flip with a fake executive order that hasn't been signed and
[01:09:39.000 --> 01:09:45.000]  Congressional they can't block the law. Now you'll pay for abortion. Every promise twisted.
[01:09:45.000 --> 01:09:51.000]  And people ask, well, why don't young people care? Why aren't they more upset? Why aren't they concerned about going into bondage?
[01:09:51.000 --> 01:09:58.000]  They haven't lived in reality. They live in your house. You pay for everything. They play video games two, three hours a day, four and a half hours of TV.
[01:09:58.000 --> 01:10:03.000]  They're not living in the real world. They don't see themselves as active participants in a free republic.
[01:10:03.000 --> 01:10:12.000]  They see themselves as jellyfish. And that's why the system's moving with bondage against us now. That's how we got to this point.
[01:10:12.000 --> 01:10:20.000]  But meanwhile, you've got polls on average of over 70% against this legislation, but still they do it.
[01:10:20.000 --> 01:10:29.000]  Gallup polls over 91% against open borders and amnesty. 87% of Hispanics against it. They don't care.
[01:10:29.000 --> 01:10:36.000]  They're going to legalize illegal aliens next, bring in unlimited numbers to further bankrupt the states so the banks get the country more in debt.
[01:10:36.000 --> 01:10:47.000]  This is a wrecking crew. This is a system where they are engaged in conquest financially. This is the banks that wrote this and did this.
[01:10:47.000 --> 01:10:52.000]  Now, I want to take a few calls and then I'm going to get into Reuters.
[01:10:52.000 --> 01:11:01.000]  They have Fact Box, details of final U.S. health care bill. And I've read much of the bill. This is like the fifth version, this final one they made public yesterday.
[01:11:01.000 --> 01:11:07.000]  And this is all accurate and it's actually worse than even what they say here. I'm going to go over some provisions we haven't covered yet.
[01:11:07.000 --> 01:11:12.000]  Key information coming up. Tom in Florida, you're on the air worldwide.
[01:11:12.000 --> 01:11:18.000]  Hi, Alex. Great coverage and analysis. Well, this bill is an absolute outrage to be sure.
[01:11:18.000 --> 01:11:25.000]  And it seems like these banks were just to keep bringing us one disaster after another.
[01:11:25.000 --> 01:11:34.000]  My feeling about this is that in addition to the commerce laws over the states, might be able to use over against this, over a lake.
[01:11:34.000 --> 01:11:42.000]  You know, this is racketeering, pure and simple over a lake, you know, so is it possible to use anti-racketeering laws as a way?
[01:11:42.000 --> 01:11:51.000]  Yes, but the U.S. attorneys are controlled by Obama. And remember, Bush, George W. wouldn't go after Clinton for all of his trees.
[01:11:51.000 --> 01:11:59.000]  And remember all that, the Chinese generals in the White House, the sellouts, the drug dealing, and then Obama wouldn't go after Bush.
[01:11:59.000 --> 01:12:07.000]  So you watch. No, that's the problem. We've got to have state attorney generals go for criminal charges, which is constitutional.
[01:12:07.000 --> 01:12:13.000]  We've got to have state grand juries do this. If we're going to have criminal charges, it's got to come from the states.
[01:12:13.000 --> 01:12:17.000]  And look, these Congress people are not exempt. They are not above the law.
[01:12:17.000 --> 01:12:23.000]  I mean, what last count more than half of Congress doesn't pay taxes or a behind on their taxes?
[01:12:23.000 --> 01:12:31.000]  I saw a report where 50-something thousand government employees just in Treasury and one other agency aren't paying taxes.
[01:12:31.000 --> 01:12:41.000]  What a decade ago it started, but last year they changed more laws where most of the IRS investigators are on blue collar, not the rich people not paying taxes.
[01:12:41.000 --> 01:12:51.000]  I saw a Sacramento B article where they sent two uniformed IRS agents to scream at and threaten a car wash owner over four cents of unpaid taxes.
[01:12:51.000 --> 01:12:57.000]  They got them chasing four cents. So the bankers offshore with all the Federal Reserve won't say where the trillions are.
[01:12:57.000 --> 01:13:05.000]  They stole my film fall of Republic has clip after clip of Bernanke and Geithner and all of these crooks and they are crooks.
[01:13:05.000 --> 01:13:15.000]  Ron Paul agrees they should be criminally charged state grand juries need to go after them. They are crooks by any measure and they won't say where trillions of dollars went.
[01:13:15.000 --> 01:13:22.000]  People ask why this is happening, Tom. It's happening because they've already gotten away with bloody murder.
[01:13:22.000 --> 01:13:28.000]  And once you've committed a thousand crimes, why not commit a million more? Why not go all the way, Tom?
[01:13:28.000 --> 01:13:34.000]  Yeah, Alex, you know, the Constitution is really clear over about what constitutes treason.
[01:13:34.000 --> 01:13:38.000]  My question for you, does not anybody get in trouble for treason anymore?
[01:13:38.000 --> 01:13:44.000]  No, that's the problem. I mean, it's like Rick Perry went to Bilderberg Group meeting and announced it to the Dallas Morning News
[01:13:44.000 --> 01:13:49.000]  when Hillary Clinton had to pay a $300,000 fine back in the mid 90s for going.
[01:13:49.000 --> 01:13:59.000]  It violates the Stink and Logan Act. Obama committed high treason. It's in fall of the Republic when he became the head of the UN Security Council.
[01:13:59.000 --> 01:14:07.000]  I mean, no president, he swore an oath to them and became the chief officer of the only body in the UN that has power.
[01:14:07.000 --> 01:14:17.000]  This is all done. They set the precedents to get away with it. They know what they're doing. They're dragging us into hell.
[01:14:17.000 --> 01:14:23.000]  Well, I think we're like somehow or another, we're like, you know, the states have got to stop up.
[01:14:23.000 --> 01:14:27.000]  I mean, you know, this is the only place where we have a chance for control over it.
[01:14:27.000 --> 01:14:33.000]  You know, if the state attorney generals in the courts are that corrupt, then what's next?
[01:14:33.000 --> 01:14:42.000]  I hear you. Well, look, the 38 attorney generals, including the Attorney General of Texas, are going to go after him in federal court under the Commerce Clause.
[01:14:42.000 --> 01:14:50.000]  That isn't enough. We need the states in open resistance to the criminal feds. Dave in Texas, you're on the air. Go ahead.
[01:14:50.000 --> 01:14:58.000]  Hey, Alex, congratulations on getting rich off 9-11. Now you're in a position to worry about the health care and how it's going to your business.
[01:14:58.000 --> 01:15:03.000]  We got we got bigger issues to deal with punk rich off 9-11.
[01:15:03.000 --> 01:15:16.000]  You know, how is it when you're a pro establishment guy, you can get $10 million a year to read off a teleprompter like Glenn Beck or, you know, the ABC old anchor who died of lung cancer, Peter Jennings.
[01:15:16.000 --> 01:15:20.000]  But I can't make my films, write my books, cover my material.
[01:15:20.000 --> 01:15:34.000]  By the way, we're going to get into 9-11 just for you coming up at the very end of the show. Associated Press, Raw Story, White House, Secret Document, ordering the 9-11 commission to not investigate the attacks.
[01:15:34.000 --> 01:15:40.000]  And six of the 10 saying that a criminal cover up took place by the Pentagon.
[01:15:40.000 --> 01:15:51.000]  You understand, we've been lied to about 9-11 and as a citizen, it is my right to sit here and question 9-11. And it's my right to make films and engage in commerce.
[01:15:51.000 --> 01:15:58.000]  You may think like Obama that we're all about supposed to be a bunch of communists, but I'm going to continue to fund my operation and expand to defend liberty.
[01:15:58.000 --> 01:16:11.000]  And I know you hate it, punk.
[01:16:28.000 --> 01:16:57.000]  Thank you.
[01:16:59.000 --> 01:17:07.000]  Hi, this is Alex Jones. Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[01:17:07.000 --> 01:17:12.000]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[01:17:12.000 --> 01:17:17.000]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible that could even happen again.
[01:17:17.000 --> 01:17:23.000]  So our friends at Solutions From Science have put together the perfect mix of non-hybrid seeds.
[01:17:23.000 --> 01:17:30.000]  They call it a survival seed bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[01:17:30.000 --> 01:17:38.000]  And here's the best part, these seeds have not been genetically modified in any way, and you actually get enough seeds to plant a full-acre crisis garden.
[01:17:38.000 --> 01:17:48.000]  So visit them today at survivalseedbank.com, that's survivalseedbank.com, or give them a call at 877-327-0365.
[01:17:48.000 --> 01:18:00.000]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item. This is Alex Jones for survivalseedbank.com.
[01:18:00.000 --> 01:18:09.000]  Hi, Alex has been encouraging you to get food. Well, here's an unbelievable chance for you to jumpstart your food savings plan from eFoodsDirect.com.
[01:18:09.000 --> 01:18:17.000]  Anyone placing food orders on the large volume production run scheduled for the week of March 22nd can get a lot of food for very little cost.
[01:18:17.000 --> 01:18:26.000]  For example, with each pre-production order of three seven-day responders, they'll ship a fourth week of food free. That's buy three, get one free.
[01:18:26.000 --> 01:18:37.000]  They'll take orders from now until March 22nd. The following week, they'll produce huge runs of the pre-ordered food, passing the savings to you in this buy three, get one free program.
[01:18:37.000 --> 01:18:40.000]  Folks, this is the best chance to stock up you'll ever see.
[01:18:40.000 --> 01:18:50.000]  Another example, buy nine months worth of food and get three months free. You've got to go to eFoodsDirect.com slash Alex for the food buy of a lifetime.
[01:18:50.000 --> 01:19:00.000]  Or call 800-409-5633. Go to eFoodsDirect.com slash Alex or 800-409-5633.
[01:19:00.000 --> 01:19:05.000]  One major world crisis away from having a totalitarian type of system.
[01:19:05.000 --> 01:19:08.000]  The main event is the wholesale destruction of the world economy.
[01:19:08.000 --> 01:19:13.000]  The push for every nation on the globe to identify and number all of its citizens.
[01:19:13.000 --> 01:19:18.000]  Friends, I hope that you will order Shadow Government from infowars.com.
[01:19:18.000 --> 01:19:23.000]  We also have some specials where you can get some of our other films at half price when you order Shadow Government.
[01:19:23.000 --> 01:19:26.000]  A new level in production quality and in information.
[01:19:26.000 --> 01:19:34.000]  It exposes how a cashless society surveillance beast grid of total control is being put into place.
[01:19:34.000 --> 01:19:38.000]  This film needs to be seen. Everybody needs to get it. So order yours today.
[01:19:38.000 --> 01:19:43.000]  Show it to your friends, your family, your church, your neighbors, your boss, your employees.
[01:19:43.000 --> 01:19:49.000]  Shadow Government, ladies and gentlemen, get your copy at infowars.com today. Shadow Government.
[01:19:49.000 --> 01:19:51.000]  It gives big brother a black eye.
[01:19:51.000 --> 01:20:01.000]  Available at infowars.com or by calling toll-free 888-253-3139.
[01:20:01.000 --> 01:20:08.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:20:08.000 --> 01:20:10.000]  Network.
[01:20:15.000 --> 01:20:20.000]  Get up! Stand up! Escape from the prison planet!
[01:20:20.000 --> 01:20:28.000]  Alright, I want to go back to your calls at 888-201-2244 here in a moment, but let me just go through Reuters.
[01:20:28.000 --> 01:20:33.000]  Just some of the points they have more than 30 here of what is in the bill.
[01:20:33.000 --> 01:20:36.000]  And you can go to infowars.com, prisonplanet.com.
[01:20:36.000 --> 01:20:40.000]  We have links to the bill that they just finally made public yesterday.
[01:20:40.000 --> 01:20:48.000]  And it's worse than the previous four versions. This is the fifth major version.
[01:20:48.000 --> 01:20:54.000]  The legislation would require substantial insurance market reforms that would bar insurers from excluding people
[01:20:54.000 --> 01:20:59.000]  from pre-existing medical conditions and prevent them from arbitrarily dropping policyholders.
[01:20:59.000 --> 01:21:03.000]  So somebody can get unlimited healthcare for something that's totally incurable
[01:21:03.000 --> 01:21:07.000]  and they'll just raise everybody else's prices for their costs.
[01:21:07.000 --> 01:21:11.000]  Total discrimination against people who've made good life changes.
[01:21:11.000 --> 01:21:15.000]  I saw some woman in the news last week who has a goal of weighing 1,000 pounds.
[01:21:15.000 --> 01:21:20.000]  She's up to 5,000, I mean 500 plus pounds and she's on all this welfare.
[01:21:20.000 --> 01:21:25.000]  You're going to pay for her. Her goal is to be 1,000 pounds.
[01:21:25.000 --> 01:21:32.000]  The Senate bill requires insurers to spend at least 85 cents of every premium dollar on medical care in a small group.
[01:21:32.000 --> 01:21:35.000]  But what about the taxes and regulation?
[01:21:35.000 --> 01:21:38.000]  Individuals will be required to obtain health insurance.
[01:21:38.000 --> 01:21:47.000]  Those who fail to obtain coverage would face fines of 2.5% of income by 2016 regardless of who you are.
[01:21:47.000 --> 01:21:56.000]  In terms with more than 50 workers who do not have medical coverage would face 2,000 per full-time employee fines.
[01:21:56.000 --> 01:22:00.000]  Federal subsidies would be provided to help people with incomes
[01:22:00.000 --> 01:22:05.000]  up to 400% of the poverty level purchase coverage on the exchange.
[01:22:05.000 --> 01:22:09.000]  So the government's going to send you supposedly a paycheck they claim.
[01:22:09.000 --> 01:22:12.000]  Kind of like Obama was going to help you with your mortgage with all that money
[01:22:12.000 --> 01:22:16.000]  and then literally no one gets the money, the banks get it.
[01:22:16.000 --> 01:22:22.000]  Proposed changes would sweeten those subsidies for lower income people so it's not really even free health care.
[01:22:22.000 --> 01:22:24.000]  There's no such thing as a free lunch.
[01:22:24.000 --> 01:22:28.000]  The Senate bill included a 40% in the way I read it, it's over 50,
[01:22:28.000 --> 01:22:31.000]  excised tax on high-cost health insurance plans.
[01:22:31.000 --> 01:22:37.000]  The proposed changes would delay implementation of the tax until 2018.
[01:22:37.000 --> 01:22:43.000]  The tax would kick in on plans costing $10,200 for individuals.
[01:22:43.000 --> 01:22:48.000]  But of course then the unions are all exempt from this discriminatory.
[01:22:48.000 --> 01:22:54.000]  The bill calls for raising the payroll taxes for Medicare so that'll be more tax money out of your paycheck
[01:22:54.000 --> 01:22:56.000]  but you'll never even get this free health care.
[01:22:56.000 --> 01:23:01.000]  Now they're saying until 2018, I was saying 2015, excuse me.
[01:23:01.000 --> 01:23:05.000]  The bill calls for raising the payroll taxes for Medicare,
[01:23:05.000 --> 01:23:08.000]  the government health insurance plan for elderly and disabled.
[01:23:08.000 --> 01:23:12.000]  The bill would impose fees on medical device manufacturers,
[01:23:12.000 --> 01:23:15.000]  insurance providers and brand name pharmaceuticals.
[01:23:15.000 --> 01:23:20.000]  Proposed changes would delay implementation of those fees so that's all a whitewash
[01:23:20.000 --> 01:23:23.000]  but any of those new taxes will just be passed on to you.
[01:23:23.000 --> 01:23:27.000]  It also puts, which will raise the overall cost of health care, duh,
[01:23:27.000 --> 01:23:32.000]  it also puts a 10% tax on indoor tanning services that use ultra-violent light,
[01:23:32.000 --> 01:23:38.000]  a lamps goes into effect July 1st so that happens right away.
[01:23:38.000 --> 01:23:42.000]  And it goes on and on and on and on and on.
[01:23:42.000 --> 01:23:46.000]  Just a total boondoggle fraudulent scam.
[01:23:46.000 --> 01:23:48.000]  You're not going to get free health care.
[01:23:48.000 --> 01:23:51.000]  The only people that are going to get that are illegal aliens
[01:23:51.000 --> 01:23:54.000]  because the cities have deals with the hospitals to pay for it and tax money.
[01:23:54.000 --> 01:23:56.000]  They get everything.
[01:23:56.000 --> 01:23:58.000]  I had my finger chopped off five, six years ago,
[01:23:58.000 --> 01:24:03.000]  went down to the city hospital on Sunday, on a Sunday,
[01:24:03.000 --> 01:24:05.000]  and the illegals were all just going right in.
[01:24:05.000 --> 01:24:09.000]  And I had full insurance that made me wait 30 minutes while they checked my insurance,
[01:24:09.000 --> 01:24:11.000]  Blue Cross, Blue Shield of Minnesota,
[01:24:11.000 --> 01:24:15.000]  because I got a paycheck from Genesis Communications where I get my insurance,
[01:24:15.000 --> 01:24:18.000]  and from this radio network.
[01:24:18.000 --> 01:24:23.000]  And I had to throw a fit with my hand, with my finger dangling my skin and say,
[01:24:23.000 --> 01:24:27.000]  look, I have insurance, get the doctor in here, reattach it.
[01:24:27.000 --> 01:24:33.000]  I'm not a doctor, but I know this finger has to be reattached or I'm going to lose my finger.
[01:24:33.000 --> 01:24:35.000]  They're illegals with stomach aches and stuff,
[01:24:35.000 --> 01:24:41.000]  just being run straight in there as fast as they could get them in.
[01:24:41.000 --> 01:24:45.000]  What's the city hospital off 35th Street downtown?
[01:24:45.000 --> 01:24:48.000]  Yeah, Brackenridge. That's where I was.
[01:24:48.000 --> 01:24:49.000]  Oh, my God.
[01:24:49.000 --> 01:24:54.000]  And then the IRS gets to garnish your wages and grab your money and put extra taxes on you
[01:24:54.000 --> 01:24:58.000]  and all these new IRS employees.
[01:24:58.000 --> 01:25:00.000]  I mean, it's a complete nightmare.
[01:25:00.000 --> 01:25:03.000]  All right, I want to get into the nanny state and what it's going to be like living under these people
[01:25:03.000 --> 01:25:06.000]  and how the government's grabbing control of every sector of the economy,
[01:25:06.000 --> 01:25:09.000]  not just health care coming up, but let's go back to your calls.
[01:25:09.000 --> 01:25:12.000]  Mark in Minnesota, you're on the air.
[01:25:12.000 --> 01:25:13.000]  Hello, Alex.
[01:25:13.000 --> 01:25:14.000]  Hey, buddy.
[01:25:14.000 --> 01:25:20.000]  Hey, I think one of the reasons why they're trying to push this through so hard and so fast is
[01:25:20.000 --> 01:25:24.000]  that they have to do it before they bankrupt the American people
[01:25:24.000 --> 01:25:29.000]  so they can keep them on their pharmaceutical drugs and their psychotropic.
[01:25:29.000 --> 01:25:30.000]  That's what they do.
[01:25:30.000 --> 01:25:31.000]  That's what they do.
[01:25:31.000 --> 01:25:35.000]  Let me pull up the term in the.
[01:25:35.000 --> 01:25:37.000]  What's the term they use?
[01:25:37.000 --> 01:25:39.000]  Comparative medicine.
[01:25:39.000 --> 01:25:41.000]  And that's exactly what Europe does.
[01:25:41.000 --> 01:25:42.000]  You go in with cancer.
[01:25:42.000 --> 01:25:43.000]  They give you Prozac.
[01:25:43.000 --> 01:25:45.000]  You go in with a heart attack.
[01:25:45.000 --> 01:25:47.000]  They give you some drugs, not surgery.
[01:25:47.000 --> 01:25:50.000]  No, you don't get these tests for cancer.
[01:25:50.000 --> 01:25:54.000]  Absolutely.
[01:25:54.000 --> 01:26:01.000]  Because their minds might start to clear up if they go up these things.
[01:26:01.000 --> 01:26:04.000]  Well, that's why there's all sorts of tax money going to the drug makers.
[01:26:04.000 --> 01:26:06.000]  They won't lower the price.
[01:26:06.000 --> 01:26:10.000]  Americans pay three times on average more than other nations for drugs
[01:26:10.000 --> 01:26:13.000]  because we're known as the schmucks of the planet.
[01:26:13.000 --> 01:26:17.000]  We're known as the milk cow of the planet to be raped and robbed and looted.
[01:26:17.000 --> 01:26:21.000]  And so absolutely, they're not going to cut the drug costs.
[01:26:21.000 --> 01:26:24.000]  They're just going to take tax money and pay it to the drug company.
[01:26:24.000 --> 01:26:28.000]  Take from the haves and then give the poison drugs to the have nots.
[01:26:28.000 --> 01:26:30.000]  Anything else, Mark?
[01:26:30.000 --> 01:26:35.000]  Well, Alex, I'm 54 years old and I haven't had health insurance for 25 years
[01:26:35.000 --> 01:26:37.000]  and I haven't been to a doctor for 20 years.
[01:26:37.000 --> 01:26:39.000]  And I'm doing just fine.
[01:26:39.000 --> 01:26:41.000]  I hear you, Mark.
[01:26:41.000 --> 01:26:42.000]  What is it?
