[00:00.000 --> 00:13.680]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[2:04:48.880 --> 2:04:52.880]  Going to get more into it after the break and Alex Jones is coming up.
[2:04:52.880 --> 2:04:56.880]  This is the Alex Jones Show Live breaking news at infowars.com. Stay with us.
[2:04:56.880 --> 2:05:03.880]  To all the liberals who felt that Trump was like Hitler because he wants to build a wall,
[2:05:03.880 --> 2:05:08.880]  I wonder how they will feel about this. The Obama Wall.
[2:05:08.880 --> 2:05:12.880]  That's right, Barack Obama is building a big beautiful wall around his new DC mansion.
[2:05:12.880 --> 2:05:17.880]  This is believed to be the first Obama wall built around one of the many Obama mansions.
[2:05:17.880 --> 2:05:22.880]  Yes, the Obama who said he wanted to get money out of politics has multiple million dollar mansions.
[2:05:22.880 --> 2:05:27.880]  Yes, the Obama who ran the first billion dollar campaign to keep money out of politics.
[2:05:27.880 --> 2:05:30.880]  Yes, that Obama who said we don't build walls.
[2:05:30.880 --> 2:05:35.880]  That's how we've always made this country great. Not by building walls, but by tearing down.
[2:05:38.880 --> 2:05:42.880]  We don't give in to our fears. We don't build up walls to keep people out.
[2:05:42.880 --> 2:05:47.880]  Obama is actually just renting this mansion, but obviously had to beef up the security.
[2:05:47.880 --> 2:05:52.880]  So he's building a wall, a big, beautiful, powerful wall.
[2:05:52.880 --> 2:06:18.880]  This is Owen Schreuer for infowars.com.
[2:06:23.880 --> 2:06:27.880]  Sign up to get our email alerts at infowars.com forward slash newsletter.
[2:06:27.880 --> 2:06:32.880]  And finally, we have launched our new free app at infowars.com forward slash app.
[2:06:32.880 --> 2:06:34.880]  You can download it on iPhone and Android.
[2:06:34.880 --> 2:06:37.880]  Once you've downloaded the free app at infowars.com forward slash app,
[2:06:37.880 --> 2:06:41.880]  you can then of you choose pay 4.95 a month to get info wars prime.
[2:06:41.880 --> 2:06:48.880]  We produce documentaries, special reports, live events and so much more on a daily and weekly basis just for prime members.
[2:06:48.880 --> 2:06:53.880]  We also have daily specials, sometimes as much as 50% off for members of info wars prime.
[2:06:53.880 --> 2:06:58.880]  Info wars has come a long way and info wars prime is just one more weapon in the fight for liberty.
[2:06:58.880 --> 2:07:03.880]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[2:07:03.880 --> 2:07:08.880]  Young Jevity integrates years of scientific research into creating fantastic products
[2:07:08.880 --> 2:07:12.880]  like Beyond Tangy Tangerine, plant derived minerals and much more.
[2:07:12.880 --> 2:07:16.880]  Young Jevity also offers you an ingenious way to augment your income
[2:07:16.880 --> 2:07:20.880]  and the best part you'll be helping your friends and family along the way.
[2:07:20.880 --> 2:07:22.880]  Visit infowarsteam.com today.
[2:07:22.880 --> 2:07:23.880]  Become a member.
[2:07:23.880 --> 2:07:27.880]  It discounts on the amazing products and free shipping when you sign up for auto ship
[2:07:27.880 --> 2:07:31.880]  and you're able to promote the products to friends and family and neighbors in your community
[2:07:31.880 --> 2:07:34.880]  and make money while helping people at the same time.
[2:07:34.880 --> 2:07:35.880]  Another win-win.
[2:07:35.880 --> 2:07:40.880]  That's why I'm a member of the young Jevity team at infowarsteam.com and you can be too.
[2:07:40.880 --> 2:07:41.880]  It's simple.
[2:07:41.880 --> 2:07:43.880]  Just go to infowarsteam.com today.
[2:07:43.880 --> 2:07:46.880]  Complete a short sign up and you're part of the team.
[2:07:46.880 --> 2:07:49.880]  That's infowarsteam.com or infowarshealth.com.
[2:07:49.880 --> 2:07:55.880]  So many people call into my radio show and tell me how young Jevity and the products at infowarsteam.com have changed their lives.
[2:07:55.880 --> 2:08:17.880]  Check it out for yourself today.
[2:08:17.880 --> 2:08:31.880]  You want to stop tyranny? Well, so does he. Live from the infowars.com studios, it's Alex Jones.
[2:08:31.880 --> 2:08:33.880]  We are going to go to a special report here in a minute.
[2:08:33.880 --> 2:08:36.880]  The truth about depression.
[2:08:36.880 --> 2:08:37.880]  Stay tuned for that one.
[2:08:37.880 --> 2:08:43.880]  But for the moment, I'm looking at infowarsstore.com and I'm looking at infowars life select.
[2:08:43.880 --> 2:08:46.880]  Now, the government is constantly stockpiling food.
[2:08:46.880 --> 2:08:54.880]  Yet we have this cultural narrative that anybody who does it privately is a complete kook, a doomsday prepper.
[2:08:54.880 --> 2:09:07.880]  Well, if the government's doing it, if they're preparing for what's coming, if you've got top experts saying we have societal chaos coming over the next four years, which we're going to get to that story later, then it makes complete sense.
[2:09:07.880 --> 2:09:19.880]  This has a 30 year shelf life. If nothing happens, you just eat it and you save money anyway. Absolutely huge discounts on infowars life select storeable food.
[2:09:19.880 --> 2:09:28.880]  I've tried to buy storeable food in Europe, in the UK. Astronomical prices, absolutely ridiculous prices.
[2:09:28.880 --> 2:09:35.880]  You would be better off going to a supermarket and buying dried pasta. It's cheaper in the supermarket.
[2:09:35.880 --> 2:09:44.880]  It's just not worth the money buying this in the UK in Europe compared to the prices that we've got at infowarsstore.com.
[2:09:44.880 --> 2:10:07.880]  Infowars life select three month. That is a $100 discount, almost $499 for a three month supply. Six month supply is what? $250 discount, $895 for a six month supply. You go up to the 12 month supply, you're talking about what's this, a $500 discount. Absolutely huge.
[2:10:07.880 --> 2:10:17.880]  And again, if nothing happens, 25 year shelf life, you just eat the food and you save money anyway. Yet you have that insurance.
[2:10:17.880 --> 2:10:24.880]  You know, governments have collapsed in the past. Countries have collapsed in the past just because we have normalcy bias.
[2:10:24.880 --> 2:10:31.880]  Just because it hasn't happened within our lifetimes doesn't mean that it will never happen. Doesn't mean that we won't have problems in the future,
[2:10:31.880 --> 2:10:43.880]  especially given that elements, rogue elements of the intelligence community are trying to start a war with Russia literally and have been doing for years now.
[2:10:43.880 --> 2:10:49.880]  So why shouldn't you prepare by getting the food insurance at infowarslife.com?
[2:10:49.880 --> 2:11:03.880]  And it's a complete bargain compared to EU prices. Forget about it. Excellent bargains again. 4.6, 59 independent reviews of 4.6 out of 5 rating.
[2:11:03.880 --> 2:11:11.880]  We don't write the reviews folks. Those are independent reviews. Those people have got their infowars life select. They're happy with it.
[2:11:11.880 --> 2:11:22.880]  And massive discounts again on the 3, 6 and 12 month supply. So be sure to go to infowarsstore.com to take advantage of that special.
[2:11:22.880 --> 2:11:34.880]  Now, unfortunately, the death toll again is rising. They're talking about 14 shot. I think it was the latest figure for dead now confirmed.
[2:11:34.880 --> 2:11:49.880]  Eyewitnesses on MSNBC described the man slender man dark hair according to witnesses. No details on ethnicity according to the latest information that's coming out of Twitter based off of these reports.
[2:11:49.880 --> 2:11:57.880]  Eyewitnesses said that the shooter reloaded his gun and was able to take another shot, another round of shots at a different group of people.
[2:11:57.880 --> 2:12:07.880]  You see on the drug report that at least four dead. These death tolls always climb. Thankfully, it appears that they've got the shooter in custody.
[2:12:07.880 --> 2:12:17.880]  And again, will they use this for gun control? Will they use this for increased TSA groping? You can bet that somebody is going to try and exploit it for something.
[2:12:17.880 --> 2:12:28.880]  Unless it turns out to be an Islamic terrorist and then they will immediately bury it and try and move on very quickly indeed, like we saw after Stan Bernardino.
[2:12:28.880 --> 2:12:36.880]  So we're continuing to track what is happening there in Fort Lauderdale. For the moment, though, we're going to go to this special report and Alex is going to come up after this.
[2:12:36.880 --> 2:12:41.880]  This is the truth about depression. We'll talk about it afterwards. Here's the special report.
[2:12:41.880 --> 2:12:48.880]  One in 10 Americans are now on anti-depressants. One in four women in their 40s and 50s are on anti-depressants.
[2:12:48.880 --> 2:12:54.880]  The rate of anti-depressant use has increased 400% over the last two decades.
[2:12:54.880 --> 2:12:58.880]  Blue Monday. No, not that one.
[2:12:58.880 --> 2:13:04.880]  Blue Monday, the third week of January, is the most depressing day of the year for people living in the northern hemisphere.
[2:13:04.880 --> 2:13:10.880]  The weather sucks. You're not getting enough sunlight, causing seasonal, effective disorder. You're in the most debt. You're more likely to be sick.
[2:13:10.880 --> 2:13:17.880]  Christmas is just a memory and your New Year's resolutions are already failing, so you're more prone to depression than at any other time of the year.
[2:13:17.880 --> 2:13:25.880]  But wait, those factors have always been in play. None of this explains why depression has become so commonplace in modern society.
[2:13:25.880 --> 2:13:31.880]  Well, I'll tell you why. We're bathed in a culture that glorifies and fetishizes depression.
[2:13:31.880 --> 2:13:45.880]  It's now a form of virtue signalling to constantly drone on about how depressed you are.
[2:13:45.880 --> 2:13:54.880]  You see it all over YouTube. These sniveling, hug-and-confess videos made by privileged millennial brats who haven't had a proper day of hardship in their entire lives.
[2:13:54.880 --> 2:14:00.880]  They think they're being edgy, when in fact they're engaging in just another form of basic bichery.
[2:14:00.880 --> 2:14:08.880]  Social media has created a generation of young people suffering from narcissistic personality disorder.
[2:14:08.880 --> 2:14:15.880]  They try to one-up each other for depression brownie points with endless blubberfests about their poor privileged lives.
[2:14:15.880 --> 2:14:21.880]  Meanwhile, people living in African mud huts literally give zero s***.
[2:14:21.880 --> 2:14:31.880]  Maladjustment is now trendy and not in a kind of moracy, emo grunge-esque, chic kind of way.
[2:14:31.880 --> 2:14:40.880]  We've always had that. I'm talking about this ridiculous idea that we've been forced to swallow that constantly admitting weakness is a strength.
[2:14:40.880 --> 2:14:49.880]  It isn't. Strength of mind is strength. Being constantly brushed off course by the slightest breeze and then having a whining fit about it isn't.
[2:14:49.880 --> 2:14:56.880]  They've transformed being anemic, weak-minded and easily upset into a positive personality trait.
[2:14:56.880 --> 2:15:01.880]  This idea that we should all have permanent emotional incontinence.
[2:15:04.880 --> 2:15:14.880]  This idea that if we're not constantly sharing the latest chapter in our contrived mental breakdown for all the world to see that we're somehow cold or inhuman.
[2:15:14.880 --> 2:15:25.880]  That's total BS. Strength of character used to be about the ability to deal with negative stuff without just falling to pieces at the first sign of distress.
[2:15:25.880 --> 2:15:32.880]  Now look what they've turned us into. Simpering pussies wallowing in our own misfortune whenever every tiny thing doesn't go our way.
[2:15:32.880 --> 2:15:39.880]  Over-eager to share every minor anxiety in a giant self-pitting Facebook post.
[2:15:39.880 --> 2:15:47.880]  Oh, but there shouldn't be a stigma around depression anymore. That's mean. Yes, there should. Just as there should be a stigma around smoking and obesity.
[2:15:47.880 --> 2:15:55.880]  Depression has become the new fat pride movement. Our culture is telling young people that depression is completely normal and should be embraced.
[2:15:55.880 --> 2:16:08.880]  You saw the media pushing this same narrative again after the death of Carrie Fisher. Depression is not normal, but allowing yourself to be indoctrinated with this idea that it is, is the primary reason why you can't beat it.
[2:16:08.880 --> 2:16:16.880]  This coerced mental fragility also renders you completely helpless when it comes to dealing with actual tragedy or hardships.
[2:16:16.880 --> 2:16:24.880]  They've turned us into complete pussies because pussies are easier to push around and manipulate. You're a big fat pussy.
[2:16:24.880 --> 2:16:31.880]  And if you want to blame someone for this, you can trace it back to idiotic French philosophers like Michel Foucault.
[2:16:31.880 --> 2:16:42.880]  They pushed this post-modern nihilistic bulls*** that insanity was sanity and that rampant hedonism was the only way to achieve fulfillment and happiness.
[2:16:42.880 --> 2:16:52.880]  Logically, the depression epidemic makes no sense. By every single objective factor, it's never been a better time to be a human being living in the West.
[2:16:52.880 --> 2:17:01.880]  Even amongst the poorest, our basic needs are met and exceeded. And depression was barely even a thing. It wasn't even talked about 50 or 60 years ago.
[2:17:01.880 --> 2:17:10.880]  So why is everyone so depressed now when we've got it so much easier? It's because you've been completely misled about what depression actually is.
[2:17:10.880 --> 2:17:26.880]  Depression is nothing more than dissatisfaction with life. It's temporary unhappiness, but the dominant culture in the pharmaceutical industry figured out that it could control people and make tons of money by creating depression as a pathological disease.
[2:17:26.880 --> 2:17:35.880]  So now depression is not unhappiness, but a medical condition, which is the responsibility of the doctor to alleviate by medical means.
[2:17:35.880 --> 2:17:44.880]  And they're only too happy to, often being paid to do so under the insane justification that depression is a chemical imbalance, which it isn't.
[2:17:44.880 --> 2:17:53.880]  We've been indoctrinated that everybody has a right to happiness. No, you don't. Happiness is earned by the way you live your life.
[2:17:53.880 --> 2:18:05.880]  If you make bad life choices, you become dissatisfied with life. You become depressed. And it's your fault. People make dreadful lifestyle decisions. They're lazy. They self-sabotage.
[2:18:05.880 --> 2:18:14.880]  And then they wonder why they still get depressed. You're not entitled to be happy. You are entitled to nothing.
[2:18:14.880 --> 2:18:31.880]  Your mood cannot be independent of the way you live your life. You can't eliminate dissatisfaction with your life by taking pills. The only cure is to change the way you live your life to make better decisions to create value, excitement and authenticity in your life.
[2:18:31.880 --> 2:18:41.880]  Work on projects. Start businesses. Read. Absorb worthwhile information. Create something. Listen, I'm not trying to go old Tony Robbins on you.
[2:18:41.880 --> 2:18:57.880]  I don't have all the answers, but you need to reach for those higher levels in Maslow's hierarchy of needs, because society and the culture that we're subjected to does everything in its power to distract you from achieving self-actualization.
[2:18:57.880 --> 2:19:15.880]  You're not going to achieve self-actualization by taking pills or having endless conversations with therapists, most of whom don't give a damn about you anyway. Reject this barbarous vulgar culture that pretends to offer you everything, yet only ever leaves you empty and isolated.
[2:19:15.880 --> 2:19:28.880]  Reject this idea that depression is a fate accompli that you just have to accept and tolerate. Reject the normalization, glorification and fetishization of mental illness.
[2:19:28.880 --> 2:19:44.880]  That is the truth about depression. It's up on the Prison Planet Live YouTube channel. If you want to check that out, we're going to talk about that more later if we have time, but we're going to cover the breaking news out of Fort Lauderdale.
[2:19:44.880 --> 2:19:59.880]  Coming up, Alex Jones after the break now. Unfortunately, five confirmed dead in that shooting. More details are beginning to emerge. We'll be back to cover it live after the break on the Alex Jones show live. Don't go away.
[2:20:14.880 --> 2:20:25.880]  This is a great idea. Heavy metals, chlorine, fluoride, pesticides and herbicides, VOCs and more. And best of all, a Big Berkey water filter is a gift that lasts for many years with no additional investment.
[2:20:25.880 --> 2:20:34.880]  And that saves time and money and filter replacements that other water filters require and are even powerful enough to purify treated, untreated or even stagnant pond water.
[2:20:34.880 --> 2:20:44.880]  As always, all orders over $50 are shipped free and GCN listeners get 5% off all ceramic filter systems. Order online at BigBerkeyWaterFilters.com.
[2:20:44.880 --> 2:20:59.880]  Spelled Big, B-E-R-K-E-Y, WaterFilters.com. Or call 877-99 Berkey. That's 877-99-B-E-R-K-E-Y. Gift well this Christmas. Give a Big Berkey water filter.
[2:20:59.880 --> 2:21:06.880]  Now you know that wireless technology like cell phones do in fact pose dangers to the health and privacy of everyone.
[2:21:06.880 --> 2:21:13.880]  Blockit Pocket's wide range of products are unmatched in providing the protection you deserve. No scare tactics, just common sense.
[2:21:13.880 --> 2:21:19.880]  BlockitPocket.com offers quality American-made options to alleviate and eliminate these invisible dangers.
[2:21:19.880 --> 2:21:29.880]  Learn more at BlockitPocket.com or call 888-315-9618. BlockitPocket.com, enhancing health and privacy.
[2:21:50.880 --> 2:22:07.880]  Hello again. My name is Gary Clark. I'm the actor who's turning 80 in August who played the part of Steve on the 1960s western TV series, The Virginian.
[2:22:07.880 --> 2:22:12.880]  Now those of you who suffered the side effects of prescribed medicines know what I'm talking about.
[2:22:12.880 --> 2:22:18.880]  And those of you who have watched the devastating effects that worrying about you has had on your loved ones.
[2:22:18.880 --> 2:22:26.880]  And what I shared a few months ago is only part of the story. I neglected to mention how one-world-way protein powder has affected my life.
[2:22:26.880 --> 2:22:33.880]  Now I realize this is not dinner table conversation but here goes anyway. One-world-way solved my irregularity.
[2:22:33.880 --> 2:22:37.880]  I've been plagued with constipation for years and I thought it would be that way for the rest of my life.
[2:22:37.880 --> 2:22:44.880]  Three weeks on one-world-way set me on a new path. That was five months ago and I haven't been irregular since.
[2:22:44.880 --> 2:22:48.880]  Will it work the same way for you? I don't know. It worked for me.
[2:22:48.880 --> 2:22:57.880]  Call 888-988-3325 or visit oneworldway.com. That's oneworldwhey.com.
[2:22:57.880 --> 2:23:01.880]  In a crisis your number one need is food but not just any food.
[2:23:01.880 --> 2:23:08.880]  Experts say everyone needs to have non-perishable, good for 25 years survival food on hand in case of an emergency.
[2:23:08.880 --> 2:23:16.880]  Well, right now in what is truly an unprecedented move, 72-hour survival food kits are being given away to listeners while supplies last.
[2:23:16.880 --> 2:23:22.880]  Survival food is more important today than ever before, explains Frank Bates, a spokesman for the company.
[2:23:22.880 --> 2:23:28.880]  Natural disasters, terrorist attacks and other threats can make obtaining sufficient food impossible in an emergency.
[2:23:28.880 --> 2:23:34.880]  This 72-hour survival kit has 16 servings of delicious food rated for 25 years of storage.
[2:23:34.880 --> 2:23:42.880]  It sells to the general public for $27 plus shipping and it's been rated four and a half out of five stars by customers who paid full price.
[2:23:42.880 --> 2:23:47.880]  But listeners who act quickly can get it free just cover $9.95 shipping.
[2:23:47.880 --> 2:23:52.880]  Go to freefood2.com right now. Supplies are limited and the program may end at any time.
[2:23:52.880 --> 2:24:08.880]  Go to freefood2.com now. That's freefood2.com.
[2:24:08.880 --> 2:24:12.880]  Alright my friends, Alex Jones here live from the road.
[2:24:12.880 --> 2:24:25.880]  All Joseph Watson is hosting the transmission but obviously I am breaking in to give my breakdown and my analysis on a lot of big current developments happening across the world.
[2:24:25.880 --> 2:24:38.880]  First off in the next segment we'll get into rogue elements inside Western intelligence agencies that are attempting to delegitimize Trump on what we can expect in the next 13, 14 days.
[2:24:38.880 --> 2:24:46.880]  Also look at the economy and some of the developments there. But first off obviously we have the attacks in Florida.
[2:24:46.880 --> 2:24:50.880]  Now five dead, a whole bunch of people wounded, the numbers are growing.
[2:24:50.880 --> 2:24:58.880]  Now I don't want to say this was an Islamic attack but almost every time we've seen these events as of late it's been an Islamic attack.
[2:24:58.880 --> 2:25:11.880]  And the fact that they've had this individual in custody for an hour now, they're not announcing that he's a white Christian male directs us towards the fact that it's probably Islamic.
[2:25:11.880 --> 2:25:18.880]  I'm not saying it's Islamic but every other time really in modern history that we've seen it's been Islamic.
[2:25:18.880 --> 2:25:28.880]  There's a call for jihad around the world. We've seen a lot of attacks in Belgium and France and all over Europe, Middle East by jihadis.
[2:25:28.880 --> 2:25:37.880]  Many of these jihadis have been supported and funded by criminal elements within our government led by folks like Barack Hussein Obama.
[2:25:37.880 --> 2:25:47.880]  So with 13, 14 days out till President Trump is finally seated as president inaugurated, I expect to see more of this happen.
[2:25:47.880 --> 2:25:57.880]  I mean ISIS, a branch of Al Qaeda, comes out and says a few months ago start driving cars into people at Christmas events and it starts happening.
[2:25:57.880 --> 2:26:08.880]  But our media, a week later, still would not say that that was Islamic just like the Nissan attack last year as well.
[2:26:08.880 --> 2:26:18.880]  So it's sad that we have to sit here and expect our mainstream media not to tell us the truth and just have to be in the dark because they won't tell us who's done this.
[2:26:18.880 --> 2:26:34.880]  And this really is sad. Notice when the five young black brainwashed hoodlums beat up the mentally retarded, mentally ill white person, doesn't know what planets are on, the Chicago police try to make excuses for it.
[2:26:34.880 --> 2:26:49.880]  And this is all part of this move to get minorities but also get Islamists to go out and cause a destabilization so that the government can bring in draconian systems to crack down on all of our free speech.
[2:26:49.880 --> 2:27:01.880]  They're bringing in basically people that do not comport with a free society while also trying to stir up groups in the country for a larger program of chaos.
[2:27:01.880 --> 2:27:10.880]  And we're seeing this ramped up in the 13, 14 days before the president is finally seated. We see the hysteria that obviously Paul's been talking about all day.
[2:27:10.880 --> 2:27:15.880]  With, oh my gosh, breaking news, we know who gave the intel from Russian WikiLeaks.
[2:27:15.880 --> 2:27:24.880]  And then you read the article with a transcript from Congress and the hearings and they go, this is not a smoking gun, but the Russians, this is top secret, they celebrated.
[2:27:24.880 --> 2:27:32.880]  Some of the Russians celebrated. Well, they publicly celebrated on TV, showed a lot of other countries around the world that want sovereignty.
[2:27:32.880 --> 2:27:39.880]  But I think it's very tell-tale, Paul, that we're not hearing the religion or the ethnicity of this individual.
[2:27:39.880 --> 2:27:51.880]  We know from San Bernardino to Fort Hood, we're told over and over again, this is not Islamic, that this is all just rogue. It's not terrorism.
[2:27:51.880 --> 2:27:58.880]  This could be a drug deal gone ban. It could be a general crazy person.
[2:27:58.880 --> 2:28:07.880]  But I think probably nine times out of ten, it's safe that this is Islamic, especially because we're not hearing anything right now about motive, Paul.
[2:28:07.880 --> 2:28:14.880]  Well, they've just named him according to Florida Senator Bill Nelson. He's just been named.
[2:28:14.880 --> 2:28:23.880]  What's more concerning is now reports of a second shooter that's going on, but they've named him as Esteban Santiago, and that's from his military ID.
[2:28:23.880 --> 2:28:31.880]  So it looks like someone who was possibly in the military, Esteban Santiago, obviously sounds Hispanic.
[2:28:31.880 --> 2:28:36.880]  So that's the latest. Keep going, Paul, break that down.
[2:28:36.880 --> 2:28:44.880]  The earlier reports were that a shooter basically unloaded until he had no bullets left. As he said, now Paul is up to five.
[2:28:44.880 --> 2:28:47.880]  He then apparently laid down and just waited to be arrested.
[2:28:47.880 --> 2:28:56.880]  So that's why I said earlier that it didn't look Islamic because normally those people just fight to the death or until they're suicided by cop or whatever, or they kill themselves.
[2:28:56.880 --> 2:29:04.880]  So he just shot until he ran out of bullets. They got him into custody. They arrested him. He's been named as Esteban Santiago.
[2:29:04.880 --> 2:29:12.880]  But now reports of more shots being fired, cops taking cover. So it looks like there could be a second shooter.
[2:29:12.880 --> 2:29:15.880]  Obviously hope that's not the case because it's going to mean more deaths.
[2:29:15.880 --> 2:29:24.880]  But the latest is that he's been named with a Hispanic sounding name. So it remains to be seen the motive behind this.
[2:29:24.880 --> 2:29:31.880]  Well, I'll say this, Paul, if there has been another shooting or another event happening, that would mean that this is coordinated.
[2:29:31.880 --> 2:29:44.880]  This is a pretty serious situation. Again, all I've been pointing out is that leading up to this feeding of President Trump as the 45th president, his inauguration,
[2:29:44.880 --> 2:29:49.880]  we're already seeing all hell break lose because the globalists are moving on every front to block this.
[2:29:49.880 --> 2:29:59.880]  The Empire's on the run. Alex Jones and the GCN Radio Network.
[2:29:59.880 --> 2:30:02.880]  Here is Democrat Senator Chuck Schumer on Rachel Maddow.
[2:30:29.880 --> 2:30:33.880]  This is not the intelligence community we wouldn't have discovered it.
[2:30:33.880 --> 2:30:43.880]  Yes, this is Donald Trump. He threatens my world power. He threatens my monopoly on information. He won't buy into World War III with Russia.
[2:30:43.880 --> 2:30:45.880]  He's so hostile.
[2:30:45.880 --> 2:30:53.880]  Let me tell you, whether you're a super liberal Democrat or a very conservative Republican, you should be against dismantling the intelligence community.
[2:30:53.880 --> 2:30:59.880]  Go and show your for Infowars.com. Godspeed, Donald Trump. Godspeed.
[2:31:24.880 --> 2:31:28.880]  We're giving you free shipping on all orders above $50.
[2:31:28.880 --> 2:31:34.880]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[2:31:34.880 --> 2:31:42.880]  Just go to Infowarsstore.com, select your favorite product or products, click on AutoShip and choose how often you want us to send you another order.
[2:31:42.880 --> 2:31:49.880]  As you know, I coined the term 360 win and with the new AutoShip feature at InfowarsLife.com, this is a sure win.
[2:31:49.880 --> 2:31:54.880]  Off on AutoShip. Win, win, win at InfowarsLife.com, free shipping on orders above $50.
[2:31:54.880 --> 2:31:58.880]  And all out of stock items are never out of stock when you sign up for AutoShip.
[2:31:58.880 --> 2:32:04.880]  I want to encourage all of you to remember how high the stakes really are right now in the battle for freedom.
[2:32:04.880 --> 2:32:10.880]  And the information war is paramount. That's why it's more important than ever that you spread the word about Infowars.com
[2:32:10.880 --> 2:32:18.880]  and send out the links so people can watch the free feeds and get the free podcast and download the free iPhone Android apps at Infowars.com for its last show.
[2:32:18.880 --> 2:32:22.880]  It is critical that we be able to email you when we're being cyber attacked or shut down.
[2:32:22.880 --> 2:32:26.880]  Sign up to get our email alerts at Infowars.com forward slash newsletter.
[2:32:26.880 --> 2:32:31.880]  And finally, we have launched our new free app at Infowars.com forward slash app.
[2:32:31.880 --> 2:32:33.880]  You can download it on iPhone and Android.
[2:32:33.880 --> 2:32:41.880]  Once you've downloaded the free app at Infowars.com forward slash app, you can then if you choose pay $495 a month to get Infowars Prime.
[2:32:41.880 --> 2:32:48.880]  We produce documentaries, special reports, live events and so much more on a daily and weekly basis just for Prime members.
[2:32:48.880 --> 2:32:53.880]  We also have daily specials sometimes as much as 50% off for members of Infowars Prime.
[2:32:53.880 --> 2:33:11.880]  Infowars has come a long way and Infowars Prime is just one more weapon in the fight for liberty.
[2:33:11.880 --> 2:33:24.880]  The Infowars Prime is coming to you live from the front lines of the Infowars.
[2:33:24.880 --> 2:33:27.880]  Thank you for joining us on this worldwide Friday edition.
[2:33:27.880 --> 2:33:29.880]  Again, I'm Alex Jones from the road.
[2:33:29.880 --> 2:33:31.880]  Paul Watson is sitting in doing a fabulous job.
[2:33:31.880 --> 2:33:42.880]  Liam McAdoo and David Knight are coming up in the fourth hour today.
[2:33:42.880 --> 2:33:48.880]  Obviously, they'll have more for you on the ongoing crisis in Florida with at least five dead, more than 15 wounded, as of the latest info I have, and more people being shot at right now.
[2:33:48.880 --> 2:33:50.880]  And police pinned down reportedly.
[2:33:50.880 --> 2:33:54.880]  Paul Joseph Watson is on the latest confirmed with our newsroom.
[2:33:54.880 --> 2:33:57.880]  Paul, give us your latest breakdown of what's happening.
[2:33:57.880 --> 2:34:01.880]  For me, though, this just fits into this season of hysteria.
[2:34:01.880 --> 2:34:06.880]  This could either be, as I was saying earlier, jihadi attacks, almost all of these have been jihadi attacks.
[2:34:06.880 --> 2:34:14.880]  They're told to target Christmas events, target public events, target the queues at airport security, a perfect place to attack.
[2:34:14.880 --> 2:34:25.880]  They're also, of course, out there through the whole Black Lives Matter, kill the police movement, calling for a leftist uprising that all major leftist publications have been calling for.
[2:34:25.880 --> 2:34:35.880]  We have articles on InfoWars.com today with the open leadership of the left, putting burn standards, basically calling for an overthrow inside America while they claim that we're violent.
[2:34:35.880 --> 2:34:37.880]  This isn't about left or right folks.
[2:34:37.880 --> 2:34:42.880]  This is just big banks and corporations to use the radical left as their control arm to destabilize the country.
[2:34:42.880 --> 2:34:47.880]  I personally was a free market nationalist capitalist, but this is an incredible time.
[2:34:47.880 --> 2:34:52.880]  We don't know yet, but this appears to be organized and bigger than we previously thought.
[2:34:52.880 --> 2:35:02.880]  Again, imagine if the Islamic sleeper cells, tens of thousands of them here in the U.S., more than that in Europe, ever start attacking 5 million people brought in the last three years to Europe.
[2:35:02.880 --> 2:35:09.880]  Almost 3 million to Germany alone, 80% of military aged men, most of them combatants of Syria.
[2:35:09.880 --> 2:35:10.880]  This is incredible.
[2:35:10.880 --> 2:35:15.880]  I noticed CNN last week said, Islam is going to attack the West now because of Trump, and it's his fault.
[2:35:15.880 --> 2:35:21.880]  No, if there is a big jihad uprising, it's the globalist, Hillary, Obama, and all their faults.
[2:35:21.880 --> 2:35:26.880]  We, of course, told people five years ago that Hillary was creating this Islamic invasion.
[2:35:26.880 --> 2:35:34.880]  And now from three years ago, we have the leaked audio of John Kerry saying Obama and Hillary wanted ISIS to grow.
[2:35:34.880 --> 2:35:36.880]  Well, of course, they're behind it.
[2:35:36.880 --> 2:35:46.880]  So if this is part of a sleeper cell attack, we're not saying that's the case, but we're just having to obviously analyze who the prime suspects are and who the media tries to cover up for routinely.
[2:35:46.880 --> 2:35:55.880]  Sometimes weeks later, after it's in its mid-Islamic attack, weeks later, even after it's all come out, the media still gets caught trying to cover it up.
[2:35:55.880 --> 2:35:56.880]  So Paul, watch them.
[2:35:56.880 --> 2:35:57.880]  What's the latest?
[2:35:57.880 --> 2:36:07.880]  The latest is that one of the shooters, at least, has been known as Esteban Santiago, 27 years old by the looks of it born in 1990.
[2:36:07.880 --> 2:36:16.880]  Again, this looked like completely professional here. He had military ID, shot people in the head, went straight into it, no messing around.
[2:36:16.880 --> 2:36:25.880]  But then, surprisingly, and that's why, you know, I said it didn't really resemble Islamic at the beginning because he laid down and let himself be arrested as soon as he'd run out of bullets.
[2:36:25.880 --> 2:36:42.880]  There now is panic there. People are running on the tarmac. Reports of more shots inside a garage there at the airport in one of the terminals. According to our witnesses, elderly people with the main targets, it seemed like he shot people directly in the head.
[2:36:42.880 --> 2:36:48.880]  Absolutely bloodshed and carnage. Suspect taken into custody, unharmed.
