[00:00.000 --> 00:02.000]  We've got it.
[56:40.440 --> 56:47.400]  to get me on numerous felonies for the most nonsensical, ridiculous scams against me trying
[56:47.400 --> 56:52.640]  to shut me up, trying to take away my gun rights, trying to take away my voting rights
[56:52.640 --> 56:56.840]  because they're scared to death- Because you're a leader, you're a leader,
[56:56.840 --> 56:57.840]  and they're scared of you.
[56:57.840 --> 56:58.840]  I want to back you up.
[56:58.840 --> 56:59.840]  Ted Nugent's our guest.
[56:59.840 --> 57:01.320]  It's 15 second clip.
[57:01.320 --> 57:06.160]  Here is the attorney general saying he meets with the media to brainwash the public against
[57:06.160 --> 57:07.160]  guns.
[57:07.160 --> 57:08.160]  Here it is.
[57:08.160 --> 57:12.440]  Our job is change the way in which people think about guns, especially young people.
[57:12.440 --> 57:16.360]  One thing that I think is clear with young people and with adults as well is that we
[57:16.360 --> 57:18.240]  just have to be repetitive about this.
[57:18.240 --> 57:22.900]  It's not enough to simply have a catchy ad on a Monday and then only do it every Monday.
[57:22.900 --> 57:27.760]  We need to do this every day of the week and just really brainwash people into thinking
[57:27.760 --> 57:29.640]  about guns in a vastly different way.
[57:29.640 --> 57:33.800]  All right, Ted Nugent, I know you've got to get back on the road and get there to see
[57:33.800 --> 57:34.800]  your family.
[57:34.800 --> 57:39.720]  But in closing, Piers Morgan, what is the arrogance of the establishment to send a foreign
[57:39.720 --> 57:44.520]  red coat here who he fought a war with over guns, who's running from a hacking scandal
[57:44.520 --> 57:48.120]  and criminal stuff to come here and lecture us all day?
[57:48.120 --> 57:54.880]  Well, Alex, I'm going to give you the only perspective that matters, if I may.
[57:54.880 --> 58:00.720]  You and I and all freedom lovers and all gun rights advocates in America should get on
[58:00.720 --> 58:05.440]  with entity right now, look to the heavens, make the side of the cross, and say thank
[58:05.440 --> 58:10.000]  you, God, for making our opponent, our opponent, Piers Morgan.
[58:10.000 --> 58:16.560]  Guys, Scott, you and I could go to the greatest creative minds in the world and we couldn't
[58:16.560 --> 58:23.840]  come up with a more effective idiot than Piers Morgan to try to make a point of why we should
[58:23.840 --> 58:24.840]  be disarmed.
[58:24.840 --> 58:29.640]  You've got to admit he's exactly what we need in that position.
[58:29.640 --> 58:30.640]  Absolutely.
[58:30.640 --> 58:35.600]  Well, listen, not just the NRA website, plug your websites, Ted Nugent.
[58:35.600 --> 58:41.360]  Well, Alex, I would welcome you on my TedNugent.com website, we have all the updates, we have
[58:41.360 --> 58:45.640]  all the stuff that you're talking about, I have a crew out there, and I have a team that's
[58:45.640 --> 58:51.240]  deeply entrenched in the military, in federal law enforcement agencies, and in the House
[58:51.240 --> 58:55.760]  of Congress and the Senate, and they feed me stuff by the hour.
[58:55.760 --> 59:01.320]  I have a talk back at TedNugent.com, we're the greatest working hard player in the country.
[59:01.320 --> 59:03.200]  And you got ammo now.
[59:03.200 --> 59:04.200]  Now you've got ammo.
[59:04.200 --> 59:05.200]  Listen.
[59:05.200 --> 59:07.200]  I'm calling Ted Nugent ammo, how cool is that?
[59:07.200 --> 59:08.200]  Oh, it's incredible.
[59:08.200 --> 59:09.200]  TedNugent.com.
[59:09.200 --> 59:10.200]  Let me talk to you during the break.
[59:10.200 --> 59:11.200]  We'll be back with your calls, folks.
[59:11.200 --> 59:38.640]  We'll be right back with Ted Nugent.
[59:38.640 --> 59:55.080]  We'll be right back with Ted Nugent.
[59:55.080 --> 01:00:06.080]  We'll be right back with Ted Nugent.
[01:00:06.080 --> 01:00:15.360]  The answer to 1984 is 1776.
[01:00:15.360 --> 01:00:19.200]  You're listening to the Alex Jones Show.
[01:00:19.200 --> 01:00:25.920]  Wow, I had a great talk with Ted Nugent during the break.
[01:00:25.920 --> 01:00:30.000]  He's going to come on very, very soon, maybe even in the studio, who knows?
[01:00:30.000 --> 01:00:34.140]  And he said, hey, buddy, before I get back on the road here and get back to my ranch,
[01:00:34.140 --> 01:00:37.480]  he said, turn up the heat on them when you come back in.
[01:00:37.480 --> 01:00:38.680]  I think we already did today.
[01:00:38.680 --> 01:00:42.780]  It's always exciting when some big guest, especially like Ted Nugent, calls into the
[01:00:42.780 --> 01:00:44.160]  show just randomly.
[01:00:44.160 --> 01:00:48.520]  It just adds like 10 times the electricity to everything.
[01:00:48.520 --> 01:00:53.000]  We've got some big guests, some surprise guests coming up this next week.
[01:00:53.000 --> 01:00:54.400]  That's all I can say.
[01:00:54.400 --> 01:00:55.400]  And I will leave it at that.
[01:00:55.400 --> 01:00:59.160]  I mean, one of them is Michael Savage, but there's a lot more coming up this week.
[01:00:59.160 --> 01:01:04.000]  Now I went to a caller during that short segment, then we got Ted back on when his cell drops
[01:01:04.000 --> 01:01:05.880]  so I put, I think, Doug back on hold.
[01:01:05.880 --> 01:01:10.360]  Callers, I don't screen your calls, just have your question, your comment ready.
[01:01:10.360 --> 01:01:12.000]  We're talking Second Amendment.
[01:01:12.000 --> 01:01:14.840]  I would like to hear you, just say dittos if you like the show.
[01:01:14.840 --> 01:01:16.280]  I agree with Limbaugh doing that.
[01:01:16.280 --> 01:01:17.880]  No need to thank me, I thank you.
[01:01:17.880 --> 01:01:21.400]  I mean, don't thank me for taking your call, I want to hear from you.
[01:01:21.400 --> 01:01:23.460]  What do you think about veterans all over?
[01:01:23.460 --> 01:01:26.480]  People I know getting letters saying, we're going to make you turn your guns in.
[01:01:26.480 --> 01:01:29.020]  You have now been found to be incompetent.
[01:01:29.020 --> 01:01:33.800]  No judge, no jury, no PTSD, no nothing.
[01:01:33.800 --> 01:01:37.520]  They're testing to see what they can do, and this isn't even a news item.
[01:01:37.520 --> 01:01:40.720]  They just put it out there to see what they can get away with.
[01:01:40.720 --> 01:01:45.080]  This new Department of Justice memo saying, why don't we just take the guns?
[01:01:45.080 --> 01:01:49.240]  And admitting in the memo, I'll cover this after I take some calls that, how many do
[01:01:49.240 --> 01:01:50.240]  they say?
[01:01:50.240 --> 01:01:52.020]  It's 34 people.
[01:01:52.020 --> 01:01:58.400]  They say in the memo, 34 people die, it's just incredible.
[01:01:58.400 --> 01:02:03.060]  So they say, what is the point of just going after assault weapons?
[01:02:03.060 --> 01:02:07.920]  We should go after them all, it's 35, sorry, I said 34.
[01:02:07.920 --> 01:02:12.920]  It says, for those four more victims at this particular place in time, amount of average
[01:02:12.920 --> 01:02:18.960]  for 35 fatalities a year, policies that address the larger firearm homicide issue will have
[01:02:18.960 --> 01:02:20.640]  a far greater impact.
[01:02:20.640 --> 01:02:25.180]  And then they go on to say, physically confiscate, go read the memo.
[01:02:25.180 --> 01:02:29.160]  This should be one of the biggest stories in the country up at infowars.com.
[01:02:29.160 --> 01:02:34.480]  And it's at officer.com, AP's reporting on it, but Reason Magazine, the libertarians
[01:02:34.480 --> 01:02:35.900]  are reporting on it.
[01:02:35.900 --> 01:02:39.640]  And then you've got billions of rounds of ammo, we've already talked about all that.
[01:02:39.640 --> 01:02:43.520]  Let's go to your phone calls, I wanna hear what you have to say about this.
[01:02:43.520 --> 01:02:49.560]  And then we've got the clip coming up in the next segment of the sheriff, Sheriff Clark,
[01:02:49.560 --> 01:02:54.140]  that I had on for Milwaukee County, saying, look, there's going to be a second American
[01:02:54.140 --> 01:02:57.440]  Revolution that will dwarf the first if they try this.
[01:02:57.440 --> 01:03:01.320]  And I'm here to tell you, folks, it doesn't matter if only 10% of the country's hardcore
[01:03:01.320 --> 01:03:02.320]  awake.
[01:03:02.320 --> 01:03:09.880]  Okay, if 1% of 10% says no, you're talking about tens of millions of people.
[01:03:09.880 --> 01:03:15.040]  There's no way the globalist can take our guns, just like Admiral Yamamoto said when
[01:03:15.040 --> 01:03:21.120]  the general staff before Pearl Harbor said, and next we may have you invade California.
[01:03:21.120 --> 01:03:24.680]  And he said, if we invade the United States, there'll be a rifle behind every blade of
[01:03:24.680 --> 01:03:25.700]  grass.
[01:03:25.700 --> 01:03:29.840]  And look at the communist Chinese, how two months ago, and then again a month ago, and
[01:03:29.840 --> 01:03:31.840]  they're People's Daily.
[01:03:31.840 --> 01:03:36.680]  That's what Michael Savage is on about, by the way, on Tuesday, his books about that.
[01:03:36.680 --> 01:03:40.440]  Wrote it before this even came out, but it's just now got published.
[01:03:40.440 --> 01:03:44.960]  They said, look, we own your debt, we're here for you to wage a war, that's a quote, war
[01:03:44.960 --> 01:03:50.480]  on your gun owners, People's Daily, Obama, get the guns, we're basically ordering you
[01:03:50.480 --> 01:03:51.480]  to do it.
[01:03:51.480 --> 01:03:55.680]  I mean, this is Twilight Zone what we're putting up with, but that's how tyranny is.
[01:03:55.680 --> 01:04:01.680]  Once you give in the green lights on, once you'll put up with one usurpation, then another,
[01:04:01.680 --> 01:04:05.240]  then another, why not 10,000, why not 100,000?
[01:04:05.240 --> 01:04:09.760]  Thomas Jefferson said the level of tyranny you'll live under is exactly what you put
[01:04:09.760 --> 01:04:11.560]  up with.
[01:04:11.560 --> 01:04:15.920]  Let's go ahead and go back to Doug, was it, I put on hold for Ted Nugent, Doug, go ahead
[01:04:15.920 --> 01:04:16.920]  and make your point.
[01:04:16.920 --> 01:04:18.920]  What do you think about all this?
[01:04:18.920 --> 01:04:27.640]  Well, Alex Jones' dittos, okay, for right off the bat, and the fact that you had that,
[01:04:27.640 --> 01:04:35.120]  the gentleman that you just spoke to on, and you are going to speak, my God, this is just
[01:04:35.120 --> 01:04:36.120]  watersheds.
[01:04:36.120 --> 01:04:39.440]  I think the people that have been- Yeah, the American people are waking up and
[01:04:39.440 --> 01:04:42.760]  getting hardcore, and that's why the feds are harassing Ted Nugent.
[01:04:42.760 --> 01:04:47.840]  They're afraid of men that stand up and go, quit lying to me, you want my guns because
[01:04:47.840 --> 01:04:54.080]  you're dirtbag criminals, okay, stop acting like it's for the kids, you opportunistic
[01:04:54.080 --> 01:04:55.400]  bastards.
[01:04:55.400 --> 01:04:59.600]  They're afraid of people, they go, that's discrediting, don't do that, no, they say
[01:04:59.600 --> 01:05:02.440]  that because it kicks their butt.
[01:05:02.440 --> 01:05:06.920]  That's why we need more men to speak up and say no, your final point, Doug.
[01:05:06.920 --> 01:05:16.000]  Alex, Alex, okay, final point is that this is watershed, okay, so you've got Mr. Savage,
[01:05:16.000 --> 01:05:17.920]  and you've, my God.
[01:05:17.920 --> 01:05:22.120]  I gotta go, Doug, I gotta go, yeah, I understand, people are getting hardcore, you either get
[01:05:22.120 --> 01:05:27.240]  hardcore or become slaves, you either get hardcore or it's over, Bill in Alaska, you're
[01:05:27.240 --> 01:05:28.240]  on the air, go ahead.
[01:05:28.240 --> 01:05:29.240]  Hey, how are you doing?
[01:05:29.240 --> 01:05:32.400]  I'm doing, I'm fired up, man, it's a great show, go ahead.
[01:05:32.400 --> 01:05:38.440]  I hear that, dittos, by the way, let me make a point of some things that I think are gonna
[01:05:38.440 --> 01:05:43.440]  happen soon, and first let me say I have a Facebook page called Freedom is Bulletproof,
[01:05:43.440 --> 01:05:45.560]  you can check out more there if you'd like.
[01:05:45.560 --> 01:05:48.000]  It's a great name, I'm gonna steal that.
[01:05:48.000 --> 01:05:51.760]  And you can share any of those articles if you find anything useful, too, by the way.
[01:05:51.760 --> 01:05:57.000]  But you know, the occult is really big in a numerology, of course, you probably already
[01:05:57.000 --> 01:06:01.280]  know that and you covered that at some point, some points that I'd like to make that I don't
[01:06:01.280 --> 01:06:06.960]  know if you've actually figured out or researched is, you know, in the skull and bones picture
[01:06:06.960 --> 01:06:12.800]  with Bush, if you look at the clock in the back, it's pointed to one o'clock, I think
[01:06:12.800 --> 01:06:17.000]  something really bad is gonna happen in 2013 because, of course, you've heard of the 11th
[01:06:17.000 --> 01:06:18.640]  hour, which would be 11 and then 12.
[01:06:18.640 --> 01:06:23.720]  No, sure, the occultists are obsessed with 13, but 13, I think, is lucky, 13 colonies,
[01:06:23.720 --> 01:06:25.080]  13 original states.
[01:06:25.080 --> 01:06:30.240]  I mean, you know what, I make my own luck cuz I love God above, but listen, I hear you,
[01:06:30.240 --> 01:06:35.240]  what is your take on them coming out against the guns while denying it at the same time?
[01:06:35.240 --> 01:06:36.640]  What is your take on that?
[01:06:36.640 --> 01:06:41.320]  Well, I think it's BS, but can I make one more point, too?
[01:06:41.320 --> 01:06:44.720]  I don't know if you know about the Georgia God tones, of course, you probably do, but-
[01:06:44.720 --> 01:06:47.280]  Yeah, I'm calling for a world reduction in population.
[01:06:47.280 --> 01:06:51.320]  That's what these Marxist globalist control freaks really want.
[01:06:51.320 --> 01:06:53.640]  They want to reduce human population.
[01:06:53.640 --> 01:06:56.360]  Hitler was just one of their spin-offs.
[01:06:56.360 --> 01:07:04.280]  They made that was March 22nd, 1980, exactly 33 years later, March 23rd, 2013 is when Obamacare
[01:07:04.280 --> 01:07:06.720]  goes into enactment.
[01:07:06.720 --> 01:07:10.400]  Which is death panels and total control, I hear you and I appreciate your call.
[01:07:10.400 --> 01:07:16.240]  We're gonna continue with phone calls, the number to join us, if you can get in, is 877-789-ALEX,
[01:07:16.240 --> 01:07:19.920]  877-789-2539, but here's the deal.
[01:07:19.920 --> 01:07:26.840]  I don't screen your calls, and the callers are great, but I wanna hear your take.
[01:07:26.840 --> 01:07:30.000]  Sometimes we have a free for all, just any subject you want, in fact, most of the time,
[01:07:30.000 --> 01:07:33.320]  and I guess that's why, then when I wanna cover one thing, nobody does it.
[01:07:33.320 --> 01:07:35.040]  Let me explain to everybody on hold.
[01:07:35.040 --> 01:07:39.480]  I want to talk about the attack on the Second Amendment, because I wanna tell all the anti-gun
[01:07:39.480 --> 01:07:43.980]  people something, who are low-level idiots and don't understand the facts.
[01:07:43.980 --> 01:07:46.760]  If they can take the Second Amendment, they can take it all.
[01:07:46.760 --> 01:07:50.880]  Your First Amendment, your 10th, your 4th, your 5th, your pension funds, the government
[01:07:50.880 --> 01:07:52.320]  is gonna rate everything.
[01:07:52.320 --> 01:07:54.880]  They've done it in Europe, they've done it all over the world.
[01:07:54.880 --> 01:07:57.160]  We'll be back after the news.
[01:07:57.160 --> 01:07:58.160]  Stay with us.
[01:07:58.160 --> 01:07:59.160]  I'm Alex Jones.
[01:07:59.160 --> 01:08:14.240]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:14.240 --> 01:08:15.240]  You want answers?
[01:08:15.240 --> 01:08:18.240]  Well, so does he.
[01:08:18.240 --> 01:08:25.960]  Live from Austin, Texas, Broadcasting Worldwide, it's Alex Jones.
[01:08:25.960 --> 01:08:33.240]  All right, the full 30-minute interview made national news when the globalist collaborator
[01:08:33.240 --> 01:08:35.560]  media demonized him.
[01:08:35.560 --> 01:08:38.320]  We're gonna play this clip and then go back to your calls.
[01:08:38.320 --> 01:08:43.240]  But Sheriff David Clark, who defeated Piers Morgan in debates and others, he put an ad
[01:08:43.240 --> 01:08:50.340]  out saying, look, citizens of Milwaukee County, because the economy imploding, there is some
[01:08:50.340 --> 01:08:54.560]  crime rate increases, and you need to protect yourselves.
[01:08:54.560 --> 01:08:58.240]  You need to go out and get firearms training and help me protect this county.
[01:08:58.240 --> 01:08:59.840]  That's what a normal sheriff would do.
[01:08:59.840 --> 01:09:05.200]  But that's so alien to the globalists, to the control freaks, to the kleptocrats, to
[01:09:05.200 --> 01:09:06.200]  the Marxists.
[01:09:06.200 --> 01:09:11.560]  They are scared to death of troops after they are out of the military, the fact that they
[01:09:11.560 --> 01:09:13.060]  know how to fight and defend themselves.
[01:09:13.060 --> 01:09:17.460]  They wanna use them for their operations and use them for globalism and use them to turn
[01:09:17.460 --> 01:09:20.820]  Libya and Syria over to Al-Qaeda like Obama's doing.
[01:09:20.820 --> 01:09:22.980]  But afterwards, they hate your guts.
[01:09:22.980 --> 01:09:28.620]  It's the same thing, the system hates police, because you actually are from the old guard
[01:09:28.620 --> 01:09:30.520]  of men being men.
[01:09:30.520 --> 01:09:34.880]  They don't like macho male warrior societies.
[01:09:34.880 --> 01:09:39.940]  The kleptocrats are a bunch of slimy, greasy control freaks.
[01:09:39.940 --> 01:09:45.560]  And so, was it CNN, MSNBC, newspapers, all demonized this last week, we covered it on
[01:09:45.560 --> 01:09:46.560]  Friday.
[01:09:46.560 --> 01:09:51.000]  But here's a clip of what the sheriff had to say on the radio show.
[01:09:51.000 --> 01:09:54.340]  And then back to your calls, this is powerful.
[01:09:54.340 --> 01:09:58.820]  From a lot of analysts I talked to think that the Obama Marxist types wanna start a civil
[01:09:58.820 --> 01:09:59.820]  war in this country.
[01:09:59.820 --> 01:10:03.620]  I mean, they've gotta know what's gonna happen if they try to confiscate guns.
[01:10:03.620 --> 01:10:07.060]  Well, first of all, to me, that would be an act of tyranny.
[01:10:07.060 --> 01:10:13.060]  So the people in Milwaukee County do not have to worry about me enforcing some sort of order
[01:10:13.060 --> 01:10:20.620]  that goes out and collects everybody's handgun or rifles or any kind of firearm and makes
[01:10:20.620 --> 01:10:21.620]  them turn them in.
[01:10:21.620 --> 01:10:26.300]  And the reason is, I don't wanna get shot, because I believe that if somebody tried to
[01:10:26.300 --> 01:10:34.660]  enforce something of that magnitude, you would see the second coming of an American Revolution
[01:10:34.660 --> 01:10:40.460]  like you, the likes of which would make the first revolution pale by comparison.
[01:10:40.460 --> 01:10:44.820]  So the people in Milwaukee County don't have to worry about me engaging in that sort of
[01:10:44.820 --> 01:10:46.380]  tyranny.
[01:10:46.380 --> 01:10:51.980]  You're absolutely right, that's enough, and he goes on to say the full interviews at mfallwars.com
[01:10:51.980 --> 01:10:56.380]  and prisonplanet.tv as we fight this prison planet the globalists are trying to build.
[01:10:56.380 --> 01:11:01.040]  He says it's up to the American people to decide to push back, not me.
[01:11:01.040 --> 01:11:04.540]  But that people need to start saying no, and that's what Ted Nugent who's listening right
[01:11:04.540 --> 01:11:06.620]  now driving through Texas is saying.
[01:11:06.620 --> 01:11:13.060]  And when I say Texas is the heart of the resistance, I've been saying that for 17 years on air.
[01:11:13.060 --> 01:11:17.540]  We've had liners saying that on the show for 15 years.
[01:11:17.540 --> 01:11:22.680]  Some of those liners you hear are from like 1997.
[01:11:22.680 --> 01:11:25.340]  And people are like heart of the resistance, what is all this?
[01:11:25.340 --> 01:11:28.780]  Look, I know these are tyrants we're dealing with.
[01:11:28.780 --> 01:11:32.300]  Now 15 years ago, it sounded crazy to say heart of the resistance.
[01:11:32.300 --> 01:11:33.900]  Now where's everybody moving?
[01:11:33.900 --> 01:11:39.300]  Rick Perry saying gun manufacturers come to Texas, I actually agree with that.
[01:11:39.300 --> 01:11:40.700]  That's something good Rick Perry's doing.
[01:11:40.700 --> 01:11:42.660]  Remington, you name it, come here.
[01:11:42.660 --> 01:11:45.780]  Leave Connecticut, leave New York, come to us.
[01:11:45.780 --> 01:11:50.700]  We won't say you're child killers, it's the killer that did that, the Prozac head.
[01:11:50.700 --> 01:11:56.980]  And so absolutely, and we've got to, who was it said the other day, I think it was a mortal
[01:11:56.980 --> 01:12:00.780]  technique we had on, said you don't need to die for the revolution, you need to live for
[01:12:00.780 --> 01:12:01.780]  it.
[01:12:01.780 --> 01:12:05.200]  You need to vote with your dollars, vote with your time, vote with your mouth, and get aggressive
[01:12:05.200 --> 01:12:06.860]  and say shut up.
[01:12:06.860 --> 01:12:12.220]  How dare you say some spoiled rotten kid who got guns illegally reportedly killed some
[01:12:12.220 --> 01:12:13.220]  people.
[01:12:13.220 --> 01:12:17.420]  And then he was on a bunch of psychotropic drugs and so you're gonna blame me?
[01:12:17.420 --> 01:12:23.180]  Those are fighting words to say I am guilty as a gun owner?
[01:12:23.180 --> 01:12:27.500]  What this country was founded on, I am guilty with no criminal record?
[01:12:27.500 --> 01:12:30.180]  You're telling me I killed those kids?
[01:12:30.180 --> 01:12:34.300]  Don't try your guilt trip with me, you slack jawed piece of trash.
[01:12:34.300 --> 01:12:35.820]  That's outrageous.
[01:12:35.820 --> 01:12:37.900]  It's outrageous to disarm the veterans.
[01:12:37.900 --> 01:12:41.980]  It's outrageous to be saying they want to confiscate the guns.
[01:12:41.980 --> 01:12:45.020]  These people need to be locked up, not us.
[01:12:45.020 --> 01:12:48.340]  Doc in Delaware, thanks for holding, you're on the air, welcome.
[01:12:48.340 --> 01:12:51.540]  Yeah, got a couple things quick, Alex, I'll be real quick.
[01:12:51.540 --> 01:12:52.540]  Go ahead.
[01:12:52.540 --> 01:12:57.540]  Number one, it's nowhere but in our local newspaper here, the Delaware State News out
[01:12:57.540 --> 01:12:58.540]  of Dover.
[01:12:58.540 --> 01:13:03.620]  Our Wilmington News Journal is owned by the cadet chain, which is Al Newhart, he's a very
[01:13:03.620 --> 01:13:05.460]  young anti-gunner.
[01:13:05.460 --> 01:13:09.540]  Our Governor Jack Markell, who's being counted as presidential material, and his Attorney
[01:13:09.540 --> 01:13:14.540]  General, Beau Biden, Joe Son, want not a seven-round limit, Alex.
[01:13:14.540 --> 01:13:18.460]  They want a five-round limit on all weapons in Delaware to be sold in Delaware.
[01:13:18.460 --> 01:13:21.900]  Okay, well that's national news cuz it ties into Biden, as you just said.
[01:13:21.900 --> 01:13:27.220]  Give me the headline, we'll post it in infowars.com, and then it'll probably go viral.
[01:13:27.220 --> 01:13:29.740]  That's why you guys are so important.
[01:13:29.740 --> 01:13:32.860]  What's the headline on that article?
[01:13:32.860 --> 01:13:39.340]  It's the Delaware State News, it's recent, and it says that Markell does not want a 10-round
[01:13:39.340 --> 01:13:40.340]  ban.
[01:13:40.340 --> 01:13:45.260]  He wants a five-round ban, even more so than the seven-round ban that Cuomo got in New
[01:13:45.260 --> 01:13:46.260]  York.
[01:13:46.260 --> 01:13:52.140]  Yeah, and again, seven rounds or more, above seven rounds you get a felony, and they're
[01:13:52.140 --> 01:13:55.140]  setting up checkpoints and searching houses.
[01:13:55.140 --> 01:13:59.700]  Delaware State wants a five-round ban, let me try to find that.
[01:13:59.700 --> 01:14:02.540]  That's the reason I'm giving you the name Doc, here's the reason.
[01:14:02.540 --> 01:14:07.740]  I may be involved very, very shortly under my real name here in Delaware with a lawyer
[01:14:07.740 --> 01:14:14.100]  inside Delaware, because I am bipolar, challenging the executive order that since I'm seeing
[01:14:14.100 --> 01:14:19.380]  a psychiatrist, I can never buy any kind of weapon in Delaware as long as I'm seeing a
[01:14:19.380 --> 01:14:20.380]  psychiatrist.
[01:14:20.380 --> 01:14:21.380]  Well, that's insane.
[01:14:21.380 --> 01:14:23.820]  I mean, they send people to that for marriage counseling, you name it.
[01:14:23.820 --> 01:14:28.820]  I mean, or you might have a neurological problem, you wanna know if it's physical or if it's
[01:14:28.820 --> 01:14:29.820]  mental.
[01:14:29.820 --> 01:14:33.100]  I mean, listen, psychiatry has become a tyranny.
[01:14:33.100 --> 01:14:35.300]  In Russia, in a Nazi Germany, it was a tyranny.
[01:14:35.300 --> 01:14:36.580]  It's becoming a tyranny.
[01:14:36.580 --> 01:14:40.660]  They're going to extinct themselves becoming agents of the state.
[01:14:40.660 --> 01:14:44.060]  They're gonna extinct their business with this type of behavior.
[01:14:44.060 --> 01:14:49.740]  So listen, to email me at showtipsatinfoawards.com, that article, cuz I'm having trouble finding
[01:14:49.740 --> 01:14:50.740]  it.
[01:14:50.740 --> 01:14:53.860]  I mean, I believe you cuz I know they've been talking about 16 states have introduced bills
[01:14:53.860 --> 01:14:56.920]  to ban everything above 10 rounds and make you turn them in.
[01:14:56.920 --> 01:15:00.500]  What is the headline on the article, cuz I put it in and didn't find it.
[01:15:00.500 --> 01:15:04.820]  I don't have it, but I've got a book that I need you to get out there to all your listeners
[01:15:04.820 --> 01:15:07.020]  that can get it at amazon.com.
[01:15:07.020 --> 01:15:10.460]  The name of the book is called I Heard You Paid Houses.
[01:15:10.460 --> 01:15:14.700]  The author is Charles Brett, B-R-A-N-D-T.
[01:15:14.700 --> 01:15:18.220]  It is about the leader of the local Teamsters local here.
[01:15:18.220 --> 01:15:23.660]  When Joe Biden got elected Senator first time around, he got it with Teamsters help directly,
[01:15:23.660 --> 01:15:30.500]  illegally, and at that time, and to the end of his life, Fred Sharon, the Irishman, was
[01:15:30.500 --> 01:15:33.060]  an associate of La Cosa Nostra in Delaware.
[01:15:33.060 --> 01:15:40.540]  Well, I don't know those names, but Joe Biden, a good fellow, come on, Chicago, as well,
[01:15:40.540 --> 01:15:45.860]  the Obama people, all the weathermen who are convicted bombers, those are nice people.
[01:15:45.860 --> 01:15:47.900]  Convicted bombers are good people.
[01:15:47.900 --> 01:15:51.060]  They said they wanna put us in reeducation camps, I mean, how dare you talk bad about
[01:15:51.060 --> 01:15:54.340]  Joe Biden, he's a wonderful man.
[01:15:54.340 --> 01:15:58.300]  Let's talk to Lee in Minnesota, you're on the air, Lee, go ahead.
[01:15:58.300 --> 01:16:03.260]  Hi, Alex, can you hear me?
[01:16:03.260 --> 01:16:08.740]  I have a personal story about the manufacturers of those disgusting police training targets.
[01:16:08.740 --> 01:16:12.040]  I wrote it down so I wouldn't forget any of the details and I'd like to quickly read that
[01:16:12.040 --> 01:16:17.040]  if I could.
[01:16:17.040 --> 01:16:21.460]  Several weeks ago, I was standing in a really long line at our local post office where there's
[01:16:21.460 --> 01:16:25.540]  registers for only three postal clerks to help customers.
[01:16:25.540 --> 01:16:29.100]  Two clerks were waiting on people and then one put up a sign at her counter saying that
[01:16:29.100 --> 01:16:30.100]  she was close.
[01:16:30.100 --> 01:16:34.020]  We all kind of looked funny at her and several people grumbled.
[01:16:34.020 --> 01:16:37.860]  So she informed all of us that she had to wait on a businessman who brought in two full
[01:16:37.860 --> 01:16:42.540]  pallets of packages before she could take any more people in line.
[01:16:42.540 --> 01:16:46.340]  I can tell she was uncomfortable having to give this guy a free pass to head of line
[01:16:46.340 --> 01:16:49.460]  while the rest of us peons had to wait.
[01:16:49.460 --> 01:16:51.140]  I was peeved like everyone else.
[01:16:51.140 --> 01:16:52.140]  So what happened?
[01:16:52.140 --> 01:16:57.500]  Well, I looked at his packages to try and see why he was getting special attention because
[01:16:57.500 --> 01:17:01.100]  business people usually have to wait in line like the rest of us.
[01:17:01.100 --> 01:17:04.900]  And he starts bringing out big packages and bundles and putting them on the counter.
[01:17:04.900 --> 01:17:09.700]  And I noticed the markings on them that said law enforcement something.
[01:17:09.700 --> 01:17:11.500]  I couldn't make out the last words.
[01:17:11.500 --> 01:17:18.420]  I figured law enforcement, that's weird because he was dressed all in camel from head to toe.
[01:17:18.420 --> 01:17:22.620]  And just seemed like people who are dressed that way, usually are enemies of the law enforcement.
[01:17:22.620 --> 01:17:26.180]  Well, I mean, you've got to know all the government's been talking about foreign banks now.
[01:17:26.180 --> 01:17:27.180]  It's a takeover.
[01:17:27.180 --> 01:17:29.220]  But do you ever find out what they were?
[01:17:29.220 --> 01:17:31.100]  But it just shows government goes to the head of the line now.
[01:17:31.100 --> 01:17:32.100]  They're God.
[01:17:32.100 --> 01:17:33.100]  Go ahead.
[01:17:33.100 --> 01:17:38.780]  Yeah, this guy actually is one of the people who makes those law enforcement targets and
[01:17:38.780 --> 01:17:44.580]  was getting special attention at the post office and made the rest of us stand there
[01:17:44.580 --> 01:17:45.580]  and wait.
[01:17:45.580 --> 01:17:49.100]  And we found that out the targets of women and children that Homeland Security requested
[01:17:49.100 --> 01:17:53.580]  for shooting from the front lines of the information war.
[01:17:53.580 --> 01:17:54.860]  It's Alex Jones.
[01:17:54.860 --> 01:17:56.980]  All right, here's the deal.
[01:17:56.980 --> 01:18:00.620]  I can't go to like 20 people on hold, but I want to get to everybody, Lee, Sam, William,
[01:18:00.620 --> 01:18:05.900]  Don, Tony, then on dove or Gandalf, excuse me, okay.
[01:18:05.900 --> 01:18:09.540]  And Jimmy, I'll at least get to you, but each person will get about a minute.
[01:18:09.540 --> 01:18:15.260]  All the articles, the DOJ memos, the Department of Justice, the Pentagon saying they're going
[01:18:15.260 --> 01:18:18.880]  after the veterans, they're gonna confiscate the general public's guns.
[01:18:18.880 --> 01:18:23.340]  They will do this if you don't say no, they're testing you.
