[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:12:12.000 --> 01:12:25.000]  I mean, I've already had it at many times. We theorized about it a decade ago. Now it's happened the last two years where a group will claim my voice is copyrighted by them and start killing tens of thousands of videos in a day.
[01:12:25.000 --> 01:12:34.000]  Well, where my voice is just erased, say, off YouTube, everything that has my voice is now copyright claimed and taken down.
[01:12:34.000 --> 01:12:46.000]  My voice patterns, my voice print, and it always becomes such a scandal they're restored right away. But that power becomes a major national news story when that happens.
[01:12:46.000 --> 01:12:59.000]  And it's already happening to other people. So that's why the Internet is so dangerous, because once everything's on the cloud, once everything's not on your computer, and they're designing the devices where you won't be able to have it saved yourself pretty soon.
[01:12:59.000 --> 01:13:09.000]  And that's all part of these new standards. They say, well, you can't be trusted to have it yourself. You've got to be up on the cloud. We've got to have Internet ID. We've got to be able to track you and tax you.
[01:13:09.000 --> 01:13:19.000]  And then if you're not good, ban you from the Internet if we say you've done something. One time is what Russia wants. One time is what China wants.
[01:13:19.000 --> 01:13:37.000]  The U.S. says no. Three times, if somebody claims you've claims you've done something wrong, you're banned from the Internet. Well, that's banned from living. That's like people in Nazi ghettos who weren't allowed to have their businesses first and then were told you have to go to this camp for your safety.
[01:13:37.000 --> 01:13:47.000]  You won't be able to buy, sell, or trade. You won't be able to get on an airplane, leave the country. They're already announcing all the old authoritarian controls that come out of a Judge Dredd comic book.
[01:13:47.000 --> 01:13:57.000]  I was at half price books yesterday and my son said, can I have these 1970s Judge Dredd comic books? It was like 30 of them for $10. I said, yeah, yeah, you can have those.
[01:13:57.000 --> 01:14:11.000]  And he's reading them to me today, driving to work. And it was like, this is what the Gen. 21 is, dad, where they wall everyone off. They have a tax on breathing and they break up the families and they surveil everyone. Daddy, this is what's happening.
[01:14:11.000 --> 01:14:21.000]  Well, yeah, because all that dystopic stuff from the 70s was based on what the UN and the globalist actually wanted. The Philip K. Dick novels are all coming true.
[01:14:21.000 --> 01:14:31.000]  It's not life imitating art. It's that this stuff was already being developed at the major colleges and at the major intelligentsia levels.
[01:14:31.000 --> 01:14:42.000]  And so most of these famous science fiction writers were either professors or doctors or were living in and around this. Have you read Isaac Asimov's foundation series written 60 something years ago?
[01:14:42.000 --> 01:14:52.000]  And the whole thing is about computers that predict the future off of tracking your every movement. That is what the NSA Google hubs are.
[01:14:52.000 --> 01:15:01.000]  Now, we're going to go to break and come back in the next segment. I'm going to get into all this. But for people watching on prisonplanet.tv, weekly standard.
[01:15:01.000 --> 01:15:10.000]  UN to seek control of the Internet. CNET News that CBS Russia demands broad UN role in net governance leak reveals.
[01:15:10.000 --> 01:15:14.000]  And our Cyber Security Act is to comply with the UN.
[01:15:14.000 --> 01:15:22.000]  Russians back down from leaked UN internet proposal for now. UN calls for anti terror internet surveillance and they want to restrict free speech on the web.
[01:15:22.000 --> 01:15:30.000]  You've heard of Google and Yahoo getting sued because World War two aficionados are selling British, French, German, Russian, Japanese metals.
[01:15:30.000 --> 01:15:39.000]  You get arrested in Europe selling a fascist metal. Well, they're in the stinking museums.
[01:15:39.000 --> 01:15:48.000]  My dad has a dental office that has some old museum pieces and it shows a woman in a cartoon smoking a cigarette.
[01:15:48.000 --> 01:15:54.000]  One little cartoon piece and a woman came in and said, I'm going to call the police on you. It's illegal to show cigarettes.
[01:15:54.000 --> 01:16:00.000]  Of course, it's not. But these liberals aren't liberals. They're authoritarians.
[01:16:00.000 --> 01:16:08.000]  This man wants your guns. That is the cover of the 60 page glossy magazine jam packed with information.
[01:16:08.000 --> 01:16:18.000]  The December issue of Info Wars magazine. Info Wars magazine gives you a powerful tool to reach out to friends and family and neighbors and people in your community with the message of liberty.
[01:16:18.000 --> 01:16:25.000]  Give a gift subscription to your local police department. Give a gift subscription to your local state house to your pastor.
[01:16:25.000 --> 01:16:33.000]  This is the perfect tool. 12 of these delivered to the door of the institution's groups and individuals that you want to influence and wake up.
[01:16:33.000 --> 01:16:44.000]  Sign up for the free digital eversion at infowars.com for slash newsletter and we send it out the week after the physical magazine goes out or go to infowarstore.com today and sign up for a subscription.
[01:16:44.000 --> 01:16:57.000]  Give it as a gift subscription or buy them in bulk with Ron Paul, the attack on the Second Amendment, the police state, the GMO takeover. It's all there and all available at infowarstore.com or by calling 888-253-3139.
[01:16:57.000 --> 01:17:01.000]  Get your subscription or buy the magazines in bulk today.
[01:17:01.000 --> 01:17:11.000]  The Silver Lungs Generator is the only all encompassing professional class product for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[01:17:11.000 --> 01:17:22.000]  With recent regulations threatening the sale of silver based supplements, now you can secure yourself and your family by producing your own silver solutions anywhere anytime.
[01:17:22.000 --> 01:17:30.000]  You can have the peace of mind knowing that you can create endless supply of silver anytime anywhere for any application.
[01:17:30.000 --> 01:17:37.000]  The Silver Lungs Generator is a one time purchase that requires no maintenance nor replacement parts for the life of the unit.
[01:17:37.000 --> 01:17:42.000]  This product was designed to be an invaluable part of your vital preparations.
[01:17:42.000 --> 01:17:54.000]  For a detailed report on the differences between ionic silver, colloidal silver and what most silver solution manufacturers are producing, please visit our website at www.silverlungs.com
[01:17:54.000 --> 01:18:00.000]  for more information on why you should be producing your own silver solutions right from your home forever.
[01:18:00.000 --> 01:18:07.000]  We have witnessed two terrible storms in the east, but we are still in the eye of the perfect storm.
[01:18:07.000 --> 01:18:10.000]  The most devastating economic conditions since the Great Depression.
[01:18:10.000 --> 01:18:13.000]  America's worst drought in agricultural history.
[01:18:13.000 --> 01:18:16.000]  And now the economic results of the presidential election.
[01:18:16.000 --> 01:18:19.000]  This perfect storm is a huge threat to everyone's food supply.
[01:18:19.000 --> 01:18:24.000]  I just doubled down and got even more supplies from E-Foods Direct and I recommend you do the same.
[01:18:24.000 --> 01:18:27.000]  It's time to get your own supply from E-Foods Direct.
[01:18:27.000 --> 01:18:31.000]  I know I won't be standing in a bread line trading my freedom for food.
[01:18:31.000 --> 01:18:35.000]  I'm taking control of my future and you're nuts if you don't do the same.
[01:18:35.000 --> 01:18:43.000]  Go to efoodsdirect.com forward slash alex to find the specials and you can start with a holiday gift pack that's normally $80 now under $50.
[01:18:43.000 --> 01:18:45.000]  Remember, I can warn you but I can't feed you.
[01:18:45.000 --> 01:18:51.000]  Call 800-409-5633 or efoodsdirect.com forward slash alex.
[01:18:51.000 --> 01:18:54.000]  Would you rather prepare six months too early or one day too late?
[01:18:54.000 --> 01:19:00.000]  409-5633 or efoodsdirect.com forward slash alex.
[01:19:00.000 --> 01:19:06.000]  Sodium fluoride in the body reduces IQ and increases cancers.
[01:19:06.000 --> 01:19:13.000]  Unfortunately, fluoride and its derivatives are only one of hundreds of toxins being added to our drinking water.
[01:19:13.000 --> 01:19:16.000]  We're battling the globalist on so many fronts.
[01:19:16.000 --> 01:19:23.000]  Health is an area where we can all take control of our lives and it all starts with that basic building block of water.
[01:19:23.000 --> 01:19:26.000]  It is time to purify our family's water.
[01:19:26.000 --> 01:19:33.000]  The ProPure filtration system with added fluoride filters is the best system for my research to protect you and your family.
[01:19:33.000 --> 01:19:38.000]  Infowarsstore.com already has the lowest prices on ProPure water filtration.
[01:19:38.000 --> 01:19:44.000]  But until December 10th, we are going to offer 15% off the already lowest price.
[01:19:44.000 --> 01:19:47.000]  I know what I'm giving my family this Christmas.
[01:19:47.000 --> 01:19:54.000]  Go to infowarsstore.com and get 15% off the already lowest price out there with the code water15.
[01:19:54.000 --> 01:20:21.000]  Water15 and you get 15% off at infowarsstore.com.
[01:20:25.000 --> 01:20:31.000]  You know, my son, we haven't announced his name yet and destroyed all his innocence but he really wants to be on air and he's really smart.
[01:20:31.000 --> 01:20:34.000]  It's not just me and Dad saying that the whole crew marvels.
[01:20:34.000 --> 01:20:36.000]  Listeners have as well.
[01:20:36.000 --> 01:20:43.000]  I can take him to cocktail parties with, you know, business barons and successful rocket scientists and people
[01:20:43.000 --> 01:20:47.000]  and they're literally blown away that they're having adult conversations with him.
[01:20:47.000 --> 01:20:55.000]  But the point is that he was reading this Judge Dredd comic book because I'm starting to read some of the old vintage comic books.
[01:20:55.000 --> 01:21:02.000]  And it's dealing with these mega cities, these controlled compact cities in the police state.
[01:21:02.000 --> 01:21:09.000]  And they've got a dictator who's made his fish, the judge, over executions, his puppet.
[01:21:09.000 --> 01:21:20.000]  And of course that's Caligula married his horse and made the horse, the judge, or the regent over the senate to decide things.
[01:21:20.000 --> 01:21:23.000]  And we actually have a document cam shot right here.
[01:21:23.000 --> 01:21:26.000]  It says no talking, no running, no stopping.
[01:21:26.000 --> 01:21:31.000]  That's like public schools now where they first got rid of dodgeball and then now no running, no shaking hands.
[01:21:31.000 --> 01:21:33.000]  It's total brainwashing prisoner training.
[01:21:33.000 --> 01:21:44.000]  And it goes on to say, have you paid your fresh air tax? They have a carbon tax.
[01:21:44.000 --> 01:21:48.000]  And then they've got aircraft tasering everybody as well.
[01:21:48.000 --> 01:21:51.000]  They've got drones that taser people.
[01:21:51.000 --> 01:21:52.000]  When was this?
[01:21:52.000 --> 01:21:55.000]  This was published in the mid 70s.
[01:21:55.000 --> 01:21:59.000]  This particular one actually 1984.
[01:21:59.000 --> 01:22:03.000]  So this is volume one, number 11, September 1984.
[01:22:03.000 --> 01:22:05.000]  So there you go.
[01:22:05.000 --> 01:22:08.000]  And it says the day the law died.
[01:22:08.000 --> 01:22:10.000]  Yeah, like the NDAA.
[01:22:10.000 --> 01:22:13.000]  And the new bill says, hey, the military can arrest you in the US.
[01:22:13.000 --> 01:22:15.000]  It codifies it more.
[01:22:15.000 --> 01:22:20.000]  And we can't secretly arrest you and disappear you unless there's an act of Congress saying we can,
[01:22:20.000 --> 01:22:28.000]  which it then specifies the last act last year in the National Defense Authorization Act does do that.
[01:22:28.000 --> 01:22:30.000]  See, they count on your ignorance.
[01:22:30.000 --> 01:22:34.000]  And then they announce, hey, NDAA has been fixed.
[01:22:34.000 --> 01:22:38.000]  Remember they said five, six years ago, we're not going to listen to you without warrants anymore.
[01:22:38.000 --> 01:22:40.000]  That is illegal.
[01:22:40.000 --> 01:22:44.000]  Now they just say, oh yeah, Google hacks your computer with mobile cars.
[01:22:44.000 --> 01:22:46.000]  They have robot cars driving around doing it.
[01:22:46.000 --> 01:22:47.000]  Oh yeah, it's 2012.
[01:22:47.000 --> 01:22:49.000]  And they hack your computer and steal everything from the NSA.
[01:22:49.000 --> 01:22:51.000]  They're not going to get in trouble.
[01:22:51.000 --> 01:22:55.000]  By the way, let me get back to the internet takeover.
[01:22:55.000 --> 01:23:03.000]  The UN wants control to kill DNS is where your website can't be accessed by its name like info wars.com or prison planet.com.
[01:23:03.000 --> 01:23:08.000]  It's a prison planet like out of Judge Dredd.
[01:23:08.000 --> 01:23:10.000]  And that's what they're building.
[01:23:10.000 --> 01:23:11.000]  That's that.
[01:23:11.000 --> 01:23:12.000]  That's where they're going.
[01:23:12.000 --> 01:23:19.000]  And what's amazing about this is I have CBS news, the Hill, the weekly standard.
[01:23:19.000 --> 01:23:22.000]  You name it with the text.
[01:23:22.000 --> 01:23:27.000]  And with the senators, everybody, the Wall Street Journal, Google's made statements, Facebook.
[01:23:27.000 --> 01:23:32.000]  When I'm not saying they're even good guys, but they admit Arthur Herman explains the UN's internet grab.
[01:23:32.000 --> 01:23:33.000]  You can read it.
[01:23:33.000 --> 01:23:41.000]  It says the internet will be handed over to the UN and that the member nations will decide what's taken down.
[01:23:41.000 --> 01:23:44.000]  And they're already calling for any criticism of Islam to be removed.
[01:23:44.000 --> 01:23:46.000]  And I don't like bashing people's religions.
[01:23:46.000 --> 01:23:50.000]  That's why I don't get into any of the bashing this group or that.
[01:23:50.000 --> 01:23:58.000]  I bashed the bad activities and behavior of groups, but they will, the UN has said they will ban criticizing Islam.
[01:23:58.000 --> 01:24:00.000]  And then it'll be criticizing everything else.
[01:24:00.000 --> 01:24:02.000]  So there goes your free speech.
[01:24:02.000 --> 01:24:05.000]  UN to seek control of the internet next week.
[01:24:05.000 --> 01:24:07.000]  That's now this week coming up tomorrow.
[01:24:07.000 --> 01:24:12.000]  The United Nations International Telecommunications Union will meet in Dubai to figure out how to control the internet.
[01:24:12.000 --> 01:24:20.000]  Representatives from 193 nations will attend the nearly two-week-long meeting according to news reports.
[01:24:20.000 --> 01:24:25.000]  And then it goes on to have them announcing the internet taxes, the regulations, the control, what's even CBS News called Chinese-style net censorship.
[01:24:25.000 --> 01:24:39.000]  Which is what the Cybersecurity Act would do, but Congress wouldn't pass it because it did restrict free speech and allowed pre-restraint of what people could do online,
[01:24:39.000 --> 01:24:44.000]  the end of freedom basically, and taxes and internet IDs and all this.
[01:24:44.000 --> 01:24:48.000]  And so Obama just signed an order, but so no one could read it.
[01:24:48.000 --> 01:24:50.000]  Oh yeah, that was in the news too last week.
[01:24:50.000 --> 01:24:57.000]  Obama won't let Congress and even the Intelligence Committee see his secret cybersecurity order.
[01:24:57.000 --> 01:25:01.000]  He said he signed an order implementing it, and now it's coming out because the UN's bragging.
[01:25:01.000 --> 01:25:04.000]  He's saying he is going to hand it over to the UN.
[01:25:04.000 --> 01:25:09.000]  So see, Congress won't shut down our power plants, Obama just doesn't himself.
[01:25:09.000 --> 01:25:15.000]  Congress won't launch a Syria war handing it over to Al Qaeda, Obama just doesn't.
[01:25:15.000 --> 01:25:20.000]  TSA gets called before Congress, they just say we're not going to show up.
[01:25:20.000 --> 01:25:26.000]  Congress won't pass cybersecurity, Obama just signs an order, then makes it secret from Congress.
[01:25:26.000 --> 01:25:28.000]  Well, why even have a Congress?
[01:25:28.000 --> 01:25:31.000]  See, now they're telling you there's no reason to even have states.
[01:25:31.000 --> 01:25:36.000]  You know, they're telling you there's no reason to have states rights now in this country.
[01:25:36.000 --> 01:25:38.000]  As if the states never mattered.
[01:25:38.000 --> 01:25:40.000]  And they say that was decided with the Civil War.
[01:25:40.000 --> 01:25:43.000]  Okay, well now they're saying Congress is vestigial.
[01:25:43.000 --> 01:25:47.000]  You know, I had Lord Moncton, founder of the third largest party in England on just last week,
[01:25:47.000 --> 01:25:48.000]  and I had the head of that party.
[01:25:48.000 --> 01:25:52.000]  I said the one in Telegraph today that it's set to become the second biggest party soon.
[01:25:52.000 --> 01:25:53.000]  It's now the third biggest.
[01:25:53.000 --> 01:25:57.000]  It's like a kind of a libertarian constitutionalist national sovereignty group.
[01:25:57.000 --> 01:26:01.000]  And we had Nigel Farage, their leader on, and he's member of the European Union Parliament,
[01:26:01.000 --> 01:26:07.000]  and he pointed out that 80 plus percent of EU laws that are in England,
[01:26:07.000 --> 01:26:13.000]  even though England never joined it, 80 plus percent of their laws are made by the EU,
[01:26:13.000 --> 01:26:21.000]  and that the EU bureaucrats themselves are exempt from it, even the taxes, as I mentioned earlier.
[01:26:21.000 --> 01:26:25.000]  So we're under this thing right now.
[01:26:25.000 --> 01:26:31.000]  And it's so frustrating to know the military industrial complex run by foreign banks,
[01:26:31.000 --> 01:26:38.000]  created the United Nations in 1945 at Presidio Naval Base in San Francisco.
[01:26:38.000 --> 01:26:45.000]  The Rockefellers then gave the land in Manhattan on the eastern shore of Manhattan,
[01:26:45.000 --> 01:26:52.000]  and the UN gives itself diplomatic immunity where their agents can commit crimes,
[01:26:52.000 --> 01:26:57.000]  and now they're giving the central banks diplomatic immunity by making them part of the UN.
[01:26:57.000 --> 01:27:03.000]  They catch UN people routinely with slaves, with dead people and trunks, with drugs,
[01:27:03.000 --> 01:27:05.000]  and they don't get in trouble.
[01:27:05.000 --> 01:27:11.000]  See, global government is a group of banks and mega rich who created the UN
[01:27:11.000 --> 01:27:17.000]  so that they could then transfer American sovereignty and British sovereignty and French sovereignty
[01:27:17.000 --> 01:27:23.000]  and German sovereignty and Russian sovereignty and Chinese sovereignty and Mexican sovereignty
[01:27:23.000 --> 01:27:31.000]  and Chilean sovereignty and Nigerian sovereignty into the UN created by the globalist.
[01:27:31.000 --> 01:27:35.000]  And as long as they have Angelina Jolie and Brad Pitt and every Miss America person up there
[01:27:35.000 --> 01:27:40.000]  saying the UN loves you, the UN's good, that matter of the UN goes to Rwanda
[01:27:40.000 --> 01:27:45.000]  and kills close to a million people, they didn't just botch that, they helped murder them.
[01:27:45.000 --> 01:27:48.000]  That came out in congressional hearings but wasn't picked up by the news.
[01:27:48.000 --> 01:27:54.000]  The UN is the most murderous organization I've ever seen since the reign of Mao Zedong.
[01:27:54.000 --> 01:27:58.000]  He is the greatest mass murderer in history, hands down, no one debates that.
[01:27:58.000 --> 01:28:01.000]  Next is Stalin, then Lenin, then Hitler.
[01:28:01.000 --> 01:28:04.000]  Oh, actually somebody does debate that, and I never played that last week.
[01:28:04.000 --> 01:28:08.000]  Well, you guys queue up, we're about to go to break here,
[01:28:08.000 --> 01:28:10.000]  but will you queue up when we come back?
[01:28:10.000 --> 01:28:15.000]  I want to play that professor here in the U.S. and if you can, print me the article.
[01:28:15.000 --> 01:28:18.000]  What a great crew, and they're putting up with me and getting all this stuff done.
[01:28:18.000 --> 01:28:21.000]  Because we covered that at infowords.com where a professor said,
[01:28:21.000 --> 01:28:25.000]  you know, don't you ever say that Stalin killed anybody, he's a great guy.
[01:28:25.000 --> 01:28:28.000]  So that's called rewriting history.
[01:28:28.000 --> 01:28:34.000]  But yeah, so when we come back, we're going to play that clip of that professor
[01:28:34.000 --> 01:28:40.000]  and then get into my report on J.P. Morgan Chase at the heart of this,
[01:28:40.000 --> 01:28:46.000]  basically taking credit for Thanksgiving with a disgusting piece they did for Thanksgiving.
[01:28:46.000 --> 01:28:50.000]  I mean, they're the ones pushing Agenda 21, they're the ones pushing taxes to breathe
[01:28:50.000 --> 01:28:54.000]  as the New York Times called it, so we're going to be going after those guys
[01:28:54.000 --> 01:29:00.000]  that were the number one funder after Goldman Sachs of Obama.
[01:29:00.000 --> 01:29:04.000]  Millions of people are going to get sick this winter from colds, flu and other illnesses.
[01:29:04.000 --> 01:29:08.000]  Don't be one of them. Protect yourself with Supernatural Silver,
[01:29:08.000 --> 01:29:11.000]  a revolutionary new broad spectrum antibacterial solution.
[01:29:11.000 --> 01:29:15.000]  Recent advances in silver technology have resulted in a silver solution
[01:29:15.000 --> 01:29:19.000]  that can be used daily to prevent bacteria, viruses, mold and food poisoning
[01:29:19.000 --> 01:29:21.000]  and help improve wound healing.
[01:29:21.000 --> 01:29:24.000]  Supernatural Silver is safe enough to consume every day,
[01:29:24.000 --> 01:29:28.000]  while powerful enough to destroy the causes of many serious diseases,
[01:29:28.000 --> 01:29:32.000]  such as strep, staph, pneumonia, colds, flus and other harmful pathogens.
[01:29:32.000 --> 01:29:37.000]  This new technology has the ability to terminate entire colonies of harmful bacteria
[01:29:37.000 --> 01:29:41.000]  at several hundred times the effectiveness of colloidal or ionic silver solutions.
[01:29:41.000 --> 01:29:45.000]  The Science Digest Journal says silver is our mightiest germ fighter.
[01:29:45.000 --> 01:29:49.000]  It is virtually non-toxic and is emerging as a wonder of modern medicine.
[01:29:49.000 --> 01:29:55.000]  Go to SupernaturalSilver.com today and use the promo code Silver2012 for 20% off.
[01:29:55.000 --> 01:29:59.000]  That's SupernaturalSilver.com and like us on Facebook.
[01:30:25.000 --> 01:30:32.000]  Or call 800-340-7091 for a free catalog, buy the one to two month sample package
[01:30:32.000 --> 01:30:36.000]  and enjoy soaps that are twice as good as what you're using now,
[01:30:36.000 --> 01:30:41.000]  or save big with a one to two year supply of soaps for all your cleaning needs.
[01:30:41.000 --> 01:30:43.000]  This is an amazing deal.
[01:30:43.000 --> 01:30:48.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:30:48.000 --> 01:30:56.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:31:19.000 --> 01:31:23.000]  I just doubled down and got even more supplies from EatFoodsDirect
[01:31:23.000 --> 01:31:25.000]  and I recommend you do the same.
[01:31:25.000 --> 01:31:27.000]  It's time to get your own supply from EatFoodsDirect.
[01:31:27.000 --> 01:31:31.000]  I know I won't be standing in a bread line trading my freedom for food.
[01:31:31.000 --> 01:31:35.000]  I'm taking control of my future and you're nuts if you don't do the same.
[01:31:35.000 --> 01:31:39.000]  Go to EatFoodsDirect.com forward slash Alex to find the specials
[01:31:39.000 --> 01:31:43.000]  and you can start with a holiday gift pack that's normally $80 now under 50 bucks.
[01:31:43.000 --> 01:31:51.000]  Remember, I can warn you but I can't feed you. Call 800-409-5633 or EatFoodsDirect.com forward slash Alex.
[01:31:51.000 --> 01:31:54.000]  Would you rather prepare six months too early or one day too late?
[01:31:54.000 --> 01:31:59.000]  409-5633 or EatFoodsDirect.com forward slash Alex.
[01:31:59.000 --> 01:32:02.000]  Have you ever wanted to generate your own supply of electrical power?
[01:32:02.000 --> 01:32:04.000]  Even save money on your electric bill?
[01:32:04.000 --> 01:32:08.000]  If so, this could be one of the most important messages you will ever hear.
[01:32:08.000 --> 01:32:10.000]  Solar power generators are now available.
[01:32:10.000 --> 01:32:14.000]  These emergency backup systems provide life-saving electrical power.
[01:32:14.000 --> 01:32:20.000]  Unlike gas generators, a solar generator runs quietly, emits no fumes, and produces electricity from the sun.
[01:32:20.000 --> 01:32:24.000]  It's like having an electrical power plant running quietly in your own home.
[01:32:24.000 --> 01:32:28.000]  Run sump pumps, shortwave radios, computers, and even keep your food from spoiling.
[01:32:28.000 --> 01:32:34.000]  Whether it's hurricanes, ice storms, brownouts, or blackouts, you'll never suffer through painful power outages again.
[01:32:34.000 --> 01:32:36.000]  And here's the best news.
[01:32:36.000 --> 01:32:43.000]  A remarkable fall truckload sale is going on right now. It gets you $1,700 in bonuses when you buy a solar generator.
[01:32:43.000 --> 01:32:51.000]  To find out why these solar generators are the best generators and get $1,700 in bonuses for doing so, go to falltruckloadsale.com.
[01:32:51.000 --> 01:32:55.000]  That's falltruckloadsale.com. Generate your own supply of electricity.
[01:32:55.000 --> 01:33:00.000]  Go to falltruckloadsale.com. That's falltruckloadsale.com.
[01:33:00.000 --> 01:33:09.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:33:31.000 --> 01:33:45.000]  Okay, so here is the bottom line, and I'm going to get into a whole plethora of other really important news stories and reports here.
[01:33:45.000 --> 01:33:50.000]  The globalists of hijacked America, they created the UN to transfer our sovereignty in it.
[01:33:50.000 --> 01:33:58.000]  Take the state's rights, take the federal rights, take the nation's rights, transfer it into the United Nations while denying that's happening,
[01:33:58.000 --> 01:34:04.000]  and humanizing anyone that talks about it. But here is even the mainstream news finally getting it.
[01:34:04.000 --> 01:34:17.000]  But again, Congress can't see the order Obama has signed because he says they have no jurisdiction, even though they clearly are over the making of laws.
[01:34:17.000 --> 01:34:21.000]  It's unbelievable, folks. It's a dictatorship of the bureaucracy.
[01:34:21.000 --> 01:34:29.000]  UN to seek control of the internet, weekly standard. CNET, Russia demands broad role in net governance, leak reveals, and now it's all public.
[01:34:29.000 --> 01:34:37.000]  UN calls for anti-terror internet surveillance. They've got to surveil you because there's a terrorist at the UN supporting going into Syria and Libya.
[01:34:37.000 --> 01:34:47.000]  I mean, it's ridiculous. UN takeover the internet must be stopped. Again, CBS News, RT even worse than SOPA and SISPA.
[01:34:47.000 --> 01:34:52.000]  SISPA is a big UN thing. SOPA is a U.S. thing. Cybersecurity bill will censor the web.
[01:34:52.000 --> 01:34:59.000]  Yeah, and it's in line with what the Russians and Chinese want because all these authoritarian governments, including ours, want to suppress the people.
[01:34:59.000 --> 01:35:06.000]  They all want to track it. They all want to tax it. Global governance now seeks total control over the internet. Natural news.
[01:35:06.000 --> 01:35:17.000]  Okay. Then enter Know-It-All Politico. And what do they do? bureaucrats from around the world will gather behind closed doors in Dubai next week.
[01:35:17.000 --> 01:35:28.000]  Yeah, and they've got Obama's secret order. They've already bragged those. Even though our Congress can't see it, the UN sees it, and they thanked Obama a few weeks ago for agreeing with what they're doing.
[01:35:28.000 --> 01:35:35.000]  I mean, this is incredible. bureaucrats from around the world will gather behind closed doors in Dubai next week to plot an end to the internet as we know it.
[01:35:35.000 --> 01:35:47.000]  Or so Washington would have you believe. Oh, see, Politico. See, Washington acts like it's against it, so it gets it piecemeal, and then the UN plays the part of who wants it, you know, all the freedom taken.
[01:35:47.000 --> 01:35:52.000]  See how they work? So you think you have a choice. It's like Romney Obama.
[01:35:52.000 --> 01:36:02.000]  Hill lawmakers warned that the 120-plus U.S. delegation needs to fend off efforts by China, Russia, and developing nations to use the UN branch organization to censor or tax the net.
[01:36:02.000 --> 01:36:11.000]  That's all being announced. Google is orchestrating an online petition drive, and even Grover Norquist is involved.
[01:36:11.000 --> 01:36:21.000]  The hype is the perfect storm for Matt Drudge. Let me tell you something, Politico. Matt Drudge is right about a thousand times more than you are, because you're deceptive.
[01:36:21.000 --> 01:36:28.000]  With all your snot-nosed, fake, liberal, you know, you set the agenda, everything. I'm sick of it.
[01:36:28.000 --> 01:36:33.000]  The hype is the perfect storm for Matt Drudge. The UN will take over the Internet unless you act fast.
[01:36:33.000 --> 01:36:39.000]  Oh my gosh, it's very important, but then it goes on to say, but that's not really what's going to happen.
[01:36:39.000 --> 01:36:45.000]  What's more likely, almost certain to happen really, is the World Conference on Telecommunications will fail to change much of anything.
[01:36:45.000 --> 01:36:58.000]  Oh yeah, except increasing all the move towards taxation, web IDs, shutting people's sites down with no congressional oversight, no judge, no jury. The FBI just takes your website away, just like the Chinese government does.
[01:36:58.000 --> 01:37:08.000]  Again, they just label tyranny like it's no big deal. That's what they do. And so it's going on, whether Politico admits it or not.
[01:37:08.000 --> 01:37:19.000]  Okay, they always want to play this game of denying all this. I talked about this. It's got an interesting bleep over it, because there's some cuss words, the sound of a buzzsaw.
[01:37:19.000 --> 01:37:31.000]  But video, New Jersey professor angrily claims Stalin killed nobody, communist professor and apologist for mass murder, Paul Joseph Watson. Here's a clip of that.
[01:37:31.000 --> 01:37:48.000]  You finished asking? I'm going to answer you. When you said it, all the false vacations that go on in the school system from this world, Soviet history is falsified the most, yet to find one crime that Stalin committed.
[01:37:48.000 --> 01:38:01.000]  And I'd like to call Stalin a great humanist. Stalin used to say, death of one person is a tragedy. Death of a million, just statistic.
[01:38:01.000 --> 01:38:09.000]  Yeah, unbelievable. Go read the article, go see the images of the million Stalin killed. Shifting gears, if you go to infowars.com.
[01:38:09.000 --> 01:38:18.000]  A cops arrest man at Christmas parade for telling children Santa isn't real. Ethan Huff natural news and has links to the different Canadian papers.
[01:38:18.000 --> 01:38:28.000]  That's in Kingston, Ontario. And he was out there telling people that Santa Claus isn't real and is a fable. So they arrested him for, I guess, disturbing the peace.
[01:38:28.000 --> 01:38:35.000]  Kind of like they'd like to arrest you if you say that Obama didn't really kill Osama. Osama was dead 10 years ago. More and more of that comes out.
[01:38:35.000 --> 01:38:43.000]  They've killed most of SEAL Team 6 to cover that up. Kind of like they killed Pat Tillman when he said he was going to come home, talk about all the corruption.
[01:38:43.000 --> 01:38:54.000]  But let's go ahead and go to myself. Last weekend, I was out in an open air market, came across the Santa Claus. I had my children with me.
[01:38:54.000 --> 01:39:05.000]  And I said, hey, you know, are you as real as Bin Laden? And he said, oh, I'm a lot more alive. And he goes, have a good one, Alex. So I couldn't even, I guess later I talked to him.
[01:39:05.000 --> 01:39:11.000]  Santa is a listener. I guess he knows all our names. I guess he is real or I'll be arrested. Here's a short clip of that.
[01:39:11.000 --> 01:39:13.000]  How you doing, Santa?
[01:39:13.000 --> 01:39:15.000]  I'm doing great. I'll see you soon.
[01:39:15.000 --> 01:39:17.000]  Are you as real as Osama Bin Laden?
[01:39:17.000 --> 01:39:20.000]  I'm a whole lot more alive.
[01:39:20.000 --> 01:39:26.000]  Absolutely. There you go. Well, there's another fable, ladies and gentlemen.
[01:39:26.000 --> 01:39:28.000]  Merry Christmas, Alex.
[01:39:28.000 --> 01:39:30.000]  All right. Take care, buddy.
