[00:00.000 --> 00:16.520]  He aligns himself with the truth and it's time for you to choose a side you're listening
[01:07:31.320 --> 01:07:33.320]  You know, they said they hate us for our freedom.
[01:07:33.320 --> 01:07:34.320]  That was what George Bush said.
[01:07:34.320 --> 01:07:38.320]  And as you've seen the meme, you know, I guess they won.
[01:07:38.320 --> 01:07:40.320]  I guess they won.
[01:07:40.320 --> 01:07:42.320]  What do we have now?
[01:07:42.320 --> 01:07:43.320]  We've got the Patriot Act.
[01:07:43.320 --> 01:07:46.320]  We've got the TSA coming after us everywhere.
[01:07:46.320 --> 01:07:48.320]  You know, it's the...
[01:07:48.320 --> 01:07:50.320]  I made a list of some of these things there.
[01:07:50.320 --> 01:07:52.320]  Patriot Act, the NDA, Indefinite Detention
[01:07:52.320 --> 01:07:54.320]  Without Trial by the military.
[01:07:54.320 --> 01:07:57.320]  Oh, that came after 9-11.
[01:07:57.320 --> 01:07:59.320]  We've got the NSA, Dragnet Surveillance.
[01:07:59.320 --> 01:08:00.320]  We've got the TSA.
[01:08:00.320 --> 01:08:01.320]  They give you a choice now.
[01:08:01.320 --> 01:08:05.320]  Would you like radiation or molestation with your travel?
[01:08:05.320 --> 01:08:06.320]  Okay.
[01:08:06.320 --> 01:08:07.320]  They don't hate us for our freedom anymore.
[01:08:07.320 --> 01:08:11.320]  People marvel at what we have become.
[01:08:11.320 --> 01:08:16.320]  You see, they always tell you surrender your liberty for freedom.
[01:08:16.320 --> 01:08:17.320]  I'm sorry.
[01:08:17.320 --> 01:08:20.320]  Surrender your liberty for security, okay?
[01:08:20.320 --> 01:08:21.320]  And you never get that.
[01:08:21.320 --> 01:08:23.320]  You just become a slave.
[01:08:23.320 --> 01:08:25.320]  They've given us no fly lists.
[01:08:25.320 --> 01:08:27.320]  So I know you're not going to even travel at all.
[01:08:27.320 --> 01:08:30.320]  I can't tell you how you got on this list.
[01:08:30.320 --> 01:08:32.320]  I'm not going to tell you how you got off.
[01:08:32.320 --> 01:08:36.320]  I'll just tell you, you can't travel because you're on this list.
[01:08:36.320 --> 01:08:39.320]  You don't understand that it's going to go beyond planes, okay?
[01:08:39.320 --> 01:08:41.320]  The TSA is transportation.
[01:08:41.320 --> 01:08:43.320]  The T stands for transportation.
[01:08:43.320 --> 01:08:45.320]  It doesn't stand for plane, all right?
[01:08:45.320 --> 01:08:50.320]  For those of you who can't do the math, who don't understand that two planes
[01:08:50.320 --> 01:08:53.320]  are not going to take down three buildings and their footprints.
[01:08:53.320 --> 01:08:58.320]  We also got the authorization for the use of military force.
[01:08:58.320 --> 01:09:02.320]  And of course, we have an article we're going to talk about from Buzzfeed
[01:09:02.320 --> 01:09:05.320]  that was written a couple of years ago.
[01:09:05.320 --> 01:09:09.320]  What we should think about on the anniversary of 9-11,
[01:09:09.320 --> 01:09:12.320]  how they have used this and extended it year after year,
[01:09:12.320 --> 01:09:15.320]  how Congress has, as they have in so many different areas,
[01:09:15.320 --> 01:09:18.320]  look, Congress doesn't do anything anymore.
[01:09:18.320 --> 01:09:20.320]  They abdicate all of their authority.
[01:09:20.320 --> 01:09:24.320]  They either give it to the president who is writing executive orders
[01:09:24.320 --> 01:09:26.320]  and enforcing those through his bureaucracy,
[01:09:26.320 --> 01:09:30.320]  or they just turn over in broad strokes to the bureaucracy.
[01:09:30.320 --> 01:09:32.320]  And they say, you write the laws.
[01:09:32.320 --> 01:09:34.320]  You call them regulations, but you write the laws.
[01:09:34.320 --> 01:09:36.320]  They give you the authority and the funding to do this.
[01:09:36.320 --> 01:09:39.320]  We're going to give you your own courts where you can accuse people
[01:09:39.320 --> 01:09:44.320]  of violating civil laws, and they will not have any rights,
[01:09:44.320 --> 01:09:45.320]  because it's not criminal.
[01:09:45.320 --> 01:09:47.320]  So the Bill of Rights doesn't apply because it's not criminal.
[01:09:47.320 --> 01:09:51.320]  So you, the EPA, or the IRS, or any of these people, you know,
[01:09:51.320 --> 01:09:52.320]  just come after people.
[01:09:52.320 --> 01:09:54.320]  You can say that they're guilty.
[01:09:54.320 --> 01:09:56.320]  They must then prove that they're innocent.
[01:09:56.320 --> 01:09:57.320]  You can write the laws.
[01:09:57.320 --> 01:09:59.320]  You can have the police force.
[01:09:59.320 --> 01:10:02.320]  That is what we have now across the board.
[01:10:02.320 --> 01:10:05.320]  But the authorization for the use of military force
[01:10:05.320 --> 01:10:09.320]  that was put into effect shortly after 9-11,
[01:10:09.320 --> 01:10:12.320]  that has been used for all of these wars.
[01:10:12.320 --> 01:10:14.320]  It has been used to give us a perpetual war.
[01:10:14.320 --> 01:10:16.320]  Remember back in Vietnam, the old jingle,
[01:10:16.320 --> 01:10:18.320]  one, two, three, what are we fighting for?
[01:10:18.320 --> 01:10:21.320]  Don't ask me, I don't give a damn, next stop is Vietnam.
[01:10:21.320 --> 01:10:23.320]  Well, I guess today, you know, it could really be,
[01:10:23.320 --> 01:10:25.320]  who are we fighting?
[01:10:25.320 --> 01:10:27.320]  And it's like, don't ask me.
[01:10:27.320 --> 01:10:29.320]  I've got a secret list.
[01:10:29.320 --> 01:10:32.320]  I'll just kill whoever I wish.
[01:10:32.320 --> 01:10:34.320]  Because they keep extending this.
[01:10:34.320 --> 01:10:35.320]  They extend the wars.
[01:10:35.320 --> 01:10:36.320]  They extend the people who are on it.
[01:10:36.320 --> 01:10:40.320]  Even the House and Senate oversight committees
[01:10:40.320 --> 01:10:43.320]  don't know the groups that are on the list.
[01:10:43.320 --> 01:10:45.320]  So we've got secret lists about traveling.
[01:10:45.320 --> 01:10:48.320]  We've got secret lists of people that we're at war with.
[01:10:48.320 --> 01:10:51.320]  We don't have Congress declaring war.
[01:10:51.320 --> 01:10:53.320]  So what Ron Paul said at the time was like,
[01:10:53.320 --> 01:10:55.320]  you've got individuals who did this.
[01:10:55.320 --> 01:10:59.320]  You've got terrorists issue letters of marks and reprisals
[01:10:59.320 --> 01:11:01.320]  to go after these people, declare them as pirates,
[01:11:01.320 --> 01:11:03.320]  put a bounty on their head.
[01:11:03.320 --> 01:11:05.320]  Take them down that way.
[01:11:05.320 --> 01:11:07.320]  But if we're going to go to war with an entire country,
[01:11:07.320 --> 01:11:11.320]  like Afghanistan, or Iraq, or Syria, or Libya,
[01:11:11.320 --> 01:11:15.320]  or add to the list, whoever you wish.
[01:11:15.320 --> 01:11:18.320]  If we're going to continue to go to war against these people,
[01:11:18.320 --> 01:11:22.320]  or if we're going to assassinate people, ourselves or whatever,
[01:11:22.320 --> 01:11:24.320]  we should have a discussion with the Congress.
[01:11:24.320 --> 01:11:26.320]  If we're going to go after an entire war.
[01:11:26.320 --> 01:11:29.320]  If we're going to start dropping bombs on civilian populations
[01:11:29.320 --> 01:11:31.320]  with collateral damage.
[01:11:31.320 --> 01:11:34.320]  Otherwise, put the bounty hunters out there.
[01:11:34.320 --> 01:11:35.320]  Go after these guys.
[01:11:35.320 --> 01:11:37.320]  They're people who could have taken them out much sooner than that
[01:11:37.320 --> 01:11:40.320]  if they put out letters to get them, labeling them as pirates.
[01:11:40.320 --> 01:11:43.320]  That's the way that they handled terrorists in the past.
[01:11:43.320 --> 01:11:45.320]  It's not anything new to have terrorists.
[01:11:45.320 --> 01:11:47.320]  But what they wanted was a perpetual war,
[01:11:47.320 --> 01:11:49.320]  and that's what they've gotten in every year.
[01:11:49.320 --> 01:11:51.320]  Every year they have renewed this authorization
[01:11:51.320 --> 01:11:53.320]  for the use of military force.
[01:11:53.320 --> 01:11:56.320]  To continue this madness.
[01:11:56.320 --> 01:11:59.320]  Now, as I was talking about at the top of the hour,
[01:11:59.320 --> 01:12:02.320]  of course, it's not just Hillary's collapsing
[01:12:02.320 --> 01:12:04.320]  at the 9-11 Memorial today,
[01:12:04.320 --> 01:12:07.320]  which Paul Joseph Watson talked about in great detail.
[01:12:07.320 --> 01:12:09.320]  I'm not going to talk about that.
[01:12:09.320 --> 01:12:11.320]  I'm going to talk about some of the other things.
[01:12:11.320 --> 01:12:13.320]  As I point out, the health of our republic,
[01:12:13.320 --> 01:12:16.320]  which is gravely ill, it's in critical condition.
[01:12:16.320 --> 01:12:19.320]  Nobody is even calling for any treatment.
[01:12:19.320 --> 01:12:21.320]  Isn't that interesting?
[01:12:21.320 --> 01:12:23.320]  A political malpractice here.
[01:12:23.320 --> 01:12:26.320]  We're in a state of denial about the condition of our country.
[01:12:26.320 --> 01:12:28.320]  Just as Hillary Clinton and her advisors
[01:12:28.320 --> 01:12:31.320]  are in a state of denial about her condition.
[01:12:31.320 --> 01:12:33.320]  And we have this eternal war.
[01:12:33.320 --> 01:12:35.320]  What has happened with this?
[01:12:35.320 --> 01:12:38.320]  Are we any safer 15 years on?
[01:12:38.320 --> 01:12:40.320]  Of course we aren't.
[01:12:40.320 --> 01:12:42.320]  They've gone into these countries, as I just pointed out,
[01:12:42.320 --> 01:12:44.320]  going after entire countries
[01:12:44.320 --> 01:12:47.320]  because they can go after whoever they wish.
[01:12:47.320 --> 01:12:50.320]  And then once they set these countries on fire,
[01:12:50.320 --> 01:12:52.320]  they're bringing people in.
[01:12:52.320 --> 01:12:54.320]  Who know that we've been dropping bombs
[01:12:54.320 --> 01:12:56.320]  on civilians in those countries.
[01:12:56.320 --> 01:12:58.320]  And now we see the fruit of this.
[01:12:58.320 --> 01:13:00.320]  Look at this story that's on dredge today about Germany.
[01:13:00.320 --> 01:13:02.320]  They warn of more than 500 Islamic militants
[01:13:02.320 --> 01:13:04.320]  who could be capable of carrying out assaults,
[01:13:04.320 --> 01:13:06.320]  members of hit teams.
[01:13:06.320 --> 01:13:08.320]  We've talked about this before.
[01:13:08.320 --> 01:13:11.320]  But think about the fact that they brought in
[01:13:11.320 --> 01:13:14.320]  half a million in just one year,
[01:13:14.320 --> 01:13:17.320]  unvetted from areas that we're at war with,
[01:13:17.320 --> 01:13:19.320]  Islamic terrorists.
[01:13:19.320 --> 01:13:21.320]  And I said over and over again,
[01:13:21.320 --> 01:13:24.320]  if only a small percentage of these people are terrorists.
[01:13:24.320 --> 01:13:27.320]  99% of them could be good guys.
[01:13:27.320 --> 01:13:30.320]  And if you have 1%,
[01:13:30.320 --> 01:13:33.320]  that's 5,000 terrorists.
[01:13:33.320 --> 01:13:35.320]  5,000 terrorists.
[01:13:35.320 --> 01:13:37.320]  Well, Germany is saying,
[01:13:37.320 --> 01:13:39.320]  well, we think maybe we got 1 tenth of 1%.
[01:13:39.320 --> 01:13:41.320]  It might be terrorists that we've let in.
[01:13:41.320 --> 01:13:43.320]  We don't really know because we haven't vetted these guys,
[01:13:43.320 --> 01:13:45.320]  but now we're starting to pick up some chatter.
[01:13:45.320 --> 01:13:47.320]  So yeah, that could be happening.
[01:13:47.320 --> 01:13:51.320]  I think it's very likely that 1 in 1,000 might have been bad.
[01:13:51.320 --> 01:13:53.320]  1 in 1,000.
[01:13:53.320 --> 01:13:55.320]  And of course, there's other things we could do
[01:13:55.320 --> 01:13:58.320]  to address this problem, this humanitarian crisis,
[01:13:58.320 --> 01:14:00.320]  rather than bringing them in.
[01:14:00.320 --> 01:14:02.320]  The people who wisely,
[01:14:02.320 --> 01:14:04.320]  and many people on the left,
[01:14:04.320 --> 01:14:07.320]  wisely pushed back against a lot of these wars.
[01:14:07.320 --> 01:14:10.320]  And they knew that a lot of innocent people were going to be killed.
[01:14:10.320 --> 01:14:13.320]  But now they're trying to swage their conscience
[01:14:13.320 --> 01:14:15.320]  by putting us at risk,
[01:14:15.320 --> 01:14:18.320]  by bringing these people in without even knowing who they're bringing in.
[01:14:18.320 --> 01:14:21.320]  And now we see Angela Merkel's government.
[01:14:21.320 --> 01:14:25.320]  And of course, Angela Merkel is the harbinger of Hillary Clinton.
[01:14:25.320 --> 01:14:28.320]  She is what Hillary Clinton is going to become.
[01:14:28.320 --> 01:14:30.320]  Look at what's happening in France this last weekend.
[01:14:30.320 --> 01:14:33.320]  We had a couple of situations with suspicious cars.
[01:14:33.320 --> 01:14:37.320]  First, they found a car in front of Notre Dame Cathedral in Paris,
[01:14:37.320 --> 01:14:40.320]  loaded with explosives cylinders,
[01:14:40.320 --> 01:14:43.320]  and had been sitting there for quite some time.
[01:14:43.320 --> 01:14:45.320]  They found a car with the flashers on or something,
[01:14:45.320 --> 01:14:47.320]  before anybody even noticed.
[01:14:47.320 --> 01:14:49.320]  When they looked at it, it's like,
[01:14:49.320 --> 01:14:51.320]  oh, what are all these canisters in here?
[01:14:51.320 --> 01:14:53.320]  Oh, the explosive gas.
[01:14:53.320 --> 01:14:55.320]  Oh, better call the police.
[01:14:55.320 --> 01:14:57.320]  And then they found there was no detonator on them.
[01:14:57.320 --> 01:14:59.320]  But very suspicious, isn't it?
[01:14:59.320 --> 01:15:01.320]  And then just a day or so later,
[01:15:01.320 --> 01:15:04.320]  they find a similar thing in Marseille,
[01:15:04.320 --> 01:15:07.320]  parked outside a Jewish community center.
[01:15:07.320 --> 01:15:09.320]  So now we've had two incidents about this,
[01:15:09.320 --> 01:15:12.320]  and now they've arrested a 15-year-old schoolboy,
[01:15:12.320 --> 01:15:14.320]  in Paris.
[01:15:14.320 --> 01:15:17.320]  Are these dry runs to see how they react?
[01:15:17.320 --> 01:15:21.320]  Are these people kind of like Inspector Clousseau,
[01:15:21.320 --> 01:15:23.320]  in terms of being incompetent?
[01:15:23.320 --> 01:15:25.320]  It's like, you forgot the detonator, what's the matter?
[01:15:25.320 --> 01:15:27.320]  I don't know what the deal is, okay?
[01:15:27.320 --> 01:15:31.320]  But if you're going to bring in people by the hundreds of thousands,
[01:15:31.320 --> 01:15:34.320]  by the millions, without vetting them,
[01:15:34.320 --> 01:15:37.320]  from areas where you have been bombing civilians,
[01:15:37.320 --> 01:15:40.320]  populations, understand that there are people
[01:15:40.320 --> 01:15:43.320]  all through the Middle East that just can't wait
[01:15:43.320 --> 01:15:45.320]  to bomb our countries.
[01:15:45.320 --> 01:15:47.320]  That's where we are 15 years after.
[01:15:47.320 --> 01:15:50.320]  That's the insanity of the bushes of the Clintons.
[01:15:50.320 --> 01:15:52.320]  That's what we're living after.
[01:15:52.320 --> 01:15:54.320]  They've taken our freedoms.
[01:15:54.320 --> 01:16:22.320]  They're exposing us to terrorism.
[01:16:24.320 --> 01:16:26.320]  Instead of buying five, six, or even seven
[01:16:26.320 --> 01:16:28.320]  different cleansing products,
[01:16:28.320 --> 01:16:30.320]  we use decades-old scientific research
[01:16:30.320 --> 01:16:33.320]  to put together the Rolls Royce of all-in-one cleansing.
[01:16:33.320 --> 01:16:36.320]  Look, there's a reason deep cleanse is the only product
[01:16:36.320 --> 01:16:38.320]  on the market that uses our proprietories
[01:16:38.320 --> 01:16:40.320]  by Jirex herbal processing technique.
[01:16:40.320 --> 01:16:42.320]  We use only the highest-quality organic herbs
[01:16:42.320 --> 01:16:44.320]  backed by serious research,
[01:16:44.320 --> 01:16:46.320]  and we still bring it to you at the best price out there.
[01:16:46.320 --> 01:16:48.320]  If you wish to find deep cleanse
[01:16:48.320 --> 01:16:50.320]  and experience the all-in-one cleansing,
[01:16:50.320 --> 01:16:52.320]  visit infowarslife.com.
[01:16:52.320 --> 01:16:56.320]  Or call 888-253-3139.
[01:16:56.320 --> 01:16:58.320]  Please listen carefully,
[01:16:58.320 --> 01:17:00.320]  because I'm about to point out three things
[01:17:00.320 --> 01:17:02.320]  that will save you a lot of money
[01:17:02.320 --> 01:17:04.320]  while you get high-quality products
[01:17:04.320 --> 01:17:06.320]  and fund the Info War, a 360 win.
[01:17:06.320 --> 01:17:09.320]  Number one, when you choose auto-ship before checkout,
[01:17:09.320 --> 01:17:12.320]  we give you 10% off on your order at infowarsore.com.
[01:17:12.320 --> 01:17:16.320]  Number two, you're also able to get items that are out of stock
[01:17:16.320 --> 01:17:18.320]  when you sign up for auto-ship
[01:17:18.320 --> 01:17:20.320]  because we hold back a surplus for auto-ship customers.
[01:17:20.320 --> 01:17:23.320]  Number three, we're giving you free shipping
[01:17:23.320 --> 01:17:25.320]  on all orders above $50.
[01:17:25.320 --> 01:17:28.320]  Listeners have been requesting this for years,
[01:17:28.320 --> 01:17:30.320]  because it's so easy to forget to reorder
[01:17:30.320 --> 01:17:32.320]  the products that you need each month.
[01:17:32.320 --> 01:17:34.320]  Just go to infowarsore.com, select your favorite product
[01:17:34.320 --> 01:17:36.320]  or products, click on auto-ship,
[01:17:36.320 --> 01:17:39.320]  and choose how often you want us to send you another order.
[01:17:39.320 --> 01:17:42.320]  As you know, I coined the term 360 win,
[01:17:42.320 --> 01:17:44.320]  and with the new auto-ship feature at infowarslife.com,
[01:17:44.320 --> 01:17:46.320]  this is a sure win.
[01:17:46.320 --> 01:17:48.320]  10% off on auto-ship.
[01:17:48.320 --> 01:17:50.320]  Win, win, win at infowarslife.com.
[01:17:50.320 --> 01:17:52.320]  Free shipping on orders above $50.
[01:17:52.320 --> 01:17:55.320]  And all out of stock items are never out of stock
[01:17:55.320 --> 01:18:24.320]  when you sign up for auto-ship.
[01:18:25.320 --> 01:18:27.320]  If you're healthy and want to maintain your vigor and longevity,
[01:18:27.320 --> 01:18:29.320]  and you're looking for a convenient, easy way
[01:18:29.320 --> 01:18:31.320]  to incorporate nutritional raw materials
[01:18:31.320 --> 01:18:33.320]  into your day-to-day lives
[01:18:33.320 --> 01:18:36.320]  to guarantee that your body is getting the fundamental nutrients,
[01:18:36.320 --> 01:18:38.320]  the 90 essential vitamins, minerals, fats,
[01:18:38.320 --> 01:18:40.320]  and amino acids it needs to do its healing work,
[01:18:40.320 --> 01:18:44.320]  you need to check out infowarsteam.com.
[01:18:44.320 --> 01:18:46.320]  Give your body the gift of good nutrition.
[01:18:46.320 --> 01:18:48.320]  Head over to infowarsteam.com.
[01:18:48.320 --> 01:18:50.320]  Your body will be very grateful.
[01:18:50.320 --> 01:18:56.320]  On the web at infowarsteam.com, that's infowarsteam.com.
[01:19:20.320 --> 01:19:22.320]  In about 20 minutes later, it's like,
[01:19:22.320 --> 01:19:24.320]  bing, everything just kind of clears up.
[01:19:24.320 --> 01:19:27.320]  Got four and a half stars, people really love it.
[01:19:27.320 --> 01:19:29.320]  Read about it, find out why third-party
[01:19:29.320 --> 01:19:31.320]  nutraceutical sites give it such high praise,
[01:19:31.320 --> 01:19:33.320]  because it really does have
[01:19:33.320 --> 01:19:35.320]  the best organic-based systems
[01:19:35.320 --> 01:19:37.320]  that will blow your socks off.
[01:19:37.320 --> 01:19:39.320]  I haven't pulled an all-nighter like that in a while,
[01:19:39.320 --> 01:19:41.320]  but I probably could not have done it without Brain Force.
[01:19:41.320 --> 01:19:43.320]  I went home about 6.45 this morning,
[01:19:43.320 --> 01:19:45.320]  took three hours of sleep, got up,
[01:19:45.320 --> 01:19:47.320]  took two more Brain Force and came in.
[01:19:47.320 --> 01:19:50.320]  You will find Brain Force and other game-changing products
[01:19:50.320 --> 01:19:52.320]  at infowarsteam.com,
[01:19:52.320 --> 01:19:56.320]  or call 888-253-3139.
[01:20:00.320 --> 01:20:03.320]  You're listening to the Alex Jones show.
[01:20:08.320 --> 01:20:09.320]  You've got it.
[01:20:09.320 --> 01:20:12.320]  Thank you for your space that's coming to you.
[01:20:12.320 --> 01:20:15.320]  Waging war on corruption.
[01:20:17.320 --> 01:20:20.320]  It's Alex Jones coming to you live
[01:20:20.320 --> 01:20:23.320]  from the front lines of the Info War.
[01:20:29.320 --> 01:20:31.320]  Welcome back to the Alex Jones show.
[01:20:31.320 --> 01:20:32.320]  I'm David Knight, your host,
[01:20:32.320 --> 01:20:35.320]  and of course today's 15th anniversary of 9-11.
[01:20:35.320 --> 01:20:37.320]  And the commemoration ceremonies
[01:20:37.320 --> 01:20:39.320]  that were there at the ground zero
[01:20:39.320 --> 01:20:42.320]  have been overshadowed in the media discussions
[01:20:42.320 --> 01:20:44.320]  by Hillary Clinton collapsing
[01:20:44.320 --> 01:20:46.320]  and having to be rushed out of the area.
[01:20:46.320 --> 01:20:50.320]  She was there for, they say, an hour, hour and a half.
[01:20:50.320 --> 01:20:52.320]  As Paul Joseph Watson was pointing out,
[01:20:52.320 --> 01:20:55.320]  I looked at 75, 78 degrees is what it was there.
[01:20:55.320 --> 01:20:59.320]  About 40% humidity, 12 miles per hour winds
[01:20:59.320 --> 01:21:01.320]  is what I saw on weather.com.
[01:21:01.320 --> 01:21:03.320]  She says she was overheated.
[01:21:03.320 --> 01:21:06.320]  I tweeted out on my Twitter, it's LibertyTarian,
[01:21:06.320 --> 01:21:09.320]  if you wanna follow me, maybe I'm gonna get
[01:21:09.320 --> 01:21:11.320]  the Secret Service coming after me
[01:21:11.320 --> 01:21:14.320]  because I said, hey, we call that winter here in Texas.
[01:21:14.320 --> 01:21:16.320]  75, 78 degrees.
[01:21:16.320 --> 01:21:19.320]  If that's overheating you, Hillary, if you came here,
[01:21:19.320 --> 01:21:21.320]  you would die.
[01:21:21.320 --> 01:21:24.320]  Our weather here is deplorable.
[01:21:24.320 --> 01:21:26.320]  That's the word she likes, deplorable.
[01:21:26.320 --> 01:21:28.320]  They'll be taking you out in a basket.
[01:21:28.320 --> 01:21:31.320]  We've got the half of a Trump supporter,
[01:21:31.320 --> 01:21:35.320]  she says, are deplorables in a basket of deplorables.
[01:21:35.320 --> 01:21:38.320]  We'll be taking her out in a basket if she comes to Texas,
[01:21:38.320 --> 01:21:41.320]  if that kind of weather causes her to overheat.
[01:21:41.320 --> 01:21:43.320]  For her own good, for her own good,
[01:21:43.320 --> 01:21:46.320]  I think that Hillary needs to be in prison.
[01:21:46.320 --> 01:21:49.320]  She can get a lot of rest in prison.
[01:21:49.320 --> 01:21:51.320]  She can get medical care in prison,
[01:21:51.320 --> 01:21:53.320]  and that's where she needs to be
[01:21:53.320 --> 01:21:55.320]  so she doesn't do any more damage to our country.
[01:21:55.320 --> 01:21:57.320]  It'd be the best thing for us as well.
[01:21:57.320 --> 01:22:01.320]  Hillary needs to go to prison and get some R and R, I think.
[01:22:01.320 --> 01:22:03.320]  But this has been something,
[01:22:03.320 --> 01:22:05.320]  talking about Hillary Clinton's health,
[01:22:05.320 --> 01:22:08.320]  that's been something that the mainstream media will not do.
[01:22:08.320 --> 01:22:11.320]  As a matter of fact, they push very hard
[01:22:11.320 --> 01:22:14.320]  against anybody who would question why she's coughing so much,
[01:22:14.320 --> 01:22:18.320]  why she's had so many obvious problems that we've seen at events,
[01:22:18.320 --> 01:22:21.320]  why she's kept herself sequestered.
[01:22:21.320 --> 01:22:23.320]  And especially this last week,
[01:22:23.320 --> 01:22:26.320]  we had Rachel Maddow coming after us,
[01:22:26.320 --> 01:22:28.320]  and to make fun of this,
[01:22:28.320 --> 01:22:31.320]  she put up a bunch of our health products
[01:22:31.320 --> 01:22:33.320]  and read what was on the health products.
[01:22:33.320 --> 01:22:35.320]  It's like, thank you, Rachel. That's great.
[01:22:35.320 --> 01:22:39.320]  Let people know, because we know that you need iodine.
[01:22:39.320 --> 01:22:42.320]  We know that you need these products for your health.
[01:22:42.320 --> 01:22:45.320]  We have a lot of specials that are at infowars.com.
[01:22:45.320 --> 01:22:48.320]  We've got things like water filters, air filters.
[01:22:48.320 --> 01:22:50.320]  All those things are just a conspiracy
[01:22:50.320 --> 01:22:52.320]  that you need clean water, clean air.
[01:22:52.320 --> 01:22:54.320]  Well, we got 20% off Alexa Pure air filters,
[01:22:54.320 --> 01:22:57.320]  20% off Alexa Pure water filters,
[01:22:57.320 --> 01:23:00.320]  in case somebody is dumping something into your water
[01:23:00.320 --> 01:23:02.320]  and charging you for it, like fluoride,
[01:23:02.320 --> 01:23:05.320]  or in case there's something like glyphosates,
[01:23:05.320 --> 01:23:08.320]  a roundup that is running through the water supply system,
[01:23:08.320 --> 01:23:11.320]  going down into your groundwater if you're out in a rural area,
[01:23:11.320 --> 01:23:14.320]  or just the runoff from all the pharmaceuticals
[01:23:14.320 --> 01:23:18.320]  that keep getting recycled through our bodies
[01:23:18.320 --> 01:23:20.320]  and through our sewer systems
[01:23:20.320 --> 01:23:22.320]  that are not properly filtered out.
[01:23:22.320 --> 01:23:24.320]  Well, you can filter that stuff out with the right kind of filters.
[01:23:24.320 --> 01:23:26.320]  So we've got discounts off of those.
[01:23:26.320 --> 01:23:29.320]  We've got discounts off of storeable food,
[01:23:29.320 --> 01:23:32.320]  30% to 40% off InfoWars select storeable food.
[01:23:32.320 --> 01:23:34.320]  But of course, that's just a conspiracy theory
[01:23:34.320 --> 01:23:37.320]  that you'd want to provide for emergencies.
[01:23:37.320 --> 01:23:39.320]  Now, you wouldn't want to do that.
[01:23:39.320 --> 01:23:41.320]  But in case you're smart enough to understand that you do,
[01:23:41.320 --> 01:23:43.320]  we've got some great specials there.
[01:23:43.320 --> 01:23:45.320]  And we have put in a Mr. Rachel Maddow special
[01:23:45.320 --> 01:23:47.320]  at infowarsstore.com.
[01:23:47.320 --> 01:23:49.320]  In honor of Rachel Maddow,
[01:23:49.320 --> 01:23:51.320]  we've put in 20% off Survival Shield X2,
[01:23:51.320 --> 01:23:54.320]  Nasin Idyne, 15% off Supermail Vitality,
[01:23:54.320 --> 01:23:56.320]  15% off Deep Cleanse.
[01:23:56.320 --> 01:23:58.320]  Those are the products that she singled out
[01:23:58.320 --> 01:24:01.320]  to tell the public about, so we'll give you a discount.
[01:24:01.320 --> 01:24:03.320]  If you want to go there, read the reviews.
[01:24:03.320 --> 01:24:05.320]  I don't think Rachel's got one there,
[01:24:05.320 --> 01:24:07.320]  but there's people who've actually bought these products
[01:24:07.320 --> 01:24:10.320]  and used them, and there's a lot of very positive reviews.
[01:24:10.320 --> 01:24:13.320]  Now, what do we see happening today?
[01:24:13.320 --> 01:24:18.320]  Of course, we've got the 9-11 Memorial going on,
[01:24:18.320 --> 01:24:20.320]  the 15th anniversary, and yet,
[01:24:20.320 --> 01:24:22.320]  Mark Dice had a couple of interesting videos
[01:24:22.320 --> 01:24:24.320]  that I want to play for you.
[01:24:24.320 --> 01:24:27.320]  The first one here is about Comedy Central
[01:24:27.320 --> 01:24:30.320]  joking about 9-11.
[01:24:30.320 --> 01:24:32.320]  And as we look at this, and as we look at
[01:24:32.320 --> 01:24:34.320]  what's happened just on Friday,
[01:24:34.320 --> 01:24:36.320]  where we had Donald Trump saying,
[01:24:36.320 --> 01:24:39.320]  hey, you know, the media is mocking at Christians,
[01:24:39.320 --> 01:24:41.320]  and then they mock him for saying that.
[01:24:41.320 --> 01:24:44.320]  And yet, at the same time, you've got Hillary Clinton
[01:24:44.320 --> 01:24:48.320]  doing a fundraiser, an LGBT fundraiser in New York,
[01:24:48.320 --> 01:24:52.320]  where she calls those of us who attack her
[01:24:52.320 --> 01:24:55.320]  a basket of deplorables.
[01:24:55.320 --> 01:24:57.320]  And interestingly enough, she came back the next day.
[01:24:57.320 --> 01:25:00.320]  Let me read you the reaction before we go to that video
[01:25:00.320 --> 01:25:05.320]  from Mark Dice showing you what the left thinks about 9-11.
[01:25:05.320 --> 01:25:08.320]  Let me read you the comments that have gone back and forth,
[01:25:08.320 --> 01:25:10.320]  because that happened on Friday.
[01:25:10.320 --> 01:25:12.320]  There's been some back and forth between the Trump campaign
[01:25:12.320 --> 01:25:14.320]  and the Hillary campaign has come back
[01:25:14.320 --> 01:25:16.320]  and doubled down on those remarks,
[01:25:16.320 --> 01:25:18.320]  because we've got Stephanie Cutter,
[01:25:18.320 --> 01:25:20.320]  who's with the Hillary Clinton campaign,
[01:25:20.320 --> 01:25:22.320]  literally doubling down.
[01:25:22.320 --> 01:25:27.320]  Now, it should be all, all of them are a basket of deplorables.
[01:25:27.320 --> 01:25:30.320]  But this is what Governor Mike Pence said.
[01:25:30.320 --> 01:25:33.320]  He said, he was simply taken aback.
[01:25:33.320 --> 01:25:35.320]  He was speechless about it.
[01:25:35.320 --> 01:25:38.320]  He said, comments by anyone, including Clinton,
