[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[1:02:24.000 --> 1:02:26.000]  And we're treated like animals.
[1:02:26.000 --> 1:02:29.000]  But humanity is supposed to be different.
[1:02:29.000 --> 1:02:33.000]  We've certainly visited at least the edge of the stars.
[1:02:33.000 --> 1:02:39.000]  We've created music like Beethoven and incredible art.
[1:02:39.000 --> 1:02:42.000]  I'm a fan of humanity. I love humanity.
[1:02:42.000 --> 1:02:49.000]  And the globalists, because they've done horrible things to their own kind, have made excuses.
[1:02:49.000 --> 1:02:55.000]  The mind often finds a way to follow what the heart wants.
[1:02:55.000 --> 1:02:58.000]  And the globalists are truly wicked in their hearts.
[1:02:58.000 --> 1:03:07.000]  And so they build worlds as self-fulfilling prophecies out of what they already believe and what they want to do.
[1:03:07.000 --> 1:03:10.000]  And so our life expectancy is dropping.
[1:03:10.000 --> 1:03:16.000]  We have the highest rates of cancer, diabetes, obesity, every other neurological infirmity.
[1:03:16.000 --> 1:03:19.000]  Here in the United States, we're the beta test.
[1:03:19.000 --> 1:03:22.000]  England follows the second as the next beta test.
[1:03:22.000 --> 1:03:27.000]  And we're now only probably 25 years into just a few crops being GMO.
[1:03:27.000 --> 1:03:29.000]  Now they're coming out with hundreds and hundreds.
[1:03:29.000 --> 1:03:33.000]  So we're about one generation on average humans replicate every 20 years.
[1:03:33.000 --> 1:03:37.000]  They'll take another 40 to be to that three-generation mark.
[1:03:37.000 --> 1:03:41.000]  And by then, we'll be like the guinea pigs.
[1:03:41.000 --> 1:03:46.000]  Menly retarded, hair growing out of our mouths, almost completely sterile.
[1:03:46.000 --> 1:03:54.000]  Bizarre deformities that happened after they're born, which many scientists thought wasn't even possible.
[1:03:54.000 --> 1:03:59.000]  Non-cancerous deformities.
[1:03:59.000 --> 1:04:02.000]  Just hell has been released.
[1:04:02.000 --> 1:04:04.000]  I'm walking dead. You're walking dead.
[1:04:04.000 --> 1:04:08.000]  Even if you try to protect your children, they're walking dead.
[1:04:08.000 --> 1:04:11.000]  And I'm here even though I'll probably be shut down.
[1:04:11.000 --> 1:04:12.000]  Who knows when?
[1:04:12.000 --> 1:04:13.000]  Could be soon.
[1:04:13.000 --> 1:04:15.000]  Things are getting really dark.
[1:04:15.000 --> 1:04:19.000]  Or we could continue on for a long time if we backed the globalist off and maybe reverse it.
[1:04:19.000 --> 1:04:25.000]  But I want you to remember that you saw this and heard this down the road.
[1:04:25.000 --> 1:04:30.000]  They've already got internet technologies to erase my voice off the entire internet in a matter of hours
[1:04:30.000 --> 1:04:35.000]  with the Kaza type systems that they have once everything's on cloud databases.
[1:04:35.000 --> 1:04:39.000]  So you're going to have to write down what I said. You're going to have to hide it.
[1:04:39.000 --> 1:04:47.000]  Because if we don't stop them at this juncture, they'll have excuses.
[1:04:47.000 --> 1:04:51.000]  They'll claim, oh, we had toxic waste, so that caused everyone to be sterile.
[1:04:51.000 --> 1:04:57.000]  No, you were sterilized by the people that are in those high-tech government reservations.
[1:04:57.000 --> 1:04:59.000]  I'm talking to folks, of course, in the year 2035.
[1:04:59.000 --> 1:05:06.000]  Hi, this is Alex Jones. Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[1:05:06.000 --> 1:05:11.000]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[1:05:11.000 --> 1:05:14.000]  It's true, seeds have all performed even gold and silver before in this country.
[1:05:14.000 --> 1:05:16.000]  And it's possible that could even happen again.
[1:05:16.000 --> 1:05:21.000]  So our friends at Solutions From Science have put together the perfect mix of non-hybrid seeds.
[1:05:21.000 --> 1:05:24.000]  They call it a survival seed bank.
[1:05:24.000 --> 1:05:29.000]  And it can produce an endless supply of nutrient-dense food for you and your family.
[1:05:29.000 --> 1:05:33.000]  And here's the best part. These seeds have not been genetically modified in any way.
[1:05:33.000 --> 1:05:37.000]  And you actually get enough seeds to plant a full-acre crisis garden.
[1:05:37.000 --> 1:05:40.000]  So visit them today at survivalseedbank.com.
[1:05:40.000 --> 1:05:42.000]  That's survivalseedbank.com.
[1:05:42.000 --> 1:05:47.000]  Or give them a call at 877-327-0365.
[1:05:47.000 --> 1:05:51.000]  That's 877-327-0365.
[1:05:51.000 --> 1:05:56.000]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[1:05:56.000 --> 1:06:22.000]  This is Alex Jones for survivalseedbank.com.
[1:06:26.000 --> 1:06:39.000]  The entire architecture of the Internet, which itself is a control and communication system
[1:06:39.000 --> 1:06:48.000]  into all technological devices, has been engineered to track and trace and control the population.
[1:06:48.000 --> 1:06:56.000]  It is now phasing into the control grid it was always designed to be by eugenicists,
[1:06:56.000 --> 1:07:00.000]  those that wish for total tyranny, within DARPA.
[1:07:00.000 --> 1:07:04.000]  There is global standardization of every system on record.
[1:07:04.000 --> 1:07:10.000]  And today we're getting into the architecture of the New World Order, part of a series of reports I'll continue to do.
[1:07:10.000 --> 1:07:15.000]  I had a brainstorm before the broadcast began today.
[1:07:15.000 --> 1:07:21.000]  And I was just thinking about all the incredible crimes that are committed against this.
[1:07:21.000 --> 1:07:24.000]  And I only wrote 28. You guys can come up with hundreds more.
[1:07:24.000 --> 1:07:27.000]  We're going to do big reports on it in the future.
[1:07:27.000 --> 1:07:32.000]  By the way, I am going to be speaking in Dallas, Texas, coming up on the 19th in Orlando, Florida,
[1:07:32.000 --> 1:07:38.000]  for an affiliate on the 26th of next month.
[1:07:38.000 --> 1:07:42.000]  And you can go to infowars.com and find banners that link to that.
[1:07:42.000 --> 1:07:45.000]  I'm going to kick an events page up as well.
[1:07:45.000 --> 1:07:48.000]  It's a beta test for going and visiting more affiliates in the future.
[1:07:48.000 --> 1:07:53.000]  How do you visit 100 plus affiliates? We'll try.
[1:07:53.000 --> 1:07:56.000]  But these crimes of dumbing down the population by design,
[1:07:56.000 --> 1:08:00.000]  that's in Department of Education documents that are in the book, Deliberate Dumbing Down,
[1:08:00.000 --> 1:08:06.000]  Charlotte Isherby, Scullinbone's Family, number two, Department of Education, exposing it all.
[1:08:06.000 --> 1:08:11.000]  Destroying the language on record, reducing it, changing it, changing what words mean.
[1:08:11.000 --> 1:08:16.000]  There's big studies out on how the language, people today, 200 years ago,
[1:08:16.000 --> 1:08:20.000]  couldn't even communicate with our colonial ancestors.
[1:08:20.000 --> 1:08:23.000]  I mean, we're just totally dumbed down, myself included.
[1:08:23.000 --> 1:08:27.000]  They're constructing a parasitic predatory scientific kill grid.
[1:08:27.000 --> 1:08:30.000]  That's what this whole Neural Order system's for.
[1:08:30.000 --> 1:08:33.000]  And look at all the crimes they've committed, all the lies.
[1:08:33.000 --> 1:08:36.000]  They're attacking real culture wherever it comes from.
[1:08:36.000 --> 1:08:44.000]  Tribal, family-oriented, religious, they want you to accept their plastic, globalist culture
[1:08:44.000 --> 1:08:53.000]  that they can just download a new politically correct system into you the next week whenever they want.
[1:08:53.000 --> 1:08:54.000]  The bio weapons.
[1:08:54.000 --> 1:08:56.000]  I mean, all these governments admittedly,
[1:08:56.000 --> 1:09:01.000]  corporations creating hundreds and hundreds of super bio weapons, the name of fighting bio weapons,
[1:09:01.000 --> 1:09:05.000]  that are specifically tailored to kill over 90% of the humans they come in contact with.
[1:09:05.000 --> 1:09:09.000]  While the globalists talk all day about getting rid of the population,
[1:09:09.000 --> 1:09:14.000]  the GMOs on record sterilizing every mammal species they're fed to,
[1:09:14.000 --> 1:09:20.000]  reducing fertility first generation, massively reducing second, near pure sterility by the third.
[1:09:20.000 --> 1:09:22.000]  Guinea pig rat studies, look it up, it's nightmare.
[1:09:22.000 --> 1:09:23.000]  You're being fed this.
[1:09:23.000 --> 1:09:30.000]  Bugs cannot eat the GMO corn that has the pesticide that grows in it, a pharmacological crop.
[1:09:30.000 --> 1:09:35.000]  I mean, folks, there is a holocaust going on, but it's not Nazi tanks and Blitzkriegs
[1:09:35.000 --> 1:09:39.000]  and ditches shooting people in the back of the head while they are doing that in Africa.
[1:09:39.000 --> 1:09:40.000]  I'm going to get to that in a moment.
[1:09:40.000 --> 1:09:43.000]  It's against everybody.
[1:09:43.000 --> 1:09:47.000]  While the whole time, ignoring the real environmental problems and covering it up,
[1:09:47.000 --> 1:09:49.000]  listing carbon dioxide is the crime.
[1:09:49.000 --> 1:09:55.000]  Again, they're masters at controlling movements with a distraction that they use to then control everybody
[1:09:55.000 --> 1:10:01.000]  while engaging environmental holocaust that make your head spin.
[1:10:01.000 --> 1:10:04.000]  The fluoridation of the water, the cancer it causes on record.
[1:10:04.000 --> 1:10:06.000]  The deadly vaccines, their own and inserts admitting it.
[1:10:06.000 --> 1:10:12.000]  All of this, government drug dealing, fast and furious, caught blaming the Second Amendment as a false flag.
[1:10:12.000 --> 1:10:15.000]  The NDAA saying no bill of rights, no constitution, we can secretly arrest you.
[1:10:15.000 --> 1:10:19.000]  The torture, constantly caught lying, the TSA lies.
[1:10:19.000 --> 1:10:22.000]  The ultra rich exempt from the taxes because they write the laws,
[1:10:22.000 --> 1:10:25.000]  then they point to the blue collar folks and say,
[1:10:25.000 --> 1:10:30.000]  that guy who's rich making 200,000 a year raises taxes because they get paid most of that money
[1:10:30.000 --> 1:10:32.000]  in corporate welfare and banker bailouts.
[1:10:32.000 --> 1:10:35.000]  The ultra rich want to rob the middle class through taxes
[1:10:35.000 --> 1:10:38.000]  and the poor people are unsophisticated and don't understand that.
[1:10:38.000 --> 1:10:39.000]  Actually, they do.
[1:10:39.000 --> 1:10:41.000]  Most of them actually aren't for raising taxes.
[1:10:41.000 --> 1:10:42.000]  I've seen national polls.
[1:10:42.000 --> 1:10:45.000]  They've got it when Warren Buffett saying, I want to pay more.
[1:10:45.000 --> 1:10:46.000]  Really?
[1:10:46.000 --> 1:10:47.000]  Well, just pay it.
[1:10:47.000 --> 1:10:52.000]  Oh, you're so cold-blooded, you got Obama to shut down the pipeline bringing the U.S. oil,
[1:10:52.000 --> 1:10:54.000]  so it won't be dependent on the Middle East,
[1:10:54.000 --> 1:11:01.000]  so you can ship it on trains, Bloomberg reports, to the West Coast and then to ships to China.
[1:11:01.000 --> 1:11:03.000]  Oh, because you care about us.
[1:11:03.000 --> 1:11:08.000]  I mean, these are cold-blooded scum who fund PR.
[1:11:08.000 --> 1:11:12.000]  Turns out Warren Buffett and Bill Gates are funding ABC News.
[1:11:12.000 --> 1:11:15.000]  That's why every time I turn it on, it's how great they are and how much they love you.
[1:11:15.000 --> 1:11:18.000]  And if they'll just raise taxes, they'll kiss you on the head.
[1:11:18.000 --> 1:11:21.000]  I mean, these are monsters.
[1:11:21.000 --> 1:11:25.000]  Now, I want to bring Aaron Dykes in here after this next break that's coming up,
[1:11:25.000 --> 1:11:27.000]  but I wanted to get to this now.
[1:11:27.000 --> 1:11:29.000]  There's more than 10 of these that I've seen.
[1:11:29.000 --> 1:11:34.000]  These were produced in association with the British government and foundations.
[1:11:34.000 --> 1:11:38.000]  You can just type in Plandopolis and you can go to their website.
[1:11:38.000 --> 1:11:42.000]  You can watch them on YouTube and they show this to kids in Britain.
[1:11:42.000 --> 1:11:44.000]  Now, you'd think this is a joke.
[1:11:44.000 --> 1:11:45.000]  This is not a joke.
[1:11:45.000 --> 1:11:47.000]  Similar stuff is shown in U.S. classrooms.
[1:11:47.000 --> 1:11:50.000]  I've got Time Magazine from kids a decade ago saying,
[1:11:50.000 --> 1:11:52.000]  your parents aren't trendy.
[1:11:52.000 --> 1:11:53.000]  We wrote an article about it.
[1:11:53.000 --> 1:11:54.000]  Pull it up on Infowars.com.
[1:11:54.000 --> 1:11:56.000]  Your parents aren't trendy.
[1:11:56.000 --> 1:11:59.000]  They don't know to get a microchip in their bodies.
[1:11:59.000 --> 1:12:00.000]  Cool.
[1:12:00.000 --> 1:12:02.000]  They belong to the old generation that isn't with it.
[1:12:02.000 --> 1:12:04.000]  I mean, I've read this on air repeatedly.
[1:12:04.000 --> 1:12:06.000]  You can pull it up.
[1:12:06.000 --> 1:12:11.000]  This is given free in the schools to kids telling them your parents are bad and dumb.
[1:12:11.000 --> 1:12:14.000]  What did Al Gore get recorded repeatedly telling school kids in these auditoriums?
[1:12:14.000 --> 1:12:16.000]  Your parents don't know.
[1:12:16.000 --> 1:12:20.000]  You go home and tell them, pay more taxes because of the evil carbon.
[1:12:20.000 --> 1:12:25.000]  They have video games in public schools teaching them carbon monsters are going to get them.
[1:12:25.000 --> 1:12:28.000]  I've talked to parents who have their kids in private and public school and they say
[1:12:28.000 --> 1:12:32.000]  they'll drive by a housing development and cry saying the earth is dying.
[1:12:32.000 --> 1:12:36.000]  They're teaching them to hate themselves and not even for the environment,
[1:12:36.000 --> 1:12:38.000]  but so they'll just do whatever the programmers tell them.
[1:12:38.000 --> 1:12:41.000]  It's the new religion and the globalists admit that.
[1:12:41.000 --> 1:12:42.000]  But this isn't a joke.
[1:12:42.000 --> 1:12:47.000]  See, for those of you that are older and are under the old programming, this sounds extreme.
[1:12:47.000 --> 1:12:49.000]  To the young, they're being shown this.
[1:12:49.000 --> 1:12:51.000]  It's a woman in charge.
[1:12:51.000 --> 1:12:52.000]  The man's a piece of garbage.
[1:12:52.000 --> 1:12:55.000]  That's a globalist model CIA, Miss Magazine funded.
[1:12:55.000 --> 1:12:59.000]  So the women are working so the kids are raised by the state.
[1:12:59.000 --> 1:13:02.000]  And they talk about how great this planned society is.
[1:13:02.000 --> 1:13:06.000]  Let's just play a few minutes of what's shown to British school children.
[1:13:06.000 --> 1:13:09.000]  And again, folks, there's thousands of these statements about post-industrial world.
[1:13:09.000 --> 1:13:11.000]  They're going to shut everything off on purpose.
[1:13:11.000 --> 1:13:14.000]  Citi, sing around, jack up your taxes for the earth.
[1:13:14.000 --> 1:13:16.000]  Here it is.
[1:13:16.000 --> 1:13:21.000]  Hi, I'm so glad you're on time.
[1:13:21.000 --> 1:13:22.000]  I'm V.
[1:13:22.000 --> 1:13:26.000]  I'm looking forward to showing you around Plandopolis today.
[1:13:26.000 --> 1:13:28.000]  My husband works from home.
[1:13:28.000 --> 1:13:32.000]  He's a virtual engineer working in one of the city's desalination plants.
[1:13:32.000 --> 1:13:35.000]  He controls the robots who do all the important maintenance.
[1:13:35.000 --> 1:13:38.000]  I think he basically plays computer games for a living.
[1:13:38.000 --> 1:13:41.000]  Are you ready to go?
[1:13:41.000 --> 1:13:44.000]  Have you got your calorie card open on your smartphone?
[1:13:44.000 --> 1:13:47.000]  I registered your visit at Slick Travel Corp the other day.
[1:13:47.000 --> 1:13:49.000]  Good plus.
[1:13:49.000 --> 1:13:51.000]  By the way, this came out a year ago.
[1:13:51.000 --> 1:13:53.000]  They now are teaching in the U.S. and England.
[1:13:53.000 --> 1:13:59.000]  Just type in everyone to be given calorie cards, carbon tax ration cards.
[1:13:59.000 --> 1:14:01.000]  The EU's trying to pass it as law.
[1:14:01.000 --> 1:14:04.000]  They've passed a law phased in next year.
[1:14:04.000 --> 1:14:08.000]  But by 2020 by law, no families are allowed to live in a home alone.
[1:14:08.000 --> 1:14:12.000]  All new homes, including ones you're allowed to buy, are single.
[1:14:12.000 --> 1:14:15.000]  No more single parent or family dwelling.
[1:14:15.000 --> 1:14:17.000]  They're in communal buildings.
[1:14:17.000 --> 1:14:18.000]  That's now law.
[1:14:18.000 --> 1:14:20.000]  I mean, this is cult takeover.
[1:14:20.000 --> 1:14:21.000]  Let's continue.
[1:14:21.000 --> 1:14:22.000]  Here it is.
[1:14:22.000 --> 1:14:25.000]  It makes so much sense, doesn't it?
[1:14:25.000 --> 1:14:28.000]  Switch off brain and go to work.
[1:14:28.000 --> 1:14:32.000]  With this many people around, I'm glad there's a mega computer in charge.
[1:14:32.000 --> 1:14:34.000]  Stop right there.
[1:14:34.000 --> 1:14:39.000]  That's pushed by all these little globalist groups that pose as grassroots organizations
[1:14:39.000 --> 1:14:42.000]  but get written up in the New York Times about how great they are,
[1:14:42.000 --> 1:14:45.000]  all these little videos on the Internet about a big computer will run it
[1:14:45.000 --> 1:14:47.000]  and divide everything up evenly.
[1:14:47.000 --> 1:14:49.000]  That's targeting the dumbest of people.
[1:14:49.000 --> 1:14:51.000]  Who programs the computer?
[1:14:51.000 --> 1:14:54.000]  What if you don't want to go live in a big plastic city?
[1:14:54.000 --> 1:14:55.000]  Let's continue.
[1:14:55.000 --> 1:14:56.000]  Here it is.
[1:14:56.000 --> 1:14:59.000]  Our kids were allocated to school quite near my practice
[1:14:59.000 --> 1:15:02.000]  so I can drop them off from the way it saves on my calorie ration.
[1:15:02.000 --> 1:15:05.000]  Well, it won't be long until the little darlings get their career announcements.
[1:15:05.000 --> 1:15:07.000]  They've been working so hard.
[1:15:07.000 --> 1:15:10.000]  That's what Bill Gates has always pushed, pre-testing.
[1:15:10.000 --> 1:15:12.000]  They call it school choice.
[1:15:12.000 --> 1:15:17.000]  No, no, these are corporate schools that are actually taxpayer funded partially,
[1:15:17.000 --> 1:15:20.000]  which you think, oh, I'm getting out of the gang member schools,
[1:15:20.000 --> 1:15:22.000]  then you're sent to the Bill and Melinda Gates brainwashing school.
[1:15:22.000 --> 1:15:25.000]  They fund them all over the country with your tax money.
[1:15:25.000 --> 1:15:27.000]  It's all tax-free for them.
[1:15:27.000 --> 1:15:28.000]  Continue.
[1:15:28.000 --> 1:15:30.000]  I'm sure they'll get something good.
[1:15:30.000 --> 1:15:34.000]  Not often is anything wrong with fixing carbon scrubbers for a living or anything.
[1:15:34.000 --> 1:15:36.000]  Are you hungry?
[1:15:36.000 --> 1:15:38.000]  Let's pop to the market as we pass.
[1:15:38.000 --> 1:15:42.000]  Right, what's on the menu this month?
[1:15:42.000 --> 1:15:45.000]  No, not meat. It's not your birthday.
[1:15:45.000 --> 1:15:51.000]  The Global Food Council are doing a really good job of keeping food production going.
[1:15:51.000 --> 1:15:52.000]  Let's stop there.
[1:15:52.000 --> 1:15:54.000]  They've actually announced the Global Food Council.
[1:15:54.000 --> 1:15:56.000]  It'll decide if you can even have a garden.
[1:15:56.000 --> 1:15:58.000]  We'll be right back. Total UN takeover of everything.
[1:15:58.000 --> 1:16:00.000]  Stay with us here in Dyches.
[1:16:00.000 --> 1:16:05.000]  You've heard Alex explain how the Silver Lunges Generator infuses the respiratory system
[1:16:05.000 --> 1:16:08.000]  with your self-produced colloidal silver solutions,
[1:16:08.000 --> 1:16:11.000]  yet many are unaware of the entire function of the Silver Lunges System
[1:16:11.000 --> 1:16:16.000]  and how it has been designed to deliver your silver solutions anywhere in or on the body.
[1:16:16.000 --> 1:16:21.000]  My name is Mario Safaldi and I'm the developer of the Silver Lunges Generator.
[1:16:21.000 --> 1:16:26.000]  Not only does the Silver Lunges System produce endless colloidal and ionic silver solutions,
[1:16:26.000 --> 1:16:30.000]  it also comes equipped with the proper applicators and devices needed
[1:16:30.000 --> 1:16:34.000]  to deliver your silver solutions directly to key target areas.
[1:16:34.000 --> 1:16:42.000]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[1:16:42.000 --> 1:16:46.000]  Be sure to watch our new 7-minute video tour of the Silver Lunges System
[1:16:46.000 --> 1:16:52.000]  at www.silverlungs.com to learn more about how the Silver Lunges System works.
[1:16:52.000 --> 1:16:56.000]  As well, we are always ready to answer any questions you may have.
[1:16:56.000 --> 1:17:18.000]  That's www.silverlungs.com.
[1:17:26.000 --> 1:17:55.000]  www.silverlungs.com
[1:17:56.000 --> 1:17:59.000]  www.silverlungs.com
[1:18:26.000 --> 1:18:28.000]  www.silverlungs.com
[1:18:56.000 --> 1:18:59.000]  www.silverlungs.com
[1:19:26.000 --> 1:19:29.000]  www.silverlungs.com
[1:19:56.000 --> 1:19:58.000]  www.silverlungs.com
[1:20:26.000 --> 1:20:29.000]  www.silverlungs.com
[1:20:56.000 --> 1:20:58.000]  www.silverlungs.com
[1:21:26.000 --> 1:21:28.000]  www.silverlungs.com
[1:21:56.000 --> 1:21:58.000]  www.silverlungs.com
[1:22:26.000 --> 1:22:28.000]  www.silverlungs.com
[1:22:56.000 --> 1:22:58.000]  www.silverlungs.com
[1:23:26.000 --> 1:23:28.000]  www.silverlungs.com
[1:23:56.000 --> 1:23:58.000]  www.silverlungs.com
[1:24:26.000 --> 1:24:28.000]  www.silverlungs.com
[1:24:56.000 --> 1:24:58.000]  www.silverlungs.com
[1:25:26.000 --> 1:25:28.000]  www.silverlungs.com
[1:25:56.000 --> 1:25:58.000]  www.silverlungs.com
[1:26:26.000 --> 1:26:28.000]  www.silverlungs.com
[1:26:56.000 --> 1:26:58.000]  www.silverlungs.com
[1:27:26.000 --> 1:27:28.000]  www.silverlungs.com
[1:27:56.000 --> 1:27:58.000]  www.silverlungs.com
[1:28:26.000 --> 1:28:28.000]  www.silverlungs.com
[1:28:56.000 --> 1:28:58.000]  www.silverlungs.com
[1:29:26.000 --> 1:29:28.000]  www.silverlungs.com
[1:29:56.000 --> 1:29:58.000]  www.silverlungs.com
[1:30:26.000 --> 1:30:28.000]  www.silverlungs.com
[1:30:56.000 --> 1:30:58.000]  www.silverlungs.com
[1:31:26.000 --> 1:31:28.000]  www.silverlungs.com
[1:31:56.000 --> 1:31:58.000]  www.silverlungs.com
[1:32:26.000 --> 1:32:28.000]  www.silverlungs.com
[1:32:56.000 --> 1:32:58.000]  www.silverlungs.com
[1:33:26.000 --> 1:33:28.000]  www.silverlungs.com
[1:33:56.000 --> 1:33:58.000]  www.silverlungs.com
[1:34:26.000 --> 1:34:28.000]  www.silverlungs.com
[1:34:56.000 --> 1:34:58.000]  www.silverlungs.com
[1:34:58.000 --> 1:35:00.000]  www.silverlungs.com
[1:35:00.000 --> 1:35:02.000]  www.silverlungs.com
[1:35:02.000 --> 1:35:04.000]  www.silverlungs.com
[1:35:04.000 --> 1:35:06.000]  www.silverlungs.com
[1:35:06.000 --> 1:35:08.000]  www.silverlungs.com
[1:35:08.000 --> 1:35:10.000]  www.silverlungs.com
[1:35:10.000 --> 1:35:12.000]  www.silverlungs.com
[1:35:12.000 --> 1:35:14.000]  www.silverlungs.com
[1:35:14.000 --> 1:35:16.000]  www.silverlungs.com
[1:35:16.000 --> 1:35:18.000]  www.silverlungs.com
[1:35:18.000 --> 1:35:20.000]  www.silverlungs.com
[1:35:20.000 --> 1:35:22.000]  www.silverlungs.com
[1:35:22.000 --> 1:35:24.000]  www.silverlungs.com
[1:35:24.000 --> 1:35:27.880]  Tennessee, live Monday through Friday.
[1:35:27.880 --> 1:35:29.160]  It's just some of our great affiliates.
[1:35:29.160 --> 1:35:30.800]  We're getting so many new ones.
[1:35:30.800 --> 1:35:34.440]  You know, Aaron, that's what's exciting is that
[1:35:35.600 --> 1:35:37.760]  people actually have taken me up on looking into
[1:35:37.760 --> 1:35:40.280]  what I've said for a lot of years.
[1:35:40.280 --> 1:35:41.840]  Some people will look it up and go, wow,
[1:35:41.840 --> 1:35:43.760]  this guy's telling the truth that most people said,
[1:35:43.760 --> 1:35:45.240]  okay, part of what he's saying is true,
[1:35:45.240 --> 1:35:46.360]  but it can't be that bad.
[1:35:46.360 --> 1:35:48.040]  Now that so much of this stuff has happened,
[1:35:48.040 --> 1:35:50.400]  now most people are looking into what I've said
[1:35:50.400 --> 1:35:53.240]  and they're finding out it's worse than I'm saying, Aaron.
[1:35:53.240 --> 1:35:55.360]  That's been personally very fulfilling for me.
[1:35:55.360 --> 1:35:57.320]  Even when I know you're not making something up,
[1:35:57.320 --> 1:36:00.320]  I look it up anyway because I always learn new things
[1:36:00.320 --> 1:36:02.520]  and I have this enriched like deep knowledge
[1:36:02.520 --> 1:36:03.520]  of what you're talking about.
[1:36:03.520 --> 1:36:05.040]  And I know the whole background,
[1:36:05.040 --> 1:36:06.200]  a lot of the players involved.
[1:36:06.200 --> 1:36:09.000]  And when you start seeing the same globalist players
[1:36:09.000 --> 1:36:12.960]  and a chain of continuity pushing this agenda over centuries,
[1:36:12.960 --> 1:36:14.840]  that's when it really gets creepy.
[1:36:14.840 --> 1:36:17.120]  I mean, that's when we start to really get close to the target.
[1:36:17.120 --> 1:36:18.720]  And people ask if they'll spike.
[1:36:18.720 --> 1:36:19.560]  If this is a key point,
[1:36:19.560 --> 1:36:20.640]  I want folks to listen carefully
[1:36:20.640 --> 1:36:23.160]  and then I want your view on this, Aaron.
[1:36:23.160 --> 1:36:24.320]  Because I've thought a lot about this.
[1:36:24.320 --> 1:36:26.760]  The most common question I get is,
[1:36:26.760 --> 1:36:28.560]  why are you still alive?
[1:36:28.560 --> 1:36:31.640]  Well, in the early days, they tried to hire me.
[1:36:31.640 --> 1:36:34.920]  Oh, hey, come work for us, we'll make you a star.
[1:36:34.920 --> 1:36:37.000]  And then I've been beat up and told to shut up
[1:36:37.000 --> 1:36:39.320]  and I've had dirty tricks and things happen.
[1:36:39.320 --> 1:36:42.120]  But they've assessed the fact that I'm 110% committed
[1:36:42.120 --> 1:36:43.840]  because I've seen what's going on.
[1:36:43.840 --> 1:36:47.160]  I mean, do you see the real world folks, not the matrix,
[1:36:47.160 --> 1:36:49.480]  but the real architecture of this,
[1:36:49.480 --> 1:36:52.760]  not just this thin level we're kept in of this info
[1:36:52.760 --> 1:36:54.640]  and false information?
[1:36:54.640 --> 1:36:56.640]  It's not hard to not sell out.
[1:36:56.640 --> 1:37:00.120]  I mean, you're not, you can't sell out.
[1:37:01.120 --> 1:37:03.360]  This is the most sickening, hyper-dominant,
[1:37:03.360 --> 1:37:06.000]  out-of-control scientist that developed the system.
[1:37:06.000 --> 1:37:09.000]  It's so anti-human, so evil, so ugly,
[1:37:09.000 --> 1:37:12.440]  goes so against everything in my soul and heart
[1:37:12.440 --> 1:37:13.920]  that it's not even debatable.
[1:37:14.800 --> 1:37:16.200]  It's not even a question.
[1:37:17.160 --> 1:37:20.240]  And the values of being powerful or cool
[1:37:20.240 --> 1:37:23.360]  or all the petty animal level stuff
[1:37:23.360 --> 1:37:25.040]  that they used to program us with,
[1:37:25.040 --> 1:37:28.040]  when you actually become a conscious, awake human,
[1:37:28.040 --> 1:37:29.080]  they would call it illuminated,
[1:37:29.080 --> 1:37:31.440]  but that's just being a normal human, just being normal.
[1:37:31.440 --> 1:37:33.800]  The globalists call it illuminated that they're evil
[1:37:33.800 --> 1:37:36.200]  and understand all this and are conscious.
[1:37:36.200 --> 1:37:37.040]  You understand?
[1:37:37.040 --> 1:37:41.000]  That illumination is a false version of just being conscious.
[1:37:41.000 --> 1:37:43.920]  Once you're actually conscious and see this
[1:37:43.920 --> 1:37:46.000]  and see what the dark workers are doing,
[1:37:46.000 --> 1:37:50.960]  sell out and jump in a pack of black devils?
[1:37:50.960 --> 1:37:52.720]  Jump right into hell's mouth?
[1:37:52.720 --> 1:37:53.720]  No, thank you.
[1:37:53.720 --> 1:37:56.440]  Okay, you gonna kill me, set me up, destroy my name?
[1:37:56.440 --> 1:37:57.640]  Go right ahead.
[1:37:59.160 --> 1:38:02.000]  I don't wanna be at a table with you.
[1:38:02.000 --> 1:38:05.640]  Just like I don't wanna hang out in my basement
[1:38:05.640 --> 1:38:06.560]  with a dead horse.
[1:38:06.560 --> 1:38:09.360]  I mean, it's just crazy.
[1:38:09.360 --> 1:38:12.680]  And you see how in bondage people are through trendiness
[1:38:12.680 --> 1:38:15.320]  and how they'll do anything of it stylish and cool
[1:38:15.320 --> 1:38:16.920]  and just totally pack driven.
[1:38:16.920 --> 1:38:18.560]  It's so scary.
[1:38:18.560 --> 1:38:20.200]  The globalists haven't killed me
[1:38:20.200 --> 1:38:23.440]  because we're so on target with what we're covering
[1:38:23.440 --> 1:38:26.680]  that they don't want to create a martyr.
[1:38:26.680 --> 1:38:28.680]  So they've tried to assassinate my character instead
[1:38:28.680 --> 1:38:31.400]  and who I am from below and above,
