[00:00.000 --> 00:10.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:04:54.000 --> 01:04:58.000]  A full report, biggest prison break in history is on infowars.com.
[01:04:58.000 --> 01:05:05.000]  Used since before the days of the Roman Empire to support the body's natural systems, introducing the new infowarslife.com.
[01:05:05.000 --> 01:05:07.000]  Oil of oregano formulation.
[01:05:07.000 --> 01:05:17.000]  We have now procured the most high quality and potent forms of oregano oil on the market extracted directly from the wild herb and sealed in easy to use capsules.
[01:05:17.000 --> 01:05:20.000]  You will no longer need to endure the burning of liquid oregano on the tongue.
[01:05:20.000 --> 01:05:23.000]  Now available in our limited first run at infowarslife.com.
[01:05:23.000 --> 01:05:28.000]  That's infowarslife.com or call 888-253-3139.
[01:05:28.000 --> 01:05:38.000]  Alex Jones here. For the last two years I've been working with top doctors, nutritionist and chemist to design a nutraceutical formulation that has truly life changing health benefits.
[01:05:38.000 --> 01:05:42.000]  Introducing the all new ancient defense herbal immunity blend.
[01:05:42.000 --> 01:05:50.000]  Experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[01:05:50.000 --> 01:05:55.000]  Visit infowarslife.com or call 1-888-253-3139.
[01:05:55.000 --> 01:05:58.000]  That's infowarslife.com.
[01:06:25.000 --> 01:06:28.000]  11 a.m. to 2 p.m. Central. We're here live.
[01:06:28.000 --> 01:06:30.000]  Back Sundays you're listening to it.
[01:06:30.000 --> 01:06:34.000]  4-6 p.m. Central. I'm your host Alex Jones.
[01:06:34.000 --> 01:06:43.000]  Former Congressman Ron Paul has come out and said Obama literally assassinated Americans in airstrikes.
[01:06:43.000 --> 01:06:46.000]  And they go, oh but they are al-Qaeda. No.
[01:06:46.000 --> 01:06:51.000]  What they are in most cases is double agent patsies that are being retired.
[01:06:51.000 --> 01:06:53.000]  We're going to break that down.
[01:06:53.000 --> 01:07:00.000]  But before I go any further, I want to talk about the tragic earthquake that struck Nepal yesterday.
[01:07:00.000 --> 01:07:04.000]  The hospitals have been swamped as quake toll passes 2400.
[01:07:04.000 --> 01:07:07.000]  And you better believe that number is only going to go up.
[01:07:07.000 --> 01:07:12.000]  Overwhelmed doctors moved hundreds of patients out into the streets of Nepal's capital Sunday
[01:07:12.000 --> 01:07:19.000]  when aftershocks rattled hospitals and buildings already damaged by earthquake that killed more than 2400 people
[01:07:19.000 --> 01:07:24.000]  and devastated the major valley region, Kathmandu.
[01:07:24.000 --> 01:07:28.000]  And again, scientists claim the earth is billions of years old.
[01:07:28.000 --> 01:07:32.000]  I'm not debating that.
[01:07:32.000 --> 01:07:38.000]  The point is, is that more and more mainline scientists are coming out and saying the earth gets hit by large meteorites, asteroids.
[01:07:38.000 --> 01:07:43.000]  It has big earthquakes, large tectonic events, much more often than previous thought.
[01:07:43.000 --> 01:07:45.000]  And that certainly is what's going on.
[01:07:45.000 --> 01:07:50.000]  That's why so many previous civilizations have been just wiped off the face of the earth.
[01:07:50.000 --> 01:07:59.000]  There's so many legends in the cultural narrative about things like Atlantis.
[01:07:59.000 --> 01:08:04.000]  Chilean volcano ash could reach Brazil. Some flights canceled.
[01:08:04.000 --> 01:08:07.000]  And they're talking about evacuating major cities.
[01:08:07.000 --> 01:08:12.000]  The good news is ABC reports the volcano is still active, but Chile no longer fears major blast.
[01:08:12.000 --> 01:08:21.000]  Chilean officials downgrade chance for major eruption of volcano residents begin cleanup.
[01:08:21.000 --> 01:08:25.000]  The point here is, is that I've said this hundreds of times.
[01:08:25.000 --> 01:08:30.000]  Honeybees kill 200 and something people a year, wasps a couple hundred a year, black widows a couple hundreds a year,
[01:08:30.000 --> 01:08:35.000]  rattlesnakes close to a thousand a year, water moccasins over a thousand a year,
[01:08:35.000 --> 01:08:38.000]  deer jumping out in front of your car over 300 a year.
[01:08:38.000 --> 01:08:41.000]  The World Almanac has it every year. We do stories on it.
[01:08:41.000 --> 01:08:46.000]  But you would think that terrorism is just give up your rights, give up your freedom.
[01:08:46.000 --> 01:08:50.000]  We've got to spy on you to keep you safe from al-Qaeda when the border is wide open
[01:08:50.000 --> 01:08:53.000]  and the government funds al-Qaeda and changes their name to ISIS.
[01:08:53.000 --> 01:08:58.000]  And then we fight them for 15 years, spend trillions of dollars, kill tens of thousands of Americans,
[01:08:58.000 --> 01:09:05.000]  over a million Iraqis and now al-Qaeda is back bigger than ever rebranded.
[01:09:05.000 --> 01:09:09.000]  So anybody that says give up liberty for security,
[01:09:09.000 --> 01:09:11.000]  you give up liberty, you get tyranny.
[01:09:11.000 --> 01:09:16.000]  The greatest insecurity is not having checks and balances and having a giant government
[01:09:16.000 --> 01:09:23.000]  because special interests can and always will take it over.
[01:09:23.000 --> 01:09:26.000]  I mean, who knows what could happen with an asteroid.
[01:09:26.000 --> 01:09:30.000]  Who knows what could happen with all the bizarre scientific experiments that are going on
[01:09:30.000 --> 01:09:32.000]  and just one day blip, it's all over.
[01:09:32.000 --> 01:09:36.000]  They admit the Japanese and others have created black holes decades ago.
[01:09:36.000 --> 01:09:44.000]  Little mini black holes and just like in cartoons and movies where the black holes gets unstable
[01:09:44.000 --> 01:09:47.000]  and starts getting some other particles, that makes its mass increase
[01:09:47.000 --> 01:09:52.000]  and it goes from being so tiny they can't even pick it up with cameras.
[01:09:52.000 --> 01:09:59.000]  It's microscopic and electron microscope has to pick it up to then sucking in everything around it
[01:09:59.000 --> 01:10:05.000]  and then now you've got a serious problem on your hands.
[01:10:05.000 --> 01:10:10.000]  But the globalists are just obsessed with dominating fellow humans and why is that?
[01:10:10.000 --> 01:10:14.000]  Because if you're dreaming, if you're inventing, if you're involved,
[01:10:14.000 --> 01:10:19.000]  if your celebrities are scientists and authors and people that stand up against tyranny
[01:10:19.000 --> 01:10:22.000]  and people that believe in humanity, people that believe in renaissance,
[01:10:22.000 --> 01:10:26.000]  then the elite and the corporations can't control everything.
[01:10:26.000 --> 01:10:28.000]  They want to be the ones that make the decisions.
[01:10:28.000 --> 01:10:30.000]  They want to live while we sleep.
[01:10:30.000 --> 01:10:37.000]  They want to control the paradigm while we live in a proto-matrix false reality that's being constructed.
[01:10:37.000 --> 01:10:40.000]  A pre-matrix, in their own words.
[01:10:40.000 --> 01:10:44.000]  This false reality we're being inserted into from birth.
[01:10:44.000 --> 01:10:50.000]  Got an article here where one-third of babies are being fully raised by smart phones, by computers,
[01:10:50.000 --> 01:10:52.000]  before they can walk or talk.
[01:10:52.000 --> 01:10:57.000]  They know how to operate these machines that are lowering their IQs, rewiring their brains.
[01:10:57.000 --> 01:11:02.000]  Just search the term doctors warn of iPhone time or tablet time or screen time
[01:11:02.000 --> 01:11:04.000]  and they've got the brain scans a decade in.
[01:11:04.000 --> 01:11:07.000]  Brain damaged.
[01:11:07.000 --> 01:11:08.000]  Reactive.
[01:11:08.000 --> 01:11:15.000]  The new nanny over a third of babies now use smart phones before they walk or talk, washed in times.
[01:11:15.000 --> 01:11:21.000]  You can type in doctors and scientists warn of screen time and children.
[01:11:21.000 --> 01:11:26.000]  It's programming them to be machines not empowering the human.
[01:11:26.000 --> 01:11:29.000]  And I'm not against technology. I'm against the way it's deployed.
[01:11:29.000 --> 01:11:34.000]  Just like all these big technocrats end up being public and saying,
[01:11:34.000 --> 01:11:36.000]  I don't allow TV in my house.
[01:11:36.000 --> 01:11:38.000]  I don't allow my kids to be on an iPhone.
[01:11:38.000 --> 01:11:41.000]  Remember Steve Jobs said that before he died?
[01:11:41.000 --> 01:11:43.000]  They said, what do you kids do on their iPads or iPhones?
[01:11:43.000 --> 01:11:45.000]  He said, I don't allow them to have them.
[01:11:45.000 --> 01:11:49.000]  I don't allow them to even be around them.
[01:11:49.000 --> 01:11:54.000]  Let me tell you, you give your kids one of those computers on a road trip, which I've done or whatever.
[01:11:54.000 --> 01:11:56.000]  Man, they freak out. They beg. They're obsessed.
[01:11:56.000 --> 01:11:59.000]  They get this weird look in their eye. I've learned to take them away from them.
[01:11:59.000 --> 01:12:02.000]  I made the decision, even though I know all this, to fully take them away.
[01:12:02.000 --> 01:12:04.000]  Because we all rationalize.
[01:12:04.000 --> 01:12:06.000]  Oh, let them watch a movie on a road trip.
[01:12:06.000 --> 01:12:08.000]  They're not just going to do that.
[01:12:08.000 --> 01:12:16.000]  This is a two-way mirror, a two-way crystal ball directly to Sauron and Mordor.
[01:12:16.000 --> 01:12:22.000]  Sauronman says to Gandalf, Gandalf says, you can't be using this crystal ball.
[01:12:22.000 --> 01:12:26.000]  It's Palantir. That's what the NSA calls one of its surveillance systems.
[01:12:26.000 --> 01:12:29.000]  Because it's two-way.
[01:12:29.000 --> 01:12:31.000]  Sauron can see back through the other way.
[01:12:31.000 --> 01:12:33.000]  And he goes, why should we be afraid to use it?
[01:12:33.000 --> 01:12:35.000]  There's always that argument.
[01:12:35.000 --> 01:12:37.000]  Oh, come on, Alex.
[01:12:37.000 --> 01:12:40.000]  Sure, they can watch you over an iPhone or over your Smart Ribbon.
[01:12:40.000 --> 01:12:42.000]  What are they going to do with it?
[01:12:42.000 --> 01:12:46.000]  Well, they're going to make you be driven by the computer and then tax you by the vinyl.
[01:12:46.000 --> 01:12:48.000]  They're going to make you control the temperature in your house.
[01:12:48.000 --> 01:12:52.000]  They're going to double charge you for your water and smart meter it.
[01:12:52.000 --> 01:12:55.000]  And then they'll know when you're watering when you're not supposed to.
[01:12:55.000 --> 01:12:57.000]  That's already happening in California.
[01:12:57.000 --> 01:12:59.000]  This is a perfect tool for total control.
[01:12:59.000 --> 01:13:02.000]  And it's not like we have angels running this grid.
[01:13:02.000 --> 01:13:06.000]  Angels don't play this harp.
[01:13:06.000 --> 01:13:08.000]  To quote Dr. Nick Baggitz.
[01:13:08.000 --> 01:13:12.000]  Now, let's shift gears into something really interesting.
[01:13:12.000 --> 01:13:14.000]  Now, I've known this for a long time.
[01:13:14.000 --> 01:13:16.000]  Not because I'm a rocket scientist,
[01:13:16.000 --> 01:13:21.000]  but I studied in the teens and the 20s of the last century, the 20th century,
[01:13:21.000 --> 01:13:24.000]  people like Colonel Sanders.
[01:13:24.000 --> 01:13:28.000]  He learned and ended up going because the Japanese hadn't cared to patent it.
[01:13:28.000 --> 01:13:29.000]  He went with corporations.
[01:13:29.000 --> 01:13:35.000]  This has been in mainline news and got monosodium glutamate and the proprietary way
[01:13:35.000 --> 01:13:39.000]  he mass produced it with the chemical companies.
[01:13:39.000 --> 01:13:42.000]  It's made out of petrochemicals.
[01:13:42.000 --> 01:13:47.000]  He found a way to basically push and market MSG and excitotoxin eats your brain.
[01:13:47.000 --> 01:13:48.000]  Very addictive.
[01:13:48.000 --> 01:13:49.000]  Makes you want to eat more later.
[01:13:49.000 --> 01:13:53.000]  The Japanese in World War I couldn't get their military to eat crappy canned horse meat.
[01:13:53.000 --> 01:13:55.000]  To try to put an MSG in it.
[01:13:55.000 --> 01:13:58.000]  They need it like it was pumpkin pie.
[01:13:58.000 --> 01:14:02.000]  And it's an excitotoxin like Dr. Blalock top brain surgeon's been on many times
[01:14:02.000 --> 01:14:05.000]  and others into broken this down.
[01:14:05.000 --> 01:14:07.000]  He's written major white papers,
[01:14:07.000 --> 01:14:11.000]  but there are literally thousands of white papers by others going back to the 20s
[01:14:11.000 --> 01:14:14.000]  about how toxins are addictive.
[01:14:14.000 --> 01:14:16.000]  The main treatment for syphilis,
[01:14:16.000 --> 01:14:19.000]  if you go back to England 200 years ago,
[01:14:19.000 --> 01:14:21.000]  right through to actually about 100 years ago,
[01:14:21.000 --> 01:14:24.000]  by the 1920s or so they phased it out,
[01:14:24.000 --> 01:14:29.000]  they would give you arsenic, an extremely dangerous poison,
[01:14:29.000 --> 01:14:33.000]  to then kill the syphilis or control its spread.
[01:14:33.000 --> 01:14:35.000]  It would also kill your cells.
[01:14:35.000 --> 01:14:39.000]  The problem was it was so addictive and acted as an impediment
[01:14:39.000 --> 01:14:41.000]  that people became,
[01:14:41.000 --> 01:14:46.000]  what they knew as arsenic heads has a methamphetamine type effect
[01:14:46.000 --> 01:14:48.000]  until you completely go insane.
[01:14:48.000 --> 01:14:52.000]  So it's damn you, damn you, you don't.
[01:14:52.000 --> 01:14:55.000]  That's why they have hundreds of chemicals based on petrochemicals
[01:14:55.000 --> 01:14:59.000]  that they call flavorings or additives that are grandfathered in
[01:14:59.000 --> 01:15:03.000]  to be secret proprietary copyright material like additives to cigarettes
[01:15:03.000 --> 01:15:04.000]  that are addictive.
[01:15:04.000 --> 01:15:07.000]  And so now they found in a major study and I'd already said this years ago
[01:15:07.000 --> 01:15:10.000]  that the, because I just know we're like any other animal
[01:15:10.000 --> 01:15:12.000]  when it comes to our physiology.
[01:15:12.000 --> 01:15:15.000]  We know this in rat studies and also insect studies.
[01:15:15.000 --> 01:15:18.000]  At low levels, after they first been exposed,
[01:15:18.000 --> 01:15:20.000]  the bees get high off of it.
[01:15:20.000 --> 01:15:24.000]  The brain metabolizes it, learns how to use it to survive,
[01:15:24.000 --> 01:15:27.000]  and then your body becomes dependent on the poison
[01:15:27.000 --> 01:15:29.000]  like alcohol or anything else.
[01:15:29.000 --> 01:15:31.000]  Science daily.
[01:15:31.000 --> 01:15:34.000]  The bees want poison.
[01:15:34.000 --> 01:15:37.000]  The problem is they finally later drop dead.
[01:15:37.000 --> 01:15:40.000]  They've got whole hives that are basically lethargic
[01:15:40.000 --> 01:15:42.000]  and bombed out of their brains.
[01:15:42.000 --> 01:15:45.000]  Then the winter comes, they gorge on the honey to live
[01:15:45.000 --> 01:15:47.000]  in the whole hive dyes.
[01:15:47.000 --> 01:15:50.000]  And that's why you go in in the spring and your hives are all dead
[01:15:50.000 --> 01:15:53.000]  because they were okay when they were there in the summer.
[01:15:53.000 --> 01:15:55.000]  But then they eat the concentrated honey
[01:15:55.000 --> 01:15:59.000]  and it's full of pesticide, kills them dead in a hammer.
[01:15:59.000 --> 01:16:04.000]  What lies at the heart of Infowars and everything we do?
[01:16:04.000 --> 01:16:08.000]  The core is fellow human beings of every race, color, and creed
[01:16:08.000 --> 01:16:10.000]  across the United States and the planet
[01:16:10.000 --> 01:16:12.000]  that believe in personal liberty.
[01:16:12.000 --> 01:16:15.000]  And it's people like you that have promoted the radio broadcasts
[01:16:15.000 --> 01:16:16.000]  their friends and family.
[01:16:16.000 --> 01:16:19.000]  It's people like you that have bought the high quality products
[01:16:19.000 --> 01:16:22.000]  at InfowarsStore.com that have made everything we do possible.
[01:16:22.000 --> 01:16:24.000]  And that's why I want to salute you.
[01:16:24.000 --> 01:16:27.000]  You have helped us build this operation.
[01:16:27.000 --> 01:16:30.000]  You stand beside us or behind us or even in front of us.
[01:16:30.000 --> 01:16:32.000]  You stand at the heart of Infowars.
[01:16:32.000 --> 01:16:35.000]  That's why the month of April we're offering some of the biggest
[01:16:35.000 --> 01:16:38.000]  specials yet to introduce listeners to these high quality
[01:16:38.000 --> 01:16:40.000]  nutraceuticals at InfowarsLife.com.
[01:16:40.000 --> 01:16:45.000]  50% off high quality colloidal silver, silver bullet.
[01:16:45.000 --> 01:16:49.000]  Buy two X2 nascent iodine to get one fluoride shield
[01:16:49.000 --> 01:16:51.000]  absolutely free and free shipping.
[01:16:51.000 --> 01:16:53.000]  50% off silver bullet.
[01:16:53.000 --> 01:16:56.000]  Free shipping, free bottles of fluoride shield detoxer.
[01:16:56.000 --> 01:16:59.000]  Find the specials at InfowarsLife.com.
[01:16:59.000 --> 01:17:00.000]  I want more candy.
[01:17:00.000 --> 01:17:01.000]  I want more video games.
[01:17:01.000 --> 01:17:02.000]  Fly, fly, fly.
[01:17:02.000 --> 01:17:06.000]  And it's that type of behavior that spurred me to do the research
[01:17:06.000 --> 01:17:10.000]  to develop a true nutraceutical formula that was designed to
[01:17:10.000 --> 01:17:12.000]  smooth out and help children focus.
[01:17:12.000 --> 01:17:15.000]  All of our children are hit with modern mind control.
[01:17:15.000 --> 01:17:18.000]  Television, music, fast food, GMOs, sugars, you name it.
[01:17:18.000 --> 01:17:21.000]  Young humans have not yet developed their nervous system
[01:17:21.000 --> 01:17:25.000]  and are being hammered daily by globalist concoctions.
[01:17:25.000 --> 01:17:28.000]  It's no wonder they can't focus and calm down and then are put
[01:17:28.000 --> 01:17:30.000]  on dangerous psychotropic drugs.
[01:17:30.000 --> 01:17:33.000]  Working with my team, we set out to find the best formula
[01:17:33.000 --> 01:17:35.000]  with the highest quality ingredients that children would
[01:17:35.000 --> 01:17:36.000]  actually like and take.
[01:17:36.000 --> 01:17:39.000]  We worked with the leading manufacturer in nutritional
[01:17:39.000 --> 01:17:41.000]  supplements that are safe for children to bring you the most
[01:17:41.000 --> 01:17:44.000]  affordable and powerful calming formula out there.
[01:17:44.000 --> 01:17:48.000]  Introducing child ease with herbs and calming extracts like
[01:17:48.000 --> 01:17:51.000]  chamomile and lemon balm and essential nutrients that
[01:17:51.000 --> 01:17:55.000]  taste great. Obtain your child ease today at InfoWarsLife.com.
[01:17:55.000 --> 01:18:21.000]  That's ChildEase exclusively at InfoWarsLife.com.
[01:18:25.000 --> 01:18:28.000]  This coffee gives you a long, smooth pick me up for hours
[01:18:28.000 --> 01:18:31.000]  without the headaches and heartburn that so many other
[01:18:31.000 --> 01:18:32.000]  coffees give me personally.
[01:18:32.000 --> 01:18:35.000]  Hands down, this is my favorite coffee and it's taken us years
[01:18:35.000 --> 01:18:39.000]  to secure connections directly to the Chiapas Mexican farmers.
[01:18:39.000 --> 01:18:42.000]  Dropped by the site today, order a bag or two and I don't
[01:18:42.000 --> 01:18:44.000]  think you're going to be disappointed.
[01:18:44.000 --> 01:18:46.000]  Available in Original or with our immune support
[01:18:46.000 --> 01:18:49.000]  Infusion Blend, you will be supporting a free press
[01:18:49.000 --> 01:18:52.000]  all the while enjoying a truly great tasting
[01:18:52.000 --> 01:18:59.000]  cup of my favorite coffee. Available at InfoWarsLife.com.
[01:18:59.000 --> 01:19:03.000]  Introducing Secret 12, the new InfoWarsLife Vitamin B12
[01:19:03.000 --> 01:19:06.000]  formulation. Secret 12 is a binary of
[01:19:06.000 --> 01:19:10.000]  nutrimental grade, bioavailable coenzyme forms of B12,
[01:19:10.000 --> 01:19:13.000]  methylcobalamin, the same kind used in B12 injections
[01:19:13.000 --> 01:19:16.000]  and adenosylcobalamin. Secret 12 is simply taken by
[01:19:16.000 --> 01:19:19.000]  mouth, right on the tongue and then swallowed.
[01:19:19.000 --> 01:19:22.000]  No needles, no injections. Secure your revolutionary
[01:19:22.000 --> 01:19:25.000]  Secret 12 formula right now at InfoWarsLife.com
[01:19:25.000 --> 01:19:29.000]  or call 888-253-3139.
[01:19:29.000 --> 01:19:32.000]  Used since before the days of the Roman Empire to support
[01:19:32.000 --> 01:19:36.000]  the body's natural systems, introducing the new InfoWarsLife.com
[01:19:36.000 --> 01:19:39.000]  Oil of oregano formulation. We have now procured the most
[01:19:39.000 --> 01:19:42.000]  high quality and potent forms of oregano oil on the market,
[01:19:42.000 --> 01:19:46.000]  extracted directly from the wild herb and sealed in easy
[01:19:46.000 --> 01:19:49.000]  to use capsules. You will no longer need to endure the burning
[01:19:49.000 --> 01:19:52.000]  of liquid oregano on the tongue. Now available in our limited
[01:19:52.000 --> 01:19:55.000]  first run at InfoWarsLife.com. That's InfoWarsLife.com
[01:19:55.000 --> 01:19:59.000]  or call 888-253-3139.
[01:19:59.000 --> 01:20:15.000]  You're listening to the Alex Jones show.
[01:20:15.000 --> 01:20:19.000]  2,000 times normal radiation found in Tokyo
[01:20:19.000 --> 01:20:23.000]  playground through the lies and disinformation. Zero hedge.
[01:20:23.000 --> 01:20:29.000]  It's Alex Jones on the GCN Radio Network.
[01:20:29.000 --> 01:20:35.000]  Radio, radio, radio, radio.
[01:20:35.000 --> 01:20:40.000]  We're going to break that down in a moment.
[01:20:40.000 --> 01:20:44.000]  Mercola reported on this decades ago.
[01:20:44.000 --> 01:20:47.000]  So did Dr. Blalock, another medical doctor.
[01:20:47.000 --> 01:20:50.000]  But if you just search the term, aspartame makes you fat
[01:20:50.000 --> 01:20:53.000]  or diet drinks make you fat, they kind of confuse the issue
[01:20:53.000 --> 01:20:55.000]  of just saying diet drinks.
[01:20:55.000 --> 01:20:59.000]  Now there's NBC News. How can diet sodas make you fat?
[01:20:59.000 --> 01:21:02.000]  Study may explain it. So we talk about this 20 years ago
[01:21:02.000 --> 01:21:04.000]  on air and get laughed at with the studies.
[01:21:04.000 --> 01:21:08.000]  Now it's mainstream news that diet sodas make you fat.
[01:21:08.000 --> 01:21:11.000]  That is aspartame-based ones. Neutral sweet.
[01:21:11.000 --> 01:21:14.000]  Equal.
[01:21:14.000 --> 01:21:16.000]  Do you even know what it is if you're a new listener?
[01:21:16.000 --> 01:21:21.000]  It is what alcohol in a molecular structure that it's bound.
[01:21:21.000 --> 01:21:24.000]  But above 87 degrees for about 10 minutes,
[01:21:24.000 --> 01:21:26.000]  it dissolves into what alcohol.
[01:21:26.000 --> 01:21:29.000]  Now I'm no rocket scientist, but mama said don't drink that
[01:21:29.000 --> 01:21:31.000]  and make you go blind.
[01:21:31.000 --> 01:21:34.000]  But here's the deal.
[01:21:34.000 --> 01:21:38.000]  It's addictive as Hades.
[01:21:38.000 --> 01:21:44.000]  Just like other poisons, are bees hooked on nectar containing pesticides?
[01:21:44.000 --> 01:21:48.000]  Newcastle University. Science Daily.
[01:21:48.000 --> 01:21:51.000]  Bees are attracted to nectar containing common pesticides.
[01:21:51.000 --> 01:21:54.000]  Scientists discovered this could increase their chances of exposure
[01:21:54.000 --> 01:21:56.000]  to high levels of pesticides.
[01:21:56.000 --> 01:21:58.000]  Yep, just like birds will eat chana berries when they're ripe,
[01:21:58.000 --> 01:22:01.000]  which have alcohol in them and will get so drunk they fall off the tree.
[01:22:01.000 --> 01:22:03.000]  I actually saw that when I was a kid, but I said,
[01:22:03.000 --> 01:22:06.000]  look at that bluejay, it's drunk, it's eating chana berries.
[01:22:06.000 --> 01:22:08.000]  And he goes, he might fall off.
[01:22:08.000 --> 01:22:11.000]  Sure enough that bird fell off, got on the ground, flopped around.
[01:22:11.000 --> 01:22:15.000]  But I said, look, the bluejay hopped off into a bush, drunker than a skunk.
[01:22:15.000 --> 01:22:19.000]  Bees, the answers have TSA there to give them a DWI.
[01:22:19.000 --> 01:22:21.000]  Well, flying while drunk.
[01:22:21.000 --> 01:22:27.000]  Bees have shown a preference for food, which contain pesticides.
[01:22:27.000 --> 01:22:31.000]  Nano, how do you pronounce that?
[01:22:31.000 --> 01:22:36.000]  Nenotonoids target the same mechanisms in the B brain
[01:22:36.000 --> 01:22:39.000]  that are affected by nicotine in the human brain.
[01:22:39.000 --> 01:22:41.000]  Oh, you know how the mafia used to kill you?
[01:22:41.000 --> 01:22:45.000]  They'd wear a leather glove, but plastic glove under it, rubber glove under it.
[01:22:45.000 --> 01:22:49.000]  There's like mainline books written on this and they'd walk over
[01:22:49.000 --> 01:22:54.000]  and just throw it on your shirt a few drops in a street.
[01:22:54.000 --> 01:22:59.000]  It'd go through and a few drops of pure nicotine, heart attack within five minutes.
[01:22:59.000 --> 01:23:02.000]  I mean, just devastating your heart will explode.
[01:23:02.000 --> 01:23:04.000]  Same deal.
[01:23:04.000 --> 01:23:07.000]  See, nicotine is an excitotoxin as well.
[01:23:07.000 --> 01:23:10.000]  Bees have shown a preference for food, which contain pesticides.
[01:23:10.000 --> 01:23:15.000]  They target the same mechanism in the B brain that affected by nicotine in the human brain.
[01:23:15.000 --> 01:23:17.000]  Bees are attracted to nectar containing common pesticides.
[01:23:17.000 --> 01:23:20.000]  Scientists at Newcastle University, Attorney College, Dublin have discovered
[01:23:20.000 --> 01:23:23.000]  this could increase their chance of exposure to high levels of pesticides.
[01:23:23.000 --> 01:23:27.000]  They seek them out, just like you or I might seek out a liquor store.
[01:23:27.000 --> 01:23:32.000]  Previous studies have suggested the exposure of this kind can affect B Fitness, the research published.
[01:23:32.000 --> 01:23:36.000]  Well, what we know is their numbers are down about 80% in the U.S.,
[01:23:36.000 --> 01:23:40.000]  about 40% in Europe, and about 60%, 70% as well in England.
[01:23:40.000 --> 01:23:42.000]  Look it up. They're dying.
[01:23:42.000 --> 01:23:44.000]  I remember 15, 16 years ago covering that.
[01:23:44.000 --> 01:23:46.000]  I was a cook. It wasn't happening.
[01:23:46.000 --> 01:23:48.000]  Now, everybody knows the bees are dying.
[01:23:48.000 --> 01:23:51.000]  Again, I'm not here bragging.
[01:23:51.000 --> 01:23:56.000]  I don't want people to say, gee, they warned the Hadron Collider could blow up half the planet.
[01:23:56.000 --> 01:23:59.000]  It actually happens because then we won't be here talking about it later.
[01:23:59.000 --> 01:24:02.000]  That's what I mean. The elite are crazy.
[01:24:02.000 --> 01:24:07.000]  It's like some psychic deep space virus by aliens was sent here to make us kill each other.
[01:24:07.000 --> 01:24:09.000]  I'm not saying that's actually happening.
[01:24:09.000 --> 01:24:12.000]  I'm just saying that could be a hypothesis to people thinking.
[01:24:12.000 --> 01:24:17.000]  Imagine a science fiction movie where they send in a psychological warfare virus of a high-tech system
[01:24:17.000 --> 01:24:23.000]  that infects biological organisms to then build psychosystems that kill each other.
[01:24:23.000 --> 01:24:31.000]  But for over 100 years, they've known toxins in the food, make it addictive, and so it was all branding.
[01:24:31.000 --> 01:24:33.000]  And it goes back more than 100 years.
[01:24:33.000 --> 01:24:44.000]  Dr. Pepper, the oldest soft drink in the United States, my grandfather's grandfather's,
[01:24:44.000 --> 01:24:49.000]  almost my grandfather's grandfather, up in Temple, he was an advertising guy.
[01:24:49.000 --> 01:24:52.000]  He owned the Temple newspaper and a couple others.
[01:24:52.000 --> 01:25:03.000]  And William Gresham, and he would go into the drug store and they had syrups of cocaine, you name it, whatever you want.
[01:25:03.000 --> 01:25:05.000]  I mean, you want to get picked up, they got it.
[01:25:05.000 --> 01:25:09.000]  And he had a drink he liked that he called the Dr. Pepper.
[01:25:09.000 --> 01:25:12.000]  And he never owned that once it got picked up in May.
[01:25:12.000 --> 01:25:16.000]  It got real popular all around town because the ingredients in it, he wasn't the only one that liked it.
[01:25:16.000 --> 01:25:21.000]  They asked him, they said, Mr. Gresham, what do you think we ought to name this?
[01:25:21.000 --> 01:25:25.000]  And he goes, you know, he's like a doctor and it peps you up.
[01:25:25.000 --> 01:25:27.000]  Dr. Pepper.
[01:25:27.000 --> 01:25:35.000]  He really felt like going out and selling advertising for his newspaper after he had one at 10, 2, and 12, or whatever it is.
[01:25:35.000 --> 01:25:37.000]  It's the same thing.
[01:25:37.000 --> 01:25:45.000]  They've known forever, and listen, I'm not telling anyone, I promise you, every time I say this to an audience of millions,
[01:25:45.000 --> 01:25:47.000]  we get emails and comments that I'm a liar.
[01:25:47.000 --> 01:25:50.000]  I'm not even going to prove what I'm about to say, I'm just going to say this is true.
[01:25:50.000 --> 01:25:57.000]  It's kind of like the Atlantic Ocean exists off the coast of New York or New Jersey or Georgia or Florida.
[01:25:57.000 --> 01:25:59.000]  It just does.
[01:25:59.000 --> 01:26:02.000]  Not going to prove it, it's known.
[01:26:02.000 --> 01:26:10.000]  That they are putting poisons in the food so you get addicted to their brand of so-called franken food.
[01:26:10.000 --> 01:26:17.000]  It's not the fat killing you, it's the GMO, it's the chemicals.
[01:26:17.000 --> 01:26:21.000]  And that's the problem with Michelle Obama.
[01:26:21.000 --> 01:26:24.000]  Number one, you don't have the government at the central level telling you what to eat.
[01:26:24.000 --> 01:26:28.000]  Then she never says, don't eat GMO, don't eat Aspartame, don't eat any of this.
[01:26:28.000 --> 01:26:33.000]  It's all, just don't eat a lot of calories.
[01:26:33.000 --> 01:26:35.000]  Just pure bull.
[01:26:35.000 --> 01:26:40.000]  So that's how they control the crises and then give you solutions that make it worse.
[01:26:40.000 --> 01:26:47.000]  Now speaking of that, that ties into this story from Zero Hedge.
