[00:00.000 --> 00:10.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:10:53.000 --> 01:11:07.000]  We're coming back with an detailed one that we haven't aired yet. An interview I did Friday that hasn't aired yet with Milo major studies out why are conservatives on average so much better looking than liberals and why do they also give more to charity and steal less.
[01:11:07.000 --> 01:11:22.000]  And the answer is, they're not liberals. They flipped everything. Classical liberals set up our country. They're pro gun. They're for low taxes. They're for do what you want. Long don't hurt somebody. The left or control freaks that want to run every aspect of your life. Here's that report.
[01:11:22.000 --> 01:11:40.000]  Political activists and journalists yet not noted for their visual appeal. But now science has confirmed what we knew all along. Conservatives are way hotter than liberals. A new study published by Cambridge University Press finds that conservative men and women tend to be physically more attractive than their political opponents.
[01:11:40.000 --> 01:11:54.000]  We find that attractive individuals are more likely to identify with the Republican Party and more likely to be conservative. The researchers concluded. So they used huge data sets and all the participants were ranked by other people on their hotness and conservatives clearly came out on top.
[01:11:54.000 --> 01:12:05.000]  This confirms a previous UCLA study which found more feminine, less manly looking women were more likely to be conservatives. Even archfeminist Lindy West admits that conservative women are prettier.
[01:12:05.000 --> 01:12:19.000]  Remember that scene in The Shining where he kisses the hot naked chick who then turns into some kind of zombie witch? Well, scientists have now confirmed that communism has the exact same effect on women. Turns out being a resentful, snarling loser manifests itself physically.
[01:12:19.000 --> 01:12:29.000]  Why do you think fat social justice warriors are constantly trying to ban offensive Halloween outfits? Sexy slender women in tight fitting costumes everywhere. Yeah, it's not rocket science.
[01:12:29.000 --> 01:12:37.000]  I'm triggered. Why do you think they tried to ban beach body ads? Same reason. The Alberta youth communists leave.
[01:12:43.000 --> 01:12:51.000]  Now I'm not saying these people are ugly, but when they try to take selfies their phones spontaneously combust. Look at these anti-milo protesters at UCLA.
[01:12:51.000 --> 01:13:00.000]  If they put as much effort into grooming as they do, silencing free speech, maybe they wouldn't look like Michael Moore and Rachel Maddow's bastard love child. Just saying.
[01:13:00.000 --> 01:13:04.000]  Look at the girl on the right. Get it? On the right?
[01:13:04.000 --> 01:13:20.000]  She's got less armpit hair than Vern Troyer's got head hair. That's for the girl on the left. Not even a soy boy is going to want to touch that spaghett.
[01:13:20.000 --> 01:13:31.000]  Somebody touch my spaghett. How do you know what that means? No one knows what it means, but it's provocative. No, it's nice.
[01:13:31.000 --> 01:13:42.000]  Shut up, Hillary girl versus Lena Donut. Let's just say I'm with her. How to be anti-feminist woman on YouTube, hot, hate of the women, nearly a teenager, unhealthy pathological need for male approval.
[01:13:42.000 --> 01:13:50.000]  How to be a feminist woman on YouTube, ugly, hate hot women, hate young hot women, unhealthy need for hair dye.
[01:13:50.000 --> 01:13:55.000]  Kill Donald Trump and then it says kill Mike Pence and then it says it's guillotine time, bitches.
[01:13:55.000 --> 01:13:58.000]  But Paul, I can give you a million examples of liberals who are ugly.
[01:13:58.000 --> 01:14:05.000]  Yeah, they're celebrities. If they weren't liberals, they wouldn't have a career. I'm talking about activists and journalists. Like this woman.
[01:14:05.000 --> 01:14:10.000]  Now, I know they say stand up for your rights, but in this case, probably not a good idea.
[01:14:10.000 --> 01:14:15.000]  Why do you think the vast majority of the journalists exposed as sex pervs have been lefties?
[01:14:15.000 --> 01:14:21.000]  Because they're ugly, they hate themselves and are therefore very unsuccessful at attracting women in the normal way.
[01:14:21.000 --> 01:14:25.000]  I mean, the elephant man gets more right swipes on Tinder than Sam Chris.
[01:14:25.000 --> 01:14:28.000]  But Paul, stop being such a bigot. People are beautiful at any size.
[01:14:28.000 --> 01:14:33.000]  Unless you disagree with their politics, in which case they're an obese tyrant or an emaciated skank.
[01:14:33.000 --> 01:14:37.000]  Unless you digitally remove their makeup and then you all have a meltdown.
[01:14:37.000 --> 01:14:41.000]  Now we cross life to CNN for a special report by me.
[01:14:41.000 --> 01:14:46.000]  Is radical feminism a refuge for fat, ugly women who can't attract high value men?
[01:14:46.000 --> 01:14:51.000]  The stereotype generally holds true because they look like swamp donkeys.
[01:14:51.000 --> 01:14:52.000]  Kind of sad, honestly.
[01:14:52.000 --> 01:14:55.000]  Speaking of CNN, everyone's mad at them for promoting cuckoldry.
[01:14:55.000 --> 01:14:59.000]  But a study in France found that leftists were more likely to be into it.
[01:14:59.000 --> 01:15:04.000]  So CNN's only appealing to its core audience who in many cases are quite literally cucks.
[01:15:04.000 --> 01:15:09.000]  So there you have it. It's not my opinion that conservatives are hotter than leftists. It's science.
[01:15:09.000 --> 01:15:12.000]  It works. It is.
[01:15:12.000 --> 01:15:15.000]  Alright, we're out of time, ladies and gentlemen.
[01:15:15.000 --> 01:15:19.000]  I'm going to come back and play Milo's report that I shot in here Friday that we haven't aired yet.
[01:15:19.000 --> 01:15:22.000]  But just briefly, the crew's reminding me, this is a big operation.
[01:15:22.000 --> 01:15:25.000]  I haven't plugged one time. I get so obsessed with news.
[01:15:25.000 --> 01:15:31.000]  We have great products at M4Store.com with the ultimate turmeric product.
[01:15:31.000 --> 01:15:34.000]  Bodies, 50% off. It's selling so fast.
[01:15:34.000 --> 01:15:37.000]  I'm going to have to end that special brain force, 25% off.
[01:15:37.000 --> 01:15:41.000]  Please help support the M4 and get great products with their t-shirts, books, videos.
[01:15:41.000 --> 01:15:50.000]  M4warStore.com, M4warsLive.com, or 888-253-3139.
[01:15:50.000 --> 01:15:52.000]  And again, you make this all possible.
[01:15:52.000 --> 01:16:02.000]  We'll be back in the secrets of QAnon with Dr. Jerome Corsi. Stay with us.
[01:16:22.000 --> 01:16:28.000]  Brain Force Plus is the next generation of advanced neural activation and new tropics.
[01:16:28.000 --> 01:16:36.000]  And now we've added a brand new ingredient called black pepper fruit extract that gives you an added kick.
[01:16:36.000 --> 01:16:43.000]  Other ingredients include vitamin B12 and neurological tonic and cognitive enhancers
[01:16:43.000 --> 01:16:49.000]  that will allow you to flip the switch and supercharge your state of mind.
[01:16:49.000 --> 01:16:57.000]  It's the real deal. Brain Force Plus, secure your bottle right now at M4warStore.com.
[01:16:57.000 --> 01:17:01.000]  Dr. Grip, you developed Living Defense for us. It took you over a year to do it. Why is this so good?
[01:17:01.000 --> 01:17:07.000]  Because people are actually waking up to the problem that pretty much scares me the most.
[01:17:07.000 --> 01:17:12.000]  I mean, I try to make sure that I don't put toxins from food and water and beverages in my system.
[01:17:12.000 --> 01:17:20.000]  But right now, we're dealing with massive parasites, which is anything that's harmful to your body that lives off a host mechanism.
[01:17:20.000 --> 01:17:26.000]  Right now, with all the refugees spreading disease around, we have biological warfare going on everywhere.
[01:17:26.000 --> 01:17:28.000]  These are all parasites.
[01:17:28.000 --> 01:17:30.000]  Tell us about all the stuff that says there's so many things that are in it.
[01:17:30.000 --> 01:17:35.000]  You have the neem in there. You have the organic clove bud, the organic wormwood.
[01:17:35.000 --> 01:17:38.000]  I recommend doing a parasite cleanse at least twice a year.
[01:17:38.000 --> 01:17:42.000]  All right, well, I'm glad we've got some back in because I'm going back on it today. It just came back in yesterday.
[01:17:42.000 --> 01:17:48.000]  Living Defense, M4WarsLive.com. And folks, you can't lose. It's full of stuff that's great for your body, period.
[01:17:48.000 --> 01:17:53.000]  And you support the broadcast, M4WarsLive.com. Thank you, Dr. Grip, from the Global Healing Center.
[01:17:53.000 --> 01:18:09.000]  Thank you so much for all your work, sir, on this great product.
[01:18:24.000 --> 01:18:27.000]  100% Organic Coffee at M4WarsLive.com.
[01:18:27.000 --> 01:18:34.000]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[01:18:34.000 --> 01:18:36.000]  Hands down, this is my favorite coffee.
[01:18:36.000 --> 01:18:41.000]  And it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[01:18:41.000 --> 01:18:45.000]  Dropped by the site today, order a bag or two, and I don't think you're going to be disappointed.
[01:18:45.000 --> 01:18:49.000]  Available in original or with our immune support infusion blend.
[01:18:49.000 --> 01:18:55.000]  You will be supporting a free press all the while enjoying a truly great tasting cup of my favorite coffee.
[01:18:55.000 --> 01:18:58.000]  Available at M4WarsLive.com.
[01:18:58.000 --> 01:19:01.000]  M4WarsLive is bringing you a breakthrough in modern medicine.
[01:19:01.000 --> 01:19:06.000]  We have found an extraordinary new, natural way to help alleviate seasonal distress symptoms,
[01:19:06.000 --> 01:19:13.000]  including promoting clear nasal and sinus passageways, eye comfort, and respiratory health, and normal breathing.
[01:19:13.000 --> 01:19:19.000]  This is pollen block. In the 1960s, researchers in France noticed that people who ate certain quail eggs
[01:19:19.000 --> 01:19:27.000]  from specific farms experienced less seasonal distress symptoms like runny nose, itchy watery eyes, and excessive mucus production.
[01:19:27.000 --> 01:19:32.000]  They began studying the effects in published trials, in their published trials.
[01:19:32.000 --> 01:19:40.000]  Now we are introducing the fruit of the research, a fast-acting chewable tablet, just two tablets at the first sign of seasonal distress
[01:19:40.000 --> 01:19:46.000]  and fast-acting pollen block starts working in about 15 minutes to help alleviate seasonal distress.
[01:19:46.000 --> 01:19:49.000]  Enjoy the air you breathe naturally with fast-acting pollen block.
[01:19:49.000 --> 01:20:11.000]  Available now at M4WarsLive.com.
[01:20:11.000 --> 01:20:21.000]  Available now at M4WarsLive.com.
[01:20:41.000 --> 01:20:51.000]  Available now at M4WarsLive.com.
[01:21:11.000 --> 01:21:21.000]  Available now at M4WarsLive.com.
[01:21:21.000 --> 01:21:31.000]  Available now at M4WarsLive.com.
[01:21:31.000 --> 01:21:40.000]  Available now at M4WarsLive.com.
[01:21:40.000 --> 01:21:50.000]  Available now at M4WarsLive.com.
[01:21:50.000 --> 01:22:00.000]  Available now at M4WarsLive.com.
[01:22:00.000 --> 01:22:09.000]  Available now at M4WarsLive.com.
[01:22:09.000 --> 01:22:19.000]  Available now at M4WarsLive.com.
[01:22:19.000 --> 01:22:29.000]  Available now at M4WarsLive.com.
[01:22:29.000 --> 01:22:38.000]  Available now at M4WarsLive.com.
[01:22:38.000 --> 01:22:48.000]  Available now at M4WarsLive.com.
[01:22:48.000 --> 01:22:58.000]  Available now at M4WarsLive.com.
[01:22:58.000 --> 01:23:08.000]  Available now at M4WarsLive.com.
[01:23:08.000 --> 01:23:18.000]  Available now at M4WarsLive.com.
[01:23:18.000 --> 01:23:28.000]  Available now at M4WarsLive.com.
[01:23:28.000 --> 01:23:38.000]  Available now at M4WarsLive.com.
[01:23:38.000 --> 01:23:47.000]  Available now at M4WarsLive.com.
[01:23:47.000 --> 01:23:57.000]  Available now at M4WarsLive.com.
[01:23:57.000 --> 01:24:07.000]  Available now at M4WarsLive.com.
[01:24:07.000 --> 01:24:16.000]  Available now at M4WarsLive.com.
[01:24:16.000 --> 01:24:26.000]  Available now at M4WarsLive.com.
[01:24:26.000 --> 01:24:36.000]  Available now at M4WarsLive.com.
[01:24:36.000 --> 01:24:46.000]  Available now at M4WarsLive.com.
[01:24:46.000 --> 01:24:56.000]  Available now at M4WarsLive.com.
[01:24:56.000 --> 01:25:06.000]  Available now at M4WarsLive.com.
[01:25:06.000 --> 01:25:16.000]  Available now at M4WarsLive.com.
[01:25:16.000 --> 01:25:26.000]  Available now at M4WarsLive.com.
[01:25:26.000 --> 01:25:36.000]  Available now at M4WarsLive.com.
[01:25:36.000 --> 01:25:44.000]  Available now at M4WarsLive.com.
[01:25:44.000 --> 01:25:54.000]  Available now at M4WarsLive.com.
[01:25:54.000 --> 01:26:04.000]  Available now at M4WarsLive.com.
[01:26:04.000 --> 01:26:12.000]  Available now at M4WarsLive.com.
[01:26:12.000 --> 01:26:22.000]  Available now at M4WarsLive.com.
[01:26:22.000 --> 01:26:32.000]  Available now at M4WarsLive.com.
[01:26:32.000 --> 01:26:40.000]  Available now at M4WarsLive.com.
[01:26:40.000 --> 01:26:50.000]  Available now at M4WarsLive.com.
[01:26:50.000 --> 01:27:00.000]  Available now at M4WarsLive.com.
[01:27:00.000 --> 01:27:08.000]  Available now at M4WarsLive.com.
[01:27:08.000 --> 01:27:18.000]  Available now at M4WarsLive.com.
[01:27:18.000 --> 01:27:28.000]  Available now at M4WarsLive.com.
[01:27:28.000 --> 01:27:36.000]  Available now at M4WarsLive.com.
[01:27:36.000 --> 01:27:46.000]  Available now at M4WarsLive.com.
[01:27:46.000 --> 01:27:56.000]  Available now at M4WarsLive.com.
[01:27:56.000 --> 01:28:04.000]  Available now at M4WarsLive.com.
[01:28:04.000 --> 01:28:14.000]  Available now at M4WarsLive.com.
[01:28:14.000 --> 01:28:24.000]  Available now at M4WarsLive.com.
[01:28:24.000 --> 01:28:32.000]  Available now at M4WarsLive.com.
[01:28:32.000 --> 01:28:42.000]  Available now at M4WarsLive.com.
[01:28:42.000 --> 01:28:52.000]  Available now at M4WarsLive.com.
[01:28:52.000 --> 01:29:02.000]  Available now at M4WarsLive.com.
[01:29:22.000 --> 01:29:32.000]  Available now at M4WarsLive.com.
[01:29:32.000 --> 01:29:42.000]  Available now at M4WarsLive.com.
[01:29:42.000 --> 01:29:52.000]  Available now at M4WarsLive.com.
[01:29:52.000 --> 01:30:02.000]  Available now at M4WarsLive.com.
[01:30:02.000 --> 01:30:10.000]  Available now at M4WarsLive.com.
[01:30:10.000 --> 01:30:20.000]  Available now at M4WarsLive.com.
[01:30:20.000 --> 01:30:30.000]  Available now at M4WarsLive.com.
[01:30:30.000 --> 01:30:40.000]  Available now at M4WarsLive.com.
[01:30:40.000 --> 01:30:50.000]  Available now at M4WarsLive.com.
[01:30:50.000 --> 01:31:00.000]  Available now at M4WarsLive.com.
[01:31:20.000 --> 01:31:30.000]  Available now at M4WarsLive.com.
[01:31:30.000 --> 01:31:40.000]  Available now at M4WarsLive.com.
[01:31:40.000 --> 01:31:50.000]  Available now at M4WarsLive.com.
[01:31:50.000 --> 01:32:00.000]  Available now at M4WarsLive.com.
[01:32:00.000 --> 01:32:08.000]  Available now at M4WarsLive.com.
[01:32:08.000 --> 01:32:18.000]  Available now at M4WarsLive.com.
[01:32:18.000 --> 01:32:28.000]  Available now at M4WarsLive.com.
[01:32:28.000 --> 01:32:36.000]  Available now at M4WarsLive.com.
[01:32:36.000 --> 01:32:46.000]  Available now at M4WarsLive.com.
[01:32:46.000 --> 01:32:56.000]  Available now at M4WarsLive.com.
[01:32:56.000 --> 01:33:04.000]  Available now at M4WarsLive.com.
[01:33:04.000 --> 01:33:14.000]  Available now at M4WarsLive.com.
[01:33:14.000 --> 01:33:24.000]  Available now at M4WarsLive.com.
[01:33:24.000 --> 01:33:32.000]  Available now at M4WarsLive.com.
[01:33:32.000 --> 01:33:42.000]  Available now at M4WarsLive.com.
[01:33:42.000 --> 01:33:52.000]  Available now at M4WarsLive.com.
[01:33:52.000 --> 01:34:00.000]  Available now at M4WarsLive.com.
[01:34:00.000 --> 01:34:10.000]  Available now at M4WarsLive.com.
[01:34:10.000 --> 01:34:20.000]  Available now at M4WarsLive.com.
[01:34:20.000 --> 01:34:28.000]  Available now at M4WarsLive.com.
[01:34:28.000 --> 01:34:38.000]  Available now at M4WarsLive.com.
[01:34:38.000 --> 01:34:48.000]  Available now at M4WarsLive.com.
[01:34:48.000 --> 01:34:56.000]  Available now at M4WarsLive.com.
[01:34:56.000 --> 01:35:06.000]  Available now at M4WarsLive.com.
[01:35:06.000 --> 01:35:16.000]  Available now at M4WarsLive.com.
[01:35:16.000 --> 01:35:24.000]  Available now at M4WarsLive.com.
[01:35:24.000 --> 01:35:34.000]  Available now at M4WarsLive.com.
[01:35:34.000 --> 01:35:44.000]  Available now at M4WarsLive.com.
[01:35:44.000 --> 01:35:52.000]  Available now at M4WarsLive.com.
[01:35:52.000 --> 01:36:02.000]  Available now at M4WarsLive.com.
[01:36:02.000 --> 01:36:12.000]  Available now at M4WarsLive.com.
[01:36:12.000 --> 01:36:20.000]  Available now at M4WarsLive.com.
[01:36:20.000 --> 01:36:30.000]  Available now at M4WarsLive.com.
[01:36:30.000 --> 01:36:40.000]  Available now at M4WarsLive.com.
[01:36:40.000 --> 01:36:48.000]  Available now at M4WarsLive.com.
[01:36:48.000 --> 01:36:58.000]  Available now at M4WarsLive.com.
[01:36:58.000 --> 01:37:08.000]  Available now at M4WarsLive.com.
[01:37:08.000 --> 01:37:16.000]  Available now at M4WarsLive.com.
[01:37:16.000 --> 01:37:26.000]  Available now at M4WarsLive.com.
[01:37:26.000 --> 01:37:36.000]  Available now at M4WarsLive.com.
[01:37:36.000 --> 01:37:44.000]  Available now at M4WarsLive.com.
[01:37:44.000 --> 01:37:54.000]  Available now at M4WarsLive.com.
[01:37:54.000 --> 01:38:04.000]  Available now at M4WarsLive.com.
[01:38:04.000 --> 01:38:12.000]  Available now at M4WarsLive.com.
[01:38:12.000 --> 01:38:22.000]  Available now at M4WarsLive.com.
[01:38:22.000 --> 01:38:32.000]  Available now at M4WarsLive.com.
[01:38:32.000 --> 01:38:40.000]  Available now at M4WarsLive.com.
[01:38:40.000 --> 01:38:50.000]  Available now at M4WarsLive.com.
[01:38:50.000 --> 01:39:00.000]  Available now at M4WarsLive.com.
[01:39:00.000 --> 01:39:08.000]  Available now at M4WarsLive.com.
[01:39:08.000 --> 01:39:18.000]  Available now at M4WarsLive.com.
[01:39:18.000 --> 01:39:28.000]  Available now at M4WarsLive.com.
[01:39:28.000 --> 01:39:36.000]  Available now at M4WarsLive.com.
[01:39:36.000 --> 01:39:46.000]  Available now at M4WarsLive.com.
[01:39:46.000 --> 01:39:56.000]  Available now at M4WarsLive.com.
[01:39:56.000 --> 01:40:04.000]  Available now at M4WarsLive.com.
[01:40:04.000 --> 01:40:14.000]  Available now at M4WarsLive.com.
[01:40:14.000 --> 01:40:24.000]  Available now at M4WarsLive.com.
[01:40:24.000 --> 01:40:32.000]  Available now at M4WarsLive.com.
[01:40:32.000 --> 01:40:42.000]  Available now at M4WarsLive.com.
[01:40:42.000 --> 01:40:52.000]  Available now at M4WarsLive.com.
[01:40:52.000 --> 01:41:00.000]  Available now at M4WarsLive.com.
[01:41:00.000 --> 01:41:10.000]  Available now at M4WarsLive.com.
[01:41:10.000 --> 01:41:20.000]  Available now at M4WarsLive.com.
[01:41:20.000 --> 01:41:30.000]  Available now at M4WarsLive.com.
[01:41:30.000 --> 01:41:40.000]  Available now at M4WarsLive.com.
[01:41:40.000 --> 01:41:48.000]  Available now at M4WarsLive.com.
[01:41:48.000 --> 01:41:58.000]  Available now at M4WarsLive.com.
[01:41:58.000 --> 01:42:08.000]  Available now at M4WarsLive.com.
[01:42:08.000 --> 01:42:16.000]  Available now at M4WarsLive.com.
[01:42:16.000 --> 01:42:26.000]  Available now at M4WarsLive.com.
[01:42:26.000 --> 01:42:36.000]  Available now at M4WarsLive.com.
[01:42:36.000 --> 01:42:44.000]  Available now at M4WarsLive.com.
[01:42:44.000 --> 01:42:54.000]  Available now at M4WarsLive.com.
[01:42:54.000 --> 01:43:04.000]  Available now at M4WarsLive.com.
[01:43:04.000 --> 01:43:12.000]  Available now at M4WarsLive.com.
[01:43:12.000 --> 01:43:22.000]  Available now at M4WarsLive.com.
[01:43:22.000 --> 01:43:32.000]  Available now at M4WarsLive.com.
[01:43:32.000 --> 01:43:40.000]  Available now at M4WarsLive.com.
[01:43:40.000 --> 01:43:50.000]  Available now at M4WarsLive.com.
[01:43:50.000 --> 01:44:00.000]  Available now at M4WarsLive.com.
[01:44:00.000 --> 01:44:08.000]  Available now at M4WarsLive.com.
[01:44:08.000 --> 01:44:18.000]  Available now at M4WarsLive.com.
[01:44:18.000 --> 01:44:28.000]  Available now at M4WarsLive.com.
[01:44:28.000 --> 01:44:36.000]  Available now at M4WarsLive.com.
[01:44:36.000 --> 01:44:46.000]  Available now at M4WarsLive.com.
[01:44:46.000 --> 01:44:56.000]  Available now at M4WarsLive.com.
[01:44:56.000 --> 01:45:06.000]  Available now at M4WarsLive.com.
[01:45:06.000 --> 01:45:16.000]  Available now at M4WarsLive.com.
[01:45:16.000 --> 01:45:24.000]  Available now at M4WarsLive.com.
[01:45:24.000 --> 01:45:34.000]  Available now at M4WarsLive.com.
[01:45:34.000 --> 01:45:44.000]  Available now at M4WarsLive.com.
[01:45:44.000 --> 01:45:52.000]  Available now at M4WarsLive.com.
[01:45:52.000 --> 01:46:02.000]  Available now at M4WarsLive.com.
[01:46:22.000 --> 01:46:32.000]  Available now at M4WarsLive.com.
[01:46:32.000 --> 01:46:42.000]  Available now at M4WarsLive.com.
[01:46:42.000 --> 01:46:52.000]  Available now at M4WarsLive.com.
[01:46:52.000 --> 01:47:02.000]  Available now at M4WarsLive.com.
[01:47:02.000 --> 01:47:12.000]  Available now at M4WarsLive.com.
[01:47:12.000 --> 01:47:22.000]  Available now at M4WarsLive.com.
[01:47:22.000 --> 01:47:30.000]  Available now at M4WarsLive.com.
[01:47:30.000 --> 01:47:40.000]  Available now at M4WarsLive.com.
[01:47:40.000 --> 01:47:50.000]  Available now at M4WarsLive.com.
[01:47:50.000 --> 01:47:58.000]  Available now at M4WarsLive.com.
[01:47:58.000 --> 01:48:08.000]  Available now at M4WarsLive.com.
[01:48:08.000 --> 01:48:18.000]  Available now at M4WarsLive.com.
[01:48:18.000 --> 01:48:28.000]  Available now at M4WarsLive.com.
[01:48:28.000 --> 01:48:38.000]  Available now at M4WarsLive.com.
[01:48:38.000 --> 01:48:48.000]  Available now at M4WarsLive.com.
[01:48:48.000 --> 01:48:58.000]  Available now at M4WarsLive.com.
[01:48:58.000 --> 01:49:06.000]  Available now at M4WarsLive.com.
[01:49:06.000 --> 01:49:16.000]  Available now at M4WarsLive.com.
[01:49:16.000 --> 01:49:26.000]  Available now at M4WarsLive.com.
[01:49:26.000 --> 01:49:34.000]  Available now at M4WarsLive.com.
[01:49:34.000 --> 01:49:44.000]  Available now at M4WarsLive.com.
[01:49:44.000 --> 01:49:54.000]  Available now at M4WarsLive.com.
[01:49:54.000 --> 01:50:02.000]  Available now at M4WarsLive.com.
[01:50:02.000 --> 01:50:12.000]  Available now at M4WarsLive.com.
[01:50:12.000 --> 01:50:22.000]  Available now at M4WarsLive.com.
[01:50:22.000 --> 01:50:30.000]  Available now at M4WarsLive.com.
[01:50:30.000 --> 01:50:40.000]  Available now at M4WarsLive.com.
[01:50:40.000 --> 01:50:50.000]  Available now at M4WarsLive.com.
[01:50:50.000 --> 01:50:58.000]  Available now at M4WarsLive.com.
[01:50:58.000 --> 01:51:08.000]  Available now at M4WarsLive.com.
[01:51:08.000 --> 01:51:18.000]  Available now at M4WarsLive.com.
[01:51:18.000 --> 01:51:26.000]  Available now at M4WarsLive.com.
[01:51:26.000 --> 01:51:36.000]  Available now at M4WarsLive.com.
[01:51:36.000 --> 01:51:46.000]  Available now at M4WarsLive.com.
[01:51:46.000 --> 01:51:54.000]  Available now at M4WarsLive.com.
[01:51:54.000 --> 01:52:04.000]  Available now at M4WarsLive.com.
[01:52:04.000 --> 01:52:14.000]  Available now at M4WarsLive.com.
[01:52:14.000 --> 01:52:22.000]  Available now at M4WarsLive.com.
[01:52:22.000 --> 01:52:32.000]  Available now at M4WarsLive.com.
[01:52:32.000 --> 01:52:42.000]  Available now at M4WarsLive.com.
[01:52:42.000 --> 01:52:50.000]  Available now at M4WarsLive.com.
[01:52:50.000 --> 01:53:00.000]  Available now at M4WarsLive.com.
[01:53:00.000 --> 01:53:10.000]  Available now at M4WarsLive.com.
[01:53:10.000 --> 01:53:18.000]  Available now at M4WarsLive.com.
[01:53:18.000 --> 01:53:28.000]  Available now at M4WarsLive.com.
[01:53:28.000 --> 01:53:38.000]  Available now at M4WarsLive.com.
[01:53:38.000 --> 01:53:46.000]  Available now at M4WarsLive.com.
[01:53:46.000 --> 01:53:56.000]  Available now at M4WarsLive.com.
[01:53:56.000 --> 01:54:06.000]  Available now at M4WarsLive.com.
[01:54:06.000 --> 01:54:14.000]  Available now at M4WarsLive.com.
[01:54:14.000 --> 01:54:24.000]  Available now at M4WarsLive.com.
[01:54:24.000 --> 01:54:34.000]  Available now at M4WarsLive.com.
[01:54:34.000 --> 01:54:42.000]  Available now at M4WarsLive.com.
[01:54:42.000 --> 01:54:52.000]  Available now at M4WarsLive.com.
[01:54:52.000 --> 01:55:02.000]  Available now at M4WarsLive.com.
[01:55:02.000 --> 01:55:10.000]  Available now at M4WarsLive.com.
[01:55:10.000 --> 01:55:20.000]  Available now at M4WarsLive.com.
[01:55:20.000 --> 01:55:30.000]  Available now at M4WarsLive.com.
[01:55:30.000 --> 01:55:38.000]  Available now at M4WarsLive.com.
[01:55:38.000 --> 01:55:48.000]  Available now at M4WarsLive.com.
[01:55:48.000 --> 01:55:58.000]  Available now at M4WarsLive.com.
[01:55:58.000 --> 01:56:08.000]  Available now at M4WarsLive.com.
[01:56:08.000 --> 01:56:28.000]  Available now at M4WarsLive.com.
[01:56:28.000 --> 01:56:38.000]  Available now at M4WarsLive.com.
[01:56:38.000 --> 01:56:48.000]  Available now at M4WarsLive.com.
[01:56:48.000 --> 01:56:58.000]  Available now at M4WarsLive.com.
[01:56:58.000 --> 01:57:08.000]  Available now at M4WarsLive.com.
[01:57:08.000 --> 01:57:16.000]  Available now at M4WarsLive.com.
[01:57:16.000 --> 01:57:26.000]  Available now at M4WarsLive.com.
[01:57:26.000 --> 01:57:36.000]  Available now at M4WarsLive.com.
[01:57:36.000 --> 01:57:46.000]  Available now at M4WarsLive.com.
[01:58:06.000 --> 01:58:16.000]  Available now at M4WarsLive.com.
[01:58:16.000 --> 01:58:26.000]  Available now at M4WarsLive.com.
[01:58:26.000 --> 01:58:36.000]  Available now at M4WarsLive.com.
[01:58:36.000 --> 01:58:46.000]  Available now at M4WarsLive.com.
[01:58:46.000 --> 01:58:56.000]  Available now at M4WarsLive.com.
[01:58:56.000 --> 01:59:06.000]  Available now at M4WarsLive.com.
[01:59:06.000 --> 01:59:16.000]  Available now at M4WarsLive.com.
[01:59:16.000 --> 01:59:26.000]  Available now at M4WarsLive.com.
[01:59:26.000 --> 01:59:46.000]  Available now at M4WarsLive.com.
[01:59:46.000 --> 01:59:56.000]  Available now at M4WarsLive.com.
