whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:46:52.880 --> 01:46:55.780]   although Chris Wallace seems to be affable,
[01:46:55.780 --> 01:46:58.880]   here's what Trump has to do.
[01:46:58.880 --> 01:47:00.480]   When he gets on that stage,
[01:47:00.480 --> 01:47:02.240]   he needs to close his eyes, Alex,
[01:47:02.240 --> 01:47:04.080]   and pretend there's nobody in that room,
[01:47:04.080 --> 01:47:06.080]   no interviewer, no Hillary.
[01:47:06.080 --> 01:47:08.280]   And when he gets two minutes,
[01:47:08.280 --> 01:47:12.080]   he needs to start talking about whatever the issue is
[01:47:12.080 --> 01:47:12.920]   he wants to talk about.
[01:47:12.920 --> 01:47:14.040]   - He needs to say,
[01:47:14.040 --> 01:47:16.040]   I wanna talk directly to the American people.
[01:47:16.040 --> 01:47:16.880]   - There you go.
[01:47:16.880 --> 01:47:18.040]   - And say, if you're tired of the past
[01:47:18.040 --> 01:47:20.960]   and being ripped off and all the corruption,
[01:47:20.960 --> 01:47:23.160]   you've seen all the rigging and the fake polls,
[01:47:23.160 --> 01:47:24.840]   the demonization of lies.
[01:47:24.840 --> 01:47:27.000]   If you want a real change,
[01:47:27.000 --> 01:47:28.800]   the whole establishment's against me.
[01:47:28.800 --> 01:47:30.000]   You've never seen anything like this.
[01:47:30.000 --> 01:47:33.720]   It's because they've got it rigged, a bunch of insiders.
[01:47:33.720 --> 01:47:35.120]   I'm gonna bring in term limits.
[01:47:35.120 --> 01:47:37.000]   I'm gonna cut your taxes.
[01:47:37.000 --> 01:47:39.400]   It's basic stuff that'll bring this country back.
[01:47:39.400 --> 01:47:40.920]   If you wanna go with the old mafia,
[01:47:40.920 --> 01:47:42.240]   you wanna buy their lies,
[01:47:42.240 --> 01:47:45.920]   you go ahead and vote for this lady right here.
[01:47:45.920 --> 01:47:47.120]   But I'm here to tell you,
[01:47:47.120 --> 01:47:49.960]   our internal polls show I'm way ahead.
[01:47:49.960 --> 01:47:52.720]   Then they've got these polls where they sample 30, 40, 50,
[01:47:52.720 --> 01:47:56.000]   60% more Democrats in the poll,
[01:47:56.000 --> 01:47:57.440]   and then say that I'm losing.
[01:47:57.440 --> 01:47:58.920]   Folks, the fix is in,
[01:47:58.920 --> 01:48:00.160]   and I'm asking the American people,
[01:48:00.160 --> 01:48:01.240]   I've been fighting for you,
[01:48:01.240 --> 01:48:02.600]   but you gotta fight for me,
[01:48:02.600 --> 01:48:03.840]   we're in this together.
[01:48:03.840 --> 01:48:06.280]   - That's right, and he's gotta look right at the camera
[01:48:06.280 --> 01:48:07.600]   when they start hollering at him,
[01:48:07.600 --> 01:48:09.680]   Mr. Trump, Mr. Trump, answer the question.
[01:48:09.680 --> 01:48:11.040]   Don't even hear 'em.
[01:48:11.040 --> 01:48:13.360]   Go on and finish your statement.
[01:48:13.360 --> 01:48:16.240]   Look, somebody's gonna say, well, that's not fair.
[01:48:16.240 --> 01:48:18.880]   Let me tell you, this gathering tonight
[01:48:18.880 --> 01:48:20.520]   is not gonna be fair.
[01:48:20.520 --> 01:48:24.080]   If he whips Hillary every way but loose,
[01:48:24.080 --> 01:48:26.280]   the media is gonna spin it the next day.
[01:48:26.280 --> 01:48:28.760]   You saw it happen with the second debate, Alex.
[01:48:28.760 --> 01:48:30.960]   The next day, the media's gonna say he lost.
[01:48:30.960 --> 01:48:34.040]   The next day, the media's gonna pull snippets out,
[01:48:34.040 --> 01:48:36.000]   and they're gonna spin 'em the way they want to.
[01:48:36.000 --> 01:48:38.280]   So he's up against a stacked deck.
[01:48:38.280 --> 01:48:40.680]   Have courage, look into that camera,
[01:48:40.680 --> 01:48:43.720]   realize this is the last chance, Alex,
[01:48:43.720 --> 01:48:46.520]   he has to talk to 50 to 60 million Americans.
[01:48:46.520 --> 01:48:49.520]   - And tell the American people it's their last chance.
[01:48:49.520 --> 01:48:50.360]   - That's right.
[01:48:50.360 --> 01:48:51.180]   - And point at Hillary and say,
[01:48:51.180 --> 01:48:52.680]   you're a communist Chinese agent,
[01:48:52.680 --> 01:48:54.360]   you've been exposed with the shadow government,
[01:48:54.360 --> 01:48:56.640]   the WikiLeaks have destroyed you,
[01:48:56.640 --> 01:48:58.440]   you tried to bribe the FBI
[01:48:58.440 --> 01:49:00.160]   to say you didn't have classified documents,
[01:49:00.160 --> 01:49:02.040]   you should be in handcuffs right now
[01:49:02.040 --> 01:49:04.400]   for criminal espionage and racketeering.
[01:49:04.400 --> 01:49:06.200]   But since you mentioned it,
[01:49:06.200 --> 01:49:08.800]   here's the Project Veritas talking to the head
[01:49:08.800 --> 01:49:11.520]   of People for the American Way,
[01:49:11.520 --> 01:49:14.080]   the main Democrat organization out there getting voters,
[01:49:14.080 --> 01:49:17.080]   Scott Fovill admitting the buses, here it is.
[01:49:17.080 --> 01:49:19.160]   - You know what, we've been busing people in
[01:49:19.160 --> 01:49:22.200]   to deal with (beep) for 50 years,
[01:49:22.200 --> 01:49:24.120]   and we're not gonna stop now.
[01:49:24.120 --> 01:49:26.880]   - This is part two of our undercover investigation
[01:49:26.880 --> 01:49:29.080]   into the dark backroom dealings
[01:49:29.080 --> 01:49:31.280]   of the Hillary Clinton campaign.
[01:49:31.280 --> 01:49:33.880]   Part one blew up on social media,
[01:49:33.880 --> 01:49:36.560]   with many Americans wondering why the mainstream media
[01:49:36.560 --> 01:49:38.480]   wasn't covering the story.
[01:49:38.480 --> 01:49:40.200]   In fact, Project Veritas action
[01:49:40.200 --> 01:49:43.680]   had television exclusives lined up around the country.
[01:49:43.680 --> 01:49:45.920]   Those television stations spiked the story
[01:49:45.920 --> 01:49:47.520]   at the last minute.
[01:49:47.520 --> 01:49:49.960]   Our sources tell us the reason they did so
[01:49:49.960 --> 01:49:52.560]   was fear of retaliation and retribution
[01:49:52.560 --> 01:49:55.240]   from a future Hillary Clinton administration.
[01:49:55.240 --> 01:49:57.480]   Truth is dangerous,
[01:49:57.480 --> 01:50:00.360]   especially when it challenges those in power.
[01:50:00.360 --> 01:50:02.280]   - All right, and then he goes on from there.
[01:50:02.280 --> 01:50:05.560]   So they're on video bragging, and later he says,
[01:50:05.560 --> 01:50:07.160]   nobody's gonna stop us, there is no law,
[01:50:07.160 --> 01:50:08.320]   we run everything now.
[01:50:08.320 --> 01:50:11.280]   We've reached the tyranny tipping point, Larry Nichols.
[01:50:11.280 --> 01:50:15.360]   - Yes, you know, Alex, you and I talked some months ago now
[01:50:15.360 --> 01:50:17.720]   about we are in a velvet coup.
[01:50:17.720 --> 01:50:21.000]   We are actually in a coup d'etat.
[01:50:21.000 --> 01:50:23.320]   As a matter of fact, the other night I heard Newt Gingrich,
[01:50:23.320 --> 01:50:25.840]   he was quoting some friend of his that wrote an article
[01:50:25.840 --> 01:50:29.520]   and said, Newt Gingrich said, we are in a coup d'etat.
[01:50:29.520 --> 01:50:32.000]   He said, they are taking it over
[01:50:32.000 --> 01:50:33.160]   unless we stand up.
[01:50:33.160 --> 01:50:36.360]   That's why Trump has got to come forward tonight.
[01:50:36.360 --> 01:50:39.040]   And he's got to tell it, he's gotta tell it all.
[01:50:39.040 --> 01:50:41.480]   You know, the Russian thing, he needs to say,
[01:50:41.480 --> 01:50:44.680]   hey folks, they're claiming that WikiLeaks is Russia
[01:50:44.680 --> 01:50:45.880]   and I'm their big buddy.
[01:50:45.880 --> 01:50:49.400]   Let me ask you this, to a sane, rational human being,
[01:50:49.400 --> 01:50:52.080]   if you were Putin, and here is Donald Trump
[01:50:52.080 --> 01:50:53.760]   that's gonna beef up our military,
[01:50:53.760 --> 01:50:56.080]   bring the military back to what it should be in the world.
[01:50:56.080 --> 01:50:58.320]   - Stay right there, stay right there, absolutely.
[01:50:58.320 --> 01:50:59.160]   Stay there.
[01:51:01.320 --> 01:51:02.760]   - My name is Liam, I'm 41.
[01:51:02.760 --> 01:51:05.600]   I've been using One World Way for two and a half years now.
[01:51:05.600 --> 01:51:07.840]   I suffered a bulged L4 and L5 disc
[01:51:07.840 --> 01:51:09.840]   from a car accident three years ago.
[01:51:09.840 --> 01:51:12.800]   And since that time, I've been unable to walk long distances,
[01:51:12.800 --> 01:51:15.000]   do any minor lifting or just normal activities
[01:51:15.000 --> 01:51:17.840]   with my children without having severe back pain.
[01:51:17.840 --> 01:51:19.600]   Since I've started using One World Way,
[01:51:19.600 --> 01:51:21.040]   I've been able to walk more,
[01:51:21.040 --> 01:51:22.680]   engage in activities with my children
[01:51:22.680 --> 01:51:24.360]   and have less lower back pain.
[01:51:24.360 --> 01:51:26.800]   One World Way has helped me regain back my strength,
[01:51:26.800 --> 01:51:28.860]   confidence and have a healthier life.
[01:51:28.860 --> 01:51:31.080]   I've noticed a weight loss of about 20 pounds,
[01:51:31.080 --> 01:51:34.600]   my A1C dropped two points and I have more energy now.
[01:51:34.600 --> 01:51:37.320]   One World Way has helped me regain back my life.
[01:51:37.320 --> 01:51:39.280]   - The results for clients on One World Way
[01:51:39.280 --> 01:51:41.760]   have surpassed the results for most any other supplements
[01:51:41.760 --> 01:51:44.040]   as well as all other weight protein powders.
[01:51:44.040 --> 01:51:46.920]   One World Way is non-denatured and frequency encoded.
[01:51:46.920 --> 01:51:48.320]   We believe the frequency encoding
[01:51:48.320 --> 01:51:49.600]   increases your body's production
[01:51:49.600 --> 01:51:51.680]   of glutathione and energy production.
[01:51:51.680 --> 01:51:56.680]   Call 888-988-3325 or visit oneworldway.com.
[01:51:56.680 --> 01:52:00.040]   That's oneworld, W-H-E-Y.com.
[01:52:00.040 --> 01:52:03.480]   Water is the single most important thing your body needs.
[01:52:03.480 --> 01:52:06.760]   So you wanna be sure it's the best for you and your family.
[01:52:06.760 --> 01:52:09.400]   Since 2005, thousands have depended
[01:52:09.400 --> 01:52:11.080]   on Berkey Purified Water.
[01:52:11.080 --> 01:52:13.360]   The Berkey guy provides the lowest price
[01:52:13.360 --> 01:52:15.720]   filtration systems in every size.
[01:52:15.720 --> 01:52:19.560]   For incredibly delicious water now and in an emergency,
[01:52:19.560 --> 01:52:24.560]   get to goberkey.com or call 877-886-3653.
[01:52:24.560 --> 01:52:29.800]   877-886-3653, goberkey.com.
[01:52:29.800 --> 01:52:32.240]   katiarmor.com is your one-stop shop
[01:52:32.240 --> 01:52:34.640]   for the highest quality body armor, period.
[01:52:34.640 --> 01:52:37.080]   With packages starting at 169.99
[01:52:37.080 --> 01:52:38.720]   and free shipping on every order.
[01:52:38.720 --> 01:52:40.440]   Why would you go anywhere else?
[01:52:40.440 --> 01:52:43.280]   Katie offers rifle threat rated armor up to level four
[01:52:43.280 --> 01:52:45.080]   and now introducing trauma pads.
[01:52:45.080 --> 01:52:48.160]   Go to katiarmor.com and get your body armor today
[01:52:48.160 --> 01:52:49.320]   while you still can.
[01:52:49.320 --> 01:52:51.520]   Mention this ad and receive a free water filter
[01:52:51.520 --> 01:52:54.000]   for a limited time with any body armor package.
[01:52:54.000 --> 01:52:57.520]   Go to katiarmor.com, that's K-A-T-I-armor.com.
[01:52:57.520 --> 01:52:58.960]   Come and take it.
[01:53:00.040 --> 01:53:00.880]   This is Dan Pilla.
[01:53:00.880 --> 01:53:02.600]   Do you owe the IRS money you can't pay?
[01:53:02.600 --> 01:53:04.280]   Are tax debts crippling you?
[01:53:04.280 --> 01:53:07.080]   I've defended people from the IRS for over 30 years.
[01:53:07.080 --> 01:53:09.360]   I've helped thousands and I can help you too.
[01:53:09.360 --> 01:53:11.800]   I wrote the book on IRS settlement and I'm telling you,
[01:53:11.800 --> 01:53:13.880]   there's no such thing as a hopeless case.
[01:53:13.880 --> 01:53:17.880]   Call 800-34-NO-TAX to finally get free of IRS debt.
[01:53:17.880 --> 01:53:19.240]   With the IRS's new programs,
[01:53:19.240 --> 01:53:21.640]   there's never been a better time to solve your problem.
[01:53:21.640 --> 01:53:25.760]   Call 800-34-NO-TAX, that's 800-34-NO-TAX
[01:53:25.760 --> 01:53:28.400]   or my website, danpilla.com.
[01:53:29.120 --> 01:53:32.000]   We use mobile devices right against our bodies every day,
[01:53:32.000 --> 01:53:33.880]   but growing scientific evidence has emerged
[01:53:33.880 --> 01:53:36.400]   showing serious health risks associated with exposure
[01:53:36.400 --> 01:53:38.680]   to EMF radiation emitted from these devices.
[01:53:38.680 --> 01:53:40.440]   The solution is Defender Shield,
[01:53:40.440 --> 01:53:43.080]   the most effective mobile radiation shielding ever developed.
[01:53:43.080 --> 01:53:46.200]   Defender Shield blocks virtually 100% of EMF radiation
[01:53:46.200 --> 01:53:48.040]   from cell phones, tablets, and laptops
[01:53:48.040 --> 01:53:50.080]   and starts at just $64.99.
[01:53:50.080 --> 01:53:51.920]   Buy now at defendershield.com.
[01:53:51.920 --> 01:53:54.320]   For 10% off, use promo code GCN.
[01:53:54.320 --> 01:53:56.600]   DefenderShield.com, the worldwide leader
[01:53:56.600 --> 01:53:58.120]   in mobile radiation shielding.
[01:54:00.120 --> 01:54:01.560]   (upbeat music)
[01:54:01.560 --> 01:54:05.280]   - The Genesis Communications Radio Network proudly presents
[01:54:05.280 --> 01:54:10.280]   The Alex Jones Show, because there's a war on for your mind.
[01:54:10.280 --> 01:54:12.360]   - All right, Larry Nichols is our guest.
[01:54:12.360 --> 01:54:16.200]   I wanna get with him some of this big inquire piece.
[01:54:16.200 --> 01:54:18.480]   The WikiLeaks are so devastating.
[01:54:18.480 --> 01:54:20.240]   The whole world is turning against Hillary
[01:54:20.240 --> 01:54:21.440]   and this crime syndicate
[01:54:21.440 --> 01:54:24.480]   because they know how dangerous she is.
[01:54:24.480 --> 01:54:25.360]   You were getting into the fact
[01:54:25.360 --> 01:54:27.120]   that he's gonna be in our military.
[01:54:28.200 --> 01:54:30.320]   Why then would Russia be more pro-Trump?
[01:54:30.320 --> 01:54:32.200]   Well, because they understand how dangerous
[01:54:32.200 --> 01:54:34.320]   Hillary and the neocons are.
[01:54:34.320 --> 01:54:36.080]   Hillary now, it turns out in the WikiLeaks
[01:54:36.080 --> 01:54:39.000]   that the FBI was investigating her
[01:54:39.000 --> 01:54:40.960]   for stealing furniture from the State Department.
[01:54:40.960 --> 01:54:44.880]   I mean, these people are incredible, stingy, trashy people.
[01:54:44.880 --> 01:54:47.240]   I wanted to ask you about this though.
[01:54:47.240 --> 01:54:52.240]   We have the chef on yesterday for the Clintons
[01:54:52.240 --> 01:54:54.480]   who worked for them for a very long time.
[01:54:54.480 --> 01:54:58.760]   He said that they would call black servers the N-word.
[01:54:58.760 --> 01:55:00.080]   They would call Hispanics names,
[01:55:00.080 --> 01:55:01.800]   but they would call other people names.
[01:55:01.800 --> 01:55:03.400]   And then also she wrote lots of notes
[01:55:03.400 --> 01:55:05.160]   calling people the N-word.
[01:55:05.160 --> 01:55:07.600]   A former Clinton chef, again, that's up on infowars.com,
[01:55:07.600 --> 01:55:08.800]   Tracy Martin.
[01:55:08.800 --> 01:55:10.720]   Larry Nichols, your experiences,
[01:55:10.720 --> 01:55:13.280]   what type of stuff did you ever hear come out of their mouths?
[01:55:13.280 --> 01:55:16.400]   - Well, let's see, how about calling Dickie Morris
[01:55:16.400 --> 01:55:18.840]   that little fat Jew bastard?
[01:55:18.840 --> 01:55:21.880]   How about every black person that came in,
[01:55:21.880 --> 01:55:26.400]   specifically one guy that was kind of famous at the time,
[01:55:26.400 --> 01:55:27.240]   what was his name?
[01:55:27.240 --> 01:55:29.200]   The head of the Rainbow Coalition?
[01:55:29.200 --> 01:55:31.480]   - Jesse Jackson.
[01:55:31.480 --> 01:55:35.400]   - Jesse Jackson, they called him the N-word,
[01:55:35.400 --> 01:55:37.080]   left and right.
[01:55:37.080 --> 01:55:42.080]   And he and his N-word organization, yeah.
[01:55:42.080 --> 01:55:43.720]   Now I've heard of them.
[01:55:43.720 --> 01:55:45.080]   You don't have to be around them long
[01:55:45.080 --> 01:55:47.000]   until you hear that and worse.
[01:55:47.000 --> 01:55:49.280]   Ask anybody that was working with the Clintons
[01:55:49.280 --> 01:55:50.600]   when they were president.
[01:55:50.600 --> 01:55:53.680]   Ask the people that were walking up and down the halls
[01:55:53.680 --> 01:55:55.640]   in the White House when Hillary would come by
[01:55:55.640 --> 01:55:59.160]   and they'd jump in a closet, not to have to pass her.
[01:55:59.160 --> 01:56:02.360]   No, no, don't tell me.
[01:56:02.360 --> 01:56:03.200]   - Well, let's expand on that.
[01:56:03.200 --> 01:56:04.520]   I've talked to people that were there,
[01:56:04.520 --> 01:56:07.180]   that Jesse Jackson, when he had to bring women or kids
[01:56:07.180 --> 01:56:09.080]   around Bill, that he would like say,
[01:56:09.080 --> 01:56:11.360]   "Watch out, now watch out, he'll grab you."
[01:56:11.360 --> 01:56:13.880]   And then he was actually scared of them.
[01:56:13.880 --> 01:56:14.920]   - Absolutely.
[01:56:14.920 --> 01:56:17.920]   And Ron Brown, you know, the head of commerce,
[01:56:17.920 --> 01:56:20.000]   killed out in the plane crash.
[01:56:20.000 --> 01:56:22.560]   Would you know, you know why Ron Brown got to be
[01:56:22.560 --> 01:56:24.840]   the head of the commerce department?
[01:56:24.840 --> 01:56:27.400]   Because Bill Clinton had accosted his daughter,
[01:56:27.400 --> 01:56:29.760]   his 16 year old daughter.
[01:56:29.760 --> 01:56:31.720]   And Ron Brown found out about it.
[01:56:31.720 --> 01:56:35.240]   Well, then he gave him that appointment to cool him down.
[01:56:35.240 --> 01:56:38.040]   I mean, these people are, Alex, I've told you,
[01:56:38.040 --> 01:56:40.960]   we've told people, we've done everything we can
[01:56:40.960 --> 01:56:45.920]   to warn people, but they have got Joseph Gerber
[01:56:45.920 --> 01:56:48.320]   working for them, just as if he were setting
[01:56:48.320 --> 01:56:51.720]   in those offices, because they're doing
[01:56:51.720 --> 01:56:54.660]   just what we did when I was with them.
[01:56:54.660 --> 01:56:57.520]   You get control of the media, Alex,
[01:56:57.520 --> 01:57:00.120]   and you keep telling the American people
[01:57:00.120 --> 01:57:03.400]   everything that you said over and over and over.
[01:57:03.400 --> 01:57:06.720]   - I was about to say, when you see the head
[01:57:06.720 --> 01:57:11.720]   and the deputy head of top democratic organizations,
[01:57:11.720 --> 01:57:13.900]   literally with crazed looks in their eyes saying,
[01:57:13.900 --> 01:57:15.320]   "We're gonna steal the elections.
[01:57:15.320 --> 01:57:16.400]   "We're gonna steal the country.
[01:57:16.400 --> 01:57:17.360]   "It's all ours.
[01:57:17.360 --> 01:57:18.960]   "Nobody can stop us."
[01:57:18.960 --> 01:57:21.440]   I mean, this is like a movie.
[01:57:21.440 --> 01:57:23.360]   I mean, these people are crazed.
[01:57:23.360 --> 01:57:25.160]   - They are, and you were talking about
[01:57:25.160 --> 01:57:28.480]   the stealing furniture out of the State Department.
[01:57:28.480 --> 01:57:31.200]   Don't you recall when they left the White House,
[01:57:31.200 --> 01:57:32.640]   when George Bush was good enough
[01:57:32.640 --> 01:57:34.540]   to let them take Air Force Two?
[01:57:34.540 --> 01:57:36.960]   They stole stuff out of the White House,
[01:57:36.960 --> 01:57:38.640]   stole Washington's China.
[01:57:38.640 --> 01:57:43.200]   They got fined $50,000 and had to bring the stuff back.
[01:57:43.200 --> 01:57:44.040]   - No, I know.
[01:57:44.040 --> 01:57:46.520]   I mean, these are literally the daughter
[01:57:46.520 --> 01:57:49.960]   of an organized crime chief and a white trash scumbag.
[01:57:49.960 --> 01:57:52.160]   God, I can't believe it.
[01:57:52.160 --> 01:57:54.640]   - Well, but you have to believe it.
[01:57:54.640 --> 01:57:55.960]   You have to believe it.
[01:57:55.960 --> 01:57:57.560]   All of you have to know,
[01:57:57.560 --> 01:58:00.600]   and that's one of the things Trump needs to say tonight.
[01:58:00.600 --> 01:58:03.480]   Look, they say that I'm against all of Islam.
[01:58:03.480 --> 01:58:06.040]   Now, personally, Alex, I am, but that's me.
[01:58:06.040 --> 01:58:07.320]   That's not Trump.
[01:58:07.320 --> 01:58:09.220]   And then he needs to say, "Ladies and gentlemen,
[01:58:09.220 --> 01:58:10.380]   "you know what I said?
[01:58:10.380 --> 01:58:13.720]   "I said as long as we're bringing people in from Syria
[01:58:13.720 --> 01:58:15.800]   "that cannot possibly be vetted,
[01:58:15.800 --> 01:58:18.920]   "what I said was we need to halt all of that
[01:58:18.920 --> 01:58:21.980]   "until we get a system that can properly vet 'em."
[01:58:21.980 --> 01:58:23.800]   - I wanna ask you, 'cause you've been proven totally right,
[01:58:23.800 --> 01:58:25.440]   the next 19 days, what they're gonna do,
[01:58:25.440 --> 01:58:26.280]   what Trump needs to do,
[01:58:26.280 --> 01:58:29.840]   and more about the latest Inquirer information.
[01:58:29.840 --> 01:58:32.080]   But clearly, they're gonna try to steal it.
[01:58:32.080 --> 01:58:34.120]   How do we counter that?
[01:58:34.120 --> 01:58:36.960]   Wow, what a time to be alive, ladies and gentlemen.
[01:58:36.960 --> 01:58:37.800]   We'll be right back.
[01:58:37.800 --> 01:58:38.640]   Stay with us.
[01:58:39.340 --> 01:58:40.820]   (dramatic music)
[01:58:40.820 --> 01:58:42.760]   - Thank you for listening to GCN.
[01:58:42.760 --> 01:58:46.440]   Visit GCNlive.com today.
[01:58:46.440 --> 01:58:52.720]   - Electrify your day with Secret 12.
[01:58:52.720 --> 01:58:54.300]   It's like lightning in a bottle.
[01:58:54.300 --> 01:58:56.780]   We all have days in which we just can't seem to perform
[01:58:56.780 --> 01:58:58.140]   at the level we'd like to.
[01:58:58.140 --> 01:59:00.040]   InfoWars Live Secret 12 is designed
[01:59:00.040 --> 01:59:02.300]   to naturally energize your body and mind
[01:59:02.300 --> 01:59:05.020]   with two great tasting and super high-quality forms
[01:59:05.020 --> 01:59:06.140]   of vitamin B12.
[01:59:06.140 --> 01:59:07.720]   Proper vitamin and nutrient intake
[01:59:07.720 --> 01:59:10.060]   is essential to keep your body functioning
[01:59:10.060 --> 01:59:11.140]   at optimum levels.
[01:59:11.140 --> 01:59:13.940]   The reality is, it's hard to take in the proper amount
[01:59:13.940 --> 01:59:16.860]   of vitamins we need each day with our modern diets.
[01:59:16.860 --> 01:59:19.660]   Secret 12 by InfoWars Live is an easy way
[01:59:19.660 --> 01:59:22.340]   to naturally upgrade your vitamin B12 intake
[01:59:22.340 --> 01:59:24.660]   and support your body's natural systems.
[01:59:24.660 --> 01:59:27.020]   It pairs two forms of vitamin B12
[01:59:27.020 --> 01:59:29.420]   into one explosive formula.
[01:59:29.420 --> 01:59:31.620]   Vitamin B12 supports healthy energy levels
[01:59:31.620 --> 01:59:33.060]   through red blood cell formation
[01:59:33.060 --> 01:59:35.300]   and aiding in the body's natural processes,
[01:59:35.300 --> 01:59:38.400]   but it also assists with many other functions of the body.
[01:59:38.400 --> 01:59:40.120]   Electrify your mind and body
[01:59:40.120 --> 01:59:41.920]   and take your health to the next level.
[01:59:41.920 --> 01:59:45.920]   Experience the power of Secret 12 at InfoWarsLive.com.
[01:59:45.920 --> 01:59:48.120]   That's InfoWarsLive.com.
[01:59:48.120 --> 01:59:55.220]   - You're listening to The Alex Jones Show.
[01:59:55.220 --> 02:00:04.060]   (upbeat music)
[02:00:04.060 --> 02:00:06.640]   (upbeat music)
[02:00:06.640 --> 02:00:14.000]   Waging war on corruption.
[02:00:14.000 --> 02:00:16.880]   It's Alex Jones coming to you live
[02:00:16.880 --> 02:00:19.880]   from the front lines of the InfoWars.
[02:00:19.880 --> 02:00:27.460]   - Larry Nichols is our guest.
[02:00:27.460 --> 02:00:31.280]   Larry, we have the head of the New York elections,
[02:00:31.280 --> 02:00:33.640]   a Democrat, admitting fraud's going on
[02:00:33.640 --> 02:00:36.400]   with people being bused around the vote 10 times.
[02:00:36.400 --> 02:00:38.680]   We have the national coordinator for the Democrats
[02:00:38.680 --> 02:00:41.120]   at 340 times at the White House,
[02:00:41.120 --> 02:00:43.800]   admitting it and just openly saying,
[02:00:43.800 --> 02:00:44.880]   F them, we're taking over.
[02:00:44.880 --> 02:00:46.480]   I mean, it's very mafia.
[02:00:46.480 --> 02:00:47.880]   It's very aggressive.
[02:00:47.880 --> 02:00:49.360]   We played most of it in the first hour.
[02:00:49.360 --> 02:00:50.920]   It's up on InfoWars.com.
[02:00:50.920 --> 02:00:54.240]   How do we stop them?
[02:00:54.240 --> 02:00:55.480]   And then if they do get in,
[02:00:55.480 --> 02:00:58.440]   they do have that criminal energy now in their eyes
[02:00:58.440 --> 02:01:00.160]   that I've seen in old film footage
[02:01:00.160 --> 02:01:02.480]   of communists and Nazis and stuff.
[02:01:02.480 --> 02:01:04.320]   They're gonna make a craze run everybody.
[02:01:04.320 --> 02:01:06.680]   So all I can say is,
[02:01:06.680 --> 02:01:08.480]   boy, folks, I'm glad we got the Second Amendment
[02:01:08.480 --> 02:01:09.320]   to defend ourselves
[02:01:09.320 --> 02:01:12.040]   'cause they think nothing's there to stop them.
[02:01:12.040 --> 02:01:13.200]   They're gonna go crazy.
[02:01:13.200 --> 02:01:17.160]   - Absolutely, I'll tell you how to stop them right now.
[02:01:17.160 --> 02:01:18.920]   Now, folks, please hear me.
[02:01:18.920 --> 02:01:21.540]   All of you fellow veterans,
[02:01:21.540 --> 02:01:26.480]   I need veterans organizations to gather up teams
[02:01:26.480 --> 02:01:30.760]   and you need to go to the inner city precincts in your town,
[02:01:30.760 --> 02:01:31.740]   your community.
[02:01:32.580 --> 02:01:34.340]   Five, six, seven, eight of you, 10 of you.
[02:01:34.340 --> 02:01:36.460]   - Because this is the true final defense of the Republic
[02:01:36.460 --> 02:01:37.980]   more than any foreign land.
[02:01:37.980 --> 02:01:39.300]   This is it. - Absolutely.
[02:01:39.300 --> 02:01:42.100]   Now, you go in there, it's not hard to spot.
[02:01:42.100 --> 02:01:44.940]   You'll see vans come up, you'll see buses come up,
[02:01:44.940 --> 02:01:47.260]   and you'll see the same people going in and out
[02:01:47.260 --> 02:01:49.620]   of that precinct over and over and over.
[02:01:49.620 --> 02:01:51.540]   When you see it,
[02:01:51.540 --> 02:01:54.100]   and the reason I say eight or 10 of you go in there
[02:01:54.100 --> 02:01:56.420]   because it's gonna be a little risky.
[02:01:56.420 --> 02:01:58.340]   You're going into the heart of the ghettos
[02:01:58.340 --> 02:01:59.620]   of these communities.
[02:01:59.620 --> 02:02:01.980]   They know it, they know you won't go,
[02:02:01.980 --> 02:02:05.420]   but veterans, go, get your teams together, go in.
[02:02:05.420 --> 02:02:09.080]   And when you see it, instantly, that minute,
[02:02:09.080 --> 02:02:11.900]   record it on your phone, take a picture or two,
[02:02:11.900 --> 02:02:13.660]   and then call me.
[02:02:13.660 --> 02:02:16.220]   Call me, I'll get the word out instantly.
[02:02:16.220 --> 02:02:18.020]   We gotta catch 'em in real time.
[02:02:18.020 --> 02:02:19.340]   That's what you gotta do.
[02:02:19.340 --> 02:02:22.460]   Now, when it comes to the push-button machines,
[02:02:22.460 --> 02:02:24.780]   the touch voting machines, Alex,
[02:02:24.780 --> 02:02:28.500]   guys, everybody, when you go in
[02:02:28.500 --> 02:02:32.580]   and the voting machine is push-button, touch machine,
[02:02:32.580 --> 02:02:37.260]   you make them show you a printed proof
[02:02:37.260 --> 02:02:40.460]   of your votes being registered the way you cast 'em.
[02:02:40.460 --> 02:02:44.820]   And if they can't do that or tell you they can't do that,
[02:02:44.820 --> 02:02:47.920]   then you demand to have a paper ballot.
[02:02:47.920 --> 02:02:49.580]   Every place is supposed to have a paper ballot.
[02:02:49.580 --> 02:02:51.700]   - In fact, demand 'em by law, they're supposed to have it.
[02:02:51.700 --> 02:02:53.500]   In fact, just demand one every time.
[02:02:53.500 --> 02:02:58.420]   - Now, if they say, well, we don't have paper ballots here,
[02:02:58.420 --> 02:03:01.300]   which is against the law, but they'll say that probably,
[02:03:01.300 --> 02:03:02.980]   then it's simple.
[02:03:02.980 --> 02:03:07.500]   They'll tell you you need to go then to the city
