[00:00:00.683 --> 00:00:04.754]  Infowars.com is tomorrow's news.
[02:11:09.147 --> 02:11:12.129]  So I announced, Hey, I'm on the end of September.
[02:11:12.129 --> 02:11:22.496]  And, uh, well, what I told Joe, even at that time, I said, what's weird is if I used to call you, you called me back in a day or two, but I'm all over your show.
[02:11:22.496 --> 02:11:23.497]  It's the main topic.
[02:11:23.497 --> 02:11:24.478]  I'm sure you're sick of that.
[02:11:24.478 --> 02:11:30.001]  I like to set the record straight and listen to things, but the fact that I don't get a call back is what hurts.
[02:11:30.001 --> 02:11:32.543]  I said, I don't need to come on your show.
[02:11:32.543 --> 02:11:35.185]  Just call me back.
[02:11:38.107 --> 02:11:41.229]  And that's the issue for me, is the personal thing.
[02:11:41.229 --> 02:11:44.031]  And that's what's very, very irritating.
[02:11:44.031 --> 02:11:47.213]  But I'm not upset about that.
[02:11:47.213 --> 02:11:48.374]  It's fine with me.
[02:11:48.374 --> 02:11:49.395]  I have my own platform.
[02:11:50.452 --> 02:12:00.560]  It's not like I'm desperately trying to get on air and they wanted me to do movies and Discovery Channel shows and History Channel shows and I did like three History Channel shows and a couple Discovery Channel shows and I've done... I've done it all.
[02:12:00.560 --> 02:12:01.941]  I've turned it all down.
[02:12:01.941 --> 02:12:15.191]  Because it always becomes laborious and it's controlled and it's... People like Joe Rogan's experience, his podcast, because it's not filtered, he doesn't tell you what to say, he doesn't control what you do, and it's real.
[02:12:15.191 --> 02:12:18.433]  People like that live, real thing.
[02:12:18.433 --> 02:12:20.075]  Well, believe me, I got plenty of that on my shelf.
[02:12:21.479 --> 02:12:34.270]  The fact they're trying to suppress me and keep me off of all these platforms like iTunes and Spotify and YouTube and Google, where Joe dominates, where I did dominate, but because I won the races.
[02:12:34.270 --> 02:12:40.896]  See, in the real world, when you win the Indy 500, or they shoot the champagne on you, then you never drive again.
[02:12:40.896 --> 02:12:44.840]  Because see, I was driving a car they didn't want in the race.
[02:12:44.840 --> 02:12:46.781]  And I beat them by like 20 laps.
[02:12:46.781 --> 02:12:48.203]  It's like rollerball where they're telling
[02:12:49.827 --> 02:12:53.409]  James Conn, like, if you've won too many championships, give up.
[02:12:53.409 --> 02:12:55.570]  He won't do it.
[02:12:55.570 --> 02:12:57.151]  And that's pretty much what he said.
[02:12:57.151 --> 02:13:00.553]  So, it's not like I'm sitting here going, I've got to be number one, dammit!
[02:13:00.553 --> 02:13:02.635]  I'm already number one.
[02:13:02.635 --> 02:13:10.239]  And it's the personal thing that gets to me that it's like a rope-a-dope.
[02:13:10.239 --> 02:13:11.580]  We don't want Alex bitching about
[02:13:13.038 --> 02:13:16.422]  Now, you know, your podcast has gone more establishment or whatever.
[02:13:16.422 --> 02:13:22.749]  And so we're going to call Alex and tell him, oh, you'll be on and then just rope a dope through the election till it's over.
[02:13:22.749 --> 02:13:23.831]  I mean, that's what it smells like.
[02:13:23.831 --> 02:13:25.232]  I mean, at a gut level for this.
[02:13:25.232 --> 02:13:27.715]  And it's just kind of like almost like I don't even want to go to it.
[02:13:27.715 --> 02:13:32.341]  Like if you ask me on now, I think I'm serious.
[02:13:32.341 --> 02:13:33.242]  I think I might turn it down.
[02:13:34.844 --> 02:13:37.265]  Because who knows what it'll be at that point.
[02:13:37.265 --> 02:13:41.107]  You know, it's almost like selling out at that point to go on something like that.
[02:13:41.107 --> 02:13:42.768]  But I never turn down live stuff.
[02:13:42.768 --> 02:13:45.289]  So, once out of me, about 90% says I'll do it.
[02:13:45.289 --> 02:13:49.111]  But worrying about it, like wondering, why does my friend never call me back now?
[02:13:49.111 --> 02:13:52.012]  And then, why does he say you're on and then I'm not on?
[02:13:52.012 --> 02:13:56.134]  And then I forget what the, what was the other question the caller was asking?
[02:13:56.134 --> 02:13:58.996]  What was the other question?
[02:13:58.996 --> 02:14:01.397]  Listen, I didn't even know who William Cooper was.
[02:14:02.907 --> 02:14:05.390]  I wasn't into UFOs.
[02:14:05.390 --> 02:14:07.433]  I wasn't into stuff like that.
[02:14:07.433 --> 02:14:12.379]  And then I got on air, I was like a John Birch Society type guy, a Ron Paul type guy.
[02:14:12.379 --> 02:14:15.462]  And then people would say, hey, get William Cooper on, blah, blah.
[02:14:15.462 --> 02:14:17.505]  So I got him on as a guest a few times, whatever.
[02:14:17.505 --> 02:14:19.748]  I never even listened to shortwave radio except
[02:14:21.021 --> 02:14:21.261]  I think so.
[02:14:43.452 --> 02:14:48.474]  Reportedly screaming at kids on his property, waving guns around, whatever really happened.
[02:14:48.474 --> 02:14:55.596]  And then I listened to Bill Cooper, and it was like incredible stuff about 9-11's coming, and like all this really smart stuff.
[02:14:55.596 --> 02:14:58.157]  And I was like, God, I didn't know this guy was this smart.
[02:14:58.157 --> 02:15:09.961]  Because a lot of what he did was really, he was a great radio host, amazing atmosphere, almost maybe even as good as somebody like another late great, Art Bell.
[02:15:09.961 --> 02:15:11.782]  I mean, once he was dead,
[02:15:12.785 --> 02:15:15.468]  And people were telling me, like, Jones ripped off William Cooper.
[02:15:15.468 --> 02:15:17.190]  You know, it's William Cooper.
[02:15:17.190 --> 02:15:18.331]  So I said, well, let me hear this guy.
[02:15:18.331 --> 02:15:22.095]  So I went and listened to archives of it, because the Internet was just getting rid of archives then.
[02:15:22.095 --> 02:15:24.618]  And I was like, man, this guy's amazing.
[02:15:24.618 --> 02:15:26.239]  So I think William Cooper was amazing.
[02:15:27.270 --> 02:15:30.373]  I think he was a tortured soul, a veteran, highly decorated gunboat captain.
[02:15:30.373 --> 02:15:31.894]  I learned all about him later.
[02:15:31.894 --> 02:15:36.017]  But I'm my own guy, and I do my own show, and I'm not the UFO guy.
[02:15:36.017 --> 02:15:38.879]  But I learned the media gave him attention for UFOs.
[02:15:38.879 --> 02:15:40.241]  He didn't really cover that very much.
[02:15:40.241 --> 02:15:45.024]  So he was a great guy, amazing, and I have nothing but respect for William Cooper.
[02:15:45.024 --> 02:15:49.028]  We'll be right back, straight ahead with your phone calls, InfoWars.com, NewsWars.com.
[02:15:53.948 --> 02:16:00.653]  I'm David Hall, founder of Diamond Gusset, where we're proud of our 100% grown and sewn American-made jeans.
[02:16:00.653 --> 02:16:08.518]  Whether you're out for dinner, working on the farm, or on the road, Diamond Gusset Jeans offers a full spectrum of styles and sizes for any occasion.
[02:16:08.518 --> 02:16:11.160]  To find yours, visit gusset.com.
[02:16:11.160 --> 02:16:14.262]  That's G-U-S-S-E-T dot com.
[02:16:14.262 --> 02:16:20.127]  Our loyal customers enable us to continue sponsoring Liberty Media outlets like the one you're listening to.
[02:16:20.127 --> 02:16:23.269]  In Liberty, David Hall, Diamond Gusset Jeans Company.
[02:16:24.221 --> 02:16:26.202]  Heart disease is on the rise.
[02:16:26.202 --> 02:16:31.345]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[02:16:31.345 --> 02:16:33.086]  But the symptoms are there.
[02:16:33.086 --> 02:16:41.451]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[02:16:41.451 --> 02:16:47.135]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[02:16:47.435 --> 02:16:47.836]  I don't know.
[02:17:05.896 --> 02:17:08.237]  Order your two-month supply today by calling 866-295-5305.
[02:17:08.237 --> 02:17:08.698]  That's 866-295-5305.
[02:17:08.698 --> 02:17:10.598]  Or order online at HBextract.com.
[02:17:10.598 --> 02:17:12.459]  Heart and Body Extract, 866-295-5305.
[02:17:12.459 --> 02:17:13.280]  Or HBextract.com.
[02:17:23.425 --> 02:17:26.007]  Hunters, anglers, campers, and survivalists.
[02:17:26.007 --> 02:17:27.088]  Get back to nature.
[02:17:27.088 --> 02:17:34.252]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow.com.
[02:17:34.252 --> 02:17:37.275]  Slingbow products are compact and models start from just $17.98.
[02:17:37.275 --> 02:17:41.097]  They're perfect for your bug out bag or storing in your vehicle.
[02:17:41.097 --> 02:17:45.180]  Give yourself and your loved ones the excitement and tradition of slingbow.
[02:17:45.180 --> 02:17:49.683]  A new frontier in archery and truly modern twist on this primitive survival tool.
[02:17:49.683 --> 02:17:52.305]  Feel the thrill only at slingbow.com.
[02:17:54.861 --> 02:18:14.856]  I want to plow into all of this, but I'm going to spend a few minutes here first, just encouraging listeners to understand that when you buy t-shirts, or water filtration systems, or books, or videos, or other materiel from InfoWarsTore.com, you are funding the revolution.
[02:18:14.856 --> 02:18:16.957]  I mean, I cannot say it any clearer.
[02:18:16.957 --> 02:18:20.920]  And so it is essential that you purchase the products at InfoWarsTore.com.
[02:18:20.920 --> 02:18:21.981]  I want to thank everybody that has.
[02:18:22.381 --> 02:18:28.205]  We've got the best fluoride-free toothpaste with colloidal silver and with high-quality atomic iodine in it.
[02:18:28.205 --> 02:18:30.587]  You cannot beat that for children and adults.
[02:18:30.587 --> 02:18:33.228]  We've got the best mouthwash designed by Dr. Jones.
[02:18:33.228 --> 02:18:36.010]  That's my dad, with colloidal silver and iodine as well.
[02:18:36.010 --> 02:18:38.512]  Infowarslife.com or 888-253-3139.
[02:18:38.512 --> 02:18:47.698]  And your purchase of the products stands with us, stands with America, stands with Trump, stands against the globalists and their satanic pedophile armies.
[02:18:47.698 --> 02:18:52.141]  And that's who they are, and they know we know who they are, and they're coming back against us, so we need your support.
[02:18:54.716 --> 02:19:01.218]  We are kept afloat only by your loyal patronage, and that's why we need you to go to the site now.
[02:19:01.218 --> 02:19:08.041]  If you're not in the market for one of our greatest nutraceuticals, please consider a contribution.
[02:19:08.041 --> 02:19:23.587]  $25, $50, $100, $250 or even $500 would be a godsend to our important work here to beat back the globalists and to destroy their campaign of censorship in which they want to strangle our First Amendment rights.
[02:19:24.733 --> 02:19:28.556]  Hey, how would you like to take InfoWars with you wherever you go?
[02:19:28.556 --> 02:19:33.799]  Well, now you can do just that with the new official InfoWars app.
[02:19:33.799 --> 02:19:35.100]  And here's the best part.
[02:19:35.100 --> 02:19:36.941]  It is absolutely free.
[02:19:36.941 --> 02:19:42.165]  At the Apple Store and Google Play, you can join the InfoWars today.
[02:19:42.165 --> 02:19:46.127]  Check it out right now at InfoWars.com forward slash app app.
[02:19:46.127 --> 02:19:50.230]  It's the InfoWars official app taken on the globalist at point blank range.
[02:19:50.230 --> 02:19:54.353]  And with your help spreading it and with your help downloading it, we are unstoppable.
[02:19:57.883 --> 02:20:00.491]  You're listening to The Alex Jones Show.
[02:20:17.328 --> 02:20:19.109]  One last breath before the wind blows.
[02:20:19.109 --> 02:20:20.869]  Mainstream media.
[02:20:20.869 --> 02:20:22.750]  Government cover-ups.
[02:20:22.750 --> 02:20:24.451]  You want to stop tyranny?
[02:20:24.451 --> 02:20:26.111]  Well, so does he.
[02:20:26.111 --> 02:20:38.916]  Live from the Infowars.com studios, it's Alex Jones.
[02:20:38.916 --> 02:20:43.097]  Lock up your wife and children now.
[02:20:43.097 --> 02:20:44.638]  Because now you've got some company.
[02:20:46.283 --> 02:20:49.206]  Horsemen are drawing nearer.
[02:20:49.206 --> 02:20:55.111]  The funny thing is, once I get there, it's like you've done it before, now you're alive.
[02:20:55.111 --> 02:21:01.857]  What kills you is this stagnant, wimp society.
[02:21:01.857 --> 02:21:05.600]  So choose your fate!
[02:21:05.600 --> 02:21:09.523]  Yeah!
[02:21:09.523 --> 02:21:10.244]  Choose your fate.
[02:21:13.775 --> 02:21:15.936]  You've been dying since the day you were born.
[02:21:15.936 --> 02:21:20.458]  You know it's all been planned.
[02:21:20.458 --> 02:21:38.066]  The fight of your life.
[02:21:38.066 --> 02:21:41.587]  It's all about.
[02:21:41.587 --> 02:21:43.028]  They come to take your life.
[02:21:45.271 --> 02:21:45.811]  Excellent.
[02:21:45.811 --> 02:21:48.592]  Thank you, Alex.
[02:21:48.592 --> 02:21:51.712]  It is a pleasure to talk to you.
[02:21:51.712 --> 02:21:56.653]  I've been listening to you since 9-11.
[02:21:56.653 --> 02:22:02.035]  But the person you really should be talking to, his name is Michael McKibben.
[02:22:02.035 --> 02:22:03.455]  I don't know if you've ever heard of him.
[02:22:13.701 --> 02:22:16.804]  Michael McKibben, he is the CEO of Leader Technologies.
[02:22:16.804 --> 02:22:23.611]  He's been fighting Facebook, Google, Apple, all of those tech giants for almost... Slow down real quick.
[02:22:23.611 --> 02:22:25.613]  CEO of what?
[02:22:25.613 --> 02:22:27.675]  He's the CEO of Leader Technologies.
[02:22:27.675 --> 02:22:31.079]  Alright, we'll look into it.
[02:22:31.079 --> 02:22:32.080]  Excellent.
[02:22:32.080 --> 02:22:35.823]  He's been fighting the tech giants for almost 20 years, or at 20 years.
[02:22:37.136 --> 02:22:44.319]  Because they hired a very, very good lawyer, and he was the mentor of a certain person you probably know.
[02:22:44.319 --> 02:22:45.939]  Her name is Hillary Clinton.
[02:22:45.939 --> 02:22:49.380]  Her mentor for being an attorney was a patent attorney.
[02:22:49.380 --> 02:22:51.621]  His name was James P. Truman III.
[02:22:51.621 --> 02:22:55.763]  He was also the guy who wrote all the intellectual property laws for the United States.
[02:22:55.763 --> 02:23:05.346]  He took their technology, which allowed scalable social media, and gave it to what's called the, well, not only DARPA, but gave it to the IBM Eclipse Foundation.
[02:23:05.839 --> 02:23:08.581]  They gave it to Microsoft, Apple, Google.
[02:23:08.581 --> 02:23:11.482]  Sure, I know DARPA developed it in the 60s and 70s, that's known.
[02:23:11.482 --> 02:23:16.885]  In-Q-Tel, Geospatial Group, NASA, all of it, yeah.
[02:23:16.885 --> 02:23:18.526]  Yes, yes sir, yes.
[02:23:18.526 --> 02:23:27.131]  And what happened was that they took that and spread it and instead of using it as a tool to rage humanity, which they're always trying to do.
[02:23:27.131 --> 02:23:35.215]  Well sure, it was supposed to be a tool for communication, and it was supposed to be a tool to defeat the Soviet Union, but instead they're using it now as a tool of oppression.
[02:23:36.115 --> 02:23:37.337]  Absolutely, yes sir.
[02:23:37.337 --> 02:23:41.904]  And Michael McKibben, actually, he was one of the... Yeah, I know, I've actually heard of Michael McKibben now that you said the name.
[02:23:41.904 --> 02:23:45.108]  We should... Can we still... Can you get Michael McKibben on?
[02:23:46.601 --> 02:23:48.122]  I can reach out to some people.
[02:23:48.122 --> 02:23:54.364]  I can reach out to Douglas Gabriel who also used to work for NSA and has been working, doing research with him.
[02:23:54.364 --> 02:23:57.705]  Well sure, anybody who comes on gets demonized because they want to shut down communication.
[02:23:57.705 --> 02:24:03.347]  But regardless, we should, I mean look, one of the main inventors of the internet wasn't Al Gore.
[02:24:03.347 --> 02:24:08.189]  He's come out at MIT and said we've got to stop this big tech takeover that is tyrannical as well.
[02:24:08.189 --> 02:24:11.850]  So the good news is the original people that built this now say it's evil.
[02:24:13.351 --> 02:24:13.991]  Absolutely.
[02:24:13.991 --> 02:24:15.272]  It is evil.
[02:24:15.272 --> 02:24:16.932]  It's for improvement.
[02:24:16.932 --> 02:24:18.513]  That's what they're using.
[02:24:18.513 --> 02:24:19.473]  Psychological warfare.
[02:24:19.473 --> 02:24:19.953]  Exactly.
[02:24:19.953 --> 02:24:21.074]  It makes you depressed.
[02:24:21.074 --> 02:24:23.134]  It controls you.
[02:24:23.134 --> 02:24:23.695]  Yes.
[02:24:23.695 --> 02:24:24.655]  Yes, sir.
[02:24:24.655 --> 02:24:29.737]  There's a way that President Trump could defeat the tech giants today with one signature.
[02:24:29.737 --> 02:24:30.057]  Tell us.
[02:24:30.057 --> 02:24:30.737]  Please tell us.
[02:24:30.737 --> 02:24:31.457]  Please tell us.
[02:24:31.457 --> 02:24:33.438]  Because the President's listening.
[02:24:33.438 --> 02:24:33.798]  Yes.
[02:24:33.798 --> 02:24:36.799]  It's called the Miller Act Notice and he's been sent a copy.
[02:24:36.799 --> 02:24:39.840]  The Miller Act is for people that do government contract work.
[02:24:40.242 --> 02:24:41.302]  And they haven't been paid.
[02:24:41.302 --> 02:24:44.723]  It's like someone who works on a house or a plumber, but they haven't been paid.
[02:24:44.723 --> 02:24:46.744]  It kind of puts a lien on the house.
[02:24:46.744 --> 02:24:50.045]  This is a way that government contractors could be compensated.
[02:24:50.045 --> 02:24:58.567]  So, McKibben's attorneys have actually filed a Miller Act notice to be paid by the federal government for the technology that they stole and gave to all the tech giants.
[02:24:58.567 --> 02:25:02.008]  If they did that, it would establish ownership, bypass the courts,
[02:25:02.775 --> 02:25:08.503]  That's a great idea and I've heard of that.
[02:25:08.503 --> 02:25:13.911]  Just the fact that Big Tech's working with China to suppress their population, I'm not an authoritarian guy.
[02:25:13.911 --> 02:25:15.573]  You ally with the worst authoritarians ever?
[02:25:16.451 --> 02:25:19.672]  I mean, I would support the President arresting every one of these people.
[02:25:19.672 --> 02:25:20.772]  We have probable cause.
[02:25:20.772 --> 02:25:22.432]  We have overwhelming evidence.
[02:25:22.432 --> 02:25:23.072]  Arrest them.
[02:25:23.072 --> 02:25:24.713]  Seize everything.
[02:25:24.713 --> 02:25:30.854]  Like I saw seizures going on, you know, that Trump's sending people after some of these other corporations that have been involved in corruption.
[02:25:30.854 --> 02:25:32.535]  And the media goes, oh my God, it's terrible.
[02:25:32.535 --> 02:25:35.215]  You know, Trump says it's corrupt and they swat team him.
[02:25:35.215 --> 02:25:36.255]  No, that's what's going on.
[02:25:36.255 --> 02:25:38.196]  These people are out of control.
[02:25:39.196 --> 02:25:40.838]  And so we need to move against them.
[02:25:40.838 --> 02:25:41.879]  God bless you, Bob.
[02:25:41.879 --> 02:25:43.440]  Put Bob on hold.
[02:25:43.440 --> 02:25:44.181]  Daria.
[02:25:44.181 --> 02:25:45.182]  And Daria's a great producer.
[02:25:45.182 --> 02:25:46.363]  She's producing three shows right now.
[02:25:46.363 --> 02:25:47.544]  She's a good helper.
[02:25:47.544 --> 02:25:53.810]  So I'm telling Daria on air, get another great, hard-charging producer to hand these off to, because this caller is absolutely on target with what he's saying.
[02:25:56.030 --> 02:25:58.832]  Okay, let's talk to Dominic and then Michael.
[02:25:58.832 --> 02:26:02.034]  Ted Cruz signs being removed, social media banning InfoWars.
[02:26:02.034 --> 02:26:07.458]  If you haven't seen it, there's a bunch of videos, but some of these out of Houston are like people becoming demon-possessed.
[02:26:07.458 --> 02:26:10.540]  We'll cue it up for the end of the segment, people won't believe it.
[02:26:10.540 --> 02:26:13.542]  Like, I hate Ted Cruz!
[02:26:13.542 --> 02:26:16.024]  I mean, these people are out of control.
[02:26:16.024 --> 02:26:18.486]  They've seen way too many Harry Potter movies.
[02:26:18.486 --> 02:26:19.967]  But Dominic, what's on your mind, my friend?
[02:26:21.982 --> 02:26:25.765]  Alex, I just wanted to say thank you for everything you've done.
[02:26:25.765 --> 02:26:29.227]  I met you 22 years ago.
[02:26:29.227 --> 02:26:38.614]  I was doing a Big Brothers Big Sisters commercials at the Austin Access Television and so I've always listened to you.
[02:26:40.117 --> 02:26:53.460]  I just wanted to talk about all the signs that were being removed, and I actually saw that happen in South Austin, where they had a bunch of Beto signs, removing Ted Cruz's and putting Beto's signs up.
[02:26:53.460 --> 02:26:55.080]  Oh yeah, these are authoritarians, man.
[02:26:55.080 --> 02:26:58.641]  They do not believe in speech.
[02:26:58.641 --> 02:27:02.582]  Not at all, and the interesting thing, it's a small minority like you stated,
[02:27:03.263 --> 02:27:10.845]  I've seen all this come to pass, you know, and like I said, I met you so long ago, but I've always been a fan.
[02:27:10.845 --> 02:27:12.986]  Well, God bless you.
[02:27:12.986 --> 02:27:14.286]  Well, God bless you, too.
[02:27:14.286 --> 02:27:21.868]  And, you know, I really wanted to just reach out to you and say, hey, you know, I'm really proud of everything you've done.
[02:27:21.868 --> 02:27:25.649]  And, you know, I've sent your links to everybody I know.
[02:27:25.649 --> 02:27:29.130]  There's 11 of us in my family, and we all listen to you.
[02:27:29.130 --> 02:27:32.031]  So my dad was a World War II guy.
[02:27:32.031 --> 02:27:32.911]  He was a desert rat.
[02:27:33.622 --> 02:27:38.607]  and my brother served in Vietnam and so we understand what you're doing and we know that
[02:27:39.893 --> 02:27:47.298]  It's easy for everyone to dispel what you're saying, but they can't back it up with any kind of substantial fact.
[02:27:47.298 --> 02:27:48.539]  And that's why they want to shut us down.
[02:27:48.539 --> 02:27:56.324]  And that you're doing that word of mouth with your great family and your ancestors that were in the North African War and all of that is beautiful.
[02:27:56.324 --> 02:27:59.946]  And it's that power of you as the individual taking action that's defeating them.
[02:27:59.946 --> 02:28:03.829]  It's why they've turned loose these throngs, the people that act like they're demon possessed.
[02:28:03.829 --> 02:28:06.550]  So their operating system is hatred of humanity.
[02:28:06.550 --> 02:28:07.411]  That's their uniform.
[02:28:08.729 --> 02:28:19.235]  Oh yeah, and I mean, I worked with Chuck Oudrazee on what was originally Behold the Pale Horse, now, you know, Revelations.
[02:28:19.235 --> 02:28:26.519]  And so, you know, all these people that we've all run in the same circles, and it's because we understand the fight.
[02:28:26.519 --> 02:28:30.061]  We understand what we're, you know, standing up to.
[02:28:30.061 --> 02:28:34.183]  And they'll cheat, they'll lie, they'll do anything to create a false narrative.
[02:28:34.810 --> 02:28:38.354]  to get everybody out of the way so they can move forward further with their lives.
[02:28:54.079 --> 02:28:55.961]  Healthcare reform is confusing.
[02:28:55.961 --> 02:29:04.567]  But whether it's finding an affordable insurance plan, keeping your doctor, or being able to afford needed prescriptions, navigating the healthcare system has become a challenge.
[02:29:04.567 --> 02:29:08.270]  Control your own healthcare costs and choices with Liberty HealthShare.
[02:29:08.270 --> 02:29:10.232]  Liberty HealthShare is not insurance.
[02:29:10.232 --> 02:29:16.276]  It is an association of self-paid patients who unite with like-minded people to share the cost of each other's medical needs.
[02:29:16.276 --> 02:29:17.778]  Neighbor helping neighbor.
[02:29:17.778 --> 02:29:20.340]  Learn more now by going to libertyoncall.org.
[02:29:20.340 --> 02:29:22.221]  That's libertyoncall.org.
[02:29:23.613 --> 02:29:26.495]  Ever wonder how Bitcoin and Ethereum were created?
[02:29:26.495 --> 02:29:31.399]  Vercell Media has helped hundreds of companies and individuals make their own cryptocurrency.
[02:29:31.399 --> 02:29:36.984]  Decentralized blockchain solutions are making the world more transparent and giving power back to the people.
[02:29:36.984 --> 02:29:45.230]  Vercell Media has helped companies raise tens of millions in the past year alone, structuring and marketing ICOs to the thirsty crypto public worldwide.
[02:29:45.230 --> 02:29:47.692]  Don't miss the cryptocurrency revolution.
[02:29:47.692 --> 02:29:49.734]  Visit vercellmedia.com.
[02:29:49.734 --> 02:29:52.396]  V-E-R-C-E-L-Media.com.
[02:29:55.054 --> 02:29:57.394]  InfoWars Life is launching its newest product.
[02:29:57.394 --> 02:29:59.555]  We're really, really proud of it.
[02:29:59.555 --> 02:30:03.476]  It's a best source prebiotic fiber.
[02:30:03.476 --> 02:30:14.978]  And it's got the very best concentrated fibers from berries and fruits and other compounds that have been known to be the very best for your body and for regularity and so much more.
[02:30:14.978 --> 02:30:24.040]  And it synergistically works with our 50 billion live active culture floraLife as well as MycoZx that targets the yeast, the mold, and the funguses in the gut.
[02:30:24.580 --> 02:30:30.365]  So this is the time to take advantage of getting this new incredible fiber product and these other products.
[02:30:30.365 --> 02:30:35.810]  You get them separately or together and make really, really big savings and get high quality products at the same time.
[02:30:35.810 --> 02:30:38.072]  And I'm doing this to introduce these products to you.
[02:30:38.072 --> 02:30:40.093]  Bought these, sold out in a month.
[02:30:41.076 --> 02:30:44.378]  Uh, strongest concentrated turmeric formula we could come up with.
[02:30:44.378 --> 02:30:46.398]  It sold out for another month and a half.
[02:30:46.398 --> 02:30:49.700]  We sold it at 50% off till it sold out.
[02:30:49.700 --> 02:30:52.241]  And I think it's gonna be the same way with this fiber.
[02:30:52.241 --> 02:30:54.902]  Get yours today at fullwarslife.com.
[02:30:54.902 --> 02:30:57.563]  Stress is a natural part of life.
[02:30:57.563 --> 02:31:03.586]  Work, family, friends, and everyday accidents can put a lot of strain on the body and your mood.
[02:31:03.926 --> 02:31:05.907]  Don't let life weigh you down.
[02:31:05.907 --> 02:31:12.550]  Happies is a powerful mood and stress support formula that has your back against life's daily inconveniences.
[02:31:12.550 --> 02:31:18.732]  Made with ancient ingredients used for thousands of years, Happies can help you take back the day.
[02:31:18.732 --> 02:31:24.555]  With our powerhouse formula, Happies can be an important part of your daily supplement routine.
[02:31:24.815 --> 02:31:33.081]  With poor diet and the constant on and off of your work life, it's more important than ever to support your body in the fight against stress.
[02:31:33.081 --> 02:31:43.950]  With powerful ingredients combined to help support the mind and body, Happies helps support during stress, promotes overall well-being, and helps support your mood.
[02:31:43.950 --> 02:31:46.072]  Don't let your life bogged down.
[02:31:46.072 --> 02:31:52.457]  Help your body overcome the effects of daily stress and pressure today with Happies from Infowarsstore.com.
[02:31:55.646 --> 02:31:58.648]  Just like our information is game-changing, our products are game-changing.
[02:31:58.648 --> 02:32:01.229]  And Survival Silodex II is the pure iodine.
[02:32:01.229 --> 02:32:03.110]  No one else has this from deep earth.
[02:32:03.110 --> 02:32:05.171]  Crystals between 7,000 and 12,000 feet.
[02:32:05.171 --> 02:32:06.652]  It's very hard for me to get.
[02:32:06.652 --> 02:32:08.493]  It's the good halogen.
[02:32:08.493 --> 02:32:10.654]  But instead, they hammer you with the bad halogens.
[02:32:10.654 --> 02:32:17.197]  Fluoride, chlorine, bromine, that literally fog you, fill all your cells, your thyroid, you name it.
[02:32:17.197 --> 02:32:19.799]  Bio-True Selenium goes with it like a horse and carriage.
[02:32:19.799 --> 02:32:21.220]  Selenium is an electrochemical.
[02:32:22.540 --> 02:32:28.242]  It's needed as well in all activity in the body, particularly neurons.
[02:32:28.242 --> 02:32:30.043]  So these go incredibly well together.
[02:32:30.043 --> 02:32:31.603]  We have a combo of those.
[02:32:31.603 --> 02:32:32.984]  Just experience it for yourself.
[02:32:32.984 --> 02:32:35.704]  Why do you think they fear me so much?
[02:32:35.704 --> 02:32:36.745]  Very simple stuff.
[02:32:36.745 --> 02:32:38.365]  Filter your water.
[02:32:38.365 --> 02:32:40.286]  Yeah, I find myself selling water filters.
[02:32:40.286 --> 02:32:42.027]  Best out there for the price.
[02:32:42.027 --> 02:32:43.007]  When I say it's the last run,
[02:32:44.138 --> 02:32:45.799]  I think it'll be six months to a year until we get more.
[02:32:45.799 --> 02:32:46.640]  I hope we get more.
[02:32:46.640 --> 02:32:47.961]  This is the last run it looks like.
[02:32:47.961 --> 02:32:48.822]  Survival Show next week.
[02:32:48.822 --> 02:32:51.024]  InfoWars4.com or InfoWarsLife.com or AAA-253-3139.
[02:32:51.024 --> 02:32:52.746]  You're listening to the Alex Jones Show.
[02:33:07.681 --> 02:33:10.328]  Waging war on corruption.
[02:33:10.328 --> 02:33:15.463]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[02:33:22.865 --> 02:33:27.086]  As you've seen, the NPC meme has gone mega viral.
[02:33:27.086 --> 02:33:30.168]  And it has actually sparked a new meme war.
[02:33:30.168 --> 02:33:33.069]  And in fact, a meme challenge.
[02:33:33.069 --> 02:33:34.689]  Issued by Alex Jones today.
[02:33:34.689 --> 02:33:36.670]  That is the NPC Meme Challenge.
[02:33:36.670 --> 02:33:39.491]  So naturally, I had to get in on the fun.
[02:33:39.491 --> 02:33:44.792]  And I had to have a submission for the NPC Meme Challenge.
[02:33:44.792 --> 02:33:50.474]  So here is my submission for the NPC Meme Challenge.
[02:33:50.474 --> 02:33:52.095]  Guys, cue the music.
[02:34:30.083 --> 02:34:32.045]  We're good to go.
[02:35:34.113 --> 02:35:43.056]  What will you do, say an NPC?
[02:35:43.056 --> 02:35:49.398]  How will you raise awareness for all the lost NPCs out there?
[02:36:26.613 --> 02:36:34.458]  We remember and raise awareness for all the lost NPC souls out there.
[02:36:34.458 --> 02:36:46.166]  So there you go, ladies and gentlemen, my contribution to the NPC meme war.
[02:36:46.166 --> 02:36:46.927]  Should I start singing?
