[00:00.000 --> 00:29.840]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[1:04:34.840 --> 1:04:42.840]  So how on earth is she still in power? This is it. This is our last chance to appoint a leader whose loyalties lie with their country,
[1:04:42.840 --> 1:04:51.840]  not with a gaggle of odious technocrats in Brussels. This is the last chance for Britain to avoid disappearing down a hard left hellhole.
[1:04:51.840 --> 1:04:56.840]  This is the last chance for Britain to avoid the constitutional crisis.
[1:04:56.840 --> 1:05:04.840]  The globalists know that if they suppress the good halogen and pump the environment full of the bad halogens, fluoride, chlorine, bromide, you name it,
[1:05:04.840 --> 1:05:08.840]  that it lowers IQ. It literally dumbs the population down.
[1:05:08.840 --> 1:05:15.840]  And on our quest to bring our listeners and viewers, the best iodine in the world, we've gone through two permutations.
[1:05:15.840 --> 1:05:21.840]  First, seaweed-based iodine that was pretty good, but hard to source, and the globalists tried to block us getting a supply of it.
[1:05:21.840 --> 1:05:27.840]  So we discovered deep earth crystals of pure nascent iodine and brought you X2. That's been incredible.
[1:05:27.840 --> 1:05:34.840]  Now, due to the establishment trying to block that, we did more research and secured more of the deep earth crystals of nascent iodine.
[1:05:34.840 --> 1:05:43.840]  But chemists, scientists, and others showed us the research that by combining it with three other compounds, two forms of iodine and vitamin C,
[1:05:43.840 --> 1:05:48.840]  it supercharges it and makes it even more bioavailable.
[1:05:48.840 --> 1:05:52.840]  Ladies and gentlemen, you want to research it, you want to see it, it's an incredible discovery.
[1:05:52.840 --> 1:06:19.840]  X3, now available at m4slife.com.
[1:06:22.840 --> 1:06:41.840]  Ladies and gentlemen, Eric Swallowswell, the globalist Democrat out of California on the Intelligence Committee,
[1:06:41.840 --> 1:06:53.840]  that said that Tucker Carlson was a Russian agent with no proof, just an absolute un-American criminal, covering up for Hillary and the real Russian collusion, uranium one, Mueller delivering uranium on tarmac.
[1:06:53.840 --> 1:06:59.840]  He has come out and said, we want to ban all semi-autos and all over the country.
[1:06:59.840 --> 1:07:11.840]  We got a report coming up after Joe Biggs leaves us, the police are saying they don't want to do this, they're being sent to people's houses at 5 a.m., 4 a.m. to confiscate legal guns and people don't know what's happening or getting killed and cops are getting killed.
[1:07:11.840 --> 1:07:15.840]  Well, if this really sets off a chain reaction, we're going to have a big problem.
[1:07:15.840 --> 1:07:18.840]  I don't want anybody to kill this law abiding.
[1:07:18.840 --> 1:07:22.840]  But when tyrants write the laws, I guess tyranny's laws, so it's your duty to resist it.
[1:07:22.840 --> 1:07:24.840]  We're coming to that point.
[1:07:24.840 --> 1:07:28.840]  But Eric Swallowswell, or Swallowswell, as he's known, he swallows tyranny well or tries to get us to.
[1:07:28.840 --> 1:07:35.840]  Joe Biggs tweeted him when he said ban all the semi-autos and he said, hey, we'll nuke your ass, submit, we are the board.
[1:07:35.840 --> 1:07:38.840]  Here's Dan Bongino and others covering it on Fox News.
[1:07:38.840 --> 1:07:41.840]  Calling for a certain ban on certain guns.
[1:07:41.840 --> 1:07:45.840]  Well, social media erupted in response with one user replying in part.
[1:07:45.840 --> 1:07:49.840]  So basically, Congressman Swallowswell wants a war because that's what you would get.
[1:07:49.840 --> 1:07:53.840]  The congressman responding with a tweet saying it would be a short war, my friend.
[1:07:53.840 --> 1:07:56.840]  The government has nukes to many of them, but they're legit.
[1:07:56.840 --> 1:08:00.840]  I'm sure if we talked, we could find common ground to protect our families and communities.
[1:08:00.840 --> 1:08:05.840]  I mean, this may be the single dumbest tweet in the history of the Twitters.
[1:08:05.840 --> 1:08:07.840]  I mean, who tweets this?
[1:08:07.840 --> 1:08:09.840]  No less the United States congressman.
[1:08:09.840 --> 1:08:12.840]  Now, just some background on this though, Jedediah.
[1:08:12.840 --> 1:08:22.840]  Congressman Swallowswell months ago had proposed the idea of legislation to confiscate firearms from legal gun owners to take away weapons to do it.
[1:08:22.840 --> 1:08:25.840]  So there's actual background to this story.
[1:08:25.840 --> 1:08:28.840]  So the story came up again, and that's how he got in this back and forth.
[1:08:28.840 --> 1:08:31.840]  But I mean, he wants to run for president in 2020.
[1:08:31.840 --> 1:08:33.840]  What's his slogan going to be like?
[1:08:33.840 --> 1:08:35.840]  Swallowswell 2020, we've got the nukes.
[1:08:35.840 --> 1:08:38.840]  I mean, this is the liberal mindset that we should jet.
[1:08:38.840 --> 1:08:42.840]  So Joe Biggs joins us for the rest of the hour and we'll cover the waterfront with Joe,
[1:08:42.840 --> 1:08:45.840]  a military veteran, info wars reporter, correspondent.
[1:08:45.840 --> 1:08:52.840]  And he still corresponds, but he's doing his own thing at AmericanTriggerPullers.com out in Florida spending more time with his family.
[1:08:52.840 --> 1:08:54.840]  With your respect.
[1:08:54.840 --> 1:09:01.840]  I want to go over the Twitter form against him because you don't use nukes on a civilian population unless it's a whole country and rebellion.
[1:09:01.840 --> 1:09:06.840]  You don't nuke LA because there's a million people won't turn their guns in out of six million.
[1:09:06.840 --> 1:09:11.840]  Just just just the arrogance of this guy really blew up at his face.
[1:09:11.840 --> 1:09:17.840]  You know, we had nukes but couldn't beat the Vietnamese in a 15 year war in Vietnam.
[1:09:17.840 --> 1:09:21.840]  There's so many angles to this, but then he tried to walk it back.
[1:09:21.840 --> 1:09:25.840]  But to me, Joe, I'm glad you, you know, engage him, you got him to say this,
[1:09:25.840 --> 1:09:30.840]  but really it's the fact that he wants to ban all semi-autos according to their definition.
[1:09:30.840 --> 1:09:36.840]  That's more than half the firearms out there that only kill a few hundred people a year in illegal activity.
[1:09:36.840 --> 1:09:39.840]  The media hypes each event, but we're 330 million people.
[1:09:39.840 --> 1:09:44.840]  It's still one of the most rare ways to die is to be shot by a semi-automatic rifle.
[1:09:44.840 --> 1:09:48.840]  We don't lessen those that are killed, but I'm certainly glad you engage him on Twitter.
[1:09:48.840 --> 1:09:51.840]  You've been really kicking butt on Twitter, Joe.
[1:09:51.840 --> 1:09:55.840]  Yeah, you know, I've gotten a spats with this guy numerous times on Twitter,
[1:09:55.840 --> 1:09:59.840]  arguing over, you know, gun control and things like that before.
[1:09:59.840 --> 1:10:05.840]  And Friday I picked up my phone as like, I'm going to, you know, cruise through and see what I see on here.
[1:10:05.840 --> 1:10:08.840]  And my buddy John Cardillo, he's a reporter out of Florida.
[1:10:08.840 --> 1:10:13.840]  He posted this old article that a swallowing, he did this op-ed
[1:10:13.840 --> 1:10:17.840]  and talking about how he wanted to go in and take guns from people.
[1:10:17.840 --> 1:10:20.840]  And I saw that and my skin started to boil.
[1:10:20.840 --> 1:10:23.840]  My blood started to boil and I got anger and I threw my phone down in the bed
[1:10:23.840 --> 1:10:25.840]  and I said, I'm not even going to engage this.
[1:10:25.840 --> 1:10:28.840]  And I walked in the living room and I got so mad I ran back in my room.
[1:10:28.840 --> 1:10:29.840]  I grabbed my phone.
[1:10:29.840 --> 1:10:30.840]  I was like, you know what, screw this.
[1:10:30.840 --> 1:10:31.840]  I got to talk to this guy.
[1:10:31.840 --> 1:10:33.840]  And I just started going off.
[1:10:33.840 --> 1:10:36.840]  I was like, man, I was like, if you were to actually do something like this,
[1:10:36.840 --> 1:10:41.840]  I mean, you're going to create more problems than the good that you think you're going to get out of it.
[1:10:41.840 --> 1:10:44.840]  I said, you would literally cause a war because what you're doing is,
[1:10:44.840 --> 1:10:48.840]  is you're a person who says you're, you know, you're sworn to uphold the Constitution.
[1:10:48.840 --> 1:10:53.840]  And here you are telling me that I can't have something that is my constitutional right.
[1:10:53.840 --> 1:10:55.840]  But meanwhile, you'll go to bat for Acosta.
[1:10:55.840 --> 1:10:57.840]  It's Acosta's first amendment right.
[1:10:57.840 --> 1:11:02.840]  Donald Trump is violating the Constitution by not allowing Acosta to go
[1:11:02.840 --> 1:11:05.840]  and sit in that White House press briefing.
[1:11:05.840 --> 1:11:08.840]  But it's okay in the same breath to go, I'm going to take your guns away
[1:11:08.840 --> 1:11:10.840]  and there's nothing you can do about it.
[1:11:10.840 --> 1:11:12.840]  And if you don't, I'm going to nuk your ass.
[1:11:12.840 --> 1:11:15.840]  I mean, that's just completely and totally ridiculous,
[1:11:15.840 --> 1:11:18.840]  especially coming from a sitting congressman in California.
[1:11:18.840 --> 1:11:20.840]  I mean, how does this guy even still have a job?
[1:11:20.840 --> 1:11:22.840]  Why aren't people calling for this guy?
[1:11:22.840 --> 1:11:27.840]  And not only is he a congressman, he also plans to run for president in 2020.
[1:11:27.840 --> 1:11:29.840]  I mean, this is just ridiculous.
[1:11:29.840 --> 1:11:31.840]  Well, you're right, Joe Biggs.
[1:11:31.840 --> 1:11:33.840]  And people say, oh, he was just joking.
[1:11:33.840 --> 1:11:36.840]  Now he went on and more tweets and was like, well, hypothetically,
[1:11:36.840 --> 1:11:39.840]  we have more power than you as if the people are separate from the government
[1:11:39.840 --> 1:11:46.840]  as if you, let's say you nuked, I mean, all the cities in Austin are now blue.
[1:11:46.840 --> 1:11:50.840]  Let's say you nuked Georgetown, a conservative city north of Austin,
[1:11:50.840 --> 1:11:53.840]  because they won't turn their guns in, you radiate thousands of miles around you.
[1:11:53.840 --> 1:11:58.840]  Just the idea that he sees the government as separate from the people,
[1:11:58.840 --> 1:12:00.840]  and he talked about using a war crime,
[1:12:00.840 --> 1:12:05.840]  just illustrates that this ruling class has all these weapons we paid for
[1:12:05.840 --> 1:12:07.840]  and now it's worried about the peace shooters we have.
[1:12:07.840 --> 1:12:09.840]  They want total dominance.
[1:12:09.840 --> 1:12:14.840]  Well, he told me, he finally replies and he goes, well, because we have nukes.
[1:12:14.840 --> 1:12:18.840]  There's no way that a bunch of peasants, you know, like regular people,
[1:12:18.840 --> 1:12:20.840]  civilians would even think about rising up with guns.
[1:12:20.840 --> 1:12:22.840]  And I go, have you even heard of insurgency?
[1:12:22.840 --> 1:12:24.840]  Have you seen what's happened in Iraq?
[1:12:24.840 --> 1:12:26.840]  Have you seen what's happened in Afghanistan?
[1:12:26.840 --> 1:12:31.840]  We have nuclear deterrent, yet it's not stopping people from continuously attacking our troops,
[1:12:31.840 --> 1:12:37.840]  continuously getting into, you know, battles and wars all the time in a daily basis.
[1:12:37.840 --> 1:12:40.840]  Bottom line, nuclear weapons are only good for mutually asserted destruction
[1:12:40.840 --> 1:12:43.840]  or absolute total genocide.
[1:12:43.840 --> 1:12:46.840]  And look, the Japanese wouldn't give up at the end of World War II.
[1:12:46.840 --> 1:12:51.840]  I'm not happy about Hiroshima and Nagasaki, but I get we lost 300,000 troops to that fight.
[1:12:51.840 --> 1:12:52.840]  And we told them give up.
[1:12:52.840 --> 1:12:53.840]  We have a super weapon.
[1:12:53.840 --> 1:12:54.840]  They didn't believe it.
[1:12:54.840 --> 1:12:55.840]  We dropped one on them.
[1:12:55.840 --> 1:12:56.840]  We dropped another the next day.
[1:12:56.840 --> 1:12:57.840]  They finally got it.
[1:12:57.840 --> 1:13:00.840]  But that was a tinker toy bomb compared to what they've got now.
[1:13:00.840 --> 1:13:05.840]  So here's the left that always says nukes are bad, but now they're foaming at the mouth to use it.
[1:13:05.840 --> 1:13:11.840]  Let's look at some of these incredible Twitter responses with former Staff Sergeant Joe Biggs
[1:13:11.840 --> 1:13:14.840]  and infowars.com former reporter Joe Biggs here.
[1:13:14.840 --> 1:13:15.840]  Let's look at some of these.
[1:13:15.840 --> 1:13:22.840]  Well, still can't believe a member of our government said he'd nuke U.S. civilians refusing to hand over the guns.
[1:13:22.840 --> 1:13:26.840]  We've got Colonel Rob Manus retired says, well,
[1:13:26.840 --> 1:13:32.840]  at Swallows Well, just as qualified himself from President of the United States, which he wants in 2020,
[1:13:32.840 --> 1:13:39.840]  any elected official that would imply using the United States nuclear weapons against its own citizens to deprive them of their rights is insane.
[1:13:39.840 --> 1:13:41.840]  Not to mention, you know, zero about warfare.
[1:13:41.840 --> 1:13:44.840]  Yeah, that's not the type of weapon you use for that.
[1:13:44.840 --> 1:13:47.840]  And again, it just shows their total ignorance even about how firearms work.
[1:13:47.840 --> 1:13:50.840]  Here's what Glenn Greenwald, a real liberal said.
[1:13:50.840 --> 1:14:01.840]  Eric Swalwell is simply an idiot who's built a large scale media hashtag resistance following by being the member of Congress willing to issue the most inflammatory, reckless and extreme decrees about Russia and Trump.
[1:14:01.840 --> 1:14:04.840]  The easiest way to get noticed by the Dems.
[1:14:04.840 --> 1:14:06.840]  And there's a bunch of other ones that we can pull these up.
[1:14:06.840 --> 1:14:11.840]  There's one that shows Vietnamese troops fighting U.S. troops, which I'm not happy about, but happened.
[1:14:11.840 --> 1:14:14.840]  We had nukes and couldn't beat them because we were trying to conquer them.
[1:14:14.840 --> 1:14:19.840]  Reminds me of which side of the military he would be on this imaginary war, says Scott Adams.
[1:14:19.840 --> 1:14:20.840]  Here it is.
[1:14:20.840 --> 1:14:21.840]  The government has nukes.
[1:14:21.840 --> 1:14:22.840]  It'll be a short war.
[1:14:22.840 --> 1:14:28.840]  Hiroshima, Nagasaki, August 6, 1945, Vietnam War, November 1st, 55, April 30, 1975.
[1:14:28.840 --> 1:14:37.840]  Years after the United States stated that it had nukes and more advanced weaponry and still lost the Vietnamese farmers because it was their country.
[1:14:37.840 --> 1:14:39.840]  And again, I'm sad that all happened.
[1:14:39.840 --> 1:14:42.840]  I'm not siding with them, but that's just the fact.
[1:14:42.840 --> 1:14:46.840]  This guy has really jumped the shark Joe Beggs.
[1:14:46.840 --> 1:14:52.840]  Yeah, I mean, I think he's nuked his chances at a presidential career in the future.
[1:14:52.840 --> 1:14:54.840]  And it sparked a big debate again, which is good.
[1:14:54.840 --> 1:14:56.840]  It's always good to have these conversations.
[1:14:56.840 --> 1:14:59.840]  Mine is the threat of nuclear war by a sitting congressman.
[1:14:59.840 --> 1:15:03.840]  But this lady that works for Newsweek, she tweeted me.
[1:15:03.840 --> 1:15:08.840]  She goes, almost every single person I've ever heard of with an AR-15 has been a mass murderer.
[1:15:08.840 --> 1:15:10.840]  I mean, that's insane.
[1:15:10.840 --> 1:15:15.840]  This is the kind of stuff that the left's spreading about law-abiding gun owners.
[1:15:15.840 --> 1:15:16.840]  I saw the numbers.
[1:15:16.840 --> 1:15:24.840]  They estimate 50 million Americans own a AR-15 M4 variant of some type and what we may have like 50 killers.
[1:15:24.840 --> 1:15:30.840]  So 50 million are guilty, 60 million are guilty for a few people.
[1:15:30.840 --> 1:15:33.840]  Well, look, how many Islamists drive trucks into people every day?
[1:15:33.840 --> 1:15:35.840]  We read about Europe with almost no coverage.
[1:15:35.840 --> 1:15:37.840]  20 dead, 50 dead, 100 dead.
[1:15:37.840 --> 1:15:39.840]  We don't blame trucks.
[1:15:39.840 --> 1:15:41.840]  We blame the person driving the truck.
[1:15:41.840 --> 1:15:45.840]  The fact that there are these mentally ill people is no reason for us to have guns, by the way.
[1:15:45.840 --> 1:15:48.840]  What was the peak year for gun crown in the United States and gun deaths?
[1:15:48.840 --> 1:15:50.840]  1987.
[1:15:50.840 --> 1:15:51.840]  Look it up.
[1:15:51.840 --> 1:15:55.840]  1987, up to 1,000 deaths a day.
[1:15:55.840 --> 1:16:00.840]  As the years go by, it gets harder and harder to keep up with your body's nutritional needs.
[1:16:00.840 --> 1:16:04.840]  With changes in diet, unnatural ingredients, and stress,
[1:16:04.840 --> 1:16:10.840]  you may not be able to get all the necessary nutrients, amino acids, vitamins, and minerals needed daily.
[1:16:10.840 --> 1:16:15.840]  That's why Infowars Life created the powerful vitamin mineral fusion formula.
[1:16:15.840 --> 1:16:20.840]  The new platinum standard of advanced multivitamin formulation, vitamin mineral fusion,
[1:16:20.840 --> 1:16:26.840]  uses a unique delivery system to maximize the effects and give your body the tools it needs to support your body.
[1:16:26.840 --> 1:16:33.840]  Using a proprietary process, we've managed to make this powerhouse formula into a delicious, concentrated drink mix
[1:16:33.840 --> 1:16:35.840]  that's loaded with high quality ingredients.
[1:16:35.840 --> 1:16:38.840]  Perfect for a hot summer day or relaxing at home,
[1:16:38.840 --> 1:16:44.840]  vitamin mineral fusion is loaded with 34 different essential vitamins, minerals, amino acids, and more.
[1:16:44.840 --> 1:16:48.840]  Start supporting your body's needs in a great tasting, natural, and affordable drink mix
[1:16:48.840 --> 1:16:55.840]  with vitamin mineral fusion today, available at InfowarsStore.com.
[1:16:55.840 --> 1:16:57.840]  You need to support independent media that's under attack.
[1:16:57.840 --> 1:16:59.840]  We're under attack by these globalists, as you know.
[1:16:59.840 --> 1:17:01.840]  Your support's been amazing.
[1:17:01.840 --> 1:17:03.840]  We make it easy to support us because we have great products.
[1:17:03.840 --> 1:17:10.840]  We're announcing a mega blowout sale at InfowarsStore.com to fund us into the new year
[1:17:10.840 --> 1:17:14.840]  so we have a budget to continue on in the face of their attacks.
[1:17:14.840 --> 1:17:20.840]  Super male and super female vitality is incredibly high quality, cold pressed herbs
[1:17:20.840 --> 1:17:22.840]  known for strength, stamina, libido, energy.
[1:17:22.840 --> 1:17:23.840]  It's amazing.
[1:17:23.840 --> 1:17:27.840]  It is a whopping 57% off.
[1:17:27.840 --> 1:17:30.840]  Silver bullet, colloidal silver, super high quality, the best out there.
[1:17:30.840 --> 1:17:35.840]  Never gone this low, 67% off to blow it all out.
[1:17:35.840 --> 1:17:39.840]  Brainforce Plus, now available, 50% off.
[1:17:39.840 --> 1:17:42.840]  Survival Shield X3, the best iodine out there.
[1:17:42.840 --> 1:17:45.840]  Brand new product, 50% off and free shipping.
[1:17:45.840 --> 1:17:50.840]  And we're continuing free shipping store-wide on Alexa Pure Breeze water filters
[1:17:50.840 --> 1:17:55.840]  and on all the other books and videos and material at the InfowarsStore.
[1:17:55.840 --> 1:18:04.840]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico
[1:18:04.840 --> 1:18:08.840]  where the Chiapas farmers have spent years perfecting their techniques.
[1:18:08.840 --> 1:18:13.840]  Based off hundreds of years of traditional techniques and perfect conditions
[1:18:13.840 --> 1:18:17.840]  we've sourced only the best to provide you with our immune support
[1:18:17.840 --> 1:18:20.840]  and Wake Up America Patriot Blend coffee.
[1:18:20.840 --> 1:18:26.840]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee beans.
[1:18:26.840 --> 1:18:30.840]  Carefully harvested and free of toxic chemicals used in big agricultural productions,
[1:18:30.840 --> 1:18:35.840]  Patriot Blend coffees have a smooth, bold flavor with great depth
[1:18:35.840 --> 1:18:37.840]  to give you just what you need in the morning.
[1:18:37.840 --> 1:18:41.840]  You can even choose to start your morning healthier with the immune support blend
[1:18:41.840 --> 1:18:45.840]  infused with a powerful blend to support your immune response and stamina.
[1:18:45.840 --> 1:18:48.840]  It's time to take care of your morning routine.
[1:18:48.840 --> 1:18:51.840]  Get a bag of Patriot Blend coffee to support the show
[1:18:51.840 --> 1:18:55.840]  while enhancing your morning routine at InfowarsStore.com.
[1:18:56.840 --> 1:19:02.840]  I have an opportunity for viewers and listeners that is the best in my 23 years on air.
[1:19:02.840 --> 1:19:05.840]  Obviously water filtration is a great thing, it's a good thing,
[1:19:05.840 --> 1:19:08.840]  and I've had water filtration sponsors since the day I got on air
[1:19:08.840 --> 1:19:12.840]  and over the years I learned a lot about water filtration, I learned what the best was.
[1:19:12.840 --> 1:19:17.840]  Now the Alexa Pure Pro is their biggest, nice, and stainless steel unit that does the most gallons an hour.
[1:19:17.840 --> 1:19:20.840]  It's amazing, because not all the bad stuff leaves the good stuff in the good minerals.
[1:19:20.840 --> 1:19:25.840]  Matt Redhawks and the Patriots over at my Patreon supply that have developed these filters
[1:19:25.840 --> 1:19:27.840]  ordered a huge amount of them this year.
[1:19:27.840 --> 1:19:29.840]  He has a glut of them.
[1:19:29.840 --> 1:19:32.840]  He's offering a filter that's a good deal at $249.
[1:19:32.840 --> 1:19:34.840]  When it's discounted, it's $200.
[1:19:34.840 --> 1:19:37.840]  It's $127.
[1:19:37.840 --> 1:19:41.840]  He's selling them to us at cost and we're making $20-something bucks on them.
[1:19:41.840 --> 1:19:43.840]  So they're going to sell out very, very quickly.
[1:19:43.840 --> 1:19:47.840]  This is the gift of life, the gift of health, it's amazing.
[1:19:47.840 --> 1:20:14.840]  Alexa Pure Pro at infowarslife.com, infowarsstore.com, or call AAA-253-3139.
[1:20:17.840 --> 1:20:21.840]  Live from Austin, Texas, broadcasting worldwide.
[1:20:21.840 --> 1:20:26.840]  It's Alex Jones.
[1:20:26.840 --> 1:20:34.840]  Well, undoubtedly the biggest story of the last 48 hours since Friday afternoon is Joe Biggs
[1:20:34.840 --> 1:20:39.840]  simply tweeting back at Eric Swalswell,
[1:20:39.840 --> 1:20:47.840]  this Democrat, globalist, anti-gun, commie, and saying, you want to ban all the semi-autos in an NBC interview?
[1:20:47.840 --> 1:20:51.840]  People are going to fire back and go, shut up, we got nukes, we'll dominate you.
[1:20:51.840 --> 1:20:55.840]  So no one cares that the Democrats are now more and more admitting they want to ban guns.
[1:20:55.840 --> 1:20:58.840]  But the fact that he said use nukes, even Huffington Post,
[1:20:58.840 --> 1:21:05.840]  even a bunch of leftist publications, Joe, came to actually your defense and other people's defense
[1:21:05.840 --> 1:21:10.840]  and said, yeah, this is pretty fascistic to talk like this.
[1:21:10.840 --> 1:21:16.840]  What do you think the mindset is of this guy that, you know, he talks like this?
[1:21:16.840 --> 1:21:17.840]  Well, it's pretty horrifying.
[1:21:17.840 --> 1:21:22.840]  Like I said, when you know that this guy is, you know, looking to run to be president in 2020,
[1:21:22.840 --> 1:21:26.840]  you know, it's horrifying that the thing that a guy could run for the highest office
[1:21:26.840 --> 1:21:32.840]  and have that type of mindset to be so anti-American, to be so anti-constitution
[1:21:32.840 --> 1:21:37.840]  and want to take those rights away from people and try to put police and military,
[1:21:37.840 --> 1:21:40.840]  these predicaments where they have to go do things like that.
[1:21:40.840 --> 1:21:47.840]  You know, thankfully, I know most police officers or most military would never go along with something like that,
[1:21:47.840 --> 1:21:50.840]  but you would always still have some, you know, some turncoats.
[1:21:50.840 --> 1:21:54.840]  But it's just frightening to think that a guy like that that could reach that, you know,
[1:21:54.840 --> 1:21:59.840]  potential high office has that type of mindset when dealing with that.
[1:21:59.840 --> 1:22:04.840]  And he goes, you know, he says, if you're a good law-abiding citizen, Joe, you would just give them over.
[1:22:04.840 --> 1:22:05.840]  You would do the right thing.
[1:22:05.840 --> 1:22:06.840]  You wouldn't fight back.
[1:22:06.840 --> 1:22:08.840]  And I go, well, that's my right.
[1:22:08.840 --> 1:22:09.840]  So, yes, I would fight back.
[1:22:09.840 --> 1:22:15.840]  And again, you can't be trusted with a firearm, but he can be trusted with nukes he wants to use on you.
[1:22:15.840 --> 1:22:18.840]  Like, do people get the separation of power here?
[1:22:18.840 --> 1:22:19.840]  I don't know, man.
[1:22:19.840 --> 1:22:21.840]  This guy is a few far and beyond.
[1:22:21.840 --> 1:22:22.840]  He doesn't make any sense.
[1:22:22.840 --> 1:22:28.840]  I mean, that probably goes down in history as one of the dumbest things a politician has,
[1:22:28.840 --> 1:22:30.840]  has definitely ever said on Twitter.
[1:22:30.840 --> 1:22:32.840]  We'll put that.
[1:22:32.840 --> 1:22:35.840]  But it's just frightening in that you're seeing the shift with the left.
[1:22:35.840 --> 1:22:42.840]  I mean, we saw after the Parkland shootings here in Florida, you saw those kids come out on that stage and they said, you know what,
[1:22:42.840 --> 1:22:47.840]  they say that we're going to take guns, you know, you give us an inch, we're going to take a mile, we're going to take the guns.
[1:22:47.840 --> 1:22:56.840]  And now you see these politicians, these left-wing politicians who are kind of trying to shift what they believe in their target audience,
[1:22:56.840 --> 1:23:00.840]  which are these kids that are starting to go far, far more left to Stalin.
[1:23:00.840 --> 1:23:05.840]  And they're starting to use that rhetoric now instead of saying, oh, we don't want to ban your guns.
[1:23:05.840 --> 1:23:07.840]  They're coming out and saying it.
[1:23:07.840 --> 1:23:10.840]  We will take your guns and we will use force if necessary.
[1:23:10.840 --> 1:23:12.840]  And if you fight back, we're going to nuk you.
[1:23:12.840 --> 1:23:14.840]  That's just, it's insane.
[1:23:14.840 --> 1:23:22.840]  Well, that's what's crazy is I remember reading Democratic Party documents, CFR documents saying once we register,
[1:23:22.840 --> 1:23:25.840]  then we'll ban, we'll do it incrementally, but we got to keep it secret.
[1:23:25.840 --> 1:23:29.840]  And now they're just in the Boston Globe.
[1:23:29.840 --> 1:23:31.840]  It's time to get rid of the Declaration of Independence.
[1:23:31.840 --> 1:23:33.840]  It's time to get rid of the First Amendment.
[1:23:33.840 --> 1:23:34.840]  It's time to get rid of the Second Amendment.
[1:23:34.840 --> 1:23:35.840]  It's time to disarm.
[1:23:35.840 --> 1:23:37.840]  You know, it's time to just arrest conservatives.
[1:23:37.840 --> 1:23:41.840]  These people, I don't want the Democrats to be villains.
[1:23:41.840 --> 1:23:42.840]  I don't want it.
[1:23:42.840 --> 1:23:43.840]  I'm not even a Republican.
[1:23:43.840 --> 1:23:44.840]  I'm just a patriot.
[1:23:44.840 --> 1:23:45.840]  What has happened to them, Joe?
[1:23:45.840 --> 1:23:47.840]  It seems like they've radicalized.
[1:23:47.840 --> 1:23:49.840]  So I remember you were here like six years ago.
[1:23:49.840 --> 1:23:53.840]  Start working in force and you come back from Iraq and all the rest of it.
[1:23:53.840 --> 1:23:56.840]  And I remember back then you even thought like I was a little extreme.
[1:23:56.840 --> 1:23:57.840]  Maybe, okay, it's not that bad.
[1:23:57.840 --> 1:24:00.840]  And then later you got more radical than I was in my memory service.
[1:24:00.840 --> 1:24:02.840]  But what is the problem?
[1:24:02.840 --> 1:24:03.840]  Because now this stuff's so radical.
[1:24:03.840 --> 1:24:07.840]  It's like antifogs at Tucker Carlson's house saying, we know where you live.
[1:24:07.840 --> 1:24:08.840]  We're going to get your kids.
[1:24:08.840 --> 1:24:10.840]  And then CNN defends it.
[1:24:10.840 --> 1:24:14.840]  I mean, at a certain point it's like, what the hell is going on here?
[1:24:14.840 --> 1:24:16.840]  It's getting so hostile.
[1:24:16.840 --> 1:24:19.840]  It's forcing both sides to kind of become radicalized in a sense.
[1:24:19.840 --> 1:24:21.840]  You know, you've got the right going far, right.
[1:24:21.840 --> 1:24:23.840]  And you've got the left going far, left.
[1:24:23.840 --> 1:24:25.840]  And the people in the middle are getting trampled over.
[1:24:25.840 --> 1:24:28.840]  You know, it's almost like you've got to either stick your guns.
[1:24:28.840 --> 1:24:30.840]  You've got to be a hardcore constitutionalist.
[1:24:30.840 --> 1:24:33.840]  You've got to stand up for your first amendment rights, regardless.
[1:24:33.840 --> 1:24:35.840]  Your guns, everything that you want.
[1:24:35.840 --> 1:24:40.840]  And if you don't, you know, you're just a, you know, a centrist guy.
[1:24:40.840 --> 1:24:42.840]  You're nothing. You're crap. You're a joke.
[1:24:42.840 --> 1:24:43.840]  You can't make up your mind.
[1:24:43.840 --> 1:24:44.840]  And then let me ask you this.
[1:24:44.840 --> 1:24:46.840]  Let me ask you this.
[1:24:46.840 --> 1:24:49.840]  I mean, I know you're a guy that loves people, black, white, brown, you name it.
[1:24:49.840 --> 1:24:52.840]  The media, the leftist media is like everywhere.
[1:24:52.840 --> 1:25:00.840]  I've got a report on info wars.com where they're teaching kids in school that whites at public schools are inherently bad.
[1:25:00.840 --> 1:25:04.840]  It's all over the news that they're trying to create a race war.
[1:25:04.840 --> 1:25:08.840]  And it's so incredibly sad to see everything Martin Luther King and others work for being betrayed.
[1:25:08.840 --> 1:25:10.840]  Why do you think the left is going with this agenda?
[1:25:10.840 --> 1:25:12.840]  Because we're not about race based politics.
[1:25:12.840 --> 1:25:16.840]  We're about freedom based and ideas and free market unifying us.
[1:25:16.840 --> 1:25:20.840]  But the left is going with classical cultural Marxism.
[1:25:20.840 --> 1:25:22.840]  And it's just so nasty.
[1:25:22.840 --> 1:25:24.840]  Yeah, I think it's going to get bad.
[1:25:24.840 --> 1:25:27.840]  I'd say in about 10 years right now, we think it's bad.
