[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[1:02:33.000 --> 1:02:36.000]  You know, if the UN comes in, of course, we want them to fight.
[1:02:36.000 --> 1:02:40.000]  If it comes to a fight here in America, we'd like them to be on our side.
[1:02:40.000 --> 1:02:44.000]  But our dream would be to amass peaceful stand down.
[1:02:44.000 --> 1:02:49.000]  What happened in 1989, East Germany, where the Eastern military stepped aside and stayed out of it.
[1:02:49.000 --> 1:02:56.000]  And without their support, the saucy-seeker police, as feared as they had been before, turned out to be, you know, paper tigers.
[1:02:56.000 --> 1:02:59.000]  They could do nothing but support of the military behind them.
[1:02:59.000 --> 1:03:02.000]  And they ran and hid because they were so outnumbered by the people.
[1:03:02.000 --> 1:03:05.000]  Let's make no mistake. Let's make no mistake.
[1:03:05.000 --> 1:03:09.000]  What we're doing right now will affect history. This is not a game, folks.
[1:03:09.000 --> 1:03:13.000]  We're not up here saying this to scare you. How do you respond to that?
[1:03:13.000 --> 1:03:17.000]  People say this is scary. No, no, it's good to know the facts and prepare for it.
[1:03:17.000 --> 1:03:22.000]  We believe you have courage, America. We believe you want to say no to this takeover.
[1:03:22.000 --> 1:03:29.000]  This is a real authoritarian, social engineer, globalist, sickos, psychologist run,
[1:03:29.000 --> 1:03:34.000]  New World Order, control freak system. These are nasty people.
[1:03:34.000 --> 1:03:37.000]  Right. We should recognize reality like Patrick Henry said.
[1:03:37.000 --> 1:03:44.000]  It's better to know reality or know the facts and then provide for it than to deluge yourself with false hope.
[1:03:44.000 --> 1:03:47.000]  Recognize how bad it is, but also don't give up.
[1:03:47.000 --> 1:03:52.000]  Understand that we are different. We are not Chinese peasants or Russian peasants.
[1:03:52.000 --> 1:03:59.000]  We are Americans. And we have a legacy, a history of fighting for freedom and resistance.
[1:03:59.000 --> 1:04:04.000]  And so we can do it. I think if I didn't believe that, I wouldn't even try to do what I've been doing.
[1:04:04.000 --> 1:04:07.000]  And you wouldn't either. We would just, you know, I don't know what we would do.
[1:04:07.000 --> 1:04:11.000]  Who knows what we would do. But we know that there is a chance.
[1:04:11.000 --> 1:04:16.000]  And so what's going on now is like we said before, one interview, I believe you said that there's,
[1:04:16.000 --> 1:04:20.000]  when there's crisis, there's a window that opens up, but it goes both ways.
[1:04:20.000 --> 1:04:24.000]  I think that's absolutely correct. We are in a moment of crisis in this country.
[1:04:24.000 --> 1:04:31.000]  When the windows open, they want to shove through their total lockdown and total grid control society.
[1:04:31.000 --> 1:04:37.000]  We have to push back and push back with what it is that makes us all Americans,
[1:04:37.000 --> 1:04:42.000]  which is our definition of dependence and our bill of rights and our own self-independence.
[1:04:42.000 --> 1:04:47.000]  Exactly. People should pinch themselves if they're not fully awake yet.
[1:04:47.000 --> 1:04:51.000]  I mean, think about how outrageous these authoritarians are.
[1:04:51.000 --> 1:04:53.000]  We'll be right back with Stuart Rhodes.
[1:04:53.000 --> 1:04:56.000]  And I'll give the number out if you'd like to join us on air. Stand by.
[1:04:56.000 --> 1:05:01.000]  The Silver Lungs Generator is the only all-encompassing professional class product
[1:05:01.000 --> 1:05:07.000]  for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[1:05:07.000 --> 1:05:11.000]  With recent regulations threatening the sale of silver-based supplements,
[1:05:11.000 --> 1:05:18.000]  now you can secure yourself and your family by producing your own silver solutions anywhere, anytime.
[1:05:18.000 --> 1:05:26.000]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere for any application.
[1:05:26.000 --> 1:05:33.000]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[1:05:33.000 --> 1:05:38.000]  This product was designed to be an invaluable part of your vital preparations.
[1:05:38.000 --> 1:05:42.000]  For a detailed report on the differences between ionic silver, colloidal silver,
[1:05:42.000 --> 1:05:50.000]  and what most silver solution manufacturers are producing, please visit our website at www.silverlungs.com
[1:05:50.000 --> 1:06:11.000]  for more information on why you should be producing your own silver solutions right from your home forever.
[1:06:11.000 --> 1:06:21.000]  Welcome back. Second hour here. I'm going to give the number out so you can get a few calls into Stewart Road.
[1:06:21.000 --> 1:06:24.000]  We'll see who's able to get on air in the next segment.
[1:06:24.000 --> 1:06:29.000]  The toll-free number to join us if you have any questions about the martial law incremental takeover we see happening.
[1:06:29.000 --> 1:06:34.000]  It's 877-789-ALOX 877-789-2539.
[1:06:34.000 --> 1:06:43.000]  And let's give first-time callers a chance specifically on the National Guard going under Northcom, Brigade Homeland, TSA checkpoints on highways,
[1:06:43.000 --> 1:06:51.000]  the NSA admitting they spy on you illegally, just the absolute criminal lawlessness.
[1:06:51.000 --> 1:06:55.000]  They have street lights going up nationwide. I've confirmed they're putting some in here in Austin.
[1:06:55.000 --> 1:06:59.000]  I've got to go out and do the report with the IntelliStreet-style design.
[1:06:59.000 --> 1:07:05.000]  There's a bunch of companies doing it with the street lights. Watch you and listen to you secretly. Wired into the threat fusion centers.
[1:07:05.000 --> 1:07:09.000]  Folks, this is all for us. It was never for Al Qaeda that works for the globalists.
[1:07:09.000 --> 1:07:14.000]  That's now admitted that Al Qaeda works for NATO. They're using them against Syria and Libya.
[1:07:14.000 --> 1:07:22.000]  And then separately saying, oh, Obama didn't give enough support to the CIA to protect the embassy staff.
[1:07:22.000 --> 1:07:28.000]  Because the group they were paying for security are the ones that went and killed the ambassador, folks.
[1:07:28.000 --> 1:07:34.000]  I've got to give my rights up because of Al Qaeda when the criminal government runs Al Qaeda.
[1:07:34.000 --> 1:07:38.000]  Against the Serbs, against the Russians, against everybody, and they use them to take our rights.
[1:07:38.000 --> 1:07:46.000]  Stir it briefly on that front and then give people a briefing here because a few times ago when you were on,
[1:07:46.000 --> 1:07:55.000]  I likened it to a cheesy Star Trek analogy when the Klingon bird of prey has to de-cloak to fire.
[1:07:55.000 --> 1:08:00.000]  Okay, and that's what happens historically. When the tyrants get ready to move, they've got to build up,
[1:08:00.000 --> 1:08:05.000]  they've got to roll out, and we can point it out before they try to clamp down and then stop them
[1:08:05.000 --> 1:08:10.000]  if we build enough political mass and understanding so they can't sell it on their cover story.
[1:08:10.000 --> 1:08:13.000]  And I want listeners to understand the historical point we're at.
[1:08:13.000 --> 1:08:19.000]  The globalists admit Brzezinski's new book, one of their master planners, that they are 7 to 10 years behind.
[1:08:19.000 --> 1:08:24.000]  So they're trying to accelerate it because they know worldwide people are waking up to them.
[1:08:24.000 --> 1:08:29.000]  The Euro is now forming a world dictatorship, the core of it over the Euro and bragging about it.
[1:08:29.000 --> 1:08:35.000]  This is all happening, world governments being announced, and they can't have those of us that were right about this
[1:08:35.000 --> 1:08:39.000]  and have credibility out running around. They want to come arrest us.
[1:08:39.000 --> 1:08:44.000]  They're preparing for that in the Army manual I read earlier, but that shouldn't scare you.
[1:08:44.000 --> 1:08:47.000]  That shouldn't scare you because the NSA is spying on you.
[1:08:47.000 --> 1:08:51.000]  I'm going to go protest the NSA in San Antonio. As soon as I get the time, I'm going down there.
[1:08:51.000 --> 1:08:56.000]  Major reporters have had their cameras taken for major newspapers.
[1:08:56.000 --> 1:09:02.000]  They didn't take ours because I had them give them the news article about the NSA losing a lawsuit.
[1:09:02.000 --> 1:09:05.000]  We're allowed to go show them illegally spying on us in America.
[1:09:05.000 --> 1:09:07.000]  You've got to exercise these rights or lose them.
[1:09:07.000 --> 1:09:11.000]  Stuart, you've got the floor in the 10 minutes we've got before we go to break and come back with some calls.
[1:09:11.000 --> 1:09:16.000]  Give people the briefing. Tell them what they're teaching the military, what's happening at Northcom.
[1:09:16.000 --> 1:09:25.000]  Give them a breakdown on the fourth structure and the treasonous conversion of the military into a domestic Gestapo force.
[1:09:25.000 --> 1:09:31.000]  Well, we always saw the article by Colonel Benson out at Leavenworth who is no small fry.
[1:09:31.000 --> 1:09:38.000]  He's one of the major destructors there at Leavenworth where he called the Tea Party the future military opponent of the U.S. military for domestic employment.
[1:09:38.000 --> 1:09:47.000]  And then we also have added to that, we have the Combating Terrorism Center at West Point and there's an article published there
[1:09:47.000 --> 1:09:53.000]  identifying three trends in far-right violence in the United States by R.L. Perlinger.
[1:09:53.000 --> 1:09:56.000]  And he's the director of that center at West Point.
[1:09:56.000 --> 1:10:04.000]  And so these are just like I said before, they're telling you right out in the open who their future military opponents are.
[1:10:04.000 --> 1:10:11.000]  And of course this article from West Point lumps what they call the Anti-Federalists.
[1:10:11.000 --> 1:10:15.000]  He calls us Anti-Federalists. It's kind of a new term they're applying now.
[1:10:15.000 --> 1:10:22.000]  Harkening back to the Anti-Federalists to oppose the Constitution back in 1787 or 1789.
[1:10:22.000 --> 1:10:31.000]  He calls these Anti-Federalists and the next wing of supposed right wing violence is racism, the racist trend.
[1:10:31.000 --> 1:10:37.000]  And then he has one more which is the religious trend or a Christian identity trend.
[1:10:37.000 --> 1:10:41.000]  The way he also says in here, anybody can pull this up West Point.
[1:10:41.000 --> 1:10:47.000]  He says that the Tea Party, what is it in North Carolina they predict will link up with Al Qaeda.
[1:10:47.000 --> 1:10:50.000]  That is the most asinine thing I ever heard.
[1:10:50.000 --> 1:10:54.000]  I missed that. Is that in there?
[1:10:54.000 --> 1:10:57.000]  There's several of these. We actually wrote an article about it at the time.
[1:10:57.000 --> 1:11:01.000]  I know they've written several, but yeah, no, they talk about it. Yeah, they talk about it.
[1:11:01.000 --> 1:11:03.000]  Paul Watson wrote about it. Go ahead.
[1:11:03.000 --> 1:11:11.000]  Okay, so there's a big point folks is that the U.S. military is now within their own ranks, within the officer corps.
[1:11:11.000 --> 1:11:15.000]  They're doing much the same thing that's been going on within the police.
[1:11:15.000 --> 1:11:22.000]  The SPLC has infiltrated the police across the country and it has been brainwashing them to believe that, you know,
[1:11:22.000 --> 1:11:27.000]  if you believe in the Constitution, if you believe in natural rights, you believe in the autonomy of the individual,
[1:11:27.000 --> 1:11:30.000]  that you're somehow a potential cop killer.
[1:11:30.000 --> 1:11:35.000]  And as Alex has shown many times, they've got, you know, running around calling the founding fathers terrorists, things like that.
[1:11:35.000 --> 1:11:39.000]  Well, now it's spread into the U.S. military, which we knew was happening.
[1:11:39.000 --> 1:11:43.000]  But now they're, as you just said a minute ago, Alex would be much more upfront about it.
[1:11:43.000 --> 1:11:45.000]  The mask is coming off. They're doing it very overtly.
[1:11:45.000 --> 1:11:52.000]  And the reason is, is that they're running out of time. They need to brainwash as many of the military as they possibly can
[1:11:52.000 --> 1:12:00.000]  to see traditional conservative Americans or just, you know, libertarian Americans, anybody who believes in freedom, gun owners,
[1:12:00.000 --> 1:12:03.000]  preppers, you name it, anybody will like that.
[1:12:03.000 --> 1:12:10.000]  They want to smear you and then lump you in with, with racists and lump you in with, lump you in with people who, you know,
[1:12:10.000 --> 1:12:15.000]  the neo-Nazi Christian identity. If you don't like Obamacare, you're a racist. We've all heard this.
[1:12:15.000 --> 1:12:19.000]  Right. So this is what's happening and being much more overt about it.
[1:12:19.000 --> 1:12:27.000]  And so I think, I think it's a good sign. I think that it shows that they're so worried and so desperate to demonize this
[1:12:27.000 --> 1:12:30.000]  that they're pulling out all the stops. But I think it's too late.
[1:12:30.000 --> 1:12:35.000]  I think prepping has gone mainstream. I think loving the Constitution's gone mainstream.
[1:12:35.000 --> 1:12:40.000]  Guns have gone mainstream from, used to sell a few hundred thousand a month, three, four, five million a month.
[1:12:40.000 --> 1:12:46.000]  You're right. Look, they've lost our trust. I heard the Austin Police Chief on the radio Friday saying,
[1:12:46.000 --> 1:12:53.000]  the people don't trust the government anymore and we've got to get their trust back. I mean, the system knows. Go ahead.
[1:12:53.000 --> 1:12:58.000]  Exactly. And so that's why they're, they're desperate, but, but, you know, it's too late. They cast it out of the bag.
[1:12:58.000 --> 1:13:05.000]  The idea of freedom, thanks to Ron Paul and thanks to the whole Ron Paul movement, especially the idea of freedom
[1:13:05.000 --> 1:13:12.000]  has grown exponentially in the population. And so now I would say there's about 20% of Americans who are pretty wide awake.
[1:13:12.000 --> 1:13:17.000]  And what I encourage them to do though, is to not just be awake, but also be prepared.
[1:13:17.000 --> 1:13:18.000]  Yes.
[1:13:18.000 --> 1:13:24.000]  Now you need to get yourself squared away with your food, your water, your emergency power, emergency communications,
[1:13:24.000 --> 1:13:29.000]  especially important. You need to get networking with other people. The answer, as you said a little while ago,
[1:13:29.000 --> 1:13:32.000]  is not to cower and fear and try to hide. They want you to do that.
[1:13:32.000 --> 1:13:39.000]  Another part of why they're being so open is they want to chill you. They want you to be afraid of being identified as these things.
[1:13:39.000 --> 1:13:44.000]  Oh, I don't want that label on me. I don't even label the prepper. So I'd better just shut up and stay in my house.
[1:13:44.000 --> 1:13:48.000]  What's happening in the opposite effect on everybody I know? I think a lot of it is, I've run into these globalist,
[1:13:48.000 --> 1:13:55.000]  minion engineers and people, you know, they're psychologists, they're psych warfare people. They are so emasculated
[1:13:55.000 --> 1:14:00.000]  and chicken-necked and neurotic. They're attacking us with programming they think would work on them.
[1:14:00.000 --> 1:14:05.000]  I don't, they're smart, but not that smart. Their blind spot is they think we're like them.
[1:14:05.000 --> 1:14:10.000]  Now you're right. I mean, they're kind of autistic in that sense, right? They're really brain smart,
[1:14:10.000 --> 1:14:16.000]  but they don't understand, they don't understand us. It's like a foreign alien species to them.
[1:14:16.000 --> 1:14:21.000]  They don't understand us. They only get us. And they think that what worked in other countries will work here.
[1:14:21.000 --> 1:14:26.000]  That what worked in East Germany will work here. And it's not working. All it does is piss us off.
[1:14:26.000 --> 1:14:32.000]  And so that's good. And so the attitude should be not to become afraid when you hear about all the stuff that's happening.
[1:14:32.000 --> 1:14:38.000]  The attitude should be righteous anger and then decide something about it. And what you need to do about it is
[1:14:38.000 --> 1:14:47.000]  we are in the lead-up. It's like 1774, 1773, we're in a lead-up to conflict. Get squared away like your forefathers did.
[1:14:47.000 --> 1:14:52.000]  They didn't just sit on their hands, nor did they discover they must get and go out in the streets. They got ready.
[1:14:52.000 --> 1:14:59.000]  Oh, they engaged in the committees of correspondent, the Sons of Liberty, for 15 years before they hit the ground
[1:14:59.000 --> 1:15:02.000]  and exposed the enemy takeover.
[1:15:02.000 --> 1:15:08.000]  And communities of safety and their militias, they got ready. And so in the modern context, that means, you know,
[1:15:08.000 --> 1:15:17.000]  forming groups with your neighbors, with your close friends, and also especially means getting together with the veterans in your community,
[1:15:17.000 --> 1:15:23.000]  forming a sheriff's policy, backing up a good sheriff. All the things we talk about on Oathkeepers and our sister's site,
[1:15:23.000 --> 1:15:28.000]  you know, the operations living giant site, is what we encourage you to do. Focus on your preparedness first,
[1:15:28.000 --> 1:15:34.000]  then your security second, then your sound money and alternate currency and modern networks third.
[1:15:34.000 --> 1:15:38.000]  Stay there, my friends. Stay there. We're going to come back and take some calls and things are moving fast.
[1:15:38.000 --> 1:15:43.000]  Let's get Stuart Rhodes back on the next few weeks for like two hours to take calls here in the week.
[1:15:43.000 --> 1:15:50.000]  Folks, this is it. I mean, this is real. We can beat these people if we will recognize the enemy operations.
[1:15:50.000 --> 1:15:55.000]  I know it's hard to believe it's happening. We have an infiltration, foreign corporate banking infiltration.
[1:15:55.000 --> 1:15:59.000]  They want to convert us to a total slave state to rob us.
[1:16:25.000 --> 1:16:29.000]  We're going to take a look at the supply of foods from E-Foods Direct now. As the price of raw ingredients increases,
[1:16:29.000 --> 1:16:33.000]  E-Foods will have to raise prices too. Now is the time to get your supply.
[1:16:33.000 --> 1:16:37.000]  I recently increased my supply from E-Foods Direct because we've all known this was coming.
[1:16:37.000 --> 1:16:43.000]  You know about their delicious long-term storable foods. The fact is, you can eat at any time to save money today.
[1:16:43.000 --> 1:16:47.000]  And because it's stored for 25 years, you're locking in today's prices and avoiding the rising food cost.
[1:16:47.000 --> 1:16:57.000]  Don't wait. Call 800-409-5633 or go to E-FoodsDirect.com forward slash Alex. Call 800-409-5633 or E-FoodsDirect.com forward slash Alex.
[1:16:57.000 --> 1:17:21.000]  You can bet your life on E-Foods Direct.
[1:17:21.000 --> 1:17:49.000]  You can get your supply from E-Foods Direct.
[1:17:49.000 --> 1:18:17.000]  Call 800-409-5633 or E-Foods Direct.
[1:18:17.000 --> 1:18:45.000]  Call 800-409-5633 or E-Foods Direct.
[1:18:45.000 --> 1:19:13.000]  Call 800-409-5633 or E-Foods Direct.
[1:19:13.000 --> 1:19:41.000]  Call 800-409-5633 or E-Foods Direct.
[1:19:41.000 --> 1:19:47.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[1:19:47.000 --> 1:20:01.000]  See them on the web at 5starsope.com or call 800-340-7091 for a free catalog.
[1:20:01.000 --> 1:20:11.000]  Coast to coast direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[1:20:31.000 --> 1:20:39.000]  You're listening to the Alex Jones show.
[1:20:39.000 --> 1:20:47.000]  All right, we got like 12 calls there. Not just what we opened up on the phone system for our guests. There's no way to get to all of them. We'll try to get to some of them.
[1:20:47.000 --> 1:20:53.000]  I just hope listeners understand here, if you're tuning in for the first time, this is not a game.
[1:20:53.000 --> 1:20:57.000]  Most Americans don't have any historical perspective anymore. It hasn't been taught.
[1:20:57.000 --> 1:21:07.000]  You know basic history. This is like, you know, knowing what a grizzly bear looks like in Colorado and you walk out on your back porch and there's a grizzly bear. I mean, it's a grizzly bear.
[1:21:07.000 --> 1:21:18.000]  Well, if you know history, this is tyranny. This is scary. It's real and given into it is what's dangerous. We've got to say, hey, you're wrong. You're out of control.
[1:21:18.000 --> 1:21:27.000]  And serving this will not help you. They want an authoritarian model because they say they don't want the free market system of prosperity. That makes you uppity.
[1:21:27.000 --> 1:21:35.000]  And they're using kind of a communist model to take over, even though it's really corporate fascists that sit above it. They want to make you dependent at the grassroots.
[1:21:35.000 --> 1:21:40.000]  They want to make you dependent at the grassroots so that you're dependent on their system. You're domesticated.
[1:21:40.000 --> 1:21:50.000]  And they want to use a shutdown of society mode to make you dependent. That is a classic communist model under Mao, under Lenin, under Stalin, under Fidel Castro.
[1:21:50.000 --> 1:22:01.000]  And believe me, as someone who studied political science, it freaks me out. You know, Stuart, after serving in the Army, graduated to summa cum laude from the University of Nevada.
[1:22:01.000 --> 1:22:11.000]  And then he went on to graduate law school from Yale, where he won the top big award there at the law school, solving the puzzle of enemy combatants status for this was even discussed.
[1:22:11.000 --> 1:22:20.000]  He won Yale's Judge William E. Miller Prize for Best Paper on the Bill of Rights and will continue. He also assisted teaching U.S. military history at Yale History Department.
[1:22:20.000 --> 1:22:28.000]  I want to jam in four or five calls for Stuart, but with quick questions, callers, so don't thank us or anything. Let's just get right to your data. God bless you so we can get to more of you.
[1:22:28.000 --> 1:22:38.000]  Stuart, as a military historian, you're not just, you know, not just a constitutional lawyer. Am I wrong in saying Danger Will Robinson, Red Alert? I mean, this is incredible.
[1:22:38.000 --> 1:22:46.000]  No, and that's, that's what, you know, what's, that's what grabbed me back in 2001 and 2002. And I was doing my research in the wake of 9-11.
[1:22:46.000 --> 1:22:52.000]  The, like I said, the laws of war are being brought home and I can see it happening legally.
[1:22:52.000 --> 1:23:02.000]  And when they build something and they build the infrastructure, it's going to be used. So they built the American version of the Stasi, that's the NSA and the DHS.
[1:23:02.000 --> 1:23:13.000]  It's going to be used here at home on us, just like it was used overseas. When they build the infrastructure for Northcom and for domestic deployment of the U.S. military under its own separate command.
[1:23:13.000 --> 1:23:22.000]  It's not under the Army. It's not under the Marine Corps. It's this new body, like a new branch of the military for domestic use. It's going to be used. And that's exactly why-
[1:23:22.000 --> 1:23:31.000]  Not under your governor. I mean, they're circumventing everything. And then calling us anti-federalists when they're overthrowing the federal system.
[1:23:31.000 --> 1:23:38.000]  Yeah, this is kind of ironic, is they're using the label applied to opponents of the Constitution to people who are trying to preserve the Constitution.
[1:23:38.000 --> 1:23:42.000]  Although the anti-federalists like Patrick Henry turned out to be right in the long run, frankly.
[1:23:42.000 --> 1:23:50.000]  I guess they did. Okay, let's go ahead and go to a phone call here. Let's go to Daniel in Baton Rouge, Louisiana. Welcome.
[1:23:50.000 --> 1:23:52.000]  Hey, how are you doing, Alex?
[1:23:52.000 --> 1:23:53.000]  Good, sir.
[1:23:53.000 --> 1:23:56.000]  Oh, I had a statement for Stuart, if that's okay.
[1:23:56.000 --> 1:24:00.000]  Yes, sir. By the way, you live in a beautiful city. I was just there recently. Go ahead.
[1:24:00.000 --> 1:24:10.000]  Oh, thanks. Hey, Stuart. My name's Daniel and I'm a former United States Marine. And I know a thing or two about martial arts, fitness, and also the Info War.
[1:24:10.000 --> 1:24:21.000]  And I wanted to get your blessing to thread the Oath Keeper's message with the Info War's message and make my own little boot camp in Sherburne National Forest here in the Chapel.
[1:24:21.000 --> 1:24:28.000]  Well, I mean, for him to openly give you some kind of thing, like he'd have to know who you are. Sir, just get it. People ask, can I put your bumper sticker on my car?
[1:24:28.000 --> 1:24:34.000]  Go, folks. But I mean, he obviously can't certify what you're doing. Don't wait for orders from headquarters. Go to the Sound of the Guns.
[1:24:34.000 --> 1:24:36.000]  Thanks for the call. Stuart, comment.
[1:24:36.000 --> 1:24:42.000]  Yeah, he can just write me at Oath Keeper's through our contact there and I'll take a look at what he's doing.
[1:24:42.000 --> 1:24:52.000]  I mean, people need to get squared away. I would recommend, like I said, my recommendation is to focus on your veterans' groups that already exist rather than trying to start some new entity.
[1:24:52.000 --> 1:24:54.000]  Go to the veterans' groups that are already there.
[1:24:54.000 --> 1:25:00.000]  And do it all out in the open, mainstream. We're the good guys. Creeping around, you'll run into infiltrators and troublemakers.
[1:25:00.000 --> 1:25:06.000]  Right. Don't do anything you wouldn't want in the national news because you're stronger that way.
[1:25:06.000 --> 1:25:18.000]  Listen, I stomp up to the NSA bases. I stomp up to the troops. I'm the guy fighting the takeover in the tyranny. We're the good guys. They see us like Godzilla in Tokyo, Stuart.
[1:25:18.000 --> 1:25:25.000]  Yeah, definitely. And I do think, you know, we do need to train and you do need to pass your knowledge on. So I think you're right to do that.
[1:25:25.000 --> 1:25:30.000]  But my recommendation is to do it through your local VFW, your Marine Corps League.
[1:25:30.000 --> 1:25:37.000]  Create an apple seed group. People need basic rifle skills first. Operation apple seed.
[1:25:37.000 --> 1:25:43.000]  Well, you know, if you got other skills you want to teach, by all means go for it. Just be aware that you're going to have infiltrators.
[1:25:43.000 --> 1:25:47.000]  You're going to have a mole who's going to come in there and try to get you to talk about doing illegal stuff.
[1:25:47.000 --> 1:25:54.000]  Yeah, they put a mole in it to act like what you're doing is bad. Let's go to another caller here, Caleb in Virginia. You're on the air with Stuart Rhodes. Go ahead.
[1:25:54.000 --> 1:25:59.000]  Yeah, I live in Brexburg. I don't know if you're aware of that, but that's right where the storm is going to be hitting.
[1:25:59.000 --> 1:26:00.000]  Yes, sir.
[1:26:00.000 --> 1:26:05.000]  And are you aware of the 100,000 National Guardsmen getting sent to the Northeast?
[1:26:05.000 --> 1:26:15.000]  Yes, I am aware they're mobilizing and declaring mandatory evacuations in areas of New York City, which, I mean, how are they going to have an election if that's the case?
[1:26:15.000 --> 1:26:27.000]  Yeah, I'd see it getting postponed, but I was calling. There's National Guardsmen everywhere in my town. Police officers on every street, it's crazy.
[1:26:27.000 --> 1:26:34.000]  Well, that's when you're supposed to have them, though, is when you got a giant hurricane with a bunch of other storms coming together. Anything else? Any questions for Stuart?
[1:26:34.000 --> 1:26:35.000]  That's it.
[1:26:35.000 --> 1:26:36.000]  Thank you, sir. God bless.
[1:26:36.000 --> 1:26:39.000]  Stuart, what is your take briefly on the election?
[1:26:39.000 --> 1:26:53.000]  Well, I think it's a dog and pony show, frankly. I don't think... It's also kind of interesting. In this National Guard we talked to the other day, he said that they were brief and told that if Obama loses, there's going to be rioting by Obama supporters,
[1:26:53.000 --> 1:27:02.000]  but they're going to look at the preppers as a big threat, which is really kind of strange. It's like they're hedging their bet. Whichever way it goes, preppers are going to be targeted.
[1:27:02.000 --> 1:27:08.000]  So this way, they can go ahead and target preppers, even if Obama loses. So it's like, heads you lose, tails we win, you know?
[1:27:08.000 --> 1:27:12.000]  That's right. Don in West Virginia, first-time caller here on the air. Welcome.
[1:27:12.000 --> 1:27:13.000]  Yes, sir.
[1:27:13.000 --> 1:27:15.000]  West Texas. Excuse me. Go ahead.
[1:27:15.000 --> 1:27:30.000]  Yeah. Yeah. Yes, sir. Good to see you today. The storm-affected area. How far do you think the government will try to extend their authority outside that area or use this as a test ground for what we're looking at?
[1:27:30.000 --> 1:27:36.000]  Yeah, that's a great point. They use every disaster or problem as a reason to power grab. Look at Katrina. Let's do it.
[1:27:36.000 --> 1:27:48.000]  Yeah, absolutely. That's why I like the last caller. The answer is, is go out there and talk to those cops and talk to the National Guardsmen before the storm hits and say, look guys, don't do what happened in Katrina.
[1:27:48.000 --> 1:27:52.000]  Do not go down that road. And you got to get out there and outreach to them now.
[1:27:52.000 --> 1:28:01.000]  And by the way, as you proved and broke later, a lot of the army actually said no. The media acted like the army was happy to confiscate guns to sell the normalization of it.
[1:28:01.000 --> 1:28:03.000]  The truth is, a lot of them said no.
[1:28:03.000 --> 1:28:11.000]  And that did not make the news. That's right. And so don't take it for granted they'll do what they're told, but also make sure you go out there and talk to them.
[1:28:11.000 --> 1:28:17.000]  Who knows what effect you could have. You going up there and talking to them saying, look, we're here to back you up and help you.
[1:28:17.000 --> 1:28:23.000]  Just don't try to disarm us or violate our rights. That can make a big difference to the guys on the ground and what they do.
[1:28:23.000 --> 1:28:33.000]  That's right. The system says comply, comply, do what you're told. They teach the clergy response teams to the preachers that have been bought off as collaborators to tell everybody do what you're told during the emergency.
[1:28:33.000 --> 1:28:42.000]  No. We're the head of the government. We obey the Constitution Bill of Rights, Romans 13. And they're actually twisting that and saying serve tyranny.
[1:28:42.000 --> 1:28:53.000]  Stuart Rose, I want to get you on soon about Operation Sleeping Giant. Thank you and God bless you during the weekday show soon. Coming up, we'll look at the storm with a meteorologist straight ahead. Stay with us.
[1:28:53.000 --> 1:29:20.000]  We'll be right back.
[1:29:20.000 --> 1:29:27.000]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from Eat Foods Direct now.
[1:29:27.000 --> 1:29:33.000]  As the price of raw ingredients increases, Eat Foods will have to raise prices too. Now is the time to get your supply.
[1:29:33.000 --> 1:29:40.000]  I recently increased my supply from Eat Foods Direct because we've all known this was coming. You know about their delicious long term storeable foods.
[1:29:40.000 --> 1:29:53.000]  The fact is you can eat at any time to save money today. And because it's stored for 25 years, you're locking in today's prices and avoiding the rising food cost. Don't wait. Call 800-409-5633 or go to EatFoodsDirect.com forward slash Alex.
[1:29:53.000 --> 1:30:00.000]  Call 800-409-5633 or EatFoodsDirect.com forward slash Alex. You can bet your life on Eat Foods Direct.
[1:30:00.000 --> 1:30:13.000]  Aaron Fullen here. As the food police shut down food co-ops, the Amish and small farmers, Americans are losing access, not just to raw milk and homemade cheeses, but to healthy home-crafted sources for fermented foods like sauerkraut, yogurt, and kefir.
[1:30:13.000 --> 1:30:20.000]  It seems there's a war on life-giving foods with living enzymes and healthy bacteria. But frankly, I'm not sure what the food police are so afraid of.
[1:30:20.000 --> 1:30:28.000]  These remarkable foods have been around since the beginning of history, with archaeological evidence for fermented foods and beverages being found across the globe in almost every culture.
[1:30:28.000 --> 1:30:35.000]  Today, Japanese eat miso, Africans eat fermented porges, Koreans eat kamichi, and in India, fermented milk is a staple for healthy living.
[1:30:35.000 --> 1:30:42.000]  But here's some good news. Self-reliant Americans can now discover the secrets to making these amazing fermented foods legally and privately in their own homes.
[1:30:42.000 --> 1:30:50.000]  Since it's still legal to make these foods as long as you can make them yourself, for more information check out fermentationfactor.com. That's fermentationfactor.com.
[1:30:50.000 --> 1:31:00.000]  It's easy to create your own powerful fermented foods and you can do it by going to www.fermentationfactor.com. That's www.fermentationfactor.com.
[1:31:21.000 --> 1:31:30.000]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere, for any application.
