[00:00:00.009 --> 00:00:00.990]  We're good.
[01:53:05.215 --> 01:53:07.996]  Here's nutritional expert, Dr. Alex Duarte.
[01:53:07.996 --> 01:53:14.559]  Cocoa Pure Chocolate Tea blends the nutrition of concentrated cocoa with natural green tea and an extract from red wine.
[01:53:14.559 --> 01:53:19.501]  This makes it a triple action supplement with more antioxidant value than most fruits and vegetables.
[01:53:19.881 --> 01:53:24.527]  It has a natural energy booster, digestive health boosters, and much more.
[01:53:24.527 --> 01:53:27.971]  Best of all, this is probably the most delicious supplement that you're ever going to taste.
[01:53:28.396 --> 01:53:31.557]  Today you can try Coco Pure Chocolate Tea risk-free.
[01:53:31.557 --> 01:53:37.020]  If you don't think this is the most delicious way to get healthy, you can return the empty bottle for your money back.
[01:53:37.020 --> 01:53:38.440]  To try Coco Pure, call 1-800-457-9914.
[01:53:38.440 --> 01:53:40.081]  Coco Pure will help get your health back on track.
[01:53:40.081 --> 01:53:40.261]  Call 1-800-457-9914.
[01:53:40.261 --> 01:53:40.461]  That's 1-800-457-9914.
[01:54:07.677 --> 01:54:25.272]  Deep down in Louisiana close to New Orleans Way back up in the woods among the evergreens There stood a log cabin made of earth and wood Where lived a country boy named Johnny B. Goode Who never ever learned to read or write so well But he could play a guitar just like a ring and a bell Go, go!
[01:54:25.272 --> 01:54:26.072]  Go, Johnny, go, go!
[01:54:26.072 --> 01:54:28.194]  Go, Johnny, go, go!
[01:54:28.194 --> 01:54:30.216]  Go, Johnny, go, go!
[01:54:36.314 --> 01:54:37.175]  We're back live.
[01:54:37.175 --> 01:54:39.396]  Gotta have Alan Stang back again in the near future.
[01:54:39.396 --> 01:54:41.098]  Having with us about five minutes to the next hour.
[01:54:41.098 --> 01:54:48.343]  And we're also gonna be having Alan Watt on for two hours.
[01:54:48.343 --> 01:54:52.066]  Of course we're going into overdrive today.
[01:54:52.066 --> 01:54:55.529]  I might just go to six o'clock today.
[01:54:55.529 --> 01:54:56.950]  Let's go back to Alan Stang.
[01:54:56.950 --> 01:54:59.472]  Alan, you are such a treasure.
[01:54:59.472 --> 01:55:06.077]  During the break I was just thinking again about how they keep calling this land of the free home of the brave.
[01:55:06.698 --> 01:55:08.380]  This was Land of the Free, Home of the Brave.
[01:55:08.380 --> 01:55:14.166]  We did have the most patents, and we're the toughest, and we're the meanest, and other countries wrote books about us and agreed.
[01:55:14.166 --> 01:55:16.328]  Now, we are hated.
[01:55:16.328 --> 01:55:16.968]  We're fat.
[01:55:16.968 --> 01:55:17.689]  We're unhealthy.
[01:55:17.689 --> 01:55:19.451]  We've got the lowest test scores.
[01:55:19.451 --> 01:55:21.933]  We have the most people in prison.
[01:55:21.933 --> 01:55:23.775]  I mean, I'm not on a high horse here.
[01:55:23.775 --> 01:55:24.656]  I'm fat and unhealthy.
[01:55:24.656 --> 01:55:27.899]  The point is, is that this is not freedom.
[01:55:27.899 --> 01:55:29.100]  Face scanning cameras,
[01:55:30.442 --> 01:55:33.784]  You know, Homeland Security, Overrun Nation.
[01:55:33.784 --> 01:55:36.966]  I mean, we are now a globalist enclave.
[01:55:36.966 --> 01:55:38.968]  Alan Stang?
[01:55:38.968 --> 01:55:41.229]  Let me make a point here.
[01:55:41.229 --> 01:55:46.933]  A crucially important element that we must mention here is the church.
[01:55:46.933 --> 01:55:53.477]  You have, in these teams, they are training thousands of preachers.
[01:55:54.352 --> 01:56:11.524]  To be part of these teams that will come down the street when you are taken away in the buses to the relocation camps, to calm you down, to make sure that you do not react in any way, that you go along peaceably without protesting.
[01:56:11.524 --> 01:56:20.551]  I've actually seen, I'm sure you have too Alex, but I think it's worth mentioning, I've actually seen them interviewing preachers who talk about the fact
[01:56:22.266 --> 01:56:30.432]  Yes, they are being trained to do this as part of these things, and the preachers that I've seen being interviewed are quite delighted with this role.
[01:56:51.946 --> 01:57:02.296]  Well, they've now federalized, they send out letters to all the neighborhood watches, and the people go and they say, you're here to fight terror, now let's get down to business.
[01:57:12.805 --> 01:57:15.189]  Does your neighbor have plants that look like there's in their backyard?
[01:57:15.189 --> 01:57:17.191]  Do you see someone spanking your child?
[01:57:17.191 --> 01:57:19.394]  And the feds, they then call the police on them.
[01:57:19.394 --> 01:57:21.457]  It's literally turning them into spies.
[01:57:21.457 --> 01:57:23.520]  They just get them there under the name of terror.
[01:57:23.520 --> 01:57:26.084]  Then once they get there, they say, you're spying on your neighbor.
[01:57:26.084 --> 01:57:27.125]  We're fighting crime.
[01:57:27.125 --> 01:57:27.926]  Crime is terror.
[01:57:27.926 --> 01:57:28.227]  Go ahead.
[01:57:29.216 --> 01:57:30.057]  Exactly.
[01:57:30.057 --> 01:57:33.439]  They have perverted all of these issues.
[01:57:33.439 --> 01:57:37.261]  And remember, it all started with the war on drugs.
[01:57:37.261 --> 01:57:38.482]  Most people forget that.
[01:57:38.482 --> 01:57:40.403]  Years ago... In the 70s.
[01:57:40.403 --> 01:57:43.705]  In the 70s, we were told, we're fighting drugs for the children.
[01:57:43.705 --> 01:57:45.906]  Well, golly, if it's for the children, we have to do it.
[01:57:45.906 --> 01:57:48.288]  I mean, if you don't do this, you're against the children.
[01:57:48.288 --> 01:57:58.054]  So we were fighting drugs, we were told, and that led to all of these... And again, the government had to fight drugs and knock out their competition to ensure they jacked up the price.
[01:58:01.209 --> 01:58:09.275]  I used to think that we fought World War II because we hated fascism and Hitlerism, and now I find out, no.
[01:58:09.275 --> 01:58:13.778]  It's that we loved Hitlerism and fascism so much, we wanted a monopoly.
[01:58:13.778 --> 01:58:14.518]  No, that's it.
[01:58:14.518 --> 01:58:15.599]  Stay there, Alan Stang.
[01:58:15.599 --> 01:58:17.100]  We're going to do five more minutes with you.
[01:58:17.100 --> 01:58:19.141]  You've got to have your backup on a routine basis.
[01:58:19.141 --> 01:58:20.622]  AlanStang.com.
[01:58:20.622 --> 01:58:21.482]  I'm Alex Jones.
[01:58:21.482 --> 01:58:24.825]  I'm going to give you an update after he leaves us on the murder of the D.C.
[01:58:24.825 --> 01:58:25.285]  Madam.
[01:58:25.285 --> 01:58:26.746]  We're on the inside of that.
[01:58:26.746 --> 01:58:28.187]  And then we've got Alan Watt joining us.
[01:58:31.445 --> 01:58:33.986]  Thank you for listening to GCN.
[01:58:33.986 --> 01:58:41.248]  Visit GCNlive.com today.
[01:58:41.248 --> 01:58:42.669]  It is a big idea.
[01:58:42.669 --> 01:58:45.470]  A new world order.
[01:58:45.470 --> 01:58:50.271]  In the near future, Earth is dominated by a powerful world government.
[01:58:50.271 --> 01:58:53.212]  It's known as the Bilderberg Group.
[01:58:53.212 --> 01:58:55.413]  Put their objective to be world domination.
[01:58:56.001 --> 01:58:59.187]  For thousands of years, their dark order grew.
[01:58:59.187 --> 01:59:06.519]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[01:59:09.537 --> 01:59:14.981]  For the first time in history, the elite's plan for world government is blown wide open.
[01:59:14.981 --> 01:59:18.843]  You will learn the secret that drives the entire New World Order agenda.
[01:59:18.843 --> 01:59:21.405]  Build America is making great progress toward a world government.
[01:59:21.405 --> 01:59:22.566]  Most people have no idea.
[01:59:22.566 --> 01:59:23.366]  They're not after money.
[01:59:23.366 --> 01:59:24.647]  They have all the money they need.
[01:59:24.647 --> 01:59:25.628]  They're after power.
[01:59:25.628 --> 01:59:26.769]  That's their aphrodisiac.
[01:59:26.769 --> 01:59:31.532]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[01:59:31.532 --> 01:59:34.294]  Or watch it online right now at PrisonPlanet.tv.
[01:59:43.298 --> 01:59:45.699]  Waging war on corruption.
[01:59:45.699 --> 01:59:55.223]  Alex Jones on the GCN Radio Network.
[01:59:55.223 --> 01:59:56.984]  Government cover-ups.
[01:59:56.984 --> 01:59:58.564]  You want answers?
[01:59:58.564 --> 02:00:00.505]  Well, so does he.
[02:00:00.505 --> 02:00:04.306]  He's Alex Jones on the GCN Radio Network.
[02:00:04.306 --> 02:00:08.368]  And now, live from Austin, Texas, Alex Jones.
[02:00:25.781 --> 02:00:28.902]  Alan Stang is our guest for the next five minutes.
[02:00:28.902 --> 02:00:39.669]  Alan, you've been on with us for about an hour, and the five minutes we've got left, I always like to ask a guest, what are other key points you want to make, other issues you want to impart to our worldwide audience?
[02:00:42.115 --> 02:01:07.905]  One thing I think is very important to be aware of, ladies and gentlemen, is the only reason I see that we still have some viability, that we can fight back, that we can expose all this, the only reason that very encouragingly so many Americans are now waking up is the presence of the Internet.
[02:01:07.905 --> 02:01:10.146]  Without the Internet, there would be no Alex Jones.
[02:01:10.146 --> 02:01:11.066]  You never would have heard of him.
[02:01:12.687 --> 02:01:16.831]  The Internet is a tool, remember, that got out of control.
[02:01:16.831 --> 02:01:25.459]  It got out of the hands of the conspirators who devised it.
[02:01:25.459 --> 02:01:37.010]  It originally was intended to be a technique, a method of communicating among themselves, the universities, the government, the big institutions, the foundations.
[02:01:38.110 --> 02:01:39.671]  It got out of control.
[02:01:39.671 --> 02:01:45.174]  I believe they never expected that it could become what it has become.
[02:01:45.174 --> 02:01:54.619]  And so it's now the only tool that we have to communicate to inform you about what's going on.
[02:01:54.619 --> 02:02:01.402]  And that tells me that the conspiracy for world government is going to do something to try to destroy it.
[02:02:01.402 --> 02:02:02.183]  I don't know
[02:02:03.399 --> 02:02:26.486]  Yet, what they will try to do, there have been various techniques they've tried, but one thing that worries them, no doubt, is the fact that if they try to destroy the Internet, the many Internet experts, the so-called nerds around the country, who can hack the DoD website, they have broken into DoD,
[02:02:28.126 --> 02:02:34.653]  I'm sure that the conspirators are afraid of them, so they have a quandary that they have to solve.
[02:02:34.653 --> 02:02:43.121]  But this is something I think we should all be aware of, because if they destroy the Internet, you're not going to have any more Alex Jones.
[02:02:43.121 --> 02:02:45.383]  You're not going to have any more of these programs.
[02:02:45.383 --> 02:02:50.889]  Well, you wouldn't have an Alan Stang either, because right now all of my pieces appear regularly on the Internet.
[02:02:51.816 --> 02:03:02.303]  So, I'm sure that they're going to do something to try to destroy it, and I would warn you, ladies and gentlemen, to be on a special alert for such an attempt.
[02:03:02.303 --> 02:03:03.784]  I have no doubt that it will come.
[02:03:08.237 --> 02:03:21.607]  They admittedly have a plan to kill the web and there are this new government report that was just put out and there's a new book out where the head of the Kissinger Group is bragging about how they're going to shut the web down and create world government.
[02:03:21.607 --> 02:03:23.769]  I mean, he doesn't even mince words.
[02:03:24.569 --> 02:03:25.890]  Uh, and they admit it's Internet, too.
[02:03:25.890 --> 02:03:36.859]  They're gonna let the old Internet die, not upkeep it, not update it, and then force you on Internet, too, where you're track, trace, regulated, controlled, and where speech is controlled because it's, quote, private corporate.
[02:03:36.859 --> 02:03:38.080]  And, well, it's private.
[02:03:38.080 --> 02:03:40.822]  You don't have a right to free speech in a private area.
[02:03:40.822 --> 02:03:42.224]  So, see, it's, it's, that's what they do.
[02:03:42.224 --> 02:03:50.750]  They let us build something and pay for it with our tax money and our, and our IP fees and our connection fees, and then they just take it away from us.
[02:03:50.750 --> 02:03:51.791]  Exactly.
[02:03:51.791 --> 02:03:52.312]  Exactly.
[02:03:52.312 --> 02:03:53.773]  And this is what we need to be.
[02:03:54.466 --> 02:04:02.130]  Especially aware of, because again, consider, ladies and gentlemen, you have no other way of finding out what's happening.
[02:04:02.130 --> 02:04:06.673]  You certainly can't depend on shallow Sean Hannity to tell you what's happening.
[02:04:06.673 --> 02:04:12.356]  Have you ever heard him mention any of the things that we've discussed here in this hour, Alex?
[02:04:12.356 --> 02:04:14.037]  And I know.
[02:04:14.037 --> 02:04:19.400]  And you certainly cannot depend on the Communist Broadcasting System or the Communist News Network.
[02:04:19.400 --> 02:04:21.902]  This is the only way you have to find out what's going on.
[02:04:24.182 --> 02:04:30.287]  Alan Stang, I salute you for your 50 years of diligent fight against the New World Order.
[02:04:30.287 --> 02:04:40.234]  The things you've done send ripples across time and space and countless people that are awake today don't even know that they owe the fact that they're awake or still even have any freedom to people like you.
[02:04:40.234 --> 02:04:41.415]  We'll talk to you soon.
[02:04:41.415 --> 02:04:42.876]  Thanks for spending time with us.
[02:04:42.876 --> 02:04:44.337]  Thanks for having me, Alex.
[02:04:44.337 --> 02:04:44.997]  You bet.
[02:04:44.997 --> 02:04:45.718]  We'll be right back.
[02:04:48.194 --> 02:05:01.332]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[02:05:01.332 --> 02:05:05.178]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation.
[02:05:05.518 --> 02:05:12.400]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[02:05:12.400 --> 02:05:15.802]  Loose Change Final Cut is the ultimate 9-11 expose.
[02:05:15.802 --> 02:05:17.562]  From hijackers being trained at U.S.
[02:05:17.562 --> 02:05:23.704]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[02:05:23.704 --> 02:05:30.927]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[02:05:31.167 --> 02:05:39.332]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[02:05:39.332 --> 02:05:41.974]  We're in a no-holds-barred information war.
[02:05:41.974 --> 02:05:47.278]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[02:05:48.001 --> 02:05:51.104]  Have you ever thought about what's in your shampoo, soap, or detergent?
[02:05:51.104 --> 02:05:56.629]  How about chlorides, dyes, ethanol, sulfates, sodium, formaldehydes, and more?
[02:05:56.629 --> 02:06:02.354]  Even fragrance can indicate the presence of some 4,000 separate ingredients, most of which are synthetic.
[02:06:02.354 --> 02:06:03.815]  Hi, this is Alex Jones.
[02:06:03.815 --> 02:06:12.823]  I was shocked when I discovered I could be inhaling these additives that can lead to coughing, wheezing, and shortness of breath, headaches, nausea, irritation of the skin, and mucous membranes.
[02:06:13.143 --> 02:06:14.985]  Now compare a Calben Pure Soap.
[02:06:14.985 --> 02:06:19.190]  All natural, earth friendly, no harsh chemicals, no animal testing.
[02:06:19.190 --> 02:06:24.216]  They're safe and you save 85% of the money you're spending on cleaning products now.
[02:06:24.216 --> 02:06:26.298]  Start saving over $1,000 a year for your family of four.
[02:06:28.080 --> 02:06:29.120]  Keep it natural.
[02:06:29.120 --> 02:06:37.524]  Call Calvin Pure Soap for a free catalog at 1-800-340-7091 or log on to 5starsoap.com.
[02:06:37.524 --> 02:06:41.706]  Try Calvin Pure Soaps and I'll bet you'll never use any other cleaning products again.
[02:06:41.706 --> 02:06:42.766]  Call 1-800-340-7091 for all your cleaning needs.
[02:06:47.697 --> 02:06:51.059]  Someday, cancer, diabetes, and poor health may disrupt your life.
[02:06:51.059 --> 02:06:54.021]  Are you going to be the one in four who gets cancer in their lifetime?
[02:06:54.021 --> 02:06:57.963]  Well, now you can set aside your worries and offset that chance with AlkaVita.
[02:06:57.963 --> 02:07:04.847]  AlkaVita is a pure elemental liquid silicon that is high in oxygen and highly alkaline to help balance our acidic lifestyles.
[02:07:04.847 --> 02:07:11.211]  Fast food and unhealthy habits contribute to excess acid and undesirable effects that lay foundations of disease and poor health.
[02:07:11.411 --> 02:07:14.452]  Do you remember the old saying, an apple a day keeps the doctor away?
[02:07:14.452 --> 02:07:16.053]  Those words of wisdom are true.
[02:07:16.053 --> 02:07:23.775]  Your body heals itself when eating well, rather than fighting the effects of chemicals like corn syrup, sugar, preservatives, and other unpronounceable ingredients.
[02:07:23.775 --> 02:07:33.318]  Your body is the best pharmacy in the world and with AlkaVita, it can help your body naturally neutralize excess body acid and help hydrate your body, promoting the energized, healthier you.
[02:07:33.318 --> 02:07:35.139]  Go to AlkaVitaHealth.com.
[02:07:35.299 --> 02:07:43.004]  That's A-L-K-A-V-I-T-A health dot com or call 800-651-4011.
[02:07:43.004 --> 02:07:47.686]  That's 800-651-4011.
[02:07:47.686 --> 02:07:53.089]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[02:07:53.089 --> 02:07:55.371]  Because there's a war on for your mind.
[02:08:05.111 --> 02:08:06.891]  Allen Watt will be with us for two hours.
[02:08:06.891 --> 02:08:09.652]  Oh yeah, we're going into overdrive.
[02:08:09.652 --> 02:08:12.732]  We're going past three o'clock today, ladies and gentlemen.
[02:08:12.732 --> 02:08:16.733]  Because I love talking to you, I love having guests on, I love taking phone calls.
[02:08:16.733 --> 02:08:23.214]  We're going to open the phones up for Allen Watt after he's on with us for an hour.
[02:08:23.214 --> 02:08:33.856]  Okay, I want to go over the basic facts of Deborah Jean Palfrey, but let's start with playing part of the newscast when I was live with Geraldo Rivera, Saturday night.
[02:08:33.856 --> 02:08:34.256]  Here it is.
[02:08:35.691 --> 02:08:41.133]  Joining me now from Austin, Texas, the well-known radio host himself, the conspiracy theorist and documentary filmmaker Alex Jones.
[02:08:41.133 --> 02:08:47.556]  Alex interviewed Deborah Palfrey in March of this year when she told him what you just heard, that she would never commit suicide.
[02:08:47.556 --> 02:08:48.716]  So Alex, welcome.
[02:08:48.716 --> 02:08:49.697]  What do you think?
[02:08:49.697 --> 02:08:52.578]  Do you believe this to be as the authorities say it is?
[02:08:53.834 --> 02:08:56.216]  Geraldo, first off, thanks for having me on.
[02:08:56.216 --> 02:08:58.478]  She was a very nice lady, very genteel.
[02:08:58.478 --> 02:09:01.060]  There's no doubt in my mind that she was murdered.
[02:09:01.060 --> 02:09:02.761]  Let me just go through some of the basic evidence.
[02:09:02.761 --> 02:09:11.008]  She told me repeatedly on my radio show, and those interviews are posted at InfoWars.com in full, that she would never kill herself, that she wasn't planning to kill herself.
[02:09:11.008 --> 02:09:13.370]  I pressed her during breaks in front of the board ops.
[02:09:13.370 --> 02:09:14.751]  I said, listen, this is dangerous.
[02:09:14.751 --> 02:09:16.873]  You've got to say who these people were.
[02:09:16.873 --> 02:09:18.855]  Do you know?
[02:09:18.855 --> 02:09:20.056]  And she said, well, I'm not going to say.
[02:09:20.056 --> 02:09:21.297]  I just want this all to end.
[02:09:21.297 --> 02:09:22.618]  And I said, you've got to say.
[02:09:23.178 --> 02:09:24.439]  Uh, who it was, or you're not safe.
[02:09:24.439 --> 02:09:26.441]  She said, listen, I'll never kill myself.
[02:09:26.441 --> 02:09:28.382]  If they claim that, I was murdered.
[02:09:28.382 --> 02:09:31.405]  So, we have a tape of her saying she wouldn't commit suicide.
[02:09:31.405 --> 02:09:45.937]  Now, NBC in Florida, where she had a condo, is reporting that one of her friends, who was the manager of the high-rise condos, and he's on tape saying, two days before she was killed, before she died, she left to her mother's and said, look, I'm being followed.
[02:09:45.937 --> 02:09:47.998]  I think there's a contract out on me.
[02:09:47.998 --> 02:09:49.680]  I'm not gonna kill myself.
[02:09:49.680 --> 02:09:50.941]  This is on tape.
[02:09:50.941 --> 02:09:52.182]  Then you look at Brandi Britton.
[02:09:52.842 --> 02:09:56.105]  She was facing six months in jail last year.
[02:09:56.105 --> 02:09:57.566]  Shot her mouth off, Ms.
[02:09:57.566 --> 02:09:58.607]  Palfrey said, the D.C.
[02:09:58.607 --> 02:10:01.569]  Madam said, and said, I'm going to talk about who my Johns are.
[02:10:01.569 --> 02:10:02.610]  This is hypocritical.
[02:10:02.610 --> 02:10:03.711]  She was a professor.
[02:10:03.711 --> 02:10:05.632]  You know, she had a psychology degree.
[02:10:05.632 --> 02:10:06.833]  She was saying, this is hypocritical.
[02:10:06.833 --> 02:10:08.414]  I'm going to tell who my Johns were.
[02:10:08.414 --> 02:10:09.836]  And then she hangs herself.
[02:10:09.836 --> 02:10:12.037]  Number one, Geraldo, you've covered a lot of criminology.
[02:10:12.037 --> 02:10:14.319]  You know women don't normally hang themselves.
[02:10:14.319 --> 02:10:17.121]  First one of her girls kills herself.
[02:10:17.121 --> 02:10:18.602]  Now she kills herself.
[02:10:19.723 --> 02:10:20.543]  Mm-hmm.
[02:10:20.543 --> 02:10:21.103]  Exactly.
[02:10:21.103 --> 02:10:23.844]  And on top of it, in fact, 90% of women take pills.
[02:10:23.844 --> 02:10:24.705]  That's the way they do it.
[02:10:24.705 --> 02:10:26.625]  Now, men shoot themselves and hang themselves.
[02:10:26.625 --> 02:10:31.246]  Now, on top of it, her mother said she was happy, saying she was gonna fight it.
[02:10:31.246 --> 02:10:32.307]  Alex, let me take a break.
[02:10:32.307 --> 02:10:33.667]  Stand by right there.
[02:10:33.667 --> 02:10:36.948]  I have Judge Pirro and Kim Guilfoyle also right back.
[02:10:41.325 --> 02:10:52.655]  Just a second before I continue our discussion on the death of Debra Jean Palfrey, the so-called DC Madam, who the authorities say committed suicide, but some have doubts.
[02:10:52.655 --> 02:11:04.385]  Alex Jones, the popular radio host who interviewed Debra Jean Palfrey, had been saying just before the commercial break that she, the DC Madam, was a happy person.
[02:11:04.385 --> 02:11:06.887]  Why don't you finish that thought, Alex, and I'll get on to our other guests.
[02:11:08.365 --> 02:11:17.628]  Well, Geraldo, it's just that she told her mother, she told the person that managed the condos where she lived, that she was friends with everybody, that she was going to go on and going to fight.
[02:11:17.628 --> 02:11:24.250]  Others that knew her said that she was going to write a book when she got out in about six to seven months.
[02:11:24.250 --> 02:11:28.831]  Could have been as many as 70 months, but certainly not 50 years as some were saying.
[02:11:28.831 --> 02:11:31.352]  And you have two women hanging themselves
[02:11:31.972 --> 02:11:38.354]  I mean, this is ridiculous with these supposed, you know, very wealthy, very powerful Johns.
[02:11:38.354 --> 02:11:42.435]  I think this is, quote, taking out the garbage, somebody trying to get rid of evidence.
[02:11:42.435 --> 02:11:43.995]  I hear you, I hear you.
[02:11:43.995 --> 02:11:45.575]  I'm going to election your problem.
[02:11:45.575 --> 02:11:53.537]  Okay, Alex Jones, let's, uh, Alex has a reputation sometimes of being, you know, flamboyant in his opinions, let's say.
[02:11:53.537 --> 02:11:59.259]  I don't know that to be the case about you at all, Judge Gideon Girod or Kimberly Guilfoyle.
[02:11:59.259 --> 02:12:00.119]  What do you say, Judge?
[02:12:00.319 --> 02:12:07.682]  Well, you know, I had the opportunity, Geraldo, to interview Deborah Jean about a year ago, and I talked to her about Brandy Britton and her suicide.
[02:12:07.682 --> 02:12:11.863]  And what she said to me is, they don't just come and get you, they terrorize you.
[02:12:11.863 --> 02:12:15.625]  But she made it very clear that she was not made of that, and I agree with you, Alex.
[02:12:17.065 --> 02:12:19.046]  She was not suicidal.
[02:12:19.046 --> 02:12:21.808]  She was a woman who had a very strong core.
[02:12:21.808 --> 02:12:23.989]  She was a fighter from the get-go.
[02:12:23.989 --> 02:12:29.212]  And one of the things she said to me, Geraldo, was that, look, this isn't about madams.
[02:12:29.212 --> 02:12:30.712]  This isn't about prostitution.
[02:12:30.712 --> 02:12:32.193]  This is about me.
[02:12:32.193 --> 02:12:36.316]  Suggesting that there was no government program to take down prostitutes.
[02:12:36.316 --> 02:12:38.937]  There was a program she believed to take her down.
[02:12:38.937 --> 02:12:39.817]  Think about it.
[02:12:39.817 --> 02:12:42.399]  You've got a top State Department official.
[02:12:42.679 --> 02:12:46.041]  You've got a military strategist, a United States Senator.
[02:12:46.041 --> 02:12:50.383]  You've got all of these individuals, lobbyists, paying for prostitutes.
[02:12:50.383 --> 02:12:58.768]  At the same time, you've got the head of the Maryland State Police who's being indicted and convicted for using the Executive Protection Unit to move the prostitutes around.
[02:12:58.768 --> 02:13:04.812]  You've got a federal prosecutor at that time who was murdered and who, yet, his case is unsolved.
[02:13:04.812 --> 02:13:06.713]  You've got all kinds of corruption going on.
[02:13:06.713 --> 02:13:07.393]  Jonathan Luna.
[02:13:07.393 --> 02:13:11.696]  It's Jonathan Luna, and indeed, I have the book, The Midnight Ride of Jonathan Luna, for anyone interested.
[02:13:12.436 --> 02:13:13.878]  Everything raises a death.
[02:13:13.878 --> 02:13:15.560]  Kimberly Guilfoyle.
[02:13:15.560 --> 02:13:20.306]  As a former prosecutor, right away when I heard that this was an apparent suicide, I couldn't believe it.
[02:13:20.306 --> 02:13:22.108]  I was doubtful from the get-go.
[02:13:22.108 --> 02:13:26.193]  If I was a prosecutor on this case, I would make sure and investigate it very thoroughly.
[02:13:26.193 --> 02:13:31.339]  I think it's far too coincidental that the two women involved in this would both hang themselves.
[02:13:31.339 --> 02:13:32.420]  Right there, I think it gives cause for
[02:13:32.680 --> 02:13:39.526]  Why is the Justice Department sealing the names of the Johns when they could very easily be indicting them?
[02:13:39.526 --> 02:13:41.528]  Let me start this way.
[02:13:41.528 --> 02:13:46.272]  Alex, I want to thank you because you really have shined some important light on this case.
[02:13:46.272 --> 02:13:48.194]  I just want to say one thing here.
[02:13:48.194 --> 02:13:55.160]  I call on Governor Charlie Crist, who's a great guy, an honest guy, a straight shooter, to have his Attorney General
[02:13:55.740 --> 02:14:08.627]  Investigate the apparent suicide of Debra Jean Palfrey, because if these three people are all agreed, and I tend to agree with them, this is too perfect, this is too stinky to pass the stink test.
[02:14:08.627 --> 02:14:10.048]  There's more!
[02:14:10.048 --> 02:14:13.050]  Alex, you've got to tell me another time, because I've got a million things to talk about on the show.
[02:14:13.050 --> 02:14:13.470]  One more thing!
[02:14:13.470 --> 02:14:17.813]  She was paid up six months, she wanted to make sure that her... Good point, alright!
[02:14:17.813 --> 02:14:23.716]  Investigate this, it does not... Alright, and then it ended with him calling the governor for an investigation.
[02:14:24.952 --> 02:14:28.335]  And I tried to throw in, and I messed up there at the end because they're interrupting.
[02:14:28.335 --> 02:14:29.295]  I wasn't six months.
[02:14:29.295 --> 02:14:36.861]  She was paid up on her fees for six years.
[02:14:36.861 --> 02:14:38.862]  She told them, I'm paying up for six years.
[02:14:38.862 --> 02:14:41.784]  I'm going to be out in six years.
[02:14:41.784 --> 02:14:44.346]  I'm paying my fees for my condo.
[02:14:44.346 --> 02:14:46.267]  She didn't sign the condo over to her mother.
[02:14:46.267 --> 02:14:48.329]  She didn't make preparations for that.
[02:14:48.329 --> 02:14:50.491]  She was there to help her mother out financially.
[02:14:50.491 --> 02:14:53.833]  Hadn't even gotten those preparations completed yet.
[02:14:54.471 --> 02:14:58.694]  The only child, her mother ill.
[02:14:58.694 --> 02:15:01.555]  People made fun of Palfrey saying, oh look, she's rich, her mother's in a trailer.
[02:15:01.555 --> 02:15:04.137]  It was actually a pretty nice trailer in a pretty nice area.
[02:15:04.137 --> 02:15:08.960]  It's one of those double wides with a shed and the rest of it built onto it.
[02:15:08.960 --> 02:15:12.562]  A lot of folks live there because your house gets destroyed all the time from hurricanes.
[02:15:12.562 --> 02:15:14.003]  Why should you build something fancy?
[02:15:14.003 --> 02:15:16.604]  That's kind of something you see there in Florida.
[02:15:16.604 --> 02:15:19.066]  But I'm digressing.
[02:15:19.066 --> 02:15:20.407]  She was upbeat to her mother.
[02:15:20.407 --> 02:15:22.688]  She was saying she was going to appeal it.
[02:15:22.688 --> 02:15:23.849]  She was going to expose them.
[02:15:24.565 --> 02:15:26.906]  Her mother said that.
[02:15:26.906 --> 02:15:36.449]  The manager of the high-rise condos, I'm gonna repeat, said she was being followed, she thought there was a contract hit out on her.
[02:15:36.449 --> 02:15:49.994]  Now to be clear, off-air with her, during several interviews, I would say, listen, you better name names if it's Dick Cheney, like Wayne Madsen saying, this is dangerous, and she said, look.
[02:15:49.994 --> 02:15:51.634]  She goes, I know they're listening right now.
[02:15:51.634 --> 02:15:52.655]  I don't want any trouble.
[02:15:52.655 --> 02:15:53.535]  I just want to retire.
[02:15:54.119 --> 02:15:56.741]  This isn't fair what they're doing to me.
[02:15:56.741 --> 02:15:58.002]  I don't want to name names.
[02:15:58.002 --> 02:16:02.785]  And I'm like, yeah, but they're not going to stop because you know who they are.
[02:16:02.785 --> 02:16:07.308]  This is another person that just can't get through their head that they're going to kill you.
