[00:00.000 --> 00:18.000]  Infowars, tomorrow's news, today.
[1:56:30.000 --> 1:56:36.480]  Coming up in fact guys. I can't find that ap article saying australian leader says lockdowns for the unvaccinated coming
[1:56:37.200 --> 1:56:40.480]  So just go ahead and just reprint that for me. Thank you. I'm gonna cover that next segment
[1:56:41.840 --> 1:56:46.480]  We're gonna go to break here. I just want to encourage the listeners to support the broadcast and keep us on air
[1:56:46.480 --> 1:56:54.160]  We make it very easy right now. We've got a sale running until tuesday morning, then it will end and it is store-wide free shipping double
[1:56:54.160 --> 1:56:58.000]  Patriot points black friday comes early here in the first two weeks of november
[1:56:58.000 --> 1:57:02.080]  We've been doing it for nine years now and we have a lot of great products back in stock
[1:57:03.040 --> 1:57:07.840]  We have sold out for more than two years back and improved even stronger more concentrated and taste better
[1:57:07.840 --> 1:57:15.040]  And that is our ultimate bone broth formula for your collagen for your joints for your stamina for your immune system
[1:57:15.040 --> 1:57:22.240]  Uh for inflammation. It's it really is next level superfood and we went to top researchers and we said what is the best thing to come up with?
[1:57:23.360 --> 1:57:25.920]  Years ago and they said this been an even stronger
[1:57:26.240 --> 1:57:31.920]  It's discounted at info or store.com despite the facts been sold out for years and ultra 12 the highest quality b12
[1:57:32.240 --> 1:57:36.320]  Taking out of the tongue so good for everything in your body. It is right now
[1:57:36.800 --> 1:57:42.240]  60% off with free shipping old major points and so much more and brain force plus a great new tropic
[1:57:42.240 --> 1:57:45.680]  It's back in stock info or store.com
[1:57:47.600 --> 1:57:52.080]  I'm cutting this it comes at the end of october every year and only runs for two weeks
[1:57:52.400 --> 1:57:58.400]  It's what i call the black friday comes early super blowout sale with store-wide free shipping
[1:57:58.640 --> 1:58:06.480]  Double patriot points and up to 60% off on our best-selling products brain force plus sold out for almost eight months back in stock
[1:58:06.720 --> 1:58:09.360]  50% off ultimate bone broth plus
[1:58:09.360 --> 1:58:12.800]  It's even better than the last formula with chaga mushrooms and
[1:58:13.440 --> 1:58:21.360]  Uh turmeric and just everything it's so good. It's now available again 20 off ultra 12 60% off alpha power
[1:58:21.680 --> 1:58:29.600]  40% off knockout 50% off living defense 50% off pure turmeric extract bodies 40% off activated charcoal toothpaste and mouthwash
[1:58:30.080 --> 1:58:33.360]  50% off and it goes on and on and on storeable foods
[1:58:33.360 --> 1:58:40.080]  10% off last time of the year that deal's happening. It's all available now at info wars store.com
[1:58:40.160 --> 1:58:46.640]  The black friday sale comes early is going right now for the next two weeks and it supports the info war
[1:58:46.800 --> 1:58:51.120]  Take action now and get prepared after being unavailable for more than two years
[1:58:51.520 --> 1:58:54.240]  Ultimate bone broth is back at info wars life
[1:58:54.560 --> 1:59:01.280]  Ultimate bone broth is now ultimate bone broth plus because we've made it even stronger and reformulated it and listen
[1:59:01.280 --> 1:59:06.720]  It's not just concentrated chicken broth. No, that's so good for your joints your bones and your whole body
[1:59:07.200 --> 1:59:10.560]  It's got really strong high-end turmeric root
[1:59:10.960 --> 1:59:12.240]  chaga mushroom
[1:59:12.240 --> 1:59:14.080]  B pollen goji berry
[1:59:14.080 --> 1:59:18.400]  alfalfa herb powder and a bunch of other stuff in it like real organic cocoa
[1:59:18.720 --> 1:59:24.160]  Bean powder with natural chocolate flavor and a touch of sea salt and just on and on and on magnesium
[1:59:24.560 --> 1:59:30.240]  Potassium's added this is so good for inflammation for your immune system for your whole body
[1:59:30.240 --> 1:59:35.760]  Grandma always gave you chicken soup when you were sick. Remember that's a tiny amount of the same stuff
[1:59:35.760 --> 1:59:39.440]  That's in there that is now in here in a very large amount
[1:59:39.680 --> 1:59:44.480]  So again get the power of grandma's chicken soup with the power of turmeric and everything else
[1:59:44.960 --> 1:59:48.400]  With the new and improved bone broth at infowarstore.com
[1:59:48.400 --> 1:59:58.400]  If you are receiving this transmission, you are the resistance
[1:59:58.400 --> 2:00:05.920]  I remember when I remember I remember when I lost my mind
[2:00:07.440 --> 2:00:10.320]  There was something so pleasant about that place
[2:00:10.880 --> 2:00:14.320]  Even your emotions haven't let go in so much space
[2:00:14.640 --> 2:00:18.320]  All right folks jdauer is coming up next segment and I've got a correction to make
[2:00:19.040 --> 2:00:21.520]  I got so many papers flying around so much going on
[2:00:22.800 --> 2:00:26.800]  That I saw articles last night this morning where australian ministers
[2:00:26.800 --> 2:00:30.160]  Are saying we've got lockdowns for the unvaccinated coming
[2:00:30.320 --> 2:00:33.360]  I mean even last week a couple of their premiers of different states
[2:00:33.840 --> 2:00:40.640]  Saying that and we do have a new clip of one of the ministers saying similar things today. So I conflated that I mixed it
[2:00:41.680 --> 2:00:48.000]  With austria saying they're going to knock the people down who aren't vaccinated because it's all you and run
[2:00:48.080 --> 2:00:53.280]  So things are so bad. I'm a mistake. It's actually accurate because it's so widespread. But here it is
[2:00:53.280 --> 2:01:00.400]  Asi health chief says people who don't get vaccinated will be miserable lonely for life
[2:01:03.040 --> 2:01:05.520]  And lockdown and it's the same thing out of austria
[2:01:06.480 --> 2:01:10.320]  They used a government corruption probe to get rid of the populace president
[2:01:10.720 --> 2:01:14.160]  Austrian lockdown for a vaccinated is days away. Chancellor says
[2:01:14.720 --> 2:01:16.720]  Reuters is reporting
[2:01:18.320 --> 2:01:22.640]  So I was reading in australia where they were saying it and I met them said australia is a chancellor
[2:01:22.640 --> 2:01:24.960]  I thought they're a prime minister. I said, oh, that must be the leader of their parliament
[2:01:25.280 --> 2:01:29.440]  But I was wrong, but I was right things are so bad that I was right as well
[2:01:30.160 --> 2:01:32.240]  That's what I mean. It's just global. It's all the same thing
[2:01:32.800 --> 2:01:37.680]  And what you see in spain and austria and germany and the uk and the united states
[2:01:40.880 --> 2:01:45.920]  Now there it is austria lockdown for unvacced israel holds covet war games
[2:01:46.880 --> 2:01:48.640]  record german cases
[2:01:48.640 --> 2:01:54.160]  Despite all the injections and all the garbage and all the crap because it's made up. Oh, there's a real virus
[2:01:54.160 --> 2:01:59.920]  But the test or frauds pcr test now. They've got a soros bill gates own blood tests. They're gonna make you do
[2:02:00.320 --> 2:02:06.240]  I mean, this is marshal law and all these people go shows just go along with it and we'll move on just take your shot
[2:02:06.240 --> 2:02:09.600]  It protects you. Oh, it doesn't protect you. You got to take more shots
[2:02:11.360 --> 2:02:16.960]  Here's the aussie health minister says people who don't get vaccinated will be miserable and lonely for life
[2:02:16.960 --> 2:02:24.000]  The queensland president of the australian medical association said during a television appearance that people still refusing to get the vaccine
[2:02:24.240 --> 2:02:26.480]  Will be miserable lonely for the rest of their lives
[2:02:27.040 --> 2:02:29.040]  Oh, he's gonna hold you hostage
[2:02:29.040 --> 2:02:31.040]  It sticks the needle in its skin
[2:02:31.440 --> 2:02:33.920]  Or it goes back in the hall again. Here it is
[2:02:34.880 --> 2:02:41.520]  Play from the premier. There's no doubt about it. Um, that you have to try and get people to lose something in order to get something
[2:02:41.520 --> 2:02:46.480]  Um, and and look there are going to be dramas. I'm sure especially around the gold coast area
[2:02:46.560 --> 2:02:48.800]  But there's only really one decision for people to make. Yeah
[2:02:50.960 --> 2:02:54.800]  Oh, they're crazy not to get vaccinated life will be miserable without being vaccinated
[2:02:55.120 --> 2:02:56.800]  You won't be able to get any
[2:02:56.800 --> 2:02:59.920]  You won't be able to hide you won't be able to get a doctor to sign off
[2:03:00.480 --> 2:03:04.880]  That you got an exclusion because there's quite set rules on that and doctors will be
[2:03:05.520 --> 2:03:08.880]  audited to see every one of their exclusions will be
[2:03:08.880 --> 2:03:12.480]  Looked at very carefully. They'll get fine. They can get struck off
[2:03:13.440 --> 2:03:15.440]  the patients who tell
[2:03:15.840 --> 2:03:18.720]  Lies can be charged with fraud. There's a whole pile of
[2:03:19.760 --> 2:03:23.600]  Issues whole pile of problems if you try and get around the system
[2:03:24.240 --> 2:03:27.120]  It's going to be very hard to maintain your employment if you're not vaccinated
[2:03:27.600 --> 2:03:30.000]  You won't be able to go anywhere for any entertainment
[2:03:31.040 --> 2:03:37.520]  So by all means get vaccinated you've got another week where you can get double vaccinated before the 15th to 17th of december
[2:03:37.520 --> 2:03:43.040]  When it's definitely coming in and there'll be there'll be proof that you've been vaccinated firm proof
[2:03:43.440 --> 2:03:45.840]  You'll be asked to show going into most venues
[2:03:46.480 --> 2:03:52.000]  So get vaccinated. Otherwise you're going to have a very very lonely life and you're not going to be able to maintain your employment
[2:03:54.160 --> 2:04:00.800]  Well, there you go. So whether it's austria or australia, it's all the same and I got the clip again last week where the actual
[2:04:00.800 --> 2:04:07.200]  Governor I guess they call him premieres and one of the stages like you'll be locked up coming soon this christmas
[2:04:07.760 --> 2:04:09.760]  You won't be allowed out if you don't have it
[2:04:10.480 --> 2:04:12.480]  And if we catch you outside your house, we're going to arrest you
[2:04:13.040 --> 2:04:14.800]  And we'll take your house
[2:04:14.800 --> 2:04:19.360]  So it's on ladies and gentlemen and you see I told you you take the shot. Oh, it didn't work
[2:04:19.360 --> 2:04:20.320]  There's more shots
[2:04:20.320 --> 2:04:26.720]  But it does attack the ovaries and the testicles and it does create cancer and it does turn off your white blood cells that attack cancer
[2:04:26.720 --> 2:04:33.120]  And all these idiots are going to take it. They're going to slowly get sick and die and society is going to collapse
[2:04:33.120 --> 2:04:36.880]  And that's how you get a post industrial world by the year 2030
[2:04:37.440 --> 2:04:40.560]  Back to un said they would do back in 1992 under world treaty
[2:04:40.880 --> 2:04:47.200]  There's a world treaty to do all this a world treaty to cut your energy off and shoot you up with poison and kill you
[2:04:48.000 --> 2:04:52.160]  And I guess people just want to roll over and let them murder you and murder your children
[2:04:52.960 --> 2:04:54.960]  unbelievable
[2:04:54.960 --> 2:04:58.160]  I am cutting this announcement on the afternoon
[2:05:02.240 --> 2:05:04.240]  It's now becoming accepted
[2:05:04.240 --> 2:05:12.640]  Knowledge accepted fact that global government run by private corporations is taking over the united states and other formerly sovereign nations
[2:05:12.960 --> 2:05:16.080]  They're being destroyed all the checks and balances are being annihilated
[2:05:16.480 --> 2:05:23.120]  Our borders are being destroyed our currency is being destroyed and the american people have been listed as terrorist by the rogue federal government
[2:05:23.120 --> 2:05:27.280]  Info wars is going to continue to fight on and there is a big awakening happening
[2:05:27.280 --> 2:05:29.040]  We have a good chance of beating these people
[2:05:29.040 --> 2:05:32.160]  But we're not going to be able to stay on air unless you support us and you've been doing it
[2:05:32.320 --> 2:05:37.840]  So spread the word about the broadcast pray for the broadcast but also buy great products at info warshore.com
[2:05:38.160 --> 2:05:40.800]  If you're shopping with the big corporations or the establishment
[2:05:40.960 --> 2:05:43.760]  You're aiding the enemy if you're funding us and getting great products
[2:05:43.920 --> 2:05:46.560]  You are helping lead the war effort
[2:05:46.720 --> 2:05:51.040]  I cannot express to you how important it is to buy your products and do your christmas shopping
[2:05:51.040 --> 2:05:53.920]  And do your black friday shopping at info warshore.com
[2:05:54.080 --> 2:05:57.520]  We've got a store wide free shipping right now and double patria points
[2:06:02.480 --> 2:06:08.160]  Crashing through the lies and disinformation crashing through the lies and disinformation
[2:06:08.720 --> 2:06:10.720]  It's alex jones
[2:06:11.680 --> 2:06:13.120]  I know he is a
[2:06:13.120 --> 2:06:18.560]  Best-selling author a great researcher and is even more up to speed on globalist documents than I am
[2:06:18.560 --> 2:06:24.400]  And he joins us to talk about why why the elite controllers are obsessed with satanism luciferianism
[2:06:24.720 --> 2:06:30.400]  The occult paganism they're bringing back in the world today, and I told you I get to this earlier
[2:06:30.560 --> 2:06:34.640]  We will how woke is him is a new religion the left even admits it is
[2:06:35.200 --> 2:06:40.560]  And claus Schwab says to mara. He's announcing the new world religion called the great narrative
[2:06:41.120 --> 2:06:43.120]  So we're going to be getting to all of this
[2:06:43.120 --> 2:06:48.320]  And extinction rebellion and and and what this system wants and what it's doing
[2:06:49.360 --> 2:06:54.720]  But it's just good old-fashioned moloc worship of 3 000 years ago brought back again
[2:06:54.720 --> 2:07:00.800]  But I thought because it dovetails so well we play a short three minute report that greg reese filed yesterday
[2:07:00.800 --> 2:07:02.800]  That's at mandat video. That's so important
[2:07:02.960 --> 2:07:09.840]  Dealing with the fact that this is the overwrite of the christian ethos with the ethos of absolute barbarism
[2:07:09.840 --> 2:07:12.880]  And the jackabins, you know them as satanist. Here it is
[2:07:20.800 --> 2:07:26.320]  Healthy society is built upon the balance between competition and cooperation
[2:07:26.960 --> 2:07:31.040]  Where cooperation is often simply not harming each other
[2:07:31.920 --> 2:07:35.360]  today's laws based on christian ideology
[2:07:35.360 --> 2:07:39.360]  Compel us to restrain our animal selves
[2:07:40.000 --> 2:07:43.040]  Satanism is the opposition to this balance
[2:07:44.160 --> 2:07:50.160]  It seeks to destroy christian ideology so that the law is written by the ruthless
[2:07:50.960 --> 2:07:54.000]  Because ruthlessness is their only advantage
[2:07:55.120 --> 2:08:00.960]  In a healthy society those who seek to feed off of others are forced into hiding
[2:08:00.960 --> 2:08:08.080]  But today they are hiding no more after decades of it being injected into pop culture media
[2:08:08.720 --> 2:08:14.480]  We are becoming all too familiar with the satanic rituals these miscreants love to celebrate
[2:08:15.840 --> 2:08:23.440]  Whatever actually happened at travis scott's astroworld festival. It was clearly designed as a satanic ritual
[2:08:25.040 --> 2:08:28.480]  There are different names of gods who demand human sacrifice
[2:08:28.480 --> 2:08:31.520]  But mulloch has been the most popular
[2:08:32.160 --> 2:08:35.200]  And we can see the obvious depiction at astroworld
[2:08:35.680 --> 2:08:42.240]  Where people could symbolically volunteer to ritually sacrifice themselves into the mouth of mulloch
[2:08:44.400 --> 2:08:47.360]  But the real symbolism can be seen on stage
[2:08:48.320 --> 2:08:53.920]  The spiraling portal with non-human entities and flames emerging from it
[2:08:53.920 --> 2:08:59.840]  The same ritual we've seen at the gothard-based tunnel opening ceremony in 2016
[2:09:00.560 --> 2:09:04.240]  Where a portal was opened and demonic entities were unleashed
[2:09:05.040 --> 2:09:08.160]  The same ritual made famous by allister crowley
[2:09:08.800 --> 2:09:10.800]  The birth of the antichrist
[2:09:11.040 --> 2:09:13.040]  The amalantra working
[2:09:13.600 --> 2:09:16.560]  The cross being fed into the portal of hell
[2:09:17.600 --> 2:09:22.560]  In other words the death and destruction of humanity as we know it
[2:09:22.560 --> 2:09:23.760]  The coal
[2:09:23.760 --> 2:09:25.120]  Depopulation
[2:09:25.120 --> 2:09:28.960]  Eight people died and dozens were rushed to the hospital
[2:09:29.760 --> 2:09:32.880]  With at least 11 suffering from heart attacks
[2:09:34.000 --> 2:09:36.000]  Victims as young as nine years old
[2:09:37.040 --> 2:09:40.240]  Video show several people having seizures
[2:09:40.800 --> 2:09:42.000]  And collapsing
[2:09:42.800 --> 2:09:46.800]  A security guard claims that someone stuck him with a syringe
[2:09:47.200 --> 2:09:50.080]  And rumors have resulted that people were drugged
[2:09:50.080 --> 2:09:57.680]  But isn't it more likely, given that these are the same reactions we have been seeing from the experimental jabs, that they are one and the same?
[2:09:58.800 --> 2:10:05.120]  Statistically speaking, if you get enough of the vaxed in one place, injuries like this will occur
[2:10:06.240 --> 2:10:09.520]  The entire world has become rife with human sacrifice
[2:10:10.000 --> 2:10:14.640]  And these rituals are likely meant to give themselves the illusion of legitimacy
[2:10:14.640 --> 2:10:19.680]  But they are merely the rotten parasites in an otherwise humane world
[2:10:21.280 --> 2:10:26.400]  The real concern is that their anti-human culture is going mainstream
[2:10:26.400 --> 2:10:44.400]  For infowars.com, this is Greg Ries
[2:10:47.920 --> 2:10:52.080]  Satanic rituals and human sacrifice at the Travis Scott Astroworld Festival
[2:10:52.080 --> 2:10:57.680]  We'll find the report at Band-Aught Video in the Gregory section it needs to be seen by young people
[2:10:58.240 --> 2:11:00.240]  So they know what you're dealing with
[2:11:01.360 --> 2:11:06.080]  All right, joining us is Jay Dyer of jaysanalysis.com, YouTube Jay Dyer
[2:11:06.880 --> 2:11:11.520]  He is a author, comedian, TV presenter known for his deep analysis of Hollywood geopolitics and culture
[2:11:11.680 --> 2:11:14.320]  His graduate work focused on psychological warfare and film
[2:11:14.480 --> 2:11:20.080]  He's an author of two books, Esoteric Hollywood One and Two, and the co-creator co-host told us to show Hollywood decoded
[2:11:20.080 --> 2:11:23.440]  And he joins us now. Jay, great to have you here with us
[2:11:24.000 --> 2:11:29.200]  Let's start getting into what really happened last weekend and where this is going in your view
[2:11:30.800 --> 2:11:36.560]  Yeah, well, I'm glad that you played the Greg Ries clip because the first thing I saw when I started looking into this
[2:11:37.360 --> 2:11:40.240]  was the similarities to the Gotthard Tunnel
[2:11:40.800 --> 2:11:46.080]  Event and for anybody that's skeptical, you know, this is a pattern that we've seen all the way back to
[2:11:46.080 --> 2:11:52.480]  the Super Bowl ceremonies that, you know, the halftime shows that this is a consistent pattern where they will
[2:11:53.120 --> 2:11:55.120]  intentionally interject
[2:11:55.200 --> 2:12:02.080]  Occult esoteric and now openly satanic imagery and if anybody doubts it, I mean, I'm starting to notice a turn
[2:12:02.400 --> 2:12:03.760]  where people are
[2:12:03.760 --> 2:12:08.240]  Maybe previously skeptical but after this event a lot of people are saying hey wait a minute
[2:12:08.240 --> 2:12:13.040]  This looks like maybe there's something too. That's even breaking into the mainstream media. They're admitting that hey
[2:12:13.040 --> 2:12:17.680]  You know newsweek had a thing saying hey, it looks like there's probably actually something going on here
[2:12:17.680 --> 2:12:21.920]  Well, sure. I mean little not having sex with the devil. I mean all of this. It's it's a full-on assault
[2:12:23.760 --> 2:12:29.680]  Yeah, and I want to keep in mind too that as you know, uh, if you go back to the lusis trust the un
[2:12:29.840 --> 2:12:32.800]  You know, they promoted this new religion this new anon
[2:12:33.360 --> 2:12:38.400]  Decades ago. Alice Bailey wrote that book externalization the hierarchy that you referenced quite a bit
[2:12:38.400 --> 2:12:44.560]  And if you look in that book she says that really the goal of all of this is a new world religion
[2:12:44.640 --> 2:12:47.680]  a new religion that will be amenable to earth worship to
[2:12:48.560 --> 2:12:50.560]  You know the green agenda basically so
[2:12:51.120 --> 2:12:54.320]  Really a lot of this and I'm not saying there aren't people that don't take it seriously
[2:12:54.320 --> 2:12:56.960]  Some of them do take it very seriously to satanic elements of it
[2:12:56.960 --> 2:13:01.200]  But there's another layer to which it's just another tool of social engineering and control
[2:13:01.840 --> 2:13:03.840]  To denigrate and to ritually
[2:13:03.840 --> 2:13:09.840]  Uh, they use the word brutalize the public and what that does is it puts us into a catatonic state
[2:13:10.400 --> 2:13:14.160]  It's a form of trauma that they use through mass media to really just
[2:13:14.640 --> 2:13:17.680]  Disdeningrate people and and according to some of the satanists themselves
[2:13:17.760 --> 2:13:23.120]  They see these rituals as ways to put people into a lower frequency a lower vibration
[2:13:23.520 --> 2:13:25.520]  To where they can't think beyond
[2:13:26.080 --> 2:13:28.080]  The the basic pleasure drives the basic
[2:13:29.040 --> 2:13:31.760]  Bringing lower than the third dimension so you can be programmed
[2:13:31.760 --> 2:13:36.400]  Yeah, basically turning them into beasts to be part of the beast system
[2:13:36.720 --> 2:13:41.360]  You beastialize the the population to make them a willing, uh, you know
[2:13:41.920 --> 2:13:43.920]  Willingly complicit in the beast system
[2:13:45.200 --> 2:13:49.600]  And look at this footage of all these so-called elites going to be part of these public satanic ceremonies now
[2:13:49.840 --> 2:13:51.840]  Like they're all powerful. These are losers
[2:13:53.440 --> 2:13:57.120]  Yeah, a lot of these people, uh, you know, even in the artwork itself
[2:13:57.120 --> 2:14:03.120]  That tells them that they will not go into the future. You know Madonna just did a Eurovision thing a year before covid
[2:14:03.520 --> 2:14:07.680]  And at that ceremony she dressed up in a bunch of robes and it was this big ritual
[2:14:08.240 --> 2:14:13.120]  And the song that she did was, uh, none of you will go into the future or something like that
[2:14:13.200 --> 2:14:17.360]  Not everybody's going into the future. You can't go into the future unless you're part of this agenda
[2:14:17.680 --> 2:14:20.640]  It's literally in the lyrics of the song. Uh, it was, uh
[2:14:21.360 --> 2:14:25.120]  Um, not everyone is coming in the future. Not everyone is going to last
[2:14:25.120 --> 2:14:30.320]  Yeah, that's it. Uh, and and basically there's gas masks people wearing gas masks all around here
[2:14:30.320 --> 2:14:35.520]  Which is very odd right a year before this was 2018 or 19 before all this stuff broke out
[2:14:35.600 --> 2:14:41.040]  Well, they even had a fashion show called covid 19 in France. I mean, it's it's all in our face
[2:14:42.480 --> 2:14:47.200]  Yeah, and we know from the the you know spars the cladex the crimson contagion
[2:14:47.520 --> 2:14:49.760]  That this was an organ that had been playing a long time
[2:14:49.760 --> 2:14:56.880]  So I think we really do see a lot of coordination between these, you know controlled megastars and the top down, you know
[2:14:57.200 --> 2:15:01.040]  Clashwap system they they're all promoting the same thing and it goes all the way back 50 years
[2:15:01.440 --> 2:15:04.160]  To alice bailey and the united nations promoting the new
[2:15:04.800 --> 2:15:09.600]  Aquarian the new age, you know decades before the the hippies and you know hate aspirin
[2:15:09.760 --> 2:15:15.120]  She's showing you new york destroyed and everyone nerve-gassed and they're getting ready for that
[2:15:15.120 --> 2:15:23.280]  Yeah, and then I keep in mind too, uh, this is about brutalizing the youth, um, you know, everybody's upset
[2:15:23.280 --> 2:15:28.880]  I'm not trying to denigrate, you know, the people that die. That's terrible. But you know, what travis Scott is really there to do
[2:15:29.040 --> 2:15:34.400]  Is to market towards kids. He's actually marketed towards eight to 12 year olds just like little nos
[2:15:34.960 --> 2:15:36.160]  Absolutely
[2:15:36.160 --> 2:15:42.000]  Yeah, so this is the ceremony of the destruction of innocence that the croleons talked about and you'll notice there that
[2:15:42.000 --> 2:15:45.680]  Now imager of moloch there where he actually you eat the kids
[2:15:45.760 --> 2:15:50.080]  He's chewing up and eating your kids digesting and this is the promo stuff they put out
[2:15:50.800 --> 2:15:56.000]  And in no wonder that's what ended up happening. Uh, stay right there, jay dyer. It's thursday
[2:15:56.800 --> 2:16:03.840]  Ultimate bone broth is back and better than ever and 20 off plus free shipping and double patriot points for our new sale
[2:16:04.240 --> 2:16:10.640]  After years of being off the shelves or bringing back one of the biggest fan favorite formulas ever and it's now been reformulated as even
[2:16:10.640 --> 2:16:17.200]  Stronger its ultimate bone broth plus it's got concentrated high quality chicken broth protein
[2:16:17.520 --> 2:16:22.960]  turmeric root that's so amazing chaga mushroom bee pollen goji berry alfalfa herb powder
[2:16:23.120 --> 2:16:27.760]  Then it's got added magnesium and potassium for electrolytes. It's got real organic
[2:16:28.080 --> 2:16:33.040]  Cocoa bean powder with natural chocolate flavor and a touch of sea salt
[2:16:33.120 --> 2:16:37.520]  It even tastes better than last formula and what it does for your body is simply amazing
[2:16:37.520 --> 2:16:41.200]  And again, it has that cutting edge chicken broth protein
[2:16:41.760 --> 2:16:44.640]  Isolate powder for better flavor and dissolvability
[2:16:44.960 --> 2:16:48.080]  You're gonna love this and when it does for your joints what it does for your body
[2:16:48.320 --> 2:16:51.760]  It does for your bones. It's simply amazing and it helps funding info war
[2:16:51.920 --> 2:16:56.160]  This is really the best bone broth out there. So get yours at infowarstore.com today
[2:16:56.560 --> 2:16:59.680]  If a hurricane is smashing into the gulf coast
[2:17:00.400 --> 2:17:02.400]  And I make the prediction
[2:17:02.880 --> 2:17:06.800]  That's gonna cost flooding. That's not a prediction. You know, it's a hurricane
[2:17:06.800 --> 2:17:09.120]  You know, it's got a lot of water. It's gonna dump. It's gonna cost flooding
[2:17:09.440 --> 2:17:15.200]  So it wasn't a prediction 20 months ago when I said the un order to lock down the world economy
[2:17:15.440 --> 2:17:18.960]  It's gonna cause a chain reaction that's gonna cause supply chain problems for years
[2:17:19.200 --> 2:17:22.240]  That's gonna starve tens of millions to death and now it all happened
[2:17:22.560 --> 2:17:28.320]  25 million extra dead hundreds of millions on the verge of starvation and the un that ordered it's running around being the savior
[2:17:29.040 --> 2:17:33.680]  Listen when the first world collapses the third world dies and now the first world's becoming the third world
[2:17:33.680 --> 2:17:37.440]  So listen to me now. We've got the highest quality storeable foods the lowest price
[2:17:37.440 --> 2:17:41.840]  You're gonna find ready to ship to you right now at 10% off until november 15th
[2:17:41.840 --> 2:17:46.240]  But after that the prices are going up. We cannot suppress prices anymore
[2:17:46.560 --> 2:17:48.800]  So protect yourself get high quality storeable food
[2:17:49.120 --> 2:17:55.120]  So you're self sufficient and fund the info war today at 360 win at infowarstore.com. It's time to get your food
[2:17:56.880 --> 2:18:02.240]  I'm cutting this brief announcement on the afternoon of november 9th
[2:18:02.240 --> 2:18:04.240]  2021
[2:18:04.640 --> 2:18:10.560]  And I just want all the listeners and viewers to know that have kept this show in the air that I am very very thankful to you because
[2:18:11.200 --> 2:18:16.800]  My main drive is opposing these globalists and it's standing against them. I know that that's your main drive as well
[2:18:16.960 --> 2:18:20.080]  So I thank you for your moral support your prayers your word of mouth
[2:18:20.800 --> 2:18:26.640]  Fighting for all of us and all of our children's futures and also your financial support at infowarstore.com
[2:18:27.600 --> 2:18:31.440]  And it isn't just funding the info war that you engage in when you buy the products you get
[2:18:31.440 --> 2:18:37.600]  Amazing products that are so good for you and yourself and your family and right now until november 14th
[2:18:37.760 --> 2:18:39.920]  We have black friday comes early
[2:18:40.880 --> 2:18:45.520]  Up to 60 off on our best-selling items store white for shipping and double patreon points
[2:18:45.520 --> 2:18:49.920]  So again, thank you all for your support and get amazing products like ultimate bone broth and
[2:18:50.400 --> 2:18:56.080]  Brain force plus and so many others right now massively discounted at infowarstore.com
[2:18:56.240 --> 2:18:59.840]  I am cutting this announcement on the afternoon of thursday november 4th
[2:18:59.840 --> 2:19:05.920]  2021 that means you've only got 10 days as of taping this to get store-wide free shipping double patreon points
[2:19:06.080 --> 2:19:11.920]  That was 60 off on our best-selling items. We have winter sun at 50% off so good for your body so good for your immune system
[2:19:12.080 --> 2:19:16.880]  50% off we have ultra 12 at 60% off that is the lowest we've ever gone
[2:19:16.960 --> 2:19:20.960]  It is so good for your libido your stamina your immune system your whole body taken out of the tongue
[2:19:21.360 --> 2:19:26.960]  60% off we've got a bunch of products sold out for a long time like brain force plus back in stock 50% off
[2:19:26.960 --> 2:19:32.960]  And we have ultimate bone broth back in stock at infowarstore.com. It's down bone broth plus
[2:19:33.120 --> 2:19:35.120]  So it's ultimate bone broth plus
[2:19:35.120 --> 2:19:38.720]  20% off and it's even stronger than the last formula we had
[2:19:38.960 --> 2:19:43.040]  It is amazing for your whole body amazing for your joints amazing for inflammation
[2:19:43.440 --> 2:19:47.680]  And it funds the info war which is so important in the fight against the new world order
[2:19:47.920 --> 2:19:50.880]  So thank you all for your support with supply chain breakdowns
[2:19:50.880 --> 2:19:57.280]  I recommend you here christmas shopping done now and have it done and support the info war at infowarstore.com
[2:19:57.280 --> 2:20:19.280]  You're listening to the alex jones show
[2:20:28.240 --> 2:20:33.440]  It was the lucius trust that funded the un prayer room in
[2:20:34.800 --> 2:20:37.280]  new york city and the lucius trust is
[2:20:37.920 --> 2:20:39.920]  Got their address there at 666
[2:20:41.280 --> 2:20:48.640]  When they also funded common core and fuzzy math and they're funding the move in california to get rid of advanced math and other studies
[2:20:49.040 --> 2:20:51.520]  They want dumbed down controllable people
[2:20:52.720 --> 2:20:55.760]  In fact an in game 2.0. That was a short film. I did before dr.
[2:20:55.760 --> 2:20:57.760]  Copland who's in the film died
[2:20:58.000 --> 2:21:03.520]  He brings forward the documents showing in the 60s where they said we're going to bring back paganism and human sacrifice
[2:21:04.240 --> 2:21:08.080]  And teach people anti science so that they're unable to ever stand up against us
[2:21:10.000 --> 2:21:12.320]  Let the plan of love and light work out
[2:21:13.200 --> 2:21:18.400]  And that's the luciferians that are different from the satanists. They create barbarous murderous
[2:21:18.880 --> 2:21:20.880]  Evil groups that are selfish
[2:21:21.120 --> 2:21:23.920]  That's a weapon that then the luciferians wield
[2:21:23.920 --> 2:21:28.560]  But they see themselves as guardians of the universe. So jay dyer is the great researcher
[2:21:28.880 --> 2:21:31.120]  Why don't you start with that and then get into what happened last weekend?
[2:21:31.600 --> 2:21:33.600]  And it's really been a big wake-up call for people
[2:21:34.080 --> 2:21:36.560]  Explaining a luciferian versus a satanist
