[00:00:11.713 --> 00:00:12.834]  Well, here we are.
[02:06:04.214 --> 02:06:05.475]  You found it.
[02:06:05.475 --> 02:06:07.596]  The tip of the spear.
[02:06:07.596 --> 02:06:14.520]  It is the Alex Jones Show with Owen Troyer.
[02:06:14.520 --> 02:06:15.521]  You want to, uh...
[02:06:16.943 --> 02:06:19.604]  Thumb your nose at Adam Schiff?
[02:06:19.604 --> 02:06:23.225]  Would you like to poke Adam Schiff in the eyeball?
[02:06:23.225 --> 02:06:25.126]  Well, you can't do that, unfortunately.
[02:06:25.126 --> 02:06:26.446]  And it wouldn't be right.
[02:06:26.446 --> 02:06:27.326]  You know, we're nice people.
[02:06:27.326 --> 02:06:29.767]  We don't want to poke Adam Schiff in the eye.
[02:06:29.767 --> 02:06:31.027]  Just, you know, figuratively.
[02:06:31.027 --> 02:06:34.208]  And you can do that by going to Infowarsstore.com.
[02:06:34.208 --> 02:06:35.569]  See, Adam Schiff hates us.
[02:06:37.031 --> 02:06:41.780]  So if you want to bother Adam Schiff, you go to InfoWarsStore.com and you support us.
[02:06:41.780 --> 02:06:46.708]  And that drives him crazy to see InfoWars dominating the talking points.
[02:06:46.708 --> 02:06:49.112]  To see InfoWars controlling the news cycle.
[02:06:52.850 --> 02:06:54.551]  You guys can't do that to me.
[02:06:54.551 --> 02:06:58.094]  They just popped up, they just flashed a picture of bug-eyed Schiff.
[02:06:58.094 --> 02:07:01.997]  Yeah, if you want to poke him in those bug eyes, just go to Infowarsstore.com.
[02:07:01.997 --> 02:07:04.899]  Now, you know that Super Blue Fluoride-Free Toothpaste, 50% off.
[02:07:04.899 --> 02:07:06.320]  We're about to run out of stock on that.
[02:07:06.320 --> 02:07:07.341]  Rush to the store to get that.
[02:07:07.341 --> 02:07:12.464]  But we've also got a new product, Icarin, right now at Infowarsstore.com.
[02:07:12.464 --> 02:07:12.805]  This is a
[02:07:13.979 --> 02:07:19.483]  Liver and kidney cleanse and function product that helps detoxify the body.
[02:07:19.483 --> 02:07:23.987]  It's also 50% off right now at InfoWarsStore.com.
[02:07:23.987 --> 02:07:31.193]  And the more toxins and diseases that find their way into your system, the more important it is that your body's detox systems can keep up.
[02:07:31.673 --> 02:07:44.203]  Because your liver and kidneys are without a doubt the most important detoxifiers, it's time you took care of them like they take care of you with Icarin from InfoWarsLife.com and InfoWarsStore.com.
[02:07:44.203 --> 02:07:52.209]  It's got organic amla fruit in there, organic artichoke leaf and all kinds of other stuff, the milk thistle extract.
[02:07:53.070 --> 02:08:05.793]  A powerful liver cleanse, Icarin, the 30-day liver cleanse at InfoWarsStore.com, the 30-day detox, Icarin at InfoWarsStore.com, 50% off right now.
[02:08:05.793 --> 02:08:12.695]  And it's got four reviews, this new product, again, this is a new product, and it's, at all four reviews, five stars.
[02:08:12.695 --> 02:08:19.197]  So, just like the rest of the products at InfoWarsStore.com, it's the real deal, it's powerful, you will see the results.
[02:08:20.233 --> 02:08:21.714]  There's some of the reviews right there.
[02:08:21.714 --> 02:08:23.315]  Deep Clean, 5 stars.
[02:08:23.315 --> 02:08:26.097]  The Ultimate Liver Cleanse, 5 stars.
[02:08:26.097 --> 02:08:28.279]  I Feel Great, 5 stars.
[02:08:28.279 --> 02:08:30.941]  I'm just reading the subject here of the rating.
[02:08:30.941 --> 02:08:39.086]  I'm not reading the actual review there, but they're all 5-star reviews on Icarin at InfoWarsStore.com, and it's 50% off right now.
[02:08:43.022 --> 02:08:45.363]  50% off Super Blue Fluoride-Free Toothpaste.
[02:08:45.363 --> 02:08:48.605]  That's going to be over with soon because we're going to run out of it.
[02:08:48.605 --> 02:08:58.331]  And then 50% off Icarin, the liver cleanse, at InfoWarsStore.com.
[02:08:58.331 --> 02:09:01.612]  Where should I go now?
[02:09:01.612 --> 02:09:05.375]  You know, there's this
[02:09:06.958 --> 02:09:21.552]  Social media is such an interesting topic right now to discuss, because you've got the one angle that social media is also kind of irrelevant.
[02:09:21.552 --> 02:09:31.101]  Not in a sense that it's totally irrelevant, but it's irrelevant in a sense that, I don't know, probably half the population just isn't on it.
[02:09:31.101 --> 02:09:31.802]  They're just not there.
[02:09:32.935 --> 02:09:43.700]  And so they make this, they build up social media as if it's the know-all, end-all, be-all of public opinion.
[02:09:43.700 --> 02:09:44.561]  But it's not.
[02:09:44.561 --> 02:09:47.762]  It's totally fake.
[02:09:47.762 --> 02:09:53.405]  And all leftist, liberal, anti-Trump opinions are propped up on Twitter.
[02:09:54.418 --> 02:10:05.029]  They get all the retweets, they work congruently, all of the celebrities and everybody to decide what talking points, what hashtags, what narratives they go with on social media.
[02:10:05.029 --> 02:10:11.515]  And so the dumbest liberal, just some low-level brainwashed minion, will tweet something out
[02:10:12.355 --> 02:10:14.357]  And then they'll decide, oh, let's retweet this.
[02:10:14.357 --> 02:10:25.008]  And so it gets all the retweets, they prop it up on social media, and they act like, oh, that's the public opinion, oh, it must be true now, even though it's totally fake, totally convoluted.
[02:10:25.008 --> 02:10:32.795]  And most conservatives, of the half of the population that's probably not on social media, 90% of them are probably conservatives.
[02:10:33.735 --> 02:10:35.536]  That's been my experience.
[02:10:35.536 --> 02:10:39.438]  When I talk to people not on social media, it's always a conservative.
[02:10:39.438 --> 02:10:41.619]  It's like every liberal has social media.
[02:10:41.619 --> 02:10:48.302]  Most conservatives over the age of 30 or 40 don't care about social media, never were on there, never want to be on there.
[02:10:48.302 --> 02:10:49.903]  So it's a double-edged sword.
[02:10:49.903 --> 02:10:50.964]  One, they pretend
[02:10:52.051 --> 02:11:01.435]  Like this opinion on social media is the popular opinion, even though it's not accurate because most conservatives are not on social media.
[02:11:01.435 --> 02:11:02.336]  It's just true.
[02:11:02.336 --> 02:11:09.639]  Flyover Country, you know, the average small business owner or whatever, unless they're trying to market their business, they're not on social media.
[02:11:09.639 --> 02:11:11.440]  They're not tweeting about their political opinions.
[02:11:11.440 --> 02:11:13.000]  They're not tweeting about current events.
[02:11:13.000 --> 02:11:14.061]  They're not reading about it.
[02:11:14.121 --> 02:11:15.002]  They don't care.
[02:11:15.002 --> 02:11:16.002]  They aren't there.
[02:11:16.002 --> 02:11:18.164]  So that's one of the lies of social media.
[02:11:18.164 --> 02:11:24.949]  But then there's the other aspect that the opinions and the topics and the trends are all fake.
[02:11:24.949 --> 02:11:35.177]  They're all propped up with fake bots and fake collusion between liberals on the left to decide, this is what we're going to retweet, this is what we're going to make trend, this is how we're going to silence conservatives.
[02:11:35.177 --> 02:11:37.879]  So you get Twitter and Facebook and YouTube and all of them.
[02:11:38.999 --> 02:11:51.349]  Consciously censoring conservatives, consciously censoring Trump supporters, consciously censoring InfoWars, and then also consciously propping up opinions and tweets and posts or whatever that they agree with.
[02:11:51.349 --> 02:11:57.134]  And then they use that to act like that's public opinion, even though most conservatives aren't even on that platform.
[02:11:57.134 --> 02:11:59.316]  They don't have time, they do not care.
[02:12:00.711 --> 02:12:02.894]  But this is part of the brainwashing.
[02:12:02.894 --> 02:12:14.247]  This is part of the twisting of information and twisting of narratives to try to get the public to believe things that are not there.
[02:12:14.247 --> 02:12:16.871]  Like, oh yeah, most people want gun control after this.
[02:12:16.871 --> 02:12:18.553]  No they don't!
[02:12:18.553 --> 02:12:20.155]  They never did, and they never will!
[02:12:22.529 --> 02:12:29.132]  And I'll be honest, I don't even want to comment on this shooting stuff right now because it's just getting weirder and weirder.
[02:12:29.132 --> 02:12:36.496]  And for once, I don't want you to take this the wrong way, it's just like, for once, can we just... I mean, I don't want to cover any school shootings.
[02:12:36.496 --> 02:12:37.837]  I don't want to cover a shooting ever.
[02:12:37.837 --> 02:12:38.897]  It's not fun.
[02:12:38.897 --> 02:12:40.398]  It's terrible.
[02:12:40.398 --> 02:12:43.179]  And then you have to actually report on it and try to figure out what's going on.
[02:12:43.179 --> 02:12:44.040]  That makes it even worse.
[02:12:46.977 --> 02:12:50.539]  It's like, every shooting now, or everything, there's always something else.
[02:12:50.539 --> 02:12:51.800]  There's always something behind it.
[02:12:51.800 --> 02:12:53.621]  There's always another ripple.
[02:12:53.621 --> 02:12:57.703]  And then it's like, God, I really have to go there again?
[02:12:57.703 --> 02:13:00.825]  Multiple eyewitnesses saying multiple shooters.
[02:13:00.825 --> 02:13:04.127]  Sheriff Israel apparently friends with Hillary Clinton.
[02:13:04.127 --> 02:13:10.750]  Apparently some old lover of Sheriff Israel makes a post on social media about alleged activity with them.
[02:13:10.750 --> 02:13:13.172]  I mean, it's just like, what is going on?
[02:13:14.949 --> 02:13:21.536]  And then the left uses it, just like they use everything like this, to push their political agenda.
[02:13:21.536 --> 02:13:23.938]  Truth doesn't matter when it comes to these people.
[02:13:23.938 --> 02:13:26.581]  Life doesn't matter when it comes to these people.
[02:13:26.581 --> 02:13:29.845]  It's all about hate, and it's all about their political agenda.
[02:13:30.916 --> 02:13:41.659]  Which at the end of the day, their political agenda is wearing a mask for the globalist political agenda, which is to end America because you cannot have a world government without America.
[02:13:41.659 --> 02:13:45.340]  And I keep coming back to this story because it's the ultimate truth.
[02:13:45.340 --> 02:13:46.941]  It's always been this way.
[02:13:46.941 --> 02:13:49.682]  It will never change.
[02:13:49.682 --> 02:13:55.384]  America, number one enemy at World Government Summit.
[02:13:55.384 --> 02:13:59.705]  Because you cannot have a world government with America.
[02:14:00.914 --> 02:14:03.736]  America will never bow down to a world government.
[02:14:03.736 --> 02:14:06.317]  America will never bow down to reality.
[02:14:06.317 --> 02:14:10.639]  We, the people of this republic, are independent.
[02:14:10.639 --> 02:14:12.520]  We decide our own destiny.
[02:14:12.520 --> 02:14:14.281]  We decide our own fate.
[02:14:14.281 --> 02:14:18.423]  And that's what the left wants to take away.
[02:14:18.423 --> 02:14:20.184]  They want to decide your destiny.
[02:14:20.184 --> 02:14:21.945]  They want to decide your fate.
[02:14:21.945 --> 02:14:23.286]  They are the control freaks.
[02:14:24.670 --> 02:14:26.091]  They hate children.
[02:14:26.091 --> 02:14:28.133]  Look at their responses to this stuff.
[02:14:28.133 --> 02:14:33.219]  We need to abort more babies so less school shootings happen.
[02:14:33.219 --> 02:14:37.002]  Wow, you're sick in the head.
[02:14:37.002 --> 02:14:38.123]  That's how you respond to that.
[02:14:38.123 --> 02:14:44.730]  And just look at some of the crap that comes out of the left here.
[02:14:44.730 --> 02:14:47.192]  This woman cannot keep out of the headlines now.
[02:14:48.376 --> 02:14:59.904]  Cristina Garcia, a California Assemblywoman, every, it's like every day now, a new story comes out about how she has allegations against her for sexual misconduct.
[02:14:59.904 --> 02:15:02.646]  Why do I cover Cristina Garcia?
[02:15:02.646 --> 02:15:09.451]  Oh, I don't know, because she's one of the high-profile hashtag MeToo movement activists.
[02:15:09.451 --> 02:15:17.857]  Aw, the hashtag MeToo movement activists has been charged with sexual assault, has been accused of sexual assault here?
[02:15:18.934 --> 02:15:23.360]  Oh, groping male staffers, encouraging people to get drunk, playing spin the bottle.
[02:15:23.360 --> 02:15:25.522]  Oh, you mean another liberal is a total fraud?
[02:15:25.522 --> 02:15:29.127]  Oh, you mean another liberal is a total fake?
[02:15:29.127 --> 02:15:31.350]  Oh, you mean another liberal is a total liar?
[02:15:31.350 --> 02:15:36.256]  Oh, you mean another liberal is just a total lying scumbag?
[02:15:37.541 --> 02:15:39.823]  Oh, and another... You know, let me repeat that.
[02:15:39.823 --> 02:15:41.004]  It's not just a liberal.
[02:15:41.004 --> 02:15:44.027]  Another liberal activist is a total fraud!
[02:15:44.027 --> 02:15:46.890]  Another liberal activist is a total liar!
[02:15:46.890 --> 02:15:48.131]  Oh, they all are!
[02:15:48.131 --> 02:15:52.115]  That's why Michael Moore gets duped into going to a Russian march!
[02:15:52.115 --> 02:15:55.258]  That's why they all have armed guards but want to take your weapons!
[02:15:55.678 --> 02:15:58.262]  Are you happy washing your hands with harsh chemicals?
[02:15:58.262 --> 02:16:00.404]  Are you happy doing laundry with detergents?
[02:16:00.404 --> 02:16:02.387]  Are you happy paying high prices?
[02:16:02.387 --> 02:16:04.450]  Find your happiness with Pure Soap.
[02:16:04.450 --> 02:16:09.296]  These all-natural, earth-friendly Pure Soaps are the very best you've ever used.
[02:16:09.296 --> 02:16:10.197]  Buy in bulk.
[02:16:10.197 --> 02:16:11.058]  Get a 12-, 36- or 48-month supply.
[02:16:13.041 --> 02:16:13.602]  We're good to go.
[02:16:31.525 --> 02:16:34.906]  Call 1-800-340-7091 for a catalog.
[02:16:34.906 --> 02:16:42.109]  Cal Bend Soap Company can save you thousands of dollars and give you good, old-fashioned, real soaps that are triple concentrated.
[02:16:42.109 --> 02:16:44.590]  Soaps made from vegetable and coconut oils.
[02:16:44.590 --> 02:16:48.251]  See their full selection of soaps at 5starsoap.com.
[02:16:48.251 --> 02:16:50.352]  That's F-I-V-E, starsoap.com.
[02:16:50.352 --> 02:16:51.413]  Or call 1-800-340-7091 for a catalog.
[02:16:55.114 --> 02:16:57.015]  Fully cooked, ready-to-eat bacon.
[02:16:57.015 --> 02:17:00.236]  I'm talking thick, meaty, center-cut, presidential bacon.
[02:17:00.236 --> 02:17:01.836]  Savory and delicious.
[02:17:01.836 --> 02:17:04.657]  I buy some, I use some, I store some.
[02:17:04.657 --> 02:17:05.337]  Awesome!
[02:17:05.337 --> 02:17:08.419]  No refrigeration needed with a 10-year shelf life.
[02:17:08.419 --> 02:17:09.979]  NASA PAC Technology.
[02:17:09.979 --> 02:17:10.599]  Bacon.
[02:17:10.599 --> 02:17:14.761]  Fully cooked, fully hydrated, ready-to-eat right from the pack bacon.
[02:17:14.761 --> 02:17:16.201]  Or warm and served.
[02:17:16.201 --> 02:17:18.242]  Life-saving, ready-to-eat bacon.
[02:17:18.242 --> 02:17:20.202]  10-year shelf life bacon.
[02:17:20.202 --> 02:17:22.963]  Ships free at FullyCookedBacon.com.
[02:17:22.963 --> 02:17:24.264]  FullyCookedBacon.com.
[02:17:24.912 --> 02:17:30.033]  The answer to being in control of your own health care is freedom from insurance.
[02:17:30.033 --> 02:17:35.734]  Become part of a group of self-pay patients that come together to share in each other's medical expenses.
[02:17:35.734 --> 02:17:40.935]  Individual share amounts begin at $107 a month and $347 for families.
[02:17:40.935 --> 02:17:42.876]  Choose from three health sharing programs.
[02:17:42.876 --> 02:17:45.256]  Holistic treatments may be eligible for sharing.
[02:17:45.256 --> 02:17:46.216]  See guidelines.
[02:17:46.216 --> 02:17:49.497]  Discount programs available for dental, vision, and pharmacy.
[02:17:49.497 --> 02:17:51.437]  Go to LibertyOnCall.org.
[02:17:51.437 --> 02:17:52.998]  That's LibertyOnCall.org.
[02:17:56.667 --> 02:18:05.215]  You know, I've got some talking points here about Caveman from Infowarsandlife.com, but instead of going over those talking points, let me just give you what I've experienced personally.
[02:18:05.215 --> 02:18:09.799]  From all the wives tales in every culture, we know that the bones have the essence.
[02:18:09.799 --> 02:18:12.922]  We know chicken noodle soup is great for people that are sick.
[02:18:12.922 --> 02:18:16.045]  Again, in every culture, this has been reported because it works.
[02:18:17.563 --> 02:18:30.396]  And there's no way to quantify how strong this is, but the amount of bone protein and the amount of marrow and the amount of concentrated life force that is in this is incredible.
[02:18:30.396 --> 02:18:37.243]  Ladies and gentlemen, whether it's for your joints, whether it's for your arteries and your veins, whether it's for your brain, whether it's for energy,
[02:18:38.144 --> 02:18:46.453]  This, ladies and gentlemen, is the strongest, most concentrated bone broth formula out there, and it's amazing.
[02:18:46.453 --> 02:18:50.718]  Find out for yourself today at Infowarsstore.com what it can do for your family.
[02:18:50.718 --> 02:18:52.460]  And again, I want to thank you all for your support.
[02:18:52.460 --> 02:18:54.723]  You are funding the Information War in 2018.
[02:18:56.485 --> 02:18:59.969]  InfoWars Live is bringing you a breakthrough in modern medicine.
[02:18:59.969 --> 02:19:11.481]  We have found extraordinary new natural way to help alleviate seasonal distress symptoms including promoting clear nasal and sinus passageways, eye comfort and respiratory health and normal breathing.
[02:19:11.481 --> 02:19:12.362]  This is pollen blood.
[02:19:13.383 --> 02:19:26.033]  In the 1960s, researchers in France noticed that people who ate certain quail eggs from specific farms experienced less seasonal distress symptoms like runny nose, itchy watery eyes, and excessive mucus production.
[02:19:26.033 --> 02:19:30.376]  They began studying the effects in published trials.
[02:19:30.376 --> 02:19:34.379]  Now we are introducing the fruit of the research, a fast-acting chewable tablet
[02:19:34.839 --> 02:19:44.924]  Just chew two tablets at the first sign of seasonal distress, and Fast-Acting Pollen Block starts working in about 15 minutes to help alleviate seasonal distress.
[02:19:44.924 --> 02:19:48.046]  Enjoy the air you breathe naturally with Fast-Acting Pollen Block.
[02:19:48.046 --> 02:19:52.408]  Available now at Infowarslife.com or by calling toll-free, 888-253-3139.
[02:19:52.408 --> 02:19:55.310]  You're listening to The Alex Jones Show.
[02:20:15.768 --> 02:20:17.670]  Welcome back to the Alex Jones Show.
[02:20:17.670 --> 02:20:21.053]  Owen Schroer filling in for Alex today.
[02:20:21.053 --> 02:20:26.117]  Coming up in the fourth hour, Gerald Cilenti will be taking over.
[02:20:26.117 --> 02:20:31.882]  In the meantime, I am going to hit some of these news headlines and then I'm going to take your phone calls.
[02:20:31.882 --> 02:20:34.564]  So we're going to go ahead and open up the phone lines now for your phone calls.
[02:20:34.564 --> 02:20:35.245]  1-877-789-ALEX.
[02:20:35.245 --> 02:20:35.445]  1-877-789-ALEX.
[02:20:41.630 --> 02:20:44.453]  1-877-789-2539.
[02:20:44.453 --> 02:20:47.776]  I'll take your phone calls on whatever you want to talk about.
[02:20:47.776 --> 02:20:50.619]  If you want to talk about the Black Panther movie, what you thought about it.
[02:20:50.619 --> 02:20:57.805]  If you want to talk about this school shooting and the Democrat left response or any other details of that, you can talk about that.
[02:20:57.805 --> 02:21:04.512]  The Russian collusion, delusion with Mueller's indictments coming out that he got by colluding with Russia.
[02:21:06.530 --> 02:21:11.593]  That they tried to bury in the midst of the high school shooting in Florida.
[02:21:11.593 --> 02:21:16.515]  Any of that is on the table for your phone call.
[02:21:16.515 --> 02:21:22.759]  So let me just clear out the rest of these headlines before we go to the phone calls.
[02:21:22.759 --> 02:21:27.522]  So this was a, well I'm not sure what you want to think about this story.
[02:21:27.522 --> 02:21:29.443]  Hopefully it was just an innocent mistake.
[02:21:29.443 --> 02:21:33.585]  Trump motorcade driver stopped after gun found in his possession.
[02:21:35.177 --> 02:21:42.963]  So one of the cars of Trump's motorcade, it was actually the press vehicle, and the driver had a firearm in his bag.
[02:21:42.963 --> 02:21:47.626]  He got, uh, uh, Secret Service found that, and he said it was a mistake.
[02:21:47.626 --> 02:21:50.728]  He meant to put that bag in his personal vehicle.
[02:21:50.728 --> 02:21:56.872]  He accidentally put that bag in the motorcade vehicle, so he says it was an innocent mistake.
[02:21:56.872 --> 02:21:57.433]  However,
[02:21:58.973 --> 02:22:08.163]  Because of the incident, all motorcade drivers have been relieved of their duty, and now we have a new crop of motorcade drivers.
[02:22:08.163 --> 02:22:11.206]  So, you had that story today.
[02:22:11.206 --> 02:22:20.476]  Hopefully that's not evidence of an attempt to assassinate President Trump, but we know that that's what the political left is trying to do right now.
[02:22:21.872 --> 02:22:30.875]  And it's really, again, it's the left-right thing, the whole left-right thing we use because it's the current lexicon and that's the way we talk about these things.
[02:22:30.875 --> 02:22:36.718]  But the left, as I explained, is the globalist movement with a liberal mask on.
[02:22:36.718 --> 02:22:45.741]  So what's really behind the curtain of the modern-day left, what's really behind the curtain of the modern-day Democrats is a globalist anti-America initiative.
[02:22:47.165 --> 02:22:52.149]  Now the leaders of this are well aware of it, like Hillary Clinton, George Soros.
[02:22:52.149 --> 02:23:04.018]  Then you have the lower level minions like the Adam Schiff's and the Eric Swalwell's, which by my estimation are either blackmailed politicians or just that stupid.
[02:23:04.018 --> 02:23:11.464]  I mean, you look at an Eric Swalwell, you look at an Adam Schiff, and you say combined the IQ probably doesn't reach triple digits.
[02:23:11.464 --> 02:23:14.147]  So, that's just what you get there.
[02:23:15.305 --> 02:23:29.958]  But they make jokes about it, killing Trump in the movies, killing Trump in the public theater, you know, killing Trump in the music videos, holding up the decapitated Trump head, having Obama's portrait artist is the same guy who depicts white women being beheaded.
[02:23:29.958 --> 02:23:35.043]  So, you know, it's all about hatred of America, hatred of Trump, kill, kill, kill, kill, kill.
[02:23:35.043 --> 02:23:42.049]  And then they say, you're the party of violence, you won't ban the guns, as they literally talk about killing Trump every day.
[02:23:43.792 --> 02:23:47.394]  So this is just the level of the twilight zone that we live in.
[02:23:47.394 --> 02:23:52.098]  Meanwhile, Haughton Man charged with child molestation for a second time.
[02:23:52.098 --> 02:23:55.420]  This is the kind of story that makes you sick.
[02:23:55.420 --> 02:24:01.344]  This is the kind of story, I mean, these people want to talk about gun control, but they don't want border control.
[02:24:02.935 --> 02:24:14.605]  So Daniel Hernandez del Angel, 43 years old, he was first arrested on January 25th after he was charged with first-degree rape of a 7-year-old girl.
[02:24:14.605 --> 02:24:16.887]  For the second time.
[02:24:16.887 --> 02:24:27.015]  Then, a week ago, he gets charged with sexual relations he had with the girl's mother when she was 11.
[02:24:28.871 --> 02:24:40.995]  So now you've got multiple accusations of this Dell Angel raping young girls and having sexual, lewd sex acts with young girls.
[02:24:40.995 --> 02:24:43.536]  And then what do you find out?
[02:24:43.536 --> 02:24:49.258]  He's been living in the United States illegally for 22 years.
[02:24:49.258 --> 02:24:57.001]  Now tell me, why wasn't he sent back home or permanently to jail the first time he was accused of raping a young girl?
[02:24:58.123 --> 02:24:59.104]  You know why?
[02:24:59.104 --> 02:25:02.887]  Because the ACLU!
[02:25:02.887 --> 02:25:17.560]  The ACLU, ladies and gentlemen, if the ACLU, if every member of the ACLU was disbarred, and the ACLU was shut down tomorrow, so many problems in this country would cease to exist, you wouldn't even believe it.
[02:25:17.560 --> 02:25:23.685]  The ACLU is always behind the protection of these illegal immigrants, stating that they have rights.
[02:25:23.685 --> 02:25:24.106]  No, they don't.
[02:25:25.796 --> 02:25:36.843]  Now if you want to rewrite the law and say that a citizen from Mexico gets to enjoy all the rights of an American citizen, that's what the ACLU would like to do, that's the argument they make in court, well then why have a border?
[02:25:36.843 --> 02:25:37.964]  Why have a country?
[02:25:37.964 --> 02:25:40.045]  Why are you the American Civil Liberties Union?
[02:25:40.045 --> 02:25:42.546]  Why not just be called the Planet Earth Civil Liberties Union?
[02:25:42.546 --> 02:25:44.247]  Because you don't believe in America!
[02:25:44.247 --> 02:25:45.868]  You don't believe in a border!
[02:25:45.868 --> 02:25:54.153]  You think that every citizen of Planet Earth should enjoy the same privileges that we get here in America, which is nice, I wish that were the case, but it's not the case!
[02:25:55.194 --> 02:25:57.454]  So we have to protect our own interests.
[02:25:57.454 --> 02:25:59.755]  But that's not what the ACLU does.
[02:25:59.755 --> 02:26:06.176]  They protect the interests of Daniel Hernandez del Angel, who has been charged with rape.
[02:26:06.176 --> 02:26:08.037]  Raping a young girl.
[02:26:08.037 --> 02:26:10.097]  Been in the country illegally 22 years.
[02:26:10.097 --> 02:26:11.317]  Why do you think that is?
[02:26:11.317 --> 02:26:13.178]  You can thank the ACLU for that.
[02:26:13.178 --> 02:26:20.619]  And so if you want to go down the liberal mindset of the blame game, I think we should blame the ACLU for that 7-year-old girl getting raped.
[02:26:23.018 --> 02:26:27.319]  I mean, it was the ACLU that kept this illegal citizen here.
[02:26:27.319 --> 02:26:31.140]  It was the lawyers, it was the liberals in California.
[02:26:31.140 --> 02:26:36.722]  They are the ones that kept this illegal citizen here so that he could rape a little girl, allegedly.
[02:26:36.722 --> 02:26:47.225]  So if the NRA is going to get blamed for any time a gun shows up at the scene of a crime, why can't we blame the liberals every time one of their illegal immigrants rapes or murders somebody?
[02:26:48.854 --> 02:26:50.816]  You're not allowed to think that way.
[02:26:50.816 --> 02:26:52.358]  That's a thought crime.
[02:26:52.358 --> 02:26:54.400]  The liberals control your mind now.
[02:26:54.400 --> 02:26:56.923]  Accept illegal immigrant rape.
[02:26:56.923 --> 02:26:59.526]  Accept the illegal immigrants killing people.
[02:26:59.526 --> 02:27:01.027]  Accept it!
[02:27:01.027 --> 02:27:01.989]  Oh, hi!
[02:27:01.989 --> 02:27:03.370]  I'm trans-age!
[02:27:03.370 --> 02:27:06.694]  Yes, I just raped three kids, but I'm trans-age!
[02:27:06.694 --> 02:27:10.218]  The ACLU says that I have the civil liberties to say I'm trans-age!
[02:27:11.587 --> 02:27:13.689]  I need to just clear through the rest of this sack.
[02:27:13.689 --> 02:27:17.674]  Olympic ratings fall to 2018 low.
[02:27:17.674 --> 02:27:22.078]  So the ratings are so bad this year, my theory is because the media is now anti-American.
[02:27:22.887 --> 02:27:26.509]  Watching the Olympics cheering for American athletes is being pro-American.
[02:27:26.509 --> 02:27:31.413]  They tell you to hate America, so now they all hate America, so why would they watch the Olympics and cheer for America?
[02:27:31.413 --> 02:27:32.773]  They hate America!
[02:27:32.773 --> 02:27:34.414]  Russian curler fails drug test.
[02:27:34.414 --> 02:27:37.597]  Authorities explore sabotage possibility.
[02:27:37.597 --> 02:27:43.740]  With everything going on that's anti-Russia, now I'm wondering if the Russians weren't sabotaged for these Olympics just to make them look bad.
[02:27:43.740 --> 02:27:45.802]  Just to make their public image look bad.
[02:27:45.802 --> 02:27:47.163]  And now it's being looked at.
[02:27:47.163 --> 02:27:48.363]  So, that's crazy.
[02:27:49.704 --> 02:27:56.790]  North Korean athletes to face hellish gulag fate of 1966 World Cup squad.
[02:27:56.790 --> 02:27:57.991]  What are you talking about?
[02:27:57.991 --> 02:27:59.893]  Communism is loving.
[02:27:59.893 --> 02:28:01.093]  North Korea is loving.
[02:28:01.093 --> 02:28:06.938]  Didn't you see CNN and MSNBC gushing and fawning over Kim Jong-un's sister?
[02:28:06.938 --> 02:28:08.960]  North Korean gulag fate?
[02:28:08.960 --> 02:28:09.600]  No, no, no, no.
[02:28:09.600 --> 02:28:13.764]  They just walk you in there and Kim Jong-un's sister gives you a hug for trying.
[02:28:14.884 --> 02:28:22.327]  Speaking of communism failing, in Colombia border town, desperate Venezuelans are selling their hair to survive.
[02:28:22.327 --> 02:28:23.647]  Okay?
[02:28:23.647 --> 02:28:25.108]  That's how communism works.
[02:28:25.108 --> 02:28:30.330]  George Soros' son donated over half a million dollars to Democrat committees and campaigns last year.
[02:28:30.330 --> 02:28:33.891]  Oh, just like his father George Soros, spending millions on local elections.
[02:28:33.891 --> 02:28:35.051]  Admiral warns U.S.
[02:28:35.051 --> 02:28:37.072]  should prepare for possible war with China.
[02:28:38.234 --> 02:28:39.015]  Okay.
[02:28:39.015 --> 02:28:40.997]  So there's your news.
[02:28:40.997 --> 02:28:42.859]  There's everything for you to dissect.
[02:28:42.859 --> 02:28:46.744]  While we go to this break, when we come back on the other side, the callers are lit up and ready to go.
[02:28:46.744 --> 02:28:48.085]  That's where we'll go.
[02:28:48.085 --> 02:28:49.687]  This is the Alex Jones Show.
[02:28:49.687 --> 02:28:51.489]  Infowars.com.
[02:28:51.489 --> 02:28:52.470]  Infowarsstore.com.
[02:28:55.603 --> 02:28:57.504]  Fully cooked, ready-to-eat bacon.
[02:28:57.504 --> 02:29:00.726]  I'm talking thick, meaty, center-cut, presidential bacon.
[02:29:00.726 --> 02:29:02.327]  Savory and delicious.
[02:29:02.327 --> 02:29:05.148]  I buy some, I use some, I store some.
[02:29:05.148 --> 02:29:05.829]  Awesome.
[02:29:05.829 --> 02:29:08.910]  No refrigeration needed with a 10-year shelf life.
[02:29:08.910 --> 02:29:10.471]  NASA PAC Technology.
[02:29:10.471 --> 02:29:11.091]  Bacon.
[02:29:11.091 --> 02:29:15.254]  Fully cooked, fully hydrated, ready-to-eat right from the pack bacon.
[02:29:15.254 --> 02:29:16.694]  Or warm and served.
[02:29:16.694 --> 02:29:18.735]  Life-saving, ready-to-eat bacon.
[02:29:18.735 --> 02:29:20.657]  10-year shelf life bacon.
[02:29:20.657 --> 02:29:23.458]  Ships free at FullyCookedBacon.com.
