whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:19:52.540 --> 01:19:55.540]   They're cold and failed and feels like being in a tomb.
[01:19:55.540 --> 01:19:57.540]   I want life. I want Jesus.
[01:20:00.540 --> 01:20:04.540]   You're listening to The Alex Jones Show.
[01:20:04.540 --> 01:20:23.540]   Leading a frontal assault on the lives of the New World Order, it's Alex Jones.
[01:20:25.540 --> 01:20:28.540]   The Alex Jones Show.
[01:20:28.540 --> 01:20:42.540]   Ladies and gentlemen, we are back live broadcasting worldwide.
[01:20:42.540 --> 01:20:46.540]   And Roger Stone and Owen Schroer join us from Roger Stone's house.
[01:20:46.540 --> 01:20:50.540]   They came and took all his computers, all his equipment to be able to broadcast normally.
[01:20:50.540 --> 01:20:53.540]   We've been able to get him rigged back up to be on air with us.
[01:20:53.540 --> 01:20:58.540]   And the big takeaway here is mainstream media is all over saying gag Roger Stone to the court.
[01:20:58.540 --> 01:21:01.540]   Why is he allowed to talk? Oh, absolutely.
[01:21:01.540 --> 01:21:04.540]   All of you get to talk. All of you get to make up whatever you want.
[01:21:04.540 --> 01:21:07.540]   But here in America, we need to shut somebody up.
[01:21:07.540 --> 01:21:13.540]   But is it the $64 trillion answer that Trump knows they've been illegally spying on him,
[01:21:13.540 --> 01:21:18.540]   lying to Congress, lying to the executive, lying to the judiciary, saying they weren't?
[01:21:18.540 --> 01:21:20.540]   This is a total cabal. It's absolutely rogue.
[01:21:20.540 --> 01:21:24.540]   And we need special prosecutors put in there to go after these people.
[01:21:24.540 --> 01:21:26.540]   But no, no one does that.
[01:21:26.540 --> 01:21:29.540]   So if Trump is going to destroy himself, that's the way it is.
[01:21:29.540 --> 01:21:33.540]   But notice, ladies and gentlemen, no Russia collusion.
[01:21:33.540 --> 01:21:37.540]   So, Roger, obviously, you got SWAT teamed on Friday morning.
[01:21:37.540 --> 01:21:42.540]   And we're going to have some footage coming up later with an establishing shot from across the street
[01:21:42.540 --> 01:21:48.540]   where CNN was to show people, you know, then fading in the SWAT team raid and all that unfolded there.
[01:21:48.540 --> 01:21:50.540]   We've got some other footage where you've given us a tour.
[01:21:50.540 --> 01:21:53.540]   We're going to premiere that tomorrow. We have the establishing shot.
[01:21:53.540 --> 01:22:03.540]   But the first thing we're doing here right now is just you and Owen breaking down where you see all this going.
[01:22:03.540 --> 01:22:07.540]   Because when I hear you on air and on other shows and on my own, you get into how you're innocent.
[01:22:07.540 --> 01:22:08.540]   We all know that.
[01:22:08.540 --> 01:22:12.540]   What about Uranium One? What about Mueller being involved in himself?
[01:22:12.540 --> 01:22:14.540]   What about them involved in Russiagate?
[01:22:14.540 --> 01:22:17.540]   What about how they're involved in a giant cover up?
[01:22:17.540 --> 01:22:20.540]   For me, it's the hypocrisy that you've done nothing wrong.
[01:22:20.540 --> 01:22:23.540]   And these people are up to their eyeballs trying to overthrow an election.
[01:22:23.540 --> 01:22:26.540]   And then Trump sits there and doesn't do anything about it. Roger.
[01:22:26.540 --> 01:22:29.540]   No, Alex, I think you're absolutely right.
[01:22:29.540 --> 01:22:34.540]   That's the reason, of course, that they want to silence me, because I have been a critic.
[01:22:34.540 --> 01:22:40.540]   I wrote a 5000 word piece on Uranium One for the Infowars website over a year ago.
[01:22:40.540 --> 01:22:43.540]   This is the largest treasonous crime in American history.
[01:22:43.540 --> 01:22:51.540]   And the reason they're so anxious to silence Roger Stone is because I have pointed out the political nature of the Mueller investigation.
[01:22:51.540 --> 01:23:01.540]   I pointed out that the prosecutor chasing me was Hillary Clinton's attorney in the illegal server email scandal that James Comey covered up.
[01:23:01.540 --> 01:23:15.540]   I have pointed out that the Podesta brothers made millions of dollars in uranium and aluminum and gas and banking from the oligarchs around Vladimir Putin.
[01:23:15.540 --> 01:23:37.540]   There's no question that the entire Russian collusion narrative in which I am ensnared, in which you are now ensnared, Alex, is meant as a diversion from the massive treasonous financial and constitutional crimes of the Clintons and the Obamas working together.
[01:23:37.540 --> 01:23:41.540]   These people sought to undermine democracy.
[01:23:41.540 --> 01:23:53.540]   They sought to steal the 2016 election just in case this outrageous cartoon character, their depiction, not mine, from New York had a chance to be elected president.
[01:23:53.540 --> 01:23:55.540]   That's why they had the insurance policy.
[01:23:55.540 --> 01:24:04.540]   And now they are moving aggressively to silence me and to shut down Infowars because they know that we're going to mount this in my defense.
[01:24:04.540 --> 01:24:23.540]   Let me be clear. Since I am accused of lying to the Congress, something James Comey and Dr. and General James Clapper and John Brennan, the psychopath CIA director and Hillary Clinton all did without any penalty.
[01:24:23.540 --> 01:24:28.540]   I will be calling members of the House Intelligence Committee as witnesses at my trial.
[01:24:28.540 --> 01:24:32.540]   I will be calling Adam Schiff and Eric Swalwell.
[01:24:32.540 --> 01:24:35.540]   I'll be calling some of the Republican members, too.
[01:24:35.540 --> 01:24:43.540]   And I intend to prove that they are the ones lying, that they have been the ones using the investigation to cover up their own crimes.
[01:24:43.540 --> 01:24:53.540]   I will prove that Adam Schiff was the one who took calls from Russians or Ukrainians trying to peddle faux negative dirt on Hillary Clinton.
[01:24:53.540 --> 01:24:58.540]   This is an opportunity to demonstrate the entire hypocrisy of the deep state.
[01:24:58.540 --> 01:25:00.540]   And that's what I intend to do.
[01:25:00.540 --> 01:25:05.540]   That's why they are so desperate to silence me, to gag me, to shut me down.
[01:25:05.540 --> 01:25:13.540]   And they will probably put enormous pressure on me to reach some plea deal because they have no interest in going to trial.
[01:25:13.540 --> 01:25:17.540]   I'm not going to do that if I have the resources to fight.
[01:25:17.540 --> 01:25:19.540]   I'm going to get Owen's take here in a moment.
[01:25:19.540 --> 01:25:22.540]   Roger Stone exclusively joins us here from his home in Florida.
[01:25:22.540 --> 01:25:28.540]   You predicted this a few months ago. That's why they wanted to be Russiagate, not some other made up corruption, because that would just take Trump out.
[01:25:28.540 --> 01:25:30.540]   And that's what they did.
[01:25:30.540 --> 01:25:32.540]   They took out Hillary Clinton.
[01:25:32.540 --> 01:25:34.540]   They took out Nancy Pelosi.
[01:25:34.540 --> 01:25:36.540]   They took out Hillary Clinton.
[01:25:36.540 --> 01:25:38.540]   They took out Nancy Pelosi.
[01:25:38.540 --> 01:25:40.540]   They took out Nancy Pelosi.
[01:25:40.540 --> 01:25:42.540]   They took out Nancy Pelosi.
[01:25:42.540 --> 01:25:44.540]   They took out Nancy Pelosi.
[01:25:44.540 --> 01:25:46.540]   They took out Nancy Pelosi.
[01:25:46.540 --> 01:25:48.540]   They took out Nancy Pelosi.
[01:25:48.540 --> 01:25:50.540]   They took out Nancy Pelosi.
[01:25:50.540 --> 01:25:52.540]   They took out Nancy Pelosi.
[01:25:52.540 --> 01:25:54.540]   They took out Nancy Pelosi.
[01:25:54.540 --> 01:25:56.540]   They took out Nancy Pelosi.
[01:25:56.540 --> 01:25:58.540]   They took out Nancy Pelosi.
[01:25:58.540 --> 01:26:00.540]   They took out Nancy Pelosi.
[01:26:00.540 --> 01:26:02.540]   They took out Nancy Pelosi.
[01:26:02.540 --> 01:26:04.540]   They took out Nancy Pelosi.
[01:26:04.540 --> 01:26:06.540]   They took out Nancy Pelosi.
[01:26:06.540 --> 01:26:08.540]   They took out Nancy Pelosi.
[01:26:08.540 --> 01:26:10.540]   They took out Nancy Pelosi.
[01:26:10.540 --> 01:26:12.540]   They took out Nancy Pelosi.
[01:26:12.540 --> 01:26:14.540]   They took out Nancy Pelosi.
[01:26:14.540 --> 01:26:16.540]   They took out Nancy Pelosi.
[01:26:16.540 --> 01:26:18.540]   They took out Nancy Pelosi.
[01:26:18.540 --> 01:26:20.540]   They took out Nancy Pelosi.
[01:26:20.540 --> 01:26:22.540]   They took out Nancy Pelosi.
[01:26:22.540 --> 01:26:24.540]   They took out Nancy Pelosi.
[01:26:24.540 --> 01:26:26.540]   They took out Nancy Pelosi.
[01:26:26.540 --> 01:26:28.540]   They took out Nancy Pelosi.
[01:26:28.540 --> 01:26:30.540]   They took out Nancy Pelosi.
[01:26:30.540 --> 01:26:32.540]   They took out Nancy Pelosi.
[01:26:32.540 --> 01:26:34.540]   They took out Nancy Pelosi.
[01:26:34.540 --> 01:26:36.540]   They took out Nancy Pelosi.
[01:26:36.540 --> 01:26:38.540]   They took out Nancy Pelosi.
[01:26:38.540 --> 01:26:40.540]   They took out Nancy Pelosi.
[01:26:40.540 --> 01:26:42.540]   They took out Nancy Pelosi.
[01:26:42.540 --> 01:26:44.540]   They took out Nancy Pelosi.
[01:26:44.540 --> 01:26:46.540]   They took out Nancy Pelosi.
[01:26:46.540 --> 01:26:48.540]   They took out Nancy Pelosi.
[01:26:48.540 --> 01:26:50.540]   They took out Nancy Pelosi.
[01:26:50.540 --> 01:26:52.540]   They took out Nancy Pelosi.
[01:26:52.540 --> 01:26:54.540]   They took out Nancy Pelosi.
[01:26:54.540 --> 01:26:56.540]   They took out Nancy Pelosi.
[01:26:56.540 --> 01:26:58.540]   They took out Nancy Pelosi.
[01:26:58.540 --> 01:27:00.540]   They took out Nancy Pelosi.
[01:27:00.540 --> 01:27:02.540]   They took out Nancy Pelosi.
[01:27:02.540 --> 01:27:04.540]   They took out Nancy Pelosi.
[01:27:04.540 --> 01:27:06.540]   They took out Nancy Pelosi.
[01:27:06.540 --> 01:27:08.540]   They took out Nancy Pelosi.
[01:27:08.540 --> 01:27:10.540]   They took out Nancy Pelosi.
[01:27:10.540 --> 01:27:12.540]   They took out Nancy Pelosi.
[01:27:12.540 --> 01:27:14.540]   They took out Nancy Pelosi.
[01:27:14.540 --> 01:27:16.540]   They took out Nancy Pelosi.
[01:27:16.540 --> 01:27:18.540]   They took out Nancy Pelosi.
[01:27:18.540 --> 01:27:20.540]   They took out Nancy Pelosi.
[01:27:20.540 --> 01:27:22.540]   They took out Nancy Pelosi.
[01:27:22.540 --> 01:27:24.540]   They took out Nancy Pelosi.
[01:27:24.540 --> 01:27:26.540]   They took out Nancy Pelosi.
[01:27:26.540 --> 01:27:28.540]   They took out Nancy Pelosi.
[01:27:28.540 --> 01:27:30.540]   They took out Nancy Pelosi.
[01:27:30.540 --> 01:27:32.540]   They took out Nancy Pelosi.
[01:27:32.540 --> 01:27:34.540]   They took out Nancy Pelosi.
[01:27:34.540 --> 01:27:36.540]   They took out Nancy Pelosi.
[01:27:36.540 --> 01:27:38.540]   They took out Nancy Pelosi.
[01:27:38.540 --> 01:27:40.540]   They took out Nancy Pelosi.
[01:27:40.540 --> 01:27:42.540]   They took out Nancy Pelosi.
[01:27:42.540 --> 01:27:44.540]   They took out Nancy Pelosi.
[01:27:44.540 --> 01:27:46.540]   They took out Nancy Pelosi.
[01:27:46.540 --> 01:27:48.540]   They took out Nancy Pelosi.
[01:27:48.540 --> 01:27:50.540]   They took out Nancy Pelosi.
[01:27:50.540 --> 01:27:52.540]   They took out Nancy Pelosi.
[01:27:52.540 --> 01:27:54.540]   They took out Nancy Pelosi.
[01:27:54.540 --> 01:27:56.540]   They took out Nancy Pelosi.
[01:27:56.540 --> 01:27:58.540]   They took out Nancy Pelosi.
[01:27:58.540 --> 01:28:00.540]   They took out Nancy Pelosi.
[01:28:00.540 --> 01:28:02.540]   They took out Nancy Pelosi.
[01:28:02.540 --> 01:28:04.540]   They took out Nancy Pelosi.
[01:28:04.540 --> 01:28:06.540]   They took out Nancy Pelosi.
[01:28:06.540 --> 01:28:08.540]   They took out Nancy Pelosi.
[01:28:08.540 --> 01:28:10.540]   They took out Nancy Pelosi.
[01:28:10.540 --> 01:28:12.540]   They took out Nancy Pelosi.
[01:28:12.540 --> 01:28:14.540]   They took out Nancy Pelosi.
[01:28:14.540 --> 01:28:16.540]   They took out Nancy Pelosi.
[01:28:16.540 --> 01:28:18.540]   They took out Nancy Pelosi.
[01:28:18.540 --> 01:28:20.540]   They took out Nancy Pelosi.
[01:28:20.540 --> 01:28:22.540]   They took out Nancy Pelosi.
[01:28:22.540 --> 01:28:24.540]   They took out Nancy Pelosi.
[01:28:24.540 --> 01:28:26.540]   They took out Nancy Pelosi.
[01:28:26.540 --> 01:28:28.540]   They took out Nancy Pelosi.
[01:28:28.540 --> 01:28:30.540]   They took out Nancy Pelosi.
[01:28:30.540 --> 01:28:32.540]   They took out Nancy Pelosi.
[01:28:32.540 --> 01:28:34.540]   They took out Nancy Pelosi.
[01:28:34.540 --> 01:28:36.540]   They took out Nancy Pelosi.
[01:28:36.540 --> 01:28:38.540]   They took out Nancy Pelosi.
[01:28:38.540 --> 01:28:40.540]   They took out Nancy Pelosi.
[01:28:40.540 --> 01:28:42.540]   They took out Nancy Pelosi.
[01:28:42.540 --> 01:28:44.540]   They took out Nancy Pelosi.
[01:28:44.540 --> 01:28:46.540]   They took out Nancy Pelosi.
[01:28:46.540 --> 01:28:48.540]   They took out Nancy Pelosi.
[01:28:48.540 --> 01:28:50.540]   They took out Nancy Pelosi.
[01:28:50.540 --> 01:28:52.540]   They took out Nancy Pelosi.
[01:28:52.540 --> 01:28:54.540]   They took out Nancy Pelosi.
[01:28:54.540 --> 01:28:56.540]   They took out Nancy Pelosi.
[01:28:56.540 --> 01:28:58.540]   They took out Nancy Pelosi.
[01:28:58.540 --> 01:29:00.540]   They took out Nancy Pelosi.
[01:29:00.540 --> 01:29:02.540]   They took out Nancy Pelosi.
[01:29:02.540 --> 01:29:04.540]   They took out Nancy Pelosi.
[01:29:04.540 --> 01:29:06.540]   They took out Nancy Pelosi.
[01:29:06.540 --> 01:29:08.540]   They took out Nancy Pelosi.
[01:29:08.540 --> 01:29:10.540]   They took out Nancy Pelosi.
[01:29:10.540 --> 01:29:12.540]   They took out Nancy Pelosi.
[01:29:12.540 --> 01:29:14.540]   They took out Nancy Pelosi.
[01:29:14.540 --> 01:29:16.540]   They took out Nancy Pelosi.
[01:29:16.540 --> 01:29:18.540]   They took out Nancy Pelosi.
[01:29:18.540 --> 01:29:20.540]   They took out Nancy Pelosi.
[01:29:20.540 --> 01:29:22.540]   They took out Nancy Pelosi.
[01:29:22.540 --> 01:29:24.540]   They took out Nancy Pelosi.
[01:29:24.540 --> 01:29:26.540]   They took out Nancy Pelosi.
[01:29:26.540 --> 01:29:28.540]   They took out Nancy Pelosi.
[01:29:28.540 --> 01:29:30.540]   They took out Nancy Pelosi.
[01:29:30.540 --> 01:29:32.540]   They took out Nancy Pelosi.
[01:29:32.540 --> 01:29:34.540]   They took out Nancy Pelosi.
[01:29:34.540 --> 01:29:36.540]   They took out Nancy Pelosi.
[01:29:36.540 --> 01:29:38.540]   They took out Nancy Pelosi.
[01:29:38.540 --> 01:29:40.540]   They took out Nancy Pelosi.
[01:29:40.540 --> 01:29:42.540]   They took out Nancy Pelosi.
[01:29:42.540 --> 01:29:44.540]   They took out Nancy Pelosi.
[01:29:44.540 --> 01:29:46.540]   They took out Nancy Pelosi.
[01:29:46.540 --> 01:29:48.540]   They took out Nancy Pelosi.
[01:29:48.540 --> 01:29:50.540]   They took out Nancy Pelosi.
[01:29:50.540 --> 01:29:52.540]   They took out Nancy Pelosi.
[01:29:52.540 --> 01:29:54.540]   They took out Nancy Pelosi.
[01:29:54.540 --> 01:29:56.540]   They took out Nancy Pelosi.
[01:29:56.540 --> 01:29:58.540]   They took out Nancy Pelosi.
[01:29:58.540 --> 01:30:00.540]   They took out Nancy Pelosi.
[01:30:00.540 --> 01:30:02.540]   They took out Nancy Pelosi.
[01:30:02.540 --> 01:30:04.540]   They took out Nancy Pelosi.
[01:30:04.540 --> 01:30:06.540]   They took out Nancy Pelosi.
[01:30:06.540 --> 01:30:08.540]   They took out Nancy Pelosi.
[01:30:08.540 --> 01:30:10.540]   They took out Nancy Pelosi.
[01:30:10.540 --> 01:30:12.540]   They took out Nancy Pelosi.
[01:30:12.540 --> 01:30:14.540]   They took out Nancy Pelosi.
[01:30:14.540 --> 01:30:16.540]   They took out Nancy Pelosi.
[01:30:16.540 --> 01:30:18.540]   They took out Nancy Pelosi.
[01:30:18.540 --> 01:30:20.540]   They took out Nancy Pelosi.
[01:30:20.540 --> 01:30:22.540]   They took out Nancy Pelosi.
[01:30:22.540 --> 01:30:24.540]   They took out Nancy Pelosi.
[01:30:24.540 --> 01:30:26.540]   They took out Nancy Pelosi.
[01:30:26.540 --> 01:30:28.540]   They took out Nancy Pelosi.
[01:30:28.540 --> 01:30:30.540]   They took out Nancy Pelosi.
[01:30:30.540 --> 01:30:32.540]   They took out Nancy Pelosi.
[01:30:32.540 --> 01:30:34.540]   They took out Nancy Pelosi.
[01:30:34.540 --> 01:30:36.540]   They took out Nancy Pelosi.
[01:30:36.540 --> 01:30:38.540]   Built on powerful ingredients
[01:30:38.540 --> 01:30:40.540]   with 580 milligrams of high DHA
[01:30:40.540 --> 01:30:42.540]   omega-3s, this formula is highly
[01:30:42.540 --> 01:30:44.540]   refined to eliminate nearly
[01:30:44.540 --> 01:30:46.540]   all heavy metals.
[01:30:46.540 --> 01:30:48.540]   If you're looking for a formula to
[01:30:48.540 --> 01:30:50.540]   help your child grow, look no
[01:30:50.540 --> 01:30:51.540]   further.
[01:30:51.540 --> 01:30:53.540]   Try Honor Roll from InfoWars Life
[01:30:53.540 --> 01:30:55.540]   at InfoWarsStore.com.
[01:30:55.540 --> 01:31:02.540]   [MUSIC]
[01:31:02.540 --> 01:31:03.540]   >> The real red pill plus,
[01:31:03.540 --> 01:31:04.540]   ladies and gentlemen.
[01:31:04.540 --> 01:31:06.540]   Our team is constantly on the
[01:31:06.540 --> 01:31:07.540]   lookout for newer and better ways
[01:31:07.540 --> 01:31:08.540]   to improve our products.
[01:31:08.540 --> 01:31:10.540]   That's why we're bringing you a
[01:31:10.540 --> 01:31:12.540]   brand new version of one of the
[01:31:12.540 --> 01:31:14.540]   newest fan favorite products,
[01:31:14.540 --> 01:31:15.540]   the real red pill plus.
[01:31:15.540 --> 01:31:17.540]   The real red pill plus is an all
[01:31:17.540 --> 01:31:19.540]   new version of the powerhouse
[01:31:19.540 --> 01:31:20.540]   preglanone product.
[01:31:20.540 --> 01:31:21.540]   It features the same great
[01:31:21.540 --> 01:31:23.540]   formula that supports your heart,
[01:31:23.540 --> 01:31:25.540]   brain, healthy aging process with
[01:31:25.540 --> 01:31:27.540]   an all new natural caffeine
[01:31:27.540 --> 01:31:28.540]   boost included.
[01:31:28.540 --> 01:31:30.540]   A powerful preglanone base,
[01:31:30.540 --> 01:31:31.540]   the real red pill,
[01:31:31.540 --> 01:31:32.540]   has quickly become one of our
[01:31:32.540 --> 01:31:34.540]   fellow InfoWars favorite products.
[01:31:34.540 --> 01:31:36.540]   Now, with an extra proprietary
[01:31:36.540 --> 01:31:37.540]   energy blend inside,
[01:31:37.540 --> 01:31:38.540]   including green tea extract,
[01:31:38.540 --> 01:31:40.540]   your Amante leaf extract, and more,
[01:31:40.540 --> 01:31:42.540]   you can get that extra pick me up,
[01:31:42.540 --> 01:31:44.540]   all supporting your mind and body
[01:31:44.540 --> 01:31:45.540]   in a healthy way.
[01:31:45.540 --> 01:31:46.540]   Got all the great stuff that
[01:31:46.540 --> 01:31:47.540]   real red pill has.
[01:31:47.540 --> 01:31:49.540]   It's also got the boost in it.
[01:31:49.540 --> 01:31:51.540]   Get the real red pill plus
[01:31:51.540 --> 01:31:53.540]   at InfoWarsStore.com.
[01:31:53.540 --> 01:31:56.540]   [MUSIC]
[01:31:56.540 --> 01:31:58.540]   >> InfoWars Life is bringing you
[01:31:58.540 --> 01:32:00.540]   a breakthrough in modern medicine.
[01:32:00.540 --> 01:32:02.540]   Introducing Pollen Block.
[01:32:02.540 --> 01:32:03.540]   We have found an extraordinary
[01:32:03.540 --> 01:32:05.540]   new natural way to alleviate
[01:32:05.540 --> 01:32:07.540]   seasonal distress symptoms,
[01:32:07.540 --> 01:32:09.540]   including promoting clear nasal
[01:32:09.540 --> 01:32:12.540]   and sinus passageways, eye comfort,
[01:32:12.540 --> 01:32:14.540]   and respiratory function.
[01:32:14.540 --> 01:32:16.540]   In the 1960s, researchers in
[01:32:16.540 --> 01:32:18.540]   France noticed that people who
[01:32:18.540 --> 01:32:20.540]   ate certain quail eggs experienced
[01:32:20.540 --> 01:32:21.540]   less seasonal immune and
[01:32:21.540 --> 01:32:23.540]   inflammatory responses.
[01:32:23.540 --> 01:32:25.540]   They began studying this effect
[01:32:25.540 --> 01:32:27.540]   in published trials, and decades
[01:32:27.540 --> 01:32:28.540]   later, we now have the fruit of
[01:32:28.540 --> 01:32:30.540]   this research, a fast-acting,
[01:32:30.540 --> 01:32:32.540]   chewable tablet that helps
[01:32:32.540 --> 01:32:33.540]   alleviate seasonal distress
[01:32:33.540 --> 01:32:34.540]   symptoms.
[01:32:34.540 --> 01:32:36.540]   Pollen Block is natural and
[01:32:36.540 --> 01:32:37.540]   effective.
[01:32:37.540 --> 01:32:38.540]   It is not an antihistamine.
[01:32:38.540 --> 01:32:40.540]   In fact, current research has
[01:32:40.540 --> 01:32:42.540]   found that it actually acts by
[01:32:42.540 --> 01:32:43.540]   blocking the activity of
[01:32:43.540 --> 01:32:45.540]   tryptase, which is an enzyme
[01:32:45.540 --> 01:32:46.540]   that amplifies immune and
[01:32:46.540 --> 01:32:48.540]   inflammatory responses in the
[01:32:48.540 --> 01:32:49.540]   body.
[01:32:49.540 --> 01:32:50.540]   Go outside and enjoy the air
[01:32:50.540 --> 01:32:51.540]   you breathe.
[01:32:51.540 --> 01:32:53.540]   Head to InfoWarsLife.com and
[01:32:53.540 --> 01:32:55.540]   grab a pack of our Pollen Block
[01:32:55.540 --> 01:32:56.540]   chewable tablets.
[01:32:57.540 --> 01:32:59.540]   You're listening to The Alex
[01:32:59.540 --> 01:33:00.540]   Jones Show.
[01:33:00.540 --> 01:33:02.540]   If you are receiving this
[01:33:02.540 --> 01:33:04.540]   transmission, you are the
[01:33:04.540 --> 01:33:05.540]   resistance.
[01:33:05.540 --> 01:33:07.540]   You're listening to Alex Jones.
[01:33:07.540 --> 01:33:26.540]   [Music]
[01:33:28.540 --> 01:33:39.540]   [Music]
[01:33:39.540 --> 01:33:41.540]   >> So here we are in the great
[01:33:41.540 --> 01:33:43.540]   tyranny of 2019.
[01:33:43.540 --> 01:33:45.540]   And we've got a huge corporate
[01:33:45.540 --> 01:33:47.540]   media that wants Donald Trump
[01:33:47.540 --> 01:33:49.540]   out, that wants America's back
[01:33:49.540 --> 01:33:50.540]   broken, that wants us
[01:33:50.540 --> 01:33:52.540]   deindustrialized, that wants
[01:33:52.540 --> 01:33:54.540]   control of our children, that
[01:33:54.540 --> 01:33:56.540]   wants to run our lives.
[01:33:56.540 --> 01:33:58.540]   And now Roger Stone has been
[01:33:58.540 --> 01:34:00.540]   SWAT teamed with more people than
[01:34:00.540 --> 01:34:02.540]   bin Laden was SWAT teamed with.
[01:34:02.540 --> 01:34:04.540]   And we have Saturday Night Live
[01:34:04.540 --> 01:34:06.540]   making jokes about it, saying,
[01:34:06.540 --> 01:34:08.540]   oh, it was terrible.
[01:34:08.540 --> 01:34:10.540]   I got to do a radio interview in
[01:34:10.540 --> 01:34:11.540]   a press conference.
[01:34:11.540 --> 01:34:13.540]   Isn't that just interesting?
[01:34:13.540 --> 01:34:16.540]   So now, oh, he's a bad person
[01:34:16.540 --> 01:34:18.540]   because he wants to have his
[01:34:18.540 --> 01:34:19.540]   speech.
[01:34:19.540 --> 01:34:21.540]   He wants to be able to be heard.
[01:34:21.540 --> 01:34:23.540]   And it really upset the left.
[01:34:23.540 --> 01:34:24.540]   Here's a headline,
[01:34:24.540 --> 01:34:26.540]   raw story, Roger Stone drowned out.
[01:34:26.540 --> 01:34:32.540]   Roger Stone drowned out by
[01:34:32.540 --> 01:34:34.540]   lock him up chance while giving
[01:34:34.540 --> 01:34:36.540]   press conference to blast Mueller.
[01:34:36.540 --> 01:34:37.540]   That's raw story.
[01:34:37.540 --> 01:34:39.540]   Others said he was drowned out.
[01:34:39.540 --> 01:34:40.540]   But Jonathan Tillove,
[01:34:40.540 --> 01:34:41.540]   got the statement,
[01:34:41.540 --> 01:34:43.540]   statesman in another article,
[01:34:43.540 --> 01:34:45.540]   after Stone arrest, is Mueller
[01:34:45.540 --> 01:34:47.540]   probe targeting Alex Jones.
[01:34:47.540 --> 01:34:50.540]   At the end of the article,
[01:34:50.540 --> 01:34:52.540]   it says that I made it up.
[01:34:52.540 --> 01:34:54.540]   Nobody drowned out Roger Stone.
[01:34:54.540 --> 01:34:56.540]   Nobody drowned out anybody.
[01:34:56.540 --> 01:34:58.540]   Just like a couple weeks ago,
[01:34:58.540 --> 01:35:00.540]   I said we have Washington Post
[01:35:00.540 --> 01:35:02.540]   others calling, saying, did we
[01:35:02.540 --> 01:35:04.540]   pay Corsi Hush money when we hired
[01:35:04.540 --> 01:35:06.540]   him and when we let him go and
[01:35:06.540 --> 01:35:08.540]   gave him some severance?
[01:35:08.540 --> 01:35:10.540]   That's a conspiracy theory, Alex.
[01:35:10.540 --> 01:35:11.540]   You just want to be in the
[01:35:11.540 --> 01:35:12.540]   narrative of all this.
[01:35:12.540 --> 01:35:13.540]   And then here it is in
[01:35:13.540 --> 01:35:14.540]   the Washington Post.
[01:35:14.540 --> 01:35:16.540]   Witnesses and special counsel
[01:35:16.540 --> 01:35:18.540]   probe former Stone associate
[01:35:18.540 --> 01:35:19.540]   collected payments for
[01:35:19.540 --> 01:35:21.540]   Infowars through jobs Stone
[01:35:21.540 --> 01:35:22.540]   hired.
[01:35:22.540 --> 01:35:24.540]   Everything turns into something
[01:35:24.540 --> 01:35:25.540]   evil.
[01:35:25.540 --> 01:35:26.540]   Everything turns into something
[01:35:26.540 --> 01:35:27.540]   bad.
[01:35:27.540 --> 01:35:28.540]   This is how they attack people.
[01:35:28.540 --> 01:35:29.540]   They're standing up for the
[01:35:29.540 --> 01:35:30.540]   nation.
[01:35:30.540 --> 01:35:32.540]   So, Roger Stone, Owen Schroer,
[01:35:32.540 --> 01:35:34.540]   they're in Roger Stone's house.
[01:35:34.540 --> 01:35:36.540]   You guys are going to go to DC
[01:35:36.540 --> 01:35:38.540]   tomorrow, and you're going to be
[01:35:38.540 --> 01:35:40.540]   arraigned on Tuesday.
[01:35:40.540 --> 01:35:42.540]   And we're hearing the drumbeat
[01:35:42.540 --> 01:35:43.540]   to silence you.
[01:35:43.540 --> 01:35:45.540]   That's really the big narrative
[01:35:45.540 --> 01:35:47.540]   here, Roger, is that just like
[01:35:47.540 --> 01:35:49.540]   they silenced folks on the
[01:35:49.540 --> 01:35:51.540]   Internet before they're
[01:35:51.540 --> 01:35:53.540]   persecuted, now they physically
[01:35:53.540 --> 01:35:55.540]   want to silence you and everyone
[01:35:55.540 --> 01:35:56.540]   else.
[01:35:56.540 --> 01:35:57.540]   This is real two minutes to
[01:35:57.540 --> 01:35:58.540]   midnight type stuff.
[01:35:58.540 --> 01:36:00.540]   >> Well, and the left is
[01:36:00.540 --> 01:36:01.540]   salivating.
[01:36:01.540 --> 01:36:03.540]   I have Jake Tapper saying that
[01:36:03.540 --> 01:36:05.540]   Roger Stone will enjoy prison.
[01:36:05.540 --> 01:36:07.540]   I have the neocon John Podhoretz
[01:36:07.540 --> 01:36:09.540]   saying that given Stone's
[01:36:09.540 --> 01:36:11.540]   pro-loctivities, he probably
[01:36:11.540 --> 01:36:13.540]   wants to go to prison.
[01:36:13.540 --> 01:36:15.540]   You know, they're giddy on
[01:36:15.540 --> 01:36:16.540]   Twitter.
[01:36:16.540 --> 01:36:18.540]   I'm still trending after the
[01:36:18.540 --> 01:36:19.540]   day.
[01:36:19.540 --> 01:36:21.540]   They still don't understand that
[01:36:21.540 --> 01:36:23.540]   I revel in their hatred because
[01:36:23.540 --> 01:36:25.540]   they wouldn't hate me if I hadn't
[01:36:25.540 --> 01:36:26.540]   been effective.
[01:36:26.540 --> 01:36:28.540]   If I hadn't been effective in
