[00:00.000 --> 00:16.000]  Infowars, tomorrow's news, today.
[1:52:09.000 --> 1:52:11.000]  It's all COVID and they're crying in the cameras.
[1:52:11.000 --> 1:52:13.000]  It's COVID. Go get the shot. Go get the shot.
[1:52:13.000 --> 1:52:16.000]  This has nothing to do with being vaxed or unvaxxed.
[1:52:16.000 --> 1:52:18.000]  You're going to get the same damn protocol.
[1:52:18.000 --> 1:52:21.000]  You're going to get the horrible protocol no matter what you are.
[1:52:21.000 --> 1:52:24.000]  And so we blow a hole right through that story anyway.
[1:52:24.000 --> 1:52:28.000]  This is why New York Times is not flying to come to my house to interview me.
[1:52:28.000 --> 1:52:32.000]  They're only doing the regret vaccine stories.
[1:52:32.000 --> 1:52:42.000]  You see it CNN, MSNBC, New York Times just everywhere and they go and videotape some poor guy they want to give treatment to on a ventilator.
[1:52:42.000 --> 1:52:43.000]  It's amazing.
[1:52:43.000 --> 1:52:44.000]  That's exactly right.
[1:52:44.000 --> 1:52:47.000]  Tell us the rest of the story in the hospital.
[1:52:47.000 --> 1:52:57.000]  Within 35 hours, 30 hours, he was sitting in a chair, walking to the bathroom, eating Thai food, watching movies, doing great, laughing, talking.
[1:52:57.000 --> 1:53:02.000]  And the doc came in and said, oh my gosh, you're doing better than anyone on the floor. And I'm thinking, yeah, think.
[1:53:02.000 --> 1:53:09.000]  And so why don't you look at this as something that you guys should do instead of an anomaly or anecdotal.
[1:53:09.000 --> 1:53:11.000]  And you know, that's what they're going to do, right?
[1:53:11.000 --> 1:53:16.000]  So even, even though he had four risk factors even going in, right?
[1:53:16.000 --> 1:53:21.000]  So he should be dead really, truly in their eyes.
[1:53:21.000 --> 1:53:24.000]  He was out in, he could have been out in three days.
[1:53:24.000 --> 1:53:29.000]  It went three and a half days. And they, I said, well, why do you want to still keep him?
[1:53:29.000 --> 1:53:30.000]  I mean, he could leave right now.
[1:53:30.000 --> 1:53:33.000]  This is kind of ridiculous in the ICU anyway.
[1:53:33.000 --> 1:53:36.000]  And they said, well, didn't you have sleep apnea at some point?
[1:53:36.000 --> 1:53:38.000]  And I'm thinking like 12 years ago. Yeah, okay.
[1:53:38.000 --> 1:53:40.000]  So now you need to be in the hospital for sleep apnea.
[1:53:40.000 --> 1:53:42.000]  So let's talk about that.
[1:53:42.000 --> 1:53:50.000]  Rob, dude, one of the oldest employees here, great guy, got really sick and they went and said, well, not COVID, but we're going to say it's COVID.
[1:53:50.000 --> 1:53:52.000]  We're going to say it's COVID pneumonia.
[1:53:52.000 --> 1:53:56.000]  This is not positive. And then all of a sudden they would give him nothing.
[1:53:56.000 --> 1:53:58.000]  No IV, no medicine, no nothing.
[1:53:58.000 --> 1:54:04.000]  He said, screw this, because we got him in touch with that famous doctor talking about from Texas is on next week.
[1:54:04.000 --> 1:54:07.000]  And they said, you need to get up, you need to get out, you need to take steroids, you need to leave.
[1:54:07.000 --> 1:54:09.000]  He went and did that, feels fine now.
[1:54:09.000 --> 1:54:11.000]  He's like doing two mile walks today.
[1:54:11.000 --> 1:54:13.000]  It was just in the hospital a few days ago.
[1:54:13.000 --> 1:54:16.000]  So literally he would be dead if they had him still in there.
[1:54:16.000 --> 1:54:18.000]  He walked out in flip flops.
[1:54:18.000 --> 1:54:19.000]  And you know what, they didn't like it.
[1:54:19.000 --> 1:54:21.000]  And a couple of them, I think are still angry.
[1:54:21.000 --> 1:54:22.000]  That he didn't die.
[1:54:22.000 --> 1:54:25.000]  I mean, that's, that's how sickening this is getting.
[1:54:25.000 --> 1:54:27.000]  They are holding so fast to this protocol.
[1:54:27.000 --> 1:54:30.000]  They don't study, they don't look, they don't read.
[1:54:30.000 --> 1:54:33.000]  And I know that because I do on a daily basis.
[1:54:33.000 --> 1:54:38.000]  And I felt like, and I, this isn't to boast, I just felt like I knew more about this.
[1:54:38.000 --> 1:54:41.000]  And I knew that they were trying to say it was mysterious and elusive.
[1:54:41.000 --> 1:54:44.000]  Every time they came in the room, it was mysterious and elusive.
[1:54:44.000 --> 1:54:47.000]  And I'm thinking, honey, it's been 19 months.
[1:54:47.000 --> 1:54:49.000]  This is not some sort of mystery.
[1:54:49.000 --> 1:54:54.000]  It's pneumonia because you can't have COVID flu, COVID pneumonia, COVID cold.
[1:54:54.000 --> 1:54:56.000]  It can't be all things.
[1:54:56.000 --> 1:54:59.000]  It can't be something that code to get more money.
[1:54:59.000 --> 1:55:01.000]  And hospitals were empty last year.
[1:55:01.000 --> 1:55:05.000]  My concern is with the sloughing of the virus from the vaccines that studies show
[1:55:05.000 --> 1:55:07.000]  it actually makes people infected.
[1:55:07.000 --> 1:55:09.000]  I'm actually seeing hospitals get full now.
[1:55:09.000 --> 1:55:13.000]  And doctors, I trust say it's starting to happen in Israel.
[1:55:13.000 --> 1:55:18.000]  95% of the new cases are the vaccinated, including the deaths.
[1:55:18.000 --> 1:55:19.000]  Same thing, Australia.
[1:55:19.000 --> 1:55:23.000]  Australia is only 27% inoculated with this garbage.
[1:55:23.000 --> 1:55:26.000]  But 99% of people in the hospital have had the shot.
[1:55:26.000 --> 1:55:30.000]  So this is, what do you think the big picture is here?
[1:55:30.000 --> 1:55:34.000]  I think the big picture is the protocol is killing people and people aren't realizing it
[1:55:34.000 --> 1:55:38.000]  because they're hearing it from trusted doctors and nurses that are saying COVID's doing it.
[1:55:38.000 --> 1:55:42.000]  And now that I've peaked behind the curtain to see Oz, now I get why.
[1:55:42.000 --> 1:55:45.000]  And I realized that they really didn't know what they were doing
[1:55:45.000 --> 1:55:47.000]  and they did it all as the circus show.
[1:55:47.000 --> 1:55:49.000]  And I don't think a lot of them mean to do it.
[1:55:49.000 --> 1:55:52.000]  I think there's really good doctors and nurses out there.
[1:55:52.000 --> 1:55:56.000]  Oh, no doubt the people following the protocol are following a script and don't know.
[1:55:56.000 --> 1:56:01.000]  But what about Fauci and Milgates and the people that wrote the script worldwide?
[1:56:01.000 --> 1:56:06.000]  When the head epidemiologist from China was on CBS News and said,
[1:56:06.000 --> 1:56:11.000]  we don't have a sample of COVID and they never asked a single question about that.
[1:56:11.000 --> 1:56:14.000]  When the CDC came out last September and said,
[1:56:14.000 --> 1:56:19.000]  we don't have a sample in their own report, isn't everybody alarmed by that?
[1:56:19.000 --> 1:56:23.000]  I remember going back, I've been talking about this 19 months on my show, right?
[1:56:23.000 --> 1:56:24.000]  Every single day.
[1:56:24.000 --> 1:56:30.000]  And clear back in February 9th, I took screenshots of the European stats on flu
[1:56:30.000 --> 1:56:34.000]  because the chart went like this and literally dropped.
[1:56:34.000 --> 1:56:37.000]  On February 9th, they stopped counting the flu.
[1:56:37.000 --> 1:56:38.000]  We stopped counting the flu.
[1:56:38.000 --> 1:56:41.000]  They were putting everything in that column.
[1:56:41.000 --> 1:56:45.000]  This is industrial level fraud by psychotic criminals.
[1:56:45.000 --> 1:56:46.000]  All right.
[1:56:46.000 --> 1:56:50.000]  Well, Kate, Dolly, I really appreciate you joining us.
[1:56:50.000 --> 1:56:54.000]  KateDallyShow.com, like Valley, but with a D. Amazing.
[1:56:54.000 --> 1:56:56.000]  Come back with us and give us some more updates.
[1:56:56.000 --> 1:56:57.000]  Just in 30 seconds, though.
[1:56:57.000 --> 1:56:59.000]  How's your husband doing now?
[1:56:59.000 --> 1:57:00.000]  He's doing fine.
[1:57:00.000 --> 1:57:01.000]  He's doing fantastic.
[1:57:01.000 --> 1:57:02.000]  And I'm so happy to have him home.
[1:57:02.000 --> 1:57:04.000]  And we just want to help save some lives.
[1:57:04.000 --> 1:57:07.000]  And that's why I decided to share our personal story with us.
[1:57:07.000 --> 1:57:08.000]  Well, I appreciate you sharing this.
[1:57:08.000 --> 1:57:09.000]  The numbers are out.
[1:57:09.000 --> 1:57:10.000]  Half of those put on ventilators died.
[1:57:10.000 --> 1:57:11.000]  Yes.
[1:57:11.000 --> 1:57:13.000]  Actually up to 80% now.
[1:57:13.000 --> 1:57:15.000]  So I wouldn't do it.
[1:57:15.000 --> 1:57:16.000]  I refused the ventilator.
[1:57:16.000 --> 1:57:17.000]  We refuse, refuse.
[1:57:17.000 --> 1:57:19.000]  And they said, you refuse.
[1:57:19.000 --> 1:57:21.000]  Like this was from Mars.
[1:57:21.000 --> 1:57:23.000]  And I said, yeah, you're not putting them on a ventilator.
[1:57:23.000 --> 1:57:25.000]  We're the kind of family that's used.
[1:57:25.000 --> 1:57:26.000]  Yeah.
[1:57:26.000 --> 1:57:27.000]  We're not doing that.
[1:57:27.000 --> 1:57:31.000]  The ventilators are the new French Revolution guillotines of the left.
[1:57:31.000 --> 1:57:33.000]  And they have more on idiots that work at hospitals
[1:57:33.000 --> 1:57:34.000]  that follow protocol doing it.
[1:57:34.000 --> 1:57:35.000]  Thank you, Kate.
[1:57:35.000 --> 1:57:36.000]  Dolly, thank you.
[1:57:36.000 --> 1:57:37.000]  All right.
[1:57:37.000 --> 1:57:38.000]  Boom.
[1:57:38.000 --> 1:57:40.000]  Thanks to Adam's with a ton of breaking news.
[1:57:40.000 --> 1:57:44.000]  And so much more joins me in the third hour.
[1:57:44.000 --> 1:57:46.000]  I'm Alex Jones for everybody.
[1:57:46.000 --> 1:57:50.000]  You know, tune in now for only one week.
[1:57:50.000 --> 1:57:54.000]  We're running booster bodies, natural defenses, supercell.
[1:57:54.000 --> 1:57:58.000]  And we have the vitamin D three gummies with calcium, 50% off.
[1:57:58.000 --> 1:58:00.000]  So essential for your immune system.
[1:58:00.000 --> 1:58:02.000]  Vitamin C, zinc and rose hips.
[1:58:02.000 --> 1:58:04.000]  Very strong formula.
[1:58:04.000 --> 1:58:07.000]  This is 50% off at infowarstore.com.
[1:58:07.000 --> 1:58:09.000]  Now back at stock just came back in yesterday.
[1:58:09.000 --> 1:58:13.000]  Very powerful, pure tumor extract tincture.
[1:58:13.000 --> 1:58:17.000]  Not a true immune system, but for inflammation and a lot more.
[1:58:17.000 --> 1:58:20.000]  And then sold out for more than six months because of supply chain breakdowns.
[1:58:20.000 --> 1:58:25.000]  We finally have the activated charcoal toothpaste with a natural peppermint and so much more.
[1:58:25.000 --> 1:58:31.000]  Back at stock from Dr. Jones Naturals and the mouthwash with the activated charcoal and essential oils is back at stock.
[1:58:31.000 --> 1:58:33.000]  These are great products.
[1:58:33.000 --> 1:58:35.000]  They're high quality and they fund the info war.
[1:58:35.000 --> 1:58:36.000]  So thank you all for your support.
[1:58:36.000 --> 1:58:39.000]  Check them out today at infowarstore.com.
[1:58:39.000 --> 1:58:41.000]  The cell runs for only one week.
[1:58:41.000 --> 1:58:44.000]  It is the booster bodies, natural defenses, supercell.
[1:58:44.000 --> 1:58:49.000]  And another part of the cell ending is the privacy pouches for your cell phone.
[1:58:49.000 --> 1:58:55.000]  So when I first started taking survival skills, basically I was 275 pounds overweight.
[1:58:55.000 --> 1:58:57.000]  I had brain fog like you wouldn't believe.
[1:58:57.000 --> 1:59:02.000]  I was barely holding on to a job and I heard Dr. Grip on your show and I listened to it.
[1:59:02.000 --> 1:59:05.000]  So the first one I got was the original survival shield, the X1.
[1:59:05.000 --> 1:59:06.000]  And it worked pretty good.
[1:59:06.000 --> 1:59:09.000]  And then shortly thereafter you came out with that shield.
[1:59:09.000 --> 1:59:12.000]  You had, you know, with a deep burn source, you know, and I got really excited about that so I took it.
[1:59:12.000 --> 1:59:18.000]  And man, in two weeks I went from brain fog to like literally like my brain was enlightened.
[1:59:18.000 --> 1:59:20.000]  You know, I could think again.
[1:59:20.000 --> 1:59:22.000]  I could connect with people again.
[1:59:22.000 --> 1:59:28.000]  And over the course of the next couple of years I got my health back and I religiously take basically all of your supplements.
[1:59:28.000 --> 1:59:30.000]  They're all absolutely amazing supplements.
[1:59:30.000 --> 1:59:32.000]  The one I like recently is knockout.
[1:59:32.000 --> 1:59:36.000]  It literally, like if you want to sleep, just take it. It's amazing. It works.
[1:59:36.000 --> 1:59:38.000]  But anyway, so the point is we have to get ourselves clean.
[1:59:38.000 --> 1:59:41.000]  We have to break free of the globalist system.
[1:59:41.000 --> 1:59:44.000]  And the only way to do that is to take our own health into our own hands.
[1:59:44.000 --> 2:00:03.000]  Beautifully said, brother. I thank you so much for your call and Godspeed.
[2:00:15.000 --> 2:00:24.000]  And no one.
[2:00:24.000 --> 2:00:28.000]  But the fool.
[2:00:28.000 --> 2:00:41.000]  But the fool on the hill.
[2:00:41.000 --> 2:00:45.000]  My cannabis is coming up. Look forward to the interview with it.
[2:00:45.000 --> 2:00:52.000]  But I was just sitting back realizing I've just done two hours of live radio and I have not plugged one time.
[2:00:52.000 --> 2:00:56.000]  And for folks that tune into regular radio, you know, they plug every segment.
[2:00:56.000 --> 2:00:59.000]  So let's talk about that right now.
[2:00:59.000 --> 2:01:03.000]  Ladies and gentlemen, we cannot operate without you funding us.
[2:01:03.000 --> 2:01:07.000]  And I'm not coming to your betching. We've done incredible things. You've done incredible things.
[2:01:07.000 --> 2:01:14.000]  The world is waking up. We weren't supposed to be on air in the middle of 2021 during this globalist population attack.
[2:01:14.000 --> 2:01:21.000]  But thanks to your incredible will and word of mouth and prayer and financial support, we're here.
[2:01:21.000 --> 2:01:26.000]  And so I've just done two hours of live radio and have not plugged one time.
[2:01:26.000 --> 2:01:30.000]  And that's my fault. When I plug at least once or twice an hour, we can fund ourselves.
[2:01:30.000 --> 2:01:37.000]  We're close to being shut down under the very same attacks, the very same groups that are going after Mike Lindell and others.
[2:01:37.000 --> 2:01:43.000]  So I want to make it easy to fund the resistance and information warfare.
[2:01:43.000 --> 2:01:47.000]  Go to infowarstore.com. Sold out for over six months because of supply chain right now.
[2:01:47.000 --> 2:01:52.000]  We have our activated charcoal organic toothpaste with real peppermint and other essential oils.
[2:01:52.000 --> 2:01:58.000]  It doesn't have any additives. It's $9.95 discounted back in stock infowarstore.com.
[2:01:58.000 --> 2:02:02.000]  We also have the activated charcoal mouthwash for all the essential oils that folks love.
[2:02:02.000 --> 2:02:08.000]  That's back in stock. And we have the new liquid turmeric concentrate extract, just like bodies, but liquid.
[2:02:08.000 --> 2:02:16.000]  It's 50% off vitamin D3 with calcium. It's 50% off vitamin C with zinc.
[2:02:16.000 --> 2:02:21.000]  1100% of vitamin C. It's the last Pauling prescription with the zinc and rose hips.
[2:02:21.000 --> 2:02:31.000]  50% that is all selling out and that sale has to end on Monday or Tuesday because a lot of these are very, very close to selling out.
[2:02:31.000 --> 2:02:40.000]  Also, the privacy pouches for 50% off with 11 free bumper stickers to spread the word, including the big door sticker that says no contact tracers here.
[2:02:40.000 --> 2:02:44.000]  That's like cost us almost a dollar, that sticker. That is $14.95.
[2:02:44.000 --> 2:02:52.000]  So a privacy pouch to protect your identity from contact tracers, to Faraday cage droids, androids. It works great. That's great reviews.
[2:02:52.000 --> 2:02:59.000]  You get all the stickers with it, ladies and gentlemen, for $14.95. That funds the operation.
[2:02:59.000 --> 2:03:09.000]  And then separately, we have X2 deep earth crystal iodine, the good halogen that is for your stamina, your libido.
[2:03:09.000 --> 2:03:15.000]  That's all important. What about immune system? It's essential. You have to have it. And it's deep earth crystal iodine, truly atomic.
[2:03:15.000 --> 2:03:22.000]  That is 50% off, even though I'm very, very close to selling out because the good news is more is coming early next month.
[2:03:22.000 --> 2:03:26.000]  So I want to just sell out of it at 50% off stock up on that today.
[2:03:26.000 --> 2:03:30.000]  It's so hard to get products in with the lockdowns, with the garbage that's gone on.
[2:03:30.000 --> 2:03:35.000]  But thank God a lot of products have come back in, including the activated charcoal toothpaste.
[2:03:35.000 --> 2:03:40.000]  We also have the great camouflage and navy blue and black free American flag with so triggering the leftist.
[2:03:40.000 --> 2:03:48.000]  It helps you meet like minded patriots, says info wars.com on the back. Those shirts are discounted at info wars store.com as well.
[2:03:48.000 --> 2:03:59.000]  But whatever you do, realize that the people's mind is open now, like a field with good fertilizer and good soil and seeds and sunshine and rain.
[2:03:59.000 --> 2:04:07.000]  Now is the time to take the articles and the videos that you think are most important from free world news.tv or band.video.
[2:04:07.000 --> 2:04:15.000]  Free world news.tv isn't censored yet on Twitter and Facebook and places. It probably will be soon, but it's just a copy URL of everything at band.video and share it.
[2:04:15.000 --> 2:04:22.000]  And you've been doing that. And so info wars.com and band.video are growing exponentially.
[2:04:22.000 --> 2:04:32.000]  I love paying the hundred and fifty two hundred thousand dollar bills each month for man with even though it's hard to pay those because it's a sign of our victory.
[2:04:32.000 --> 2:04:37.000]  We stayed on air. They weren't able to shut us down and it's just growing exponentially and that's just on those videos.
[2:04:37.000 --> 2:04:43.000]  People are clipping clips out. They're sharing them there. They're putting them on their own channels. It's beautiful.
[2:04:43.000 --> 2:04:53.000]  So you are the resistance, band.video, free world news.tv, share those articles, pray for us and buy the products at infowarstore.com.
[2:04:53.000 --> 2:05:17.000]  Funding tomorrow's news today.
[2:05:23.000 --> 2:05:26.000]  Get it and stock up on it because you are already a fan or you haven't tried it.
[2:05:26.000 --> 2:05:35.000]  It's back in stock at infowarstore.com discounted because of the COVID lockdown because of the globalist siege on small businesses and companies in America.
[2:05:35.000 --> 2:05:41.000]  It's not been available for over six months, but now it's back in stock and it's available in only two places.
[2:05:41.000 --> 2:05:56.000]  infowarstore.com and drjonesnaturals.com. It is our activated charcoal toothpaste and mouthwash. So get your activated charcoal toothpaste, activated charcoal mouthwash with central oils and more at infowarstore.com
[2:05:56.000 --> 2:06:05.000]  and fund the info war a true 360 win.
[2:06:05.000 --> 2:06:15.000]  Waging war on corruption. It's Alex Jones.
[2:06:15.000 --> 2:06:22.000]  If you want my actual worldview, I believe that we're at war and that this is a takedown of Western civilization, if not humanity.
[2:06:22.000 --> 2:06:29.000]  So that it's an attack on us as humans against, I mean, they're coming after us. They're coming after our children and they want us dead or sterilized.
[2:06:29.000 --> 2:06:37.000]  And we can argue that they are, but I think it's not a necessarily a nation state war. This is a fifth generation, uncharacteristic war.
[2:06:37.000 --> 2:06:45.000]  There's a book that if people don't get this, they should read this book by Xiao and Wang. They're Chinese kernels and it was written in 99 and it really talks about this.
[2:06:45.000 --> 2:06:52.000]  The idea of using everyday items that we think of is not harmful suddenly become lethal.
[2:06:52.000 --> 2:07:00.000]  You're using poisons, you're using genetic agents. It's not characteristic warfare. We have a battlefield and you have an army and we can see what's going on.
[2:07:00.000 --> 2:07:10.000]  Part of this is the psychological operation. There's clearly been a psychological operation that has gotten the American people are getting their children vaccinated with something that's totally experimental.
[2:07:10.000 --> 2:07:21.000]  That's the symptom of some psychological illness. It's Stockholm syndrome. They've created this. And so I think that's my worldview is that this is not by accident and they want us dead or sterilized.
[2:07:21.000 --> 2:07:34.000]  This virus is a man made gain of function virus paid for by US taxpayers dollars, including monies that came from the Department of Defense.
[2:07:34.000 --> 2:07:46.000]  This is a bio weapon by every definition and by every definition, they're having developed this is a violation of the biological weapons convention treaty.
[2:07:46.000 --> 2:07:55.000]  Dr. Mengele right now is rolling over in his grave, thinking, wondering why he could not have the capacity to do this type of human manipulation.
[2:07:55.000 --> 2:08:05.000]  And right now, right now, this vaccine rollout is the largest research project conducted in the history of mankind.
[2:08:05.000 --> 2:08:15.000]  You are either part of the experimental group or part of the control group for anybody to be forcing or coercing anybody to take this vaccine.
[2:08:15.000 --> 2:08:24.000]  When if you look at the numbers on these vaccines, they do not statistically reduce your risk of coming down with a diagnosis of COVID or killing you.
[2:08:24.000 --> 2:08:31.000]  When you go through the EUA documents, you will find that those are the people who do not get diagnosed.
[2:08:31.000 --> 2:08:39.000]  And there is no statistically significant difference for the people who got the Pfizer vaccine versus people who didn't get vaccinated at seven days.
[2:08:39.000 --> 2:08:48.000]  For the people who got the Moderna vaccine and who didn't at 14 days. And for the Janssen group at seven or at 14 days, there was a slight difference.
[2:08:48.000 --> 2:08:53.000]  But by 28 days, that difference was gone and there's no difference in deaths.
[2:08:53.000 --> 2:08:57.000]  And in fact, the Janssen data is based upon the incorrect data.
[2:08:57.000 --> 2:09:06.000]  If you read through the EUA, because if you go to the following table, you will find out that the numbers that they use to get approval are not the centrally confirmed lab numbers.
[2:09:06.000 --> 2:09:13.000]  They use the peripheral labs, but those numbers were not confirmed by the central core lab, which is what you do when you have a research project.
[2:09:13.000 --> 2:09:26.000]  A central place that says yes, no. The central core numbers don't even show benefit at 14 days. This is a biological weapon.
[2:09:26.000 --> 2:09:38.000]  And Dr. Michael Fleming will be joining us with Mike Adams hosting in the last 30 minutes of the next hour. So coming up in about an hour and 20 minutes or so.
[2:09:38.000 --> 2:09:45.000]  Mike Adams joins us. He'll be a co-hosting and hosting coming up in the third hour and the fourth hour today.
[2:09:45.000 --> 2:09:51.000]  I'm going to leave you in an hour because I'm a busy beaver with technical things and business things and funding operations.
[2:09:51.000 --> 2:09:57.000]  This is critical as us being on air. I'd rather be on air. That's the most important thing, but Mike Adams stepping up to the plate.
[2:09:57.000 --> 2:10:06.000]  And so speaking of Mike Adams, that was an interview on his show that we just played before that last clip with Dr. Lee Merritt, who I really want to get on, who is just so on target.
[2:10:06.000 --> 2:10:10.000]  She's saying the same thing I'm saying because we're seeing the same attack.
[2:10:10.000 --> 2:10:16.000]  Mike Adams, so much to cover, so much to get into. I don't even know where to start.
[2:10:16.000 --> 2:10:22.000]  California is saying, yeah, you got to have shots to even go in a grocery store, just like France.
[2:10:22.000 --> 2:10:28.000]  Austin businesses, restaurants, announcing hotels got a habit to come in these.
[2:10:28.000 --> 2:10:34.000]  They are really making their move. Remember, you and I said this was coming years ago. We were crazy. Now it's here.
[2:10:34.000 --> 2:10:41.000]  So, so much to cover, so much to break down. What are you going to cover in the next 50 minutes while we're co-hosting together?
[2:10:41.000 --> 2:10:45.000]  And then what's coming up when you do the fourth hour today?
[2:10:45.000 --> 2:10:49.000]  Well, I've connected some dots here about the military mandatory vaccines.
[2:10:49.000 --> 2:10:51.000]  I want to share that with you here in the next few minutes.
[2:10:51.000 --> 2:10:57.000]  Also, we've been able to get Dr. Richard Fleming to join us at the bottom of this hour.
[2:10:57.000 --> 2:11:00.000]  If that's all right with you, he's available.
[2:11:00.000 --> 2:11:02.000]  Oh, it's this hour. Good. Great. Great. Wonderful.
[2:11:02.000 --> 2:11:07.000]  Yeah. Yeah. And this is one of the most brilliant people I've ever interviewed.
[2:11:07.000 --> 2:11:11.000]  He's a nuclear cardiologist. He's trained as a physicist.
[2:11:11.000 --> 2:11:19.000]  He's a PhD and an MD doctor, and he's been able to trace the entire origins of this bio weapon, the spike protein bio weapon.
[2:11:19.000 --> 2:11:22.000]  And he confirms that this bio weapon is in the vaccines.
[2:11:22.000 --> 2:11:25.000]  And so he's also an expert on inflammation.
[2:11:25.000 --> 2:11:32.000]  So he's got information about how people can reduce their systemic inflammation in order to halt long term effects.
[2:11:32.000 --> 2:11:39.000]  If someone has made a mistake and taken one of these vaccines or even two vaccines, there's still a way to save yourself.
[2:11:39.000 --> 2:11:41.000]  And you don't have to go down the road.
[2:11:41.000 --> 2:11:44.000]  Oh, well, that's the holy grail. Does he only have 30 minutes?
[2:11:44.000 --> 2:11:48.000]  No, he's got more than 30 minutes. I think we're going to carry him into the fourth hour.
[2:11:48.000 --> 2:11:54.000]  Yes. I'm going to leave early. I'm going to let you go with this. You're good at being quiet, unlike I am.
[2:11:54.000 --> 2:11:58.000]  So let's cover the time we have right now that what else is happening because, man, things are moving quick.
[2:11:58.000 --> 2:12:04.000]  Okay. Here's what I want to want to bring up right now about the military and the mandatory vaccines.
[2:12:04.000 --> 2:12:15.000]  Understand this is a bio weapons attack on the U.S. troops that's being waged by the treasonous high level traders of the Pentagon and the Secretary of Defense.
[2:12:15.000 --> 2:12:20.000]  Now, to understand how this is happening, how did the CCP infiltrate the Pentagon?
[2:12:20.000 --> 2:12:23.000]  And I know you'll appreciate this fact, Alex.
[2:12:23.000 --> 2:12:28.000]  Remember the OPM hack, the Office of Personnel Management hack by the CCP.
[2:12:28.000 --> 2:12:31.000]  I think that was in 2015 or 2016.
[2:12:31.000 --> 2:12:35.000]  Obama gave them all the codes, the 22 million U.S. intelligence military.
[2:12:35.000 --> 2:12:38.000]  They use that to then blackmail and control people.
[2:12:38.000 --> 2:12:41.000]  You got it. Now, remember what was in those files?
[2:12:41.000 --> 2:12:47.000]  They had these psychological profiles of high level military leaders, including high level FBI personnel,
[2:12:47.000 --> 2:12:51.000]  in their interviews when they're being interviewed for top level clearances.
[2:12:51.000 --> 2:12:56.000]  So on there, asked a lot of psychological questions like, do you have multiple sex partners?
[2:12:56.000 --> 2:12:58.000]  Have you ever been abused? Things like that.
[2:12:58.000 --> 2:13:02.000]  All of those psych records are now in the hands of the CCP.
[2:13:02.000 --> 2:13:16.000]  And I believe that they're using those records to blackmail high level officials in the FBI and the Pentagon to go along with the People's Liberation Army war against the United States military
[2:13:16.000 --> 2:13:27.000]  to then weaken our military by having our own Pentagon mass murder our troops with spike weapon, spike protein bio weapons in the name of vaccines.
[2:13:27.000 --> 2:13:30.000]  And let's be clear, this is globalism taking over America.
[2:13:30.000 --> 2:13:40.000]  We're not supposed to exist quietly merging with the globalists under China and agreeing to spike our troops to purge them and poison them as an armistice as a sign of submission.
[2:13:40.000 --> 2:13:45.000]  China is not taking any of the quote U.S. developed vaccines, which you now know are deadly poison.
[2:13:45.000 --> 2:13:47.000]  This is so obvious. Wow.
[2:13:47.000 --> 2:13:54.000]  So this is capitulation like the Vichy French to Hitler, but Hitler didn't ask him to poison their military.
[2:13:54.000 --> 2:13:58.000]  This is really unbelievable. And that's what's happening.
[2:13:58.000 --> 2:14:12.000]  That's exactly right. And remember, we've confirmed with other experts and guests before such as JR Nyquist that he's an expert on the Communist Chinese war stance that Communist China has long planned for bio weapons attacks against the United States.
[2:14:12.000 --> 2:14:16.000]  It's just that they found a way for the United States to attack itself.
[2:14:16.000 --> 2:14:24.000]  They've done it with collaborators so they don't get to blame, but they choreographed the Rockefellers and with Fauci, the fear, the hysteria, the collapse, the rollout, all of it.
[2:14:24.000 --> 2:14:30.000]  But remember, they won't take the shot. That's the key. China won't take the shot. Their citizens won't take the shot.
[2:14:30.000 --> 2:14:34.000]  Their government won't give the shot that they want us to take.
[2:14:34.000 --> 2:14:37.000]  And in fact, there's there's even more to this.
[2:14:37.000 --> 2:14:50.000]  A lot of details to share here, but there are people and and, you know, I'm not sure about this, but for those who believe that Trump might one day be reinstated by a Supreme Court decision.
[2:14:50.000 --> 2:15:03.000]  If that were to happen theoretically, Trump would inherit a weakened military with probably hundreds of thousands of dead and injured troops so that the United States would be more vulnerable on a national security level,
[2:15:03.000 --> 2:15:10.000]  which would mean the U.S. couldn't defend itself against foreign invasion or acts of war that are Connecticut.
[2:15:10.000 --> 2:15:12.000]  You're totally right. This is the takeout of the U.S.
[2:15:12.000 --> 2:15:18.000]  We come back, you'll have the floor. We'll cover it all. Mike Adams, naturalnews.com. That's why I have him on. He's so dead on.
[2:15:18.000 --> 2:15:20.000]  In fact, I intended to come on today.
[2:15:20.000 --> 2:15:24.000]  What we did with nuclear bombs going off and the rest of it, hydrogen bombs going off, atomic bombs.
[2:15:24.000 --> 2:15:32.000]  And I said, this is a globalist takeover, an agreement to get rid of our troops, an agreement to get rid of us, a litmus test, and those that are good globalists,
[2:15:32.000 --> 2:15:40.000]  they get the saline, those that aren't get the deadly prion disease. And it's all confirmed. There's one trillion billion zillion percent.
[2:15:40.000 --> 2:15:48.000]  There's no debating. This is all confirmed. I wish it wasn't true. We are living in the twilight zone. I mean, this is happening.
[2:15:48.000 --> 2:15:53.000]  And we've got to take our government back. My God, now they're about to literally poison all of our troops.
[2:15:53.000 --> 2:16:02.000]  And then our children, they're never going to stop. And China won't take the shot.
[2:16:02.000 --> 2:16:09.000]  Your voice counts. When you share information, be it over the Internet or in person, it changes the world.
[2:16:09.000 --> 2:16:18.000]  The globalists know their agenda is unpopular. They know you're angry. And now to get around big tech, it's more important than ever that we use every tool we've got.
