[00:00.000 --> 00:02.000]  We've got it
[01:01:02.400 --> 01:01:08.400]  I mean, this isn't a game. This is not a game.
[01:01:08.400 --> 01:01:18.400]  I had three family members die in the last 12 months of mystery airborne lung illnesses.
[01:01:18.400 --> 01:01:23.400]  And now Obama signs executive orders about martial law and detaining anybody with respiratory illness
[01:01:23.400 --> 01:01:25.400]  two months ago. Guys, you print me that article.
[01:01:25.400 --> 01:01:27.400]  I keep forgetting the exact number of it.
[01:01:27.400 --> 01:01:37.400]  And Obama signs executive order on airborne illness or on Obama's executive order on respiratory illness on quarantining.
[01:01:37.400 --> 01:01:40.400]  And before it said specifically stuff that was bad.
[01:01:40.400 --> 01:01:42.400]  Now it's just period.
[01:01:42.400 --> 01:01:46.400]  It's all about a power grab and it doesn't even mean it's going to happen this time.
[01:01:46.400 --> 01:01:51.400]  There it is Obama signs executive order to allow the tension of Americans with respiratory illnesses.
[01:01:51.400 --> 01:01:54.400]  Amendment comes in wake of Ebola scare August 1st.
[01:01:54.400 --> 01:01:57.400]  That's two months ago, over a month ago.
[01:01:57.400 --> 01:02:00.400]  That's two months ago, two months and four days ago.
[01:02:00.400 --> 01:02:02.400]  Let's go back to Julio.
[01:02:02.400 --> 01:02:05.400]  Julio, go ahead and give us your take on what you think is going on.
[01:02:05.400 --> 01:02:08.400]  I think it's completely orchestrated.
[01:02:08.400 --> 01:02:11.400]  It may not happen widespread right away.
[01:02:11.400 --> 01:02:17.400]  But again, if you go back and look at all these political actors, including to seem read,
[01:02:17.400 --> 01:02:22.400]  it's not a coincidence that these like built work would talk about something like this.
[01:02:22.400 --> 01:02:24.400]  And you mentioned that executive order.
[01:02:24.400 --> 01:02:26.400]  You know, I work in radio here in Wyoming.
[01:02:26.400 --> 01:02:28.400]  I'm originally from Chicago.
[01:02:28.400 --> 01:02:35.400]  And I spoke to one of the sales directors and he told me from a source he has inside the military.
[01:02:35.400 --> 01:02:39.400]  He choked, he and I choked and he talked about FEMA camps and I told him, hey,
[01:02:39.400 --> 01:02:45.400]  you sounded like one of those conspiracy theories theorists that he tells me that,
[01:02:45.400 --> 01:02:50.400]  well here in Wyoming that they have military facilities, these concentration camps.
[01:02:50.400 --> 01:02:54.400]  So in the future, maybe not now, but in the coming years,
[01:02:54.400 --> 01:02:58.400]  we are going to see this continuity of government agenda continue to roll out.
[01:02:58.400 --> 01:03:07.400]  And they're going to use these crises as an excuse to bring people into sports stadiums or old military facilities.
[01:03:07.400 --> 01:03:14.400]  And one last thing, Alex, again, Rick Perry, here in Texas, people need to put his feet to the fire to stop this.
[01:03:14.400 --> 01:03:23.400]  Because again, his appearance at Bilderberg in 2007 in Istanbul, Turkey is a clear example that he will not think about Texas first.
[01:03:23.400 --> 01:03:26.400]  He will think about the elitists because he's blackmailed.
[01:03:26.400 --> 01:03:32.400]  They have them and there's no way he's going to do anything for Texas if people don't put his feet to the fire.
[01:03:32.400 --> 01:03:36.400]  He'll put out a lot of rhetoric about shooting coyotes and having guns.
[01:03:36.400 --> 01:03:42.400]  But why isn't he calling for Obama to shut down these flights?
[01:03:42.400 --> 01:03:48.400]  And why is the CDC allowed to say, oh, we couldn't get medical care to Africa when those are U.S. military flights going in?
[01:03:48.400 --> 01:03:53.400]  No one said cease all the flights. They said passenger flights.
[01:03:53.400 --> 01:03:59.400]  Absolutely, Alex. And again, CDC is based in Atlanta, so this is totally orchestrated.
[01:03:59.400 --> 01:04:08.400]  And we need to look at state department groups along with Bill and the Mill and the Gates Foundation going to Africa
[01:04:08.400 --> 01:04:12.400]  and all those vaccines and the GMO foods they've given the African people.
[01:04:12.400 --> 01:04:16.400]  This is a genetically modified society. We're in it right now, Alex.
[01:04:16.400 --> 01:04:20.400]  And they're going to roll this out more and more incrementally.
[01:04:20.400 --> 01:04:22.400]  You're absolutely right. Thank you, Julia.
[01:04:22.400 --> 01:04:26.400]  By the way, we're going to open the phones up again to get even more people lined up.
[01:04:26.400 --> 01:04:32.400]  The toll-free number is 877-789-ALAX, 877-789-2539.
[01:04:32.400 --> 01:04:34.400]  We're going to come back and go to Mark.
[01:04:34.400 --> 01:04:38.400]  I'm just going top to bottom here. Oldest and newest calls.
[01:04:38.400 --> 01:04:45.400]  Mark, Karen, Jason, Monique, Essay, Insider, Spiro, and others.
[01:04:45.400 --> 01:04:50.400]  It's all coming up straight ahead on this worldwide Sunday edition.
[01:04:50.400 --> 01:04:55.400]  This Ebola thing, as I've said, is a Rosetta Stone.
[01:04:55.400 --> 01:04:58.400]  It just gives you a bird's-eye view into how these globalists operate.
[01:04:58.400 --> 01:04:59.400]  It's incredible.
[01:04:59.400 --> 01:05:04.400]  Using unparalleled research in the development of a synergistic formulation
[01:05:04.400 --> 01:05:09.400]  based around the key concepts of superoxygenation, the next level in cleansing is here.
[01:05:09.400 --> 01:05:12.400]  With key ingredients backed by real clinical studies,
[01:05:12.400 --> 01:05:15.400]  the new oxypowder, available through Infowars Life,
[01:05:15.400 --> 01:05:19.400]  was invented during Dr. Group's research on the toxification of our bodies.
[01:05:19.400 --> 01:05:22.400]  Many herbal colon cleansers are harsh on the body
[01:05:22.400 --> 01:05:25.400]  and contain cheap and potentially dangerous ingredients,
[01:05:25.400 --> 01:05:29.400]  full of synthetic fillers, GMOs, additives, or worse.
[01:05:29.400 --> 01:05:33.400]  Gently start cleaning your body with easy capsules that start working while you sleep.
[01:05:33.400 --> 01:05:36.400]  Oxypowder does not require time off work,
[01:05:36.400 --> 01:05:38.400]  and there's no need for bad taste and concoctions.
[01:05:38.400 --> 01:05:44.400]  Instead, oxypowder slowly releases monoatomic oxygen into the intestinal tract and body.
[01:05:44.400 --> 01:05:49.400]  Experience the astonishing cleansing power of superoxide and ozonide technology.
[01:05:49.400 --> 01:05:54.400]  Go to infowarslife.com or infowarsstore.com to get started with oxypowder.
[01:05:54.400 --> 01:05:58.400]  Or call 1-888-253-3139.
[01:06:25.400 --> 01:06:30.400]  Hitler took the guns, Stalin took the guns, Mal took the guns,
[01:06:30.400 --> 01:06:33.400]  Videl Castro took the guns, Hugo Chavez took the guns.
[01:06:33.400 --> 01:06:39.400]  1776 will commence again if you try to take our firearms.
[01:06:39.400 --> 01:06:58.400]  The Republic will rise again when you attempt to take our guns.
[01:06:58.400 --> 01:07:03.400]  The answer to 1984 is 1776.
[01:07:03.400 --> 01:07:04.400]  Certainly is.
[01:07:04.400 --> 01:07:08.400]  You're listening to the Alex Jones show.
[01:07:08.400 --> 01:07:12.400]  Now, into the second hour of the live Sunday edition, back weekdays live,
[01:07:12.400 --> 01:07:15.400]  11 a.m. to 2 p.m. Central Standard Time.
[01:07:15.400 --> 01:07:19.400]  I am your host, Alex Jones.
[01:07:19.400 --> 01:07:21.400]  Now, where to begin here?
[01:07:21.400 --> 01:07:25.400]  If you just joined us, Ebola patient in Dallas fighting for his life,
[01:07:25.400 --> 01:07:27.400]  says CDC head.
[01:07:27.400 --> 01:07:32.400]  MSNBC says Ebola's worse because of the Second Amendment.
[01:07:32.400 --> 01:07:33.400]  You cannot make this up.
[01:07:33.400 --> 01:07:36.400]  It's up on infowars.com.
[01:07:36.400 --> 01:07:41.400]  Back in August, we wrote about Obama signs executive order to allow
[01:07:41.400 --> 01:07:45.400]  detention of Americans with respiratory illness.
[01:07:45.400 --> 01:07:49.400]  He changed an executive order to say that if it was communicable
[01:07:49.400 --> 01:07:53.400]  and deadly, they could have a quarantine.
[01:07:53.400 --> 01:07:56.400]  Now, this is just saying for any reason, but then they won't quarantine
[01:07:56.400 --> 01:08:00.400]  real people that have been exposed to Ebola patients.
[01:08:00.400 --> 01:08:04.400]  They won't clean up the vomit off the street or they do it six days later
[01:08:04.400 --> 01:08:06.400]  and just have the maid service do it.
[01:08:06.400 --> 01:08:09.400]  They won't clean up the hospital equipment.
[01:08:09.400 --> 01:08:14.400]  They'll put Ebola patients in regular ward areas in Atlanta,
[01:08:14.400 --> 01:08:19.400]  in regular hospitals, not level four bioweapon containment facilities.
[01:08:19.400 --> 01:08:23.400]  This has never been done before.
[01:08:23.400 --> 01:08:25.400]  And it's to train you to accept anything.
[01:08:25.400 --> 01:08:26.400]  The question is why?
[01:08:26.400 --> 01:08:28.400]  What are they planning to get out of it?
[01:08:28.400 --> 01:08:29.400]  Forced inoculations.
[01:08:29.400 --> 01:08:32.400]  Bill and Melinda Gates is in New Monsanto.
[01:08:32.400 --> 01:08:35.400]  The Ebola vaccine, I'm not taking it.
[01:08:35.400 --> 01:08:40.400]  My grandmother got polio a month after she took the polio vaccine.
[01:08:40.400 --> 01:08:42.400]  And so did most of the people she knew that got it.
[01:08:42.400 --> 01:08:44.400]  You can actually look into that.
[01:08:44.400 --> 01:08:47.400]  That's what's so crazy about this medical system.
[01:08:47.400 --> 01:08:50.400]  Is it gets away with bloody murder and hides, collectively,
[01:08:50.400 --> 01:08:55.400]  it's mistakes or it's secret testing or the evil things it's done on purpose.
[01:08:55.400 --> 01:08:58.400]  Mark in Oregon, then we'll go to Karen and others.
[01:08:58.400 --> 01:09:01.400]  Mark, what's your take on this situation?
[01:09:01.400 --> 01:09:05.400]  Hey, Alex, God bless you and yours, sir.
[01:09:05.400 --> 01:09:15.400]  Alex, you've mentioned several times today that the Ebola crisis may be a better test.
[01:09:15.400 --> 01:09:21.400]  I'm sure you realize that in all probability,
[01:09:21.400 --> 01:09:28.400]  given the blatant and intentional negligence that is and has occurred here,
[01:09:28.400 --> 01:09:35.400]  it will continue to occur that the intention of the evildoers is to, in short order,
[01:09:35.400 --> 01:09:40.400]  create a highly lethal global pandemic.
[01:09:40.400 --> 01:09:47.400]  That's what Ted Turner and Prince Philip and Dr. Pionka and just all the rest of them
[01:09:47.400 --> 01:09:52.400]  constantly call for a wonderful airborne super weapon to cleanse the earth of the disease
[01:09:52.400 --> 01:09:56.400]  that is humanity and that we all shouldn't have kids, but Ted Turner can have five.
[01:09:56.400 --> 01:09:59.400]  Yes, I absolutely agree with you.
[01:09:59.400 --> 01:10:04.400]  Everything that you're well aware of, Alex, and that you, through your service and ministry,
[01:10:04.400 --> 01:10:10.400]  have made your audience through the years, which has been ever growing, is aware of.
[01:10:10.400 --> 01:10:14.400]  There's a natural progression in the whole history of these people.
[01:10:14.400 --> 01:10:16.400]  I won't call them eugenicists.
[01:10:16.400 --> 01:10:19.400]  I think they've established their gene pool quite a while back.
[01:10:19.400 --> 01:10:22.400]  I would call them genocidalists.
[01:10:22.400 --> 01:10:27.400]  And yes, it leads right up into it, the 21 day average incubation period,
[01:10:27.400 --> 01:10:35.400]  during which a person will shed the virus to all who come into contact with that person's bodily fluids,
[01:10:35.400 --> 01:10:40.400]  which can be indirectly through a counter surface, through a person sneezing,
[01:10:40.400 --> 01:10:43.400]  anything a person touches, it can be on the money.
[01:10:43.400 --> 01:10:49.400]  They can actually pick up the Ebola virus on the money, and it's a very long living virus,
[01:10:49.400 --> 01:10:54.400]  and it is a highly lethal super virus.
[01:10:54.400 --> 01:10:56.400]  And they're just totally calm.
[01:10:56.400 --> 01:10:59.400]  They're usually, get all your shots for school or you'll all die.
[01:10:59.400 --> 01:11:01.400]  Oh, do whatever you take your mercury.
[01:11:01.400 --> 01:11:03.400]  Mercury's good for your brain.
[01:11:03.400 --> 01:11:04.400]  Government loves you.
[01:11:04.400 --> 01:11:06.400]  Obamacare's free.
[01:11:06.400 --> 01:11:07.400]  You didn't build your business.
[01:11:07.400 --> 01:11:08.400]  Families are bad.
[01:11:08.400 --> 01:11:10.400]  Men are bad.
[01:11:10.400 --> 01:11:13.400]  But oh, this is no big deal.
[01:11:13.400 --> 01:11:16.400]  A ball of, we're not going to stop any flies.
[01:11:16.400 --> 01:11:17.400]  Everything's fine.
[01:11:17.400 --> 01:11:19.400]  Everything is a lie.
[01:11:19.400 --> 01:11:25.400]  And when a person learns to see through the illusion which they put up with their propaganda,
[01:11:25.400 --> 01:11:28.400]  and their mind control in so many various ways,
[01:11:28.400 --> 01:11:34.400]  which actually cause a person to believe the broad road of they have control.
[01:11:34.400 --> 01:11:35.400]  Everything's going to be fine.
[01:11:35.400 --> 01:11:38.400]  They'll take care of us, our mommy and our daddy.
[01:11:38.400 --> 01:11:42.400]  And it's all been inculcated, but we have many of us who see through it.
[01:11:42.400 --> 01:11:44.400]  I think more of us all the time.
[01:11:44.400 --> 01:11:51.400]  But Alex, with the Hodge coming up over, and I believe it's in Arabia.
[01:11:51.400 --> 01:11:55.400]  Yeah, that's where the Mecca's located.
[01:11:55.400 --> 01:11:56.400]  Yes.
[01:11:56.400 --> 01:12:01.400]  And all these people from Africa that are not showing symptoms yet,
[01:12:01.400 --> 01:12:05.400]  perhaps some that are beginning to on the way are going to end up,
[01:12:05.400 --> 01:12:08.400]  some several millions of people.
[01:12:08.400 --> 01:12:13.400]  With Muslims from all over the world, tens of millions making the Hodge,
[01:12:13.400 --> 01:12:16.400]  those who don't know what the Hodge is, you might want to explain to them
[01:12:16.400 --> 01:12:20.400]  that it's at least once in your life you're supposed to go to Mecca.
[01:12:20.400 --> 01:12:27.400]  It's the most pilgrimage of the religion of Islam that there is,
[01:12:27.400 --> 01:12:30.400]  and it's done once a year if I'm correct.
[01:12:30.400 --> 01:12:33.400]  Well, I mean, they have the Hodge once a year, the big pilgrimage,
[01:12:33.400 --> 01:12:36.400]  but you only have to do it once in your life.
[01:12:36.400 --> 01:12:37.400]  Yes, Alex.
[01:12:37.400 --> 01:12:42.400]  And I didn't know that, but they are expecting better than 2 million people
[01:12:42.400 --> 01:12:46.400]  on the average, perhaps more, perhaps up to 5 million.
[01:12:46.400 --> 01:12:48.400]  It'll be way more than that, but yeah.
[01:12:48.400 --> 01:12:49.400]  Really?
[01:12:49.400 --> 01:12:51.400]  Yeah, tens of millions make the Hodge every year.
[01:12:51.400 --> 01:12:55.400]  And we have a mixing pool there that is being brewed up,
[01:12:55.400 --> 01:12:58.400]  and we already have one here in the United States,
[01:12:58.400 --> 01:13:01.400]  which is being brewed up and it spreads so quickly.
[01:13:01.400 --> 01:13:05.400]  Well, I think if you don't drink Ebola and give it to your children, you're racist.
[01:13:05.400 --> 01:13:09.400]  And I just think you're being Ebola-phobic right now.
[01:13:09.400 --> 01:13:12.400]  And I think that you should just...
[01:13:12.400 --> 01:13:15.400]  I mean, did you hear MSNBC without giving any reason why?
[01:13:15.400 --> 01:13:18.400]  It just says that the Second Amendment is to blame for this.
[01:13:18.400 --> 01:13:19.400]  Did you know that?
[01:13:19.400 --> 01:13:21.400]  Alex is so blatant now.
[01:13:21.400 --> 01:13:25.400]  It's quite obvious that they feel that they have total control of the situation.
[01:13:25.400 --> 01:13:27.400]  They can lie right in our faces.
[01:13:27.400 --> 01:13:31.400]  They know, in other words, in their minds that we can do nothing about it.
[01:13:31.400 --> 01:13:36.400]  But if we put out there such a fact as what Norman Manetta testified to
[01:13:36.400 --> 01:13:41.400]  at the 9-11 trials on May 22, 1990, or 2003,
[01:13:41.400 --> 01:13:45.400]  that he was in the bunker when Dick Cheney was running the stand-down orders
[01:13:45.400 --> 01:13:48.400]  and running the whole operation of 9-11,
[01:13:48.400 --> 01:13:52.400]  and he testified under oath to the 9-11 Commission about that.
[01:13:52.400 --> 01:13:54.400]  No, he did. There was a stand-down of NORAD.
[01:13:54.400 --> 01:13:55.400]  You're absolutely right.
[01:13:55.400 --> 01:13:58.400]  And the system got away with that, so why not get away with more?
[01:13:58.400 --> 01:14:01.400]  Why not openly find Al-Qaeda and then have a fake war against him
[01:14:01.400 --> 01:14:02.400]  when the public finds out about it?
[01:14:02.400 --> 01:14:03.400]  Great points, Mark.
[01:14:03.400 --> 01:14:05.400]  I'm going to jam in one more call before we go to break.
[01:14:05.400 --> 01:14:07.400]  Karen in Arizona, you're on the air.
[01:14:07.400 --> 01:14:09.400]  Thank you, Alex, for taking my call.
[01:14:09.400 --> 01:14:12.400]  I have two mentions about the CDC.
[01:14:12.400 --> 01:14:17.400]  I had a disagreement with them in 1971.
[01:14:17.400 --> 01:14:22.400]  My husband called Paulio and they wanted me to call everybody and let him know.
[01:14:22.400 --> 01:14:25.400]  Then Thursday, I called the CDC and asked,
[01:14:25.400 --> 01:14:30.400]  I said, we need to shut down the airports and let nobody coming in.
[01:14:30.400 --> 01:14:33.400]  And she says, well, all of Africa?
[01:14:33.400 --> 01:14:36.400]  I said, yes, all of Africa.
[01:14:36.400 --> 01:14:40.400]  And I said, this is an airborne disease.
[01:14:40.400 --> 01:14:45.400]  And I do believe they have a talking point, Alex, that when people call...
[01:14:45.400 --> 01:14:46.400]  Well, of course they do.
[01:14:46.400 --> 01:14:47.400]  I mean, of course they do.
[01:14:47.400 --> 01:14:50.400]  They've now come out and responded and said it's totally wonderful
[01:14:50.400 --> 01:14:53.400]  and that having people come here where the bowl of stops it,
[01:14:53.400 --> 01:14:55.400]  that they said 2 plus 2 equals 50.
[01:14:55.400 --> 01:14:57.400]  Go ahead.
[01:14:57.400 --> 01:15:04.400]  And like I said, when my husband called Paulio, they asked, first of all, who is he around?
[01:15:04.400 --> 01:15:06.400]  I gave him the information.
[01:15:06.400 --> 01:15:11.400]  And then they turned right around and said, well, you're going to have to call all these people.
[01:15:11.400 --> 01:15:12.400]  Sure, but what about now?
[01:15:12.400 --> 01:15:13.400]  What about now?
[01:15:13.400 --> 01:15:15.400]  What's your point about now?
[01:15:15.400 --> 01:15:19.400]  I think the now is that I think, what are they going to roll out?
[01:15:19.400 --> 01:15:21.400]  What are they going to give?
[01:15:21.400 --> 01:15:23.400]  What vaccine are they...
[01:15:23.400 --> 01:15:27.400]  Well, we know Bill Gates that says he wants to reduce our population by 90%.
[01:15:27.400 --> 01:15:29.400]  And he says he supports death panels.
[01:15:29.400 --> 01:15:30.400]  We can play the clips.
[01:15:30.400 --> 01:15:32.400]  And he was the main funder of gun control.
[01:15:32.400 --> 01:15:36.400]  So he, no Republican, they're attacking him because they actually worked for him a lot of them.
[01:15:36.400 --> 01:15:37.400]  Again, loyal opposition.
[01:15:37.400 --> 01:15:39.400]  He's got a shot for you and your family.
[01:15:39.400 --> 01:15:40.400]  How's that sound?
[01:15:40.400 --> 01:15:44.400]  Don't you want to take what Bill Gates is dad who heads up Planned Parenthood?
[01:15:44.400 --> 01:15:48.400]  I mean, don't you want to take a shot from someone that openly says he wants you six feet under?
[01:15:48.400 --> 01:15:50.400]  Doesn't that's the only good idea?
[01:15:50.400 --> 01:15:53.400]  No, it is not and I'll say one thing.
[01:15:53.400 --> 01:15:57.400]  I do believe that this is a precursor for something else to come.
[01:15:57.400 --> 01:15:58.400]  Oh, I agree.
[01:15:58.400 --> 01:16:25.400]  I agree.
[01:16:25.400 --> 01:16:51.400]  I agree.
[01:16:51.400 --> 01:17:17.400]  I agree.
[01:17:17.400 --> 01:17:27.400]  It's up to us to set brush fires in the minds of men and women everywhere.
[01:17:27.400 --> 01:17:30.400]  And that's what prisonplanet.tv is designed to do.
[01:17:30.400 --> 01:17:38.400]  You watch the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[01:17:38.400 --> 01:17:42.400]  What we see now is a war against reality. It's a war against the truth.
[01:17:42.400 --> 01:17:48.400]  It's more vital than ever that supporters of freedom become members of prisonplanet.tv
[01:17:48.400 --> 01:17:51.400]  and share their membership with up to 11 friends and family.
[01:17:51.400 --> 01:17:54.400]  Visit infowarsnews.com today.
[01:17:54.400 --> 01:17:59.400]  Become a member, share your membership and help take the info war to the next level.
[01:17:59.400 --> 01:18:01.400]  What are you waiting for?
[01:18:01.400 --> 01:18:06.400]  You've heard what the proprietary super male vitality formulation has done for others.
[01:18:06.400 --> 01:18:10.400]  Now it's time to experience the natural benefits for yourself.
[01:18:10.400 --> 01:18:15.400]  Preparing ancient herbal extraction techniques with revolutionary technological advances,
[01:18:15.400 --> 01:18:20.400]  super male vitality offers the most powerful essence of eight different ingredients,
[01:18:20.400 --> 01:18:26.400]  all individually blended into what makes this product such a unique and concentrated solution.
[01:18:26.400 --> 01:18:31.400]  Avoid alarming artificial additives and even hidden genetically modified ingredients
[01:18:31.400 --> 01:18:34.400]  that may be lurking in your medicine cabinet.
[01:18:34.400 --> 01:18:37.400]  Super male vitality is 100% vegan,
[01:18:37.400 --> 01:18:44.400]  gluten free, made in the USA and available today at infowarslife.com while supplies last.
[01:18:44.400 --> 01:18:49.400]  Experience the benefits for yourself and for your family with super male vitality
[01:18:49.400 --> 01:18:53.400]  available exclusively through infowarslife.com today.
[01:18:53.400 --> 01:18:59.400]  That's infowarslife.com or call 1-88-253-339.
[01:18:59.400 --> 01:19:06.400]  When you're out on the road, the last place you want to be is on the road.
[01:19:06.400 --> 01:19:11.400]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:19:11.400 --> 01:19:20.400]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[01:19:20.400 --> 01:19:28.400]  They so pride in every stitch guarantee you love the way they fit.
[01:19:28.400 --> 01:19:33.400]  They put a diamond gusset in the crotch where you need it most.
[01:19:33.400 --> 01:19:38.400]  Blue diamond gussets got it, others don't.
[01:19:38.400 --> 01:19:45.400]  We turn jeans inside out, diamond gusset jeans, made in the USA with unparalleled quality.
[01:19:45.400 --> 01:19:49.400]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection
[01:19:49.400 --> 01:19:51.400]  so you can ride all day with confidence.
[01:19:51.400 --> 01:19:54.400]  Order yours at gusset.com.
[01:19:54.400 --> 01:20:04.400]  Diamond gusset jeans got it, others don't.
[01:20:24.400 --> 01:20:35.400]  We are living in an Outer Limits episode.
[01:20:35.400 --> 01:20:39.400]  Twilight Zone, whatever you want to call it.
[01:20:39.400 --> 01:20:42.400]  The government's openly trained to confiscate our weapons,
[01:20:42.400 --> 01:20:44.400]  openly demonizing the Founding Fathers,
[01:20:44.400 --> 01:20:46.400]  openly demonizing families,
[01:20:46.400 --> 01:20:50.400]  openly demonizing free market, local businesses,
[01:20:50.400 --> 01:20:54.400]  all signing us on to trillions upon trillions upon trillions
[01:20:54.400 --> 01:20:57.400]  of foreign debt that isn't even ours,
[01:20:57.400 --> 01:21:00.400]  bailing out foreign banks,
[01:21:00.400 --> 01:21:03.400]  sending 5,000, it was 3,000, 2,000 more,
[01:21:03.400 --> 01:21:08.400]  trips into hot zones to do nothing but catch Ebola and bring it back.
[01:21:08.400 --> 01:21:12.400]  Don't even clean up people's houses and streets covered in vomit
[01:21:12.400 --> 01:21:17.400]  from a Ebola victim, a family not even quarantined for at least six days,
[01:21:17.400 --> 01:21:22.400]  allowed to keep going to public school,
[01:21:22.400 --> 01:21:26.400]  a false flag, a staged event,
[01:21:26.400 --> 01:21:28.400]  whether they souped up the Ebola or not,
[01:21:28.400 --> 01:21:33.400]  and by the way, we have that 1990 clip from Nova,
[01:21:33.400 --> 01:21:35.400]  where they were talking about airborne Ebola,
[01:21:35.400 --> 01:21:38.400]  spreading in a facility into a whole other area of the building
[01:21:38.400 --> 01:21:42.400]  and killing monkeys.
[01:21:42.400 --> 01:21:44.400]  And people can argue, well, it's probably roaches or mites
[01:21:44.400 --> 01:21:45.400]  in the ventilation.
[01:21:45.400 --> 01:21:47.400]  Doesn't matter, that's how it spreads out here.
[01:21:47.400 --> 01:21:52.400]  Ebola used to gestate or incubate over three or four days,
[01:21:52.400 --> 01:21:55.400]  now it's 21, 22.
[01:21:55.400 --> 01:21:57.400]  So you can spread it, it's spreading much worse.
[01:21:57.400 --> 01:22:00.400]  It is a real pandemic now.
[01:22:00.400 --> 01:22:03.400]  In Africa, areas of Africa are collapsing,
[01:22:03.400 --> 01:22:08.400]  other African countries have sealed their borders, not us.
[01:22:08.400 --> 01:22:14.400]  We're known as the Schmuck Zone or the Chomp Zone, the Joke Zone.
[01:22:14.400 --> 01:22:19.400]  Come here if you have Ebola, we're the place.
[01:22:19.400 --> 01:22:24.400]  I mean, they'll have regular army at a high school football game
[01:22:24.400 --> 01:22:26.400]  to randomly search everyone to train them to be slaves
[01:22:26.400 --> 01:22:29.400]  and to train the military to accept it.
[01:22:29.400 --> 01:22:33.400]  And then the borders wide open, it's just all a complete joke.
[01:22:33.400 --> 01:22:35.400]  All a complete joke.
[01:22:35.400 --> 01:22:38.400]  Our government loads the illegals on the buses at the border,
[01:22:38.400 --> 01:22:40.400]  gives them vouchers and ships and wherever they want to go.
[01:22:40.400 --> 01:22:47.400]  We broke that a month before the New York Times had to admit it.
[01:22:47.400 --> 01:22:49.400]  I'm not bragging, we broke that.
[01:22:49.400 --> 01:22:52.400]  My point is the mainstream media is in on this, folks.
[01:22:52.400 --> 01:22:55.400]  Where's the mainstream media saying, why won't you quarantine?
[01:22:55.400 --> 01:22:56.400]  Why won't you shut the border?
[01:22:56.400 --> 01:23:00.400]  Why won't you shut the flights?
[01:23:00.400 --> 01:23:02.400]  Because in a world of universal deceit,
[01:23:02.400 --> 01:23:04.400]  telling the truth is a revolutionary act.
[01:23:04.400 --> 01:23:10.400]  George Arwell.
[01:23:10.400 --> 01:23:12.400]  I'm not even as concerned about the Ebola,
[01:23:12.400 --> 01:23:14.400]  even though I'm really starting to get concerned,
[01:23:14.400 --> 01:23:22.400]  as I am about how government acts so mentally ill.
[01:23:22.400 --> 01:23:25.400]  Jason, Monique, Kevin, Essay, Spiro, we're going to all of you.
[01:23:25.400 --> 01:23:31.400]  Trudy, Charlie, Tanya, the Indico kid, Paul, we're going to all of you.
[01:23:31.400 --> 01:23:35.400]  Jason in Minnesota, go ahead.
[01:23:35.400 --> 01:23:37.400]  All right, going to move along.
[01:23:37.400 --> 01:23:38.400]  Jason, are you there?
[01:23:38.400 --> 01:23:39.400]  Yeah, I'm here.
[01:23:39.400 --> 01:23:40.400]  How are you doing, Alan?
[01:23:40.400 --> 01:23:41.400]  Good, brother.
[01:23:41.400 --> 01:23:43.400]  I just want to say thank you very much.
[01:23:43.400 --> 01:23:47.400]  I've been awake for many, many years, many, since way back.
[01:23:47.400 --> 01:23:50.400]  You're awesome, keep spreading the word.
[01:23:50.400 --> 01:23:53.400]  I wish I could go down there and join you.
[01:23:53.400 --> 01:23:57.400]  About everything you talk about is spot on.
[01:23:57.400 --> 01:23:59.400]  People need to wake up.
[01:23:59.400 --> 01:24:03.400]  This Ebola thing, you look at the Georgia guide stones,
[01:24:03.400 --> 01:24:07.400]  they put the 2014 block in there.
[01:24:07.400 --> 01:24:09.400]  And that's all about depopulation.
[01:24:09.400 --> 01:24:16.400]  You got Bill Gates and George Soles who fund the Biometric Lab in Sierra Leone.
[01:24:16.400 --> 01:24:17.400]  Wear an outbreak.
[01:24:17.400 --> 01:24:18.400]  I know.
[01:24:18.400 --> 01:24:20.400]  And these guys are so lackadaisal.
[01:24:20.400 --> 01:24:23.400]  And they're coming out with a vaccine.
[01:24:23.400 --> 01:24:27.400]  Speaking of vaccines, my mom refused.
[01:24:27.400 --> 01:24:29.400]  I was born in 1970.
[01:24:29.400 --> 01:24:32.400]  It was toward the end of where they had the shot.
[01:24:32.400 --> 01:24:33.400]  She refused.
[01:24:33.400 --> 01:24:36.400]  She would not let them inject me with anything.
[01:24:36.400 --> 01:24:39.400]  She told me for many, many years, do not trust the government.
[01:24:39.400 --> 01:24:41.400]  I grew up that way.
[01:24:41.400 --> 01:24:44.400]  I don't have any children of my own because I've been nervous
[01:24:44.400 --> 01:24:47.400]  and scared about the whole government.
[01:24:47.400 --> 01:24:49.400]  Everything that's going on.
[01:24:49.400 --> 01:24:52.400]  You hit the nail on the head with everything.
[01:24:52.400 --> 01:24:53.400]  I love you for that.
[01:24:53.400 --> 01:24:57.400]  You got wavos that play.
[01:24:57.400 --> 01:24:59.400]  Please don't thank me, brother, but I appreciate your call.
[01:24:59.400 --> 01:25:00.400]  Great points.
[01:25:00.400 --> 01:25:02.400]  I don't judge anybody who decides not to have children.
