[00:00.000 --> 00:10.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:02:28.000 --> 01:02:35.000]  So I'm eating a chicken fried steak and the cool girls are sitting across and laughing at me and saying, look how stupid he is.
[01:02:35.000 --> 01:02:40.000]  He's really flirting with me and I figure out, oh, they're flirting with me, but I'm dating high school girls.
[01:02:40.000 --> 01:02:49.000]  See, I mean, by like seventh or eighth grade, I had figured out that when people do that and act confident and sit there and shake their head at you and laugh at you for no reason,
[01:02:49.000 --> 01:02:59.000]  they're doing it because it gets a rise out of you and you watch Don Lemon and all these people, they use junior high level antics.
[01:02:59.000 --> 01:03:01.000]  Since I mentioned it, let's play it again right now.
[01:03:01.000 --> 01:03:10.000]  This is Don Lemon responding to the nationalists with this big pregnant pause like, whoa.
[01:03:10.000 --> 01:03:13.000]  Did I just hear him say we're a country?
[01:03:13.000 --> 01:03:15.000]  Okay.
[01:03:15.000 --> 01:03:17.000]  Oh my God.
[01:03:17.000 --> 01:03:19.000]  Oh, whoa.
[01:03:19.000 --> 01:03:23.000]  He just said this piece of paper is white.
[01:03:23.000 --> 01:03:30.000]  I mean, seriously, he just said, this is cell phone in my hand.
[01:03:30.000 --> 01:03:32.000]  Okay.
[01:03:32.000 --> 01:03:34.000]  Okay.
[01:03:34.000 --> 01:03:35.000]  All right.
[01:03:35.000 --> 01:03:49.000]  Here's Don Lemon literally using junior high mind control on you, but I guess it works on the idiots that watch CNN.
[01:03:49.000 --> 01:03:50.000]  Wow.
[01:03:50.000 --> 01:03:51.000]  Whoa.
[01:03:51.000 --> 01:03:53.000]  I'm a nationalist.
[01:03:53.000 --> 01:03:54.000]  Nationalist.
[01:03:54.000 --> 01:03:55.000]  Wow.
[01:03:55.000 --> 01:03:56.000]  Use that word.
[01:03:56.000 --> 01:04:03.000]  We're going to talk about that word tonight. It is a favorite of the alt-right and is loaded with positive and racial.
[01:04:03.000 --> 01:04:04.000]  Have you noticed?
[01:04:04.000 --> 01:04:05.000]  Let's start over.
[01:04:05.000 --> 01:04:08.000]  Have you noticed how the left, these authoritarians are obsessed with destroying language?
[01:04:08.000 --> 01:04:10.000]  Orwell said they were.
[01:04:10.000 --> 01:04:12.000]  He was the biggest leftist, highest levels, MI6.
[01:04:12.000 --> 01:04:13.000]  He was one of their highest level.
[01:04:13.000 --> 01:04:16.000]  He was like, this is, you actually want to destroy language and make people dumb?
[01:04:16.000 --> 01:04:17.000]  I'm out.
[01:04:17.000 --> 01:04:19.000]  You're not really liberals.
[01:04:19.000 --> 01:04:22.000]  You want Ingsoc and the dictionary gets smaller each year.
[01:04:22.000 --> 01:04:24.000]  And so every year, it's new words they attack.
[01:04:24.000 --> 01:04:26.000]  Globalist is anti-Semitic.
[01:04:26.000 --> 01:04:28.000]  Nationalist is mean and bad.
[01:04:28.000 --> 01:04:30.000]  Shut up, you authoritarian dirtbag.
[01:04:30.000 --> 01:04:32.000]  I don't mean literally shut up.
[01:04:32.000 --> 01:04:33.000]  Like, you want me to be silenced.
[01:04:33.000 --> 01:04:35.000]  I'm saying, you're an idiot.
[01:04:35.000 --> 01:04:38.000]  What trying to get into my mind?
[01:04:38.000 --> 01:04:42.000]  Oh, I can't even look at him.
[01:04:42.000 --> 01:04:45.000]  Don Dickhead Lemon.
[01:04:45.000 --> 01:04:50.000]  I mean, if anybody in this world is a dumbass dickhead, it's him.
[01:04:50.000 --> 01:04:55.000]  God, what an un-American piece of felt.
[01:05:20.000 --> 01:05:23.000]  Simply put, if you want the best at an extremely low price, this is it.
[01:05:23.000 --> 01:05:28.000]  Winner's Son is the result of our pursuit of the best source of Vitamin D3.
[01:05:28.000 --> 01:05:30.000]  The research and development took over two years.
[01:05:30.000 --> 01:05:36.000]  But the result, as verified by independent laboratories, is the best vegan Vitamin D3 product in the world.
[01:05:36.000 --> 01:05:41.000]  Read the facts at infowarslife.com about Winner's Son Vitamin D3.
[01:05:41.000 --> 01:05:47.000]  Not only does Vitamin D3 promote a healthy mood, but Vitamin D supports our memory and brain function.
[01:05:47.000 --> 01:05:50.000]  Something the globalists are targeting.
[01:05:50.000 --> 01:05:56.000]  Visit infowars.com today or call 888-253-3139.
[01:05:56.000 --> 01:06:11.000]  Music
[01:06:11.000 --> 01:06:21.000]  From deep in the heart of FEMA Region 6, Austin, Texas, transmitting worldwide, it's Alex Jones.
[01:06:21.000 --> 01:06:27.000]  Well, the globalists had this country in a trance allied with the Chai comms and the unelected EU,
[01:06:27.000 --> 01:06:29.000]  and the scumbags in Hollywood.
[01:06:29.000 --> 01:06:31.000]  This religion is hating America.
[01:06:31.000 --> 01:06:34.000]  But now the planet is awakening.
[01:06:34.000 --> 01:06:41.000]  And the good news is, we're seeing nationalists take office or win office from Asia to Latin America
[01:06:41.000 --> 01:06:47.000]  to Eastern Europe to Western Europe to right here in the good old US of A to the UK.
[01:06:47.000 --> 01:06:51.000]  And just like they did two years ago, oh, the Democrats are going to win.
[01:06:51.000 --> 01:06:54.000]  Oh, the polls show they're all way ahead.
[01:06:54.000 --> 01:07:00.000]  Same garbage out of the same big old ugly globalist butt faces.
[01:07:00.000 --> 01:07:06.000]  And same crap just and also same orifice.
[01:07:06.000 --> 01:07:12.000]  And I have a big repertoire of language, but you've got to describe them pretty much for what they are sometime.
[01:07:12.000 --> 01:07:13.000]  I'm sorry.
[01:07:13.000 --> 01:07:17.000]  So they're all freaking out that Trump says he's a nationalist and believes that America exists,
[01:07:17.000 --> 01:07:19.000]  and that's a new dirty word that's got to be banned.
[01:07:19.000 --> 01:07:21.000]  Don Lemon is attacking it as anti-Semitic.
[01:07:21.000 --> 01:07:24.000]  That's coming up.
[01:07:24.000 --> 01:07:26.000]  But then you've got a problem.
[01:07:26.000 --> 01:07:32.000]  The leftist that they brainwash in these UN camps out of Central America are burning American flags,
[01:07:32.000 --> 01:07:37.000]  saying they're going to militarily conquer America, saying they're on a mission to bring communism to America,
[01:07:37.000 --> 01:07:40.000]  saying that Trump is the anti-Christ.
[01:07:40.000 --> 01:07:45.000]  And people are seeing this and they're seeing this crazy echo chamber.
[01:07:45.000 --> 01:07:48.000]  And I think this could be even a bigger game changer in this election.
[01:07:48.000 --> 01:08:00.000]  The problem is everybody I know is getting in the mail absentee ballots in dead people's names.
[01:08:00.000 --> 01:08:05.000]  And many of them are filled out in Spanish.
[01:08:05.000 --> 01:08:09.000]  And it is a big, big problem.
[01:08:09.000 --> 01:08:12.000]  So what are we going to do?
[01:08:12.000 --> 01:08:16.000]  And, you know, Trump has been pointing all of this out.
[01:08:16.000 --> 01:08:24.000]  And he's been doing the best job that he can.
[01:08:24.000 --> 01:08:27.000]  But what do we do if they steal the House?
[01:08:27.000 --> 01:08:34.000]  What do we do if they are able to steal the Senate?
[01:08:34.000 --> 01:08:40.000]  That's a question that we have to ask ourselves 14 days out right now.
[01:08:40.000 --> 01:08:51.000]  But I want to go to a clip here from the good old Van Jones who ran the department under Obama
[01:08:51.000 --> 01:09:03.000]  that's still operating, that's creating a racial division in the country and interfacing with the corporate media.
[01:09:03.000 --> 01:09:12.000]  But in just a moment after we play this clip, I'm going to show you the proof that's flooding out
[01:09:12.000 --> 01:09:19.000]  that they're using illegal aliens to vote and homeless people to vote and just Democratic operatives to vote
[01:09:19.000 --> 01:09:27.000]  in the identity of dead people and people in nursing homes.
[01:09:27.000 --> 01:09:37.000]  But they're already telling you having a country is a dirty word or not wanting unelected globalism is bad, anti-Semitic.
[01:09:37.000 --> 01:09:45.000]  And so now they're telling you that the Democrats aren't publicly trying to register illegal aliens to vote which they're publicly doing.
[01:09:45.000 --> 01:09:51.000]  And again, this is all like a confidence game where they sit up there and say, nation states are dirty and bad.
[01:09:51.000 --> 01:09:53.000]  How dare you even talk about them?
[01:09:53.000 --> 01:10:01.000]  And we're all supposed to bow down and apologize.
[01:10:01.000 --> 01:10:08.000]  And then now there's no such thing as election fraud and they just talk to us like we're zombies in a cult or something.
[01:10:08.000 --> 01:10:12.000]  But when you look at the average Democrat, that's who they are.
[01:10:12.000 --> 01:10:15.000]  So here he is, Van Jones.
[01:10:15.000 --> 01:10:23.000]  Places like California, the same person votes many times, you probably heard about that. They always like to say, oh, that's a conspiracy theory,
[01:10:23.000 --> 01:10:27.000]  not a conspiracy theory, folks, millions and millions of people.
[01:10:27.000 --> 01:10:33.000]  And it's very hard because the state guards their records. They don't want to see it.
[01:10:33.000 --> 01:10:36.000]  All right, Van Jones, final response from you.
[01:10:36.000 --> 01:10:39.000]  I mean, it's a lie. It's just a lie. It's not true. That's not me.
[01:10:39.000 --> 01:10:46.000]  First of all, I've been working to get people to vote my whole life. If I could get people to vote one time, I would be so happy.
[01:10:46.000 --> 01:10:50.000]  Who are all these people they can find that would vote multiple, multiple times?
[01:10:50.000 --> 01:10:58.000]  I'm begging people to vote once. It's a lie. It's just a complete smear. It's not true and it doesn't deserve defense.
[01:10:58.000 --> 01:11:05.000]  Should I play all the newscasts of people indicted and convicted in 2016 and 2018 and indicted?
[01:11:05.000 --> 01:11:15.000]  I mean, hell, they caught people in Dallas, Fort Worth, Houston, San Antonio going in and voting hundreds of times with absentee ballots,
[01:11:15.000 --> 01:11:20.000]  filling it out in the same handwriting, dead people's names, people in nursing homes being voted for.
[01:11:20.000 --> 01:11:27.000]  Look at it right here. Texas Democrats asked non-citizens to register to vote.
[01:11:27.000 --> 01:11:36.000]  Washington Times and it shows them officially doing it and the Attorney General investigating and mailing it to illegal aliens' houses with databases they've got voting.
[01:11:36.000 --> 01:11:45.000]  There's another one. Busted, voter fraud ring discovered in Texas and it's a whole newscast, KTVT news with all the fake signatures in the ring
[01:11:45.000 --> 01:11:50.000]  and who was doing it in Battleground, Texas.
[01:11:50.000 --> 01:11:58.000]  Judge Barr's New Hampshire proof of residency requirement for new voters. That's right. Don't need proof of registry. Don't need proof you live there.
[01:11:58.000 --> 01:12:02.000]  Don't need proof you're a citizen. That's what Democrats do.
[01:12:02.000 --> 01:12:11.000]  Voter registration applications sent the Dallas woman who died 29 years ago. That's CBS DFW, Dallas, Fort Worth.
[01:12:11.000 --> 01:12:21.000]  Folks, I'm going to explain something very, very slowly here. Very, very slowly.
[01:12:21.000 --> 01:12:30.000]  This is one out of 10,000 that actually where the people get mailed is they call the news. If you get crap like this, you have to call the news.
[01:12:30.000 --> 01:12:40.000]  People in this office have gotten early voter registration stuff. People that work here, people that come on the air, Joe Gilbert got mailed it.
[01:12:40.000 --> 01:12:50.000]  It was filled out in Spanish and citizen was checked off with some person's name to him. They're just bombing everyone with it.
[01:12:50.000 --> 01:12:58.000]  They know conservatives aren't going to fill out some fake form, but you get the leftist. Do you think deranged leftist would do that?
[01:12:58.000 --> 01:13:01.000]  Again, new birdies flying in the sky.
[01:13:01.000 --> 01:13:04.000]  LA mayor.
[01:13:04.000 --> 01:13:07.000]  Blames DC for 50% increase in homelessness.
[01:13:07.000 --> 01:13:12.000]  You get your borders up and you blame those of us that have been pointing it out.
[01:13:12.000 --> 01:13:19.000]  So that's just some of the news we've got on that front. And so Van Jones can sit there with this fake consensus.
[01:13:19.000 --> 01:13:27.000]  That's why on MSNBC and CNN, they'll have something like six, seven people on a panel when they go, Trump says nationalism.
[01:13:27.000 --> 01:13:31.000]  They'll go, hmm, Trump says, make America greater.
[01:13:31.000 --> 01:13:41.000]  Hmm. It's a fake consensus. Like, like you're three years old, like, do you want to stick your finger in the light socket? No.
[01:13:41.000 --> 01:13:45.000]  Do you want to eat out of the dog bowl? Yucky.
[01:13:45.000 --> 01:13:48.000]  Like you're talking to an 18 month old.
[01:13:48.000 --> 01:13:54.000]  And we got a dog bowl or cat bowl. Sometimes if the cat hasn't eaten all of my parents house, the dog bowl.
[01:13:54.000 --> 01:14:01.000]  And my daughter goes over and I go, we owe the yucky. And she learned, we told her what's tasty and what's yucky and she listens.
[01:14:01.000 --> 01:14:04.000]  Girls, they say a little bit better, I guess, when they're younger than boys are.
[01:14:04.000 --> 01:14:08.000]  But the point is, is the boy will go right after it. You usually say, no, but you know, yucky.
[01:14:08.000 --> 01:14:14.000]  And then they learn you're going to stay away from the light sockets. They're covered anyways, but not Van Jones.
[01:14:14.000 --> 01:14:18.000]  He's like, no one voted illegal never happened.
[01:14:18.000 --> 01:14:24.000]  There's only been tens of thousands of convictions and they all go does not exist. You're just supposed to believe it.
[01:14:24.000 --> 01:14:28.000]  And they talk to you like you're an animal.
[01:14:28.000 --> 01:14:34.000]  And the globalists, you see, they think you're so stupid.
[01:14:34.000 --> 01:14:43.000]  That they thought our show was too cerebral that people wouldn't get it or they wouldn't understand it because they believe the medium is the message.
[01:14:43.000 --> 01:14:52.000]  So they believe it's a feedback loop. They believe that they give you the most dumbed down, lying, pathetic message on earth that somehow that will lower you.
[01:14:52.000 --> 01:15:04.000]  So Van Jones and these other psychic vampires could sit up there and look down on you and feel powerful.
[01:15:04.000 --> 01:15:12.000]  Let's go out with Don Lemon right now. This is Don Lemon acting like nationalism is farting in church.
[01:15:12.000 --> 01:15:18.000]  Oh my gosh. Wow.
[01:15:18.000 --> 01:15:22.000]  I'm a nationalist. Nationalist.
[01:15:22.000 --> 01:15:32.000]  Use that word. We're going to talk about that word tonight. It is a favorite of the alt-right and is loaded with nativists and racial undertones.
[01:15:32.000 --> 01:15:41.000]  And globalists, well, globalists have been used as a slur of sorts, sometimes even against those in the administration, often with anti-Semitic.
[01:15:41.000 --> 01:15:43.000]  All the U.N. does is enslave you.
[01:15:43.000 --> 01:15:45.000]  Which just happened to make the president come right out.
[01:15:45.000 --> 01:15:48.000]  It's the nation states to pay for everything.
[01:15:48.000 --> 01:15:50.000]  We'll be right back, folks. Stay with us.
[01:15:50.000 --> 01:16:12.000]  But we come back. Obama had a pathetically small crowd.
[01:16:20.000 --> 01:16:24.000]  The Empire by James Dunn, available at Amazon Books.
[01:16:24.000 --> 01:16:31.000]  Hear that? That's the sound of a house being trashed while a gang of thieves ransacked the place.
[01:16:31.000 --> 01:16:34.000]  And what they don't steal will be destroyed.
[01:16:34.000 --> 01:16:38.000]  This year, resolve not to be the next victim of a break-in.
[01:16:38.000 --> 01:16:45.000]  Go to faketv.com and discover a device that creates the illusion someone inside is watching TV, even when you're miles away.
[01:16:45.000 --> 01:16:50.000]  Security is a mindset, and fake TV should be part of your security solution.
[01:16:50.000 --> 01:16:52.000]  Be vigilant, but not fearful.
[01:16:52.000 --> 01:17:21.000]  FakeTV.com
[01:17:23.000 --> 01:17:31.000]  I'm David Hall, founder of Diamond Gusset, where we're proud of our 100% grown and sewn American-made jeans.
[01:17:31.000 --> 01:17:34.000]  Whether you're out for dinner, working on the farm, or on the road,
[01:17:34.000 --> 01:17:39.000]  Diamond Gusset Jeans offers a full spectrum of styles and sizes for any occasion.
[01:17:39.000 --> 01:17:44.000]  To find yours, visit gusset.com. That's G-U-S-S-E-T.com.
[01:17:44.000 --> 01:17:50.000]  Our loyal customers enable us to continue sponsoring Liberty Media outlets like the one you're listening to.
[01:17:50.000 --> 01:17:55.000]  In Liberty, David Hall, Diamond Gusset Jeans Company.
[01:17:55.000 --> 01:18:01.000]  We're bringing back one of the biggest fan-favorite formulas we've ever offered with even better ingredients.
[01:18:01.000 --> 01:18:04.000]  Ultimate bone broth.
[01:18:04.000 --> 01:18:11.000]  InfoWarsLife is proud to bring you a powerhouse bone broth formula to help push you to your limits.
[01:18:11.000 --> 01:18:17.000]  This incredible formula will help you get the most out of your workout with the power of ultra-high-quality bone broth,
[01:18:17.000 --> 01:18:20.000]  one of the most popular health products on the planet.
[01:18:20.000 --> 01:18:23.000]  Built with more than seven different superfoods and crucial compounds,
[01:18:23.000 --> 01:18:28.000]  Ultimate bone broth will help support your healthy muscles, digestion, tendons and ligaments,
[01:18:28.000 --> 01:18:32.000]  while also supporting your body's fight against free radicals.
[01:18:32.000 --> 01:18:38.000]  This incredible chicken bone broth formula contains time-tested ingredients such as turmeric root,
[01:18:38.000 --> 01:18:44.000]  chaga mushroom, goji berry powder, bee pollen, and alfalfa herb powder to support your body.
[01:18:44.000 --> 01:18:48.000]  It's time to experience what Ultimate bone broth can do for you.
[01:18:48.000 --> 01:19:15.000]  Get a bottle of the all-new version of a fan-favorite product today at infowarsstore.com.
[01:19:19.000 --> 01:19:27.000]  But if you will simply realize how epic this is and understand how real this fight is and why we've been made the main target,
[01:19:27.000 --> 01:19:33.000]  and if you financially support us and if you spread the word about our articles and videos, infowars.com,
[01:19:33.000 --> 01:19:38.000]  we won't just continue to stand up against these brutal scumbags, we'll win.
[01:19:38.000 --> 01:19:41.000]  We have huge sales at infowarsstore.com right now,
[01:19:41.000 --> 01:19:44.000]  and we're still able to operate the shopping cart and get stuff shipped out to you
[01:19:44.000 --> 01:19:48.000]  despite the fact that we're trying to block our commerce and you're right to the market.
[01:19:48.000 --> 01:19:52.000]  But if you don't stand up and support us financially, sorrow's the blood we'll spain win.
[01:19:52.000 --> 01:20:18.000]  This is InfoWars Darkest Hour. Lead your support. I'm counting on you.
[01:20:22.000 --> 01:20:29.000]  The boys tell how far Joe fell, and left his living in a cheap hotel.
[01:20:29.000 --> 01:20:37.000]  The desert's quiet, Cleveland's poor, and so the story ends, we're told.
[01:20:37.000 --> 01:20:45.000]  I don't need your prayers, it's true. Save a few, we left it to.
[01:20:45.000 --> 01:20:49.000]  He only did what he had to do.
[01:20:49.000 --> 01:20:53.000]  We are back live broadcasting worldwide.
[01:20:53.000 --> 01:20:58.000]  I want to be a trillion percent clear about this. I'm not on a power trip.
[01:20:58.000 --> 01:21:03.000]  Going to that Trump rally yesterday, the first time, because I don't like attention.
[01:21:03.000 --> 01:21:08.000]  I knew it would happen, but I had no idea how wild it'd be, and I'm talking.
[01:21:08.000 --> 01:21:13.000]  Nine out of ten people stopped me without me even talking or anything.
[01:21:13.000 --> 01:21:18.000]  I was trying to get certain places and I couldn't go anywhere because
[01:21:18.000 --> 01:21:24.000]  yelling, screaming, mobs of people running at me, giving me hugs, you name it.
[01:21:24.000 --> 01:21:28.000]  Men, women, old, young. It was crazy.
[01:21:28.000 --> 01:21:33.000]  And it buoyed my heart to know that we did launch the Restoration of America,
[01:21:33.000 --> 01:21:38.000]  but now we're under massive attack, and if I don't announce how important we are
[01:21:38.000 --> 01:21:45.000]  and how important our work's been, they will destroy us, and then we won't be there to fight in the future.
[01:21:45.000 --> 01:21:49.000]  I want nothing better to bring balance back and to back the globalist off
[01:21:49.000 --> 01:21:53.000]  and to stabilize the country. We'll still have problems, but to not be in this war,
[01:21:53.000 --> 01:21:57.000]  and I would retire right now, man. I've been doing this 23 years,
[01:21:57.000 --> 01:22:03.000]  and I'm so obsessed with it that you're either totally committed or you are,
[01:22:03.000 --> 01:22:08.000]  you're either totally committed or you are out of the game.
[01:22:08.000 --> 01:22:16.000]  And I eat, drink, sleep, this stuff. I got home at midnight last night from Houston.
[01:22:16.000 --> 01:22:23.000]  We drove down there and drove back, and I dreamed all night about Trump
[01:22:23.000 --> 01:22:30.000]  and about the capital and about the Trump rally and about the left
[01:22:30.000 --> 01:22:34.000]  and about the globalist, and just it was all super vivid, super intense,
[01:22:34.000 --> 01:22:39.000]  and I just, I'm just saying, I can't, it's just everything now.
[01:22:39.000 --> 01:22:44.000]  And so when we get censored and banned on 18 sub-accounts on Twitter yesterday
[01:22:44.000 --> 01:22:48.000]  and all the lies and disinfo out there in the media doesn't make me think,
[01:22:48.000 --> 01:22:53.000]  oh, I'm being defeated, I'm being attacked. It makes me think, my God, when does America wake up?
[01:22:53.000 --> 01:23:01.000]  When does Congress do something? You know, we talked yesterday off record to the head of the Trump campaign,
[01:23:01.000 --> 01:23:15.000]  and if you can't say something nice, don't say anything at all, as what Grandma always said.
[01:23:15.000 --> 01:23:20.000]  But we can't sit there and get pissed off about there being people around the president
[01:23:20.000 --> 01:23:24.000]  that are just enjoying being part of the power structure.
[01:23:24.000 --> 01:23:28.000]  We have to be the people that move the ball down the field
[01:23:28.000 --> 01:23:31.000]  and know that the president's on fire and that's why he's under attack.
[01:23:31.000 --> 01:23:39.000]  And, you know, here's the thing.
[01:23:39.000 --> 01:23:45.000]  I've got all these news articles and all these things I should be covering on air right now.
[01:23:45.000 --> 01:23:51.000]  But for me, it really just goes back to how screwed up it is
[01:23:51.000 --> 01:23:56.000]  that we have people actively that want to get rid of our nation, get rid of our borders,
[01:23:56.000 --> 01:24:02.000]  get rid of our country, and who literally hate our success and who are just really bad people.
[01:24:02.000 --> 01:24:11.000]  And it should be much easier to say, I don't want to be communist China or Soviet Russia or socialist Venezuela.
[01:24:11.000 --> 01:24:19.000]  I don't want to have America one big anti-free speech authoritarian control freak pedophile Berkeley.
[01:24:19.000 --> 01:24:25.000]  I mean, the left really are a bunch of demons.
[01:24:25.000 --> 01:24:31.000]  And at the end of the day, more and more, I don't even think that things are a political solution.
[01:24:31.000 --> 01:24:33.000]  It really is a spiritual solution.
[01:24:33.000 --> 01:24:40.000]  And we really are just dealing with a bunch of demon-possessed garbage
[01:24:40.000 --> 01:24:46.000]  who we have been so nice to and put up with and appeased and appeased and appeased
[01:24:46.000 --> 01:24:50.000]  that now they say we can't say nationalist, we can't say mother and father.
[01:24:50.000 --> 01:24:54.000]  Capitalism's bad. You people are scum.
[01:24:54.000 --> 01:24:59.000]  And I don't care what you say about me.
[01:24:59.000 --> 01:25:02.000]  I don't care what you do to me anymore.
[01:25:02.000 --> 01:25:07.000]  I will not bow down to you.
[01:25:07.000 --> 01:25:10.000]  And when I have that spirit, I feel closer to God.
[01:25:10.000 --> 01:25:16.000]  The idea of them winning, the idea of giving into them is torture for me.
[01:25:16.000 --> 01:25:23.000]  And I'm just frustrated up here wondering, what do I do? How do I take action?
[01:25:23.000 --> 01:25:28.000]  I mean, we showed all the proof of Democrats having illegal aliens and others vote in the names of dead people
[01:25:28.000 --> 01:25:30.000]  and all the arrests that are happening.
[01:25:30.000 --> 01:25:34.000]  And then Van Jones is on CNN saying there is no voter fraud.
[01:25:34.000 --> 01:25:36.000]  It does not exist.
[01:25:36.000 --> 01:25:40.000]  When we have all the hidden camera videos of his group and other people's groups
[01:25:40.000 --> 01:25:44.000]  engaged in all sorts of horrible activity and all the Democrat groups
[01:25:44.000 --> 01:25:47.000]  saying we bust in people to vote 10 times a piece.
[01:25:47.000 --> 01:25:52.000]  We bring in homeless people and illegal aliens and it's the head Democrats in New Jersey
[01:25:52.000 --> 01:25:56.000]  and New York and in Illinois all committing crime.
[01:25:56.000 --> 01:25:59.000]  And none of them got their fat asses thrown in present.
[01:25:59.000 --> 01:26:03.000]  And that's why all this scum is so damn arrogant.
[01:26:03.000 --> 01:26:06.000]  Because they have been getting away with things forever.
[01:26:06.000 --> 01:26:10.000]  So I'm going to control myself because I wanted to open the phones up and have a special guest next hour.
[01:26:10.000 --> 01:26:13.000]  And I wanted to have you respond to what's happening, everything that's going on.
[01:26:13.000 --> 01:26:23.000]  It's just no decision that there's not even a decision.
[01:26:23.000 --> 01:26:25.000]  Why would anyone be with these people?
[01:26:25.000 --> 01:26:27.000]  Why would anyone want to be associated with them?
[01:26:27.000 --> 01:26:28.000]  Why would anyone?
[01:26:28.000 --> 01:26:34.000]  You go to Democrat events, I don't feel powerful that they look like mental patients.
[01:26:34.000 --> 01:26:35.000]  Let me tell you something.
[01:26:35.000 --> 01:26:37.000]  If I was a director making a movie about a mental institution,
[01:26:37.000 --> 01:26:42.000]  all I had to do was not pay some casting company millions of dollars for casting.
[01:26:42.000 --> 01:26:47.000]  I would go down to a Democrat party event and every one of them looks crazier
[01:26:47.000 --> 01:26:50.000]  than people you ever saw in the state hospital.
[01:26:50.000 --> 01:27:03.000]  I mean, these are crazy people.
[01:27:03.000 --> 01:27:07.000]  See, I'm not covering news because there's too much news.
[01:27:07.000 --> 01:27:08.000]  It's not there's not enough.
[01:27:08.000 --> 01:27:09.000]  I mean, this is all just insane.
[01:27:09.000 --> 01:27:12.000]  Everything I've got here is just, it's all on infowars.com.
[01:27:12.000 --> 01:27:15.000]  It's all on newswars.com.
[01:27:15.000 --> 01:27:20.000]  And I haven't even gotten into Trump finally got caught using the n-word.
[01:27:20.000 --> 01:27:22.000]  We're going to play a video when we come back in the next segment.
[01:27:22.000 --> 01:27:24.000]  It's a very, very sad moment.
[01:27:24.000 --> 01:27:26.000]  I know you had your heart jumping, your throat there.
[01:27:26.000 --> 01:27:29.000]  Yeah, no, it's, we've got him using the n-word, folks.
[01:27:29.000 --> 01:27:38.000]  And I'm going to say that I support the president using the n-word.
[01:27:38.000 --> 01:27:41.000]  Now, the media will edit that and put that out deceptively.
[01:27:41.000 --> 01:27:42.000]  It doesn't matter.
[01:27:42.000 --> 01:27:43.000]  They're the ones that are deceptive.
[01:27:43.000 --> 01:27:48.000]  When you come back, you'll see what n-word.
[01:27:48.000 --> 01:27:50.000]  Because again, it's not about being emotional.
[01:27:50.000 --> 01:27:51.000]  It's not about being mindless.
[01:27:51.000 --> 01:27:52.000]  It's about executing.
[01:27:52.000 --> 01:27:55.000]  And I have to be the same way.
[01:27:55.000 --> 01:27:59.000]  And I haven't gotten into Obama and like a thousand people at his crowd.
[01:27:59.000 --> 01:28:00.000]  Now they try to edit the video.
[01:28:00.000 --> 01:28:01.000]  We'll get to that.
[01:28:01.000 --> 01:28:06.000]  And then I'll get to the Chinese military working with the kind of Canada to put anti-submarine
[01:28:06.000 --> 01:28:09.000]  devices right off our waters.
[01:28:09.000 --> 01:28:12.000]  I mean, it's just, it's all unbelievable.
[01:28:12.000 --> 01:28:17.000]  But I'll tell you this, I really am most frustrated that we're all going to have to go through
[01:28:17.000 --> 01:28:21.000]  the pain that's coming when it could have been so easy to avoid all this.
[01:28:21.000 --> 01:28:24.000]  But I think really my frustration is it's clear.
[01:28:24.000 --> 01:28:26.000]  The world has cancer.
[01:28:26.000 --> 01:28:28.000]  It's called the left.
[01:28:28.000 --> 01:28:31.000]  And they're not going to go away without a fight.
[01:28:31.000 --> 01:28:35.000]  And they take our morality and our kindness as weakness.
[01:28:35.000 --> 01:28:44.000]  And the frustration is crushing them has no victory in it because they were already crushed.
[01:28:44.000 --> 01:28:46.000]  We're fighting soulless husk.
[01:28:46.000 --> 01:28:48.000]  All right, stay with us.
[01:28:48.000 --> 01:28:50.000]  You know, they are trying to sense the broadcast.
[01:28:50.000 --> 01:29:16.000]  So whatever you do, don't share the links.
[01:29:20.000 --> 01:29:24.000]  In Liberty, David Hall, Diamond Gussett, Gene Company.
[01:29:50.000 --> 01:29:54.000]  Don't risk it when you can take charge of it.
[01:30:21.000 --> 01:30:25.000]  But with the rapid speed of life, we need to be able to keep up the pace.
[01:30:25.000 --> 01:30:31.000]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax
[01:30:31.000 --> 01:30:33.000]  and get the sleep you need.
[01:30:33.000 --> 01:30:35.000]  Wake up refreshed and take on the day.
[01:30:35.000 --> 01:30:40.000]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond
[01:30:40.000 --> 01:30:43.000]  other leading brands at an affordable price.
[01:30:43.000 --> 01:30:47.000]  Get the sleep you deserve and experience the power of knockout.
[01:30:47.000 --> 01:30:51.000]  Head on over to infowarslife.com and say goodbye to fatigue.
[01:30:51.000 --> 01:30:55.000]  That's infowarslife.com.
[01:30:55.000 --> 01:31:00.000]  I want to plow into all of this that I'm going to spend a few minutes here first
[01:31:00.000 --> 01:31:05.000]  just encouraging listeners to understand that when you buy T-shirts
[01:31:05.000 --> 01:31:13.000]  or water filtration systems or books or videos or other material from infowarstore.com
[01:31:13.000 --> 01:31:17.000]  you are funding the revolution. I mean, I cannot say it any clearer.
[01:31:17.000 --> 01:31:21.000]  And so it is essential that you purchase the products at infowarstore.com.
[01:31:21.000 --> 01:31:25.000]  I don't want to thank everybody that has, but we've got the best fluoride-free toothpaste
