[00:00:00.009 --> 00:00:01.370]  Welcome, my friends.
[01:35:45.766 --> 01:35:59.678]  Uh, the guy, the agent in charge of the search, uh, Daniel Casey, uh, threatened my, uh, after they walked in there and, and they looked around and they were looking for guns and they're looking for receipts and all kinds of stuff.
[01:35:59.678 --> 01:36:04.723]  Um, they found the storage room, uh, uh, attached to the house or outside the house.
[01:36:04.723 --> 01:36:10.207]  And, um, they said that, uh, that they had received information.
[01:36:10.207 --> 01:36:12.830]  Well, they had received it because nobody comes to my house.
[01:36:12.830 --> 01:36:13.270]  Number one.
[01:36:13.823 --> 01:36:18.106]  And number two, I says, uh, you know, they asked, uh, to Cersei, I don't have the key.
[01:36:18.106 --> 01:36:20.908]  Sully has the key and I don't know what he's got in there.
[01:36:20.908 --> 01:36:27.492]  So, well, you know, and be honest with you, my wife has no idea what I was doing at the gun show.
[01:36:27.492 --> 01:36:29.193]  She, she knew I went to the gun show.
[01:36:29.193 --> 01:36:30.994]  You know, I sold my boat.
[01:36:30.994 --> 01:36:33.756]  But the thing about it was that, uh, they threatened her.
[01:36:33.756 --> 01:36:41.421]  Casey threatened her by saying, look, if you don't let us search, uh, sign the consent to search, we're going to call the cops and news media.
[01:36:42.014 --> 01:36:57.440]  And it's going to be an embarrassment for you all, and if you still don't, then we're going to wait for your grandkids to come home from school so we can, because my wife, my daughter lives here with her grandkids, and so you need to sign this consent.
[01:36:57.440 --> 01:37:00.221]  So she signed the consent out of fear.
[01:37:00.221 --> 01:37:01.902]  That's terrorism right there.
[01:37:01.902 --> 01:37:03.622]  That's as jackbooted as it gets.
[01:37:03.622 --> 01:37:10.585]  Out of fear, so they took the hinges off the door and they found an AR, an AK, two hunting rifles, and a shotgun.
[01:37:11.263 --> 01:37:12.083]  Well, let's be clear.
[01:37:12.083 --> 01:37:12.844]  They'll spin that.
[01:37:12.844 --> 01:37:14.525]  You mean semi-automatic?
[01:37:14.525 --> 01:37:16.486]  Yes, semi-automatic.
[01:37:16.486 --> 01:37:17.106]  Yeah, Mac 90 AR-15.
[01:37:17.106 --> 01:37:23.149]  The guns that I had for sale at the gun shows, they had one of the guns that was under my name.
[01:37:23.149 --> 01:37:25.070]  They'll probably convert those over to full-auto.
[01:37:25.070 --> 01:37:25.830]  No, no, nothing at all.
[01:37:25.830 --> 01:37:29.532]  They'll probably convert them, but they've been caught doing that in Illinois.
[01:37:29.532 --> 01:37:31.573]  So, you know, it's something that...
[01:37:33.002 --> 01:37:33.343]  I don't
[01:37:52.825 --> 01:37:57.146]  We're doing what I did, but, you know, it's just, I mean, I don't have an attorney right now.
[01:37:57.146 --> 01:37:58.686]  Well, I mean, I've been at the gun show with you.
[01:37:58.686 --> 01:38:03.467]  You'll be there selling your books, and you'll have two or three guns, handguns, rifles you're selling.
[01:38:03.467 --> 01:38:03.847]  Exactly.
[01:38:03.847 --> 01:38:06.348]  I mean, they want to shut down gun shows.
[01:38:06.348 --> 01:38:09.228]  They haven't been able to, so they just harass everybody.
[01:38:09.228 --> 01:38:15.769]  Yeah, there are guys at the gun show right now, if we speak, that don't have a license to sell guns, yet they sell 15, 20, 30 AR-15s.
[01:38:19.399 --> 01:38:21.020]  Uh, to people without license.
[01:38:21.020 --> 01:38:26.904]  And it's the law that they can do it, and the government wants all guns registered so they don't like it.
[01:38:26.904 --> 01:38:27.805]  Exactly.
[01:38:27.805 --> 01:38:29.766]  Now, what happened to you in San Antonio?
[01:38:29.766 --> 01:38:31.727]  I want to hear about what they said to you.
[01:38:31.727 --> 01:38:34.729]  I mean, this is admission, this is political persecution.
[01:38:34.729 --> 01:38:35.690]  Tell us about it.
[01:38:35.690 --> 01:38:43.195]  Well, what happened was, uh, they, uh, I went up there and picked up the guns that I'd given
[01:38:44.224 --> 01:38:44.485]  Yeah, exactly.
[01:38:44.485 --> 01:38:47.229]  And I got stopped by DPS with an agent in the back of the car.
[01:38:47.229 --> 01:38:48.170]  They profiled me on the stop.
[01:39:00.376 --> 01:39:05.179]  Saying that I didn't use the proper measuring to pass the vehicle.
[01:39:05.179 --> 01:39:10.142]  Well, this is them just staging it so they don't know that your friend was working for them.
[01:39:10.142 --> 01:39:13.645]  Yeah, and the thing about it is they ask me a whole bunch of questions.
[01:39:13.645 --> 01:39:14.885]  Do I carry a handgun?
[01:39:14.885 --> 01:39:16.947]  I say, no, I don't carry a handgun.
[01:39:16.947 --> 01:39:20.109]  Do you have a handgun in the truck?
[01:39:20.109 --> 01:39:24.091]  And the guns that I just bought were in the bed of the pickup.
[01:39:24.091 --> 01:39:27.614]  And one of the state troopers went ballistic.
[01:39:28.850 --> 01:39:36.474]  Uh, from my book, he says, this is a conspiracy theorist book, and you know, he went off.
[01:39:36.474 --> 01:39:37.554]  Well, let me stop you.
[01:39:37.554 --> 01:39:39.935]  In my film, Road to Tyranny, it's the squad car video.
[01:39:39.935 --> 01:39:44.317]  They find a pocket constitution, one of my videos flip out and say we're arresting her for it.
[01:39:44.317 --> 01:39:46.999]  That's Texas now, this was in Virginia.
[01:39:46.999 --> 01:39:49.800]  They've been taught through the FBI training manuals that
[01:39:50.416 --> 01:39:52.018]  Patriotism is evil.
[01:39:52.018 --> 01:39:55.441]  So now he goes ballistic because of your book.
[01:39:55.441 --> 01:39:56.422]  Now this is the new America.
[01:39:56.422 --> 01:39:59.465]  He's now a commissar, political officer.
[01:39:59.465 --> 01:40:01.848]  He's got a Vietnam vet, former DEA agent.
[01:40:02.763 --> 01:40:04.845]  He's been all over national television and films.
[01:40:04.845 --> 01:40:06.466]  Very famous exposing this.
[01:40:06.466 --> 01:40:07.827]  No criminal record.
[01:40:07.827 --> 01:40:09.808]  He's got him right where he wants him.
[01:40:09.808 --> 01:40:12.510]  Now, go back and go slowly over this because I didn't know this part.
[01:40:12.510 --> 01:40:15.312]  They find the evil Powder Burns book.
[01:40:15.312 --> 01:40:17.934]  They find a book about... Oh my gosh!
[01:40:17.934 --> 01:40:18.975]  What did he say?
[01:40:18.975 --> 01:40:20.456]  Well, he said he found the book.
[01:40:20.456 --> 01:40:23.959]  He brought it up and choked at him on my face.
[01:40:23.959 --> 01:40:29.342]  And that should be on the camera of the vehicle that he had the camera on.
[01:40:29.342 --> 01:40:30.003]  You gotta get it.
[01:40:30.003 --> 01:40:31.364]  He kept saying to me, you know,
[01:40:31.843 --> 01:40:35.064]  You're a conspiracy theorist and you're doing this and you're doing that.
[01:40:35.064 --> 01:40:36.705]  What's wrong with you?
[01:40:36.705 --> 01:40:38.646]  I mean, why are you acting that way?
[01:40:38.646 --> 01:40:42.948]  Well, we got you and we have a warrant for your arrest, which they did.
[01:40:42.948 --> 01:40:45.229]  I had a warrant already for my arrest and they arrested me.
[01:40:45.954 --> 01:40:47.115]  And ATF came by.
[01:40:47.115 --> 01:40:49.497]  So this was a pleasure celebration.
[01:40:49.497 --> 01:40:54.080]  In fact, he was letting you know, hey you son of a bitch, you expose me to ship drugs in.
[01:40:54.080 --> 01:40:54.740]  Absolutely.
[01:40:54.740 --> 01:40:55.981]  Your life's over.
[01:40:55.981 --> 01:40:57.542]  You don't mess with our business.
[01:40:57.542 --> 01:41:11.933]  Yeah, and then, you know, I took my cell phones away and I said, yeah, yeah, I recognize this name, I recognize that name, and yeah, yeah, yeah, you're the guy, you're the guy, and they handcuffed me, and they took me to jail, and they threw me with the
[01:41:12.458 --> 01:41:18.740]  You know, not only did they throw me with the population, Alex, I had $207 in my pocket.
[01:41:18.740 --> 01:41:22.201]  I had my gold chain on and I had my wallet.
[01:41:22.201 --> 01:41:27.782]  They threw me in the population with every personal item I had in my pocket.
[01:41:27.782 --> 01:41:30.723]  They were supposed to take that out, but it's like they threw me in there to
[01:41:31.673 --> 01:41:36.197]  Well, that's what they did to the two Border Patrol agents that did their job, and they've almost been killed, both of them.
[01:41:36.197 --> 01:41:38.398]  Now, let's go to Ramos and Cambion.
[01:41:38.398 --> 01:41:39.679]  That's how they do it.
[01:41:39.679 --> 01:41:41.021]  Let's go back here, though.
[01:41:41.021 --> 01:41:49.407]  I want to be clear about this, because you told me on the phone, when did they make the comments about, oh, we've seen you on Showtime, you know, you shouldn't be politically active.
[01:41:49.407 --> 01:41:52.009]  When did they say all that and repeat exactly what they said?
[01:41:52.009 --> 01:41:59.936]  Well, what happened was, when I got picked up, they took me to the ATR office, and they brought a big book with my picture.
[01:42:01.188 --> 01:42:10.874]  Uh, all the guns that I've bought and with my name and, uh, you know, saying it says, yeah, one of the guys that works for Homeland Security was in the military for 10 years.
[01:42:10.874 --> 01:42:13.996]  Says, yeah, you've got a very interesting, uh, uh, website.
[01:42:13.996 --> 01:42:16.817]  And this man, he says, well, I'm glad you liked it.
[01:42:16.817 --> 01:42:17.958]  And he just smiled at me.
[01:42:17.958 --> 01:42:22.481]  And, and then, uh, we known about you for a long and doing this and doing that.
[01:42:22.481 --> 01:42:30.145]  And, um, you know, I know you have a lot of intelligence, which I do it because a lot of people came and talked to me at the gun shows.
[01:42:30.788 --> 01:42:32.669]  The good, the bad, and the ugly.
[01:42:32.669 --> 01:42:35.309]  And they said, well, you know what?
[01:42:35.309 --> 01:42:39.751]  They read me my rights, but at no time did they tell me, do you want to speak to us?
[01:42:39.751 --> 01:42:45.773]  They just kept asking me questions, and I was just trying to weave myself around it.
[01:42:45.773 --> 01:42:51.595]  And they said, well, if you talk to us, we'll let the judge to leave you out on a PR bond.
[01:42:51.595 --> 01:42:55.816]  I said, look, I need to talk to an attorney before I talk to you guys.
[01:42:55.816 --> 01:42:56.996]  So he called the U.S.
[01:42:56.996 --> 01:42:58.637]  Attorney and said, well, he's going to cooperate.
[01:42:59.844 --> 01:43:04.387]  So I went before the judge the following day, you know, shackled like an animal.
[01:43:04.387 --> 01:43:09.930]  And the judge says, well, you know, we're letting you out on your PR bond because you don't have a criminal history.
[01:43:09.930 --> 01:43:11.031]  You don't do this.
[01:43:11.031 --> 01:43:15.974]  And the only thing we asked you to do, the judge says, was for you to get psychological help.
[01:43:15.974 --> 01:43:20.637]  I says, I've been doing that for years and I'm taking my medication for it.
[01:43:20.637 --> 01:43:24.840]  But yet it didn't matter to ATF because they went ahead and just threw me
[01:43:25.726 --> 01:43:32.310]  Into the population, without taking the medication, without... But when did they... This is the key.
[01:43:32.310 --> 01:43:37.353]  Now, shaking your book in your face because you witnessed the Alapongo drug dealing and all that, which is all admitted.
[01:43:37.353 --> 01:43:51.501]  I mean, that idiot cop, that idiot state trooper should be made to sit down and watch the 50-something hours of C-SPAN hearings with the solicitor general, inspector general, the CIA, admitting the CIA shipped in cocaine and created the crack.
[01:43:51.501 --> 01:43:52.241]  I mean, it's admitted!
[01:43:53.084 --> 01:43:53.505]  Exactly.
[01:43:53.505 --> 01:43:54.426]  It's so dumb.
[01:43:54.426 --> 01:43:58.690]  I mean, you know, the low-level cops don't deal drugs, so they get real mad hearing about it.
[01:43:58.690 --> 01:44:03.675]  They don't know that all over the country there have been tens of thousands of convictions of top detectives.
[01:44:03.675 --> 01:44:05.177]  They're just idiots, man.
[01:44:05.177 --> 01:44:06.218]  Yeah, well, not only that.
[01:44:06.218 --> 01:44:10.502]  Here in South Texas, we've got more federal agents getting arrested for corruption.
[01:44:10.502 --> 01:44:12.565]  Oh, it's been all over the news.
[01:44:12.565 --> 01:44:15.287]  And basically, you know, I was the target for them.
[01:44:16.081 --> 01:44:17.462]  I was phone-worn by the 59th District.
[01:44:17.462 --> 01:44:18.743]  What did you say to this State Troop?
[01:44:18.743 --> 01:44:23.447]  I ought to say, how dare you be so anti-American to shake a book in my face?
[01:44:23.447 --> 01:44:25.768]  I said, how do you know it's a conspiracy theorist book?
[01:44:25.768 --> 01:44:26.709]  You haven't even read it!
[01:44:26.709 --> 01:44:28.871]  Well, I don't need to read it.
[01:44:28.871 --> 01:44:30.692]  They're talking about how U.S.
[01:44:30.692 --> 01:44:32.033]  government ran drugs.
[01:44:32.033 --> 01:44:32.694]  Well, they did!
[01:44:32.694 --> 01:44:40.199]  You know, there's a couple of bipartisan investigations by the Senate and the Congressional hearings that say that they did.
[01:44:40.199 --> 01:44:44.543]  And he was just making fun of me and, you know, shaking a book in my face, you know,
[01:44:45.524 --> 01:44:47.589]  And going very unprofessional.
[01:44:47.589 --> 01:44:54.146]  The other guy that was with him was a non-Latino guy and he was very, very professional.
[01:44:55.103 --> 01:44:58.604]  Because, you know, we have to arrest you because we have a warrant for your arrest.
[01:44:58.604 --> 01:45:01.226]  Wait a minute, you're saying it was a Latino that was screaming at you?
[01:45:01.226 --> 01:45:05.287]  Oh yeah, yeah, a guy, you know, a Latino.
[01:45:05.287 --> 01:45:06.188]  Hey, why is that?
[01:45:06.188 --> 01:45:08.709]  Because I've seen a lot of arrests in a lot of places.
[01:45:08.709 --> 01:45:10.169]  He said it was a black cop.
[01:45:10.169 --> 01:45:11.590]  They'll be even meaner to blacks.
[01:45:11.590 --> 01:45:15.191]  And Mexicans, it seems like are meaner than, you know, in Texas to Mexicans.
[01:45:15.191 --> 01:45:16.292]  What is that?
[01:45:16.292 --> 01:45:17.212]  Well, I don't know.
[01:45:19.403 --> 01:45:22.267]  They think that they're doing a favor to the feds?
[01:45:22.267 --> 01:45:25.572]  That there's a possibility maybe that they'll get fired by them?
[01:45:25.572 --> 01:45:30.538]  That's the only logical thing I can think about because, you know, why be that way?
[01:45:30.538 --> 01:45:32.321]  I mean, why not be a professional about it?
[01:45:33.252 --> 01:45:37.693]  Why go off and, you know, he's showing off in front of the ATF?
[01:45:37.693 --> 01:45:44.716]  Look, he felt bad because he knows the government brings the drugs in and it makes his whole job sending zit-faced kids to prison for marijuana.
[01:45:44.716 --> 01:45:47.096]  He just, they're guilty and you should be guilty!
[01:45:47.096 --> 01:45:48.297]  It's evil!
[01:45:48.297 --> 01:45:55.679]  It is against the law to profile, you know, they stopped me not because of a traffic violation and I was going to get a warning and this man
[01:45:56.252 --> 01:45:59.193]  They stopped me because ATL was in the backseat of the car.
[01:45:59.193 --> 01:46:03.276]  Oh, I know, and they had to, like, you're stupid, like, you don't know that it was all a setup.
[01:46:03.276 --> 01:46:05.176]  That's so you don't think it was a sting.
[01:46:05.176 --> 01:46:05.857]  Yeah.
[01:46:05.857 --> 01:46:07.157]  I mean, give me a break.
[01:46:07.157 --> 01:46:15.542]  One of the worst things they kept saying to me, Alex, was the fact that the guy that told me the guy was also arrested was also arrested.
[01:46:15.542 --> 01:46:21.625]  Well, a week later that I went to see the public defender, he said, you know, this guy has not been arrested.
[01:46:21.625 --> 01:46:22.445]  He's not in the system.
[01:46:22.887 --> 01:46:23.527]  It was never an arrest.
[01:46:23.527 --> 01:46:25.408]  No, they always do stage arrests.
[01:46:25.408 --> 01:46:25.728]  Yeah.
[01:46:25.728 --> 01:46:32.870]  Well, they keep busting top Al-Qaeda people, and then two years later you'll hear, oh, they were CIA, and that was a fake arrest just to protect them.
[01:46:32.870 --> 01:46:33.430]  Yeah.
[01:46:33.430 --> 01:46:47.314]  Well, you know, and that's what they did to me, and now I got a court hearing next week, and I don't have an attorney, and I'm trying to get some funds to hire one, because I, uh... Well, let me just tell the BATF something, and all the rest of them.
[01:46:47.314 --> 01:46:49.615]  You think you keep winning, hurting all these innocent people?
[01:46:50.501 --> 01:46:55.482]  The eugenicists running this at the level way above you put poison in your water by design.
[01:46:55.482 --> 01:46:56.282]  We have the documents.
[01:46:56.282 --> 01:46:58.783]  They put cancer viruses and mercury in your shots.
[01:46:58.783 --> 01:47:01.203]  They're carrying out eugenics operations against you.
[01:47:01.203 --> 01:47:03.524]  If you're too stupid to figure out what that is, you better.
[01:47:03.524 --> 01:47:06.725]  The New World Order hates you just as much as they hate Sally and me.
[01:47:06.725 --> 01:47:09.485]  And you ought to realize that you think you're evil.
[01:47:09.485 --> 01:47:11.046]  You think you're tough stuff.
[01:47:11.046 --> 01:47:16.387]  The people above us and above the entire population are totally wicked.
[01:47:17.435 --> 01:47:25.379]  And believe me, they love hurting their own, and they plan on taking your pension funds, totally collapsing everything, and screwing you, too.
[01:47:25.379 --> 01:47:30.302]  So, they're above all of us, and you need to know you are with us, whether you know it or not.
[01:47:30.302 --> 01:47:32.042]  And let me tell evil cops something, too.
[01:47:32.042 --> 01:47:42.288]  In the Bible, there's nothing more evil than people in power positions bearing false witness and abusing good men, good women, widows, veterans, people like that.
[01:47:42.288 --> 01:47:43.888]  And you may not believe in God, but I know.
[01:47:43.888 --> 01:47:44.669]  I don't believe, I know.
[01:47:45.541 --> 01:47:47.222]  I know there's a power in this universe.
[01:47:47.222 --> 01:47:47.982]  Let me tell you something.
[01:47:47.982 --> 01:47:52.304]  When you do evil stuff like this, you're getting the worst karma, you could call it.
[01:47:52.304 --> 01:47:52.964]  You can imagine.
[01:47:52.964 --> 01:47:55.405]  You don't have to wait until you die or any of that.
[01:47:55.405 --> 01:47:57.166]  You are going to have hellish lives.
[01:47:57.166 --> 01:47:59.247]  You're miserable because you're evil.
[01:47:59.247 --> 01:48:01.568]  And no amount of money and power will make you happy.
[01:48:01.568 --> 01:48:03.729]  You're not going to be happy until you're a good person.
[01:48:03.729 --> 01:48:11.372]  And you ought to just, just like Saul of Tarsus, you ought to wake up and stop being evil and hit your knees and stop serving this.
[01:48:11.372 --> 01:48:13.233]  Shelly, do you agree with that statement?
[01:48:13.233 --> 01:48:13.954]  Absolutely.
[01:48:13.954 --> 01:48:14.794]  You know, because
[01:48:15.700 --> 01:48:22.142]  You know, I've always been... I now would say this generation of law enforcement guys, they're coming out.
[01:48:22.142 --> 01:48:27.403]  They think that they're about the law, that they can break every law there is.
[01:48:27.403 --> 01:48:29.624]  All law enforcement, we did it the hard way.
[01:48:29.624 --> 01:48:31.124]  We did it the right way.
[01:48:31.124 --> 01:48:34.085]  We did it with evidence and so forth.
[01:48:34.085 --> 01:48:35.425]  You don't manufacture evidence.
[01:48:35.425 --> 01:48:41.127]  You don't go out and you don't have the probable cause to get a search warrant.
[01:48:41.127 --> 01:48:44.968]  You don't go to a house and just threaten people to search the house.
[01:48:45.915 --> 01:48:51.560]  Uh, you know, this is the new generation of law enforcement that we have that they think that they're above the law.
[01:48:51.560 --> 01:48:53.322]  And they're not.
[01:48:53.322 --> 01:49:01.069]  I called John Kerry's office the other day and they're supposed to start an inquiry into my arrest.
[01:49:01.821 --> 01:49:08.324]  And I'm telling you, I'm going to try to use every politician from Maxine Waters, if anybody knows her up in California.
[01:49:08.324 --> 01:49:09.745]  That's right, you testified.
[01:49:09.745 --> 01:49:25.832]  I testified before some committees, and I sent my testimonial to them, and the House Select Committee on Intelligence withdrew, what's his name, the guy that's in charge of the House Select Committee on Intelligence, Porter Goss.
[01:49:25.832 --> 01:49:30.234]  And Maxine Waters testified about my knowledge.
[01:49:31.387 --> 01:49:34.170]  Uh, John Kerry, I'm doing the Iran Contra investigation.
[01:49:34.170 --> 01:49:39.395]  It's also going to be the files I'm going to open up, uh, just as a defense of what I did for the United States.
[01:49:39.395 --> 01:49:45.240]  Now, Sally, do you think this is locals going after you because you're exposing their corruption, or do you think this is the big boys?
[01:49:46.617 --> 01:49:51.901]  I think it's both, to be honest with you, because I did go after the ATF locally, number one.
[01:49:51.901 --> 01:50:03.069]  Number two, the AUSA's Attorney's Office had phone-warned me about coming after me several years ago in a drug case, and that they were going to get me.
[01:50:03.069 --> 01:50:10.314]  And I've been a target of probably the FBI and the DEA, and especially the DEA, because
[01:50:12.601 --> 01:50:14.983]  And you said the DA told you, I'm gonna get you.
[01:50:14.983 --> 01:50:16.083]  Well, God's gonna get them, not us.
[01:50:16.083 --> 01:50:17.244]  And they don't believe, but they will.
[01:50:17.244 --> 01:50:17.564]  They will.
[01:50:17.564 --> 01:50:18.725]  We'll be right back.
[01:50:42.876 --> 01:50:43.579]  We're good.
[01:50:51.363 --> 01:50:54.205]  Terror Storm, a history of government-sponsored terror.
[01:50:54.205 --> 01:50:55.766]  Loose Change Final Cut.
[01:50:55.766 --> 01:50:57.927]  Endgame, blueprint for global enslavement.
[01:50:57.927 --> 01:50:59.828]  The true story of the Bilderberg Group.
[01:50:59.828 --> 01:51:01.309]  The late great USA.
[01:51:01.309 --> 01:51:03.090]  America, freedom to fascism.
[01:51:03.090 --> 01:51:10.114]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[01:51:10.114 --> 01:51:14.176]  When you visit prisonplanet.com, you can connect to our amazing online store.
[01:51:14.176 --> 01:51:17.578]  Whether you're looking for survival and wellness products like Berkey water filters,
[01:51:17.958 --> 01:51:20.720]  Or you would like a book on the history of the Federal Reserve.
[01:51:20.720 --> 01:51:23.802]  We've got the most well-researched and documented titles.
[01:51:23.802 --> 01:51:26.163]  All available at PrisonPlanet.com.
[01:51:26.163 --> 01:51:31.867]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[01:51:31.867 --> 01:51:36.830]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[01:51:37.871 --> 01:51:48.475]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[01:51:48.475 --> 01:51:50.675]  Join the info war today!
[01:51:50.675 --> 01:51:52.736]  Gasoline prices are out of control.
[01:51:52.736 --> 01:51:56.037]  Are you tired of giving your hard-earned dollars to the major oil companies?
[01:51:56.037 --> 01:52:00.619]  Did you know that the oil companies have developed special products to increase mileage in their own vehicles?
[01:52:00.999 --> 01:52:03.880]  Very few consumers even know such products exist.
[01:52:03.880 --> 01:52:08.962]  SFR has obtained this technology that is backed by testing that the major oil companies have run.
[01:52:08.962 --> 01:52:10.943]  Yet they don't want you to know about them.
[01:52:10.943 --> 01:52:16.925]  This product is made right here in the United States and is not a typical gas treatment found at your local store.
[01:52:16.925 --> 01:52:19.046]  SFR lasts up to six months.
[01:52:19.046 --> 01:52:22.888]  SFR works so well that it even improves mileage on new cars.
[01:52:23.368 --> 01:52:34.772]  SFR recently ran this ad and the response from all over the United States was so strong that they are allowing my listeners to buy one at their regular price of $9.95 and get another one free of charge.
[01:52:34.772 --> 01:52:40.054]  If you are not completely delighted with the savings, SFR will refund the purchase price and shipping.
[01:52:40.054 --> 01:52:43.335]  Share in the oil company's secret and get SFR now.
[01:52:43.335 --> 01:52:43.855]  Call 888-USE-SFR1.
[01:52:43.855 --> 01:52:45.516]  That's 888-USE-SFR1 today!
[01:52:50.603 --> 01:52:52.583]  Heart disease is on the rise.
[01:52:52.583 --> 01:52:59.545]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms are there.
[01:52:59.545 --> 01:53:07.947]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[01:53:07.947 --> 01:53:13.668]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[01:53:14.048 --> 01:53:15.690]  My blood pressure has normalized.
[01:53:15.690 --> 01:53:17.993]  My diabetes has totally improved.
[01:53:17.993 --> 01:53:22.398]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[01:53:22.398 --> 01:53:24.620]  I recommend Heart and Body Extract to everyone.
[01:53:24.620 --> 01:53:32.389]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[01:53:32.549 --> 01:53:35.111]  Order your two-month supply today by calling 866-295-5305.
[01:53:35.111 --> 01:53:35.851]  That's 866-295-5305.
[01:53:35.851 --> 01:53:36.972]  Or order online at HBextract.com.
[01:53:36.972 --> 01:53:37.913]  Heart and Body Extract, 866-295-5305.
[01:53:37.913 --> 01:53:38.733]  Or HBextract.com.
[01:53:53.516 --> 01:54:00.117]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:54:00.117 --> 01:54:05.299]  It's Alex Jones and the GCN Radio Network.
[01:54:05.299 --> 01:54:10.540]  I got so busy talking to Shelly that I forgot that I wanted to bring Kevin Booth back on for 10-15 minutes with him.
[01:54:10.540 --> 01:54:15.841]  We're going to call Kevin now and see if we can get him on because Shelly is in this American Drug War film.
[01:54:17.530 --> 01:54:23.432]  Sully, you told me off-air that the agents at BATF said, yeah, you're a big political guy, yeah.
[01:54:23.432 --> 01:54:26.653]  Saw you on TV, yeah, shouldn't be political.
[01:54:26.653 --> 01:54:32.954]  I think that's key testimony, and the fact that the cop was waving your book in your face, that's your First Amendment right.
[01:54:32.954 --> 01:54:35.055]  You've testified before Congress.
[01:54:35.055 --> 01:54:39.996]  They've had the CIA Inspector General admit that the CIA brought drugs in.
[01:54:39.996 --> 01:54:42.937]  And still these cops think it's illegal to say it.
[01:54:43.627 --> 01:55:03.287]  It's kind of like Kelly Rushing in Lyon County, Kentucky, one of my listeners, on one VHS tape had Ron Paul's congressional speech called Neocon on the eve of the war, and then part of my film, The Road to Tyranny, on it, and the police, in court, I mean, I talked to the judge on the phone, I called him at home, I said, why are you, he said, well, I'm talking about the case, but yeah, it's going forward, it was in the newspaper.
[01:55:03.994 --> 01:55:05.555]  And they tried to send him to jail.
[01:55:05.555 --> 01:55:08.056]  They said, this film talks bad about police.
[01:55:08.056 --> 01:55:09.237]  This congressman does.
[01:55:09.237 --> 01:55:11.538]  It's illegal to have these videos.
[01:55:11.538 --> 01:55:15.140]  I mean, the cops think... Folks, I'm not joking here.
[01:55:15.140 --> 01:55:20.063]  The police, a lot of them, think videos of Ron Paul are illegal.
[01:55:20.063 --> 01:55:21.604]  I mean, they don't know what America is.
[01:55:21.604 --> 01:55:23.105]  They think free speech is illegal.
[01:55:23.105 --> 01:55:27.468]  They think... Shelley, how did we fall this far?
[01:55:27.468 --> 01:55:28.088]  Well, um...
[01:55:29.270 --> 01:55:35.556]  Education, I think, these people that are coming into law enforcement have no concept of what law enforcement is all about.
[01:55:35.556 --> 01:55:39.379]  They think that they carry a gun and a badge and they can do whatever they want to do.
[01:55:39.379 --> 01:55:45.525]  And that's why you have a lot of them, a big number of them, being arrested for civil rights violations.
[01:55:45.525 --> 01:55:47.047]  What Mr. Casey did here
[01:55:47.697 --> 01:55:50.459]  He violated the Constitutional laws of my wife.
[01:55:50.459 --> 01:55:52.101]  He violated both laws.
[01:55:52.101 --> 01:55:55.123]  I mean, he violated the Fourth Amendment right, I'm certain to hear.
[01:55:55.123 --> 01:56:03.410]  According to your report, which everything you've ever told me has been true, in fact, you usually even water things down against yourself in the name of being honest, Celia.
[01:56:03.410 --> 01:56:04.531]  Frankly, a lot of people do that.
[01:56:04.531 --> 01:56:06.112]  They beat themselves up.
[01:56:06.112 --> 01:56:13.298]  But according to what you've said, there's no doubt that he terroristically, with terroristic threats, engaged in extortion.
[01:56:13.838 --> 01:56:13.998]  Exactly.
[01:56:13.998 --> 01:56:16.860]  And you know, there's court cases where the people are not in court because whatever was seized was
[01:56:29.705 --> 01:56:31.967]  I came illegally, and that's why I'm an expert on this.
[01:56:31.967 --> 01:56:33.088]  I'm an expert witness.
[01:56:33.088 --> 01:56:36.111]  Well, you are an expert witness, and am I right that it's racketeering?
[01:56:36.111 --> 01:56:36.851]  Oh, absolutely.
[01:56:36.851 --> 01:56:38.793]  It's an expert witness.
[01:56:38.793 --> 01:56:43.978]  You know, you violate the law, and you fight the law, what they did illegally.
[01:56:43.978 --> 01:56:47.701]  I mean, that's grounds to throw out the case.
[01:56:47.701 --> 01:56:51.705]  Not only throw out the case, but, you know, you have grounds for an appeal.
[01:56:51.705 --> 01:56:56.569]  And what it is, is that at this time period, Alex, I got no money.
[01:56:57.190 --> 01:57:01.671]  If you guys have an opportunity to buy one of my books, I've got 500 books left.
[01:57:01.671 --> 01:57:05.272]  And I want to sell them because I need my defense funds.
[01:57:05.272 --> 01:57:08.112]  You can email me at powderburns at prodigy dot net.
[01:57:08.112 --> 01:57:08.812]  Let's do that right now.
[01:57:08.812 --> 01:57:09.313]  Let's stop.
