[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[01:40:13.000 --> 01:40:41.000]  For more information, visit HBextract.com.
[01:40:41.000 --> 01:41:09.000]  For more information, visit HBextract.com.
[01:41:09.000 --> 01:41:37.000]  For more information, visit HBextract.com.
[01:41:37.000 --> 01:42:05.000]  For more information, visit HBextract.com.
[01:42:05.000 --> 01:42:33.000]  For more information, visit HBextract.com.
[01:42:33.000 --> 01:43:01.000]  For more information, visit HBextract.com.
[01:43:01.000 --> 01:43:29.000]  For more information, visit HBextract.com.
[01:43:29.000 --> 01:43:57.000]  For more information, visit HBextract.com.
[01:43:57.000 --> 01:44:25.000]  For more information, visit HBextract.com.
[01:44:25.000 --> 01:44:53.000]  For more information, visit HBextract.com.
[01:44:53.000 --> 01:45:21.000]  For more information, visit HBextract.com.
[01:45:21.000 --> 01:45:49.000]  For more information, visit HBextract.com.
[01:45:49.000 --> 01:46:17.000]  For more information, visit HBextract.com.
[01:46:17.000 --> 01:46:45.000]  For more information, visit HBextract.com.
[01:46:45.000 --> 01:47:13.000]  For more information, visit HBextract.com.
[01:47:13.000 --> 01:47:41.000]  For more information, visit HBextract.com.
[01:47:41.000 --> 01:48:09.000]  For more information, visit HBextract.com.
[01:48:09.000 --> 01:48:31.000]  For more information, visit HBextract.com.
[01:48:31.000 --> 01:48:59.000]  For more information, visit HBextract.com.
[01:48:59.000 --> 01:49:27.000]  For more information, visit HBextract.com.
[01:49:27.000 --> 01:49:55.000]  For more information, visit HBextract.com.
[01:49:55.000 --> 01:50:23.000]  For more information, visit HBextract.com.
[01:50:23.000 --> 01:50:51.000]  For more information, visit HBextract.com.
[01:50:51.000 --> 01:51:13.000]  For more information, visit HBextract.com.
[01:51:21.000 --> 01:51:49.000]  For more information, visit HBextract.com.
[01:51:49.000 --> 01:51:59.000]  For more information, visit HBextract.com.
[01:52:19.000 --> 01:52:47.000]  For more information, visit HBextract.com.
[01:52:47.000 --> 01:53:07.000]  For more information, visit HBextract.com.
[01:53:07.000 --> 01:53:27.000]  For more information, visit HBextract.com.
[01:53:27.000 --> 01:53:55.000]  For more information, visit HBextract.com.
[01:53:57.000 --> 01:54:25.000]  For more information, visit HBextract.com.
[01:54:25.000 --> 01:54:53.000]  For more information, visit HBextract.com.
[01:54:53.000 --> 01:55:21.000]  For more information, visit HBextract.com.
[01:55:21.000 --> 01:55:49.000]  For more information, visit HBextract.com.
[01:55:49.000 --> 01:56:17.000]  For more information, visit HBextract.com.
[01:56:17.000 --> 01:56:43.000]  For more information, visit HBextract.com.
[01:56:43.000 --> 01:57:11.000]  For more information, visit HBextract.com.
[01:57:11.000 --> 01:57:39.000]  For more information, visit HBextract.com.
[01:57:39.000 --> 01:58:07.000]  For more information, visit HBextract.com.
[01:58:07.000 --> 01:58:35.000]  For more information, visit HBextract.com.
[01:58:35.000 --> 01:59:03.000]  For more information, visit HBextract.com.
[01:59:03.000 --> 01:59:31.000]  For more information, visit HBextract.com.
[01:59:31.000 --> 01:59:59.000]  For more information, visit HBextract.com.
[01:59:59.000 --> 02:00:27.000]  For more information, visit HBextract.com.
[02:00:27.000 --> 02:00:55.000]  For more information, visit HBextract.com.
[02:00:55.000 --> 02:01:23.000]  For more information, visit HBextract.com.
[02:01:23.000 --> 02:01:51.000]  For more information, visit HBextract.com.
[02:01:51.000 --> 02:02:19.000]  For more information, visit HBextract.com.
[02:02:19.000 --> 02:02:47.000]  For more information, visit HBextract.com.
[02:02:47.000 --> 02:03:15.000]  For more information, visit HBextract.com.
[02:03:15.000 --> 02:03:43.000]  For more information, visit HBextract.com.
[02:03:43.000 --> 02:04:11.000]  For more information, visit HBextract.com.
[02:04:11.000 --> 02:04:39.000]  For more information, visit HBextract.com.
[02:04:39.000 --> 02:04:59.000]  For more information, visit HBextract.com.
[02:04:59.000 --> 02:05:27.000]  For more information, visit HBextract.com.
[02:05:27.000 --> 02:05:55.000]  For more information, visit HBextract.com.
[02:05:55.000 --> 02:06:23.000]  For more information, visit HBextract.com.
[02:06:23.000 --> 02:06:51.000]  For more information, visit HBextract.com.
[02:06:51.000 --> 02:06:59.000]  Go there before this life-saving information becomes unavailable to the large public. Go to darkestays.info now.
[02:07:21.000 --> 02:07:45.000]  Go there before this life-saving information becomes unavailable to the large public. Go to darkestays.info now.
[02:07:45.000 --> 02:08:09.000]  Go to darkestays.info now.
[02:08:09.000 --> 02:08:35.000]  Resistance to tyrants is obedience to God. It's Alex Jones.
[02:08:35.000 --> 02:08:47.000]  Don't be afraid, for I won't be afraid just as long as you stand by me.
[02:08:47.000 --> 02:09:07.000]  Don't be afraid just as long as you stand by me.
[02:09:07.000 --> 02:09:35.000]  Don't be afraid just as long as you stand by me.
[02:09:35.000 --> 02:10:03.000]  Don't be afraid just as long as you stand by me.
[02:10:03.000 --> 02:10:31.000]  Don't be afraid just as long as you stand by me.
[02:10:31.000 --> 02:10:59.000]  Don't be afraid just as long as you stand by me.
[02:10:59.000 --> 02:11:27.000]  Don't be afraid just as long as you stand by me.
[02:11:27.000 --> 02:11:55.000]  Don't be afraid just as long as you stand by me.
[02:11:55.000 --> 02:12:23.000]  Don't be afraid just as long as you stand by me.
[02:12:23.000 --> 02:12:51.000]  Don't be afraid just as long as you stand by me.
[02:12:51.000 --> 02:13:19.000]  Don't be afraid just as long as you stand by me.
[02:13:19.000 --> 02:13:45.000]  Don't be afraid just as long as you stand by me.
[02:13:45.000 --> 02:14:13.000]  Don't be afraid just as long as you stand by me.
[02:14:13.000 --> 02:14:41.000]  Don't be afraid just as long as you stand by me.
[02:14:41.000 --> 02:15:09.000]  Don't be afraid just as long as you stand by me.
[02:15:09.000 --> 02:15:37.000]  Don't be afraid just as long as you stand by me.
[02:15:37.000 --> 02:16:05.000]  Don't be afraid just as long as you stand by me.
[02:16:05.000 --> 02:16:33.000]  Don't be afraid just as long as you stand by me.
[02:16:33.000 --> 02:17:01.000]  Just as long as you stand by me.
[02:17:01.000 --> 02:17:29.000]  Just as long as you stand by me.
[02:17:29.000 --> 02:17:57.000]  Just as long as you stand by me.
[02:17:57.000 --> 02:18:25.000]  Just as long as you stand by me.
[02:18:25.000 --> 02:18:53.000]  Just as long as you stand by me.
[02:18:53.000 --> 02:19:21.000]  Just as long as you stand by me.
[02:19:21.000 --> 02:19:49.000]  Just as long as you stand by me.
[02:19:49.000 --> 02:20:17.000]  Just as long as you stand by me.
[02:20:17.000 --> 02:20:45.000]  Just as long as you stand by me.
[02:20:45.000 --> 02:21:13.000]  Just as long as you stand by me.
[02:21:13.000 --> 02:21:41.000]  Just as long as you stand by me.
[02:21:41.000 --> 02:22:09.000]  Just as long as you stand by me.
[02:22:09.000 --> 02:22:37.000]  Just as long as you stand by me.
[02:22:37.000 --> 02:23:05.000]  Just as long as you stand by me.
[02:23:05.000 --> 02:23:33.000]  Just as long as you stand by me.
[02:23:33.000 --> 02:24:01.000]  Just as long as you stand by me.
[02:24:01.000 --> 02:24:29.000]  Just as long as you stand by me.
[02:24:29.000 --> 02:24:57.000]  Just as long as you stand by me.
[02:24:57.000 --> 02:25:25.000]  Just as long as you stand by me.
[02:25:25.000 --> 02:25:53.000]  Just as long as you stand by me.
[02:25:53.000 --> 02:26:21.000]  Just as long as you stand by me.
[02:26:21.000 --> 02:26:49.000]  Just as long as you stand by me.
[02:26:49.000 --> 02:27:17.000]  Just as long as you stand by me.
[02:27:17.000 --> 02:27:45.000]  Just as long as you stand by me.
[02:27:45.000 --> 02:28:13.000]  Just as long as you stand by me.
[02:28:13.000 --> 02:28:41.000]  Just as long as you stand by me.
[02:28:41.000 --> 02:29:09.000]  Just as long as you stand by me.
[02:29:09.000 --> 02:29:37.000]  Just as long as you stand by me.
[02:29:37.000 --> 02:29:59.000]  Just as long as you stand by me.
[02:29:59.000 --> 02:30:27.000]  Just as long as you stand by me.
[02:30:27.000 --> 02:30:55.000]  Just as long as you stand by me.
[02:30:55.000 --> 02:31:23.000]  Just as long as you stand by me.
[02:31:23.000 --> 02:31:51.000]  Just as long as you stand by me.
[02:31:51.000 --> 02:32:19.000]  Just as long as you stand by me.
[02:32:19.000 --> 02:32:47.000]  Just as long as you stand by me.
[02:32:47.000 --> 02:33:15.000]  Just as long as you stand by me.
[02:33:15.000 --> 02:33:43.000]  Just as long as you stand by me.
[02:33:43.000 --> 02:34:11.000]  Just as long as you stand by me.
[02:34:11.000 --> 02:34:39.000]  Just as long as you stand by me.
[02:34:39.000 --> 02:35:07.000]  Just as long as you stand by me.
[02:35:07.000 --> 02:35:35.000]  Just as long as you stand by me.
[02:35:35.000 --> 02:36:03.000]  Just as long as you stand by me.
[02:36:03.000 --> 02:36:31.000]  Just as long as you stand by me.
[02:36:31.000 --> 02:36:59.000]  Just as long as you stand by me.
[02:36:59.000 --> 02:37:27.000]  Just as long as you stand by me.
[02:37:27.000 --> 02:37:55.000]  Just as long as you stand by me.
[02:37:55.000 --> 02:38:23.000]  Just as long as you stand by me.
[02:38:23.000 --> 02:38:51.000]  Just as long as you stand by me.
[02:38:51.000 --> 02:39:19.000]  Just as long as you stand by me.
[02:39:19.000 --> 02:39:47.000]  Just as long as you stand by me.
[02:39:47.000 --> 02:40:15.000]  Just as long as you stand by me.
[02:40:15.000 --> 02:40:43.000]  Just as long as you stand by me.
[02:40:43.000 --> 02:41:11.000]  Just as long as you stand by me.
[02:41:11.000 --> 02:41:39.000]  Just as long as you stand by me.
[02:41:39.000 --> 02:42:07.000]  Just as long as you stand by me.
[02:42:07.000 --> 02:42:35.000]  Just as long as you stand by me.
[02:42:35.000 --> 02:43:03.000]  Just as long as you stand by me.
[02:43:03.000 --> 02:43:31.000]  Just as long as you stand by me.
[02:43:31.000 --> 02:43:59.000]  Just as long as you stand by me.
[02:43:59.000 --> 02:44:27.000]  Just as long as you stand by me.
[02:44:27.000 --> 02:44:55.000]  Just as long as you stand by me.
[02:44:55.000 --> 02:45:23.000]  Just as long as you stand by me.
[02:45:23.000 --> 02:45:51.000]  Just as long as you stand by me.
[02:45:51.000 --> 02:46:19.000]  Just as long as you stand by me.
[02:46:19.000 --> 02:46:47.000]  Just as long as you stand by me.
[02:46:47.000 --> 02:47:15.000]  Just as long as you stand by me.
[02:47:15.000 --> 02:47:43.000]  Just as long as you stand by me.
[02:47:43.000 --> 02:48:11.000]  Just as long as you stand by me.
[02:48:11.000 --> 02:48:39.000]  Just as long as you stand by me.
[02:48:39.000 --> 02:49:07.000]  Just as long as you stand by me.
[02:49:07.000 --> 02:49:35.000]  Just as long as you stand by me.
[02:49:35.000 --> 02:50:03.000]  Just as long as you stand by me.
[02:50:03.000 --> 02:50:31.000]  Just as long as you stand by me.
[02:50:31.000 --> 02:50:59.000]  Just as long as you stand by me.
[02:50:59.000 --> 02:51:27.000]  Just as long as you stand by me.
[02:51:27.000 --> 02:51:55.000]  Just as long as you stand by me.
[02:51:55.000 --> 02:52:23.000]  Just as long as you stand by me.
[02:52:23.000 --> 02:52:51.000]  Just as long as you stand by me.
[02:52:51.000 --> 02:53:19.000]  Just as long as you stand by me.
[02:53:19.000 --> 02:53:47.000]  Just as long as you stand by me.
[02:53:47.000 --> 02:54:15.000]  Just as long as you stand by me.
[02:54:15.000 --> 02:54:43.000]  Just as long as you stand by me.
[02:54:43.000 --> 02:55:11.000]  Just as long as you stand by me.
[02:55:11.000 --> 02:55:39.000]  Just as long as you stand by me.
[02:55:39.000 --> 02:56:07.000]  Just as long as you stand by me.
[02:56:07.000 --> 02:56:35.000]  Just as long as you stand by me.
[02:56:35.000 --> 02:57:03.000]  Just as long as you stand by me.
[02:57:03.000 --> 02:57:31.000]  Just as long as you stand by me.
[02:57:31.000 --> 02:57:59.000]  Just as long as you stand by me.
[02:57:59.000 --> 02:58:27.000]  Just as long as you stand by me.
[02:58:27.000 --> 02:58:55.000]  Just as long as you stand by me.
[02:58:55.000 --> 02:59:23.000]  Just as long as you stand by me.
[02:59:23.000 --> 02:59:51.000]  Just as long as you stand by me.
[02:59:51.000 --> 02:59:57.000]  You're listening to the Alex Jones show.
[02:59:57.000 --> 02:59:59.000]  We've got it.
[02:59:59.000 --> 03:00:05.000]  Thank you for coming to you.
[03:00:05.000 --> 03:00:09.000]  Waging war on corruption.
[03:00:09.000 --> 03:00:15.000]  It's Alex Jones coming to you live from the front lines of the info war.
[03:00:15.000 --> 03:00:19.000]  There's a lot of crazy stuff I didn't get to like this headline.
[03:00:19.000 --> 03:00:25.000]  You may arm Hawaiian independence movement possible over to a response to U.S. Arming Taiwan.
[03:00:25.000 --> 03:00:29.000]  That's Bill Gertz reporting on that.
[03:00:29.000 --> 03:00:33.000]  The Washington Free Beacon stories on infowars.com. Kurt Nomell elaborates on it.
[03:00:33.000 --> 03:00:35.000]  I mean stuff's just getting twilight zone right now.
[03:00:35.000 --> 03:00:39.000]  Elizabeth in California, thanks for holding her on the ear.
[03:00:39.000 --> 03:00:41.000]  Hi Alex.
[03:00:41.000 --> 03:00:45.000]  I ran across some astonishing information on YouTube regarding the Ukrainian explosion.
[03:00:45.000 --> 03:00:52.000]  And I don't think it's received enough publicity and what it is is that about five hours after the explosion.
[03:00:52.000 --> 03:00:58.000]  If you slow down the video during Madonna's Grammy performance, there's an image of a nuclear explosion.
[03:00:58.000 --> 03:01:02.000]  It looks like eerily like the images of the Ukrainian explosion.
[03:01:02.000 --> 03:01:06.000]  And I'm not saying that Americans are responsible for the explosion.
[03:01:06.000 --> 03:01:13.000]  But for those of us researchers who are aware of the history of occultic and ritualistic aspects of the nuclear program,
[03:01:13.000 --> 03:01:18.000]  it does appear that Western occultist may have been aware of this event in advance
[03:01:18.000 --> 03:01:21.000]  and that Madonna's performance was part of the ritual.
[03:01:21.000 --> 03:01:26.000]  And I also don't think it was any coincidence that Annie Lennox saying I put a spell on you.
[03:01:26.000 --> 03:01:32.000]  Well, I mean that sounds crazy to a new listener, but the globalists do like to do big public rituals
[03:01:32.000 --> 03:01:35.000]  showing what they're going to do later. They believe it gives them more power.
[03:01:35.000 --> 03:01:40.000]  They're really into it. It's ritualistic magic, lesser magics, what they call it.
[03:01:40.000 --> 03:01:44.000]  They do the lesser magic before the official event and stranger things have happened.
[03:01:44.000 --> 03:01:47.000]  But I'll let the look into it. Thank you so much.
[03:01:47.000 --> 03:01:55.000]  There's no doubt every Super Bowl event I've seen for over a decade is an occultic ritual at halftime.
[03:01:55.000 --> 03:02:01.000]  I mean it just goes on and on and on. The people running things are mentally ill.
[03:02:01.000 --> 03:02:04.000]  Mesha in Illinois, thanks for holding your own ear.
[03:02:04.000 --> 03:02:07.000]  Hi Alex. Thanks for taking my call.
[03:02:07.000 --> 03:02:17.000]  I'm calling about a report I saw from Nevada and a local news station where the Nevada DMV was saying
[03:02:17.000 --> 03:02:24.000]  they were calling for a national ID to fly domestically.
[03:02:24.000 --> 03:02:26.000]  Well, that's what our ID cards are.
[03:02:26.000 --> 03:02:29.000]  And another coming out with a North American Hemisphere card.
[03:02:29.000 --> 03:02:33.000]  Well, they already have it out, but they're saying they're going to basically do away with IDs.
[03:02:33.000 --> 03:02:37.000]  State IDs are already federal IDs basically.
[03:02:37.000 --> 03:02:46.000]  But the TSA is just basically going to expand down and is expanding down to be basically political minders.
[03:02:46.000 --> 03:02:51.000]  You'll have to go through them to get an authorization, even have an ID or to travel, period.
[03:02:51.000 --> 03:02:53.000]  Had to have a driver's license, anything.
[03:02:53.000 --> 03:03:00.000]  That'll be the federal kind of janitorial level control freak system.
[03:03:00.000 --> 03:03:07.000]  I also have another comment concerning, I don't want to change direction too quickly,
[03:03:07.000 --> 03:03:13.000]  but with the paranormal stuff you kind of mentioned earlier, everything is so sci-fi.
[03:03:13.000 --> 03:03:19.000]  You introduced me to Michael Aquino and I've read a lot of his writing on FIAPs.
[03:03:19.000 --> 03:03:21.000]  I hid his book Mind War.
[03:03:21.000 --> 03:03:28.000]  And I was doing research on him and his satanic temple is set, his church.
[03:03:28.000 --> 03:03:33.000]  Yeah, what's wrong with having Army Sci-OP commanders that are running satanic ops?
[03:03:33.000 --> 03:03:37.000]  He's a good guy. Christian, helpful.
[03:03:37.000 --> 03:03:43.000]  And I was on his web center, fortunately, I didn't save the photo or the drawing.
[03:03:43.000 --> 03:03:49.000]  But when you're reporting earlier or before about the unregistered cell phone towers
[03:03:49.000 --> 03:03:56.000]  and how they have the same similar frequency to the human mind,
[03:03:56.000 --> 03:04:06.000]  there's a drawing with a demonic, like trans, you know, that demonic android.
[03:04:06.000 --> 03:04:09.000]  Go ahead and finish.
[03:04:09.000 --> 03:04:14.000]  It was a demonic transverse Rex, but it was also robotic and android,
[03:04:14.000 --> 03:04:20.000]  controlling a cell phone tower with a long serpent tongue.
[03:04:20.000 --> 03:04:22.000]  Well, that's what good guys are into.
[03:04:22.000 --> 03:04:26.000]  You know, he's a very helpful, loving individual.
[03:04:26.000 --> 03:04:27.000]  I mean, sarcastic, of course.
[03:04:27.000 --> 03:04:29.000]  No, I mean, it's all about ending free will.
[03:04:29.000 --> 03:04:32.000]  That's what all the smart meters and all this garbage is about.
[03:04:32.000 --> 03:04:38.000]  I read DARPA, you know, it was in an article in a Maryland paper,
[03:04:38.000 --> 03:04:42.000]  The Baltimore Sun, like 16, 17 years ago, right on air a bunch saying,
[03:04:42.000 --> 03:04:46.000]  oh yeah, we are practicing with cell towers to put out waves to calm the public.
[03:04:46.000 --> 03:04:48.000]  I mean, this is all going on.
[03:04:48.000 --> 03:04:50.000]  We're living in a twilight zone.
[03:04:50.000 --> 03:04:52.000]  Aaron, I'm sorry I'm out of time.
[03:04:52.000 --> 03:04:53.000]  Call back. I'll put you to the head of the line.
[03:04:53.000 --> 03:04:54.000]  God bless you all.
[03:04:54.000 --> 03:04:55.000]  Great job with the crew.
[03:04:55.000 --> 03:04:56.000]  Now we news tonight.
[03:04:56.000 --> 03:04:57.000]  7 o'clock Central.
[03:04:57.000 --> 03:05:20.000]  Press and Planner.TV.
