[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[59:44.000 --> 59:46.000]  And your purchase makes our info war possible.
[59:46.000 --> 59:48.000]  We're getting prepared.
[59:48.000 --> 59:51.000]  Are you infowarshop.com?
[59:51.000 --> 59:54.000]  Coast to coast, direct from Austin.
[59:54.000 --> 59:58.000]  You're listening to the Alex Jones Broadcasting Network.
[59:58.000 --> 01:00:00.000]  Network.
[01:00:02.000 --> 01:00:04.000]  From his central Texas command center
[01:00:04.000 --> 01:00:06.000]  deep behind enemy lines,
[01:00:06.000 --> 01:00:08.000]  the information war continues.
[01:00:08.000 --> 01:00:12.000]  It's Alex Jones and the GCN Radio Network.
[01:00:17.000 --> 01:00:19.000]  All right, coming up in the next segment,
[01:00:19.000 --> 01:00:21.000]  I'm going to take about 45 minutes of calls.
[01:00:21.000 --> 01:00:23.000]  The last segment I'm going to get into the FEMA camp documents
[01:00:23.000 --> 01:00:26.000]  and how this ties together with targeting veterans
[01:00:26.000 --> 01:00:28.000]  across the United States.
[01:00:28.000 --> 01:00:30.000]  And I was reading this really powerful article
[01:00:30.000 --> 01:00:33.000]  by Porter Stansbury.
[01:00:33.000 --> 01:00:35.000]  And he was going over examples
[01:00:35.000 --> 01:00:38.000]  of just incredible boondoggles.
[01:00:38.000 --> 01:00:41.000]  The man with 10 jobs getting a half million dollars a year.
[01:00:41.000 --> 01:00:43.000]  When asked about his pay,
[01:00:43.000 --> 01:00:45.000]  Mr. McCamble told the Tribune,
[01:00:45.000 --> 01:00:47.000]  I didn't hold a gun to anybody's head.
[01:00:47.000 --> 01:00:49.000]  No, you just put floor on their waters.
[01:00:49.000 --> 01:00:51.000]  They'd be mentally retarded.
[01:00:51.000 --> 01:00:53.000]  To get this, I'm not trying to do anything bad.
[01:00:53.000 --> 01:00:55.000]  What kind of world do we live in
[01:00:55.000 --> 01:00:57.000]  where neither this guy nor any of the other local officials
[01:00:57.000 --> 01:00:59.000]  who approved of this contract
[01:00:59.000 --> 01:01:01.000]  see a problem with the situation?
[01:01:01.000 --> 01:01:03.000]  And wait, there's still more.
[01:01:03.000 --> 01:01:05.000]  McCamble also was given a free car
[01:01:05.000 --> 01:01:08.000]  and free gas, all paid for by taxpayers
[01:01:08.000 --> 01:01:11.000]  who also covered the premiums for health and life insurance
[01:01:11.000 --> 01:01:14.000]  as well as his pension contribution.
[01:01:14.000 --> 01:01:18.000]  As by the Tribune, if he ever felt like he was being overpaid,
[01:01:18.000 --> 01:01:20.000]  McCamble told the newspaper,
[01:01:20.000 --> 01:01:22.000]  I truly didn't.
[01:01:22.000 --> 01:01:24.000]  And to top it all off,
[01:01:24.000 --> 01:01:27.000]  taxpayers are still not done paying McCamble.
[01:01:27.000 --> 01:01:29.000]  Because of salary bumps, bonuses,
[01:01:29.000 --> 01:01:32.000]  and cashing out of his unpaid sick leave,
[01:01:32.000 --> 01:01:34.000]  McCamble was able to dramatically increase
[01:01:34.000 --> 01:01:36.000]  his final year's pay,
[01:01:36.000 --> 01:01:39.000]  which in turn gives him a pension estimate
[01:01:39.000 --> 01:01:42.000]  to be as high as $264,000 a year.
[01:01:42.000 --> 01:01:45.000]  McCamble, who was 55 years old when he retired,
[01:01:45.000 --> 01:01:48.000]  could eventually live another 30 years or more,
[01:01:48.000 --> 01:01:52.000]  which could make his inflated pension worth $8 million.
[01:01:52.000 --> 01:01:54.000]  And don't forget, he didn't contribute
[01:01:54.000 --> 01:01:56.000]  a single penny towards his pension.
[01:01:56.000 --> 01:01:58.000]  That was also covered by taxpayers.
[01:01:58.000 --> 01:02:00.000]  Unfortunately, in America today,
[01:02:00.000 --> 01:02:03.000]  there are Roy McCambles in every state, town, municipality,
[01:02:03.000 --> 01:02:05.000]  and every level of government.
[01:02:05.000 --> 01:02:06.000]  And it goes on.
[01:02:06.000 --> 01:02:13.000]  Right over here, it's got the $5 million toll booth worker.
[01:02:13.000 --> 01:02:15.000]  I mean, it's a big article.
[01:02:15.000 --> 01:02:19.000]  We got into just a few little areas of it.
[01:02:19.000 --> 01:02:23.000]  And this is why government is so arrogant.
[01:02:23.000 --> 01:02:25.000]  This is why they don't care.
[01:02:25.000 --> 01:02:28.000]  This is why all their minions have such hate for us
[01:02:28.000 --> 01:02:30.000]  and enjoy oppressing us.
[01:02:30.000 --> 01:02:34.000]  And why the TSA goes bobbing for apples in your underwear.
[01:02:34.000 --> 01:02:36.000]  It's because they want to let you know
[01:02:36.000 --> 01:02:37.000]  that you're going to line up
[01:02:37.000 --> 01:02:39.000]  and they're going to put their hands on you.
[01:02:39.000 --> 01:02:41.000]  They're going to get in your space
[01:02:41.000 --> 01:02:43.000]  because they know they're criminals
[01:02:43.000 --> 01:02:45.000]  and they know they're going to suck off of you.
[01:02:45.000 --> 01:02:48.000]  And they want to shut down the economy as fast as they can
[01:02:48.000 --> 01:02:50.000]  so that whatever money is left,
[01:02:50.000 --> 01:02:53.000]  you'll grovel for from them.
[01:02:53.000 --> 01:02:55.000]  This is why they want to wreck the land of milk and honey.
[01:02:55.000 --> 01:02:57.000]  This is why they want to butcher society.
[01:02:57.000 --> 01:02:59.000]  They know what they're doing.
[01:02:59.000 --> 01:03:01.000]  And I went and got the guy's lunch today
[01:03:01.000 --> 01:03:03.000]  or a late afternoon lunch.
[01:03:03.000 --> 01:03:04.000]  This is a surprise.
[01:03:04.000 --> 01:03:06.000]  There's a little soup,
[01:03:06.000 --> 01:03:08.000]  a place that's soup and grilled cheeses and stuff
[01:03:08.000 --> 01:03:09.000]  on South Lamar.
[01:03:09.000 --> 01:03:11.000]  And there were stacks of, well, there weren't,
[01:03:11.000 --> 01:03:14.000]  was like three or four left of InfoWars magazine.
[01:03:14.000 --> 01:03:15.000]  In three or four days on the street,
[01:03:15.000 --> 01:03:17.000]  we'd beta tested in Austin.
[01:03:17.000 --> 01:03:19.000]  50,000 copies were put out.
[01:03:19.000 --> 01:03:22.000]  Again, 40,000 sold out in just a few out,
[01:03:22.000 --> 01:03:26.000]  you know, a day and a half or so at infowars.com.
[01:03:26.000 --> 01:03:28.000]  But the point is that that's being shipped out to everybody
[01:03:28.000 --> 01:03:30.000]  right now starting Monday.
[01:03:30.000 --> 01:03:33.000]  But the reason I get into this is I'm sitting there
[01:03:33.000 --> 01:03:36.000]  waiting 10 minutes while they cook the five sandwiches
[01:03:36.000 --> 01:03:38.000]  and everything and get it ready.
[01:03:38.000 --> 01:03:40.000]  And I'm sitting there in the shade outside
[01:03:40.000 --> 01:03:45.000]  reading my own magazine slash newspaper.
[01:03:45.000 --> 01:03:47.000]  And I watch people walk up and go, ooh, Alex Jones,
[01:03:47.000 --> 01:03:49.000]  man, cool, glad there's some left.
[01:03:49.000 --> 01:03:50.000]  Oh yeah, cool.
[01:03:50.000 --> 01:03:52.000]  And I'm sitting there and nobody recognizes me
[01:03:52.000 --> 01:03:54.000]  because I'm sitting kind of on the corner.
[01:03:54.000 --> 01:03:57.000]  And then these two trendies come up and they go,
[01:03:57.000 --> 01:03:58.000]  what's this?
[01:03:58.000 --> 01:04:00.000]  Ooh, that's Alex Jones, InfoWars.
[01:04:00.000 --> 01:04:04.000]  Oh, man, that's bad.
[01:04:04.000 --> 01:04:06.000]  In fact, what do you say exactly?
[01:04:06.000 --> 01:04:08.000]  He's like, ooh, that's not good.
[01:04:08.000 --> 01:04:12.000]  Ooh, as if, oh my gosh, it's not good that I have a magazine.
[01:04:12.000 --> 01:04:14.000]  And I wasn't sure he meant that I was bad
[01:04:14.000 --> 01:04:17.000]  until he saw me sitting there and went,
[01:04:17.000 --> 01:04:19.000]  and turned around to his girlfriend and was like,
[01:04:19.000 --> 01:04:20.000]  that's him, that's him.
[01:04:20.000 --> 01:04:22.000]  Oh my gosh, he's so crazy.
[01:04:22.000 --> 01:04:27.000]  And when I drove off, they were out there with hula hoops
[01:04:27.000 --> 01:04:30.000]  because I guess they have a little trendy area right there.
[01:04:30.000 --> 01:04:34.000]  And they were doing hula hooping and acting like children,
[01:04:34.000 --> 01:04:35.000]  which is fine.
[01:04:35.000 --> 01:04:39.000]  But the issue is I can't imagine that guy in hard times
[01:04:39.000 --> 01:04:41.000]  if all this stuff unfolds.
[01:04:41.000 --> 01:04:44.000]  Where I'm here covering all these real issues
[01:04:44.000 --> 01:04:47.000]  and they've been instinctively taught if anybody says,
[01:04:47.000 --> 01:04:50.000]  hey, we should be informed, we should be involved,
[01:04:50.000 --> 01:04:54.000]  they're like, ooh, that's a nasty bad man.
[01:04:54.000 --> 01:04:57.000]  You know, get away from me, you're evil.
[01:04:57.000 --> 01:04:59.000]  Oh, he's got a magazine.
[01:04:59.000 --> 01:05:01.000]  Oh.
[01:05:01.000 --> 01:05:05.000]  If you want an American company with American products
[01:05:05.000 --> 01:05:09.000]  made by Americans, here is the Calben Soap Company.
[01:05:09.000 --> 01:05:13.000]  Alex and his staff have used these pure soap products for years.
[01:05:13.000 --> 01:05:17.000]  These all-natural soaps are made from the highest quality
[01:05:17.000 --> 01:05:21.000]  vegetable and coconut oils that are earth-friendly and safe.
[01:05:21.000 --> 01:05:24.000]  See them on the web at 5starsoap.com
[01:05:24.000 --> 01:05:29.000]  or call 800-340-7091 for a free catalog.
[01:05:29.000 --> 01:05:31.000]  Buy the one to two-month sample package
[01:05:31.000 --> 01:05:35.000]  and enjoy soaps that are twice as good as what you're using now.
[01:05:35.000 --> 01:05:38.000]  Or save big with a one to two-year supply of soaps
[01:05:38.000 --> 01:05:40.000]  for all your cleaning needs.
[01:05:40.000 --> 01:05:42.000]  This is an amazing deal.
[01:05:42.000 --> 01:05:44.000]  You can save thousands of dollars
[01:05:44.000 --> 01:05:47.000]  and you will love the way real soap makes you feel.
[01:05:47.000 --> 01:05:50.000]  See them on the web at 5starsoap.com
[01:05:50.000 --> 01:05:56.000]  or call 800-340-7091 for a free catalog.
[01:06:07.000 --> 01:06:12.000]  We now take you live to the Central Texas Commence Center
[01:06:12.000 --> 01:06:15.000]  in the heart of the resistance.
[01:06:15.000 --> 01:06:18.000]  Rallying Patriots worldwide.
[01:06:22.000 --> 01:06:25.000]  You're listening to the Alex Jones show.
[01:06:29.000 --> 01:06:32.000]  You know, every trendy knows
[01:06:32.000 --> 01:06:35.000]  that there's no such thing as a private fell reserve,
[01:06:35.000 --> 01:06:37.000]  there's no world government,
[01:06:37.000 --> 01:06:39.000]  and fluoride is good for your brain,
[01:06:39.000 --> 01:06:43.000]  evil conspiracy theorist, say that.
[01:06:43.000 --> 01:06:46.000]  Of course, that's causing people a problem now
[01:06:46.000 --> 01:06:48.000]  when all over the news they're announcing,
[01:06:48.000 --> 01:06:50.000]  oh, a global government has been set up
[01:06:50.000 --> 01:06:53.000]  and six banks run it and they're going to raise your taxes
[01:06:53.000 --> 01:06:56.000]  to pay off debts they created.
[01:06:56.000 --> 01:06:59.000]  But the police are watching you if you don't like it.
[01:06:59.000 --> 01:07:02.000]  So we've gone from world government doesn't exist
[01:07:02.000 --> 01:07:04.000]  or world government is here and there are literally
[01:07:04.000 --> 01:07:06.000]  thousands of studies since the 20s
[01:07:06.000 --> 01:07:10.000]  that fluoride added to water increases cancer
[01:07:10.000 --> 01:07:14.000]  and also creates lethargy and lower IQs.
[01:07:14.000 --> 01:07:18.000]  Here's Fox News, fluoride and drinking water hurting your brain.
[01:07:18.000 --> 01:07:20.000]  Here's Reuters.
[01:07:20.000 --> 01:07:22.000]  The reason I talk about this is just came out a few weeks ago
[01:07:22.000 --> 01:07:24.000]  and I actually had somebody today,
[01:07:24.000 --> 01:07:27.000]  one person also laugh at me on the street
[01:07:27.000 --> 01:07:29.000]  when I was at the park and say,
[01:07:29.000 --> 01:07:32.000]  oh, it's the guy that thinks they put fluoride in the water.
[01:07:32.000 --> 01:07:35.000]  Not only am I wrong to think it's bad for me,
[01:07:35.000 --> 01:07:38.000]  thinking there's fluoride in the water doesn't exist.
[01:07:38.000 --> 01:07:40.000]  You have to understand.
[01:07:40.000 --> 01:07:42.000]  Harvard study finds fluoride lowers IQ,
[01:07:42.000 --> 01:07:44.000]  published in federal government journal.
[01:07:44.000 --> 01:07:47.000]  That's Reuters.
[01:07:47.000 --> 01:07:51.000]  Again, here is a bunch of other reports on it.
[01:07:51.000 --> 01:07:54.000]  Natural society breaking major Harvard study
[01:07:54.000 --> 01:07:57.000]  published in federal government journal confirms fluoride,
[01:07:57.000 --> 01:08:00.000]  IQ reduction, massive reductions,
[01:08:00.000 --> 01:08:03.000]  long term use as much as 20 IQ points.
[01:08:03.000 --> 01:08:06.000]  So if your child would have had 100, they're going to be an 80,
[01:08:06.000 --> 01:08:08.000]  which is a low grade moron.
[01:08:08.000 --> 01:08:09.000]  Nearly retarded.
[01:08:09.000 --> 01:08:11.000]  If you would have been 140, you'll be 120.
[01:08:11.000 --> 01:08:13.000]  140 is genius.
[01:08:13.000 --> 01:08:15.000]  So hey, hey, but I understand.
[01:08:15.000 --> 01:08:17.000]  People have been drinking fluoride.
[01:08:17.000 --> 01:08:19.000]  Go listen to the funny man.
[01:08:19.000 --> 01:08:21.000]  He said the fluoride in there.
[01:08:21.000 --> 01:08:23.000]  Okay, fine. Listen.
[01:08:23.000 --> 01:08:25.000]  Okay, I understand. I'm the bad man.
[01:08:25.000 --> 01:08:27.000]  I would have had 160 IQ.
[01:08:27.000 --> 01:08:29.000]  I only got 140.
[01:08:29.000 --> 01:08:31.000]  I grew up in Dallas drinking fluoride water so strong
[01:08:31.000 --> 01:08:33.000]  to make your head spin.
[01:08:33.000 --> 01:08:34.000]  Tastes like gasoline.
[01:08:34.000 --> 01:08:36.000]  I didn't know about fluoride when I was a kid.
[01:08:36.000 --> 01:08:38.000]  I just knew if I got sick when I drank tap water
[01:08:38.000 --> 01:08:42.000]  and always loved it when I could get a hold of spring water.
[01:08:42.000 --> 01:08:44.000]  You know, I played sports you name it.
[01:08:44.000 --> 01:08:47.000]  And I learned to dread tap water.
[01:08:47.000 --> 01:08:50.000]  I learned to dread brushing my teeth is giving me a headache.
[01:08:50.000 --> 01:08:52.000]  My dad was a dentist, is a dentist.
[01:08:52.000 --> 01:08:53.000]  So there you go.
[01:08:53.000 --> 01:08:56.000]  Doesn't matter how Harvard says they looked at more than a dozen.
[01:08:56.000 --> 01:08:59.000]  Yeah, it's actually a 20 plus studies of major scientific
[01:08:59.000 --> 01:09:03.000]  groups and universities and found it does lower IQ.
[01:09:03.000 --> 01:09:05.000]  They've done city by city comparisons.
[01:09:05.000 --> 01:09:09.000]  Oh, but again, I've been sent videos all over the US.
[01:09:09.000 --> 01:09:10.000]  You've seen them.
[01:09:10.000 --> 01:09:11.000]  They're all over YouTube.
[01:09:11.000 --> 01:09:13.000]  I've seen it here in Austin when I've had Dr.
[01:09:13.000 --> 01:09:16.000]  Connick go speak at the city council preeminent toxicologist,
[01:09:16.000 --> 01:09:18.000]  university professor.
[01:09:18.000 --> 01:09:19.000]  I can have Dr.
[01:09:19.000 --> 01:09:22.000]  Blalock and brain surgeon come out.
[01:09:22.000 --> 01:09:25.000]  You can send them to the city council where I live
[01:09:25.000 --> 01:09:28.000]  and it's indicative of other cities and sit there and present
[01:09:28.000 --> 01:09:29.000]  it.
[01:09:29.000 --> 01:09:34.000]  And the mayor will laugh or walk off.
[01:09:34.000 --> 01:09:37.000]  We're paying for a toxic waste over a million,
[01:09:37.000 --> 01:09:39.000]  $200,000 a year.
[01:09:39.000 --> 01:09:41.000]  I've shown the bills here on air for a toxic waste.
[01:09:41.000 --> 01:09:44.000]  They'd have to pay in Florida to store instead.
[01:09:44.000 --> 01:09:47.000]  They put it in our drinking water and it's funny.
[01:09:47.000 --> 01:09:49.000]  Hey, formula one makes billions.
[01:09:49.000 --> 01:09:51.000]  We shouldn't have to pay for this.
[01:09:51.000 --> 01:09:54.000]  I'm laughing at you.
[01:09:54.000 --> 01:09:59.000]  And all the trendies when they laugh go and laugh with them.
[01:09:59.000 --> 01:10:02.000]  So this is what is happening.
[01:10:02.000 --> 01:10:07.000]  And no wonder the Russians let it install in in the 20s and 30s
[01:10:07.000 --> 01:10:08.000]  on record.
[01:10:08.000 --> 01:10:10.000]  It's in Pulitzer prize, wanting two different books.
[01:10:10.000 --> 01:10:14.000]  And then Nazis picked it up from them when they were sharing
[01:10:14.000 --> 01:10:18.000]  stuff during the Soviet slash Nazi pack when they divided up
[01:10:18.000 --> 01:10:24.000]  Poland that if you put three parts per million fluoride in the
[01:10:24.000 --> 01:10:29.000]  water, it created docile people who were not very smart.
[01:10:29.000 --> 01:10:33.000]  Now, that's to get somebody in just a few months who's in your
[01:10:33.000 --> 01:10:34.000]  camp.
[01:10:34.000 --> 01:10:37.000]  If you give somebody 1.5 parts per million like they do in the
[01:10:37.000 --> 01:10:40.000]  US, you do it over a few years.
[01:10:40.000 --> 01:10:45.000]  It builds up in the synapse in the pineal gland and pituitary
[01:10:45.000 --> 01:10:48.000]  well, everywhere.
[01:10:48.000 --> 01:10:50.000]  And that's why you can't get upset.
[01:10:50.000 --> 01:10:53.000]  That's why you're giggling and drooling right now.
[01:10:53.000 --> 01:10:54.000]  It's funny time.
[01:10:54.000 --> 01:10:56.000]  And listen to the funny man.
[01:10:56.000 --> 01:10:58.000]  I'm gonna go watch preseason football.
[01:10:58.000 --> 01:11:02.000]  You were hit by a chemical lobotomy and I'm sorry.
[01:11:02.000 --> 01:11:04.000]  I'm sorry for you.
[01:11:04.000 --> 01:11:08.000]  But those of us that are still able to operate through this fog,
[01:11:08.000 --> 01:11:10.000]  we have a right to sue.
[01:11:10.000 --> 01:11:11.000]  You name it.
[01:11:11.000 --> 01:11:14.000]  These cities that are not removing this when it's literally
[01:11:14.000 --> 01:11:16.000]  thousands of medical journals, okay?
[01:11:16.000 --> 01:11:18.000]  Now, I said I'd go to your calls.
[01:11:18.000 --> 01:11:20.000]  The point is you want to wonder why the government wants
[01:11:20.000 --> 01:11:23.000]  tyranny because it's run by special interests that are robbing
[01:11:23.000 --> 01:11:26.000]  us from every different angle you can imagine.
[01:11:26.000 --> 01:11:28.000]  The fluoride is a scam.
[01:11:28.000 --> 01:11:31.000]  They make us pay to be poisoned.
[01:11:31.000 --> 01:11:33.000]  You have to, now they're announcing all over the city where
[01:11:33.000 --> 01:11:38.000]  I live, they're gonna put up in parks and in parking lots and
[01:11:38.000 --> 01:11:45.000]  everywhere else, meters to help pay for the formula one.
[01:11:45.000 --> 01:11:47.000]  I mean, it's all a scam.
[01:11:47.000 --> 01:11:50.000]  It's all a fraud.
[01:11:50.000 --> 01:11:54.000]  I got Tim, John, Eric, Skip, Alan, Dean, Jeff, Scott, Aaron,
[01:11:54.000 --> 01:11:56.000]  John, Alexander, Scott and others.
[01:11:56.000 --> 01:11:57.000]  And let's do this.
[01:11:57.000 --> 01:11:58.000]  Let's start at the bottom and go to the top.
[01:11:58.000 --> 01:12:00.000]  We always start at the top and go to the bottom.
[01:12:00.000 --> 01:12:01.000]  This is Helter Skelter.
[01:12:01.000 --> 01:12:02.000]  We get to the bottom.
[01:12:02.000 --> 01:12:03.000]  We go to the top again.
[01:12:03.000 --> 01:12:05.000]  Let's go to Scott in Colorado.
[01:12:05.000 --> 01:12:06.000]  Scott, you're on the air.
[01:12:06.000 --> 01:12:07.000]  Welcome.
[01:12:07.000 --> 01:12:08.000]  How are you doing?
[01:12:08.000 --> 01:12:10.000]  You're on the air worldwide, sir.
[01:12:10.000 --> 01:12:11.000]  Can you talk?
[01:12:11.000 --> 01:12:13.000]  Do you have energy?
[01:12:13.000 --> 01:12:14.000]  Yes, I do.
[01:12:14.000 --> 01:12:15.000]  Hit me.
[01:12:15.000 --> 01:12:16.000]  Hit me hard.
[01:12:16.000 --> 01:12:19.000]  You know, it keeps coming out more and more.
[01:12:19.000 --> 01:12:21.000]  They're picking up their pace against us.
[01:12:21.000 --> 01:12:25.000]  We, the American people, those that are waking people up, we have
[01:12:25.000 --> 01:12:26.000]  to step it up like you said.
[01:12:26.000 --> 01:12:27.000]  I have banners.
[01:12:27.000 --> 01:12:30.000]  I probably have 13 banners sitting here right now.
[01:12:30.000 --> 01:12:33.000]  And I've made my own business card at the Info Wars and
[01:12:33.000 --> 01:12:35.000]  I've been passing those out too.
[01:12:35.000 --> 01:12:36.000]  Well, Scott, you're awesome.
[01:12:36.000 --> 01:12:39.000]  I'm sorry if I sound irritating at the beginning of the call.
[01:12:39.000 --> 01:12:43.000]  I'm just very, very, very, very angry about all this.
[01:12:43.000 --> 01:12:46.000]  And it makes me very upset that we have a technocratic elite.
[01:12:46.000 --> 01:12:50.000]  There's an article on infowars.com today where they have all these
[01:12:50.000 --> 01:12:53.000]  top scientists openly saying they want a world government to
[01:12:53.000 --> 01:12:54.000]  carry out our extermination.
[01:12:54.000 --> 01:12:56.000]  Well, they're already exterminating us.
[01:12:56.000 --> 01:12:59.000]  Cancer, viruses, and the vaccines, fluoride in the water.
[01:12:59.000 --> 01:13:00.000]  And I'm sick of it.
[01:13:00.000 --> 01:13:03.000]  I'm a bad man, though, because I don't like being poisoned.
[01:13:03.000 --> 01:13:06.000]  Well, I'm a bad man because I tell my family, don't consume fluoride.
[01:13:06.000 --> 01:13:07.000]  Don't consume fluoride.
[01:13:07.000 --> 01:13:11.000]  But even though they look at me strange, they're starting to come around.
[01:13:11.000 --> 01:13:14.000]  And the thing that got me last week is that judge in Texas,
[01:13:14.000 --> 01:13:18.000]  there in Lubbock County, where a king of the hill, Peggy's from,
[01:13:18.000 --> 01:13:20.000]  is how he said he's getting ready.
[01:13:20.000 --> 01:13:21.000]  And it made me stop.
[01:13:21.000 --> 01:13:22.000]  I'm no longs for a living.
[01:13:22.000 --> 01:13:23.000]  It made me stop.
[01:13:23.000 --> 01:13:27.000]  And I started to shed a tear for this country because we now have
[01:13:27.000 --> 01:13:31.000]  credible people coming out and saying Obama's bad news.
[01:13:31.000 --> 01:13:34.000]  And he's, what can I say, Alex?
[01:13:34.000 --> 01:13:35.000]  What can I say?
[01:13:35.000 --> 01:13:36.000]  No, you're absolutely right.
[01:13:36.000 --> 01:13:40.000]  And for those that don't know, our military was told last year
[01:13:40.000 --> 01:13:44.000]  and this year on C-SPAN, in the Armed Services Committees,
[01:13:44.000 --> 01:13:46.000]  we have the clips, we played them at Nausium,
[01:13:46.000 --> 01:13:49.000]  that NATO and the UN commands our military,
[01:13:49.000 --> 01:13:51.000]  and that Congress isn't over our military.
[01:13:51.000 --> 01:13:54.000]  That is red alert, high treason.
[01:13:54.000 --> 01:13:58.000]  We're following UN edicts for Obama to shut down power plants.
[01:13:58.000 --> 01:14:00.000]  Congress didn't pass that law.
[01:14:00.000 --> 01:14:05.000]  We are under, look, they're appointing presidents in places
[01:14:05.000 --> 01:14:09.000]  like Italy and Greece right now that are former Goldman Sachs heads.
[01:14:09.000 --> 01:14:10.000]  God bless you, keep it up, brother.
[01:14:10.000 --> 01:14:12.000]  We're going to go to break, and I promise,
[01:14:12.000 --> 01:14:13.000]  try to go to calls quick when we come back.
[01:14:13.000 --> 01:14:15.000]  But let me take you out to break with the county judge.
[01:14:15.000 --> 01:14:18.000]  That's the mayor of the county.
[01:14:18.000 --> 01:14:22.000]  I didn't love it on local Fox saying we got to get ready
[01:14:22.000 --> 01:14:24.000]  for the government to be handed over to the UN.
[01:14:24.000 --> 01:14:25.000]  Here it is.
[01:14:25.000 --> 01:14:29.000]  Judge Hed says he and the county must be prepared for many contingencies,
[01:14:29.000 --> 01:14:34.000]  one that he particularly fears if President Obama is reelected.
[01:14:34.000 --> 01:14:39.000]  He is going to try to hand over the sovereignty of the United States to the UN.
[01:14:39.000 --> 01:14:41.000]  What's going to happen when that happens?
[01:14:41.000 --> 01:14:43.000]  I'm thinking worst case scenario now.
[01:14:43.000 --> 01:14:48.000]  Civil unrest, civil disobedience, civil war, maybe.
[01:14:48.000 --> 01:14:51.000]  We're not talking just a few riots here in demonstrations.
[01:14:51.000 --> 01:14:57.000]  We're talking Lexington Concorde take up arms and get rid of the guy.
[01:14:57.000 --> 01:14:59.000]  What's going to happen if we do that?
[01:14:59.000 --> 01:15:01.000]  If the public decides to do that?
[01:15:01.000 --> 01:15:04.000]  He's going to send in UN troops.
[01:15:04.000 --> 01:15:06.000]  I don't want them in Lubbock County.
[01:15:06.000 --> 01:15:09.000]  I'm going to stand in front of their armored personnel carriers
[01:15:09.000 --> 01:15:11.000]  and say you're not coming in here.
[01:15:11.000 --> 01:15:15.000]  The sheriff is going to back you.
[01:15:15.000 --> 01:15:16.000]  The sheriff is going to back you.
[01:15:16.000 --> 01:15:17.000]  But here's the deal.
[01:15:17.000 --> 01:15:18.000]  It isn't going to be Obama.
[01:15:18.000 --> 01:15:19.000]  Obama is a puppet.
[01:15:19.000 --> 01:15:21.000]  It'll be our military, but taking you in orders.
[01:15:21.000 --> 01:15:22.000]  It already is.
[01:15:22.000 --> 01:15:25.000]  Do I need to come back from break and play you the clips
[01:15:25.000 --> 01:15:28.000]  in the Senate Armed Services and the House Armed Services?
[01:15:28.000 --> 01:15:30.000]  This went on for three months where they would come back
[01:15:30.000 --> 01:15:33.000]  and they'd say, now you're going to admit Congress makes war.
[01:15:33.000 --> 01:15:34.000]  Congress declares war.
[01:15:34.000 --> 01:15:35.000]  Congress has the purse.
[01:15:35.000 --> 01:15:36.000]  You've got to go to Congress.
[01:15:36.000 --> 01:15:39.000]  No, we get NATO authorization.
[01:15:39.000 --> 01:15:42.000]  Yeah, but you've got to come to Congress.
[01:15:42.000 --> 01:15:46.000]  They don't go to Congress now for anything.
[01:15:46.000 --> 01:15:48.000]  And Congress sits there and takes it.
[01:15:48.000 --> 01:15:51.000]  So it is up to the states in nullification
[01:15:51.000 --> 01:15:52.000]  tend to amendment to say no to this.
[01:15:52.000 --> 01:15:55.000]  But folks, this is a world government.
[01:15:55.000 --> 01:15:57.000]  Should I play the clip on CNBC where they say
[01:15:57.000 --> 01:16:00.000]  we've been conquered by world government?
[01:16:00.000 --> 01:16:02.000]  Hi, this is Alex Jones.
[01:16:02.000 --> 01:16:04.000]  Did you know that the global elite are now storing
[01:16:04.000 --> 01:16:06.000]  non-hybrid seeds in secret storage vaults
[01:16:06.000 --> 01:16:07.000]  near the Arctic Circle?
[01:16:07.000 --> 01:16:09.000]  Did you know that in a real meltdown,
[01:16:09.000 --> 01:16:11.000]  non-hybrid seeds could become more valuable
[01:16:11.000 --> 01:16:12.000]  than silver or gold?
[01:16:12.000 --> 01:16:14.000]  It's true, seeds have all performed even gold
[01:16:14.000 --> 01:16:16.000]  and silver before in this country.
[01:16:16.000 --> 01:16:18.000]  And it's possible that could even happen again.
[01:16:18.000 --> 01:16:20.000]  So our friends at Solutions from Science
[01:16:20.000 --> 01:16:23.000]  have put together the perfect mix of non-hybrid seeds.
[01:16:23.000 --> 01:16:25.000]  They call it a survival seed bank.
[01:16:25.000 --> 01:16:29.000]  And it can produce an endless supply of nutrient-dense food
[01:16:29.000 --> 01:16:30.000]  for you and your family.
[01:16:30.000 --> 01:16:31.000]  And here's the best part.
[01:16:31.000 --> 01:16:34.000]  These seeds have not been genetically modified in any way.
[01:16:34.000 --> 01:16:36.000]  And you actually get enough seeds to plant
[01:16:36.000 --> 01:16:38.000]  a full acre crisis garden.
[01:16:38.000 --> 01:16:41.000]  So visit them today at survivalseedbank.com.
[01:16:41.000 --> 01:16:43.000]  That's survivalseedbank.com.
[01:16:43.000 --> 01:16:48.000]  Or give them a call at 877-327-0365.
[01:16:48.000 --> 01:16:52.000]  That's 877-327-0365.
[01:16:52.000 --> 01:16:54.000]  Remember, in a real crisis,
[01:16:54.000 --> 01:16:57.000]  non-hybrid seeds are the ultimate barter item.
[01:16:57.000 --> 01:17:19.000]  This is Alex Jones for survivalseedbank.com.
