[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:03:52.000 --> 01:04:00.000]  When they say sit down Mitt Romney and take Obama calling you a criminal while he runs guns to Mexico and hangar dates and runs drugs into the country, you're going to do it.
[01:04:03.000 --> 01:04:05.000]  And you think Mitt Romney is going to save you.
[01:04:05.000 --> 01:04:11.000]  You know, there's this conventional wisdom of well, things will just move quicker under Obama wanted to move slower under Romney.
[01:04:12.000 --> 01:04:13.000]  How about they move quicker?
[01:04:14.000 --> 01:04:16.000]  How about we get it all out in the open?
[01:04:18.000 --> 01:04:19.000]  The globalists don't care.
[01:04:20.000 --> 01:04:21.000]  They've always hated America.
[01:04:22.000 --> 01:04:23.000]  They're spoiling for a fight with us.
[01:04:24.000 --> 01:04:30.000]  We've just got a hope that enough whistleblowers inside government and in media and everywhere start standing up and saying no.
[01:04:30.000 --> 01:04:34.000]  If we all start standing up and saying no, it will paralyze these criminals.
[01:04:35.000 --> 01:04:42.000]  It is a tiny little group of globalist criminals that are putting out false scripts and stories to push this whole thing.
[01:04:44.000 --> 01:04:48.000]  Now when we come back, we're going to go directly to your phone calls and a lot more.
[01:04:49.000 --> 01:04:52.000]  I'm going to get into why the globalists want to move everything to robots and drones.
[01:04:53.000 --> 01:04:54.000]  That takes humans out of the equation.
[01:04:55.000 --> 01:04:56.000]  That's coming up after your calls.
[01:04:57.000 --> 01:04:58.000]  Stay with us.
[01:04:58.000 --> 01:04:59.000]  T.V. We're streaming video.
[01:05:28.000 --> 01:05:29.000]  We're streaming video.
[01:05:58.000 --> 01:06:07.000]  Big Brother mainstream media government coverups.
[01:06:08.000 --> 01:06:09.000]  You want answers?
[01:06:10.000 --> 01:06:11.000]  Well, so does he.
[01:06:11.000 --> 01:06:36.000]  It's Alex Jones on the GCN radio network.
[01:06:36.000 --> 01:06:41.000]  We are back live, ladies and gentlemen. That's the great Dave Mustaine right there.
[01:06:42.000 --> 01:06:45.000]  Who knows? We might have Dave live in studio next Sunday.
[01:06:46.000 --> 01:06:47.000]  How's that sound?
[01:06:48.000 --> 01:06:49.000]  I'll be the first in line.
[01:06:52.000 --> 01:06:56.000]  Then we're talking to one of the biggest country music legends of all time.
[01:06:57.000 --> 01:06:58.000]  I don't mean our good friend Willie Nelson.
[01:06:59.000 --> 01:07:00.000]  Somebody else of the same status.
[01:07:01.000 --> 01:07:02.000]  Who is a listener?
[01:07:03.000 --> 01:07:04.000]  That's the great part about being able to get these folks on.
[01:07:04.000 --> 01:07:05.000]  We're lining up for the show.
[01:07:06.000 --> 01:07:07.000]  I'll just leave it at that.
[01:07:09.000 --> 01:07:10.000]  Very excited.
[01:07:11.000 --> 01:07:12.000]  And that looks like it could be later this week or next week.
[01:07:13.000 --> 01:07:15.000]  But all of that is a side issue.
[01:07:16.000 --> 01:07:18.000]  The good news is a lot of people are waking up to what's happening.
[01:07:19.000 --> 01:07:24.000]  But only facing the true import, the true horror of our straights, of our position,
[01:07:25.000 --> 01:07:27.000]  gives us any chance of stopping this.
[01:07:28.000 --> 01:07:31.000]  The very fact that I'm on over 115 AM and FM stations now.
[01:07:31.000 --> 01:07:37.000]  The very fact that this information is now so mainstream that I'm on XM for two plus years.
[01:07:38.000 --> 01:07:40.000]  One of their now, you know, top listen to channels.
[01:07:41.000 --> 01:07:48.000]  The fact that infowars.com and prismplotted.com are some of the top alternative dwarfing mainstream news sites.
[01:07:49.000 --> 01:07:50.000]  The only thing bigger is Drugs Report.
[01:07:51.000 --> 01:07:53.000]  And it's about four or five times bigger than InfoWars.
[01:07:54.000 --> 01:07:55.000]  And by the two sites, it's about three and a half times bigger.
[01:07:56.000 --> 01:07:57.000]  That's it.
[01:07:58.000 --> 01:07:59.000]  The dinosaur media is in trouble.
[01:07:59.000 --> 01:08:00.000]  There's a perfect storm of tyranny, though.
[01:08:01.000 --> 01:08:04.000]  The rats that took over society aren't just going to turn things over.
[01:08:05.000 --> 01:08:06.000]  They're going for broke.
[01:08:07.000 --> 01:08:08.000]  They've stolen tens of trillions.
[01:08:09.000 --> 01:08:10.000]  They want to convert this society to a tyranny.
[01:08:11.000 --> 01:08:12.000]  They want to put their detractors in prison.
[01:08:13.000 --> 01:08:14.000]  They want to take your guns.
[01:08:15.000 --> 01:08:16.000]  They want to inspect your house and farm.
[01:08:17.000 --> 01:08:18.000]  They want to rule you.
[01:08:19.000 --> 01:08:20.000]  They want authoritarianism.
[01:08:21.000 --> 01:08:23.000]  No one can deny we're plunging into tyranny.
[01:08:24.000 --> 01:08:25.000]  And it's bipartisan.
[01:08:26.000 --> 01:08:27.000]  Congress knows you're awake.
[01:08:27.000 --> 01:08:30.000]  They know that for five years they've had a 9% approval rating.
[01:08:31.000 --> 01:08:34.000]  They know you're buying 3, 4, 5 million guns a month.
[01:08:35.000 --> 01:08:38.000]  And a national questionnaire is saying it's because the government's evil.
[01:08:39.000 --> 01:08:41.000]  Their answer is to buy tanks and armored vehicles for you.
[01:08:42.000 --> 01:08:45.000]  But all we've got to do is go up to the military and police who are citizens as well
[01:08:46.000 --> 01:08:47.000]  and say, this is treason.
[01:08:48.000 --> 01:08:49.000]  And it's checkmate.
[01:08:50.000 --> 01:08:52.000]  Everybody I talk to is just getting guns and getting ready.
[01:08:53.000 --> 01:08:54.000]  That is not the answer.
[01:08:54.000 --> 01:08:56.000]  The answer is info war.
[01:08:57.000 --> 01:09:01.000]  The answer is pointing out that this is an illegitimate out of control globalist takeover.
[01:09:02.000 --> 01:09:05.000]  Do I need to play CNBC saying we've been captured by foreign banks again
[01:09:06.000 --> 01:09:08.000]  and admitting that we're quote, slaves to world government?
[01:09:13.000 --> 01:09:14.000]  I played it like 20 times.
[01:09:15.000 --> 01:09:16.000]  Should I play it again?
[01:09:17.000 --> 01:09:18.000]  I mean, because it's in hundreds of publications they're telling us this.
[01:09:19.000 --> 01:09:22.000]  They think we're idiots to the point they're throwing it in our face now.
[01:09:22.000 --> 01:09:25.000]  They tell Europeans you're now slaves to foreign banks.
[01:09:28.000 --> 01:09:32.000]  EU bureaucrats come in restaurants in Spain and other areas where they're already paying
[01:09:33.000 --> 01:09:34.000]  over 70% in taxes in one way or the other.
[01:09:35.000 --> 01:09:42.000]  And say, we're going to every day have our people take 20% cash out of your cash register.
[01:09:43.000 --> 01:09:46.000]  That's where we're going here on top of all the taxes.
[01:09:47.000 --> 01:09:48.000]  It's just a mafia stick up.
[01:09:49.000 --> 01:09:50.000]  That's all it is.
[01:09:50.000 --> 01:09:51.000]  And of course they want your guns.
[01:09:52.000 --> 01:09:54.000]  In Rome 2000 years ago, you couldn't have a sword if you were a slave.
[01:09:55.000 --> 01:09:57.000]  500 years ago in Europe, you couldn't have a sword if you were a slave.
[01:09:58.000 --> 01:09:59.000]  300 years ago, you couldn't have a gun.
[01:10:00.000 --> 01:10:01.000]  It's elementary.
[01:10:02.000 --> 01:10:03.000]  All right, I'm going to shut up.
[01:10:04.000 --> 01:10:05.000]  Let's go to your calls.
[01:10:06.000 --> 01:10:09.000]  And again, Forbes, you in agreement should have us all gun owners up in arms goes on to say it'll register
[01:10:10.000 --> 01:10:12.000]  and then begin banning our guns because that's what the treaty says.
[01:10:12.000 --> 01:10:19.000]  Despite what the lying MSNBC tells you, go read the treaty and read previous versions of it.
[01:10:20.000 --> 01:10:24.000]  And think about wherever they're in control, New York, Chicago, total gun ban.
[01:10:25.000 --> 01:10:28.000]  Bloomberg has said, Clinton has said, they've all said they want to ban our guns.
[01:10:29.000 --> 01:10:30.000]  They're abrading.
[01:10:31.000 --> 01:10:33.000]  And then they talk to you like you're an idiot and say, it's just reasonable restrictions.
[01:10:35.000 --> 01:10:37.000]  Marty in California, you're up first.
[01:10:38.000 --> 01:10:39.000]  Go ahead.
[01:10:39.000 --> 01:10:41.000]  Welcome, Marty.
[01:10:42.000 --> 01:10:44.000]  Okay, we have a phone system issue.
[01:10:45.000 --> 01:10:46.000]  All right, go ahead, Marty.
[01:10:47.000 --> 01:10:48.000]  Okay, buddy.
[01:10:49.000 --> 01:10:50.000]  How are you doing, Alex?
[01:10:51.000 --> 01:10:52.000]  Good, go ahead.
[01:10:53.000 --> 01:10:55.000]  Okay, I've seen you in a highlight back in February.
[01:10:56.000 --> 01:10:57.000]  Man, that was a great show.
[01:10:58.000 --> 01:10:59.000]  Oh, you saw me give a speech out in Florida?
[01:11:00.000 --> 01:11:01.000]  Yeah, down at the highlight.
[01:11:02.000 --> 01:11:03.000]  Yeah.
[01:11:04.000 --> 01:11:05.000]  1,200 capacity crowd.
[01:11:06.000 --> 01:11:07.000]  Great people.
[01:11:07.000 --> 01:11:11.000]  Alex, I've been doing some research on that agenda 21.
[01:11:12.000 --> 01:11:13.000]  Yes, sir.
[01:11:14.000 --> 01:11:21.000]  Okay, one of the sections there is sustainable development, social equity.
[01:11:22.000 --> 01:11:29.000]  Now, I pressed that in and I came up with Central Florida Commuter Rail, which is financed by HUD.
[01:11:29.000 --> 01:11:36.000]  And it says anybody that takes any money from that opens themselves up to lose all their property rights.
[01:11:37.000 --> 01:11:38.000]  Yes.
[01:11:39.000 --> 01:11:40.000]  No, no, that's what the feds do.
[01:11:41.000 --> 01:11:43.000]  They bankrupt the economy, give you a little bit of somebody else's money, and then you wave your rights.
[01:11:44.000 --> 01:11:45.000]  But brother, I appreciate your call.
[01:11:46.000 --> 01:11:47.000]  Listen, I don't screen calls.
[01:11:48.000 --> 01:11:52.000]  I appreciate your call, but I told everybody here today, this is about the gun treaty.
[01:11:53.000 --> 01:11:54.000]  This is what we're talking about.
[01:11:54.000 --> 01:12:00.000]  So if you're not calling in about that, please, I'm not mad at you, but I don't even screen your calls.
[01:12:01.000 --> 01:12:03.000]  I said, look, they're going to try to sign this in the next mine.
[01:12:04.000 --> 01:12:05.000]  We got to talk about it.
[01:12:06.000 --> 01:12:07.000]  And it's part of UN agenda 21.
[01:12:08.000 --> 01:12:09.000]  Yes.
[01:12:10.000 --> 01:12:14.000]  The whole thing is communism in their words, but communism for us so we can't become successful.
[01:12:15.000 --> 01:12:16.000]  So we're dependent on government.
[01:12:17.000 --> 01:12:18.000]  The elites are offshore and exempt.
[01:12:19.000 --> 01:12:20.000]  It's like Mitt Romney didn't pay taxes.
[01:12:21.000 --> 01:12:22.000]  G doesn't pay taxes.
[01:12:22.000 --> 01:12:23.000]  They've written the laws.
[01:12:24.000 --> 01:12:25.000]  They're exempt.
[01:12:26.000 --> 01:12:27.000]  Then they have Warren Buffett, who's exempted himself.
[01:12:28.000 --> 01:12:29.000]  Come out and say raise money on the rich.
[01:12:30.000 --> 01:12:31.000]  We're exempt.
[01:12:32.000 --> 01:12:33.000]  And then they raise money on people making quarter million in a couple.
[01:12:34.000 --> 01:12:35.000]  That's not rich folks.
[01:12:36.000 --> 01:12:37.000]  That's middle class, upper middle class.
[01:12:38.000 --> 01:12:39.000]  Let's go to Tommy in Rochester, New York.
[01:12:40.000 --> 01:12:41.000]  Tommy, you're on the air.
[01:12:42.000 --> 01:12:43.000]  Go ahead.
[01:12:44.000 --> 01:12:45.000]  Hey, Alex, how you doing?
[01:12:46.000 --> 01:12:47.000]  Good.
[01:12:48.000 --> 01:12:49.000]  What's your view on this treaty?
[01:12:49.000 --> 01:12:51.000]  Well, we're in New York City if they remember, May of Dinkins.
[01:12:52.000 --> 01:13:01.000]  And back then when he was in office, he made the people, all in New York state, or, excuse me, New York City, register their firearms.
[01:13:02.000 --> 01:13:03.000]  Semi-automatics in particular.
[01:13:04.000 --> 01:13:05.000]  And they promised they'd never take them.
[01:13:06.000 --> 01:13:07.000]  And a few years later they took them all.
[01:13:08.000 --> 01:13:09.000]  Exactly.
[01:13:10.000 --> 01:13:11.000]  And that was the next step.
[01:13:12.000 --> 01:13:14.000]  As soon as he got done with dad, just like Adolf did, when everything got in,
[01:13:15.000 --> 01:13:16.000]  the last guy registered his guns.
[01:13:16.000 --> 01:13:22.240]  guns. Bam. There you go. Okay. So everybody who's listening, just keep that in mind, whether
[01:13:22.240 --> 01:13:26.760]  you live in New York state or not. That's what happened. And that's what will happen
[01:13:26.760 --> 01:13:32.360]  here. And Alex, I'd like to thank you so much for all that you do and thank God that you're
[01:13:32.360 --> 01:13:35.080]  here and I thank God every day that you're still with us.
[01:13:35.080 --> 01:13:39.400]  Well, God bless you, sir. Listen, please thank you. I appreciate your call. Folks, do not
[01:13:39.400 --> 01:13:44.400]  thank me anymore. I live here. I'm not going anywhere. There's no order run. I'm digging
[01:13:44.400 --> 01:13:49.960]  in. I've bought property in the country. I'm staying. We're in this together, folks. Please
[01:13:49.960 --> 01:13:53.840]  don't thank me because that implies that I'm doing something above and beyond the call.
[01:13:53.840 --> 01:13:59.880]  We have criminal authoritarians taking over. I mean, these are creepy bad people, folks.
[01:13:59.880 --> 01:14:03.520]  If you researched the weathermen that were funded by the big foundations who said they
[01:14:03.520 --> 01:14:10.520]  were going to put 100 million of us in reeducation centers and kill 25 mil, that came out in court.
[01:14:10.520 --> 01:14:15.480]  These are dangerous, wicked devils, man. We got to fight them. Bobby in California than
[01:14:15.480 --> 01:14:18.320]  Frank, CJ and others. Go ahead, Bobby.
[01:14:18.320 --> 01:14:23.080]  Everyone needs to go to M4 to get the emergency alert article and get it out to everybody
[01:14:23.080 --> 01:14:27.040]  they know. The one thing we have going for us right now is the Internet. And I support
[01:14:27.040 --> 01:14:31.320]  the majority of Ron Paul's views, excluding a stamp on tariffs, but a new campaign attacking
[01:14:31.320 --> 01:14:35.960]  net neutrality is the last thing we need right now to act like these providers are victims
[01:14:35.960 --> 01:14:40.120]  of coercive state action and to ignore the fact that we taxpayers paid for the billions
[01:14:40.120 --> 01:14:44.640]  and billions of subsidies. And right away, granted, this government gave these telcos
[01:14:44.640 --> 01:14:46.920]  and cable providers to build a network.
[01:14:46.920 --> 01:14:52.040]  Yeah, exactly. This is a very sophisticated issue. It's like Ron Paul saying, well, I've
[01:14:52.040 --> 01:14:56.000]  got to vote against GMO labeling because the feds don't have jurisdiction. This GMO is
[01:14:56.000 --> 01:15:00.880]  killing us, but I get their constitutional point. The issue is you've got to hamstring
[01:15:00.880 --> 01:15:05.600]  this now. I understand it feeds the monster. Then we build the infrastructure with tax
[01:15:05.600 --> 01:15:10.400]  money and our paychecks and then hand it over to globalist interest corporations that are
[01:15:10.400 --> 01:15:16.360]  as big as governments and operate like governments. That's where the extreme libertarian system
[01:15:16.360 --> 01:15:20.360]  breaks down because these court, a lot of these big globalist support libertarianism
[01:15:20.360 --> 01:15:24.120]  now because they've already transferred the wealth of themselves. Now they want to exempt
[01:15:24.120 --> 01:15:29.280]  themselves from the system they created and again, put us in the communism with them exempt
[01:15:29.280 --> 01:15:34.080]  above it. Oh no, we're going to have communism. They got to come on down in the slime with
[01:15:34.080 --> 01:15:39.560]  us. Is that what you're saying, brother? Yes, and this comes at a time when Verizon
[01:15:39.560 --> 01:15:43.600]  is claiming they have a right to edit what you see on there. That's what they're doing.
[01:15:43.600 --> 01:15:48.920]  I know, there's a total web takeover worldwide because governments are, the tyranny is rolling
[01:15:48.920 --> 01:15:52.760]  out. When the history books are written folks, this is going to be like World War II, but
[01:15:52.760 --> 01:15:56.840]  it's governments and corporations against the people. I mean, all hell is just now
[01:15:56.840 --> 01:15:58.080]  breaking loose.
[01:15:58.080 --> 01:16:04.520]  Hi, this is Alex Jones. Did you know that the global elite are now storing non-hybrid
[01:16:04.520 --> 01:16:09.320]  seeds and secret storage vaults near the Arctic Circle? Did you know that in a real meltdown,
[01:16:09.320 --> 01:16:13.160]  non-hybrid seeds can become more valuable than silver or gold? It's true, seeds have
[01:16:13.160 --> 01:16:16.640]  outperformed even gold and silver before in this country, and it's possible that could
[01:16:16.640 --> 01:16:21.200]  even happen again. So our friends at Solutions from Science have put together the perfect
[01:16:21.200 --> 01:16:27.400]  mix of non-hybrid seeds. They call it a survival seed bank, and it can produce an endless supply
[01:16:27.400 --> 01:16:32.000]  of nutrient dense food for you and your family. And here's the best part, these seeds have
[01:16:32.000 --> 01:16:36.120]  not been genetically modified in any way, and you actually get enough seeds to plant
[01:16:36.120 --> 01:16:43.520]  a full acre crisis garden. So visit them today at survivalseedbank.com. That's survivalseedbank.com,
[01:16:43.520 --> 01:16:54.880]  or give them a call at 877-327-0365. That's 877-327-0365. Remember, in a real crisis,
[01:16:54.880 --> 01:17:01.200]  non-hybrid seeds are the ultimate barter item. This is Alex Jones for survivalseedbank.com.
[01:17:01.200 --> 01:17:05.360]  You've heard Alex explain how the Silver Lunges Generator infuses the respiratory system
[01:17:05.360 --> 01:17:10.080]  with your self-produced colloidal silver solutions, yet many are unaware of the entire function
[01:17:10.080 --> 01:17:13.920]  of the Silver Lunges System and how it has been designed to deliver your silver solutions
[01:17:13.920 --> 01:17:19.400]  anywhere in or on the body. My name is Mario Safaldi, and I'm the developer of the Silver
[01:17:19.400 --> 01:17:24.080]  Lunges Generator. Not only does the Silver Lunges System produce endless colloidal and
[01:17:24.080 --> 01:17:29.720]  ionic silver solutions, it also comes equipped with the proper applicators and devices needed
[01:17:29.720 --> 01:17:35.680]  to deliver your silver solutions directly to key target areas. This includes the eyes,
[01:17:35.680 --> 01:17:42.240]  ears, nose, lungs, topically to the skin, and orally for the digestive system. Be sure
[01:17:42.240 --> 01:17:49.320]  to watch our new 7-minute video tour of the Silver Lunges System at www.silverlungs.com
[01:17:49.320 --> 01:17:54.000]  to learn more about how the Silver Lunges System works. As well, we are always ready
[01:17:54.000 --> 01:18:00.320]  to answer any questions you may have. That's www.silverlungs.com.
[01:18:00.320 --> 01:18:04.200]  Let me ask you a question. What does freedom mean to you? The freedom to choose, the freedom
[01:18:04.200 --> 01:18:08.080]  to vote, the freedom to worship? How about the freedom to take control of your own future?
[01:18:08.080 --> 01:18:11.400]  My friends, they eat foods direct or celebrating freedom this month while helping you take
[01:18:11.400 --> 01:18:15.400]  control of your greatest dependency food. Right now, you receive one of their new Patriot
[01:18:15.400 --> 01:18:21.040]  Packs free with every $289 you spend on their highly nutritious and great-tasting food.
[01:18:21.040 --> 01:18:25.560]  The Patriot Pack is a 30-day supply of e-foods quick fix, easy to store food. For example,
[01:18:25.560 --> 01:18:29.880]  purchase a one-year supply and get five Patriot Packs, which is five months of food free.
[01:18:29.880 --> 01:18:33.880]  Use the extra food for everyday use and save hundreds off your grocery bill. Give your
[01:18:33.880 --> 01:18:37.600]  free Patriot Pack as a gift to a friend or relative, or simply add more food to your
[01:18:37.600 --> 01:18:43.960]  long-term supply for free. Call 800-409-5633 or go to efoodsdirect.com or get your free
[01:18:43.960 --> 01:18:50.160]  Patriot Pack with purchase. Operators are standing by. Call 800-409-5633 or efoodsdirect.com
[01:18:50.160 --> 01:18:54.760]  or slash Alex. E-foods is so affordable, the more you store and eat, the more you save.
[01:18:54.760 --> 01:18:59.960]  Go to efoodsdirect.com or slash Alex or call 800-409-5633 right now.
[01:18:59.960 --> 01:19:03.840]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing
[01:19:03.840 --> 01:19:08.440]  as you get sick and die? Start purifying your water with ProPure. My friends, I've done
[01:19:08.440 --> 01:19:13.640]  a lot of research and the best gravity filter out there, Bar Nun, is ProPure. And it's
[01:19:13.640 --> 01:19:19.000]  available discounted at infowars.com. Its filters are silver and pregnated to prevent
[01:19:19.000 --> 01:19:25.360]  bacterial growth. There's no priming required. It's NSF42 certified. Optional fluoride filters
[01:19:25.360 --> 01:19:30.760]  can reduce fluoride up to 95%. Easy to set up and use. Doesn't require electricity.
[01:19:30.760 --> 01:19:35.940]  Purify water from lake streams, ponds and wells. This filter system leaves in beneficial
[01:19:35.940 --> 01:19:40.720]  minerals which is key. Save money by not buying bottled water and avoid BPA that leaches from
[01:19:40.720 --> 01:19:46.160]  the plastic. ProPure is the best gravity-fed filter out there. It's what my family uses.
[01:19:46.160 --> 01:19:50.520]  infowars.com already has the lowest price on ProPure. But if you add the promo code
[01:19:50.520 --> 01:19:55.720]  water at checkout, you get an additional 10% off at infowars.com. You can also call to
[01:19:55.720 --> 01:20:01.360]  order 888-253-3139.
[01:20:01.360 --> 01:20:22.880]  I'm gonna go right back to your phone calls dealing with the United Nations and Obama
[01:20:22.880 --> 01:20:27.280]  saying that they're gonna restrict our guns because they feel like it. And then when we
[01:20:27.280 --> 01:20:30.840]  actually look at the treaty and point out that it restricts things, they go, no it doesn't.
[01:20:30.840 --> 01:20:36.960]  We don't want your guns when the UN has stated, and our own State Department has stated in
[01:20:36.960 --> 01:20:42.840]  memorandum 7277, that they want the civilian abolition of guns completely. And then our
[01:20:42.840 --> 01:20:48.840]  military and police and that only a UN peacekeeper force, well we know what that means, a murder
[01:20:48.840 --> 01:20:55.360]  force with the whole world disarmed run by the bankers who got us into this mess running
[01:20:55.360 --> 01:21:00.760]  around doing what they want. It is absolutely nightmarish and now we have government run
[01:21:00.760 --> 01:21:05.040]  healthcare coming into our lives controlling the healthcare we get. Now they're saying,
[01:21:05.040 --> 01:21:10.320]  oh yeah, you won't get that preexisting condition covered. Oh yeah, we're gonna make you buy
[01:21:10.320 --> 01:21:14.560]  the healthcare and then cut the type of care you get. This is the model once they get you
[01:21:14.560 --> 01:21:18.520]  collectivized. Now government's telling you what you can eat, where you can live, what
[01:21:18.520 --> 01:21:24.600]  you can do, and they're just getting started. And it's the same system all over the world.
[01:21:24.600 --> 01:21:29.360]  But I'll tell you this, every time I go to a business meeting and park downtown and it's
[01:21:29.360 --> 01:21:35.080]  a valet, every one of them's a listener. Every time I meet neighbors, they're all listeners
[01:21:35.080 --> 01:21:39.120]  and their children are listeners and their neighbors are listeners and their cousins
[01:21:39.120 --> 01:21:45.960]  a listener. I was took my kids out fishing to the lake this weekend and I'm sitting
[01:21:45.960 --> 01:21:49.800]  there and there's people out there fishing in this group of people's listeners and those
[01:21:49.800 --> 01:21:53.920]  are listeners and these people are listeners, people are out of town are listeners and they're
[01:21:53.920 --> 01:21:58.080]  friends in California are listeners and those are listeners. The point is I'm not sitting
[01:21:58.080 --> 01:22:04.680]  there saying we have a lot of listeners. The point is we're winning the info war. But everybody's
[01:22:04.680 --> 01:22:09.080]  like I know it's bad. I know Romney's bad too. You know, what do we do? Thank God you're
[01:22:09.080 --> 01:22:13.680]  there. No, no, no, thank God you're there. Call them to talk radio, start a website,
[01:22:13.680 --> 01:22:19.440]  do YouTube videos, say no to corruption, go to city council, get in the face of bureaucrats,
[01:22:19.440 --> 01:22:24.440]  stand up to land grabbing. Call Congress and say we know your criminals and we know the
[01:22:24.440 --> 01:22:28.720]  US is in a global government receivership. Don't sit there and beg them for stuff. Just
[01:22:28.720 --> 01:22:36.040]  say look, we know your criminals and then people in media need to all stand up who've
[01:22:36.040 --> 01:22:40.160]  been controlled and are scared. Talk show host, you name it and I'm hearing it more
[01:22:40.160 --> 01:22:44.080]  and more. Look, they're hidden in a future if we don't beat these people. Have you figured
[01:22:44.080 --> 01:22:51.680]  that out yet? There isn't a future if we don't beat these people. It's all coming down right
[01:22:51.680 --> 01:22:57.160]  now. Okay. I mean, the battle lines are being drawn and a lot of you think you're just going
[01:22:57.160 --> 01:23:02.120]  to sit it out and be safe folks. This is a fundamental transformation of civilization
[01:23:02.120 --> 01:23:08.000]  under agenda 21, which is a eugenics based system. And if you don't know what that is
[01:23:08.000 --> 01:23:15.160]  eugenics and agenda 21, it's the global government system and law. It's what you live under.
[01:23:15.160 --> 01:23:21.440]  We're now under this. They're just mopping up the free speech, mopping up what's left.
[01:23:21.440 --> 01:23:26.040]  And there's a lot to mop up by the way. Again, they're in control of the central government
[01:23:26.040 --> 01:23:29.400]  of every major country. They're looting them. They're wrecking them. They're engaged in
[01:23:29.400 --> 01:23:35.880]  every crime you can imagine getting away with it as well. But it's a paradox where they're
[01:23:35.880 --> 01:23:39.400]  getting away with it, but they're losing their viewers. They're losing their support. They're
[01:23:39.400 --> 01:23:43.600]  losing their credibility and the global bankers just hope they'll put in new politicians and
[01:23:43.600 --> 01:23:48.000]  you're up in the US and you'll go, oh, and you'll think things have changed. People are
[01:23:48.000 --> 01:23:54.920]  looking past that now to the point of where CNN and MSNBC have to admit we've been captured
[01:23:54.920 --> 01:24:00.880]  by a world government, foreign bankers. But then they spin it like, well, they do control
[01:24:00.880 --> 01:24:03.240]  us, so we better do what they say.
[01:24:03.240 --> 01:24:07.560]  It's like aliens sat down on the Washington Monument and said, we have come from the planet
[01:24:07.560 --> 01:24:13.840]  pop card. We are your rulers now. Do as we say or suffer the fate of Tokyo. And they hit
[01:24:13.840 --> 01:24:19.680]  a button and a space beam shoots down and disintegrates Tokyo. I am Zorg, mouthpiece
[01:24:19.680 --> 01:24:26.080]  of gravel. Do as we say. Everyone goes, yes, Zorg. I mean, literally, it's like Superman
[01:24:26.080 --> 01:24:31.560]  2, Neil Tzad, and everyone kneels. I mean, what's going on here? They're now to the kneeling
[01:24:31.560 --> 01:24:37.320]  point in every financial publication, going, world government is here, it runs everything,
[01:24:37.320 --> 01:24:41.160]  your slaves to it, and you'll never have a standard of living again, and we're gonna
[01:24:41.160 --> 01:24:45.400]  take over, and we're gonna take your guns and take your private property and conscript
[01:24:45.400 --> 01:24:49.280]  your children into work brigades. The White House is openly announcing that. We played
[01:24:49.280 --> 01:24:53.920]  that clip last week, and I'm supposed to just sit here and go, oh, this is a wonderful idea.
[01:24:53.920 --> 01:24:57.560]  Or Alex, don't get so upset. No, no, no, we need to get out of our coma. We need to get
[01:24:57.560 --> 01:25:00.680]  out of this daydream we're in, folks.
[01:25:00.680 --> 01:25:06.560]  It's like adults think they're getting away with something. I screwed off a lot this week.
[01:25:06.560 --> 01:25:11.840]  I went to two baseball games, and I got drunk four times, and I went and did this and that,
[01:25:11.840 --> 01:25:17.480]  and I blow, blow, and I got an easy job. Yeah, and that's why the globalists go, these are
[01:25:17.480 --> 01:25:22.960]  a bunch of chumps. Let's rob them. I mean, you think that's your birthright? You're all
[01:25:22.960 --> 01:25:30.600]  awake, you say. But you think I'm going to lead you out of something. Man, I can't even
[01:25:30.600 --> 01:25:35.880]  keep track of all their crimes, okay? I'm here risking my life because I understand it's
[01:25:35.880 --> 01:25:41.920]  the only future we've got. It's a gamble that we can beat these people. But there's no gamble
[01:25:41.920 --> 01:25:47.120]  that there's no future if we don't beat them. It's certain enslavement. It's certain death.
[01:25:47.120 --> 01:25:53.160]  Folks, this isn't just some tyranny that wants to be in charge. You understand what eugenics
[01:25:53.160 --> 01:25:58.320]  means? You better learn real quick, folks.
[01:25:58.320 --> 01:26:02.080]  You notice the cancer rates are off the charts, the neurological disorders and everything
[01:26:02.080 --> 01:26:08.080]  else. The U.S. leads the world in everything bad now. Folks, all the documents are public.
[01:26:08.080 --> 01:26:12.120]  This isn't just words. They put it in your food and water. They've done it to you since
[01:26:12.120 --> 01:26:16.240]  birth. They hated the land of the free, home of the brave. They were scared of us. We were
[01:26:16.240 --> 01:26:21.520]  going to be the example of human freedom and private property and guns and family and wealth.
[01:26:21.520 --> 01:26:27.040]  We had to be taken over and used to dominate the world while we were destroyed. We are
[01:26:27.040 --> 01:26:32.120]  the new world order's greatest enemy. I'll use a movie analogy because it gets through
[01:26:32.120 --> 01:26:37.880]  to people. Emperor Palpatine hates Darth Vader, but he uses Darth Vader and in the end he
[01:26:37.880 --> 01:26:42.480]  wants to kill Darth Vader. America is Darth Vader, ladies and gentlemen. And we have to
[01:26:42.480 --> 01:26:46.400]  ask ourselves, is there any good left in us? That's a question you have to ask yourself
[01:26:46.400 --> 01:26:51.240]  right now. And as things get crazier and more obvious, you're either going to get more
[01:26:51.240 --> 01:26:58.640]  committed to the evil or you're going to wake up and say no to the tyranny. Let's go to
[01:26:58.640 --> 01:27:01.800]  one call. Come back and take more. I kind of ran it during that segment. I still have
