[00:00:00.069 --> 00:00:00.750]  Find out right now!
[01:22:49.356 --> 01:22:54.881]  Many have turned to precious metals to provide a safe haven while increasing the potential profits.
[01:22:54.881 --> 01:23:03.147]  Though accumulating precious metals has been a proven method for the storage of wealth, it is important that you understand the market you are getting into.
[01:23:03.147 --> 01:23:06.210]  Midas Resources is offering the red book and silver dollar for only $27.95.
[01:23:08.337 --> 01:23:12.781]  The Red Book is the number one best-selling guide to gold and silver coins.
[01:23:12.781 --> 01:23:14.944]  Call for your copy today.
[01:23:14.944 --> 01:23:17.566]  It's 800-686-2237.
[01:23:17.566 --> 01:23:24.133]  If you've already accumulated or plan to get into the precious metals market, you simply must have the Red Book in your library.
[01:23:24.133 --> 01:23:24.473]  Call 800-686-2237.
[01:23:24.473 --> 01:23:24.733]  That's 1-800-686-2237.
[01:23:32.017 --> 01:23:33.419]  How are you feeling today?
[01:23:33.419 --> 01:23:40.567]  I ask because if you have health challenges, then reading our free booklet about the most amazing discovery of our time is crucial.
[01:23:40.567 --> 01:23:45.332]  The booklet is about an amazing fruit from Southeast Asia they call Mangosteen.
[01:23:45.332 --> 01:23:51.419]  It's a centuries-old medicinal fruit whose time has come and it has amassed 40 years of published research.
[01:23:51.579 --> 01:23:51.879]  I think so.
[01:24:07.148 --> 01:24:07.629]  We're good to go.
[01:24:39.560 --> 01:24:45.881]  He hasn't been on the radio in over two and a half years, and joins us now, breaking a silence, Hutton Gibson.
[01:24:45.881 --> 01:24:52.983]  It's a short segment, long segment, coming up after this one.
[01:24:52.983 --> 01:25:03.946]  Hutton, we were talking during the break, there's another point you want to discuss, how the Illuminati crowd, when they fully took control, also wanted to, I guess, break the church's
[01:25:06.247 --> 01:25:06.767]  Yes, we were.
[01:25:06.767 --> 01:25:07.007]  There was a
[01:25:37.427 --> 01:25:43.289]  A bunch of people around the turn of the last century.
[01:25:43.289 --> 01:25:45.610]  Modernists.
[01:25:45.610 --> 01:25:51.591]  And they were doing their best to take over the doctrine of the Church.
[01:25:51.591 --> 01:25:54.652]  And the running of it.
[01:25:54.652 --> 01:25:58.974]  We almost had one of those fellows elected Pope.
[01:25:58.974 --> 01:26:00.954]  In 1903.
[01:26:00.954 --> 01:26:05.276]  Cardinal Mariano Rampolla del Tindaro.
[01:26:07.987 --> 01:26:17.369]  But the Emperor of Austria, acting with his hat on, Holy Roman Emperor, vetoed him.
[01:26:17.369 --> 01:26:19.449]  So, before he was elected.
[01:26:19.449 --> 01:26:27.610]  He could not have vetoed him afterwards, but he got in before when it looked like he would be elected.
[01:26:27.610 --> 01:26:35.972]  So, the trouble is that he was still there in the Church, and acted as Secretary of State,
[01:26:37.125 --> 01:26:46.928]  Some of the time to Pius X. And he contributed to a new code of canon law.
[01:26:46.928 --> 01:26:50.689]  There had been no code of canon law in all church history.
[01:26:50.689 --> 01:27:01.953]  But they had laws here and decrees there, and it was such a jumble that they put them all together, not for any great benefit, but simply to have them in one place.
[01:27:01.953 --> 01:27:04.854]  And this benefited, chiefly, the canon lawyers.
[01:27:07.173 --> 01:27:23.223]  But the people that were in charge of the code and coding this thing were Modernist and Freemason and they left out a couple of strange laws.
[01:27:23.223 --> 01:27:29.866]  They don't treat the Freemasonry as it had been treated.
[01:27:29.866 --> 01:27:32.408]  It became an irregularity instead of
[01:27:36.129 --> 01:27:40.771]  An apostasy.
[01:27:40.771 --> 01:27:53.355]  This prevented the people from, if they were caught at it, from functioning as priests, bishops, anybody.
[01:27:53.355 --> 01:28:00.017]  But it didn't take away their status immediately.
[01:28:00.017 --> 01:28:04.098]  They didn't go in and dig them out and say, this is a mason.
[01:28:04.642 --> 01:28:07.925]  They did on, the Pius X did on three occasions.
[01:28:07.925 --> 01:28:11.908]  He chucked out three bishops in France.
[01:28:11.908 --> 01:28:20.476]  And one of them became the cause in 1904 of the break between the Holy See and the French government.
[01:28:20.476 --> 01:28:25.440]  Which of course was Freemasonic.
[01:28:25.440 --> 01:28:25.701]  So uh...
[01:28:28.806 --> 01:28:35.968]  But anyway, they left out these laws against Freemasons and left a room for some of these things to come back in again.
[01:28:35.968 --> 01:28:57.013]  And among the group around Rampolla and Gaspari was the Archbishop of Milan at the time.
[01:29:00.708 --> 01:29:05.572]  De La Chiesa, who became Benedict XV.
[01:29:05.572 --> 01:29:12.798]  And it was under his regime that this canon law was installed.
[01:29:12.798 --> 01:29:18.143]  And as I say, it did not have sufficient safeguards against things.
[01:29:18.143 --> 01:29:24.988]  One of the things we've just come across lately is that the same Pope, St.
[01:29:24.988 --> 01:29:27.931]  Pius V, who objected to
[01:29:29.617 --> 01:29:39.165]  Any change in the mass, he had to do this because with the Reformation going on, he had to have a mass he could guarantee.
[01:29:39.165 --> 01:29:47.272]  So he took the oldest mass available, going way back in history, before anyone could really trace it.
[01:29:47.272 --> 01:29:49.394]  And this is what he guaranteed.
[01:29:49.394 --> 01:29:52.677]  He said there will be no heedless change to this.
[01:29:52.677 --> 01:29:56.000]  Of course, there are changes made when they institute a new feast.
[01:29:57.085 --> 01:29:59.306]  You got a new saint you want to honor?
[01:29:59.306 --> 01:30:11.352]  Well, specifically, we were talking in the break, though, you were talking about a law that you guys found that was talking about not having the pedophiles in there and how it would bring down the church and let the other governments take over.
[01:30:11.352 --> 01:30:12.833]  So, let's talk about that.
[01:30:12.833 --> 01:30:23.197]  Let's talk about Ratzinger and how he's calling for a new world order, what that means, and then that new cathedral that's a Masonic temple, and a lot more with Hutton Gibson.
[01:30:23.197 --> 01:30:24.138]  We're on the march.
[01:30:24.138 --> 01:30:26.119]  The Empire's on the run.
[01:30:27.083 --> 01:30:34.406]  Alex Jones and the GCN Radio Network.
[01:30:34.406 --> 01:30:37.147]  Hey folks, Alex Jones here with an important question.
[01:30:37.147 --> 01:30:39.568]  When was the last time you used pure soap?
[01:30:39.568 --> 01:30:49.972]  I mean the hard to find kind that's all natural and not full of corrosive toxins and chemicals and detergents that just dry out your skin and have been connected to very serious health problems.
[01:30:49.972 --> 01:30:52.493]  Let me tell you something about the Cal Bend Pure Soap Company.
[01:30:52.493 --> 01:30:56.575]  There's a 100% unconditional guarantee on all their wonderful products.
[01:30:56.775 --> 01:31:03.760]  They're all natural, they're triple concentrated, they're factory direct, factory owned and operated since 1947.
[01:31:03.760 --> 01:31:07.582]  Earth friendly, pure soaps for bathing, laundry and kitchen.
[01:31:07.582 --> 01:31:11.245]  Try Pure Soap once and I'll guarantee you'll never use anything else.
[01:31:11.245 --> 01:31:16.188]  Now for the first time, Calvin Pure Soap is available factory direct to you and your family.
[01:31:16.408 --> 01:31:20.273]  Save up to 85% off supermarket and retail store prices.
[01:31:20.273 --> 01:31:22.817]  Call today for a Calvin Soap catalog at 1-800-340-7091.
[01:31:22.817 --> 01:31:24.499]  That's 1-800-340-7091 or on the web at CalvinPureSoap.com.
[01:31:33.115 --> 01:31:38.099]  We at The Bible Says want to alert the world to the topic of the Mark of the Beast.
[01:31:38.099 --> 01:31:41.342]  Soon it will be upon us as an overwhelming surprise.
[01:31:41.342 --> 01:31:44.265]  The world is pressing toward a forced one-world religion.
[01:31:44.265 --> 01:31:49.469]  The real issue behind this is the union of church and state nullifying our First Amendment.
[01:31:49.469 --> 01:31:55.154]  Americans will have to give up their peculiar beliefs and accept what the new world religious leaders prescribe.
[01:31:55.154 --> 01:31:58.117]  In 2005, President Bush signed the REAL ID Act.
[01:31:58.297 --> 01:32:00.940]  Which goes into effect May 11, 2008.
[01:32:00.940 --> 01:32:05.865]  Many people believe that this will be the mark of the beast because of the restrictive measures included.
[01:32:05.865 --> 01:32:10.309]  Which seems to parallel the no buying and selling of Revelations 13-17.
[01:32:10.309 --> 01:32:16.936]  In Revelations 14-9, speaking of the mark of the beast, it says, If any man worship the beast, take notice.
[01:32:16.936 --> 01:32:18.838]  It says, worship the beast.
[01:32:18.838 --> 01:32:21.441]  This issue is about worship, not economics.
[01:32:21.701 --> 01:32:27.046]  For a better understanding of this very important topic and to receive your three free books and a free DVD, call 1-888-211-1715.
[01:32:27.046 --> 01:32:27.246]  That's 1-888-211-1715.
[01:32:33.044 --> 01:32:44.214]  Ted Anderson for minus January 23rd 2007 gold 642 ounce gold coins are 663 330 405 for half and 167 024 quarter ounce coins at 663 330 405 and 167 02 1971 Nixon closes the gold window fiat currency 1920s the German market explodes from 75 to 23 trillion 1995 gold doubles against the Mexican peso 1997
[01:32:58.707 --> 01:33:01.450]  Gold increases 82% over the Indonesian rupee.
[01:33:01.450 --> 01:33:05.194]  1998 gold jumps two-thirds over the Russian ruble.
[01:33:05.194 --> 01:33:08.196]  2002, the Argentine peso loses a fifth of its value to gold.
[01:33:08.196 --> 01:33:13.562]  2006, the last superpower of the USA's mighty dollar loses over half to gold and other raw goods.
[01:33:13.562 --> 01:33:15.003]  Could government let this happen?
[01:33:15.003 --> 01:33:16.965]  Without immediate backing, how much will it lose?
[01:33:17.245 --> 01:33:24.391]  Midas has Nick Bereshev's report covering the loss of purchasing power, fat tail events, bull market economic vulnerabilities, and gold-oil relationship.
[01:33:24.391 --> 01:33:26.192]  You've lost half of your purchasing power.
[01:33:26.192 --> 01:33:27.693]  Call 800-686-2237 before the rest disappears.
[01:33:27.693 --> 01:33:28.073]  That's 800-686-2237.
[01:33:45.038 --> 01:33:47.498]  World War II veteran, National Jeopardy!
[01:33:47.498 --> 01:34:11.643]  champion back in the 60s, and of course, author, father of Mel Gibson and ten other children, Hutton Gibson is our guest, for those who just joined us, and I mean, every few months, some Catholic Cardinal calls for a One World Government, a New World Order, Ratzinger has done it three times, that's the current so-called Pope,
[01:34:12.626 --> 01:34:17.288]  And so people could debate all day, you know, was the Catholic Church evil 100 years ago?
[01:34:17.288 --> 01:34:18.609]  Was it evil 50 years ago?
[01:34:18.609 --> 01:34:22.831]  There is no debating.
[01:34:22.831 --> 01:34:36.737]  There's no debating that this is not the Catholic Church it was, and there's no debating the fact that it is a total tool of one world government, and the symbolism and the buildings they're building and everything they're doing is pushing for a one world religion.
[01:34:38.610 --> 01:34:43.653]  Break down for us, Hutton, what Ratzinger means from your studying of him.
[01:34:43.653 --> 01:34:55.301]  You've written a book, a lot of it is about him, about what he means when he says a new world order and why he's going to mosque and praying to Mecca.
[01:34:55.301 --> 01:34:57.443]  Why is he calling for a one world religion?
[01:34:57.443 --> 01:34:59.164]  I mean this stuff is right out of Revelations.
[01:35:04.528 --> 01:35:14.010]  It's almost an axiom that if you're going to have a one world government, you pretty well gotta have a one world religion.
[01:35:14.010 --> 01:35:19.091]  People will have religion to fight over, they'll fight over it.
[01:35:19.091 --> 01:35:24.652]  So if they're all in one crew that way, that's one big thing eliminated.
[01:35:24.652 --> 01:35:32.034]  It also tones the church down to where it will never argue with the government.
[01:35:32.034 --> 01:35:34.234]  Which it should be doing in any number of cases.
[01:35:36.062 --> 01:35:40.003]  Uh, for instance, abortion.
[01:35:40.003 --> 01:35:45.844]  Uh, and he has his own crew in there.
[01:35:45.844 --> 01:35:56.466]  Now they've been at this for well over a hundred years, getting their people in, into the government of the church itself.
[01:35:56.466 --> 01:36:02.067]  And the people, I don't say all necessarily Freemasons,
[01:36:03.376 --> 01:36:13.439]  But most of them are vulnerable, as were the high muckety mucks at Vatican II, to blackmail.
[01:36:13.439 --> 01:36:29.945]  And the blackmail was not necessarily that they belonged to the Free Nations, though in a number of cases it was so, but in almost all cases they had their hands in the till, or they had girlfriends,
[01:36:31.591 --> 01:36:36.135]  Or, they had boyfriends.
[01:36:36.135 --> 01:36:41.340]  Even a couple of our so-called popes have had boyfriends.
[01:36:41.340 --> 01:36:42.821]  Uh, which popes?
[01:36:42.821 --> 01:36:44.682]  So-called popes had boyfriends?
[01:36:44.682 --> 01:36:52.129]  Well, uh, Paul VI, uh, was a gentleman, uh, if I may use the term loosely, an Italian actor named Carlini.
[01:36:53.277 --> 01:36:58.600]  Very handsome man, used to dye his hair red, which I suppose I should take as a compliment.
[01:36:58.600 --> 01:37:08.226]  But he was not, he could come in and out of the Vatican at any time he pleased.
[01:37:08.226 --> 01:37:14.350]  And I've spoken to a man who was there and saw this happening.
[01:37:14.350 --> 01:37:16.151]  He was a member of the Vatican
[01:37:18.125 --> 01:37:19.126]  What would you call it?
[01:37:19.126 --> 01:37:20.587]  The guards.
[01:37:20.587 --> 01:37:28.271]  He was there in a position where he could have stopped this man if he hadn't had orders not to.
[01:37:28.271 --> 01:37:28.791]  Who else?
[01:37:28.791 --> 01:37:31.533]  What other so-called Pope was involved in this?
[01:37:31.533 --> 01:37:38.176]  Well, I hate to do this without... What would you call it?
[01:37:38.176 --> 01:37:41.078]  Going into it in detail and proofing it.
[01:37:41.078 --> 01:37:43.880]  Yeah.
[01:37:43.880 --> 01:37:46.441]  It's a terribly destructive thing and if you have no way to
[01:37:47.054 --> 01:37:49.157]  Right off hand to prove it.
[01:37:49.157 --> 01:37:49.919]  Oh, I understand then.
[01:37:49.919 --> 01:37:51.060]  Let's not go there.
[01:37:51.060 --> 01:37:54.306]  I mean, but we see the same thing in the White House, Republican and Democratic Party.
[01:37:54.306 --> 01:37:55.027]  It's like Foley
[01:37:56.034 --> 01:38:06.302]  The congressman running the Missing Children and Exploited Children program, and then you've got two deputy heads of Homeland Security caught raping or trying to rape children.
[01:38:06.302 --> 01:38:09.445]  You've got Bohemian Grove, the Franklin cover-up, Skull and Bones.
[01:38:09.445 --> 01:38:15.730]  You've got even the New York Post reporting, quote, top gay porn star service moguls at Bohemian Grove.
[01:38:15.730 --> 01:38:18.252]  This, I guess, is part of this Illuminati religion
[01:38:19.432 --> 01:38:24.134]  I guess it's a rite of passage, so they know you're compromised, that you be involved in this.
[01:38:24.134 --> 01:38:26.515]  I think even bigger than just Freemasonry.
[01:38:26.515 --> 01:38:31.317]  And again, I'm not saying most masons are low-level and don't even know what's going on, but high-level folks.
[01:38:31.317 --> 01:38:35.399]  But it seems like it is a rite of passage to do... I mean, I guess it's kind of like a low-level...
[01:38:36.779 --> 01:38:46.207]  A street gang will go, you know, mug an old lady as a rite of passage, so they know you're really a member of the crew, or the mafia, you've got to kill two people to be a made member.
[01:38:46.207 --> 01:38:47.668]  I mean, is this a way to get made?
[01:38:47.668 --> 01:38:52.953]  I mean, why is this so prolific and it seems to be a prerequisite?
[01:38:52.953 --> 01:39:03.682]  Well, for one thing, I suppose you recall Della Dodd, who was a member of the Communist Party, who returned to Catholicism and then
[01:39:04.922 --> 01:39:16.828]  Let it be known that she personally had put 1,100 or was it 1,200 people, students into Catholic seminaries to study for the priesthood.
[01:39:16.828 --> 01:39:25.231]  And when she mentioned this in the 60s, she said they're about running the church now, these people.
[01:39:25.231 --> 01:39:26.932]  And we have this law of Pius V, which really
[01:39:31.095 --> 01:39:34.296]  He puts the homosexual out of the business.
[01:39:34.296 --> 01:39:37.098]  He can't do anything in the church.
[01:39:37.098 --> 01:39:47.902]  And he should be turned over to the civil authority, and the civil authority at the time simply killed him.
[01:39:47.902 --> 01:39:51.164]  So, this law was not included in this 1917-18 code.
[01:39:51.164 --> 01:39:57.427]  And so we have to wonder about the people that put the code in.
[01:39:57.427 --> 01:39:59.968]  Rampolla, Gaspari, Benedict XV,
[01:40:02.523 --> 01:40:05.385]  But clearly they wanted it so they could then blackmail.
[01:40:05.385 --> 01:40:08.027]  It's the same thing that's happening today.
[01:40:08.027 --> 01:40:17.953]  Now, what is the overall agenda now that these globalists have fully gotten control of the Catholic Church?
[01:40:17.953 --> 01:40:21.416]  I mean, where is all this going, Hutton?
[01:40:21.416 --> 01:40:29.621]  Well, they've managed to destroy any respect that most people have for the clergy.
[01:40:30.416 --> 01:40:33.237]  And especially the hierarchy.
[01:40:33.237 --> 01:40:48.163]  There's a gentleman in Illinois, Stephen Brady, who puts out a report every now and then called A.M.D.G., Ad Maiorem Dei Gloriam, for the greater glory of God.
[01:40:48.163 --> 01:40:56.726]  And he has been fighting these queers, these homosexuals, in the clergy and in the hierarchy.
[01:40:59.991 --> 01:41:10.503]  He can draw very readily, I'm led to believe by his investigation, that 70% of the American Catholic bishops are queer.
[01:41:14.147 --> 01:41:18.931]  Well, I would specify and be specific on that, though.
[01:41:18.931 --> 01:41:21.634]  This is a prerequisite for blackmail.
[01:41:21.634 --> 01:41:33.687]  So people out there listening, whatever their view on this is, the point is, this is being done strategically to control the Republican Party, the Democratic Party, and this is a club, then.
[01:41:33.687 --> 01:41:35.769]  They only let their people in.
[01:41:36.209 --> 01:41:40.273]  They let in the blackmailable people, so they will do what they're damn well told, right?
[01:41:57.265 --> 01:42:07.971]  Hutton is simply stating the fact that 70% from the research of the bishops are involved in this, and I've seen it from my own research.
[01:42:07.971 --> 01:42:09.812]  I totally agree with that.
[01:42:09.812 --> 01:42:12.354]  I would say more than half of the Republican leadership is.
[01:42:13.417 --> 01:42:14.198]  Yeah, that's true.
[01:42:38.191 --> 01:42:48.459]  What percentage from the research, if 70% are homosexual, what percentage are involved in going after the older boys?
[01:42:48.459 --> 01:42:55.364]  Of the 70% that are queer, yeah, I would say 100%.
[01:42:55.364 --> 01:42:58.025]  Because that's much worse.
[01:42:58.025 --> 01:43:01.148]  You can blackmail people better that way.
[01:43:01.148 --> 01:43:07.132]  These days it seems to be no crime to throw up your orders and say, well, I can't stand this celibacy and go away.
[01:43:08.857 --> 01:43:19.545]  But that's something else again, and as you mentioned in the case of the government, people are promoted because they can be told what they must do.
[01:43:19.545 --> 01:43:23.689]  It's amazing.
[01:43:23.689 --> 01:43:32.315]  Would you advise somebody then to put somebody in a mainstream so-called Catholic school or system if there's this many perverts floating around in there?
[01:43:32.315 --> 01:43:33.416]  I would not.
[01:43:33.416 --> 01:43:36.479]  I think it's one of the worst things you can do these days.
[01:43:36.479 --> 01:43:38.020]  At least if you're in a public school,
[01:43:38.795 --> 01:43:49.438]  While it is dumbed down and perverted, it is not officially anti-Catholic.
[01:43:49.438 --> 01:43:51.499]  It's all religion, of course.
[01:43:51.499 --> 01:44:03.102]  You can't bring up religion in this place unless you sneak the Bible in as a history book or a literature.
[01:44:03.102 --> 01:44:04.983]  I have a fine example of good writing.
[01:44:05.759 --> 01:44:08.382]  But that's not all the Bibles you see these days.
[01:44:08.382 --> 01:44:11.905]  Some of them are pretty wretched.
[01:44:11.905 --> 01:44:13.327]  Well, you're absolutely right.
[01:44:13.327 --> 01:44:19.032]  So, bottom line, it's compromised, it's blackmailed, regardless of people's political views or social views.
[01:44:19.032 --> 01:44:20.814]  The point is, this is going on.
[01:44:20.814 --> 01:44:21.775]  This is happening.
[01:44:21.775 --> 01:44:24.037]  They're using it to blackmail the White House.
[01:44:24.037 --> 01:44:25.178]  This is system-wide.
[01:44:26.145 --> 01:44:34.091]  And it's gotten so bad that as I keep reporting, Dyncor and Halliburton can be in the Chicago Tribune running child kidnapping rings and no one gets in trouble.
[01:44:34.091 --> 01:44:35.913]  I mean, this is so big.
[01:44:35.913 --> 01:44:36.913]  What is their goal?
[01:44:36.913 --> 01:44:45.320]  I mean, you know, one child policy, breaking up the family, society's degenerating, every major organization's been infiltrated or compromised or completely taken over.
[01:44:45.820 --> 01:44:47.001]  Well, it's heading straight for the end.
[01:44:47.001 --> 01:44:50.604]  I don't know how long it's going to take, but unless we can get our church back some way...
[01:45:13.800 --> 01:45:14.120]  I don't know.
[01:45:36.012 --> 01:45:40.035]  I mean, it's clear that this has been designed to destroy that institution, and it has.
[01:45:40.035 --> 01:45:42.597]  The membership's falling off, it's falling apart.
[01:45:42.597 --> 01:45:45.079]  What would you say to those that are still part of this system?
[01:45:45.706 --> 01:45:47.447]  What would you say to those who are in denial?
[01:45:47.447 --> 01:45:54.030]  I mean, when Ratzinger's up there saying one world government, new world order, one world religion, I mean, it doesn't get any clearer.
[01:45:54.030 --> 01:45:56.692]  That's in clear, clear English.
[01:45:56.692 --> 01:45:58.413]  He's clearly saying it.
[01:45:58.413 --> 01:45:59.613]  That's true enough.
[01:45:59.613 --> 01:46:05.216]  I mean, I don't know how people could deny... It's also in clear German and Italian and whatever else you can think of.
[01:46:05.216 --> 01:46:13.680]  It used to come out in Latin and then nobody knew what he was talking about.
[01:46:13.680 --> 01:46:14.541]  We have to say
[01:46:15.071 --> 01:46:17.333]  To those people.
[01:46:17.333 --> 01:46:19.594]  Whom do you follow?
[01:46:19.594 --> 01:46:23.237]  Why do you listen to these people?
[01:46:23.237 --> 01:46:26.999]  How is it possible that this man is a Pope?
[01:46:26.999 --> 01:46:28.320]  Because that's what they do.
[01:46:28.320 --> 01:46:29.501]  They're infallible.
[01:46:29.501 --> 01:46:33.523]  They hold the office and therefore they can do no wrong.
[01:46:33.523 --> 01:46:37.066]  Logically or... I mean, they carry it too far.
[01:46:37.066 --> 01:46:40.568]  Because his infallibility is limited to
[01:46:43.248 --> 01:46:46.870]  The articles of faith and to the morals.
[01:46:46.870 --> 01:46:52.092]  That means the implementation of the basic foundation of the Bible, the canons.
[01:46:52.092 --> 01:46:58.515]  Yes, and whatever the church has taken from tradition, from Christ and his apostles.
[01:46:59.318 --> 01:47:01.679]  Tradition is not what comes later.
[01:47:01.679 --> 01:47:12.506]  Well, isn't it, uh, Hutton Gibson, I mean, this is really like bank robbers dressing up like police to go rob the bank, and then everybody submits to them and says, well, they're wearing the uniform, they must be cops.
[01:47:12.506 --> 01:47:21.632]  Yeah, well, you have to figure there are such things in the world as oxymorons.
[01:47:21.632 --> 01:47:27.215]  We have what you could call mutually exclusive concepts.
[01:47:28.863 --> 01:47:34.165]  And since these men are on record as promoting heresy, they cannot be Catholic.
[01:47:34.165 --> 01:47:37.126]  And if they are not Catholic, they cannot be Pope.
[01:47:37.126 --> 01:47:41.727]  We have not had an eligible Pope since Pius XII.
[01:47:41.727 --> 01:47:44.268]  Now there's a big debate about when the New World Order
[01:47:45.570 --> 01:47:57.539]  We know it was always in there and doing things, but when the New World Order fully took control of the entire Catholic apparatchik, at least its more modern Masonic version, and there's a big debate raging about that.
[01:47:57.539 --> 01:48:05.504]  From your research and the other scholars you confer with, and your trips to Rome, and your research, what have you discovered?
[01:48:05.504 --> 01:48:08.947]  When can you mark the point they really had control?
[01:48:08.947 --> 01:48:14.651]  What they did was call this Vatican Council 2.
[01:48:15.253 --> 01:48:18.274]  For which there was no reason.
[01:48:18.274 --> 01:48:28.779]  If there were any reasons, there might have been three things that would call for something like that, and they did not rule on any one of them.
[01:48:28.779 --> 01:48:31.961]  And, uh... One of them was communism.
[01:48:31.961 --> 01:48:35.322]  One of them was contraception.
[01:48:35.322 --> 01:48:36.943]  And one of them was usury.
[01:48:36.943 --> 01:48:40.365]  And they never said a word on any of these.
[01:48:40.365 --> 01:48:40.805]  Officially.
[01:48:45.551 --> 01:48:48.693]  Well, what is it going to take for people to figure out that Ratzinger's pure evil?
[01:48:48.693 --> 01:48:52.275]  Is he going to have to dress up in a devil outfit and dance around with a pitchfork?
[01:48:52.275 --> 01:48:53.376]  I don't think that'll do it.
[01:48:53.376 --> 01:48:58.059]  People do things like that all the time.
[01:48:58.059 --> 01:48:58.920]  Oh, man.
[01:48:58.920 --> 01:49:03.023]  I just... Well, I mean, that's the equivalent of calling for one world government, one world religion.
[01:49:03.023 --> 01:49:09.628]  Well, as far as... It should make a point with Catholics that the man is not a bishop.
[01:49:09.628 --> 01:49:10.628]  And there he is.
[01:49:10.628 --> 01:49:13.470]  His office is Bishop of Rome.
[01:49:13.470 --> 01:49:14.311]  And he's not a bishop.
[01:49:16.024 --> 01:49:25.007]  Because he went through a ceremony, which would never make anyone a bishop, which was brought in at the same time this new mass was brought in in 1969.
[01:49:25.007 --> 01:49:34.609]  So basically there was a hostile takeover, they'd already infiltrated long before, but there was a hostile takeover in 69, that's the key date?
[01:49:34.609 --> 01:49:44.112]  Well, that was pretty conclusive at that point, where they put us all, any priest that would look at that new mass and say,
[01:49:44.867 --> 01:49:47.851]  This is a mass?
[01:49:47.851 --> 01:49:53.758]  We'd have to deny all his education and the oaths that he took up on ordination.
[01:49:53.758 --> 01:49:58.805]  Hutton Gibson, I'm looking at a Southern Poverty Law Center quote intelligence report.
[01:49:58.805 --> 01:50:01.268]  Radical powerhouse, the Society of St.
[01:50:01.268 --> 01:50:03.310]  Pius V, or is that the 10th?
[01:50:04.136 --> 01:50:05.897]  Well, they're trying to isolate us.
[01:50:05.897 --> 01:50:07.277]  Put us into this right-wing corner.
[01:50:29.833 --> 01:50:35.596]  I've often wondered how I got out on this right wing, because I grew up right in the center of the church.
[01:50:35.596 --> 01:50:43.120]  And without a change of attitude, belief, practice, suddenly I'm out here on this right wing.
[01:50:43.120 --> 01:50:47.563]  And who's demonstrating as a right wing?
[01:50:47.563 --> 01:50:51.785]  All I'm doing is exactly what my ancestors did, right back to the time of St.
[01:50:51.785 --> 01:50:53.666]  Patrick.
[01:50:53.666 --> 01:50:58.549]  But it seems more and more, Hutton, that the establishment is losing control, the alternative media is exploding,
[01:50:59.312 --> 01:51:00.773]  Alternative films are exploding.
[01:51:00.773 --> 01:51:03.454]  It does seem that the pendulum is starting to swing back.
[01:51:03.454 --> 01:51:07.355]  Things are getting bad, but it does seem like people are waking up.
[01:51:07.355 --> 01:51:09.216]  Are you seeing that?
[01:51:09.216 --> 01:51:10.697]  Well, I hope they're waking up.
[01:51:10.697 --> 01:51:17.079]  I'm trying to help wake them up by talking in public for a change.
[01:51:17.079 --> 01:51:25.582]  I've been neglecting my duty because of the... See, there's certain people that are... They don't give a damn what I think.
[01:51:25.582 --> 01:51:26.563]  They're out after my son.
[01:51:28.231 --> 01:51:29.292]  Now, we understand that.
[01:51:29.292 --> 01:51:36.119]  Well, let's talk some more about that since you bring it up when we get back.
[01:51:36.119 --> 01:51:36.800]  It's here.
[01:51:36.800 --> 01:51:41.945]  After a year in production and traveling to distant lands, my new film, Terror Storm, is complete.
[01:51:41.945 --> 01:51:49.593]  Shocking declassified government documents prove that Western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[01:51:50.259 --> 01:51:57.722]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[01:51:57.722 --> 01:52:09.466]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[01:52:09.466 --> 01:52:13.408]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[01:52:13.408 --> 01:52:15.688]  It's an anthology of government crimes.
[01:52:15.688 --> 01:52:19.450]  Terror Storm is a film that everyone who wants to be truly informed must see.
[01:52:20.110 --> 01:52:27.896]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[01:52:33.154 --> 01:52:36.756]  Do you know where the 78 potentially active volcanoes in the U.S.
[01:52:36.756 --> 01:52:37.476]  are located?
[01:52:37.476 --> 01:52:41.078]  And do you know the locations of the top 300 prime terrorist targets?
[01:52:41.078 --> 01:52:46.081]  You can find these answers and more in the new interactive CD book, Bruton Places USA.
[01:52:46.081 --> 01:52:51.083]  With the more than 50 interactive parameters, you can pinpoint natural and man-made disaster areas.
[01:52:51.343 --> 01:52:57.645]  Brewing environmental catastrophes, the safest cities, the best places for solar and wind energy, and much, much more.
[01:52:57.645 --> 01:53:07.329]  Complete with 3 gigabytes of detailed information on each of 3,000 plus counties in the U.S., including 550 high-resolution full-color maps and full-color photographs.
[01:53:07.589 --> 01:53:12.313]  As well as detailed information and analysis to help you zero in on the best places to live.
[01:53:12.313 --> 01:53:17.237]  The ideal location for cabins and vacation homes as well as safe and unsafe areas.
[01:53:17.237 --> 01:53:22.701]  Get Prudent Places USA for only $29 plus shipping by calling New Millennium at 888-803-4438.
[01:53:22.701 --> 01:53:24.703]  That's 888-803-4438 to order on the web or at berkeywater.com.
