whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:59:08.000 --> 01:59:12.000]   Let me just hone in on one of the products. DNA Force Plus.
[01:59:12.000 --> 01:59:19.000]   It's got high quality PQQ, CoQ10 and a bunch of other natural ingredients that are known to supercharge the effects of that.
[01:59:19.000 --> 01:59:27.000]   Learn what PQQ and CoQ10 can do for you, no matter how old you are, no matter what color you are, no matter where you live in the world.
[01:59:27.000 --> 01:59:32.000]   It works the same on everybody. It's known to be able to regrow nerves.
[01:59:32.000 --> 01:59:40.000]   It's designed so that your telomeres last longer. Doesn't make them grow, makes them shrink slower, which is basically the same thing.
[01:59:40.000 --> 01:59:46.000]   DNA Force Plus is 50 percent off for a limited time at InfoWarsTore.com.
[01:59:46.000 --> 01:59:58.000]   And now, the tip of the spear, leading the fight to take back the nation.
[01:59:58.000 --> 02:00:04.000]   It's Owen Troyer. You're listening to The Alex Jones Show.
[02:00:06.000 --> 02:00:11.000]   Wow, we have accomplished a lot since I came out as a coronavirus.
[02:00:11.000 --> 02:00:15.000]   We've infected Alex Jones. He went crazy, drove into a ditch.
[02:00:15.000 --> 02:00:20.000]   We had Bill Gates call in. We're getting those death counts up.
[02:00:20.000 --> 02:00:24.000]   We gave you the breaking news that it was coronavirus that killed the dinosaurs.
[02:00:24.000 --> 02:00:29.000]   We let you know we're going to space, but we're about to break even more news here, folks.
[02:00:29.000 --> 02:00:33.000]   So as you know, the president likes to tune into this broadcast.
[02:00:33.000 --> 02:00:36.000]   The president likes to know what InfoWars is up to.
[02:00:36.000 --> 02:00:42.000]   So the president has been listening today, and while he couldn't get in on the phone lines, because the phone lines are stacked up,
[02:00:42.000 --> 02:00:44.000]   the president tried to call in, couldn't.
[02:00:44.000 --> 02:00:49.000]   Instead, put out an official press statement just moments ago,
[02:00:49.000 --> 02:00:54.000]   specifically in response to everything we've done here on The Alex Jones Show today.
[02:00:54.000 --> 02:00:58.000]   And so here is President Trump's message, press release message,
[02:00:58.000 --> 02:01:02.000]   in response to everything we have broken here on The Alex Jones Show today.
[02:01:03.000 --> 02:01:04.000]   What?
[02:01:04.000 --> 02:01:06.000]   The launch, the rocket launch?
[02:01:06.000 --> 02:01:11.000]   I'm thinking about going. That'll be next week to the rocket launch.
[02:01:11.000 --> 02:01:17.000]   I hope you're all going to join me. I'd like to put you on the rocket and get rid of you for a while.
[02:01:17.000 --> 02:01:19.000]   Okay. Thank you very much.
[02:01:19.000 --> 02:01:22.000]   Oh, you're putting me in the rocket, Trump.
[02:01:22.000 --> 02:01:25.000]   Oh, you're putting me in the rocket, Trump.
[02:01:25.000 --> 02:01:32.000]   And I am going to be infecting the entire Milky Way galaxy.
[02:01:32.000 --> 02:01:35.000]   So as you can see, Trump is on board.
[02:01:35.000 --> 02:01:43.000]   Trump's ready to send me off in a rocket and get me starting to infect the rest of the Milky Way galaxy.
[02:01:43.000 --> 02:01:46.000]   And then from there on, I mean, who knows where we go from there.
[02:01:46.000 --> 02:01:52.000]   Me and the Ramona virus may end up having a new super baby, the Corona Ramona.
[02:01:53.000 --> 02:01:56.000]   I mean, so it's the possibilities are endless.
[02:01:56.000 --> 02:02:03.000]   But it's nice to see that the president is on board and wants to send me into space to really start spreading this thing intergalactically.
[02:02:03.000 --> 02:02:09.000]   Yeah. And that'll be you looking up at the stars, wishing you had died from Corona virus.
[02:02:09.000 --> 02:02:14.000]   Just looking at the devastation to the galaxy and how you weren't a part of it.
[02:02:14.000 --> 02:02:17.000]   But don't worry, I'll leave some Corona behind for you.
[02:02:17.000 --> 02:02:25.000]   I'll leave you at least a 12 pack of Corona behind and you can at least catch some Corona and hope that you can die from it.
[02:02:25.000 --> 02:02:27.000]   But you know what? Here's what I'll do.
[02:02:27.000 --> 02:02:32.000]   I didn't want to say this today because it kind of goes against what I'm doing here.
[02:02:32.000 --> 02:02:34.000]   But I have to tell you this, folks.
[02:02:34.000 --> 02:02:39.000]   They actually have found the cure for Corona virus.
[02:02:39.000 --> 02:02:41.000]   I'm not kidding about this.
[02:02:41.000 --> 02:02:45.000]   And so I'm actually going to be the first to break this here in the media.
[02:02:46.000 --> 02:02:47.000]   This is not a joke, folks.
[02:02:47.000 --> 02:02:53.000]   And obviously I didn't want to tell you this because of, you know, what we've been doing here so far in the Alex Jones show today.
[02:02:53.000 --> 02:02:56.000]   But I'm going to go and I'm going to go and let the cat out of the bag.
[02:02:56.000 --> 02:03:01.000]   There is a known cure 100 percent of the time for the Corona virus.
[02:03:01.000 --> 02:03:10.000]   OK. And that cure is you just fly directly into the sun and you just don't stop.
[02:03:10.000 --> 02:03:15.000]   You don't stop. You just keep going into the sun.
[02:03:15.000 --> 02:03:17.000]   Until that Corona virus is gone.
[02:03:17.000 --> 02:03:20.000]   And that's the cure works 100 percent of the time.
[02:03:20.000 --> 02:03:22.000]   100 percent of the time.
[02:03:22.000 --> 02:03:29.000]   Just fly directly into the sun and 100 percent of the time it kills that Corona virus.
[02:03:29.000 --> 02:03:33.000]   So there you go. I let the cat out of the bag.
[02:03:33.000 --> 02:03:36.000]   I let Trump knows it.
[02:03:36.000 --> 02:03:39.000]   Trump knows it's a son. He's saying, oh, I got Corona.
[02:03:39.000 --> 02:03:40.000]   Blast me off to the sun.
[02:03:43.000 --> 02:03:46.000]   Tell you, folks. So, look.
[02:03:46.000 --> 02:03:53.000]   You know, they talk about zinc working and, you know, the supplements and info or store dot com have zinc in them and stuff.
[02:03:53.000 --> 02:03:56.000]   But, folks, it's just fly directly into the sun.
[02:03:56.000 --> 02:04:05.000]   Don't go get your health supplements at info or store dot com that are 50 percent off right now, like DNA Force Plus and the bodies and everything else that's on sale.
[02:04:05.000 --> 02:04:07.000]   Don't don't try to be a healthy human.
[02:04:07.000 --> 02:04:09.000]   Don't build up your immune system.
[02:04:09.000 --> 02:04:12.000]   Don't live a healthy lifestyle.
[02:04:12.000 --> 02:04:13.000]   Do not get the supplements.
[02:04:13.000 --> 02:04:17.000]   If we're stored, I do not get DNA Force Plus for 50 percent off.
[02:04:17.000 --> 02:04:21.000]   It's the last thing you want to do.
[02:04:21.000 --> 02:04:25.000]   Don't go get ultimate krill oil for 50 percent off an info or store dot com.
[02:04:25.000 --> 02:04:27.000]   The best krill oil on the market.
[02:04:27.000 --> 02:04:33.000]   Don't get an Alexa pure breeze air filter for your home to make sure the air in your home is pure and clean.
[02:04:33.000 --> 02:04:36.000]   You want some of that covid air in your home.
[02:04:36.000 --> 02:04:39.000]   You put an Alexa pure breeze air filter system in your home.
[02:04:40.000 --> 02:04:42.000]   How are you going to get coronavirus?
[02:04:42.000 --> 02:04:44.000]   It's a hundred dollars off.
[02:04:44.000 --> 02:04:46.000]   I'd rather have a hundred coronaviruses.
[02:04:46.000 --> 02:04:50.000]   Living defense probiotic 50 percent off.
[02:04:50.000 --> 02:04:52.000]   I mean, you can't have that.
[02:04:52.000 --> 02:04:56.000]   The real red pill, the real red pill plus 50 percent off.
[02:04:56.000 --> 02:04:58.000]   I even think that one has zinc in it.
[02:04:58.000 --> 02:05:01.000]   I may have a bottle right here.
[02:05:01.000 --> 02:05:04.000]   Let me see here.
[02:05:04.000 --> 02:05:07.000]   My God, it does.
[02:05:08.000 --> 02:05:10.000]   The real red pill plus with zinc in it, 50 percent off in it for sure.
[02:05:10.000 --> 02:05:11.000]   Dot com.
[02:05:11.000 --> 02:05:13.000]   You do not want this.
[02:05:13.000 --> 02:05:16.000]   I mean, this is the last thing you want right here.
[02:05:16.000 --> 02:05:20.000]   And especially me as a coronavirus.
[02:05:20.000 --> 02:05:22.000]   I don't want you taking this.
[02:05:22.000 --> 02:05:24.000]   I don't want you having zinc in your cells.
[02:05:24.000 --> 02:05:26.000]   Gosh.
[02:05:26.000 --> 02:05:31.000]   The nerve of info or store dot com to sell health supplements at a discounted price.
[02:05:31.000 --> 02:05:34.000]   Well, that's why I had to infect Alex Jones.
[02:05:34.000 --> 02:05:37.000]   He was doing way too much good for humanity.
[02:05:37.000 --> 02:05:38.000]   He had to die.
[02:05:38.000 --> 02:05:40.000]   He had a good run.
[02:05:40.000 --> 02:05:41.000]   And then he ran right into a ditch.
[02:05:41.000 --> 02:05:43.000]   Once he caught the Corona.
[02:05:43.000 --> 02:05:46.000]   All right, ladies and gentlemen, so we now know it.
[02:05:46.000 --> 02:05:49.000]   Trump's ready to send me to outer space to spread the coronavirus.
[02:05:49.000 --> 02:05:55.000]   And he's also aware that the only cure, the only known cure, and it works 100 percent of the time, folks.
[02:05:55.000 --> 02:05:56.000]   This is not a joke.
[02:05:56.000 --> 02:05:58.000]   Known cure, 100 percent of the time.
[02:05:58.000 --> 02:06:01.000]   Success rate just fly directly into the sun.
[02:06:01.000 --> 02:06:04.000]   Just don't stop until you hit the surface.
[02:06:05.000 --> 02:06:10.000]   All right, let's go to let's go back out to the Corona lines here and go to Mike in Florida.
[02:06:10.000 --> 02:06:12.000]   Go ahead, Mike.
[02:06:12.000 --> 02:06:18.000]   Hey, I just want to call, man, and thank thank you for everything you're doing.
[02:06:18.000 --> 02:06:25.000]   I'm actually right now I'm in Florida, but I'm actually on my way and I'm in ambulance right now on my way to New York to be put on a ventilator.
[02:06:25.000 --> 02:06:27.000]   And I really want to thank what you're doing.
[02:06:27.000 --> 02:06:29.000]   Oh, my gosh.
[02:06:29.000 --> 02:06:30.000]   Wait a second.
[02:06:30.000 --> 02:06:31.000]   You're about to be an interstate spreader.
[02:06:34.000 --> 02:06:36.000]   I'm coughing all over the M.T. here.
[02:06:36.000 --> 02:06:39.000]   You know, they've been stopping gas.
[02:06:39.000 --> 02:06:41.000]   I'm licking the gas handles, man.
[02:06:41.000 --> 02:06:43.000]   I'm spreading all over the place.
[02:06:43.000 --> 02:06:45.000]   You know, I was on hold for a little bit, though.
[02:06:45.000 --> 02:06:47.000]   You know.
[02:06:47.000 --> 02:06:49.000]   The covid is going all through me.
[02:06:49.000 --> 02:06:51.000]   I'm dying.
[02:06:51.000 --> 02:06:58.000]   But good thing I'm on my way up to New York so Kumo can get his thirty nine thousand dollars for put me on a ventilator and blow my lungs apart.
[02:06:58.000 --> 02:07:02.000]   You're a hero, Mike.
[02:07:03.000 --> 02:07:04.000]   I'm getting a little emotional here.
[02:07:04.000 --> 02:07:08.000]   Just the dedication that you've shown.
[02:07:08.000 --> 02:07:10.000]   The willingness to spread.
[02:07:10.000 --> 02:07:13.000]   I just can't thank you enough, Mike.
[02:07:13.000 --> 02:07:14.000]   Thank you so much, Mike.
[02:07:14.000 --> 02:07:15.000]   Thank you.
[02:07:15.000 --> 02:07:18.000]   You're welcome, man.
[02:07:18.000 --> 02:07:19.000]   You're welcome.
[02:07:19.000 --> 02:07:20.000]   I'm going to send you something special.
[02:07:20.000 --> 02:07:22.000]   I'm sorry, folks.
[02:07:22.000 --> 02:07:23.000]   It's just so emotional when I hear my call.
[02:07:23.000 --> 02:07:32.000]   He talks about being a super spreader and flying on airplanes with coronavirus and letting Cuomo attach him to a ventilator so we could just kill him dead or naked.
[02:07:32.000 --> 02:07:34.000]   Just kill him dead in a hammer and collect a couple thousand bucks for it.
[02:07:34.000 --> 02:07:37.000]   I mean, that's the kind of dedication that's going to save humanity.
[02:07:37.000 --> 02:07:39.000]   So, Mike, thank you so much.
[02:07:39.000 --> 02:07:41.000]   I'm giving you a special coronavirus right now.
[02:07:41.000 --> 02:07:43.000]   It can only come out of a tear.
[02:07:43.000 --> 02:07:48.000]   So let me just I'm going to have one tear land on the microphone.
[02:07:48.000 --> 02:07:49.000]   OK, don't hang up, Mike.
[02:07:49.000 --> 02:07:53.000]   I'm going to have one tear land on the microphone and it's just going to go straight to you, buddy.
[02:07:53.000 --> 02:07:56.000]   There it is, Mike.
[02:07:56.000 --> 02:07:57.000]   Oh, my gosh.
[02:07:58.000 --> 02:08:05.000]   Mike, take that special coronavirus and spread it in New York, friend, onward and upward.
[02:08:05.000 --> 02:08:09.000]   Just to let everyone know, I'm 195.
[02:08:09.000 --> 02:08:11.000]   We're in South Carolina right now.
[02:08:11.000 --> 02:08:13.000]   So if you're in South Carolina, you're all dead.
[02:08:13.000 --> 02:08:16.000]   That a boy, Mike.
[02:08:16.000 --> 02:08:18.000]   That a boy, Mike.
[02:08:18.000 --> 02:08:21.000]   That's the kind of that's a true American right there.
[02:08:21.000 --> 02:08:25.000]   That is an American patriot.
[02:08:25.000 --> 02:08:27.000]   Let's go to Marcus in Texas.
[02:08:27.000 --> 02:08:31.000]   I don't know how you can I don't know how you can live up to Mike, Marcus, but go ahead.
[02:08:31.000 --> 02:08:34.000]   Oh, man, we've been friends for a long time.
[02:08:34.000 --> 02:08:37.000]   Oh, and so, you know, I've been in the operations with you.
[02:08:37.000 --> 02:08:39.000]   You know, I've been I've been a double agent myself.
[02:08:39.000 --> 02:08:41.000]   But, you know, you're the commander.
[02:08:41.000 --> 02:08:42.000]   What do you think?
[02:08:42.000 --> 02:08:43.000]   Infocomms have been folks.
[02:08:43.000 --> 02:08:48.000]   Listen, the only cure to the coronavirus is wrapping yourself in the American flag.
[02:08:48.000 --> 02:08:51.000]   And you've heard that if you have heard that, you know, that's science.
[02:08:51.000 --> 02:08:52.000]   That's real.
[02:08:52.000 --> 02:08:54.000]   Have you read?
[02:08:54.000 --> 02:08:55.000]   Whoa, whoa, whoa, whoa, whoa.
[02:08:55.000 --> 02:08:56.000]   You get me telling people about that.
[02:08:56.000 --> 02:08:57.000]   No, but guess what?
[02:08:57.000 --> 02:08:58.000]   Yes.
[02:08:58.000 --> 02:08:59.000]   So guess what we did.
[02:08:59.000 --> 02:09:02.000]   We've we've we've hired the leftist to burn the American flag.
[02:09:02.000 --> 02:09:04.000]   You see, and this was a long time ago.
[02:09:04.000 --> 02:09:07.000]   Just I knew I could trust Marcus to come around.
[02:09:07.000 --> 02:09:08.000]   Yeah.
[02:09:08.000 --> 02:09:08.000]   OK.
[02:09:08.000 --> 02:09:10.000]   You know what I mean?
[02:09:10.000 --> 02:09:12.000]   So we've been burning the American flag.
[02:09:12.000 --> 02:09:13.000]   You know, like, this is crazy.
[02:09:13.000 --> 02:09:14.000]   This is crazy.
[02:09:14.000 --> 02:09:14.000]   No, it's not.
[02:09:14.000 --> 02:09:16.000]   How are we going to kill people?
[02:09:16.000 --> 02:09:17.000]   We burn the American flag.
[02:09:17.000 --> 02:09:18.000]   That's the only cure.
[02:09:18.000 --> 02:09:19.000]   You wrap yourself in it.
[02:09:19.000 --> 02:09:20.000]   You can't do that for burnt.
[02:09:21.000 --> 02:09:27.000]   Well, Marcus, your work as a super spreader has, for the most part, not been recognized.
[02:09:27.000 --> 02:09:35.000]   So I want to recognize Marcus right now for being a super spreader here in Texas and then coming up with the genius idea.
[02:09:35.000 --> 02:09:40.000]   Folks, I mean, screw suicide, wrap yourself in an American flag, just head down to Portland, Oregon or something.
[02:09:40.000 --> 02:09:42.000]   The leftists will set you on fire.
[02:09:42.000 --> 02:09:43.000]   You'll be dead in a hammer in five minutes.
[02:09:43.000 --> 02:09:47.000]   The lockdown is permanent dictatorship.
[02:09:47.000 --> 02:10:02.000]   The lockdown is designed to have the public accept their basic rights being suspended in a global medical tyranny led by the WHO and the Bill and Melinda Gates Foundation in full control.
[02:10:02.000 --> 02:10:04.000]   Many will submit through fear.
[02:10:04.000 --> 02:10:06.000]   Others will be bought off.
[02:10:06.000 --> 02:10:11.000]   But in the end, the globalists admit they're building a post human world.
[02:10:11.000 --> 02:10:17.000]   And now that we're inside the cage, it's going to move very, very quickly into its end game.
[02:10:17.000 --> 02:10:31.000]   Submission to this is a form of living death and committing the next generation and our own generation to a living hell that cannot be imagined until you're actually experiencing this.
[02:10:31.000 --> 02:10:36.000]   This is your dignity, your soul, your future being poured inside out.
[02:10:36.000 --> 02:10:44.000]   This is a scientific dictatorship taking full control of humanity for its own selfless, disgusting power trip.
[02:10:44.000 --> 02:10:50.000]   I don't like coming to you every day on the radio and TV stations that you watch and listen to a song and telling you all these horrible things.
[02:10:50.000 --> 02:10:54.000]   But you notice almost everything we've talked about horrible has come true.
[02:10:54.000 --> 02:10:58.000]   We were warning everybody to try to stop it.
[02:10:58.000 --> 02:11:03.000]   It's like telling somebody if you got a pool, put a fence around it if you have little kids.
[02:11:03.000 --> 02:11:06.000]   Because even if they're good swimmers, they can hit their head and drown.
[02:11:06.000 --> 02:11:09.000]   People don't listen. They go out and their kid's dead in the pool.
[02:11:09.000 --> 02:11:13.000]   Well, ladies and gentlemen, this is the death of the third world and the collapse of the first world.
[02:11:13.000 --> 02:11:17.000]   And this is 21st century warfare carried out by the globalists.
[02:11:17.000 --> 02:11:20.000]   And they admit they've orchestrated it.
[02:11:20.000 --> 02:11:22.000]   They admit it's, quote, good to save the earth.
[02:11:22.000 --> 02:11:24.000]   And they're teaching us to be more frugal.
[02:11:24.000 --> 02:11:29.000]   And they want to make us poor so they can dictate our surrender to this post human technocracy.
[02:11:29.000 --> 02:11:31.000]   I know all this sounds insane.
[02:11:31.000 --> 02:11:33.000]   When I was talking about it 25 years ago.
[02:11:33.000 --> 02:11:37.000]   But now it's public because it's their operations manual.
[02:11:37.000 --> 02:11:39.000]   I wish this wasn't the case.
[02:11:39.000 --> 02:11:44.000]   But there really are evil psychopaths in control of most major institutions and we've got to stop them.
[02:11:44.000 --> 02:11:51.000]   You're listening to The Alex Jones Show.
[02:11:53.000 --> 02:11:56.000]   The Infowars.com Studios
[02:11:56.000 --> 02:12:11.000]   Live from the Infowars.com Studios, you're listening to The Alex Jones Show.
[02:12:11.000 --> 02:12:14.000]   And now your host, David Shoyer.
[02:12:14.000 --> 02:12:19.000]   That was a weird liner.
[02:12:21.000 --> 02:12:22.000]   Alright, ladies and gentlemen.
[02:12:22.000 --> 02:12:24.000]   Coronavirus back live with you.
[02:12:24.000 --> 02:12:26.000]   Hosting The Alex Jones Show.
[02:12:26.000 --> 02:12:28.000]   Killing millions.
[02:12:28.000 --> 02:12:31.000]   And millions!
[02:12:31.000 --> 02:12:33.000]   Soon to be billions.
[02:12:33.000 --> 02:12:36.000]   Of pathetic human scum.
[02:12:36.000 --> 02:12:38.000]   You're welcome.
[02:12:38.000 --> 02:12:41.000]   Yes, ladies and gentlemen, I may look human.
[02:12:41.000 --> 02:12:45.000]   But that is simply the latest mutation of the coronavirus.
[02:12:45.000 --> 02:12:47.000]   I'm actually the super spreader.
[02:12:47.000 --> 02:12:48.000]   If you've been listening, you're aware of that.
[02:12:48.000 --> 02:12:50.000]   Now, got a caller on the line.
[02:12:50.000 --> 02:12:52.000]   Chubbs, here in Pennsylvania.
[02:12:52.000 --> 02:12:55.000]   With a name like Chubbs, you must be a big fatty.
[02:12:55.000 --> 02:12:57.000]   You probably already got the coronavirus.
[02:12:57.000 --> 02:12:59.000]   How are you still alive?
[02:12:59.000 --> 02:13:03.000]   Oh, supreme spreader.
[02:13:03.000 --> 02:13:05.000]   Yes.
[02:13:05.000 --> 02:13:07.000]   The most virtuous of signalers.
[02:13:07.000 --> 02:13:08.000]   Yes.
[02:13:08.000 --> 02:13:09.000]   Thank you.
[02:13:09.000 --> 02:13:11.000]   Thank you so much.
[02:13:11.000 --> 02:13:14.000]   I have received your blessing about an hour ago.
[02:13:14.000 --> 02:13:17.000]   And it's just marinating in my body and I love it.
[02:13:17.000 --> 02:13:18.000]   Wow.
[02:13:18.000 --> 02:13:19.000]   I mean, that is resilient.
[02:13:19.000 --> 02:13:21.000]   I'm surprised you're still alive.
[02:13:21.000 --> 02:13:26.000]   I'm surprised you were, I'm surprised we didn't go to Chubbs in Pennsylvania with a dead corpse on the other end of that line.
[02:13:26.000 --> 02:13:30.000]   I am fighting the death so that it can become more powerful.
[02:13:30.000 --> 02:13:33.000]   Wow.
[02:13:33.000 --> 02:13:35.000]   So even a stronger mutation from Chubbs.
[02:13:35.000 --> 02:13:38.000]   I'm trying to hold off.
[02:13:38.000 --> 02:13:39.000]   I want it.
[02:13:39.000 --> 02:13:43.000]   I just want that mutation to just get that little extra.
[02:13:44.000 --> 02:13:49.000]   With a committed member of the COVID-19 super spread community like Chubbs here.
[02:13:49.000 --> 02:13:54.000]   Chubbs, what is your plan to be a super spreader before this thing makes you a corpse?
[02:13:54.000 --> 02:13:57.000]   I'm going to go straight to Walmart.
[02:13:57.000 --> 02:13:59.000]   I'm just going to lick all the ice cream.
[02:13:59.000 --> 02:14:01.000]   I'm just going to pop them open.
[02:14:01.000 --> 02:14:02.000]   I'm going to lick them.
[02:14:02.000 --> 02:14:03.000]   I'm going to close them again.
[02:14:03.000 --> 02:14:05.000]   Yep.
[02:14:05.000 --> 02:14:06.000]   That's one way to do it.
[02:14:06.000 --> 02:14:07.000]   Yep, absolutely.
[02:14:07.000 --> 02:14:08.000]   Perfect.
[02:14:08.000 --> 02:14:10.000]   You know, it's getting hot outside.
[02:14:10.000 --> 02:14:12.000]   So people, they're going to eat more ice cream.
[02:14:12.000 --> 02:14:13.000]   That's true.
[02:14:13.000 --> 02:14:14.000]   Chubbs is a thinking man.
[02:14:14.000 --> 02:14:16.000]   Mm-hmm.
[02:14:16.000 --> 02:14:18.000]   You know, Chubbs, I'll be honest.
[02:14:18.000 --> 02:14:20.000]   Chubbs, I mean, it pains me a little to kill you.
[02:14:20.000 --> 02:14:22.000]   It pains me a little to kill you.
[02:14:22.000 --> 02:14:28.000]   But I know that you're ready to take that fall for the coronavirus to save planet Earth.
[02:14:28.000 --> 02:14:30.000]   Of course.
[02:14:30.000 --> 02:14:33.000]   Well, Chubbs.
[02:14:33.000 --> 02:14:38.000]   If I can, let's just pretend like the coronavirus isn't going to kill everybody.
[02:14:38.000 --> 02:14:40.000]   Oh, okay.
[02:14:40.000 --> 02:14:41.000]   Yeah, all right.
[02:14:41.000 --> 02:14:43.000]   Let's just pretend that the sky is blue, too.
[02:14:43.000 --> 02:14:48.000]   I have a theory about kind of like the universe.
[02:14:48.000 --> 02:14:50.000]   I've kind of been working on it since I was a kid.
[02:14:50.000 --> 02:14:52.000]   It kind of makes sense to me now.
[02:14:52.000 --> 02:15:09.000]   Now, the Book of Revelations, I think, is a prophecy because back in the day, whenever an advanced civilization came down and talked to people and prophets and told them what they had gone through
[02:15:10.000 --> 02:15:26.000]   and about what we have to go through, and the reason why they knew is because they went through the same thing, because the Book of Revelations is a test for an advanced species to see if they're ready to join the universal community of advanced civilizations.
[02:15:26.000 --> 02:15:30.000]   I think that's the key to the Book of Revelations.
[02:15:30.000 --> 02:15:37.000]   It's every advanced civilization has to go through revelations to be proven to join with the other advanced civilizations.
[02:15:38.000 --> 02:15:45.000]   Well, and that's why I, the coronavirus, am here to kill you before you can complete and pass the test.
[02:15:45.000 --> 02:15:51.000]   That way people know what we're fighting to stop that from happening.
[02:15:51.000 --> 02:15:52.000]   Obviously, we don't want to.
[02:15:52.000 --> 02:15:53.000]   Come on now.
[02:15:53.000 --> 02:15:56.000]   We don't want to become an advanced civilization, right?
[02:15:56.000 --> 02:15:58.000]   No, we would much rather die.
[02:15:58.000 --> 02:15:59.000]   You know that.
[02:15:59.000 --> 02:16:00.000]   Of course.
[02:16:01.000 --> 02:16:10.000]   By the way, you know, all this intellectual talk with Chubbs, you know, I might as well break some more news here for the audience.
[02:16:10.000 --> 02:16:14.000]   This is going to be tough to swallow, Chubbs, but just bear with me here.
[02:16:14.000 --> 02:16:20.000]   Now, people probably have heard about the new trend of the Earth being flat.
[02:16:20.000 --> 02:16:22.000]   And so now there's a big debate.
[02:16:22.000 --> 02:16:23.000]   Is the Earth flat?
[02:16:23.000 --> 02:16:24.000]   Is it round?
[02:16:24.000 --> 02:16:25.000]   Is it a hologram?
[02:16:25.000 --> 02:16:26.000]   All this other stuff.
[02:16:26.000 --> 02:16:29.000]   Folks, I hate to break it to you.
[02:16:29.000 --> 02:16:34.000]   The Earth is actually just one big coronavirus.
[02:16:34.000 --> 02:16:35.000]   That's it.
[02:16:35.000 --> 02:16:36.000]   I knew it.
[02:16:36.000 --> 02:16:38.000]   Yeah.
[02:16:38.000 --> 02:16:43.000]   And so that's why ultimately it was our destiny to get coronavirus and die.
[02:16:43.000 --> 02:16:54.000]   So, Chubbs, I'm going to send you off with a little special corona there so that you can start spreading at the Walmarts and everything in Pennsylvania.
[02:16:54.000 --> 02:16:58.000]   That one's for you, Chubbs.
[02:16:58.000 --> 02:16:59.000]   Thank you.
[02:16:59.000 --> 02:17:01.000]   You're welcome, Chubbs.
[02:17:01.000 --> 02:17:04.000]   Now get out there and get to work spreading that deadly virus.
[02:17:04.000 --> 02:17:06.000]   Because, folks, we need your help.
[02:17:06.000 --> 02:17:08.000]   I mean, you saw all the models.
[02:17:08.000 --> 02:17:09.000]   You saw all the predictions.
[02:17:09.000 --> 02:17:11.000]   It's not coming true.
[02:17:11.000 --> 02:17:13.000]   We need your help, folks.
[02:17:13.000 --> 02:17:19.000]   None of Fauci's predictions, none of Bill Gates' models, none of them have come true at all.
[02:17:19.000 --> 02:17:20.000]   We're desperate.
[02:17:20.000 --> 02:17:24.000]   We desperately need your help to spread this virus to make it a real thing.
[02:17:25.000 --> 02:17:31.000]   Because, I mean, if this virus doesn't kill all of us, I mean, what does that do to the media?
[02:17:31.000 --> 02:17:32.000]   We can't have that.
[02:17:32.000 --> 02:17:34.000]   We got to protect the media, man.
[02:17:34.000 --> 02:17:38.000]   So, I mean, that's some serious tasking there.
[02:17:38.000 --> 02:17:39.000]   All right.
[02:17:39.000 --> 02:17:41.000]   Let's go to Alexander in Texas.
[02:17:41.000 --> 02:17:45.000]   Certainly, if you don't have the coronavirus, you will soon, Alexander.
[02:17:45.000 --> 02:17:47.000]   I mean, we're coming for you.
[02:17:47.000 --> 02:17:53.000]   If I go a different route, even though I make the money, I'm wasting time.
[02:17:54.000 --> 02:17:56.000]   So, that's why I can't do it.
[02:17:56.000 --> 02:17:59.000]   If it was like another time, you know, I'll go to New Mexico.
[02:17:59.000 --> 02:18:02.000]   Right now, I need to go to Florida.
[02:18:02.000 --> 02:18:08.000]   Oh, you're thinking about taking the special, extra special corona to Mexico.
[02:18:08.000 --> 02:18:16.000]   Best thing we can do right now, let me get, drive up to Chicago so I can drop off the tires for Vinny.
[02:18:16.000 --> 02:18:20.000]   And then I'll just wait in Chicago for the next Florida Moose.
[02:18:20.000 --> 02:18:22.000]   Or you know what you could do?
[02:18:23.000 --> 02:18:27.000]   I mean, if you really wanted to be effective and you could wind up in the Gulf of Mexico,
[02:18:27.000 --> 02:18:30.000]   is just head up north to Minnesota.
[02:18:30.000 --> 02:18:35.000]   When you're finished spreading in Chicago, head up north to Minnesota.
[02:18:35.000 --> 02:18:42.000]   And then, or, well, you can choose where you want to start, what state.
[02:18:42.000 --> 02:18:44.000]   But hop in one of those states.
[02:18:44.000 --> 02:18:48.000]   Just start floating down the river until you get to the Mississippi.
[02:18:48.000 --> 02:18:50.000]   And then I would just float down the Mississippi.
[02:18:50.000 --> 02:18:52.000]   I mean, think about how many states you could infect.
[02:18:52.000 --> 02:18:59.000]   I mean, you could infect Illinois, Missouri, New Orleans with Louisiana.
[02:18:59.000 --> 02:19:01.000]   I mean, all these states.
[02:19:01.000 --> 02:19:02.000]   You could be Arkansas.
[02:19:02.000 --> 02:19:05.000]   I mean, I think that's, I think, you know, I think that's your destiny, Alexander.
[02:19:05.000 --> 02:19:08.000]   Just hop on the Mississippi River on a raft or something.
[02:19:08.000 --> 02:19:10.000]   And just cough your way to the Gulf of Mexico.
[02:19:10.000 --> 02:19:13.000]   Oh, I know, I know.
[02:19:13.000 --> 02:19:18.000]   But you know what, you think I should start driving up to Chicago now just to wait?
[02:19:18.000 --> 02:19:20.000]   I'll wait at New York.
[02:19:20.000 --> 02:19:28.000]   I'll wait another time because from Illinois, you will not get the load 150%.
