whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:13:07.680 --> 02:13:09.040]   It's here, they say revolution,
[02:13:09.040 --> 02:13:10.240]   they say they're going to launch
[02:13:10.240 --> 02:13:11.040]   the attacks.
[02:13:11.040 --> 02:13:12.000]   There's arrests all over
[02:13:12.000 --> 02:13:12.560]   the country.
[02:13:12.560 --> 02:13:13.400]   There's attacks happening
[02:13:13.400 --> 02:13:13.920]   everywhere.
[02:13:13.920 --> 02:13:14.640]   Behind the scenes,
[02:13:14.640 --> 02:13:15.600]   I can't get to it yet on air.
[02:13:15.600 --> 02:13:17.160]   They have launched attacks against
[02:13:17.160 --> 02:13:18.520]   me and my family that are out of
[02:13:18.520 --> 02:13:19.600]   a Twilight Zone movie.
[02:13:19.600 --> 02:13:21.520]   I mean, I'm talking basically like
[02:13:21.520 --> 02:13:23.120]   intelligence agencies, but
[02:13:23.120 --> 02:13:24.760]   it's the Democratic Party and
[02:13:24.760 --> 02:13:26.720]   Soros, he's put 18 billion in.
[02:13:26.720 --> 02:13:28.080]   I mean, the battle is really
[02:13:28.080 --> 02:13:28.760]   heating up.
[02:13:28.760 --> 02:13:31.760]   >> I would say there's two things
[02:13:31.760 --> 02:13:32.400]   to take from this.
[02:13:32.400 --> 02:13:34.640]   Number one, we're at a point now,
[02:13:34.640 --> 02:13:36.080]   it's unfortunate.
[02:13:36.080 --> 02:13:37.360]   I have a lot of respect for
[02:13:37.360 --> 02:13:38.920]   most of the police.
[02:13:38.920 --> 02:13:39.880]   I think most of the police
[02:13:39.880 --> 02:13:41.120]   officers, they want to do their
[02:13:41.120 --> 02:13:42.400]   job, but right now they're just
[02:13:42.400 --> 02:13:43.120]   sitting around,
[02:13:43.120 --> 02:13:44.480]   especially in Portland, Oregon.
[02:13:44.480 --> 02:13:45.560]   And so I kind of want to make
[02:13:45.560 --> 02:13:46.720]   a call for these guys to make
[02:13:46.720 --> 02:13:48.320]   a conscientious decision to protect
[02:13:48.320 --> 02:13:49.280]   the Constitution,
[02:13:49.280 --> 02:13:50.960]   which is the First Amendment.
[02:13:50.960 --> 02:13:52.440]   If you get an order from someone
[02:13:52.440 --> 02:13:54.040]   above you that's asking you to go
[02:13:54.040 --> 02:13:55.440]   against the Constitution,
[02:13:55.440 --> 02:13:57.080]   you need to do what is right.
[02:13:57.080 --> 02:13:58.600]   The second thing I'm going to take
[02:13:58.600 --> 02:13:59.880]   from this is if the police are
[02:13:59.880 --> 02:14:01.360]   going to stand down and we're not
[02:14:01.360 --> 02:14:02.640]   going to have law and order,
[02:14:02.640 --> 02:14:04.200]   you're going to have patriots from
[02:14:04.200 --> 02:14:05.600]   all over the country come in and
[02:14:05.600 --> 02:14:07.160]   they're going to do their job like
[02:14:07.160 --> 02:14:08.680]   you saw on Saturday because they
[02:14:08.680 --> 02:14:10.360]   had Antifa, they had sharp members
[02:14:10.360 --> 02:14:11.680]   running scared.
[02:14:11.680 --> 02:14:13.360]   And there's that viral video where
[02:14:13.360 --> 02:14:14.880]   that sharp member had a baton,
[02:14:14.880 --> 02:14:16.040]   went up against a guy,
[02:14:16.040 --> 02:14:17.560]   a proud boy who had nothing but
[02:14:17.560 --> 02:14:19.120]   his arm, blocked it twice,
[02:14:19.120 --> 02:14:20.520]   hit him with one punch and
[02:14:20.520 --> 02:14:21.880]   he was out, he was done.
[02:14:21.880 --> 02:14:23.800]   And so I think patriots will begin
[02:14:23.800 --> 02:14:25.360]   to stand up and take back the
[02:14:25.360 --> 02:14:26.000]   streets.
[02:14:26.000 --> 02:14:27.800]   >> And again, I've watched hours of
[02:14:27.800 --> 02:14:29.520]   the videos, how they would throw
[02:14:29.520 --> 02:14:31.200]   the bottles, they would attack
[02:14:31.200 --> 02:14:32.900]   first, the police stood down,
[02:14:32.900 --> 02:14:34.600]   you guys would kick their butt.
[02:14:34.600 --> 02:14:36.040]   Like Tommy Robinson fighting off
[02:14:36.040 --> 02:14:36.960]   nine guys himself,
[02:14:36.960 --> 02:14:38.360]   even though he's a little guy.
[02:14:38.360 --> 02:14:40.000]   Describe the essence of that, and
[02:14:40.000 --> 02:14:41.560]   the break of what happened.
[02:14:41.560 --> 02:14:46.240]   >> So yeah, it's like, okay,
[02:14:46.240 --> 02:14:47.760]   we'll talk about June 3rd,
[02:14:47.760 --> 02:14:48.560]   for example.
[02:14:48.560 --> 02:14:50.240]   So that was the first Portland
[02:14:50.240 --> 02:14:51.560]   rally a few weeks ago.
[02:14:51.560 --> 02:14:53.660]   You have these Antifa kids chasing
[02:14:53.660 --> 02:14:55.800]   after families, people who can't
[02:14:55.800 --> 02:14:57.480]   really defend themselves.
[02:14:57.480 --> 02:14:58.880]   You look at Haley Adams and
[02:14:58.880 --> 02:15:00.780]   her family, they attacked them,
[02:15:00.780 --> 02:15:02.780]   stole their property, beat them up
[02:15:02.780 --> 02:15:04.520]   because they saw them as an easy
[02:15:04.520 --> 02:15:05.120]   target.
[02:15:05.120 --> 02:15:06.960]   Same thing with an elder than man,
[02:15:06.960 --> 02:15:08.800]   Kerry Hudson, they went after them
[02:15:08.800 --> 02:15:10.080]   because they can't take on
[02:15:10.080 --> 02:15:11.500]   the real patriots willing to
[02:15:11.500 --> 02:15:12.620]   defend themselves.
[02:15:12.620 --> 02:15:14.000]   So June 30th comes along and
[02:15:14.000 --> 02:15:15.760]   there's all this rhetoric about how
[02:15:15.760 --> 02:15:17.160]   I'm not going to be able to show
[02:15:17.160 --> 02:15:18.840]   up because they're going to kill me,
[02:15:18.840 --> 02:15:20.080]   they're going to stab me.
[02:15:20.080 --> 02:15:21.500]   All this talk, they show up,
[02:15:21.500 --> 02:15:23.160]   they go running down the streets,
[02:15:23.160 --> 02:15:24.720]   and the patriots just chase them
[02:15:24.720 --> 02:15:25.720]   a whole block down.
[02:15:25.720 --> 02:15:26.920]   >> And we just showed dramatic
[02:15:26.920 --> 02:15:28.720]   footage, we'll come back with again,
[02:15:28.720 --> 02:15:29.520]   you were there.
[02:15:29.520 --> 02:15:31.160]   I mean, you've got a guy with one
[02:15:31.160 --> 02:15:32.860]   of those extendable metal clubs,
[02:15:32.860 --> 02:15:34.160]   you can kill somebody with
[02:15:34.160 --> 02:15:35.680]   a police baton, basically,
[02:15:35.680 --> 02:15:36.880]   an extendable baton.
[02:15:36.880 --> 02:15:39.200]   They can break your bones whipping
[02:15:39.200 --> 02:15:39.960]   it at you.
[02:15:39.960 --> 02:15:42.040]   And of course, they got fellow
[02:15:42.040 --> 02:15:43.680]   steps in and just boom,
[02:15:43.680 --> 02:15:45.720]   total KO, knockout, boom.
[02:15:45.720 --> 02:15:47.320]   And the woman tries to attack you,
[02:15:47.320 --> 02:15:49.040]   that's their thing, they try to get
[02:15:49.040 --> 02:15:50.120]   women to attack you.
[02:15:50.120 --> 02:15:51.160]   So you got to defend yourself and
[02:15:51.160 --> 02:15:52.240]   they go, you attacked a woman.
[02:15:52.240 --> 02:15:53.680]   Well, yeah, you just got in a man's
[02:15:53.680 --> 02:15:54.280]   world, lady.
[02:15:54.280 --> 02:15:57.960]   >> Bacon lovers, we ship free.
[02:15:57.960 --> 02:15:59.600]   Try our amazing bacon,
[02:15:59.600 --> 02:16:01.800]   no refrigeration required.
[02:16:01.800 --> 02:16:03.920]   Proprietary value added packaging
[02:16:03.920 --> 02:16:05.920]   provides 10 years shelf life and
[02:16:05.920 --> 02:16:08.000]   protects the leanest, thickest,
[02:16:08.000 --> 02:16:10.160]   center cut, fully cooked bacon in
[02:16:10.160 --> 02:16:11.240]   America today.
[02:16:11.240 --> 02:16:13.560]   Ready to eat right from the pouch
[02:16:13.560 --> 02:16:15.640]   or warm and serve, savory and
[02:16:15.640 --> 02:16:16.600]   delicious.
[02:16:16.600 --> 02:16:18.040]   Wholesale price for
[02:16:18.040 --> 02:16:19.520]   your everyday use.
[02:16:19.520 --> 02:16:20.840]   Order today at
[02:16:20.840 --> 02:16:23.040]   readytoeatbacon.com,
[02:16:23.040 --> 02:16:25.440]   readytoeatbacon.com.
[02:16:25.440 --> 02:16:26.280]   >> This is Dan Pilla,
[02:16:26.280 --> 02:16:27.680]   do you owe the IRS money you can't
[02:16:27.680 --> 02:16:29.760]   pay, are tax debts crippling you?
[02:16:29.760 --> 02:16:31.360]   I've defended people from the IRS
[02:16:31.360 --> 02:16:32.400]   for over 30 years.
[02:16:32.400 --> 02:16:33.680]   I've helped thousands and
[02:16:33.680 --> 02:16:34.640]   I can help you too.
[02:16:34.640 --> 02:16:36.200]   I wrote the book on IRS settlement
[02:16:36.200 --> 02:16:37.200]   and I'm telling you,
[02:16:37.200 --> 02:16:38.200]   there's no such thing as
[02:16:38.200 --> 02:16:39.200]   a hopeless case.
[02:16:39.200 --> 02:16:41.720]   Call 800-34-NO-TAX to finally get
[02:16:41.720 --> 02:16:43.160]   free of IRS debt.
[02:16:43.160 --> 02:16:44.560]   With the IRS's new programs,
[02:16:44.560 --> 02:16:46.040]   there's never been a better time
[02:16:46.040 --> 02:16:47.040]   to solve your problem.
[02:16:47.040 --> 02:16:49.040]   Call 800-34-NO-TAX,
[02:16:49.040 --> 02:16:51.320]   that's 800-34-NO-TAX or
[02:16:51.320 --> 02:16:54.840]   my website, danpilla.com.
[02:16:54.840 --> 02:16:56.840]   >> Heart disease is on the rise.
[02:16:56.840 --> 02:16:58.320]   Clogged arteries, high blood
[02:16:58.320 --> 02:16:59.720]   pressure and high cholesterol
[02:16:59.720 --> 02:17:01.560]   levels may not be fully detected
[02:17:01.560 --> 02:17:03.240]   by you, but the symptoms are
[02:17:03.240 --> 02:17:04.720]   there, loss of energy,
[02:17:04.720 --> 02:17:06.480]   blood sugar spikes and drops,
[02:17:06.480 --> 02:17:08.160]   poor circulation and irregular
[02:17:08.160 --> 02:17:09.920]   heartbeat are just a few of these
[02:17:09.920 --> 02:17:10.920]   that can alert you that
[02:17:10.920 --> 02:17:12.120]   something is wrong.
[02:17:12.120 --> 02:17:14.040]   Hear how heart and body extract
[02:17:14.040 --> 02:17:15.480]   is making a difference in
[02:17:15.480 --> 02:17:16.880]   thousands of people's lives
[02:17:16.880 --> 02:17:18.000]   across America.
[02:17:18.000 --> 02:17:19.160]   >> My blood pressure has
[02:17:19.160 --> 02:17:20.960]   normalized, my diabetes has
[02:17:20.960 --> 02:17:22.080]   totally improved.
[02:17:22.080 --> 02:17:23.080]   >> Everyone is telling me now
[02:17:23.080 --> 02:17:24.600]   how much healthier I look and
[02:17:24.600 --> 02:17:25.600]   I'm telling everyone how much
[02:17:25.600 --> 02:17:26.600]   healthier I feel.
[02:17:26.600 --> 02:17:27.600]   I recommend heart and body
[02:17:27.600 --> 02:17:28.640]   extract to everyone.
[02:17:28.640 --> 02:17:30.320]   >> Anybody over 40 in the North
[02:17:30.320 --> 02:17:31.920]   American continent should be
[02:17:31.920 --> 02:17:33.480]   using this product as a
[02:17:33.480 --> 02:17:34.800]   preventative to keep their
[02:17:34.800 --> 02:17:36.560]   cardiovascular system healthy.
[02:17:36.560 --> 02:17:37.920]   >> Order your two-month supply
[02:17:37.920 --> 02:17:41.680]   today by calling 866-295-5305.
[02:17:41.680 --> 02:17:44.600]   That's 866-295-5305.
[02:17:44.600 --> 02:17:45.680]   Or order online,
[02:17:45.680 --> 02:17:47.640]   hbextract.com.
[02:17:47.640 --> 02:17:49.120]   Heart and body extract,
[02:17:49.120 --> 02:17:53.880]   866-295-5305 or hbextract.com.
[02:17:53.880 --> 02:17:57.440]   >> Do you realize that when you
[02:17:57.440 --> 02:17:58.680]   spread the links from
[02:17:58.680 --> 02:18:00.800]   Infowars.com, when you spread
[02:18:00.800 --> 02:18:02.320]   the videos, you are changing
[02:18:02.320 --> 02:18:03.000]   the world?
[02:18:03.000 --> 02:18:05.600]   It's you that has defeated Hillary
[02:18:05.600 --> 02:18:07.280]   and the globalists.
[02:18:07.280 --> 02:18:08.920]   It is you, the Infowarriors,
[02:18:08.920 --> 02:18:10.560]   across the planet, that stood
[02:18:10.560 --> 02:18:12.360]   against the bullying, that stood
[02:18:12.360 --> 02:18:14.160]   against the peer pressure, that
[02:18:14.160 --> 02:18:15.920]   stood against the threats that
[02:18:15.920 --> 02:18:17.520]   have now changed the world.
[02:18:17.520 --> 02:18:19.000]   And that's why you've been on
[02:18:19.000 --> 02:18:20.640]   the team, supporting us, praying
[02:18:20.640 --> 02:18:22.240]   for us, and spreading the word.
[02:18:22.240 --> 02:18:23.320]   You are the Infowar.
[02:18:23.320 --> 02:18:24.440]   And now because of their
[02:18:24.440 --> 02:18:25.920]   intensifying censorship, it's
[02:18:25.920 --> 02:18:27.360]   more important than ever that
[02:18:27.360 --> 02:18:29.480]   everyone go to Infowars.com/newsletter
[02:18:29.480 --> 02:18:31.360]   and sign up via email.
[02:18:31.360 --> 02:18:33.120]   So there's no way the censors can
[02:18:33.120 --> 02:18:34.560]   get between us with critical
[02:18:34.560 --> 02:18:36.480]   videos, articles, breaking news,
[02:18:36.480 --> 02:18:37.960]   intel, you name it.
[02:18:37.960 --> 02:18:39.080]   And so now I ask you,
[02:18:39.080 --> 02:18:40.000]   more than ever,
[02:18:40.000 --> 02:18:42.040]   to share the Infowars.com articles,
[02:18:42.040 --> 02:18:43.480]   to share the videos, to tell
[02:18:43.480 --> 02:18:45.040]   people about the local stations
[02:18:45.040 --> 02:18:46.160]   you're listening to.
[02:18:46.160 --> 02:18:47.880]   The bare minimum you can do is
[02:18:47.880 --> 02:18:49.760]   sign up for the free newsletter
[02:18:49.760 --> 02:18:52.960]   at Infowars.com/newsletter.
[02:18:52.960 --> 02:18:54.720]   We are the Renaissance, and
[02:18:54.720 --> 02:18:55.760]   we are winning.
[02:18:55.760 --> 02:18:59.240]   Alex Jones here with an extremely
[02:18:59.240 --> 02:19:00.960]   exciting announcement that will be
[02:19:00.960 --> 02:19:02.640]   a gift to yourself and a gift to
[02:19:02.640 --> 02:19:04.360]   the Infowar to fight the globalists
[02:19:04.360 --> 02:19:05.640]   and live in a free society.
[02:19:05.640 --> 02:19:07.640]   Several years ago, I set out with
[02:19:07.640 --> 02:19:10.040]   top formulators in the US to create
[02:19:10.040 --> 02:19:12.360]   the strongest, most concentrated,
[02:19:12.360 --> 02:19:15.320]   over-the-top stamina, libido,
[02:19:15.320 --> 02:19:18.600]   workout, brain formula that is safe.
[02:19:18.600 --> 02:19:20.600]   I know from using this myself
[02:19:20.600 --> 02:19:21.720]   the last few months and from
[02:19:21.720 --> 02:19:23.240]   seeing my friends and family use it
[02:19:23.240 --> 02:19:24.520]   that this new product is going to
[02:19:24.520 --> 02:19:26.160]   end up being the number one
[02:19:26.160 --> 02:19:27.120]   best-selling product at
[02:19:27.120 --> 02:19:29.160]   Infowarslife.com because it works
[02:19:29.160 --> 02:19:29.680]   so well.
[02:19:29.680 --> 02:19:31.000]   This is a gift you want to give
[02:19:31.000 --> 02:19:32.560]   yourself, and then rest assured
[02:19:32.560 --> 02:19:33.960]   you're fighting the Infowar, so
[02:19:33.960 --> 02:19:36.560]   it's a total, absolute, sure win,
[02:19:36.560 --> 02:19:37.880]   no lose equation.
[02:19:37.880 --> 02:19:40.080]   Try Alpha Power, exclusively
[02:19:40.080 --> 02:19:41.960]   available at Infowarslife.com
[02:19:41.960 --> 02:19:42.680]   for yourself.
[02:19:42.680 --> 02:19:44.600]   Ladies and gentlemen, it's non-GMO.
[02:19:44.600 --> 02:19:45.520]   It's for your brain.
[02:19:45.520 --> 02:19:46.200]   It's for sports.
[02:19:46.200 --> 02:19:47.280]   It's for activities, and it's
[02:19:47.280 --> 02:19:48.400]   made in the USA.
[02:19:48.400 --> 02:19:50.080]   Get your Alpha Power today at
[02:19:50.080 --> 02:19:51.600]   Infowarslife.com.
[02:19:51.600 --> 02:19:53.640]   Everybody needs to try
[02:19:53.640 --> 02:19:54.920]   Alpha Power today.
[02:19:54.920 --> 02:19:59.920]   >> You're listening to
[02:19:59.920 --> 02:20:04.160]   The Alex Jones Show.
[02:20:04.160 --> 02:20:10.360]   [MUSIC]
[02:20:10.360 --> 02:20:12.960]   >> Waging war on corruption.
[02:20:12.960 --> 02:20:14.400]   It's Alex Jones,
[02:20:14.400 --> 02:20:16.920]   coming to you live from the front
[02:20:16.920 --> 02:20:18.720]   lines of the Infowar.
[02:20:18.720 --> 02:20:21.280]   >> I could make a movie called
[02:20:21.280 --> 02:20:24.000]   Cowards or Yellow Bellies.
[02:20:24.000 --> 02:20:26.720]   With all the videos we've got the
[02:20:26.720 --> 02:20:28.960]   last ten years of Antifa,
[02:20:28.960 --> 02:20:30.560]   beating up women,
[02:20:30.560 --> 02:20:32.560]   people in wheelchairs.
[02:20:32.560 --> 02:20:34.280]   They come out to Christian rallies
[02:20:34.280 --> 02:20:35.200]   and will run up and
[02:20:35.200 --> 02:20:36.960]   hit a woman in the back of the head.
[02:20:36.960 --> 02:20:39.240]   They are the archetypal weasel
[02:20:39.240 --> 02:20:39.840]   wimps.
[02:20:39.840 --> 02:20:41.560]   And then you look at the average
[02:20:41.560 --> 02:20:43.520]   Antifa, they're like a meth-head
[02:20:43.520 --> 02:20:45.400]   shriveled white kid or professor
[02:20:45.400 --> 02:20:47.240]   running around screaming about
[02:20:47.240 --> 02:20:49.240]   racist white people everywhere.
[02:20:49.240 --> 02:20:50.960]   They'll have the occasional mental
[02:20:50.960 --> 02:20:52.040]   patient or meth head.
[02:20:52.040 --> 02:20:53.760]   They show up with their clubs and
[02:20:53.760 --> 02:20:54.720]   their weapons.
[02:20:54.720 --> 02:20:56.240]   And then as soon as one of them
[02:20:56.240 --> 02:20:57.240]   gets knocked out,
[02:20:57.240 --> 02:20:58.600]   they always turn and run.
[02:20:58.600 --> 02:21:00.360]   And you'll see them target women
[02:21:00.360 --> 02:21:01.400]   with bike locks and
[02:21:01.400 --> 02:21:02.520]   a whole crowd do it.
[02:21:02.520 --> 02:21:03.440]   It's incredible.
[02:21:03.440 --> 02:21:04.720]   So we've got Will Johnson,
[02:21:04.720 --> 02:21:06.720]   who's with UnitedAmericanFirst.com,
[02:21:06.720 --> 02:21:08.120]   and Joey Gibson, who has these
[02:21:08.120 --> 02:21:09.720]   Christian prayer group rallies,
[02:21:09.720 --> 02:21:11.240]   where they're all inclusive and
[02:21:11.240 --> 02:21:12.680]   they're trying to have peace.
[02:21:12.680 --> 02:21:13.440]   And people come out and
[02:21:13.440 --> 02:21:14.480]   attack, as they said a few weeks
[02:21:14.480 --> 02:21:15.120]   ago in Portland,
[02:21:15.120 --> 02:21:16.080]   they attacked men, women,
[02:21:16.080 --> 02:21:16.640]   children.
[02:21:16.640 --> 02:21:17.720]   Hell, in Berkeley,
[02:21:17.720 --> 02:21:19.360]   they attacked Millie Weaver and
[02:21:19.360 --> 02:21:20.120]   her husband and
[02:21:20.120 --> 02:21:21.840]   baby and attacked their car.
[02:21:21.840 --> 02:21:22.880]   I've told Millie don't go out
[02:21:22.880 --> 02:21:23.720]   there without security,
[02:21:23.720 --> 02:21:24.400]   she still does.
[02:21:24.400 --> 02:21:25.680]   She's got a lot of courage.
[02:21:25.680 --> 02:21:27.040]   But the fact that you have to go
[02:21:27.040 --> 02:21:28.520]   out, these families try to go to
[02:21:28.520 --> 02:21:29.920]   Fourth of July parades.
[02:21:29.920 --> 02:21:31.280]   They just caught a guy trying to
[02:21:31.280 --> 02:21:32.400]   blow it up in Cleveland.
[02:21:32.400 --> 02:21:34.480]   They give toy cars with bombs in
[02:21:34.480 --> 02:21:34.980]   it.
[02:21:34.980 --> 02:21:37.280]   It's just the level of the hate and
[02:21:37.280 --> 02:21:39.080]   the insanity.
[02:21:39.080 --> 02:21:40.760]   And this guy they just arrested,
[02:21:40.760 --> 02:21:42.360]   document cam shot on this guy if
[02:21:42.360 --> 02:21:43.800]   we can, or maybe pull it up on
[02:21:43.800 --> 02:21:45.000]   Infowars.com.
[02:21:45.000 --> 02:21:46.280]   Man who threatened to murder
[02:21:46.280 --> 02:21:47.760]   Rand Paul's children is an Obama
[02:21:47.760 --> 02:21:49.320]   supporting Berkeley resident.
[02:21:49.320 --> 02:21:50.120]   And again,
[02:21:50.120 --> 02:21:52.840]   he's wearing women's glasses.
[02:21:52.840 --> 02:21:54.400]   He looks like he probably couldn't
[02:21:54.400 --> 02:21:55.640]   bench press 50 pounds, but
[02:21:55.640 --> 02:21:56.760]   he talks about I'm going to
[02:21:56.760 --> 02:21:58.200]   kidnap, I'm going to murder your
[02:21:58.200 --> 02:21:59.600]   children, I'm going to cut their
[02:21:59.600 --> 02:22:01.080]   guts out, then I'm going to murder
[02:22:01.080 --> 02:22:02.320]   you, he's facing ten years in
[02:22:02.320 --> 02:22:02.840]   prison.
[02:22:02.840 --> 02:22:03.880]   Turns out on his Twitter,
[02:22:03.880 --> 02:22:05.120]   I went and looked up his Twitter.
[02:22:05.120 --> 02:22:06.160]   He was in there for weeks
[02:22:06.160 --> 02:22:07.680]   threatening all the Republicans.
[02:22:07.680 --> 02:22:09.240]   He goes, look at my hit list.
[02:22:09.240 --> 02:22:10.880]   I've death threatened all these
[02:22:10.880 --> 02:22:11.400]   people.
[02:22:11.400 --> 02:22:14.800]   So finally, Rand Paul has been
[02:22:14.800 --> 02:22:16.680]   shot at with Scalise.
[02:22:16.680 --> 02:22:18.520]   He has been six of his ribs
[02:22:18.520 --> 02:22:20.600]   broken, a lung punctured.
[02:22:20.600 --> 02:22:22.600]   You know how painful that is for
[02:22:22.600 --> 02:22:23.100]   you?
[02:22:23.100 --> 02:22:24.160]   You've had ribs broken,
[02:22:24.160 --> 02:22:25.560]   I've had it, nothing like that,
[02:22:25.560 --> 02:22:26.800]   never had a lung punctured.
[02:22:26.800 --> 02:22:27.920]   That guy caved him in,
[02:22:27.920 --> 02:22:29.320]   attacked him, jumped up and
[02:22:29.320 --> 02:22:30.880]   down on him, trying to kill him.
[02:22:30.880 --> 02:22:32.400]   Okay, he's not even getting in
[02:22:32.400 --> 02:22:33.680]   hardly any trouble.
[02:22:33.680 --> 02:22:35.560]   And now this guy wants to kill him.
[02:22:35.560 --> 02:22:36.880]   And then Rand Paul's actually
[02:22:36.880 --> 02:22:38.200]   a libertarian anti-war guy,
[02:22:38.200 --> 02:22:39.200]   the left's so crazed,
[02:22:39.200 --> 02:22:40.720]   they don't even know who to hate.
[02:22:40.720 --> 02:22:42.840]   So it's unbelievable,
[02:22:42.840 --> 02:22:44.040]   ladies and gentlemen.
[02:22:44.040 --> 02:22:46.000]   So getting back to Joey Gibson,
[02:22:46.000 --> 02:22:48.200]   Joey, describe what it's like when
[02:22:48.200 --> 02:22:50.160]   these cowards come up with metal
[02:22:50.160 --> 02:22:52.400]   batons, really trying to kill you.
[02:22:52.400 --> 02:22:53.640]   And then folks are knocking them
[02:22:53.640 --> 02:22:54.560]   out with one punch, and
[02:22:54.560 --> 02:22:55.840]   then the rest of the cowards run.
[02:22:55.840 --> 02:22:56.720]   They're so tough,
[02:22:56.720 --> 02:22:57.880]   till one of them gets hit,
[02:22:57.880 --> 02:22:58.960]   they all turn and run.
[02:22:58.960 --> 02:23:00.080]   The definition of scum.
[02:23:00.080 --> 02:23:03.000]   >> Yeah, absolutely.
[02:23:03.000 --> 02:23:04.120]   And that's why it's really
[02:23:04.120 --> 02:23:05.200]   important that we unite,
[02:23:05.200 --> 02:23:05.920]   we come together.
[02:23:05.920 --> 02:23:07.360]   We come together in mass numbers
[02:23:07.360 --> 02:23:08.840]   and just have each other's backs.
[02:23:08.840 --> 02:23:10.320]   Because the only way they can
[02:23:10.320 --> 02:23:12.000]   really win is if we fall apart,
[02:23:12.000 --> 02:23:13.840]   we divide, we get people to go off
[02:23:13.840 --> 02:23:15.320]   on their own.
[02:23:15.320 --> 02:23:16.760]   And that's exactly what happened
[02:23:16.760 --> 02:23:17.960]   at Haley's Addams Family,
[02:23:17.960 --> 02:23:19.240]   which they had the courage to do
[02:23:19.240 --> 02:23:20.600]   it, but they crossed the street
[02:23:20.600 --> 02:23:21.400]   wearing MAGA hats.
[02:23:21.400 --> 02:23:22.880]   Which that's their right to do.
[02:23:22.880 --> 02:23:24.480]   They went across the street and
[02:23:24.480 --> 02:23:25.960]   they confronted Antifa and
[02:23:25.960 --> 02:23:27.720]   then they just started attacking
[02:23:27.720 --> 02:23:29.840]   her father, her mother, her sister.
[02:23:29.840 --> 02:23:31.020]   They held down Haley and
[02:23:31.020 --> 02:23:32.800]   stole their property right in front
[02:23:32.800 --> 02:23:33.600]   of the police.
[02:23:33.600 --> 02:23:34.680]   And so they'll do that,
[02:23:34.680 --> 02:23:35.840]   they'll act real tough.
[02:23:35.840 --> 02:23:37.280]   There's a lot of them who act tough,
[02:23:37.280 --> 02:23:38.400]   but the second they got to go
[02:23:38.400 --> 02:23:39.600]   toe to toe with any patriot,
[02:23:39.600 --> 02:23:40.760]   man, they start running.
[02:23:40.760 --> 02:23:43.400]   They get one punch and they're done.
[02:23:43.400 --> 02:23:44.800]   And so, unfortunately,
[02:23:44.800 --> 02:23:46.440]   the only thing they can do is try
[02:23:46.440 --> 02:23:47.480]   to find a victim,
[02:23:47.480 --> 02:23:49.760]   someone who can't defend themselves.
[02:23:49.760 --> 02:23:50.840]   >> Well, I know this.
[02:23:50.840 --> 02:23:54.720]   I've seen the videos of them coming
[02:23:54.720 --> 02:23:56.320]   up and attacking women in strollers
[02:23:56.320 --> 02:23:57.120]   and stuff.
[02:23:57.120 --> 02:23:58.240]   These women need to be packing,
[02:23:58.240 --> 02:23:58.760]   man.
[02:23:58.760 --> 02:23:59.840]   Thugs start assaulting women,
[02:23:59.840 --> 02:24:01.000]   they need to defend themselves.
[02:24:01.000 --> 02:24:03.840]   >> Yeah, absolutely.
[02:24:03.840 --> 02:24:04.480]   >> Will Johnson,
[02:24:04.480 --> 02:24:05.200]   what do you say to that?
[02:24:05.200 --> 02:24:08.920]   >> We shouldn't have to be afraid
[02:24:08.920 --> 02:24:10.800]   to go out as Americans.
[02:24:10.800 --> 02:24:12.360]   Every time we have a rally,
[02:24:12.360 --> 02:24:13.760]   a conservative rally,
[02:24:13.760 --> 02:24:14.960]   a Christian rally,
[02:24:14.960 --> 02:24:16.960]   a pro-Trump rally, every single
[02:24:16.960 --> 02:24:18.720]   time, nine times out of ten,
[02:24:18.720 --> 02:24:20.920]   we will get anti for BLM, BAM, and
[02:24:20.920 --> 02:24:23.120]   now the Brown Berets in California
[02:24:23.120 --> 02:24:25.120]   to be aggressive to us, to attack
[02:24:25.120 --> 02:24:26.920]   us simply because we respect
[02:24:26.920 --> 02:24:28.240]   the American flag.
[02:24:28.240 --> 02:24:30.720]   We'll stand to the national anthem.
[02:24:30.720 --> 02:24:32.720]   This fighting is all due to
[02:24:32.720 --> 02:24:34.480]   the Democrats.
[02:24:34.480 --> 02:24:36.520]   And I'm calling the Democrats
[02:24:36.520 --> 02:24:38.600]   domestic terrorists.
[02:24:38.600 --> 02:24:40.360]   They are 100% domestic terrorist
[02:24:40.360 --> 02:24:41.680]   group in the United States.
[02:24:41.680 --> 02:24:43.800]   You have Maxine Waters calling for
[02:24:43.800 --> 02:24:45.920]   violence towards conservatives,
[02:24:45.920 --> 02:24:47.440]   anyone who's on the Trump
[02:24:47.440 --> 02:24:48.520]   administration.
[02:24:48.520 --> 02:24:50.720]   Can you imagine had this happen if
[02:24:50.720 --> 02:24:52.240]   Obama was in office and
[02:24:52.240 --> 02:24:54.240]   you had a Republican do this,
[02:24:54.240 --> 02:24:56.240]   it would be a- >> If a Republican
[02:24:56.240 --> 02:24:58.440]   was saying rise up, surround them,
[02:24:58.440 --> 02:25:00.560]   beat people up, I'd say hell no.
[02:25:00.560 --> 02:25:01.800]   I mean, exactly,
[02:25:01.800 --> 02:25:03.920]   they call us Nazis.
