[00:00:12.511 --> 00:00:14.211]  There is a war.
[01:50:31.360 --> 01:50:33.541]  This is the ultimate form of discrimination.
[01:50:33.541 --> 01:50:35.483]  There's so many other points, for heaven's sakes.
[01:50:36.394 --> 01:50:39.917]  Please warn yourself, warn others, get informed.
[01:50:39.917 --> 01:50:42.139]  I'm Alex Jones from InfoWars.com.
[01:50:42.139 --> 01:50:43.460]  We need your support now more than ever.
[01:50:43.460 --> 01:50:49.565]  We're exploding in size in the people we reach and we have more enemies than ever coming after us.
[01:50:49.565 --> 01:50:55.991]  Please pray for us and please financially support us by getting the great products at InfoWarsStore.com and InfoWarsLife.com.
[01:50:55.991 --> 01:50:57.372]  We couldn't do any of this without you.
[01:50:57.372 --> 01:50:58.273]  I salute you and thank you.
[01:50:59.758 --> 01:51:00.959]  Are you prepared to bug out?
[01:51:00.959 --> 01:51:09.024]  Infidel Body Armor and an Army Ranger have produced a high-speed DVD and book to show you how to drive in combat, patrol, and how to survive in combat.
[01:51:09.024 --> 01:51:11.066]  Skills you'll need when it hits the fan.
[01:51:11.066 --> 01:51:12.787]  Go to DrivenDVD.com.
[01:51:12.787 --> 01:51:14.708]  DrivenDVD.com.
[01:51:14.708 --> 01:51:18.851]  Advertising your business with GCN is simple, effective, and more affordable.
[01:51:20.071 --> 01:51:23.713]  Visit Advertise.GCNLive.com for more info.
[01:51:23.713 --> 01:51:25.654]  Take your business to the next level.
[01:51:25.654 --> 01:51:29.535]  That's Advertise.GCNLive.com.
[01:51:29.535 --> 01:51:30.916]  You know about RVs.
[01:51:30.916 --> 01:51:32.377]  You've heard about bunkers.
[01:51:32.377 --> 01:51:35.118]  But surviving is not recreation.
[01:51:35.118 --> 01:51:37.879]  And man wasn't made to live underground.
[01:51:37.879 --> 01:51:39.860]  Introducing Survivalist Camps.
[01:51:40.040 --> 01:51:48.707]  The ultimate fully functional off-the-grid survival bug-out house that's mobile, well-equipped, and custom-built to outlast any other RV or trailer.
[01:51:48.707 --> 01:51:51.709]  Go to survivalistcamps.com to learn more.
[01:51:51.709 --> 01:51:54.050]  That's survivalistcamps.com.
[01:51:54.050 --> 01:51:56.632]  Providing your basic needs to survive.
[01:51:56.632 --> 01:51:57.953]  survivalistcamps.com
[01:52:02.304 --> 01:52:07.086]  Hey, I rode the elevator with you, but I don't work on the upper floors.
[01:52:07.086 --> 01:52:13.948]  I just want to squeeze in there right next to you, so the RFID scanner in my pocket can capture all your personal information.
[01:52:13.948 --> 01:52:17.450]  Your debit and credit cards, even your work ID badge.
[01:52:17.450 --> 01:52:20.371]  So your identity is now my identity.
[01:52:20.371 --> 01:52:20.831]  Going up.
[01:52:21.771 --> 01:52:29.735]  So am I. For over 10 years, ID Stronghold has pioneered RFID-blocking wallets and ID badge holders for consumers, the U.S.
[01:52:29.735 --> 01:52:33.037]  military, and even the Executive Office of the President.
[01:52:33.037 --> 01:52:35.158]  Shouldn't you be protected too?
[01:52:35.158 --> 01:52:40.140]  ID Stronghold wallets cost about the same as wallets in most stores, but give you extra protection.
[01:52:40.140 --> 01:52:43.162]  I'm Wal Augustinowitz, founder and CEO of ID Stronghold.
[01:52:43.162 --> 01:52:45.263]  Don't be a victim of electronic pickpocketing.
[01:52:45.263 --> 01:52:49.425]  Protect yourself from crimes you can't see with ID Stronghold wallets, card sleeves, and purses.
[01:52:49.645 --> 01:52:56.032]  Visit IDStronghold.com and get the original RFID blocking wallets and badge holders.
[01:52:56.032 --> 01:52:57.433]  IDStronghold.com
[01:52:59.133 --> 01:53:03.475]  Serious investors and traders want to make 81% return in 60 seconds?
[01:53:03.475 --> 01:53:09.117]  Use the same secret algorithm professional hedge fund managers use to make billions of dollars of profits.
[01:53:09.117 --> 01:53:12.939]  Turn $250 into $4,903 in just 7 clicks of a mouse.
[01:53:12.939 --> 01:53:17.741]  Our tool is so simple that my 82-year-old grandmother can use it to make insane stock market profits.
[01:53:17.741 --> 01:53:20.322]  Go to BigBuckRiches.com.
[01:53:20.322 --> 01:53:23.564]  Watch the free video before the hedge funds make us take it down.
[01:53:23.564 --> 01:53:25.865]  Go to BigBuckRiches.com.
[01:53:25.865 --> 01:53:28.246]  From the Robert Allen System, current returns not indicative of future results.
[01:53:28.840 --> 01:53:34.021]  Turn on the news and you'll hear stories of natural disasters, political unrest, and financial crisis.
[01:53:34.021 --> 01:53:38.002]  In times of uncertainty, how will you take care of your family's most basic needs?
[01:53:38.002 --> 01:53:44.744]  Food Insurance, America's most trusted provider of freeze-dried emergency food, has solutions that fit your family's needs and budget.
[01:53:44.744 --> 01:53:48.945]  Our meals are delicious, nutritious, and come with a guaranteed 25-year shelf life.
[01:53:48.945 --> 01:53:53.186]  For a limited time, we are sending a free freeze-dried meal to all listeners of this program.
[01:53:53.186 --> 01:53:56.627]  Go to foodinsurance.com and request your free meal today.
[01:53:56.627 --> 01:53:57.747]  That's foodinsurance.com.
[01:54:14.351 --> 01:54:22.076]  You're back on the Alex Jones Show Live and the Drudge Report has just put up this headline.
[01:54:22.076 --> 01:54:26.919]  Cleveland seeking to buy riot gear for Republican National Convention.
[01:54:26.919 --> 01:54:40.668]  Cleveland is seeking to buy 2,000 sets of riot gear including riot control suits and collapsible batons as part of the city's latest move to spend a $50 million federal security grant for July's Republican National Convention.
[01:54:41.548 --> 01:54:43.249]  So that looks like it's hotting up there.
[01:54:43.249 --> 01:54:47.451]  They want to buy 310 sets of riot-controlled gear.
[01:54:47.451 --> 01:54:52.654]  Long-sleeved jackets, gloves and shingars that would be suitable for police riding bicycles.
[01:54:52.654 --> 01:54:55.235]  So you can see that over at the Drudge Report.
[01:54:55.235 --> 01:54:56.976]  Also got this story again.
[01:54:56.976 --> 01:55:03.019]  Speaking of cultural enrichment with this migrant crisis, this migrant influx that's flooding into Europe.
[01:55:04.195 --> 01:55:06.296]  Germany bans sausages!
[01:55:06.296 --> 01:55:10.820]  Pork banned in cafes and schools to not offend refugees.
[01:55:10.820 --> 01:55:20.486]  An increasing number of public canteens, child daycare centres and schools have stopped serving sausages, bacon and ham over religious considerations.
[01:55:20.486 --> 01:55:28.792]  Now members of Chancellor Angela Merkel's CDU party are fighting to keep pork on the menu, insisting the consumption of pork is part of the German culture.
[01:55:30.185 --> 01:55:35.729]  So basically they're saying that this may offend the wave of economic migrants.
[01:55:35.729 --> 01:55:42.713]  Mr. Gunther argued that tolerance also means the appreciation and sufferance of other food cultures and lifestyles.
[01:55:42.713 --> 01:55:53.721]  Remember we had the video clip back a couple of months ago of the Muslim students in the German school saying they find Germans disgusting because they eat pork.
[01:55:53.721 --> 01:55:55.402]  They refuse to hang out with them.
[01:55:56.445 --> 01:55:58.787]  This is not assimilation.
[01:55:58.787 --> 01:56:01.250]  This is going to turn into a disaster.
[01:56:01.250 --> 01:56:05.554]  We have to adapt to their culture, even though in many aspects it's worse.
[01:56:05.554 --> 01:56:07.977]  Yes, I dare say that their culture is worse than ours.
[01:56:07.977 --> 01:56:10.219]  You know, molesting boys in changing room.
[01:56:10.219 --> 01:56:11.480]  That's not a good culture.
[01:56:12.361 --> 01:56:14.504]  But we have to adapt to it.
[01:56:14.504 --> 01:56:19.491]  We have to change our own culture when they should be adapting to ours.
[01:56:19.491 --> 01:56:26.840]  Again, we see example after example of this and now it's even happening in Germany with sausages.
[01:56:26.840 --> 01:56:28.423]  It's gone down to that level now.
[01:56:29.765 --> 01:56:37.712]  RT is reporting, Anonymous hack Trump's voicemail revealed cozy relationship with media.
[01:56:37.712 --> 01:56:46.479]  So Anonymous is presenting this as some kind of devastating revelation that they've caught Trump in these leaked voicemail messages.
[01:56:46.479 --> 01:56:52.223]  They actually talk about Trump donating money to a child's charity.
[01:56:52.223 --> 01:56:57.027]  So it's dressed up as some devastating revelation and basically they've got nothing.
[01:56:57.027 --> 01:56:58.829]  It's another one of these fake scandals.
[01:57:00.509 --> 01:57:02.970]  And on Donald Trump news, we've still got Facebook.
[01:57:02.970 --> 01:57:07.832]  We reported last week they failed to remove and assassinate Donald Trump page.
[01:57:07.832 --> 01:57:10.954]  Again, every single day I talk about this.
[01:57:10.954 --> 01:57:11.994]  Tweet after tweet.
[01:57:11.994 --> 01:57:14.356]  You can go on Twitter any day.
[01:57:14.356 --> 01:57:19.678]  There are hundreds and hundreds of tweets saying, oh gee, I hope somebody assassinates Donald Trump.
[01:57:19.678 --> 01:57:23.060]  There are many people directly threatening to do it themselves.
[01:57:23.914 --> 01:57:32.356]  In fact, there was a six-month gap until Twitter banned an Assassinate Donald Trump account, and that was only after we pointed it out.
[01:57:32.356 --> 01:57:34.757]  But we've got Alex Jones on the line now.
[01:57:34.757 --> 01:57:37.598]  Alex, welcome to the show.
[01:57:37.598 --> 01:57:49.001]  Paul, I have been watching in the last 20 minutes, as I sit here working on a family matter, also taking care of a bunch of company business, a lot of exciting developments we're going to be able to tell folks about in the next few weeks.
[01:57:49.878 --> 01:57:57.281]  But I tell you, just listening to you the last 20 minutes or so, I missed part of your earlier breakdown last hour.
[01:57:57.281 --> 01:58:05.564]  The way you lay it out, and I've seen all the articles, I've seen all the stories, and then there's even piles more of demonization of Donald Trump.
[01:58:05.564 --> 01:58:09.185]  There is no way that the establishment isn't really coming after him.
[01:58:09.185 --> 01:58:17.748]  They are in a hysterical, psycho hissy fit, the likes of which I've never seen, and I gotta ask, why are they so scared of him?
[01:58:18.928 --> 01:58:23.890]  Ted Cruz on a bunch of, quote, policies is better than Trump.
[01:58:23.890 --> 01:58:28.711]  I just don't trust Ted Cruz because of his association with Glenn Beck.
[01:58:28.711 --> 01:58:31.873]  So I want to ask you, we're coming back here in just 70 seconds.
[01:58:31.873 --> 01:58:34.193]  What do you think's going on?
[01:58:34.193 --> 01:58:36.494]  We'll break this down on a lot more.
[01:58:36.494 --> 01:58:37.674]  But what do I know, folks?
[01:58:37.674 --> 01:58:39.035]  Like Bernie Sanders said, I'm white.
[01:58:40.205 --> 01:58:43.627]  Thank you for listening to GCN.
[01:58:43.627 --> 01:58:49.490]  Visit GCNlive.com today.
[01:58:49.490 --> 01:58:51.551]  BrainForce, it's completely different.
[01:58:51.551 --> 01:58:52.772]  Try a bottle of it.
[01:58:52.772 --> 01:58:54.372]  Rob Dew joins us.
[01:58:54.372 --> 01:58:57.474]  You worked, I guess, like 20 plus hours.
[01:58:57.474 --> 01:58:58.555]  Tell us what BrainForce did.
[01:58:58.555 --> 01:58:59.555]  I'd been working all day.
[01:58:59.555 --> 01:59:02.016]  I took a couple hours off coaching basketball.
[01:59:02.016 --> 01:59:03.437]  I get in here at 830.
[01:59:03.437 --> 01:59:05.338]  I was kind of run down.
[01:59:05.338 --> 01:59:07.059]  You know, I just didn't feel like I was going to make it.
[01:59:07.279 --> 01:59:09.160]  And I really wanted to do a good job on the interview.
[01:59:09.160 --> 01:59:10.981]  I got my bottle of Brain Force right there.
[01:59:10.981 --> 01:59:12.042]  I popped two of them.
[01:59:12.042 --> 01:59:14.323]  And about 20 minutes later, it's like, bing!
[01:59:14.323 --> 01:59:16.104]  Everything just kind of clears up.
[01:59:16.104 --> 01:59:17.765]  It's got four and a half stars.
[01:59:17.765 --> 01:59:19.106]  People really love it.
[01:59:19.106 --> 01:59:19.706]  Read about it.
[01:59:19.706 --> 01:59:23.528]  Find out why third-party nutraceutical sites give it such high praise.
[01:59:23.528 --> 01:59:28.811]  Because it really does have the best organic-based systems that will blow your socks off.
[01:59:28.951 --> 01:59:33.033]  I haven't pulled an all-nighter like that in a while, but I probably could not have done it without Brain Force.
[01:59:33.033 --> 01:59:39.177]  I went home about 6.45 this morning, took three hours of sleep, got up, took two more Brain Force and came in.
[01:59:39.177 --> 01:59:44.600]  You will find Brain Force and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[01:59:44.600 --> 01:59:46.401]  You're listening to the Alex Jones Show.
[02:00:10.706 --> 02:00:12.487]  The answer to 1984 is 1776.
[02:00:12.487 --> 02:00:17.371]  You're listening to The Alex Jones Show.
[02:00:24.255 --> 02:00:25.356]  Welcome back, ladies and gentlemen.
[02:00:25.356 --> 02:00:26.197]  Alex Jones here.
[02:00:26.197 --> 02:00:28.199]  I'll be with you until about 15 minutes into the hour.
[02:00:28.199 --> 02:00:37.107]  Then I'm going to hand the baton to Paul Joseph Watson, doing an able job there from London, England, hosting the InfoWars Worldwide Transmission.
[02:00:37.107 --> 02:00:45.255]  But if you just joined us, I was asking, I know people are tuning in every millisecond, I was just asking Paul Watson, Trump does some things I don't like, and we've talked about it.
[02:00:46.462 --> 02:00:52.027]  But also, when he changes a view on something, he generally changes it to a better position.
[02:00:52.027 --> 02:00:53.409]  He flip-flops to something better.
[02:00:53.409 --> 02:00:54.330]  It's not a flip-flop.
[02:00:54.330 --> 02:00:56.832]  As he gets more info, he changes it.
[02:00:56.832 --> 02:01:01.336]  It's not like, oh, I'm against the TPP, but my wife helped write it for George W. Bush.
[02:01:03.558 --> 02:01:04.759]  Uh, like Ted Cruz.
[02:01:04.759 --> 02:01:08.660]  I'm not attacking Cruz, I'm just saying it's not snakily done.
[02:01:08.660 --> 02:01:11.561]  Like, he's like, I want to torture ISIS people to find out where their bases are.
[02:01:11.561 --> 02:01:13.682]  We used to do that under Bush, right?
[02:01:13.682 --> 02:01:14.102]  It's legal.
[02:01:14.102 --> 02:01:15.263]  They're like, no sir, it's not.
[02:01:15.263 --> 02:01:18.304]  Well, I still think we should, but all right, I won't.
[02:01:18.304 --> 02:01:27.727]  I mean, the more I learned about Trump, he is almost like a hillbilly rich or something with all the gold and palaces behind him and stuff.
[02:01:27.727 --> 02:01:31.109]  I mean, he's almost like a free market patriot version of, uh,
[02:01:32.461 --> 02:01:37.909]  of uh... I don't know, just almost like a reality TV show or something which we know he's all been part of.
[02:01:38.766 --> 02:01:42.289]  He's a maniac, but I mean that in a good way.
[02:01:42.289 --> 02:01:47.893]  And the whole system being against him for real means we have to ask, why are they so scared of him?
[02:01:47.893 --> 02:01:49.374]  Everybody keeps asking this question.
[02:01:49.374 --> 02:01:53.578]  They say, oh, he's channeling the populist anger.
[02:01:53.578 --> 02:02:01.504]  That's what they're scared of, is the populist anger getting basically fulfillment and then giving us confidence.
[02:02:01.504 --> 02:02:01.824]  That's 10% of it.
[02:02:03.558 --> 02:02:08.626]  That we start seeing we can get some change, we'll really start understanding how much power we have as a people.
[02:02:08.626 --> 02:02:11.651]  Every race, color, and creed working for human liberty.
[02:02:11.651 --> 02:02:12.613]  No, it's something bigger.
[02:02:12.613 --> 02:02:13.895]  It's Donald Trump.
[02:02:13.895 --> 02:02:16.239]  Because they could let somebody else ride a populist wave.
[02:02:17.349 --> 02:02:21.390]  They could attack somebody else, you know, here and there to get populist people behind them.
[02:02:21.390 --> 02:02:25.611]  With Trump, I'm sure it's legitimate and bonafide.
[02:02:25.611 --> 02:02:27.611]  And it just makes me ask, what is it?
[02:02:27.611 --> 02:02:30.431]  Paul Watson, we're going to break in a moment, but I want to ask you, you're a smart guy.
[02:02:30.431 --> 02:02:31.272]  I really want your views.
[02:02:31.272 --> 02:02:32.012]  I ponder on this.
[02:02:32.012 --> 02:02:34.032]  I think this is the answer to so much.
[02:02:34.032 --> 02:02:34.852]  What is it he's doing?
[02:02:34.852 --> 02:02:42.854]  David Knight would say, wants to target TPP, doesn't like China having unfair trade deals with us, and he's a nationalist.
[02:02:42.854 --> 02:02:43.494]  What do you think, Paul?
[02:02:45.447 --> 02:02:48.910]  I think, Alex, they're just petrified of anyone they don't control.
[02:02:48.910 --> 02:02:53.174]  And the fact that he's so unpredictable, that's devastating to them.
[02:02:53.174 --> 02:02:58.438]  That absolutely chills them to the bone because it's never happened in modern American politics.
[02:02:58.438 --> 02:03:03.042]  And as you said, if you actually look at the people who are voting for him, as I did earlier,
[02:03:04.315 --> 02:03:10.864]  It proves that he's not being a divisive character because you have the Guardian coming out with, you know, who votes for Donald Trump.
[02:03:10.864 --> 02:03:13.769]  It's gay Arab Muslim students.
[02:03:13.769 --> 02:03:16.633]  It's liberal left-wing college professors.
[02:03:16.633 --> 02:03:18.656]  The Arab Muslim students petrified of
[02:03:19.056 --> 02:03:26.027]  Mass immigration changing society because in many cases these people have worked hard, they've emigrated legally, they've done it the right way.
[02:03:26.027 --> 02:03:31.255]  You've got liberal college professors petrified of these social justice warriors who aren't liberals.
[02:03:31.255 --> 02:03:33.639]  So you've got a huge cross-section of people
[02:03:34.500 --> 02:03:40.385]  The Muslim support for Donald Trump outweighs all the rest of the geopolitical candidates combined.
[02:03:40.385 --> 02:03:42.527]  I mean, that's huge numbers.
[02:03:42.527 --> 02:03:55.898]  Louis Farrakhan basically has endorsed him to us first, and then again, two more times, saying he's a nationalist, he's not owned by the globalists, and he went on to say you can't bring in radical Muslims, they're going to give everybody a bad name.
[02:03:55.898 --> 02:04:01.222]  Obviously, you've got to vet people from a terror zone and at least look at their papers.
[02:04:02.243 --> 02:04:05.804]  And that's the outrageous racism of Donald Trump.
[02:04:05.804 --> 02:04:17.168]  And then you've got the crazy left doubling down, or not the left, the fascist cult mutations that they've turned into with Bernie Sanders saying white people have never been poor.
[02:04:17.168 --> 02:04:23.851]  That's like Melissa Harris Perry saying no one ever worked hard but black people when they said Paul Ryan will work hard to do this and that.
[02:04:24.691 --> 02:04:32.934]  They spin everything into some race-based system to traumatize not just white people or anybody else, but black people and others.
[02:04:32.934 --> 02:04:38.936]  Imagine being traumatized with that as you're a kid, told you see a brown paper bag, they want to be mean to you.
[02:04:38.936 --> 02:04:42.577]  You see a hall named Lynch, it scares you.
[02:04:42.577 --> 02:04:45.138]  You see the Attorney General's name, you know, you pee your pants.
[02:04:45.758 --> 02:04:51.221]  Oh my gosh, someone said, you know, he's a good spokesman or a good spokeswoman, and we all conform to language.
[02:04:51.221 --> 02:05:03.426]  This is a cult of out-of-control freaks, and they don't like the fact that Trump is uncontrolled and a wild man, and we'll bring back in... Donald Trump is shaking up the world order, and that's something we've needed for a very long time.
[02:05:03.706 --> 02:05:06.328]  For one thing, foreign diplomats are expressing alarm to U.S.
[02:05:06.328 --> 02:05:12.251]  government officials about what they claim are inflammatory and insulting public statements by Trump, according to senior U.S.
[02:05:12.251 --> 02:05:12.972]  officials.
[02:05:12.972 --> 02:05:18.195]  Officials from Europe, the Middle East, Latin America, and Asia have complained in recent private conversations about Trump's statements.
[02:05:18.195 --> 02:05:18.415]  U.S.
[02:05:18.415 --> 02:05:30.423]  officials said it was highly unusual for foreign diplomats to express concern, even privately, about candidates in the midst of a presidential campaign, because they don't want to be seen as meddling in domestic politics, considering that they will have to work with whoever wins.
[02:05:30.743 --> 02:05:38.405]  Additionally, senior leaders in several countries including Britain, Mexico, France, and Canada have already made public comments criticizing Trump's positions.
[02:05:38.405 --> 02:05:39.505]  And that's a good thing.
[02:05:39.505 --> 02:05:43.146]  America needs to quit catering to foreign politicians who want to destroy U.S.
[02:05:43.146 --> 02:05:44.186]  national sovereignty.
[02:05:44.186 --> 02:05:48.027]  America needs to be more concerned about the needs of American citizens first before a foreign diplomat.
[02:05:48.027 --> 02:05:55.828]  There's way too many Americans out there living from paycheck to paycheck to worry about what a bunch of crybaby foreign diplomats say during their fancy lobster dinners paid for by taxpayers.
[02:05:55.828 --> 02:05:58.469]  This is Kit Daniels reporting for InfoWurst.com.
[02:05:59.369 --> 02:06:04.432]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[02:06:04.432 --> 02:06:13.078]  Longevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[02:06:13.078 --> 02:06:17.220]  Longevity also offers you an ingenious way to augment your income.
[02:06:17.220 --> 02:06:18.021]  And the best part?
[02:06:18.021 --> 02:06:20.902]  You'll be helping your friends and family along the way.
[02:06:20.902 --> 02:06:23.504]  Visit InfoWarsTeam.com today.
[02:06:23.504 --> 02:06:24.284]  Become a member.
[02:06:24.284 --> 02:06:28.347]  Get discounts on the amazing products and free shipping when you sign up for AutoShip.
[02:06:28.567 --> 02:06:35.292]  And you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[02:06:35.292 --> 02:06:36.253]  Another win-win.
[02:06:36.253 --> 02:06:39.996]  That's why I'm a member of the Longevity team at Infowarsteam.com.
[02:06:39.996 --> 02:06:41.236]  And you can be too.
[02:06:41.236 --> 02:06:41.777]  It's simple.
[02:06:41.777 --> 02:06:44.719]  Just go to Infowarsteam.com today.
[02:06:44.719 --> 02:06:46.841]  Complete a short sign-up and you're part of the team.
[02:06:46.841 --> 02:06:50.083]  That's Infowarsteam.com or Infowarshealth.com.
[02:06:50.083 --> 02:06:56.388]  So many people call into my radio show and tell me how Longevity and the products at Infowarsteam.com have changed their lives.
[02:06:56.388 --> 02:06:57.689]  Check it out for yourself today.
[02:06:59.281 --> 02:07:13.652]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Metal Vitality.
[02:07:13.652 --> 02:07:23.159]  Just go to InfoWarsLife.com today, select your favorite product, click on auto ship before adding to cart, and choose how often you want us to send you another one.
[02:07:23.459 --> 02:07:32.463]  Every time you choose AutoShip at Infowarslife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[02:07:32.463 --> 02:07:35.285]  And of course, you can cancel with one click anytime.
[02:07:35.285 --> 02:07:38.986]  As you know, I'm all about the idea of a 360 win.
[02:07:38.986 --> 02:07:43.349]  And the new AutoShip feature at Infowarslife.com is a sure win for everybody.
[02:07:43.349 --> 02:07:44.209]  A win for liberty.
[02:07:44.429 --> 02:07:47.372]  A win for health and a win when it comes to big savings.
[02:07:47.372 --> 02:07:53.619]  Visit InfoWarsLife.com today and save 10% on your next InfoWarsLife order by selecting AutoShip at checkout.
[02:07:53.619 --> 02:07:55.641]  That's InfoWarsLife.com or call 888-253-3139.
[02:08:09.807 --> 02:08:12.428]  Waging war on corruption.
[02:08:12.428 --> 02:08:23.591]  It's Alex Jones coming to you live from the front lines of the InfoWar.
[02:08:23.591 --> 02:08:25.252]  So I got cut off by the break.
[02:08:25.252 --> 02:08:27.713]  I walked all over it.
[02:08:27.713 --> 02:08:29.173]  Again, Alex Jones here back live.
[02:08:29.173 --> 02:08:31.974]  I didn't finish my point.
[02:08:31.974 --> 02:08:33.234]  They are afraid.
[02:08:33.234 --> 02:08:34.875]  The establishment hates Donald Trump.
[02:08:35.905 --> 02:08:39.988]  Not because he's a focal point for populism, that's a small part of it.
[02:08:39.988 --> 02:08:44.851]  Not because even of his policies.
[02:08:44.851 --> 02:08:49.534]  They're scared of him because he literally does whatever he wants.
[02:08:49.534 --> 02:08:58.500]  They're scared of him because he doesn't listen to policy wonks and he is his own man.
[02:08:58.500 --> 02:09:03.764]  And I've analyzed him, I've spent a year investigating him, and Donald Trump is for real.
[02:09:05.438 --> 02:09:07.179]  And I can say that unequivocally.
[02:09:07.179 --> 02:09:09.500]  It's not some double-cross.
[02:09:09.500 --> 02:09:11.441]  He is an unknown country.
[02:09:11.441 --> 02:09:13.462]  He is a genie in a bottle.
[02:09:13.462 --> 02:09:17.064]  They know what's coming out of the bottle, and they don't know what kind of genie this is.
[02:09:17.064 --> 02:09:22.027]  They just know there's green smoke shooting out, and they're scared.
[02:09:22.027 --> 02:09:27.190]  Now, that said, I'm scared of Donald Trump, too.
[02:09:27.190 --> 02:09:30.831]  I've really spent a lot of time thinking about this, and I'm going to be honest with everybody.
[02:09:30.831 --> 02:09:31.672]  I'm scared of Donald Trump.
[02:09:34.426 --> 02:09:37.008]  I overall think he is probably a good man.
[02:09:37.008 --> 02:09:40.391]  He's a super type A personality.
[02:09:40.391 --> 02:09:47.436]  More and more research is coming out with double Y and all these other chromosomes that men like him have.
[02:09:47.436 --> 02:09:54.921]  There's also genetic things that happen with these guys that can work 20 hours a day and just love to fight and love to do stuff.
[02:09:54.921 --> 02:10:02.087]  It's like a breed of German Shepherd that's the best at going into a building and going after folks and following orders.
[02:10:02.087 --> 02:10:03.368]  This is in different people.
[02:10:04.249 --> 02:10:11.490]  And some of it's for strength, some of it's for smarts, some of it is for deal-making, just being competitive.
[02:10:11.490 --> 02:10:12.630]  It's almost OCD.
[02:10:12.630 --> 02:10:18.532]  You get around a lot of powerful, smart people and you learn what they're into is it possesses them.
[02:10:18.532 --> 02:10:19.352]  It is them.
[02:10:19.352 --> 02:10:20.492]  They love to fight.
[02:10:20.492 --> 02:10:23.292]  They love to work hard.
[02:10:23.292 --> 02:10:24.433]  They love to climb mountains.
[02:10:24.433 --> 02:10:28.553]  They love to push their bodies to the edge.
[02:10:28.553 --> 02:10:32.134]  Trump is a very interesting person.
[02:10:33.433 --> 02:10:36.677]  And they're scared of him because he's a man.
[02:10:36.677 --> 02:10:40.061]  And he's not going to listen to them and do what they say.
[02:10:40.061 --> 02:10:41.222]  And he's not a eugenicist.
[02:10:41.222 --> 02:10:43.705]  He's not anti-human.
[02:10:43.705 --> 02:10:47.169]  He clearly has narcissistic traits like any successful person does.
[02:10:47.169 --> 02:10:51.474]  But he has big dreams and he wants humanity to do well.
[02:10:51.474 --> 02:10:52.376]  He likes pretty things.
[02:10:53.510 --> 02:10:59.914]  You look at the psychology of the Clintons and how they hire a bunch of really ugly, gross people to be around them and run things.
[02:10:59.914 --> 02:11:03.215]  And it's okay if somebody's physically ugly, but nice inside.
[02:11:03.215 --> 02:11:06.197]  No, they also hire really nasty people inside.
[02:11:06.197 --> 02:11:10.699]  And that's been shown in psychology to be part of a loathing and a hatred for humanity.
[02:11:10.699 --> 02:11:18.884]  Trump likes women, he likes having children, he likes wealth, he is like the ghost of Christmas present.
[02:11:18.884 --> 02:11:20.265]  Jolly old elf.
[02:11:21.069 --> 02:11:22.029]  They don't like that.
[02:11:22.029 --> 02:11:30.153]  Now when I say I'm scared of him, he could be manipulated, he could be tricked, he could be maneuvered by different factions if he gets in.
[02:11:30.153 --> 02:11:34.215]  And things could get out of control.
[02:11:34.215 --> 02:11:48.642]  But I'm more scared of the globalists because they have the whole thing rigged, but they're doing psychotic things like starting wars, genetic engineering, human clones, chimeras, thousands of other insane things, dumping glyphosates in the food and water, forcibly injecting us,
[02:11:50.683 --> 02:11:54.965]  And it is the people's will to vote for who they want.
[02:11:54.965 --> 02:12:01.187]  So I would say the evil spirit that runs the New World Order doesn't like Donald Trump for real.
[02:12:01.187 --> 02:12:04.248]  And so we have to be behind Donald Trump.
[02:12:04.248 --> 02:12:06.870]  But who knows what that is all going to lead into.
[02:12:06.870 --> 02:12:14.152]  But we're about to see spectacular things happen in the future.
[02:12:14.152 --> 02:12:15.773]  They don't want your populism vented.
[02:12:15.773 --> 02:12:17.814]  They don't want you to see that it bears fruits.
[02:12:17.814 --> 02:12:18.494]  You get confident.
[02:12:18.494 --> 02:12:19.955]  That's part of it.
[02:12:19.955 --> 02:12:20.315]  As I said,
[02:12:21.747 --> 02:12:30.190]  But the power structure wants to keep full control for itself, the bureaucracy, the political class.
[02:12:30.190 --> 02:12:31.891]  They're already out of control.
[02:12:31.891 --> 02:12:34.292]  They're a bunch of anti-human scum.
[02:12:34.292 --> 02:12:39.534]  They enjoy putting people down and hurting people.
[02:12:39.534 --> 02:12:41.255]  Donald Trump doesn't.
[02:12:41.255 --> 02:12:43.296]  He likes fighting bullies, people that attack him.
[02:12:43.296 --> 02:12:45.577]  Well, so do I. That's a normal trait.
[02:12:46.462 --> 02:12:53.028]  You're not a sadist if somebody's beating you up and you finally get a shot in and knock them down.
[02:12:53.028 --> 02:12:55.130]  You get satisfied because you've survived.
[02:12:55.130 --> 02:12:57.652]  That's not being sadistic.
[02:12:57.652 --> 02:13:02.076]  Sadistic is pulling the legs off frogs like George W. Bush bragged he did.
[02:13:02.076 --> 02:13:04.198]  Sticking firecrackers in their mouths.
