[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[1:05:52.000 --> 1:06:07.000]  or watch it online right now at superhighqualityatprisonplanet.tv.
[1:06:23.000 --> 1:06:27.000]  It is Sunday, the 23rd day of January 2011.
[1:06:27.000 --> 1:06:30.000]  We've got an hour left here in transmission.
[1:06:30.000 --> 1:06:37.000]  Gareth and Norway, Eric and Oregon, and many others calling us toll free at 877-789-ALEX.
[1:06:37.000 --> 1:06:44.000]  877-789-ALEX will get you up and on the air coming up in the next segment.
[1:06:44.000 --> 1:06:49.000]  Now, before I get into the multi-pronged attack on free speech,
[1:06:49.000 --> 1:06:52.000]  I'm going to cover political correctness and what it really means
[1:06:52.000 --> 1:06:56.000]  and how it operates from their own words first.
[1:06:56.000 --> 1:07:01.000]  Then I'm going to get into how they want to start digitally shutting down the Internet
[1:07:01.000 --> 1:07:03.000]  towards the end of this hour.
[1:07:03.000 --> 1:07:08.000]  But here is the headline, written by Eric Blair for infowars.com,
[1:07:08.000 --> 1:07:17.000]  Google seeks to weaken search engine ranking of content farming websites.
[1:07:17.000 --> 1:07:22.000]  And when you hear that, people are like, what does that mean?
[1:07:22.000 --> 1:07:29.000]  That's any talk radio station that posts YouTube and does the person that's made the YouTube a favor.
[1:07:29.000 --> 1:07:36.000]  That's any online site that takes blurbs of what people have written for discussion.
[1:07:36.000 --> 1:07:41.000]  And they're saying they're going to start censoring it towards mainstream dominant media
[1:07:41.000 --> 1:07:45.000]  where it's basically all content of that media.
[1:07:45.000 --> 1:07:48.000]  Whether it's the New York Times or CNN.
[1:07:48.000 --> 1:07:54.000]  And I've told you about the perfect storm of the dinosaur mainstream media being in so much trouble
[1:07:54.000 --> 1:07:57.000]  and losing viewers.
[1:07:57.000 --> 1:08:02.000]  And quite frankly, when we link to a CNN article and put a paragraph up there,
[1:08:02.000 --> 1:08:06.000]  those aren't the popular articles for folks to talk about and comment on.
[1:08:06.000 --> 1:08:09.000]  It's the articles we write, it's the videos we produce,
[1:08:09.000 --> 1:08:12.000]  it's the alternative media articles we post.
[1:08:12.000 --> 1:08:15.000]  So quite frankly, this is all a smokescreen.
[1:08:15.000 --> 1:08:20.000]  This is not even about blocking out the Drudge Report or infowars.com.
[1:08:20.000 --> 1:08:24.000]  It's about blocking out alternative media across the board.
[1:08:24.000 --> 1:08:33.000]  And it's not about, quote, stopping content farms, people that are aggregating news and links to it.
[1:08:33.000 --> 1:08:35.000]  That's a favor to the mainstream media.
[1:08:35.000 --> 1:08:40.000]  It's about not letting you even search alternative media and Google admits this.
[1:08:40.000 --> 1:08:46.000]  And it ties in to the Internet2 model of censorship that's openly being called for
[1:08:46.000 --> 1:08:51.000]  by Cass Sunstein, the White House regulations are, by the Communist Chinese and others.
[1:08:51.000 --> 1:08:55.000]  And remember, Google has worked closely with the Communist Chinese on censorship.
[1:08:55.000 --> 1:08:57.000]  So has Microsoft.
[1:08:57.000 --> 1:08:58.000]  So has Yahoo.
[1:08:58.000 --> 1:09:00.000]  So has Sun Microsystems.
[1:09:00.000 --> 1:09:02.000]  So has Oracle.
[1:09:02.000 --> 1:09:05.000]  And they've used that as a beta testing ground.
[1:09:05.000 --> 1:09:11.000]  And you notice you're hearing the calls to, in net neutrality, you're hearing the calls for FCC regulation on the web.
[1:09:11.000 --> 1:09:22.000]  You're hearing the open calls all over the news for restrictions on free speech for the fairness doctrine.
[1:09:22.000 --> 1:09:31.000]  And this is all coming together right now because the system is moving forward with its birth of world government run by the private offshore banks,
[1:09:31.000 --> 1:09:37.000]  teamed up with Communist China as their political and economic and military muscle.
[1:09:37.000 --> 1:09:38.000]  And they know you're awake.
[1:09:38.000 --> 1:09:42.000]  They know Congress has a 9 to 11% approval rating.
[1:09:42.000 --> 1:09:44.000]  They know you're getting educated.
[1:09:44.000 --> 1:09:46.000]  They're scared.
[1:09:46.000 --> 1:09:50.000]  And that's why they're coming out for talk radio and the Internet and alternative media.
[1:09:50.000 --> 1:09:59.000]  So even if, and I've read the press release of Google, even if infowars.com or Drudge stopped linking to the New York Times and CNN altogether,
[1:09:59.000 --> 1:10:01.000]  they don't care.
[1:10:01.000 --> 1:10:09.000]  This algorithm says that if it goes to your site and it's basically not all your own news, you're delisted and people can't find it.
[1:10:09.000 --> 1:10:13.000]  Their old algorithm was about whoever got the most hits.
[1:10:13.000 --> 1:10:15.000]  So you type in Alex Jones.
[1:10:15.000 --> 1:10:22.000]  The top link isn't the thousands of different Alex Joneses, including TV stars in England, bankers, you name it.
[1:10:22.000 --> 1:10:23.000]  It's Alex Jones.
[1:10:23.000 --> 1:10:25.000]  Here's truly the talk show host.
[1:10:25.000 --> 1:10:31.000]  If you type in Drudge, you get Drudge Report.
[1:10:31.000 --> 1:10:33.000]  Under this system, that will not happen.
[1:10:33.000 --> 1:10:36.000]  And they think it's going to hide true alternative media.
[1:10:36.000 --> 1:10:41.000]  The answer to this 1984 takeover is 1776.
[1:10:41.000 --> 1:10:44.000]  Spread infowars.com to everybody you know.
[1:10:44.000 --> 1:10:46.000]  Prisonplanet.com to everybody you know.
[1:10:46.000 --> 1:10:47.000]  This radio show.
[1:10:47.000 --> 1:10:49.000]  You're listening to Local AM and FM.
[1:10:49.000 --> 1:10:50.000]  Stop cars at red lights.
[1:10:50.000 --> 1:10:52.000]  Say, hey, tune into this local station.
[1:10:52.000 --> 1:10:56.000]  They can't stop you the grassroots, but they're scared right now.
[1:10:56.000 --> 1:10:58.000]  And this is their cocktail of censorship.
[1:10:58.000 --> 1:11:01.000]  I'm going to get to after I take a couple segments of calls.
[1:11:01.000 --> 1:11:02.000]  Now, let me get to this first.
[1:11:02.000 --> 1:11:06.000]  This is another form of censorship and control.
[1:11:06.000 --> 1:11:11.000]  First, the media comes in and says, don't use the N word.
[1:11:11.000 --> 1:11:12.000]  People say, well, that sounds reasonable.
[1:11:12.000 --> 1:11:15.000]  Go ahead and arrest people that use it.
[1:11:15.000 --> 1:11:21.000]  Then they say, don't say you hate a politician that could make someone do something violent.
[1:11:21.000 --> 1:11:26.000]  They'll arrest you in Europe for saying, I hate the politician because that might encourage someone.
[1:11:26.000 --> 1:11:31.000]  It takes your free speech away here in the US, your first amendment.
[1:11:31.000 --> 1:11:39.000]  And then the media itself censors itself to try to create a group think peer pressure system.
[1:11:39.000 --> 1:11:44.000]  And after Congresswoman Giffords got shot, turned out the guy was a total drug head.
[1:11:44.000 --> 1:11:46.000]  If anything politically, you know, a mainline liberal.
[1:11:46.000 --> 1:11:50.000]  It's what all his friends and family said, but they blamed it on talk radio.
[1:11:50.000 --> 1:11:51.000]  They blamed it on the internet.
[1:11:51.000 --> 1:11:56.000]  They blamed it on Ron Paul on Alex Jones, CNN, MSNBC, Democracy Now.
[1:11:56.000 --> 1:11:59.000]  It's my fault.
[1:11:59.000 --> 1:12:02.000]  Now Obama in the state of the union says civility.
[1:12:02.000 --> 1:12:03.000]  Don't get angry.
[1:12:03.000 --> 1:12:04.000]  Sit down.
[1:12:04.000 --> 1:12:05.000]  Shut up.
[1:12:05.000 --> 1:12:09.000]  We want to work with the Republicans and the Republican leadership says, oh, yes, we're going to continue.
[1:12:09.000 --> 1:12:11.000]  NAFTA and GATT open borders.
[1:12:11.000 --> 1:12:14.000]  Remember, it was the Republicans under Bush that tried amnesty.
[1:12:14.000 --> 1:12:18.000]  The Republican leadership has now said, we want to work with Obama.
[1:12:18.000 --> 1:12:26.000]  They did the one thing, the repeal of healthcare in the house, but they knew it was symbolic because the Senate doesn't have the votes.
[1:12:26.000 --> 1:12:31.000]  They're bought and paid for by the same interest and they know exactly what they're doing.
[1:12:31.000 --> 1:12:36.000]  And so now they're saying, don't say target in your sales meeting.
[1:12:36.000 --> 1:12:41.000]  We want to target this region for sales or we want to target 18 to 35.
[1:12:41.000 --> 1:12:43.000]  Oh, the word target is now dirty.
[1:12:43.000 --> 1:12:45.000]  See, they want to control the words.
[1:12:45.000 --> 1:12:47.000]  They want to get you so scared.
[1:12:47.000 --> 1:12:49.000]  Don't talk about politics and religion.
[1:12:49.000 --> 1:12:50.000]  Don't give out your views.
[1:12:50.000 --> 1:12:51.000]  Go in your house.
[1:12:51.000 --> 1:12:53.000]  Watch your glowing television set.
[1:12:53.000 --> 1:12:55.000]  Shut up.
[1:12:55.000 --> 1:12:58.000]  And here is John King on CNN.
[1:12:58.000 --> 1:13:00.000]  They have their political correspondent.
[1:13:00.000 --> 1:13:01.000]  You can tell it's staged.
[1:13:01.000 --> 1:13:04.000]  Say, yes, they're targeting these districts in Illinois.
[1:13:04.000 --> 1:13:07.000]  Then they come back from break and John King says, I'm so sorry.
[1:13:07.000 --> 1:13:11.000]  We're following standards that you demand like the viewers running CNN.
[1:13:11.000 --> 1:13:16.000]  You demand we don't say target as if it came from the grassroots.
[1:13:16.000 --> 1:13:18.000]  And then I'm going to get us some other examples.
[1:13:18.000 --> 1:13:19.000]  But here's that short clip.
[1:13:19.000 --> 1:13:21.000]  And before you go to break, I want to make a quick point.
[1:13:21.000 --> 1:13:24.000]  We were just having a discussion about the Chicago mayoral race just a moment ago.
[1:13:24.000 --> 1:13:27.000]  My friend Andy Shaw, who now works for a good government group out there,
[1:13:27.000 --> 1:13:31.000]  used the term in the crosshairs and talking about the candidates out there.
[1:13:31.000 --> 1:13:32.000]  We're trying.
[1:13:32.000 --> 1:13:33.000]  We're trying to get away from that language.
[1:13:33.000 --> 1:13:34.000]  Andy is a good friend.
[1:13:34.000 --> 1:13:39.000]  He's covered politics for a long time, but we're trying to get away from using that kind of language.
[1:13:39.000 --> 1:13:40.000]  We won't always be perfect.
[1:13:40.000 --> 1:13:43.000]  So hold us accountable when we don't meet your standards.
[1:13:43.000 --> 1:13:47.000]  Oh, hold us accountable when we don't meet your standards.
[1:13:47.000 --> 1:13:48.000]  Well, don't worry.
[1:13:48.000 --> 1:13:56.000]  See, on Internet too, they make you get a domain under government or a select mega website like Facebook, MySpace, YouTube.
[1:13:56.000 --> 1:14:02.000]  Then when you violate their standards and they allow gangs of people to file false complaints,
[1:14:02.000 --> 1:14:05.000]  no proof, no judge, no jury, then you're removed.
[1:14:05.000 --> 1:14:06.000]  That's Internet too.
[1:14:06.000 --> 1:14:08.000]  There will be no info wars.com.
[1:14:08.000 --> 1:14:10.000]  There will be no drudge report.
[1:14:10.000 --> 1:14:12.000]  There will be no worldnetdaily.com.
[1:14:12.000 --> 1:14:15.000]  They openly brag at these Internet too meetings.
[1:14:15.000 --> 1:14:26.000]  Go read the minutes of them with the UN there and the Fortune 50 Internet that they will then have you sign a waiver because then it's you're on their website.
[1:14:26.000 --> 1:14:29.000]  But those are the only sites they're going to be accessible on Internet too.
[1:14:29.000 --> 1:14:32.000]  And then when they don't like what you've done, you're deleted.
[1:14:32.000 --> 1:14:36.000]  Look at this article here out of MSNBC.
[1:14:36.000 --> 1:14:41.000]  Facebook calls Roger Ebert's blog abuse of content.
[1:14:41.000 --> 1:14:43.000]  And then it goes on here.
[1:14:43.000 --> 1:14:51.000]  It says he was banned and his site terminated on Facebook, despite the fact that he's one of the most popular people on there,
[1:14:51.000 --> 1:14:55.000]  because he talked about his prosthetic jaw removed because of thyroid cancer.
[1:14:55.000 --> 1:14:59.000]  And now he hated looking at himself in the mirror before he got the prosthesis.
[1:14:59.000 --> 1:15:00.000]  No kidding.
[1:15:00.000 --> 1:15:01.000]  Pretty horrifying.
[1:15:01.000 --> 1:15:09.000]  You know, my dad worked at MD Anderson to describe folks that had had from smoking and chewing tobacco their jaws removed and how it's just a mandible on top.
[1:15:09.000 --> 1:15:17.000]  He wasn't allowed to say that because it hurt handicapped people to say that he didn't like looking at himself in the mirror.
[1:15:17.000 --> 1:15:19.000]  This is a guy who had his chin removed.
[1:15:19.000 --> 1:15:20.000]  He's got a new one put in.
[1:15:20.000 --> 1:15:22.000]  He's out there openly doing interviews.
[1:15:22.000 --> 1:15:24.000]  He's saying, man, it was horrifying.
[1:15:24.000 --> 1:15:25.000]  I didn't want to look at myself.
[1:15:25.000 --> 1:15:26.000]  Boom!
[1:15:26.000 --> 1:15:28.000]  Roger Ebert, you're gone.
[1:15:28.000 --> 1:15:30.000]  The end of free speech.
[1:15:30.000 --> 1:15:32.000]  Continuing.
[1:15:32.000 --> 1:15:33.000]  Huck Finn.
[1:15:33.000 --> 1:15:35.000]  Don't have the n-word.
[1:15:35.000 --> 1:15:37.000]  The books about racism and discrimination.
[1:15:37.000 --> 1:15:39.000]  Don't show what people are saying.
[1:15:39.000 --> 1:15:40.000]  Boom!
[1:15:40.000 --> 1:15:43.000]  Erase that out of the books.
[1:15:43.000 --> 1:15:46.000]  You understand how dangerous this is?
[1:15:46.000 --> 1:15:49.000]  They know exactly what they're doing.
[1:15:49.000 --> 1:15:52.000]  They've got to shut your free speech down.
[1:15:52.000 --> 1:15:53.000]  John King.
[1:15:53.000 --> 1:15:54.000]  Hold us to a standard.
[1:15:54.000 --> 1:15:57.000]  Get us in trouble if we say target.
[1:15:57.000 --> 1:16:02.000]  They're getting ready to try to restrict free speech.
[1:16:02.000 --> 1:16:03.000]  Hi, folks.
[1:16:03.000 --> 1:16:04.000]  This is Alex Jones.
[1:16:04.000 --> 1:16:06.000]  I want to tell you about the Silver Lungs Generator.
[1:16:06.000 --> 1:16:09.000]  Now you can produce pure and endless colloidal silver
[1:16:09.000 --> 1:16:12.000]  and deliver the solution directly into the bloodstream
[1:16:12.000 --> 1:16:15.000]  by breathing the solution through the lungs.
[1:16:15.000 --> 1:16:17.000]  The respiratory system is the first line of defense
[1:16:17.000 --> 1:16:19.000]  for airborne pathogens and viruses.
[1:16:19.000 --> 1:16:23.000]  The Silver Lungs Generator infuses the respiratory system
[1:16:23.000 --> 1:16:26.000]  with your self-produced nano-silver solutions
[1:16:26.000 --> 1:16:29.000]  and also delivers the silver nanoparticles
[1:16:29.000 --> 1:16:31.000]  instantly into the bloodstream.
[1:16:31.000 --> 1:16:33.000]  With continued legislation threatening the sale
[1:16:33.000 --> 1:16:35.000]  of nano-silver products,
[1:16:35.000 --> 1:16:39.000]  you can now produce pure and endless colloidal silver
[1:16:39.000 --> 1:16:41.000]  with the Silver Lungs Generator.
[1:16:41.000 --> 1:16:44.000]  Very easy to follow step-by-step instructions are provided,
[1:16:44.000 --> 1:16:46.000]  making production fast and simple.
[1:16:46.000 --> 1:16:50.000]  Go to www.silverlungs.com today
[1:16:50.000 --> 1:16:52.000]  and learn more about the breakthrough technology
[1:16:52.000 --> 1:16:54.000]  of the Silver Lungs Generator.
[1:16:54.000 --> 1:17:07.000]  www.silverlungs.com
[1:17:24.000 --> 1:17:26.000]  Danny May, Freddie Mac,
[1:17:26.000 --> 1:17:28.000]  and America's biggest mall owner, General Growth Properties.
[1:17:28.000 --> 1:17:31.000]  In fact, Barron's called his work a dire prophecy.
[1:17:31.000 --> 1:17:34.000]  Recently, he created a video which you can watch online for free,
[1:17:34.000 --> 1:17:37.000]  detailing his biggest and most important prediction yet,
[1:17:37.000 --> 1:17:39.000]  and it's a real eye-opener.
[1:17:39.000 --> 1:17:41.000]  I can't stress this enough.
[1:17:41.000 --> 1:17:43.000]  You should at least watch this free video online today.
[1:17:43.000 --> 1:17:45.000]  He explains everything you need to know,
[1:17:45.000 --> 1:17:47.000]  including simple steps you can take to protect yourself.
[1:17:47.000 --> 1:17:52.000]  You can find the video at www.endofamerica3.com.
[1:17:52.000 --> 1:18:00.000]  www.endofamerica3.com
[1:18:23.000 --> 1:18:27.000]  You should consider a food savings account from eFoodsDirect.
[1:18:27.000 --> 1:18:29.000]  They both make fabulous investments.
[1:18:29.000 --> 1:18:31.000]  Food is our greatest dependency
[1:18:31.000 --> 1:18:34.000]  and we know it will be more precious than any financial resource.
[1:18:34.000 --> 1:18:37.000]  You and your family need food to survive a crisis
[1:18:37.000 --> 1:18:40.000]  and you can't eat paper, stocks, or metals.
[1:18:40.000 --> 1:18:43.000]  Alex has been urging you to invest in delicious easy-fix meals
[1:18:43.000 --> 1:18:45.000]  to enjoy now or save for long term.
[1:18:45.000 --> 1:18:48.000]  This will freeze the cost of your food while you can still afford it.
[1:18:48.000 --> 1:18:51.000]  Visit eFoodsDirect.com on the internet
[1:18:51.000 --> 1:18:54.000]  or call 800-409-5633.
[1:18:54.000 --> 1:18:59.000]  That's eFoodsDirect.com or 800-409-5633.
[1:18:59.000 --> 1:19:01.000]  This is Alex Jones with five good reasons
[1:19:01.000 --> 1:19:04.000]  you should consider buying a solar power generator.
[1:19:04.000 --> 1:19:06.000]  Number one, new climate legislation
[1:19:06.000 --> 1:19:08.000]  could easily double or triple your electric bill.
[1:19:08.000 --> 1:19:10.000]  Number two, our new energies are
[1:19:10.000 --> 1:19:14.000]  wants to control how much power your electric company allows you to have.
[1:19:14.000 --> 1:19:17.000]  It's true, total government control of electricity
[1:19:17.000 --> 1:19:20.000]  in the name of smart grid technology is coming.
[1:19:20.000 --> 1:19:22.000]  Number three, in some areas of the country
[1:19:22.000 --> 1:19:24.000]  the power grid is dangerously overloaded
[1:19:24.000 --> 1:19:26.000]  and now new socialist legislation
[1:19:26.000 --> 1:19:28.000]  is only compounding the problem.
[1:19:28.000 --> 1:19:32.000]  Number four, dangerous weather is always a threat to local grids.
[1:19:32.000 --> 1:19:34.000]  Every year, thousands of families lose their power
[1:19:34.000 --> 1:19:36.000]  from weather-related onages.
[1:19:36.000 --> 1:19:38.000]  Number five, a solar power generator
[1:19:38.000 --> 1:19:40.000]  provides powerful backup insurance and peace of mind.
[1:19:40.000 --> 1:19:42.000]  Folks, I really believe in the solar power generators
[1:19:42.000 --> 1:19:45.000]  offered by Solutions from Science, one of my oldest sponsors.
[1:19:45.000 --> 1:19:49.000]  You can get more information at www.mysolarbackup.com
[1:19:49.000 --> 1:19:51.000]  That's www.mysolarbackup.com
[1:19:51.000 --> 1:19:53.000]  Remember, the government doesn't own the sun
[1:19:53.000 --> 1:19:55.000]  so go to www.mysolarbackup.com
[1:19:55.000 --> 1:19:59.000]  or call 1-877-327-0365.
[1:20:01.000 --> 1:20:04.000]  Coast to coast, direct from Austin.
[1:20:04.000 --> 1:20:08.000]  You're listening to the Alex Jones Broadcasting Network.
[1:20:08.000 --> 1:20:11.000]  Network.
[1:20:16.000 --> 1:20:20.000]  In the past, when we would have a shooting
[1:20:20.000 --> 1:20:23.000]  they would mainly demonize the Second Amendment.
[1:20:23.000 --> 1:20:25.000]  But now they're not just demonizing that,
[1:20:25.000 --> 1:20:27.000]  they're spending, I'd say, double their time
[1:20:27.000 --> 1:20:30.000]  attacking free speech, and that's what this is all about.
[1:20:30.000 --> 1:20:32.000]  That words are bad and singing in.
[1:20:32.000 --> 1:20:36.000]  Oh, excuse me, we said targeted in political races.
[1:20:36.000 --> 1:20:40.000]  Oh my gosh, the Republicans are targeting black voters.
[1:20:40.000 --> 1:20:42.000]  That means killing them.
[1:20:42.000 --> 1:20:44.000]  They know it's asinine.
[1:20:44.000 --> 1:20:48.000]  They're training you to think of words as violent and bad
[1:20:48.000 --> 1:20:50.000]  so they can start shutting it down.
[1:20:50.000 --> 1:20:52.000]  These are authoritarians.
[1:20:52.000 --> 1:20:55.000]  They're attacking everything that we have in a free society.
[1:20:55.000 --> 1:20:58.000]  They're telling us China, the dictatorship, is good.
[1:21:00.000 --> 1:21:03.000]  Now, we've got loaded phone lines here.
[1:21:03.000 --> 1:21:06.000]  We've got about 20 phone calls to take.
[1:21:06.000 --> 1:21:11.000]  Gareth in Norway, we've got Rod in Kentucky, we've got so many.
[1:21:11.000 --> 1:21:13.000]  So please, I want to hear from all of you.
[1:21:13.000 --> 1:21:15.000]  Give us your question, your comment, we're going to move on.
[1:21:15.000 --> 1:21:17.000]  Gareth in Norway, good to have you tuning in.
[1:21:17.000 --> 1:21:19.000]  What's on your mind this evening?
[1:21:19.000 --> 1:21:21.000]  Well, how are you, man?
[1:21:21.000 --> 1:21:22.000]  Good, welcome.
[1:21:22.000 --> 1:21:23.000]  Thanks, thanks.
[1:21:23.000 --> 1:21:26.000]  No, just, oh, just ringing about China.
[1:21:26.000 --> 1:21:27.000]  Keep to the point.
[1:21:27.000 --> 1:21:28.000]  There's lots happening up here.
[1:21:28.000 --> 1:21:33.000]  From the home of the Peace Prize, Peace Prize table,
[1:21:33.000 --> 1:21:36.000]  you could say, I guess, a ring from Oslo.
[1:21:36.000 --> 1:21:41.000]  Yeah, no, just on what you're saying about China.
[1:21:41.000 --> 1:21:44.000]  Just had one of the biggest international element.
[1:21:44.000 --> 1:21:46.000]  Minimum companies in Norway, brought up by,
[1:21:46.000 --> 1:21:49.000]  or just sold to the Chinese straight out from under the people,
[1:21:49.000 --> 1:21:55.000]  like on the excuse that like, yeah, we can't compete anymore.
[1:21:55.000 --> 1:21:59.000]  Yeah, because select global corporations put,
[1:21:59.000 --> 1:22:03.000]  control your government and ours, put giant regulations on us.
[1:22:03.000 --> 1:22:07.000]  Then they go set up subsidiaries in China, so we can't compete.
[1:22:07.000 --> 1:22:09.000]  Then they come in and buy us up.
[1:22:09.000 --> 1:22:11.000]  This is economic takeover.
[1:22:11.000 --> 1:22:12.000]  This is economic warfare.
[1:22:12.000 --> 1:22:17.000]  And China says that on their news and talks about us as if we're scum,
[1:22:17.000 --> 1:22:19.000]  and it's all a big sick joke.
[1:22:19.000 --> 1:22:23.000]  But again, it's the traders in our countries that have allowed this to happen.
[1:22:23.000 --> 1:22:25.000]  This is an inside deal.
[1:22:25.000 --> 1:22:27.000]  China's only one part of the equation.
[1:22:27.000 --> 1:22:30.000]  The globalists are using their billion, 300 million slaves
[1:22:30.000 --> 1:22:33.000]  to leverage out all competition.
[1:22:33.000 --> 1:22:38.000]  No, this company, Elkham, was sold up by a big globalist company called Auckland.
[1:22:38.000 --> 1:22:41.000]  And like their main market was England.
[1:22:41.000 --> 1:22:45.000]  And they've built their own hydro dams for these factories.
[1:22:45.000 --> 1:22:46.000]  This is an old company.
[1:22:46.000 --> 1:22:48.000]  We took 100 years old nearly.
[1:22:48.000 --> 1:22:51.000]  And these dams aren't theirs anymore, so they don't control the electricity.
[1:22:51.000 --> 1:22:55.000]  They drive the aluminium out and, you know, it's just a big joke, man.
[1:22:55.000 --> 1:22:56.000]  It is. It is.
[1:22:56.000 --> 1:22:58.000]  Gareth, good to hear you from Norway.
[1:22:58.000 --> 1:23:00.000]  I absolutely agree with you.
[1:23:00.000 --> 1:23:05.000]  And again, just like the private central banks pay off government to give them a license
[1:23:05.000 --> 1:23:08.000]  to issue currency and credit, so they literally own the money machines
[1:23:08.000 --> 1:23:11.000]  and have an unfair trade advantage to take over society,
[1:23:11.000 --> 1:23:16.000]  the Chinese are the part of the equation of a billion, 300 million slaves
[1:23:16.000 --> 1:23:22.000]  with no insurance, no health care, no social security, no environmental rules.
[1:23:22.000 --> 1:23:28.000]  They're then used to leverage out all competition worldwide and create a monopoly.
[1:23:28.000 --> 1:23:30.000]  And that's the game plan.
[1:23:30.000 --> 1:23:31.000]  And it's going to devastate us.
[1:23:31.000 --> 1:23:33.000]  It has devastated us.
[1:23:33.000 --> 1:23:36.000]  Rod in Kentucky, you're on the air.
[1:23:36.000 --> 1:23:38.000]  Hey, Alex, it's good to talk to you again, man.
[1:23:38.000 --> 1:23:42.000]  Listen, I'm a prison planner subscriber for about two years now.
[1:23:42.000 --> 1:23:43.000]  My user name keeps out.
[1:23:43.000 --> 1:23:45.000]  That way, you know, I'm not pulling your leg.
[1:23:45.000 --> 1:23:46.000]  Hey, I got two things.
[1:23:46.000 --> 1:23:48.000]  I'll get off there if somebody's wanting to get in.
[1:23:48.000 --> 1:23:51.000]  Number one, I have a lot of Chinese friends who I live.
[1:23:51.000 --> 1:23:53.000]  I study traditional Chinese kung fu.
[1:23:53.000 --> 1:23:56.000]  And these guys were kicked out, basically.
[1:23:56.000 --> 1:23:57.000]  I say kicked out.
[1:23:57.000 --> 1:24:02.000]  They were run out of China during the revolution with all them.
[1:24:02.000 --> 1:24:07.000]  They had the martial artists and their masters flee to Taiwan, Australia.
[1:24:07.000 --> 1:24:11.000]  A lot of them ended up coming to America because they were killing them left and right
[1:24:11.000 --> 1:24:15.000]  because we stand with solidarity with the Chinese people.
[1:24:15.000 --> 1:24:19.000]  It's the murderous communists that run it, that our government's embracing.
[1:24:19.000 --> 1:24:22.000]  And our media is acting like the Chinese agree with all this.
[1:24:22.000 --> 1:24:23.000]  They don't.
[1:24:23.000 --> 1:24:24.000]  That's what's so sick.
[1:24:24.000 --> 1:24:29.000]  And our government, who halfway supported Tiananmen Square, you know, 20 years ago,
[1:24:29.000 --> 1:24:31.000]  you never hear about that now, do you?
[1:24:31.000 --> 1:24:36.000]  No, but the American Chinese, I will say, especially my president, they hate China.
[1:24:36.000 --> 1:24:37.000]  And there's so much corruption.
[1:24:37.000 --> 1:24:41.000]  You just, you've only touched the tip of the iceberg with the corruption,
[1:24:41.000 --> 1:24:43.000]  and they're poisoning their own people.
[1:24:43.000 --> 1:24:45.000]  It's absolutely out of control.
[1:24:45.000 --> 1:24:48.000]  And guess who makes most of our over-the-counter and prescription drugs?
[1:24:48.000 --> 1:24:53.000]  China is the biggest maker now, and our government just lets them dump poison on us.
[1:24:53.000 --> 1:24:55.000]  It is a sick joke, isn't it?
[1:24:55.000 --> 1:24:59.000]  Oh, I mean, I see all the time, 3,000 Chinese children die of melamine in formula.
[1:24:59.000 --> 1:25:03.000]  Then they ship it over here, and our government says, in fact, pull up the headline,
[1:25:03.000 --> 1:25:05.000]  FDA says melamine safe.
[1:25:05.000 --> 1:25:08.000]  Our government says, hey, go ahead and drink it.
[1:25:08.000 --> 1:25:12.000]  My Chinese friends will not use anything from China, and that is not a joke,
[1:25:12.000 --> 1:25:13.000]  and it's not a lie.
[1:25:13.000 --> 1:25:17.000]  They mostly told me, I will not use anything from China, because they don't trust them.
[1:25:17.000 --> 1:25:18.000]  God bless you.
[1:25:18.000 --> 1:25:19.000]  Got a job broad.
[1:25:19.000 --> 1:25:20.000]  Great points.
[1:25:20.000 --> 1:25:21.000]  That's another issue.
[1:25:21.000 --> 1:25:25.000]  The media sometimes will say, since Clinton's era, they still do it,
[1:25:25.000 --> 1:25:28.000]  oh, it's racist that you're criticizing China.
[1:25:28.000 --> 1:25:29.000]  Racist?
[1:25:29.000 --> 1:25:33.000]  Their government killed over 60 million of their own people.
[1:25:33.000 --> 1:25:36.000]  It has nothing to do with that, but the political correct people.
[1:25:36.000 --> 1:25:38.000]  Oh, you don't like government health care.
[1:25:38.000 --> 1:25:40.000]  You don't like black people.
[1:25:40.000 --> 1:25:42.000]  They just throw that in there to control you.
[1:25:42.000 --> 1:25:43.000]  Absolutely.
[1:25:43.000 --> 1:25:46.000]  The Chinese, here's an example.
[1:25:46.000 --> 1:25:48.000]  Paul Watson writes for PrismPlanet.com.
[1:25:48.000 --> 1:25:52.000]  His wife, they just got married, they've been together about four years.
[1:25:52.000 --> 1:25:53.000]  She's British.
[1:25:53.000 --> 1:25:57.000]  You can't tell over the phone, you know, it means perfect, perfect British accent,
[1:25:57.000 --> 1:25:58.000]  so she is really British.
[1:25:58.000 --> 1:26:03.000]  But, you know, she's Chinese, you know, by genetics, a great lady, they went to China
[1:26:03.000 --> 1:26:07.000]  for a trip to see some family, and she wrote an article when she came back with Paul
[1:26:07.000 --> 1:26:12.000]  about the Rand Corporation reporting on China, and they got calls to their family
[1:26:12.000 --> 1:26:16.000]  in China and England and said, you better never write again or we're going to get you.
[1:26:16.000 --> 1:26:20.000]  You're under secret police investigation in England.
[1:26:20.000 --> 1:26:21.000]  The Chinese spies are everywhere.
[1:26:21.000 --> 1:26:22.000]  They're listing right now.
[1:26:22.000 --> 1:26:25.000]  I mean, these people are bloodthirsty folks.
