[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:02:40.000 --> 01:02:44.000]  I'm down here at San Diego State, so I'm hitting the college crowd.
[01:02:44.000 --> 01:02:47.000]  Matt, you are awesome. Do you have a Facebook or Twitter or something?
[01:02:47.000 --> 01:02:52.000]  I do have Facebook. I don't know. Should I say it on air?
[01:02:52.000 --> 01:02:54.000]  Yeah, give it out if you want to help.
[01:02:54.000 --> 01:02:59.000]  Okay, my name is Matt, and my last name is Emershy, E-M-E-R-S-H-Y.
[01:02:59.000 --> 01:03:05.000]  I need info warriors down here to help me. We need to wake these people up, because down here it's tough.
[01:03:05.000 --> 01:03:12.000]  Good job. Keep it up. We're going to put another film out with all that info without the joke intro.
[01:03:12.000 --> 01:03:16.000]  But I did that to get the people to show the ridiculousness of all this Homeland Security paranoia.
[01:03:16.000 --> 01:03:20.000]  Wiley in Nevada, you're on the air. Welcome.
[01:03:20.000 --> 01:03:30.000]  I have a quick question. Lately, with all the speculation of Obama's fake birth certificate and fake social security number and whatnot,
[01:03:30.000 --> 01:03:35.000]  why hasn't Congressman Ron Paul addressed this issue?
[01:03:35.000 --> 01:03:39.000]  Because I don't think he knows it's a tar baby. You can't prove one way or the other.
[01:03:39.000 --> 01:03:43.000]  I mean, we know Obama's covering up. We know he's been caught lying. We know he's got all these other fake names.
[01:03:43.000 --> 01:03:48.000]  Barry Sitaro, dead people, social security numbers. We know he's not who he says he is. He's a cutout.
[01:03:48.000 --> 01:03:56.000]  He's been sheep-dipped. He's a black operator, a secret operator. He's a whole family CIA. We know that.
[01:03:56.000 --> 01:04:04.000]  But Ron Paul realizes politically that he can't 100% prove it. He can prove the Federal Reserve's private and destroy this economy.
[01:04:04.000 --> 01:04:12.000]  Right. Like I said, I would like to say that I work in the service industry and the numbers on TV is definitely false.
[01:04:12.000 --> 01:04:21.000]  Roughly, I speak to about 10,000 people a week off and on, and there's literally three-quarters of America that is rooting for Ron Paul right now.
[01:04:21.000 --> 01:04:30.000]  No, I know. The system is totally panicking. As I told you three, four months ago, he won Iowa. He won Maine. He won Nevada.
[01:04:30.000 --> 01:04:37.000]  It was proven. And now the news goes he did win. Doesn't matter. They stole the things up front, so it would look like he wasn't the front-runner.
[01:04:37.000 --> 01:04:45.000]  So folks would get scared of Obama and go with Romney. But you're right. It's a hoax. And we're calling their hoax.
[01:04:45.000 --> 01:04:54.000]  Obama can't even get 2,000 people out. I could go to UT and probably have 10,000. I've had 2,000 before without even promoting it.
[01:04:54.000 --> 01:05:08.000]  We'll be right back. It's a paper tiger. It's a hoax.
[01:05:24.000 --> 01:05:33.000]  Fluoride filters can reduce fluoride up to 95%. Easy to set up and use. Doesn't require electricity. Purify water from lake streams, ponds, and wells.
[01:05:33.000 --> 01:05:41.000]  This filter system leaves in beneficial minerals, which is key. Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[01:05:41.000 --> 01:05:54.000]  Propure is the best gravity-fed filter out there. It's what my family uses. Infowars.com already has the lowest price on Propure. But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[01:05:54.000 --> 01:06:00.000]  You can also call to order 888-253-3139.
[01:06:00.000 --> 01:06:19.000]  Leading up frontal assault on the lies of the New World Order, it's Alex Jones on the GCN Radio Network.
[01:06:19.000 --> 01:06:30.000]  You know, there's 10 FEMA regions over the United States and they have reeducation centers. They admit to reeducate you and your family to take your children away from you and torture you.
[01:06:30.000 --> 01:06:39.000]  And they talk about how to duct tape you, how to break you up from your family in the Army Field document. And now the documents have been admitted to be real, so people are now defending it.
[01:06:39.000 --> 01:06:50.000]  Hey, have the President secretly arrest us? Have the CIA operate domestically? Oh, it's not for all kites for the American people? We're the enemy of the bankers that took over? Oh, we'll see how that flies.
[01:06:50.000 --> 01:07:03.000]  Welcome to hour number two. We have in-studio guests coming up. Let's continue with your calls. Carol is calling in from FEMA Region 5. Which former state do you live in under the new foreign banker occupation?
[01:07:03.000 --> 01:07:09.000]  Which FEMA center under the 10 governors do you live under, Carol?
[01:07:09.000 --> 01:07:12.000]  Hi, Alex. It's good to finally talk to you. Can you hear me?
[01:07:12.000 --> 01:07:14.000]  Yes. What state are you in?
[01:07:14.000 --> 01:07:15.000]  Minnesota.
[01:07:15.000 --> 01:07:18.000]  Okay, welcome from FEMA Region 5. What's on your mind?
[01:07:18.000 --> 01:07:24.000]  Thank you. I have a quick question and comment, and then I want to report on something that happened to us recently.
[01:07:24.000 --> 01:07:32.000]  My question is, my son and I are planning a trip to Chantilly to join you for the Bilderberg protest. What date are you planning to be there?
[01:07:32.000 --> 01:07:43.000]  Okay, we're 99% sure that from the last day of this month to the third, they're at the Chantilly, Virginia Marriott, the global elite that the media said didn't exist and we were insane.
[01:07:43.000 --> 01:07:51.000]  Now, the Washington Post admits, yeah, they do actually basically pick who the two presidential candidates are. They decide who the media gets behind and they run things.
[01:07:51.000 --> 01:07:55.000]  Washington Post two weeks ago just bragged, your slaves shut up and enjoy it.
[01:07:55.000 --> 01:08:11.000]  And so I plan to be there by the last day of May through the third and I will be there outside bullhorning them and taking photos of the non-existent group the entire time and I am calling for thousands to be there.
[01:08:11.000 --> 01:08:20.000]  We're 99% sure. In fact, I meant tomorrow to start beating the drum to tell everybody to be there. So everybody from all over the country needs to be there.
[01:08:20.000 --> 01:08:29.000]  My comment is I'm a frustrated info warrior. I keep trying to warn people and help them to wake up by sending emails and using Facebook.
[01:08:29.000 --> 01:08:40.000]  But nobody seems to care or is listening. My son's got about 20 of your bumper stickers on his van and I had some business cards printed up with your info on.
[01:08:40.000 --> 01:08:43.000]  So we're going to keep trying to help people wake up.
[01:08:43.000 --> 01:08:50.000]  Well, you know, Carol, either get people calling in saying everybody they know is waking up and we hear those calls or they're not having a big effect.
[01:08:50.000 --> 01:08:59.000]  A lot of times if you kind of do it from a position of, oh, it's not doing too well, people, most of the public is on fluoride brain damage and you're not going to help them.
[01:08:59.000 --> 01:09:06.000]  They don't count. It's always a minority, just like our founding fathers who are going to be able to take it back.
[01:09:06.000 --> 01:09:14.000]  So we're doing what you're doing. We're going to launch the social network in the next few weeks, meet light-minded people in Minnesota there and work together on that front.
[01:09:14.000 --> 01:09:21.000]  God bless you. Keep it up. Okay, let's go to Dan in Hawaii. Dan, you're on the air. Welcome.
[01:09:21.000 --> 01:09:25.000]  Hello, Alex from Hawaii. I have a story.
[01:09:25.000 --> 01:09:36.000]  A couple, about a month and a half back, but the mayor actually suspended the police chief of the island and his two deputy assistants against the votes of the police commission.
[01:09:36.000 --> 01:09:46.000]  The police commission voted to reinstate him after the mayor took it on his authority to suspend the three top cops for the island.
[01:09:46.000 --> 01:09:54.000]  Only after the police commission voted to reinstate them, and public outcry was the police chief of the two assistants reinstated.
[01:09:54.000 --> 01:09:57.000]  Okay, do you think that was good or bad?
[01:09:57.000 --> 01:09:58.000]  I'm sorry?
[01:09:58.000 --> 01:10:02.000]  Most people don't know about what's happening in Hawaii. Is that good or bad?
[01:10:02.000 --> 01:10:09.000]  It's good because it kind of woke some people up going, hey, we see bad things happening on the mainland.
[01:10:09.000 --> 01:10:13.000]  It really kind of shook me up going, hey, I'm on the small island. I'm on Hawaii.
[01:10:13.000 --> 01:10:17.000]  People are going, hey, this is a right. The mayor doesn't have the authority to do this.
[01:10:17.000 --> 01:10:25.000]  The mayor actually suspended the police chief and then jetted off to the officers or the enemy because one of the movies was shot on our island.
[01:10:25.000 --> 01:10:37.000]  There's other stuff going on as well. There's things like cases where, take courtside Arizona, where the police suspend the mayor and the city council.
[01:10:37.000 --> 01:10:40.000]  So I know that's wrong. Okay, but I do appreciate your call.
[01:10:40.000 --> 01:10:47.000]  I'm worried about a lot of these commissions actually trumping elected representatives.
[01:10:47.000 --> 01:10:51.000]  But again, I can't comment on that story because I'm not up on it.
[01:10:51.000 --> 01:10:54.000]  Most talk show hosts will just act like they know what they're talking about.
[01:10:54.000 --> 01:10:57.000]  If I haven't researched something, I'm not going to comment on it. But thank you, Dan.
[01:10:57.000 --> 01:11:00.000]  Amanda in Kansas City, you're on the air.
[01:11:00.000 --> 01:11:03.000]  Dude, Alex. Happy Sunday, man. Nice to be on the phone with you.
[01:11:03.000 --> 01:11:05.000]  God bless you. Welcome.
[01:11:05.000 --> 01:11:10.000]  I just wanted to call and encourage this man. We are out here in the Midwest. We are fighting and people are waking up.
[01:11:10.000 --> 01:11:14.000]  Not only are we pushing to get Ron Paul, but we are starting by taking back our communities.
[01:11:14.000 --> 01:11:16.000]  Other than that, I wanted to bring up a topic to you.
[01:11:16.000 --> 01:11:23.000]  There is a war being waged for our youth and it is literally a mindlessness, a lifestyle of recklessness.
[01:11:23.000 --> 01:11:30.000]  I work in retail and there's one of these stores in every mall all across America, even to Alaska and Hawaii.
[01:11:30.000 --> 01:11:39.000]  Literally, Alex, there is merchandise being sold that says, in big, bold black letters, this brand is a cult.
[01:11:39.000 --> 01:11:44.000]  You've got to do some heads-on t-shirts that says the ruling elite underneath.
[01:11:44.000 --> 01:11:47.000]  You've got Freemason imagery everywhere.
[01:11:47.000 --> 01:11:51.000]  No, I know. I see it. Again, every culture right before it collapses.
[01:11:51.000 --> 01:11:56.000]  The children get into death and destruction and into nihilism.
[01:11:56.000 --> 01:12:01.000]  They're not worried that reactors are melting down in Japan and radiating us.
[01:12:01.000 --> 01:12:07.000]  The government says, even though different isotopes in some cases are thousands of times what they should be, they just say nutritious.
[01:12:07.000 --> 01:12:13.000]  It's a general decadence and what societies do right before they collapse.
[01:12:13.000 --> 01:12:15.000]  It's very, very sickening.
[01:12:15.000 --> 01:12:21.000]  A lot of youth are actually waking up. If you explain to them that there is value in life, there is a quest for liberty.
[01:12:21.000 --> 01:12:31.000]  There are greater ideas to be involved in something epic and that life is magic and that the stars are all around us and that beautiful moon last night,
[01:12:31.000 --> 01:12:39.000]  and that there's love and honor and going and volunteering at a nursing home to go visit and just read and hold an old person's hand.
[01:12:39.000 --> 01:12:47.000]  Children and young people, you're not going to find fulfillment in death and destruction and drugs and Satanism.
[01:12:47.000 --> 01:12:53.000]  You're going to find it in standing up for goodness and you're going to find it in being persecuted for good.
[01:12:53.000 --> 01:12:55.000]  That will open the universe up to you.
[01:12:55.000 --> 01:12:58.000]  If you want to be shunted and stunted, then give in to the dark side.
[01:12:58.000 --> 01:13:03.000]  The dark side is a joke compared to the good.
[01:13:03.000 --> 01:13:07.000]  That's the truth that are also one of the things I wanted to bring up.
[01:13:07.000 --> 01:13:17.000]  All across America, all we need to do is go and Google, look up on the Internet, old not being used military bases. There's one in every city.
[01:13:17.000 --> 01:13:25.000]  It stated there's information on Richard Scabauer Air Force Base down in Grandview, just south of Kansas City, how it's being reactivated.
[01:13:25.000 --> 01:13:33.000]  Army Psyops battalions have been stationed there and absolutely confirming what this document is just leaked, that it is ready for the American people and they are activating these sites.
[01:13:33.000 --> 01:13:38.000]  They have the emergency centers establishment act. They have the civilian M8 labor camp program.
[01:13:38.000 --> 01:13:43.000]  I've been to countless urban warfare drills where they train to take our guns and break our families up.
[01:13:43.000 --> 01:13:47.000]  And I gave you the clergy response team documents three years before they were declassified.
[01:13:47.000 --> 01:13:49.000]  Now they have newscasts with preachers going.
[01:13:49.000 --> 01:13:54.000]  During martial law, we tell you, turn your guns in and go to the camp. It's of the Lord.
[01:13:54.000 --> 01:14:02.000]  Preachers listing right now have been given the training. They know it's real. It's total fascism. I appreciate your call.
[01:14:02.000 --> 01:14:06.000]  Let me tell you, most of these preachers will tell you to march into these death camps.
[01:14:06.000 --> 01:14:12.000]  They'll be there going, of the Lord, communism, blow their heads off. Praise the Lord, praise the Lord. These are demons.
[01:14:12.000 --> 01:14:18.000]  The general public has been turned into goblin creatures. Look at them, slovenly, cowardly, gibbering idiots.
[01:14:18.000 --> 01:14:21.000]  But those of us that are awake aren't going along with it.
[01:14:21.000 --> 01:14:25.000]  Zach and Tennessee are on the air. Go ahead. We've got a minute and a half before we've got a break.
[01:14:25.000 --> 01:14:32.000]  Hi, Mr. Jones. I'm ready, baby. And what I have to say is everybody keeps on calling and firing up. And all I want to say is we're weathering the storm.
[01:14:32.000 --> 01:14:40.000]  We can see the light at the end of the tunnel, sir. And what I want to know is there's only so much that we can do on the home front here in Nashville, here across the Mid-South.
[01:14:40.000 --> 01:14:47.000]  I want to know who exactly do I need to get in contact with to put myself in a position where I can actually be heard for what I have to say.
[01:14:47.000 --> 01:14:50.000]  Just like you, sir. Tell me how you started out. I already know all the sponsors.
[01:14:50.000 --> 01:15:00.000]  Well, here's the thing. It takes time to grow to the next level. We're trying after years to launch a social network that won't crash when it gets hundreds of thousands of members, like has happened in the past.
[01:15:00.000 --> 01:15:11.000]  We're going to do a lot of other things to try to get people organized together. But basically, do a local access show. Start a local once a week newspaper just in your area.
[01:15:11.000 --> 01:15:22.000]  Call in to talk radio. Start an organization. Go to city council and speak. You don't have to overturn the whole system yourself. Start small and then big things will happen.
[01:15:22.000 --> 01:15:30.000]  Do small things be faithful and big things. I appreciate everything you're doing, sir. I just know that I can do this and I want it to be put in positions where I can.
[01:15:30.000 --> 01:15:35.000]  And I know if I have a mentor like you or someone else in my personal life that I can mentor 24-7.
[01:15:35.000 --> 01:15:42.000]  Sure. Expose the election fraud that they now admit Ron Paul won all those first states, but they told the Lemmings he didn't, so they would think he couldn't win.
[01:15:42.000 --> 01:15:48.000]  As they kept telling you he couldn't win. We had a guy calling earlier. He's going to do an infowars.com banner hang later.
[01:15:48.000 --> 01:15:56.000]  Infowars.com is the front line. So that's a great meeting point. Just wait until later this week when I launch this new offensive.
[01:15:56.000 --> 01:15:59.000]  We'll be back with our guest, Morrier Calls, coming up.
[01:15:59.000 --> 01:16:10.000]  If you want an American company with American products made by Americans, here is the Calben Soap Company.
[01:16:10.000 --> 01:16:14.000]  Alex and his staff have used these pure soap products for years.
[01:16:14.000 --> 01:16:21.000]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:16:21.000 --> 01:16:29.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:16:29.000 --> 01:16:35.000]  Buy the one to two-month sample package and enjoy soaps that are twice as good as what you're using now.
[01:16:35.000 --> 01:16:41.000]  Or save big with a one to two-year supply of soaps for all your cleaning needs.
[01:16:41.000 --> 01:16:48.000]  This is an amazing deal. You can save thousands of dollars and you will love the way real soap makes you feel.
[01:16:48.000 --> 01:16:56.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:17:18.000 --> 01:17:20.000]  The name of smart grid technology is coming.
[01:17:20.000 --> 01:17:25.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[01:17:25.000 --> 01:17:29.000]  And now, new socialist legislation is only compounding the problem.
[01:17:29.000 --> 01:17:32.000]  Number four, dangerous weather is always a threat to local grids.
[01:17:32.000 --> 01:17:36.000]  Every year, thousands of families lose their power from weather-related onages.
[01:17:36.000 --> 01:17:41.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[01:17:41.000 --> 01:17:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[01:17:46.000 --> 01:17:50.000]  You can get more information at www.mysolarbackup.com.
[01:17:50.000 --> 01:17:52.000]  That's mysolarbackup.com.
[01:17:52.000 --> 01:18:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:18:00.000 --> 01:18:04.000]  Right now, the average family spends one-fourth of their income on food.
[01:18:04.000 --> 01:18:10.000]  It's time to cut your food budget in half by using the best, most affordable food on the planet from eFoods Direct.
[01:18:10.000 --> 01:18:13.000]  The savings from eating this food will actually help you pay your other bills.
[01:18:13.000 --> 01:18:17.000]  Serve these delicious meals to your family tonight for a quick and easy dinner.
[01:18:17.000 --> 01:18:21.000]  For about $1.25 a serving, compared to over $3 a serving for any other food.
[01:18:21.000 --> 01:18:28.000]  This food is compact, making it easy to store some away and will be just as delicious in 25 years as the ones you cook tonight.
[01:18:28.000 --> 01:18:30.000]  Is it affordable? Absolutely.
[01:18:30.000 --> 01:18:35.000]  The new Alex Jones Family Pack saves you up to 50% compared to other food storage companies.
[01:18:35.000 --> 01:18:42.000]  See the comparison at eFoodsDirect.com forward slash Alex or call 800-409-5633.
[01:18:42.000 --> 01:18:47.000]  My friends, as crazy as this world is today, you'd be nuts to not get a storeable food supply.
[01:18:47.000 --> 01:18:52.000]  Give eFoods Direct a call and order one of the Alex Jones Family Packs and test it out today.
[01:18:52.000 --> 01:19:00.000]  Start your journey of food independence today at eFoodsDirect.com forward slash Alex or call 800-409-5633.
[01:19:02.000 --> 01:19:07.000]  If you want an American company with American products made by Americans,
[01:19:07.000 --> 01:19:14.000]  here is the Calben Soap Company. Alex and his staff have used these pure soap products for years.
[01:19:14.000 --> 01:19:21.000]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:19:21.000 --> 01:19:29.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:19:29.000 --> 01:19:40.000]  Buy the one-to-two-month sample package and enjoy soaps that are twice as good as what you're using now or save big with a one-to-two-year supply of soaps for all your cleaning needs.
[01:19:40.000 --> 01:19:47.000]  This is an amazing deal. You can save thousands of dollars and you will love the way real soap makes you feel.
[01:19:47.000 --> 01:19:59.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:19:59.000 --> 01:20:23.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:20:23.000 --> 01:20:29.000]  All right. For the next two segments, we're going to be talking to our guests and they'll ride shotgun with us in the final segment.
[01:20:29.000 --> 01:20:33.000]  Let's talk to Zach, Eric, Mike, Steve, Edward and others.
[01:20:33.000 --> 01:20:41.000]  But we're here on this Sunday and that's why I work so hard because this country is in a stranglehold.
[01:20:41.000 --> 01:20:45.000]  The globalists have taken over, but it's fraudulent what they've done.
[01:20:45.000 --> 01:20:50.000]  So if we can call them out, we can reverse it. That's why they call real Americans extremist.
[01:20:50.000 --> 01:20:57.000]  That's why they demonize us. But look at what extremists said would happen 20 years ago, 30 years ago, 10 years ago.
[01:20:57.000 --> 01:21:09.000]  It's all happening. Oh, they weren't extremists. They were informed good people that were involved and didn't care about the NFL and dancing with the stars and, you know, going and hiring hookers all day.
[01:21:09.000 --> 01:21:16.000]  They were people that didn't want to be slaves because being a man isn't about acting tough all day. It's about being involved.
[01:21:16.000 --> 01:21:28.000]  Now, Holland Vanden Neuenhof, the writer and one of the producers on a noble lie, the only modern, well-produced documentary proving Oklahoma City 17 years ago was an inside government op.
[01:21:28.000 --> 01:21:36.000]  He is here in studio with us along with Chris Emory, co-producer and narrator of a noble lie that I should add is available at infowars.com.
[01:21:36.000 --> 01:21:40.000]  But the point is, anybody questions inside job government bombings?
[01:21:40.000 --> 01:21:47.000]  This is the same attorney general, he was deputy attorney general then, who got caught shipping hand grenades and guns into Mexico to blame the Second Amendment.
[01:21:47.000 --> 01:21:52.000]  I want to get into this in the brief time we have with you guys, but first off, what do you make being a Marine?
[01:21:52.000 --> 01:21:58.000]  What do you make of all of this openly admitting reeducation camps for those of us that don't love the government?
[01:21:58.000 --> 01:22:03.000]  I guess we're supposed to just get on the army trucks and give them our kids and go on down there.
[01:22:03.000 --> 01:22:08.000]  But I guess the American people are buying 5 million guns a month. I don't think that's the, I don't think they're going to go get on the trucks.
[01:22:08.000 --> 01:22:14.000]  I don't think so at all. It's amazing that that documentation has come out because we all knew it was true and we all knew it was out there.
[01:22:14.000 --> 01:22:17.000]  But to see it actually on paper that they're actually planning this.
[01:22:17.000 --> 01:22:23.000]  And the only question I really have is do you really expect to be able to pull this off as smoothly as you're putting it down on paper?
[01:22:23.000 --> 01:22:26.000]  Because I don't think the people are going to walk into those camps with their own free will.
[01:22:26.000 --> 01:22:28.000]  All of them arrange you know, what would they do?
[01:22:28.000 --> 01:22:33.000]  Well, it's probably half and half to be true. I mean half the military will pretty much do anything they're told.
[01:22:33.000 --> 01:22:39.000]  But another half, they're capable of introspective thought and capable of really looking at what their oath meant.
[01:22:39.000 --> 01:22:45.000]  And I think that at the very least they would be reluctant and a very large amount would outright refuse to carry out these orders.
[01:22:45.000 --> 01:22:50.000]  I knew Marines who I had told what I was in and said, if we ever get these orders, I'm refusing them.
[01:22:50.000 --> 01:22:52.000]  And I'm just letting you know that right now.
[01:22:52.000 --> 01:22:58.000]  Because there's been constant training for it. I mean, I've been to the drills. What do you make of this?
[01:22:58.000 --> 01:23:04.000]  I think it's straight out of the pages of Nazi Party and Stalin and it's unacceptable.
[01:23:04.000 --> 01:23:10.000]  I will fight to defend my home and my family at the doorstep if it comes to that. I'm not going to give up.
[01:23:10.000 --> 01:23:16.000]  Well, the thing is, if I was single, I could say, well, politically things change. I might survive the camp.
[01:23:16.000 --> 01:23:19.000]  But with kids, it's just like, you know what? I can't give them over to the pedophile government.
[01:23:19.000 --> 01:23:21.000]  It's just that's it. Okay, fine.
[01:23:21.000 --> 01:23:23.000]  And can you imagine?
[01:23:23.000 --> 01:23:26.000]  But then they said they're going to bring in foreign troops after that.
[01:23:26.000 --> 01:23:32.000]  They plan on the military and police being destroyed by us. They plan on having us have a civil war.
[01:23:32.000 --> 01:23:33.000]  Comments on that?
[01:23:33.000 --> 01:23:42.000]  Well, I think that's basically what's going to happen because they're going to, in the first opening days of whatever a horrific event is going to allow them to start holding people up to camps.
[01:23:42.000 --> 01:23:45.000]  A lot of cops and officers are just going to follow orders.
[01:23:45.000 --> 01:23:51.000]  But if they destroy themselves trying to throw American citizens into camps, and I don't think they were going to be able to do it, they're going to have to bring in...
[01:23:51.000 --> 01:23:54.000]  Can you imagine what's going to happen to them?
[01:23:54.000 --> 01:24:02.000]  Admiral Yamamoto, Supreme Leader of the Japanese Imperial Navy says that there was no way that he would come in and take over the U.S.
[01:24:02.000 --> 01:24:05.000]  because there's going to be a gun behind every blade of grass.
[01:24:05.000 --> 01:24:07.000]  I don't think these people understand the...
[01:24:07.000 --> 01:24:13.000]  This isn't 95 when they bombed it and acted like saviors. People know about the White House memos saying they should bomb again.
[01:24:13.000 --> 01:24:18.000]  What we see after Katrina, just a couple days after that, that a third of the police force refused to show up to work.
[01:24:18.000 --> 01:24:22.000]  They were either going home to protect their families or they had trouble with the orders they had been given.
[01:24:22.000 --> 01:24:28.000]  So they do know that they're going to have to bring in these outside disconnected units to do this.
[01:24:28.000 --> 01:24:35.000]  Like they brought in a unit, a National Guard unit from Arkansas to patrol the streets in Louisiana, brought in people from out of town.
[01:24:35.000 --> 01:24:42.000]  Will you take that to a level farther, bring someone from out of the country who has absolutely no loyalty to the rule of law of this country or to the people of this country?
[01:24:42.000 --> 01:24:45.000]  And by the way, that's in NLE09.
[01:24:45.000 --> 01:24:55.000]  Congress, two years ago, was like, we don't know about plans to use foreign troops in America. And the foreign banks that run the Pentagon said, literally, go jump in the lake.
[01:24:55.000 --> 01:24:59.000]  What do you guys make in Congress being told you have no authority over war now?
[01:24:59.000 --> 01:25:04.000]  I mean, it's amazing how everything we warned of is now coming true.
[01:25:04.000 --> 01:25:10.000]  Well, you see like the decline of the empire being laid out on the headlines of just the mainstream media is not acknowledging this.
[01:25:10.000 --> 01:25:21.000]  It's going on with the decline of the Roman Empire. You see these things like, I've read this before, how the executive branches becomes totally unaccountable, and the legislative branches becomes a rubber stamp on anything you say.
[01:25:21.000 --> 01:25:25.000]  This is America, it's not supposed to happen here, but it is happening here right in front of our eyes.
[01:25:25.000 --> 01:25:32.000]  Our legislature voted unanimously to not let TSA grow up their children, because what's happened to all the House members' kids, I've interviewed them.
[01:25:32.000 --> 01:25:35.000]  And the Fed said, we'll have a military blockade.
[01:25:35.000 --> 01:25:43.000]  I think that's a hollow threat, and I think we should call them on their bluff. We have a right to. This is our country, darn it. We've got to stand up for what we have. We're going to lose everything.
[01:25:43.000 --> 01:25:49.000]  We are losing it right now. What do you make of the millions of guns being sold a month and people saying it's for the government?
[01:25:49.000 --> 01:25:57.000]  Oh, I think it's wonderful. There's probably more guns in the hands of Americans right now than maybe since the days of the last frontier.
[01:25:57.000 --> 01:26:05.000]  But that means that people are becoming afraid of what their government is planning, and also of what they fear where this economy is going.
[01:26:05.000 --> 01:26:12.000]  There's probably a lot of different reasons, but the fact that these weapons are in the hands of Americans means that the government's going to be more reluctant to try to take our right.
[01:26:12.000 --> 01:26:16.000]  Sure. In surveys, though, they say it's because they don't trust the government and collapse.
[01:26:16.000 --> 01:26:23.000]  Guys, Hoppy Heidelberg, tell folks who he was, he just passed. You guys were already going to be in town, but it's for two of us, you're here to eulogize him.
[01:26:23.000 --> 01:26:31.000]  Hoppy Heidelberg was the grand juror on the jury that indicted Tim McVeigh and others unknown for the bombing, and he did pass Monday.
[01:26:31.000 --> 01:26:40.000]  But we have recorded for posterity his stand against the lies that were trying to propagate. He actually stood up in the grand jury room and reported on corruption in the grand jury room.
[01:26:40.000 --> 01:26:51.000]  And because of that, we know so much more. So Hoppy, it was a good ceremony. We went to it, but he has been remoralized, at least in the pages of a Nobel Prize.
[01:26:51.000 --> 01:26:56.000]  We exposed the government's sponsored terror, the FBI came to his house and threatened him with guns to shut up.
[01:26:56.000 --> 01:26:57.000]  That's right.
[01:26:57.000 --> 01:27:02.000]  And we've interviewed the police officers like Mr. Browning, who the FBI came to his office and said, we'll kill you and your wife.
[01:27:02.000 --> 01:27:09.000]  Interesting note. After the funeral, Holland and I were approached by a firefighter, current firefighter, Oklahoma City Police or Oklahoma City Fire Department.
[01:27:09.000 --> 01:27:16.000]  He is a new Hoppy very well. He was surprised to see him in the video. They are showing our video at all the fire houses in Oklahoma City right now.
[01:27:16.000 --> 01:27:25.000]  I stopped to give money to the boot for the kids of muscular dystrophy and the firefighter was a listener and the next one and the guy 20 feet down went, Alex Jones, Alex Jones.
[01:27:25.000 --> 01:27:26.000]  I mean, yeah, they're awake.
[01:27:26.000 --> 01:27:27.000]  Oh, yeah, exactly.
[01:27:27.000 --> 01:27:34.000]  Oh, yeah, there's more of them out there than you think. I get reminded of that all the time. How many people who actually work in law enforcement or in public service are awake.
[01:27:34.000 --> 01:27:38.000]  Has this been a devastating blow against the globalist exposing their attack in 95?
[01:27:38.000 --> 01:27:47.000]  It has because the evidence in there is unimpeachable. I would love for someone to give a qualified criticism of the evidence we present, but no one's going to come out there and try to attack anything.
[01:27:47.000 --> 01:27:56.000]  And that's a noble lie. Oklahoma City 1995. What do you make of all those White House advisors, even in the financial times of London and in Reuters saying Oklahoma City helped us.
[01:27:56.000 --> 01:28:01.000]  We want another one like we're dumb and don't hear them publicly saying they're going to do it again.
[01:28:01.000 --> 01:28:02.000]  Well, it tells you how they regard us.
[01:28:02.000 --> 01:28:10.000]  Even if they have crocodile tears when these events happen, they certainly don't hesitate to take advantage of whatever agenda they can get across when these things happen.
[01:28:10.000 --> 01:28:16.000]  So that's one reason we called it a noble lie, these national myths that are used to propagate these deeper agendas.
[01:28:16.000 --> 01:28:19.000]  That's one reason that James Lanier, director, selected that title.
[01:28:19.000 --> 01:28:20.000]  What do you make now?
[01:28:20.000 --> 01:28:21.000]  I'm sure you've seen the news.
[01:28:21.000 --> 01:28:26.000]  They go, the war on terror against Al Qaeda is over, but now it's bigger than ever. The TSA is coming to your town.
[01:28:26.000 --> 01:28:36.000]  Actually, I think it's kind of a scary time right now because it's very close to 1995. In the mid-90s, we didn't have a clear distinct external enemy.
[01:28:36.000 --> 01:28:41.000]  We had one in the Gulf War. The Soviet Union was gone. Now we're kind of pulling back from the overseas war.
[01:28:41.000 --> 01:28:46.000]  They're getting ready to re-brand the domestic terrorist.
[01:28:46.000 --> 01:28:51.000]  And they've said that domestics are about to hit. Forget Al Qaeda. We let them have Libya. They're the good guys.
