[00:00:01.536 --> 00:00:08.164]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:55:38.912 --> 00:55:44.755]  One nation under God, indivisible, with liberty and justice for all.
[00:55:44.755 --> 00:55:49.418]  Area American, I challenge you to say this to yourself.
[00:55:49.418 --> 00:55:54.681]  Look into the mirror and ask yourself, is the Republic gone?
[00:55:54.681 --> 00:55:56.602]  Or is it leaving us?
[00:55:56.602 --> 00:56:02.505]  We pledged, we made a pledge to the American flag, my people.
[00:56:02.505 --> 00:56:03.445]  Everyone.
[00:56:03.445 --> 00:56:04.666]  We pledged it in our schools,
[00:56:05.672 --> 00:56:10.717]  We've done this for the beginning of America's Start.
[00:56:10.717 --> 00:56:13.480]  Now, this was put in place for a reason.
[00:56:13.480 --> 00:56:16.943]  I know you're thinking, because I used to think a lot, what can I do?
[00:56:16.943 --> 00:56:18.285]  I'm just one person.
[00:56:18.285 --> 00:56:22.068]  When I found out the truth, it was so overwhelming.
[00:56:22.068 --> 00:56:23.830]  But this is what I say to you, American people.
[00:56:23.830 --> 00:56:27.154]  This is what I say to you.
[00:56:27.154 --> 00:56:29.216]  Say the Pledge of Allegiance to yourself.
[00:56:29.216 --> 00:56:29.356]  Act.
[00:56:30.851 --> 00:56:31.311]  Act.
[00:56:31.311 --> 00:56:31.732]  Act.
[00:56:31.732 --> 00:56:34.153]  Organize non-violence.
[00:56:34.153 --> 00:56:36.934]  Organize non-violence.
[00:56:36.934 --> 00:56:42.397]  And we're going to start by going down to the Federal Reserve.
[00:56:42.397 --> 00:56:45.239]  And that's how we're going to get it done.
[00:56:45.239 --> 00:56:56.025]  If you agree with me, have any type of ideas, libertyjusticeforall69 at yahoo.com.
[00:56:56.025 --> 00:56:57.766]  That's libertyjusticeforall.
[00:56:58.873 --> 00:56:59.397]  69 at yahoo.com
[00:57:02.529 --> 00:57:05.231]  Okay, thanks for the call.
[00:57:05.231 --> 00:57:12.698]  Certainly, nobody pledged an allegiance to the US military-industrial complex, but that's what's leading America.
[00:57:12.698 --> 00:57:18.042]  That's what's now standing in the place of America as we go forward.
[00:57:18.042 --> 00:57:29.913]  And certainly when Hillary Clinton bemoaned the fact that the United States was losing the information war, she certainly didn't mean the United States
[00:57:31.113 --> 00:57:33.694]  That was founded by the Founding Fathers.
[00:57:33.694 --> 00:57:35.074]  She means the U.S.
[00:57:35.074 --> 00:57:39.476]  Military-Industrial Complex.
[00:57:39.476 --> 00:57:46.198]  And that's gonna wrap it up for today's Alex Jones Show on this Sunday, March the 6th edition.
[00:57:46.198 --> 00:57:49.579]  Hopefully Alex will be back in the hot seat tomorrow.
[00:57:50.521 --> 00:57:54.104]  Alex told you the government announced recently that the recession is over.
[00:57:54.104 --> 00:57:55.405]  It ended on June of 2009.
[00:57:55.405 --> 00:57:59.808]  The millions of Americans unable to find work might not agree.
[00:57:59.808 --> 00:58:05.732]  Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seem to be getting worse.
[00:58:05.732 --> 00:58:07.894]  Gold and silver haven't heard the news either.
[00:58:07.894 --> 00:58:10.576]  They've begun their long-expected journey to the moon.
[00:58:10.916 --> 00:58:17.420]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoodsDirect.
[00:58:17.420 --> 00:58:19.621]  They both make fabulous investments.
[00:58:19.621 --> 00:58:24.964]  Food is our greatest dependency, and we know it will be more precious than any financial resource.
[00:58:24.964 --> 00:58:30.247]  You and your family need food to survive a crisis, and you can't eat paper, stocks, or metals.
[00:58:30.247 --> 00:58:35.630]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long-term.
[00:58:35.630 --> 00:58:38.572]  This will freeze the cost of your food while you can still afford it.
[00:58:38.812 --> 00:58:41.818]  Visit efoodsdirect.com on the internet or call 800-409-5633.
[00:58:41.818 --> 00:58:42.579]  That's efoodsdirect.com or 800-409-5633.
[00:58:53.992 --> 00:58:55.253]  Tyranny is here.
[00:58:55.253 --> 00:58:58.974]  The grim future foretold in 1984 has become reality.
[00:58:58.974 --> 00:59:01.414]  It really says that the state is God.
[00:59:01.414 --> 00:59:07.275]  The United States is now recognized globally as one of the most oppressive police states on earth.
[00:59:07.275 --> 00:59:13.517]  This film conclusively proves the existence of a secret network of FEMA camps now being expanded nationwide.
[00:59:13.937 --> 00:59:19.919]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:59:19.919 --> 00:59:24.100]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[00:59:24.100 --> 00:59:28.381]  Prepare to enter the secretive world of emergency dictatorship.
[00:59:28.381 --> 00:59:34.343]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[00:59:34.343 --> 00:59:37.884]  It's only the beginning of the New World Order's hellish plan.
[00:59:37.884 --> 00:59:39.865]  The police state isn't coming.
[00:59:39.865 --> 00:59:40.285]  It's here.
[00:59:40.965 --> 00:59:51.110]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:59:51.110 --> 00:59:52.650]  Coast to Coast.
[00:59:52.650 --> 00:59:54.691]  Direct from Austin.
[00:59:54.691 --> 00:59:57.892]  You're listening to the Alex Jones Broadcasting Network.
[01:00:02.256 --> 01:00:08.899]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:08.899 --> 01:00:11.881]  It's Alex Jones and the GCN Radio Network.
[01:00:16.155 --> 01:00:30.159]  Well it's a big religious holiday here in the United States and it's been exported around the world and I'm committing a form of sacrilege on this holy day of the Super Bowl.
[01:00:30.159 --> 01:00:42.582]  I'm here actually talking about what's happening in the world and how our constitutional republic and our hard-won liberties are being circumvented and eroded and basically decimated.
[01:00:43.615 --> 01:00:44.675]  We are live.
[01:00:44.675 --> 01:01:08.844]  It is the holy day of the 6th of February, 2011, when the two tribal champions are set to face each other in an hour and a half in global warming-ravaged Dallas, where the hospitals don't have power off and on, but the Cowboy Stadium, the religious temple, does.
[01:01:09.804 --> 01:01:14.027]  The religious temple of distraction and diversion from real issues.
[01:01:14.027 --> 01:01:20.332]  Hey, we're going into a depression, our children have no future, but we get to have pat-downs by the TSA.
[01:01:20.332 --> 01:01:23.374]  Oh, that's right, they're there running things.
[01:01:23.374 --> 01:01:29.139]  And we get to be spied on and the army is involved as we're bathed in tyranny.
[01:01:29.139 --> 01:01:33.762]  What's good for third world police states, what's good for fictitious 1984s, why, it's good for America.
[01:01:37.745 --> 01:01:40.626]  And we're gonna be going over all of that today.
[01:01:40.626 --> 01:01:43.647]  Homeland Security Secretary inspects.
[01:01:43.647 --> 01:01:46.008]  She's our Reichsführer.
[01:01:46.008 --> 01:01:50.309]  The borders are wide open, but she inspects to make sure we're safe.
[01:01:50.309 --> 01:01:54.531]  Aren't we glad that Mrs. Napolitano, excuse me, Mr. Napolitano
[01:01:55.671 --> 01:01:55.972]  I don't know.
[01:02:13.383 --> 01:02:20.647]  She's there inserting herself at the publicity trough like the fat demonic government hog that she is.
[01:02:20.647 --> 01:02:27.550]  They're training us to not trust anyone but the government, the last group in the world we should be trusting.
[01:02:27.550 --> 01:02:33.273]  Homeland Security Secretary Inspect Super Bowl site says fans have shared responsibility.
[01:02:33.273 --> 01:02:40.957]  It's a responsibility to spy on each other and watch each other because of Al-CIA boogeyman hiding in every jack-in-the-box.
[01:02:42.958 --> 01:02:43.379]  I hear you.
[01:03:04.680 --> 01:03:19.950]  They get to have the government grab their genitals and their children will be grabbed of course and be baptized into humiliation and third world tyranny and learn how to be loaded onto the FEMA trucks and taken taken to that facility as the government trains the military for that.
[01:03:19.950 --> 01:03:24.393]  TSA will keep an eye on the Super Bowl for everyone's safety.
[01:03:24.393 --> 01:03:29.196]  CNN reported this first in 2009 and it's a three-year tradition.
[01:03:29.196 --> 01:03:31.798]  They're now doing it yet again here.
[01:03:31.798 --> 01:03:33.800]  So obviously today
[01:03:34.861 --> 01:03:44.234]  We are going to be covering this report for you and going over it because I saw some other reports here.
[01:03:45.851 --> 01:03:59.785]  Talking about what a great American pastime it is that Americans don't have jobs anymore and that the Steelers don't have steel mills anymore, but that people give pints of blood to get the money they need.
[01:03:59.785 --> 01:04:04.270]  They give their blood all year and save up the money to be able to go to the game.
[01:04:04.270 --> 01:04:09.114]  They have no country, they have no industry, they have no Bill of Rights and Constitution, but
[01:04:10.194 --> 01:04:11.675]  CNN says, you know what?
[01:04:11.675 --> 01:04:27.420]  They can go feel pride through the overpaid steroid heads on the field that when they're not gangbanging or fighting dogs to death or running around cussing on national TV, they're there keeping us safe.
[01:04:27.420 --> 01:04:28.880]  So it's just wonderful.
[01:04:28.880 --> 01:04:33.422]  Of course, there's nothing wrong with a football game and I admire obviously athletes, but I'm
[01:04:34.102 --> 01:04:42.265]  Things have swung too far the other way on the pendulum, and we need to realize that we need to have some priorities here on this religious holiday.
[01:04:42.265 --> 01:04:46.546]  Now, I haven't gotten to the really big news yet, but I will get to that.
[01:04:46.546 --> 01:04:55.389]  I never thought I'd see the White House on their front page respond to a PrisonPlanet.com article, but they've done just that.
[01:04:55.389 --> 01:04:56.529]  We'll tell you about it straight ahead.
[01:04:59.295 --> 01:05:03.017]  Diamond Gusset is proud to announce the anthem of the Patriot movement.
[01:05:03.017 --> 01:05:07.299]  They're offering a free CD, t-shirt, and bumper sticker with a qualifying purchase.
[01:05:07.299 --> 01:05:11.902]  Diamond Gusset offers great products at great prices while keeping Americans working.
[01:05:11.902 --> 01:05:17.925]  Not looking for a factory where a man can feed his family.
[01:05:17.925 --> 01:05:24.928]  Not worried about them moving south, closing the doors and shutting her down tomorrow.
[01:05:27.683 --> 01:05:31.487]  I'm looking for America.
[01:05:31.487 --> 01:05:34.870]  Wear American and be proud.
[01:05:34.870 --> 01:05:37.493]  Go to gusset.com forward slash America.
[01:05:37.493 --> 01:05:41.997]  The land I left free and the home of the brave.
[01:05:41.997 --> 01:05:45.821]  Seems like I just woke up one day and it was gone.
[01:05:53.658 --> 01:06:00.566]  Again, go to gusset.com forward slash America Today.
[01:06:00.566 --> 01:06:05.992]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[01:06:05.992 --> 01:06:08.255]  Because there's a war on for your mind.
[01:06:14.224 --> 01:06:17.645]  Well, I am committing blasphemy today.
[01:06:17.645 --> 01:06:25.207]  For many Americans, I'm doing a live radio broadcast during the holiest day of the year.
[01:06:25.207 --> 01:06:35.190]  We don't really find God to be holy or important anymore, or the family, or our test scores, or our health, or our Bill of Rights and Constitution, or our dollar.
[01:06:35.190 --> 01:06:41.372]  It's all in decline, a usurped, captured country, taken over by the foreign offshore central banks.
[01:06:42.392 --> 01:06:57.157]  We've got our Super Bowl that roughly 70 million Americans are going to tune into today and kickoff is in an hour and 25 minutes in the global warming ravage.
[01:06:58.423 --> 01:06:58.443]  I
[01:07:12.816 --> 01:07:25.363]  Jerry Jones, it is standing there and Homeland Security in 9,000 locations putting in telescreens, ordering you to spy on your neighbors, on other shoppers.
[01:07:25.363 --> 01:07:32.127]  People are paranoidly calling the police at Walmart where they're putting these in, repeatedly for having cell phones, talking on them.
[01:07:32.127 --> 01:07:37.270]  We're learning that land of the free, home of the brave means being more Soviet than East Germany.
[01:07:38.050 --> 01:07:42.095]  Being more 1984 than Big Brother.
[01:07:42.095 --> 01:07:46.922]  And Fort Worth Telegram is reporting the TSA is running things.
[01:07:46.922 --> 01:07:47.783]  Not just airports.
[01:07:47.783 --> 01:07:50.226]  So they've announced nationwide warrantless checkpoints.
[01:07:50.226 --> 01:07:54.472]  They have you and your family drive under super high-powered x-ray scanners.
[01:07:54.472 --> 01:07:55.593]  In fact, I have a news clip.
[01:07:56.517 --> 01:07:57.478]  on that.
[01:07:57.478 --> 01:08:03.841]  They don't worry about the TSA workers being fried by the radiation, doing it daily, or the citizens driving under it.
[01:08:03.841 --> 01:08:09.004]  The government waves a magic wand, just like they did 20 years ago, telling U.S.
[01:08:09.004 --> 01:08:12.406]  troops you can now use depleted uranium munitions.
[01:08:12.406 --> 01:08:19.210]  The Army's own reports on it admit that you get one whiff of it, it will reduce your life expectancy by about a third.
[01:08:19.210 --> 01:08:20.031]  But hey, what's
[01:08:20.831 --> 01:08:25.614]  A young 20-year-old breathing it, dying when he's 45 instead of 75.
[01:08:25.614 --> 01:08:27.235]  Hey, it's freedom!
[01:08:27.235 --> 01:08:33.659]  Hey, haven't TSA trained goons stick their hands down your five-year-old's pants at the Super Bowl?
[01:08:33.659 --> 01:08:34.879]  That's freedom!
[01:08:34.879 --> 01:08:39.222]  That's freedom to keep you safe from the vicious Al-Qaeda.
[01:08:39.222 --> 01:08:45.566]  And so I will be getting into the Super Bowl religion today, and I will commit
[01:08:46.386 --> 01:08:50.329]  The ultimate sacrilege, the ultimate abomination of evil.
[01:08:50.329 --> 01:09:03.940]  I will actually talk about what really made this country great, the Bill of Rights, the Constitution, the Declaration of Independence, and the fact that that's been eroded by design.
[01:09:03.940 --> 01:09:08.783]  And I will talk about the dollar devaluation and the attacks on liberty in our country.
[01:09:08.783 --> 01:09:15.749]  During the last 30 minutes of the broadcast today, I may even commit a bigger abomination and read the Bill of Rights and Constitution or parts of it on air.
[01:09:16.930 --> 01:09:17.151]  I think?
[01:09:27.418 --> 01:09:27.958]  That's right.
[01:09:27.958 --> 01:09:28.479]  Well, I'm a crazy man.
[01:09:28.479 --> 01:09:37.967]  You see, I actually care about liberty and freedom and see a lot of people think that liberty and freedom is like some nebulous thing that it's only activists that care about it.
[01:09:56.397 --> 01:10:03.379]  Well, when you've had freedom so long, it's almost like our country doesn't have an autoimmune system.
[01:10:03.379 --> 01:10:09.720]  Here's a parallel, or a parable, based in history.
[01:10:09.720 --> 01:10:22.763]  500 years ago, roughly, when Europeans showed up in the New World, Native Americans, or the indigenous populations, had never come in contact with smallpox.
[01:10:24.847 --> 01:10:37.974]  And so, what would only kill a fraction of Europeans that came in contact with it, because they developed immunity over generations, or those that were susceptible had died, those that weren't susceptible had passed on their genes.
[01:10:37.974 --> 01:10:53.402]  When the Europeans arrived, millions, it's estimated, of natives from what is South America, Central America, Mexico, and of course, further north into North America, all the way up into Alaska with the Inuit Eskimos.
[01:10:54.062 --> 01:10:59.766]  Millions and millions died because they'd never experienced smallpox.
[01:10:59.766 --> 01:11:01.607]  And that's kind of what Americans are like.
[01:11:01.607 --> 01:11:04.189]  We've never really experienced hardcore tyranny.
[01:11:04.189 --> 01:11:08.532]  We've had the incredible birthright that our forebears fought and died for.
[01:11:08.532 --> 01:11:16.178]  And so now, hardcore, systematic, admitted, prima facie tyranny and corruption is here.
[01:11:16.178 --> 01:11:20.581]  And a lot of people are getting a little concerned and waking up, but they still don't know how serious it is.
[01:11:22.085 --> 01:11:40.270]  And so tyranny is so alien, hardcore systematic Nazi or Soviet style oppression is so alien that now that it's clearly manifesting itself and transcending political parties, it's the bureaucracy and the ruling political class that's the problem.
[01:11:40.270 --> 01:11:48.592]  The parties are just different chapters of the same organism that we are in deep, deep trouble.
[01:11:49.392 --> 01:11:51.414]  Let me give you an example of tyranny.
[01:11:51.414 --> 01:12:05.085]  You see, if you have an all-powerful government that can do whatever it wants, so there's no Bill of Rights, no Constitution, no separation of powers, and you have an executive that can do whatever they want, it doesn't matter if Congress didn't pass the Kyoto U.N.
[01:12:05.085 --> 01:12:13.132]  protocol last year, or the last five times before that they tried to ratify it, going back into the early 2000s.
[01:12:15.396 --> 01:12:29.259]  But now under tyranny, the president can just order the EPA to go around the country, and he's done it the last two years, shutting off power plants in Kansas, South Dakota, Georgia, North Carolina, and Texas, and many other states.
[01:12:29.259 --> 01:12:33.520]  And then, have you noticed all over the country, your power prices have gone up?
[01:12:33.520 --> 01:12:41.282]  Mine have roughly doubled in the last two years in Austin, and Austin Energy admits that that's part of their target to cut carbon.
[01:12:41.282 --> 01:12:42.342]  It's charging you more money.
[01:12:42.942 --> 01:12:48.043]  Of course, those are privately owned companies that they're involved with, and they're making big profits.
[01:12:48.043 --> 01:13:03.727]  And it did come out this week that Obama is putting even more greenhouse gas tax limits and controls on plants, except for General Electric, which is the biggest builder of the coal-powered plants in this country and worldwide.
[01:13:03.727 --> 01:13:08.788]  They get a waiver on the plants they build and the plants that they own.
[01:13:08.788 --> 01:13:11.949]  Do you think when folks want to invest now, they're going to invest with General Electric?
[01:13:12.793 --> 01:13:14.874]  Total Mafia.
[01:13:14.874 --> 01:13:20.477]  And it has nothing to do with the rising seas and, oh my gosh, carbon dioxide is going to kill us.
[01:13:20.477 --> 01:13:26.259]  It has everything to do with selective enforcement, just like I've talked a lot about.
[01:13:26.259 --> 01:13:30.762]  And, of course, who's the new head of the economic board that makes all these decisions?
[01:13:30.762 --> 01:13:39.206]  The former head of General Electric is now the head of Obama's administration when it comes to economic situations.
[01:13:40.006 --> 01:13:46.292]  And of course, you have seen the 500-plus waivers and counting given out to major global corporations.
[01:13:46.292 --> 01:13:49.616]  They don't have to get health insurance, but your company does.
[01:13:49.616 --> 01:13:51.157]  Another unfair trade advantage.
[01:13:51.157 --> 01:13:53.099]  See, Obama's not a liberal.
[01:13:53.099 --> 01:13:54.100]  He's not a conservative.
[01:13:54.100 --> 01:13:55.041]  He's not a communist.
[01:13:56.323 --> 01:14:15.343]  No, he is a corporate front man there to make you think there's a difference between the two major parties so that we'll all fight with each other and, like a football game, choose what party we're part of and so basically the parties can act like they're fighting with each other but move the ball down the field against we, the people.
[01:14:16.849 --> 01:14:28.731]  And so now, if you wonder why your apartment bill on average was $200 and now it's $400 on average, or you wonder why your house bill was $500 on average and is now $1,200, well, understand!
[01:14:28.731 --> 01:14:45.595]  That's because they've shut down power plants all over the country, and they've restricted plants from increasing their power output or expanding, and big megacorporations have bought up smaller city-owned utilities, like the old Holly Street in Austin that could supply about half the city, and shut it down.
[01:14:46.596 --> 01:14:50.318]  Automatically making their profits go up because there's less energy.
[01:14:50.318 --> 01:14:56.341]  You know, Hugo Chavez, they have more oil than the US per capita per square mile.
[01:14:56.341 --> 01:14:59.442]  They have more coal, but they don't have power half the time.
[01:14:59.442 --> 01:15:02.603]  He does that because it's how he controls the population.
[01:15:02.603 --> 01:15:05.545]  And that's why we've had rolling blackouts all over the country.
[01:15:05.545 --> 01:15:07.946]  And that's not just my opinion.
[01:15:07.946 --> 01:15:12.028]  The Heritage Foundation has done an analysis concurring
[01:15:12.868 --> 01:15:18.331]  And sourcing our report, anti-energy agenda could cause more rolling blackouts.
[01:15:18.331 --> 01:15:20.132]  Now, here's the big news of the day.
[01:15:20.132 --> 01:15:24.355]  We're going to get into this when we come back from the break.
[01:15:24.355 --> 01:15:32.800]  Last night, I was on one of my Facebook accounts, just checking in for any news tips, and I saw a link at the top, White House.
[01:15:32.800 --> 01:15:34.341]  You can't believe everything you read.
[01:15:35.905 --> 01:15:48.075]  And the White House Communications Director, Dan Pfeiffer, attacked our story from Thursday, that Fox, Drudge, and Limbaugh all covered on Friday, and said basically we're liars!
[01:15:48.075 --> 01:15:51.237]  That Obama didn't cause the blackouts.
[01:15:51.237 --> 01:15:52.979]  We're gonna talk about that, oh yeah!
[01:15:52.979 --> 01:15:53.980]  Never thought I'd live to see it.
[01:15:53.980 --> 01:15:56.762]  The White House, now responding to PresidentBlinded.com.
[01:16:00.267 --> 01:16:04.811]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:16:04.811 --> 01:16:05.731]  Number 1.
[01:16:05.731 --> 01:16:09.154]  New climate legislation could easily double or triple your electric bill.
[01:16:09.154 --> 01:16:10.015]  Number 2.
[01:16:10.015 --> 01:16:14.898]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:16:14.898 --> 01:16:15.659]  It's true.
[01:16:15.659 --> 01:16:20.523]  Total government control of electricity in the name of smart grid technology is coming.
[01:16:20.523 --> 01:16:21.343]  Number 3.
[01:16:21.343 --> 01:16:24.926]  In some areas of the country, the power grid is dangerously overloaded.
[01:16:24.926 --> 01:16:28.629]  And now, new socialist legislation is only compounding the problem.
[01:16:28.829 --> 01:16:29.629]  Number 4.
[01:16:29.629 --> 01:16:32.390]  Dangerous weather is always a threat to local grids.
[01:16:32.390 --> 01:16:36.071]  Every year, thousands of families lose their power from weather-related outages.
[01:16:36.071 --> 01:16:36.851]  Number 5.
[01:16:36.851 --> 01:16:41.012]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:16:41.012 --> 01:16:46.054]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:16:46.054 --> 01:16:50.235]  You can get more information at www.mysolarbackup.com.
[01:16:50.235 --> 01:16:52.016]  That's mysolarbackup.com.
[01:16:52.016 --> 01:16:56.617]  Remember, the government doesn't own the sun, so go to mysolarbackup.com, or call 1-866-422-9000.
[01:16:56.937 --> 01:16:57.877]  877-327-0365.
[01:16:57.877 --> 01:17:01.779]  Hello friends, this is Alex Jones.
[01:17:01.779 --> 01:17:05.140]  You've heard me talk about Calden 5 Star Soaps for years.
[01:17:05.140 --> 01:17:10.362]  This is an American-made product of the highest quality and compares to nothing you will find in stores.
[01:17:10.362 --> 01:17:13.803]  You can buy factory direct, shipped via UPS, right to your door.
[01:17:13.803 --> 01:17:16.124]  Check them out on the web at 5starsoap.com.
[01:17:16.764 --> 01:17:20.307]  Or call 800-340-7091.
[01:17:20.307 --> 01:17:21.448]  Take my word for it.
[01:17:21.448 --> 01:17:24.091]  Once you've used pure soap, you won't buy anything else.
[01:17:24.091 --> 01:17:30.616]  Since 1947, Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[01:17:30.616 --> 01:17:32.118]  Buy American and stay clean.
[01:17:32.118 --> 01:17:35.421]  As well as support InfoWars, visit 5StarsSoap.com today.
[01:17:35.421 --> 01:17:35.821]  Or call 1-800-340-7091.
[01:17:35.821 --> 01:17:37.162]  Well, Marty, what do you have to say?
[01:17:40.430 --> 01:17:48.357]  As founder and owner for over 63 years, satisfaction is guaranteed on W Dirtback.
[01:17:48.357 --> 01:17:53.481]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[01:17:53.481 --> 01:17:53.922]  Thank you!
[01:18:01.047 --> 01:18:05.068]  Hundreds of nations have fallen to tyranny in the last century alone.
[01:18:05.068 --> 01:18:08.309]  This is our last chance to not relive history.
[01:18:08.309 --> 01:18:13.090]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[01:18:13.090 --> 01:18:19.492]  We have tremendous influence on our President and Congress, and they really are calling the shots.
[01:18:19.492 --> 01:18:21.733]  I think it's incumbent upon all of us
[01:18:22.273 --> 01:18:23.753]  Tim Geithner, Bernanke, they're arsonists!
[01:18:23.753 --> 01:18:25.054]  They're asking for more matches!
[01:18:25.054 --> 01:18:27.294]  And the Congress is saying, who do we make the check out to?
[01:18:41.178 --> 01:18:45.563]  Today seems like nobody does care and right now in Washington D.C.
[01:18:45.563 --> 01:18:48.466]  we have seen a fall of the Republic.
[01:18:48.466 --> 01:18:57.656]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[01:18:59.972 --> 01:19:03.555]  Alex told you the government announced recently that the recession is over.
[01:19:03.555 --> 01:19:04.856]  It ended on June of 2009.
[01:19:04.856 --> 01:19:09.240]  The millions of Americans unable to find work might not agree.
[01:19:09.240 --> 01:19:15.186]  Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seem to be getting worse.
[01:19:15.186 --> 01:19:17.347]  Gold and silver haven't heard the news either.
[01:19:17.347 --> 01:19:20.030]  They've begun their long-expected journey to the moon.
[01:19:20.370 --> 01:19:26.873]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoods Direct.
[01:19:26.873 --> 01:19:29.074]  They both make fabulous investments.
[01:19:29.074 --> 01:19:34.416]  Food is our greatest dependency, and we know it will be more precious than any financial resource.
[01:19:34.416 --> 01:19:39.698]  You and your family need food to survive a crisis, and you can't eat paper, stocks, or metals.
[01:19:39.698 --> 01:19:45.060]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long-term.
[01:19:45.060 --> 01:19:46.541]  This will freeze the cost of your food
[01:19:46.561 --> 01:19:48.923]  You're listening to the Alex Jones Broadcasting Network.
[01:20:14.922 --> 01:20:25.986]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:20:25.986 --> 01:20:34.610]  We measure how much national television covers what we're doing and how many newspapers report on what we're doing as another indicator of how much success we're having.
[01:20:35.842 --> 01:20:47.552]  Every week, the Drudge Report links to us, or the New York Times, or Newsweek blurbs what we're doing, and basically attacks us in those cases.
[01:20:47.552 --> 01:20:53.797]  George Soros' own media outlets, like Media Matters, attack us almost on a daily basis.
[01:20:53.797 --> 01:20:55.539]  And it shows the big effect we're having.
[01:20:55.539 --> 01:21:02.885]  A year ago, it came out in major newspapers that I am on the top 30 White House enemies list as number 29.
[01:21:05.111 --> 01:21:10.936]  And that's because I oppose the policies of this treasonous administration.
[01:21:10.936 --> 01:21:19.603]  And I've made a 15-minute video that's up on Infowars.com and PrisonPlanet.com where I lay out the evidence of treason.
[01:21:19.603 --> 01:21:32.695]  When they put economic policies in place to ship our jobs to China and to fund China building three to five coal plants a week, but we can't have three new ones a year, attacking our very energy infrastructure is treason.
[01:21:33.973 --> 01:21:34.213]  I don't
[01:21:56.345 --> 01:22:01.849]  Trigger's blackouts became the number one Google search term on Thursday into Friday.
[01:22:01.849 --> 01:22:04.291]  Fox News picked it up.
[01:22:04.291 --> 01:22:05.713]  The Drudge Report picked it up.
[01:22:05.713 --> 01:22:08.855]  Rush Limbaugh covered the story.
[01:22:08.855 --> 01:22:22.206]  And then on Friday, Media Matters, the George Soros-funded group, ran the headline, Fox Turns to 9-11 Truther and Conspiracy Theorist Alex Jones for Content.
[01:22:23.740 --> 01:22:30.685]  And of course Soros basically is one of the biggest backers of Obama and many of his minions actually are in cabinet positions in the White House.
[01:22:30.685 --> 01:22:53.340]  What I didn't notice until I was alerted to it yesterday afternoon is that on the front page of WhiteHouse.gov, it's still on the front page, Saturday it was still at the top, it's moved to the bottom left-hand corner of WhiteHouse.gov, there it is, White House Communications Director Press Release, You Can't Believe Everything You Read by Dan Pfeiffer.
[01:22:54.200 --> 01:22:57.283]  The White House Communications Director.
[01:22:57.283 --> 01:23:00.465]  And they go on to say you can't believe everything you read.
[01:23:00.465 --> 01:23:00.806]  Really?
[01:23:00.806 --> 01:23:08.152]  Obama said he wouldn't have signing statements and has signed more per capita than Bush or Clinton or any other president.
[01:23:08.152 --> 01:23:11.354]  Obama promised to not have banker fat cats in his administration.
[01:23:11.354 --> 01:23:15.197]  He's got the biggest group of banker fat cats of anybody we've ever seen.
[01:23:15.197 --> 01:23:17.519]  He promised to balance the budget.
[01:23:17.519 --> 01:23:19.641]  He spent more than all presidents before him combined.
[01:23:19.641 --> 01:23:21.923]  I mean, everybody knows Obama's been a big liar.
[01:23:22.682 --> 01:23:26.569]  A big liar across the board to try to chronicle those makes my head spin.
[01:23:26.569 --> 01:23:28.373]  But you can think of a lot of the lies yourself.
[01:23:28.373 --> 01:23:31.378]  But you can't believe everything you read.
[01:23:31.378 --> 01:23:34.444]  What a headline they've got here.
[01:23:35.757 --> 01:23:47.583]  And I'm going to go ahead and read over some of this article, and then I'm going to get into our rebuttal that Paul Watson and I put together last night, White House Attacks PrisonPlanet.com Report on Blackouts.
[01:23:47.583 --> 01:24:04.771]  And this thing is so well sourced, so documented, and doubly proves everything that we documented in our original article from Thursday, Obama's blocking of new power plants triggers nationwide blackouts, furious hospitals hit with outages, while post-industrial collapse
[01:24:05.111 --> 01:24:08.452]  of America accelerates.
[01:24:08.452 --> 01:24:14.534]  But going over this White House front page press release.
[01:24:14.534 --> 01:24:21.077]  And is the media, the lapdog media going to challenge Obama on this?
[01:24:21.077 --> 01:24:23.758]  Because this breaks every rule of journalism right here.
