[00:00.000 --> 00:26.000]  Infowars, tomorrow's news, today.
[2:00:24.240 --> 2:00:26.400]  one in clip nine.
[2:00:26.400 --> 2:00:53.680]  What is the CDC up that number to five booster shots or more than that?
[2:00:53.680 --> 2:01:18.520]  I mean, folks, where these people, how do they even exist? This guy's wearing a mask
[2:01:18.520 --> 2:01:23.640]  talking about how he doesn't want to be suffocated. I mean, he falls for any propaganda. He's
[2:01:23.640 --> 2:01:28.480]  ever seen and he's sitting there like bobbing in place.
[2:01:28.480 --> 2:01:32.920]  These people have been broke, man. The propaganda, the leftist communist propaganda has truly
[2:01:32.920 --> 2:01:37.560]  broken these people. It's really sad. It is really sad. Here's another example. This
[2:01:37.560 --> 2:01:46.240]  happened at a holy chow in New York where some non-vaxxed tried to get food and then
[2:01:46.240 --> 2:01:54.240]  this happened.
[2:01:54.240 --> 2:02:18.240]  I don't understand. I'm irritated. I'm annoyed. Okay. I'm not refusing your service. I know
[2:02:18.240 --> 2:02:34.280]  people are doing a horrible job. I think you know, it's a different point if there's
[2:02:34.280 --> 2:02:43.520]  Oh, no credit. Yeah. Yeah, yeah, yeah. Holy cow. Wow. Wow.
[2:02:43.520 --> 2:02:49.320]  Just follow the following order. She's like a nothing. She's like a nothing. She's following
[2:02:49.320 --> 2:02:51.920]  the orders like nothing. Oh, Jesus.
[2:02:51.920 --> 2:02:55.880]  Well, you could have just served us. I was like, normal human being. We're gonna walk
[2:02:55.880 --> 2:02:56.880]  out. Wow.
[2:02:56.880 --> 2:02:59.880]  I'm not gonna give you my money because you're gonna have me outside in the car. That's
[2:02:59.880 --> 2:03:00.880]  fine. You're welcome to leave.
[2:03:00.880 --> 2:03:04.160]  I think you may. Well, I hope when you sleep right now, you think about it because if they
[2:03:04.160 --> 2:03:09.200]  start to tell you not to allow Negroes. No, no, no, no, no. I'm gonna say what I want
[2:03:09.200 --> 2:03:13.680]  to say. You could have served us because your colleague gave us the menu, right? She didn't
[2:03:13.680 --> 2:03:15.160]  say to go outside in the car.
[2:03:15.160 --> 2:03:17.160]  You have the menu so that you can order from outside.
[2:03:17.160 --> 2:03:21.160]  I'm not gonna give you my money if you're telling me to go outside. It's inhuman. It's
[2:03:21.160 --> 2:03:26.160]  inhuman. Listen, when you go sleep right now, okay, I hope you guys think about the Holocaust,
[2:03:26.160 --> 2:03:31.760]  slavery, all of that stuff was legal. A Monday is not a law. You need to stand up for what's
[2:03:31.760 --> 2:03:34.960]  right. No, no, no. You need to know that because I love my job because I didn't comply
[2:03:34.960 --> 2:03:39.640]  with Monday. Okay. Okay. I hope you think about it because you're gonna continue to
[2:03:39.640 --> 2:03:43.640]  escalate and then it's gonna come. What are you going to do? What are you going to do?
[2:03:43.640 --> 2:03:44.640]  We're going to explain.
[2:03:44.640 --> 2:03:46.640]  What are you going to do when it's not coming back?
[2:03:46.640 --> 2:03:50.640]  Give me a chance of yourself. This is a Jewish establishment. Give me a chance of yourself.
[2:03:50.640 --> 2:03:56.960]  This is not kosher. This place is not good. You might as well eat bacon. You might as
[2:03:56.960 --> 2:04:01.320]  well eat some bacon and cheeseburger. This is not a kosher place. It's not a kosher
[2:04:01.320 --> 2:04:05.360]  place. It's not a kosher place. Bye, John.
[2:04:05.360 --> 2:04:11.320]  Just look at what they've done to us. It just breaks my heart. None of this is necessary.
[2:04:11.320 --> 2:04:19.400]  None of this has to be happening. It's just devastating that we're... Oh, man. And we
[2:04:19.400 --> 2:04:24.480]  know who did it and we know why they did it and we know how they did it. And you look
[2:04:24.480 --> 2:04:27.560]  at all the victims of it. You look at how we're being divided. You look at how these
[2:04:27.560 --> 2:04:32.320]  people are being conquered by lies. And then they want all their big corporations to take
[2:04:32.320 --> 2:04:36.760]  over everything so that everyone works for the big corporations. There will be no dissidents.
[2:04:36.760 --> 2:04:41.880]  There'll be no resistance. It'll all be controlled. Any dissident or resistance will be arrested.
[2:04:41.880 --> 2:04:45.760]  Everybody will work for the big corporations that own the planet. Vaccines every day, masks
[2:04:45.760 --> 2:04:52.080]  every day, and then the hatred of anybody that doesn't willingly obey like a good slave.
[2:04:52.080 --> 2:04:59.800]  It's just so evil that we're experiencing this. It's just so evil.
[2:04:59.800 --> 2:05:03.600]  Sleepless nights seem to be a lot more common these days with everything that's going
[2:05:03.600 --> 2:05:08.840]  on both at home and the world at large. If you're having trouble getting to that deep
[2:05:08.840 --> 2:05:14.480]  sleep we could all use more of, our new sleep support formula, down and out, is just the
[2:05:14.480 --> 2:05:20.240]  thing. It's our new faster-absorbing liquid formula that is specifically designed to help
[2:05:20.240 --> 2:05:25.600]  you get the shut-eye you deserve. Formulated to improve upon our best-selling product,
[2:05:25.600 --> 2:05:30.440]  knockout, with down and out, now the herbs and melatonin packed inside are extracted
[2:05:30.440 --> 2:05:35.320]  directly into the glycerin solution. So the ingredients are already dissolved into the
[2:05:35.320 --> 2:05:40.680]  formula before you even take it. One of the other sleep support herbs included is the
[2:05:40.680 --> 2:05:45.920]  passion flower which was traditionally used by Native Americans like the Cherokees who
[2:05:45.920 --> 2:05:51.080]  used it for its relaxing qualities. Be sure to take this product when you are completely
[2:05:51.080 --> 2:06:15.560]  ready for sleep because you will be down and out. Sell it out now at infoorstore.com.
[2:06:21.080 --> 2:06:28.240]  Well, Democrats seem to be upset if a Russian dare cross a border like Ukraine, but what
[2:06:28.240 --> 2:06:32.560]  about when they cross the US border illegally at the southern border? Then they love them.
[2:06:32.560 --> 2:06:38.680]  Yes, many Russians have been apprehended illegally crossing the southern border and is that Russian
[2:06:38.680 --> 2:06:43.280]  invasion? Is that a problem? Do we need to stop that? Do we need to go at war at the southern
[2:06:43.280 --> 2:06:50.640]  border or is it just in Ukraine for whatever reason? Yes, okay. Don't worry about trying
[2:06:50.640 --> 2:06:54.160]  to make sense of these things. They only just affect the entire planet and the future of
[2:06:54.160 --> 2:07:02.000]  the country. We should let criminal psychotic old perverts like Joe Biden just destroy America,
[2:07:02.000 --> 2:07:10.600]  I think. That's loving. That's liberal. You know what? Let's just flash back for a second.
[2:07:10.600 --> 2:07:16.760]  Just guys, let's just flash back to remember what a lying fraud Joe Biden is. Honestly,
[2:07:16.760 --> 2:07:22.400]  this guy's been caught in so many lies. It's ridiculous. He lies about his entire life.
[2:07:22.400 --> 2:07:29.200]  He lies about life experiences. He lies about basic policy. He lies about economy news.
[2:07:29.200 --> 2:07:35.000]  I mean, he just, the guy honestly lies more than he tells the truth. Here's an old flashback
[2:07:35.000 --> 2:07:39.600]  when Biden was running for president and he got caught in a massive lie. And the media
[2:07:39.600 --> 2:07:43.480]  back then, which was more honest said, look, a lie like this he'll never recover from.
[2:07:43.480 --> 2:07:46.720]  But here we are. Here's the flashback in clip eight.
[2:07:46.720 --> 2:07:51.160]  Biden may have more explaining to do. The new question stemmed from tape remarks of
[2:07:51.160 --> 2:07:56.320]  Biden during an April campaign appearance in New Hampshire. I went to law school on
[2:07:56.320 --> 2:08:01.280]  a full academic scholarship. The only one in my, in my class that have a full academic
[2:08:01.280 --> 2:08:06.120]  scholarship went back to law school and in fact ended up in the top half of my class.
[2:08:06.120 --> 2:08:09.880]  I was the outstanding student in the political science department at the end of my year.
[2:08:09.880 --> 2:08:15.520]  I graduated with three degrees from undergraduate school, 165 credits, only the 123 credits.
[2:08:15.520 --> 2:08:19.800]  Biden now concedes he did not graduate in the top half of his law school class that
[2:08:19.800 --> 2:08:23.960]  he does not have three degrees from college and that he was not named outstanding political
[2:08:23.960 --> 2:08:27.520]  science student in college. Newsweek says Biden actually went to school
[2:08:27.520 --> 2:08:32.560]  on a half scholarship, ended up near the bottom of his class and won only one degree, not
[2:08:32.560 --> 2:08:36.240]  three. Joe Biden ranked 76th in the class of 85
[2:08:36.240 --> 2:08:40.720]  at the University of Syracuse Law School. I mean this guy comes off this whole thing
[2:08:40.720 --> 2:08:44.040]  as a flyweight. Now Biden says Newsweek is right, his memory
[2:08:44.040 --> 2:08:46.840]  had failed him. And I'd be delighted to sit down and compare
[2:08:46.840 --> 2:08:50.840]  my IQ to yours if you'd like, Frank. Joe Biden was victimized by the truth.
[2:08:50.840 --> 2:08:55.400]  Bye-bye, Biden. He may not know it yet, but I think this is going to be very difficult
[2:08:55.400 --> 2:08:59.080]  for him to recover. Is Joe Biden dead meat, yes or no?
[2:08:59.080 --> 2:09:02.880]  I think so. Bob. Terminal condition.
[2:09:02.880 --> 2:09:04.560]  Terminal. Eleanor.
[2:09:04.560 --> 2:09:08.720]  Yes, unless he comes in third in Iowa. Morton dying.
[2:09:08.720 --> 2:09:14.240]  I say dead. How is it that this man who's been a known
[2:09:14.240 --> 2:09:22.600]  liar, a known pathological serial liar for four decades is perched on top of America
[2:09:22.600 --> 2:09:26.440]  right now. It just shows how corrupt the world has
[2:09:26.440 --> 2:09:35.320]  become and it's sad. It really is sad. But this is where we're at, folks.
[2:09:35.320 --> 2:09:40.200]  And Biden's just going to go full racist. Says I'll only appoint a black woman to the
[2:09:40.200 --> 2:09:44.960]  Supreme Court so it doesn't matter who or why or where, just as long as it's a black
[2:09:44.960 --> 2:09:51.720]  woman and they've released their list of potential candidates and it's all just died in the
[2:09:51.720 --> 2:10:04.480]  war. Radical leftists, federal agents, commies, man, oh, man, it's like it's just this country
[2:10:04.480 --> 2:10:09.640]  is in big, big trouble, but then also there's the glimmering light of hope of the great
[2:10:09.640 --> 2:10:19.600]  awakening that's happening. Now, President Biden is set to meet with
[2:10:19.600 --> 2:10:28.000]  German Chancellor Olaf Schultz on February 7th, so that's just two weeks from now. And
[2:10:28.000 --> 2:10:35.720]  they're going to be discussing how Biden is going to invade or, excuse me, send troops
[2:10:35.720 --> 2:10:42.880]  to Ukraine. So I mean, you know, because I sit back and I'm like, there's no way they're
[2:10:42.880 --> 2:10:46.360]  actually going to do it. Nobody wants this. It'll look horrible on
[2:10:46.360 --> 2:10:52.920]  the world stage. It'll sadly it'll show how weak America is under Biden. They're not actually
[2:10:52.920 --> 2:10:57.920]  going to pull this off, right? And then you just see just every day, new developments
[2:10:57.920 --> 2:11:06.120]  like, wow, they really want to go invade Ukraine. Biden really wants to invade Ukraine. Biden
[2:11:06.120 --> 2:11:12.800]  really wants to invade Eastern Europe in the Baltic area. He really wants to send an invasion
[2:11:12.800 --> 2:11:27.400]  force there. It's just unbelievable. It's just I can't believe they're going to do it.
[2:11:27.400 --> 2:11:30.960]  But I guess I should be, I mean, I guess I should be glad. That's my attitude. Hey,
[2:11:30.960 --> 2:11:35.920]  keep mandating, keep invading, keep the military industrial complex going, keep the medical
[2:11:35.920 --> 2:11:40.120]  industrial complex going, keep enriching yourselves, keep lying to the American people,
[2:11:40.120 --> 2:11:44.560]  keep forcing people to take experimental vaccines and shut off their breathing holes.
[2:11:44.560 --> 2:11:48.960]  Just keep showing the world how corrupt you are. Maybe that's the only hope we have to
[2:11:48.960 --> 2:11:56.240]  get rid of you. Pelosi has announced she's going to run for reelection. And so you're
[2:11:56.240 --> 2:12:01.340]  going to, we'll play the video that she released. This is her announcement running for reelection.
[2:12:01.340 --> 2:12:05.320]  We did a little editing to make it a little more accurate, but just look at this daughtering
[2:12:05.320 --> 2:12:12.080]  old wench announcing her reelection as the city that she's from San Francisco burns
[2:12:12.080 --> 2:12:13.080]  in the background.
[2:12:13.080 --> 2:12:20.760]  Hello, it's Nancy. Thank you for the opportunity to share some thoughts with you, our VIPs,
[2:12:20.760 --> 2:12:27.280]  our volunteers in politics, and our ongoing engagement for the people. Thank you for being
[2:12:27.280 --> 2:12:34.040]  a constant source of new fresh ideas and political activism to help Democrats deliver and to
[2:12:34.040 --> 2:12:39.680]  defend democracy. Thank you for giving me the privilege to represent our city and our
[2:12:39.680 --> 2:12:46.440]  San Francisco values in the Congress. Human rights, reproductive justice, LGBTQ equality,
[2:12:46.440 --> 2:12:50.480]  respect for immigrants and care for each other.
[2:12:50.480 --> 2:12:55.160]  When people ask me what are the three most important issues facing the Congress, I always
[2:12:55.160 --> 2:13:02.040]  say the same thing. Our children, our children, our children, their health, their education,
[2:13:02.040 --> 2:13:06.680]  the housing and economic security of their families, a clean, safe environment in which
[2:13:06.680 --> 2:13:11.760]  they can thrive and a world at peace in where they are all welcome and in which they can
[2:13:11.760 --> 2:13:18.920]  reach their fulfillment. That is my why, why I am in Congress for the children. This is
[2:13:18.920 --> 2:13:24.880]  my story and this is my song. As you hear me say, when you're in the arena, you have
[2:13:24.880 --> 2:13:31.800]  to be able to take a punch or throw a punch for the children. In terms of health, my
[2:13:31.800 --> 2:13:37.240]  first words on the floor of the House were to fight against HIV AIDS, to fight the disease
[2:13:37.240 --> 2:13:42.160]  and discrimination. Working together, we passed the Affordable Care Act, Strength and Social
[2:13:42.160 --> 2:13:47.840]  Security, Medicare, Medicaid, lower prescription drug prices and now are fighting COVID with
[2:13:47.840 --> 2:13:54.720]  equity. In San Francisco, the climate is not an issue, it is an ethic. Education, the
[2:13:54.720 --> 2:13:59.640]  economy and the environment are all part of how we address the climate crisis, creating
[2:13:59.640 --> 2:14:06.040]  good-paying green union jobs, affordable housing, clean energy, infrastructure, transportation
[2:14:06.040 --> 2:14:12.400]  justice and education, educating the next generation to succeed in safe schools with
[2:14:12.400 --> 2:14:19.160]  21st century skills. Our safe communities require gun violence prevention, addressing
[2:14:19.160 --> 2:14:25.200]  the root causes of crime and supporting law enforcement with justice in policing. Our
[2:14:25.200 --> 2:14:31.600]  vision for a world to peace requires a strong democracy at home as an example to the world.
[2:14:31.600 --> 2:14:36.320]  We are grateful to our men and women in uniform, veterans and military families and honor
[2:14:36.320 --> 2:14:42.000]  their sacrifice with our insistence on securing voting rights and end the big, dark money
[2:14:42.000 --> 2:14:48.560]  in politics and amplifying the voice of the grassroots. While we've made progress, much
[2:14:48.560 --> 2:14:53.160]  more needs to be done to improve people's lives. Our democracy is at risk because of
[2:14:53.160 --> 2:14:57.480]  the assault on the truth, the assault on the U.S. Capitol and the state-by-state assault
[2:14:57.480 --> 2:15:05.040]  on voting rights. This election is crucial. Nothing less is at stake than our democracy.
[2:15:05.040 --> 2:15:11.400]  But as we say, we don't agonize, we organize. And that is why I am running for reelection
[2:15:11.400 --> 2:15:18.080]  to Congress and respectfully seek your support. I would be greatly honored by it and grateful
[2:15:18.080 --> 2:15:21.560]  for it. Thank you so much.
[2:15:21.560 --> 2:15:30.120]  But a disingenuous, lying witch. And I'm being kind. Now, I'm sorry for torturing you
[2:15:30.120 --> 2:15:36.520]  like that. You didn't deserve that. And I apologize. But you know what? Face the evil
[2:15:36.520 --> 2:15:46.720]  that this nation is enduring. Face the lying, corrupt, sickening creeps that we are dealing
[2:15:46.720 --> 2:15:52.800]  with in this country. How did that video make you feel? How did listening to that liar make
[2:15:52.800 --> 2:15:53.800]  you feel?
[2:15:53.800 --> 2:16:02.560]  Well, I'm very excited for several reasons that two of our very popular products are
[2:16:02.560 --> 2:16:07.720]  back in stock. Whole Food Multivitamin, a central nutrient multivitamin from natural
[2:16:07.720 --> 2:16:13.760]  healthy sources, not synthetic. And Vitamin C and Zinc with rose hips. The classic Linus
[2:16:13.760 --> 2:16:18.200]  Pauling Nobel Prize winning formula to supercharge your immune system and every cell in your
[2:16:18.200 --> 2:16:24.800]  body. They're both back in stock sold out for more than four months at 40% off. Another
[2:16:24.800 --> 2:16:29.680]  reason I'm very, very excited about this is this will fund our operation and keep us
[2:16:29.680 --> 2:16:37.000]  on air. So again, it's a 360 win. But whatever you do, go out and get an organic Whole Food
[2:16:37.000 --> 2:16:42.000]  Multivitamin and take vitamin C and take Zinc. We also have some great vitamin D products
[2:16:42.000 --> 2:16:47.480]  at m4store.com as well. But whatever you do, defend your body's immune system. We want
[2:16:47.480 --> 2:16:51.440]  to keep patriots in the game against the new world order. So 360 win. It's something
[2:16:51.440 --> 2:16:55.240]  essential for your body and your health and your longevity and your immune system while
[2:16:55.240 --> 2:17:24.880]  fun in the info war at infowarstore.com.
[2:17:26.080 --> 2:17:31.340]  and all the other big companies are currently announcing they're going to track what you
[2:17:31.340 --> 2:17:37.960]  do and where you go and tax you with a carbon tax for it. This is the holy grail of tyranny
[2:17:37.960 --> 2:17:42.840]  ladies and gentlemen. This is the takeover and humanity better wake up and say no. Finally
[2:17:42.840 --> 2:17:46.760]  folks are starting to wake up. Joe Rogan, Tucker Carlson others are leaving the charts along
[2:17:46.760 --> 2:17:51.720]  with info wars. But it's not enough. Every individual has to not comply. We have to talk
[2:17:51.720 --> 2:17:55.800]  about bringing the globalist to justice. You see, they need the fear of God put in them
[2:17:55.800 --> 2:18:00.600]  legally and lawfully. I want to tell you about sale that we've just launched, especially
[2:18:00.600 --> 2:18:08.560]  if you have not properly prepped for a disaster. 10% off all storable foods at infowarstore.com
[2:18:08.560 --> 2:18:13.800]  its insurance you can eat. The globalist have prepped out of the shadows and are now openly
[2:18:13.800 --> 2:18:19.280]  trying to destabilize the entire planet. And in my opinion, now is the most crucial time
[2:18:19.280 --> 2:18:24.240]  to stock up on storeable food and get ready for the next big crisis because these Democrats
[2:18:24.240 --> 2:18:28.720]  have already shown they're not holding anything back in response to this communist sabotage
[2:18:28.720 --> 2:18:33.880]  of humanity. The team over at my Patriot supply has agreed to allow us to offer our customers
[2:18:33.880 --> 2:18:41.360]  10% off all storable foods. But this deal can't last long is only available for a limited
[2:18:41.360 --> 2:18:48.000]  time. Your decision now can mean saved time and money later, not to mention insurance
[2:18:48.000 --> 2:18:58.120]  you can eat in a crisis. 10% off all storable food right now at infowarstore.com I've been
[2:18:58.120 --> 2:19:04.040]  fighting as hard as I can for almost 28 years against the globalist. I wanted to stop their
[2:19:04.040 --> 2:19:08.960]  agenda. I wanted to wake up the world and stop them dead in their tracks before they
[2:19:08.960 --> 2:19:13.720]  went operational. But we failed. Yes, a lot of people are awake. Yes, we're not getting
[2:19:13.720 --> 2:19:19.920]  caught flat footed, but they are going ahead with their full operational deindustrialization
[2:19:19.920 --> 2:19:24.760]  great reset. And that's why it's more important than ever that all viewers and all listeners
[2:19:24.760 --> 2:19:28.880]  tell everybody they know about the show, because people are ready to wake up and ready to hear
[2:19:28.880 --> 2:19:33.240]  the truth. So we've got an information warfare the enemy and try to stop their agenda. We've
[2:19:33.240 --> 2:19:37.040]  also got to get personally prepared. And one of the number one things to do is high quality
[2:19:37.040 --> 2:19:42.760]  storeable food. We've got the best food ready ship at very affordable prices at infowarstore.com.
[2:19:42.760 --> 2:19:46.800]  So whether it's a month or a six month or a year supply or specialty diets, it's ready
[2:19:46.800 --> 2:19:52.160]  to ship right now. Lock your orders in before food prices go up and before there are long
[2:19:52.160 --> 2:19:59.040]  lines and waits. Because believe me, serious times are coming. Get ready at infowarstore.com.
[2:19:59.040 --> 2:20:22.120]  Making a frontal assault on the lies of the New World Order. It's Alex Jones. Well, it's
[2:20:22.120 --> 2:20:29.520]  being reported that severe weather may be hindering the current freedom convoy of truckers
[2:20:29.520 --> 2:20:35.440]  in Canada standing against the vaccine tyranny. We'll continue with updates on this. The situation
[2:20:35.440 --> 2:20:41.840]  is developing. Justin Trudeau has gone into hiding because he's so embarrassed at his
[2:20:41.840 --> 2:20:52.760]  lack of popularity and support for his medical fascism. I got to say this though. I'm not
[2:20:52.760 --> 2:20:57.920]  trying to deter anything positive here, but let's just be real. Let's not forget what
[2:20:57.920 --> 2:21:05.960]  happened on January 6th. And let's not let this Canadian freedom convoy turn into that.
[2:21:05.960 --> 2:21:12.200]  Now hopefully those Canadians will learn from our mistakes on January 6th and not being
[2:21:12.200 --> 2:21:16.960]  ready for a setup and not being ready for provocateurs. Hopefully they will be ready
[2:21:16.960 --> 2:21:23.520]  to stop any behavior like that. But it's something that I hope they're very aware of how this
[2:21:23.520 --> 2:21:29.440]  is the exact same type of energy and momentum that was positive and good heading into January
[2:21:29.440 --> 2:21:35.400]  6th that got scuttled and turned into something evil because of an agenda by the Democrat
[2:21:35.400 --> 2:21:41.440]  party and by provocateurs that were out there and has now been used to torture individuals
[2:21:41.440 --> 2:21:49.560]  and destroy an entire nation's free speech. So good on the brave Canadians. Again, I'm
[2:21:49.560 --> 2:21:52.960]  not trying to hinder anything. I think it's great what you guys are doing. It's all peaceful.
[2:21:52.960 --> 2:21:56.920]  It's all legal. It's all lawful. It's all for freedom. You're out there in the freezing
[2:21:56.920 --> 2:22:05.280]  cold too. But just learn from our mistakes on January 6th and make sure that your great
[2:22:05.280 --> 2:22:09.840]  event and your great movement does not get derailed and scuttled and ruined and then
[2:22:09.840 --> 2:22:21.280]  twisted and contorted against you by provocateurs who want to do just that. So having said that,
[2:22:21.280 --> 2:22:27.920]  I'm very honored. I am doing a switcheroo with Harrison Smith tomorrow. I've been kind
[2:22:27.920 --> 2:22:32.680]  of all over the board this week here hosting the Alex Jones show, hosting the War Room.
[2:22:32.680 --> 2:22:38.720]  And then tomorrow is the annual Truckers' Call-In Show on the American Journal every
[2:22:38.720 --> 2:22:43.640]  weekday hosted by Harrison Smith, 8 a.m. to 11 a.m. I'm going to be switching with Harrison
[2:22:43.640 --> 2:22:49.680]  tomorrow. This is something we had worked out previously because I had some prior commitments
[2:22:49.680 --> 2:22:55.880]  that I had to be to. So we're flipping duty tomorrow and I am very honored to be hosting
[2:22:55.880 --> 2:23:03.120]  the Truckers' Call-In Show tomorrow morning on the American Journal, 8 a.m. to 11 a.m.
[2:23:03.120 --> 2:23:10.760]  central time. You can tune into the live stream at band.video on the American Journal channel.
[2:23:10.760 --> 2:23:16.440]  You can share that link. FutureNews.News is the new URL to share that's not banned by
[2:23:16.440 --> 2:23:21.920]  Big Tech. FutureNews.News. Do you want to share that with your Trucker friends? Let them know
[2:23:21.920 --> 2:23:28.080]  where to tune in. It's the Truckers' Call-In Show tomorrow morning on the American Journal
[2:23:28.080 --> 2:23:33.920]  hosted by me. So very excited to be doing that. Harrison Smith will be hosting the War Room
[2:23:33.920 --> 2:23:38.760]  for me tomorrow. And this was something, like I said, we just had worked out because I had
[2:23:38.760 --> 2:23:43.640]  somewhere to be over the weekend. But really looking forward to doing that, I think it's
[2:23:43.640 --> 2:23:52.320]  going to be a very important Truckers' Call-In Show for obvious reasons to tomorrow. And remember,
[2:23:52.320 --> 2:23:58.160]  none of it would be possible without your support at infowarsstore.com. So when you go
[2:23:58.160 --> 2:24:02.920]  buy a tube, a toothpaste, or 10 tubes, a toothpaste and give it to your friends, when you buy
[2:24:02.920 --> 2:24:07.240]  the great supplements, whether they're on the deep discount like BrainForce Plus 40%
[2:24:07.240 --> 2:24:12.800]  off or Vitamin Mineral Fusion 25% off, when you buy the hats, when you buy the t-shirts,
[2:24:12.800 --> 2:24:18.600]  when you buy the air filters, the water filters, the emergency food supply that's 10% off,
[2:24:18.600 --> 2:24:24.240]  all that goes back into the broadcast, all that goes back into everything we do here
[2:24:24.240 --> 2:24:31.080]  at Infowars so that we can stay on air and expand and grow and be bigger and better than
[2:24:31.080 --> 2:24:37.440]  ever. That's been the mission. And so far it's been mission complete despite all the
[2:24:37.440 --> 2:24:45.120]  attempts to shut us down. And so you have been the lifeblood. You have put the air in
[2:24:45.120 --> 2:24:50.440]  our lungs when you shop at infowarsstore.com. And then of course, when you share the links,
[2:24:50.440 --> 2:24:55.520]  spread the links and tell your friends and family to tune in. That is the formula for
[2:24:55.520 --> 2:25:05.880]  victory here, all of us together. All right. Now, I guess Trump has pretty much announced
[2:25:05.880 --> 2:25:09.520]  he's going to be running for president. I mean, I guess it's hard to tell if he's being
[2:25:09.520 --> 2:25:13.240]  serious. I can't even imagine this guy. First of all, he's out on the golf course almost
[2:25:13.240 --> 2:25:19.860]  every day. Who isn't jealous out there at Mar-a-Lago in the beautiful weather? So here's
[2:25:19.860 --> 2:25:24.400]  Donald Trump trying to play a round of golf. And it's like, you know, the guy can't even
[2:25:24.400 --> 2:25:30.440]  play a round of golf without the people getting after him in a good way. But you know, he's
[2:25:30.440 --> 2:25:33.280]  got a group of people kind of following him around playing golf. But you know what? He
[2:25:33.280 --> 2:25:37.480]  probably likes it. And the guy's recording him and he's about to tee off and Donald and
[2:25:37.480 --> 2:25:41.920]  he's like, teeing off like he's at the master's like, teeing off the 45th president Donald
[2:25:41.920 --> 2:25:46.840]  Trump. And he goes to 45th and the 47th. So was he being serious? Was he being facetious?
[2:25:46.840 --> 2:25:54.720]  I don't know. But there's the video guys. Cue up the audio here if we got it. First
[2:25:54.720 --> 2:26:03.480]  on tee, 45th president of the United States. 45th and 47th. 47th. Yes. I love that. Mr.
[2:26:03.480 --> 2:26:15.000]  Trump. Legend gentleman. And then he's about to lace one down the middle too. The only
[2:26:15.000 --> 2:26:19.080]  uglier golf swing I've ever seen is Charles Barclays. I think he's pretty boring to be
[2:26:19.080 --> 2:26:24.720]  a middle old. But apparently Trump hits it right down the middle every time. So good for
[2:26:24.720 --> 2:26:31.120]  him. Getting out there playing golf. Pretty jealous. But is that an official announcement?
[2:26:31.120 --> 2:26:36.840]  Well, obviously not. Is that a joke? Was he joking? Is he planning on running? Well,
[2:26:36.840 --> 2:26:42.560]  people are going to be talking about it. But there you go. Trump enjoying a round of golf
[2:26:42.560 --> 2:26:49.280]  with the gallery there. Cheering him on. Can't even play around a golf in private. That's
[2:26:49.280 --> 2:26:57.680]  the life of Donald Trump at this point. Meanwhile, the criminals that tried to frame Donald Trump,
[2:26:57.680 --> 2:27:03.320]  we're learning more about their activity. John Durham says, Department of Justice Watch
[2:27:03.320 --> 2:27:09.920]  Dog slowed a handover info on Alpha Bank investigation. So Durham's getting all this stuff. And now
[2:27:09.920 --> 2:27:15.440]  I think we're starting to have a better idea of why it's taken him so long to reach this
[2:27:15.440 --> 2:27:22.360]  point in his investigation because they haven't been cooperating. And so he's about to conclude
[2:27:22.360 --> 2:27:32.800]  one part of his investigation involving Michael Horowitz, or with Michael Horowitz, but involving
[2:27:32.800 --> 2:27:37.680]  Sussman and other Clinton lawyers. And they're about to move on to the next part. And they
[2:27:37.680 --> 2:27:42.360]  say, oh, wait a second, in the Justice Department, they say, oh, oh, wait a second, we do have
[2:27:42.360 --> 2:27:46.560]  more bank records for you here. We do have more text messages for you here. They could
[2:27:46.560 --> 2:27:49.480]  have turned them over years ago. They never did. And now all of a sudden they're turning
[2:27:49.480 --> 2:27:54.960]  them over. And so people are asking, what did Hillary Clinton know? And when did she
[2:27:54.960 --> 2:27:59.920]  know it? The Russia Gate evidence builds. Yeah, we know Obama illegally spied on Donald
[2:27:59.920 --> 2:28:05.900]  Trump. And we know that they used opposition research paid for by Hillary Clinton as the
[2:28:05.900 --> 2:28:11.480]  premise to do so. Now people are asking the same question that I actually asked. I don't
[2:28:11.480 --> 2:28:17.280]  remember when, but were the stories that they were ledging about Donald Trump actually about
[2:28:17.280 --> 2:28:24.120]  the Bidens? You know, getting peed on by hookers in Russian hotels? Who does that actually
[2:28:24.120 --> 2:28:33.280]  sound like? Hunter Biden? And in fact, it was the New York Times in 2015, when Biden
[2:28:33.280 --> 2:28:38.080]  was thinking about entering the race for president, who wouldn't want Biden to enter
[2:28:38.080 --> 2:28:41.760]  that race? Well, Hillary Clinton. Well, what would they do if they didn't want Biden into
[2:28:41.760 --> 2:28:47.080]  the race? They'd say, we have compromising news on Hunter Biden that you don't want
[2:28:47.080 --> 2:28:51.940]  to get out. And the New York Times even reported on it in 2015. Did they just literally replace
[2:28:51.940 --> 2:28:55.400]  the name Hunter Biden with Donald Trump and use it against Trump? I wouldn't put it past
[2:28:55.400 --> 2:29:04.800]  them. Reset wars. Reset wars has been a great tool. Amazing and eye-opening. It really
[2:29:04.800 --> 2:29:10.720]  dives deeper into yourself and into the bigger picture that doesn't necessarily go across
[2:29:10.720 --> 2:29:16.200]  political lines or religious lines, but about all of us as a human species coming together.
[2:29:16.200 --> 2:29:22.160]  I'm a combat veteran. And I mean, that brought me close to God. But what Alex goes through
