whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:01:49.820 --> 01:01:52.780]   So call Synergy today at 800-557-5555.
[01:01:52.780 --> 01:02:05.580]   Or you can go to our website at 557-5555.info and click on the free evaluation link.
[01:02:05.580 --> 01:02:08.820]   Seven people are reported dead from a car bombing in Baghdad.
[01:02:08.820 --> 01:02:13.620]   A Taliban attack on a key southern town in Afghanistan has reportedly been thwarted with
[01:02:13.620 --> 01:02:15.620]   the help of American air strikes.
[01:02:15.620 --> 01:02:18.300]   Some 60 militants reportedly killed.
[01:02:18.300 --> 01:02:22.740]   Just hours after the United States removed North Korea from a terrorism blacklist, the
[01:02:22.740 --> 01:02:27.460]   North announced it will resume dismantling its main nuclear facilities.
[01:02:27.460 --> 01:02:33.460]   Pyongyang halted its nuclear disablement in mid-August in anger over what it called U.S.
[01:02:33.460 --> 01:02:34.460]   delays.
[01:02:34.460 --> 01:02:38.260]   A Russian spacecraft is on its way to the International Space Station, this time with
[01:02:38.260 --> 01:02:39.900]   another tourist.
[01:02:39.900 --> 01:02:44.340]   American computer game millionaire Richard Garriott reportedly paid 30 million bucks
[01:02:44.340 --> 01:02:45.700]   for the 10-day trip.
[01:02:45.700 --> 01:02:47.220]   Two other people are also aboard.
[01:02:47.220 --> 01:02:52.900]   Lifted off from Kazakhstan today, it is scheduled to dock at the space station on Tuesday.
[01:02:52.900 --> 01:02:55.900]   In the Pacific, Norfolk is now a tropical storm.
[01:02:55.900 --> 01:02:59.220]   Forecasters say it will continue to weaken rapidly after making landfall.
[01:02:59.220 --> 01:03:01.540]   As a category one hurricane earlier this morning.
[01:03:01.540 --> 01:03:04.820]   For news online, log on to IRNnews.com.
[01:03:04.820 --> 01:03:07.340]   Do you suffer from cold sores?
[01:03:07.340 --> 01:03:12.420]   Relieve One Day Cold Sore Symptom Treatment is out to prove how fast it really works.
[01:03:12.420 --> 01:03:17.740]   If you suffer from those nasty sores, try Relieve and find out for yourself if Relieve
[01:03:17.740 --> 01:03:20.180]   works really fast for you.
[01:03:20.180 --> 01:03:23.180]   Relieve is spelled R-E-L-E-E-V.
[01:03:23.180 --> 01:03:26.420]   It's easy to find and is in all major drugstores.
[01:03:26.420 --> 01:03:31.700]   So if you get cold sores, remember to get Relieve now and keep it ready to use the moment
[01:03:31.700 --> 01:03:35.540]   a cold sore attacks.
[01:03:35.540 --> 01:03:40.540]   Fire crews continue to battle a blaze that's burning in the Angeles National Forest near
[01:03:40.540 --> 01:03:42.540]   Lakeview Terrace.
[01:03:42.540 --> 01:03:48.660]   Fire Inspector Paul Hartwell says 750 acres were blackened since the blaze first erupted
[01:03:48.660 --> 01:03:49.860]   early this morning.
[01:03:49.860 --> 01:03:52.740]   He adds afternoon winds may hinder firefighters' efforts.
[01:03:52.740 --> 01:03:57.120]   The winds are supposed to pick up this afternoon into this evening and we're making an aggressive
[01:03:57.120 --> 01:03:58.120]   attack with our aircraft.
[01:03:58.120 --> 01:04:01.860]   Trying to take the punch out ahead of this fire and it's actually looking pretty good
[01:04:01.860 --> 01:04:02.860]   right now.
[01:04:02.860 --> 01:04:06.740]   Over 200 Los Angeles City and County Fire Department crews and the United States Forest
[01:04:06.740 --> 01:04:10.420]   Service firefighters are on the front lines right now.
[01:04:10.420 --> 01:04:14.620]   About 30 homes have been evacuated and there's 5 percent containment.
[01:04:14.620 --> 01:04:18.740]   At least a dozen people have died after a strong earthquake struck Chechnya and other
[01:04:18.740 --> 01:04:21.940]   parts of Russia's Northern Caucasus region early today.
[01:04:21.940 --> 01:04:25.780]   Emergency officials say the quake had a magnitude of 5.3.
[01:04:25.780 --> 01:04:28.100]   The death toll is expected to rise.
[01:04:28.100 --> 01:04:33.120]   On the American political stage, neither John McCain or Barack Obama has any scheduled public
[01:04:33.120 --> 01:04:34.120]   events today.
[01:04:34.120 --> 01:04:35.620]   But their running mates do.
[01:04:35.620 --> 01:04:38.340]   Sarah Palin holding a rally in Ohio.
[01:04:38.340 --> 01:04:44.220]   Joe Biden joins villain Hillary Clinton in a rally in his hometown of Scranton, Pennsylvania.
[01:04:44.220 --> 01:04:48.900]   The attorney for Marine Corporal Cesar Lorian says his client is fighting extradition to
[01:04:48.900 --> 01:04:50.860]   the United States from Mexico.
[01:04:50.860 --> 01:04:54.780]   Lorian was arrested there in April for the murder of pregnant 20-year-old Lance Corporal
[01:04:54.780 --> 01:04:56.020]   Maria Lauterbach.
[01:04:56.020 --> 01:04:59.900]   Her remains were found in his backyard near North Carolina's Camp Lejeune last year.
[01:04:59.900 --> 01:05:04.460]   I'm Pete LaValle, IRN USA Radio News.
[01:05:04.460 --> 01:05:06.580]   High gasoline prices got you down?
[01:05:06.580 --> 01:05:09.460]   Is your vehicle not getting the mileage it used to?
[01:05:09.460 --> 01:05:13.540]   Poor quality gasoline and the addition of ethanol plugs your fuel injectors and slowly
[01:05:13.540 --> 01:05:15.060]   robs fuel economy.
[01:05:15.060 --> 01:05:18.940]   Mechanics charge up to $300 to clean your fuel system.
[01:05:18.940 --> 01:05:19.940]   Save your money.
[01:05:19.940 --> 01:05:24.020]   Add just one bottle of Protect-A-Complete fuel system treatment to clean your fuel system
[01:05:24.020 --> 01:05:29.660]   to a like-new condition in only one tankful and improve your mileage for up to six months.
[01:05:29.660 --> 01:05:31.260]   Safe for all cars.
[01:05:31.260 --> 01:05:35.460]   Protect-A-Complete fuel system cleaner reduces emissions by up to 19%.
[01:05:35.460 --> 01:05:37.580]   And that's something we can all live with.
[01:05:37.580 --> 01:05:43.100]   Order Protect-A-Complete fuel system cleaner today for only $9.95 and receive Protect-A-Synthetic
[01:05:43.100 --> 01:05:44.860]   engine treatment free.
[01:05:44.860 --> 01:05:46.980]   That's a $13.95 value.
[01:05:46.980 --> 01:05:51.540]   Protect-A-Engine treatment also comes with a 200,000 mile limited warranty on your engine.
[01:05:51.540 --> 01:05:54.420]   Order now at oilcompanysecret.com.
[01:05:54.420 --> 01:05:56.700]   That's oilcompanysecret.com.
[01:05:56.700 --> 01:06:00.140]   Or call 888-873-7371.
[01:06:00.140 --> 01:06:03.220]   That's 888-873-7371.
[01:06:03.220 --> 01:06:14.620]   For a talk radio experience like no other.
[01:06:14.620 --> 01:06:17.420]   He stands for truth.
[01:06:17.420 --> 01:06:20.620]   He stands for justice.
[01:06:20.620 --> 01:06:22.620]   He stands for what's right.
[01:06:22.620 --> 01:06:26.500]   This is the Alex Jones Show.
[01:06:26.500 --> 01:06:34.740]   Call Alex now, toll free at 877-590-5525.
[01:06:34.740 --> 01:06:41.020]   Now live from Austin, Texas, here's Alex Jones.
[01:06:41.020 --> 01:06:44.900]   Your calls and a ton of important news on the economy and the unfolding police state
[01:06:44.900 --> 01:06:46.540]   coming up in 30 minutes.
[01:06:46.540 --> 01:06:50.780]   Prominent lawyer and former Deputy Attorney General of Pennsylvania, Phil Berg is our
[01:06:50.780 --> 01:06:53.500]   guest for the next 30 minutes.
[01:06:53.500 --> 01:07:00.780]   And I wanted to get him on because his website, obamacrimes.com, has received about 25 million
[01:07:00.780 --> 01:07:02.500]   visits in the last month or so.
[01:07:02.500 --> 01:07:04.060]   Got international attention.
[01:07:04.060 --> 01:07:08.940]   He, of course, has investigated 9/11, been involved in the 9/11 truth movement.
[01:07:08.940 --> 01:07:14.220]   He's not what you'd call a right winger who has an axe to grind against Barack Obama.
[01:07:14.220 --> 01:07:19.340]   He had the question a few months ago raised to him about Obama not being a full U.S. citizen,
[01:07:19.340 --> 01:07:21.980]   the type that could run for president.
[01:07:21.980 --> 01:07:26.140]   The fact of where was he really born, was he born in Kenya.
[01:07:26.140 --> 01:07:30.780]   Jerome Corzine tried to go out there last week and was detained for a day trying to
[01:07:30.780 --> 01:07:32.100]   investigate that.
[01:07:32.100 --> 01:07:36.580]   Barack Obama has been challenged to release his birth certificate and other documents
[01:07:36.580 --> 01:07:41.340]   and as well as passport data that would prove it one way or the other, and hasn't.
[01:07:41.340 --> 01:07:46.660]   Now other presidential candidates in the past have released this type of material, so that's
[01:07:46.660 --> 01:07:47.660]   what's so suspicious.
[01:07:47.660 --> 01:07:51.420]   And he's got a lawsuit in and a court looking at that right now.
[01:07:51.420 --> 01:07:56.420]   And so to break down why this is so serious, we are joined by Phil Berg.
[01:07:56.420 --> 01:07:57.660]   Mr. Berg, thanks for coming on.
[01:07:57.660 --> 01:07:58.660]   My pleasure, Alex.
[01:07:58.660 --> 01:07:59.660]   Haven't seen you in a while.
[01:07:59.660 --> 01:08:00.660]   Good speaking with you.
[01:08:00.660 --> 01:08:01.660]   Good to have you.
[01:08:01.660 --> 01:08:05.780]   Last time I physically saw you was up in Chicago for a big event we were having up there for
[01:08:05.780 --> 01:08:11.260]   9/11 truth and the 9/11 victim, family member Mrs. Mariani.
[01:08:11.260 --> 01:08:16.460]   Okay, for the audience that isn't aware of this, give them the basic facts we know and
[01:08:16.460 --> 01:08:20.860]   then the big issue that Obama will not disprove this.
[01:08:20.860 --> 01:08:23.860]   And that's why something really is rotten in the state of Denmark.
[01:08:23.860 --> 01:08:26.740]   We know he went to foreign schools, we know he went to Muslim schools.
[01:08:26.740 --> 01:08:28.940]   Not saying that's a bad thing, the point is he's lied about it.
[01:08:28.940 --> 01:08:32.720]   We know his dad was basically a Muslim, we know he was raised in other parts of the world.
[01:08:32.720 --> 01:08:35.180]   His mother was a Marxist-Leninist.
[01:08:35.180 --> 01:08:37.880]   He's connected to all these terrorist groups, there's no doubting it.
[01:08:37.880 --> 01:08:39.220]   He's been caught lying about that.
[01:08:39.220 --> 01:08:41.260]   And there's a question of him even being a citizen.
[01:08:41.260 --> 01:08:45.700]   And why that's important for me is that he's totally compromised then.
[01:08:45.700 --> 01:08:49.420]   Different groups and elements can use that to influence the president and it looks like
[01:08:49.420 --> 01:08:54.820]   right now with him at about 9, 10 points ahead, 7 to 10 points depending on the poll ahead,
[01:08:54.820 --> 01:08:58.220]   he's a little bit less ahead than the Electoral College but still ahead there as well.
[01:08:58.220 --> 01:09:04.260]   And that lead widening, this is more important than ever with the election 25 days away.
[01:09:04.260 --> 01:09:11.860]   Absolutely, and it's a total disgrace that the national media continues to protect Obama,
[01:09:11.860 --> 01:09:12.860]   not vet him.
[01:09:12.860 --> 01:09:16.580]   Now for 20 months, no questions are raised of him.
[01:09:16.580 --> 01:09:21.100]   And I'm doing this because the most important document in our country is the US Constitution.
[01:09:21.100 --> 01:09:25.260]   I'm a lifelong Democrat but I'm pursuing this for the US Constitution.
[01:09:25.260 --> 01:09:29.340]   And just a side note, look what they're doing to Governor Powell, which I could care less,
[01:09:29.340 --> 01:09:30.660]   but look what they're doing to her.
[01:09:30.660 --> 01:09:34.300]   They're ripping her apart, they're going in her closet, under her bed, asking all kinds
[01:09:34.300 --> 01:09:35.300]   of questions.
[01:09:35.300 --> 01:09:38.380]   And if they want to do that, why haven't they done it to Obama?
[01:09:38.380 --> 01:09:43.300]   I mean, I don't get this special mystique around him that they're not doing anything
[01:09:43.300 --> 01:09:45.700]   about it and I think it's a total disgrace.
[01:09:45.700 --> 01:09:50.620]   But what's important here, not only my lawsuit, he has refused to release anything.
[01:09:50.620 --> 01:09:53.140]   He's refused to release his medical records.
[01:09:53.140 --> 01:09:57.580]   He's refused to release his records from Occidental College, from Columbia University, and from
[01:09:57.580 --> 01:09:58.580]   Harvard.
[01:09:58.580 --> 01:10:03.020]   So he's hiding something probably on those applications that might say where he's really
[01:10:03.020 --> 01:10:04.580]   a citizen from.
[01:10:04.580 --> 01:10:10.260]   But my case is that under the US Constitution, there's three qualifications.
[01:10:10.260 --> 01:10:13.580]   Number one, 35 years of age, Obama is.
[01:10:13.580 --> 01:10:17.980]   Number two, you live in the United States for 14 continuous years.
[01:10:17.980 --> 01:10:19.460]   Yes, Obama has.
[01:10:19.460 --> 01:10:22.420]   Number three, you be a natural-born citizen.
[01:10:22.420 --> 01:10:25.180]   We do not believe, well, I don't think he is at all.
[01:10:25.180 --> 01:10:28.380]   I'm 99.99% sure that he's not.
[01:10:28.380 --> 01:10:33.020]   Now, first off, many of your listeners go to vacation, say, in Jamaica or Mexico or
[01:10:33.020 --> 01:10:35.140]   Canada or even to Kenya.
[01:10:35.140 --> 01:10:40.620]   If the mother and father of the child are both citizens of the United States and the
[01:10:40.620 --> 01:10:44.620]   child is born out of the country, the child is considered natural-born when the child
[01:10:44.620 --> 01:10:50.700]   comes back via a United States passport, which they secure at the embassy wherever they are.
[01:10:50.700 --> 01:10:57.060]   However, in this case, we know that his mother is from Kansas, but his father is from Kenya.
[01:10:57.060 --> 01:11:01.260]   So when only one parent is a United States citizen, you look at the law in effect at
[01:11:01.260 --> 01:11:02.260]   that time.
[01:11:02.260 --> 01:11:06.380]   The law in effect at that time states that the mother, or, well, not the mother, whoever
[01:11:06.380 --> 01:11:11.980]   is a United States citizen, must have lived continuously in the United States for 10 years.
[01:11:11.980 --> 01:11:13.380]   His mother did.
[01:11:13.380 --> 01:11:16.700]   But five of those years had to be after the age of 14.
[01:11:16.700 --> 01:11:19.420]   14 and 5 is 19.
[01:11:19.420 --> 01:11:22.060]   She was 18 years of age when she delivered Obama.
[01:11:22.060 --> 01:11:26.860]   So if she delivered Obama where we think in Kenya, the ballgame's over.
[01:11:26.860 --> 01:11:28.660]   You know, he's not a natural-born citizen.
[01:11:28.660 --> 01:11:33.300]   Now, some of your listeners might say, "Oh, that's a little technicality, 18 years, 19
[01:11:33.300 --> 01:11:34.300]   years.
[01:11:34.300 --> 01:11:35.300]   I didn't create the law.
[01:11:35.300 --> 01:11:36.300]   I didn't create the books, Jones.
[01:11:36.300 --> 01:11:37.300]   You didn't create the law.
[01:11:37.300 --> 01:11:38.700]   The law is on the books then.
[01:11:38.700 --> 01:11:40.300]   The law is on the books now.
[01:11:40.300 --> 01:11:44.340]   You have to look at the book, look at the laws, and apply them."
[01:11:44.340 --> 01:11:49.100]   And what's a disgrace here is, like, for instance, Governor Arnold Schwarzenegger from California,
[01:11:49.100 --> 01:11:53.340]   people talked to him about running for president, and he says, "Fine.
[01:11:53.340 --> 01:11:55.580]   Go amend the Constitution."
[01:11:55.580 --> 01:11:59.500]   What happens, Obama, he says, "I don't care about the Constitution," apparently, and yet
[01:11:59.500 --> 01:12:01.420]   he taught constitutional law.
[01:12:01.420 --> 01:12:02.820]   It just doesn't make sense.
[01:12:02.820 --> 01:12:04.660]   Well, what about the constitutional crisis?
[01:12:04.660 --> 01:12:08.420]   If he does get in, this is bound to come out later.
[01:12:08.420 --> 01:12:10.140]   Oh, absolutely.
[01:12:10.140 --> 01:12:13.780]   If he ends up getting elected, and this isn't resolved until later, we're going to have
[01:12:13.780 --> 01:12:16.220]   a constitutional crisis for this reason.
[01:12:16.220 --> 01:12:21.260]   He'll be sitting in the office of president, not being qualified, and world leaders at
[01:12:21.260 --> 01:12:25.380]   this point, because I've talked to people over in England, over in Europe, they're aware
[01:12:25.380 --> 01:12:26.380]   of the situation.
[01:12:26.380 --> 01:12:28.900]   They say 100 percent he was born in Kenya.
[01:12:28.900 --> 01:12:32.460]   Therefore, they're not going to want to deal with him as president.
[01:12:32.460 --> 01:12:35.780]   The only way to get him out of office at that time, you could keep suing him, but we know
[01:12:35.780 --> 01:12:41.220]   that it's very difficult to sue an incumbent president, so the situation would be impeachment.
[01:12:41.220 --> 01:12:45.980]   Well, impeachment is very, very difficult, and especially at that point, they'd have
[01:12:45.980 --> 01:12:48.980]   a Democratic Congress, so there wouldn't be impeachment.
[01:12:48.980 --> 01:12:50.020]   People wouldn't want to deal with him.
[01:12:50.020 --> 01:12:53.660]   Any law, actually, that he signed into effect would really be illegal.
[01:12:53.660 --> 01:12:55.780]   We'd have a real mess on our hands.
[01:12:55.780 --> 01:13:00.860]   And Obama owes an obligation to all the citizens of this country to come clean.
[01:13:00.860 --> 01:13:01.860]   You are or you're not.
[01:13:01.860 --> 01:13:02.860]   And that's the big issue.
[01:13:02.860 --> 01:13:03.860]   Yeah.
[01:13:03.860 --> 01:13:07.140]   I mean, this has become a huge issue in the last few months, thanks to you and others,
[01:13:07.140 --> 01:13:08.140]   and they are stonewalling.
[01:13:08.140 --> 01:13:09.940]   Here's the thing.
[01:13:09.940 --> 01:13:13.660]   I've been saying it on the radio, on show after show, and I'll say it again here.
[01:13:13.660 --> 01:13:21.540]   I challenge to Obama, okay, if I am wrong, prove certified copies of the following documents
[01:13:21.540 --> 01:13:25.260]   to the court, not to me, because I'll explain on his website.
[01:13:25.260 --> 01:13:30.420]   Send us your certified copies of your birth certificate, of any changed birth certificates
[01:13:30.420 --> 01:13:35.060]   thereafter from adoption, an oath of allegiance, which you might have taken, or certificate
[01:13:35.060 --> 01:13:37.700]   of citizenship, and I'll explain that in a minute.
[01:13:37.700 --> 01:13:41.340]   If you show those documents and approve your natural born, I'll close down the case.
[01:13:41.340 --> 01:13:42.840]   I'll walk away.
[01:13:42.840 --> 01:13:43.840]   But he hasn't done it.
[01:13:43.840 --> 01:13:45.980]   And I heard you mention that website.
[01:13:45.980 --> 01:13:51.740]   It's obamacrimes.com, O-B-A-M-A-C-R-I-M-E-S.com.
[01:13:51.740 --> 01:13:53.660]   We opened it up five weeks ago.
[01:13:53.660 --> 01:13:56.660]   As of this morning, we're over 30 million hits.
[01:13:56.660 --> 01:14:01.940]   This is such a hot topic, and I just sent you over a video they did the other day, and
[01:14:01.940 --> 01:14:08.220]   it's on our website at Independence Hall the other day, and already it's up near 150,000
[01:14:08.220 --> 01:14:10.020]   views on it since yesterday.
[01:14:10.020 --> 01:14:14.300]   This is just Obama is putting us into a constitutional crisis.
[01:14:14.300 --> 01:14:16.700]   Now, if you are, show it to us.
[01:14:16.700 --> 01:14:17.980]   If not, what are you hiding?
[01:14:17.980 --> 01:14:24.180]   Now, the thing is, the reason I said the certificate of citizenship, assume for a minute he was
[01:14:24.180 --> 01:14:26.500]   born in Hawaii, which I really doubt.
[01:14:26.500 --> 01:14:31.260]   If he was born in Hawaii, he would have lost his citizenship when he went to Indonesia.
[01:14:31.260 --> 01:14:33.060]   People say, "How could that happen?"
[01:14:33.060 --> 01:14:38.780]   In his book, he states, "My stepfather, after his parents divorced, his mother remarried,
[01:14:38.780 --> 01:14:42.140]   and she married a Lolo Sotoro from Indonesia."
[01:14:42.140 --> 01:14:46.980]   In his book, he says, "My stepfather returned to Indonesia before my mother and I did.
[01:14:46.980 --> 01:14:48.940]   When we returned, I immediately went to school."
[01:14:48.940 --> 01:14:54.300]   Well, in the 1960s, Indonesia was at war, and the only people that had school there
[01:14:54.300 --> 01:14:56.420]   were citizens of Indonesia.
[01:14:56.420 --> 01:14:57.780]   So one of two things happened.
[01:14:57.780 --> 01:15:02.700]   Either his stepfather, Lolo Sotoro, adopted him or acknowledged him.
[01:15:02.700 --> 01:15:03.700]   There's two provisions in the law.
[01:15:03.700 --> 01:15:06.980]   And by the way, it was basically a Muslim dictatorship then, wasn't it?
[01:15:06.980 --> 01:15:07.980]   Yes, it was.
[01:15:07.980 --> 01:15:15.660]   I mean, we got a guy going to a Muslim dictatorship, going to a Muslim school, and Obama will jump
[01:15:15.660 --> 01:15:18.540]   over anything that isn't right, but he will not respond to this.
[01:15:18.540 --> 01:15:21.820]   And I'm not saying if he's a Muslim, that's an evil thing.
[01:15:21.820 --> 01:15:25.460]   The point is, they act like you're a five-headed kook from Planet 12.
[01:15:25.460 --> 01:15:30.020]   If you mention this, this guy, there's evidence all over the place.
[01:15:30.020 --> 01:15:33.260]   Whatever you say to him, he just says, "Oh, it's like no big deal.
[01:15:33.260 --> 01:15:34.660]   Like, air is no big deal, Reverend.
[01:15:34.660 --> 01:15:35.660]   Right?
[01:15:35.660 --> 01:15:36.660]   It's no big deal.
[01:15:36.660 --> 01:15:37.660]   Nothing's a big deal."
[01:15:37.660 --> 01:15:38.660]   Now the PLO's no big deal.
[01:15:38.660 --> 01:15:39.660]   But, you know, interesting.
[01:15:39.660 --> 01:15:42.620]   Let's think back a few years, and I'm sure some of you are listening.
[01:15:42.620 --> 01:15:45.460]   When McGovern was running for president, are we taking a break?
[01:15:45.460 --> 01:15:46.460]   Let's take a break.
[01:15:46.460 --> 01:15:47.460]   Yeah, we're going to take a break.
[01:15:47.460 --> 01:15:48.460]   Okay, I'll be with you.
[01:15:48.460 --> 01:15:49.460]   I'll stay with you.
[01:15:49.460 --> 01:15:50.460]   Absolutely.
[01:15:50.460 --> 01:15:51.460]   Phil Burt, we appreciate you.
[01:15:51.460 --> 01:15:52.460]   ObamaCrimes.com.
[01:15:52.460 --> 01:15:57.180]   Links up on Infowars.com and PrisonPlanet.com about this.
[01:15:57.180 --> 01:16:02.140]   Look, he could easily put all this to bed by releasing the real birth certificate, but
[01:16:02.140 --> 01:16:03.140]   he won't do it.
[01:16:03.140 --> 01:16:04.140]   We'll be right back.
[01:16:04.140 --> 01:16:05.140]   Hello, Ted Anderson.
[01:16:05.140 --> 01:16:08.220]   Listeners of the network are familiar with the Federal Reserve Note and understand the
[01:16:08.220 --> 01:16:09.940]   risks of deficit spending.
[01:16:09.940 --> 01:16:14.140]   Therefore, with catastrophic events, it comes as no surprise that some banks have currently
[01:16:14.140 --> 01:16:17.780]   placed limits on the amount of cash depositors can remove from their accounts.
[01:16:17.780 --> 01:16:22.140]   A fractional reserve system means only a small portion of your deposit is held in reserve
[01:16:22.140 --> 01:16:23.820]   for immediate withdrawal.
[01:16:23.820 --> 01:16:27.780]   Deficit spending will skyrocket through FDIC if the government is forced to insure deposits
[01:16:27.780 --> 01:16:30.620]   during a bank run followed by a depressed economy.
[01:16:30.620 --> 01:16:35.140]   A current effort is underway by the Fed along with other central banks to increase liquidity
[01:16:35.140 --> 01:16:36.140]   for depositors.
[01:16:36.140 --> 01:16:40.580]   However, an increase in money supply without equal expansion and productivity can cause
[01:16:40.580 --> 01:16:41.580]   inflation.
[01:16:41.580 --> 01:16:45.700]   In order to achieve strength and stability, I recommend a conservative portion of all
[01:16:45.700 --> 01:16:49.420]   investments to be calmly repositioned into gold and silver.
[01:16:49.420 --> 01:16:54.140]   While paper investments currently have been driven by debt, gold on its own has held value
[01:16:54.140 --> 01:16:55.940]   for over 6,000 years.
[01:16:55.940 --> 01:16:59.860]   For more information, call 1-800-686-2237.
[01:16:59.860 --> 01:17:00.860]   That's 1-800-686-2237.
[01:17:00.860 --> 01:17:01.860]   Honey, have you seen the remote?
[01:17:01.860 --> 01:17:02.860]   Sweetie, have you seen my car keys?
[01:17:02.860 --> 01:17:03.860]   I can't find my wallet.
[01:17:03.860 --> 01:17:04.860]   Sound familiar?
[01:17:04.860 --> 01:17:05.860]   Why not save time looking for lost things and lose the stress instead?
[01:17:05.860 --> 01:17:06.860]   Introducing our patented Find One, Find All Key Finders, or FOFA XD for short.
[01:17:06.860 --> 01:17:07.860]   Once a FOFA key finder is installed, it's a matter of finding the right key.
[01:17:07.860 --> 01:17:08.860]   It's a matter of finding the right key.
[01:17:08.860 --> 01:17:09.860]   It's a matter of finding the right key.
[01:17:09.860 --> 01:17:10.860]   It's a matter of finding the right key.
[01:17:10.860 --> 01:17:11.860]   It's a matter of finding the right key.
[01:17:11.860 --> 01:17:12.860]   It's a matter of finding the right key.
[01:17:12.860 --> 01:17:19.860]   It's a matter of finding the right key.
[01:17:19.860 --> 01:17:28.860]   It's a matter of finding the right key.
[01:17:28.860 --> 01:17:34.860]   It's a matter of finding the right key.
[01:17:34.860 --> 01:17:40.860]   It's a matter of finding the right key.
[01:17:40.860 --> 01:17:46.860]   It's a matter of finding the right key.
[01:17:46.860 --> 01:17:52.860]   It's a matter of finding the right key.
[01:17:52.860 --> 01:17:58.860]   It's a matter of finding the right key.
[01:17:58.860 --> 01:18:04.860]   It's a matter of finding the right key.
[01:18:04.860 --> 01:18:08.140]   Do you want to pay for the government bailout of Fannie Mae and Freddie Mac?
[01:18:08.140 --> 01:18:09.900]   You may have no choice.
[01:18:09.900 --> 01:18:13.340]   Obviously, taxpayers are on the hook for over $6 trillion.
[01:18:13.340 --> 01:18:17.820]   That's right, trillion dollars in mortgages held by these two corporations.
[01:18:17.820 --> 01:18:21.860]   The part that most people don't realize is that this bailout can have significant adverse
[01:18:21.860 --> 01:18:25.380]   effects on their 401(k)s and IRAs.
[01:18:25.380 --> 01:18:29.180]   Unless you're planning to help pay for this bailout with your personal retirement funds,
[01:18:29.180 --> 01:18:30.180]   you need to act now.
[01:18:30.180 --> 01:18:34.460]   The solution is to fund a self-directed IRA with gold and silver.
[01:18:34.460 --> 01:18:38.260]   Put your retirement money beyond the reach of government financiers today by calling
[01:18:38.260 --> 01:18:42.540]   1-866-323-5665.
[01:18:42.540 --> 01:18:45.540]   Safe-Grow IRAs are just a phone call away.
[01:18:45.540 --> 01:18:49.180]   That's 1-866-323-5665.
[01:18:49.180 --> 01:18:53.180]   Microgym at Midas Resources can help you protect your retirement nest egg.
[01:18:53.180 --> 01:18:58.260]   Get informed and ask for our free report on the unseen fallout of the Fannie Freddie rescue.
[01:18:58.260 --> 01:19:04.340]   Call 1-866-323-5665.
[01:19:04.340 --> 01:19:06.180]   Heart disease is on the rise.
[01:19:06.180 --> 01:19:10.780]   Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected
[01:19:10.780 --> 01:19:13.100]   by you, but the symptoms are there.
[01:19:13.100 --> 01:19:17.980]   Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat
[01:19:17.980 --> 01:19:21.660]   are just a few of these that can alert you that something is wrong.
[01:19:21.660 --> 01:19:26.180]   Hear how heart and body extract is making a difference in thousands of people's lives
[01:19:26.180 --> 01:19:27.180]   across America.
[01:19:27.180 --> 01:19:29.260]   My blood pressure has normalized.
[01:19:29.260 --> 01:19:31.740]   My diabetes has totally improved.
[01:19:31.740 --> 01:19:34.820]   Everyone is telling me now how much healthier I look, and I'm telling everyone how much
[01:19:34.820 --> 01:19:35.820]   healthier I feel.
[01:19:35.820 --> 01:19:38.180]   I recommend heart and body extract to everyone.
[01:19:38.180 --> 01:19:43.700]   Anybody over 40 in the North American continent should be using this product as a preventative
[01:19:43.700 --> 01:19:46.220]   to keep their cardiovascular system healthy.
[01:19:46.220 --> 01:19:51.340]   Order your two-month supply today by calling 1-866-295-5305.
[01:19:51.340 --> 01:19:54.180]   That's 1-866-295-5305.
[01:19:54.180 --> 01:19:57.380]   Or order online at HBextract.com.
[01:19:57.380 --> 01:20:01.820]   Heart and body extract, 1-866-295-5305.
[01:20:01.820 --> 01:20:06.300]   Or HBextract.com.
[01:20:06.300 --> 01:20:22.500]   This is the GCN Radio Network, home to hard-hitting talk radio.
[01:20:22.500 --> 01:20:24.500]   This is a real issue, ladies and gentlemen.
[01:20:24.500 --> 01:20:25.980]   He lived in a Muslim dictatorship.
[01:20:25.980 --> 01:20:29.780]   When basically only Muslims were allowed to go to government schools, it was a Muslim
[01:20:29.780 --> 01:20:33.260]   madrasa.
[01:20:33.260 --> 01:20:34.820]   And I'm sorry.
[01:20:34.820 --> 01:20:38.780]   Why is the first black guy that gets in the position of power to really run for president
[01:20:38.780 --> 01:20:41.100]   in a serious fashion, Barack Obama?
[01:20:41.100 --> 01:20:42.660]   I could care less.
[01:20:42.660 --> 01:20:44.460]   Again, I have no guilt.
[01:20:44.460 --> 01:20:45.460]   I'm a young guy.
[01:20:45.460 --> 01:20:46.460]   I don't care what color you are.
[01:20:46.460 --> 01:20:47.860]   I'm not going to play into that.
[01:20:47.860 --> 01:20:49.740]   I hear all these little abominoid cultists.
[01:20:49.740 --> 01:20:51.900]   I'm not for McCain.
[01:20:51.900 --> 01:20:58.980]   The point is that you're called a conspiracy theorist if you talk about what is admitted
[01:20:58.980 --> 01:20:59.980]   here.
[01:20:59.980 --> 01:21:02.540]   This guy is covering a lot of stuff up.
