whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:35:44.000 --> 01:35:53.000]   Right. I think that police, more than anyone, are trained when it comes to criminal cases, for example, to testify in the right way, if you will.
[01:35:53.000 --> 01:35:58.000]   They are trained how to testify, and they're very good at testifying because that's what they do.
[01:35:58.000 --> 01:36:03.000]   So when something like this occurs, they're very smooth. They're very smooth in how they talk about it.
[01:36:03.000 --> 01:36:09.000]   And what's very disturbing to me, and I know you talk a lot about this, is when you talk about media,
[01:36:09.000 --> 01:36:18.000]   the mainstream media's main source for most stories is police. It's a lot of criminal stories. It's a lot of stuff that sells.
[01:36:18.000 --> 01:36:25.000]   So they have these connections in the police department. And in order to have connections, in order to have Chief Acevedo call you back,
[01:36:25.000 --> 01:36:29.000]   you cannot expose them for what they're doing.
[01:36:29.000 --> 01:36:34.000]   I got to be fair to Art Acevedo, and I know there's always that access issue that's well known.
[01:36:34.000 --> 01:36:38.000]   He does actually come down here, even though I give him pretty hard interviews.
[01:36:38.000 --> 01:36:45.000]   But he's unlike a lot of other police chiefs. But I know sometimes when other media does do critical pieces, he doesn't talk to them again.
[01:36:45.000 --> 01:36:50.000]   I guess he talks to me because it's part of his outreach or whatever. I mean, he is a slick little devil, isn't he?
[01:36:50.000 --> 01:36:53.000]   He's very slick. He's very good at the media.
[01:36:53.000 --> 01:37:00.000]   Stuff like they have the deputy mayor say, well, once we register your guns, we are going to confiscate them.
[01:37:00.000 --> 01:37:04.000]   And then people push our guys and yell at them, the pro-gun guys.
[01:37:04.000 --> 01:37:07.000]   And then when he was in there, he goes, well, your guys were cussing.
[01:37:07.000 --> 01:37:11.000]   And I went back and looked at the video. Our guys aren't cussing. It's the anti-gun people.
[01:37:11.000 --> 01:37:16.000]   My only point is, is that he really is slick because to him it's just like winning. You know what I mean?
[01:37:16.000 --> 01:37:18.000]   He'll just throw out whatever BS he has.
[01:37:18.000 --> 01:37:26.000]   He's very slick. And I think the broader issue is and people need to realize when they hear stories from the media, the media is getting the stories from the police.
[01:37:26.000 --> 01:37:29.000]   They do not want to burn those bridges. So when something like this.
[01:37:29.000 --> 01:37:37.000]   Well, I'll say instinctively mainstream media just grovels regardless and just takes whatever they say and then even dolls it up.
[01:37:37.000 --> 01:37:43.000]   I mean, I've worked in radio, in TV, and I've watched the groveling behind the scenes to people in uniform.
[01:37:43.000 --> 01:37:53.000]   I mean, I sat through I handled a trial last year where the way the media covered it, even when the evidence was clear in a courtroom, they just kept repeating the party line.
[01:37:53.000 --> 01:37:58.000]   The issue in this case was whether a police officer got hit by a car and they opened fire into this car.
[01:37:58.000 --> 01:38:02.000]   The evidence was clear that the officer was never hit by a car.
[01:38:02.000 --> 01:38:05.000]   Clear as can be. Even the defense law admitted that.
[01:38:05.000 --> 01:38:09.000]   But yet the media from day one just repeated what the police said.
[01:38:09.000 --> 01:38:15.000]   He was hit by a car. He was hit by a car. And it's just this reflexive. Oh, if the police say it, it must be true.
[01:38:15.000 --> 01:38:21.000]   And that's why this case is so powerful, because they said initially, no, he was fighting. No, he was fighting.
[01:38:21.000 --> 01:38:25.000]   Well, thank God we have video. The video doesn't lie. He wasn't fighting.
[01:38:25.000 --> 01:38:31.000]   What about Jackson case? The Jackson case is a case where that's your case, too.
[01:38:31.000 --> 01:38:40.000]   And that's a case where there was a bank robbery. The bank was shut down. Six hours later, Larry Jackson, Jr. came to the bank.
[01:38:40.000 --> 01:38:43.000]   They were looking for a white guy, right? They were looking for a black guy. Shows up. Right.
[01:38:43.000 --> 01:38:55.000]   And this must be him. Charles Kleiner came out. Larry ran in Kleiner, commandeered, commandeered a civilian vehicle and told this woman, drive, drive.
[01:38:55.000 --> 01:39:01.000]   Chase this young man down, saw him under a bridge, went under the bridge with him and shot him in the back of the head.
[01:39:01.000 --> 01:39:05.000]   He subsequently claimed it was an accident. And before Chief Acevedo.
[01:39:05.000 --> 01:39:09.000]   Well, at least that sounds more honest than a lot of times. At least he admitted he shot him.
[01:39:09.000 --> 01:39:14.000]   I mean, usually they say he pulled out a lightsaber. Right. And so but we look at it. This was murder.
[01:39:14.000 --> 01:39:19.000]   You know, why has he not been arrested at this point? And so that's going before the grand jury in a few weeks.
[01:39:19.000 --> 01:39:25.000]   And people would say, well, why did this guy run? I mean, I'm getting the point of the state. Police said, get out.
[01:39:25.000 --> 01:39:29.000]   We're going to stick our fingers in your rear end. I might run. I mean, I don't want to be raped.
[01:39:29.000 --> 01:39:35.000]   I mean, I'm starting to I mean, it is kind of scary now. So people do run. I mean, they're scared.
[01:39:35.000 --> 01:39:39.000]   Well, that's look at that woman in D.C. She ran into a checkpoint, a drill with army.
[01:39:39.000 --> 01:39:44.000]   We now learn, right. She ran, barely hit a cone, one of those barrels. They chased her down and killed her. Right.
[01:39:44.000 --> 01:39:50.000]   Well, she had a reason to run. Well, and that's on the Nowy case, for example, when he's in the nurse's office,
[01:39:50.000 --> 01:39:55.000]   there's some claims that he was screaming, crying and then apologizing.
[01:39:55.000 --> 01:39:59.000]   And they've jumped on this. Oh, you know, look, we we were right.
[01:39:59.000 --> 01:40:02.000]   Well, first of all, we don't know if he actually was apologizing. People always beg for their lives.
[01:40:02.000 --> 01:40:07.000]   What would you do if the government has just attacked you and you've sustained a traumatic brain injury?
[01:40:07.000 --> 01:40:10.000]   He was scared. Well, that's what Kelly Thomas does. He goes, I'm sorry, please.
[01:40:10.000 --> 01:40:17.000]   Whatever you say, daddy, God, daddy, daddy, daddy, daddy, daddy, daddy.
[01:40:17.000 --> 01:40:22.000]   I mean, you have someone with a bad story who's coming after you and, you know,
[01:40:22.000 --> 01:40:27.000]   like a psychopath torturing some kid to death in a in a dungeon and the kids saying they're sorry.
[01:40:27.000 --> 01:40:32.000]   And the psychopath goes, see, you are bad. Here's the pliers. I'm sorry. Go ahead.
[01:40:32.000 --> 01:40:35.000]   No, I think that these are very scary situations for people.
[01:40:35.000 --> 01:40:40.000]   And it goes back to I think people need to be very skeptical of when the government does this.
[01:40:40.000 --> 01:40:43.000]   They are. Well, yeah. When people grovel to government, you get Nazi Germany.
[01:40:43.000 --> 01:40:51.000]   This isn't the American way. I mean, we had cases out in the Old West where you have corrupt sheriffs doing stuff like this and they'd overthrow them.
[01:40:51.000 --> 01:40:54.000]   Right. Since when did America become about groveling to government?
[01:40:54.000 --> 01:40:59.000]   I think that one of the big problems in these cases is the police are very protected by immunity laws.
[01:40:59.000 --> 01:41:03.000]   It is very difficult to bring a federal civil rights. They didn't used to have all this immunity.
[01:41:03.000 --> 01:41:08.000]   Absolutely not. And the immunity gets worse and worse. And what immunity means is they can't be sued.
[01:41:08.000 --> 01:41:11.000]   You can't sue your government in a lot of these situations.
[01:41:11.000 --> 01:41:16.000]   And when you sue the government, they have about 50 different ways they can get the case kicked out of court.
[01:41:16.000 --> 01:41:19.000]   And again, that's the government controlling the game here.
[01:41:19.000 --> 01:41:23.000]   And listen, it's so bad that I haven't told the story yet. I'm not supposed to.
[01:41:23.000 --> 01:41:25.000]   It's about to become a federal case. Maybe I should get you involved.
[01:41:25.000 --> 01:41:34.000]   But we have an old piece of property. And like in the 40s, we traded a piece of property on one end that was rural for a piece of property on the road.
[01:41:34.000 --> 01:41:40.000]   These people just disregarded it, kind of took it back over. My grandfather kicked the people off.
[01:41:40.000 --> 01:41:46.000]   Now their grandson is a sheriff's deputy in East Texas.
[01:41:46.000 --> 01:41:49.000]   This is on record and ended up getting caught the second time on tape.
[01:41:49.000 --> 01:41:55.000]   Showed up during deer season with guns. It's like 40 acres out of thousands. No, it's 100 acres out of thousands.
[01:41:55.000 --> 01:41:58.000]   Pointing guns at people saying, get off the property. It's mine.
[01:41:58.000 --> 01:42:03.000]   Total racketeering, total official oppression, civil rights violation.
[01:42:03.000 --> 01:42:10.000]   He's been told by a court before not to come on the property and lost in another court case, even though it's been 60 years or something.
[01:42:10.000 --> 01:42:15.000]   Been adjudicated multiple times and then did it again and was caught on tape.
[01:42:15.000 --> 01:42:20.000]   And the local sheriff's department will not do anything about their own deputy.
[01:42:20.000 --> 01:42:23.000]   These people are literally God above the law. That's how a lot of them think.
[01:42:23.000 --> 01:42:27.000]   I mean, a lot of them are very well. They better hope I'm never there when they're pointing guns at people because I've had enough.
[01:42:27.000 --> 01:42:31.000]   I think that these fears that people have people like yourself to talk about it.
[01:42:31.000 --> 01:42:37.000]   I think they're very real. I think that it's not just the I will not take my children on our own property now to hunt.
[01:42:37.000 --> 01:42:48.000]   Because if this guy comes around and literally points guns at people and says, leave, comes over fences, drove a police car down gullies that I will not take a four wheel drive in.
[01:42:48.000 --> 01:42:53.000]   Right. This is how mentally insane these people are literally on a power mad trip.
[01:42:53.000 --> 01:43:03.000]   And the problem is, is that even though they can represent the minority of police officers, they are not held to be accountable for what they do.
[01:43:03.000 --> 01:43:10.000]   The police will circle the wagons like in this case, say, oh, he had to do what he had to do. He was being threatened when he wasn't.
[01:43:10.000 --> 01:43:15.000]   Well, there's another entrance where he'd have to go like two miles away to get where he wanted to go.
[01:43:15.000 --> 01:43:19.000]   So he drove it through and took it down into a creek bottom.
[01:43:19.000 --> 01:43:24.000]   I'm not exaggerating that you can barely take a jeep through and got the police car, the sheriff's car.
[01:43:24.000 --> 01:43:32.000]   This is in Freestone County all the way through and up the gully and got in no trouble.
[01:43:32.000 --> 01:43:36.000]   And then pulled guns on hunters. Right.
[01:43:36.000 --> 01:43:40.000]   With his family member who's not a cop with a gun.
[01:43:40.000 --> 01:43:45.000]   I get calls from people that tell me similar stories. And when you realize you don't have a case, not saying you don't.
[01:43:45.000 --> 01:43:48.000]   But when people I realize I advise there's no case because of him.
[01:43:48.000 --> 01:43:50.000]   You know, it's going to go federal. Yeah, we've got a case.
[01:43:50.000 --> 01:43:55.000]   What's interesting is that what you tell them are the people, the citizens will say, I'm going to call internal affairs.
[01:43:55.000 --> 01:43:58.000]   I mean, internal affairs is not going to do a single thing.
[01:43:58.000 --> 01:44:03.000]   You have a problem with the Austin Police Department. You call internal affairs. It's going to go into a file.
[01:44:03.000 --> 01:44:09.000]   You'll never hear from them again. I mean, that's how bad it's become that even when internal affairs does something.
[01:44:09.000 --> 01:44:11.000]   We've seen this in some cases I've handled in Austin.
[01:44:11.000 --> 01:44:15.000]   The chief doesn't follow what internal affairs wants. The chief is going to make his own decision.
[01:44:15.000 --> 01:44:18.000]   And so I think that the problem is one of arrogance.
[01:44:18.000 --> 01:44:21.000]   It's one of they feel they can do whatever they want.
[01:44:21.000 --> 01:44:24.000]   They will not be held accountable. And what happens is things like this.
[01:44:24.000 --> 01:44:29.000]   Innocent young children get very seriously hurt for the rest of their life.
[01:44:29.000 --> 01:44:36.000]   Well, I'm not a star lawyer like you, but what I've seen in the cases that win, you just show they were acting outside their capacity that they've lied.
[01:44:36.000 --> 01:44:39.000]   You go out to the school for not rendering the aid for two hours.
[01:44:39.000 --> 01:44:43.000]   I mean, you know what to do. Fire torpedoes on every front. You're going to sink them.
[01:44:43.000 --> 01:44:47.000]   Right. Well, it's going to be a tough case, but we're very confident we can prevail.
[01:44:47.000 --> 01:44:50.000]   Are you going to later probably go after the fact they didn't render care?
[01:44:50.000 --> 01:44:52.000]   Absolutely. We sued the school district as well.
[01:44:52.000 --> 01:44:54.000]   I knew that. But I mean, I mean, you got them right there.
[01:44:54.000 --> 01:45:00.000]   Well, it's going to be like I said, I am certain there were a lot of emails that were sent in the 24 hours after this.
[01:45:00.000 --> 01:45:03.000]   A lot of communication. The cover up is proof of the crime.
[01:45:03.000 --> 01:45:07.000]   We will get all of that evidence and we will see what's there.
[01:45:07.000 --> 01:45:10.000]   Now, let me say this about the Austin police.
[01:45:10.000 --> 01:45:13.000]   I've been all over the country and overall they seem nice and professional.
[01:45:13.000 --> 01:45:18.000]   Most of my run into compared to some of the other cities I've been in where the police are downright scary.
[01:45:18.000 --> 01:45:19.000]   I totally agree with that.
[01:45:19.000 --> 01:45:25.000]   The Houston police are downright scary. And I've handled cases in Chicago and that's just a different level of policing.
[01:45:25.000 --> 01:45:29.000]   Oh, yeah. I mean, the cops there one time I was filming on the street and they said, don't do that.
[01:45:29.000 --> 01:45:34.000]   And normally I'd argue and I could tell that these cops were not like wimps, like acting like they were going to hurt me.
[01:45:34.000 --> 01:45:37.000]   They were looking at me like these detectives and they were going to really hurt me. Right.
[01:45:37.000 --> 01:45:40.000]   And they were looking at me. Listen, don't do it again.
[01:45:40.000 --> 01:45:45.000]   And they didn't say anything else. They were like, I could tell that they were criminals. Right.
[01:45:45.000 --> 01:45:51.000]   And I was like, wow. And that's I do feel that about the Austin police. I think overall compared to other departments, they're good.
[01:45:51.000 --> 01:45:57.000]   But when things happen that are bad, they have an inability to admit they did wrong. And that's the problem.
[01:45:57.000 --> 01:46:01.000]   And they've got Mr. Slick. I mean, he is unbelievable. He's very good. He's very good.
[01:46:01.000 --> 01:46:09.000]   And that's what the city council wants. They put it all on his hands to go talk to the media and schmooze the media and sell the public on a certain narrative.
[01:46:09.000 --> 01:46:13.000]   And so that'll be curious what happens on this. Well, I mean, here's the deal.
[01:46:13.000 --> 01:46:18.000]   I don't want the police killing my kids sometime if they mouth off. I mean, it's scary.
[01:46:18.000 --> 01:46:23.000]   And that's that's a good point. You know, when you put police officers in a high school, it's high school.
[01:46:23.000 --> 01:46:27.000]   Things are going to happen in the halls of a high school, such as a fight between two girls.
[01:46:27.000 --> 01:46:36.000]   I mean, I got in fights with my coaches and stuff or they, you know, and then they were they were so macho, you know, they wouldn't like press charges on me because they grabbed me.
[01:46:36.000 --> 01:46:39.000]   And then I elbowed them. So they punched me in the head and then I punched them.
[01:46:39.000 --> 01:46:44.000]   My dad didn't go after them because I had a big black eye from the coach. Right. I mean, it's just disgusting.
[01:46:44.000 --> 01:46:50.000]   I think I would've been killed probably. And that's the scary thing. We're not talking that this case occurred on the dark streets at 3 a.m.
[01:46:50.000 --> 01:46:57.000]   This was a well-lit high school hallway at 1030 in the morning on a Wednesday. It's high school. Why are you tasing a child?
[01:46:57.000 --> 01:47:00.000]   Rivera did a good job. Pulled the girl off. He was. You see his body language.
[01:47:00.000 --> 01:47:03.000]   The cops put their hand on him, push him over here. They just kill him.
[01:47:03.000 --> 01:47:09.000]   I've tried to kill him. Right. And trust me, it was a life or death situation for a while after this occurred.
[01:47:09.000 --> 01:47:13.000]   I mean, he was very close to death and he's going to have to deal with the traumatic brain injury the rest of his life.
[01:47:13.000 --> 01:47:17.000]   For what? For what? It's completely unjustified in every regard.
[01:47:17.000 --> 01:47:23.000]   Well, I mean, do the police want their kids being treated like this? That's the golden rule. Treat people like you want to be treated.
[01:47:23.000 --> 01:47:27.000]   You want to have a macho tough guy position like a cop. Don't be scared.
[01:47:27.000 --> 01:47:32.000]   Literally wetting yourself or like an attack dog ready to attack everybody out there.
[01:47:32.000 --> 01:47:38.000]   Right. I mean, you'll be like an American bulldog. That's not aggressive. It's not mean unless you attack it. Then it's vicious.
[01:47:38.000 --> 01:47:43.000]   You need to be manly like Matt Dillon and not just go around attacking innocent people.
[01:47:43.000 --> 01:47:48.000]   You're supposed to fight real thugs. But instead, most police I know take Travis County.
[01:47:48.000 --> 01:47:52.000]   They're completely scared of like the real motorcycle gangs, the real drug dealers. Right.
[01:47:52.000 --> 01:47:57.000]   The banditos, the police don't dare mess with banditos. I think. I mean, it's pathetic, but they'll kill little kids.
[01:47:57.000 --> 01:48:04.000]   Well, I think that it's it's a very big problem. And the truth of the matter is, is most officers go through their career, never pull a taser.
[01:48:04.000 --> 01:48:13.000]   They never pull their gun. It's when it happens. And then they kill someone who is innocent or seriously hurt someone who's innocent and then start lying about what happened.
[01:48:13.000 --> 01:48:19.000]   And then you're right. Rally around this. Will we protect and serve? We're good people. You need to support us.
[01:48:19.000 --> 01:48:25.000]   It's like, look, I support the police. But just like in any industry, if you do wrong, you should be held accountable. And that's the big problem here.
[01:48:25.000 --> 01:48:30.000]   Well, it will be their undoing and the whole authoritarian regime's arrogance because they're just with rubber meets the road.
[01:48:30.000 --> 01:48:34.000]   The establishment wants this attitude and police should realize this is going to discredit them.
[01:48:34.000 --> 01:48:39.000]   They've got to stop this or they'll become like police in third world countries who are the plague.
[01:48:39.000 --> 01:48:44.000]   Listen, Attorney Adam Lowy, thank you so much. Plug your website for folks that want to learn more.
[01:48:44.000 --> 01:48:52.000]   My website's Lowy firm dot com L O E W Y firm dot com. And I handle these civil rights cases and personal injury cases.
[01:48:52.000 --> 01:48:58.000]   Thanks for coming in, buddy. Have you ever been threatened over what you do? No, no. But I'm careful. All right, buddy. Take care.
[01:48:58.000 --> 01:49:03.000]   Thanks. All right. Thank you so much. All right, ladies and gentlemen. Well, there goes that interview.
[01:49:03.000 --> 01:49:10.000]   We're going to go to break and come back with more news. And then we're going to have open phones in the third hour interspersed with all this news.
[01:49:10.000 --> 01:49:15.000]   I haven't gotten to yet. Just briefly here before we go to break. This is Lister supported broadcast.
[01:49:15.000 --> 01:49:26.000]   You know, most of the sponsors you hear of the network sponsors that doesn't fund our operation, but funds us or the sponsors you hear me endorse here on air like my Patriot supply dot com forward slash Alex.
[01:49:26.000 --> 01:49:31.000]   The best horrible foods out there, non GMO, organic whole nine yards.
[01:49:31.000 --> 01:49:36.000]   They've got such high quality products there on their site. It's where I get my storable foods.
[01:49:36.000 --> 01:49:46.000]   My Patriot supply dot com forward slash Alex. Or if you go to the top of my Patriot supply dot com forward slash Alex, you give a call. Eight six six two two nine zero nine two seven.
[01:49:46.000 --> 01:50:01.000]   Now, also, don't forget that we have info wars life dot com and info wars life dot com has the proprietary supplements that we've developed with Dr. Group and others.
[01:50:01.000 --> 01:50:09.000]   That are absolutely incredible, and you've heard the rave reviews from listeners unsolicited to the point of it almost being annoying, though I say, God bless you.
[01:50:09.000 --> 01:50:14.000]   This is real iodine. It turns blue purple on paper, not black, like bound garbage iodine.
[01:50:14.000 --> 01:50:18.000]   You still need, but your body can't really absorb it like the real nice and I don't.
[01:50:18.000 --> 01:50:23.000]   This is proprietary at survival shield from Info Wars Life Info Wars Life dot com.
[01:50:23.000 --> 01:50:28.000]   We also have the double sized bottle of fluoride shield. It's our best deal out there.
[01:50:28.000 --> 01:50:33.000]   It helps take the floor out of the body. Protect the thyroid has five ingredients with the nice and Iodine.
[01:50:33.000 --> 01:50:36.000]   They can be taken together, but talk to your physician if you have any issues.
[01:50:36.000 --> 01:50:44.000]   Fluoride shield Info Wars Life dot com or eight eight eight two five three three one three nine.
[01:50:44.000 --> 01:50:47.000]   And your purchase regardless supports the broadcast.
[01:50:47.000 --> 01:50:54.000]   So take the challenge at the Super Mel Vitality, the fluoride shield, the survival shield, the leg of America, Chiapas organic coffee.
[01:50:54.000 --> 01:50:59.000]   Try it out if you don't love it. I'll be absolutely amazed. The reviews have been stellar.
[01:50:59.000 --> 01:51:01.000]   Thank you for your support. We'll be back.
[01:51:01.000 --> 01:51:08.000]   Nobel Prize winner Alexis Carroll, cell biology researcher, discovered a detoxified and nurse cell lives in a state of eternal youth.
[01:51:08.000 --> 01:51:13.000]   Clean cells will result in improved energy, mood, blood sugar, liver function and skin health.
[01:51:13.000 --> 01:51:22.000]   Also, you can lose fat and keep or gain muscle and reduce or eliminate inflammation and more to discover how to detoxify and nourish the 100 trillion cells of your body.
[01:51:22.000 --> 01:51:26.000]   Call this free recorded message at eight six six eight four four ten forty seven.
[01:51:26.000 --> 01:51:30.000]   That's eight six six eight four four ten forty seven.
[01:51:30.000 --> 01:51:37.000]   Do you know about the NSA loophole or maybe you think your law abiding ways are too boring for them to care about you?
[01:51:37.000 --> 01:51:48.000]   Tell that to the Virginia farmer who was audited by the IRS because of her Tea Party activities or the Texas man who woke up to a SWAT team raid because of online comments he had made about his gun collection.
[01:51:48.000 --> 01:51:52.000]   No, God fearing Americans like you are in the crosshairs.
[01:51:52.000 --> 01:51:57.000]   Learn how to drop off the government's radar and get off the grid at privacy lockdown dot com.
[01:51:57.000 --> 01:52:00.000]   That's privacy lockdown dot com.
[01:52:00.000 --> 01:52:04.000]   Clean water at home. Clean water at the office. Clean water on the go.
[01:52:04.000 --> 01:52:10.000]   The Berkey guy has a Berkey water filtration model for anywhere you are and one that fits any budget.
[01:52:10.000 --> 01:52:15.000]   Thousands of satisfied customers can't be wrong for free shipping within the US.
[01:52:15.000 --> 01:52:21.000]   Go to go Berkey dot com or call eight seven seven eight eight six three six five three.
[01:52:21.000 --> 01:52:25.000]   That's eight seven seven eight eight six three six five three.
[01:52:25.000 --> 01:52:28.000]   Helping thousands prepare since 2005.
[01:52:28.000 --> 01:52:30.000]   Go Berkey dot com.
[01:52:30.000 --> 01:52:37.000]   Silver has always been nature's very own antibiotic and only one system allows you to generate an endless supply of natural silver solutions.
[01:52:37.000 --> 01:52:38.000]   Silver lungs dot com.
[01:52:38.000 --> 01:52:41.000]   You'll find no wild claims or pseudoscience.
[01:52:41.000 --> 01:52:44.000]   Just a lifetime of nano sized pure silver solutions.
[01:52:44.000 --> 01:52:46.000]   The silver lungs generator allows you to make your own.
[01:52:46.000 --> 01:52:48.000]   So stop paying for silver solutions.
[01:52:48.000 --> 01:52:54.000]   The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[01:52:54.000 --> 01:52:58.000]   See the silver lungs generator and lung delivery system at silver lungs dot com.
[01:52:58.000 --> 01:53:01.000]   That's silver lungs dot com.
[01:53:01.000 --> 01:53:08.000]   What if you could shift into a parallel universe right now and be the solution to any problem you're facing?
[01:53:08.000 --> 01:53:16.000]   I'm Matthew David Hurtado, CEO of RNA Drops and author of Misfit to Millions based on my true life story.
[01:53:16.000 --> 01:53:21.000]   Four years ago I was dying with PTSD, Lyme's disease and virtually homeless.
[01:53:21.000 --> 01:53:29.000]   Ion and the RNA Drops gave me a new life, new DNA and the power to become a millionaire in just a few short years.
[01:53:29.000 --> 01:53:32.000]   I want to pay that forward to you.
[01:53:32.000 --> 01:53:40.000]   Get a copy of my book Misfit to Millions and I'll give you a free bottle of the RNA Drops, the product that saved my life.
[01:53:40.000 --> 01:53:47.000]   I've got $199 in free bonus gifts for the first 200 people that go to Misfit to Millions dot com.
[01:53:47.000 --> 01:53:54.000]   That's M-I-S-F-I-T-T-O millions dot com or call 888-550-8231.
[01:53:54.000 --> 01:53:57.000]   That's 888-550-8231.
[01:53:57.000 --> 01:53:59.000]   Take your power back.
[01:54:01.000 --> 01:54:08.000]   [Music]
[01:54:08.000 --> 01:54:12.000]   He's pounding down, loaded up and trucking.
[01:54:12.000 --> 01:54:15.000]   Are we going to do what they say can't be done?
[01:54:15.000 --> 01:54:20.000]   We've got a long way to go and a short time to get there.
[01:54:20.000 --> 01:54:24.000]   Time to use power just like old bands that run.
[01:54:24.000 --> 01:54:28.000]   Keep your foot hard on the pedal, son, never mind them brakes.
[01:54:28.000 --> 01:54:31.000]   Let it all hang out 'cause we gotta run to big.
[01:54:31.000 --> 01:54:36.000]   The boys are thirsty in Atlanta and there's beer in Texarkana.
[01:54:36.000 --> 01:54:39.000]   And we'll bring it back no matter what it takes.
[01:54:39.000 --> 01:54:42.000]   He's pounding down, he's pounding down.
[01:54:42.000 --> 01:54:44.000]   Loaded up and trucking.
[01:54:44.000 --> 01:54:47.000]   Are we going to do what they say can't be done?
[01:54:47.000 --> 01:54:52.000]   We've got a long way to go and a short time to get there.
[01:54:52.000 --> 01:54:55.000]   Time to use power just like old bands that run.
[01:54:55.000 --> 01:54:58.000]   He's pounding down, he's pounding down.
[01:54:58.000 --> 01:55:01.000]   [Music]
[01:55:01.000 --> 01:55:04.000]   He's pounding down, he's pounding down.
[01:55:04.000 --> 01:55:07.000]   [Music]
[01:55:07.000 --> 01:55:10.000]   He's pounding down, he's pounding down.
[01:55:10.000 --> 01:55:13.000]   [Music]
[01:55:13.000 --> 01:55:16.000]   He's pounding down, he's pounding down.
[01:55:16.000 --> 01:55:19.000]   [Music]
[01:55:19.000 --> 01:55:22.000]   He's pounding down, he's pounding down.
[01:55:22.000 --> 01:55:26.000]   And just how good old-fashioned American culture is,
[01:55:26.000 --> 01:55:29.000]   everybody would just leave their wallets and their purses.
[01:55:29.000 --> 01:55:31.000]   There's no surveillance cameras.
[01:55:31.000 --> 01:55:33.000]   Just leave them all over their tables.
[01:55:33.000 --> 01:55:37.000]   And the place was about 80% full of folks dancing.
[01:55:37.000 --> 01:55:43.000]   And it's where George Strait got his start and those ceilings falling in.
[01:55:43.000 --> 01:55:45.000]   And nobody steals anything.
[01:55:45.000 --> 01:55:48.000]   Because everybody is in to not being a criminal.
[01:55:48.000 --> 01:55:50.000]   Everybody's in to being honorable.
[01:55:50.000 --> 01:55:53.000]   Everybody's in to being somebody you can trust.
[01:55:53.000 --> 01:55:56.000]   And I tell you, that's what life is all about.
[01:55:56.000 --> 01:56:03.000]   And, you know, growing up, I'd kind of get irritated by people that were all hat and no cattle and all that stuff.
[01:56:03.000 --> 01:56:08.000]   But at least they're trying to mimic what's left of that old culture that my grandfathers were part of,
[01:56:08.000 --> 01:56:10.000]   that their grandfathers were part of.
[01:56:10.000 --> 01:56:17.000]   And it's just such a good culture compared to the culture we've got now.
[01:56:17.000 --> 01:56:20.000]   And that's why the whole system, Hollywood, you name it,
[01:56:20.000 --> 01:56:28.000]   Bill Maher attacks country music, attacks country people, attacks Duck Dynasty, attacks it all.
[01:56:28.000 --> 01:56:36.000]   Because the idea of rural communities, rugged individuals, people out west, I don't care,
[01:56:36.000 --> 01:56:43.000]   folks all over this land, that's what threatens them.
[01:56:43.000 --> 01:56:45.000]   That's what they want to stop.
[01:56:45.000 --> 01:56:48.000]   Speaking of police, I barely plugged this, so I'm going to plug it now.
[01:56:48.000 --> 01:56:52.000]   We sell the magazine at cost in bulk.
[01:56:52.000 --> 01:56:56.000]   And the current InfoWars February edition has yours truly, Alex Jones,
[01:56:56.000 --> 01:57:02.000]   dressed up in a riot police uniform with a halo over my head, but the shadow is of the devil.
[01:57:02.000 --> 01:57:08.000]   And I came up with this basic design, Molly Rogers did the great photo shopping.
[01:57:08.000 --> 01:57:10.000]   But the point is, people say, what does it mean?
[01:57:10.000 --> 01:57:13.000]   Well, it means that anybody could be a cop.
[01:57:13.000 --> 01:57:15.000]   A cop could be a good guy, he could be a bad guy.
[01:57:15.000 --> 01:57:18.000]   But it's all about the federalization, globalization of police.
[01:57:18.000 --> 01:57:20.000]   This is the police issue.
[01:57:20.000 --> 01:57:25.000]   It's got a bunch of other articles in it, but it's really designed to get police to think about
[01:57:25.000 --> 01:57:27.000]   the different roles they could be in.
[01:57:27.000 --> 01:57:32.000]   The oath of office, the future cop, Utah police obtain grenade launchers,
[01:57:32.000 --> 01:57:36.000]   cop gives homeless man boots, officer friendly versus the police state.
[01:57:36.000 --> 01:57:38.000]   Good cops are out there.
[01:57:38.000 --> 01:57:40.000]   We've got examples of good cops.
[01:57:40.000 --> 01:57:45.000]   The state tank, Boehner criticized on Facebook and showing everybody revolted against him.
[01:57:45.000 --> 01:57:49.000]   DHS gives Muslim Brotherhood VIP pass, an expansion on that article.
[01:57:49.000 --> 01:57:53.000]   Anti-gun, Michael Bloomberg as defense secretary.
[01:57:53.000 --> 01:57:56.000]   County sheriff stand up for second amendment.
[01:57:56.000 --> 01:57:58.000]   Hypocritical Texas DPS.
[01:57:58.000 --> 01:58:01.000]   Obama plans to rule by executive order.
[01:58:01.000 --> 01:58:03.000]   Police beat elderly deaf man.
[01:58:03.000 --> 01:58:05.000]   Appalachian war zone.
[01:58:05.000 --> 01:58:06.000]   It just goes on and on.
[01:58:06.000 --> 01:58:07.000]   Letters to the editor.
[01:58:07.000 --> 01:58:12.000]   I mean, it's really a first rate magazine, and it's a great way to wake people up.
[01:58:12.000 --> 01:58:14.000]   Infowarsstore.com.
