[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[56:55.000 --> 56:56.000]  and it's too expensive.
[56:56.000 --> 56:58.000]  And that's part of it.
[56:58.000 --> 57:02.000]  But mainly it's because now the globalists don't even need to make money off of business.
[57:02.000 --> 57:07.000]  They just get trillions more out of banker bailouts when they threaten to implode the economy
[57:07.000 --> 57:12.000]  because they control it if you don't give them unlimited money from the taxpayer.
[57:12.000 --> 57:17.000]  And they can make that money up as derivatives, but they want to depress the taxpayer
[57:17.000 --> 57:23.000]  so you lose your farm, your home, your business so they can come in with their fiat currency,
[57:23.000 --> 57:28.000]  with their fiat dollars they've got unlimited, and buy you up for pennies on the dollar.
[57:28.000 --> 57:30.000]  You see, it's not about the bailout.
[57:30.000 --> 57:33.000]  The bailout's about getting you deeper in debt to them.
[57:33.000 --> 57:36.000]  So when you bail them out, you go into debt to them.
[57:36.000 --> 57:38.000]  Do you understand how that works?
[57:38.000 --> 57:41.000]  And then your bankrupts, so they come back in and take over.
[57:41.000 --> 57:43.000]  And that's why they want a wider war.
[57:43.000 --> 57:47.000]  And Israel doesn't want the Palestinians to be recognized next week.
[57:47.000 --> 58:16.000]  That's the facts. We'll be back.
[58:17.000 --> 58:43.000]  We'll be back.
[58:47.000 --> 59:14.000]  We'll be back.
[59:17.000 --> 59:46.000]  We'll be back.
[59:47.000 --> 1:00:13.000]  We'll be back.
[1:00:13.000 --> 1:00:20.000]  All right, we're going to come back with large excerpts of Ron Paul's speech and then my brief commentary as we go out to break each time.
[1:00:20.000 --> 1:00:30.000]  And undoubtedly, guys, we haven't gotten a rebroadcast ready yet for Thanksgiving,
[1:00:30.000 --> 1:00:35.000]  but I think I think we should air the whole thing uninterrupted, maybe even commercial free.
[1:00:35.000 --> 1:00:41.000]  I don't know if stations can do that, but I'm going to air a large part of it coming up with my commentary.
[1:00:41.000 --> 1:00:47.000]  Let me just say this, though, in closing on the whole Israel situation, because it's very complex.
[1:00:47.000 --> 1:00:52.000]  Israel is not one group of people.
[1:00:52.000 --> 1:01:00.000]  Israel is a very diverse group of people, whether they're Ashkenazi,
[1:01:00.000 --> 1:01:03.000]  and there's many different groups there, or whether they're Sephardic Jews,
[1:01:03.000 --> 1:01:11.000]  Mediterranean Jews, North African Jews, who genetically many of them are identical to the Arabs.
[1:01:11.000 --> 1:01:15.000]  There are subgroups within them all, and there's at least four different types of Zionism.
[1:01:15.000 --> 1:01:22.000]  So people over the years say, do you support Israel or not support Israel?
[1:01:22.000 --> 1:01:28.000]  And my issue is, that's like saying, why don't you like Barack Obama? Is it because you're a racist?
[1:01:28.000 --> 1:01:31.000]  It's just so dumbed down.
[1:01:31.000 --> 1:01:34.000]  Israel has been set up.
[1:01:34.000 --> 1:01:37.000]  Okay, that's the issue.
[1:01:37.000 --> 1:01:42.000]  And why was it set up? It was not set up to give the Jewish people a homeland.
[1:01:42.000 --> 1:01:45.000]  It was set up to be a aircraft carrier and a medallist.
[1:01:45.000 --> 1:01:48.000]  I mean, you'd be a liar if you didn't say that.
[1:01:48.000 --> 1:01:53.000]  And then it's a set piece to play off the different governments.
[1:01:53.000 --> 1:01:59.000]  And if you look at Egypt, I mean, why did our government put the radicals in there?
[1:01:59.000 --> 1:02:04.000]  People go, well, that's Obama. He's a Muslim. Oh, yeah, right. He's CIA folks.
[1:02:04.000 --> 1:02:10.000]  It's because they want to get a clash of civilizations going between the two sides.
[1:02:10.000 --> 1:02:13.000]  You're like, yeah, but choose a side.
[1:02:13.000 --> 1:02:15.000]  It's like telling me, choose a side Republican or Democrat.
[1:02:15.000 --> 1:02:20.000]  And I'm like, don't you understand from different perspectives, it looks like one side of the other's right.
[1:02:20.000 --> 1:02:25.000]  But do you get that the grand game is about playing them off against each other?
[1:02:25.000 --> 1:02:32.000]  They're like, but pick the cowboys of the Redskins. And I'm like, listen, it's, do you understand the whole thing is rigged.
[1:02:32.000 --> 1:02:39.000]  And until you deemotionalize it and pull back and look at it, you're not going to go anywhere.
[1:02:39.000 --> 1:02:45.000]  You know, whenever I have researchers on them, it was in congressional hearings that our government funded the Nazis along with the British government.
[1:02:45.000 --> 1:02:49.000]  People are like, oh, yeah, the Nazis are going to get me, Alex. We're sick of hearing that.
[1:02:49.000 --> 1:02:55.000]  No, it's our government funded the communist. It funded the fascist.
[1:02:55.000 --> 1:02:59.000]  It funded the radical Muslims because our government is the globalist government.
[1:02:59.000 --> 1:03:04.000]  It's the banksters. See, they're funding groups for the clash.
[1:03:04.000 --> 1:03:08.000]  They're playing the groups off against each other.
[1:03:08.000 --> 1:03:12.000]  The globalists are eugenicists. They are Luciferian Satanists.
[1:03:12.000 --> 1:03:19.000]  And you can go research the Rothschilds early on were involved funding Hitler.
[1:03:19.000 --> 1:03:27.000]  But some of the Rothschilds didn't escape France and got killed by the Nazis. That's on record.
[1:03:27.000 --> 1:03:32.000]  So these people conjure whatever is evil.
[1:03:32.000 --> 1:03:35.000]  And hey, if they think Hitler's taking over, they do business with them.
[1:03:35.000 --> 1:03:39.000]  If they think Lenin's taking over, they finance them, you know, to do it.
[1:03:39.000 --> 1:03:44.000]  It's the same thing. They just fund everything. They're pure opportunists.
[1:03:44.000 --> 1:03:48.000]  And I see the people that just absolutely hate Israel. It's their whole world.
[1:03:48.000 --> 1:03:52.000]  They have no intellectual acumen. They have no depth politically.
[1:03:52.000 --> 1:03:57.000]  They just say, oh, you're either want to destroy Israel or you're bad.
[1:03:57.000 --> 1:04:00.000]  And I'm like, destroy Israel. No one's destroying Israel.
[1:04:00.000 --> 1:04:05.000]  They've got 800 nuclear weapons probably, conservatively 400. Most estimates are over 800.
[1:04:05.000 --> 1:04:10.000]  Submarines, high tech cruise missiles, ICBMs.
[1:04:10.000 --> 1:04:15.000]  That's intercontinental ballistic missile with Merv reentry devices.
[1:04:15.000 --> 1:04:17.000]  You know what that is? Better look it up.
[1:04:17.000 --> 1:04:19.000]  So Israel's not going anywhere.
[1:04:19.000 --> 1:04:31.000]  And again, ladies and gentlemen, if Egypt or if Jordan or if Syria or if Lebanon didn't want to use those Palestinians as political set pieces,
[1:04:31.000 --> 1:04:35.000]  they would let them into their countries. You know, those Palestinians want to get out.
[1:04:35.000 --> 1:04:44.000]  They won't let them either. They won't let them either because it's all this political football that they use.
[1:04:44.000 --> 1:04:48.000]  I don't like what Israel's doing. I don't like carpet bombing of civilians.
[1:04:48.000 --> 1:04:52.000]  I didn't like it when our government did it in other cases. And I think it's terrible.
[1:04:52.000 --> 1:04:59.000]  And long term, well, I mean, the globalist did eugenics experiments against 100,000 Jewish kids in Israel.
[1:04:59.000 --> 1:05:03.000]  Millions of people are going to get sick this winter from cold slews and other illnesses.
[1:05:03.000 --> 1:05:05.000]  Make sure you're not one of them.
[1:05:05.000 --> 1:05:13.000]  Supernatural silver is a new technology that is highly effective against the germs, bacteria and fungus that can breed in your chest, throat and sinuses.
[1:05:13.000 --> 1:05:19.000]  Kill off these germs and allow your immune system to become stronger with supernatural silver.
[1:05:19.000 --> 1:05:25.000]  A powerful new silver solution that is several hundred times more effective than colloidal or ionic silvers.
[1:05:25.000 --> 1:05:31.000]  Supernatural silver can be taken daily for prevention and will not create resistant bacteria.
[1:05:31.000 --> 1:05:41.000]  It is non-toxic and is proven to be effective against many of the most serious diseases out there today, such as resistant staph, strep, pneumonia, viruses and flus.
[1:05:41.000 --> 1:05:49.000]  Supernatural silver is a safe and effective way to fight pathogens where antibiotics and other drugs fail. Have it on hand for any emergency.
[1:05:49.000 --> 1:05:59.000]  Go to www.supernaturalsilver.com today and use the promo code AlexSays for 20% off and like us on Facebook.
[1:06:19.000 --> 1:06:29.000]  To most of Ron Paul's 40 plus minute speech he gave on Tuesday, his farewell address that has made headlines across the world.
[1:06:29.000 --> 1:06:33.000]  It's up on the Drudge Report for an unprecedented, I think five days, never seen that before.
[1:06:33.000 --> 1:06:40.000]  So really tells it like it is about our criminal government. We're going to play large excerpts of that here in just a moment.
[1:06:40.000 --> 1:06:44.000]  Of course, Ron Paul was on with us last week. He'll be on with us very soon again.
[1:06:44.000 --> 1:06:53.000]  And I've been talking to his crew about moves to get the states to checkmate the federal government that's been hijacked by the globalist.
[1:06:53.000 --> 1:06:59.000]  Whether you call it secession, whether you call it a new declaration of independence, whatever you want to call it, we've got to get serious with this out of control.
[1:06:59.000 --> 1:07:02.000]  Federal government run by foreign banks trying to wreck us.
[1:07:02.000 --> 1:07:12.000]  Now, in closing on the subject of Israel, Hamas, Hezbollah, Gaza to the southwest, Lebanon to the north, Syria.
[1:07:12.000 --> 1:07:17.000]  Israel's now exchanging fire with Syria. Turkey's firing into Syria.
[1:07:17.000 --> 1:07:24.000]  Our government's put al-Qaeda in Syria to attack Syria. I mean, this is just absolutely off the charts.
[1:07:24.000 --> 1:07:28.000]  The UN was set to recognize the Palestinian state next week.
[1:07:28.000 --> 1:07:36.000]  Whether you're for the Palestinian state or against it, there's been rockets firing into Israel for a long time and an Israel bombs them with high-tech weapons.
[1:07:36.000 --> 1:07:39.000]  It's terrible. I pray for both sides. I want this to end. I want peace.
[1:07:39.000 --> 1:07:42.000]  And a lot of people on both sides want that as well.
[1:07:42.000 --> 1:07:48.000]  Okay, I'm neutral in this in that I understand there's a lot of factions involved that's complex.
[1:07:48.000 --> 1:07:53.000]  But nobody likes watching a high-tech military bomb people basically in a giant concentration camp.
[1:07:53.000 --> 1:08:01.000]  Because the Egyptians run by the Muslim Brotherhood that our government put in power with al-Qaeda that our government's putting in all these countries.
[1:08:01.000 --> 1:08:07.000]  They won't let the Palestinians go into Egypt. The Jordanians won't take them. I've already talked about that.
[1:08:07.000 --> 1:08:11.000]  The Syrians won't take them. The Lebanese won't take them. So they're all just fenced in.
[1:08:11.000 --> 1:08:15.000]  The Israelis won't take them. They're all fenced in living in the dark ages.
[1:08:15.000 --> 1:08:20.000]  And they've got a top Israeli general saying in the news here, we're going to bring you back to the Stone Age.
[1:08:20.000 --> 1:08:24.000]  So you've got them firing 100 rockets today, 100 the day before.
[1:08:24.000 --> 1:08:27.000]  It's about 100 rockets a day being fired into Israel.
[1:08:27.000 --> 1:08:32.000]  And you've got Israel bombing all over the place there as well, massing a giant ground invasion.
[1:08:32.000 --> 1:08:40.000]  Why would our government and NATO fund radical Muslims to be in charge of all these countries to then tell the Gazans,
[1:08:40.000 --> 1:08:43.000]  hey, start a war, we'll be behind you?
[1:08:43.000 --> 1:08:47.000]  Because the globalists are financing Israel and the radical Muslims.
[1:08:47.000 --> 1:08:55.000]  And they want to get a war going as a political distraction as Mark Fauber and a bunch of other top broker firms,
[1:08:55.000 --> 1:09:01.000]  people that really know what's going on are saying this is a war to distract people from what's happening economically.
[1:09:01.000 --> 1:09:03.000]  And so that's what's happening.
[1:09:03.000 --> 1:09:10.000]  Every major war, all the different sides get financed by the same people who shit back and get rich off of it.
[1:09:10.000 --> 1:09:13.000]  And it's despicable and it's terrible.
[1:09:13.000 --> 1:09:17.000]  And then they can use the al-Qaeda threat that our criminal government runs.
[1:09:17.000 --> 1:09:24.000]  You can't criticize me for saying 9-11 was an inside job because the hijackers were trained at U.S. military bases.
[1:09:24.000 --> 1:09:28.000]  That's mainstream news. Just type in hijackers trained at U.S. military bases.
[1:09:28.000 --> 1:09:32.000]  You had the heads of different bases go, yeah, these guys were trained in our classes.
[1:09:32.000 --> 1:09:34.000]  I don't know what's going on, but our government was involved.
[1:09:34.000 --> 1:09:36.000]  Yes, they were involved.
[1:09:36.000 --> 1:09:41.000]  Criminal elements in the government bare minimum let those guys do that and they were double agents.
[1:09:41.000 --> 1:09:47.000]  But the truth is there's criminal elements that just use those guys as decoys that day and those planes were remote control.
[1:09:47.000 --> 1:09:52.000]  But that's a whole other issue. I've made five films on the subject and I'm the guy that started the 9-11 Truth Movement.
[1:09:52.000 --> 1:09:59.000]  The point is now it's admitted our government has put al-Qaeda in Libya and Syria and is using them against Iran that Shiite.
[1:09:59.000 --> 1:10:04.000]  While saying we should give our rights up because al-Qaeda is hiding under our bed.
[1:10:04.000 --> 1:10:09.000]  All right, enough from me. We're going to break here in about six minutes, but I'm going to start this now.
[1:10:09.000 --> 1:10:12.000]  Please listen to everything he's saying and write it down.
[1:10:12.000 --> 1:10:15.000]  And the transcript is up at infowars.com.
[1:10:15.000 --> 1:10:19.000]  This is Ron Paul's farewell to Congress speech transcript.
[1:10:19.000 --> 1:10:30.000]  And it's extremely powerful and it breaks down the long laundry list of crimes and corruption and immorality that has led us to the sorry state we're in today.
[1:10:30.000 --> 1:10:33.000]  And the government is a reflection of us.
[1:10:33.000 --> 1:10:41.000]  Even if most of the blame goes on the globalist, we wouldn't have gotten to this point if we would have been involved and engaged.
[1:10:41.000 --> 1:10:49.000]  As Churchill once said, you know, a lot of people won't fight when they have a good chance of winning and defeating the tyranny.
[1:10:49.000 --> 1:10:53.000]  And still a lot of people won't get involved or fight when they have a moderate chance.
[1:10:53.000 --> 1:10:58.000]  Or even as things get worse and worse, a really, you know, a slim chance.
[1:10:58.000 --> 1:11:05.000]  But it always gets down to the fact you go ahead and fight when you have almost no chance because it's better to down your feet than on your knees.
[1:11:05.000 --> 1:11:12.000]  And, ladies and gentlemen, it's time to admit we've gone under tyranny and it's now trying to take everything over.
[1:11:12.000 --> 1:11:17.000]  It's time to wake up to this and realize that none of the decadence on television is going to fulfill you.
[1:11:17.000 --> 1:11:18.000]  Only the truth is.
[1:11:18.000 --> 1:11:20.000]  All right, here's the start of Ron Paul's speech.
[1:11:20.000 --> 1:11:22.000]  We'll go to break and come back with more of it.
[1:11:22.000 --> 1:11:26.000]  I think this is important enough to air large segments of it. Here it is.
[1:11:26.000 --> 1:11:28.000]  I thank you, Mr. Speaker.
[1:11:28.000 --> 1:11:31.000]  I ask you now as consent to revise and extend my remarks.
[1:11:31.000 --> 1:11:33.000]  Without objections ordered.
[1:11:33.000 --> 1:11:37.000]  Mr. Speaker, this may be the last time I speak on the House floor.
[1:11:37.000 --> 1:11:44.000]  At the end of the year, I'll leave Congress after 23 years in office over a 36 year period.
[1:11:44.000 --> 1:11:48.000]  My goals in 1976 were the same as they are today.
[1:11:48.000 --> 1:11:55.000]  Promote peace and prosperity by a strict adherence to the principles of individual liberty.
[1:11:55.000 --> 1:12:03.000]  It was my opinion that the course of the U.S. embarked on in the latter part of the 20th century would bring us a major financial crisis
[1:12:03.000 --> 1:12:10.000]  and engulf us in a foreign policy that would over extend us and undermine our national security.
[1:12:10.000 --> 1:12:17.000]  To achieve these goals, I thought the government would have had to shrink in size and scope, reduce spending,
[1:12:17.000 --> 1:12:24.000]  change the monetary system and reject the unsustainable costs of policing the world and expanding the American Empire.
[1:12:24.000 --> 1:12:28.000]  The problems seemed to be overwhelming and impossible to solve,
[1:12:28.000 --> 1:12:38.000]  yet from my viewpoint, just following the constraints placed on the federal government by the Constitution would have been a good place to start.
[1:12:38.000 --> 1:12:41.000]  Just how much did I accomplish?
[1:12:41.000 --> 1:12:50.000]  In many ways, according to conventional wisdom, my off and on career in Congress from 1976 to 2012 accomplished very little.
[1:12:50.000 --> 1:12:56.000]  No name legislation, no name federal buildings or highways, thank goodness.
[1:12:56.000 --> 1:13:08.000]  In spite of my efforts, the government has grown exponentially, taxes remain excessive and the prolific increase of incomprehensible regulations continues.
[1:13:08.000 --> 1:13:14.000]  Wars are constants and pursued without congressional declaration, deficits rise to the sky,
[1:13:14.000 --> 1:13:21.000]  poverty is rampant and dependency on the federal government is now worse than any time in our history.
[1:13:21.000 --> 1:13:31.000]  All this with minimal concerns for the deficits and unfunded liabilities that common sense tells us cannot go on much longer.
[1:13:31.000 --> 1:13:40.000]  A grand but never mentioned bipartisan agreement allows for the well-kept secret that keeps the spending going.
[1:13:40.000 --> 1:13:46.000]  One side doesn't give up one penny on military spending, the other side doesn't give up one penny on welfare spending,
[1:13:46.000 --> 1:13:51.000]  while both sides support the bailouts and subsidies for the banking and corporate elite,
[1:13:51.000 --> 1:13:58.000]  and the spending continues as the economy weakens and the downward spiral continues.
[1:13:58.000 --> 1:14:07.000]  As the government continues fiddling around, our liberties and our wealth burn in the flames of a foreign policy that makes us less safe.
[1:14:07.000 --> 1:14:15.000]  The major stumbling block to real change in Washington is the total resistance to admitting that the country is broke.
[1:14:15.000 --> 1:14:24.000]  This has made compromising just to agree to increase spending inevitable since neither side has any intention on cutting spending.
[1:14:24.000 --> 1:14:31.000]  The country and the Congress will remain divisive since there's no loot left to divvy up.
[1:14:31.000 --> 1:14:42.000]  Without this recognition, the spenders in Washington will continue to march toward a fiscal cliff much bigger than the one anticipated this coming January.
[1:14:42.000 --> 1:14:51.000]  I've thought a lot about why those of us who believe in liberty as a solution have done so poorly in convincing others of its benefits.
[1:14:51.000 --> 1:15:01.000]  If liberty is what we claim it is, the principle that protects all personal social and economic decisions necessary for maximum prosperity,
[1:15:01.000 --> 1:15:06.000]  and the best chance for peace, it should be an easy sell.
[1:15:06.000 --> 1:15:16.000]  Yet history has shown that the masses have been quite receptive to the promises of authoritarians which are rarely, if ever, fulfilled.
[1:15:16.000 --> 1:15:20.000]  Should we have authoritarianism or liberty?
[1:15:20.000 --> 1:15:27.000]  authoritarianism leads to poverty and war and less freedom for all individuals and is controlled by rich special interests.
[1:15:27.000 --> 1:15:30.000]  The people should be begging for liberty.
[1:15:30.000 --> 1:15:35.000]  There certainly was a strong enough sentiment for more freedom at the time of our founding.
[1:15:35.000 --> 1:15:45.000]  He explains and gives the numbers how mega banks get almost all the money and then give a tiny bit to the welfare recipients.
[1:15:45.000 --> 1:15:53.000]  He explains how it's the ultra-rich that are anti-free market against those of us that actually produce the age of redistribution coming up.
[1:15:53.000 --> 1:16:00.000]  The only point that I would disagree with him on is one small point. I'll talk about that when we come back.
[1:16:00.000 --> 1:16:19.000]  Strategic relocation is a systematic way to think strategically in the future about how do I safeguard?
[1:16:19.000 --> 1:16:41.000]  Solskowzen is renowned as one of the world's foremost experts in strategic relocation and the securing of your home.
[1:16:41.000 --> 1:16:51.000]  There is no preparedness without strategy. This Christmas, give the gift of preparedness strategic relocation film with Solskowzen and Alex Jones.
[1:16:51.000 --> 1:17:14.000]  Available only at infowarshop.com or by calling 888-253-3139.
[1:17:21.000 --> 1:17:25.000]  These are items that I did research on that I personally use.
[1:17:25.000 --> 1:17:30.000]  You've got the life straw so you can turn fetted water into safe water anywhere you go.
[1:17:30.000 --> 1:17:35.000]  The K-Tour hand crank generator to charge up key equipment during power outages or out in the field.
[1:17:35.000 --> 1:17:38.000]  Strategic relocation third edition by Solskowzen.
[1:17:38.000 --> 1:17:46.000]  When disaster strikes by Matthew Stein, they're a safe used by Homeland Security to protect yourself during any radiological event.
[1:17:46.000 --> 1:17:48.000]  Hand crank shortwave AMFM radios.
[1:17:48.000 --> 1:17:56.000]  Everything that we've researched and found to be the best is available at infowarshop.com and your purchase makes our info war possible.
[1:17:56.000 --> 1:18:00.000]  We're getting prepared. Are you infowarshop.com?
[1:18:00.000 --> 1:18:10.000]  If you want an American company with American products made by Americans, here is the Calben Soap Company.
[1:18:10.000 --> 1:18:21.000]  Alex and his staff have used these pure soap products for years. These all natural soaps are made from the highest quality vegetable and coconut oils that are earth friendly and safe.
[1:18:21.000 --> 1:18:41.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog. Buy the one to two month sample package and enjoy soaps that are twice as good as what you're using now or save big with a one to two year supply of soaps for all your cleaning needs.
[1:18:41.000 --> 1:18:48.000]  This is an amazing deal. You can save thousands of dollars and you will love the way real soap makes you feel.
[1:18:48.000 --> 1:18:56.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[1:19:19.000 --> 1:19:29.000]  It's like having an electrical power plant running quietly in your own home. Run sump pumps, shortwave radios, computers and even keep your food from spoiling.
[1:19:29.000 --> 1:19:35.000]  Whether it's hurricanes, ice storms, brownouts or blackouts, you'll never suffer through painful power outages again.
[1:19:35.000 --> 1:19:43.000]  And here's the best news. A remarkable fall truckload sale is going on right now that gets you $1,700 in bonuses when you buy a solar generator.
[1:19:43.000 --> 1:19:51.000]  To find out why these solar generators are the best generators and get $1,700 in bonuses for doing so, go to falltruckloadsale.com.
[1:19:51.000 --> 1:20:17.000]  That's falltruckloadsale.com. Generate your own supply of electricity. Go to falltruckloadsale.com at falltruckloadsale.com.
[1:20:17.000 --> 1:20:26.000]  We now take you live to the Central Texas Command Center and the heart of the Resistance.
[1:20:26.000 --> 1:20:32.000]  Rallying Patriots Worldwide.
[1:20:32.000 --> 1:20:38.000]  You're listening to the Alex Jones Show.
[1:20:38.000 --> 1:20:47.000]  Right now it's the heart of the globalist F1 with all their hookers and crime syndicates flying helicopters around until 4am in the morning and actually looked it up.
[1:20:47.000 --> 1:20:50.000]  They fly them to restaurants and things.
[1:20:50.000 --> 1:20:53.000]  Unbelievable all tax payer paid for, the stupid event.
[1:20:53.000 --> 1:20:57.000]  Unbelievable. That's globalism for you.
[1:20:57.000 --> 1:21:01.000]  The ultra rich love big government because it takes your money.
[1:21:01.000 --> 1:21:07.000]  And as long as they give a few pennies on every dollar to the welfare queens, they'll pull the lever to take everything you got.
[1:21:07.000 --> 1:21:09.000]  Now getting back to Ron Paul, he's about to break that down.
[1:21:09.000 --> 1:21:12.000]  Did you back it up about 10 seconds? Fantastic.
[1:21:12.000 --> 1:21:15.000]  Ron Paul's farewell speech.
[1:21:15.000 --> 1:21:17.000]  And he's going to be back on with us soon. He was on with us last week.
[1:21:17.000 --> 1:21:20.000]  Here's the deal. He says the American Empire.
[1:21:20.000 --> 1:21:23.000]  And technically, yes, it's the U.S. It's the American Empire.
[1:21:23.000 --> 1:21:26.000]  But the globalist brag how we're paying for it.
[1:21:26.000 --> 1:21:32.000]  We're getting the blame for the 160 countries we're in all the wars and our boys die.
[1:21:32.000 --> 1:21:34.000]  We pay for it.
[1:21:34.000 --> 1:21:40.000]  But we don't get the oil. All we get is the hatred.
[1:21:40.000 --> 1:21:44.000]  Oh yeah, we don't get the Iraqi oil. We paid to take Iraq over.
[1:21:44.000 --> 1:21:46.000]  So Europe got it.
[1:21:46.000 --> 1:21:52.000]  It's the same thing. It'd be one thing if we were a corrupt evil empire, but we actually got some of it like the British Empire.
[1:21:52.000 --> 1:21:58.000]  No, no, no, no, no, no. You just pay for megabanks to have a government and an army to enforce what they want to do.
[1:21:58.000 --> 1:22:08.000]  So it's the globalist empire and America is like a Hessian province, like Germany had a province that produced mercenaries.
[1:22:08.000 --> 1:22:15.000]  That's what the U.S. is. We're the testing ground for the Hollywood brainwashing and all of it.
[1:22:15.000 --> 1:22:23.000]  Let's go ahead and go back to Congressman Ron Paul and his historic speech where he gets into the age of redistribution,
[1:22:23.000 --> 1:22:28.000]  authoritarianism versus liberty. Here it is.
[1:22:28.000 --> 1:22:36.000]  If authoritarianism leads to poverty and war and less freedom for all individuals and is controlled by rich special interests,
[1:22:36.000 --> 1:22:39.000]  the people should be begging for liberty.
[1:22:39.000 --> 1:22:49.000]  There certainly was a strong enough sentiment for more freedom at the time of our founding that motivated those who were willing to fight in the revolution against the powerful British government.
[1:22:49.000 --> 1:22:54.000]  During my time in Congress, the appetite for liberty has been quite weak.
[1:22:54.000 --> 1:22:58.000]  The understanding of its significance negligible.
[1:22:58.000 --> 1:23:04.000]  Yet the good news is that compared to 1976, when I first came to Congress,
[1:23:04.000 --> 1:23:13.000]  the desire for more freedom and less government in 2012 is much greater and growing, especially in grassroots America.
[1:23:13.000 --> 1:23:22.000]  Tens of thousands of teenagers and college-age students are, with great enthusiasm, welcoming the message of liberty.
[1:23:22.000 --> 1:23:28.000]  I have a few thoughts as to why the people of a country like ours, once the freest and most prosperous,
[1:23:28.000 --> 1:23:32.000]  allowed the conditions to deteriorate to the degree that they have.
[1:23:32.000 --> 1:23:39.000]  Freedom, private property and enforceable voluntary contracts generate wealth.
[1:23:39.000 --> 1:23:46.000]  In our early history, we were very much aware of this, but in the early part of the 20th century,
[1:23:46.000 --> 1:23:52.000]  our politicians promoted the notion that the tax and monetary system had to change.
[1:23:52.000 --> 1:23:56.000]  If we were to involve ourselves in excessive domestic and military spending,
[1:23:56.000 --> 1:24:03.000]  that is why Congress gave us the Federal Reserve and the income tax.
[1:24:03.000 --> 1:24:10.000]  The majority of Americans and many government officials agreed that sacrificing some liberty was necessary
[1:24:10.000 --> 1:24:15.000]  to carry out what some claim to be progressive ideas.
[1:24:15.000 --> 1:24:19.000]  Pure democracy became acceptable.
[1:24:19.000 --> 1:24:27.000]  They failed to recognize that what they were doing was exactly opposite of what the colonists were seeking
[1:24:27.000 --> 1:24:30.000]  when they broke away from the British.
[1:24:30.000 --> 1:24:35.000]  Some complained that my arguments make no sense, since great wealth and the standard of living
[1:24:35.000 --> 1:24:42.000]  improved for many Americans over the last 100 years, even with these new policies.
[1:24:42.000 --> 1:24:47.000]  But the damage to the market economy and the currency has been insidious and steady.
[1:24:47.000 --> 1:24:52.000]  It took a long time to consume our wealth, destroy the currency and undermine productivity,
[1:24:52.000 --> 1:24:57.000]  and get our financial obligations to a point of no return.
[1:24:57.000 --> 1:25:01.000]  Confidence sometimes lasts longer than deserved.
[1:25:01.000 --> 1:25:06.000]  Most of our wealth today depends on debt.
[1:25:06.000 --> 1:25:13.000]  The wealth that we enjoyed and seemed to be endless allowed concern for the principle of a free society to be neglected.
[1:25:13.000 --> 1:25:17.000]  As long as most people believed the material abundance would last forever,
[1:25:17.000 --> 1:25:26.000]  worrying about protecting a competitive productive economy and individual liberty seemed unnecessary.
[1:25:26.000 --> 1:25:28.000]  The age of redistribution.
[1:25:28.000 --> 1:25:34.000]  This neglect ushered in an age of redistribution of wealth by government,
[1:25:34.000 --> 1:25:41.000]  kowtowing to any and all special interests, except for those who just wanted to be left alone.
[1:25:41.000 --> 1:25:47.000]  That is why today, money in politics far surpasses money currently going into research
[1:25:47.000 --> 1:25:51.000]  and development and productive entrepreneurial efforts.
[1:25:51.000 --> 1:25:58.000]  The material benefits became more important than the understanding and promoting the principles of liberty in a free market.
[1:25:58.000 --> 1:26:02.000]  It is good that material abundance is a result of liberty,
[1:26:02.000 --> 1:26:11.000]  but if materialism is all that we care about, problems are guaranteed.
[1:26:11.000 --> 1:26:18.000]  The crisis arrived because the illusion that wealth and prosperity would last forever has ended.
[1:26:18.000 --> 1:26:25.000]  Since it was based on debt and a pretense that debt can be papered over by an out of control fiat monetary system,
[1:26:25.000 --> 1:26:27.000]  it was doomed to fail.
[1:26:27.000 --> 1:26:33.000]  We have ended up with a system that doesn't produce enough even to finance the debt
[1:26:33.000 --> 1:26:40.000]  and no fundamental understanding of why a free society is crucial to reversing these trends.
[1:26:40.000 --> 1:26:45.000]  If this is not recognized, the recovery will linger for a long time.
[1:26:45.000 --> 1:26:49.000]  Bigger government, more spending, more debt, more poverty for the middle class,
[1:26:49.000 --> 1:26:55.000]  and a more intense scramble by the elite special interests will continue.
[1:26:55.000 --> 1:26:59.000]  We need an intellectual awakening.
[1:26:59.000 --> 1:27:04.000]  Without an intellectual awakening, the turning point will be driven by economic law.
[1:27:04.000 --> 1:27:09.000]  The dollar prices will bring the current out of control system to its knees.
[1:27:09.000 --> 1:27:15.000]  If it's not accepted that big government fiat money, ignoring liberty, central economic planning,
[1:27:15.000 --> 1:27:19.000]  welfareism, and warfareism caused our crisis,
[1:27:19.000 --> 1:27:25.000]  we can expect a continuous and dangerous march toward corporatism and even fascism
[1:27:25.000 --> 1:27:28.000]  with even more loss of our liberties.
[1:27:28.000 --> 1:27:35.000]  Prosperity for a large middle class, though, will become an abstract dream.
[1:27:35.000 --> 1:27:43.000]  This continuous move is no different than what we have seen in how our financial crisis of 2008 was handled.
[1:27:43.000 --> 1:27:49.000]  Congress first directed with bipartisan support bailouts for the wealthy.
