[00:00.000 --> 00:29.700]  There is a war. It's happening now. It will decide the fate of humanity.
[56:21.700 --> 56:22.700]  Why are you covering up?
[56:22.700 --> 56:25.700]  But again, that's all they've got is bullying, folks.
[56:25.700 --> 56:27.700]  It doesn't work anymore.
[56:27.700 --> 56:28.700]  All right, we're going to go to break.
[56:28.700 --> 56:29.700]  I'm going to come back.
[56:29.700 --> 56:32.700]  I promise I'm going to get to all of the clip and then stop and start it and go over it.
[56:32.700 --> 56:36.700]  But again, the reason this report is so important is it just shows what liars they are and a
[56:36.700 --> 56:40.700]  big discovery I made of how they're plagiarizing the truth and inverting it.
[56:40.700 --> 56:42.700]  This is a big breakthrough.
[56:42.700 --> 56:47.700]  Before we go any further, we have MycoZX that is now undoubtedly the best selling product
[56:47.700 --> 56:48.700]  we've ever come out with.
[56:48.700 --> 56:49.700]  Some stuff takes the pole position.
[56:49.700 --> 56:50.700]  X2.
[56:50.700 --> 56:51.700]  Supervalvitality.
[56:51.700 --> 56:58.700]  This is the known enzymes and patented acids and supercharged concentrated herbs that neutralize
[56:58.700 --> 57:04.700]  naturally and healthfully the fungus and other molds and garbage that's in the gut and infesting
[57:04.700 --> 57:05.700]  our bodies.
[57:05.700 --> 57:10.700]  You think bad bacteria are a problem, so we need good probiotics like biomedefense at
[57:10.700 --> 57:11.700]  m4slife.com.
[57:11.700 --> 57:12.700]  Yes, that's important.
[57:12.700 --> 57:13.700]  But this is next level.
[57:13.700 --> 57:16.700]  This is the big area that's been missed because when the good bacteria get killed because
[57:16.700 --> 57:18.700]  all the herbicides and pesticides we eat, that's admitted.
[57:18.700 --> 57:19.700]  It's undisputed.
[57:19.700 --> 57:22.700]  The bad bacteria move in, but more importantly, the yeast and the mold.
[57:22.700 --> 57:25.700]  This knocks it out and is incredible and it's so easy to do.
[57:25.700 --> 57:27.700]  It's going to sell out in the next few days.
[57:27.700 --> 57:30.700]  I'm still going to keep it discounted out of the gates, even though I probably should
[57:30.700 --> 57:31.700]  raise the price for the operation.
[57:31.700 --> 57:34.700]  Get your Myco ZX 10% off when you get it with the biomedefense.
[57:34.700 --> 57:35.700]  It's already discounted.
[57:35.700 --> 57:37.700]  And 10% on top of that when you sign up for auto-ship.
[57:37.700 --> 57:39.700]  And we have free shipping running through Tuesday.
[57:39.700 --> 57:40.700]  m4slife.com.
[57:40.700 --> 57:44.700]  m4sstore.com or triple-825-33139.
[57:44.700 --> 58:10.700]  Get great products and fund the resistance.
[58:10.700 --> 58:15.700]  It does just that with this mixture of plant-based nutrients and antioxidants that help give
[58:15.700 --> 58:16.700]  your body total support.
[58:16.700 --> 58:24.700]  It's a hand-selected blend of saw palmetto, lycopene, plant sterols, zinc, vitamin D3,
[58:24.700 --> 58:26.700]  selenium, and copper.
[58:26.700 --> 58:29.700]  Prostagard is something that the men on the Infowars crew take every day.
[58:29.700 --> 58:33.700]  And from our research, it's something that men should really be adding to their daily
[58:33.700 --> 58:36.700]  regimen in order to keep their body going at optimal levels.
[58:36.700 --> 58:40.700]  Now is the time to start naturally supporting your body.
[58:40.700 --> 58:44.700]  Get Prostagard on your side today exclusively at m4slife.com.
[58:44.700 --> 59:13.700]  That's m4slife.com.
[59:13.700 --> 59:18.700]  Number three, we're giving you free shipping on all orders above $50.
[59:18.700 --> 59:23.700]  Listeners have been requesting this for years because it's so easy to forget to reorder
[59:23.700 --> 59:25.700]  the products that you need each month.
[59:25.700 --> 59:29.700]  Just go to m4sstore.com, select your favorite product or products, click on auto-ship,
[59:29.700 --> 59:32.700]  and choose how often you want us to send you another order.
[59:32.700 --> 59:35.700]  As you know, I coined the term 360 win.
[59:35.700 --> 59:39.700]  And with the new auto-ship feature at m4slife.com, this is a sure win.
[59:39.700 --> 59:40.700]  10% off on auto-ship.
[59:40.700 --> 59:44.700]  Win, win, win at m4slife.com, free shipping on orders above $50.
[59:44.700 --> 59:52.700]  And all out-of-stock items are never out-of-stock when you sign up for auto-ship.
[59:52.700 --> 1:00:00.700]  You're listening to the Alex Jones show.
[1:00:00.700 --> 1:00:20.700]  Waging war on corruption, it's Alex Jones.
[1:00:20.700 --> 1:00:25.700]  Coming up in the last segment today, I interviewed Jesse James for more than an hour in studio.
[1:00:25.700 --> 1:00:29.700]  And you know, as much as I don't believe the mainstream media,
[1:00:29.700 --> 1:00:31.700]  I didn't really follow the tabloids.
[1:00:31.700 --> 1:00:35.700]  But who could ignore it back when he was married to Sandra Bullock?
[1:00:35.700 --> 1:00:39.700]  And the stuff they said about him, and I remember at the time thinking, this is weird,
[1:00:39.700 --> 1:00:42.700]  and I knew people who were high up in Hollywood,
[1:00:42.700 --> 1:00:48.700]  that was back when I was out in Hollywood at least five or six times a year on TV shows and things and some movies,
[1:00:48.700 --> 1:00:51.700]  where I totally gave up on it, not from lack of success.
[1:00:51.700 --> 1:00:53.700]  It was just so evil and so pathetic.
[1:00:53.700 --> 1:00:55.700]  But I got the inside scoop on Jesse James.
[1:00:55.700 --> 1:00:59.700]  And again, it's not about him and Sandra Bullock.
[1:00:59.700 --> 1:01:02.700]  It's how things are controlled, how she saw her star falling.
[1:01:02.700 --> 1:01:04.700]  She wanted to make this movie a hit.
[1:01:04.700 --> 1:01:10.700]  And the fact that this Goody Two Shoes image that was going on,
[1:01:10.700 --> 1:01:17.700]  and you know, the claims that he was off cheating on her and all this,
[1:01:17.700 --> 1:01:20.700]  I was told the Trids in Hollywood all about it.
[1:01:20.700 --> 1:01:25.700]  And then I later, Jesse James, I've known Jesse like six years,
[1:01:25.700 --> 1:01:29.700]  Jesse James told me the exact stuff I've been told by other people,
[1:01:29.700 --> 1:01:33.700]  but he was just, he's like really is like a guy that welds all day.
[1:01:33.700 --> 1:01:36.700]  I mean, it's like, you go over to his house like 10 at night, it's like crazy.
[1:01:36.700 --> 1:01:40.700]  He just lives this thing with blast furnaces and huge machines out in the woods.
[1:01:40.700 --> 1:01:44.700]  And it's like, yeah, he really does build almost everything he puts together.
[1:01:44.700 --> 1:01:48.700]  I mean, some stuff gets made by his crew, but he's like doing 80% of it.
[1:01:48.700 --> 1:01:51.700]  It's just crazy.
[1:01:51.700 --> 1:01:52.700]  It's just crazy.
[1:01:52.700 --> 1:01:54.700]  And again, it's like authentic versus fake.
[1:01:54.700 --> 1:01:56.700]  And I can't even tell you the stuff I know.
[1:01:56.700 --> 1:01:59.700]  I mean, tabloids would kill for it.
[1:01:59.700 --> 1:02:00.700]  But I'm never going to talk about it.
[1:02:00.700 --> 1:02:02.700]  That's just who I am.
[1:02:02.700 --> 1:02:03.700]  It doesn't even matter to me anyway.
[1:02:03.700 --> 1:02:13.700]  It's just like how Sandra Bullock came out and said he was cheating on her
[1:02:13.700 --> 1:02:17.700]  to promote a movie.
[1:02:17.700 --> 1:02:22.700]  And I'm not going to, I'm not even going to say it.
[1:02:22.700 --> 1:02:24.700]  It's just, it's unbelievable.
[1:02:24.700 --> 1:02:28.700]  And she knew that he'd sit there and take it and wouldn't even defend himself
[1:02:28.700 --> 1:02:34.700]  because he's a man.
[1:02:34.700 --> 1:02:41.700]  And you know, he is the classic archetypal tough guy, you know, alpha male guy,
[1:02:41.700 --> 1:02:44.700]  you know, being smart ass and stuff, but he's just a good guy.
[1:02:44.700 --> 1:02:47.700]  And I'm an air by the fact that he's the manager of the whole NRA contract
[1:02:47.700 --> 1:02:50.700]  for merchandise and we try to do for them to relaunch things to the young people.
[1:02:50.700 --> 1:02:53.700]  That's something I'm so interested in to defeat the New World Order.
[1:02:53.700 --> 1:02:55.700]  Make this interesting to young people because it is their future.
[1:02:55.700 --> 1:02:57.700]  You win.
[1:02:57.700 --> 1:03:00.700]  But after I've been nice about Jesse, I'll say the thing.
[1:03:00.700 --> 1:03:01.700]  I disagree with him.
[1:03:01.700 --> 1:03:03.700]  He kept saying, this is supposed to be a victory lap.
[1:03:03.700 --> 1:03:04.700]  No, that was a few months ago.
[1:03:04.700 --> 1:03:05.700]  The interview never happened.
[1:03:05.700 --> 1:03:06.700]  Now they're really after Trump.
[1:03:06.700 --> 1:03:09.700]  And just because he's doing all this good, Jesse, doesn't mean that we can just
[1:03:09.700 --> 1:03:10.700]  sit back and think he's going to win.
[1:03:10.700 --> 1:03:11.700]  We win the Super Bowl.
[1:03:11.700 --> 1:03:13.700]  We got to start planning to win the next game.
[1:03:13.700 --> 1:03:14.700]  But this isn't even like that.
[1:03:14.700 --> 1:03:17.700]  The war is now.
[1:03:17.700 --> 1:03:19.700]  And so Jesse's like, who's right?
[1:03:19.700 --> 1:03:20.700]  Who's wrong?
[1:03:20.700 --> 1:03:22.700]  We should just celebrate the fact that we're winning.
[1:03:22.700 --> 1:03:23.700]  And I agree.
[1:03:23.700 --> 1:03:26.700]  Nationalism is taking place and we are winning all over the world,
[1:03:26.700 --> 1:03:31.700]  but we're here because my listeners cared and we came from behind and I've been upset
[1:03:31.700 --> 1:03:36.700]  and I've been taking action and I've been getting people mobilized and we have to,
[1:03:36.700 --> 1:03:40.700]  we have to, I get the whole male thing of being calm and being secure and feeling
[1:03:40.700 --> 1:03:41.700]  like everything's great.
[1:03:41.700 --> 1:03:44.700]  You're the big gorilla chitting up on the hill and everybody's praising you.
[1:03:44.700 --> 1:03:45.700]  And here's the deal.
[1:03:45.700 --> 1:03:47.700]  I can do that.
[1:03:47.700 --> 1:03:50.700]  Every once in a while, for like 10 seconds, I flip into this confidence mode and I go,
[1:03:50.700 --> 1:03:51.700]  look what all I've done.
[1:03:51.700 --> 1:03:53.700]  All the things I've done.
[1:03:53.700 --> 1:03:56.700]  I shoot bullseye at 500 yards with special forces can't knife.
[1:03:56.700 --> 1:03:59.700]  I've like taken on 30 guys at once and kicked their ass.
[1:03:59.700 --> 1:04:00.700]  I mean, that's not BS.
[1:04:00.700 --> 1:04:01.700]  I've done that.
[1:04:01.700 --> 1:04:02.700]  Look, we've done politically.
[1:04:02.700 --> 1:04:03.700]  And then I'm just like this Superman.
[1:04:03.700 --> 1:04:05.700]  I realize, but I'm going to die and I'm nobody.
[1:04:05.700 --> 1:04:06.700]  I got to be strong for my kids.
[1:04:06.700 --> 1:04:10.700]  While I have strength, I have to work as hard as I can to defeat the enemy.
[1:04:10.700 --> 1:04:12.700]  And that's what I'm saying.
[1:04:12.700 --> 1:04:13.700]  It is true.
[1:04:13.700 --> 1:04:16.700]  Once I got in a big fight with a brawl and more guys kept coming and it was in the
[1:04:16.700 --> 1:04:19.700]  newspaper when I was going to high school, but I don't tell that story that powerful.
[1:04:19.700 --> 1:04:22.700]  We've done feats a hundred times more important politically.
[1:04:22.700 --> 1:04:26.700]  And that's what I'm saying is that, and I'm not saying James is a bad guy.
[1:04:26.700 --> 1:04:27.700]  He's a great guy.
[1:04:27.700 --> 1:04:29.700]  And I get he doesn't want to be political.
[1:04:29.700 --> 1:04:30.700]  He doesn't.
[1:04:30.700 --> 1:04:33.700]  He just wants to build motorcycles and guns and begin to freedom and just live his life.
[1:04:33.700 --> 1:04:34.700]  I get that.
[1:04:34.700 --> 1:04:36.700]  I'm just saying we have to be upset.
[1:04:36.700 --> 1:04:37.700]  We have to be focused.
[1:04:37.700 --> 1:04:41.700]  We have to defeat these people because until they're either woken up or defeated or locked
[1:04:41.700 --> 1:04:44.700]  up in prison because they want to kill us, we can't stop.
[1:04:44.700 --> 1:04:48.700]  I mean, let's say there's a thousand vampires and we kill 99 of them.
[1:04:48.700 --> 1:04:51.700]  We're still, you know, 901.
[1:04:51.700 --> 1:04:53.700]  And we kill 999.
[1:04:53.700 --> 1:04:56.700]  There's still, we've got to eradicate these people politically.
[1:04:56.700 --> 1:04:58.700]  We can't ever give up.
[1:05:01.700 --> 1:05:03.700]  Let's go to Devin in Florida.
[1:05:03.700 --> 1:05:05.700]  Devin in Florida, you're on the air.
[1:05:05.700 --> 1:05:07.700]  Great. Hey, thank you so much.
[1:05:07.700 --> 1:05:11.700]  Listen, I have bought your product and I got to say they're amazing.
[1:05:11.700 --> 1:05:12.700]  Thank you.
[1:05:12.700 --> 1:05:17.700]  Anyone who's on the fence, buy it because I've got caveman, superman vitality, secret
[1:05:17.700 --> 1:05:19.700]  swell, vitamin, mineral fusion.
[1:05:19.700 --> 1:05:21.700]  I've got the body armor.
[1:05:21.700 --> 1:05:22.700]  Wow, thank you.
[1:05:22.700 --> 1:05:23.700]  Wow.
[1:05:23.700 --> 1:05:24.700]  You're the type of listener that makes it all possible.
[1:05:24.700 --> 1:05:26.700]  Which pharmaceutical is your like best?
[1:05:26.700 --> 1:05:29.700]  I really like the vitamin mineral fusion to be honest.
[1:05:29.700 --> 1:05:30.700]  That's amazing.
[1:05:30.700 --> 1:05:31.700]  That's really incredible.
[1:05:31.700 --> 1:05:34.700]  I drank it in the morning and I swear to you, I felt incredible.
[1:05:34.700 --> 1:05:35.700]  I haven't felt sweet.
[1:05:35.700 --> 1:05:38.700]  My morning was fantastic and I love you guys.
[1:05:38.700 --> 1:05:44.700]  I love the InfoWars true and I just want to, yeah, I want to take this opportunity to
[1:05:44.700 --> 1:05:47.700]  tell anybody out there who's on the fence, just buy it.
[1:05:47.700 --> 1:05:48.700]  You will love it.
[1:05:48.700 --> 1:05:50.700]  I'm telling you, I've never bought a bad product.
[1:05:50.700 --> 1:05:55.700]  What you find in our news is the same thing you find in our products at InfoWarsLife.com.
[1:05:55.700 --> 1:06:21.700]  Win Win InfoWarsLife.com.
[1:06:21.700 --> 1:06:23.700]  We are broadcasting World One.
[1:06:23.700 --> 1:06:29.700]  I'm your host, Alex Jones, on this live Sunday, the 12th day of March 2017 edition.
[1:06:29.700 --> 1:06:35.700]  This broadcast is all about having empathy, actually looking at what empowers humanity,
[1:06:35.700 --> 1:06:39.700]  common sense and historical systems that we know work and trying to promote those.
[1:06:39.700 --> 1:06:43.700]  And trying to believe the people can be strong and informed.
[1:06:43.700 --> 1:06:46.700]  The so-called left is not the left.
[1:06:46.700 --> 1:06:50.700]  The Republican establishment is just as bad as the Democratic leadership, maybe worse,
[1:06:50.700 --> 1:06:54.700]  because Paul Ryan knows that Guam doesn't float.
[1:06:54.700 --> 1:06:56.700]  He knows that islands don't float.
[1:06:56.700 --> 1:06:58.700]  Paul Ryan knows Obamacare was written by Republican.
[1:06:58.700 --> 1:07:00.700]  Leadership is a screw job.
[1:07:00.700 --> 1:07:03.700]  He knows that Russia didn't attack Korea.
[1:07:03.700 --> 1:07:05.700]  He knows George W. Bush isn't in office.
[1:07:05.700 --> 1:07:06.700]  That was eight years ago.
[1:07:06.700 --> 1:07:10.700]  Plus, the Democratic leadership has said all those things I just said.
[1:07:10.700 --> 1:07:15.700]  I mean, they are on, I watch their press conferences now and they're horrifying.
[1:07:15.700 --> 1:07:18.700]  I don't know what drugs they're on, but man, let me tell you, their brain, I mean,
[1:07:18.700 --> 1:07:20.700]  Pelosi is almost 80.
[1:07:20.700 --> 1:07:25.700]  She looks good for 80 or 79, but she's out of her mind.
[1:07:25.700 --> 1:07:33.700]  Maxine Warren is a good-looking lady for her age, but she's out of her frickin' mind.
[1:07:33.700 --> 1:07:36.700]  Paul Ryan knows exactly what he's doing.
[1:07:36.700 --> 1:07:37.700]  He's worse than her.
[1:07:37.700 --> 1:07:39.700]  So, listen, I'm nonpartisan.
[1:07:39.700 --> 1:07:43.700]  I see Trump come along and every globalist operation, every big banks against him,
[1:07:43.700 --> 1:07:48.700]  he's doing things that are textbook to turn the economy on and help the average person.
[1:07:48.700 --> 1:07:52.700]  He's gone out of his way to announce all these new factories and pressure big companies
[1:07:52.700 --> 1:07:58.700]  that are screwing us over to move to mainly black inner-city areas and higher African-Americans.
[1:07:58.700 --> 1:08:05.700]  He's $25 billion in executive order controlling the Department of Education to black colleges.
[1:08:05.700 --> 1:08:11.700]  That's like 25% or more of the money the next four years that the feds are going to give to colleges,
[1:08:11.700 --> 1:08:13.700]  just the black college.
[1:08:13.700 --> 1:08:15.700]  Obama did $4 billion in eight years.
[1:08:15.700 --> 1:08:17.700]  $25 billion.
[1:08:17.700 --> 1:08:23.700]  All I'm saying is that's almost like redistribution, but I'm for it because it just gets everybody together.
[1:08:23.700 --> 1:08:25.700]  It goes on and on for hours, folks.
[1:08:25.700 --> 1:08:29.700]  He's doing so much good stuff that my head spins when I try to actually go over it.
[1:08:29.700 --> 1:08:32.700]  It'd be easy to criticize Trump.
[1:08:32.700 --> 1:08:34.700]  I don't care he's a president.
[1:08:34.700 --> 1:08:36.700]  I don't care he calls me sometimes.
[1:08:36.700 --> 1:08:40.700]  It's that he's so real.
[1:08:40.700 --> 1:08:42.700]  But just like they said, no one's ever fired attorneys.
[1:08:42.700 --> 1:08:43.700]  It's criminal.
[1:08:43.700 --> 1:08:44.700]  It's evil.
[1:08:44.700 --> 1:08:47.700]  Meanwhile, he fires 46s as they won't follow his orders.
[1:08:47.700 --> 1:08:50.700]  Obama fired 70-something.
[1:08:50.700 --> 1:08:55.700]  Bill Clinton fired 93 when he first got in office.
[1:08:55.700 --> 1:08:56.700]  It's the lying.
[1:08:56.700 --> 1:08:57.700]  It's the lying.
[1:08:57.700 --> 1:08:58.700]  So let's get into SNL.
[1:08:58.700 --> 1:08:59.700]  Why is this happening?
[1:08:59.700 --> 1:09:05.700]  They admit that mainstream media in Gallup polls and in AP polls has between 6% and 9% approval rating.
[1:09:05.700 --> 1:09:08.700]  Cancer is more popular than mainstream media.
[1:09:08.700 --> 1:09:11.700]  North Korean dictator Kim Jong-un is more popular.
[1:09:11.700 --> 1:09:12.700]  I'm serious.
[1:09:12.700 --> 1:09:17.700]  I've seen polls where like, you know, 24% of people support him in the U.S. or something.
[1:09:17.700 --> 1:09:18.700]  Okay.
[1:09:18.700 --> 1:09:20.700]  Probably don't know who he is or don't want to sound racist.
[1:09:20.700 --> 1:09:21.700]  Oh, it's an Asian woman.
[1:09:21.700 --> 1:09:22.700]  Oh, let me say something.
[1:09:22.700 --> 1:09:23.700]  I mean, that's a little correct.
[1:09:23.700 --> 1:09:24.700]  This works.
[1:09:24.700 --> 1:09:29.700]  AP survey says just 6% put their trust in the media.
[1:09:29.700 --> 1:09:30.700]  That's AP.
[1:09:30.700 --> 1:09:31.700]  Remember that?
[1:09:31.700 --> 1:09:34.700]  Mainstream media reputation currently broken.
[1:09:34.700 --> 1:09:35.700]  So there you go.
[1:09:35.700 --> 1:09:36.700]  There's the articles.
[1:09:36.700 --> 1:09:38.700]  Broke you.
[1:09:38.700 --> 1:09:39.700]  New word.
[1:09:39.700 --> 1:09:41.700]  Here's why trust in the media is an all-time low.
[1:09:41.700 --> 1:09:44.700]  Just look at Zuckerberg calls his users dumb efforts.
[1:09:44.700 --> 1:09:46.700]  And so we've got all these numbers here.
[1:09:46.700 --> 1:09:49.700]  Why America no longer trust the mainstream media.
[1:09:49.700 --> 1:09:51.700]  Stephen Hawking says the answer is world government.
[1:09:51.700 --> 1:09:52.700]  Just take over.
[1:09:52.700 --> 1:09:53.700]  Everything will be fine.
[1:09:53.700 --> 1:09:54.700]  But there's no world government.
[1:09:54.700 --> 1:09:59.700]  Remember, and the cameras and microphones on your computer are watching you though they admit they are now.
[1:09:59.700 --> 1:10:02.700]  Another thing we told you that didn't come true.
[1:10:02.700 --> 1:10:03.700]  It was always true.
[1:10:03.700 --> 1:10:04.700]  They just admit it now.
[1:10:04.700 --> 1:10:06.700]  So people really think I'm this visionary now.
[1:10:06.700 --> 1:10:08.700]  They're just like, how do you know all this?
[1:10:08.700 --> 1:10:09.700]  I used to hate you.
[1:10:09.700 --> 1:10:10.700]  Are you psychic?
[1:10:10.700 --> 1:10:17.700]  No, it's all admitted.
[1:10:17.700 --> 1:10:21.700]  So let's get into it now with SNL.
[1:10:21.700 --> 1:10:23.700]  Why are they doing this?
[1:10:23.700 --> 1:10:29.700]  They're doing this because people still think movies or comedy shows might not be propaganda.
[1:10:29.700 --> 1:10:31.700]  And they still have some big audiences.
[1:10:31.700 --> 1:10:34.700]  They've declined, Hollywood's collapsing, but still there's big audiences.
[1:10:34.700 --> 1:10:39.700]  SNL in their first five minutes has over 10 million viewers.
[1:10:39.700 --> 1:10:41.700]  By the end, it trails down to 2 million.
[1:10:41.700 --> 1:10:43.700]  I looked it up today on Nielsen.
[1:10:43.700 --> 1:10:50.700]  They just want to see what the enemy's saying about Trump, then they tune out.
[1:10:50.700 --> 1:10:53.700]  And in some fairness, it's always been the first five that had most ratings.
[1:10:53.700 --> 1:10:57.700]  But it'd be like, you know, 30 million watching about the end, 15 million.
[1:10:57.700 --> 1:11:03.700]  And it's like, no, now it's 5, 6, 7, 10 million on the show, down to a couple million at the end.
[1:11:03.700 --> 1:11:05.700]  So they're dying.
[1:11:05.700 --> 1:11:07.700]  But still, they think they're going to catch you tonight and you had a few drinks.
[1:11:07.700 --> 1:11:08.700]  You're relaxed.
[1:11:08.700 --> 1:11:09.700]  You don't want to be political.
[1:11:09.700 --> 1:11:10.700]  You can watch this stuff.
[1:11:10.700 --> 1:11:14.700]  And maybe you'll hate Trump because he points at black people and says, they're not human.
[1:11:14.700 --> 1:11:17.700]  That's pure racism, saying someone isn't human.
[1:11:17.700 --> 1:11:19.700]  That's what the globalists say about us.
[1:11:19.700 --> 1:11:25.700]  The globalists see themselves as a breakaway civilization coming in and conquering our countries.
[1:11:25.700 --> 1:11:28.700]  And they now are going to dominate and control us.
[1:11:28.700 --> 1:11:30.700]  So they say, Trump has sold out to aliens.
[1:11:30.700 --> 1:11:33.700]  Trump thinks black people are aliens, not the real alien threat.
[1:11:33.700 --> 1:11:35.700]  And Trump's a coward.
[1:11:35.700 --> 1:11:39.700]  Again, when he's not a coward, look how much courage he has at the motorcades, all of it.
[1:11:39.700 --> 1:11:40.700]  People jump up on stage.
[1:11:40.700 --> 1:11:41.700]  He's ready to go after him.
[1:11:41.700 --> 1:11:42.700]  He calls people up on stage.
[1:11:42.700 --> 1:11:45.700]  Secret Service says, no, he countermans them.
[1:11:45.700 --> 1:11:47.700]  He takes on the whole establishment.
[1:11:47.700 --> 1:11:51.700]  In my lifetime, I've not seen courage like this, political courage.
[1:11:51.700 --> 1:11:52.700]  I'm not seeing it.
[1:11:52.700 --> 1:11:54.700]  It's truly fantastical.
[1:11:54.700 --> 1:11:56.700]  And all I can do is tell the truth.
[1:11:56.700 --> 1:11:57.700]  I don't want to be gushing.
[1:11:57.700 --> 1:11:59.700]  It's just, if it is, it is.
[1:11:59.700 --> 1:12:02.700]  And his agenda is prosperity for you and your family.
[1:12:02.700 --> 1:12:07.700]  And if you're an immigrant coming here, he wants to make it easier if you've got skills or you're not a criminal,
[1:12:07.700 --> 1:12:10.700]  so that the criminals in the world don't run here and feed on you.
[1:12:10.700 --> 1:12:11.700]  That's the truth.
[1:12:11.700 --> 1:12:12.700]  I've looked at what he's done.
[1:12:12.700 --> 1:12:14.700]  It's almost more liberal than I like.
[1:12:14.700 --> 1:12:17.700]  But see, it doesn't matter because at least it's real.
[1:12:17.700 --> 1:12:19.700]  He said, both parties don't matter.
[1:12:19.700 --> 1:12:20.700]  Ideologies don't matter.
[1:12:20.700 --> 1:12:23.700]  What matters is the people and actually empowering them, doing what works.
[1:12:23.700 --> 1:12:25.700]  So let's start playing the SNL piece.
[1:12:25.700 --> 1:12:29.700]  And I've got a deeper analysis coming up that's produced with clips and everything.
[1:12:29.700 --> 1:12:31.700]  Not because, oh, SNL talked about us.
[1:12:31.700 --> 1:12:37.700]  It's because how desperate it is and how deceptive it is and the big secret that they don't have original ideas.
[1:12:37.700 --> 1:12:41.700]  They just plagiarize what we say about them and turn it around against us.
[1:12:41.700 --> 1:12:44.700]  And if you know the facts, it's all a complete inversion.
[1:12:44.700 --> 1:12:46.700]  So let's start going to the first of the piece.
[1:12:46.700 --> 1:12:49.700]  Here it is, the earth's attacked by aliens and Trump saying there's not a threat.
[1:12:49.700 --> 1:12:50.700]  Here it is.
[1:12:50.700 --> 1:12:56.700]  In the year 2018, aliens from the planet Zorblat 9 landed on earth.
[1:12:56.700 --> 1:12:58.700]  They did not come in peace.
[1:13:01.700 --> 1:13:05.700]  Men, women, the hour is upon us.
[1:13:12.700 --> 1:13:15.700]  The aliens are stronger than we thought.
[1:13:15.700 --> 1:13:17.700]  Let's hit pause again.
[1:13:17.700 --> 1:13:22.700]  The globalists have always said a fake alien invasion under project blue being partially declassified.
[1:13:22.700 --> 1:13:23.700]  Reagan talked about it.
[1:13:23.700 --> 1:13:24.700]  Chris Jeff talked about it.
[1:13:24.700 --> 1:13:26.700]  Yeltsin talked about it.
[1:13:26.700 --> 1:13:28.700]  Could unify humanity.
[1:13:28.700 --> 1:13:30.700]  So they're going to that final deal.
[1:13:30.700 --> 1:13:31.700]  The globalists are taking over America.
[1:13:31.700 --> 1:13:32.700]  They're ending human economies.
[1:13:32.700 --> 1:13:37.700]  They're telling Africa and the continent of Africa and the countries there that they can't have cars or air conditioning.
[1:13:37.700 --> 1:13:39.700]  So they're really the alien globalists force.
[1:13:39.700 --> 1:13:41.700]  They're not real aliens, but they operate like that.
[1:13:41.700 --> 1:13:42.700]  Totally cold blooded.
[1:13:42.700 --> 1:13:43.700]  Parasites.
[1:13:43.700 --> 1:13:45.700]  Predators.
[1:13:45.700 --> 1:13:47.700]  But then they say Trump isn't worried about the Russian threat.
[1:13:47.700 --> 1:13:48.700]  That's the first thing.
[1:13:48.700 --> 1:13:50.700]  Zorblat 9 is a really nice place.
[1:13:50.700 --> 1:13:52.700]  But the Russians can't stabilize their own country.
[1:13:52.700 --> 1:13:55.700]  The globalists are trying to bring them down too.
[1:13:55.700 --> 1:14:03.700]  The globalists are allied with communist China that's expanding and threatening to invade the Philippines.
[1:14:03.700 --> 1:14:04.700]  I can tell them around the time.
[1:14:04.700 --> 1:14:07.700]  The full clips are coming up, but let's just go back to it.
[1:14:07.700 --> 1:14:11.700]  Which means the fight for humanity begins now.
[1:14:11.700 --> 1:14:15.700]  We may be down, but we are not out.
[1:14:15.700 --> 1:14:17.700]  We've lost limbs.
[1:14:17.700 --> 1:14:19.700]  We've lost lives.
[1:14:19.700 --> 1:14:23.700]  But we will not lose the United States of America.
[1:14:23.700 --> 1:14:28.700]  Now let's get out there, destroy those aliens, and save the human race.
[1:14:28.700 --> 1:14:32.700]  But first, your commander-in-chief wants to say a word.
[1:14:32.700 --> 1:14:41.700]  They have no ratings if they weren't doing a straw man of Trump.
[1:14:44.700 --> 1:14:46.700]  Let's pause again.
[1:14:46.700 --> 1:14:48.700]  I didn't make this in the big report coming up.
[1:14:48.700 --> 1:14:52.700]  The key to this is he's bad because he's creating positivity.
[1:14:52.700 --> 1:14:53.700]  That's a word.
[1:14:53.700 --> 1:14:55.700]  He's creating a positive outlook.
[1:14:55.700 --> 1:15:00.700]  And he's bringing us together to have exuberance, which is what humans can then build things with.
[1:15:00.700 --> 1:15:02.700]  That's known. It's confidence.
[1:15:02.700 --> 1:15:03.700]  And we have the tools.
[1:15:03.700 --> 1:15:07.700]  Confidence by itself is delusion, but confidence with the tools for capability is Valhalla.
[1:15:07.700 --> 1:15:09.700]  It's the stars. It's unlimited.
[1:15:09.700 --> 1:15:11.700]  Look what we've already done together.
[1:15:11.700 --> 1:15:15.700]  People 100 years ago would think God's created all this.
[1:15:15.700 --> 1:15:16.700]  So he creates exuberance.
[1:15:16.700 --> 1:15:19.700]  The whole piece attacks that, too, that he's positive.
[1:15:19.700 --> 1:15:22.700]  And they create a fake deal where everything's being destroyed and we're all dying.
[1:15:22.700 --> 1:15:25.700]  When it's the globalists trying to actually do this, he's trying to actually stop it.
[1:15:25.700 --> 1:15:27.700]  He's rushing into the fight.
[1:15:27.700 --> 1:15:30.700]  He's doing the opposite of what they say in the piece.
[1:15:30.700 --> 1:15:32.700]  That was the final key.
[1:15:32.700 --> 1:15:34.700]  We're going to come back.
